"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.503616,101.883011,92.276306,109.773933,3.863447,8.253739,3.006876,10.341331,4.533848,8.212382,0,2.747611,5.063360,4.615807,7.156743,5.949131,10.075841,5.971910,4.647982,6.435002,4.550532,6.942062,4.900732,6.402496,6.089579,7.461115,6.638615,7.363618,7.443692,0,-0.01699,0.00373,-0.02029,-0.01301,0.00724,-0.01265,0.00566,0.00314,-1.46406,0.08589,3.27708
0.054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.213287,102.924599,92.011879,109.426323,3.847416,8.257443,3.006004,10.329635,4.533466,8.216007,0,2.744323,5.053800,4.601023,7.164015,5.948042,10.050014,5.975427,4.641742,6.440496,4.542966,6.945451,4.904949,6.403309,6.094635,7.463656,6.639530,7.365282,7.445340,0,-0.01771,0.00232,-0.02018,-0.01384,0.00768,-0.01154,0.00507,0.00290,-1.46705,0.09367,3.27692
0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.912094,103.973709,91.734070,109.009567,3.829283,8.262039,3.005209,10.318136,4.532787,8.220814,0,2.740996,5.044062,4.587192,7.169046,5.946851,10.024980,5.978437,4.636962,6.446621,4.537201,6.949598,4.910047,6.404295,6.100642,7.467660,6.640693,7.367392,7.447288,0,-0.01633,0.00485,-0.02004,-0.01607,0.00869,-0.01251,0.00374,0.00639,-1.46877,0.11072,3.27685
0.056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.610893,105.022820,91.456261,108.592819,3.811151,8.266635,3.004414,10.306638,4.532109,8.225619,0,2.737668,5.034324,4.573360,7.174077,5.945661,9.999945,5.981447,4.632184,6.452746,4.531437,6.953746,4.915144,6.405282,6.106649,7.471664,6.641856,7.369501,7.449235,0,-0.01924,0.00236,-0.02047,-0.01249,0.01000,-0.01280,0.00390,-0.00114,-1.47544,0.10846,3.27677
0.057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.309692,106.071930,91.178459,108.176071,3.793018,8.271231,3.003619,10.295139,4.531430,8.230426,0,2.734340,5.024587,4.559529,7.179108,5.944470,9.974910,5.984457,4.627404,6.458871,4.525672,6.957894,4.920242,6.406269,6.112657,7.475668,6.643019,7.371611,7.451183,0,-0.02253,-0.00319,-0.01797,-0.00639,0.00930,-0.01414,0.00005,0.00095,-1.47424,0.09090,3.27669
0.058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.999840,107.286339,91.103180,107.883423,3.776731,8.274589,3.002411,10.284197,4.527633,8.240793,0,2.730764,5.014903,4.547452,7.178603,5.942858,9.952355,5.984219,4.623523,6.461460,4.518262,6.956691,4.926393,6.405799,6.118761,7.478510,6.644818,7.372107,7.452247,0,-0.01579,0.00950,-0.02197,-0.01660,0.00437,-0.01047,0.01237,-0.00118,-1.47860,0.11135,3.27690
0.059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.687012,108.557625,91.097588,107.633484,3.761078,8.277520,3.001060,10.273446,4.522762,8.253074,0,2.727103,5.005237,4.535980,7.176194,5.941100,9.930654,5.982862,4.619950,6.462832,4.510285,6.953648,4.932906,6.404828,6.124898,7.480951,6.646836,7.372048,7.453006,0,-0.00854,0.00457,-0.01971,-0.01067,0.00979,-0.01410,-0.00002,0.00289,-1.47906,0.10855,3.27720
0.060,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.374184,109.828911,91.091995,107.383537,3.745425,8.280452,2.999710,10.262696,4.517892,8.265354,0,2.723442,4.995571,4.524507,7.173784,5.939342,9.908953,5.981505,4.616378,6.464205,4.502308,6.950603,4.939420,6.403857,6.131036,7.483392,6.648854,7.371990,7.453765,0,-0.01738,0.00363,-0.02056,-0.01483,0.00918,-0.01945,0.00665,0.00197,-1.48038,0.09155,3.27717
0.061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.061356,111.100204,91.086403,107.133598,3.729773,8.283383,2.998360,10.251945,4.513022,8.277635,0,2.719780,4.985905,4.513034,7.171375,5.937584,9.887251,5.980148,4.612806,6.465578,4.494331,6.947560,4.945933,6.402886,6.137173,7.485833,6.650872,7.371931,7.454525,0,-0.01812,0.00387,-0.02117,-0.01420,0.00756,-0.01260,0.00538,0.00294,-1.47899,0.09391,3.27702
0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.427071,112.168335,91.201294,107.109352,3.705776,8.285631,2.997116,10.241604,4.506489,8.298168,0,2.714660,4.976100,4.505359,7.163736,5.935081,9.865769,5.978238,4.604496,6.464005,4.484977,6.941316,4.949030,6.401507,6.141449,7.486237,6.652769,7.372142,7.455722,0,-0.01833,0.00294,-0.02129,-0.01337,0.00993,-0.01252,-0.00131,0.00188,-1.48151,0.10458,3.27703
0.063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.026253,113.166565,91.357651,107.162758,3.678909,8.287643,2.995908,10.231403,4.499384,8.321541,0,2.709038,4.966248,4.498990,7.154298,5.932321,9.844363,5.976137,4.594556,6.461421,4.475149,6.933971,4.950953,6.399988,6.145084,7.485940,6.654624,7.372445,7.457071,0,-0.02133,0.00305,-0.02114,-0.01290,0.00629,-0.01118,0.00789,0.00388,-1.47838,0.09971,3.27711
0.064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.625443,114.164803,91.514008,107.216171,3.652041,8.289656,2.994701,10.221203,4.492279,8.344913,0,2.703416,4.956396,4.492621,7.144860,5.929561,9.822956,5.974037,4.584616,6.458835,4.465320,6.926626,4.952875,6.398468,6.148719,7.485643,6.656479,7.372749,7.458420,0,-0.01524,0.00345,-0.02001,-0.01376,0.01022,-0.01406,0.00283,-0.02753,-1.47816,0.08483,3.27719
0.065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.224625,115.163033,91.670364,107.269585,3.625173,8.291668,2.993493,10.211002,4.485174,8.368285,0,2.697793,4.946544,4.486252,7.135423,5.926801,9.801550,5.971936,4.574676,6.456250,4.455492,6.919281,4.954798,6.396949,6.152354,7.485346,6.658334,7.373052,7.459769,0,0.00356,0.00525,-0.02045,-0.01321,0.00890,-0.00994,0.00505,0.01147,-1.47446,0.10932,3.27726
0.066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.865799,116.057892,91.912903,107.451553,3.609354,8.294086,2.993190,10.200907,4.477629,8.399645,0,2.691834,4.936296,4.483926,7.124459,5.922792,9.791635,5.965374,4.562509,6.454661,4.447856,6.914060,4.956407,6.394931,6.154123,7.484113,6.660974,7.373024,7.462902,0,0.03038,0.00164,-0.02098,-0.01377,0.01014,-0.01436,0.00499,-0.00043,-1.47139,0.12006,3.27717
0.067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.521416,116.917183,92.185097,107.677765,3.597335,8.296643,2.993197,10.190846,4.469932,8.433752,0,2.685759,4.925911,4.482990,7.112971,5.918355,9.785674,5.957277,4.549574,6.453415,4.440974,6.909568,4.957909,6.392741,6.155251,7.482557,6.663885,7.372883,7.466649,0,-0.01803,0.00372,-0.01984,-0.01370,0.00896,-0.01244,0.00446,0.00041,-1.47043,0.10173,3.27702
0.068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.177032,117.776466,92.457291,107.903969,3.585316,8.299200,2.993205,10.180787,4.462234,8.467860,0,2.679684,4.915526,4.482054,7.101482,5.913918,9.779713,5.949180,4.536640,6.452170,4.434093,6.905077,4.959411,6.390551,6.156379,7.481002,6.666795,7.372741,7.470396,0,-0.01621,0.00318,-0.01950,-0.01361,0.00867,-0.01241,0.00519,0.00475,-1.45964,0.09610,3.27715
0.069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.832649,118.635757,92.729485,108.130180,3.573298,8.301758,2.993212,10.170727,4.454537,8.501967,0,2.673609,4.905142,4.481118,7.089994,5.909480,9.773751,5.941083,4.523706,6.450924,4.427211,6.900586,4.960913,6.388361,6.157507,7.479447,6.669705,7.372600,7.474142,0,-0.01911,0.00104,-0.02058,-0.01350,0.00877,-0.00924,0.00595,0.00316,-1.46024,0.10040,3.27737
0.070,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.485535,119.335480,93.066643,108.315765,3.564292,8.303864,2.993341,10.160295,4.446265,8.543453,0,2.672118,4.892946,4.479947,7.078430,5.905412,9.767898,5.946070,4.512766,6.450120,4.418537,6.894654,4.959806,6.386738,6.157772,7.475904,6.672162,7.370968,7.475025,0,-0.01701,0.00406,-0.01886,-0.01395,0.00595,-0.00966,0.00195,0.00151,-1.45393,0.09145,3.27716
0.071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.137474,119.980301,93.426155,108.487381,3.556323,8.305817,2.993512,10.149734,4.437795,8.587478,0,2.672205,4.880127,4.478695,7.066840,5.901472,9.762080,5.955560,4.502512,6.449469,4.409246,6.888227,4.957802,6.385311,6.157739,7.471678,6.674462,7.368824,7.474921,0,-0.01352,0.00396,-0.01984,-0.01351,0.00983,-0.01381,0.01091,0.00075,-1.44846,0.08835,3.27677
0.072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.789421,120.625114,93.785667,108.658997,3.548354,8.307769,2.993683,10.139173,4.429325,8.631502,0,2.672292,4.867308,4.477443,7.055250,5.897531,9.756264,5.965049,4.492259,6.448817,4.399956,6.881801,4.955798,6.383883,6.157706,7.467451,6.676763,7.366679,7.474818,0,-0.01634,0.00454,-0.01933,-0.01241,0.01147,-0.01251,-0.00097,0.00137,-1.44177,0.11364,3.27678
0.073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.441368,121.269936,94.145180,108.830612,3.540385,8.309721,2.993854,10.128612,4.420854,8.675527,0,2.672378,4.854489,4.476191,7.043659,5.893590,9.750446,5.974539,4.482005,6.448166,4.390666,6.875374,4.953794,6.382456,6.157673,7.463224,6.679063,7.364535,7.474715,0,-0.02120,0.00354,-0.01917,-0.01262,0.00918,-0.01414,0.00189,-0.00045,-1.43702,0.11989,3.27694
0.074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.231316,122.148514,94.596909,108.788132,3.532258,8.316005,2.994424,10.117154,4.414009,8.725201,0,2.673307,4.841143,4.475218,7.032867,5.890903,9.743788,5.977374,4.474056,6.444663,4.385327,6.870601,4.952363,6.382447,6.157342,7.461665,6.680997,7.362686,7.477540,0,-0.01407,0.00374,-0.02059,-0.01866,0.00720,-0.01344,0.00494,-0.03631,-1.43293,0.09781,3.27731
0.075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.068741,123.107521,95.080368,108.671989,3.524078,8.323780,2.995131,10.105390,4.407722,8.776818,0,2.674525,4.827616,4.474341,7.022350,5.888647,9.736839,5.977919,4.466901,6.440179,4.381348,6.866396,4.951129,6.382925,6.156910,7.461023,6.682805,7.360938,7.481372,0,-0.01702,0.00217,-0.02053,-0.01516,0.00937,-0.01807,0.00385,0.01389,-1.42122,0.09511,3.27777
0.076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.906174,124.066536,95.563828,108.555840,3.515898,8.331554,2.995837,10.093624,4.401436,8.828435,0,2.675744,4.814089,4.473464,7.011833,5.886391,9.729891,5.978464,4.459746,6.435695,4.377369,6.862192,4.949896,6.383404,6.156478,7.460382,6.684612,7.359190,7.485205,0,-0.01765,0.00452,-0.01815,-0.01448,0.00882,-0.01397,0.00688,0.00364,-1.40859,0.11365,3.27772
0.077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.743607,125.025551,96.047295,108.439697,3.507717,8.339330,2.996544,10.081859,4.395150,8.880053,0,2.676963,4.800562,4.472588,7.001316,5.884134,9.722942,5.979009,4.452590,6.431211,4.373390,6.857988,4.948662,6.383882,6.156045,7.459740,6.686420,7.357443,7.489037,0,-0.01903,0.00302,-0.02213,-0.01408,0.00870,-0.01636,0.00237,0.00183,-1.39859,0.09838,3.27750
0.078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.471992,126.557198,96.462730,108.237244,3.501782,8.343048,2.996925,10.068987,4.390501,8.935081,0,2.678724,4.788287,4.471648,6.990599,5.882659,9.715569,5.973974,4.445567,6.428814,4.368605,6.844830,4.942569,6.382689,6.158427,7.459371,6.687731,7.354944,7.491508,0,-0.01586,0.00659,-0.01931,-0.01411,0.00886,-0.01599,0.00017,0.00276,-1.39111,0.07783,3.27732
0.079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.818771,128.285873,96.854767,108.005089,3.496619,8.345370,2.997194,10.055734,4.386415,8.991284,0,2.680673,4.776443,4.470686,6.979813,5.881453,9.708051,5.967019,4.438587,6.427135,4.363543,6.828591,4.934803,6.380922,6.161777,7.459095,6.688871,7.352186,7.493510,0,-0.01526,0.00092,-0.01932,-0.01229,0.00974,-0.01006,0.00290,-0.00129,-1.38381,0.09565,3.27717
0.080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.165550,130.014557,97.246803,107.772934,3.491456,8.347692,2.997462,10.042480,4.382330,9.047486,0,2.682622,4.764599,4.469725,6.969028,5.880246,9.700532,5.960064,4.431608,6.425457,4.358480,6.812352,4.927038,6.379154,6.165127,7.458819,6.690011,7.349429,7.495512,0,-0.01790,0.00146,-0.02044,-0.01337,0.00914,-0.01068,0.00131,0.00495,-1.37250,0.11321,3.27741
0.081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.512329,131.743240,97.638840,107.540779,3.486294,8.350015,2.997731,10.029228,4.378244,9.103689,0,2.684571,4.752755,4.468764,6.958242,5.879040,9.693012,5.953109,4.424629,6.423778,4.353418,6.796113,4.919272,6.377386,6.168477,7.458544,6.691151,7.346671,7.497515,0,-0.03348,0.00725,-0.01923,-0.01373,0.00908,-0.01206,0.00164,0.00420,-1.36110,0.10315,3.27779
0.082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.735199,133.172729,97.833694,107.321129,3.481283,8.352720,2.999028,10.016018,4.374022,9.161113,0,2.686960,4.742045,4.468806,6.948105,5.877354,9.685316,5.945828,4.424073,6.420961,4.344431,6.781957,4.921505,6.373451,6.174704,7.456929,6.693793,7.344865,7.501412,0,0.00513,0.00314,-0.02003,-0.01354,0.00513,-0.01066,-0.00038,0.00207,-1.34925,0.10222,3.27739
0.083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.259514,134.499268,97.960701,107.105782,3.476325,8.355558,3.000680,10.002822,4.369754,9.218957,0,2.689500,4.731726,4.469194,6.938191,5.875503,9.677559,5.938436,4.425726,6.417753,4.334094,6.768516,4.927178,6.368769,6.181921,7.454854,6.696951,7.343387,7.505962,0,0.00834,0.00216,-0.02078,-0.01415,0.00969,-0.01226,0.00223,0.00525,-1.33195,0.11889,3.27670
0.084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.783836,135.825806,98.087708,106.890434,3.471366,8.358396,3.002331,9.989627,4.365485,9.276800,0,2.692040,4.721407,4.469582,6.928278,5.873652,9.669802,5.931043,4.427379,6.414546,4.323757,6.755075,4.932852,6.364088,6.189138,7.452779,6.700109,7.341908,7.510511,0,-0.02090,0.00403,-0.01798,-0.01497,0.01459,-0.01415,0.00272,0.00753,-1.31862,0.10645,3.27669
0.085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.308151,137.152344,98.214714,106.675087,3.466408,8.361234,3.003983,9.976431,4.361216,9.334644,0,2.694580,4.711089,4.469969,6.918364,5.871801,9.662044,5.923651,4.429032,6.411337,4.313419,6.741635,4.938525,6.359406,6.196355,7.450704,6.703267,7.340430,7.515061,0,-0.03331,0.00832,-0.02083,-0.01419,0.00098,-0.01266,0.00380,-0.00173,-1.30831,0.08839,3.27692
0.086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.698708,137.772980,98.090210,106.500633,3.461955,8.365894,3.005052,9.963613,4.356809,9.393785,0,2.695318,4.699956,4.470465,6.908903,5.870481,9.655161,5.927674,4.412351,6.404171,4.310211,6.727862,4.942525,6.353494,6.203766,7.447806,6.706108,7.337969,7.516973,0,-0.01254,0.00526,-0.02023,-0.01365,0.00991,-0.01206,0.01048,0.00539,-1.29518,0.10230,3.27715
0.087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.387321,138.150726,97.879158,106.340256,3.457676,8.371182,3.005921,9.950924,4.352354,9.453371,0,2.695434,4.688543,4.470999,6.899598,5.869345,9.648578,5.935626,4.389361,6.395642,4.309456,6.713976,4.945949,6.347158,6.211245,7.444626,6.708840,7.335170,7.517980,0,-0.01797,-0.00067,-0.01960,-0.01336,0.00694,-0.01216,0.00311,0.00222,-1.28354,0.10482,3.27737
0.088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.075935,138.528473,97.668106,106.179878,3.453396,8.376470,3.006789,9.938235,4.347899,9.512959,0,2.695551,4.677130,4.471532,6.890293,5.868208,9.641995,5.943577,4.366371,6.387114,4.308701,6.700089,4.949372,6.340822,6.218723,7.441445,6.711571,7.332371,7.518985,0,-0.01613,0.00803,-0.01931,-0.01411,0.00838,-0.01213,0.00653,0.00296,-1.26949,0.08793,3.27721
0.089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.764549,138.906219,97.457062,106.019493,3.449117,8.381758,3.007658,9.925547,4.343445,9.572545,0,2.695668,4.665717,4.472065,6.880988,5.867072,9.635412,5.951529,4.343381,6.378585,4.307946,6.686203,4.952796,6.334486,6.226202,7.438264,6.714303,7.329573,7.519991,0,-0.02034,-0.00240,-0.02046,-0.01294,0.00732,-0.01187,0.00655,0.00142,-1.24245,0.08369,3.27691
0.090,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.055565,139.180954,97.320152,105.922989,3.447869,8.388038,3.009035,9.912810,4.336981,9.631687,0,2.695212,4.661460,4.473640,6.872780,5.870899,9.516943,5.946986,4.342083,6.372251,4.308650,6.681023,4.961549,6.327604,6.235256,7.433427,6.717509,7.327289,7.523407,0,-0.01627,0.00336,-0.01987,-0.01377,0.00852,-0.01177,0.00413,-0.00391,-1.22802,0.11387,3.27682
0.091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.209770,139.420227,97.208763,105.848450,3.447665,8.394659,3.010587,9.900059,4.329826,9.690677,0,2.694559,4.659666,4.475574,6.864949,5.876434,9.359975,5.938145,4.348248,6.366672,4.309856,6.678839,4.972135,6.320533,6.244852,7.428020,6.720878,7.325182,7.527653,0,-0.01673,0.00452,-0.02047,-0.01298,0.00796,-0.01290,0.00518,0.02115,-1.21067,0.11837,3.27682
0.092,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110.363976,139.659500,97.097374,105.773918,3.447460,8.401280,3.012140,9.887306,4.322671,9.749665,0,2.693906,4.657872,4.477508,6.857119,5.881969,9.203007,5.929304,4.354414,6.361092,4.311062,6.676654,4.982721,6.313462,6.254448,7.422613,6.724247,7.323075,7.531898,0,-0.01603,-0.01943,-0.02120,-0.01377,0.00901,-0.01390,0.00432,0.00474,-1.19631,0.09765,3.27699
0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.518181,139.898788,96.985985,105.699387,3.447256,8.407903,3.013692,9.874554,4.315516,9.808655,0,2.693253,4.656078,4.479442,6.849289,5.887504,9.046040,5.920463,4.360579,6.355513,4.312268,6.674470,4.993308,6.306390,6.264044,7.417205,6.727616,7.320969,7.536144,0,-0.01727,-0.00100,-0.01926,-0.01442,0.00821,-0.01107,0.00601,-0.03940,-1.18311,0.10673,3.27722
0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.842422,140.478180,97.027565,105.639511,3.448950,8.414218,3.015352,9.862456,4.306164,9.867070,0,2.690960,4.657449,4.481795,6.840983,5.892382,8.889759,5.927301,4.352543,6.341166,4.311290,6.662047,5.001613,6.300287,6.272293,7.412718,6.732533,7.317813,7.541516,0,-0.01857,0.00483,-0.02119,-0.01433,0.00867,-0.01180,0.00520,-0.03461,-1.16653,0.11292,3.27706
0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.569260,141.174591,97.121788,105.584686,3.451298,8.420429,3.017048,9.850584,4.296055,9.925287,0,2.688103,4.659910,4.484292,6.832515,5.897034,8.733716,5.939533,4.339621,6.323804,4.309561,6.646101,5.009133,6.294517,6.280077,7.408547,6.737983,7.314296,7.547277,0,-0.01723,0.00394,-0.02034,-0.01328,0.00888,-0.01212,0.00623,0.00646,-1.13976,0.09272,3.27675
0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.296104,141.871017,97.216011,105.529854,3.453645,8.426640,3.018745,9.838712,4.285946,9.983505,0,2.685246,4.662370,4.486790,6.824046,5.901686,8.577672,5.951765,4.326698,6.306441,4.307832,6.630154,5.016654,6.288746,6.287861,7.404376,6.743433,7.310780,7.553038,0,-0.01584,0.00207,-0.02055,-0.01308,0.00847,-0.01259,0.01145,0.00240,-1.11675,0.09172,3.27656
0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.022942,142.567444,97.310234,105.475029,3.455993,8.432851,3.020442,9.826839,4.275836,10.041722,0,2.682389,4.664831,4.489287,6.815577,5.906338,8.421629,5.963997,4.313776,6.289079,4.306103,6.614208,5.024174,6.282976,6.295646,7.400205,6.748884,7.307263,7.558798,0,-0.01907,0.00323,-0.02004,-0.01351,0.00717,-0.01267,-0.00005,-0.00551,-1.09993,0.10918,3.27641
0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.227196,142.911438,97.040955,105.384392,3.461100,8.439878,3.022563,9.816257,4.265205,10.097649,0,2.678821,4.668146,4.492188,6.807893,5.906133,8.379612,5.974451,4.298044,6.284700,4.304023,6.604099,5.029686,6.276128,6.300761,7.396116,6.751950,7.304514,7.562462,0,-0.01428,0.00336,-0.02023,-0.01339,0.00911,-0.01074,0.01368,-0.00073,-1.08174,0.10819,3.27659
0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.369919,143.134155,96.646599,105.281433,3.467157,8.447186,3.024830,9.806121,4.254393,10.152787,0,2.675009,4.671756,4.495228,6.800480,5.904255,8.376830,5.984293,4.281345,6.284789,4.301823,6.595999,5.034506,6.268910,6.304958,7.392056,6.754195,7.302028,7.565403,0,-0.02191,0.00367,-0.02125,-0.01391,0.00797,-0.01205,0.00082,-0.00252,-1.06605,0.09180,3.27690
0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.512638,143.356873,96.252235,105.178474,3.473214,8.454494,3.027097,9.795983,4.243582,10.207925,0,2.671197,4.675366,4.498269,6.793067,5.902377,8.374048,5.994134,4.264647,6.284878,4.299623,6.587899,5.039326,6.261692,6.309154,7.387996,6.756441,7.299542,7.568345,0,-0.01576,0.00283,-0.02087,-0.01324,0.00901,-0.01290,0.00492,0.01351,-1.04558,0.11109,3.27687
0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.655359,143.579590,95.857880,105.075523,3.479271,8.461801,3.029364,9.785846,4.232770,10.263063,0,2.667386,4.678976,4.501309,6.785654,5.900500,8.371267,6.003976,4.247948,6.284966,4.297422,6.579799,5.044146,6.254474,6.313351,7.383936,6.758687,7.297057,7.571287,0,-0.01849,0.00176,-0.02034,-0.01313,0.00901,-0.01249,0.00258,0.00266,-1.02466,0.12047,3.27671
0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.213160,142.826065,95.082260,104.675667,3.483441,8.468102,3.031113,9.777083,4.222135,10.316374,0,2.662831,4.684096,4.503458,6.777350,5.777479,8.193468,6.007435,4.243686,7.572249,3.644135,6.580517,5.049961,6.248767,6.319232,7.377412,6.758307,7.292039,7.573269,0,-0.01783,-0.02507,-0.02343,-0.01153,0.00711,-0.01060,0.02230,0.00296,-0.99154,0.09561,3.27678
0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.451417,141.736603,94.175453,104.173645,3.486961,8.474056,3.032683,9.768793,4.211559,10.369055,0,2.658020,4.689737,4.505301,6.768741,5.612775,7.955448,6.008697,4.243704,9.302438,2.766816,6.584270,5.056117,6.243580,6.325693,7.370039,6.757023,7.286150,7.574922,0,-0.01493,-0.03031,-0.02938,-0.01903,0.00801,-0.01335,-0.02806,-0.00646,-0.97251,0.08090,3.27694
0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.689674,140.647156,93.268646,103.671631,3.490482,8.480010,3.034254,9.760504,4.200984,10.421737,0,2.653209,4.695378,4.507145,6.760131,5.448071,7.717427,6.009959,4.243721,11.032625,1.889498,6.588022,5.062274,6.238393,6.332154,7.362667,6.755740,7.280261,7.576574,0,-0.01353,-0.04199,-0.01403,-0.01262,0.00747,-0.01212,0.03608,0.00220,-0.95286,0.10010,3.27737
0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.927931,139.557709,92.361839,103.169617,3.494002,8.485965,3.035824,9.752213,4.190409,10.474418,0,2.648398,4.701019,4.508988,6.751521,5.283367,7.479407,6.011221,4.243739,12.762814,1.012180,6.591774,5.068430,6.233207,6.338614,7.355295,6.754457,7.274373,7.578227,0,-0.03608,0.02300,-0.00932,-0.01435,0.00834,-0.01186,-0.00303,0.00865,-0.93080,0.10180,3.27790
