"Time","56 FLl Sw of","55 FLl Sw on","52 HLl Sw of","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","v5 L COP","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","57 FLr Sw on","58 FLr Sw of","53 HLr Sw on","51 HLl Sw on","27 HLx (cm)","54 HLr Sw of","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","60 Right DS","59 Left DS","v6 L Mos","v4 R Mos","34a FRx (cm)","31 Keyboard","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","1 Synch","29a HRx (cm)","69 L marks","68 R marks","28 HLy (cm)","33 FLy (cm)","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","32a FLx (cm)","27a HLx (cm)"
0.032,0,0,0,4.492463,1,15.024726,10.012323,0.000000,0,-1.864778,12.919747,0,0,0,0,10.641871,0,5.550118,5.550118,-1.48107,0.09800,5.642502,-1.470380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.686325,59.246933,73.407425,81.270546,12.254530,1,0,-5.550052,1.057589,-1.346217,0,8.422682,14.988589,8.030933,9.594431,8.144261,9.045753,8.626851,8.716168,8.698605,10.302061,10.110976,9.813982,10.286466,10.799193,0,-0.01518,0.00220,-0.02090,-0.01236,0.00805,-0.00521,0.00542,0.01343,3.27735,-12.247186,0,0,7.180385,6.126822,4.618278,4.366601,-0.800153,152.713501,12.919747,10.714361
0.033,0,0,0,4.491035,1,15.024748,9.999482,0.000000,0,-2.114822,12.912982,0,0,0,0,10.644362,0,5.546694,5.546694,-1.47927,0.09807,5.639626,-1.537275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.337677,59.518402,73.229576,81.496399,12.261853,1,0,-5.546484,1.055449,-1.461532,0,8.420606,14.999202,8.028792,9.581385,8.142767,9.033290,8.631645,8.710082,8.695708,10.295033,10.113159,9.812000,10.286092,10.793162,0,-0.01694,0.01078,-0.02058,-0.01582,0.00909,-0.01549,0.00501,0.01608,3.27666,-12.143667,0,0,7.179671,6.127283,4.620596,4.361331,-0.867400,152.647278,12.912982,10.722580
0.034,0,0,0,4.489548,1,15.024770,9.986640,0.000000,0,-2.364866,12.906216,0,0,0,0,10.646854,0,5.543269,5.543269,-1.47901,0.09793,5.636749,-1.604170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.989029,59.789875,73.051727,81.722244,12.269176,1,0,-5.543092,1.053544,-1.576847,0,8.418529,15.009814,8.026652,9.568338,8.141273,9.020827,8.636438,8.703997,8.692812,10.288003,10.115342,9.810018,10.285718,10.787131,0,-0.02070,0.00643,-0.02061,-0.01301,0.00763,-0.01066,0.00674,0.00006,3.27672,-12.040149,0,0,7.178958,6.127745,4.622914,4.356060,-0.934646,152.581039,12.906216,10.730799
0.035,0,0,0,4.488030,1,15.024791,9.973799,0.000000,0,-2.614910,12.899450,0,0,0,0,10.649345,0,5.539845,5.539845,-1.48047,0.09811,5.633873,-1.671066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.640381,60.061348,72.873878,81.948090,12.276498,1,0,-5.539789,1.051759,-1.692162,0,8.416452,15.020426,8.024511,9.555292,8.139780,9.008364,8.641232,8.697910,8.689916,10.280974,10.117525,9.808035,10.285344,10.781100,0,-0.01515,-0.00061,-0.01965,-0.01339,0.00860,-0.01320,0.00618,0.00377,3.27733,-11.936631,0,0,7.178245,6.128206,4.625232,4.350789,-1.001892,152.514801,12.899450,10.739017
0.036,0,0,0,4.486482,1,15.023311,9.958812,0.000000,0,-2.587906,12.890101,0,0,0,0,10.650658,0,5.536310,5.536310,-1.47911,0.09840,5.629371,-1.738688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.424850,60.229176,72.700729,82.092133,12.286420,1,0,-5.536470,1.049988,-1.805075,0,8.408595,15.028710,8.021394,9.545263,8.140024,8.998313,8.649625,8.690378,8.687462,10.274707,10.119884,9.806535,10.284089,10.776254,0,-0.02043,0.01603,-0.02029,-0.01298,0.00962,-0.01354,0.00340,-0.00284,3.27776,-11.797914,0,0,7.177804,6.128787,4.627678,4.345267,-1.070000,152.423096,12.890101,10.747179
0.037,0,0,0,4.484918,1,15.020743,9.942271,0.000000,0,-2.360281,12.878883,0,0,0,0,10.651116,0,5.532697,5.532697,-1.48093,0.09833,5.623692,-1.806837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.305725,60.321957,72.530991,82.176926,12.298224,1,0,-5.533143,1.048224,-1.916247,0,8.396553,15.035309,8.017570,9.537420,8.141525,8.990009,8.660623,8.681798,8.685328,10.268991,10.122373,9.805384,10.282196,10.772265,0,-0.01106,-0.00027,-0.02057,-0.01359,0.00768,-0.01102,0.00719,0.00359,3.27807,-11.633708,0,0,7.177561,6.129456,4.630217,4.339564,-1.138731,152.312943,12.878883,10.755300
0.038,0,0,0,4.483332,1,15.018175,9.925731,0.000000,0,-2.132656,12.867665,0,0,0,0,10.651576,0,5.529083,5.529083,-1.47934,0.09825,5.618012,-1.874986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.186615,60.414734,72.361252,82.261726,12.310029,1,0,-5.529465,1.046134,-2.027420,0,8.384511,15.041908,8.013745,9.529576,8.143028,8.981706,8.671620,8.673218,8.683195,10.263275,10.124861,9.804232,10.280303,10.768277,0,-0.01585,0.00445,-0.02016,-0.01311,0.00812,-0.01176,0.00545,0.00831,3.27781,-11.469502,0,0,7.177319,6.130125,4.632756,4.333860,-1.207461,152.202774,12.867665,10.763420
0.039,0,0,0,4.481734,1,15.015608,9.909190,0.000000,0,-1.905031,12.856447,0,0,0,0,10.652035,0,5.525469,5.525469,-1.47621,0.09838,5.612333,-1.943135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.067490,60.507515,72.191505,82.346527,12.321833,1,0,-5.525610,1.043876,-2.138593,0,8.372468,15.048507,8.009920,9.521733,8.144529,8.973402,8.682618,8.664638,8.681062,10.257559,10.127348,9.803081,10.278411,10.764289,0,-0.01735,0.01671,-0.02041,-0.01354,0.00815,-0.00977,0.00636,0.01259,3.27712,-11.305297,0,0,7.177076,6.130794,4.635295,4.328156,-1.276192,152.092621,12.856447,10.771542
0.040,0,0,0,4.480135,1,15.012260,9.893626,0.000000,0,-1.737896,12.846228,0,0,0,0,10.652508,0,5.521097,5.521097,-1.47142,0.09851,5.607769,-2.008087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.583069,60.917110,72.016823,82.335884,12.327689,1,0,-5.521166,1.041031,-2.251932,0,8.346016,15.065282,8.009971,9.508668,8.145356,8.966434,8.688787,8.659189,8.679867,10.254171,10.126320,9.802582,10.276716,10.760400,0,-0.02017,0.00019,-0.01850,-0.01312,0.00761,-0.01334,0.00530,0.00323,3.27696,-11.134591,0,0,7.176685,6.131931,4.637991,4.322381,-1.341675,151.987381,12.846228,10.775266
0.041,0,0,0,4.478536,1,15.008349,9.878768,0.000000,0,-1.614564,12.836732,0,0,0,0,10.652992,0,5.516175,5.516175,-1.46583,0.09837,5.604012,-2.070725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.834122,61.556122,71.838554,82.256126,12.329238,1,0,-5.516421,1.037886,-2.366839,0,8.309130,15.089427,8.012827,9.491822,8.145694,8.960432,8.691459,8.656008,8.679351,10.252468,10.122745,9.802555,10.275166,10.756580,0,-0.01413,0.00300,-0.02013,-0.01483,0.00696,-0.01170,0.00517,0.00269,3.27718,-10.959180,0,0,7.176188,6.133408,4.640801,4.316552,-1.404805,151.885681,12.836732,10.775805
0.042,0,0,1,4.477046,1,15.004438,9.863910,0.000000,0,-1.491232,12.827235,0,0,0,0,10.653477,0,5.511253,5.511253,-1.46029,0.09823,5.600255,-2.133362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.085190,62.195137,71.660286,82.176369,12.330787,1,0,-5.511459,1.034413,-2.481747,0,8.272243,15.113572,8.015684,9.474976,8.146031,8.954430,8.694130,8.652827,8.678836,10.250766,10.119169,9.802528,10.273615,10.752762,0,-0.02168,0.00494,-0.02045,-0.01428,0.00788,-0.01277,0.00474,0.00170,3.27706,-10.783769,0,0,7.175691,6.134884,4.643611,4.310724,-1.467935,151.783997,12.827235,10.776346
0.043,0,0,0,4.475613,1,15.000527,9.849051,0.000000,0,-1.367900,12.817739,0,0,0,0,10.653961,0,5.506331,5.506331,-1.45362,0.09844,5.596498,-2.196000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.336243,62.834148,71.482018,82.096619,12.332335,1,0,-5.506385,1.030772,-2.596655,0,8.235356,15.137717,8.018540,9.458129,8.146368,8.948428,8.696801,8.649647,8.678321,10.249063,10.115594,9.802503,10.272064,10.748943,0,-0.01680,0.00040,-0.01953,-0.01310,0.00872,-0.01239,0.00509,0.00200,3.27668,-10.608357,0,0,7.175194,6.136361,4.646421,4.304895,-1.531065,151.682312,12.817739,10.776887
0.044,0,0,0,4.474367,1,14.996334,9.837434,0.000000,0,-1.318638,12.813751,0,0,0,0,10.656259,0,5.501608,5.501608,-1.44997,0.09863,5.597039,-2.247001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.545853,63.463036,71.131760,82.071198,12.332752,1,0,-5.501534,1.027167,-2.713620,0,8.200721,15.130239,8.021824,9.443470,8.150471,8.936604,8.703743,8.645718,8.677654,10.247034,10.115689,9.802703,10.269099,10.748459,0,-0.01917,0.00056,-0.01939,-0.01419,0.00869,-0.01231,0.00491,0.00179,3.27639,-10.448750,0,0,7.174734,6.137620,4.649157,4.299550,-1.582645,151.561432,12.806582,10.778051
0.045,0,0,0,4.473215,1,14.991939,9.828164,0.000000,0,-1.323014,12.813751,0,0,0,0,10.659868,0,5.497028,5.497028,-1.44303,0.09853,5.600693,-2.289575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.725449,64.084587,70.656967,82.085129,12.332350,1,0,-5.496795,1.023580,-2.832074,0,8.167715,15.099863,8.025415,9.430394,8.157299,8.920566,8.713776,8.641247,8.676877,10.244768,10.118444,9.803067,10.265110,10.750388,0,-0.01837,0.00634,-0.02059,-0.01359,0.00865,-0.01225,0.00344,0.00305,3.27616,-10.300588,0,0,7.174299,6.138721,4.651840,4.294554,-1.625861,151.426666,12.794224,10.779667
0.046,0,0,0,4.472058,1,14.987542,9.818894,0.000000,0,-1.327390,12.813751,0,0,0,0,10.663479,0,5.492448,5.492448,-1.44418,0.09859,5.604346,-2.332150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.905052,64.706139,70.182167,82.099060,12.331947,1,0,-5.492251,1.020193,-2.950528,0,8.134709,15.069487,8.029008,9.417318,8.164127,8.904527,8.723808,8.636776,8.676101,10.242502,10.121199,9.803432,10.261121,10.752318,0,-0.01303,0.00238,-0.01941,-0.01329,0.00846,-0.01199,0.00488,0.00233,3.27641,-10.152425,0,0,7.173865,6.139822,4.654522,4.289558,-1.669077,151.291901,12.781864,10.781282
0.047,0,0,0,4.470898,1,14.983146,9.809625,0.000000,0,-1.331766,12.813751,0,0,0,0,10.667089,0,5.487869,5.487869,-1.43759,0.09890,5.607999,-2.374725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.084656,65.327682,69.707375,82.112991,12.331545,1,0,-5.487806,1.016909,-3.068983,0,8.101705,15.039111,8.032600,9.404243,8.170956,8.888488,8.733841,8.632305,8.675324,10.240236,10.123954,9.803796,10.257132,10.754248,0,-0.01693,0.00484,-0.02104,-0.01248,0.00821,-0.02025,0.00509,0.00276,3.27702,-10.004263,0,0,7.173430,6.140924,4.657205,4.284563,-1.712292,151.157135,12.769505,10.782898
0.048,0,0,0,4.469543,1,14.978052,9.798600,0.000000,0,-1.543493,12.813751,0,0,0,0,10.670134,0,5.483618,5.483618,-1.43256,0.09893,5.612467,-2.406235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.383400,65.866951,69.260292,82.150841,12.323262,1,0,-5.483468,1.013924,-3.198759,0,8.083632,15.009807,8.034101,9.396869,8.177927,8.876353,8.749413,8.633176,8.673311,10.237242,10.123009,9.803343,10.255802,10.755985,0,-0.01940,0.01193,-0.02061,-0.01301,0.00917,-0.01624,0.00432,-0.00541,3.27724,-9.878102,0,0,7.172892,6.142341,4.659627,4.279465,-1.744359,151.032257,12.758780,10.771952
0.049,0,0,0,4.468089,1,14.972452,9.786306,0.000000,0,-1.905370,12.813751,0,0,0,0,10.672768,0,5.479606,5.479606,-1.42431,0.09861,5.617524,-2.429735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.768417,66.346642,68.833290,82.206009,12.309273,1,0,-5.479182,1.011093,-3.336734,0,8.076376,14.981277,8.034084,9.393623,8.185001,8.867045,8.768997,8.637914,8.670403,10.233720,10.119385,9.802299,10.256399,10.757584,0,-0.02246,-0.02146,-0.01997,-0.01283,0.00861,-0.01162,0.00550,0.00379,3.27716,-9.767873,0,0,7.172277,6.143988,4.661860,4.274294,-1.768354,150.914551,12.749240,10.751909
0.050,0,0,0,4.466616,1,14.966853,9.774013,0.000000,0,-2.267247,12.813751,0,0,0,0,10.675402,0,5.475595,5.475595,-1.41250,0.09842,5.622580,-2.453234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.153435,66.826324,68.406288,82.261177,12.295282,1,0,-5.475231,1.008614,-3.474709,0,8.069118,14.952749,8.034069,9.390379,8.192077,8.857738,8.788580,8.642652,8.667493,10.230197,10.115762,9.801255,10.256997,10.759181,0,-0.01575,0.00840,-0.02031,-0.01397,0.01035,-0.01174,0.00538,0.00242,3.27739,-9.657644,0,0,7.171663,6.145634,4.664094,4.269123,-1.792348,150.796844,12.739700,10.731866
0.051,0,0,0,4.465134,1,14.961253,9.761718,0.000000,0,-2.629124,12.813751,0,0,0,0,10.678036,0,5.471582,5.471582,-1.40508,0.09844,5.627637,-2.476733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.538452,67.306007,67.979286,82.316345,12.281293,1,0,-5.471450,1.006316,-3.612684,0,8.061862,14.924221,8.034054,9.387135,8.199151,8.848432,8.808164,8.647389,8.664584,10.226675,10.112138,9.800211,10.257594,10.760779,0,-0.01781,0.01019,-0.02105,-0.01490,0.00746,-0.01135,0.00343,-0.00385,3.27785,-9.547416,0,0,7.171048,6.147281,4.666328,4.263951,-1.816342,150.679138,12.730160,10.711823
0.052,0,0,0,4.463841,1,14.954569,9.749292,0.000000,0,-3.003659,12.813751,0,0,0,0,10.679897,0,5.468314,5.468314,-1.38386,0.09817,5.623171,-2.487171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.604195,67.940018,67.735176,82.358398,12.283858,1,0,-5.468215,1.004374,-3.756599,0,8.056177,14.902894,8.032725,9.381399,8.204106,8.836039,8.822273,8.647555,8.661590,10.223472,10.108423,9.798751,10.254153,10.762577,0,-0.02101,0.01607,-0.02014,-0.01409,0.00851,-0.01112,0.00613,0.00049,3.27800,-9.462003,0,0,7.170588,6.149529,4.668627,4.259107,-1.827331,150.566101,12.719526,10.701661
0.053,0,0,0,4.462646,1,14.947100,9.736771,0.000000,0,-3.387359,12.813751,0,0,0,0,10.681199,0,5.465584,5.465584,-1.37076,0.09776,5.611810,-2.488150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.438736,68.685768,67.623505,82.390961,12.298410,1,0,-5.465259,1.002613,-3.904815,0,8.051631,14.886783,8.030447,9.373861,8.207526,8.821412,8.832421,8.644409,8.658534,10.220498,10.104642,9.796989,10.247787,10.764519,0,-0.02508,0.00111,-0.02047,-0.01283,0.00856,-0.01210,0.00570,0.00713,3.27793,-9.394560,0,0,7.170239,6.152215,4.670973,4.254499,-1.828903,150.456436,12.708101,10.698654
0.054,0,0,0,4.461530,1,14.939630,9.724249,0.000000,0,-3.771059,12.813751,0,0,0,0,10.682501,0,5.462854,5.462854,-1.35692,0.09787,5.600449,-2.489130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.273277,69.431526,67.511833,82.423523,12.312963,1,0,-5.462580,1.001050,-4.053032,0,8.047084,14.870671,8.028168,9.366323,8.210946,8.806785,8.842568,8.641263,8.655478,10.217525,10.100862,9.795228,10.241422,10.766460,0,-0.01926,0.00005,-0.01909,-0.01398,0.00934,-0.00634,0.00530,0.00424,3.27759,-9.327118,0,0,7.169891,6.154899,4.673320,4.249892,-1.830475,150.346786,12.696676,10.695647
0.055,0,0,0,4.460456,1,14.932160,9.711727,0.000000,0,-4.154759,12.813751,0,0,0,0,10.683804,0,5.460124,5.460124,-1.34336,0.09829,5.589087,-2.490109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.107819,70.177284,67.400162,82.456085,12.327517,1,0,-5.460042,0.999587,-4.201249,0,8.042538,14.854560,8.025889,9.358785,8.214366,8.792158,8.852716,8.638117,8.652422,10.214551,10.097081,9.793468,10.235056,10.768402,0,-0.01525,-0.00822,-0.02071,-0.01249,0.00949,-0.02365,0.00728,0.00643,3.27705,-9.259675,0,0,7.169543,6.157584,4.675666,4.245284,-1.832048,150.237122,12.685251,10.692640
0.056,0,0,0,4.459312,1,14.923692,9.703287,0.000000,0,-4.352729,12.813751,0,0,0,0,10.685369,0,5.457846,5.457846,-1.34028,0.09842,5.580709,-2.479384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.154251,70.747162,67.389061,82.479431,12.331311,1,0,-5.457556,0.998244,-4.352393,0,8.040036,14.836448,8.026458,9.355870,8.215227,8.779577,8.858136,8.634315,8.650177,10.210815,10.094306,9.793394,10.232083,10.772296,0,-0.01518,0.01144,-0.01983,-0.01303,0.00727,-0.01094,0.00536,0.00806,3.27709,-9.199322,0,0,7.169381,6.160161,4.677984,4.240657,-1.821569,150.189331,12.680506,10.685434
0.057,0,0,0,4.458133,1,14.914500,9.697802,0.000000,0,-4.416205,12.813751,0,0,0,0,10.687126,0,5.455894,5.455894,-1.33053,0.09865,5.574491,-2.460183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.354118,71.189690,67.450790,82.496117,12.327315,1,0,-5.455095,0.996962,-4.505656,0,8.039014,14.816888,8.029090,9.356304,8.214236,8.768479,8.860133,8.630038,8.648519,10.206529,10.092258,9.794544,10.231566,10.777605,0,-0.01388,0.00465,-0.01938,-0.01414,0.00841,-0.01022,0.00603,0.00928,3.27754,-9.144103,0,0,7.169355,6.162661,4.680280,4.236016,-1.802363,150.186325,12.680597,10.675188
0.058,0,0,0,4.456961,1,14.905308,9.692316,0.000000,0,-4.479682,12.813751,0,0,0,0,10.688883,0,5.453944,5.453944,-1.31943,0.09897,5.568273,-2.440983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.553993,71.632210,67.512520,82.512802,12.323319,1,0,-5.453257,0.996296,-4.658920,0,8.037992,14.797328,8.031721,9.356738,8.213244,8.757381,8.862130,8.625761,8.646860,10.202241,10.090211,9.795694,10.231050,10.782913,0,-0.01652,0.00565,-0.01909,-0.01318,0.00739,-0.01254,0.00395,0.02286,3.27744,-9.088884,0,0,7.169328,6.165160,4.682576,4.231375,-1.783158,150.183319,12.680689,10.664942
0.059,0,0,0,4.455794,1,14.896116,9.686831,0.000000,0,-4.543159,12.813751,0,0,0,0,10.690639,0,5.451993,5.451993,-1.30657,0.09890,5.562055,-2.421782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.753860,72.074730,67.574257,82.529488,12.319324,1,0,-5.451737,0.995943,-4.812183,0,8.036971,14.777767,8.034352,9.357172,8.212254,8.746284,8.864127,8.621485,8.645202,10.197954,10.088164,9.796844,10.230533,10.788221,0,-0.02306,0.00633,-0.01972,-0.01461,0.00943,-0.01027,0.00846,0.02023,3.27690,-9.033666,0,0,7.169302,6.167659,4.684872,4.226733,-1.763953,150.180328,12.680780,10.654696
0.060,0,0,0,4.454740,1,14.886189,9.682469,0.000000,0,-4.496199,12.813751,0,0,0,0,10.691378,0,5.451181,5.451181,-1.29376,0.09860,5.556211,-2.389267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.426811,72.321404,67.669571,82.515915,12.313645,1,0,-5.451283,0.996543,-4.959293,0,8.031910,14.761607,8.036474,9.351449,8.213803,8.736143,8.862993,8.616790,8.643553,10.193197,10.086735,9.797816,10.227472,10.794296,0,-0.01232,-0.00075,-0.01925,-0.01251,0.00775,-0.01404,0.00562,-0.00132,3.27689,-8.988285,0,0,7.169345,6.169473,4.686902,4.222625,-1.731788,150.101074,12.674013,10.655315
0.061,0,0,0,4.453744,1,14.875730,9.678920,0.000000,0,-4.369268,12.813751,0,0,0,0,10.691378,0,5.451194,5.451194,-1.27315,0.09852,5.550637,-2.347109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.442322,72.426262,67.789200,82.480431,12.306750,1,0,-5.451374,0.997630,-5.101947,0,8.023922,14.747910,8.038228,9.341268,8.217195,8.726696,8.859591,8.611793,8.641910,10.188101,10.085753,9.798658,10.222571,10.800925,0,-0.01842,-0.00186,-0.01986,-0.01228,0.00794,-0.01124,0.00460,0.00146,3.27727,-8.950029,0,0,7.169438,6.170789,4.688739,4.218903,-1.690239,149.966629,12.662280,10.663805
0.062,0,0,0,4.452814,1,14.865270,9.675371,0.000000,0,-4.242338,12.813751,0,0,0,0,10.691378,0,5.451208,5.451208,-1.25421,0.09876,5.545064,-2.304952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.457840,72.531120,67.908836,82.444954,12.299854,1,0,-5.451373,0.998559,-5.244601,0,8.015936,14.734211,8.039982,9.331087,8.220586,8.717249,8.856191,8.606795,8.640266,10.183004,10.084772,9.799500,10.217670,10.807554,0,-0.01642,0.00491,-0.02029,-0.01423,0.00773,-0.00399,0.00446,0.00264,3.27739,-8.911773,0,0,7.169532,6.172106,4.690577,4.215181,-1.648691,149.832169,12.650547,10.672295
0.063,0,0,0,4.451917,1,14.854810,9.671823,0.000000,0,-4.115407,12.813751,0,0,0,0,10.691378,0,5.451221,5.451221,-1.24183,0.09889,5.539490,-2.262794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.473358,72.635979,68.028465,82.409470,12.292959,1,0,-5.451324,0.999407,-5.387255,0,8.007948,14.720513,8.041736,9.320906,8.223977,8.707802,8.852790,8.601798,8.638623,10.177908,10.083791,9.800343,10.212769,10.814183,0,-0.01511,0.00273,-0.02195,-0.01535,0.00956,-0.01428,0.00548,0.00276,3.27732,-8.873516,0,0,7.169625,6.173422,4.692414,4.211459,-1.607142,149.697723,12.638813,10.680784
0.064,0,0,0,4.451027,1,14.844386,9.667458,0.000000,0,-3.764392,12.813751,0,0,0,0,10.691378,0,5.449524,5.449524,-1.21104,0.09898,5.536179,-2.210958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.458778,72.797905,68.172668,82.415443,12.284309,1,0,-5.449921,0.998894,-5.519771,0,8.005639,14.710817,8.041993,9.310154,8.225478,8.701061,8.851609,8.597050,8.636808,10.174208,10.081759,9.802330,10.209262,10.820160,0,-0.01931,0.00253,-0.02106,-0.01324,0.00792,-0.01496,0.00501,0.00308,3.27733,-8.840699,0,0,7.170022,6.174414,4.694050,4.208094,-1.555350,149.679703,12.637952,10.679973
0.065,0,0,0,4.450141,1,14.833987,9.662501,0.000000,0,-3.251109,12.813751,0,0,0,0,10.691378,0,5.446588,5.446588,-1.19811,0.09935,5.534506,-2.152112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.422401,73.001167,68.334671,82.451431,12.274390,1,0,-5.447826,0.997685,-5.644945,0,8.007441,14.704021,8.041166,9.298990,8.225611,8.696282,8.852037,8.592481,8.634869,10.171518,10.078968,9.805147,10.206764,10.825665,0,-0.02538,0.00379,-0.01907,-0.01458,0.00859,-0.01120,0.00491,0.00214,3.27740,-8.811821,0,0,7.170638,6.175169,4.695540,4.204988,-1.496141,149.746002,12.644962,10.672426
0.066,0,0,0,4.449351,1,14.823588,9.657545,0.000000,0,-2.737826,12.813751,0,0,0,0,10.691378,0,5.443651,5.443651,-1.18255,0.09965,5.532834,-2.093266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.386024,73.204422,68.496666,82.487419,12.264471,1,0,-5.444701,0.995350,-5.770120,0,8.009242,14.697224,8.040340,9.287826,8.225742,8.691504,8.852465,8.587913,8.632930,10.168830,10.076176,9.807964,10.204266,10.831171,0,-0.01922,0.00876,-0.02044,-0.01484,0.00829,-0.01156,0.00576,0.00089,3.27744,-8.782942,0,0,7.171254,6.175925,4.697031,4.201883,-1.436931,149.812286,12.651973,10.664880
0.067,0,0,0,4.448609,1,14.813190,9.652590,0.000000,0,-2.224543,12.813751,0,0,0,0,10.691378,0,5.440715,5.440715,-1.16488,0.09953,5.531160,-2.034421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.349648,73.407684,68.658669,82.523407,12.254552,1,0,-5.441049,0.992439,-5.895295,0,8.011044,14.690426,8.039515,9.276662,8.225875,8.686725,8.852893,8.583344,8.630990,10.166141,10.073384,9.810781,10.201768,10.836676,0,-0.01085,0.00285,-0.01985,-0.01396,0.00953,-0.01172,0.00450,0.00218,3.27744,-8.754064,0,0,7.171870,6.176681,4.698522,4.198777,-1.377722,149.878586,12.658983,10.657333
0.068,0,0,0,4.448057,1,14.804731,9.647493,0.000000,0,-2.207115,12.813751,0,0,0,0,10.693122,0,5.437322,5.437322,-1.15104,0.09935,5.531356,-1.970866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.204155,73.673058,68.877441,82.649200,12.242098,1,0,-5.437122,0.989065,-6.015180,0,8.014663,14.679896,8.037781,9.267670,8.226400,8.680782,8.850903,8.578312,8.628619,10.164300,10.071477,9.816545,10.197193,10.842965,0,-0.02225,0.00348,-0.02072,-0.01387,0.00898,-0.01197,0.00519,-0.01439,3.27757,-8.722846,0,0,7.172440,6.177586,4.699891,4.196308,-1.314166,149.866272,12.658997,10.653884
0.069,0,0,0,4.447601,1,14.797678,9.642295,0.000000,0,-2.548754,12.813751,0,0,0,0,10.696129,0,5.433597,5.433597,-1.13485,0.09929,5.532905,-1.903900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.979660,73.983421,69.137321,82.840019,12.227809,1,0,-5.433055,0.985455,-6.131235,0,8.019599,14.666663,8.035390,9.260251,8.227212,8.673997,8.847161,8.572945,8.625937,10.163074,10.070212,9.824442,10.191115,10.849821,0,-0.01600,0.00179,-0.01957,-0.01371,0.00761,-0.01268,0.00396,0.00756,3.27780,-8.689935,0,0,7.172976,6.178599,4.701172,4.194300,-1.247462,149.797028,12.653941,10.653399
