"Time","69 L mark","68 R mark","67 sinus","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 rFLswoff","57 rFLswon","56 lFLswoff","55 lFLswon","54 rHLswoff","53 rHLswon","52 lHLswoff","51 lHLswon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v1 xCoM","37a CoMy (cm)","v2 R COP","37 CoMy (cm)","36 CoMx (cm)","70 RDS cle","35 FRy (cm)","34 FRx (cm)","29 HRx (cm)","30 HRy (cm)","v3 L COP","71 LDS cle","33 FLy (cm)","31 Keyboard","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.698212,57.535061,92.730179,32.807579,5.822487,-3.336431,0.000000,5.972460,13.564320,0,4.611693,13.700301,12.713379,4.238266,6.978978,1,7.067127,0,15.162494,6.890915,11.155468,8.064346,13.729198,7.979983,13.138517,8.035587,12.519197,8.306451,11.757139,9.226462,12.941653,10.373706,12.143470,10.021285,12.995870,0,-0.02798,0.00410,-0.02094,-0.01675,0.00854,-0.01135,0.00687,0.00216,-1.44291,0.09899,3.27648
1.014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.535416,57.612633,92.568825,32.835587,5.824445,-3.224232,0.000000,5.972005,13.567842,0,4.608716,13.722423,12.700244,4.239743,6.977680,1,7.066612,0,15.178021,6.889003,11.147444,8.080468,13.737278,7.988242,13.131674,8.039453,12.509686,8.309298,11.755407,9.227152,12.939581,10.372744,12.140375,10.022055,12.994088,0,-0.01264,0.00367,-0.01912,-0.01569,0.00838,-0.01095,0.00559,0.00334,-1.43798,0.09871,3.27640
1.015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.372635,57.690208,92.407471,32.863594,5.825019,-3.112034,0.000000,5.971551,13.571362,0,4.605738,13.744544,12.687110,4.241220,6.976484,1,7.066098,0,15.193548,6.887091,11.139420,8.096590,13.745358,7.996501,13.124830,8.043318,12.500173,8.312143,11.753675,9.227841,12.937509,10.371780,12.137280,10.022825,12.992307,0,-0.01641,0.00279,-0.02097,-0.01388,0.00872,-0.01443,0.00573,0.00259,-1.43114,0.09848,3.27658
1.016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.209839,57.767784,92.246117,32.891598,5.824867,-2.999836,0.000000,5.971097,13.574884,0,4.602761,13.766665,12.673975,4.242696,6.975343,1,7.065584,0,15.209075,6.885179,11.131395,8.112712,13.753438,8.004760,13.117987,8.047183,12.490660,8.314990,11.751943,9.228531,12.935437,10.370817,12.134186,10.023595,12.990526,0,-0.01833,0.00393,-0.02029,-0.01353,0.00796,-0.01107,0.00502,0.00181,-1.41802,0.09854,3.27696
1.017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.103363,57.969456,92.056641,32.893005,5.823240,-2.949395,0.000000,5.970995,13.577653,0,4.603427,13.784957,12.661537,4.244021,6.974308,1,7.065275,0,15.204294,6.883406,11.121897,8.140473,13.765278,8.006900,13.106335,8.049812,12.481549,8.318394,11.747503,9.229706,12.931961,10.370034,12.129835,10.023744,12.988155,0,-0.01469,0.00408,-0.02145,-0.01260,0.00842,-0.01346,0.00443,0.00255,-1.40937,0.09857,3.27730
1.018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.038681,58.263229,91.846283,32.874672,5.820841,-2.944788,0.000000,5.971155,13.579864,0,4.606799,13.800406,12.649617,4.245234,6.973329,1,7.065120,0,15.184442,6.881737,11.111302,8.176874,13.779907,8.004498,13.091115,8.051524,12.472737,8.322213,11.741055,9.231241,12.927444,10.369384,12.124551,10.023430,12.985347,0,-0.01761,0.00268,-0.01852,-0.01288,0.00906,-0.01324,0.00498,0.00284,-1.40060,0.09833,3.27761
1.019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.973999,58.556999,91.635925,32.856339,5.817463,-2.940181,0.000000,5.971315,13.582073,0,4.610170,13.815856,12.637696,4.246447,6.972431,1,7.064964,0,15.164589,6.880068,11.100708,8.213275,13.794538,8.002097,13.075894,8.053237,12.463925,8.326032,11.734608,9.232777,12.922925,10.368733,12.119267,10.023117,12.982538,0,-0.01552,0.00360,-0.02004,-0.01315,0.00829,-0.01093,0.00590,0.00302,-1.39189,0.09801,3.27765
1.020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.909332,58.850773,91.425568,32.838005,5.813571,-2.935574,0.000000,5.971476,13.584284,0,4.613541,13.831306,12.625776,4.247659,6.971575,1,7.064809,0,15.144736,6.878398,11.090114,8.249676,13.809168,7.999696,13.060675,8.054949,12.455113,8.329850,11.728160,9.234312,12.918407,10.368083,12.113982,10.022804,12.979730,0,-0.01702,0.00425,-0.02094,-0.01479,0.00949,-0.01231,0.00421,0.00297,-1.38332,0.09807,3.27750
1.021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.881836,58.986637,91.255295,32.882851,5.808959,-3.008760,0.000000,5.969579,13.583947,0,4.622633,13.865553,12.615975,4.248510,6.970748,1,7.064647,0,15.138063,6.876742,11.079820,8.256545,13.832107,7.995901,13.046376,8.055495,12.441933,8.335848,11.720349,9.235530,12.912798,10.368933,12.108168,10.022404,12.976809,0,-0.01757,0.00478,-0.01957,-0.01255,0.00859,-0.01619,0.00460,0.00187,-1.36947,0.09821,3.27731
1.022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.881943,59.005314,91.114784,32.974579,5.803970,-3.139682,0.000000,5.966157,13.581722,0,4.635969,13.913751,12.607748,4.249092,6.969935,1,7.064479,0,15.141172,6.875094,11.069748,8.241498,13.861211,7.991071,13.032762,8.055176,12.425509,8.343462,11.711526,9.236511,12.906379,10.370895,12.101958,10.021938,12.973804,0,-0.02009,0.00271,-0.02014,-0.01494,0.00860,-0.01307,0.00510,0.00259,-1.36095,0.09792,3.27708
1.023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.882050,59.023987,90.974266,33.066307,5.797856,-3.270604,0.000000,5.962735,13.579496,0,4.649305,13.961949,12.599521,4.249674,6.969008,1,7.064312,0,15.144281,6.873446,11.059676,8.226451,13.890316,7.986241,13.019148,8.054857,12.409086,8.351076,11.702703,9.237493,12.899960,10.372858,12.095750,10.021473,12.970799,0,-0.01786,0.00536,-0.02059,-0.01419,0.00704,-0.01229,0.00540,0.00272,-1.34120,0.09761,3.27702
1.024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.882156,59.042664,90.833755,33.158035,5.791154,-3.401525,0.000000,5.959312,13.577271,0,4.662641,14.010147,12.591293,4.250256,6.968020,1,7.064145,0,15.147389,6.871799,11.049604,8.211404,13.919420,7.981411,13.005533,8.054538,12.392663,8.358690,11.693880,9.238475,12.893540,10.374820,12.089540,10.021008,12.967794,0,-0.01748,0.00399,-0.02120,-0.01342,0.00855,-0.01231,0.00510,0.00284,-1.33017,0.09772,3.27710
1.025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.054764,58.868633,90.638458,33.228279,5.782921,-3.581319,0.000000,5.956025,13.580909,0,4.669919,14.102467,12.586013,4.251344,6.966794,1,7.063931,0,15.143815,6.869535,11.041441,8.205554,14.061172,7.981423,12.996084,8.057387,12.382774,8.364708,11.683474,9.239376,12.887391,10.377625,12.085854,10.023072,12.965170,0,-0.01493,0.00394,-0.02119,-0.01285,0.00851,-0.01217,0.00412,0.00178,-1.31899,0.09783,3.27704
1.026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.355408,58.551594,90.402504,33.282578,5.773886,-3.797383,0.000000,5.952838,13.588898,0,4.672702,14.227530,12.582920,4.252808,6.965444,1,7.063683,0,15.135279,6.866816,11.034694,8.206532,14.286525,7.985028,12.989727,8.062589,12.377734,8.369542,11.671891,9.240219,12.881444,10.381055,12.084038,10.027015,12.962827,0,-0.01931,0.00274,-0.01990,-0.01397,0.00891,-0.01293,0.00448,0.00336,-1.30680,0.09768,3.27689
1.027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.656036,58.234550,90.166542,33.336876,5.763654,-4.013447,0.000000,5.949651,13.596888,0,4.675486,14.352594,12.579826,4.254272,6.963931,1,7.063434,0,15.126743,6.864096,11.027946,8.207509,14.511878,7.988633,12.983369,8.067789,12.372694,8.374376,11.660309,9.241061,12.875497,10.384485,12.082222,10.030957,12.960484,0,-0.01809,0.00482,-0.02074,-0.01273,0.00814,-0.01277,0.00595,0.00254,-1.29565,0.09754,3.27665
1.028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.956680,57.917507,89.930588,33.391174,5.752795,-4.229512,0.000000,5.946464,13.604877,0,4.678268,14.477659,12.576734,4.255736,6.962334,1,7.063185,0,15.118208,6.861376,11.021198,8.208486,14.737230,7.992239,12.977012,8.072990,12.367654,8.379210,11.648726,9.241904,12.869550,10.387916,12.080406,10.034900,12.958141,0,-0.01352,0.00495,-0.02011,-0.01287,0.00842,-0.01088,0.00522,0.00306,-1.28219,0.09759,3.27635
1.029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.250580,57.700924,89.619637,33.394203,5.741633,-4.443587,0.000000,5.944190,13.608337,0,4.682071,14.595905,12.569610,4.257473,6.960685,1,7.063053,0,15.115854,6.858278,11.015894,8.213546,14.878874,7.994384,12.968281,8.077991,12.362428,8.386633,11.638639,9.243355,12.865335,10.390543,12.076948,10.036899,12.955226,0,-0.01421,0.00432,-0.02032,-0.01414,0.00840,-0.01118,0.00571,0.00204,-1.26307,0.09780,3.27656
1.030,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.539505,57.558891,89.253029,33.359177,5.730313,-4.656188,0.000000,5.942593,13.608437,0,4.686631,14.709091,12.559496,4.259412,6.959010,1,7.063006,0,15.118088,6.854898,11.011662,8.221635,14.958391,7.995445,12.957789,8.082844,12.357062,8.395978,11.629663,9.245256,12.862407,10.392574,12.072271,10.037455,12.951885,0,-0.01420,0.00276,-0.02117,-0.01237,0.00714,-0.01228,0.00569,0.00217,-1.23947,0.09786,3.27717
1.031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.828415,57.416862,88.886421,33.324150,5.719279,-4.868787,0.000000,5.940997,13.608536,0,4.691191,14.822278,12.549381,4.261352,6.957289,1,7.062960,0,15.120322,6.851520,11.007428,8.229724,15.037909,7.996507,12.947298,8.087696,12.351697,8.405322,11.620685,9.247158,12.859478,10.394606,12.067594,10.038011,12.948545,0,-0.01833,0.00425,-0.01897,-0.01418,0.00839,-0.01640,0.00560,0.00271,-1.22791,0.09772,3.27722
1.032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.117340,57.274830,88.519814,33.289124,5.708395,-5.081387,0.000000,5.939400,13.608636,0,4.695751,14.935464,12.539267,4.263291,6.955544,1,7.062913,0,15.122557,6.848140,11.003196,8.237813,15.117426,7.997569,12.936807,8.092548,12.346333,8.414667,11.611708,9.249060,12.856549,10.396638,12.062917,10.038567,12.945205,0,-0.01667,0.00360,-0.02028,-0.01353,0.00869,-0.01529,0.00520,0.00208,-1.21389,0.09790,3.27684
1.033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.198303,57.157104,88.284561,33.405525,5.697898,-5.232984,0.000000,5.933211,13.608500,0,4.693340,15.036759,12.527389,4.265851,6.953753,1,7.063066,0,15.121229,6.844501,11.002019,8.259234,15.191636,7.998024,12.928398,8.097349,12.340574,8.422135,11.605239,9.249856,12.853823,10.397214,12.058372,10.039433,12.941820,0,-0.01786,0.00511,-0.01985,-0.01390,0.00709,-0.01436,0.00496,0.00218,-1.19756,0.09827,3.27659
1.034,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166.124939,57.057419,88.146797,33.634304,5.687605,-5.339306,0.000000,5.923613,13.608191,0,4.685757,15.129229,12.514201,4.268870,6.951937,1,7.063365,0,15.117257,6.840668,11.003111,8.290551,15.261908,7.998032,12.921535,8.102114,12.334525,8.428212,11.600632,9.249834,12.851245,10.396711,12.053926,10.040532,12.938402,0,-0.01652,0.00268,-0.02076,-0.01415,0.00876,-0.01073,0.00545,0.00338,-1.18088,0.09823,3.27643
1.035,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.051575,56.957733,88.009033,33.863087,5.678134,-5.445628,0.000000,5.914014,13.607882,0,4.678174,15.221699,12.501014,4.271889,4.671282,0,7.063664,0,15.113286,6.836835,11.004203,8.321867,15.332179,7.998039,12.914670,8.106877,12.328476,8.434288,11.596025,9.249811,12.848668,10.396209,12.049481,10.041631,12.934984,0,-0.01675,0.00955,-0.01990,-0.01386,0.00748,-0.01331,0.00385,0.00250,-1.16716,0.09808,3.27667
1.036,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.978195,56.858047,87.871269,34.091866,5.669094,-5.551950,0.000000,5.904416,13.607572,0,4.670590,15.314168,12.487826,4.274909,1.195626,0,7.063964,0,15.109315,6.833002,11.005295,8.353184,15.402451,7.998046,12.907806,8.111641,12.322427,8.440365,11.591417,9.249788,12.846090,10.395706,12.045035,10.042728,12.931566,0,-0.01996,0.00530,-0.02162,-0.01432,0.00850,-0.01096,0.00533,0.00262,-1.13529,0.09833,3.27720
1.037,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.615860,56.772938,87.767548,34.417473,5.661638,-5.563473,0.000000,5.896226,13.609138,0,4.665757,15.379992,12.479077,4.277767,0.000000,0,7.064387,0,15.107122,6.829517,11.006104,8.375283,15.477151,8.001823,12.899751,8.115678,12.313484,8.445256,11.585415,9.247786,12.840938,10.395544,12.042434,10.044073,12.930964,0,-0.01554,0.00360,-0.01864,-0.01013,0.00906,-0.01206,0.00490,0.00275,-1.11967,0.09859,3.27722
1.038,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.039032,56.698643,87.689087,34.814941,5.655013,-5.504638,0.000000,5.889082,13.612097,0,4.662964,15.426041,12.473621,4.280506,0.000000,0,7.064903,0,15.106249,6.826292,11.006704,8.390541,15.555139,8.008400,12.890811,8.119174,12.302395,8.449269,11.578378,9.244312,12.833873,10.395635,12.041202,10.045599,12.932450,0,-0.01546,0.00244,-0.01893,-0.01503,0.00819,-0.01368,0.00613,0.00329,-1.09917,0.09845,3.27684
1.039,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.462219,56.624348,87.610634,35.212410,5.650138,-5.445803,0.000000,5.881938,13.615055,0,4.660171,15.472090,12.468166,4.283244,0.000000,0,7.065418,0,15.105376,6.823066,11.007304,8.405800,15.633126,8.014977,12.881871,8.122671,12.291306,8.453281,11.571340,9.240839,12.826808,10.395725,12.039968,10.047125,12.933937,0,-0.01923,0.00419,-0.02029,-0.01442,0.00911,-0.01355,0.00370,0.00184,-1.08355,0.09854,3.27697
1.040,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.885406,56.550053,87.532173,35.609879,5.646182,-5.386968,0.000000,5.874794,13.618013,0,4.657378,15.518138,12.462711,4.285983,0.000000,0,7.065933,0,15.104503,6.819841,11.007904,8.421058,15.711114,8.021552,12.872931,8.126168,12.280216,8.457294,11.564302,9.237366,12.819743,10.395816,12.038736,10.048651,12.935424,0,-0.01932,0.00406,-0.01984,-0.01293,0.00873,-0.01342,0.00258,0.00181,-1.06603,0.09897,3.27751
1.041,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.363159,56.594967,87.467010,35.959446,5.643755,-5.248145,0.000000,5.864392,13.618973,0,4.651789,15.570299,12.452520,4.288369,0.000000,0,7.066519,0,15.101481,6.816922,11.013519,8.441496,15.773062,8.025387,12.860663,8.127476,12.265835,8.463015,11.550951,9.234376,12.811583,10.396121,12.037066,10.050008,12.935579,0,-0.01784,0.00351,-0.02070,-0.01276,0.00683,-0.01500,0.00571,0.00251,-1.04498,0.09901,3.27744
1.042,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.881409,56.728355,87.411713,36.273457,5.642131,-5.049957,0.000000,5.851572,13.618448,0,4.644125,15.626997,12.438815,4.290493,0.000000,0,7.067157,0,15.096866,6.814230,11.022858,8.465777,15.823105,8.027187,12.845925,8.127157,12.249011,8.470004,11.532915,9.231743,12.802608,10.396585,12.035072,10.051238,12.934747,0,-0.01762,0.00286,-0.02073,-0.01428,0.00991,-0.01372,0.00509,0.00223,-1.01703,0.09899,3.27690
1.043,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.399673,56.861748,87.356415,36.587471,5.642018,-4.851769,0.000000,5.838752,13.617925,0,4.636461,15.683695,12.425111,4.292618,0.000000,0,7.067795,0,15.092250,6.811538,11.032195,8.490059,15.873147,8.028987,12.831186,8.126840,12.232187,8.476993,11.514879,9.229111,12.793634,10.397047,12.033078,10.052469,12.933913,0,-0.01790,0.00305,-0.02014,-0.01285,0.00936,-0.01237,0.00579,0.00268,-0.99198,0.09936,3.27676
1.044,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.917923,56.995136,87.301125,36.901482,5.642699,-4.653581,0.000000,5.825933,13.617400,0,4.628798,15.740393,12.411406,4.294742,0.000000,0,7.068433,0,15.087635,6.808846,11.041533,8.514341,15.923190,8.030787,12.816448,8.126521,12.215364,8.483981,11.496843,9.226479,12.784661,10.397511,12.031085,10.053699,12.933081,0,-0.01702,0.00312,-0.01984,-0.01488,0.00809,-0.01260,0.00594,0.00127,-0.97196,0.09958,3.27691
1.045,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.455399,57.338676,87.261902,37.023880,5.644577,-4.436901,0.000000,5.820947,13.620213,0,4.621800,15.797631,12.402518,4.296761,0.000000,0,7.069134,0,15.080355,6.806597,11.055517,8.532987,15.989344,8.030038,12.806661,8.126859,12.198700,8.489586,11.483671,9.227000,12.777688,10.400257,12.029989,10.056525,12.934222,0,-0.01685,0.00460,-0.01973,-0.01308,0.00938,-0.00950,0.00647,0.00214,-0.94907,0.09945,3.27702
1.046,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.007126,57.838188,87.234612,37.004066,5.647082,-4.206497,0.000000,5.821776,13.625500,0,4.615297,15.855273,12.397207,4.298701,0.000000,0,7.069882,0,15.071096,6.804676,11.072949,8.547449,16.067455,8.027398,12.800548,8.127683,12.182157,8.494163,11.474110,9.229863,12.772200,10.404697,12.029561,10.060534,12.936830,0,-0.01717,0.00432,-0.02028,-0.01319,0.00844,-0.01294,0.00516,0.00316,-0.93247,0.09962,3.27710
1.047,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.558838,58.337696,87.207321,36.984257,5.649862,-3.976092,0.000000,5.822606,13.630788,0,4.608795,15.912914,12.391896,4.300642,0.000000,0,7.070631,0,15.061838,6.802754,11.090382,8.561912,16.145565,8.024758,12.794435,8.128508,12.165612,8.498739,11.464548,9.232726,12.766712,10.409138,12.029133,10.064543,12.939437,0,-0.01865,0.00220,-0.02101,-0.01322,0.00911,-0.01183,0.00521,0.00172,-0.91130,0.09991,3.27713
1.048,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.110565,58.837204,87.180031,36.964443,5.652786,-3.745688,0.000000,5.823435,13.636075,0,4.602292,15.970555,12.386585,4.302582,0.000000,0,7.071379,0,15.052581,6.800833,11.107813,8.576375,16.223675,8.022118,12.788322,8.129332,12.149068,8.503316,11.454987,9.235588,12.761224,10.413578,12.028704,10.068552,12.942043,0,-0.01886,0.00290,-0.02057,-0.00989,0.00688,-0.01091,0.00562,0.00374,-0.88862,0.09982,3.27713
1.049,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.580841,59.381584,87.142815,36.940296,5.655255,-3.567597,0.000000,5.824216,13.639711,0,4.593777,16.010832,12.379922,4.305092,0.000000,0,7.072285,0,15.044369,6.799303,11.129808,8.594905,16.288618,8.020343,12.776314,8.129187,12.135202,8.507988,11.448961,9.240027,12.758027,10.418323,12.025829,10.070277,12.943345,0,-0.01653,0.00384,-0.02043,-0.01388,0.00865,-0.01137,0.00579,0.00272,-0.85955,0.09972,3.27683
1.050,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.990662,59.959263,87.098228,36.912933,5.657485,-3.428331,0.000000,5.824961,13.642122,0,4.583768,16.038223,12.372255,4.308026,0.000000,0,7.073310,0,15.036933,6.798063,11.155190,8.616453,16.343786,8.019210,12.759932,8.128323,12.123323,8.512731,11.445560,9.245637,12.756531,10.423293,12.021138,10.070306,12.943679,0,-0.01544,0.00473,-0.01998,-0.01187,0.00673,-0.01148,0.00473,0.00263,-0.82742,0.09983,3.27629
1.051,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.400482,60.536942,87.053642,36.885567,5.659235,-3.289065,0.000000,5.825706,13.644534,0,4.573759,16.065615,12.364589,4.310959,0.000000,0,7.074335,0,15.029498,6.796824,11.180573,8.638001,16.398954,8.018076,12.743548,8.127458,12.111445,8.517474,11.442158,9.251246,12.755033,10.428263,12.016447,10.070335,12.944012,0,-0.01454,0.00353,-0.02015,-0.01217,0.00834,-0.01373,0.00586,0.00280,-0.80684,0.09995,3.27628
1.052,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.810303,61.114620,87.009056,36.858204,5.660735,-3.149798,0.000000,5.826450,13.646945,0,4.563750,16.093004,12.356922,4.313893,0.000000,0,7.075359,0,15.022062,6.795584,11.205955,8.659550,16.454123,8.016943,12.727165,8.126594,12.099566,8.522217,11.438756,9.256855,12.753537,10.433233,12.011756,10.070365,12.944345,0,-0.01541,0.00493,-0.02070,-0.01214,0.00740,-0.01177,0.00430,0.00285,-0.78492,0.09979,3.27666
1.053,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.412857,61.481625,86.987282,36.974072,5.661615,-3.089630,0.000000,5.826824,13.653546,0,4.563385,16.147039,12.349236,4.316918,0.000000,0,7.076457,0,15.021635,6.794471,11.229666,8.669151,16.510557,8.017096,12.716338,8.128231,12.089420,8.530936,11.435920,9.260775,12.751122,10.439566,12.011746,10.073221,12.947218,0,-0.01334,0.00349,-0.02046,-0.01377,0.00927,-0.01252,0.00341,0.00320,-0.76194,0.09965,3.27700
1.054,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.158432,61.692272,86.982445,37.196243,5.662171,-3.088165,0.000000,5.826921,13.663258,0,4.570176,16.220848,12.341534,4.320010,0.000000,0,7.077609,0,15.026407,6.793453,11.252136,8.669886,16.567928,8.018203,12.709635,8.131725,12.080560,8.542605,11.433502,9.263440,12.748027,10.446910,12.015211,10.078176,12.951977,0,-0.01935,0.00420,-0.02006,-0.01419,0.00828,-0.01264,0.00567,0.00214,-0.73925,0.09986,3.27730
1.055,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.904022,61.902924,86.977608,37.418415,5.661425,-3.086699,0.000000,5.827019,13.672968,0,4.576968,16.294655,12.333832,4.323102,0.000000,0,7.078761,0,15.031180,6.792435,11.274607,8.670620,16.625301,8.019310,12.702931,8.135219,12.071700,8.554275,11.431084,9.266106,12.744931,10.454254,12.018675,10.083129,12.956736,0,-0.02046,0.00342,-0.02145,-0.01536,0.00883,-0.01441,0.00457,0.00176,-0.71817,0.09998,3.27722
1.056,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.649612,62.113575,86.972771,37.640583,5.659996,-3.085234,0.000000,5.827117,13.682679,0,4.583759,16.368464,12.326130,4.326195,0.000000,0,7.079913,0,15.035954,6.791417,11.297077,8.671354,16.682673,8.020417,12.696227,8.138713,12.062840,8.565944,11.428666,9.268771,12.741836,10.461597,12.022140,10.088083,12.961493,0,-0.02065,0.00440,-0.02003,-0.01384,0.00884,-0.01053,0.00651,0.00313,-0.68195,0.09976,3.27684
1.057,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.480621,62.166958,86.923279,37.876423,5.656949,-3.156916,0.000000,5.824065,13.691206,0,4.590708,16.431747,12.313777,4.329305,0.000000,0,7.081129,0,15.031663,6.790908,11.318307,8.667011,16.729136,8.022217,12.683904,8.144170,12.049305,8.575307,11.421251,9.269868,12.737274,10.467157,12.023985,10.091147,12.964848,0,-0.01783,0.00364,-0.01926,-0.01434,0.00771,-0.01338,0.00587,0.00153,-0.64997,0.09969,3.27672
1.058,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.375046,62.103626,86.840637,38.122406,5.653053,-3.282886,0.000000,5.818676,13.698854,0,4.597774,16.487219,12.297972,4.332427,0.000000,0,7.082392,0,15.020647,6.790777,11.338614,8.658899,16.767504,8.024531,12.667409,8.151083,12.032301,8.582958,11.410127,9.269800,12.731627,10.471392,12.024631,10.092809,12.967159,0,-0.01785,0.00290,-0.01941,-0.01342,0.00851,-0.01251,0.00470,0.00236,-0.62433,0.09994,3.27679
