"Time","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","57 lHL swoff","55 rFL swoff","56 lHL swon","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","36 CoMx (cm)","35 FRy (cm)","67 RDS cle","65 R mark","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v5 L COP","68 LDS cle","66 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
4.310,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.430328,36.085793,78.709030,73.290443,-0.701033,4.725875,4.692535,0.000000,17.272852,4.059515,0,0,17.907396,5.525348,16.377964,5.571333,1,0,19.175369,0,3.423476,5.617924,13.340565,8.008529,18.144360,7.921368,16.719255,7.972520,16.070539,8.226307,15.328823,8.633079,16.641253,9.869316,15.966656,10.050949,16.942520,0,0.00486,0.00092,0.00069,0.00153,0.00052,0.00067,0.00080,0.00060,-1.47871,0.10029,3.27704,,
4.311,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.324936,35.910187,78.846565,73.988586,-0.771580,4.724705,4.688046,0.000000,17.274895,4.061772,0,0,17.965372,5.525430,16.362137,5.572498,1,0,19.162182,0,3.425534,5.619184,13.330330,7.995700,18.193592,7.917470,16.703272,7.969307,16.053198,8.231071,15.314114,8.622832,16.630770,9.866737,15.970810,10.048023,16.945820,0,0.00482,0.00092,0.00068,0.00158,0.00053,0.00067,0.00087,0.00060,-1.48049,0.10018,3.27703,,
4.312,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.363617,35.697285,79.038078,74.708954,-0.839914,4.723278,4.683499,0.000000,17.277470,4.064268,0,0,18.023300,5.526086,16.344639,5.574119,1,0,19.148972,0,3.427494,5.621503,13.320270,7.986126,18.244740,7.913337,16.687029,7.965772,16.035099,8.235811,15.299065,8.612635,16.619974,9.864578,15.975598,10.045186,16.949068,0,0.00482,0.00093,0.00069,0.00159,0.00053,0.00068,0.00089,0.00062,-1.48045,0.10018,3.27711,,
4.313,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.402313,35.484386,79.229599,75.429329,-0.908248,4.721850,4.678768,0.000000,17.280046,4.066764,0,0,18.081226,5.526742,16.327143,5.575541,1,0,19.135763,0,3.429454,5.623823,13.310209,7.976552,18.295885,7.909204,16.670786,7.962237,16.016998,8.240552,15.284016,8.602436,16.609177,9.862419,15.980387,10.042348,16.952316,0,0.00468,0.00092,0.00070,0.00153,0.00054,0.00069,0.00089,0.00063,-1.47963,0.10050,3.27696,,
4.314,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.440994,35.271484,79.421112,76.149696,-0.976583,4.720423,4.673998,0.000000,17.282621,4.069260,0,0,18.139153,5.527398,16.309645,5.576922,1,0,19.122555,0,3.431415,5.626142,13.300149,7.966978,18.347033,7.905070,16.654543,7.958702,15.998899,8.245292,15.268967,8.592238,16.598379,9.860260,15.985175,10.039511,16.955564,0,0.00445,0.00092,0.00071,0.00147,0.00054,0.00069,0.00094,0.00063,-1.48036,0.10067,3.27673,,
4.315,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.728043,34.879436,79.623764,76.852242,-1.043810,4.718684,4.669096,0.000000,17.287365,4.071958,0,0,18.196001,5.524914,16.294275,5.575772,1,0,19.109816,0,3.432687,5.626319,13.290617,7.982060,18.408064,7.899128,16.637114,7.958568,15.983283,8.246957,15.255031,8.582068,16.584738,9.857024,15.988235,10.036732,16.961176,0,0.00442,0.00091,0.00071,0.00146,0.00052,0.00070,0.00095,0.00061,-1.48101,0.10043,3.27673,,
4.316,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.100555,34.425747,79.830246,77.548653,-1.110657,4.716837,4.664164,0.000000,17.292854,4.074726,0,0,18.252480,5.521349,16.279638,5.574088,1,0,19.097239,0,3.433723,5.625760,13.281266,8.005628,18.472496,7.892563,16.619274,7.959605,15.968520,8.247564,15.241478,8.571910,16.570118,9.853419,15.990699,10.033974,16.967602,0,0.00453,0.00088,0.00072,0.00153,0.00051,0.00073,0.00097,0.00062,-1.48143,0.10049,3.27680,,
4.317,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.473068,33.972054,80.036728,78.245064,-1.177503,4.714990,4.659202,0.000000,17.298344,4.077494,0,0,18.308956,5.517785,16.265001,5.571822,1,0,19.084661,0,3.434759,5.625200,13.271916,8.029195,18.536926,7.885999,16.601435,7.960642,15.953757,8.248171,15.227926,8.561750,16.555498,9.849813,15.993163,10.031216,16.974026,0,0.00446,0.00088,0.00071,0.00152,0.00051,0.00073,0.00098,0.00063,-1.47812,0.10071,3.27722,,
4.318,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.845581,33.518364,80.243217,78.941467,-1.244350,4.713143,4.654234,0.000000,17.303831,4.080261,0,0,18.365435,5.514221,16.250364,5.569433,1,0,19.072084,0,3.435794,5.624640,13.262567,8.052762,18.601358,7.879434,16.583595,7.961679,15.938994,8.248777,15.214374,8.551591,16.540876,9.846209,15.995627,10.028458,16.980452,0,0.00453,0.00084,0.00071,0.00147,0.00052,0.00074,0.00097,0.00063,-1.48114,0.10048,3.27775,,
4.319,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.065353,33.209156,80.326431,79.439278,-1.300288,4.711006,4.649381,0.000000,17.307955,4.083714,0,0,18.413816,5.512039,16.238148,5.568804,1,0,19.059576,0,3.436185,5.625771,13.254581,8.063224,18.648308,7.877026,16.566683,7.961540,15.925874,8.251489,15.195010,8.543913,16.529037,9.844360,15.998503,10.027680,16.986795,0,0.00466,0.00078,0.00070,0.00145,0.00052,0.00073,0.00100,0.00064,-1.47886,0.10045,3.27756,,
4.320,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.232574,32.949661,80.367241,79.868752,-1.352471,4.708770,4.644552,0.000000,17.311609,4.087402,0,0,18.459415,5.510332,16.226765,5.568546,1,0,19.047089,0,3.436354,5.627483,13.247066,8.069176,18.689240,7.876048,16.550087,7.960997,15.913318,8.254925,15.173648,8.537088,16.518156,9.843118,16.001520,10.027585,16.993111,0,0.00464,0.00076,0.00070,0.00142,0.00052,0.00073,0.00101,0.00065,-1.47945,0.10072,3.27710,,
4.321,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.399796,32.690170,80.408051,80.298225,-1.404655,4.706533,4.639970,0.000000,17.315262,4.091090,0,0,18.505013,5.508626,16.215382,5.568690,1,0,19.034603,0,3.436522,5.629194,13.239552,8.075129,18.730173,7.875069,16.533491,7.960454,15.900762,8.258360,15.152286,8.530264,16.507275,9.841875,16.004536,10.027490,16.999426,0,0.00452,0.00077,0.00071,0.00132,0.00051,0.00074,0.00099,0.00064,-1.48045,0.10067,3.27675,,
4.322,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.567017,32.430676,80.448860,80.727692,-1.456839,4.704297,4.635441,0.000000,17.318916,4.094778,0,0,18.550611,5.506919,16.203999,5.568919,1,0,19.022118,0,3.436691,5.630906,13.232036,8.081080,18.771105,7.874091,16.516895,7.959910,15.888206,8.261796,15.130922,8.523439,16.496393,9.840632,16.007553,10.027394,17.005741,0,0.00429,0.00078,0.00071,0.00133,0.00052,0.00073,0.00098,0.00062,-1.47991,0.10047,3.27645,,
4.323,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.538620,32.395786,80.478188,81.068642,-1.497140,4.702179,4.631290,0.000000,17.323511,4.098196,0,0,18.584429,5.505916,16.198580,5.567817,1,0,19.009323,0,3.436512,5.629837,13.225639,8.091426,18.832342,7.872440,16.497522,7.962136,15.874763,8.265271,15.122116,8.518827,16.492115,9.839517,16.011656,10.025807,17.011524,0,0.00353,0.00080,0.00071,0.00134,0.00052,0.00072,0.00098,0.00063,-1.47901,0.10067,3.27670,,
4.324,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.442917,32.438175,80.503571,81.379135,-1.533352,4.700103,4.627219,0.000000,17.328432,4.101521,0,0,18.614195,5.505155,16.195213,5.566436,1,0,18.996422,0,3.436212,5.627810,13.219628,8.103284,18.900564,7.870558,16.477192,7.965316,15.861016,8.268761,15.117631,8.514977,16.490107,9.838444,16.016132,10.023708,17.017124,0,0.00302,0.00082,0.00072,0.00132,0.00053,0.00073,0.00098,0.00063,-1.47960,0.10085,3.27716,,
4.325,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.347214,32.480568,80.528954,81.689629,-1.569565,4.698027,4.623658,0.000000,17.333353,4.104846,0,0,18.643959,5.504393,16.191847,5.565032,1,0,18.983522,0,3.435913,5.625783,13.213616,8.115141,18.968788,7.868676,16.456861,7.968495,15.847269,8.272250,15.113145,8.511127,16.488100,9.837372,16.020609,10.021609,17.022722,0,0.00291,0.00081,0.00075,0.00130,0.00055,0.00073,0.00098,0.00061,-1.47828,0.10067,3.27762,,
4.326,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.251526,32.522957,80.554329,82.000122,-1.605777,4.695951,4.620204,0.000000,17.338274,4.108171,0,0,18.673723,5.503632,16.188480,5.563623,1,0,18.970621,0,3.435613,5.623757,13.207605,8.126998,19.037010,7.866793,16.436533,7.971674,15.833521,8.275740,15.108659,8.507277,16.486092,9.836300,16.025085,10.019510,17.028322,0,0.00296,0.00083,0.00075,0.00138,0.00055,0.00073,0.00101,0.00060,-1.48211,0.10079,3.27808,,
4.327,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.854279,32.569679,80.597946,82.451851,-1.627516,4.694169,4.617266,0.000000,17.342667,4.111739,0,0,18.712160,5.503379,16.180080,5.563860,1,0,18.957930,0,3.434931,5.625195,13.203218,8.131850,19.080915,7.866911,16.424168,7.973427,15.822947,8.281079,15.105687,8.503219,16.482782,9.835266,16.031900,10.017121,17.035145,0,0.00290,0.00084,0.00074,0.00143,0.00056,0.00074,0.00101,0.00061,-1.48029,0.10108,3.27769,,
4.328,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.353271,32.617893,80.647842,82.952179,-1.644275,4.692487,4.614437,0.000000,17.346878,4.115389,0,0,18.753578,5.503303,16.169950,5.564443,1,0,18.945309,0,3.434117,5.627824,13.199388,8.134293,19.116451,7.867718,16.414543,7.974690,15.813464,8.287054,15.103237,8.499089,16.479023,9.834246,16.039520,10.014632,17.042389,0,0.00311,0.00086,0.00075,0.00156,0.00056,0.00074,0.00100,0.00061,-1.48090,0.10111,3.27701,,
4.329,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.852280,32.666107,80.697731,83.452507,-1.661034,4.690805,4.611974,0.000000,17.351089,4.119039,0,0,18.794998,5.503226,16.159819,5.566087,1,0,18.932688,0,3.433303,5.630454,13.195559,8.136734,19.151989,7.868524,16.404919,7.975953,15.803981,8.293030,15.100787,8.494959,16.475266,9.833226,16.047140,10.012144,17.049633,0,0.00328,0.00089,0.00073,0.00154,0.00054,0.00074,0.00099,0.00061,-1.47827,0.10107,3.27682,,
4.330,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.351273,32.714317,80.747627,83.952843,-1.677793,4.689124,4.609588,0.000000,17.355303,4.122689,0,0,18.836418,5.503149,16.149689,5.567954,1,0,18.920067,0,3.432488,5.633083,13.191730,8.139176,19.187525,7.869330,16.395296,7.977216,15.794498,8.299006,15.098337,8.490829,16.471506,9.832206,16.054760,10.009656,17.056877,0,0.00334,0.00089,0.00071,0.00149,0.00056,0.00072,0.00099,0.00060,-1.48001,0.10119,3.27682,,
4.331,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.532669,32.944744,80.776543,84.468399,-1.681811,4.687135,4.607401,0.000000,17.359091,4.126624,0,0,18.870951,5.503280,16.130999,5.569653,1,0,18.907902,0,3.431636,5.634696,13.190396,8.135935,19.211229,7.871717,16.384182,7.978724,15.785262,8.306079,15.091658,8.487259,16.467087,9.831734,16.061813,10.009964,17.061930,0,0.00341,0.00089,0.00071,0.00151,0.00055,0.00074,0.00094,0.00060,-1.47950,0.10124,3.27638,,
4.332,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.604767,33.237865,80.798241,84.989204,-1.681446,4.685041,4.605256,0.000000,17.362734,4.130655,0,0,18.903114,5.503482,16.109365,5.571317,1,0,18.895891,0,3.430771,5.635958,13.189921,8.130737,19.230862,7.874649,16.372555,7.980317,15.776112,8.313531,15.083524,8.483881,16.462440,9.831450,16.068672,10.011234,17.066227,0,0.00334,0.00093,0.00072,0.00151,0.00056,0.00075,0.00091,0.00058,-1.47935,0.10111,3.27577,,
4.333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.676865,33.530983,80.819939,85.510002,-1.681081,4.682948,4.603280,0.000000,17.366379,4.134687,0,0,18.935278,5.503685,16.087732,5.571560,1,0,18.883883,0,3.429905,5.637220,13.189446,8.125541,19.250494,7.877580,16.360928,7.981910,15.766961,8.320983,15.075390,8.480503,16.457792,9.831166,16.075531,10.012505,17.070526,0,0.00311,0.00092,0.00070,0.00154,0.00057,0.00074,0.00090,0.00057,-1.47863,0.10112,3.27611,,
4.334,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.748962,33.824104,80.841637,86.030807,-1.680716,4.680854,4.601339,0.000000,17.370022,4.138719,0,0,18.967442,5.503887,16.066099,5.571505,1,0,18.871874,0,3.429040,5.638483,13.188972,8.120343,19.270126,7.880512,16.349302,7.983503,15.757810,8.328435,15.067256,8.477126,16.453146,9.830882,16.082388,10.013775,17.074823,0,0.00299,0.00092,0.00068,0.00151,0.00057,0.00074,0.00086,0.00057,-1.47929,0.10132,3.27680,,
4.335,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.768341,34.231930,80.771309,86.461685,-1.676866,4.679076,4.599654,0.000000,17.373819,4.143452,0,0,19.003576,5.499948,16.047516,5.569268,1,0,18.860514,0,3.428144,5.638124,13.191409,8.113430,19.294989,7.884970,16.335464,7.985201,15.739940,8.335391,15.062589,8.475382,16.449169,9.830368,16.087664,10.014827,17.078465,0,0.00302,0.00092,0.00069,0.00146,0.00058,0.00074,0.00087,0.00059,-1.48006,0.10127,3.27720,,
4.336,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.769577,34.679222,80.669327,86.861618,-1.671817,4.677407,4.598024,0.000000,17.377670,4.148426,0,0,19.041079,5.494583,16.029982,5.566572,1,0,18.849375,0,3.427238,5.637208,13.194849,8.105926,19.321651,7.889953,16.320868,7.986935,15.719069,8.342176,15.059114,8.474199,16.445423,9.829774,16.092396,10.015803,17.081879,0,0.00277,0.00097,0.00069,0.00146,0.00059,0.00072,0.00086,0.00058,-1.47971,0.10112,3.27751,,
4.337,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.770828,35.126514,80.567337,87.261559,-1.666768,4.675739,4.596712,0.000000,17.381519,4.153399,0,0,19.078581,5.489218,16.012447,5.563194,1,0,18.838238,0,3.426333,5.636292,13.198288,8.098422,19.348312,7.894936,16.306271,7.988669,15.698197,8.348963,15.055640,8.473018,16.441677,9.829181,16.097126,10.016780,17.085293,0,0.00279,0.00098,0.00070,0.00151,0.00059,0.00070,0.00085,0.00058,-1.48211,0.10129,3.27725,,
4.338,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.772064,35.573811,80.465347,87.661491,-1.661719,4.674070,4.595468,0.000000,17.385370,4.158373,0,0,19.116083,5.483852,15.994915,5.559672,1,0,18.827101,0,3.425427,5.635375,13.201728,8.090918,19.374975,7.899919,16.291674,7.990403,15.677326,8.355748,15.052166,8.471835,16.437931,9.828587,16.101858,10.017756,17.088709,0,0.00256,0.00097,0.00069,0.00150,0.00059,0.00070,0.00088,0.00059,-1.48215,0.10141,3.27679,,
4.339,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.628082,35.962982,80.273804,88.056328,-1.651825,4.672640,4.594468,0.000000,17.386446,4.163763,0,0,19.147713,5.480866,15.980451,5.557476,1,0,18.815672,0,3.424579,5.636584,13.207955,8.096174,19.409693,7.902050,16.283855,7.994317,15.666179,8.369902,15.046820,8.471753,16.433529,9.830552,16.107698,10.018686,17.093737,0,0.00240,0.00096,0.00073,0.00161,0.00058,0.00072,0.00092,0.00059,-1.47986,0.10116,3.27684,,
4.340,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.434113,36.332157,80.051445,88.449402,-1.640264,4.671292,4.593521,0.000000,17.386566,4.169295,0,0,19.177322,5.478697,15.967044,5.555559,1,0,18.804144,0,3.423752,5.638524,13.215143,8.105822,19.447186,7.903200,16.278368,7.998981,15.658379,8.386589,15.040831,8.472050,16.428900,9.833399,16.113918,10.019600,17.099321,0,0.00227,0.00104,0.00073,0.00170,0.00058,0.00074,0.00088,0.00058,-1.48120,0.10117,3.27707,,
4.341,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.240143,36.701328,79.829079,88.842476,-1.628704,4.669944,4.592648,0.000000,17.386686,4.174827,0,0,19.206932,5.476529,15.953636,5.556392,1,0,18.792616,0,3.422924,5.640463,13.222330,8.115469,19.484676,7.904350,16.272881,8.003645,15.650578,8.403276,15.034842,8.472346,16.424273,9.836245,16.120140,10.020514,17.104906,0,0.00214,0.00106,0.00074,0.00170,0.00059,0.00075,0.00089,0.00059,-1.48131,0.10135,3.27758,,
4.342,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.046173,37.070503,79.606720,89.235550,-1.617143,4.668597,4.591790,0.000000,17.386806,4.180359,0,0,19.236542,5.474360,15.940229,5.557805,1,0,18.781086,0,3.422097,5.642403,13.229518,8.125116,19.522169,7.905500,16.267393,8.008309,15.642776,8.419964,15.028852,8.472643,16.419643,9.839090,16.126362,10.021427,17.110491,0,0.00210,0.00106,0.00072,0.00170,0.00059,0.00075,0.00089,0.00060,-1.47967,0.10118,3.27819,,
4.343,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.063339,37.371914,79.512123,89.662949,-1.604932,4.667118,4.590915,0.000000,17.387888,4.185956,0,0,19.276978,5.477518,15.923133,5.562323,1,0,18.769766,0,3.421197,5.646261,13.239829,8.140496,19.569212,7.909100,16.261255,8.007811,15.637170,8.436967,15.024050,8.473272,16.413979,9.841471,16.131548,10.023065,17.115381,0,0.00207,0.00102,0.00071,0.00167,0.00060,0.00075,0.00093,0.00060,-1.47963,0.10075,3.27813,,
4.344,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150.153152,37.650005,79.461479,90.102158,-1.592497,4.665595,4.590036,0.000000,17.389299,4.191574,0,0,19.321138,5.482508,15.904767,5.567495,1,1,18.758518,0,3.420272,5.650779,13.251216,8.157849,19.619539,7.913542,16.254894,8.005535,15.632318,8.454077,15.019656,8.474016,16.407957,9.843692,16.136377,10.024952,17.120031,0,0.00221,0.00101,0.00071,0.00164,0.00059,0.00076,0.00090,0.00060,-1.47989,0.10074,3.27782,,
4.345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.242950,37.928101,79.410843,90.541367,-1.580061,4.664072,4.589219,0.000000,17.390713,4.197192,0,0,19.365299,5.487499,15.886401,3.268648,0,0,18.747271,0,3.419347,5.655298,13.262603,8.175201,19.669868,7.917984,16.248533,8.003260,15.627467,8.471188,15.015263,8.474760,16.401936,9.845912,16.141207,10.026839,17.124683,0,0.00241,0.00102,0.00068,0.00163,0.00058,0.00077,0.00088,0.00059,-1.47936,0.10085,3.27746,,
4.346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.332764,38.206192,79.360199,90.980576,-1.567626,4.662549,4.588414,0.000000,17.392124,4.202810,0,0,19.409460,5.492489,15.868035,0.484450,0,0,18.736023,0,3.418422,5.659816,13.273989,8.192554,19.720198,7.922427,16.242174,8.000984,15.622615,8.488298,15.010869,8.475503,16.395914,9.848133,16.146036,10.028726,17.129333,0,0.00259,0.00102,0.00069,0.00155,0.00058,0.00076,0.00085,0.00060,-1.47849,0.10051,3.27708,,
4.347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.992157,38.495220,79.379562,91.330269,-1.555421,4.661379,4.587762,0.000000,17.393707,4.208205,0,0,19.457790,5.496247,15.850571,0.000000,0,0,18.723951,0,3.417583,5.657122,13.288313,8.196636,19.758711,7.921851,16.236246,8.001169,15.617584,8.499980,15.004205,8.477384,16.391256,9.851388,16.151979,10.031977,17.134865,0,0.00252,0.00101,0.00069,0.00147,0.00057,0.00076,0.00083,0.00061,-1.47975,0.10018,3.27709,,
4.348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.847549,38.788013,79.423019,91.649162,-1.543293,4.660330,4.587141,0.000000,17.395346,4.213524,0,0,19.507555,5.499581,15.833416,0.000000,0,0,18.711596,0,3.416773,5.651946,13.303646,8.196152,19.793159,7.919549,16.230469,8.002201,15.612492,8.509794,14.996758,8.479655,16.387066,9.854999,16.158304,10.035696,17.140699,0,0.00237,0.00098,0.00069,0.00139,0.00058,0.00076,0.00086,0.00060,-1.48091,0.10025,3.27724,,
4.349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.702942,39.080803,79.466469,91.968056,-1.531166,4.659281,4.586596,0.000000,17.396986,4.218843,0,0,19.557320,5.502915,15.816262,0.000000,0,0,18.699242,0,3.415964,5.646770,13.318980,8.195667,19.827606,7.917247,16.224691,8.003233,15.607399,8.519608,14.989313,8.481927,16.382877,9.858609,16.164631,10.039416,17.146536,0,0.00225,0.00096,0.00071,0.00145,0.00058,0.00078,0.00088,0.00059,-1.48129,0.10021,3.27728,,
4.350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.558334,39.373592,79.509926,92.286957,-1.519039,4.658233,4.586066,0.000000,17.398626,4.224162,0,0,19.607086,5.506249,15.799108,0.000000,0,0,18.686886,0,3.415154,5.641593,13.334314,8.195183,19.862055,7.914946,16.218912,8.004265,15.602306,8.529423,14.981867,8.484198,16.378687,9.862221,16.170958,10.043136,17.152370,0,0.00219,0.00097,0.00069,0.00149,0.00057,0.00078,0.00087,0.00061,-1.47907,0.09990,3.27728,,
4.351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.549835,39.769764,79.492180,92.515800,-1.509119,4.657049,4.585429,0.000000,17.404922,4.229194,0,0,19.648039,5.507105,15.778704,0.000000,0,0,18.674749,0,3.414660,5.643450,13.351851,8.194194,19.889645,7.913448,16.210854,8.008989,15.590163,8.538312,14.979637,8.486089,16.377575,9.866157,16.176598,10.046509,17.157846,0,0.00201,0.00095,0.00069,0.00144,0.00057,0.00077,0.00086,0.00059,-1.47983,0.09972,3.27723,,
4.352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.588181,40.201511,79.453377,92.713669,-1.499957,4.655820,4.584768,0.000000,17.412823,4.234128,0,0,19.685959,5.507109,15.757182,0.000000,0,0,18.662685,0,3.414276,5.647726,13.370144,8.193031,19.914875,7.912229,16.202011,8.014985,15.575594,8.546884,14.979203,8.487849,16.377523,9.870204,16.182003,10.049762,17.163200,0,0.00197,0.00090,0.00068,0.00141,0.00056,0.00075,0.00090,0.00060,-1.48051,0.09972,3.27715,,
4.353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.626526,40.633255,79.414574,92.911530,-1.490795,4.654590,4.583879,0.000000,17.420723,4.239060,0,0,19.723879,5.507112,15.735661,0.000000,0,0,18.650623,0,3.413891,5.652001,13.388437,8.191868,19.940105,7.911008,16.193167,8.020981,15.561025,8.555455,14.978768,8.489610,16.377470,9.874252,16.187408,10.053015,17.168552,0,0.00190,0.00092,0.00068,0.00143,0.00056,0.00075,0.00091,0.00060,-1.47979,0.09973,3.27707,,
4.354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.664871,41.064999,79.375771,93.109398,-1.481633,4.653360,4.582943,0.000000,17.428623,4.243994,0,0,19.761799,5.507115,15.714139,0.000000,0,0,18.638559,0,3.413506,5.656277,13.406731,8.190705,19.965338,7.909788,16.184324,8.026977,15.546455,8.564027,14.978334,8.491370,16.377417,9.878300,16.192814,10.056268,17.173906,0,0.00188,0.00091,0.00067,0.00142,0.00056,0.00074,0.00091,0.00059,-1.48004,0.09952,3.27700,,
4.355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.786499,41.337555,79.184235,93.310493,-1.479173,4.651998,4.581758,0.000000,17.435881,4.248677,0,0,19.806450,5.506274,15.699758,0.000000,0,0,18.626890,0,3.412902,5.654408,13.427105,8.194992,20.066811,7.910405,16.166199,8.034384,15.534368,8.568877,14.978802,8.492962,16.377493,9.879649,16.195318,10.059438,17.176277,0,0.00186,0.00089,0.00066,0.00145,0.00055,0.00073,0.00089,0.00057,-1.48086,0.09926,3.27709,,
4.356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.936783,41.555336,78.940147,93.512703,-1.479019,4.650589,4.580520,0.000000,17.442917,4.253275,0,0,19.853418,5.505143,15.687833,0.000000,0,0,18.615358,0,3.412223,5.650424,13.448195,8.201153,20.194519,7.911654,16.144880,8.042276,15.523133,8.572448,14.979580,8.494495,16.377613,9.880070,16.196823,10.062580,17.177622,0,0.00186,0.00092,0.00065,0.00146,0.00055,0.00072,0.00091,0.00057,-1.47969,0.09930,3.27724,,
