"Time","60 right DS","59 left DS","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","30 HRy (cm)","v1 xCoM","v3 L COP","v2 R COP","3 Platform","2 Trdml"
2.421,0,0,8.299196,4.444954,3.527066,3.073089,4.818265,0.000000,0.000000,1.01320,0.10059
2.422,0,0,8.485870,4.454355,3.529804,3.074071,4.830570,0.000000,0.000000,1.03412,0.10073
2.423,0,0,8.669913,4.463727,3.532799,3.075043,4.842832,0.000000,0.000000,1.05016,0.10045
2.424,0,0,8.801751,4.472522,3.540896,3.075832,4.854220,0.000000,0.000000,1.08598,0.10072
2.425,0,0,8.933589,4.481316,3.548994,3.076620,4.865609,0.000000,0.000000,1.10538,0.10091
2.426,0,0,9.065427,4.490110,3.557091,3.077409,4.876997,0.000000,0.000000,1.12167,0.10052
2.427,0,0,9.194688,4.498937,3.564837,3.078171,4.888355,0.000000,0.000000,1.14510,0.10047
2.428,0,0,9.272824,4.508397,3.565623,3.078412,4.899101,0.000000,0.000000,1.15388,0.10081
2.429,0,0,9.350961,4.517857,3.566409,3.078653,4.909847,0.000000,0.000000,1.17310,0.10072
2.430,0,0,9.429097,4.527317,3.567194,3.078895,4.920593,0.000000,0.000000,1.18633,0.10022
2.431,0,0,9.501975,4.536828,3.568022,3.079205,4.931295,0.000000,0.000000,1.20581,0.10053
2.432,0,0,9.470544,4.547334,3.569684,3.080889,4.941109,0.000000,0.000000,1.23117,0.10070
2.433,0,0,9.439113,4.557840,3.571346,3.082572,4.950923,0.000000,0.000000,1.24574,0.10031
2.434,0,0,9.407681,4.568346,3.573009,3.084255,4.960737,0.000000,0.000000,1.25952,0.10022
2.435,0,0,9.373816,4.578784,3.574665,3.085928,4.970504,0.000000,0.000000,1.27446,0.10051
2.436,0,0,9.291703,4.587866,3.576215,3.087397,4.979342,0.000000,0.000000,1.28691,0.10030
2.437,0,0,9.209591,4.596949,3.577764,3.088865,4.988181,0.000000,0.000000,1.30060,0.09979
2.438,0,0,9.127478,4.606031,3.579313,3.090333,4.997020,0.000000,0.000000,1.30838,0.09996
2.439,0,0,9.043911,4.615109,3.580640,3.091898,5.005791,0.000000,0.000000,1.32913,0.09992
2.440,0,0,8.931524,4.624097,3.577563,3.095382,5.013235,0.000000,0.000000,1.34671,0.09977
2.441,0,0,8.819138,4.633085,3.574486,3.098866,5.020679,0.000000,0.000000,1.36163,0.09939
2.442,0,0,8.706751,4.642073,3.571409,3.102350,5.028122,0.000000,0.000000,1.36620,0.09954
2.443,0,0,8.594880,4.651018,3.568468,3.105729,5.035470,0.000000,0.000000,1.37810,0.09978
2.444,0,0,8.493262,4.659094,3.568211,3.107041,5.040923,0.000000,0.000000,1.38638,0.09965
2.445,0,0,8.391644,4.667171,3.567953,3.108354,5.046375,0.000000,0.000000,1.39404,0.09958
2.446,0,0,8.290025,4.675247,3.567696,3.109666,5.051828,0.000000,0.000000,1.40578,0.10001
2.447,0,0,8.191059,4.683308,3.567626,3.111037,5.057209,0.000000,0.000000,1.41650,0.10007
2.448,0,0,8.144707,4.691063,3.571271,3.113576,5.061176,0.000000,0.000000,1.42636,0.09978
2.449,0,0,8.098354,4.698818,3.574915,3.116115,5.065142,0.000000,0.000000,1.43645,0.09999
2.450,0,0,8.052002,4.706573,3.578560,3.118653,5.069108,0.000000,0.000000,1.44440,0.10021
2.451,0,0,8.004658,4.714330,3.582042,3.121268,5.073020,0.000000,0.000000,1.44798,0.10002
2.452,0,0,7.937642,4.722153,3.582321,3.125373,5.075853,0.000000,0.000000,1.45219,0.09972
2.453,0,0,7.870626,4.729976,3.582600,3.129479,5.078686,0.000000,0.000000,1.45776,0.10016
2.454,0,0,7.803611,4.737799,3.582878,3.133585,5.081519,0.000000,0.000000,1.46664,0.10016
2.455,0,0,7.735417,4.745636,3.583145,3.137693,5.084332,0.000000,0.000000,1.47110,0.09970
2.456,0,0,7.643849,4.753757,3.583181,3.141839,5.086734,0.000000,0.000000,1.47546,0.09979
2.457,0,0,7.552282,4.761879,3.583216,3.145985,5.089137,0.000000,0.000000,1.47588,0.09994
2.458,0,0,7.460714,4.770000,3.583252,3.150131,5.091540,0.000000,0.000000,1.47925,0.09974
2.459,0,0,7.365565,4.778115,3.583404,3.154247,5.093947,0.000000,0.000000,1.48170,0.09930
2.460,0,0,7.199382,4.786093,3.585851,3.157774,5.096429,0.000000,0.000000,1.48407,0.09956
2.461,0,0,7.033199,4.794070,3.588298,3.161302,5.098912,0.000000,0.000000,1.48590,0.09961
2.462,0,0,6.867017,4.802048,3.590745,3.164829,5.101394,0.000000,0.000000,1.48480,0.09941
2.463,0,0,6.699271,4.809907,3.593171,3.168419,5.103882,0.000000,0.000000,1.48444,0.09919
2.464,0,0,6.500527,4.815411,3.595181,3.173245,5.106473,0.000000,0.000000,1.48486,0.09941
2.465,0,0,6.301783,4.820914,3.597191,3.178072,5.109065,0.000000,0.000000,1.48363,0.09951
2.466,0,0,6.103038,4.826417,3.599201,3.182898,5.111657,0.000000,0.000000,1.48219,0.09932
2.467,0,0,5.906457,4.831934,3.601103,3.187685,5.114243,0.000000,0.000000,1.47900,0.09933
2.468,0,0,5.752789,4.837712,3.600862,3.191684,5.116722,0.000000,0.000000,1.47906,0.09965
2.469,0,0,5.599121,4.843490,3.600620,3.195684,5.119200,0.000000,0.000000,1.47203,0.09970
2.470,0,0,5.445453,4.849267,3.600379,3.199683,5.121679,0.000000,0.000000,1.47075,0.09950
2.471,0,0,5.295258,4.854980,3.600013,3.203576,5.124132,0.000000,0.000000,1.46663,0.09986
2.472,0,0,5.213953,4.859422,3.597186,3.205355,5.126083,0.000000,0.000000,1.45738,0.10008
2.473,0,0,5.132647,4.863863,3.594359,3.207134,5.128034,0.000000,0.000000,1.45311,0.09984
2.474,0,0,5.051341,4.868304,3.591531,3.208913,5.129985,0.000000,0.000000,1.44817,0.10008
2.475,0,0,4.974085,4.872732,3.588972,3.210602,5.131908,0.000000,0.220895,1.44107,0.10044
2.476,1,0,4.977147,4.876895,3.591737,3.210494,5.133282,0.000000,1.920089,1.43182,0.10038
2.477,1,0,4.980209,4.881059,3.594501,3.210387,5.134656,0.000000,3.398785,1.42671,0.10017
2.478,1,0,4.983272,4.885222,3.597266,3.210279,5.136030,0.000000,3.401843,1.41798,0.10056
2.479,1,0,4.986701,4.889456,3.599706,3.211112,5.137376,0.000000,3.405655,1.40501,0.10064
2.480,1,0,4.997410,4.895078,3.595711,3.230587,5.138166,0.000000,3.414522,1.39592,0.10016
2.481,1,0,5.008119,4.900700,3.591715,3.250062,5.138958,0.000000,3.423119,1.38826,0.10053
2.482,1,0,5.018828,4.906322,3.587720,3.269537,5.139749,0.000000,3.429920,1.37830,0.10070
2.483,1,0,5.028375,4.911941,3.583869,3.287820,5.140521,0.000000,3.435508,1.36420,0.10039
2.484,1,0,5.014877,4.917512,3.582889,3.282454,5.140916,0.000000,3.432975,1.35651,0.10006
2.485,1,0,5.001379,4.923082,3.581908,3.277088,5.141312,0.000000,3.430285,1.34842,0.10035
2.486,1,0,4.987881,4.928653,3.580927,3.271721,5.141707,0.000000,3.426549,1.33365,0.10026
2.487,1,0,4.972370,4.934181,3.579869,3.267491,5.142098,0.000000,3.423919,1.31053,0.09988
2.488,1,0,4.916941,4.938858,3.577268,3.285783,5.142395,0.000000,3.428694,1.29918,0.09991
2.489,1,0,4.861511,4.943534,3.574667,3.304075,5.142691,0.000000,3.434209,1.28732,0.10000
2.490,1,0,4.806081,4.948211,3.572065,3.322367,5.142988,0.000000,3.444669,1.27280,0.09992
2.491,1,0,4.748313,4.952886,3.569580,3.340638,5.143266,0.000000,3.455123,1.26111,0.09963
2.492,1,0,4.644187,4.957535,3.569399,3.358487,5.143177,0.000000,3.465533,1.24597,0.09981
2.493,1,0,4.540060,4.962184,3.569218,3.376337,5.143088,0.000000,3.475565,1.22681,0.09994
2.494,1,0,4.435933,4.966833,3.569037,3.394186,5.142999,0.000000,3.483065,1.20015,0.09983
2.495,1,0,4.330732,4.971463,3.568851,3.411047,5.142873,0.000000,3.489913,1.18741,0.09956
2.496,1,0,4.204221,4.975716,3.568574,3.408290,5.142028,0.000000,3.492396,1.17041,0.09986
2.497,1,0,4.077710,4.979969,3.568296,3.405534,5.141183,0.000000,3.493918,1.15302,0.09994
2.498,1,0,3.951199,4.984222,3.568019,3.402778,5.140339,0.000000,3.489012,1.13875,0.09957
2.499,1,0,3.824225,4.988453,3.567712,3.399205,5.139430,0.000000,3.483144,1.12172,0.09958
2.500,1,0,3.688061,4.992247,3.566825,3.379427,5.137250,0.000000,3.470839,1.09700,0.09995
2.501,1,0,3.551896,4.996040,3.565938,3.359649,5.135071,0.393095,3.459004,1.06905,0.09989
2.502,1,0,3.415732,4.999834,3.565050,3.339871,5.132891,3.416900,3.450323,1.05067,0.09951
2.503,1,1,3.278951,5.003581,3.564537,3.321240,5.130630,6.047673,3.443354,1.03413,0.09992
2.504,1,1,3.129945,5.006405,3.571441,3.325358,5.126740,6.048149,3.447840,1.01268,0.10006
2.505,1,1,2.980938,5.009230,3.578344,3.329476,5.122851,6.048575,3.452577,0.99297,0.09964
2.506,1,1,2.831931,5.012054,3.585248,3.333594,5.118962,6.048665,3.458983,0.97646,0.09972
2.507,1,1,2.682809,5.014849,3.591800,3.336626,5.114987,6.048409,3.463896,0.94788,0.10019
2.508,1,1,2.531401,5.017055,3.591376,3.318106,5.109314,6.045834,3.458808,0.91551,0.10002
2.509,1,1,2.379993,5.019261,3.590952,3.299586,5.103642,6.043124,3.452666,0.89502,0.09966
2.510,1,1,2.228585,5.021466,3.590528,3.281066,5.097969,6.039506,3.439461,0.87462,0.09993
2.511,1,1,2.076576,5.023663,3.589917,3.262659,5.092220,6.036033,3.426216,0.85294,0.09997
2.512,1,1,1.912669,5.025675,3.585603,3.246480,5.084957,6.033534,3.412696,0.83189,0.09977
2.513,1,1,1.748761,5.027688,3.581287,3.230300,5.077693,6.031131,3.399962,0.81075,0.09956
2.514,1,1,1.584853,5.029700,3.576972,3.214121,5.070430,6.029381,3.392482,0.76968,0.09981
2.515,1,1,1.419569,5.031680,3.572919,3.199058,5.063101,6.027589,3.386270,0.74191,0.09994
2.516,1,1,1.226991,5.033005,3.574053,3.206135,5.054461,6.025523,3.388547,0.72075,0.09963
2.517,1,1,1.034414,5.034330,3.575186,3.213212,5.045822,6.023288,3.391264,0.69810,0.09964
2.518,1,1,0.841836,5.035655,3.576320,3.220288,5.037183,6.019928,3.396936,0.67642,0.09990
2.519,1,1,0.647566,5.036929,3.577228,3.227256,5.028486,6.016332,3.402106,0.65248,0.09994
2.520,1,1,0.419722,5.037195,3.573640,3.232071,5.018639,6.011150,3.403924,0.62968,0.09972
2.521,1,1,0.191878,5.037461,3.570052,3.236886,5.008793,6.005911,3.405451,0.58034,0.09996
2.522,1,1,-0.035965,5.037727,3.566464,3.241701,4.998946,6.000290,3.405037,0.55783,0.10015
2.523,1,1,-0.265257,5.037950,3.562880,3.246523,4.989053,5.994838,3.404754,0.53497,0.09987
2.524,1,1,-0.523271,5.037315,3.559375,3.251496,4.978224,5.990506,3.405351,0.51031,0.09965
2.525,1,1,-0.781285,5.036680,3.555871,3.256468,4.967395,5.986449,3.405981,0.48387,0.09993
2.526,1,1,-1.039298,5.036046,3.552366,3.261440,4.956566,5.984232,3.406834,0.46066,0.09983
2.527,1,1,-1.298127,5.035353,3.548770,3.266313,4.945699,5.982297,3.407515,0.42705,0.09925
2.528,1,1,-1.573128,5.033521,3.543347,3.269213,4.934068,5.982246,3.407050,0.38364,0.09927
2.529,1,1,-1.848129,5.031689,3.537923,3.272114,4.922437,5.982178,3.406394,0.36185,0.09942
2.530,1,1,-2.123130,5.029857,3.532500,3.275015,4.910806,5.981993,3.404457,0.33627,0.09911
2.531,1,1,-2.397758,5.027972,3.527092,3.277761,4.899146,5.981485,3.402388,0.31126,0.09866
2.532,1,1,-2.664985,5.025046,3.521979,3.277436,4.886901,5.978820,3.399440,0.28427,0.09855
2.533,1,1,-2.932213,5.022120,3.516866,3.277111,4.874657,5.975889,3.396547,0.26218,0.09857
2.534,1,1,-3.199440,5.019193,3.511753,3.276786,4.862412,5.971188,3.394019,0.21577,0.09857
2.535,1,1,-3.465484,5.016214,3.506984,3.276297,4.850152,5.966374,3.391696,0.18227,0.09823
2.536,1,1,-3.708058,5.012192,3.509055,3.272557,4.837566,5.960812,3.390742,0.15736,0.09789
2.537,1,1,-3.950631,5.008169,3.511126,3.268816,4.824981,5.955255,3.389817,0.13142,0.09807
2.538,1,1,-4.193205,5.004146,3.513197,3.265076,4.812396,5.949736,3.389087,0.10634,0.09817
2.539,1,1,-4.434040,5.000062,3.515070,3.261356,4.799818,5.944323,3.388175,0.07925,0.09792
2.540,1,1,-4.640407,4.994768,3.513041,3.258033,4.787369,5.939622,3.386052,0.04526,0.09758
2.541,1,1,-4.846773,4.989472,3.511011,3.254710,4.774920,5.935098,3.383796,0.00169,0.09802
2.542,1,1,-5.053139,4.984178,3.508982,3.251388,4.762472,5.931754,3.380649,-0.02229,0.09817
2.543,1,1,-5.257475,4.978863,3.506943,3.247908,4.750063,5.928626,3.377444,-0.04855,0.09783
2.544,1,1,-5.421560,4.973153,3.504730,3.241324,4.738446,5.926949,3.373850,-0.07375,0.09775
2.545,1,1,-5.585644,4.967443,3.502516,3.234740,4.726829,5.925435,3.370063,-0.10095,0.09809
2.546,1,1,-5.749728,4.961732,3.500302,3.228156,4.715212,5.925018,3.364983,-0.13356,0.09811
2.547,1,1,-5.913054,4.956007,3.497769,3.221584,4.703655,5.924669,3.359600,-0.17921,0.09783
2.548,1,1,-6.061325,4.949975,3.488909,3.215249,4.693289,5.924776,3.352177,-0.20341,0.09792
2.549,1,1,-6.209597,4.943943,3.480049,3.208915,4.682923,5.924781,3.344712,-0.22963,0.09813
2.550,1,1,-6.357868,4.937912,3.471189,3.202580,4.672557,5.924109,3.336962,-0.25340,0.09817
2.551,1,1,-6.503822,4.931836,3.462509,3.196246,4.662266,5.923180,3.329441,-0.28055,0.09795
2.552,1,1,-6.603806,4.924891,3.457409,3.189919,4.653471,5.920543,3.323452,-0.30617,0.09796
2.553,1,1,-6.703790,4.917946,3.452308,3.183593,4.644675,5.917661,3.317529,-0.35638,0.09825
2.554,1,1,-6.803774,4.911002,3.447207,3.177266,4.635880,5.913138,3.312052,-0.38103,0.09832
2.555,1,1,-6.901270,4.904047,3.442122,3.170741,4.627138,5.908453,3.306404,-0.40610,0.09798
2.556,1,1,-6.949406,4.896904,3.437356,3.160283,4.619470,5.902685,3.299610,-0.43123,0.09825
2.557,1,1,-6.997541,4.889760,3.432590,3.149825,4.611801,5.896961,3.292619,-0.45610,0.09864
2.558,1,1,-7.045677,4.882617,3.427824,3.139367,4.604132,5.891530,3.284313,-0.47728,0.09863
2.559,1,1,-7.089561,4.875430,3.423124,3.128741,4.596516,5.886297,3.275886,-0.51202,0.09840
2.560,1,1,-7.049106,4.867373,3.419742,3.114762,4.589929,5.882394,3.266645,-0.55392,0.09888
2.561,1,1,-7.008652,4.859316,3.416360,3.100783,4.583343,5.878459,3.257539,-0.57671,0.09908
2.562,1,1,-6.968198,4.851260,3.412978,3.086804,4.576756,5.874315,3.249330,-0.60260,0.09869
2.563,1,1,-6.924127,4.843271,3.409773,3.072975,4.570207,5.869913,3.241459,-0.62518,0.09889
2.564,1,1,-6.808323,4.836636,3.410081,3.062100,4.564393,5.863775,3.235851,-0.65082,0.09922
2.565,1,1,-6.692518,4.829999,3.410389,3.051226,4.558579,5.857652,3.230321,-0.67665,0.09913
2.566,1,1,-6.576714,4.823364,3.410697,3.040352,4.552765,5.851621,3.225319,-0.71701,0.09886
2.567,1,1,-6.458884,4.816743,3.410746,3.029572,4.546971,5.845910,3.220100,-0.74014,0.09925
2.568,1,1,-6.300888,4.810439,3.405657,3.020648,4.541571,5.842346,3.213431,-0.76308,0.09927
2.569,1,1,-6.142890,4.804134,3.400567,3.011725,4.536170,5.838923,3.206681,-0.78287,0.09916
2.570,1,1,-5.984893,4.797830,3.395478,3.002801,4.530770,5.836436,3.199385,-0.80722,0.09907
2.571,1,1,-5.826427,4.791576,3.390472,2.993922,4.525415,5.833825,3.192220,-0.83357,0.09912
2.572,1,1,-5.658647,4.786339,3.387120,2.985929,4.520947,5.830380,3.185934,-0.86960,0.09926
2.573,1,1,-5.490868,4.781101,3.383768,2.977937,4.516479,5.826792,3.179796,-0.89041,0.09899
2.574,1,1,-5.323088,4.775864,3.380416,2.969944,4.512012,5.822237,3.174644,-0.91080,0.09891
2.575,1,1,-5.161273,4.770635,3.377010,2.962198,4.507566,5.817616,3.169611,-0.93172,0.09928
2.576,1,1,-5.117756,4.765591,3.372527,2.959363,4.503561,5.812564,3.165374,-0.95038,0.09933
2.577,1,1,-5.074240,4.760547,3.368045,2.956528,4.499555,5.807665,3.161275,-0.97577,0.09893
2.578,1,1,-5.030724,4.755503,3.363563,2.953693,4.495550,5.803794,3.158107,-1.00916,0.09896
2.579,1,1,-4.988758,4.750510,3.359130,2.950998,4.491547,5.800250,3.155092,-1.02713,0.09926
2.580,1,1,-4.977540,4.746540,3.355683,2.951084,4.487581,5.798887,3.153101,-1.04419,0.09913
2.581,1,1,-4.966321,4.742569,3.352237,2.951171,4.483615,5.797640,3.151185,-1.06392,0.09869
2.582,1,1,-4.955103,4.738599,3.348790,2.951258,4.479650,5.797161,3.149770,-1.07883,0.09892
2.583,1,1,-4.947002,4.734630,3.345287,2.951366,4.475644,5.796538,3.148330,-1.09877,0.09917
2.584,1,1,-5.000721,4.730701,3.340669,2.951898,4.470835,5.794947,3.146725,-1.13484,0.09890
2.585,1,1,-5.054440,4.726772,3.336051,2.952430,4.466026,5.793224,3.145015,-1.14993,0.09879
2.586,1,1,-5.108158,4.722843,3.331433,2.952961,4.461217,5.790615,3.142601,-1.16301,0.09930
2.587,1,1,-5.159947,4.718709,3.326797,2.953427,4.456338,5.787971,3.140064,-1.18082,0.09928
2.588,1,1,-5.173470,4.710520,3.321806,2.952581,4.450084,5.785097,3.136694,-1.19945,0.09913
2.589,1,1,-5.186993,4.702330,3.316815,2.951736,4.443829,5.782326,3.133432,-1.20946,0.09938
2.590,1,1,-5.200516,4.694140,3.311824,2.950890,4.437574,5.780246,3.130893,-1.24071,0.09960
2.591,1,1,-5.212129,4.686155,3.307060,2.950103,4.431252,5.778367,3.128663,-1.25510,0.09947
2.592,1,1,-5.185853,4.682226,3.306792,2.950482,4.423594,5.777841,3.128506,-1.26936,0.09934
2.593,1,1,-5.159577,4.678297,3.306525,2.950861,4.415937,5.777388,3.128400,-1.28392,0.09951
2.594,1,1,-5.133301,4.674368,3.306258,2.951240,4.408280,5.777428,3.128642,-1.29381,0.09960
2.595,1,1,-5.110151,4.670402,3.305883,2.951658,4.400558,5.777410,3.128682,-1.30725,0.09955
2.596,1,1,-5.148991,4.665689,3.303376,2.952855,4.391559,5.777004,3.127377,-1.32130,0.09935
2.597,1,1,-5.187831,4.660977,3.300868,2.954052,4.382560,5.776686,3.126228,-1.33942,0.09962
2.598,1,1,-5.226671,4.656265,3.298361,2.955249,4.373561,5.776952,3.126117,-1.35368,0.09961
2.599,1,1,-5.267760,4.651542,3.296220,2.956390,4.364557,5.777445,3.126472,-1.37090,0.09932
2.600,1,1,-5.353467,4.646590,3.301339,2.956410,4.355458,5.779455,3.129940,-1.37317,0.09945
2.601,1,1,-5.439173,4.641638,3.306458,2.956430,4.346359,5.781453,3.133194,-1.38414,0.09969
2.602,1,1,-5.524880,4.636686,3.311577,2.956451,4.337260,5.783368,3.135013,-1.39688,0.09961
2.603,1,1,-5.617039,4.631724,3.315991,2.956494,4.328159,5.785028,3.135990,-1.40831,0.09932
2.604,1,1,-5.837163,4.626560,3.306429,2.956986,4.319030,5.784982,3.131329,-1.41440,0.09959
2.605,1,1,-6.057289,4.621396,3.296866,2.957478,4.309900,5.784911,3.126696,-1.42241,0.09964
2.606,1,1,-6.277413,4.616231,3.287303,2.957970,4.300770,5.784665,3.122252,-1.42963,0.09918
2.607,1,1,-6.496565,4.610941,3.278400,2.958450,4.291659,5.784653,3.118716,-1.43616,0.09898
2.608,1,1,-6.696425,4.603145,3.282575,2.958692,4.282917,5.786206,3.121265,-1.44432,0.09934
2.609,1,1,-6.896284,4.595349,3.286750,2.958934,4.274174,5.787792,3.123734,-1.45302,0.09922
2.610,1,1,-7.096143,4.587553,3.290925,2.959176,4.265431,5.789598,3.125672,-1.45819,0.09890
2.611,1,1,-7.292956,4.579748,3.294374,2.959342,4.256730,5.791183,3.126507,-1.46259,0.09891
2.612,1,1,-7.429341,4.571764,3.283435,2.958010,4.248856,5.791294,3.119953,-1.46712,0.09917
2.613,1,1,-7.565727,4.563779,3.272495,2.956678,4.240982,5.791288,3.113497,-1.47105,0.09915
2.614,1,1,-7.702112,4.555795,3.261556,2.955345,4.233108,5.790497,3.107693,-1.47371,0.09886
2.615,1,1,-7.835836,4.547792,3.251961,2.953954,4.225221,5.789740,3.103318,-1.47775,0.09910
2.616,1,1,-7.916772,4.539413,3.269029,2.951385,4.217080,5.789213,3.108504,-1.47783,0.09929
2.617,1,1,-7.997707,4.531035,3.286097,2.948817,4.208938,5.788640,3.114188,-1.47928,0.09925
2.618,1,1,-8.078643,4.522656,3.303165,2.946249,4.200797,5.787755,3.123208,-1.47873,0.09901
2.619,1,1,-8.151637,4.514293,3.319871,2.943772,4.192677,5.786714,3.131577,-1.47972,0.09934
2.620,1,1,-8.067125,4.506235,3.329382,2.943119,4.185003,5.784632,3.135590,-1.47955,0.09954
2.621,1,1,-7.982614,4.498176,3.338894,2.942466,4.177328,5.782458,3.139701,-1.47659,0.09932
2.622,1,1,-7.898101,4.490118,3.348406,2.941812,4.169653,5.779664,3.144468,-1.47801,0.09951
2.623,1,1,-7.813291,4.482061,3.359056,2.941086,4.162014,5.401712,3.150303,-1.47655,0.09989
2.624,1,1,-7.722568,4.474039,3.392268,2.938909,4.155074,2.513096,3.163287,-1.47000,0.09983
2.625,1,0,-7.631845,4.466018,3.425481,2.936732,4.148135,0.000000,3.176880,-1.47107,0.09971
2.626,1,0,-7.541121,4.457996,3.458694,2.934555,4.141195,0.000000,3.194559,-1.46463,0.10016
2.627,1,0,-7.448003,4.449939,3.491742,2.932395,4.134350,0.000000,3.212069,-1.45674,0.10030
2.628,1,0,-7.307391,4.441190,3.521518,2.930560,4.129362,0.000000,3.228448,-1.45229,0.09988
2.629,1,0,-7.166779,4.432441,3.551295,2.928725,4.124374,0.000000,3.244250,-1.44836,0.10028
2.630,1,0,-7.026166,4.423691,3.581071,2.926891,4.119386,0.000000,3.256181,-1.44377,0.10051
2.631,1,0,-6.888123,4.415202,3.609862,2.925023,4.114499,0.000000,3.267319,-1.43755,0.10015
2.632,1,0,-6.801031,4.411870,3.619107,2.922509,4.111603,0.000000,3.273158,-1.42738,0.10010
2.633,1,0,-6.713939,4.408539,3.628353,2.919995,4.108707,0.000000,3.278402,-1.41566,0.10036
2.634,1,0,-6.626846,4.405208,3.637598,2.917480,4.105812,0.000000,3.279665,-1.40945,0.10029
2.635,1,0,-6.541529,4.401653,3.646271,2.915012,4.102998,0.000000,3.280609,-1.39877,0.09994
2.636,1,0,-6.491414,4.393667,3.643571,2.913470,4.101804,0.000000,3.279411,-1.39145,0.10023
2.637,1,0,-6.441298,4.385682,3.640872,2.911928,4.100610,0.000000,3.277991,-1.38179,0.10034
2.638,1,0,-6.391183,4.377696,3.638173,2.910385,4.099416,0.000000,3.275087,-1.37230,0.10011
2.639,1,0,-6.338336,4.369786,3.635440,2.908806,4.098293,0.000000,3.272064,-1.35910,0.09987
2.640,1,0,-6.231307,4.363394,3.632048,2.906490,4.098568,0.000000,3.268247,-1.34200,0.10003
2.641,1,0,-6.124277,4.357002,3.628656,2.904174,4.098843,0.000000,3.264661,-1.33076,0.10007
2.642,1,0,-6.017246,4.350610,3.625264,2.901859,4.099118,0.000000,3.262619,-1.31908,0.09978
2.643,1,0,-5.909798,4.344224,3.622288,2.899573,4.099417,0.000000,3.261066,-1.30646,0.09965
2.644,1,0,-5.794048,4.337953,3.627570,2.897883,4.100183,0.000000,3.262786,-1.29486,0.09990
2.645,1,0,-5.678298,4.331682,3.632852,2.896193,4.100948,0.000000,3.264525,-1.28398,0.09986
2.646,1,0,-5.562549,4.325410,3.638134,2.894502,4.101713,0.000000,3.266393,-1.25417,0.09948
2.647,1,0,-5.440995,4.319199,3.642898,2.892832,4.102500,0.000000,3.267758,-1.24301,0.09971
2.648,1,0,-5.204329,4.314165,3.637402,2.891558,4.103734,0.000000,3.265756,-1.22716,0.09993
2.649,1,0,-4.967664,4.309132,3.631907,2.890284,4.104967,0.000000,3.263422,-1.21208,0.09972
2.650,1,0,-4.730999,4.304098,3.626411,2.889010,4.106201,0.000000,3.258859,-1.19353,0.09944
2.651,1,0,-4.495920,4.299132,3.620589,2.887846,4.107449,0.000000,3.254244,-1.18298,0.09983
2.652,1,0,-4.292301,4.295507,3.608291,2.888871,4.109004,0.000000,3.249277,-1.16107,0.09985
2.653,1,0,-4.088681,4.291883,3.595992,2.889896,4.110558,0.000000,3.244149,-1.13538,0.09945
2.654,1,0,-3.885062,4.288259,3.583694,2.890922,4.112113,0.000000,3.237947,-1.11765,0.09937
2.655,1,0,-3.683139,4.284640,3.571233,2.891957,4.113671,0.000000,3.022436,-1.09993,0.09968
2.656,1,0,-3.514865,4.281145,3.555553,2.893181,4.115306,0.000000,1.406160,-1.08180,0.09953
2.657,0,0,-3.346591,4.277650,3.539872,2.894406,4.116941,0.000000,0.000000,-1.06573,0.09914
2.658,0,0,-3.178318,4.274155,3.524192,2.895631,4.118577,0.000000,0.000000,-1.04939,0.09921
