"Time","56 FLl Sw of","55 FLl Sw on","54 HLr Sw of","53 HLr Sw on","52 HLl Sw of","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","59 Left DS","60 Right DS","v6 L Mos","37a CoMy (cm)","v4 R Mos","32 FLx (cm)","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","31 Keyboard","29 HRx (cm)","51 HLl Sw on","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v7 xCoM","v5 L COP","28 HLy (cm)","33 FLy (cm)","67 xCoM","v3 R COP","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","34a FRx (cm)","37b CoMy (cm)","37 CoMy (cm)","32a FLx (cm)","29a HRx (cm)","27a HLx (cm)"
4.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.276901,48.302498,94.073593,72.052307,17.836735,1,0,0.769717,-0.405973,6.273266,19.555885,0,0,19.175659,0,16.758390,0,14.530950,8.410108,19.242495,8.176058,16.744179,8.264511,16.096079,8.390523,15.536017,9.329270,16.814232,10.608084,16.020855,10.897798,17.191538,0,-0.01927,0.00401,-0.01936,-0.01320,0.00861,-0.01310,0.00425,0.00242,1.48498,0.09957,3.27699,6.273397,7.042983,7.414174,6.671050,6.273397,0.000000,5.119831,4.970552,-1.501400,230.441467,19.175659,6.407086,-2.515883,19.555885,16.758390,14.343848
4.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.244659,48.091328,94.006119,72.217522,17.840147,1,0,0.767677,-0.320865,6.274267,19.546862,0,0,19.201073,0,16.747444,0,14.530950,8.406925,19.267988,8.177621,16.727156,8.264731,16.086721,8.390860,15.528570,9.324421,16.810450,10.606861,16.022406,10.896663,17.192734,0,-0.01672,0.00341,-0.02038,-0.01405,0.00997,-0.01243,0.00356,0.00290,1.47871,0.09993,3.27728,6.274579,7.041944,7.414448,6.670105,6.274579,0.000000,5.113744,4.972057,-1.496116,230.346771,19.201073,6.407962,-2.510131,19.546862,16.747444,14.342056
4.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.354980,47.834118,93.983986,72.383736,17.842432,1,0,0.767772,-0.328392,6.272364,19.531147,0,0,19.217409,0,16.726227,0,14.530950,8.392917,19.278408,8.180313,16.706863,8.265808,16.074423,8.390186,15.519850,9.320555,16.807854,10.603241,16.021669,10.893141,17.189766,0,-0.01500,0.00459,-0.01981,-0.01445,0.00908,-0.01079,0.00817,0.00345,1.48386,0.09982,3.27728,6.273301,7.040136,7.413638,6.669992,6.273301,0.000000,5.108206,4.973441,-1.483960,230.178223,19.217409,6.405995,-2.497160,19.531147,16.726227,14.337986
4.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.465286,47.576908,93.961853,72.549957,17.844719,1,0,-0.329992,-0.335920,6.270817,19.515434,0,0,19.233747,0,16.705008,1,14.530950,8.378909,19.288828,8.183004,16.686573,8.266886,16.062124,8.389513,15.511129,9.316688,16.805256,10.599620,16.020931,10.889619,17.186798,0,-0.01908,0.00357,-0.01951,-0.01252,0.00792,-0.01180,0.01564,0.00229,1.48593,0.09959,3.27710,6.272023,5.940825,7.412828,6.669879,6.272023,0.000000,5.102668,4.974824,-1.471804,230.009674,19.233747,6.404028,-2.484190,19.515434,16.705008,14.333916
4.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.575607,47.319698,93.939720,72.716171,17.847006,0,0,-3.848678,-0.343447,6.270057,19.499720,0,0,19.250084,0,16.683790,0,14.530950,8.364901,19.299248,8.185697,16.666281,8.267962,16.049826,8.388840,15.502409,9.312821,16.802660,10.596000,16.020195,10.886097,17.183828,0,-0.01931,0.00287,-0.02053,-0.01413,0.01053,-0.01180,-0.00321,0.00259,1.48451,0.09987,3.27626,6.270745,2.421379,7.412019,6.669766,6.270745,0.000000,5.097131,4.976207,-1.459649,229.841125,19.250084,6.402061,-2.471218,19.499720,16.683790,14.329845
4.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.686691,47.054214,93.930580,72.908096,17.847601,0,0,-6.271422,-0.359886,6.271422,19.486408,0,0,19.269667,0,16.663378,0,14.530950,8.355957,19.316635,8.188389,16.648924,8.269378,16.040031,8.388147,15.495470,9.308992,16.799740,10.592861,16.019569,10.883219,17.181654,0,-0.01748,0.00345,-0.02001,-0.01327,0.01193,-0.01047,0.00874,0.00081,1.48469,0.09999,3.27582,6.271215,0.000000,7.411238,6.669872,6.271215,0.000000,5.091689,4.977506,-1.445156,229.697006,19.269667,6.401724,-2.456035,19.486408,16.663378,14.324947
4.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.800323,46.761021,93.964935,73.186058,17.842535,0,0,-6.277473,-0.406159,6.277473,19.481138,0,0,19.300117,0,16.645668,0,14.530950,8.363969,19.357353,8.191084,16.641397,8.271926,16.038618,8.387395,15.494498,9.305292,16.795732,10.591335,16.019321,10.882499,17.182135,0,-0.01898,0.00342,-0.01995,-0.01355,0.00809,-0.01175,0.00502,0.00259,1.48341,0.09982,3.27682,6.277536,0.000000,7.410552,6.670709,6.277536,0.000000,5.086565,4.978523,-1.422838,229.634659,19.300117,6.406845,-2.433444,19.481138,16.645668,14.317278
4.730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.913971,46.467831,93.999290,73.464027,17.837469,0,0,-6.283685,-0.452432,6.283685,19.475870,0,0,19.330566,0,16.627956,0,14.530950,8.371981,19.398069,8.193778,16.633871,8.274473,16.037207,8.386642,15.493526,9.301591,16.791725,10.589810,16.019073,10.881778,17.182613,0,-0.01833,0.00423,-0.01960,-0.01448,0.00878,-0.01219,0.00504,0.00291,1.48231,0.09964,3.27757,6.283857,0.000000,7.409865,6.671546,6.283857,0.000000,5.081443,4.979540,-1.400520,229.572311,19.330566,6.411965,-2.410852,19.475870,16.627956,14.309609
4.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.027603,46.174641,94.033646,73.741989,17.832403,0,0,-6.290250,-0.498706,6.290250,19.470600,0,0,19.361017,0,16.610245,0,14.530950,8.379992,19.438787,8.196473,16.626345,8.277020,16.035795,8.385890,15.492553,9.297890,16.787720,10.588284,16.018826,10.881058,17.183094,0,-0.01739,0.00389,-0.02047,-0.01347,0.00820,-0.01115,0.00948,0.00199,1.48365,0.09984,3.27749,6.290179,0.000000,7.409179,6.672382,6.290179,0.000000,5.076320,4.980557,-1.378202,229.509949,19.361017,6.417086,-2.388261,19.470600,16.610245,14.301941
4.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.975708,45.983974,93.978134,73.998444,17.828362,0,0,-6.294657,-0.566863,6.294657,19.464336,0,0,19.388159,0,16.594044,0,14.530950,8.387482,19.475075,8.198801,16.618807,8.279325,16.031775,8.386009,15.488635,9.293941,16.782999,10.586674,16.018366,10.880230,17.182892,0,-0.01757,0.00247,-0.02021,-0.01357,0.00693,-0.01204,0.00496,0.00350,1.48453,0.09992,3.27744,6.294449,0.000000,7.397780,6.673184,6.294449,0.000000,5.071292,4.981605,-1.353537,229.437820,19.388159,6.420029,-2.363271,19.464336,16.594044,14.299281
4.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.369629,46.136555,93.621727,74.182854,17.827744,0,0,-6.294306,-0.708288,6.294306,19.454742,0,0,19.404219,0,16.582903,0,14.530950,8.393222,19.496531,8.199901,16.611231,8.280815,16.019020,8.389049,15.474859,9.289158,16.775890,10.584777,16.017197,10.879043,17.180401,0,-0.01877,0.00289,-0.01995,-0.01359,0.00817,-0.01176,0.00621,0.00213,1.48447,0.09970,3.27744,6.291854,0.000000,7.350518,6.673873,6.291854,0.000000,5.066583,4.982757,-1.321012,229.332901,19.404219,6.415679,-2.330249,19.454742,16.582903,14.313394
