"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","24 toey (cm)","16 Hipy (cm)","3 Platform","2 Trdml","1 Synch"
1.378,0,1,7.328763,0.000000,6.800876,-1.260434,6.879411,6.153837,7.248642,5.053296,7.408879,8.294096,10.035525,1.48316,0.09798,3.27693
1.379,0,1,7.329361,0.000000,6.796494,-1.260104,6.877021,6.161024,7.248231,5.054640,7.410487,8.295699,10.034915,1.48268,0.09777,3.27754
1.380,0,1,7.329924,0.000000,6.792059,-1.287713,6.875712,6.166008,7.247820,5.054916,7.412004,8.295381,10.033827,1.48220,0.09803,3.27789
1.381,0,1,7.330451,0.000000,6.787573,-1.353588,6.875884,6.167974,7.247409,5.053728,7.413398,8.292432,10.032084,1.48372,0.09807,3.27789
1.382,0,1,7.330945,0.000000,6.782992,-1.419464,6.876055,6.169940,7.246998,5.052540,7.414792,8.289483,10.030340,1.48226,0.09772,3.27792
1.383,0,1,7.331406,0.000000,6.778317,-1.485339,6.876226,6.171907,7.246588,5.051353,7.416185,8.286534,10.028597,1.48536,0.09753,3.27800
1.384,0,1,7.331835,0.000000,6.773649,-1.572541,6.876075,6.171515,7.246139,5.051853,7.417466,8.284098,10.027667,1.48208,0.09770,3.27789
1.385,0,1,7.332232,0.000000,6.768987,-1.688954,6.875481,6.167890,7.245636,5.054666,7.418592,8.282362,10.027850,1.48192,0.09781,3.27751
1.386,0,1,7.332551,0.000000,6.764426,-1.805367,6.874887,6.164266,7.245135,5.057479,7.419719,8.280625,10.028033,1.48314,0.09772,3.27722
1.387,0,1,7.332791,0.000000,6.759964,-1.921780,6.874294,6.160642,7.244633,5.060292,7.420846,8.278890,10.028216,1.48344,0.09754,3.27707
1.388,0,1,7.332919,0.000000,6.755615,-2.047293,6.872839,6.161102,7.244102,5.062815,7.421738,8.276252,10.028659,1.48173,0.09767,3.27707
1.389,0,1,7.332936,0.000000,6.751376,-2.185270,6.870204,6.167157,7.243530,5.064939,7.422309,8.272377,10.029456,1.48305,0.09793,3.27730
1.390,0,1,7.332937,0.000000,6.747212,-2.323248,6.867568,6.173212,7.242959,5.067062,7.422881,8.268503,10.030253,1.48433,0.09790,3.27734
1.391,0,1,7.332922,0.000000,6.743121,-2.461225,6.864933,6.179267,7.242388,5.069186,7.423452,8.264628,10.031051,1.48273,0.09772,3.27711
1.392,0,1,7.332995,0.000000,6.739019,-2.595257,6.861752,6.181752,7.241979,5.071168,7.424053,8.264585,10.031820,1.48185,0.09790,3.27691
1.393,0,1,7.333156,0.000000,6.734907,-2.723887,6.857823,6.179348,7.241794,5.072957,7.424695,8.269790,10.032553,1.48341,0.09817,3.27676
1.394,0,1,7.333379,0.000000,6.730715,-2.852516,6.853893,6.176943,7.241608,5.074745,7.425336,8.274994,10.033284,1.48255,0.09802,3.27674
1.395,0,1,7.333665,0.000000,6.726446,-2.981145,6.849964,6.174539,7.241423,5.076533,7.425978,8.280199,10.034017,1.48327,0.09783,3.27689
1.396,0,1,7.333953,0.000000,6.722143,-3.092124,6.846914,6.173707,7.241280,5.074635,7.426568,8.282592,10.034847,1.48283,0.09813,3.27698
1.397,0,1,7.334242,0.000000,6.717808,-3.178925,6.845071,6.175028,7.241196,5.067689,7.427086,8.281136,10.035813,1.48375,0.09830,3.27698
1.398,0,1,7.334464,0.000000,6.713553,-3.265727,6.843227,6.176349,7.241111,5.060744,7.427604,8.279678,10.036778,1.48345,0.09812,3.27726
1.399,0,1,7.334619,0.000000,6.709378,-3.352529,6.841384,6.177670,7.241026,5.053798,7.428122,8.278221,10.037745,1.48199,0.09810,3.27795
1.400,0,1,7.334665,0.000000,6.705345,-3.417487,6.837073,6.176621,7.240982,5.050018,7.428343,8.278369,10.037650,1.48526,0.09838,3.27813
1.401,0,1,7.334603,0.000000,6.701451,-3.452527,6.829382,6.172325,7.240993,5.050574,7.428159,8.280714,10.036105,1.48304,0.09847,3.27760
1.402,0,1,7.334517,0.000000,6.697693,-3.487567,6.821691,6.168028,7.241004,5.051130,7.427976,8.283059,10.034559,1.48218,0.09840,3.27716
1.403,0,1,7.334410,0.000000,6.694068,-3.522607,6.814000,6.163731,7.241014,5.051686,7.427792,8.285405,10.033014,1.48154,0.09835,3.27685
1.404,0,1,7.334366,0.000000,6.690582,-3.531499,6.808855,6.160378,7.241034,5.051445,7.427672,8.285680,10.031653,1.48295,0.09856,3.27674
1.405,0,1,7.334384,0.000000,6.687231,-3.504578,6.807198,6.158317,7.241066,5.050112,7.427642,8.283118,10.030547,1.48582,0.09870,3.27689
1.406,0,1,7.334387,0.000000,6.684054,-3.477657,6.805541,6.156257,7.241098,5.048779,7.427612,8.280558,10.029441,1.48280,0.09851,3.27679
1.407,0,1,7.334373,0.000000,6.681046,-3.450735,6.803884,6.154196,7.241129,5.047447,7.427582,8.277996,10.028335,1.48166,0.09827,3.27633
1.408,0,1,7.334240,0.000000,6.678242,-3.406538,6.802066,6.156674,7.241133,5.046702,7.427263,8.276277,10.028082,1.48185,0.09843,3.27616
1.409,0,1,7.333990,0.000000,6.675637,-3.338678,6.800031,6.165371,7.241099,5.046763,7.426548,8.275709,10.028998,1.48131,0.09856,3.27639
1.410,0,1,7.333623,0.000000,6.673232,-3.270818,6.797995,6.174067,7.241064,5.046824,7.425832,8.275141,10.029916,1.48195,0.09833,3.27665
1.411,0,1,7.333142,0.000000,6.671025,-3.202958,6.795959,6.182764,7.241030,5.046885,7.425117,8.274573,10.030832,1.48336,0.09802,3.27695
1.412,0,1,7.332577,0.000000,6.669010,-3.126853,6.792503,6.186737,7.241015,5.047842,7.424100,8.275094,10.031438,1.48248,0.09816,3.27722
1.413,0,1,7.331929,0.000000,6.667182,-3.039455,6.787100,6.184238,7.241029,5.050023,7.422669,8.277106,10.031617,1.48137,0.09830,3.27745
1.414,0,1,7.331225,0.000000,6.665602,-2.952058,6.781696,6.181740,7.241043,5.052204,7.421238,8.279118,10.031796,1.48333,0.09811,3.27759
1.415,0,1,7.330465,0.000000,6.664266,-2.864660,6.776293,6.179241,7.241057,5.054386,7.419807,8.281130,10.031976,1.48007,0.09790,3.27759
1.416,0,1,7.329675,0.000000,6.663237,-2.774408,6.771838,6.175700,7.241015,5.054279,7.418335,8.282226,10.031977,1.48225,0.09805,3.27752
1.417,0,1,7.328856,0.000000,6.662511,-2.680248,6.768681,6.170730,7.240896,5.051039,7.416808,8.282066,10.031734,1.48343,0.09812,3.27737
1.418,0,1,7.328033,0.000000,6.662017,-2.586087,6.765523,6.165760,7.240777,5.047800,7.415281,8.281908,10.031490,1.48340,0.09802,3.27716
1.419,0,1,7.327207,0.000000,6.661751,-2.491927,6.762366,6.160789,7.240657,5.044559,7.413754,8.281749,10.031247,1.48310,0.09770,3.27685
1.420,0,0,5.480444,0.000000,6.661637,-2.402338,6.760178,6.156365,7.240547,5.041830,7.412302,8.280122,10.030718,1.48210,0.09767,3.27686
1.421,0,0,1.817046,0.000000,6.661673,-2.319011,6.759316,6.152689,7.240448,5.039799,7.410952,8.276483,10.029797,1.48724,0.09785,3.27732
1.422,0,0,0.000000,0.000000,6.661943,-2.235683,6.758455,6.149013,7.240348,5.037767,7.409602,8.272843,10.028876,1.48305,0.09780,3.27759
1.423,0,0,0.000000,0.000000,6.662445,-2.152356,6.757594,6.145336,7.240249,5.035736,7.408253,8.269205,10.027955,1.48141,0.09754,3.27759
1.424,0,0,0.000000,0.000000,6.663243,-2.075105,6.756831,6.140600,7.240277,5.033990,7.407029,8.265347,10.027588,1.48275,0.09741,3.27759
1.425,0,0,0.000000,0.000000,6.664334,-2.006178,6.756202,6.134411,7.240477,5.032634,7.405977,8.261188,10.027979,1.48240,0.09774,3.27759
1.426,0,0,0.000000,0.000000,6.665592,-1.937250,6.755573,6.128222,7.240678,5.031278,7.404925,8.257029,10.028371,1.48260,0.09775,3.27743
1.427,0,0,0.000000,0.000000,6.667017,-1.868322,6.754944,6.122033,7.240879,5.029922,7.403874,8.252871,10.028762,1.48286,0.09747,3.27705
1.428,0,0,0.000000,0.000000,6.668450,-1.801445,6.753734,6.114496,7.240944,5.029502,7.403106,8.252765,10.028837,1.48385,0.09749,3.27705
1.429,0,0,0.000000,0.000000,6.669895,-1.737378,6.751727,6.105114,7.240824,5.030365,7.402726,8.258210,10.028479,1.48461,0.09773,3.27758
1.430,0,0,0.000000,0.000000,6.671312,-1.673310,6.749721,6.095731,7.240704,5.031228,7.402346,8.263656,10.028121,1.48364,0.09771,3.27783
1.431,0,0,0.000000,0.000000,6.672704,-1.609243,6.747715,6.086349,7.240584,5.032090,7.401966,8.269101,10.027763,1.48636,0.09756,3.27768
1.432,0,0,0.000000,0.000000,6.674121,-1.543721,6.744884,6.079137,7.240428,5.035034,7.401431,8.272523,10.028220,1.48303,0.09746,3.27762
1.433,0,0,0.000000,0.000000,6.675563,-1.476209,6.740925,6.074898,7.240223,5.040829,7.400683,8.273170,10.029795,1.48300,0.09764,3.27770
1.434,0,0,0.000000,0.000000,6.677091,-1.408697,6.736965,6.070659,7.240018,5.046624,7.399936,8.273818,10.031368,1.48464,0.09781,3.27755
1.435,0,0,0.000000,0.000000,6.678701,-1.341185,6.733006,6.066420,7.239813,5.052419,7.399188,8.274466,10.032942,1.48324,0.09769,3.27709
1.436,0,0,0.000000,0.000000,6.680399,-1.275657,6.731154,6.062711,7.239702,5.056406,7.398787,8.273682,10.033860,1.49686,0.09752,3.27679
1.437,0,0,0.000000,0.000000,6.682182,-1.212846,6.732190,6.059728,7.239720,5.057917,7.398860,8.270938,10.033880,1.48507,0.09781,3.27672
1.438,0,0,0.000000,0.000000,6.684016,-1.150035,6.733225,6.056745,7.239738,5.059427,7.398934,8.268195,10.033900,1.48300,0.09808,3.27661
1.439,0,0,0.000000,0.000000,6.685898,-1.087224,6.734261,6.053762,7.239757,5.060937,7.399008,8.265451,10.033921,1.48123,0.09792,3.27646
1.440,0,0,0.000000,0.000000,6.687808,-1.025356,6.733782,6.047548,7.239692,5.060115,7.399259,8.264620,10.034681,1.48197,0.09767,3.27649
1.441,0,0,0.000000,0.000000,6.689745,-0.964781,6.731228,6.036908,7.239515,5.056096,7.399754,8.266406,10.036457,1.48502,0.09799,3.27680
1.442,0,0,0.000000,0.000000,6.691716,-0.904205,6.728674,6.026268,7.239337,5.052078,7.400249,8.268192,10.038232,1.48286,0.09810,3.27695
1.443,0,0,0.000000,0.000000,6.693720,-0.843629,6.726120,6.015629,7.239160,5.048059,7.400744,8.269979,10.040007,1.48435,0.09783,3.27687
1.444,0,0,0.000000,0.000000,6.695784,-0.784042,6.725193,6.002617,7.239039,5.046932,7.401217,8.272275,10.040991,1.48224,0.09763,3.27705
1.445,0,0,0.000000,0.000000,6.697906,-0.725808,6.726496,5.986355,7.238996,5.049763,7.401658,8.275269,10.040891,1.48328,0.09772,3.27758
1.446,0,0,0.000000,0.000000,6.700089,-0.667574,6.727798,5.970094,7.238953,5.052594,7.402100,8.278262,10.040792,1.48076,0.09772,3.27783
1.447,0,0,0.000000,0.000000,6.702332,-0.609341,6.729101,5.953833,7.238909,5.055425,7.402541,8.281257,10.040691,1.48168,0.09766,3.27768
1.448,0,0,0.000000,0.000000,6.704602,-0.555971,6.729469,5.945772,7.238941,5.057087,7.402766,8.282187,10.040506,1.48267,0.09750,3.27746
1.449,0,0,0.000000,0.000000,6.706898,-0.509263,6.728559,5.948944,7.239076,5.057147,7.402694,8.280294,10.040203,1.48313,0.09752,3.27716
1.450,0,0,0.000000,1.387823,6.709205,-0.462555,6.727649,5.952116,7.239210,5.057207,7.402622,8.278401,10.039900,1.48378,0.09779,3.27695
1.451,1,0,0.000000,4.141440,6.711524,-0.415848,6.726738,5.955288,7.239344,5.057267,7.402550,8.276507,10.039598,1.48538,0.09779,3.27687
1.452,1,0,0.000000,5.505874,6.713882,-0.366871,6.726004,5.955804,7.239511,5.056020,7.402591,8.275558,10.038896,1.48327,0.09755,3.27686
1.453,1,0,0.000000,5.503174,6.716279,-0.314787,6.725510,5.952681,7.239720,5.052983,7.402787,8.275898,10.037649,1.48288,0.09752,3.27693
1.454,1,0,0.000000,5.500114,6.718738,-0.262702,6.725016,5.949558,7.239930,5.049945,7.402983,8.276238,10.036403,1.48315,0.09785,3.27695
1.455,1,0,0.000000,5.496701,6.721257,-0.210618,6.724523,5.946434,7.240140,5.046908,7.403179,8.276580,10.035156,1.48335,0.09782,3.27687
1.456,1,0,0.000000,5.495405,6.723764,-0.153133,6.723938,5.945242,7.240298,5.045732,7.403887,8.275227,10.034214,1.48206,0.09754,3.27689
1.457,1,0,0.000000,5.496192,6.726260,-0.088254,6.723227,5.946696,7.240384,5.047107,7.405296,8.271554,10.033689,1.48360,0.09759,3.27704
1.458,1,0,0.000000,5.497568,6.728583,-0.023374,6.722517,5.948149,7.240471,5.048481,7.406705,8.267881,10.033165,1.48232,0.09783,3.27713
1.459,1,0,0.000000,5.499521,6.730739,0.041506,6.721807,5.949602,7.240557,5.049855,7.408113,8.264209,10.032640,1.48201,0.09776,3.27713
1.460,1,0,0.000000,5.500265,6.732642,0.116507,6.721236,5.949397,7.240667,5.052154,7.409209,8.260574,10.032172,1.48491,0.09762,3.27713
1.461,1,0,0.000000,5.499819,6.734295,0.205373,6.720857,5.946922,7.240809,5.055721,7.409875,8.256992,10.031782,1.48300,0.09759,3.27713
1.462,1,0,0.000000,5.500291,6.735727,0.294238,6.720477,5.944447,7.240951,5.059288,7.410541,8.253411,10.031392,1.48419,0.09779,3.27691
1.463,1,0,0.000000,5.501668,6.736941,0.383104,6.720098,5.941971,7.241093,5.062854,7.411207,8.249829,10.031002,1.48391,0.09793,3.27638
1.464,1,0,0.000000,5.506188,6.737913,0.469101,6.720573,5.947191,7.241221,5.065406,7.411896,8.246175,10.031163,1.48134,0.09780,3.27635
1.465,1,0,0.000000,5.513803,6.738646,0.551169,6.722220,5.962950,7.241332,5.066568,7.412616,8.242422,10.032078,1.48552,0.09780,3.27703
1.466,1,0,0.000000,5.522212,6.739039,0.633237,6.723866,5.978709,7.241443,5.067731,7.413336,8.238668,10.032992,1.48397,0.09819,3.27731
1.467,1,0,0.000000,5.531402,6.739097,0.715305,6.725513,5.994468,7.241554,5.068893,7.414056,8.234916,10.033907,1.48398,0.09830,3.27700
1.468,1,0,0.000000,5.538358,6.738789,0.785633,6.726590,6.005603,7.241657,5.069308,7.414827,8.235538,10.034473,1.48270,0.09805,3.27698
1.469,1,0,0.000000,5.543117,6.738121,0.839881,6.726888,6.010407,7.241750,5.068697,7.415667,8.242155,10.034564,1.48071,0.09787,3.27736
1.470,1,0,0.000000,5.545394,6.737131,0.894129,6.727185,6.015211,7.241842,5.068087,7.416507,8.248772,10.034656,1.48428,0.09814,3.27771
1.471,1,0,0.000000,5.545231,6.735826,0.948376,6.727482,6.020014,7.241935,5.067477,7.417347,8.255389,10.034746,1.48209,0.09817,3.27802
1.472,1,0,0.000000,5.543420,6.734206,0.973425,6.728524,6.021762,7.242039,5.065732,7.418094,8.263480,10.034291,1.48375,0.09787,3.27791
1.473,1,0,0.000000,5.539989,6.732278,0.958482,6.730585,6.019325,7.242157,5.062433,7.418711,8.273592,10.033090,1.48274,0.09775,3.27723
1.474,1,0,0.000000,5.537079,6.730020,0.943539,6.732646,6.016888,7.242276,5.059135,7.419329,8.283704,10.031887,1.48383,0.09800,3.27676
1.475,1,0,0.000000,5.534681,6.727436,0.928595,6.734706,6.014451,7.242394,5.055836,7.419946,8.293816,10.030685,1.48396,0.09807,3.27661
1.476,1,0,0.000000,5.534502,6.724542,0.876342,6.736950,6.015274,7.242403,5.053459,7.420837,8.301584,10.030002,1.48307,0.09798,3.27655
1.477,1,0,0.000000,5.536506,6.721343,0.772988,6.739443,6.020564,7.242261,5.052343,7.422103,8.306142,10.030027,1.48450,0.09788,3.27663
1.478,1,0,0.000000,5.538592,6.717892,0.669633,6.741937,6.025853,7.242120,5.051227,7.423369,8.310699,10.030054,1.48290,0.09810,3.27677
1.479,1,0,0.000000,5.540759,6.714193,0.566279,6.744430,6.031142,7.241978,5.050111,7.424634,8.315258,10.030081,1.48066,0.09824,3.27700
1.480,1,0,0.000000,5.540658,6.710305,0.430957,6.746036,6.029768,7.241849,5.051308,7.425224,8.315291,10.029982,1.48351,0.09804,3.27710
1.481,1,0,0.000000,5.538323,6.706229,0.251850,6.746427,6.019265,7.241739,5.055672,7.424887,8.309128,10.029711,1.48202,0.09783,3.27702
1.482,1,0,0.000000,5.535300,6.701982,0.072743,6.746819,6.008763,7.241628,5.060037,7.424550,8.302965,10.029440,1.48592,0.09810,3.27701
1.483,1,0,0.000000,5.531599,6.697568,-0.106364,6.747210,5.998260,7.241517,5.064401,7.424212,8.296802,10.029168,1.48484,0.09823,3.27709
1.484,1,0,0.000000,5.529287,6.692957,-0.304310,6.747338,5.992124,7.241363,5.066815,7.423792,8.293363,10.029188,1.48279,0.09800,3.27694
1.485,1,0,0.000000,5.528342,6.688151,-0.528058,6.747106,5.991966,7.241149,5.066559,7.423257,8.293653,10.029605,1.48159,0.09777,3.27648
1.486,1,0,0.000000,5.528087,6.683124,-0.751806,6.746873,5.991809,7.240935,5.066303,7.422722,8.293945,10.030022,1.48353,0.09802,3.27637
1.487,1,0,0.000000,5.528512,6.677878,-0.975555,6.746641,5.991651,7.240721,5.066047,7.422188,8.294236,10.030438,1.48358,0.09812,3.27675
1.488,1,0,0.000000,5.528490,6.672439,-1.198280,6.746015,5.991842,7.240540,5.065219,7.421776,8.293343,10.030530,1.48186,0.09793,3.27717
1.489,1,0,0.000000,5.528029,6.666809,-1.419605,6.744849,5.992511,7.240405,5.063611,7.421533,8.290826,10.030176,1.48239,0.09774,3.27762
1.490,1,0,0.000000,5.527558,6.661079,-1.640929,6.743683,5.993180,7.240270,5.062002,7.421289,8.288309,10.029822,1.47727,0.09796,3.27774
1.491,1,0,0.000000,5.527077,6.655251,-1.862254,6.742517,5.993848,7.240135,5.060392,7.421045,8.285791,10.029469,1.48363,0.09803,3.27735
1.492,1,0,0.000000,5.527291,6.649421,-2.065201,6.740056,5.994533,7.240035,5.060473,7.421094,8.285737,10.029291,1.48136,0.09796,3.27707
1.493,1,0,0.000000,5.528189,6.643589,-2.242976,6.735819,5.995240,7.239982,5.062868,7.421542,8.289054,10.029355,1.48108,0.09771,3.27691
1.494,1,0,0.000000,5.529695,6.637818,-2.420752,6.731583,5.995946,7.239929,5.065263,7.421990,8.292372,10.029419,1.48543,0.09772,3.27673
1.495,1,0,0.000000,5.531801,6.632106,-2.598528,6.727346,5.996653,7.239875,5.067657,7.422439,8.295689,10.029482,1.48235,0.09795,3.27650
1.496,1,0,0.000000,5.534068,6.626503,-2.747813,6.723025,5.997479,7.239766,5.069848,7.423046,8.300143,10.030159,1.48326,0.09791,3.27640
1.497,1,0,0.000000,5.536494,6.621009,-2.858074,6.718590,5.998468,7.239578,5.071758,7.423872,8.306154,10.031676,1.48345,0.09775,3.27647
1.498,1,0,0.000000,5.538013,6.615685,-2.968335,6.714155,5.999458,7.239390,5.073668,7.424699,8.312165,10.033194,1.48235,0.09796,3.27684
1.499,1,0,0.000000,5.538638,6.610529,-3.078596,6.709720,6.000447,7.239202,5.075579,7.425525,8.318177,10.034711,1.48229,0.09829,3.27760
1.500,1,0,0.000000,5.537443,6.605623,-3.163787,6.706115,5.999894,7.239064,5.074173,7.425757,8.324384,10.036407,1.48378,0.09813,3.27782
1.501,1,0,0.000000,5.534455,6.600964,-3.214640,6.703646,5.997228,7.238992,5.068225,7.425175,8.330857,10.038346,1.48580,0.09786,3.27729
1.502,1,0,0.000000,5.530237,6.596681,-3.265492,6.701178,5.994561,7.238920,5.062278,7.424593,8.337332,10.040286,1.48495,0.09800,3.27714
1.503,1,0,0.000000,5.524807,6.592767,-3.316345,6.698710,5.991895,7.238848,5.056330,7.424011,8.343805,10.042225,1.48024,0.09817,3.27752
1.504,1,0,0.000000,5.519129,6.589362,-3.346922,6.695710,5.987033,7.238870,5.051749,7.423590,8.348161,10.042993,1.48336,0.09800,3.27768
1.505,1,0,0.000000,5.513206,6.586457,-3.349729,6.691981,5.979166,7.239018,5.049039,7.423390,8.349613,10.042152,1.48342,0.09778,3.27752
1.506,1,0,0.000000,5.507873,6.584124,-3.352535,6.688252,5.971298,7.239167,5.046330,7.423190,8.351067,10.041313,1.48312,0.09777,3.27728
1.507,1,0,0.000000,5.503120,6.582353,-3.355341,6.684523,5.963430,7.239316,5.043621,7.422990,8.352519,10.040474,1.48295,0.09792,3.27690
1.508,1,0,0.000000,5.499553,6.581148,-3.336714,6.680735,5.957759,7.239424,5.041946,7.422621,8.354748,10.040659,1.48378,0.09796,3.27670
1.509,1,0,0.000000,5.497154,6.580500,-3.288730,6.676867,5.955096,7.239478,5.041690,7.422021,8.358038,10.042247,1.48373,0.09772,3.27678
1.510,1,0,0.000000,5.495631,6.580409,-3.240746,6.672998,5.952433,7.239531,5.041433,7.421422,8.361329,10.043835,1.48534,0.09758,3.27695
1.511,1,0,0.000000,5.494970,6.580866,-3.192761,6.669129,5.949769,7.239584,5.041177,7.420822,8.364619,10.045423,1.48167,0.09788,3.27726
1.512,1,0,0.000000,5.494588,6.581893,-3.112952,6.665934,5.947716,7.239716,5.041041,7.419774,8.365676,10.046947,1.48240,0.09798,3.27744
1.513,1,0,0.000000,5.494482,6.583481,-2.989553,6.663659,5.946500,7.239954,5.041071,7.418111,8.363674,10.048384,1.48416,0.09774,3.27744
1.514,1,0,0.000000,5.493923,6.585617,-2.866154,6.661384,5.945283,7.240192,5.041101,7.416448,8.361672,10.049821,1.48262,0.09749,3.27740
1.515,1,0,0.000000,5.492918,6.588293,-2.742755,6.659109,5.944067,7.240430,5.041131,7.414785,8.359670,10.051258,1.48295,0.09777,3.27733
1.516,1,0,0.000000,5.490968,6.591421,-2.582960,6.656285,5.941982,7.240970,5.039924,7.413018,8.357392,10.052279,1.48287,0.09777,3.27725
1.517,1,0,0.000000,5.488086,6.594995,-2.373313,6.652709,5.938707,7.241922,5.037024,7.411108,8.354737,10.052730,1.48347,0.09748,3.27717
1.518,1,0,0.000000,5.485011,6.598874,-2.163666,6.649132,5.935433,7.242875,5.034124,7.409197,8.352082,10.053181,1.48329,0.09740,3.27697
1.519,1,0,0.000000,5.481747,6.603054,-1.954019,6.645555,5.932159,7.243827,5.031224,7.407287,8.349426,10.053632,1.48201,0.09764,3.27659
1.520,1,0,0.000000,5.479281,6.607381,-1.716929,6.641667,5.931177,7.244490,5.028371,7.404969,8.350304,10.054507,1.48214,0.09768,3.27646
1.521,1,0,0.000000,5.477602,6.611854,-1.442251,6.637352,5.933335,7.244757,5.025583,7.402092,8.356020,10.055965,1.48471,0.09765,3.27669
1.522,1,0,0.000000,5.477193,6.616412,-1.167573,6.633037,5.935493,7.245024,5.022795,7.399215,8.361735,10.057424,1.48207,0.09751,3.27717
1.523,1,0,0.000000,5.478034,6.621054,-0.892895,6.628722,5.937650,7.245291,5.020007,7.396338,8.367452,10.058882,1.48322,0.09766,3.27801
1.524,1,0,0.000000,5.479966,6.625842,-0.610136,6.626115,5.939869,7.245530,5.018721,7.393570,8.369723,10.060190,1.48376,0.09795,3.27838
1.525,1,0,0.000000,5.482972,6.630774,-0.316310,6.625848,5.942171,7.245728,5.019495,7.390951,8.367277,10.061294,1.48337,0.09788,3.27807
1.526,1,0,0.000000,5.484615,6.635857,-0.022484,6.625580,5.944473,7.245927,5.020267,7.388331,8.364831,10.062396,1.48237,0.09770,3.27777
1.527,1,0,0.000000,5.484916,6.641091,0.271342,6.625313,5.946775,7.246125,5.021041,7.385712,8.362385,10.063499,1.48461,0.09799,3.27746
1.528,1,0,0.000000,5.481910,6.646384,0.534985,6.626200,5.944753,7.246112,5.019529,7.382951,8.361953,10.064084,1.48289,0.09825,3.27709
1.529,1,0,0.000000,5.475650,6.651734,0.757285,6.628669,5.936810,7.245807,5.014889,7.379998,8.364279,10.063961,1.48239,0.09805,3.27664
1.530,1,0,0.000000,5.469353,6.657111,0.979586,6.631137,5.928867,7.245503,5.010249,7.377045,8.366605,10.063837,1.48450,0.09778,3.27630
1.531,1,0,0.000000,5.463019,6.662513,1.201886,6.633606,5.920924,7.245198,5.005608,7.374092,8.368931,10.063714,1.48140,0.09801,3.27615
1.532,1,0,0.000000,5.460148,6.667981,1.377779,6.637626,5.915801,7.244886,5.005102,7.371046,8.368203,10.063379,1.48626,0.09814,3.27619
1.533,1,0,0.000000,5.460683,6.673515,1.490109,6.643770,5.914540,7.244565,5.010257,7.367871,8.363293,10.062757,1.48298,0.09797,3.27649
