"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","28a HLy (cm)"
0.031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.798248,50.846844,85.428642,43.603062,5.261600,5.029090,5.271638,0.000000,0,0,11.536864,4.547981,14.182954,5.568644,10.645387,6.123026,1,0,14.110428,0,3.993649,6.685571,8.924645,8.147030,14.155868,8.181550,10.463761,8.199489,9.694571,8.376808,9.007903,9.269091,10.215191,10.244791,9.364676,10.149294,10.387636,0,-0.01367,0.00394,-0.02099,-0.01368,0.00797,-0.01188,0.00487,0.00413,0.43581,0.10046,3.27713,6.653325
0.032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.634674,50.822224,85.432526,43.742416,5.432906,5.034672,5.283134,0.000000,0,0,11.551630,4.552742,14.174785,5.562393,10.635502,6.125329,1,0,14.117537,0,3.998090,6.687293,8.914742,8.156412,14.150984,8.185908,10.458222,8.202446,9.688444,8.378016,9.004832,9.271087,10.213219,10.247649,9.362629,10.155187,10.382592,0,-0.02066,0.00400,-0.01868,-0.01231,0.00840,-0.01255,0.00563,0.00230,0.46465,0.10030,3.27689,6.661141
0.033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.353027,50.846043,85.420578,43.836105,5.583912,5.040891,5.294985,0.000000,0,0,11.571537,4.559415,14.166195,5.557427,10.625038,6.125985,1,0,14.121286,0,4.002191,6.690516,8.904621,8.165832,14.140839,8.192485,10.451824,8.207335,9.680425,8.379426,9.005543,9.273456,10.212687,10.249793,9.361143,10.157456,10.377626,0,-0.01954,0.00414,-0.02037,-0.01039,0.00812,-0.01264,0.01281,0.00100,0.48353,0.10029,3.27643,6.671910
0.034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.071381,50.869862,85.408630,43.929798,5.734918,5.047109,5.306836,0.000000,0,0,11.591443,4.566088,14.157606,5.552462,10.614573,6.124894,1,0,14.125035,0,4.006293,6.693740,8.894501,8.175251,14.130693,8.199062,10.445426,8.212225,9.672404,8.380836,9.006253,9.275826,10.212155,10.251937,9.359658,10.159726,10.372661,0,-0.01724,0.00352,-0.01984,-0.01195,0.00909,-0.01170,0.00825,0.00403,0.51024,0.10049,3.27642,6.682679
0.035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.789734,50.893677,85.396683,44.023487,5.885923,5.053328,5.318687,0.000000,0,0,11.611350,4.572760,14.149016,5.547496,10.604110,6.122714,1,0,14.128784,0,4.010394,6.696964,8.884379,8.184669,14.120547,8.205639,10.439028,8.217114,9.664385,8.382247,9.006965,9.278194,10.211623,10.254081,9.358172,10.161996,10.367695,0,-0.01649,0.00457,-0.02188,-0.01693,0.00847,-0.01273,0.00970,0.00208,0.53719,0.10038,3.27680,6.693448
0.036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.650848,50.786335,85.350639,44.100086,6.015538,5.059739,5.330865,0.000000,0,0,11.622402,4.576318,14.140084,5.548316,10.593605,6.123000,1,0,14.129883,0,4.015149,6.699224,8.874711,8.189627,14.097965,8.211892,10.431645,8.221077,9.657890,8.386661,9.004899,9.279206,10.209403,10.256299,9.357515,10.164812,10.363606,0,-0.01960,0.00339,-0.02050,-0.01454,0.00904,-0.01144,0.00312,0.00203,0.58136,0.10019,3.27698,6.699443
0.037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.636520,50.564529,85.274841,44.161766,6.126484,5.066318,5.343331,0.000000,0,0,11.625727,4.577159,14.130854,5.554186,10.583063,6.124822,1,0,14.128668,0,4.020475,6.700643,8.865438,8.190688,14.064530,8.217861,10.423404,8.224232,9.652727,8.393696,9.000411,9.279033,10.205709,10.258584,9.357580,10.168106,10.360283,0,-0.01755,0.00349,-0.02046,-0.01385,0.00783,-0.01183,0.00380,0.00387,0.60808,0.10032,3.27698,6.701272
0.038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.622192,50.342724,85.199043,44.223450,6.237431,5.072896,5.355796,0.000000,0,0,11.629051,4.577999,14.121623,5.560055,10.572522,6.128722,1,0,14.127454,0,4.025801,6.702062,8.856164,8.191751,14.031096,8.223831,10.415162,8.227386,9.647564,8.400731,8.995922,9.278859,10.202015,10.260869,9.357646,10.171399,10.356958,0,-0.01792,0.00315,-0.01987,-0.01317,0.00820,-0.01099,-0.00017,0.00040,0.63036,0.10044,3.27682,6.703101
0.039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.607864,50.120918,85.123253,44.285130,6.348378,5.079475,5.368261,0.000000,0,0,11.632376,4.578840,14.112392,5.565925,10.561981,6.133917,1,0,14.126239,0,4.031127,6.703482,8.846890,8.192813,13.997661,8.229800,10.406919,8.230541,9.642401,8.407766,8.991434,9.278686,10.198321,10.263154,9.357712,10.174693,10.353635,0,-0.01698,0.00299,-0.01976,-0.01185,0.00963,-0.01190,0.00703,0.00383,0.65204,0.10014,3.27651,6.704930
0.040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.665146,49.861671,85.013397,44.307117,6.426357,5.086061,5.380632,0.000000,0,0,11.623448,4.581303,14.102953,5.573967,10.551708,6.139540,1,0,14.121561,0,4.037720,6.704143,8.837304,8.194791,14.006691,8.234087,10.399099,8.235456,9.634503,8.412968,8.983609,9.277653,10.193784,10.265039,9.356343,10.174117,10.352107,0,-0.01639,0.00395,-0.01971,-0.01516,0.00859,-0.01247,0.00932,0.00321,0.67540,0.09999,3.27653,6.712903
0.041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.784882,49.569759,84.873833,44.294468,6.475568,5.092655,5.392921,0.000000,0,0,11.603829,4.585183,14.093330,5.583905,10.541671,6.145430,1,0,14.113861,0,4.045419,6.704143,8.827447,8.197568,14.052779,8.236905,10.391646,8.241904,9.624220,8.416567,8.972872,9.275869,10.188511,10.266576,9.353724,10.170165,10.352145,0,-0.01815,0.00349,-0.01827,-0.02336,0.00911,-0.01374,-0.00522,0.00376,0.69825,0.10031,3.27683,6.726236
0.042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.904633,49.277843,84.734261,44.281818,6.524779,5.099248,5.405210,0.000000,0,0,11.584210,4.589063,14.083709,5.593843,10.531632,6.150273,1,0,14.106161,0,4.053117,6.704143,8.817589,8.200345,14.098867,8.239723,10.384193,8.248352,9.613936,8.420167,8.962134,9.274086,10.183237,10.268112,9.351105,10.166214,10.352184,0,-0.01718,0.00330,-0.02045,-0.01171,0.00862,-0.01183,-0.00695,0.00474,0.72557,0.10028,3.27710,6.739569
0.043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.024384,48.985928,84.594696,44.269165,6.573990,5.105842,5.417499,0.000000,0,0,11.564591,4.592943,14.074086,5.603780,10.521595,6.154464,1,0,14.098461,0,4.060816,6.704143,8.807732,8.203122,14.144957,8.242541,10.376740,8.254801,9.603653,8.423767,8.951397,9.272303,10.177964,10.269648,9.348486,10.162262,10.352222,0,-0.01746,0.00355,-0.01959,-0.00257,0.00771,-0.01175,0.00687,0.00298,0.76428,0.10016,3.27733,6.752902
0.044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.103409,48.773823,84.460480,44.299725,6.641416,5.112419,5.429143,0.000000,0,0,11.554738,4.595331,14.064740,5.609907,10.511630,6.156842,1,0,14.091541,0,4.068324,6.704362,8.798122,8.204445,14.161796,8.245870,10.368951,8.260777,9.588965,8.429716,8.940971,9.270613,10.173333,10.271469,9.347596,10.159845,10.352515,0,-0.01807,0.00464,-0.02051,-0.00739,0.00800,-0.01389,0.00933,0.00085,0.78526,0.10042,3.27723,6.751776
0.045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.146896,48.631367,84.330940,44.367992,6.724736,5.118982,5.440226,0.000000,0,0,11.553406,4.596417,14.055636,5.612707,10.501729,6.158089,1,0,14.085302,0,4.075665,6.704772,8.788730,8.204498,14.153110,8.249644,10.360867,8.266340,9.570434,8.437715,8.930819,9.269003,10.169262,10.273538,9.348216,10.158769,10.353030,0,-0.01730,0.00363,-0.02069,-0.01607,0.00924,-0.01351,0.00826,0.00320,0.81055,0.10050,3.27685,6.738033
0.046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.190399,48.488907,84.201401,44.436256,6.808055,5.125546,5.451309,0.000000,0,0,11.552073,4.597503,14.046533,5.615507,10.491829,6.159739,1,0,14.079063,0,4.083007,6.705182,8.779337,8.204551,14.144424,8.253419,10.352783,8.271903,9.551903,8.445713,8.920666,9.267394,10.165192,10.275607,9.348836,10.157691,10.353545,0,-0.01750,0.00346,-0.02000,-0.01412,0.00790,-0.01277,0.00610,0.00120,0.83181,0.10029,3.27695,6.724290
0.047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.233887,48.346451,84.071861,44.504524,6.891376,5.132109,5.462391,0.000000,0,0,11.550740,4.598589,14.037429,5.618307,10.481928,6.161640,1,0,14.072824,0,4.090349,6.705592,8.769945,8.204604,14.135738,8.257194,10.344700,8.277467,9.533371,8.453712,8.910513,9.265784,10.161120,10.277677,9.349456,10.156614,10.354060,0,-0.01940,0.00445,-0.02114,-0.01312,0.00893,-0.01094,0.00305,0.00151,0.85669,0.10038,3.27749,6.710547
0.048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.403793,48.164352,83.937553,44.562847,7.010194,5.138835,5.472600,0.000000,0,0,11.543825,4.601012,14.028562,5.621912,10.471855,6.166058,1,0,14.065935,0,4.096798,6.710211,8.760795,8.207491,14.113019,8.258341,10.337165,8.282429,9.519860,8.459647,8.901552,9.264441,10.157227,10.279314,9.349378,10.155577,10.354486,0,-0.01630,0.00425,-0.02108,-0.01384,0.00872,-0.01275,-0.00035,0.00249,0.87392,0.10057,3.27762,6.703830
0.049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.684021,47.947662,83.799072,44.612499,7.159990,5.145704,5.482048,0.000000,0,0,11.532037,4.604600,14.019900,5.626220,10.461633,6.172044,1,0,14.058478,0,4.102468,6.718503,8.751856,8.212851,14.078052,8.257196,10.330108,8.286867,9.510731,8.463782,8.893631,9.263330,10.153485,10.280575,9.348689,10.154574,10.354835,0,-0.01567,0.00384,-0.01981,-0.01501,0.00797,-0.01262,0.00334,0.00219,0.90029,0.10036,3.27739,6.703243
0.050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.964249,47.730976,83.660599,44.662151,7.309786,5.152574,5.491495,0.000000,0,0,11.520249,4.608189,14.011240,5.630527,10.451409,6.178393,1,0,14.051021,0,4.108139,6.726796,8.742917,8.218211,14.043085,8.256052,10.323051,8.291306,9.501602,8.467917,8.885710,9.262220,10.149745,10.281835,9.348001,10.153571,10.355184,0,-0.01985,0.00473,-0.01982,-0.01299,0.00802,-0.01248,0.00610,0.00408,0.93257,0.10019,3.27720,6.702656
0.051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.244476,47.514286,83.522118,44.711803,7.459583,5.159442,5.500942,0.000000,0,0,11.508462,4.611777,14.002580,5.634835,10.441187,6.184967,1,0,14.043564,0,4.113809,6.735088,8.733979,8.223571,14.008118,8.254908,10.315994,8.295744,9.492473,8.472053,8.877789,9.261109,10.146005,10.283095,9.347313,10.152568,10.355532,0,-0.01641,0.00318,-0.02056,-0.02298,0.00820,-0.01203,0.00523,0.00213,0.95671,0.10038,3.27705,6.702069
0.052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.283585,47.419022,83.444763,44.745243,7.618107,5.166157,5.509423,0.000000,0,0,11.501608,4.616590,13.993794,5.639606,10.430749,6.189421,1,0,14.035001,0,4.119271,6.738952,8.725170,8.226442,13.975650,8.254413,10.310595,8.299770,9.486226,8.476823,8.870484,9.260338,10.142216,10.283633,9.345653,10.151694,10.356440,0,-0.01868,0.00346,-0.02047,-0.00966,0.00784,-0.01245,0.00543,0.00288,0.97548,0.10036,3.27698,6.706756
0.053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.112289,47.429714,83.420753,44.764538,7.784247,5.172736,5.517063,0.000000,0,0,11.499059,4.622471,13.984900,5.644781,10.420122,6.192554,1,0,14.025474,0,4.124552,6.738952,8.716475,8.227141,13.945361,8.254484,10.306641,8.303435,9.482495,8.482147,8.863716,9.259862,10.138385,10.283542,9.343144,10.150933,10.357835,0,-0.01666,0.00461,-0.02098,-0.01485,0.00852,-0.01187,0.00448,0.00309,0.99373,0.10012,3.27698,6.716045
0.054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.940994,47.440407,83.396736,44.783833,7.950388,5.179315,5.524702,0.000000,0,0,11.496511,4.628352,13.976007,5.649956,10.409495,6.195061,1,0,14.015945,0,4.129832,6.738952,8.707779,8.227841,13.915073,8.254557,10.302688,8.307101,9.478764,8.487471,8.856949,9.259387,10.134553,10.283449,9.340636,10.150172,10.359231,0,-0.01729,0.00382,-0.02025,-0.01369,0.00874,-0.01129,0.00565,0.00248,1.01592,0.10003,3.27706,6.725334
0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.769684,47.451103,83.372726,44.803127,8.116529,5.185894,5.532341,0.000000,0,0,11.493961,4.634233,13.967113,5.655131,10.398870,6.197180,1,0,14.006418,0,4.135112,6.738952,8.699083,8.228540,13.884786,8.254628,10.298734,8.310767,9.475033,8.492795,8.850182,9.258911,10.130722,10.283358,9.338128,10.149411,10.360626,0,-0.01850,0.00378,-0.01973,-0.01394,0.00790,-0.01116,0.01326,0.00319,1.03158,0.10012,3.27721,6.734623
0.056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.734467,47.353325,83.477715,44.833416,8.249517,5.194268,5.539029,0.000000,0,0,11.485035,4.641317,13.958261,5.662431,10.388068,6.200640,1,0,13.996570,0,4.139886,6.738974,8.690072,8.228704,13.856460,8.256960,10.289391,8.312926,9.465181,8.495932,8.844160,9.257988,10.125895,10.284270,9.336022,10.147578,10.361670,0,-0.01871,0.00357,-0.02029,-0.01440,0.00924,-0.01332,0.00368,0.00260,1.05148,0.10008,3.27728,6.740634
0.057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.818008,47.160892,83.695282,44.873302,8.353578,5.204210,5.544886,0.000000,0,0,11.470541,4.649451,13.949447,5.671585,10.377116,6.204936,1,0,13.986443,0,4.144217,6.739015,8.680785,8.228400,13.829846,8.261264,10.275346,8.313770,9.449988,8.497161,8.838789,9.256674,10.120198,10.286059,9.334268,10.144811,10.362406,0,-0.01896,0.00359,-0.02216,-0.01263,0.00898,-0.01155,0.01049,0.00284,1.07086,0.09986,3.27728,6.743784
0.058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.901535,46.968456,83.912842,44.913189,8.457638,5.214152,5.550743,0.000000,0,0,11.456048,4.657586,13.940633,5.680738,10.366163,6.209578,1,0,13.976315,0,4.148549,6.739055,8.671499,8.228096,13.803233,8.265567,10.261300,8.314614,9.434795,8.498390,8.833418,9.255360,10.114502,10.287848,9.332514,10.142043,10.363142,0,-0.01592,0.00287,-0.01904,-0.01312,0.00856,-0.01205,0.00261,0.00296,1.10516,0.09978,3.27732,6.746934
0.059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.985077,46.776024,84.130409,44.953075,8.561698,5.224094,5.556599,0.000000,0,0,11.441554,4.665720,13.931818,5.689892,10.355211,6.214435,1,0,13.966188,0,4.152880,6.739096,8.662212,8.227792,13.776620,8.269871,10.247254,8.315458,9.419603,8.499619,8.828047,9.254045,10.108806,10.289638,9.330759,10.139276,10.363877,0,-0.01489,0.00376,-0.02144,-0.01296,0.00858,-0.01129,0.00575,0.00232,1.11928,0.09992,3.27740,6.750084
0.060,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.276413,46.426201,84.285988,45.053059,8.587564,5.234283,5.561562,0.000000,0,0,11.437390,4.671672,13.922882,5.694897,10.344134,6.218175,1,0,13.955987,0,4.155558,6.740775,8.652728,8.225434,13.763191,8.273088,10.234005,8.317238,9.410359,8.497941,8.822441,9.251344,10.101994,10.290471,9.327880,10.136562,10.361416,0,-0.02167,0.00447,-0.01963,-0.01110,0.00754,-0.01217,0.00489,0.00240,1.13841,0.09982,3.27735,6.749892
0.061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.749100,45.939030,84.387474,45.205486,8.545196,5.244688,5.565744,0.000000,0,0,11.442242,4.675720,13.913841,5.696282,10.332949,6.221219,1,0,13.945721,0,4.156793,6.743885,8.643071,8.221285,13.761269,8.275359,10.221449,8.319834,9.406306,8.493725,8.816631,9.247433,10.094207,10.290471,9.324019,10.133897,10.356163,0,-0.01506,0.00513,-0.02050,-0.01988,0.00859,-0.01349,0.00731,0.00159,1.15443,0.09948,3.27720,6.746783
0.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.221786,45.451859,84.488953,45.357918,8.502826,5.255093,5.569926,0.000000,0,0,11.447093,4.679769,13.904799,5.697667,10.321763,6.223354,1,0,13.935455,0,4.158027,6.746994,8.633415,8.217135,13.759345,8.277629,10.208894,8.322431,9.402254,8.489510,8.810821,9.243523,10.086421,10.290472,9.320158,10.131230,10.350911,0,-0.01589,-0.00304,-0.02179,-0.01363,0.00884,-0.01292,0.00457,0.00262,1.17045,0.09945,3.27713,6.743673
0.063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.694458,44.964687,84.590439,45.510345,8.460457,5.265497,5.574108,0.000000,0,0,11.451944,4.683817,13.895759,5.699052,10.310578,6.224925,1,0,13.925189,0,4.159262,6.750103,8.623758,8.212986,13.757422,8.279900,10.196338,8.325027,9.398201,8.485294,8.805010,9.239612,10.078634,10.290472,9.316298,10.128565,10.345658,0,-0.01932,0.00211,-0.02029,-0.00940,0.00771,-0.01081,0.00682,0.00183,1.18666,0.09961,3.27713,6.740564
0.064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.002228,44.546814,84.672119,45.731571,8.348749,5.274433,5.577642,0.000000,0,0,11.438930,4.686954,13.886800,5.700576,10.299697,6.226209,1,0,13.915246,0,4.160437,6.751921,8.613396,8.210659,13.747433,8.280424,10.183943,8.326914,9.390760,8.483945,8.795604,9.235023,10.070901,10.289410,9.312428,10.126101,10.342214,0,-0.01746,0.00446,-0.02047,-0.01379,0.00790,-0.01172,0.00481,0.00230,1.20135,0.09936,3.27713,6.741144
0.065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.166077,44.189411,84.736526,46.012829,8.176531,5.282087,5.580611,0.000000,0,0,11.410322,4.689296,13.877913,5.702220,10.289081,6.227315,1,0,13.905583,0,4.161558,6.752612,8.602415,8.209921,13.730405,8.279426,10.171687,8.328181,9.380363,8.485097,8.783059,9.229844,10.063214,10.287420,9.308554,10.123812,10.340346,0,-0.01819,0.00568,-0.01967,-0.03082,0.00801,-0.01277,0.00484,0.00373,1.21988,0.09913,3.27713,6.744944
0.066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.329941,43.832008,84.800941,46.294086,8.004313,5.289741,5.583580,0.000000,0,0,11.381716,4.691638,13.869025,5.703865,10.278464,6.228491,1,0,13.895922,0,4.162680,6.753302,8.591434,8.209183,13.713377,8.278427,10.159432,8.329449,9.369967,8.486249,8.770514,9.224665,10.055528,10.285432,9.304679,10.121523,10.338479,0,-0.01844,0.00118,-0.02017,-0.01680,0.00851,-0.01271,0.00473,0.00230,1.24654,0.09933,3.27681,6.748744
0.067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.493790,43.474606,84.865349,46.575348,7.832096,5.297394,5.586548,0.000000,0,0,11.353108,4.693980,13.860139,5.705510,10.267848,6.229709,1,0,13.886259,0,4.163801,6.753992,8.580454,8.208445,13.696349,8.277429,10.147177,8.330716,9.359570,8.487401,8.757971,9.219485,10.047841,10.283442,9.300803,10.119234,10.336612,0,-0.01848,0.00333,-0.02002,-0.00832,0.00751,-0.01174,0.00515,0.00188,1.25942,0.09940,3.27620,6.752543
0.068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.489502,43.247841,84.927345,46.861065,7.610163,5.304671,5.588789,0.000000,0,0,11.338361,4.696269,13.851584,5.706666,10.257174,6.231008,1,0,13.876586,0,4.165534,6.754314,8.570183,8.210583,13.694296,8.278529,10.137054,8.331450,9.350497,8.486341,8.748016,9.214644,10.040445,10.281812,9.298100,10.118170,10.334399,0,-0.01703,0.01430,-0.01973,-0.01488,0.00916,-0.01176,0.00461,0.00416,1.27078,0.09918,3.27615,6.754619
0.069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.338486,43.135075,84.987244,47.150669,7.344845,5.311619,5.590393,0.000000,0,0,11.335706,4.698513,13.843322,5.707396,10.246448,6.232357,1,0,13.866901,0,4.167802,6.754314,8.560532,8.215231,13.705311,8.281462,10.128793,8.331720,9.342580,8.483353,8.740323,9.210099,10.033302,10.280494,9.296417,10.118174,10.331884,0,-0.01777,0.00141,-0.02070,-0.02716,0.00801,-0.01319,0.00383,0.00154,1.28815,0.09927,3.27661,6.755189
0.070,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.187454,43.022308,85.047134,47.440277,7.079527,5.318567,5.591997,0.000000,0,0,11.333052,4.700758,13.835059,5.708125,10.235721,6.232588,1,0,13.857218,0,4.170070,6.754314,8.550881,8.219879,13.716325,8.284393,10.120532,8.331989,9.334663,8.480364,8.732630,9.205555,10.026160,10.279175,9.294734,10.118177,10.329370,0,-0.01717,0.00248,-0.01897,-0.02863,0.00901,-0.01179,0.00769,0.00201,1.29913,0.09957,3.27687,6.755760
0.071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.036438,42.909542,85.107033,47.729885,6.814210,5.325514,5.593602,0.000000,0,0,11.330398,4.703001,13.826797,5.708855,10.224995,6.232121,1,0,13.847534,0,4.172337,6.754314,8.541230,8.224527,13.727339,8.287326,10.112270,8.332259,9.326746,8.477375,8.724936,9.201010,10.019017,10.277857,9.293052,10.118181,10.326855,0,-0.01733,0.00310,-0.02010,-0.01495,0.00813,-0.01249,0.00306,0.00321,1.31323,0.09953,3.27694,6.756331
0.072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.716553,42.901207,85.039276,47.964939,6.545388,5.332359,5.594262,0.000000,0,0,11.374886,4.703362,13.818786,5.705197,10.214034,6.229640,1,0,13.837499,0,4.174573,6.754314,8.531408,8.228971,13.714038,8.287363,10.101082,8.331817,9.317168,8.478708,8.714534,9.196835,10.011297,10.276859,9.290997,10.117137,10.325124,0,-0.01874,0.00334,-0.02112,-0.01388,0.00835,-0.01295,0.00486,0.00221,1.32360,0.09941,3.27694,6.762596
0.073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.249298,42.983997,84.860138,48.152390,6.273509,5.339114,5.594097,0.000000,0,0,11.460512,4.702081,13.810996,5.697709,10.202868,6.225901,1,0,13.827158,0,4.176781,6.754314,8.521438,8.233238,13.679519,8.284874,10.087338,8.330751,9.306140,8.483812,8.701767,9.192983,10.003074,10.276142,9.288615,10.115178,10.324078,0,-0.01875,0.00398,-0.02064,-0.01388,0.00805,-0.01281,0.00797,0.00245,1.34687,0.09949,3.27686,6.773829
0.074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.782043,43.066788,84.680992,48.339840,6.001630,5.345869,5.593932,0.000000,0,0,11.546139,4.700799,13.803205,5.690222,10.191701,6.222152,1,0,13.816816,0,4.178989,6.754314,8.511467,8.237506,13.645000,8.282385,10.073596,8.329686,9.295112,8.488916,8.689000,9.189131,9.994850,10.275425,9.286235,10.113219,10.323031,0,-0.01920,0.00294,-0.02016,-0.01726,0.01001,-0.01111,0.00121,0.00301,1.35638,0.09960,3.27687,6.785062
0.075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.314789,43.149578,84.501846,48.527290,5.729751,5.352623,5.593768,0.000000,0,0,11.631765,4.699517,13.795416,5.682734,10.180534,6.218397,1,0,13.806475,0,4.181197,6.754314,8.501496,8.241773,13.610480,8.279895,10.059853,8.328621,9.284083,8.494020,8.676232,9.185278,9.986627,10.274708,9.283854,10.111260,10.321985,0,-0.01693,0.00378,-0.02033,-0.01544,0.00827,-0.01238,0.00460,0.00227,1.36707,0.09945,3.27694,6.796296
0.076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.060883,43.142014,84.352699,48.695393,5.473924,5.358418,5.592618,0.000000,0,0,11.616544,4.699350,13.787890,5.680326,10.169587,6.216805,1,0,13.795745,0,4.182680,6.754261,8.491353,8.244044,13.594942,8.278734,10.045588,8.327529,9.274296,8.499586,8.663086,9.182388,9.980685,10.275134,9.282047,10.110671,10.320910,0,-0.01758,0.00330,-0.02006,-0.01331,0.00806,-0.01194,0.00637,0.00295,1.36714,0.09935,3.27690,6.795174
0.077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.993149,43.055603,84.229729,48.846607,5.232106,5.363375,5.590611,0.000000,0,0,11.513317,4.700156,13.780597,5.682351,10.158831,6.216561,1,0,13.784677,0,4.183531,6.754162,8.481060,8.244576,13.595966,8.278731,10.030870,8.326411,9.265593,8.505556,8.649607,9.180337,9.976736,10.276559,9.280741,10.111277,10.319807,0,-0.01857,0.00320,-0.02155,-0.01363,0.00786,-0.01295,0.00157,0.00439,1.38750,0.09955,3.27674,6.783271
