"Time","60 right DS","59 left DS","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v3 L COP","v2 R COP","3 Platform"
1.052,0,1,-1.367643,4.678283,4.611326,5.715087,0.000000,-1.47736
1.053,0,1,-1.424546,4.676814,4.608857,5.716858,0.000000,-1.48046
1.054,0,1,-1.481448,4.675345,4.606388,5.718563,0.000000,-1.47732
1.055,0,1,-1.531379,4.673784,4.603801,5.718134,0.000000,-1.47944
1.056,0,1,-1.579010,4.672192,4.601176,5.717281,0.000000,-1.47906
1.057,0,1,-1.626642,4.670599,4.598551,5.716058,0.000000,-1.47924
1.058,0,1,-1.674274,4.669007,4.595925,5.714761,0.000000,-1.47807
1.059,0,1,-1.708475,4.667162,4.593222,5.715168,0.000000,-1.47863
1.060,0,1,-1.738248,4.665234,4.590493,5.715915,0.000000,-1.47904
1.061,0,1,-1.768020,4.663305,4.587763,5.717295,0.000000,-1.47853
1.062,0,1,-1.797793,4.661377,4.585034,5.718802,0.000000,-1.48126
1.063,0,1,-1.813088,4.659425,4.582288,5.719522,0.000000,-1.47776
1.064,0,1,-1.823608,4.657466,4.579535,5.720085,0.000000,-1.47849
1.065,0,1,-1.834128,4.655507,4.576783,5.720876,0.000000,-1.47858
1.066,0,1,-1.844648,4.653548,4.574031,5.721712,0.000000,-1.47929
1.067,0,1,-1.846994,4.651686,4.571393,5.723859,0.000000,-1.47899
1.068,0,1,-1.846644,4.649857,4.568791,5.726268,0.000000,-1.47773
1.069,0,1,-1.846294,4.648026,4.566191,3.338648,0.000000,-1.48003
1.070,0,0,-1.845943,4.646197,4.563590,0.475313,0.000000,-1.47756
1.071,0,0,-1.849076,4.644475,4.561200,0.000000,0.000000,-1.47929
1.072,0,0,-1.853358,4.642788,4.558881,0.000000,0.000000,-1.47965
1.073,0,0,-1.857639,4.641101,4.556562,0.000000,0.000000,-1.47999
1.074,0,0,-1.861921,4.639415,4.554243,0.000000,0.000000,-1.47837
1.075,0,0,-1.870102,4.637509,4.552255,0.000000,0.000000,-1.47700
1.076,0,0,-1.879569,4.635531,4.550377,0.000000,0.000000,-1.47857
1.077,0,0,-1.889037,4.633553,4.548499,0.000000,0.000000,-1.47897
1.078,0,0,-1.898504,4.631575,4.546621,0.000000,0.000000,-1.47985
1.079,0,0,-1.907777,4.629732,4.545103,0.000000,0.000000,-1.47960
1.080,0,0,-1.916986,4.627934,4.543703,0.000000,0.000000,-1.47969
1.081,0,0,-1.926195,4.626136,4.542303,0.000000,0.000000,-1.48020
1.082,0,0,-1.935404,4.624337,4.540903,0.000000,0.000000,-1.47797
1.083,0,0,-1.938225,4.622277,4.539890,0.000000,0.000000,-1.48026
1.084,0,0,-1.938941,4.620131,4.539004,0.000000,0.000000,-1.47954
1.085,0,0,-1.939656,4.617984,4.538118,0.000000,0.000000,-1.47907
1.086,0,0,-1.940371,4.615837,4.537232,0.000000,0.000000,-1.47970
1.087,0,0,-1.925329,4.613812,4.536775,0.000000,0.000000,-1.48080
1.088,0,0,-1.905091,4.611827,4.536458,0.000000,0.000000,-1.47974
1.089,0,0,-1.884853,4.609842,4.536142,0.000000,0.000000,-1.48013
1.090,0,0,-1.864614,4.607857,4.535826,0.000000,0.000000,-1.47939
1.091,0,0,-1.834220,4.606008,4.535995,0.000000,0.000000,-1.47794
1.092,0,0,-1.800477,4.604203,4.536323,0.000000,0.000000,-1.47949
1.093,0,0,-1.766733,4.602398,4.536651,0.000000,0.000000,-1.47762
1.094,0,0,-1.732989,4.600593,4.536978,0.000000,0.000000,-1.47928
1.095,0,0,-1.685489,4.598861,4.537903,0.000000,0.000000,-1.47899
1.096,0,0,-1.633451,4.597154,4.539024,0.000000,0.000000,-1.47812
1.097,0,0,-1.581414,4.595447,4.540145,0.000000,0.000000,-1.47807
1.098,0,0,-1.529377,4.593740,4.541266,0.000000,0.000000,-1.47847
1.099,0,0,-1.469998,4.592234,4.543072,0.000000,0.000000,-1.47788
1.100,0,0,-1.408198,4.590795,4.545104,0.000000,0.000000,-1.47931
1.101,0,0,-1.346398,4.589355,4.547136,0.000000,0.000000,-1.47914
1.102,0,0,-1.284597,4.587916,4.549168,0.000000,0.000000,-1.47755
1.103,0,0,-1.212994,4.586684,4.551810,0.000000,0.000000,-1.47750
1.104,0,0,-1.138158,4.585520,4.554654,0.000000,0.000000,-1.47929
1.105,0,0,-1.063322,4.584356,4.557498,0.000000,0.000000,-1.47953
1.106,0,0,-0.988486,4.583193,4.560341,0.000000,0.000000,-1.47535
1.107,0,0,-0.894983,4.582276,4.563682,0.000000,0.000000,-1.47707
1.108,0,0,-0.795324,4.581440,4.567187,0.000000,0.000000,-1.47666
1.109,0,0,-0.695665,4.580604,4.570693,0.000000,0.000000,-1.47920
1.110,0,0,-0.596006,4.579769,4.574198,0.000000,0.000000,-1.47807
1.111,0,0,-0.477880,4.579162,4.577999,0.000000,0.000000,-1.47954
1.112,0,0,-0.353664,4.578630,4.581897,0.000000,0.000000,-1.47803
1.113,0,0,-0.229448,4.578099,4.585795,0.000000,0.000000,-1.47905
1.114,0,0,-0.105232,4.577567,4.589694,0.000000,0.000000,-1.47807
1.115,0,0,0.035548,4.577441,4.593798,0.000000,0.000000,-1.47670
1.116,0,0,0.181791,4.577449,4.597970,0.000000,0.000000,-1.47928
1.117,0,0,0.328033,4.577457,4.602143,0.000000,0.000000,-1.47573
1.118,0,0,0.474275,4.577465,4.606316,0.000000,0.000000,-1.47765
1.119,0,0,0.616852,4.578217,4.610618,0.000000,0.000000,-1.47825
1.120,0,0,0.758219,4.579214,4.614964,0.000000,0.000000,-1.47909
1.121,0,0,0.899586,4.580211,4.619308,0.000000,0.000000,-1.47965
1.122,0,0,1.040954,4.581207,4.623653,0.000000,0.000000,-1.47807
1.123,0,0,1.159398,4.582597,4.628096,0.000000,0.000000,-1.47981
1.124,0,0,1.270283,4.584116,4.632571,0.000000,0.000000,-1.48018
1.125,0,0,1.381167,4.585635,4.637045,0.000000,0.000000,-1.47826
1.126,0,0,1.492052,4.587153,4.641521,0.000000,0.000000,-1.48118
1.127,0,0,1.569909,4.589014,4.646004,0.000000,0.000000,-1.47839
1.128,0,0,1.636875,4.590987,4.650490,0.000000,0.000000,-1.47855
1.129,0,0,1.703841,4.592960,4.654977,0.000000,0.000000,-1.47863
1.130,0,0,1.770807,4.594933,4.659463,0.000000,0.000000,-1.47827
1.131,0,0,1.809106,4.596877,4.663730,0.000000,0.000000,-1.47715
1.132,0,0,1.837953,4.598811,4.667924,0.000000,0.000000,-1.47945
1.133,0,0,1.866799,4.600746,4.672118,0.000000,0.000000,-1.47797
1.134,0,0,1.895645,4.602680,4.676312,0.000000,0.000000,-1.47952
1.135,0,0,1.917321,4.604580,4.680069,0.000000,0.000000,-1.47913
1.136,0,0,1.936633,4.606468,4.683681,0.000000,0.000000,-1.47844
1.137,0,0,1.955945,4.608357,4.687294,0.000000,0.000000,-1.47869
1.138,0,0,1.975257,4.610245,4.690907,0.000000,0.000000,-1.47823
1.139,0,0,1.991373,4.612154,4.693865,0.000000,0.000000,-1.47843
1.140,0,0,2.006436,4.614069,4.696608,0.000000,0.000000,-1.47904
1.141,0,0,2.021499,4.615984,4.699351,0.000000,0.000000,-1.47873
1.142,0,0,2.036561,4.617899,4.702094,0.000000,0.000000,-1.47946
1.143,0,0,2.053245,4.619931,4.704097,0.000000,0.000000,-1.47964
1.144,0,0,2.070463,4.622001,4.705855,0.000000,0.000000,-1.47829
1.145,0,0,2.087682,4.624071,4.707613,0.000000,0.000000,-1.47792
1.146,0,0,2.104900,4.626140,4.709371,0.000000,0.000000,-1.48020
1.147,0,0,2.110653,4.628435,4.710494,0.000000,0.000000,-1.47863
1.148,0,0,2.112625,4.630803,4.711407,0.000000,0.000000,-1.47862
1.149,0,0,2.114597,4.633171,4.712320,0.000000,0.000000,-1.47913
1.150,0,0,2.116569,4.635539,4.713234,0.000000,0.000000,-1.48025
1.151,0,0,2.093275,4.637691,4.713727,0.000000,0.000000,-1.47887
1.152,0,0,2.061650,4.639772,4.714081,0.000000,0.000000,-1.48040
1.153,0,0,2.030025,4.641853,4.714435,0.000000,0.000000,-1.47872
1.154,0,0,1.998400,4.643934,4.714789,0.000000,0.000000,-1.47854
1.155,0,0,1.938359,4.646040,4.714944,0.000000,0.000000,-1.48011
1.156,0,0,1.868947,4.648156,4.715034,0.000000,0.000000,-1.47833
1.157,0,0,1.799535,4.650271,4.715124,0.000000,0.000000,-1.47828
1.158,0,0,1.730123,4.652387,4.715213,0.000000,0.000000,-1.47979
1.159,0,0,1.640460,4.654244,4.715119,0.000000,0.000000,-1.47899
1.160,0,0,1.544119,4.656016,4.714963,0.000000,0.000000,-1.47853
1.161,0,0,1.447778,4.657788,4.714808,0.000000,0.000000,-1.48036
1.162,0,0,1.351437,4.659559,4.714653,0.000000,0.000000,-1.47863
1.163,0,0,1.260206,4.660712,4.714311,0.000000,0.000000,-1.48001
1.164,0,0,1.170660,4.661660,4.713909,0.000000,0.000000,-1.47822
1.165,0,0,1.081114,4.662608,4.713506,0.000000,0.000000,-1.47907
1.166,0,0,0.991568,4.663556,4.713104,0.000000,0.000000,-1.48337
1.167,0,0,0.920076,4.664142,4.712465,0.000000,0.000000,-1.47960
1.168,0,0,0.854538,4.664609,4.711747,0.000000,0.000000,-1.47970
1.169,0,0,0.789000,4.665077,4.711030,0.000000,0.000000,-1.47961
1.170,0,0,0.723462,4.665544,4.710312,0.000000,0.000000,-1.47877
1.171,0,0,0.681843,4.666055,4.709298,0.000000,0.000000,-1.47858
1.172,0,0,0.648112,4.666580,4.708186,0.000000,0.000000,-1.48091
1.173,0,0,0.614381,4.667104,4.707074,0.000000,0.000000,-1.47845
1.174,0,0,0.580649,4.667629,4.705962,0.000000,0.000000,-1.47971
1.175,0,0,0.567365,4.668269,4.704667,0.000000,0.000000,-1.47960
1.176,0,0,0.560823,4.668947,4.703311,0.000000,0.000000,-1.47821
1.177,0,0,0.554282,4.669624,4.701956,0.000000,0.000000,-1.47933
1.178,0,0,0.547740,4.670302,4.700600,0.000000,0.000000,-1.47802
1.179,0,0,0.539805,4.670836,4.699137,0.000000,0.000000,-1.47959
1.180,0,0,0.531411,4.671323,4.697638,0.000000,0.000000,-1.47888
1.181,0,0,0.523016,4.671810,4.696138,0.000000,0.000000,-1.47757
1.182,0,0,0.514622,4.672297,4.694639,0.000000,0.000000,-1.47871
1.183,0,0,0.504442,4.672721,4.693169,0.000000,0.000000,-1.47646
1.184,0,0,0.493674,4.673124,4.691709,0.000000,0.000000,-1.47888
1.185,0,0,0.482905,4.673528,4.690248,0.000000,0.000000,-1.47807
1.186,0,0,0.472137,4.673931,4.688788,0.000000,0.000000,-1.47809
1.187,0,0,0.448116,4.674585,4.687412,0.000000,0.000000,-1.47878
1.188,0,0,0.419724,4.675321,4.686065,0.000000,0.000000,-1.48073
1.189,0,0,0.391332,4.676056,4.684718,0.000000,0.000000,-1.47939
1.190,0,0,0.362940,4.676792,4.683370,0.000000,0.000000,-1.47449
1.191,0,0,0.323577,4.677071,4.682085,0.000000,1.505937,-1.47778
1.192,1,0,0.280594,4.677198,4.680821,0.000000,3.311617,-1.47994
1.193,1,0,0.237612,4.677326,4.679556,0.000000,3.610293,-1.47899
1.194,1,0,0.194629,4.677454,4.678292,0.000000,3.609015,-1.47826
1.195,1,0,0.145564,4.677718,4.676977,0.000000,3.602087,-1.47842
1.196,1,0,0.094493,4.678027,4.675645,0.000000,3.594033,-1.47812
1.197,1,0,0.043422,4.678336,4.674313,0.000000,3.583647,-1.47973
1.198,1,0,-0.007650,4.678645,4.672981,0.000000,3.572797,-1.47700
1.199,1,0,-0.060135,4.678547,4.671482,0.000000,3.563764,-1.48073
1.200,1,0,-0.113086,4.678316,4.669928,0.000000,3.555093,-1.47823
1.201,1,0,-0.166037,4.678084,4.668373,0.000000,3.546084,-1.47786
1.202,1,0,-0.218988,4.677853,4.666819,0.000000,3.537009,-1.47781
1.203,1,0,-0.260925,4.677409,4.665119,0.000000,3.524390,-1.47858
1.204,1,0,-0.299228,4.676894,4.663372,0.000000,3.511065,-1.47794
1.205,1,0,-0.337531,4.676380,4.661625,0.000000,3.494288,-1.47873
1.206,1,0,-0.375835,4.675865,4.659878,0.000000,3.476824,-1.47407
1.207,1,0,-0.410302,4.675408,4.657985,0.000000,3.457637,-1.47908
1.208,1,0,-0.443504,4.674969,4.656044,0.000000,3.438107,-1.47884
1.209,1,0,-0.476707,4.674531,4.654104,0.000000,3.421779,-1.47715
1.210,1,0,-0.509909,4.674092,4.652163,0.000000,3.406089,-1.47786
1.211,1,0,-0.538508,4.673671,4.650101,0.000000,3.398439,-1.47994
1.212,1,0,-0.565588,4.673254,4.647998,0.000000,3.392391,-1.47905
1.213,1,0,-0.592668,4.672838,4.645895,0.000000,3.394758,-1.47831
1.214,1,0,-0.619749,4.672422,4.643793,0.000000,3.398801,-1.47996
1.215,1,0,-0.642821,4.671733,4.641716,0.000000,3.409285,-1.47823
1.216,1,0,-0.664572,4.670955,4.639649,0.000000,3.421052,-1.47946
1.217,1,0,-0.686323,4.670176,4.637581,0.000000,3.432374,-1.47853
1.218,1,0,-0.708073,4.669397,4.635514,0.000000,3.443608,-1.47812
1.219,1,0,-0.733393,4.668575,4.633544,0.000000,3.448357,-1.47968
1.220,1,0,-0.759890,4.667739,4.631607,0.000000,3.451814,-1.47948
1.221,1,0,-0.786387,4.666903,4.629669,0.000000,3.452841,-1.47929
1.222,1,0,-0.812883,4.666068,4.627731,0.000000,3.453384,-1.48016
1.223,1,0,-0.838086,4.665206,4.626040,0.000000,3.456753,-1.47923
1.224,1,0,-0.862862,4.664337,4.624431,0.000000,3.460684,-1.48022
1.225,1,0,-0.887637,4.663467,4.622821,0.000000,3.465215,-1.47823
1.226,1,0,-0.912413,4.662597,4.621212,0.000000,3.469866,-1.48055
1.227,1,0,-0.943021,4.661849,4.619803,0.000000,3.471734,-1.47945
1.228,1,0,-0.975553,4.661142,4.618461,0.000000,3.473049,-1.47838
1.229,1,0,-1.008085,4.660434,4.617118,0.000000,3.472523,-1.47943
1.230,1,0,-1.040616,4.659727,4.615776,0.000000,3.471630,-1.48005
1.231,1,0,-1.065517,4.658553,4.614634,0.000000,3.470544,-1.47893
1.232,1,0,-1.087901,4.657225,4.613557,0.000000,3.469418,-1.47818
1.233,1,0,-1.110285,4.655897,4.612481,0.000000,3.467397,-1.47908
1.234,1,0,-1.132669,4.654569,4.611405,0.000000,3.465199,-1.47985
1.235,1,0,-1.143181,4.653349,4.610524,0.000000,3.461455,-1.48044
1.236,1,0,-1.149777,4.652164,4.609706,0.000000,3.457404,-1.47705
1.237,1,0,-1.156373,4.650980,4.608890,0.000000,3.454390,-1.47964
1.238,1,0,-1.162969,4.649796,4.608073,0.000000,3.451582,-1.47853
1.239,1,0,-1.150342,4.648349,4.607521,0.000000,3.452098,-1.47801
1.240,1,0,-1.131376,4.646815,4.607057,0.000000,3.453274,-1.48737
1.241,1,0,-1.112409,4.645282,4.606592,0.000000,3.454595,-1.47899
1.242,1,0,-1.093442,4.643748,4.606128,0.000000,3.455945,-1.47837
1.243,1,0,-1.061800,4.642789,4.606020,0.000000,3.454285,-1.47925
1.244,1,0,-1.025978,4.642019,4.606030,0.000000,3.452026,-1.47862
1.245,1,0,-0.990155,4.641250,4.606040,0.000000,3.450715,-1.47928
1.246,1,0,-0.954333,4.640480,4.606051,0.000000,3.449592,-1.47914
1.247,1,0,-0.920393,4.639598,4.606496,0.000000,3.453757,-1.47945
1.248,1,0,-0.887074,4.638680,4.607085,0.000000,3.458973,-1.47848
1.249,1,0,-0.853755,4.637761,4.607674,0.000000,3.466463,-1.47837
1.250,1,0,-0.820436,4.636842,4.608263,0.000000,3.474405,-1.47914
1.251,1,0,-0.787102,4.636147,4.609251,0.000000,3.480653,-1.47909
1.252,1,0,-0.753763,4.635526,4.610373,0.000000,3.486563,-1.47924
1.253,1,0,-0.720424,4.634905,4.611494,0.000000,3.491904,-1.47661
1.254,1,0,-0.687086,4.634284,4.612616,0.000000,3.497131,-1.47795
1.255,1,0,-0.647281,4.633538,4.614143,2.229550,3.503376,-1.47919
1.256,1,1,-0.605344,4.632752,4.615805,4.902871,3.509825,-1.47833
1.257,1,1,-0.563407,4.631965,4.617467,5.345967,3.514472,-1.47666
1.258,1,1,-0.521470,4.631179,4.619129,5.345157,3.518759,-1.47802
1.259,1,1,-0.469809,4.630622,4.621037,5.343950,3.518430,-1.47914
1.260,1,1,-0.414940,4.630142,4.623027,5.342665,3.517181,-1.47786
1.261,1,1,-0.360072,4.629661,4.625017,5.341729,3.514169,-1.47888
1.262,1,1,-0.305203,4.629180,4.627007,5.340863,3.510806,-1.47902
1.263,1,1,-0.235173,4.628795,4.629083,5.341094,3.509187,-1.47767
1.264,1,1,-0.160144,4.628440,4.631188,5.341542,3.507914,-1.47756
1.265,1,1,-0.085114,4.628086,4.633293,5.341767,3.507590,-1.48121
1.266,1,1,-0.010084,4.627731,4.635398,5.341948,3.507454,-1.47981
1.267,1,1,0.069671,4.628048,4.637295,5.340528,3.506656,-1.47907
1.268,1,1,0.150984,4.628587,4.639122,5.338790,3.505727,-1.47731
1.269,1,1,0.232297,4.629125,4.640949,5.336468,3.504321,-1.47918
1.270,1,1,0.313610,4.629664,4.642776,5.334028,3.502821,-1.47943
1.271,1,1,0.390243,4.629890,4.644321,5.332346,3.501577,-1.47762
1.272,1,1,0.465333,4.630013,4.645773,5.330815,3.500383,-1.47807
1.273,1,1,0.540422,4.630136,4.647225,5.329813,3.500341,-1.47888
1.274,1,1,0.615512,4.630260,4.648677,5.328917,3.500528,-1.48070
1.275,1,1,0.674698,4.631081,4.649653,5.328088,3.502247,-1.47760
1.276,1,1,0.728641,4.632133,4.650472,5.327273,3.504271,-1.47777
1.277,1,1,0.782583,4.633183,4.651291,5.327011,3.505677,-1.47964
1.278,1,1,0.836525,4.634235,4.652111,5.326859,3.506960,-1.47853
1.279,1,1,0.866175,4.635328,4.652324,5.327754,3.505969,-1.47747
1.280,1,1,0.887814,4.636435,4.652339,5.328857,3.504525,-1.47792
1.281,1,1,0.909453,4.637542,4.652352,5.330321,3.504627,-1.47802
1.282,1,1,0.931092,4.638649,4.652367,5.331857,3.505037,-1.47882
1.283,1,1,0.927950,4.639788,4.651684,5.332877,3.510507,-1.47781
1.284,1,1,0.916635,4.640937,4.650772,5.333794,3.516985,-1.47857
1.285,1,1,0.905320,4.642087,4.649859,5.333961,3.523661,-1.48077
1.286,1,1,0.894005,4.643236,4.648947,5.333977,3.530377,-1.47937
1.287,1,1,0.846202,4.644003,4.647233,5.333405,3.531926,-1.47939
1.288,1,1,0.786367,4.644643,4.645255,5.332717,3.532446,-1.47889
1.289,1,1,0.726531,4.645283,4.643276,5.332571,3.530871,-1.47778
1.290,1,1,0.666695,4.645923,4.641298,5.332532,3.528878,-1.48015
1.291,1,1,0.580170,4.646805,4.638421,5.333892,3.528806,-1.47910
1.292,1,1,0.484842,4.647768,4.635247,5.335530,3.529117,-1.47843
1.293,1,1,0.389514,4.648730,4.632072,5.336927,3.528854,-1.48036
1.294,1,1,0.294187,4.649692,4.628899,5.338277,3.528478,-1.47914
1.295,1,1,0.171347,4.650033,4.624900,5.337863,3.524266,-1.47976
1.296,1,1,0.039435,4.650169,4.620630,5.337099,3.519292,-1.47811
1.297,1,1,-0.092478,4.650305,4.616360,5.336760,3.512071,-1.48030
1.298,1,1,-0.224390,4.650441,4.612090,5.336505,3.504402,-1.47990
1.299,1,1,-0.370151,4.649976,4.606954,5.338866,3.497142,-1.47789
1.300,1,1,-0.520479,4.649314,4.601533,5.341747,3.489963,-1.47828
1.301,1,1,-0.670807,4.648651,4.596112,5.344704,3.484475,-1.47914
1.302,1,1,-0.821135,4.647989,4.590691,5.347676,3.479324,-1.47729
1.303,1,1,-0.970404,4.646957,4.584585,5.347881,3.476454,-1.47900
1.304,1,1,-1.119323,4.645805,4.578255,5.347536,3.474038,-1.47884
1.305,1,1,-1.268243,4.644652,4.571924,5.346256,3.473122,-1.47833
1.306,1,1,-1.417163,4.643499,4.565594,5.344790,3.472505,-1.47897
1.307,1,1,-1.563735,4.641887,4.558764,5.344784,3.472316,-1.48113
1.308,1,1,-1.709533,4.640122,4.551771,5.345068,3.472211,-1.47949
1.309,1,1,-1.855331,4.638357,4.544777,5.345772,3.471905,-1.48035
1.310,1,1,-2.001129,4.636592,4.537784,5.346560,3.471558,-1.47824
1.311,1,1,-2.138056,4.634230,4.530662,5.346315,3.470495,-1.48026
1.312,1,1,-2.272057,4.631670,4.523498,5.345863,3.469289,-1.47545
1.313,1,1,-2.406058,4.629109,4.516333,5.345442,3.466810,-1.47765
1.314,1,1,-2.540059,4.626549,4.509169,5.345027,3.464078,-1.47789
1.315,1,1,-2.670516,4.624119,4.502090,5.346062,3.459784,-1.47852
1.316,1,1,-2.799803,4.621731,4.495040,5.347385,3.455178,-1.47871
1.317,1,1,-2.929090,4.619343,4.487989,5.349966,3.449976,-1.47816
1.318,1,1,-3.058378,4.616956,4.480939,5.352798,3.444655,-1.47888
1.319,1,1,-3.176766,4.613559,4.474309,5.356114,3.439658,-1.47837
1.320,1,1,-3.291560,4.609829,4.467817,5.359528,3.434725,-1.47854
1.321,1,1,-3.406353,4.606100,4.461325,5.362082,3.429206,-1.47833
1.322,1,1,-3.521147,4.602370,4.454833,5.364466,3.423572,-1.47853
1.323,1,1,-3.613871,4.598516,4.448957,5.365049,3.416644,-1.48032
1.324,1,1,-3.699317,4.594622,4.443286,5.365274,3.409459,-1.47720
1.325,1,1,-3.784762,4.590727,4.437615,5.365306,3.403509,-1.47818
1.326,1,1,-3.870208,4.586833,4.431944,5.365301,3.397805,-1.47847
1.327,1,1,-3.933438,4.582814,4.426868,5.366806,3.395125,-1.47620
1.328,1,1,-3.989342,4.578755,4.421989,5.368610,3.393047,-1.47671
1.329,1,1,-4.045247,4.574696,4.417109,5.370789,3.388295,-1.47755
1.330,1,1,-4.101151,4.570637,4.412230,5.373042,3.383011,-1.47886
1.331,1,1,-4.111259,4.566420,4.407948,5.374144,3.369883,-1.47710
1.332,1,1,-4.106265,4.562151,4.403863,5.375016,3.355193,-1.47747
1.333,1,1,-4.101271,4.557882,4.399779,5.375088,3.339450,-1.47733
1.334,1,1,-4.096276,4.553613,4.395694,5.375001,3.323497,-1.48032
1.335,1,1,-4.059342,4.549207,4.392164,5.374952,3.314255,-1.47956
1.336,1,1,-4.011875,4.544756,4.388816,5.374911,3.306349,-1.47925
1.337,1,1,-3.964407,4.540306,4.385469,5.375556,3.302039,-1.47986
1.338,1,1,-3.916939,4.535855,4.382122,5.376338,3.298444,-1.47991
1.339,1,1,-3.839334,4.531761,4.379326,5.378100,3.293732,-1.47816
1.340,1,1,-3.751790,4.527786,4.376713,5.380057,3.288799,-1.47968
1.341,1,1,-3.664245,4.523810,4.374099,5.381936,3.284725,-1.47811
1.342,1,1,-3.576701,4.519835,4.371486,5.383800,3.280822,-1.47772
1.343,1,1,-3.484691,4.516580,4.369489,5.384522,3.280487,-1.47803
1.344,1,1,-3.391209,4.513563,4.367696,5.385017,3.280862,-1.47924
1.345,1,1,-3.297726,4.510546,4.365902,5.385019,3.282262,-1.47944
1.346,1,1,-3.204244,4.507528,4.364110,5.384923,3.283867,-1.47833
1.347,1,1,-3.123893,4.504560,4.362797,5.385208,3.283668,-1.47754
1.348,1,1,-3.047872,4.501609,4.361643,5.385570,3.283109,-1.47872
1.349,1,1,-2.971851,4.498658,4.360490,5.386029,3.283322,-1.47955
1.350,1,1,-2.895830,4.495706,4.359336,5.386507,3.283689,-1.47899
1.351,1,1,-2.832287,4.493013,4.358565,5.386615,3.287509,-1.47556
1.352,1,1,-2.772859,4.490405,4.357921,5.386649,3.292016,-1.47938
1.353,1,1,-2.713430,4.487797,4.357276,5.386498,3.296224,-1.48016
1.354,1,1,-2.654002,4.485188,4.356632,5.386310,3.300373,-1.47806
1.355,1,1,-2.608019,4.482550,4.356161,5.386354,3.300178,-1.47854
1.356,1,1,-2.566469,4.479901,4.355746,5.386445,3.299119,-1.47918
1.357,1,1,-2.524920,4.477252,4.355331,5.387394,3.296578,-1.47906
1.358,1,1,-2.483371,4.474604,4.354917,5.388513,3.293744,-1.47936
1.359,1,1,-2.437884,4.472039,4.354555,5.390811,3.293192,-1.47939
1.360,1,1,-2.391099,4.469501,4.354210,5.393343,3.293095,-1.47849
1.361,1,1,-2.344315,4.466963,4.353866,5.395720,3.294286,-1.48063
1.362,1,1,-2.297530,4.464426,4.353521,5.398066,3.295733,-1.47853
1.363,1,1,-2.256356,4.462363,4.353081,5.398850,3.296722,-1.47706
1.364,1,1,-2.217031,4.460458,4.352611,5.399324,3.297620,-1.48072
1.365,1,1,-2.177707,4.458553,4.352139,5.398626,3.298992,-1.48058
1.366,1,1,-2.138383,4.456648,4.351669,5.397695,3.300460,-1.47964
1.367,1,1,-2.107898,4.454566,4.351047,5.396399,3.303379,-1.47873
1.368,1,1,-2.080329,4.452427,4.350375,5.395030,3.306587,-1.47924
1.369,1,1,-2.052759,4.450287,4.349704,5.393693,3.308983,-1.48115
1.370,1,1,-2.025190,4.448148,4.349032,5.392365,3.311219,-1.47990
1.371,1,1,-2.004629,4.446175,4.348318,5.391262,3.310541,-1.47860
1.372,1,1,-1.986380,4.444257,4.347589,5.390203,3.309283,-1.47854
1.373,1,1,-1.968131,4.442339,4.346860,5.389161,3.307875,-1.47929
1.374,1,1,-1.949882,4.440422,4.346132,5.388122,3.306436,-1.48065
1.375,1,1,-1.939873,4.438555,4.345421,3.141174,3.307622,-1.47883
1.376,1,1,-1.932582,4.436705,4.344716,0.447200,3.309330,-1.47900
1.377,1,0,-1.925290,4.434856,4.344011,0.000000,3.310281,-1.47867
1.378,1,0,-1.917998,4.433006,4.343306,0.000000,3.311080,-1.47857
1.379,1,0,-1.907549,4.431043,4.342727,0.000000,3.307464,-1.47969
1.380,1,0,-1.896057,4.429042,4.342189,0.000000,3.302970,-1.47928
1.381,1,0,-1.884566,4.427042,4.341651,0.000000,3.297050,-1.47839
1.382,1,0,-1.873075,4.425041,4.341113,0.000000,3.290845,-1.47970
1.383,1,0,-1.860879,4.423149,4.340700,0.000000,3.287155,-1.47954
1.384,1,0,-1.848452,4.421292,4.340328,0.000000,3.283964,-1.47949
1.385,1,0,-1.836024,4.419436,4.339955,0.000000,3.283032,-1.47944
