"Time","38 FLy (cm)","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","39 FRx (cm)","35 HRx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","1 Synch"
2.548,6.083179,1,6.174877,5.456218,0.000000,0,4.823347,3.956207,6.266737,-0.280680,5.471181,-1.48827,0.09794,0,0,0,0,0,0,7.497005,0.975017,15.311404,16.219011,15.620837,17.004101,-9.580679,13.980502,169.673920,0,82.309822,94.464165,62.375916,8.617576,16.988960,8.555604,16.313290,8.554139,15.858418,8.756958,14.724801,10.470432,15.275992,11.077461,13.795617,11.823539,14.682245,0,0.00123,0.00076,0.00065,0.00198,0.00054,0.00075,0.00066,0.00069,3.21513
2.549,6.083965,1,6.176234,5.456502,0.000000,0,4.823510,3.955889,6.268468,-0.267685,5.470803,-1.48682,0.09860,0,0,0,0,0,0,7.497725,0.971270,15.293734,16.209932,15.611279,16.995821,-9.576367,13.970966,169.610977,0,82.513496,94.780136,62.322639,8.618837,16.981619,8.556744,16.304874,8.553968,15.849450,8.753392,14.723565,10.469765,15.265734,11.077163,13.785512,11.821653,14.672383,0,0.00121,0.00075,0.00064,0.00196,0.00054,0.00075,0.00067,0.00063,3.21485
2.550,6.084790,1,6.178027,5.456942,0.000000,0,4.824718,3.953134,6.270947,-0.255632,5.470617,-1.48415,0.09908,0,0,0,0,0,0,7.499796,0.969107,15.281468,16.200926,15.601781,16.988144,-9.574172,13.961553,169.218567,0,82.736855,95.171951,62.297413,8.619869,16.975323,8.559320,16.296881,8.552887,15.838902,8.749814,14.720660,10.468781,15.254390,11.079037,13.775352,11.822014,14.664705,0,0.00118,0.00074,0.00062,0.00196,0.00055,0.00077,0.00065,0.00067,3.21470
2.551,6.085616,1,6.179737,5.457392,0.000000,0,4.825928,3.950380,6.273426,-0.243579,5.470431,-1.48743,0.09857,0,0,0,0,0,0,7.501868,0.966944,15.269204,16.191921,15.592283,16.980467,-9.571977,13.952139,168.826141,0,82.960205,95.563766,62.272190,8.620900,16.969025,8.561897,16.288889,8.551805,15.828355,8.746236,14.717755,10.467796,15.243047,11.080912,13.765192,11.822373,14.657027,0,0.00111,0.00072,0.00060,0.00196,0.00055,0.00076,0.00065,0.00065,3.21457
2.552,6.086442,1,6.181201,5.457875,0.000000,0,4.827137,3.947625,6.275905,-0.231527,5.470245,-1.48621,0.10017,0,0,0,0,0,0,7.503939,0.964781,15.256939,16.182917,15.582786,16.972790,-9.569781,13.942725,168.433731,0,83.183563,95.955582,62.246967,8.621932,16.962729,8.564473,16.280897,8.550724,15.817807,8.742659,14.714850,10.466812,15.231704,11.082787,13.755033,11.822734,14.649349,0,0.00102,0.00072,0.00060,0.00173,0.00055,0.00074,0.00064,0.00063,3.21457
2.553,6.087274,1,6.182392,5.458331,0.000000,0,4.828118,3.946034,6.277040,-0.221109,5.470114,-1.48323,0.10271,0,0,0,0,0,0,7.504416,0.964289,15.245061,16.173912,15.573236,16.965374,-9.572075,13.933248,168.305573,0,83.206955,96.170082,62.268452,8.622260,16.953079,8.565461,16.275175,8.549858,15.810311,8.739717,14.707702,10.465008,15.220884,11.083358,13.745202,11.823163,14.641589,0,0.00095,0.00073,0.00060,0.00164,0.00053,0.00075,0.00063,0.00062,3.21465
2.554,6.088115,1,6.182766,5.458710,0.000000,0,4.828788,3.946038,6.276337,-0.212931,5.470057,-1.48521,0.10302,0,0,0,0,0,0,7.502710,0.966088,15.233711,16.164906,15.563612,16.958311,-9.580520,13.923682,168.539368,0,82.956474,96.141708,62.353909,8.621624,16.938841,8.564273,16.272560,8.549286,15.806995,8.737645,14.694738,10.462078,15.210782,11.082146,13.735823,11.823689,14.633715,0,0.00091,0.00072,0.00059,0.00165,0.00054,0.00076,0.00063,0.00061,3.21519
2.555,6.088957,1,6.182955,5.459089,0.000000,0,4.829457,3.946041,6.275633,-0.204753,5.470001,-1.48773,0.10257,0,0,0,0,0,0,7.501003,0.967886,15.222362,16.155901,15.553988,16.951250,-9.588964,13.914117,168.773163,0,82.705986,96.113342,62.439365,8.620988,16.924601,8.563085,16.269945,8.548714,15.803679,8.735575,14.681776,10.459148,15.200680,11.080933,13.726444,11.824213,14.625840,0,0.00090,0.00072,0.00059,0.00165,0.00054,0.00073,0.00063,0.00062,3.21558
2.556,6.089798,1,6.182587,5.459469,0.000000,0,4.830127,3.946044,6.274930,-0.196575,5.469945,-1.48697,0.10357,0,0,0,0,0,0,7.499297,0.969684,15.211012,16.146894,15.544365,16.944187,-9.597407,13.904552,169.006958,0,82.455505,96.084969,62.524822,8.620352,16.910360,8.561895,16.267330,8.548141,15.800364,8.733504,14.668813,10.456219,15.190578,11.079720,13.717065,11.824739,14.617966,0,0.00092,0.00070,0.00059,0.00161,0.00055,0.00074,0.00061,0.00062,3.21519
2.557,6.090657,1,6.182194,5.459888,0.000000,0,4.829351,3.946822,6.274053,-0.184290,5.469785,-1.48788,0.10482,0,0,0,0,0,0,7.497765,0.970787,15.198900,16.138041,15.534824,16.937634,-9.606680,13.894909,168.967102,0,82.424553,96.166191,62.497501,8.618798,16.897036,8.561913,16.261616,8.547075,15.793210,8.731402,14.657876,10.454576,15.178044,11.078808,13.704839,11.825541,14.609649,0,0.00096,0.00071,0.00059,0.00163,0.00055,0.00073,0.00059,0.00062,3.21497
2.558,6.091538,1,6.181731,5.460421,0.000000,0,4.826596,3.948660,6.272939,-0.166381,5.469481,-1.48476,0.10412,0,0,0,0,0,0,7.496473,0.970940,15.185745,16.129396,15.525399,16.931778,-9.617085,13.885159,168.552444,0,82.694298,96.397514,62.315712,8.615988,16.884964,8.563581,16.251652,8.545333,15.780802,8.729258,14.649713,10.454697,15.162181,11.078307,13.688713,11.826726,14.600726,0,0.00097,0.00070,0.00057,0.00163,0.00055,0.00071,0.00056,0.00061,3.21558
2.559,6.092419,1,6.181475,5.461025,0.000000,0,4.823842,3.950498,6.271825,-0.148473,5.469178,-1.48811,0.10303,0,0,0,0,0,0,7.495181,0.971092,15.172591,16.120750,15.515974,16.925922,-9.627492,13.875410,168.137787,0,82.964043,96.628830,62.133919,8.613178,16.872892,8.565250,16.241688,8.543591,15.768393,8.727113,14.641549,10.454817,15.146318,11.077806,13.672587,11.827910,14.591804,0,0.00106,0.00070,0.00058,0.00162,0.00054,0.00075,0.00056,0.00075,3.21602
2.560,6.093300,1,6.181840,5.461843,0.000000,0,4.821086,3.952335,6.270710,-0.130564,5.468874,-1.48911,0.10304,0,0,0,0,0,0,7.493888,0.971245,15.159436,16.112106,15.506549,16.920067,-9.637897,13.865661,167.723114,0,83.233788,96.860153,61.952126,8.610368,16.860821,8.566919,16.231724,8.541848,15.755984,8.724968,14.633386,10.454938,15.130455,11.077306,13.656462,11.829094,14.582881,0,0.00121,0.00070,0.00062,0.00161,0.00053,0.00076,0.00054,0.00082,3.21556
2.561,6.094211,1,6.182508,5.462751,0.000000,0,4.818954,3.953846,6.270898,-0.109071,5.468640,-1.48354,0.10263,0,0,0,0,0,0,7.494617,0.966749,15.148896,16.103731,15.497015,16.914673,-9.649494,13.855994,167.914139,0,80.174728,95.867073,63.537739,8.608927,16.850513,8.567888,16.221107,8.541359,15.744163,8.727107,14.522621,10.414968,15.092406,11.077948,13.642898,11.830192,14.573735,0,0.00126,0.00072,0.00063,0.00167,0.00053,0.00075,0.00055,0.00085,3.21512
2.562,6.095162,1,6.184083,5.463924,0.000000,0,4.817674,3.954907,6.272868,-0.082668,5.468500,-1.48735,0.10107,0,0,0,0,0,0,7.498112,0.955887,15.141936,16.095728,15.487334,16.909914,-9.662722,13.846441,168.934738,0,72.556313,93.196960,67.544113,8.609361,16.842625,8.567899,16.209595,8.542585,15.733144,8.735113,14.271328,10.320088,15.023972,11.080157,13.632841,11.831169,14.564285,0,0.00127,0.00071,0.00066,0.00164,0.00054,0.00075,0.00056,0.00090,3.21474
2.563,6.096113,1,6.185593,5.465155,0.000000,0,4.816394,3.955969,6.274837,-0.056266,5.468359,-1.48857,0.09952,0,0,0,0,0,0,7.501608,0.945025,15.134977,16.087725,15.477654,16.905155,-9.675949,13.836888,169.955338,0,64.937897,90.526855,71.550491,8.609795,16.834734,8.567909,16.198082,8.543812,15.722126,8.743119,14.020036,10.225208,14.955536,11.082366,13.622784,11.832147,14.554835,0,0.00148,0.00070,0.00066,0.00175,0.00056,0.00074,0.00058,0.00100,3.21451
2.564,6.097064,1,6.186908,5.466558,0.000000,0,4.815114,3.957030,6.276807,-0.029864,5.468219,-1.48743,0.10008,0,0,0,0,0,0,7.505104,0.934163,15.128018,16.079721,15.467972,16.900394,-9.689176,13.827335,170.975937,0,57.319477,87.856743,75.556870,8.610229,16.826845,8.567920,16.186571,8.545038,15.711108,8.751125,13.768743,10.130328,14.887100,11.084575,13.612727,11.833124,14.545385,0,0.00155,0.00070,0.00068,0.00174,0.00056,0.00074,0.00058,0.00104,3.21512
2.565,6.098038,1,6.187866,5.467988,0.000000,0,4.813674,3.958071,6.277226,-0.001802,5.468115,-1.48727,0.10065,0,0,0,0,0,0,7.506042,0.929695,15.119600,16.072083,15.458298,16.895973,-9.700967,13.817710,171.836716,0,52.891064,86.347305,77.936569,8.611115,16.817774,8.566833,16.176487,8.546641,15.698833,8.755358,13.619788,10.075188,14.843735,11.086187,13.603625,11.834697,14.536316,0,0.00159,0.00070,0.00072,0.00174,0.00055,0.00075,0.00060,0.00108,3.21563
2.566,6.099043,1,6.187750,5.469502,0.000000,0,4.812016,3.959085,6.275521,0.028532,5.468063,-1.48743,0.10035,0,0,0,0,0,0,7.503477,0.933984,15.109185,16.064938,15.448631,16.892015,-9.710792,13.807984,172.478607,0,52.831905,86.427589,78.088280,8.612620,16.807085,8.564243,16.168360,8.548762,15.684834,8.754421,13.611003,10.074477,14.834707,11.086985,13.595832,11.837082,14.527766,0,0.00198,0.00069,0.00074,0.00173,0.00056,0.00074,0.00060,0.00116,3.21555
2.567,6.100049,1,6.187491,5.471047,0.000000,0,4.810358,3.960099,6.273817,0.058865,5.468010,-1.48758,0.10202,0,0,0,0,0,0,7.500912,0.938273,15.098769,16.057795,15.438966,16.888056,-9.720616,13.798260,173.120483,0,52.772743,86.507874,78.239990,8.614126,16.796398,8.561653,16.160233,8.550882,15.670836,8.753486,13.602218,10.073766,14.825680,11.087781,13.588037,11.839467,14.519217,0,0.00201,0.00072,0.00076,0.00178,0.00056,0.00073,0.00060,0.00117,3.21545
2.568,6.101055,1,6.186799,5.472684,0.000000,0,4.808700,3.961113,6.272111,0.089199,5.467958,-1.48621,0.10443,0,0,0,0,0,0,7.498347,0.942562,15.088354,16.050652,15.429299,16.884098,-9.730441,13.788534,173.762375,0,52.713581,86.588165,78.391701,8.615631,16.785709,8.559064,16.152107,8.553003,15.656838,8.752549,13.593432,10.073054,14.816651,11.088577,13.580244,11.841852,14.510668,0,0.00202,0.00073,0.00076,0.00175,0.00056,0.00072,0.00060,0.00118,3.21522
2.569,6.102065,1,6.186213,5.474332,0.000000,0,4.807259,3.961306,6.270719,0.116294,5.468051,-1.48758,0.10491,0,0,0,0,0,0,7.497179,0.944642,15.077665,16.044010,15.419676,16.880871,-9.738003,13.778767,173.563263,0,55.846672,87.633041,76.771851,8.616059,16.776459,8.557605,16.138641,8.553304,15.642925,8.750218,13.683546,10.113078,14.833278,11.088608,13.572742,11.842041,14.501438,0,0.00207,0.00072,0.00077,0.00183,0.00056,0.00073,0.00060,0.00122,3.21504
2.570,6.103079,1,6.185949,5.476010,0.000000,0,4.806115,3.960374,6.269754,0.138954,5.468343,-1.48674,0.10432,0,0,0,0,0,0,7.497925,0.943697,15.066602,16.038059,15.410110,16.878649,-9.742463,13.768942,172.212280,0,63.352089,89.999092,72.725555,8.615010,16.769176,8.557695,16.117867,8.551112,15.629128,8.745976,13.909120,10.208894,14.885041,11.087587,13.565639,11.839220,14.491279,0,0.00205,0.00073,0.00078,0.00180,0.00055,0.00071,0.00059,0.00122,3.21512
2.571,6.104094,1,6.185859,5.477582,0.000000,0,4.804971,3.959442,6.268789,0.161614,5.468636,-1.48430,0.10501,0,0,0,0,0,0,7.498671,0.942751,15.055539,16.032108,15.400544,16.876425,-9.746923,13.759116,170.861313,0,70.857506,92.365143,68.679260,8.613961,16.761894,8.557787,16.097090,8.548920,15.615331,8.741735,14.134693,10.304710,14.936804,11.086567,13.558537,11.836399,14.481118,0,0.00207,0.00074,0.00080,0.00181,0.00055,0.00070,0.00060,0.00127,3.21511
2.572,6.105108,1,6.186292,5.478837,0.000000,0,4.803827,3.958510,6.267825,0.184274,5.468928,-1.48674,0.10536,0,0,0,0,0,0,7.499417,0.941805,15.044476,16.026157,15.390979,16.874203,-9.751385,13.749291,169.510330,0,78.362923,94.731194,64.632965,8.612913,16.754614,8.557878,16.076315,8.546728,15.601534,8.737493,14.360267,10.400527,14.988567,11.085546,13.551435,11.833578,14.470959,0,0.00212,0.00074,0.00082,0.00190,0.00055,0.00069,0.00062,0.00130,3.21465
2.573,6.106107,1,5.413289,5.479884,0.000000,0,4.802426,3.958175,6.267986,0.194128,5.469300,-1.48804,0.10412,1,0,0,0,0,0,7.499514,0.941834,15.033910,16.020826,15.381362,16.872437,-9.753644,13.739471,168.969864,0,79.511551,95.172432,64.060242,8.611284,16.746983,8.558924,16.061792,8.544877,15.589600,8.736288,14.384929,10.413929,14.987189,11.086387,13.543010,11.831308,14.460525,0,0.00217,0.00074,0.00081,0.00192,0.00055,0.00069,0.00064,0.00133,3.21441
2.574,6.107084,0,2.319981,5.480307,0.000000,0,4.800674,3.958658,6.269692,0.186444,5.469782,-1.48781,0.10260,0,0,0,0,0,0,7.498723,0.943198,15.024024,16.016344,15.371675,16.871298,-9.752889,13.729658,169.539536,0,71.953491,92.977318,68.245140,8.608862,16.738874,8.561278,16.055832,8.543494,15.580216,8.739245,14.134409,10.314451,14.913025,11.089773,13.532769,11.829794,14.449717,0,0.00225,0.00074,0.00082,0.00197,0.00056,0.00068,0.00065,0.00133,3.21533
2.575,6.108061,0,0.000000,5.480517,0.000000,0,4.798923,3.959141,6.271397,0.178760,5.470263,-1.49094,0.10207,0,0,0,0,0,0,7.497931,0.944562,15.014139,16.011864,15.361988,16.870157,-9.752133,13.719845,170.109222,0,64.395424,90.782211,72.430046,8.606441,16.730766,8.563633,16.049873,8.542110,15.570832,8.742202,13.883888,10.214973,14.838861,11.093160,13.522529,11.828279,14.438909,0,0.00225,0.00075,0.00083,0.00196,0.00055,0.00069,0.00068,0.00135,3.21606
2.576,6.109038,0,0.000000,5.480093,0.000000,0,4.797171,3.959624,6.273103,0.171076,5.470746,-1.48926,0.10133,0,0,0,0,0,0,7.497139,0.945925,15.004253,16.007383,15.352302,16.869019,-9.751379,13.710032,170.678894,0,56.837360,88.587097,76.614952,8.604018,16.722658,8.565988,16.043915,8.540728,15.561449,8.745159,13.633368,10.115496,14.764697,11.096546,13.512288,11.826765,14.428101,0,0.00226,0.00074,0.00081,0.00201,0.00055,0.00066,0.00069,0.00139,3.21583
2.577,6.109967,0,0.000000,5.479483,0.000000,0,4.795870,3.959913,6.275063,0.154383,5.471101,-1.48743,0.09950,0,0,0,0,0,0,7.494750,0.947304,14.993761,16.003649,15.342617,16.868610,-9.747358,13.700266,171.015396,0,52.502918,87.387962,78.972488,8.601644,16.711576,8.567539,16.039902,8.539718,15.554963,8.745266,13.485735,10.058039,14.717230,11.098392,13.501637,11.825130,14.418088,0,0.00225,0.00076,0.00082,0.00205,0.00056,0.00068,0.00070,0.00142,3.21559
2.578,6.110831,0,0.000000,5.478317,0.000000,0,4.795185,3.959937,6.277371,0.125351,5.471282,-1.48659,0.09938,0,0,0,0,0,0,7.490174,0.948704,14.982436,16.000940,15.332935,16.869204,-9.738864,13.690565,171.032547,0,52.583771,87.552994,78.827126,8.599334,16.696421,8.567989,16.038555,8.539219,15.552446,8.741470,13.479024,10.058136,14.706327,11.098127,13.490425,11.823329,14.409165,0,0.00230,0.00075,0.00082,0.00214,0.00055,0.00068,0.00073,0.00143,3.21528
2.579,6.111696,0,0.000000,5.477030,0.000000,0,4.794500,3.959960,6.279679,0.096318,5.471465,-1.48643,0.10156,0,0,0,0,0,0,7.485599,0.950104,14.971112,15.998229,15.323254,16.869797,-9.730371,13.680864,171.049683,0,52.664623,87.718025,78.681763,8.597024,16.681267,8.568440,16.037210,8.538720,15.549929,8.737675,13.472313,10.058232,14.695425,11.097862,13.479214,11.821528,14.400242,0,0.00229,0.00073,0.00080,0.00210,0.00055,0.00068,0.00073,0.00133,3.21501
2.580,6.112560,0,0.000000,5.475377,0.000000,0,4.793815,3.959983,6.281987,0.067286,5.471646,-1.48720,0.10202,0,0,0,0,0,0,7.481023,0.951505,14.959787,15.995520,15.313572,16.870388,-9.721877,13.671164,171.066833,0,52.745476,87.883057,78.536400,8.594714,16.666111,8.568892,16.035864,8.538221,15.547412,8.733879,13.465602,10.058330,14.684523,11.097598,13.468001,11.819728,14.391318,0,0.00215,0.00073,0.00077,0.00217,0.00057,0.00068,0.00072,0.00134,3.21494
2.581,6.113387,0,0.000000,5.473651,0.000000,0,4.792790,3.960697,6.283523,0.034586,5.471721,-1.48659,0.10158,0,0,0,0,0,0,7.480264,0.952654,14.950233,15.993597,15.304036,16.871601,-9.712849,13.661451,153.605515,0,52.851288,87.888947,78.286369,8.593369,16.653191,8.566533,16.028286,8.537828,15.542778,8.733866,13.457902,10.060537,14.674432,11.097713,13.456146,11.818955,14.383421,0,0.00213,0.00072,0.00078,0.00213,0.00058,0.00069,0.00072,0.00135,3.21487
2.582,6.114161,0,0.000000,5.471708,0.000000,0,4.791299,3.962356,6.283999,-0.003136,5.471649,-1.48674,0.10293,0,0,0,0,0,0,7.484732,0.953459,14.943104,15.992755,15.294702,16.873659,-9.703089,13.651724,112.204521,0,52.991287,87.676857,77.892975,8.593347,16.643332,8.560327,16.012175,8.537580,15.535245,8.739032,13.448850,10.065637,14.665452,11.098347,13.443410,11.819591,14.376927,0,0.00211,0.00073,0.00078,0.00212,0.00058,0.00067,0.00072,0.00131,3.21487
2.583,6.114936,0,0.000000,5.469680,0.000000,0,4.789808,3.964014,6.284476,-0.040858,5.471576,-1.48819,0.10466,0,0,0,0,0,0,7.489200,0.954265,14.935974,15.991913,15.285366,16.875719,-9.693329,13.641996,70.803520,0,53.131287,87.464767,77.499588,8.593324,16.633471,8.554121,15.996061,8.537333,15.527713,8.744197,13.439797,10.070736,14.656472,11.098981,13.430674,11.820227,14.370434,0,0.00190,0.00073,0.00078,0.00206,0.00058,0.00068,0.00072,0.00121,3.21487
2.584,6.115711,0,0.000000,5.467397,0.000000,0,4.788317,3.965673,6.284952,-0.078581,5.471504,-1.48643,0.10428,0,0,0,0,0,0,7.493669,0.955070,14.928843,15.991071,15.276031,16.877777,-9.683568,13.632269,29.402525,0,53.271286,87.252686,77.106201,8.593301,16.623610,8.547915,15.979949,8.537084,15.520180,8.749363,13.430745,10.075835,14.647492,11.099615,13.417937,11.820862,14.363940,0,0.00178,0.00073,0.00076,0.00199,0.00059,0.00068,0.00071,0.00117,3.21487
