"Time","m4 HLl swoff","45 R marks","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","39 FRx (cm)","38 FLy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","48 LDS cle","46 L marks","m2 FLl swoff","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.048,0,0,7.020753,1.444032,17.377934,3.413453,0,-8.983501,0.000000,0,17.866953,5.909552,0,30.571981,15.107709,0.000000,0,0,0,5.811719,19.511463,3.754726,6.534075,-2.830827,15.416869,0.402993,4.698195,4.679898,179.169724,0,28.703722,89.833305,83.758606,8.207256,18.789951,8.533804,15.958886,8.777810,15.613211,9.075276,14.830941,9.270637,16.216223,10.448045,16.045181,10.490498,16.988987,0,-0.01800,-0.01242,-0.02442,0.00349,0.00859,-0.01367,0.00669,0.00006,-1.48665,0.12150,3.27596
0.049,0,0,7.021086,1.445572,17.383642,3.413530,0,-8.951012,0.000000,0,17.858015,5.991648,0,30.778259,15.140812,0.000000,0,0,0,5.603736,19.519051,3.753949,6.533988,-2.881915,15.415072,0.383190,4.697783,4.680356,179.739563,0,28.905672,89.395920,84.448097,8.206226,18.780155,8.535583,15.985126,8.770961,15.632137,9.092531,14.824399,9.268053,16.213348,10.448437,16.050362,10.494085,16.994520,0,-0.01791,-0.01341,-0.02057,0.00373,0.00790,-0.01415,0.00753,0.00395,-1.49230,0.12380,3.27637
0.050,0,0,7.021839,1.446219,17.391455,3.413745,0,-8.906974,0.000000,0,17.849236,5.992092,0,30.920023,15.174108,0.000000,0,0,0,5.400614,19.526211,3.751296,6.535547,-2.932887,15.413144,0.358733,4.697252,4.680750,179.319794,0,28.873823,89.554619,85.091629,8.204732,18.769827,8.536564,16.031755,8.758880,15.659487,9.092602,14.824514,9.265579,16.213778,10.448536,16.056267,10.498610,17.000599,0,-0.01762,-0.01287,-0.02581,0.00275,0.00786,-0.01398,0.00450,0.00490,-1.49523,0.12055,3.27690
0.051,0,0,7.022592,1.446867,17.399267,3.413961,0,-8.862936,0.000000,0,17.840456,5.992537,0,31.061789,15.207403,0.000000,0,0,0,5.197491,19.533371,3.748643,6.537105,-2.983859,15.411216,0.334275,4.696503,4.681145,178.900009,0,28.841974,89.713310,85.735161,8.203238,18.759497,8.537544,16.078384,8.746799,15.686835,9.092672,14.824630,9.263105,16.214209,10.448636,16.062172,10.503135,17.006676,0,-0.01721,-0.01260,-0.02162,0.00279,0.00758,-0.01277,0.00940,0.00021,-1.49744,0.11299,3.27722
0.052,0,0,7.023345,1.447514,17.407080,3.414176,0,-8.818898,0.000000,0,17.831676,5.992981,0,31.203552,15.240699,0.000000,0,0,0,4.994369,19.540531,3.745991,6.538663,-3.034831,15.409287,0.309817,4.695643,4.681539,178.480240,0,28.810125,89.872009,86.378700,8.201744,18.749168,8.538525,16.125013,8.734718,15.714185,9.092743,14.824745,9.260632,16.214638,10.448735,16.068077,10.507660,17.012754,0,-0.01772,-0.01340,0.02261,0.00347,0.00818,-0.01333,0.00317,0.00353,-1.49265,0.10351,3.27737
0.053,0,0,7.026894,1.448094,17.412788,3.415068,0,-8.763929,0.000000,0,17.822897,5.992674,0,31.251513,15.273508,0.000000,0,0,0,4.801756,19.547403,3.742208,6.539300,-3.084414,15.407351,0.280059,4.694611,4.681866,177.466248,0,28.850988,89.906158,86.487381,8.201249,18.738670,8.538832,16.151711,8.726694,15.736428,9.087916,14.833187,9.259806,16.222536,10.448460,16.073256,10.510404,17.017830,0,-0.01838,-0.01297,0.02251,0.00290,0.00870,-0.01277,-0.02144,0.00226,-1.49323,0.09380,3.27722
0.054,0,0,7.032657,1.448621,17.416830,3.416495,0,-8.700301,0.000000,0,17.814119,5.991772,0,31.225166,15.305930,0.000000,0,0,0,4.617468,19.554050,3.737529,6.539207,-3.132898,15.405407,0.246101,4.693492,4.682139,175.981583,0,28.949448,89.841644,86.172409,8.201545,18.728039,8.538608,16.162617,8.721883,15.754628,9.079211,14.848226,9.260287,16.236349,10.447886,16.077858,10.511737,17.022116,0,-0.01752,-0.01282,-0.03564,0.00340,0.00911,-0.01286,0.01962,0.00248,-1.49315,0.08760,3.27683
0.055,0,0,7.038421,1.449148,17.420874,3.417923,0,-8.636673,0.000000,0,17.805340,5.990870,0,31.198822,15.338353,0.000000,0,0,0,4.433180,19.560696,3.732850,6.539114,-3.181381,15.403463,0.212144,4.692199,4.682413,174.496918,0,29.047907,89.777130,85.857430,8.201839,18.717407,8.538383,16.173523,8.717071,15.772829,9.070505,14.863264,9.260768,16.250160,10.447312,16.082462,10.513069,17.026400,0,-0.01815,-0.01428,-0.03204,0.00393,0.00800,-0.01212,0.00474,0.00500,-1.49293,0.09254,3.27658
0.056,0,0,7.044184,1.449674,17.424915,3.419350,0,-8.573046,0.000000,0,17.796562,5.989969,0,31.172476,15.370776,0.000000,0,0,0,4.248893,19.567343,3.728172,6.539022,-3.229865,15.401520,0.178187,4.690818,4.682686,173.012253,0,29.146366,89.712616,85.542458,8.202135,18.706776,8.538157,16.184429,8.712259,15.791029,9.061800,14.878303,9.261249,16.263973,10.446739,16.087065,10.514402,17.030684,0,-0.01767,-0.01425,-0.01974,0.00399,0.00804,-0.01267,-0.00153,0.00285,-1.49503,0.10774,3.27643
0.057,0,0,7.046025,1.449721,17.428862,3.420552,0,-8.517666,0.000000,0,17.787716,5.989565,0,31.047827,15.402729,0.000000,0,0,0,4.072471,19.573206,3.723761,6.540769,-3.285333,15.399515,0.139667,4.689256,4.682872,172.029282,0,29.208080,89.740845,85.229294,8.202597,18.696878,8.537519,16.194937,8.708490,15.807179,9.052160,14.892900,9.261720,16.277042,10.445969,16.092052,10.514982,17.036339,0,-0.01649,-0.01414,-0.02344,0.00364,0.00796,-0.01286,0.00694,-0.00185,-1.49636,0.11916,3.27645
0.058,0,0,7.044759,1.449389,17.432734,3.421574,0,-8.468820,0.000000,0,17.778814,5.989555,0,30.845310,15.434311,0.000000,0,0,0,3.902280,19.578451,3.719563,6.543972,-3.346333,15.397462,0.097534,4.687602,4.682990,171.443710,0,29.240688,89.842522,84.917572,8.203191,18.687561,8.536553,16.205132,8.705548,15.821708,9.041780,14.907146,9.262182,16.289522,10.445043,16.097342,10.514965,17.043077,0,-0.01777,-0.01456,-0.01360,0.00305,0.00766,-0.01206,0.00648,0.00211,-1.49533,0.12290,3.27661
0.059,0,0,7.043493,1.449057,17.436604,3.422596,0,-8.419973,0.000000,0,17.769913,5.989545,0,30.642794,15.465892,0.000000,0,0,0,3.732089,19.583694,3.715365,6.547176,-3.407333,15.395409,0.055401,4.685785,4.683107,170.858139,0,29.273296,89.944199,84.605850,8.203785,18.678246,8.535587,16.215326,8.702606,15.836236,9.031401,14.921394,9.262645,16.302004,10.444117,16.102633,10.514947,17.049816,0,-0.01680,-0.01353,-0.03546,0.00314,0.00709,-0.01309,-0.01008,-0.00833,-1.49464,0.12012,3.27672
0.060,0,0,7.042227,1.448724,17.440475,3.423618,0,-8.371128,0.000000,0,17.761011,5.989535,0,30.440277,15.497474,0.000000,0,0,0,3.561898,19.588940,3.711168,6.550379,-3.468334,15.393355,0.013268,4.683886,4.683225,170.272568,0,29.305904,90.045876,84.294121,8.204379,18.668930,8.534621,16.225521,8.699664,15.850764,9.021021,14.935641,9.263107,16.314484,10.443190,16.107922,10.514930,17.056555,0,-0.01689,-0.01383,-0.02087,0.00242,0.00820,-0.01216,0.02697,0.00069,-1.49321,0.11095,3.27679
0.061,0,0,7.039260,1.448388,17.443983,3.423254,0,-8.343911,0.000000,0,17.752211,5.989451,0,30.153736,15.528111,0.000000,0,0,0,3.384761,19.593594,3.708198,6.551886,-3.594531,15.390689,-0.031171,4.681845,4.683197,170.341644,0,29.367126,90.332314,84.010826,8.204577,18.662029,8.533075,16.239166,8.695121,15.865095,9.006646,14.950082,9.263432,16.326101,10.442212,16.112812,10.514840,17.062325,0,-0.01775,-0.01310,-0.01758,0.00305,0.00815,-0.01348,-0.00565,0.00332,-1.49588,0.10203,3.27665
0.062,0,0,7.034947,1.448049,17.447203,3.421792,0,-8.333828,0.000000,0,17.743490,5.989307,0,29.800638,15.557999,0.000000,0,0,0,3.202122,19.597782,3.706201,6.552047,-3.772371,15.387538,-0.077436,4.679732,4.683053,170.929276,0,29.451014,90.765091,83.750046,8.204464,18.657042,8.531071,16.255547,8.689310,15.879270,8.989106,14.964675,9.263646,16.337038,10.441195,16.117386,10.514694,17.067324,0,-0.01796,-0.01310,-0.02205,0.00334,0.00820,-0.01324,0.00927,0.00400,-1.49111,0.09172,3.27634
0.063,0,0,7.030634,1.447709,17.450424,3.420330,0,-8.323745,0.000000,0,17.734770,5.989164,0,29.447540,15.587888,0.000000,0,0,0,3.019484,19.601971,3.704205,6.552208,-3.950212,15.384387,-0.123702,4.677469,4.682909,171.516907,0,29.534901,91.197876,83.489265,8.204350,18.652054,8.529067,16.271929,8.683499,15.893444,8.971567,14.979268,9.263862,16.347973,10.440176,16.121958,10.514548,17.072323,0,-0.01720,-0.01295,-0.02244,0.00386,0.00859,-0.01195,0.00925,0.00290,-1.49406,0.08142,3.27670
0.064,0,0,7.026320,1.447370,17.453644,3.418868,0,-8.313662,0.000000,0,17.726049,5.989021,0,29.094442,15.617776,0.000000,0,0,0,2.836845,19.606157,3.702208,6.552370,-4.128052,15.381235,-0.169968,4.675130,4.682765,172.104538,0,29.618788,91.630653,83.228485,8.204236,18.647066,8.527062,16.288309,8.677689,15.907619,8.954028,14.993861,9.264076,16.358910,10.439158,16.126532,10.514402,17.077322,0,-0.01829,-0.01317,-0.02389,0.00299,0.00824,-0.01323,0.01371,0.00240,-1.49386,0.08638,3.27754
0.065,0,0,7.023257,1.445539,17.457874,3.418260,0,-8.321938,0.000000,0,17.717657,5.987904,0,28.693933,15.647849,0.000000,0,0,0,2.637471,19.609808,3.697508,6.552514,-4.374202,15.374266,-0.220834,4.672627,4.682560,173.394180,0,29.931843,91.945709,83.056793,8.204202,18.640652,8.524729,16.306486,8.667613,15.923385,8.940684,15.005979,9.264094,16.368038,10.438175,16.130619,10.514793,17.083046,0,-0.01765,-0.01419,-0.02016,0.00320,0.00901,-0.01399,0.00244,0.00062,-1.49441,0.11075,3.27750
0.066,0,0,7.021182,1.442527,17.462906,3.418328,0,-8.344757,0.000000,0,17.709524,5.986015,0,28.255869,15.678068,0.000000,0,0,0,2.424842,19.613033,3.690666,6.552643,-4.674460,15.364272,-0.275345,4.670042,4.682307,175.239883,0,30.426424,92.167503,82.955666,8.204231,18.633108,8.522135,16.326088,8.654160,15.940412,8.930664,15.016133,9.263955,16.375736,10.437219,16.134319,10.515612,17.089348,0,-0.01835,-0.01397,-0.04116,0.00342,0.00839,-0.01413,0.00054,0.00434,-1.49570,0.12476,3.27681
0.067,0,0,7.019108,1.439515,17.467939,3.418395,0,-8.367576,0.000000,0,17.701391,5.984126,0,27.817804,15.708287,0.000000,0,0,0,2.212212,19.616257,3.683825,6.552773,-4.974719,15.354278,-0.329856,4.667294,4.682054,177.085587,0,30.921007,92.389305,82.854538,8.204260,18.625565,8.519541,16.345690,8.640705,15.957438,8.920645,15.026288,9.263816,16.383436,10.436263,16.138021,10.516429,17.095648,0,-0.01810,-0.01310,-0.01798,0.00406,0.00916,-0.01316,0.00273,0.00222,-1.49296,0.12238,3.27634
0.068,0,0,7.017034,1.436502,17.472971,3.418463,0,-8.390394,0.000000,0,17.693258,5.982237,0,27.379740,15.738505,0.000000,0,0,0,1.999583,19.619482,3.676984,6.552903,-5.274977,15.344284,-0.384367,4.664464,4.681801,178.931290,0,31.415588,92.611099,82.753418,8.204289,18.618021,8.516947,16.365292,8.627252,15.974465,8.910625,15.036443,9.263677,16.391134,10.435308,16.141722,10.517247,17.101950,0,-0.01744,-0.01394,-0.03076,0.00294,0.00948,-0.01333,0.00570,0.00021,-1.49131,0.11907,3.27604
0.069,0,0,7.015374,1.433116,17.477592,3.418398,0,-8.397565,0.000000,0,17.685766,5.872525,0,26.915831,15.768404,0.000000,0,0,0,1.777668,19.622480,3.672029,6.553454,-5.634304,15.334037,-0.443256,4.661469,4.681454,178.285583,0,32.227043,92.830704,82.301620,8.204257,18.610353,8.513761,16.395449,8.611835,15.990168,8.894244,15.057766,9.265327,16.407225,10.434517,16.146629,10.517969,17.108089,0,-0.01829,-0.01447,-0.01950,0.00222,0.00763,-0.01307,0.00328,0.00313,-1.49314,0.11058,3.27591
0.070,0,0,7.014043,1.429435,17.481888,3.418228,0,-8.392339,0.000000,0,17.678783,5.677405,0,26.431448,15.798049,0.000000,0,0,0,1.548399,19.625301,3.668570,6.554340,-6.040420,15.323588,-0.505612,4.658392,4.681034,175.666428,0,33.289494,93.048561,81.572052,8.204176,18.602589,8.510104,16.433966,8.594864,16.004820,8.872827,15.087937,9.268394,16.429964,10.433858,16.152494,10.518614,17.114103,0,-0.01804,-0.01401,-0.01837,0.00262,0.00850,-0.01311,-0.00471,0.00334,-1.49402,0.09958,3.27591
0.071,0,0,7.012713,1.425753,17.486183,3.418058,0,-8.387114,0.000000,0,17.671801,5.482285,0,25.947065,15.827694,0.000000,0,0,0,1.319129,19.628122,3.665111,6.555226,-6.446537,15.313140,-0.567968,4.655116,4.680614,173.047256,0,34.351948,93.266418,80.842484,8.204095,18.594822,8.506448,16.472485,8.577892,16.019472,8.851409,15.118108,9.271461,16.452702,10.433199,16.158358,10.519259,17.120117,0,-0.01777,-0.01283,-0.01815,0.00285,0.00774,-0.01313,0.01878,-0.00108,-1.49256,0.08926,3.27626
0.072,0,0,7.011382,1.422071,17.490479,3.417888,0,-8.381888,0.000000,0,17.664818,5.287165,0,25.462683,15.857339,0.000000,0,0,0,1.089860,19.630943,3.661651,6.556111,-6.852653,15.302691,-0.630325,4.651740,4.680194,170.428085,0,35.414398,93.484276,80.112915,8.204014,18.587057,8.502792,16.511003,8.560922,16.034126,8.829991,15.148279,9.274529,16.475441,10.432540,16.164221,10.519905,17.126131,0,-0.01868,-0.01384,-0.02213,0.00226,0.00947,-0.01339,-0.00250,0.00417,-1.48808,0.08769,3.27687
0.073,0,0,7.010704,1.420383,17.494081,3.417199,0,-8.321214,0.000000,0,17.657705,5.199548,0,24.975513,15.885735,0.000000,0,0,0,0.862093,19.633558,3.658719,6.556553,-7.242644,15.292453,-0.696694,4.648132,4.679583,169.374130,0,36.094193,93.365341,79.200760,8.204055,18.577892,8.498880,16.557981,8.550216,16.061710,8.813364,15.182658,9.279002,16.502672,10.431989,16.170744,10.520270,17.132149,0,-0.01867,-0.01391,-0.01873,0.00237,0.00863,-0.01257,-0.00626,0.00237,-1.49492,0.10020,3.27713
0.074,0,0,7.010541,1.420275,17.497139,3.416099,0,-8.216618,0.000000,0,17.650492,5.197086,0,24.486134,15.913141,0.000000,0,0,0,0.635516,19.636009,3.656204,6.556643,-7.619862,15.282382,-0.766243,4.644407,4.678821,169.559982,0,36.470879,92.979637,78.143974,8.204192,18.567619,8.494768,16.611658,8.544473,16.099541,8.800529,15.220372,9.284590,16.533464,10.431524,16.177786,10.520414,17.138166,0,-0.01783,-0.01320,-0.01920,0.00287,0.00857,-0.01272,-0.00324,-0.00417,-1.49363,0.11587,3.27713
0.075,0,0,7.010378,1.420167,17.500196,3.414999,0,-8.112021,0.000000,0,17.643276,5.194624,0,23.996756,15.940548,0.000000,0,0,0,0.408939,19.638458,3.653689,6.556733,-7.997080,15.272311,-0.835792,4.640460,4.678059,169.745850,0,36.847565,92.593933,77.087189,8.204330,18.557346,8.490655,16.665337,8.538730,16.137371,8.787696,15.258085,9.290176,16.564257,10.431060,16.184830,10.520558,17.144184,0,-0.01854,-0.01304,-0.01981,0.00367,0.00784,-0.01280,0.00500,0.00769,-1.49479,0.12399,3.27700
0.076,0,0,7.010216,1.420059,17.503254,3.413899,0,-8.007425,0.000000,0,17.636063,5.192163,0,23.507376,15.967956,0.000000,0,0,0,0.182362,19.640909,3.651175,6.556822,-8.374298,15.262240,-0.905340,4.636400,4.677297,169.931702,0,37.224247,92.208229,76.030411,8.204468,18.547075,8.486542,16.719015,8.532987,16.175200,8.774861,15.295799,9.295764,16.595049,10.430594,16.191874,10.520702,17.150202,0,-0.01714,-0.01271,-0.01893,0.00298,0.00681,-0.01435,0.00781,-0.00346,-1.49360,0.12254,3.27677
0.077,0,0,7.009838,1.419305,17.506594,3.412333,0,-7.839586,0.000000,0,17.628191,5.191139,0,23.010994,15.993867,0.000000,0,0,0,0.185380,19.642839,3.644104,6.556795,-8.671408,15.252325,-0.975384,4.632159,4.676298,170.252182,0,37.502399,91.689140,74.813820,8.204601,18.538017,8.482336,16.783758,8.530002,16.221794,8.763745,15.337428,9.303629,16.628807,10.430162,16.199080,10.520658,17.156349,0,-0.01742,-0.01372,-0.02228,0.00248,0.00778,-0.01268,0.00737,0.00554,-1.49419,0.11388,3.27685
0.078,0,0,7.009288,1.418040,17.510160,3.410399,0,-7.621652,0.000000,0,17.619797,5.191253,0,22.509064,16.018593,0.000000,0,0,0,0.370263,19.644356,3.633425,6.556674,-8.905063,15.242535,-1.045819,4.627827,4.675110,170.679306,0,37.702499,91.064384,73.470657,8.204732,18.529922,8.478057,16.857264,8.529202,16.275328,8.753989,15.382157,9.313298,16.664911,10.429756,16.206413,10.520466,17.162598,0,-0.01790,-0.01347,-0.02107,0.00215,0.00660,-0.01367,0.02535,0.00055,-1.49434,0.10189,3.27715
0.079,0,0,7.008738,1.416774,17.513725,3.408464,0,-7.403718,0.000000,0,17.611404,5.191367,0,22.007132,16.043320,0.000000,0,0,0,0.555147,19.645872,3.622746,6.556554,-9.138718,15.232744,-1.116254,4.623442,4.673923,171.106430,0,37.902599,90.439629,72.127495,8.204863,18.521828,8.473778,16.930771,8.528401,16.328861,8.744233,15.426888,9.322968,16.701015,10.429350,16.213747,10.520272,17.168846,0,-0.01694,-0.01223,-0.02205,0.00371,0.00850,-0.01342,0.00096,0.00456,-1.49200,0.09206,3.27702
0.080,0,0,7.008189,1.415509,17.517292,3.406530,0,-7.185783,0.000000,0,17.603010,5.191482,0,21.505201,16.068047,0.000000,0,0,0,0.740031,19.647388,3.612067,6.556434,-9.372374,15.222954,-1.186690,4.619031,4.672736,171.533554,0,38.102699,89.814873,70.784332,8.204993,18.513733,8.469498,17.004278,8.527602,16.382395,8.734477,15.471618,9.332637,16.737120,10.428944,16.221081,10.520080,17.175095,0,-0.01768,-0.01269,-0.02242,0.00364,0.00889,-0.01201,0.00038,0.00110,-1.49236,0.08684,3.27656
0.081,0,0,7.009961,1.414392,17.521057,3.405483,0,-6.903481,0.000000,0,17.594553,5.191469,0,20.987202,16.091576,0.000000,0,0,0,1.153196,19.660727,3.603487,6.557800,-9.525203,15.213135,-1.253792,4.614694,4.671473,172.575745,0,38.129635,90.119781,69.900505,8.205137,18.505787,8.464876,17.083466,8.525894,16.443508,8.713181,15.515583,9.340528,16.765785,10.428397,16.229877,10.521405,17.182751,0,-0.01722,-0.01289,-0.02023,0.00296,0.00896,-0.01301,0.00989,0.00536,-1.49383,0.09643,3.27641
0.082,0,0,7.013572,1.413392,17.524982,3.405140,0,-6.570191,0.000000,0,17.586044,5.191357,0,20.456470,16.114157,0.000000,0,0,0,1.747186,19.683432,3.596571,6.560344,-9.614009,15.203293,-1.318255,4.610393,4.670149,174.105148,0,38.019409,91.161087,69.380539,8.205290,18.497959,8.459983,17.167154,8.523468,16.510626,8.682744,15.558942,9.347013,16.788555,10.427739,16.239838,10.523933,17.191521,0,-0.01783,-0.01280,-0.01780,0.00412,0.00927,-0.01439,-0.00155,0.00303,-1.49803,0.11429,3.27649
0.083,0,0,7.017183,1.412392,17.528906,3.404796,0,-6.236902,0.000000,0,17.577536,5.191244,0,19.925741,16.136738,0.000000,0,0,0,2.341176,19.706137,3.589655,6.562889,-9.702814,15.193452,-1.382717,4.606164,4.668826,175.634537,0,37.909184,92.202393,68.860573,8.205443,18.490133,8.455090,17.250843,8.521042,16.577744,8.652307,15.602302,9.353498,16.811325,10.427081,16.249796,10.526463,17.200291,0,-0.01583,-0.01296,-0.02623,0.00255,0.00920,-0.01231,0.00662,-0.00004,-1.49323,0.12386,3.27661
0.084,0,0,7.020794,1.411392,17.532831,3.404453,0,-5.903613,0.000000,0,17.569027,5.191131,0,19.395012,16.159317,0.000000,0,0,0,2.935166,19.728842,3.582739,6.565433,-9.791620,15.183610,-1.447180,4.601971,4.667503,177.163940,0,37.798958,93.243698,68.340607,8.205597,18.482306,8.450196,17.334530,8.518616,16.644861,8.621870,15.645660,9.359983,16.834095,10.426423,16.259754,10.528991,17.209061,0,-0.01805,-0.01455,-0.02028,0.00279,0.00870,-0.01384,0.00599,0.00413,-1.49238,0.12303,3.27676
0.085,0,0,7.023292,1.410977,17.536200,3.404185,0,-5.537519,0.000000,0,17.560650,5.191131,0,18.851891,16.180090,0.000000,0,0,0,3.754915,19.750950,3.573296,6.566784,-9.812170,15.173641,-1.504473,4.597833,4.666000,177.162949,0,38.201672,93.795082,67.997765,8.205819,18.473597,8.445412,17.373291,8.510427,16.692339,8.605784,15.674329,9.365378,16.850246,10.425312,16.267286,10.531877,17.216719,0,-0.01736,-0.01307,-0.02288,0.00331,0.00847,-0.01242,0.01459,0.00032,-1.49392,0.11284,3.27709
0.086,0,0,7.024909,1.411024,17.539127,3.403978,0,-5.145439,0.000000,0,17.552376,5.191221,0,18.298954,16.199432,0.000000,0,0,0,4.753492,19.772589,3.561850,6.567190,-9.778652,15.163572,-1.556088,4.593723,4.664355,175.949692,0,39.010700,93.958389,67.795235,8.206097,18.464188,8.440712,17.376463,8.497674,16.724262,8.601068,15.691360,9.369909,16.861153,10.423841,16.272894,10.535044,17.223495,0,-0.01854,-0.01399,-0.02072,0.00358,0.00908,-0.01211,0.00060,0.00273,-1.49457,0.10244,3.27755
0.087,0,0,7.026526,1.411072,17.542055,3.403771,0,-4.753360,0.000000,0,17.544104,5.191310,0,17.746016,16.218773,0.000000,0,0,0,5.752069,19.794228,3.550404,6.567595,-9.745134,15.153503,-1.607703,4.589767,4.662710,174.736450,0,39.819725,94.121689,67.592697,8.206374,18.454781,8.436013,17.379633,8.484921,16.756186,8.596351,15.708392,9.374439,16.872061,10.422372,16.278503,10.538212,17.230272,0,-0.01827,-0.01315,-0.02078,0.00408,0.00867,-0.01348,0.00804,0.00187,-1.49163,0.09003,3.27735
0.088,0,0,7.028144,1.411120,17.544983,3.403564,0,-4.361280,0.000000,0,17.535830,5.191399,0,17.193079,16.238113,0.000000,0,0,0,6.750645,19.815866,3.538959,6.568002,-9.711617,15.143435,-1.659319,4.585889,4.661065,173.523209,0,40.628750,94.284996,67.390167,8.206651,18.445372,8.431314,17.382805,8.472167,16.788109,8.591634,15.725423,9.378970,16.882967,10.420901,16.284111,10.541380,17.237049,0,-0.01898,-0.01400,-0.02207,0.00285,0.00932,-0.01277,0.00287,0.00323,-1.49212,0.08384,3.27666
0.089,0,0,7.028176,1.410461,17.548553,3.402245,0,-3.950271,0.000000,0,17.528708,5.191503,0,16.642702,16.255959,0.000000,0,0,0,7.754598,19.837133,3.526299,6.568838,-9.678204,15.133405,-1.699139,4.582280,4.659307,172.649689,0,41.389091,94.516106,67.191490,8.206240,18.437429,8.426582,17.384563,8.462791,16.810072,8.585738,15.745778,9.384604,16.895254,10.418961,16.290163,10.545814,17.242966,0,-0.01810,-0.01306,-0.02209,0.00238,0.00544,-0.01321,0.00634,0.00280,-1.49438,0.09615,3.27650
0.090,0,0,7.026953,1.409242,17.552631,3.400045,0,-3.524266,0.000000,0,17.522495,5.191619,0,16.094355,16.272621,0.000000,0,0,0,8.762811,19.858109,3.512676,6.570015,-9.644875,15.123407,-1.729617,4.578806,4.657459,172.045273,0,42.110867,94.800934,66.995865,8.205282,18.430649,8.421824,17.385201,8.456093,16.824144,8.578909,15.768765,9.391113,16.908632,10.416647,16.296564,10.551250,17.248201,0,-0.01777,-0.01352,-0.02275,0.00290,0.00916,-0.01277,0.00547,0.00297,-1.49841,0.11824,3.27673
0.091,0,0,7.025730,1.408023,17.556709,3.397845,0,-3.098262,0.000000,0,17.516285,5.191735,0,15.546007,16.289282,0.000000,0,0,0,9.771024,19.879084,3.499053,6.571192,-9.611547,15.113409,-1.760095,4.575628,4.655611,171.440857,0,42.832642,95.085754,66.800247,8.204325,18.423868,8.417065,17.385839,8.449393,16.838217,8.572080,15.791752,9.397622,16.922010,10.414333,16.302965,10.556685,17.253435,0,-0.01827,-0.01201,-0.02048,0.00305,0.00500,-0.01321,0.00573,0.00073,-1.49513,0.12614,3.27652
