"Time","m4 HLl swoff","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","45 R marks","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","37a FLx (cm)","37 FLx (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","v1 xCoM","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","3 Platform","2 Trdml","12 Sync","1 Synch"
0.047,0,7.496397,0.680556,0.099382,6.585766,17.394135,5.704275,0,-7.190838,0.000000,0,0,17.773064,7.237474,5.195472,0,31.588484,16.431767,7.207688,0,0,0,0,0,1,0,-2.967935,19.522005,7.176256,-8.321140,14.584503,6.590774,170.154953,0,49.320789,93.585434,74.153099,8.632850,18.232080,8.890631,17.050554,8.933185,16.428339,9.200496,15.333933,10.127371,16.629242,11.312398,15.888589,11.594412,16.861708,-0.01810,-0.01411,-0.02189,0.00440,0.00685,-0.01239,0.00729,0.00280,-1.49257,0.10348,0,3.27706
0.048,0,7.495012,0.678347,0.056564,6.585661,17.400225,5.703202,0,-6.973073,0.000000,0,0,17.765537,7.236566,5.196733,0,30.617638,16.462439,7.205791,0,0,0,0,0,1,0,-3.239215,19.518856,7.173120,-8.221327,14.576170,6.588494,170.162994,0,51.698792,94.661819,72.499603,8.633915,18.223778,8.873881,17.140486,8.909804,16.527451,9.166433,15.429314,10.158236,16.674164,11.318053,15.895340,11.604269,16.868948,-0.01810,-0.01346,-0.02163,0.00349,0.00912,-0.01227,0.00572,0.00231,-1.49139,0.10343,0,3.27691
0.049,0,7.493627,0.676138,0.013745,6.585555,17.406317,5.702130,0,-6.755307,0.000000,0,0,17.758011,7.235658,5.197993,0,29.646793,16.493111,7.203474,0,0,0,0,0,1,0,-3.510496,19.515707,7.169983,-8.121514,14.567836,6.586231,170.171036,0,54.076790,95.738205,70.846107,8.634980,18.215473,8.857131,17.230415,8.886424,16.626562,9.132370,15.524694,10.189101,16.719086,11.323709,15.902091,11.614126,16.876188,-0.01974,-0.01329,-0.02057,0.00292,0.00916,-0.01248,0.00712,0.00272,-1.48994,0.10245,0,3.27675
0.050,0,7.494133,0.675992,-0.029748,6.585466,17.411947,5.701765,0,-6.509356,0.000000,0,0,17.750689,7.234375,5.198846,0,28.673172,16.522871,7.199863,0,0,0,0,0,1,0,-3.779759,19.512362,7.165860,-8.023356,14.559643,6.583988,169.729782,0,56.300854,96.668373,69.486687,8.635834,18.207384,8.842532,17.310398,8.863293,16.716137,9.103695,15.609005,10.215979,16.758650,11.328268,15.908684,11.623733,16.882837,-0.01815,-0.01251,-0.02000,0.00349,0.00984,-0.01236,0.00078,0.00203,-1.49205,0.09914,0,3.27685
0.051,0,7.500825,0.682603,-0.075453,6.585434,17.416073,5.703716,0,-6.171139,0.000000,0,0,17.744034,7.231865,5.198366,0,27.690460,16.549650,7.195203,0,0,0,0,0,1,0,-4.042417,19.508379,7.158506,-7.930616,14.551908,6.581762,167.817795,0,58.021000,97.119911,69.089905,8.635995,18.199995,8.834978,17.357817,8.840977,16.774490,9.092657,15.657075,10.229804,16.780674,11.329241,15.914761,11.632517,16.887545,-0.01479,-0.01365,-0.02228,0.00485,0.00867,-0.01339,0.00392,0.00267,-1.49003,0.09823,0,3.27723
0.052,0,7.507519,0.689214,-0.121157,6.585402,17.420198,5.705667,0,-5.832923,0.000000,0,0,17.737377,7.229354,5.197886,0,26.707748,16.576427,7.190280,0,0,0,0,0,1,0,-4.305074,19.504396,7.151153,-7.837876,14.544171,6.579436,165.905807,0,59.741146,97.571449,68.693130,8.636157,18.192608,8.827423,17.405233,8.818661,16.832846,9.081619,15.705146,10.243629,16.802698,11.330214,15.920837,11.641302,16.892252,-0.01929,-0.01270,-0.01987,0.00501,0.00919,-0.01226,0.00381,0.00266,-1.49376,0.09860,0,3.27751
0.053,0,7.514212,0.695825,-0.166861,6.585370,17.424322,5.707619,0,-5.494706,0.000000,0,0,17.730721,7.226844,5.197406,0,25.725037,16.603207,7.185145,0,0,0,0,0,1,0,-4.567732,19.500414,7.143800,-7.745137,14.536436,6.577030,163.993820,0,61.461292,98.022987,68.296356,8.636318,18.185219,8.819869,17.452650,8.796345,16.891199,9.070581,15.753216,10.257454,16.824722,11.331186,15.926914,11.650087,16.896959,-0.01899,-0.01382,-0.02134,0.00380,0.00877,-0.01333,0.00682,0.00264,-1.48887,0.09836,0,3.27766
0.054,0,7.518545,0.700011,-0.214986,6.585283,17.428669,5.708186,0,-5.114893,0.000000,0,0,17.724461,7.224917,5.198108,0,24.739283,16.629080,7.181220,0,0,0,0,0,1,0,-4.824090,19.496025,7.137274,-7.655958,14.528778,6.574383,162.273392,0,62.997799,98.473793,67.966522,8.636715,18.177191,8.813907,17.490971,8.777269,16.941135,9.060315,15.796819,10.269644,16.844227,11.332123,15.932600,11.657978,16.901054,-0.01954,-0.01512,-0.01984,0.00290,0.00944,-0.01301,0.00638,0.00196,-1.49216,0.09648,0,3.27774
0.055,0,7.515152,0.696262,-0.271031,6.585021,17.433735,5.704226,0,-4.598916,0.000000,0,0,17.719501,7.224902,5.202682,0,23.743567,16.651987,7.178275,0,0,0,0,0,1,0,-5.059827,19.490307,7.133457,-7.578437,14.521371,6.571539,161.180038,0,63.933140,98.922180,67.855843,8.637879,18.167070,8.813159,17.499512,8.768798,16.963516,9.052578,15.825795,10.276482,16.855488,11.332943,15.937008,11.662943,16.903137,-0.01758,-0.01310,-0.02098,0.00380,0.00917,-0.01235,0.00855,0.00286,-1.49239,0.09582,0,3.27774
0.056,0,7.511760,0.692512,-0.327077,6.584759,17.438803,5.700264,0,-4.082939,0.000000,0,0,17.714540,7.224886,5.207257,0,22.747852,16.674896,7.176213,0,0,0,0,0,1,0,-5.295563,19.484591,7.129640,-7.500916,14.513965,6.568477,160.086700,0,64.868484,99.370575,67.745155,8.639044,18.156948,8.812410,17.508053,8.760327,16.985897,9.044841,15.854772,10.283319,16.866747,11.333763,15.941415,11.667908,16.905222,-0.01868,-0.01293,-0.02046,0.00278,0.00745,-0.01266,0.00862,0.00329,-1.49060,0.09574,0,3.27756
0.057,0,7.508367,0.688763,-0.383123,6.584496,17.443871,5.696304,0,-3.566961,0.000000,0,0,17.709579,7.224871,5.211832,0,21.752136,16.697805,7.174867,0,0,0,0,0,1,0,-5.531300,19.478874,7.125823,-7.423396,14.506557,6.565236,158.993347,0,65.803825,99.818970,67.634476,8.640208,18.146828,8.811663,17.516594,8.751857,17.008278,9.037104,15.883748,10.290158,16.878008,11.334583,15.945822,11.672873,16.907307,-0.01772,-0.01368,-0.02108,0.00219,0.00904,-0.01280,0.00478,0.00238,-1.49545,0.09493,0,3.27718
0.058,0,7.506012,0.686134,-0.442520,6.584222,17.449631,5.692916,0,-3.001751,0.000000,0,0,17.705166,7.224581,5.216618,0,20.746571,16.719929,7.173516,0,0,0,0,0,1,0,-5.753088,19.472984,7.122627,-7.345849,14.499193,6.561834,158.056976,0,66.749992,100.241486,67.561760,8.642065,18.136810,8.809592,17.531673,8.743057,17.030769,9.029678,15.912818,10.296723,16.889666,11.335016,15.950587,11.678247,16.909746,-0.01833,-0.01382,-0.02192,0.00304,0.00782,-0.01263,0.00555,0.00310,-1.49198,0.09445,0,3.27705
0.059,0,7.507059,0.687172,-0.512885,6.583909,17.457657,5.691404,0,-2.275379,0.000000,0,0,17.702538,7.223391,5.222098,0,19.708765,16.739487,7.172160,0,0,0,0,0,1,0,-5.929220,19.466530,7.121465,-7.268219,14.491967,6.558302,157.634460,0,67.731560,100.579308,67.613327,8.646192,18.127136,8.803193,17.568163,8.733180,17.053623,9.023277,15.942196,10.302399,16.902630,11.334181,15.956524,11.684966,16.913349,-0.01821,-0.01325,-0.02119,0.00382,0.00803,-0.01297,0.00622,0.00305,-1.49352,0.09640,0,3.27720
0.060,0,7.508105,0.688211,-0.583251,6.583596,17.465683,5.689892,0,-1.549007,0.000000,0,0,17.699911,7.222201,5.227578,0,18.670958,16.759043,7.170944,0,0,0,0,0,1,0,-6.105352,19.460075,7.120304,-7.190589,14.484741,6.554483,157.211945,0,68.713127,100.917122,67.664894,8.650317,18.117464,8.796794,17.604650,8.723304,17.076477,9.016875,15.971574,10.308073,16.915592,11.333345,15.962461,11.691685,16.916954,-0.01825,-0.01419,-0.02001,0.00231,0.00870,-0.01299,0.00554,0.00253,-1.49326,0.09941,0,3.27728
0.061,0,7.509151,0.689250,-0.653617,6.583283,17.473709,5.688380,0,-0.822635,0.000000,0,0,17.697283,7.221011,5.233058,0,17.633152,16.778601,7.169841,0,0,0,0,0,1,0,-6.281484,19.453621,7.119142,-7.112959,14.477515,6.550431,156.789429,0,69.694695,101.254944,67.716461,8.654444,18.107790,8.790396,17.641138,8.713427,17.099333,9.010474,16.000952,10.313748,16.928555,11.332510,15.968398,11.698403,16.920557,-0.01859,-0.01328,-0.01978,0.00367,0.00757,-0.01327,0.00581,0.00286,-1.49112,0.09898,0,3.27728
0.062,0,7.510096,0.687536,-0.727482,6.582829,17.480749,5.686200,0,-0.048332,0.000000,0,0,17.695314,7.219985,5.237554,0,16.576168,16.797106,7.169274,0,0,0,0,0,1,0,-6.445951,19.447096,7.118241,-7.031043,14.470366,6.545935,156.640442,0,70.597641,101.618477,67.855438,8.656515,18.098316,8.779572,17.672163,8.702353,17.119284,9.003535,16.026320,10.317219,16.939648,11.331514,15.974662,11.704220,16.924326,-0.01789,-0.01434,-0.02084,0.00501,0.00738,-0.01333,0.00643,0.00304,-1.49170,0.09946,0,3.27728
0.063,0,7.510706,0.676812,-0.812804,6.581911,17.484564,5.681834,0,0.882871,0.000000,0,0,17.695498,7.219492,5.238829,0,15.456405,16.812166,7.169143,0,0,0,0,0,1,0,-6.572233,19.440338,7.118191,-6.935094,14.463469,6.541078,157.386856,0,71.243248,102.066177,68.280540,8.651861,18.089493,8.754262,17.685299,8.687365,17.129734,8.994840,16.038561,10.313473,16.944618,11.329995,15.981993,11.707084,16.928638,-0.01719,-0.01448,-0.01940,0.00305,0.00684,-0.01253,0.00685,0.00275,-1.49105,0.10170,0,3.27728
0.064,0,7.511317,0.666089,-0.898125,6.580994,17.488379,5.677467,0,1.814074,0.000000,0,0,17.695683,7.219000,5.240103,0,14.336642,16.827227,7.168916,0,0,0,0,0,1,0,-6.698515,19.433580,7.118142,-6.839145,14.456572,6.535893,158.133286,0,71.888847,102.513885,68.705635,8.647207,18.080671,8.728952,17.698437,8.672376,17.140184,8.986143,16.050800,10.309727,16.949591,11.328475,15.989324,11.709949,16.932951,-0.01815,-0.01339,-0.02104,0.00202,0.00769,-0.01219,0.00426,0.00264,-1.49127,0.10438,0,3.27728
0.065,0,7.511928,0.655365,-0.983447,6.580076,17.492193,5.673101,0,2.745278,0.000000,0,0,17.695866,7.218508,5.241377,0,13.216880,16.842287,7.168610,0,0,0,0,0,1,0,-6.824798,19.426823,7.118092,-6.743197,14.449675,6.530445,158.879700,0,72.534454,102.961594,69.130737,8.642553,18.071850,8.703644,17.711573,8.657387,17.150633,8.977448,16.063042,10.305981,16.954561,11.326956,15.996655,11.712812,16.937262,-0.01794,-0.01266,-0.01888,0.00230,0.00947,-0.01211,0.00471,0.00342,-1.49208,0.10343,0,3.27728
0.066,0,7.512793,0.650148,-1.068861,6.579050,17.495996,5.670132,0,3.708983,0.000000,0,0,17.697218,7.217958,5.241601,0,12.079811,16.856194,7.167413,0,0,0,0,0,1,0,-6.939896,19.419914,7.117311,-6.631826,14.442783,6.524876,159.489777,0,72.937958,103.236511,69.564728,8.639675,18.063709,8.684067,17.717167,8.646157,17.153606,8.970163,16.070932,10.300899,16.959200,11.324119,16.003683,11.714712,16.941771,-0.01854,-0.01236,-0.01920,0.00409,0.01114,-0.01236,0.00518,0.00270,-1.49208,0.10345,0,3.27721
0.067,0,7.514490,0.662958,-1.154577,6.577669,17.499758,5.671735,0,4.779085,0.000000,0,0,17.702391,7.217224,5.238382,0,10.886089,16.866320,7.165493,0,0,0,0,0,1,0,-7.018386,19.412518,7.114135,-6.469969,14.435912,6.519210,159.653503,0,72.548943,102.945824,70.027824,8.642612,18.057800,8.683255,17.698071,8.647233,17.132107,8.967502,16.064587,10.291443,16.962748,11.316972,16.009724,11.713450,16.946920,-0.01740,-0.01261,-0.02076,0.00340,0.00914,-0.01261,0.00519,0.00231,-1.49120,0.10467,0,3.27706
0.068,0,7.516187,0.675767,-1.240294,6.576288,17.503521,5.673338,0,5.849187,0.000000,0,0,17.707563,7.216489,5.235165,0,9.692367,16.876446,7.163514,0,0,0,0,0,1,0,-7.096875,19.405119,7.110960,-6.308113,14.429041,6.513494,159.817245,0,72.159927,102.655136,70.490921,8.645547,18.051893,8.682443,17.678972,8.648308,17.110605,8.964840,16.058241,10.281986,16.966293,11.309825,16.015764,11.712190,16.952070,-0.01277,-0.01293,-0.02089,0.00334,0.00980,-0.01251,0.00559,0.00227,-1.49210,0.10576,0,3.27708
0.069,0,7.517885,0.688577,-1.326010,6.574907,17.507284,5.674941,0,6.919289,0.000000,0,0,17.712736,7.215754,5.231946,0,8.498645,16.886570,7.161488,0,0,0,0,0,1,0,-7.175364,19.397720,7.107785,-6.146256,14.422170,6.507737,159.980972,0,71.770912,102.364449,70.954018,8.648483,18.045984,8.681631,17.659876,8.649384,17.089106,8.962179,16.051895,10.272531,16.969841,11.302678,16.021805,11.710929,16.957222,-0.02709,-0.01330,-0.02053,0.00278,0.00881,-0.01240,0.00552,0.00366,-1.49235,0.10396,0,3.27731
0.070,0,7.518839,0.697621,-1.411534,6.573503,17.511354,5.676706,0,7.994717,0.000000,0,0,17.719126,7.215181,5.230496,0,7.301982,16.895580,7.160651,0,0,0,0,0,1,0,-7.249163,19.390381,7.105928,-5.961584,14.415506,6.501950,159.810974,0,71.426224,102.051590,71.408005,8.650569,18.039793,8.680891,17.642199,8.648068,17.068882,8.959784,16.043993,10.262445,16.972858,11.295326,16.027805,11.708613,16.961967,-0.01929,-0.01475,-0.01944,0.00426,0.00836,-0.01290,0.00595,0.00093,-1.49135,0.10211,0,3.27733
0.071,0,7.517362,0.694336,-1.496429,6.572023,17.516430,5.679004,0,9.087578,0.000000,0,0,17.729490,7.215138,5.234833,0,6.095694,16.900938,7.160779,0,0,0,0,0,1,0,-7.307605,19.383234,7.108391,-5.702225,14.409526,6.496140,158.548477,0,71.226616,101.666191,71.832161,8.649871,18.032679,8.680387,17.629169,8.638929,17.052837,8.958259,16.030994,10.250302,16.974150,11.287307,16.033676,11.702847,16.965387,-0.01677,-0.01350,-0.01946,0.00276,0.00887,-0.01143,0.00825,0.00459,-1.49157,0.10085,0,3.27710
0.072,0,7.515885,0.691050,-1.581323,6.570544,17.521505,5.681301,0,10.180439,0.000000,0,0,17.739857,7.215095,5.239170,0,4.889405,16.906296,7.161831,0,0,0,0,0,1,0,-7.366048,19.376087,7.110854,-5.442865,14.403544,6.490351,157.285980,0,71.027000,101.280792,72.256310,8.649174,18.025564,8.679883,17.616142,8.629789,17.036793,8.956735,16.017996,10.238159,16.975441,11.279287,16.039545,11.697082,16.968807,-0.02247,-0.01322,-0.02194,0.00442,0.00978,-0.01339,0.00565,0.00084,-1.49286,0.10036,0,3.27691
0.073,0,7.514408,0.687765,-1.666218,6.569065,17.526581,5.683598,0,11.273300,0.000000,0,0,17.750223,7.215052,5.243507,0,3.683116,16.911654,7.163632,0,0,0,0,0,1,0,-7.424490,19.368938,7.113316,-5.183505,14.397564,6.484582,156.023483,0,70.827393,100.895393,72.680466,8.648476,18.018448,8.679379,17.603115,8.620649,17.020748,8.955210,16.004997,10.226016,16.976732,11.271268,16.045416,11.691316,16.972227,-0.02141,-0.01277,-0.02195,0.00304,0.00847,-0.01053,0.00636,0.00385,-1.49131,0.09881,0,3.27675
0.074,0,7.513796,0.686751,-1.748134,6.567500,17.532417,5.685717,0,12.344520,0.000000,0,0,17.761654,7.215023,5.248252,0,2.495922,16.915760,7.165522,0,0,0,0,0,1,0,-7.481222,19.361670,7.115830,-4.892856,14.391833,6.478895,155.138565,0,70.507286,100.578987,73.035271,8.648630,18.007425,8.680303,17.592745,8.614631,17.004982,8.953135,15.992590,10.214295,16.977161,11.263756,16.050558,11.685069,16.976011,-0.01519,-0.01383,-0.02183,0.00425,0.00818,-0.01237,0.00518,0.00285,-1.49132,0.09839,0,3.27671
0.075,0,7.516017,0.693172,-1.820300,6.565658,17.540751,5.687252,0,13.344894,0.000000,0,0,17.776567,7.215043,5.254335,0,1.371232,16.915773,7.167484,0,0,0,0,0,1,0,-7.532352,19.353998,7.118515,-4.499778,14.386923,6.473274,155.489655,0,69.792740,100.488426,73.163063,8.651572,17.983604,8.685898,17.591070,8.618831,16.990128,8.949257,15.982114,10.203961,16.974764,11.257901,16.053324,11.677249,16.980995,-0.01758,-0.01340,-0.02168,0.00336,0.00795,-0.01165,0.00718,0.00230,-1.49200,0.09825,0,3.27678
0.076,0,7.518239,0.699592,-1.892466,6.563815,17.549084,5.688787,0,14.345269,0.000000,0,0,17.791483,7.215063,5.260417,1,0.246542,16.915785,7.168944,0,0,1,0,0,1,0,-7.583483,19.346329,7.121198,-4.106700,14.382012,6.467754,155.840759,0,69.078194,100.397873,73.290855,8.654514,17.959784,8.691493,17.589396,8.623030,16.975271,8.945379,15.971638,10.193627,16.972366,11.252048,16.056089,11.669429,16.985979,-0.01913,-0.01294,-0.02054,0.00262,0.00902,-0.01166,0.00393,0.00260,-1.49249,0.09714,0,3.27721
0.077,0,7.520460,0.706013,-1.964633,6.561972,17.557417,5.690323,0,15.345644,0.000000,0,0,17.806396,7.215084,5.266500,0,-0.878148,16.915796,7.169997,0,0,0,0,0,1,0,-7.634614,19.338657,7.123882,-3.713622,14.377102,6.462316,156.191849,0,68.363647,100.307312,73.418648,8.657456,17.935963,8.697088,17.587721,8.627230,16.960415,8.941502,15.961162,10.183293,16.969969,11.246194,16.058855,11.661608,16.990963,-0.01804,-0.01251,-0.02066,0.00275,0.00895,-0.01176,0.00639,-0.00002,-1.49053,0.09540,0,3.27805
0.078,0,7.522641,0.709776,-2.032328,6.560026,17.565620,5.690740,0,16.306751,0.000000,0,0,17.822193,7.214719,5.270927,0,-1.955958,16.914602,7.170193,0,0,0,0,0,1,0,-7.682720,19.330938,7.125907,-3.282374,14.372669,6.456994,156.219864,0,67.730614,100.137627,73.485184,8.661730,17.912432,8.703700,17.587023,8.629749,16.945419,8.938395,15.950068,10.172990,16.967705,11.239700,16.060995,11.652588,16.994919,-0.01708,-0.01266,-0.01944,0.00336,0.00866,-0.01168,0.00494,0.00191,-1.49030,0.09620,0,3.27819
0.079,0,7.524693,0.704842,-2.085386,6.557741,17.573406,5.687493,0,17.139318,0.000000,0,0,17.840874,7.213095,5.269938,0,-2.880307,16.909460,7.169692,0,0,0,0,0,1,0,-7.720927,19.323061,7.125776,-2.726173,14.369800,6.451766,155.190277,0,67.364418,99.708923,73.351181,8.670360,17.889845,8.713641,17.589514,8.626771,16.929960,8.937814,15.936955,10.162790,16.965879,11.231115,16.061081,11.639640,16.995510,-0.01790,-0.01216,-0.02130,0.00319,0.00832,-0.01353,0.00487,0.00163,-1.49064,0.09797,0,3.27750
0.080,0,7.526744,0.699908,-2.138444,6.555456,17.581192,5.684246,0,17.971886,0.000000,0,0,17.859554,7.211471,5.268948,0,-3.804656,16.904320,7.168858,0,0,0,0,0,1,0,-7.759133,19.315182,7.125645,-2.169972,14.366930,6.446748,154.160675,0,66.998222,99.280212,73.217178,8.678990,17.867256,8.723582,17.592005,8.623793,16.914503,8.937233,15.923841,10.152591,16.964054,11.222529,16.061167,11.626692,16.996103,-0.01708,-0.01444,-0.01910,0.00396,0.00837,-0.01219,0.00565,0.00484,-1.49478,0.09714,0,3.27731
0.081,0,7.528795,0.694974,-2.191502,6.553170,17.588976,5.680999,0,18.804453,0.000000,0,0,17.878235,7.209847,5.267958,0,-4.729005,16.899178,7.167754,0,0,0,0,0,1,0,-7.797340,19.307302,7.125514,-1.613772,14.364061,6.441900,153.131088,0,66.632027,98.851509,73.083176,8.687621,17.844669,8.733523,17.594496,8.620814,16.899044,8.936652,15.910728,10.142391,16.962227,11.213944,16.061253,11.613744,16.996695,-0.01786,-0.01325,-0.01922,0.00410,0.00834,-0.01321,0.00565,0.00076,-1.49220,0.09869,0,3.27769
0.082,0,7.528913,0.691935,-2.237554,6.550821,17.595558,5.677863,0,19.599869,0.000000,0,0,17.897596,7.208810,5.267685,0,-5.590720,16.893360,7.167094,0,0,0,0,0,1,0,-7.834975,19.299427,7.125382,-1.017916,14.361684,6.437384,152.473816,0,66.281647,98.418526,72.939034,8.695654,17.829220,8.739727,17.597811,8.618359,16.885212,8.935835,15.899410,10.132864,16.961040,11.205133,16.060913,11.601596,16.997145,-0.01917,-0.01323,-0.02076,0.00305,0.00997,-0.01156,0.00472,0.00266,-1.49130,0.10087,0,3.27782
0.083,0,7.522698,0.695098,-2.260670,6.548262,17.598196,5.675088,0,20.273670,0.000000,0,0,17.919188,7.209698,5.269760,0,-6.247405,16.885332,7.166795,0,0,0,0,0,1,1,-7.870738,19.291561,7.125249,-0.292249,14.360919,6.433137,153.035309,0,65.983070,97.971542,72.761703,8.701732,17.837137,8.733695,17.603817,8.617614,16.876703,8.934240,15.893971,10.125540,16.961941,11.195582,16.059185,11.592067,16.997131,-0.01871,-0.01322,-0.02059,0.00396,0.01033,-0.01315,0.00773,0.00362,-1.49061,0.10299,0,3.27767
0.084,0,7.516484,0.698262,-2.283787,6.545703,17.600834,5.672314,0,20.947472,0.000000,0,0,17.940781,7.210585,5.271833,0,-6.904089,16.877304,5.188662,0,0,0,0,0,0,0,-7.906500,19.283693,7.125117,0.433417,14.360153,6.429321,153.596817,0,65.684494,97.524559,72.584373,8.707809,17.845055,8.727662,17.609825,8.616869,16.868195,8.932646,15.888534,10.118215,16.962841,11.186032,16.057457,11.582538,16.997118,-0.01750,-0.01330,-0.02014,0.00368,0.00916,-0.01049,0.00541,0.00145,-1.49030,0.10160,0,3.27745
0.085,0,7.510270,0.701425,-2.306904,6.543145,17.603472,5.669540,0,21.621271,0.000000,0,0,17.962372,7.211472,5.273908,0,-7.560773,16.869274,1.605332,0,0,0,0,0,0,0,-7.942263,19.275827,7.124984,1.159084,14.359388,6.425855,154.158310,0,65.385918,97.077576,72.407036,8.713887,17.852972,8.721630,17.615831,8.616123,16.859686,8.931051,15.883095,10.110890,16.963741,11.176481,16.055729,11.573009,16.997105,-0.02156,-0.01387,-0.02072,0.00276,0.00953,-0.01360,0.00589,0.00427,-1.49193,0.10212,0,3.27714
0.086,0,7.505938,0.702212,-2.323003,6.540624,17.606407,5.666438,0,22.271032,0.000000,0,0,17.984404,7.212297,5.274377,0,-8.151026,16.860722,0.000000,0,0,0,0,0,0,0,-7.974200,19.267927,7.125390,1.926880,14.359446,6.422890,154.697189,0,65.098000,96.647835,72.210037,8.722352,17.863411,8.714989,17.614508,8.615931,16.849537,8.930844,15.876430,10.104108,16.964222,11.168405,16.054680,11.563334,16.997511,-0.01880,-0.01371,-0.02041,0.00303,0.00988,-0.01281,0.00534,0.00270,-1.49053,0.10415,0,3.27698
0.087,0,7.507763,0.695220,-2.316131,6.538226,17.610313,5.662262,0,22.842094,0.000000,0,0,18.007872,7.212921,5.269596,0,-8.523812,16.850451,0.000000,0,0,0,0,0,0,0,-7.993611,19.259914,7.127562,2.832588,14.362199,6.420331,155.161987,0,64.844963,96.274498,71.948654,8.738630,17.882111,8.706353,17.589186,8.617544,16.834019,8.935181,15.865746,10.099097,16.963322,11.165154,16.055853,11.553184,16.999298,-0.01855,-0.01433,-0.02178,0.00247,0.00760,-0.01266,0.00563,0.00398,-1.49297,0.10563,0,3.27698
0.088,0,7.509588,0.688227,-2.309259,6.535828,17.614220,5.658088,0,23.413157,0.000000,0,0,18.031342,7.213545,5.264813,0,-8.896600,16.840179,0.000000,0,0,0,0,0,0,0,-8.013022,19.251904,7.129733,3.738295,14.364952,6.418200,155.626785,0,64.591927,95.901169,71.687279,8.754909,17.900808,8.697718,17.563862,8.619157,16.818501,8.939518,15.855062,10.094087,16.962423,11.161901,16.057026,11.543033,17.001085,-0.01875,-0.01255,-0.02001,0.00277,0.00930,-0.01163,0.00695,0.00368,-1.49250,0.10438,0,3.27715
0.089,0,7.511414,0.681235,-2.302387,6.533430,17.618126,5.653913,0,23.984219,0.000000,0,0,18.054810,7.214169,5.260031,0,-9.269387,16.829910,0.000000,0,0,0,0,0,0,0,-8.032434,19.243891,7.131904,4.644003,14.367705,6.416419,156.091599,0,64.338882,95.527832,71.425896,8.771186,17.919508,8.689081,17.538540,8.620770,16.802980,8.943854,15.844379,10.089076,16.961523,11.158650,16.058199,11.532882,17.002872,-0.01199,-0.01322,-0.02034,0.00244,0.00970,-0.01187,0.00500,0.00067,-1.49129,0.10350,0,3.27754
