"Time","54 lHL swoff","53 rHL swoff","52 LDS cle","51 RDS cle","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","36 HRy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","35a HRx (cm)","37 FLx (cm)","34 HLy (cm)","33 HLx (cm)","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v3 xCoM","v2 L COP","v1 R COP","42a CoMy (cm)","33a HLx (cm)"
0.050,0,0,0,1,0,0,0,0,0,0,7.568987,0.973295,17.355694,4.279139,3.792016,19.432289,5.965360,15.531966,-8.039130,17.924786,6.369234,15.948524,4.867395,162.877869,0,48.222206,79.349815,69.919258,8.617492,20.374994,8.597115,16.381409,8.603212,15.900054,8.838764,15.171601,9.747669,16.724966,10.955422,15.675713,11.343711,16.692419,0,0.02058,0.00073,0.00074,0.00382,0.00074,0.00080,0.00225,0.00134,-1.40003,0.09815,3.20882,5.126045,0.000000,4.035100,4.854149,21.651098
0.051,0,0,0,1,0,0,0,0,0,0,7.571280,0.974198,17.358540,4.278451,3.793181,19.425625,5.964028,15.523735,-8.016719,17.938427,6.361974,15.970642,4.861626,161.460510,0,48.404453,79.197884,70.284378,8.620561,20.365757,8.599113,16.380707,8.599839,15.890747,8.847602,15.155784,9.741526,16.718098,10.956727,15.677302,11.344278,16.694126,0,0.02056,0.00073,0.00074,0.00374,0.00074,0.00078,0.00226,0.00131,-1.38820,0.09687,3.20844,5.120177,0.000000,4.035808,4.847769,21.307575
0.052,0,0,0,1,0,0,0,0,0,0,7.572301,0.978028,17.359228,4.279628,3.793975,19.419146,5.963080,15.515565,-7.975622,17.954363,6.357026,15.991491,4.856571,160.896790,0,48.218246,78.949471,70.636887,8.621844,20.357479,8.603409,16.376793,8.603345,15.884497,8.861238,15.140429,9.737080,16.712578,10.959559,15.680507,11.345943,16.697161,0,0.02014,0.00071,0.00075,0.00368,0.00077,0.00080,0.00242,0.00131,-1.37902,0.09744,3.20888,5.114676,0.000000,4.036655,4.844615,20.887533
0.053,0,0,0,1,0,0,0,0,0,0,7.573240,0.982044,17.359779,4.280922,3.794746,19.412680,5.962157,15.507399,-7.933332,17.970444,6.352224,16.012260,4.851561,160.387558,0,48.008522,78.694908,70.988602,8.623013,20.349264,8.607851,16.372675,8.607290,15.878443,8.875179,15.125102,9.732741,16.707146,10.962489,15.683815,11.347677,16.700281,0,0.01576,0.00073,0.00074,0.00364,0.00077,0.00081,0.00246,0.00130,-1.36328,0.09791,3.20972,5.109285,0.000000,4.037546,4.841669,20.462608
0.054,0,0,0,1,0,0,0,0,0,0,7.574179,0.986060,17.360329,4.282218,3.795517,19.406214,5.961234,15.499233,-7.891043,17.986526,6.347423,16.033028,4.846551,159.878326,0,47.798794,78.440338,71.340309,8.624183,20.341049,8.612293,16.368555,8.611235,15.872388,8.889122,15.109776,9.728404,16.701712,10.965419,15.687122,11.349412,16.703400,0,0.01290,0.00074,0.00074,0.00364,0.00079,0.00080,0.00248,0.00139,-1.36052,0.09690,3.20963,5.104309,0.000000,4.038698,4.838721,20.037682
0.055,0,0,0,1,0,0,0,0,0,0,7.575119,0.990076,17.360880,4.283512,3.796288,19.399748,5.960311,15.491067,-7.848753,18.002607,6.342622,16.053797,4.841541,159.369080,0,47.589069,78.185776,71.692017,8.625352,20.332832,8.616735,16.364437,8.615180,15.866334,8.903064,15.094450,9.724066,16.696280,10.968349,15.690431,11.351147,16.706520,0,0.00730,0.00076,0.00076,0.00385,0.00076,0.00079,0.00248,0.00158,-1.34888,0.09922,3.20910,5.099457,0.000000,4.039930,4.835774,19.612755
0.056,0,0,0,1,0,0,0,0,0,0,7.573763,0.991928,17.358528,4.284391,3.797333,19.393223,5.959935,15.483411,-7.792817,18.020323,6.333453,16.073133,4.837497,158.338135,0,47.471912,77.972725,71.881401,8.625858,20.322777,8.621785,16.363541,8.614993,15.858540,8.913131,15.079156,9.717733,16.689024,10.968392,15.691249,11.347522,16.707174,0,0.00452,0.00075,0.00079,0.00384,0.00071,0.00080,0.00245,0.00183,-1.33170,0.10044,3.20923,5.094993,0.000000,4.041336,4.830390,19.109800
0.057,0,0,0,1,0,0,0,0,0,0,7.572261,0.993643,17.355991,4.285244,3.798394,19.386694,5.959593,15.475787,-7.736009,18.038143,6.324005,16.092379,4.833514,157.273880,0,47.360664,77.762329,72.060425,8.626323,20.312601,8.626874,16.362850,8.614543,15.850634,8.922952,15.063864,9.711273,16.681652,10.968250,15.691908,11.343555,16.707670,0,0.00410,0.00076,0.00079,0.00373,0.00064,0.00080,0.00246,0.00193,-1.31484,0.10067,3.20969,5.090644,0.000000,4.042794,4.824851,18.601864
0.058,0,0,0,1,0,0,0,0,0,0,7.570759,0.995357,17.353456,4.286096,3.799455,19.380165,5.959252,15.468163,-7.679200,18.055964,6.314558,16.111624,4.829532,156.209625,0,47.249420,77.551933,72.239449,8.626786,20.302427,8.631963,16.362160,8.614093,15.842729,8.932772,15.048571,9.704814,16.674280,10.968109,15.692567,11.339589,16.708166,0,0.00412,0.00075,0.00079,0.00370,0.00064,0.00079,0.00277,0.00191,-1.30233,0.10208,3.20942,5.086429,0.000000,4.043334,4.819312,18.093927
0.059,0,0,0,1,0,0,0,0,0,0,7.569258,0.997072,17.350920,4.286948,3.800517,19.373636,5.958911,15.460540,-7.622392,18.073784,6.305110,16.130869,4.825549,155.145370,0,47.138172,77.341537,72.418472,8.627251,20.292252,8.637052,16.361469,8.613643,15.834823,8.942592,15.033278,9.698354,16.666908,10.967968,15.693227,11.335623,16.708662,0,0.00411,0.00074,0.00077,0.00366,0.00065,0.00079,0.00282,0.00182,-1.28959,0.10275,3.20881,5.082253,0.000000,4.043597,4.813772,17.585991
0.060,0,0,0,1,0,0,0,0,0,0,7.571092,0.999021,17.347973,4.287137,3.798786,19.367083,5.959021,15.452980,-7.564571,18.092033,6.298903,16.147722,4.821769,154.631027,0,47.195786,77.283371,72.615677,8.624903,20.287622,8.638160,16.360039,8.612601,15.823673,8.945672,15.025117,9.693619,16.662308,10.966864,15.693415,11.334579,16.710024,0,0.00413,0.00072,0.00078,0.00368,0.00066,0.00080,0.00288,0.00189,-1.27698,0.10339,3.20903,5.078050,0.000000,4.042543,4.807886,16.999218
0.061,0,0,0,1,0,0,0,0,0,0,7.573140,1.000985,17.345001,4.287282,3.796878,19.360527,5.959160,15.445425,-7.506685,18.110308,6.292902,16.164423,4.818003,154.151779,0,47.264183,77.234917,72.814049,8.622375,20.283346,8.639015,16.358559,8.611523,15.812317,8.948322,15.017410,9.688993,16.657883,10.965697,15.693574,11.333722,16.711439,0,0.00405,0.00074,0.00078,0.00341,0.00067,0.00081,0.00295,0.00189,-1.26271,0.10316,3.20964,5.073839,0.000000,4.041092,4.801977,16.407413
0.062,0,0,0,1,0,0,0,0,0,0,7.575187,1.002949,17.342030,4.287428,3.794970,19.353971,5.959300,15.437870,-7.448799,18.128584,6.286901,16.181124,4.814237,153.672531,0,47.332577,77.186470,73.012413,8.619849,20.279072,8.639870,16.357082,8.610443,15.800961,8.950973,15.009705,9.684368,16.653460,10.964532,15.693732,11.332865,16.712854,0,0.00416,0.00073,0.00082,0.00346,0.00067,0.00081,0.00301,0.00198,-1.23699,0.10211,3.20958,5.069865,0.000000,4.040672,4.796069,15.815609
0.063,0,0,0,1,0,0,0,0,0,0,7.577234,1.004914,17.339056,4.287574,3.793061,19.347416,5.959438,15.430314,-7.390913,18.146858,6.280900,16.197824,4.810471,153.193283,0,47.400970,77.138016,73.210785,8.617322,20.274796,8.640724,16.355602,8.609365,15.789604,8.953622,15.001998,9.679743,16.649035,10.963366,15.693891,11.332008,16.714270,0,0.00536,0.00072,0.00084,0.00345,0.00067,0.00081,0.00302,0.00212,-1.21886,0.10276,3.20920,5.065963,0.000000,4.040563,4.790160,15.223804
0.064,0,0,0,1,0,0,0,0,0,0,7.580220,1.002682,17.339624,4.291641,3.794969,19.341133,5.960102,15.423114,-7.346310,18.165796,6.280963,16.211914,4.807433,152.933807,0,47.256390,77.030968,73.556534,8.616451,20.273140,8.640216,16.354418,8.609546,15.781235,8.962592,14.988110,9.673694,16.641445,10.964042,15.695615,11.331702,16.716940,0,0.00570,0.00073,0.00084,0.00351,0.00066,0.00079,0.00307,0.00221,-1.20289,0.10263,3.20892,5.062535,0.000000,4.043032,4.788065,14.578661
0.065,0,0,0,1,0,0,0,0,0,0,7.583266,1.000182,17.340416,4.295958,3.797120,19.334869,5.960799,15.415936,-7.302555,18.184776,6.281414,16.225838,4.804442,152.688339,0,47.098213,76.920181,73.911690,8.615685,20.271650,8.639620,16.353251,8.609807,15.773055,8.971965,14.973827,9.667554,16.633654,10.964835,15.697438,11.331431,16.719690,0,0.00988,0.00073,0.00086,0.00341,0.00061,0.00078,0.00267,0.00220,-1.18965,0.10134,3.20869,5.059249,0.000000,4.046280,4.786213,13.930113
0.066,0,0,0,1,0,0,0,0,0,0,7.586311,0.997682,17.341209,4.300275,3.799271,19.328604,5.961496,15.408757,-7.258801,18.203758,6.281864,16.239761,4.801452,152.442886,0,46.940037,76.809395,74.266846,8.614921,20.270163,8.639024,16.352083,8.610068,15.764875,8.981339,14.959545,9.661414,16.625862,10.965628,15.699263,11.331160,16.722441,0,0.01313,0.00074,0.00087,0.00335,0.00065,0.00078,0.00253,0.00221,-1.17059,0.10119,3.20867,5.056329,0.000000,4.049533,4.784362,13.281565
0.067,0,0,0,1,0,0,0,0,0,0,7.589357,0.995182,17.342001,4.304592,3.801422,19.322338,5.962193,15.401580,-7.215046,18.222738,6.282314,16.253685,4.798461,152.197418,0,46.781860,76.698601,74.622002,8.614155,20.268673,8.638428,16.350918,8.610330,15.756696,8.990711,14.945263,9.655274,16.618071,10.966421,15.701086,11.330889,16.725191,0,0.01378,0.00073,0.00089,0.00333,0.00067,0.00077,0.00253,0.00221,-1.15676,0.09979,3.20875,5.053519,0.000000,4.052788,4.782511,12.633017
0.068,0,0,0,1,0,0,0,0,0,0,7.593081,0.996384,17.338415,4.304342,3.801680,19.316143,5.963314,15.394595,-7.196130,18.242077,6.286793,16.265167,4.795914,152.260712,0,46.385342,76.222404,74.970451,8.614472,20.267895,8.639251,16.348469,8.614647,15.754520,9.003200,14.935979,9.648151,16.616081,10.962321,15.703453,11.330385,16.728615,0,0.01552,0.00074,0.00087,0.00334,0.00073,0.00077,0.00277,0.00230,-1.14155,0.09913,3.20893,5.050907,0.000000,4.053801,4.782207,11.975457
0.069,0,0,0,1,0,0,0,0,0,0,7.596849,0.997822,17.334549,4.303800,3.801817,19.309954,5.964461,15.387624,-7.178800,18.261440,6.291529,16.276495,4.793396,152.343719,0,45.973610,75.722885,75.318474,8.614860,20.267162,8.640163,16.345938,8.619224,15.752729,9.015886,14.927014,9.640965,16.614462,10.957909,15.705855,11.329867,16.732082,0,0.01999,0.00072,0.00088,0.00344,0.00076,0.00075,0.00308,0.00243,-1.11255,0.09865,3.20915,5.048355,0.000000,4.054137,4.782003,11.317323
0.070,0,0,0,1,0,0,0,0,0,0,7.600616,0.999261,17.330683,4.303258,3.801954,19.303762,5.965608,15.380652,-7.161470,18.280802,6.296264,16.287823,4.790877,152.426712,0,45.561882,75.223366,75.666496,8.615246,20.266428,8.641076,16.343407,8.623800,15.750937,9.028573,14.918049,9.633780,16.612843,10.953496,15.708257,11.329349,16.735548,0,0.02176,0.00076,0.00089,0.00346,0.00075,0.00073,0.00317,0.00342,-1.09017,0.09788,3.20918,5.045846,0.000000,4.053456,4.781799,10.659188
0.071,0,0,0,1,0,0,0,0,0,0,7.604384,1.000699,17.326818,4.302716,3.802091,19.297573,5.966756,15.373681,-7.144140,18.300165,6.301000,16.299150,4.788359,152.509720,0,45.150150,74.723839,76.014519,8.615633,20.265696,8.641990,16.340876,8.628377,15.749146,9.041260,14.909084,9.626594,16.611223,10.949084,15.710659,11.328831,16.739016,0,0.02195,0.00097,0.00093,0.00351,0.00074,0.00073,0.00318,0.00413,-1.07466,0.09866,3.20910,5.043352,0.000000,4.052469,4.781595,10.001053
0.072,0,0,0,1,0,0,0,0,0,0,7.603981,1.005278,17.322496,4.301965,3.801332,19.291231,5.968282,15.366595,-7.138025,18.319344,6.308798,16.307795,4.786101,152.385345,0,44.628044,74.131310,76.435760,8.616471,20.263258,8.641339,16.338387,8.630751,15.744485,9.057330,14.893055,9.614482,16.603899,10.942323,15.711400,11.323613,16.739813,0,0.02220,0.00107,0.00097,0.00362,0.00071,0.00071,0.00288,0.00460,-1.05181,0.09844,3.20892,5.040825,0.000000,4.051759,4.777501,9.369270
0.073,0,0,0,1,0,0,0,0,0,0,7.603311,1.010057,17.318144,4.301200,3.800515,19.284880,5.969833,15.359503,-7.132626,18.338511,6.316793,16.316267,4.783860,152.247742,0,44.098892,73.532837,76.861679,8.617339,20.260710,8.640590,16.335901,8.632983,15.739640,9.073617,14.876575,9.602057,16.596210,10.935411,15.712035,11.318096,16.740438,0,0.02219,0.00106,0.00102,0.00373,0.00071,0.00070,0.00251,0.00468,-1.03464,0.09897,3.20869,5.038289,0.000000,4.051133,4.773159,8.739170
0.074,0,0,0,1,0,0,0,0,0,0,7.602641,1.014836,17.313793,4.300436,3.799698,19.278530,5.971384,15.352409,-7.127226,18.357676,6.324787,16.324741,4.781619,152.110138,0,43.569744,72.934364,77.287598,8.618207,20.258163,8.639840,16.333414,8.635216,15.734797,9.089904,14.860095,9.589630,16.588522,10.928501,15.712670,11.312578,16.741064,0,0.02213,0.00106,0.00103,0.00376,0.00070,0.00070,0.00264,0.00474,-1.01539,0.10076,3.20846,5.035869,0.000000,4.050210,4.768816,8.109070
0.075,0,0,0,1,0,0,0,0,0,0,7.601971,1.019615,17.309443,4.299671,3.798882,19.272179,5.972934,15.345317,-7.121827,18.376842,6.332781,16.333214,4.779377,151.972534,0,43.040592,72.335899,77.713516,8.619075,20.255615,8.639091,16.330929,8.637448,15.729952,9.106191,14.843615,9.577205,16.580833,10.921590,15.713305,11.307061,16.741690,0,0.02204,0.00105,0.00102,0.00376,0.00074,0.00070,0.00280,0.00472,-0.99767,0.10197,3.20823,5.033484,0.000000,4.049199,4.764474,7.478969
0.076,0,0,0,1,0,0,0,0,0,0,7.601411,1.024000,17.308481,4.295607,3.798613,19.266098,5.974752,15.338142,-7.119771,18.395954,6.341823,16.339159,4.777192,151.580902,0,42.812492,72.031876,77.763954,8.620321,20.252655,8.639275,16.322508,8.636745,15.716348,9.109908,14.833204,9.564487,16.574642,10.912413,15.712678,11.295671,16.745434,0,0.02190,0.00106,0.00104,0.00376,0.00077,0.00068,0.00415,0.00448,-0.95786,0.10218,3.20852,5.031322,0.000000,4.047334,4.766367,6.885352
0.077,0,0,0,1,0,0,0,0,0,0,7.600859,1.028360,17.307737,4.291332,3.798379,19.260036,5.976587,15.330961,-7.117929,18.415062,6.350932,16.344942,4.775009,151.173065,0,42.603611,71.746643,77.790428,8.621593,20.249666,8.639519,16.313709,8.635856,15.702185,9.112823,14.823181,9.551752,16.568546,10.903090,15.711970,11.283905,16.749376,0,0.02182,0.00107,0.00104,0.00390,0.00077,0.00069,0.00542,0.00460,-0.93719,0.10274,3.20906,5.029229,0.000000,4.045211,4.768657,6.294065
0.078,0,0,0,1,0,0,0,0,0,0,7.600307,1.032719,17.306993,4.287057,3.798145,19.253973,5.978422,15.323781,-7.116086,18.434172,6.360041,16.350725,4.772827,150.765228,0,42.394730,71.461418,77.816895,8.622863,20.246679,8.639762,16.304909,8.634967,15.688022,9.115739,14.813158,9.539017,16.562450,10.893768,15.711263,11.272140,16.753321,0,0.02184,0.00108,0.00101,0.00408,0.00079,0.00070,0.00537,0.00525,-0.91877,0.10416,3.20907,5.027199,0.000000,4.042836,4.770948,5.702776
0.079,0,0,0,1,0,0,0,0,0,0,7.599754,1.037079,17.306248,4.282782,3.797911,19.247911,5.980257,15.316601,-7.114243,18.453279,6.369149,16.356508,4.770645,150.357391,0,42.185848,71.176186,77.843369,8.624133,20.243692,8.640006,16.296110,8.634077,15.673859,9.118654,14.803135,9.526280,16.556355,10.884445,15.710555,11.260374,16.757263,0,0.02174,0.00134,0.00102,0.00419,0.00076,0.00070,0.00528,0.00576,-0.89625,0.10509,3.20884,5.025189,0.000000,4.040386,4.773239,5.111488
0.080,0,0,0,1,0,0,0,0,0,0,7.601997,1.039569,17.304832,4.274772,3.800399,19.241827,5.982550,15.309353,-7.108702,18.472506,6.373060,16.360636,4.768876,150.593033,0,42.075863,71.224945,77.417137,8.624411,20.242737,8.642809,16.290932,8.637649,15.668343,9.115846,14.803410,9.525155,16.556248,10.883232,15.710300,11.250678,16.757261,0,0.02221,0.00158,0.00106,0.00434,0.00077,0.00070,0.00526,0.00670,-0.87564,0.10324,3.20877,5.023130,0.000000,4.038055,4.768832,4.559570
0.081,0,0,0,1,0,0,0,0,0,0,7.604417,1.041941,17.303373,4.266523,3.803060,19.235741,5.984872,15.302101,-7.102925,18.491739,6.376639,16.364658,4.767133,150.869766,0,41.972191,71.295029,76.962013,8.624626,20.241913,8.645776,16.285984,8.641504,15.663379,9.112672,14.804341,9.524771,16.556522,10.882535,15.710075,11.241114,16.757010,0,0.03336,0.00160,0.00109,0.00437,0.00078,0.00068,0.00526,0.00680,-0.85678,0.10319,3.20877,5.021055,0.000000,4.035760,4.763997,4.010164
0.082,0,0,0,1,0,0,0,0,0,0,7.606838,1.044312,17.301914,4.258275,3.805721,19.229656,5.987195,15.294849,-7.097149,18.510975,6.380218,16.368681,4.765390,151.146484,0,41.868519,71.365105,76.506889,8.624840,20.241087,8.648743,16.281036,8.645361,15.658415,9.109498,14.805273,9.524386,16.556799,10.881839,15.709849,11.231549,16.756756,0,0.03951,0.00162,0.00108,0.00429,0.00084,0.00071,0.00522,0.00710,-0.82208,0.10317,3.20867,5.019116,0.000000,4.032552,4.759163,3.460758
0.083,0,0,0,1,0,0,0,0,0,0,7.609259,1.046683,17.300455,4.250026,3.808382,19.223570,5.989517,15.287597,-7.091372,18.530209,6.383797,16.372704,4.763648,151.423218,0,41.764847,71.435188,76.051758,8.625055,20.240263,8.651709,16.276091,8.649217,15.653450,9.106324,14.806205,9.524002,16.557074,10.881143,15.709624,11.221986,16.756504,0,0.03859,0.00179,0.00107,0.00432,0.00085,0.00076,0.00522,0.00751,-0.79049,0.10226,3.20851,5.017217,0.000000,4.029068,4.754328,2.911352
0.084,0,0,0,1,0,0,0,0,0,0,7.610786,1.046728,17.300638,4.239348,3.810071,19.217627,5.992310,15.280569,-7.084970,18.549143,6.379607,16.374733,4.762105,151.897018,0,41.882393,71.824295,75.616638,8.625264,20.241922,8.655231,16.265945,8.654047,15.646099,9.097483,14.812696,9.529454,16.559896,10.885396,15.710540,11.217378,16.751564,0,0.03816,0.00184,0.00111,0.00420,0.00085,0.00077,0.00516,0.00769,-0.76904,0.09976,3.20888,5.015623,0.000000,4.024268,4.756932,2.387570
0.085,0,0,0,1,0,0,0,0,0,0,7.612256,1.046624,17.300924,4.228516,3.811697,19.211693,5.995133,15.273556,-7.078527,18.568056,6.374920,16.376635,4.760574,152.383408,0,42.014061,72.233772,75.182793,8.625474,20.243738,8.658789,16.255468,8.658940,15.638596,9.088280,14.819542,9.535279,16.562881,10.889966,15.711527,11.213086,16.746326,0,0.03449,0.00187,0.00112,0.00421,0.00084,0.00079,0.00517,0.00823,-0.74704,0.09933,3.20949,5.014122,0.000000,4.019070,4.760011,1.865423
0.086,0,0,0,1,0,0,0,0,0,0,7.613726,1.046520,17.301212,4.217684,3.813324,19.205759,5.997956,15.266542,-7.072085,18.586971,6.370234,16.378534,4.759044,152.869797,0,42.145725,72.643242,74.748947,8.625683,20.245556,8.662347,16.244991,8.663833,15.631091,9.079076,14.826388,9.541104,16.565865,10.894536,15.712515,11.208794,16.741087,0,0.03114,0.00186,0.00112,0.00429,0.00080,0.00079,0.00574,0.00900,-0.72343,0.10089,3.20958,5.012872,0.000000,4.014949,4.763089,1.343277
0.087,0,0,0,1,0,0,0,0,0,0,7.615196,1.046416,17.301500,4.206851,3.814951,19.199825,6.000780,15.259529,-7.065643,18.605885,6.365548,16.380436,4.757514,153.356186,0,42.277393,73.052719,74.315102,8.625893,20.247374,8.665904,16.234516,8.668725,15.623588,9.069873,14.833234,9.546929,16.568850,10.899105,15.713503,11.204502,16.735849,0,0.03040,0.00195,0.00113,0.00438,0.00085,0.00082,0.00614,0.00972,-0.69920,0.09952,3.20943,5.011699,0.000000,4.011153,4.766168,0.821130
0.088,1,0,0,1,0,0,0,0,0,0,7.616193,1.045746,17.299530,4.202048,3.818990,19.194052,6.004004,15.252633,-7.069122,18.624376,6.361009,16.380005,4.756510,153.707916,0,42.218952,73.408165,74.203346,8.630258,20.244110,8.668433,16.223976,8.672344,15.617000,9.066697,14.831843,9.549408,16.565887,10.904077,15.714537,11.203291,16.734203,0,0.02904,0.00238,0.00113,0.00456,0.00087,0.00084,0.00598,0.00982,-0.67733,0.10048,3.20902,5.010660,0.000000,4.010066,4.765353,0.330257
0.089,0,0,0,1,0,0,0,0,0,0,7.617160,1.045039,17.297417,4.197629,3.823184,19.188288,6.007254,15.245745,-7.073236,18.642841,6.356481,16.379423,4.755540,154.051025,0,42.148376,73.760155,74.112144,8.634888,20.240524,8.670897,16.213432,8.675881,15.610470,9.063906,14.829927,9.551674,16.562548,10.909073,15.715573,11.202275,16.732786,0,0.02469,0.00248,0.00116,0.00496,0.00089,0.00086,0.00589,0.00991,-0.63945,0.10355,3.20848,5.009663,0.000000,4.009797,4.764289,-0.158621
0.090,0,0,0,1,0,0,0,0,0,0,7.618126,1.044332,17.295303,4.193210,3.827378,19.182524,6.010504,15.238856,-7.077348,18.661306,6.351952,16.378841,4.754570,154.394150,0,42.077801,74.112152,74.020950,8.639518,20.236937,8.673361,16.202888,8.679420,15.603941,9.061114,14.828011,9.553940,16.559206,10.914069,15.716611,11.201261,16.731369,0,0.02259,0.00271,0.00121,0.00503,0.00091,0.00086,0.00578,0.00924,-0.60668,0.10383,3.20868,5.008614,0.000000,4.009847,4.763226,-0.647498
0.091,0,0,0,1,0,0,0,0,0,0,7.619093,1.043625,17.293190,4.188791,3.831572,19.176760,6.013754,15.231967,-7.081461,18.679771,6.347423,16.378260,4.753601,154.737274,0,42.007225,74.464149,73.929749,8.644149,20.233351,8.675824,16.192345,8.682957,15.597411,9.058324,14.826095,9.556206,16.555864,10.919065,15.717648,11.200246,16.729954,0,0.02299,0.00261,0.00122,0.00510,0.00093,0.00086,0.00596,0.00872,-0.58304,0.10361,3.20921,5.007548,0.000000,4.009993,4.762162,-1.136375
0.092,0,0,0,1,0,0,0,0,0,0,7.620877,1.043443,17.290714,4.180389,3.836169,19.170757,6.017461,15.224913,-7.103110,18.697485,6.337934,16.376244,4.752698,154.876587,0,42.134872,74.545876,73.938652,8.695547,20.183311,8.676375,16.182222,8.686391,15.590398,9.061691,14.824136,9.558974,16.554079,10.923313,15.718283,11.202018,16.727976,0,0.02316,0.00253,0.00123,0.00507,0.00093,0.00085,0.00594,0.00842,-0.56462,0.10320,3.20912,5.006369,0.000000,4.008472,4.758966,-1.575565
0.093,0,0,0,1,0,0,0,0,0,0,7.622713,1.043294,17.288214,4.171734,3.840793,19.164738,6.021197,15.217847,-7.125879,18.715149,6.328129,16.374136,4.751800,155.002884,0,42.275169,74.610344,73.953941,8.749929,20.130308,8.676805,16.172127,8.689818,15.583354,9.065453,14.822174,9.561773,16.552395,10.927514,15.718893,11.203968,16.725964,0,0.02333,0.00253,0.00121,0.00491,0.00093,0.00085,0.00622,0.00844,-0.53896,0.10403,3.20874,5.005156,0.000000,4.006447,4.755634,-2.011583
0.094,0,0,0,1,0,0,0,0,0,0,7.624549,1.043145,17.285713,4.163078,3.845416,19.158718,6.024933,15.210781,-7.148648,18.732813,6.318323,16.372028,4.750901,155.129181,0,42.415466,74.674820,73.969231,8.804314,20.077305,8.677234,16.162031,8.693246,15.576309,9.069214,14.820213,9.564573,16.550709,10.931714,15.719503,11.205918,16.723951,0,0.02327,0.00276,0.00124,0.00486,0.00093,0.00085,0.00608,0.00851,-0.51249,0.10472,3.20872,5.004193,0.000000,4.004417,4.752303,-2.447601
0.095,0,0,0,1,0,0,0,0,0,0,7.626385,1.042996,17.283213,4.154422,3.850040,19.152699,6.028670,15.203716,-7.171417,18.750477,6.308518,16.369921,4.750002,155.255478,0,42.555763,74.739296,73.984528,8.858696,20.024302,8.677663,16.151936,8.696673,15.569265,9.072974,14.818252,9.567373,16.549023,10.935915,15.720114,11.207868,16.721937,0,0.02339,0.00315,0.00128,0.00494,0.00088,0.00084,0.00595,0.00854,-0.48711,0.10355,3.20887,5.003306,0.000000,4.002385,4.748971,-2.883619
