"Time","v3 L COP","v2 R COP","47 RDS cle","45  R marks","39 FRx (cm)","35 HRx (cm)","48 LDS cle","46 L marks","37 FLx (cm)","33 HLx (cm)","v1 xCoM","3 Platform","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","m3 RDS cle","m1 R marks","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","m4 LDS cle","m2 L marks","37a FLx (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","2 Trdml","12 Sync","1 Synch"
0.048,0.000000,4.155502,1,0,19.667135,15.870706,1,0,17.742067,16.598894,5.395061,0.00005,7.482911,0.662932,2.151453,5.286065,17.668079,4.933979,-10.263851,1,0,6.515383,3.376912,-11.844488,1,0,-0.402967,6.458186,12.739327,166.992386,0,34.984882,90.697792,97.376671,8.607398,20.223717,8.583122,16.674084,8.603994,16.125530,8.820901,15.326064,9.362894,16.831453,10.685776,16.373289,11.148223,17.301647,-0.02938,-0.01323,-0.02029,0.00653,0.00847,-0.01245,0.00548,0.00202,0.10134,0,3.27780
0.049,0.000000,4.157296,1,0,19.656752,15.858850,1,0,17.742178,16.610975,5.393808,0.00007,7.482680,0.661455,2.089317,5.288116,17.674427,4.936664,-10.224204,1,0,6.514370,3.378934,-11.745769,1,0,0.274807,6.462697,11.918084,166.096771,0,35.182407,90.760132,97.618446,8.607918,20.215065,8.588016,16.662447,8.603924,16.114992,8.824695,15.321845,9.361911,16.828930,10.686708,16.376410,11.149611,17.305765,-0.00334,-0.01296,-0.01853,0.00188,0.00913,-0.01350,0.00598,-0.00251,0.09993,0,3.27788
0.050,0.000000,4.159893,1,0,19.646368,15.846994,1,0,17.742289,16.623056,5.392765,-0.00003,7.482449,0.659978,2.027182,5.290167,17.680773,4.939348,-10.184557,1,0,6.513356,3.380956,-11.647048,1,0,0.952582,6.467208,11.096842,165.201172,0,35.379932,90.822472,97.860222,8.608437,20.206415,8.592908,16.650808,8.603854,16.104452,8.828489,15.317626,9.360928,16.826406,10.687640,16.379528,11.150998,17.309883,-0.01643,-0.01360,-0.02217,0.00247,0.00792,-0.01271,0.00653,0.00166,0.09901,0,3.27765
0.051,0.000000,4.162598,1,0,19.635984,15.835139,1,0,17.742401,16.635136,5.391748,-0.00015,7.482218,0.658500,1.965047,5.292218,17.687120,4.942033,-10.144910,1,0,6.512343,3.382978,-11.548328,1,0,1.630356,6.471719,10.275599,164.305557,0,35.577457,90.884811,98.101997,8.608956,20.197763,8.597800,16.639172,8.603784,16.093914,8.832283,15.313407,9.359944,16.823883,10.688573,16.382647,11.152386,17.314001,-0.03155,-0.01534,-0.01711,0.00352,0.00893,-0.01260,0.00390,0.00660,0.09835,0,3.27735
0.052,0.000000,4.163788,1,0,19.625828,15.823319,1,0,17.743809,16.644855,5.390859,0.00005,7.480022,0.662035,1.909250,5.294136,17.692636,4.943771,-10.091816,1,0,6.512844,3.383574,-11.436654,1,0,2.382788,6.469976,9.445286,164.409088,0,35.531551,90.867874,98.427231,8.610784,20.190279,8.599393,16.621635,8.608617,16.079319,8.839028,15.305328,9.358624,16.818531,10.689431,16.383984,11.154191,17.315716,-0.00787,-0.01473,-0.02002,0.00621,0.00684,-0.01273,0.00950,-0.00087,0.09898,0,3.27704
0.053,0.000000,4.164777,1,0,19.615845,15.811527,1,0,17.746222,16.652750,5.389985,0.00015,7.476307,0.669445,1.858352,5.295952,17.697512,4.944777,-10.028327,1,0,6.514515,3.383067,-11.314966,1,0,3.192935,6.463401,8.607960,165.285004,0,35.297459,90.789650,98.816978,8.613622,20.183695,8.598433,16.599537,8.617239,16.061588,8.848054,15.294266,9.357043,16.810991,10.690233,16.383944,11.156321,17.315577,-0.02477,-0.01316,-0.02389,-0.00171,0.00968,-0.01304,-0.00405,-0.00100,0.10352,0,3.27674
0.054,0.000000,4.164744,1,0,19.605864,15.799735,1,0,17.748634,16.660643,5.389257,-0.00015,7.472593,0.676854,1.807455,5.297767,17.702385,4.945784,-9.964838,1,0,6.516186,3.382561,-11.193278,1,0,4.003081,6.456825,7.770633,166.160919,0,35.063366,90.711418,99.206734,8.616460,20.177109,8.597474,16.577438,8.625862,16.043859,8.857080,15.283204,9.355463,16.803453,10.691034,16.383904,11.158450,17.315435,-0.02269,-0.01332,-0.02223,0.00490,0.00919,-0.01291,0.00833,0.00389,0.10455,0,3.27679
0.055,0.000000,4.164576,1,0,19.595881,15.787943,1,0,17.751047,16.668537,5.388548,-0.00018,7.468878,0.684264,1.756557,5.299583,17.707260,4.946790,-9.901350,1,0,6.517858,3.382055,-11.071590,1,0,4.813227,6.450250,6.933307,167.036835,0,34.829273,90.633194,99.596481,8.619298,20.170525,8.596515,16.555340,8.634485,16.026129,8.866106,15.272141,9.353883,16.795914,10.691836,16.383863,11.160580,17.315294,-0.00914,-0.01334,-0.01462,0.00773,0.00995,-0.01298,0.00609,0.00363,0.10427,0,3.27695
0.056,0.000000,4.164723,1,0,19.586092,15.776681,1,0,17.755934,16.674780,5.388055,0.00000,7.469589,0.678300,1.716873,5.301152,17.713423,4.947707,-9.847565,1,0,6.520283,3.381428,-10.939742,1,0,5.659882,6.444299,6.098654,167.789841,0,34.426891,90.796173,100.016808,8.617227,20.163067,8.599435,16.543161,8.642166,16.013428,8.868843,15.263982,9.352798,16.789036,10.692940,16.384167,11.163042,17.313755,-0.01884,-0.01277,-0.02236,0.00221,0.00870,-0.01431,0.00652,0.00300,0.10475,0,3.27698
0.057,0.000000,4.164914,1,0,19.576454,15.765829,1,0,17.762737,16.679749,5.387591,0.00025,7.473720,0.662000,1.685856,5.302531,17.720581,4.948555,-9.801282,1,0,6.523291,3.380709,-10.800038,1,0,6.534759,6.438831,5.266066,168.447845,0,33.894413,91.145615,100.460777,8.611360,20.154934,8.605355,16.538649,8.649118,16.004618,8.866718,15.258066,9.352096,16.782665,10.694278,16.384735,11.165762,17.311132,-0.01589,-0.01537,-0.01712,0.00656,0.00920,-0.01343,0.00583,0.00264,0.10710,0,3.27698
0.058,0.000000,4.164959,1,0,19.566814,15.754977,1,0,17.769539,16.684717,5.387486,0.00003,7.477850,0.645699,1.654839,5.303910,17.727741,4.949403,-9.754999,1,0,6.526299,3.379990,-10.660335,1,0,7.409636,6.433362,4.433479,169.105835,0,33.361935,91.495064,100.904747,8.605493,20.146803,8.611275,16.534136,8.656072,15.995805,8.864594,15.252151,9.351393,16.776297,10.695615,16.385305,11.168483,17.308512,-0.01648,-0.01442,-0.02262,0.00512,0.00941,-0.01250,0.00641,0.00413,0.10633,0,3.27728
0.059,0.000000,4.164986,1,0,19.557177,15.744125,1,0,17.776340,16.689684,5.387429,-0.00022,7.481981,0.629398,1.623822,5.305288,17.734900,4.950251,-9.708716,1,0,6.529306,3.379271,-10.520632,1,0,8.284513,6.427895,3.600891,169.763840,0,32.829456,91.844505,101.348709,8.599626,20.138670,8.617195,16.529623,8.663024,15.986994,8.862469,15.246235,9.350690,16.769926,10.696953,16.385874,11.171203,17.305889,-0.00713,-0.01971,-0.02022,0.00718,0.00952,-0.01313,0.00539,0.00615,0.10474,0,3.27766
0.060,0.000000,4.163980,1,0,19.547531,15.733843,1,0,17.785440,16.692570,5.387855,0.00000,7.482958,0.630118,1.599162,5.306854,17.739422,4.950210,-9.668859,1,0,6.532318,3.378108,-10.373532,1,0,9.141982,6.421242,2.788166,169.193192,0,33.070156,92.122833,101.624664,8.597205,20.127964,8.620173,16.521351,8.662333,15.972703,8.861103,15.241016,9.351544,16.763990,10.699127,16.384510,11.174215,17.302935,-0.02171,-0.01193,0.00007,-0.00011,0.00922,-0.01343,0.00505,0.00190,0.10378,0,3.27744
0.061,0.000000,4.162838,1,0,19.537878,15.724000,1,0,17.796318,16.693848,5.388346,0.00000,7.481496,0.643998,1.579415,5.308565,17.741903,4.949482,-9.633970,1,0,6.535333,3.376601,-10.220716,1,0,9.985993,6.413673,1.990795,167.672760,0,33.908558,92.346176,101.770737,8.597447,20.115267,8.620878,16.510174,8.655734,15.954178,8.860325,15.236339,9.353603,16.758390,10.701950,16.381653,11.177454,17.299723,-0.01754,-0.01308,-0.02154,0.00416,0.00985,-0.01228,0.00271,0.00403,0.10360,0,3.27706
0.062,0.000000,4.161694,1,0,19.528225,15.714156,1,0,17.807194,16.695124,5.389136,-0.00005,7.480034,0.657878,1.559669,5.310275,17.744385,4.948755,-9.599082,1,0,6.538348,3.375095,-10.067900,1,0,10.830005,6.406105,1.193424,166.152328,0,34.746960,92.569527,101.916809,8.597691,20.102571,8.621583,16.498999,8.649134,15.935653,8.859547,15.231660,9.355661,16.752790,10.704772,16.378796,11.180693,17.296511,-0.02277,-0.01409,-0.02956,0.00232,0.00894,-0.01252,0.00971,-0.00205,0.10146,0,3.27734
0.063,0.000000,4.160550,1,0,19.518572,15.704313,1,0,17.818071,16.696400,5.389966,-0.00015,7.478573,0.671758,1.539922,5.311985,17.746868,4.948027,-9.564193,1,0,6.541363,3.373588,-9.915083,1,0,11.674017,6.398536,0.396053,164.631882,0,35.585361,92.792870,102.062874,8.597934,20.089874,8.622289,16.487822,8.642534,15.917128,8.858768,15.226982,9.357720,16.747190,10.707595,16.375938,11.183931,17.293297,-0.03926,-0.02737,-0.02253,0.01553,0.00658,-0.01483,0.00208,0.00700,0.09899,0,3.27780
0.064,0.000000,4.160853,1,0,19.509094,15.694778,1,0,17.831072,16.696054,5.390848,0.00000,7.476263,0.682757,1.526690,5.313561,17.753033,4.948327,-9.539922,1,0,6.546762,3.373393,-9.777473,1,0,12.448195,6.394316,-0.376038,164.189865,0,36.053947,92.829391,102.123131,8.596786,20.076239,8.621341,16.478868,8.641430,15.905589,8.859962,15.225589,9.360632,16.745237,10.710320,16.373322,11.188457,17.290668,-0.01855,-0.01127,0.02367,0.00052,0.00903,-0.01223,0.01061,0.00184,0.09947,0,3.27717
0.065,0.000000,4.161351,1,0,19.499754,15.685483,1,0,17.845716,16.694456,5.391738,-0.00013,7.473298,0.691530,1.518495,5.315032,17.762043,4.949421,-9.523858,1,0,6.554005,3.374213,-9.651618,1,0,13.168387,6.392684,-1.128587,164.581528,0,36.236652,92.721474,102.117035,8.594563,20.061874,8.619115,16.471634,8.644574,15.899452,8.862679,15.226736,9.364202,16.746101,10.712970,16.370890,11.193979,17.288490,-0.01388,-0.01463,0.00530,0.00657,0.00933,-0.01233,0.00155,0.00459,0.09970,0,3.27625
0.066,0.000000,4.162497,1,0,19.490416,15.676187,1,0,17.860361,16.692856,5.392843,0.00000,7.470334,0.700303,1.510299,5.316503,17.771055,4.950516,-9.507795,1,0,6.561247,3.375031,-9.525763,1,0,13.888580,6.391053,-1.881135,164.973175,0,36.419353,92.613564,102.110939,8.592340,20.047510,8.616889,16.464399,8.647718,15.893314,8.865397,15.227883,9.367773,16.746967,10.715620,16.368460,11.199501,17.286312,-0.02135,-0.01236,-0.02179,0.00323,0.00717,-0.01353,0.00677,0.00290,0.09977,0,3.27673
0.067,0.000000,4.163729,1,0,19.481075,15.666891,1,0,17.875006,16.691257,5.393977,0.00000,7.467369,0.709076,1.502104,5.317973,17.780066,4.951610,-9.491732,1,0,6.568490,3.375850,-9.399907,1,0,14.608774,6.389422,-2.633683,165.364822,0,36.602058,92.505653,102.104843,8.590117,20.033146,8.614663,16.457165,8.650863,15.887177,8.868115,15.229031,9.371345,16.747831,10.718269,16.366028,11.205023,17.284134,-0.02026,-0.01364,-0.01900,0.00202,0.00854,-0.01334,0.00639,0.00350,0.10076,0,3.27757
0.068,0.000000,4.164158,1,0,19.471724,15.657537,1,0,17.890827,16.687994,5.395587,-0.00015,7.470736,0.708512,1.503940,5.319422,17.786634,4.951468,-9.477215,1,0,6.578459,3.376634,-9.281204,1,0,15.236447,6.389500,-3.351371,165.862076,0,36.705029,92.590431,102.063530,8.591981,20.025663,8.613281,16.448753,8.653382,15.881992,8.867641,15.230136,9.375707,16.747282,10.721980,16.363167,11.210443,17.282303,-0.01859,-0.01415,-0.02411,0.00327,0.00791,-0.01304,0.00426,0.00311,0.10488,0,3.27768
0.069,0.000000,4.164479,1,0,19.462364,15.648136,1,0,17.907558,16.683445,5.397262,0.00018,7.478997,0.700731,1.513531,5.320854,17.791315,4.950369,-9.463893,1,0,6.590537,3.377391,-9.168030,1,0,15.792599,6.390899,-4.042109,166.440964,0,36.746357,92.824158,101.994987,8.597005,20.023502,8.612553,16.439434,8.655420,15.877544,8.864700,15.231211,9.380680,16.745640,10.726509,16.359976,11.215784,17.280741,-0.02079,-0.01287,-0.01904,0.00423,0.00816,-0.01433,0.00705,0.00390,0.10529,0,3.27760
0.070,0.000000,4.164126,1,0,19.453003,15.638736,1,0,17.924288,16.678898,5.399269,0.00031,7.487259,0.692949,1.523123,5.322287,17.795996,4.949271,-9.450571,1,0,6.602614,3.378148,-9.054856,1,0,16.348749,6.392299,-4.732848,167.019852,0,36.787685,93.057892,101.926437,8.602029,20.021339,8.611824,16.430113,8.657458,15.873096,8.861759,15.232285,9.385654,16.743998,10.731039,16.356785,11.221126,17.279179,-0.01477,-0.01216,-0.00818,0.00221,0.00808,-0.01204,0.00605,0.00402,0.10472,0,3.27753
0.071,0.000000,4.163683,1,0,19.443644,15.629336,1,0,17.941019,16.674349,5.401320,0.00010,7.495521,0.685167,1.532714,5.323719,17.800676,4.948172,-9.437249,1,0,6.614692,3.378905,-8.941682,1,0,16.904902,6.393698,-5.423586,167.598740,0,36.829014,93.291626,101.857895,8.607052,20.019178,8.611095,16.420794,8.659496,15.868648,8.858819,15.233360,9.390629,16.742355,10.735568,16.353594,11.226467,17.277617,-0.02045,-0.01320,0.00445,0.00345,0.00931,-0.01265,0.00341,0.00280,0.10498,0,3.27745
0.072,0.000000,4.163307,1,0,19.434132,15.620461,1,0,17.958727,16.668314,5.403467,-0.00022,7.495554,0.687359,1.547956,5.325130,17.803225,4.947664,-9.421356,1,0,6.614858,3.379424,-8.840528,1,0,17.389133,6.393408,-6.053074,168.174683,0,36.745861,93.444313,102.070610,8.608959,20.013498,8.609561,16.410379,8.661781,15.860341,8.858078,15.228100,9.392113,16.736341,10.737507,16.349194,11.231240,17.272926,-0.01837,-0.01142,-0.04120,0.00329,0.00954,-0.01298,0.00508,0.00300,0.10686,0,3.27744
0.073,0.000000,4.162940,1,0,19.424501,15.611993,1,0,17.977190,16.661131,5.405627,-0.00015,7.489227,0.697263,1.567566,5.326524,17.804123,4.947612,-9.403475,1,0,6.605817,3.379758,-8.748668,1,0,17.817770,6.391811,-6.635213,168.748367,0,36.566471,93.534348,102.500755,8.608458,20.005096,8.607403,16.399120,8.664257,15.849053,8.859039,15.217941,9.390900,16.726950,10.737442,16.343859,11.235575,17.265818,-0.01425,-0.01397,-0.01884,0.00491,0.00903,-0.01315,0.00780,0.00178,0.10578,0,3.27744
0.074,0.000000,4.163242,1,0,19.414873,15.603525,1,0,17.995653,16.653946,5.408085,0.00010,7.482900,0.707167,1.587176,5.327919,17.805021,4.947560,-9.385593,1,0,6.596775,3.380092,-8.656807,1,0,18.246407,6.390214,-7.217351,169.322037,0,36.387085,93.624382,102.930901,8.607956,19.996695,8.605245,16.387861,8.666733,15.837766,8.860001,15.207784,9.389687,16.717556,10.737377,16.338524,11.239909,17.258711,-0.03612,-0.01299,-0.02663,0.00605,0.00871,-0.01260,0.00730,0.01039,0.10379,0,3.27737
0.075,0.000000,4.163635,1,0,19.405243,15.595057,1,0,18.014116,16.646763,5.410584,-0.00003,7.476573,0.717070,1.606786,5.329314,17.805920,4.947508,-9.367712,1,0,6.587734,3.380426,-8.564946,1,0,18.675043,6.388617,-7.799490,169.895706,0,36.207695,93.714417,103.361046,8.607454,19.988293,8.603086,16.376602,8.669209,15.826478,8.860962,15.197626,9.388474,16.708162,10.737312,16.333189,11.244243,17.251602,-0.01835,-0.01547,-0.02584,0.00294,0.00909,-0.01150,0.00496,0.00533,0.10257,0,3.27730
0.076,0.000000,4.165066,1,0,19.395679,15.586527,1,0,18.033144,16.637848,5.413687,0.00000,7.474481,0.714545,1.635630,5.330872,17.805145,4.948712,-9.342435,1,0,6.576632,3.381290,-8.481708,1,0,19.053764,6.385269,-8.289317,170.198807,0,36.158436,93.819145,103.719574,8.607262,19.978928,8.601980,16.365316,8.670537,15.814499,8.860044,15.190631,9.387881,16.701052,10.737332,16.328249,11.248246,17.243832,-0.01612,-0.01326,-0.01664,0.00263,0.00938,-0.01262,0.00561,0.00336,0.10199,0,3.27734
0.077,0.000000,4.166636,1,0,19.386166,15.577950,1,0,18.052612,16.627598,5.416871,0.00003,7.475665,0.702411,1.671614,5.332556,17.803078,4.950888,-9.311440,1,0,6.563936,3.382563,-8.405136,1,0,19.393898,6.380569,-8.707781,170.292740,0,36.209774,93.935242,104.022743,8.607306,19.968821,8.601687,16.354010,8.670979,15.801987,8.857672,15.186080,9.387771,16.695707,10.737417,16.323616,11.251993,17.235552,-0.02013,-0.01235,-0.02100,0.00367,0.00973,-0.01282,0.00631,0.00401,0.09969,0,3.27742
0.078,0.000000,4.168437,1,0,19.376652,15.569371,1,0,18.072079,16.617344,5.420496,-0.00022,7.476848,0.690277,1.707598,5.334241,17.801012,4.953063,-9.280446,1,0,6.551241,3.383836,-8.328564,1,0,19.734034,6.375868,-9.126245,170.386658,0,36.261108,94.051338,104.325905,8.607352,19.958712,8.601395,16.342705,8.671421,15.789474,8.855301,15.181530,9.387660,16.690361,10.737503,16.318985,11.255739,17.227270,-0.01969,-0.01274,-0.01865,0.00233,0.00880,-0.01202,0.00530,0.00076,0.09828,0,3.27725
0.079,0.000000,4.170270,1,0,19.367140,15.560794,1,0,18.091545,16.607094,5.424180,-0.00003,7.478031,0.678143,1.743582,5.335926,17.798944,4.955239,-9.249452,1,0,6.538546,3.385108,-8.251991,1,0,20.074167,6.371168,-9.544710,170.480591,0,36.312447,94.167427,104.629074,8.607397,19.948605,8.601103,16.331398,8.671863,15.776962,8.852929,15.176979,9.387549,16.685017,10.737589,16.314352,11.259486,17.218988,-0.01745,-0.01434,-0.02285,0.00309,0.00751,-0.01310,0.00750,0.00358,0.10205,0,3.27703
0.080,0.000000,4.171267,1,0,19.358000,15.552816,1,0,18.111927,16.596376,5.427962,0.00010,7.478804,0.670931,1.778339,5.337755,17.800219,4.956434,-9.217516,1,0,6.534993,3.385957,-8.182025,1,0,20.373804,6.369075,-9.853997,170.968002,0,36.227180,94.213966,104.783035,8.610631,19.939938,8.601096,16.321024,8.673378,15.773208,8.850744,15.177055,9.389057,16.683765,10.738472,16.310890,11.264362,17.213362,-0.01866,-0.01199,-0.01804,0.00390,0.00801,-0.01037,0.00678,0.00611,0.10357,0,3.27686
0.081,0.000000,4.172151,1,0,19.349152,15.545304,1,0,18.133015,16.585302,5.431757,0.00000,7.479261,0.667525,1.812147,5.339696,17.804075,4.956871,-9.184853,1,0,6.538507,3.386479,-8.117166,1,0,20.642134,6.368999,-10.078886,171.759583,0,36.036316,94.206734,104.821663,8.616329,19.932384,8.601311,16.311371,8.675723,15.776222,8.848703,15.180709,9.391815,16.685678,10.739973,16.308332,11.270112,17.209785,-0.01758,-0.01362,-0.01198,0.00356,0.00829,-0.01332,0.00350,0.00063,0.10398,0,3.27670
0.082,0.000000,4.172476,1,0,19.340302,15.537791,1,0,18.154104,16.574228,5.435369,-0.00018,7.479717,0.664119,1.845955,5.341637,17.807930,4.957307,-9.152189,1,0,6.542022,3.387000,-8.052305,1,0,20.910463,6.368922,-10.303774,172.551163,0,35.845451,94.199493,104.860291,8.622026,19.924831,8.601524,16.301716,8.678069,15.779237,8.846662,15.184361,9.394574,16.687592,10.741473,16.305775,11.275861,17.206211,-0.01708,-0.01243,-0.07159,0.00176,0.00830,-0.01357,0.00782,0.00472,0.10510,0,3.27685
0.083,0.000000,4.172727,1,0,19.331453,15.530279,1,0,18.175192,16.563154,5.438957,-0.00013,7.480174,0.660712,1.879763,5.343578,17.811787,4.957744,-9.119526,1,0,6.545536,3.387522,-7.987446,1,0,21.178795,6.368846,-10.528663,173.342743,0,35.654587,94.192261,104.898918,8.627725,19.917278,8.601739,16.292063,8.680414,15.782252,8.844621,15.188014,9.397333,16.689505,10.742974,16.303219,11.281610,17.202635,-0.01788,-0.01299,-0.02558,0.00269,0.00867,-0.01174,0.00669,0.00369,0.10822,0,3.27708
0.084,0.000000,4.173131,1,0,19.322445,15.522469,1,0,18.196947,16.551846,5.442138,0.00013,7.480015,0.659599,1.904358,5.345513,17.813389,4.957177,-9.100769,1,0,6.546706,3.389156,-7.928144,1,0,21.385012,6.369420,-10.669245,173.921906,0,35.527481,94.230904,104.976654,8.630255,19.906025,8.601175,16.279280,8.681725,15.779974,8.844076,15.184624,9.398479,16.685503,10.743954,16.298613,11.284394,17.197372,-0.01802,-0.01431,-0.01565,0.00402,0.00872,-0.01238,-0.00222,0.00407,0.10777,0,3.27671
0.085,0.000000,4.173554,1,0,19.313313,15.514429,1,0,18.219219,16.540358,5.445264,0.00015,7.479380,0.660259,1.921829,5.347442,17.813250,4.955834,-9.092762,1,0,6.546063,3.391651,-7.873139,1,0,21.543211,6.370495,-10.744655,174.336868,0,35.449661,94.305031,105.084625,8.630336,19.891907,8.600011,16.264078,8.682236,15.773604,8.844688,15.175789,9.398376,16.676931,10.744531,16.292421,11.284885,17.190807,-0.01906,-0.01228,-0.02912,0.00155,0.00825,-0.01312,0.00900,0.00142,0.10618,0,3.27617
0.086,0.000000,4.174186,1,0,19.304180,15.506390,1,0,18.241489,16.528872,5.447971,-0.00010,7.478745,0.660919,1.939301,5.349370,17.813110,4.954491,-9.084755,1,0,6.545421,3.394146,-7.818134,1,0,21.701412,6.371572,-10.820065,174.751816,0,35.371841,94.379150,105.192596,8.630418,19.877790,8.598846,16.248875,8.682746,15.767236,8.845300,15.166955,9.398275,16.668360,10.745108,16.286232,11.285378,17.184240,-0.02014,-0.01506,-0.01804,0.00273,0.00843,-0.01215,0.00418,0.00378,0.10509,0,3.27685
0.087,0.000000,4.174846,1,0,19.295048,15.498350,1,0,18.263760,16.517384,5.450623,0.00018,7.478110,0.661579,1.956773,5.351299,17.812973,4.953148,-9.076749,1,0,6.544778,3.396641,-7.763129,1,0,21.859613,6.372647,-10.895473,175.166779,0,35.294022,94.453270,105.300575,8.630499,19.863672,8.597681,16.233673,8.683257,15.760866,8.845912,15.158120,9.398173,16.659786,10.745684,16.280043,11.285869,17.177675,-0.01758,-0.01377,-0.02048,0.00275,0.00894,-0.01294,0.00593,0.00063,0.10460,0,3.27784
0.088,0.000000,4.175467,1,0,19.286068,15.490369,1,0,18.286331,16.506252,5.452906,-0.00018,7.475311,0.675012,1.961390,5.353356,17.812609,4.951441,-9.079729,1,0,6.548813,3.399082,-7.682942,1,0,21.939621,6.370488,-10.918704,175.421570,0,35.420841,94.480492,105.325729,8.630812,19.847511,8.596027,16.220940,8.682833,15.756821,8.846634,15.153218,9.400107,16.654434,10.747489,16.274240,11.289005,17.172503,-0.01862,-0.01315,-0.02006,0.00278,0.01009,-0.01298,0.00495,0.00426,0.10209,0,3.27786
0.089,0.000000,4.176082,1,0,19.277208,15.482432,1,0,18.309137,16.495396,5.455139,0.00013,7.470840,0.698321,1.956070,5.355510,17.812069,4.949453,-9.091203,1,0,6.556466,3.401482,-7.583288,1,0,21.959181,6.365828,-10.901598,175.552521,0,35.705853,94.471451,105.286865,8.631304,19.829769,8.593996,16.210115,8.681686,15.754571,8.847441,15.151357,9.403614,16.651569,10.750244,16.268740,11.294186,17.168406,-0.02013,-0.01387,-0.01977,0.00363,0.00874,-0.01272,0.00431,0.00067,0.09932,0,3.27764
0.090,0.000000,4.176161,1,0,19.268349,15.474496,1,0,18.331942,16.484541,5.456910,-0.00013,7.466369,0.721629,1.950751,5.357665,17.811531,4.947465,-9.102676,1,0,6.564118,3.403882,-7.483634,1,0,21.978741,6.361167,-10.884491,175.683487,0,35.990868,94.462410,105.248001,8.631796,19.812029,8.591964,16.199291,8.680540,15.752321,8.848248,15.149494,9.407121,16.648705,10.752999,16.263239,11.299366,17.164310,-0.01848,-0.01404,-0.02113,0.00346,0.00879,-0.01250,0.00643,0.00360,0.10144,0,3.27747
0.091,0.000000,4.176167,1,0,19.259487,15.466559,1,0,18.354748,16.473684,5.458618,0.00028,7.461897,0.744938,1.945431,5.359820,17.810991,4.945477,-9.114150,1,0,6.571771,3.406282,-7.383980,1,0,21.998302,6.356506,-10.867385,175.814453,0,36.275879,94.453369,105.209137,8.632288,19.794287,8.589931,16.188467,8.679394,15.750072,8.849054,15.147633,9.410628,16.645840,10.755754,16.257738,11.304547,17.160213,-0.01859,-0.01351,-0.02067,0.00270,0.00878,-0.01239,0.00604,0.00281,0.10245,0,3.27731
