"Time","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39 FRx (cm)","38 FLy (cm)","37 FLx (cm)","36 HRy (cm)","35 HRx (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
3.315,0,0,7.100239,0.923548,5.998442,16.794142,4.859979,18.557028,6.667149,17.502934,4.840837,14.005030,6.763884,15.679117,116.480202,0,73.441422,82.857826,86.199905,7.899791,19.224854,8.016482,14.476319,8.084848,13.923744,8.932997,13.624557,9.023102,15.422296,10.500255,15.161528,10.600642,16.083899,0,0.00067,0.00065,0.00066,0.00221,0.00053,0.00071,0.00063,0.00068,-1.48445,0.11015,3.27759,14.476319
3.316,0,0,7.099950,0.922512,5.999221,16.794695,4.861201,18.547592,6.678517,17.518244,4.843199,13.997001,6.761722,15.669668,116.508919,0,73.664360,82.885834,86.221443,7.901425,19.221754,8.017167,14.467994,8.088572,13.915483,8.936213,13.621168,9.024455,15.419001,10.502005,15.160485,10.601329,16.082945,0,0.00068,0.00064,0.00067,0.00214,0.00053,0.00073,0.00062,0.00068,-1.48669,0.11171,3.27751,14.467994
3.317,0,0,7.099662,0.921476,6.000000,16.795250,4.862423,18.538155,6.689885,17.533552,4.845561,13.988971,6.759560,15.660218,116.537636,0,73.887299,82.913841,86.242981,7.903058,19.218655,8.017852,14.459668,8.092296,13.907220,8.939429,13.617780,9.025807,15.415705,10.503754,15.159444,10.602015,16.081989,0,0.00069,0.00064,0.00065,0.00213,0.00054,0.00072,0.00063,0.00067,-1.48605,0.11210,3.27743,14.459668
3.318,0,0,7.101460,0.922658,5.998304,16.791506,4.863581,18.523548,6.692496,17.554739,4.846023,13.980326,6.759414,15.644273,116.246765,0,74.126350,82.786682,86.288818,7.901640,19.210405,8.018357,14.448340,8.094575,13.894094,8.944454,13.611109,9.024361,15.409293,10.502657,15.155069,10.600453,16.078335,0,0.00071,0.00065,0.00064,0.00201,0.00054,0.00072,0.00065,0.00067,-1.48672,0.11019,3.27728,14.448340
3.319,0,0,7.103760,0.924375,5.996012,16.786728,4.864723,18.507696,6.692999,17.577341,4.846028,13.971532,6.759753,15.626764,115.878975,0,74.369286,82.622177,86.340492,7.899487,19.200916,8.018819,14.436292,8.096507,13.879799,8.949914,13.603647,9.022241,15.402130,10.500875,15.149894,10.598351,16.074030,0,0.00070,0.00064,0.00063,0.00197,0.00054,0.00074,0.00066,0.00067,-1.48425,0.10715,3.27713,14.436292
3.320,0,0,7.106061,0.926091,5.993720,16.781948,4.865865,18.491846,6.693502,17.599941,4.846032,13.962738,6.760092,15.609255,115.511185,0,74.612221,82.457680,86.392174,7.897335,19.191425,8.019281,14.424242,8.098440,13.865503,8.955374,13.596187,9.020121,15.394968,10.499093,15.144717,10.596248,16.069725,0,0.00073,0.00064,0.00064,0.00171,0.00054,0.00073,0.00065,0.00066,-1.48621,0.10810,3.27705,14.424242
3.321,0,0,7.108362,0.927807,5.991428,16.777170,4.867007,18.475994,6.694005,17.622543,4.846037,13.953944,6.760432,15.591746,115.143394,0,74.855156,82.293175,86.443855,7.895182,19.181936,8.019744,14.412192,8.100372,13.851208,8.960834,13.588725,9.018000,15.387805,10.497311,15.139542,10.594145,16.065420,0,0.00073,0.00063,0.00064,0.00179,0.00052,0.00073,0.00064,0.00067,-1.48670,0.10946,3.27699,14.412192
3.322,0,0,7.107145,0.936368,5.992113,16.775314,4.868355,18.464813,6.697701,17.654335,4.844141,13.944362,6.762048,15.579831,114.972748,0,75.207413,82.278450,86.495628,7.895023,19.171074,8.018791,14.400741,8.102709,13.838895,8.964726,13.583863,9.017717,15.383075,10.497530,15.137866,10.593229,16.063250,0,0.00076,0.00063,0.00066,0.00183,0.00052,0.00072,0.00063,0.00069,-1.48435,0.10979,3.27729,14.400741
3.323,0,0,7.105082,0.946577,5.993514,16.774160,4.869753,18.454756,6.702164,17.688339,4.841787,13.934588,6.763973,15.569262,114.849541,0,75.585983,82.299782,86.547424,7.895344,19.159880,8.017499,14.389433,8.105143,13.827058,8.968243,13.579627,9.017878,15.378930,10.498230,15.137033,10.592601,16.061592,0,0.00079,0.00064,0.00064,0.00187,0.00051,0.00071,0.00060,0.00070,-1.48622,0.11097,3.27760,14.389433
3.324,0,0,7.103019,0.956786,5.994915,16.773006,4.871151,18.444696,6.706628,17.722343,4.839433,13.924816,6.765897,15.558693,114.726341,0,75.964554,82.321106,86.599228,7.895666,19.148687,8.016206,14.378125,8.107577,13.815222,8.971758,13.575391,9.018038,15.374785,10.498930,15.136201,10.591971,16.059937,0,0.00079,0.00064,0.00064,0.00196,0.00050,0.00072,0.00061,0.00071,-1.48601,0.11151,3.27782,14.378125
3.325,0,0,7.100956,0.966994,5.996317,16.771852,4.872550,18.434639,6.711092,17.756346,4.837079,13.915044,6.767821,15.548123,114.603142,0,76.343124,82.342438,86.651024,7.895987,19.137493,8.014913,14.366817,8.110011,13.803386,8.975274,13.571156,9.018198,15.370641,10.499630,15.135368,10.591343,16.058279,0,0.00079,0.00065,0.00065,0.00198,0.00051,0.00074,0.00059,0.00073,-1.48694,0.10972,3.27804,14.366817
3.326,0,0,7.100225,0.961531,5.997819,16.772411,4.876591,18.427496,6.710201,17.790527,4.839229,13.904019,6.769497,15.541656,114.335541,0,76.678726,82.292839,86.648117,7.895750,19.130466,8.013630,14.353283,8.109910,13.793067,8.979609,13.566899,9.019200,15.366455,10.500865,15.132645,10.591675,16.056225,0,0.00083,0.00067,0.00064,0.00193,0.00050,0.00074,0.00060,0.00074,-1.48646,0.10726,3.27789,14.353283
3.327,0,0,7.099814,0.952294,5.999346,16.773382,4.881269,18.421053,6.708021,17.824753,4.842462,13.892694,6.771113,15.536175,114.033188,0,77.003983,82.226166,86.632050,7.895379,19.124443,8.012350,14.339212,8.109198,13.783113,8.984142,13.562638,9.020406,15.362260,10.502230,15.129465,10.592237,16.054071,0,0.00082,0.00067,0.00064,0.00184,0.00049,0.00073,0.00061,0.00074,-1.48294,0.10973,3.27775,14.339212
3.328,0,0,7.099404,0.943058,6.000874,16.774353,4.885947,18.414610,6.705841,17.858976,4.845695,13.881369,6.772729,15.530694,113.730835,0,77.329247,82.159492,86.615982,7.895008,19.118418,8.011070,14.325143,8.108486,13.773159,8.988676,13.558377,9.021610,15.358065,10.503594,15.126286,10.592800,16.051920,0,0.00081,0.00065,0.00064,0.00175,0.00050,0.00072,0.00062,0.00077,-1.48668,0.11237,3.27790,14.325143
3.329,0,0,7.098994,0.933822,6.002400,16.775324,4.890625,18.408167,6.703661,17.893202,4.848929,13.870043,6.774345,15.525213,113.428474,0,77.654503,82.092819,86.599915,7.894637,19.112394,8.009790,14.311072,8.107775,13.763206,8.993209,13.554116,9.022816,15.353869,10.504958,15.123107,10.593363,16.049768,0,0.00080,0.00065,0.00062,0.00159,0.00052,0.00071,0.00063,0.00069,-1.48651,0.11261,3.27804,14.311072
3.330,0,0,7.098113,0.936666,6.002604,16.775148,4.888443,18.399406,6.700258,17.923424,4.848913,13.858595,6.773936,15.514723,113.226967,0,77.713829,82.112732,86.764030,7.895880,19.102226,8.010234,14.300672,8.108306,13.753614,8.997931,13.547219,9.022346,15.347031,10.505199,15.121062,10.593059,16.045578,0,0.00081,0.00065,0.00060,0.00151,0.00051,0.00072,0.00062,0.00078,-1.48592,0.11304,3.27773,14.300672
3.331,0,0,7.097119,0.942417,6.002491,16.774694,4.884611,18.390089,6.696560,17.952682,4.848114,13.847116,6.773039,15.503027,113.049736,0,77.709137,82.153488,86.971519,7.897512,19.091063,8.011091,14.291153,8.109138,13.744110,9.002699,13.539688,9.021475,15.339555,10.505171,15.119291,10.592546,16.040897,0,0.00081,0.00064,0.00059,0.00148,0.00050,0.00073,0.00062,0.00081,-1.48568,0.11219,3.27743,14.291153
3.332,0,0,7.096126,0.948168,6.002377,16.774242,4.880778,18.380772,6.692863,17.981939,4.847316,13.835639,6.772143,15.491331,112.872498,0,77.704445,82.194237,87.179008,7.899144,19.079897,8.011949,14.281635,8.109968,13.734607,9.007467,13.532156,9.020603,15.332079,10.505141,15.117520,10.592033,16.036215,0,0.00081,0.00064,0.00059,0.00161,0.00050,0.00074,0.00062,0.00080,-1.48587,0.10936,3.27728,14.281635
3.333,0,0,7.095131,0.953919,6.002263,16.773788,4.876946,18.371454,6.689165,18.011198,4.846518,13.824162,6.771246,15.479634,112.695267,0,77.699753,82.234993,87.386497,7.900775,19.068733,8.012806,14.272117,8.110800,13.725102,9.012235,13.524625,9.019732,15.324603,10.505113,15.115749,10.591521,16.031534,0,0.00080,0.00065,0.00060,0.00169,0.00051,0.00073,0.00061,0.00082,-1.48741,0.11021,3.27712,14.272117
3.334,0,0,7.096232,0.957791,6.002874,16.770468,4.878218,18.356653,6.681116,18.029583,4.850148,13.810868,6.770136,15.469713,112.359093,0,78.080261,82.258682,87.481934,7.901130,19.056622,8.011889,14.260704,8.110949,13.712896,9.013829,13.519156,9.019800,15.319146,10.505450,15.112166,10.592110,16.026674,0,0.00079,0.00065,0.00059,0.00169,0.00051,0.00071,0.00060,0.00081,-1.48470,0.11305,3.27674,14.260704
3.335,0,0,7.097837,0.961211,6.003659,16.766455,4.880718,18.340534,6.672019,18.045351,4.854845,13.797138,6.768975,15.460218,111.984665,0,78.553490,82.278267,87.550400,7.901177,19.044283,8.010544,14.248836,8.110932,13.700039,9.014660,13.514184,9.020094,15.314176,10.505876,15.108147,10.592962,16.021772,0,0.00080,0.00065,0.00059,0.00167,0.00052,0.00072,0.00060,0.00080,-1.49126,0.11328,3.27638,14.248836
3.336,0,0,7.099442,0.964630,6.004445,16.762444,4.883219,18.324415,6.662923,18.061119,4.859541,13.783408,6.767813,15.450725,111.610237,0,79.026711,82.297859,87.618866,7.901225,19.031946,8.009199,14.236967,8.110917,13.687181,9.015491,13.509212,9.020389,15.309205,10.506302,15.104127,10.593816,16.016870,0,0.00079,0.00066,0.00059,0.00167,0.00051,0.00071,0.00059,0.00088,-1.48648,0.11155,3.27676,14.236967
3.337,0,0,7.101047,0.968050,6.005230,16.758430,4.885719,18.308296,6.653827,18.076887,4.864237,13.769678,6.766652,15.441230,111.235809,0,79.499939,82.317444,87.687332,7.901272,19.019608,8.007854,14.225099,8.110901,13.674324,9.016322,13.504239,9.020682,15.304235,10.506727,15.100108,10.594668,16.011969,0,0.00078,0.00066,0.00060,0.00160,0.00051,0.00071,0.00059,0.00132,-1.48568,0.11054,3.27714,14.225099
3.338,0,0,7.101483,0.963389,6.006674,16.756428,4.885817,18.295311,6.650428,18.098972,4.867970,13.761426,6.766725,15.430739,111.214088,0,79.787979,82.570488,87.898376,7.899590,19.008392,8.007453,14.209430,8.111835,13.662230,9.015379,13.496220,9.021585,15.296205,10.508283,15.097121,10.596354,16.007536,0,0.00074,0.00065,0.00060,0.00158,0.00051,0.00070,0.00057,0.00161,-1.48110,0.10908,3.27745,14.209430
3.339,0,0,7.101638,0.956782,6.008276,16.754910,4.885337,18.283079,6.648401,18.122580,4.871471,13.754493,6.767095,15.420010,111.277260,0,80.031448,82.879723,88.143730,7.897493,18.997446,8.007277,14.192846,8.112999,13.650319,9.014009,13.487465,9.022635,15.287438,10.510111,15.094384,10.598238,16.003218,0,0.00073,0.00066,0.00062,0.00147,0.00052,0.00067,0.00055,0.00172,-1.48441,0.10704,3.27773,14.192846
3.340,0,0,7.101794,0.950175,6.009877,16.753391,4.884857,18.270849,6.646373,18.146185,4.874972,13.747560,6.767465,15.409279,111.340431,0,80.274910,83.188957,88.389091,7.895395,18.986500,8.007102,14.176263,8.114162,13.638408,9.012638,13.478711,9.023685,15.278672,10.511938,15.091646,10.600122,15.998900,0,0.00073,0.00067,0.00060,0.00134,0.00052,0.00067,0.00055,0.00180,-1.48665,0.10858,3.27743,14.176263
3.341,0,0,7.101949,0.943569,6.011479,16.751873,4.884376,18.258619,6.644346,18.169792,4.878473,13.740626,6.767835,15.398549,111.403610,0,80.518379,83.498199,88.634445,7.893297,18.975554,8.006927,14.159679,8.115325,13.626497,9.011268,13.469957,9.024734,15.269905,10.513765,15.088909,10.602008,15.994582,0,0.00074,0.00066,0.00059,0.00119,0.00053,0.00067,0.00056,0.00181,-1.48422,0.11172,3.27713,14.159679
3.342,0,0,7.107035,0.941431,6.012939,16.751858,4.883607,18.248755,6.639756,18.187403,4.880414,13.731728,6.767724,15.387510,111.456902,0,80.823387,83.602585,88.631561,7.895015,18.969950,8.007956,14.150648,8.118889,13.618520,9.012351,13.466058,9.028215,15.265984,10.517344,15.085717,10.605160,15.992119,0,0.00071,0.00067,0.00058,0.00112,0.00055,0.00067,0.00057,0.00181,-1.48170,0.11197,3.27697,14.150648
3.343,0,0,7.113307,0.940369,6.014366,16.752203,4.882769,18.239458,6.634549,18.203571,4.881981,13.722355,6.767497,15.376398,111.507812,0,81.143196,83.657661,88.568932,7.897651,18.965633,8.009274,14.143435,8.123031,13.611490,9.014026,13.463327,9.032281,15.263228,10.521342,15.082416,10.608616,15.990102,0,0.00070,0.00068,0.00059,0.00102,0.00057,0.00067,0.00058,0.00180,-1.48553,0.11060,3.27685,14.143435
3.344,0,0,7.119579,0.939308,6.015792,16.752550,4.881930,18.230162,6.629341,18.219738,4.883547,13.712982,6.767270,15.365285,111.558723,0,81.463013,83.712746,88.506294,7.900287,18.961315,8.010593,14.136223,8.127172,13.604460,9.015700,13.460597,9.036345,15.260473,10.525341,15.079114,10.612073,15.988085,0,0.00074,0.00088,0.00059,0.00091,0.00058,0.00068,0.00057,0.00181,-1.48636,0.10979,3.27753,14.136223
3.345,0,0,7.125851,0.938246,6.017219,16.752895,4.881092,18.220867,6.624134,18.235907,4.885113,13.703610,6.767043,15.354173,111.609634,0,81.782829,83.767822,88.443665,7.902924,18.956997,8.011913,14.129010,8.131314,13.597429,9.017375,13.457866,9.040411,15.257718,10.529341,15.075812,10.615530,15.986067,0,0.00077,0.00099,0.00057,0.00089,0.00057,0.00067,0.00058,0.00183,-1.48723,0.10835,3.27819,14.129010
3.346,0,0,7.123569,0.943417,6.017704,16.747343,4.882874,18.209726,6.618765,18.245752,4.885763,13.693724,6.768173,15.343334,111.767792,0,81.937775,83.888245,88.600594,7.903040,18.947384,8.010438,14.120631,8.132780,13.588927,9.017892,13.451724,9.041418,15.251571,10.530667,15.072390,10.617632,15.982037,0,0.00075,0.00101,0.00056,0.00097,0.00059,0.00065,0.00058,0.00188,-1.48599,0.10566,3.27788,14.120631
3.347,0,0,7.119227,0.950089,6.017962,16.740374,4.885286,18.198141,6.613358,18.254076,4.886193,13.683714,6.769630,15.332562,111.951752,0,82.053032,84.024391,88.810379,7.902550,18.936497,8.008291,14.111971,8.133603,13.580071,9.018129,13.444760,9.041689,15.244607,10.531350,15.068938,10.619408,15.977521,0,0.00078,0.00102,0.00057,0.00100,0.00059,0.00067,0.00058,0.00191,-1.48549,0.10581,3.27759,14.111971
3.348,0,0,7.114886,0.956760,6.018220,16.733402,4.887698,18.186558,6.607950,18.262402,4.886622,13.673704,6.771087,15.321791,112.135719,0,82.168297,84.160538,89.020164,7.902060,18.925610,8.006145,14.103311,8.134425,13.571215,9.018367,13.437798,9.041961,15.237643,10.532034,15.065486,10.621183,15.973006,0,0.00077,0.00102,0.00057,0.00101,0.00060,0.00066,0.00057,0.00207,-1.48551,0.10885,3.27767,14.103311
3.349,0,0,7.110545,0.963432,6.018478,16.726433,4.890110,18.174973,6.602542,18.270725,4.887052,13.663694,6.772544,15.311018,112.319679,0,82.283554,84.296684,89.229950,7.901569,18.914721,8.003998,14.094650,8.135248,13.562359,9.018604,13.430834,9.042232,15.230680,10.532718,15.062035,10.622959,15.968491,0,0.00076,0.00102,0.00059,0.00101,0.00061,0.00066,0.00058,0.00235,-1.48631,0.10984,3.27774,14.094650
3.350,0,0,7.111655,0.961427,6.017173,16.724220,4.891984,18.167030,6.600794,18.278219,4.889738,13.656176,6.774064,15.301095,112.233246,0,82.667976,84.254242,89.174789,7.900574,18.899059,8.004493,14.085480,8.138424,13.554155,9.021302,13.428717,9.044945,15.228561,10.535303,15.058800,10.625338,15.965131,0,0.00077,0.00105,0.00059,0.00101,0.00062,0.00065,0.00060,0.00230,-1.48706,0.10938,3.27782,14.085480
3.351,0,0,7.114078,0.957334,6.015491,16.723152,4.893728,18.159964,6.599926,18.285511,4.892966,13.649257,6.775599,15.291376,112.081726,0,83.117180,84.168816,89.055870,7.899457,18.882248,8.005623,14.076186,8.142165,13.546109,9.024593,13.427765,9.048246,15.227610,10.538346,15.055617,10.627861,15.962049,0,0.00081,0.00123,0.00060,0.00097,0.00063,0.00064,0.00060,0.00240,-1.48543,0.10969,3.27789,14.076186
3.352,0,0,7.116501,0.953240,6.013810,16.722084,4.895473,18.152897,6.599059,18.292805,4.896194,13.642337,6.777133,15.281657,111.930214,0,83.566383,84.083389,88.936943,7.898340,18.865438,8.006754,14.066894,8.145907,13.538063,9.027884,13.426813,9.051548,15.226658,10.541390,15.052435,10.630384,15.958966,0,0.00088,0.00141,0.00061,0.00084,0.00064,0.00063,0.00061,0.00269,-1.48602,0.10934,3.27789,14.066894
3.353,0,0,7.118923,0.949147,6.012128,16.721016,4.897217,18.145830,6.598192,18.300097,4.899423,13.635418,6.778668,15.271938,111.778694,0,84.015594,83.997963,88.818016,7.897223,18.848627,8.007885,14.057600,8.149650,13.530018,9.031176,13.425861,9.054849,15.225706,10.544434,15.049253,10.632909,15.955884,0,0.00092,0.00143,0.00061,0.00075,0.00063,0.00064,0.00061,0.00278,-1.48686,0.10698,3.27787,14.057600
3.354,0,0,7.119133,0.950024,6.012368,16.714071,4.897456,18.136227,6.602263,18.312355,4.899559,13.626278,6.779865,15.263443,111.391449,0,84.537125,84.080643,88.636215,7.897694,18.827288,8.008749,14.047827,8.150625,13.521057,9.032588,13.423413,9.059438,15.223203,10.548966,15.046270,10.634763,15.952046,0,0.00093,0.00143,0.00062,0.00075,0.00063,0.00064,0.00063,0.00280,-1.48727,0.10550,3.27726,14.047827
3.355,0,0,7.118810,0.952098,6.013070,16.705713,4.897333,18.126013,6.607524,18.325806,4.898952,13.616603,6.780981,15.255243,110.947472,0,85.076065,84.203789,88.439270,7.898547,18.804857,8.009548,14.037937,8.150935,13.511877,9.033549,13.420606,9.064336,15.220325,10.553858,15.043337,10.636456,15.948027,0,0.00090,0.00144,0.00062,0.00085,0.00063,0.00065,0.00064,0.00280,-1.48474,0.10825,3.27668,14.037937
3.356,0,0,7.118486,0.954172,6.013772,16.697353,4.897210,18.115799,6.612784,18.339258,4.898345,13.606929,6.782097,15.247043,110.503494,0,85.615005,84.326927,88.242332,7.899400,18.782427,8.010347,14.028048,8.151245,13.502697,9.034510,13.417798,9.069234,15.217449,10.558749,15.040402,10.638150,15.944007,0,0.00090,0.00142,0.00063,0.00090,0.00061,0.00065,0.00064,0.00277,-1.48553,0.10968,3.27683,14.028048
3.357,0,0,7.118163,0.956246,6.014473,16.688995,4.897087,18.105585,6.618045,18.352711,4.897738,13.597254,6.783214,15.238842,110.059509,0,86.153946,84.450073,88.045395,7.900253,18.759996,8.011147,14.018159,8.151555,13.493516,9.035471,13.414990,9.074133,15.214572,10.563641,15.037469,10.639844,15.939988,0,0.00090,0.00142,0.00063,0.00094,0.00061,0.00064,0.00066,0.00234,-1.48612,0.10929,3.27699,14.018159
3.358,0,0,7.121214,0.954529,6.014295,16.687248,4.898383,18.095413,6.615952,18.367342,4.895027,13.589254,6.783419,15.228821,109.460663,0,86.644943,84.395470,87.955475,7.902300,18.743980,8.013632,14.011104,8.154200,13.483360,9.041334,13.412931,9.078696,15.212539,10.568163,15.035091,10.643101,15.937052,0,0.00096,0.00155,0.00063,0.00100,0.00063,0.00065,0.00064,0.00200,-1.48470,0.10976,3.27737,14.011104
3.359,0,0,7.125078,0.951899,6.013906,16.687090,4.900021,18.085251,6.612089,18.382256,4.891809,13.581659,6.783406,15.218361,108.824532,0,87.124397,84.298088,87.891319,7.904634,18.729509,8.016522,14.004730,8.157407,13.472970,9.048377,13.411052,9.083179,15.210709,10.572598,15.032849,10.646734,15.934376,0,0.00100,0.00180,0.00062,0.00097,0.00062,0.00066,0.00063,0.00191,-1.48600,0.10994,3.27773,14.004730
3.360,0,0,7.128942,0.949270,6.013516,16.686934,4.901659,18.075089,6.608225,18.397171,4.888592,13.574063,6.783392,15.207901,108.188408,0,87.603851,84.200706,87.827164,7.906968,18.715036,8.019414,13.998357,8.160613,13.462579,9.055421,13.409173,9.087662,15.208879,10.577031,15.030606,10.650369,15.931701,0,0.00105,0.00198,0.00062,0.00093,0.00063,0.00067,0.00064,0.00206,-1.48604,0.10802,3.27727,13.998357
3.361,0,0,7.132805,0.946640,6.013126,16.686775,4.903296,18.064928,6.604362,18.412085,4.885375,13.566467,6.783379,15.197442,107.552277,0,88.083305,84.103317,87.763008,7.909302,18.700563,8.022305,13.991983,8.163820,13.452188,9.062464,13.407293,9.092145,15.207047,10.581465,15.028363,10.654002,15.929025,0,0.00106,0.00204,0.00062,0.00092,0.00064,0.00068,0.00066,0.00224,-1.48678,0.10555,3.27683,13.991983
3.362,0,0,7.128115,0.939022,6.011500,16.680214,4.901502,18.057047,6.602071,18.425705,4.884397,13.557087,6.784037,15.190491,107.256088,0,88.474876,84.180435,87.863045,7.912629,18.690466,8.023175,13.983483,8.167263,13.440002,9.068106,13.402094,9.095951,15.201877,10.585671,15.026719,10.657569,15.926386,0,0.00106,0.00204,0.00062,0.00091,0.00062,0.00068,0.00065,0.00230,-1.48557,0.10578,3.27690,13.983483
3.363,0,0,7.121366,0.930203,6.009575,16.672110,4.898881,18.049715,6.600157,18.439014,4.883958,13.547277,6.784856,15.184383,107.041718,0,88.845299,84.299561,88.002602,7.916195,18.681419,8.023561,13.974470,8.170764,13.427383,9.073410,13.396095,9.099593,15.195902,10.589824,15.025219,10.661119,15.923757,0,0.00105,0.00204,0.00062,0.00092,0.00060,0.00069,0.00066,0.00231,-1.48480,0.10723,3.27697,13.974470
3.364,0,0,7.114616,0.921384,6.007650,16.664005,4.896261,18.042383,6.598244,18.452324,4.883519,13.537467,6.785675,15.178277,106.827339,0,89.215714,84.418678,88.142159,7.919761,18.672375,8.023945,13.965458,8.174264,13.414765,9.078715,13.390097,9.103236,15.189927,10.593976,15.023719,10.664669,15.921126,0,0.00104,0.00187,0.00063,0.00092,0.00061,0.00068,0.00067,0.00232,-1.48537,0.10770,3.27666,13.965458
3.365,0,0,7.107867,0.912565,6.005726,16.655901,4.893641,18.035053,6.596331,18.465633,4.883080,13.527658,6.786495,15.172170,106.612968,0,89.586128,84.537796,88.281708,7.923326,18.663330,8.024330,13.956445,8.177765,13.402147,9.084020,13.384098,9.106878,15.183952,10.598128,15.022219,10.668220,15.918496,0,0.00098,0.00173,0.00063,0.00091,0.00061,0.00070,0.00067,0.00229,-1.48678,0.10946,3.27638,13.956445
