"Time","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","38 FLy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml"
0.214,1,5.865255,5.065339,0.000000,1,4.310737,4.183244,5.320642,6.410356,-2.022888,5.173522,-1.48697,0.10450
0.215,1,5.863512,5.062202,0.000000,1,4.309716,4.184064,5.320492,6.407228,-2.038673,5.171299,-1.48788,0.10561
0.216,1,5.862201,5.059396,0.000000,1,4.308695,4.184884,5.320342,6.404100,-2.054458,5.169076,-1.48857,0.10490
0.217,1,5.861426,5.056695,0.000000,1,4.308407,4.185475,5.320220,6.403293,-2.063040,5.166844,-1.48651,0.10364
0.218,1,5.862258,5.054311,0.000000,1,4.309125,4.185755,5.320135,6.405664,-2.061757,5.164600,-1.48697,0.10368
0.219,1,5.863283,5.052052,0.000000,1,4.309843,4.186035,5.320050,6.408035,-2.060472,5.162355,-1.48766,0.10326
0.220,1,5.864884,5.050169,0.000000,1,4.310560,4.186315,5.319965,6.410407,-2.059189,5.160110,-1.48842,0.10156
0.221,1,5.866309,5.048399,0.000000,1,4.309624,4.187541,5.319897,6.412297,-2.055758,5.158048,-1.48643,0.10077
0.222,1,5.867207,5.046965,0.000000,1,4.306421,4.190065,5.319851,6.413528,-2.049388,5.156236,-1.48613,0.10274
0.223,1,5.867919,5.045509,0.000000,1,4.303218,4.192590,5.319806,6.414760,-2.043018,5.154424,-1.48750,0.10341
0.224,1,5.868080,5.043989,0.000000,1,4.300015,4.195114,5.319760,6.415991,-2.036647,5.152612,-1.48575,0.10282
0.225,1,5.868136,5.042340,0.000000,1,4.297162,4.195037,5.319722,6.416549,-2.034467,5.150728,-1.48674,0.10454
0.226,1,5.867882,5.040305,0.000000,1,4.294787,4.191397,5.319695,6.416186,-2.038026,5.148745,-1.48720,0.10618
0.227,1,5.867662,5.038186,0.000000,1,4.292411,4.187757,5.319668,6.415823,-2.041585,5.146761,-1.48781,0.10570
0.228,1,5.867545,5.035814,0.000000,1,4.290036,4.184118,5.319641,6.415459,-2.045144,5.144778,-1.48750,0.10461
0.229,1,5.867578,5.033403,0.000000,1,4.287583,4.181912,5.319687,6.415807,-2.052128,5.142766,-1.48659,0.10460
0.230,1,5.868056,5.030874,0.000000,1,4.285023,4.181671,5.319834,6.417130,-2.063803,5.140717,-1.48590,0.10425
0.231,1,5.868690,5.028259,0.000000,1,4.282463,4.181429,5.319981,6.418454,-2.075478,5.138667,-1.48750,0.10271
0.232,1,5.869788,5.025386,0.000000,1,4.279903,4.181188,5.320127,6.419777,-2.087153,5.136617,-1.48872,0.10112
0.233,1,5.870976,5.022399,0.000000,1,4.277214,4.181152,5.320269,6.421538,-2.103312,5.134505,-1.48743,0.10038
0.234,1,5.872437,5.019068,0.000000,1,4.274345,4.181397,5.320404,6.423898,-2.125611,5.132307,-1.48659,0.10003
0.235,1,5.873771,5.015702,0.000000,1,4.271478,4.181643,5.320539,6.426259,-2.147911,5.130109,-1.48750,0.09910
0.236,1,5.874727,5.012232,0.000000,1,4.268610,4.181888,5.320673,6.428619,-2.170210,5.127911,-1.48811,0.10037
0.237,1,5.875443,5.008805,0.000000,1,4.265121,4.183967,5.320712,6.430106,-2.191112,5.125711,-1.48705,0.10269
0.238,1,5.875440,5.005508,0.000000,1,4.260782,4.188557,5.320620,6.430397,-2.210099,5.123509,-1.48811,0.10306
0.239,1,5.875494,5.002261,0.000000,1,4.256444,4.193148,5.320527,6.430687,-2.229085,5.121306,-1.48895,0.10228
0.240,1,5.875724,4.999163,0.000000,1,4.252104,4.197738,5.320434,6.430977,-2.248072,5.119104,-1.48766,0.10354
0.241,1,5.876225,4.996101,0.000000,1,4.246978,4.198850,5.320351,6.432256,-2.264877,5.116903,-1.48735,0.10477
0.242,1,5.877542,4.993150,0.000000,1,4.240772,4.195196,5.320282,6.434890,-2.278696,5.114703,-1.48705,0.10423
0.243,1,5.878842,4.990208,0.000000,1,4.234566,4.191543,5.320212,6.437523,-2.292514,5.112502,-1.48804,0.10307
0.244,1,5.880087,4.987291,0.000000,1,4.228360,4.187890,5.320143,6.440156,-2.306332,5.110302,-1.48804,0.10333
0.245,1,5.881032,4.984367,0.000000,1,4.222575,4.185160,5.320004,6.441447,-2.317363,5.107970,-1.48727,0.10316
0.246,1,5.881072,4.981422,0.000000,1,4.217364,4.183696,5.319770,6.440898,-2.324575,5.105457,-1.49002,0.10175
0.247,1,5.880851,4.978505,0.000000,1,4.212154,4.182232,5.319537,6.440349,-2.331787,5.102944,-1.48621,0.10034
0.248,1,5.879845,4.975673,0.000000,1,4.206944,4.180768,5.319303,6.439800,-2.338999,5.100431,-1.48529,0.09974
0.249,1,5.878723,4.972899,0.000000,1,4.198171,4.180508,5.319130,6.438513,-2.343957,5.097953,-1.48849,0.09939
0.250,1,5.877252,4.970301,0.000000,1,4.184520,4.181899,5.319041,6.436216,-2.345827,5.095524,-1.48781,0.09846
0.251,1,5.875946,4.967744,0.000000,1,4.170868,4.183290,5.318952,6.433919,-2.347697,5.093095,-1.48781,0.09976
0.252,1,5.875134,4.965315,0.000000,1,4.157217,4.184680,5.318862,6.431622,-2.349567,5.090666,-1.48819,0.10222
0.253,1,5.874660,4.962898,0.000000,1,4.145513,4.184947,5.318819,6.430867,-2.352774,5.088346,-1.49010,0.10286
0.254,1,5.875198,4.960517,0.000000,1,4.136478,4.183675,5.318839,6.432223,-2.357810,5.086174,-1.48499,0.10219
0.255,1,5.875829,4.958102,0.000000,1,4.127444,4.182403,5.318859,6.433579,-2.362847,5.084003,-1.48857,0.10351
0.256,1,5.876742,4.955580,0.000000,1,4.118409,4.181131,5.318878,6.434936,-2.367883,5.081832,-1.48933,0.10487
0.257,1,5.142748,4.952976,0.000000,1,4.106599,4.179633,5.318948,6.436154,-2.376333,5.079587,-1.48666,0.10450
0.258,0,2.204035,4.950125,0.000000,1,4.090988,4.177825,5.319088,6.437185,-2.389459,5.077240,-1.48277,0.10375
0.259,0,0.000000,4.947156,0.000000,1,4.075377,4.176018,5.319227,6.438216,-2.402585,5.074894,-1.48773,0.10409
0.260,0,0.000000,4.943835,0.000000,1,4.059766,4.174210,5.319366,6.439247,-2.415710,5.072548,-1.48941,0.10387
0.261,0,0.000000,4.940385,0.000000,1,4.040305,4.173630,5.319448,6.441186,-2.434832,5.070142,-1.48750,0.10218
0.262,0,0.000000,4.936553,0.000000,1,4.015571,4.174731,5.319450,6.444368,-2.462168,5.067654,-1.48743,0.10040
0.263,0,0.000000,4.932651,0.000000,1,3.990837,4.175832,5.319453,6.447551,-2.489505,5.065166,-1.48827,0.10092
0.264,0,0.000000,4.928543,0.000000,1,3.966103,4.176933,5.319456,6.450734,-2.516841,5.062678,-1.48582,0.10178
0.265,0,0.000000,4.924433,0.000000,1,3.944644,4.178524,5.319471,6.453229,-2.544502,5.060164,-1.48743,0.10151
0.266,0,0.000000,4.920314,0.000000,1,3.927671,4.180784,5.319503,6.454783,-2.572608,5.057614,-1.48705,0.10327
0.267,0,0.000000,4.916237,0.000000,1,3.910697,4.183043,5.319534,6.456337,-2.600714,5.055064,-1.48720,0.10514
0.268,0,0.000000,4.912285,0.000000,1,3.893723,4.185304,5.319566,6.457891,-2.628820,5.052514,-1.48872,0.10522
0.269,0,0.000000,4.908410,0.000000,1,3.880150,4.186496,5.319505,6.458678,-2.651350,5.049899,-1.48560,0.10429
0.270,0,0.000000,4.904761,0.000000,1,3.871233,4.186226,5.319318,6.458414,-2.666244,5.047193,-1.48758,0.10491
0.271,0,0.000000,4.901203,0.000000,1,3.862317,4.185956,5.319130,6.458149,-2.681138,5.044487,-1.48643,0.10518
0.272,0,0.000000,4.897913,0.000000,1,3.853401,4.185686,5.318943,6.457885,-2.696032,5.041782,-1.48598,0.10388
0.273,0,0.000000,4.894740,0.000000,1,3.846368,4.184808,5.318859,6.457181,-2.700686,5.038951,-1.48674,0.10232
0.274,0,0.000000,4.891914,0.000000,1,3.841915,4.183097,5.318918,6.455874,-2.691316,5.035948,-1.48621,0.10177
0.275,0,0.000000,4.889283,0.000000,1,3.837461,4.181386,5.318976,6.454567,-2.681945,5.032944,-1.48773,0.10067
0.276,0,0.000000,4.887231,0.000000,1,3.833008,4.179675,5.319035,6.453259,-2.672575,5.029941,-1.48544,0.09918
0.277,0,0.000000,4.885419,0.000000,1,3.828483,4.179606,5.319103,6.453174,-2.652666,5.027089,-1.48552,0.09979
0.278,0,0.000000,4.884331,0.000000,1,3.823860,4.181787,5.319186,6.454761,-2.618324,5.024443,-1.48659,0.10219
0.279,0,0.000000,4.883409,0.000000,1,3.819237,4.183968,5.319268,6.456347,-2.583982,5.021797,-1.48788,0.10293
0.280,0,0.000000,4.882987,0.000000,1,3.814614,4.186149,5.319350,6.457934,-2.549640,5.019152,-1.48598,0.10249
0.281,0,0.000000,4.882646,0.000000,1,3.810524,4.187300,5.319489,6.462311,-2.510744,5.016589,-1.48598,0.10412
0.282,0,0.000000,4.882549,0.000000,1,3.807164,4.187042,5.319705,6.470510,-2.465611,5.014138,-1.48903,0.10548
0.283,0,0.000000,4.882484,0.000000,1,3.803804,4.186783,5.319921,6.478710,-2.420478,5.011688,-1.48743,0.10510
0.284,0,0.000000,4.882520,0.000000,1,3.800444,4.186524,5.320138,6.486908,-2.375345,5.009238,-1.48582,0.10405
0.285,0,0.000000,4.882556,0.000000,1,3.797253,4.186481,5.320381,6.492080,-2.331579,5.006895,-1.48438,0.10426
0.286,0,0.000000,4.882596,0.000000,1,3.794293,4.186731,5.320662,6.493104,-2.289687,5.004697,-1.48659,0.10389
0.287,0,0.000000,4.882634,0.000000,1,3.791333,4.186983,5.320943,6.494129,-2.247795,5.002499,-1.48552,0.10243
0.288,0,0.000000,4.882664,0.000000,1,3.788373,4.187233,5.321224,6.495153,-2.205903,5.000301,-1.48628,0.10075
0.289,0,0.000000,4.882688,0.000000,1,3.783600,4.186402,5.321571,6.494319,-2.166586,4.998202,-1.48880,0.10096
0.290,0,0.000000,4.882689,0.000000,1,3.776346,4.184087,5.322009,6.490938,-2.130795,4.996240,-1.48819,0.10201
0.291,0,0.000000,4.882657,0.000000,1,3.769091,4.181773,5.322447,6.487557,-2.095005,4.994277,-1.48636,0.10194
0.292,0,0.000000,4.882526,0.000000,1,3.761836,4.179458,5.322885,6.484176,-2.059215,4.992315,-1.48651,0.10409
0.293,0,0.000000,4.882348,0.000000,1,3.752886,4.180520,5.323286,6.482924,-2.025272,4.990325,-1.48643,0.10593
0.294,0,0.000000,4.882025,0.000000,1,3.741612,4.186203,5.323637,6.484588,-1.993858,4.988297,-1.48880,0.10547
0.295,0,0.000000,4.881684,0.000000,1,3.730339,4.191888,5.323987,6.486251,-1.962443,4.986269,-1.48766,0.10410
0.296,0,0.000000,4.881288,0.000000,1,3.719066,4.197572,5.324338,6.487915,-1.931029,4.984242,-1.48544,0.10460
0.297,0,0.000000,4.880909,0.000000,1,3.711260,4.201622,5.324687,6.491414,-1.898319,4.982184,-1.48796,0.10479
0.298,0,0.000000,4.880582,0.000000,1,3.708203,4.203432,5.325034,6.497429,-1.863832,4.980086,-1.48712,0.10357
0.299,0,0.000000,4.880295,0.000000,1,3.705146,4.205242,5.325380,6.503444,-1.829346,4.977988,-1.48651,0.10202
0.300,0,0.000000,4.880133,0.000000,1,3.702089,4.207053,5.325727,6.509459,-1.794860,4.975890,-1.48598,0.10153
0.301,0,0.000000,4.880014,0.000000,1,3.696373,4.206354,5.326032,6.511576,-1.763579,4.974066,-1.48766,0.10088
0.302,0,0.000000,4.880026,0.000000,1,3.687014,4.202219,5.326281,6.508351,-1.736687,4.972616,-1.48727,0.09921
0.303,0,0.000000,4.880022,0.000000,1,3.677655,4.198084,5.326530,6.505127,-1.709795,4.971166,-1.48758,0.09780
0.304,0,0.000000,4.879970,0.000000,1,3.668297,4.193950,5.326778,6.501903,-1.682904,4.969716,-1.49117,0.09812
0.305,0,0.000000,4.879849,0.000000,1,3.663471,4.193435,5.327083,6.505428,-1.658450,4.968222,-1.48735,0.09811
0.306,0,0.000000,4.879522,0.000000,1,3.664855,4.197880,5.327464,6.518197,-1.637335,4.966668,-1.48567,0.09707
0.307,0,0.000000,4.879133,0.000000,1,3.666239,4.202324,5.327844,6.530965,-1.616220,4.965113,-1.48865,0.09813
0.308,0,0.000000,4.878560,0.000000,1,3.667623,4.206769,5.328225,6.543734,-1.595105,4.963558,-1.48857,0.10033
0.309,0,0.000000,4.877926,0.000000,1,3.668829,4.209400,5.328656,6.551583,-1.578824,4.962015,-1.48888,0.10056
0.310,0,0.000000,4.877107,0.000000,1,3.669793,4.209546,5.329157,6.552694,-1.569163,4.960486,-1.49200,0.09975
0.311,0,0.000000,4.876172,0.000000,1,3.670757,4.209693,5.329659,6.553805,-1.559502,4.958958,-1.48720,0.10118
0.312,0,0.000000,4.874886,0.000000,1,3.671721,4.209839,5.330160,6.554917,-1.549841,4.957430,-1.48643,0.10290
0.313,0,0.000000,4.873453,0.000000,1,3.671371,4.209531,5.330596,6.552299,-1.546307,4.955823,-1.48766,0.10273
0.314,0,0.000000,4.871580,0.000000,1,3.669223,4.208601,5.330942,6.544575,-1.551165,4.954109,-1.48727,0.10195
0.315,0,0.000000,4.869645,0.000000,1,3.667075,4.207670,5.331289,6.536851,-1.556023,4.952394,-1.48529,0.10279
0.316,0,0.000000,4.867525,0.000000,1,3.664928,4.206739,5.331635,6.529127,-1.560880,4.950679,-1.48811,0.10338
0.317,0,0.000000,4.865395,0.000000,1,3.661594,4.205480,5.331983,6.522310,-1.572008,4.949131,-1.48590,0.10262
0.318,0,0.000000,4.863235,0.000000,1,3.656637,4.203769,5.332330,6.516736,-1.591722,4.947813,-1.48666,0.10150
0.319,0,0.000000,4.860950,0.000000,1,3.651679,4.202058,5.332678,6.511161,-1.611436,4.946493,-1.48682,0.10145
0.320,0,0.000000,4.858285,0.000000,1,3.646722,4.200347,5.333025,6.505586,-1.631150,4.945174,-1.48735,0.10111
0.321,0,0.000000,4.855398,0.000000,1,3.641849,4.200434,5.333391,6.500163,-1.660082,4.943734,-1.48712,0.09974
0.322,0,0.000000,4.851840,0.000000,1,3.637092,4.202984,5.333779,6.494946,-1.701639,4.942129,-1.48590,0.09838
0.323,0,0.000000,4.848123,0.000000,1,3.632335,4.205534,5.334168,6.489730,-1.743196,4.940524,-1.48773,0.09878
0.324,0,0.000000,4.843925,0.000000,1,3.627578,4.208083,5.334557,6.484513,-1.784753,4.938919,-1.48758,0.09917
0.325,0,0.000000,4.839638,0.000000,1,3.623112,4.210272,5.334898,6.477714,-1.831528,4.937214,-1.48796,0.09851
0.326,0,0.000000,4.835080,0.000000,1,3.619045,4.211968,5.335172,6.468746,-1.885450,4.935373,-1.48796,0.10003
0.327,0,0.000000,4.830426,0.000000,1,3.614978,4.213663,5.335446,6.459779,-1.939372,4.933531,-1.48834,0.10235
0.328,0,0.000000,4.825484,0.000000,1,3.610911,4.215358,5.335721,6.450811,-1.993295,4.931689,-1.48804,0.10267
0.329,0,0.000000,4.820449,0.000000,1,3.607608,4.215314,5.335984,6.443113,-2.048442,4.929656,-1.48766,0.10201
0.330,0,0.000000,4.815139,0.000000,1,3.605351,4.212886,5.336234,6.437155,-2.105268,4.927359,-1.48735,0.10333
0.331,0,0.000000,4.809817,0.000000,1,3.603095,4.210459,5.336484,6.431198,-2.162093,4.925061,-1.48758,0.10477
0.332,0,0.000000,4.804462,0.000000,1,3.600839,4.208031,5.336734,6.425240,-2.218919,4.922764,-1.48811,0.10434
0.333,0,0.000000,4.799165,0.000000,1,3.597204,4.207673,5.336999,6.419466,-2.272526,4.920416,-1.48621,0.10333
0.334,0,0.000000,4.794043,0.000000,1,3.591681,4.210149,5.337286,6.413944,-2.321725,4.917998,-1.48720,0.10322
0.335,0,0.000000,4.788970,0.000000,1,3.586157,4.212625,5.337574,6.408422,-2.370923,4.915580,-1.48727,0.10281
0.336,0,0.000000,4.784042,0.000000,1,3.580634,4.215101,5.337861,6.402901,-2.420122,4.913162,-1.48682,0.10126
0.337,0,0.000000,4.779139,0.000000,1,3.576386,4.215867,5.338147,6.395589,-2.466816,4.910704,-1.48499,0.09978
0.338,0,0.000000,4.774310,0.000000,1,3.573887,4.214289,5.338433,6.385825,-2.510079,4.908192,-1.48750,0.09963
0.339,0,0.000000,4.769486,0.000000,1,3.571388,4.212711,5.338718,6.376060,-2.553342,4.905681,-1.48941,0.09982
0.340,0,0.000000,4.764683,0.000000,1,3.568889,4.211133,5.339003,6.366297,-2.596605,4.903169,-1.48979,0.09893
0.341,0,0.000000,4.759881,0.000000,1,3.567307,4.209706,5.339203,6.358997,-2.638780,4.900635,-1.48697,0.10039
0.342,0,0.000000,4.755085,0.000000,1,3.566980,4.208484,5.339285,6.355072,-2.679465,4.898071,-1.48651,0.10270
0.343,0,0.000000,4.750327,0.000000,1,3.566653,4.207263,5.339367,6.351148,-2.720150,4.895508,-1.48758,0.10327
0.344,0,0.000000,4.745680,0.000000,1,3.566326,4.206041,5.339449,6.347224,-2.760836,4.892944,-1.48605,0.10287
0.345,0,0.000000,4.741123,0.000000,1,3.565727,4.205185,5.339597,6.341227,-2.792089,4.890184,-1.49300,0.10425
0.346,0,0.000000,4.736835,0.000000,1,3.564755,4.204829,5.339832,6.332392,-2.810425,4.887154,-1.49101,0.10527
0.347,0,0.000000,4.732715,0.000000,1,3.563782,4.204474,5.340068,6.323557,-2.828761,4.884124,-1.48476,0.10454
0.348,0,0.000000,4.729102,0.000000,1,3.562810,4.204119,5.340304,6.314722,-2.847097,4.881094,-1.48689,0.10336
0.349,0,0.000000,4.725716,0.485117,1,3.561372,4.203999,5.340568,6.306848,-2.852408,4.878060,-1.48682,0.10331
0.350,0,0.000000,4.723011,2.425585,1,3.559296,4.204202,5.340869,6.300291,-2.839878,4.875020,-1.48575,0.10284
0.351,0,0.000000,4.720507,3.880722,1,3.557220,4.204405,5.341171,6.293733,-2.827349,4.871980,-1.48651,0.10115
0.352,0,0.000000,4.718609,3.879862,1,3.555144,4.204609,5.341472,6.287175,-2.814819,4.868940,-1.48750,0.09962
0.353,0,0.000000,4.716898,3.879032,1,3.551635,4.206012,5.341797,6.281761,-2.788671,4.865870,-1.48727,0.10082
0.354,0,0.000000,4.715750,3.878293,1,3.546163,4.209058,5.342155,6.277911,-2.743868,4.862760,-1.48773,0.10156
0.355,0,0.000000,4.714859,3.877272,1,3.540691,4.212104,5.342513,6.274062,-2.699065,4.859650,-1.48849,0.10121
0.356,0,0.000000,4.714740,3.875401,1,3.535220,4.215150,5.342870,6.270213,-2.654262,4.856540,-1.48804,0.10291
0.357,0,0.000000,4.714897,3.873061,1,3.529795,4.215899,5.343147,6.264412,-2.601791,4.853804,-1.48628,0.10483
0.358,0,0.000000,4.715885,3.869312,1,3.524435,4.213502,5.343315,6.255937,-2.538816,4.851581,-1.48682,0.10479
0.359,0,0.000000,4.716964,3.865480,1,3.519076,4.211105,5.343483,6.247462,-2.475841,4.849357,-1.48697,0.10377
0.360,0,0.000000,4.718315,3.861401,1,3.513716,4.208708,5.343651,6.238987,-2.412866,4.847134,-1.48735,0.10440
0.361,0,0.000000,4.719606,3.857600,1,3.508013,4.207701,5.343715,6.232477,-2.350260,4.844933,-1.48590,0.10474
0.362,0,0.000000,4.720715,3.854629,1,3.501842,4.208596,5.343637,6.228660,-2.288160,4.842762,-1.48529,0.10374
0.363,0,0.000000,4.721843,3.851861,1,3.495671,4.209492,5.343560,6.224842,-2.226059,4.840592,-1.48758,0.10243
0.364,0,0.000000,4.723025,3.849700,1,3.489500,4.210387,5.343483,6.221025,-2.163959,4.838422,-1.48773,0.10208
0.365,0,0.000000,4.724308,3.847620,1,3.484637,4.210744,5.343246,6.218697,-2.098382,4.836286,-1.48811,0.10101
0.366,0,0.000000,4.725888,3.845780,1,3.481565,4.210363,5.342793,6.218411,-2.028043,4.834197,-1.48712,0.09906
0.367,0,0.000000,4.727518,3.844009,1,3.478493,4.209982,5.342339,6.218125,-1.957705,4.832108,-1.48773,0.09825
0.368,0,0.000000,4.729299,3.842442,1,3.475421,4.209602,5.341885,6.217839,-1.887366,4.830018,-1.48972,0.09985
0.369,0,0.000000,4.731092,3.840941,1,3.472421,4.209535,5.341413,6.218183,-1.815872,4.828010,-1.48880,0.10028
0.370,0,0.000000,4.732928,3.839635,1,3.469521,4.209897,5.340915,6.219390,-1.742794,4.826112,-1.48682,0.09934
0.371,0,0.000000,4.734861,3.838352,1,3.466620,4.210259,5.340418,6.220597,-1.669716,4.824214,-1.48697,0.10048
0.372,0,0.000000,4.737089,3.837137,1,3.463720,4.210622,5.339921,6.221804,-1.596639,4.822317,-1.48674,0.10221
0.373,0,0.000000,4.739490,3.835918,1,3.461743,4.210157,5.339375,6.221636,-1.518228,4.820627,-1.48781,0.10220
0.374,0,0.000000,4.742410,3.834690,1,3.461030,4.208560,5.338763,6.219585,-1.432514,4.819221,-1.48727,0.10129
0.375,0,0.000000,4.745478,3.833506,1,3.460318,4.206963,5.338152,6.217535,-1.346801,4.817815,-1.48766,0.10236
0.376,0,0.000000,4.748992,3.832453,1,3.459606,4.205365,5.337540,6.215484,-1.261087,4.816409,-1.48582,0.10327
0.377,0,0.000000,4.752586,3.831489,1,3.459131,4.204034,5.337198,6.213095,-1.175525,4.815248,-1.48552,0.10274
0.378,0,0.000000,4.756421,3.830791,1,3.458979,4.203067,5.337223,6.210244,-1.090171,4.814425,-1.48827,0.10162
0.379,0,0.000000,4.760192,3.830177,1,3.458828,4.202101,5.337249,6.207392,-1.004817,4.813601,-1.49063,0.10213
0.380,0,0.000000,4.763775,3.829815,1,3.458677,4.201134,5.337274,6.204541,-0.919463,4.812777,-1.48735,0.10229
0.381,0,0.000000,4.767188,3.829520,1,3.459500,4.199640,5.337347,6.202108,-0.842684,4.811985,-1.48781,0.10124
0.382,0,0.000000,4.770095,3.829425,1,3.461658,4.197423,5.337486,6.200249,-0.777651,4.811240,-1.48727,0.10006
0.383,0,0.000000,4.772891,3.829370,1,3.463815,4.195207,5.337624,6.198391,-0.712617,4.810495,-1.48827,0.09999
0.384,0,0.000000,4.775349,3.829434,1,3.465973,4.192990,5.337762,6.196532,-0.647583,4.809750,-1.48895,0.09959
0.385,0,0.000000,4.777739,3.829557,1,3.467677,4.191819,5.337926,6.192941,-0.591134,4.809119,-1.48827,0.09826
0.386,0,0.000000,4.779922,3.829856,1,3.468759,4.192079,5.338124,6.186975,-0.546443,4.808646,-1.48796,0.09722
0.387,0,0.000000,4.781942,3.830378,1,3.469842,4.192340,5.338322,6.181010,-0.501752,4.808172,-1.48705,0.09799
0.388,0,0.000000,4.783469,3.831570,1,3.470924,4.192601,5.338520,6.175045,-0.457061,4.807698,-1.48712,0.09840
0.389,0,0.000000,4.784734,3.833048,1,3.471334,4.194856,5.338660,6.168135,-0.430546,4.807392,-1.48933,0.09771
0.390,0,0.000000,4.785213,3.835384,1,3.470822,4.199844,5.338722,6.159931,-0.428927,4.807315,-1.48628,0.09918
0.391,0,0.000000,4.785409,3.837664,1,3.470310,4.204832,5.338783,6.151727,-0.427308,4.807238,-1.48781,0.10153
0.392,0,0.000000,4.784753,3.839779,1,3.469798,4.209820,5.338845,6.143523,-0.425689,4.807161,-1.48842,0.10198
0.393,0,0.000000,4.783832,3.841638,1,3.468855,4.214575,5.338763,6.135036,-0.436956,4.806925,-1.48666,0.10146
0.394,0,0.000000,4.782113,3.842726,1,3.467323,4.219012,5.338486,6.126160,-0.465874,4.806469,-1.48743,0.10278
0.395,0,0.000000,4.780224,3.844029,1,3.465791,4.223449,5.338208,6.117284,-0.494792,4.806014,-1.48788,0.10417
0.396,0,0.000000,4.777828,3.845974,1,3.464259,4.227885,5.337931,6.108409,-0.523711,4.805558,-1.48796,0.10381
0.397,0,0.000000,4.775341,3.848444,1,3.463398,4.233744,5.337630,6.095264,-0.561525,4.805170,-1.48811,0.10275
0.398,0,0.000000,4.772578,3.852490,1,3.463458,4.241549,5.337299,6.076272,-0.611523,4.804872,-1.48964,0.10315
0.399,0,0.000000,4.769694,3.856475,1,3.463518,4.249355,5.336968,6.057281,-0.661521,4.804574,-1.48819,0.10307
0.400,0,0.000000,4.766447,3.860275,1,3.463577,4.257160,5.336637,6.038290,-0.711520,4.804276,-1.48888,0.10181
0.401,0,0.000000,4.763105,3.863501,1,3.463008,4.263102,5.336441,6.021845,-0.757286,4.803593,-1.48804,0.10041
0.402,0,0.000000,4.759480,3.865005,1,3.461578,4.266490,5.336428,6.008890,-0.797256,4.802381,-1.48903,0.10009
0.403,0,0.000000,4.756022,3.866188,1,3.460148,4.269877,5.336415,5.995934,-0.837226,4.801169,-1.48903,0.09991
0.404,0,0.000000,4.753067,3.866409,1,3.458717,4.273265,5.336402,5.982979,-0.877196,4.799957,-1.48705,0.09953
0.405,0,0.000000,4.750492,3.866663,1,3.458007,4.275744,5.336560,5.973101,-0.898328,4.798761,-1.48727,0.10121
0.406,0,0.000000,4.749061,3.867016,1,3.458284,4.276978,5.336954,5.967437,-0.893659,4.797586,-1.48827,0.10339
0.407,0,0.000000,4.747937,3.867610,1,3.458560,4.278213,5.337347,5.961773,-0.888990,4.796412,-1.48750,0.10367
