"1 Chan 1","2 Chan 2","3 Chan 3","4 Chan 4"
0.007933,"0.014933","0.005019","0.016538"
0.008015,"0.015367","0.004912","0.016487"
0.008104,"0.015810","0.004807","0.016454"
0.008194,"0.016218","0.004703","0.016423"
0.008265,"0.016639","0.004598","0.016382"
0.008330,"0.017047","0.004494","0.016329"
0.008399,"0.017452","0.004377","0.016264"
0.008472,"0.017853","0.004261","0.016190"
0.008538,"0.018272","0.004155","0.016102"
0.008591,"0.018716","0.004083","0.016010"
0.008649,"0.019161","0.004024","0.015896"
0.008701,"0.019719","0.003964","0.015744"
0.008762,"0.020328","0.003897","0.015571"
0.008808,"0.021018","0.003844","0.015388"
0.008841,"0.021743","0.003822","0.015177"
0.008873,"0.022498","0.003804","0.014952"
0.008903,"0.023303","0.003791","0.014741"
0.008933,"0.024104","0.003775","0.014549"
0.008962,"0.024899","0.003760","0.014355"
0.009003,"0.025629","0.003741","0.014172"
0.009049,"0.026345","0.003711","0.014000"
0.009107,"0.027091","0.003691","0.013817"
0.009166,"0.027895","0.003687","0.013618"
0.009236,"0.028693","0.003708","0.013417"
0.009312,"0.029470","0.003728","0.013227"
0.009374,"0.030248","0.003761","0.013046"
0.009433,"0.030966","0.003794","0.012871"
0.009481,"0.031627","0.003828","0.012695"
0.009517,"0.032174","0.003870","0.012502"
0.009556,"0.032706","0.003903","0.012292"
0.009590,"0.033147","0.003938","0.012099"
0.009597,"0.033494","0.003986","0.011919"
0.009612,"0.033765","0.004036","0.011743"
0.009625,"0.033988","0.004087","0.011595"
0.009639,"0.034268","0.004134","0.011419"
0.009639,"0.034562","0.004183","0.011226"
0.009639,"0.034964","0.004233","0.011016"
0.009636,"0.035364","0.004283","0.010816"
0.009639,"0.035876","0.004326","0.010608"
0.009644,"0.036366","0.004370","0.010400"
0.009643,"0.036842","0.004398","0.010197"
0.009637,"0.037258","0.004408","0.009999"
0.009626,"0.037569","0.004391","0.009819"
0.009611,"0.037851","0.004362","0.009645"
0.009612,"0.038144","0.004319","0.009470"
0.009611,"0.038506","0.004275","0.009289"
0.009605,"0.038894","0.004239","0.009119"
0.009601,"0.039443","0.004201","0.008941"
0.009599,"0.040089","0.004172","0.008761"
0.009553,"0.040556","0.004152","0.008567"
0.009511,"0.040980","0.004160","0.008378"
0.009444,"0.041229","0.004109","0.008267"
0.009366,"0.041605","0.004063","0.008120"
0.009251,"0.041663","0.004066","0.008035"
0.009172,"0.041357","0.004075","0.008031"
0.009093,"0.040704","0.004077","0.008074"
0.009008,"0.040061","0.004084","0.008108"
0.008895,"0.039268","0.004093","0.008129"
0.008789,"0.038296","0.004105","0.008190"
0.008660,"0.037033","0.004112","0.008324"
0.008568,"0.035743","0.004085","0.008461"
0.008467,"0.034561","0.004061","0.008585"
0.008328,"0.033326","0.004040","0.008720"
0.008176,"0.032089","0.004027","0.008834"
0.008033,"0.030894","0.004005","0.008945"
0.007922,"0.029758","0.003961","0.009009"
0.007833,"0.028563","0.003909","0.009094"
0.007745,"0.027369","0.003864","0.009194"
0.007692,"0.026274","0.003812","0.009302"
0.007662,"0.025288","0.003727","0.009414"
0.007657,"0.024287","0.003708","0.009484"
0.007669,"0.023208","0.003669","0.009596"
0.007694,"0.022401","0.003607","0.009686"
0.007699,"0.021877","0.003548","0.009714"
0.007713,"0.021579","0.003488","0.009715"
0.007699,"0.021089","0.003474","0.009771"
0.007681,"0.020544","0.003457","0.009874"
0.007647,"0.020231","0.003449","0.009926"
0.007628,"0.020410","0.003452","0.009867"
0.007572,"0.020596","0.003478","0.009831"
0.007505,"0.020565","0.003509","0.009858"
0.007492,"0.020671","0.003520","0.009840"
0.007522,"0.020970","0.003527","0.009831"
0.007552,"0.021350","0.003541","0.009844"
0.007563,"0.021708","0.003566","0.009913"
0.007601,"0.021929","0.003595","0.009993"
0.007644,"0.022106","0.003622","0.010038"
0.007696,"0.022561","0.003641","0.010067"
0.007728,"0.023069","0.003660","0.010065"
0.007757,"0.023810","0.003669","0.010037"
0.007793,"0.024435","0.003689","0.010008"
0.007823,"0.024816","0.003679","0.010033"
0.007863,"0.025301","0.003667","0.010079"
0.007921,"0.025863","0.003676","0.010131"
0.008030,"0.026687","0.003633","0.010152"
0.008135,"0.027439","0.003601","0.010229"
0.008274,"0.028483","0.003552","0.010279"
0.008444,"0.029566","0.003494","0.010367"
0.008577,"0.030774","0.003447","0.010436"
0.008689,"0.032193","0.003383","0.010441"
0.008787,"0.033257","0.003344","0.010525"
0.008869,"0.033926","0.003309","0.010601"
0.008936,"0.034325","0.003289","0.010645"
0.009005,"0.034608","0.003268","0.010685"
0.009042,"0.035175","0.003251","0.010649"
0.009095,"0.035830","0.003221","0.010637"
0.009156,"0.036352","0.003229","0.010616"
0.009226,"0.037104","0.003245","0.010606"
0.009285,"0.037927","0.003275","0.010561"
0.009332,"0.039044","0.003305","0.010478"
0.009414,"0.040432","0.003359","0.010402"
0.009417,"0.041046","0.003410","0.010376"
0.009393,"0.041570","0.003441","0.010345"
0.009318,"0.042030","0.003471","0.010317"
0.009222,"0.042649","0.003495","0.010252"
0.009093,"0.042857","0.003520","0.010270"
0.008922,"0.042579","0.003555","0.010353"
0.008814,"0.042220","0.003596","0.010524"
0.008724,"0.041768","0.003676","0.010790"
0.008619,"0.041625","0.003753","0.011057"
0.008537,"0.041739","0.003856","0.011278"
0.008466,"0.041948","0.003955","0.011533"
0.008379,"0.042144","0.004065","0.011750"
0.008297,"0.042158","0.004152","0.011997"
0.008180,"0.042321","0.004243","0.012130"
0.008077,"0.042288","0.004307","0.012228"
0.008003,"0.041784","0.004372","0.012360"
0.007984,"0.041105","0.004382","0.012572"
0.008004,"0.040176","0.004399","0.012826"
0.008016,"0.039095","0.004425","0.013068"
0.008113,"0.038622","0.004439","0.013422"
0.008258,"0.037992","0.004455","0.013906"
0.008439,"0.037448","0.004491","0.014387"
0.008630,"0.036868","0.004550","0.014877"
0.008835,"0.036222","0.004616","0.015320"
0.009025,"0.035864","0.004672","0.015715"
0.009237,"0.035463","0.004733","0.015923"
0.009462,"0.034827","0.004730","0.015926"
0.010268,"0.034068","0.004697","0.015790"
0.011302,"0.033126","0.004631","0.015639"
0.012752,"0.032161","0.004517","0.015442"
0.014731,"0.030974","0.004367","0.015349"
0.017231,"0.029685","0.004228","0.015186"
0.020891,"0.028028","0.004160","0.015046"
0.025481,"0.026584","0.004175","0.014974"
0.030258,"0.025533","0.004503","0.014939"
0.035684,"0.024455","0.005274","0.014707"
0.040911,"0.023581","0.006232","0.014497"
0.047216,"0.022951","0.007259","0.013882"
0.053816,"0.022388","0.008337","0.013050"
0.060117,"0.022022","0.009468","0.012185"
0.066428,"0.021569","0.010611","0.011325"
0.072613,"0.021111","0.011724","0.010434"
0.078550,"0.020719","0.012856","0.009569"
0.084737,"0.020216","0.013979","0.008634"
0.090268,"0.019792","0.015134","0.007808"
0.095558,"0.019741","0.016438","0.007061"
0.100417,"0.019688","0.017760","0.006337"
0.105109,"0.019669","0.019026","0.005651"
0.108699,"0.019615","0.020337","0.005005"
0.111637,"0.019809","0.021654","0.004292"
0.114078,"0.020125","0.022818","0.003682"
0.115471,"0.020593","0.023684","0.003175"
0.115800,"0.020994","0.024406","0.002682"
0.115118,"0.021218","0.024891","0.002220"
0.113434,"0.021593","0.024911","0.001908"
0.111754,"0.021654","0.024754","0.001579"
0.108931,"0.021575","0.024534","0.001601"
0.105709,"0.021489","0.024238","0.001634"
0.102609,"0.021368","0.023854","0.001569"
0.099274,"0.021089","0.023426","0.001534"
0.095886,"0.020813","0.022991","0.001553"
0.092319,"0.020571","0.022544","0.001623"
0.088319,"0.020367","0.022062","0.001788"
0.084880,"0.020071","0.021499","0.001930"
0.081247,"0.019655","0.020834","0.002146"
0.077281,"0.019335","0.020216","0.002427"
0.073149,"0.019115","0.019698","0.002761"
0.069333,"0.019028","0.019156","0.003155"
0.065386,"0.018988","0.018585","0.003603"
0.061407,"0.018883","0.018081","0.004073"
0.057228,"0.018643","0.017757","0.004577"
0.052946,"0.018398","0.017502","0.005099"
0.049418,"0.018099","0.017157","0.005548"
0.046217,"0.017779","0.016835","0.005986"
0.043162,"0.017624","0.016511","0.006391"
0.040163,"0.017464","0.016186","0.006803"
0.037218,"0.017295","0.015895","0.007273"
0.034418,"0.017154","0.015565","0.007765"
0.031837,"0.017147","0.015222","0.008230"
0.029464,"0.017157","0.014885","0.008623"
0.027535,"0.017158","0.014485","0.008982"
0.025812,"0.017147","0.014129","0.009314"
0.024127,"0.017137","0.013807","0.009650"
0.022898,"0.017179","0.013474","0.009940"
0.021735,"0.017362","0.013091","0.010220"
0.020392,"0.017594","0.012651","0.010519"
0.019228,"0.017830","0.012225","0.010789"
0.018312,"0.018081","0.011845","0.011014"
0.017377,"0.018401","0.011564","0.011192"
0.016560,"0.018863","0.011318","0.011310"
0.015981,"0.019453","0.010995","0.011349"
0.015433,"0.020083","0.010647","0.011375"
0.014864,"0.020716","0.010350","0.011405"
0.014306,"0.021399","0.010052","0.011449"
0.013739,"0.022116","0.009728","0.011492"
0.013206,"0.022864","0.009404","0.011501"
0.012671,"0.023588","0.009163","0.011484"
0.012125,"0.024292","0.008959","0.011466"
0.011577,"0.024993","0.008749","0.011460"
0.011050,"0.025656","0.008570","0.011424"
0.010536,"0.026340","0.008409","0.011354"
0.010040,"0.027064","0.008249","0.011254"
0.009534,"0.027711","0.008080","0.011147"
0.009172,"0.028214","0.007920","0.011048"
0.009059,"0.028734","0.007779","0.010898"
0.009125,"0.029220","0.007607","0.010706"
0.009209,"0.029745","0.007416","0.010508"
0.009296,"0.030303","0.007214","0.010329"
0.009342,"0.030711","0.007033","0.010188"
0.009329,"0.030866","0.006919","0.010106"
0.009323,"0.030904","0.006836","0.010018"
0.009374,"0.031016","0.006738","0.009903"
0.009426,"0.031052","0.006637","0.009811"
0.009496,"0.031034","0.006558","0.009739"
0.009547,"0.030922","0.006529","0.009693"
0.009585,"0.030792","0.006495","0.009683"
0.009638,"0.030712","0.006440","0.009658"
0.009657,"0.030624","0.006388","0.009633"
0.009635,"0.030587","0.006356","0.009608"
0.009586,"0.030497","0.006327","0.009610"
0.009535,"0.030428","0.006292","0.009639"
0.009489,"0.030437","0.006273","0.009664"
0.009439,"0.030422","0.006283","0.009674"
0.009378,"0.030298","0.006290","0.009711"
0.009307,"0.030131","0.006314","0.009768"
0.009234,"0.029905","0.006361","0.009826"
0.009208,"0.029681","0.006408","0.009885"
0.009206,"0.029586","0.006453","0.009932"
0.009233,"0.029599","0.006498","0.009962"
0.009274,"0.029644","0.006536","0.009987"
0.009274,"0.029615","0.006571","0.010022"
0.009270,"0.029563","0.006605","0.010048"
0.009271,"0.029554","0.006640","0.010056"
0.009285,"0.029691","0.006643","0.010046"
0.009286,"0.029864","0.006666","0.010004"
0.009251,"0.029986","0.006708","0.009952"
0.009221,"0.030052","0.006760","0.009897"
0.009172,"0.030124","0.006805","0.009825"
0.009161,"0.030101","0.006741","0.009731"
0.009149,"0.029829","0.006683","0.009654"
0.009153,"0.029636","0.006661","0.009580"
0.009183,"0.029535","0.006611","0.009514"
0.009203,"0.029412","0.006561","0.009446"
0.009196,"0.029197","0.006522","0.009389"
0.009151,"0.028921","0.006507","0.009333"
0.009060,"0.028483","0.006455","0.009276"
0.008996,"0.027889","0.006384","0.009277"
0.008954,"0.027270","0.006313","0.009269"
0.008888,"0.026710","0.006252","0.009284"
0.008813,"0.026140","0.006156","0.009316"
0.008689,"0.025628","0.006015","0.009363"
0.008578,"0.025491","0.005856","0.009366"
0.008468,"0.025551","0.005678","0.009325"
0.008401,"0.025718","0.005472","0.009269"
0.008392,"0.026220","0.005234","0.009219"
0.008389,"0.026929","0.005008","0.009130"
0.008413,"0.027809","0.004795","0.009020"
0.008426,"0.028946","0.004684","0.008913"
0.008441,"0.030442","0.004581","0.008779"
0.008426,"0.031844","0.004440","0.008675"
0.008377,"0.033530","0.004306","0.008534"
0.008322,"0.035094","0.004178","0.008392"
0.008326,"0.037144","0.004052","0.008188"
0.008365,"0.039005","0.003897","0.008011"
0.008411,"0.040936","0.003795","0.007821"
0.008397,"0.042836","0.003700","0.007599"
0.008402,"0.044773","0.003606","0.007366"
0.008505,"0.046641","0.003511","0.007136"
0.008635,"0.048594","0.003453","0.006899"
0.008822,"0.050589","0.003441","0.006654"
0.009017,"0.051967","0.003421","0.006509"
0.009226,"0.052872","0.003390","0.006477"
0.009428,"0.053621","0.003370","0.006477"
0.009603,"0.054016","0.003378","0.006479"
0.009844,"0.054509","0.003374","0.006492"
0.010055,"0.054818","0.003366","0.006548"
0.010129,"0.054986","0.003348","0.006629"
0.010145,"0.054817","0.003325","0.006746"
0.010148,"0.054338","0.003286","0.006857"
0.010161,"0.053558","0.003262","0.007010"
0.010191,"0.052812","0.003250","0.007145"
0.010167,"0.051815","0.003249","0.007339"
0.010121,"0.051103","0.003262","0.007487"
0.010050,"0.050415","0.003275","0.007648"
0.010054,"0.049878","0.003294","0.007854"
0.010049,"0.049369","0.003302","0.008113"
0.009959,"0.049023","0.003322","0.008349"
0.009821,"0.048757","0.003355","0.008619"
0.009668,"0.048186","0.003388","0.008904"
0.009475,"0.047993","0.003419","0.009115"
0.009260,"0.047728","0.003449","0.009285"
0.009028,"0.047665","0.003481","0.009430"
0.008791,"0.047577","0.003512","0.009577"
0.008489,"0.047094","0.003548","0.009708"
0.008185,"0.046601","0.003595","0.009766"
0.007998,"0.046226","0.003668","0.009819"
0.007872,"0.045992","0.003742","0.009840"
0.007781,"0.045977","0.003826","0.009846"
0.007689,"0.045883","0.003890","0.009858"
0.007602,"0.046046","0.003965","0.009862"
0.007556,"0.045949","0.004043","0.009847"
0.007542,"0.045775","0.004112","0.009843"
0.007550,"0.046152","0.004186","0.009811"
0.007499,"0.046476","0.004276","0.009709"
0.007462,"0.046387","0.004356","0.009614"
0.007427,"0.046379","0.004426","0.009498"
0.007439,"0.046364","0.004485","0.009341"
0.007496,"0.046681","0.004540","0.009138"
0.007621,"0.046714","0.004597","0.008969"
0.007767,"0.046893","0.004662","0.008795"
0.007928,"0.047208","0.004728","0.008617"
0.008114,"0.047086","0.004781","0.008486"
0.008327,"0.046813","0.004837","0.008409"
0.008543,"0.046760","0.004908","0.008360"
0.008761,"0.046673","0.004945","0.008309"
0.009005,"0.046289","0.004970","0.008299"
0.009191,"0.045867","0.005010","0.008328"
0.009353,"0.045552","0.005069","0.008338"
0.009522,"0.045304","0.005087","0.008332"
0.009692,"0.044827","0.005088","0.008347"
0.009860,"0.044551","0.005086","0.008335"
0.010051,"0.043943","0.005074","0.008331"
0.010270,"0.043473","0.005017","0.008334"
0.010429,"0.043186","0.004981","0.008306"
0.010556,"0.042572","0.004961","0.008318"
0.010713,"0.041738","0.004930","0.008397"
0.010836,"0.040614","0.004889","0.008492"
0.010999,"0.039337","0.004846","0.008655"
0.011821,"0.038074","0.004771","0.008900"
0.013370,"0.036394","0.004658","0.009205"
0.015388,"0.034852","0.004535","0.009489"
0.018361,"0.033310","0.004421","0.009716"
0.021912,"0.031461","0.004275","0.009949"
0.026111,"0.029485","0.004429","0.010184"
0.030820,"0.027866","0.004651","0.010365"
0.036406,"0.026500","0.005172","0.010369"
0.042144,"0.025030","0.005910","0.010639"
0.047917,"0.023460","0.006674","0.010920"
0.054035,"0.022364","0.007510","0.010906"
0.059797,"0.021239","0.008367","0.010945"
0.065692,"0.019883","0.009261","0.010979"
0.071016,"0.018431","0.010272","0.011004"
0.076028,"0.017096","0.011441","0.011050"
0.080916,"0.015903","0.012722","0.011059"
0.085742,"0.014845","0.014065","0.010971"
0.090013,"0.014099","0.015208","0.010875"
0.093839,"0.013682","0.016380","0.010663"
0.096281,"0.013373","0.017486","0.010510"
0.097802,"0.013036","0.018362","0.010386"
0.098980,"0.013058","0.019151","0.009954"
0.099238,"0.013392","0.019948","0.009530"
0.098806,"0.013831","0.020749","0.009126"
0.097011,"0.014297","0.021295","0.008870"
0.094795,"0.014649","0.021809","0.008643"
0.091510,"0.014899","0.022055","0.008635"
0.088110,"0.015362","0.022081","0.008360"
0.084728,"0.015803","0.021933","0.008090"
0.080775,"0.016124","0.021670","0.008154"
0.077120,"0.016219","0.021324","0.008258"
0.073115,"0.016282","0.020835","0.008451"
0.069592,"0.016267","0.020290","0.008669"
0.066503,"0.016325","0.019585","0.008803"
0.063672,"0.016445","0.018774","0.008879"
0.060791,"0.016465","0.017898","0.009000"
0.058541,"0.016346","0.017248","0.009115"
0.056392,"0.016167","0.016535","0.009337"
0.054930,"0.015962","0.015925","0.009401"
0.053399,"0.015904","0.015600","0.009380"
0.051725,"0.015737","0.015299","0.009633"
0.049732,"0.015432","0.014968","0.009956"
0.047557,"0.015136","0.014559","0.010386"
0.046061,"0.014855","0.014135","0.010695"
0.044747,"0.014704","0.013686","0.010910"
0.043668,"0.014582","0.013195","0.011038"
0.042608,"0.014298","0.012622","0.011189"
0.041338,"0.013973","0.012246","0.011415"
0.040164,"0.013604","0.011910","0.011650"
0.038744,"0.013366","0.011572","0.011938"
0.037235,"0.013196","0.011327","0.012207"
0.035733,"0.013109","0.011056","0.012418"
0.034134,"0.013041","0.010733","0.012685"
0.032425,"0.012910","0.010378","0.013035"
0.030789,"0.012774","0.010030","0.013424"
0.028996,"0.012652","0.009702","0.013873"
0.027438,"0.012532","0.009433","0.014233"
0.025896,"0.012483","0.009168","0.014567"
0.024359,"0.012390","0.008872","0.015017"
0.022823,"0.012354","0.008658","0.015468"
0.021567,"0.012411","0.008486","0.015919"
0.020623,"0.012427","0.008364","0.016266"
0.019711,"0.012431","0.008207","0.016584"
0.018516,"0.012375","0.008046","0.016954"
0.017368,"0.012377","0.007891","0.017381"
0.016161,"0.012348","0.007810","0.017880"
0.015122,"0.012309","0.007671","0.018353"
0.014220,"0.012328","0.007527","0.018794"
0.013598,"0.012345","0.007447","0.019093"
0.013271,"0.012361","0.007305","0.019329"
0.013017,"0.012330","0.007139","0.019692"
0.012739,"0.012251","0.006976","0.020179"
0.012466,"0.012161","0.006822","0.020661"
0.012183,"0.012114","0.006676","0.021103"
0.011960,"0.012090","0.006500","0.021469"
0.011746,"0.012078","0.006326","0.021860"
0.011538,"0.012031","0.006149","0.022278"
0.011514,"0.011971","0.005985","0.022593"
0.011460,"0.011834","0.005830","0.022893"
0.011397,"0.011755","0.005647","0.023087"
0.011333,"0.011697","0.005496","0.023289"
0.011281,"0.011663","0.005362","0.023454"
0.011198,"0.011677","0.005226","0.023637"
0.011064,"0.011576","0.005090","0.023768"
0.010952,"0.011504","0.004951","0.023789"
0.010821,"0.011464","0.004835","0.023642"
0.010650,"0.011468","0.004731","0.023415"
0.010488,"0.011450","0.004634","0.023202"
0.010328,"0.011488","0.004567","0.022952"
0.010171,"0.011671","0.004500","0.022575"
0.010030,"0.011976","0.004483","0.022006"
0.009901,"0.012404","0.004450","0.021379"
0.009761,"0.013053","0.004419","0.020658"
0.009618,"0.013839","0.004373","0.019926"
0.009468,"0.014664","0.004297","0.019159"
0.009507,"0.015657","0.004251","0.018700"
0.009632,"0.016810","0.004240","0.018471"
0.009806,"0.018322","0.004244","0.018300"
0.010052,"0.020094","0.004240","0.018193"
0.010321,"0.022015","0.004246","0.018113"
0.010609,"0.024058","0.004243","0.018113"
0.010923,"0.026197","0.004246","0.018177"
0.011271,"0.028640","0.004234","0.018276"
0.011636,"0.031422","0.004218","0.018424"
0.012027,"0.034254","0.004196","0.018791"
0.012467,"0.037223","0.004165","0.019259"
0.012935,"0.040212","0.004119","0.019802"
0.013489,"0.043293","0.004111","0.020445"
0.014071,"0.046273","0.004139","0.021142"
0.014499,"0.049126","0.004138","0.021563"
0.014902,"0.051572","0.004103","0.021849"
0.015283,"0.053487","0.004071","0.022192"
0.015661,"0.055061","0.004085","0.022530"
0.016038,"0.057019","0.004128","0.022727"
0.016226,"0.059102","0.004154","0.022479"
0.016236,"0.060920","0.004144","0.021935"
0.016190,"0.062860","0.004129","0.021271"
0.016058,"0.064432","0.004099","0.020557"
0.015963,"0.066329","0.004026","0.019755"
0.015797,"0.067782","0.003942","0.018924"
0.015595,"0.068234","0.003853","0.018104"
0.015327,"0.068966","0.003772","0.017166"
0.015003,"0.068929","0.003677","0.016218"
0.014647,"0.068986","0.003590","0.015154"
0.014196,"0.068505","0.003538","0.014038"
0.013735,"0.068044","0.003494","0.012856"
0.013196,"0.067165","0.003455","0.011665"
0.012598,"0.065680","0.003411","0.010521"
0.012173,"0.064210","0.003393","0.009708"
0.011757,"0.063190","0.003429","0.009067"
0.011364,"0.062302","0.003448","0.008481"
0.011014,"0.061971","0.003422","0.007903"
0.010666,"0.060932","0.003381","0.007537"
0.010298,"0.059537","0.003316","0.007342"
0.010079,"0.058309","0.003246","0.007243"
0.009908,"0.056806","0.003151","0.007251"
0.009804,"0.056021","0.003066","0.007296"
0.009660,"0.054440","0.003018","0.007477"
0.009611,"0.053869","0.002995","0.007592"
0.009653,"0.054118","0.002965","0.007702"
0.009786,"0.053824","0.002919","0.007949"
0.009950,"0.053699","0.002900","0.008243"
0.010124,"0.053131","0.002871","0.008595"
0.010381,"0.052729","0.002822","0.008968"
0.010659,"0.052323","0.002782","0.009355"
0.010870,"0.052307","0.002745","0.009697"
0.011084,"0.053164","0.002722","0.009893"
0.011297,"0.054080","0.002693","0.010052"
0.011514,"0.054811","0.002674","0.010227"
0.011743,"0.055840","0.002672","0.010353"
0.011900,"0.055968","0.002694","0.010552"
0.012036,"0.056047","0.002727","0.010728"
0.012198,"0.056562","0.002790","0.010800"
0.012325,"0.056870","0.002866","0.010858"
0.012405,"0.056828","0.002966","0.010936"
0.012431,"0.055954","0.003070","0.011064"
0.012407,"0.055474","0.003168","0.011124"
0.012361,"0.054205","0.003225","0.011276"
0.012199,"0.052671","0.003282","0.011418"
0.011992,"0.050886","0.003347","0.011537"
0.011767,"0.049687","0.003412","0.011570"
0.011528,"0.048807","0.003470","0.011517"
0.011275,"0.047963","0.003511","0.011437"
0.011002,"0.047130","0.003530","0.011302"
0.010765,"0.046053","0.003550","0.011161"
0.010552,"0.044619","0.003528","0.011132"
0.010318,"0.043263","0.003500","0.011148"
0.010090,"0.041790","0.003464","0.011207"
0.009867,"0.040234","0.003451","0.011260"
0.009666,"0.039009","0.003443","0.011311"
0.009562,"0.038167","0.003454","0.011528"
0.009443,"0.036957","0.003479","0.011893"
0.009322,"0.035514","0.003510","0.012312"
0.009308,"0.034139","0.003529","0.012670"
0.009293,"0.032838","0.003523","0.013013"
0.009329,"0.031465","0.003508","0.013344"
0.009329,"0.030091","0.003493","0.013559"
0.009404,"0.028918","0.003454","0.013577"
0.009804,"0.027864","0.003384","0.013464"
0.010207,"0.026538","0.003301","0.013397"
0.010594,"0.025165","0.003238","0.013377"
0.011252,"0.023889","0.003177","0.013317"
0.011876,"0.022597","0.003133","0.013288"
0.012465,"0.021535","0.003083","0.013266"
0.012734,"0.020703","0.003073","0.013249"
0.013003,"0.019853","0.003086","0.013177"
0.013255,"0.019255","0.003095","0.013087"
0.013187,"0.019060","0.003106","0.013013"
0.013173,"0.019265","0.003093","0.012858"
0.013082,"0.019451","0.003051","0.012503"
0.012983,"0.019557","0.002974","0.012087"
0.012920,"0.019951","0.002876","0.011628"
0.012859,"0.020361","0.002776","0.011180"
0.012848,"0.020591","0.002707","0.010750"
0.012837,"0.021114","0.002641","0.010269"
0.012907,"0.021729","0.002609","0.009852"
0.013008,"0.022417","0.002605","0.009580"
0.013232,"0.023170","0.002624","0.009337"
0.013919,"0.023816","0.002645","0.009049"
0.015248,"0.024295","0.002616","0.008790"
0.016574,"0.024161","0.002867","0.008762"
0.018300,"0.023791","0.003185","0.008877"
0.020631,"0.023177","0.003632","0.008995"
0.023400,"0.022310","0.004341","0.009168"
0.026238,"0.021304","0.005411","0.009353"
0.029014,"0.020185","0.006787","0.009534"
0.032386,"0.018628","0.008081","0.009662"
0.035511,"0.016929","0.009334","0.009711"
0.038402,"0.015203","0.010701","0.009723"
0.041005,"0.013644","0.011791","0.009678"
0.043644,"0.012198","0.012883","0.009584"
0.046164,"0.010914","0.013928","0.009514"
0.048585,"0.009956","0.014804","0.009426"
0.051018,"0.008732","0.015640","0.009356"
0.053424,"0.007506","0.016421","0.009255"
0.055402,"0.006337","0.017282","0.009200"
0.056818,"0.005199","0.018095","0.009230"
0.057511,"0.004135","0.018850","0.009297"
0.057446,"0.003254","0.019619","0.009334"
0.057141,"0.003054","0.020014","0.009191"
0.056306,"0.003107","0.020395","0.008976"
0.054790,"0.003288","0.020671","0.008783"
0.053334,"0.003565","0.020667","0.008469"
0.051907,"0.003888","0.020289","0.008186"
0.050616,"0.004237","0.019505","0.007909"
0.048991,"0.004562","0.018706","0.007716"
0.047391,"0.004838","0.017911","0.007683"
0.046019,"0.005095","0.016990","0.007701"
0.044939,"0.005278","0.016291","0.007761"
0.043804,"0.005482","0.015595","0.007849"
0.042571,"0.005679","0.014964","0.007952"
0.041131,"0.005863","0.014538","0.008075"
0.039579,"0.006026","0.014201","0.008239"
0.037941,"0.006205","0.013880","0.008505"
0.036542,"0.006479","0.013436","0.008847"
0.035233,"0.006795","0.012995","0.009229"
0.034199,"0.007107","0.012537","0.009619"
0.033248,"0.007402","0.012092","0.010040"
0.032248,"0.007674","0.011758","0.010472"
0.031376,"0.007896","0.011375","0.010853"
0.030423,"0.008108","0.010975","0.011228"
0.029258,"0.008284","0.010535","0.011643"
0.027981,"0.008450","0.010122","0.012087"
0.026427,"0.008638","0.009821","0.012556"
0.024820,"0.008902","0.009570","0.013021"
0.023315,"0.009182","0.009351","0.013459"
0.021769,"0.009480","0.009147","0.013919"
0.020249,"0.009767","0.008987","0.014399"
0.018739,"0.010035","0.008833","0.014906"
0.017363,"0.010302","0.008682","0.015392"
0.016257,"0.010546","0.008475","0.015911"
0.015222,"0.010783","0.008222","0.016461"
0.014249,"0.011013","0.007975","0.017008"
0.013418,"0.011154","0.007747","0.017458"
0.012622,"0.011238","0.007572","0.017843"
0.011789,"0.011211","0.007474","0.018210"
0.010993,"0.011141","0.007399","0.018572"
0.010237,"0.011084","0.007308","0.018915"
0.009512,"0.011031","0.007194","0.019339"
0.008959,"0.010967","0.007073","0.019830"
0.008428,"0.010943","0.006990","0.020321"
0.007915,"0.010939","0.006874","0.020789"
0.007624,"0.010916","0.006719","0.021212"
0.007449,"0.010830","0.006543","0.021613"
0.007369,"0.010685","0.006363","0.022026"
0.007347,"0.010464","0.006172","0.022429"
0.007310,"0.010214","0.005997","0.022809"
0.007261,"0.009977","0.005848","0.023138"
0.007216,"0.009740","0.005685","0.023424"
0.007178,"0.009530","0.005527","0.023612"
0.007144,"0.009311","0.005373","0.023750"
0.007107,"0.009109","0.005241","0.023753"
0.007064,"0.008924","0.005148","0.023726"
0.006999,"0.008758","0.005057","0.023699"
0.006975,"0.008681","0.004965","0.023683"
0.006976,"0.008644","0.004867","0.023631"
0.006971,"0.008637","0.004784","0.023522"
0.006950,"0.008677","0.004725","0.023287"
0.006948,"0.008735","0.004672","0.022959"
0.006951,"0.008803","0.004637","0.022513"
0.006948,"0.008869","0.004611","0.021988"
0.006938,"0.008937","0.004620","0.021452"
0.006909,"0.008983","0.004665","0.020907"
0.006885,"0.009079","0.004713","0.020330"
0.006883,"0.009301","0.004768","0.019699"
0.006877,"0.009652","0.004822","0.019026"
0.006875,"0.010120","0.004857","0.018337"
0.006863,"0.010685","0.004915","0.017655"
0.006871,"0.011396","0.004945","0.016980"
0.006874,"0.012197","0.004974","0.016305"
0.006862,"0.013014","0.005013","0.015699"
0.006846,"0.013860","0.005045","0.015084"
0.006839,"0.014732","0.005069","0.014478"
0.006829,"0.015643","0.005101","0.013826"
0.006826,"0.016565","0.005136","0.013169"
