"Time","m4 HLl swoff","45 R marks","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","39 FRx (cm)","38 FLy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","48 LDS cle","46 L marks","m2 FLl swoff","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.048,0,0,7.256049,1.590641,18.606190,5.078324,0,-25.512115,0.000000,0,19.820349,7.046379,0,10.675590,16.866220,0.000000,0,0,0,11.944603,19.178671,4.027949,7.184090,-9.867984,17.224646,11.838471,6.568651,6.032115,135.189346,0,56.517544,83.410919,111.283989,8.539018,20.949816,8.510136,17.374203,8.571660,16.860310,9.480203,16.428400,9.284534,17.814619,10.500859,17.844887,10.749458,18.580231,0,-0.01706,-0.01359,-0.05477,0.00136,0.00846,-0.01297,0.00524,0.00107,0.98370,0.11765,3.27711
0.049,0,0,7.251018,1.590246,18.599375,5.511294,0,-24.196770,0.000000,0,19.782701,6.396772,0,11.019598,16.878607,0.000000,0,0,0,12.361467,19.194569,4.027164,7.183496,-10.409124,17.211828,11.590479,6.570826,6.044128,141.541260,0,54.616352,84.017273,111.328514,8.535943,20.932610,8.516080,17.368011,8.593183,16.883150,9.479334,16.419565,9.291084,17.806774,10.504988,17.843321,10.751192,18.576002,0,-0.01815,-0.01224,-0.01694,0.00442,0.00804,-0.01345,0.00627,0.00095,0.96600,0.10672,3.27734
0.050,0,0,7.245987,1.589851,18.592558,5.944264,0,-22.881426,0.000000,0,19.745056,5.747166,0,11.363605,16.890991,0.000000,0,0,0,12.778333,19.210464,4.026378,7.182901,-10.950265,17.199009,11.342485,6.571316,6.056142,147.893173,0,52.715160,84.623627,111.373039,8.532869,20.915405,8.522025,17.361820,8.614705,16.905989,9.478464,16.410732,9.297635,17.798931,10.509116,17.841757,10.752925,18.571774,0,-0.01180,-0.01179,-0.03000,0.00326,0.00736,-0.01318,0.00451,0.00201,0.94670,0.09571,3.27721
0.051,0,0,7.240957,1.589457,18.585743,6.377234,0,-21.566080,0.000000,0,19.707409,5.097559,0,11.707614,16.903378,0.000000,0,0,0,13.195197,19.226362,4.025591,7.182306,-11.491405,17.186192,11.094493,6.570984,6.068156,154.245087,0,50.813969,85.229980,111.417557,8.529796,20.898201,8.527969,17.355629,8.636228,16.928827,9.477595,16.401897,9.304186,17.791086,10.513244,17.840191,10.754659,18.567543,0,-0.02033,-0.01446,-0.02930,0.00309,0.00895,-0.01295,-0.01310,0.00320,0.92641,0.08841,3.27683
0.052,0,0,7.238058,1.588869,18.580046,6.579995,0,-20.309322,0.000000,0,19.671040,4.815154,0,11.998814,16.917309,0.000000,0,0,0,13.464922,19.243677,4.026149,7.184558,-12.046226,17.166649,10.804926,6.568905,6.079314,159.507095,0,49.029942,85.532646,111.170357,8.527042,20.882753,8.534502,17.358738,8.647317,16.960598,9.480792,16.396046,9.311375,17.785755,10.517491,17.837748,10.755885,18.563871,0,-0.01958,-0.01358,-0.01420,0.00685,0.00891,-0.01259,0.01511,0.00076,0.89197,0.09199,3.27663
0.053,0,0,7.236793,1.588133,18.575209,6.606235,0,-19.097490,0.000000,0,19.635647,4.814313,0,12.249521,16.932426,0.000000,0,0,0,13.621820,19.262081,4.027738,7.188992,-12.611536,17.141951,10.483480,6.565973,6.089817,163.933395,0,47.335758,85.602440,110.699463,8.524535,20.868656,8.541487,17.368977,8.650408,16.999218,9.487106,16.392479,9.319052,17.782354,10.521832,17.834631,10.756722,18.560627,0,-0.02536,-0.01463,0.00479,0.00938,0.00716,-0.01704,-0.00071,0.02691,0.86584,0.10780,3.27655
0.054,0,0,7.235528,1.587397,18.570370,6.632476,0,-17.885658,0.000000,0,19.600256,4.813471,0,12.500228,16.947542,0.000000,0,0,0,13.778720,19.280485,4.029325,7.193426,-13.176847,17.117254,10.162036,6.561684,6.100320,168.359695,0,45.641575,85.672234,110.228577,8.522027,20.854557,8.548470,17.379217,8.653499,17.037838,9.493422,16.388912,9.326730,17.778952,10.526171,17.831514,10.757559,18.557383,0,-0.01119,-0.01252,-0.14097,-0.00293,0.00865,-0.01266,0.00250,0.00352,0.84261,0.12183,3.27643
0.055,0,0,7.234263,1.586661,18.565533,6.658716,0,-16.673826,0.000000,0,19.564863,4.812630,0,12.750936,16.962660,0.000000,0,0,0,13.935619,19.298887,4.030914,7.197860,-13.742156,17.092556,9.840590,6.556733,6.110823,172.785995,0,43.947392,85.742035,109.757683,8.519520,20.840458,8.555455,17.389458,8.656590,17.076456,9.499736,16.385345,9.334408,17.775549,10.530510,17.828396,10.758396,18.554138,0,-0.01805,-0.01372,-0.00112,0.00167,0.00834,-0.01282,0.00472,-0.00247,0.82277,0.12344,3.27628
0.056,0,0,7.232497,1.585470,18.561760,6.673531,0,-15.714005,0.000000,0,19.530180,4.812089,0,12.941114,16.979109,0.000000,0,0,0,14.076196,19.317644,4.056337,7.204848,-14.274079,17.067593,9.502967,6.550896,6.120490,175.110855,0,41.809612,85.298965,109.173531,8.516754,20.828300,8.562807,17.417891,8.686361,17.107550,9.511584,16.386427,9.340914,17.775906,10.534774,17.824097,10.760252,18.550697,0,-0.01094,-0.01357,-0.00849,-0.00178,0.00885,-0.01281,0.00516,0.00183,0.79988,0.11640,3.27608
0.057,0,0,7.230346,1.583931,18.558804,6.679584,0,-14.947419,0.000000,0,19.496038,4.811778,0,13.084881,16.996580,0.000000,0,0,0,14.204256,19.336668,4.100039,7.213793,-14.780400,17.042429,9.152939,6.544626,6.129515,175.824341,0,39.331692,84.462639,108.502533,8.513790,20.817629,8.570442,17.460272,8.736591,17.132870,9.527676,16.391068,9.346521,17.779144,10.538980,17.818890,10.762888,18.547104,0,-0.02112,-0.01316,0.01278,0.00398,0.00795,-0.01340,0.01366,0.00400,0.77721,0.10614,3.27585
0.058,0,0,7.228196,1.582392,18.555849,6.685637,0,-14.180834,0.000000,0,19.461897,4.811466,0,13.228647,17.014051,0.000000,0,0,0,14.332317,19.355694,4.143739,7.222739,-15.286722,17.017263,8.802911,6.537689,6.138541,176.537827,0,36.853771,83.626312,107.831535,8.510827,20.806959,8.578077,17.502653,8.786821,17.158190,9.543767,16.395710,9.352128,17.782385,10.543187,17.813683,10.765525,18.543510,0,-0.01791,-0.01360,-0.02190,0.00258,0.00819,-0.01184,0.00087,0.00083,0.75723,0.09614,3.27638
0.059,0,0,7.226045,1.580853,18.552893,6.691690,0,-13.414248,0.000000,0,19.427755,4.811155,0,13.372414,17.031523,0.000000,0,0,0,14.460378,19.374718,4.187440,7.231684,-15.793043,16.992098,8.452883,6.530427,6.147566,177.251312,0,34.375851,82.789986,107.160538,8.507863,20.796289,8.585712,17.545034,8.837051,17.183512,9.559858,16.400352,9.357736,17.785624,10.547394,17.808477,10.768161,18.539917,0,-0.01661,-0.01311,-0.01785,0.00168,0.00835,-0.01332,0.01089,0.00175,0.71620,0.08517,3.27745
0.060,0,0,7.223669,1.578124,18.545673,6.433512,0,-12.876867,0.000000,0,19.406090,4.810756,0,13.473998,17.049986,0.000000,0,0,0,14.733881,19.394205,4.229912,7.237571,-16.154839,16.973825,8.102307,6.522651,6.155781,177.897934,0,32.311916,82.229073,106.411232,8.504483,20.784094,8.593419,17.594719,8.863115,17.224222,9.567469,16.402412,9.362671,17.787346,10.551373,17.800764,10.769609,18.534113,0,-0.01812,-0.01373,0.03483,0.00329,0.00768,-0.01263,0.00946,0.00156,0.68842,0.08458,3.27754
0.061,0,0,7.221120,1.574484,18.535183,5.972727,0,-12.515236,0.000000,0,19.393990,4.810289,0,13.543239,17.069210,0.000000,0,0,0,15.118907,19.414045,4.271442,7.241113,-16.405815,16.960838,7.751313,6.514624,6.163373,178.493317,0,30.565416,81.879341,105.601891,8.500785,20.770731,8.601183,17.650005,8.870649,17.276733,9.568575,16.402494,9.367091,17.787905,10.555177,17.791128,10.770148,18.526615,0,-0.01655,-0.01268,0.04041,0.00261,0.00803,-0.01388,-0.01198,0.00511,0.66350,0.10192,3.27693
0.062,0,0,7.218571,1.570843,18.524694,5.511942,0,-12.153605,0.000000,0,19.381887,4.809823,0,13.612479,17.088434,0.000000,0,0,0,15.503933,19.433886,4.312972,7.244654,-16.656790,16.947851,7.400319,6.506270,6.170965,179.088684,0,28.818916,81.529610,104.792549,8.497087,20.757368,8.608946,17.705294,8.878183,17.329245,9.569681,16.402575,9.371511,17.788464,10.558981,17.781494,10.770686,18.519119,0,-0.01630,-0.01388,-0.04185,0.00339,0.00772,-0.01163,0.02488,-0.01987,0.64291,0.12104,3.27685
0.063,0,0,7.216022,1.567202,18.514204,5.051157,0,-11.791973,0.000000,0,19.369787,4.809356,0,13.681720,17.107660,0.000000,0,0,0,15.888960,19.453726,4.354502,7.248196,-16.907766,16.934864,7.049324,6.497757,6.178558,179.684052,0,27.072416,81.179878,103.983208,8.493388,20.744005,8.616709,17.760580,8.885717,17.381756,9.570787,16.402657,9.375932,17.789022,10.562786,17.771858,10.771224,18.511621,0,-0.01656,-0.01387,-0.02150,0.00278,0.00768,-0.01332,-0.00248,0.00583,0.61943,0.12543,3.27716
0.064,0,0,7.214298,1.563353,18.506615,4.843022,0,-11.639945,0.000000,0,19.357809,4.805461,0,13.726057,17.127636,0.000000,0,0,0,16.420250,19.482605,4.391468,7.253221,-16.907530,16.922169,6.715397,6.489116,6.185186,177.743332,0,26.272390,81.007233,103.289421,8.489229,20.731789,8.624062,17.802460,8.888401,17.414377,9.570409,16.403208,9.381974,17.790413,10.566206,17.764086,10.774289,18.506632,0,-0.01730,-0.01326,-0.01902,0.00325,0.00766,-0.01349,-0.00575,0.00094,0.59631,0.11842,3.27715
0.065,0,0,7.213205,1.559345,18.501251,4.828617,0,-11.648638,0.000000,0,19.345928,4.798936,0,13.751300,17.148186,0.000000,0,0,0,17.063692,19.518419,4.424933,7.259384,-16.714670,16.909698,6.394558,6.480413,6.191076,173.857971,0,26.198107,80.970367,102.684250,8.484717,20.720453,8.631100,17.834061,8.887367,17.431751,9.568892,16.404119,9.389259,17.792439,10.569330,17.757738,10.779292,18.503565,0,-0.01894,-0.01325,-0.02651,0.00317,0.00797,-0.01320,0.00004,0.00236,0.57257,0.11040,3.27692
0.066,0,0,7.212113,1.555337,18.495888,4.814211,0,-11.657330,0.000000,0,19.334045,4.792412,0,13.776543,17.168737,0.000000,0,0,0,17.707134,19.554232,4.458399,7.265546,-16.521809,16.897228,6.073719,6.471794,6.196965,169.972610,0,26.123821,80.933510,102.079079,8.480206,20.709118,8.638138,17.865662,8.886333,17.449123,9.567373,16.405031,9.396545,17.794466,10.572455,17.751392,10.784295,18.500500,0,-0.01652,-0.01241,-0.02230,0.00193,0.00691,-0.01425,0.01879,0.00042,0.52479,0.09957,3.27696
0.067,0,0,7.211020,1.551328,18.490524,4.799806,0,-11.666022,0.000000,0,19.322165,4.785887,0,13.801785,17.189289,0.000000,0,0,0,18.350576,19.590044,4.491865,7.271709,-16.328949,16.884758,5.752879,6.463216,6.202855,166.087250,0,26.049538,80.896645,101.473900,8.475693,20.697781,8.645176,17.897263,8.885299,17.466496,9.565856,16.405943,9.403831,17.796494,10.575581,17.745045,10.789298,18.497433,0,-0.01848,-0.01237,-0.02274,0.00319,0.00869,-0.01376,-0.00782,0.00367,0.50033,0.08833,3.27719
0.068,0,0,7.209303,1.549116,18.486536,4.792924,0,-11.670408,0.000000,0,19.310398,4.782428,0,13.820027,17.209473,0.000000,0,0,0,19.138302,19.626167,4.532057,7.273673,-15.998663,16.872372,5.449614,6.454873,6.208218,163.714096,0,26.041084,80.869514,100.836113,8.471487,20.685688,8.650961,17.935774,8.882215,17.484764,9.559501,16.408127,9.409745,17.799938,10.578382,17.737368,10.793645,18.491859,0,-0.01737,-0.01355,-0.02078,0.00312,0.00886,-0.01360,0.00897,0.00336,0.47411,0.08297,3.27688
0.069,0,0,7.207107,1.548281,18.483606,4.791813,0,-11.671491,0.000000,0,19.298721,4.781319,0,13.832902,17.229374,0.000000,0,0,0,20.036663,19.662529,4.577405,7.272417,-15.563003,16.860046,5.159823,6.446645,6.213177,162.500504,0,26.083109,80.849838,100.173317,8.467515,20.673014,8.655784,17.979586,8.877560,17.503719,9.549437,16.411283,9.414609,17.804468,10.580935,17.728668,10.797489,18.484367,0,-0.01915,-0.01329,-0.02295,0.00298,0.00819,-0.01256,0.02386,0.00374,0.45081,0.10137,3.27620
0.070,0,0,7.204910,1.547445,18.480675,4.790701,0,-11.672573,0.000000,0,19.287043,4.780210,0,13.845777,17.249277,0.000000,0,0,0,20.935024,19.698891,4.622755,7.271161,-15.127342,16.847721,4.870033,6.438503,6.218137,161.286896,0,26.125134,80.830170,99.510513,8.463543,20.660339,8.660607,18.023397,8.872905,17.522673,9.539371,16.414440,9.419472,17.809000,10.583488,17.719969,10.801333,18.476873,0,-0.01837,-0.01328,-0.02846,0.00181,0.00920,-0.01288,-0.00284,0.00418,0.42562,0.12262,3.27604
0.071,0,0,7.202713,1.546610,18.477745,4.789589,0,-11.673656,0.000000,0,19.275366,4.779100,0,13.858651,17.269178,0.000000,0,0,0,21.833385,19.735250,4.668103,7.269905,-14.691681,16.835396,4.580243,6.430403,6.223097,160.073288,0,26.167158,80.810493,98.847717,8.459572,20.647665,8.665430,18.067209,8.868249,17.541628,9.529307,16.417597,9.424335,17.813532,10.586041,17.711269,10.805178,18.469379,0,-0.01758,-0.01340,-0.02402,0.00247,0.00819,-0.01268,0.00726,0.00170,0.40313,0.12343,3.27627
0.072,0,0,7.201157,1.544978,18.474339,4.788204,0,-11.664112,0.000000,0,19.263643,4.778256,0,13.867320,17.288929,0.000000,0,0,0,22.727570,19.772123,4.695784,7.266917,-14.243471,16.823502,4.301972,6.422195,6.227426,160.188309,0,26.720316,81.041672,97.005478,8.456005,20.633247,8.668387,18.116333,8.857773,17.589090,9.486511,16.450590,9.433961,17.845009,10.588177,17.703205,10.808910,18.461103,0,-0.01793,-0.01310,-0.02253,0.00392,0.00797,-0.01400,0.00630,0.00242,0.35685,0.12019,3.27641
0.073,0,0,7.200090,1.542736,18.470566,4.786609,0,-11.646420,0.000000,0,19.251886,4.777617,0,13.872765,17.308563,0.000000,0,0,0,23.618549,19.809387,4.709918,7.262600,-13.785638,16.811937,4.032534,6.413934,6.231271,161.322098,0,27.665405,81.465202,94.258873,8.452748,20.617491,8.669914,18.169533,8.842832,17.658413,9.418617,16.506460,9.447239,17.897150,10.589992,17.695627,10.812558,18.452227,0,-0.01827,-0.01360,-0.02371,0.00300,0.00929,-0.01324,-0.00033,0.00404,0.32460,0.11054,3.27649
0.074,0,0,7.199024,1.540493,18.466793,4.785013,0,-11.628727,0.000000,0,19.240129,4.776976,0,13.878208,17.328197,0.000000,0,0,0,24.509529,19.846651,4.724051,7.258285,-13.327805,16.800371,3.763096,6.405564,6.235116,162.455872,0,28.610495,81.888725,91.512260,8.449492,20.601736,8.671441,18.222731,8.827890,17.727736,9.350723,16.562332,9.460517,17.949289,10.591805,17.688049,10.816207,18.443350,0,-0.01871,-0.01358,-0.01990,0.00303,0.00930,-0.01422,0.00977,-0.00073,0.30154,0.09849,3.27665
0.075,0,0,7.197958,1.538250,18.463020,4.783418,0,-11.611034,0.000000,0,19.228371,4.776336,0,13.883653,17.347832,0.000000,0,0,0,25.400509,19.883915,4.738184,7.253968,-12.869972,16.788807,3.493658,6.397140,6.238961,163.589661,0,29.555584,82.312256,88.765656,8.446237,20.585981,8.672968,18.275928,8.812949,17.797056,9.282828,16.618202,9.473795,18.001429,10.593620,17.680470,10.819855,18.434475,0,-0.01660,-0.01298,-0.02078,0.00352,0.00673,-0.01291,0.01187,-0.00303,0.30095,0.08760,3.27688
0.076,0,0,7.195699,1.537064,18.461050,4.780280,0,-11.581376,0.000000,0,19.216669,4.775455,0,13.878182,17.367348,0.000000,0,0,0,26.135651,19.921593,4.749274,7.250380,-12.516383,16.777250,3.230137,6.388618,6.242280,163.601837,0,30.355520,82.704269,86.893303,8.444201,20.574224,8.673324,18.322041,8.804263,17.845196,9.231062,16.666439,9.485753,18.041183,10.594751,17.674826,10.824226,18.426195,0,-0.01872,-0.01328,-0.02087,0.00246,0.00837,-0.01231,0.00557,0.00327,0.27418,0.09483,3.27698
0.077,0,0,7.192525,1.536687,18.460459,4.775958,0,-11.542543,0.000000,0,19.205009,4.774388,0,13.864345,17.386774,0.000000,0,0,0,26.751297,19.959587,4.758030,7.247349,-12.242728,16.765699,2.971152,6.380049,6.245196,162.753967,0,31.044153,83.072113,85.691322,8.443099,20.565531,8.672782,18.362719,8.800372,17.877094,9.191661,16.708820,9.496698,18.071440,10.595359,17.670664,10.829152,18.418371,0,-0.01756,-0.01281,-0.02167,0.00346,0.00787,-0.01358,-0.00292,0.00003,0.24979,0.11267,3.27698
0.078,0,0,7.189351,1.536311,18.459867,4.771636,0,-11.503712,0.000000,0,19.193348,4.773322,0,13.850506,17.406202,0.000000,0,0,0,27.366943,19.997581,4.766787,7.244318,-11.969073,16.754150,2.712168,6.371191,6.248112,161.906097,0,31.732786,83.439964,84.489334,8.441998,20.556839,8.672239,18.403397,8.796481,17.908991,9.152260,16.751204,9.507644,18.101698,10.595966,17.666500,10.834079,18.410549,0,-0.01690,-0.01342,-0.02180,0.00244,0.00724,-0.01223,0.00518,0.00248,0.22377,0.12080,3.27671
0.079,0,0,7.186177,1.535935,18.459276,4.767315,0,-11.464879,0.000000,0,19.181688,4.772256,0,13.836668,17.425629,0.000000,0,0,0,27.982590,20.035576,4.775543,7.241287,-11.695418,16.742601,2.453183,6.362192,6.251027,161.058228,0,32.421421,83.807816,83.287354,8.440897,20.548147,8.671698,18.444075,8.792591,17.940887,9.112859,16.793585,9.518589,18.131954,10.596574,17.662338,10.839005,18.402727,0,-0.01632,-0.01430,-0.02103,0.00378,0.00847,-0.01253,0.00939,0.00290,0.17292,0.12358,3.27625
0.080,0,0,7.183192,1.535573,18.458809,4.764445,0,-11.364422,0.000000,0,19.170126,5.091725,0,13.796161,17.444820,0.000000,0,0,0,28.180969,20.073759,4.778668,7.239148,-11.537761,16.731026,2.192767,6.352719,6.253332,162.359543,0,32.866699,85.147141,81.948006,8.438784,20.538914,8.671167,18.473082,8.793983,17.974894,9.054767,16.854939,9.533025,18.163368,10.596222,17.657808,10.843706,18.395012,0,-0.01758,-0.01311,-0.02072,0.00230,0.00872,-0.01352,0.00198,0.00479,0.14744,0.11713,3.27633
0.081,0,0,7.180354,1.535223,18.458437,4.762689,0,-11.216711,0.000000,0,19.158640,5.656977,0,13.735205,17.463831,0.000000,0,0,0,28.059397,20.112087,4.777475,7.237694,-11.469047,16.719431,1.931254,6.343014,6.255168,165.308838,0,33.125378,87.231369,80.503326,8.435894,20.529264,8.670647,18.493139,8.799428,18.010515,8.982343,16.930836,9.550138,18.195669,10.595136,17.652998,10.848234,18.387377,0,-0.01754,-0.01221,-0.02164,0.00355,0.00790,-0.01449,0.00582,0.00065,0.12058,0.10622,3.27679
0.082,0,0,7.177515,1.534873,18.458065,4.760932,0,-11.069001,0.000000,0,19.147152,6.222229,0,13.674250,17.482840,0.000000,0,0,0,27.937822,20.150415,4.776283,7.236239,-11.400332,16.707836,1.669742,6.332949,6.257005,168.258133,0,33.384052,89.315605,79.058647,8.433005,20.519617,8.670127,18.513197,8.804873,18.046139,8.909919,17.006735,9.567251,18.227970,10.594049,17.648188,10.852763,18.379744,0,-0.01768,-0.01344,-0.02083,0.00305,0.00716,-0.01295,0.00642,0.00042,0.09569,0.09519,3.27680
0.083,0,0,7.174676,1.534523,18.457693,4.759176,0,-10.921290,0.000000,0,19.135666,6.787481,0,13.613294,17.501850,0.000000,0,0,0,27.816248,20.188744,4.775090,7.234786,-11.331618,16.696239,1.408229,6.322708,6.258842,171.207428,0,33.642731,91.399841,77.613968,8.430116,20.509968,8.669606,18.533255,8.810317,18.081760,8.837495,17.082632,9.584364,18.260271,10.592963,17.643377,10.857291,18.372108,0,-0.01810,-0.01432,-0.02193,0.00371,0.00925,-0.01257,0.00399,-0.00081,0.06769,0.08819,3.27649
0.084,0,0,7.172488,1.533487,18.455439,4.751221,0,-10.714632,0.000000,0,19.127264,7.038548,0,13.500480,17.519791,0.000000,0,0,0,27.274496,20.211937,4.770325,7.233240,-11.269285,16.684767,1.151547,6.312272,6.260067,173.114975,0,33.650143,92.643517,77.238419,8.425671,20.495409,8.666883,18.568199,8.812913,18.116049,8.797020,17.120083,9.590309,18.273411,10.590993,17.639683,10.861018,18.365879,0,-0.01862,-0.01269,-0.02100,0.00192,0.00756,-0.01347,0.00342,0.00315,0.04164,0.09096,3.27654
0.085,0,0,7.170799,1.531926,18.451740,4.738513,0,-10.462772,0.000000,0,19.121229,7.048702,0,13.347901,17.536911,0.000000,0,0,0,26.410557,20.223524,4.762821,7.231624,-11.211846,16.673386,0.898570,6.301740,6.260823,174.223694,0,33.464890,93.242668,77.682671,8.420032,20.477083,8.662472,18.614561,8.813325,18.149311,8.781043,17.128056,9.587692,18.271860,10.588344,17.636845,10.864131,18.360725,0,-0.01730,-0.01312,-0.02148,0.00287,0.00906,-0.01247,0.00620,0.00208,0.00068,0.10494,3.27685
0.086,0,0,7.169110,1.530364,18.448042,4.725806,0,-10.210913,0.000000,0,19.115194,7.058856,0,13.195324,17.554031,0.000000,0,0,0,25.546618,20.235111,4.755316,7.230008,-11.154408,16.662004,0.645593,6.291010,6.261580,175.332428,0,33.279636,93.841812,78.126915,8.414393,20.458757,8.658060,18.660921,8.813737,18.182573,8.765066,17.136026,9.585074,18.270308,10.585694,17.634007,10.867243,18.355574,0,-0.01901,-0.01461,-0.02038,0.00259,0.00827,-0.01380,0.00573,0.00225,-0.02969,0.11920,3.27689
0.087,0,0,7.167421,1.528802,18.444344,4.713099,0,-9.959054,0.000000,0,19.109158,7.069011,0,13.042746,17.571152,0.000000,0,0,0,24.682678,20.246698,4.747811,7.228392,-11.096968,16.650623,0.392616,6.280184,6.262336,176.441162,0,33.094379,94.440964,78.571167,8.408754,20.440432,8.653649,18.707281,8.814149,18.215836,8.749089,17.143997,9.582457,18.268755,10.583046,17.631170,10.870356,18.350420,0,-0.01816,-0.01371,-0.02087,0.00278,0.00886,-0.01254,0.00488,0.00219,-0.05991,0.12362,3.27674
0.088,0,0,7.165400,1.528029,18.441998,4.704852,0,-9.665406,0.000000,0,19.102953,7.071657,0,12.824022,17.586561,0.000000,0,0,0,23.546453,20.258205,4.737051,7.225913,-11.041407,16.639326,0.146447,6.269138,6.262477,176.952393,0,33.694618,94.491371,78.173935,8.405655,20.423981,8.648398,18.743507,8.808819,18.240652,8.740347,17.166697,9.589182,18.279596,10.579657,17.629118,10.872668,18.346876,0,-0.01893,-0.01371,-0.02138,0.00204,0.00952,-0.01324,0.00565,0.00254,-0.08229,0.11924,3.27645
0.089,0,0,7.163124,1.527859,18.440687,4.700025,0,-9.339717,0.000000,0,19.096621,7.068546,0,12.554580,17.600658,0.000000,0,0,0,22.201445,20.269648,4.723796,7.222773,-10.987286,16.628094,-0.094503,6.257985,6.262147,177.005493,0,34.897156,94.121017,77.131477,8.404503,20.408968,8.642504,18.771963,8.799088,18.258993,8.737151,17.200686,9.603071,18.299940,10.575701,17.627668,10.874369,18.344566,0,-0.01808,-0.01299,-0.02189,0.00363,0.00817,-0.01320,0.00569,0.00195,-0.11105,0.11060,3.27607
0.090,0,0,7.160847,1.527689,18.439379,4.695199,0,-9.014028,0.000000,0,19.090286,7.065434,0,12.285137,17.614756,0.000000,0,0,0,20.856436,20.281090,4.710541,7.219632,-10.933165,16.616861,-0.335452,6.246730,6.261818,177.058578,0,36.099697,93.750656,76.089012,8.403351,20.393957,8.636609,18.800419,8.789356,18.277332,8.733956,17.234676,9.616961,18.320284,10.571745,17.626219,10.876069,18.342257,0,-0.01772,-0.01373,-0.02049,0.00355,0.00831,-0.01343,0.00391,0.00220,-0.13733,0.10224,3.27631
