"Time","v3 L COP","v2 R COP","47 RDS cle","45  R marks","39 FRx (cm)","35 HRx (cm)","48 LDS cle","46 L marks","37 FLx (cm)","33 HLx (cm)","v1 xCoM","3 Platform","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","m3 RDS cle","m1 R marks","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","m4 LDS cle","m2 L marks","37a FLx (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","2 Trdml","12 Sync","1 Synch"
0.048,6.813526,4.364883,1,0,19.373190,15.736070,1,0,18.758867,16.610229,5.569448,0.20353,7.653977,0.889488,3.301860,5.402046,17.508671,4.788526,-6.961048,1,0,6.611750,3.941164,-8.639026,1,0,16.718985,7.013937,11.193331,154.986847,0,46.669403,86.645233,79.444115,8.754108,20.079075,8.735588,16.394091,8.681338,15.783256,8.954385,15.030522,9.674079,16.459515,10.885457,15.757690,11.262851,16.821623,-0.01827,-0.01472,-0.02092,0.00374,0.00900,-0.01183,0.00447,0.00403,0.10824,0,3.27722
0.049,6.815064,4.366873,1,0,19.366302,15.727505,1,0,18.775297,16.620872,5.575819,0.22538,7.654097,0.883646,3.365752,5.405449,17.511642,4.791177,-6.923938,1,0,6.613983,3.942037,-8.617886,1,0,16.599054,7.018124,10.543731,154.362244,0,46.546822,86.634926,79.850693,8.754892,20.076397,8.735949,16.382776,8.678610,15.778942,8.957163,15.022114,9.667198,16.455820,10.883060,15.761973,11.260937,16.825382,-0.01707,-0.01478,-0.02195,0.00394,0.00840,-0.01225,0.00536,0.00273,0.10913,0,3.27775
0.050,6.817238,4.368767,1,0,19.359436,15.718954,1,0,18.791695,16.631390,5.582322,0.25447,7.654024,0.877122,3.430415,5.408877,17.514729,4.793902,-6.887022,1,0,6.615993,3.942777,-8.596775,1,0,16.455397,7.022393,9.888448,153.701324,0,46.431183,86.632195,80.268219,8.755795,20.073721,8.736251,16.371469,8.675594,15.775137,8.959992,15.013700,9.660291,16.452143,10.880757,15.766499,11.259035,16.829124,-0.01910,-0.01283,-0.02123,0.00343,0.00730,-0.01194,0.00626,0.00275,0.11065,0,3.27813
0.051,6.821258,4.370386,1,0,19.352568,15.710402,1,0,18.808092,16.641909,5.589207,0.27783,7.653951,0.870598,3.495079,5.412305,17.517815,4.796628,-6.850108,1,0,6.618004,3.943518,-8.575665,1,0,16.311739,7.026662,9.233164,153.040421,0,46.315548,86.629456,80.685745,8.756699,20.071047,8.736554,16.360163,8.672580,15.771332,8.962821,15.005288,9.653384,16.448463,10.878454,15.771023,11.257133,16.832867,-0.01750,-0.01349,-0.02214,0.00445,0.00922,-0.01198,0.00593,0.00284,0.10824,0,3.27775
0.052,6.825370,4.371721,1,0,19.345699,15.701852,1,0,18.824490,16.652426,5.596159,0.30483,7.653878,0.864074,3.559742,5.415733,17.520901,4.799353,-6.813192,1,0,6.620015,3.944259,-8.554555,1,0,16.168083,7.030931,8.577880,152.379501,0,46.199909,86.626717,81.103271,8.757602,20.068373,8.736856,16.348856,8.669564,15.767527,8.965651,14.996875,9.646477,16.444786,10.876151,15.775548,11.255233,16.836609,-0.01743,-0.01432,-0.02078,0.00441,0.00844,-0.01225,0.00508,0.00289,0.10625,0,3.27744
0.053,6.829753,4.372230,1,0,19.339144,15.693412,1,0,18.842678,16.660149,5.603308,0.34536,7.651193,0.866362,3.636476,5.419312,17.520475,4.798652,-6.806571,1,0,6.625148,3.945429,-8.547348,1,0,15.446540,7.034406,7.844417,153.136154,0,45.692951,86.719086,81.568016,8.757612,20.064423,8.733696,16.340197,8.672327,15.755723,8.966104,14.984787,9.638041,16.436762,10.872745,15.777091,11.251804,16.836794,-0.01744,-0.01430,-0.02064,0.00272,0.00827,-0.01322,0.00591,0.00697,0.10333,0,3.27744
0.054,6.834133,4.372588,1,0,19.332607,15.684978,1,0,18.860985,16.667686,5.610599,0.38043,7.648335,0.869232,3.714006,5.422902,17.519817,4.797726,-6.801951,1,0,6.630489,3.946627,-8.541059,1,0,14.686799,7.037828,7.105786,153.986496,0,45.160122,86.817741,82.035873,8.757564,20.060389,8.730306,16.331715,8.675472,15.743390,8.966400,14.972456,9.629503,16.428450,10.869266,15.778438,11.248276,16.836742,-0.01974,-0.01288,-0.02061,0.00442,0.00896,-0.01281,0.00519,0.00189,0.10204,0,3.27742
0.055,6.838506,4.372511,1,0,19.326073,15.676546,1,0,18.879292,16.675226,5.618299,0.40554,7.645477,0.872102,3.791537,5.426491,17.519159,4.796799,-6.797332,1,0,6.635829,3.947826,-8.534772,1,0,13.927059,7.041250,6.367156,154.836853,0,44.627296,86.916397,82.503738,8.757514,20.056353,8.726915,16.323231,8.678617,15.731057,8.966697,14.960125,9.620966,16.420139,10.865786,15.779784,11.244747,16.836691,-0.01697,-0.01384,-0.02139,0.00391,0.00780,-0.01359,0.00496,0.00350,0.10286,0,3.27735
0.056,6.842938,4.372529,1,0,19.319536,15.668113,1,0,18.897598,16.682764,5.626246,0.42966,7.642619,0.874972,3.869068,5.430080,17.518501,4.795873,-6.792713,1,0,6.641170,3.949024,-8.528483,1,0,13.167318,7.044672,5.628525,155.687195,0,44.094471,87.015053,82.971603,8.757465,20.052319,8.723525,16.314749,8.681762,15.718724,8.966993,14.947795,9.612429,16.411827,10.862307,15.781131,11.241219,16.836641,-0.02375,-0.01422,-0.02017,0.00440,0.00911,-0.01302,0.00585,0.00168,0.10468,0,3.27723
0.057,6.847538,4.372825,1,0,19.313053,15.659787,1,0,18.916624,16.687002,5.634912,0.45534,7.647965,0.875037,3.970069,5.434077,17.520767,4.795547,-6.820847,1,0,6.650023,3.951014,-8.541941,1,0,11.877652,7.044809,4.851364,155.378510,0,44.047913,87.123940,83.397575,8.757610,20.042942,8.725151,16.302540,8.682453,15.704903,8.968875,14.940088,9.607160,16.407202,10.861205,15.785013,11.240042,16.838112,-0.01819,-0.01425,-0.02103,0.00454,0.00811,-0.01370,0.00587,0.00302,0.10828,0,3.27693
0.058,6.852103,4.373345,1,0,19.306574,15.651468,1,0,18.935698,16.691023,5.643795,0.45479,7.653855,0.874916,4.072621,5.438100,17.523228,4.795262,-6.851146,1,0,6.659110,3.953057,-8.556703,1,0,10.552958,7.044728,4.071655,154.993210,0,44.033493,87.233505,83.820778,8.757767,20.033211,8.727108,16.290085,8.682983,15.690984,8.970860,14.932688,9.602107,16.402821,10.860261,15.789063,11.239019,16.839684,-0.01880,-0.01367,-0.02032,0.00469,0.00852,-0.01295,0.00259,0.00171,0.10914,0,3.27674
0.059,6.856567,4.374519,1,0,19.300093,15.643150,1,0,18.954769,16.695044,5.653311,0.47809,7.659745,0.874796,4.175173,5.442124,17.525686,4.794977,-6.881445,1,0,6.668196,3.955100,-8.571465,1,0,9.228265,7.044648,3.291947,154.607910,0,44.019077,87.343071,84.243980,8.757924,20.023479,8.729066,16.277630,8.683514,15.677064,8.972847,14.925286,9.597054,16.398439,10.859317,15.793114,11.237997,16.841257,-0.01976,-0.01343,-0.01984,0.00370,0.00869,-0.01130,0.00634,0.00257,0.10743,0,3.27712
0.060,6.860896,4.376003,1,0,19.293613,15.634831,1,0,18.973843,16.699064,5.662970,0.50808,7.665634,0.874675,4.277726,5.446148,17.528145,4.794691,-6.911744,1,0,6.677283,3.957142,-8.586226,1,0,7.903572,7.044567,2.512239,154.222610,0,44.004658,87.452637,84.667183,8.758081,20.013748,8.731023,16.265175,8.684044,15.663145,8.974833,14.917886,9.592002,16.394058,10.858373,15.797164,11.236975,16.842829,-0.01900,-0.01489,-0.02166,0.00388,0.00775,-0.01256,0.00432,0.00346,0.10629,0,3.27745
0.061,6.864828,4.378388,1,0,19.286680,15.626324,1,0,18.977335,16.700047,5.673044,0.55311,7.664515,0.888748,4.394681,5.450565,17.534369,4.796365,-6.959310,1,0,6.680623,3.962038,-8.605135,1,0,6.413928,7.049685,1.752621,154.352692,0,43.735344,87.560600,85.136536,8.761392,20.008802,8.735210,16.258472,8.688884,15.654590,8.976687,14.914941,9.588341,16.393379,10.857992,15.803622,11.238912,16.847290,-0.01860,-0.01299,-0.02087,0.00284,0.00920,-0.01217,0.00584,0.00302,0.10689,0,3.27752
0.062,6.868862,4.381182,1,0,19.279716,15.617804,1,0,18.979797,16.700829,5.683252,0.57680,7.662931,0.903759,4.512589,5.455008,17.540842,4.798168,-7.008016,1,0,6.683583,3.967123,-8.624318,1,0,4.913381,7.055148,0.994330,154.516846,0,43.449181,87.668465,85.608932,8.764911,20.004173,8.739547,16.252151,8.694009,15.646389,8.978534,14.912291,9.584772,16.392946,10.857648,15.810240,11.241044,16.851940,-0.02034,-0.01428,-0.02339,0.00832,0.00712,-0.01377,0.00450,0.00385,0.10310,0,3.27761
0.063,6.873188,4.385166,1,0,19.272753,15.609283,1,0,18.982262,16.701609,5.693848,0.60067,7.661349,0.918770,4.630497,5.459451,17.547316,4.799971,-7.056723,1,0,6.686543,3.972208,-8.643500,1,0,3.412834,7.060609,0.236040,154.681015,0,43.163013,87.776329,86.081337,8.768430,19.999542,8.743882,16.245831,8.699134,15.638187,8.980379,14.909640,9.581203,16.392511,10.857305,15.816858,11.243176,16.856592,-0.02814,-0.01286,-0.02106,0.00273,0.00831,-0.01300,0.00463,0.00233,0.10087,0,3.27777
0.064,6.877901,4.389595,1,0,19.265789,15.600763,1,0,18.984724,16.702391,5.704591,0.62507,7.659766,0.933781,4.748405,5.463894,17.553789,4.801775,-7.105430,1,0,6.689503,3.977292,-8.662683,1,0,1.912287,7.066072,-0.522250,154.845169,0,42.876850,87.884193,86.553734,8.771949,19.994913,8.748218,16.239508,8.704259,15.629987,8.982224,14.906990,9.577633,16.392076,10.856960,15.823476,11.245309,16.861244,-0.01700,-0.01290,-0.02039,0.00247,0.00953,-0.01042,0.00567,0.00154,0.10406,0,3.27779
0.065,6.883737,4.395318,1,0,19.258192,15.591625,1,0,18.976124,16.699812,5.715764,0.64634,7.667660,0.919763,4.879088,5.468745,17.560307,4.805779,-7.142331,1,0,6.698451,3.984523,-8.663882,1,0,0.877985,7.069075,-1.187480,155.043396,0,42.582336,87.953018,87.020935,8.776528,19.993450,8.752073,16.239126,8.709511,15.623940,8.986136,14.903105,9.574807,16.390825,10.857311,15.829579,11.247815,16.865442,-0.02175,-0.01415,-0.02047,0.00200,0.00988,-0.01282,0.00459,0.00330,0.10384,0,3.27718
0.066,6.889682,4.401067,1,0,19.250551,15.582447,1,0,18.966791,16.697014,5.727081,0.66955,7.676180,0.903827,5.010616,5.473624,17.566828,4.809928,-7.178452,1,0,6.707796,3.991895,-8.663892,1,0,-0.125499,7.071916,-1.846558,155.243881,0,42.287270,88.019257,87.487793,8.781178,19.992197,8.755898,16.239138,8.714771,15.618037,8.990185,14.899137,9.572030,16.389521,10.857709,15.835649,11.250345,16.869612,-0.01784,-0.01288,-0.02154,0.00313,0.00845,-0.01266,0.00532,0.00163,0.10711,0,3.27670
0.067,6.895947,4.406895,1,0,19.242910,15.573269,1,0,18.957458,16.694214,5.738819,0.69243,7.684700,0.887890,5.142144,5.478502,17.573347,4.814078,-7.214572,1,0,6.717140,3.999268,-8.663902,1,0,-1.128983,7.074757,-2.505636,155.444366,0,41.992203,88.085495,87.954643,8.785829,19.990944,8.759722,16.239147,8.720033,15.612133,8.994233,14.895169,9.569253,16.388216,10.858106,15.841718,11.252875,16.873781,-0.02015,-0.01498,-0.02175,0.00320,0.00718,-0.01331,0.00709,0.00309,0.10683,0,3.27685
0.068,6.901943,4.412233,1,0,19.235270,15.564091,1,0,18.948126,16.691414,5.750683,0.72731,7.693221,0.871954,5.273671,5.483380,17.579868,4.818228,-7.250692,1,0,6.726484,4.006640,-8.663912,1,0,-2.132467,7.077598,-3.164715,155.644836,0,41.697136,88.151733,88.421501,8.790479,19.989691,8.763546,16.239159,8.725293,15.606230,8.998281,14.891202,9.566477,16.386909,10.858502,15.847787,11.255405,16.877949,-0.01839,-0.01306,-0.01987,0.00321,0.00892,-0.01291,0.00497,0.00280,0.11045,0,3.27699
0.069,6.907163,4.416152,1,0,19.227842,15.555308,1,0,18.942766,16.686707,5.762916,0.76085,7.687519,0.880601,5.406091,5.488978,17.585020,4.820742,-7.259836,1,0,6.736218,4.010018,-8.631411,1,0,-2.459152,7.079273,-3.660100,154.948944,0,41.883801,88.265518,88.873978,8.790549,19.967686,8.766458,16.233513,8.724832,15.600183,9.002049,14.888728,9.564795,16.386469,10.859777,15.854638,11.258688,16.883043,-0.01754,-0.01367,-0.02023,0.00387,0.00735,-0.01315,0.00604,0.00310,0.10861,0,3.27707
0.070,6.912547,4.419616,1,0,19.220428,15.546553,1,0,18.937670,16.681871,5.775199,0.78110,7.680876,0.890874,5.538570,5.494624,17.590080,4.823148,-7.267198,1,0,6.745979,4.013132,-8.596761,1,0,-2.741102,7.080871,-4.144666,154.193787,0,42.102306,88.382446,89.325500,8.790318,19.944307,8.769308,16.227493,8.723991,15.594127,9.005799,14.886353,9.563186,16.386084,10.861111,15.861541,11.262020,16.888199,-0.02020,-0.01339,-0.02673,0.01355,0.00572,-0.01527,0.00650,0.00720,0.10623,0,3.27719
0.071,6.918406,4.421756,1,0,19.213017,15.537797,1,0,18.932573,16.677038,5.787633,0.80652,7.674233,0.901146,5.671049,5.500270,17.595142,4.825554,-7.274559,1,0,6.755740,4.016246,-8.562111,1,0,-3.023052,7.082469,-4.629232,153.438644,0,42.320812,88.499382,89.777023,8.790086,19.920931,8.772159,16.221474,8.723151,15.588070,9.009548,14.883977,9.561576,16.385698,10.862444,15.868443,11.265352,16.893354,-0.01901,-0.01443,-0.02105,0.00432,0.00812,-0.01393,0.00338,0.00258,0.10275,0,3.27758
0.072,6.924968,4.423681,1,0,19.205603,15.529041,1,0,18.927477,16.672203,5.800029,0.82673,7.667591,0.911418,5.803527,5.505916,17.600203,4.827960,-7.281920,1,0,6.765500,4.019360,-8.527461,1,0,-3.305001,7.084067,-5.113798,152.683487,0,42.539322,88.616310,90.228546,8.789854,19.897554,8.775010,16.215454,8.722311,15.582014,9.013298,14.881601,9.559967,16.385313,10.863776,15.875345,11.268684,16.898508,-0.01666,-0.01487,-0.02049,0.00299,0.00973,-0.01169,0.00557,0.00174,0.10368,0,3.27779
0.073,6.933574,4.424984,1,0,19.198420,15.520723,1,0,18.923576,16.665630,5.812314,0.84401,7.674518,0.912705,5.921118,5.512059,17.605001,4.830610,-7.282516,1,0,6.782766,4.019310,-8.472329,1,0,-2.948590,7.082828,-5.431466,152.926529,0,42.400597,88.858345,90.620621,8.793052,19.894833,8.775877,16.203941,8.725300,15.575683,9.014062,14.877771,9.559318,16.381996,10.865699,15.878785,11.271859,16.900112,-0.01297,-0.01735,-0.02524,-0.00170,0.00794,-0.00870,0.00978,0.00323,0.10514,0,3.27718
0.074,6.942037,4.426245,1,0,19.191252,15.512434,1,0,18.919758,16.658943,5.824521,0.86944,7.682343,0.913397,6.037724,5.518236,17.609781,4.833276,-7.282665,1,0,6.800529,4.019050,-8.415844,1,0,-2.549984,7.081400,-5.738102,153.235550,0,42.238258,89.108658,91.008774,8.796475,19.893475,8.776613,16.192066,8.728543,15.569333,9.014627,14.873844,9.558732,16.378485,10.867660,15.881996,11.275023,16.901482,-0.02117,-0.01742,-0.01720,-0.00321,0.00701,-0.01487,0.00417,0.00068,0.10562,0,3.27674
0.075,6.950086,4.427386,1,0,19.184084,15.504145,1,0,18.915937,16.652256,5.836506,0.89987,7.690168,0.914090,6.154331,5.524412,17.614561,4.835942,-7.282814,1,0,6.818292,4.018791,-8.359358,1,0,-2.151377,7.079973,-6.044738,153.544571,0,42.075924,89.358963,91.396927,8.799899,19.892118,8.777349,16.180193,8.731786,15.562984,9.015194,14.869917,9.558146,16.374975,10.869620,15.885207,11.278188,16.902851,-0.01613,-0.01990,-0.02021,0.00171,0.01124,-0.01816,-0.00037,0.00646,0.11201,0,3.27712
0.076,6.956827,4.428604,1,0,19.176916,15.495855,1,0,18.912117,16.645569,5.848395,0.93075,7.697993,0.914783,6.270937,5.530588,17.619341,4.838608,-7.282963,1,0,6.836054,4.018531,-8.302873,1,0,-1.752771,7.078546,-6.351374,153.853577,0,41.913586,89.609276,91.785080,8.803323,19.890760,8.778085,16.168318,8.735028,15.556635,9.015759,14.865990,9.557560,16.371464,10.871582,15.888418,11.281352,16.904221,-0.01755,-0.00768,-0.02289,0.00381,0.01149,-0.01317,0.01494,0.00398,0.11067,0,3.27741
0.077,6.959767,4.430045,1,0,19.169783,15.487624,1,0,18.912436,16.637863,5.860006,0.95087,7.695872,0.917254,6.365956,5.537112,17.621313,4.840889,-7.294126,1,0,6.840611,4.019144,-8.240746,1,0,-1.133483,7.076009,-6.512851,154.285431,0,41.809032,89.732979,92.013901,8.804981,19.885910,8.779757,16.162888,8.740878,15.548916,9.019197,14.863055,9.559142,16.369192,10.874778,15.890609,11.284349,16.904161,-0.03060,-0.00804,-0.02628,-0.00863,0.01084,-0.00676,0.00349,0.00015,0.10854,0,3.27726
0.078,6.961754,4.431496,1,0,19.162651,15.479397,1,0,18.913029,16.630089,5.871493,0.97050,7.693094,0.919842,6.459548,5.543660,17.623100,4.843145,-7.306017,1,0,6.844294,4.019813,-8.178245,1,0,-0.499607,7.073398,-6.664734,154.725388,0,41.708298,89.848312,92.232193,8.806523,19.880831,8.781489,16.157885,8.746901,15.541107,9.022823,14.860187,9.560868,16.367001,10.878056,15.892732,11.287334,16.904007,-0.01484,-0.02433,-0.02047,0.01301,0.01063,-0.01573,0.00162,0.00486,0.10527,0,3.27708
0.079,6.960971,4.432981,1,0,19.155519,15.471170,1,0,18.913620,16.622314,5.882621,0.98837,7.690315,0.922431,6.553140,5.550207,17.624889,4.845400,-7.317908,1,0,6.847978,4.020483,-8.115745,1,0,0.134269,7.070788,-6.816617,155.165344,0,41.607559,89.963646,92.450485,8.808064,19.875750,8.783222,16.152882,8.752922,15.533298,9.026450,14.857317,9.562593,16.364811,10.881334,15.894855,11.290320,16.903851,-0.01460,-0.01383,-0.01868,0.00253,0.00656,-0.01322,0.00925,0.00241,0.10454,0,3.27677
0.080,6.960364,4.434381,1,0,19.148388,15.462943,1,0,18.914213,16.614540,5.893593,1.00831,7.687537,0.925019,6.646731,5.556754,17.626677,4.847656,-7.329800,1,0,6.851661,4.021153,-8.053244,1,0,0.768144,7.068177,-6.968499,155.605301,0,41.506824,90.078987,92.668777,8.809607,19.870668,8.784955,16.147879,8.758945,15.525489,9.030077,14.854448,9.564320,16.362619,10.884612,15.896978,11.293306,16.903696,-0.01652,-0.01225,-0.02045,0.00780,0.01025,-0.00770,0.00422,0.00350,0.10270,0,3.27653
0.081,6.960267,4.435535,1,0,19.141251,15.455081,1,0,18.916029,16.607683,5.904114,1.02731,7.695306,0.920939,6.708972,5.563708,17.631384,4.848718,-7.372581,1,0,6.865368,4.022896,-8.003206,1,0,1.332003,7.066119,-7.055713,155.595352,0,41.863754,90.311707,92.812378,8.811502,19.864368,8.784906,16.140730,8.761300,15.515268,9.031514,14.854120,9.568853,16.361179,10.890072,15.898187,11.298987,16.904001,-0.02261,-0.00956,-0.02469,0.00016,0.01219,-0.01346,0.00477,0.00193,0.10391,0,3.27661
0.082,6.962554,4.436778,1,0,19.134113,15.447244,1,0,18.917927,16.600887,5.914444,1.04432,7.703772,0.916417,6.769140,5.570688,17.636284,4.849701,-7.417403,1,0,6.879738,4.024710,-7.953993,1,0,1.891233,7.064096,-7.138653,155.555664,0,42.250935,90.552185,92.951050,8.813420,19.857988,8.784740,16.133442,8.763413,15.504889,9.032805,14.853960,9.573574,16.359787,10.895676,15.899334,11.304847,16.904339,-0.01702,-0.01541,-0.02031,0.00134,0.00753,-0.01386,0.00925,0.00203,0.10837,0,3.27671
0.083,6.971773,4.438282,1,0,19.126974,15.439406,1,0,18.919825,16.594093,5.924223,1.07442,7.712237,0.911896,6.829309,5.577669,17.641184,4.850684,-7.462226,1,0,6.894108,4.026524,-7.904779,1,0,2.450464,7.062075,-7.221593,155.515976,0,42.638111,90.792664,93.089714,8.815339,19.851608,8.784574,16.126152,8.765527,15.494509,9.034098,14.853800,9.578294,16.358397,10.901279,15.900481,11.310705,16.904675,-0.01522,-0.01443,-0.02103,0.00389,0.00646,-0.01408,0.00649,0.00076,0.11004,0,3.27694
0.084,6.984982,4.440104,1,0,19.119837,15.431569,1,0,18.921722,16.587297,5.933783,1.09883,7.720703,0.907375,6.889477,5.584649,17.646086,4.851667,-7.507049,1,0,6.908478,4.028337,-7.855566,1,0,3.009695,7.060052,-7.304533,155.476288,0,43.025291,91.033150,93.228378,8.817257,19.845228,8.784408,16.118864,8.767641,15.484129,9.035389,14.853640,9.583014,16.357004,10.906884,15.901628,11.316565,16.905010,-0.01508,-0.00995,-0.02230,0.00059,0.00853,-0.01295,0.00377,0.00201,0.10794,0,3.27710
0.085,7.009787,4.442854,1,0,19.112120,15.423881,1,0,18.926228,16.580309,5.942706,1.11635,7.717662,0.910598,6.918336,5.591682,17.645544,4.853830,-7.573499,1,0,6.950268,4.032465,-7.807438,1,0,3.524198,7.059397,-7.385684,155.423721,0,43.209332,91.106827,93.399673,8.821676,19.842010,8.787707,16.112949,8.772759,15.476185,9.040257,14.852792,9.586944,16.356497,10.911674,15.903652,11.322902,16.907711,-0.01436,-0.01075,-0.01603,-0.01033,0.01910,-0.00119,0.01359,0.00038,0.10918,0,3.27695
0.086,7.033468,4.445808,1,0,19.104366,15.416203,1,0,18.930904,16.573307,5.951423,1.13124,7.713861,0.914333,6.945126,5.598719,17.644642,4.856071,-7.641379,1,0,6.993871,4.036745,-7.759382,1,0,4.035745,7.058832,-7.466716,155.370285,0,43.379940,91.169479,93.573120,8.826261,19.838999,8.791236,16.107126,8.778076,15.468402,9.045362,14.851898,9.590821,16.356049,10.916412,15.905734,11.329271,16.910568,-0.02302,-0.01528,-0.02952,0.00442,0.00453,-0.01781,-0.00358,-0.00326,0.10864,0,3.27688
0.087,7.053885,4.449352,1,0,19.096611,15.408524,1,0,18.935581,16.566305,5.959541,1.14825,7.710060,0.918068,6.971916,5.605755,17.643742,4.858311,-7.709259,1,0,7.037473,4.041025,-7.711326,1,0,4.547292,7.058267,-7.547749,155.316864,0,43.550552,91.232132,93.746567,8.830846,19.835989,8.794765,16.101303,8.783393,15.460620,9.050466,14.851005,9.594700,16.355598,10.921149,15.907816,11.335640,16.913424,-0.01564,-0.01539,-0.01619,0.00356,0.00990,-0.01060,0.00146,0.00130,0.10360,0,3.27718
0.088,7.066928,4.452864,1,0,19.088856,15.400846,1,0,18.940258,16.559305,5.967476,1.16405,7.706259,0.921803,6.998706,5.612792,17.642839,4.860551,-7.777138,1,0,7.081076,4.045305,-7.663269,1,0,5.058839,7.057702,-7.628781,155.263428,0,43.721161,91.294785,93.920013,8.835430,19.832979,8.798294,16.095478,8.788710,15.452837,9.055570,14.850111,9.598577,16.355150,10.925886,15.909898,11.342010,16.916281,-0.01680,-0.01297,-0.02056,0.00256,0.00831,-0.01193,0.00781,0.00563,0.10094,0,3.27742
0.089,7.058539,4.456283,1,0,19.080965,15.393140,1,0,18.945803,16.551540,5.974881,1.18118,7.709442,0.921751,6.994526,5.619959,17.645031,4.860340,-7.855920,1,0,7.049287,4.051626,-7.589159,1,0,5.527261,7.059712,-7.731861,154.511414,0,44.163467,91.532928,94.069618,8.835077,19.826586,8.802691,16.088640,8.788465,15.445709,9.056931,14.848763,9.602632,16.352818,10.930979,15.910709,11.348000,16.918556,-0.02194,-0.01210,-0.02091,0.00334,0.00605,-0.01092,0.00916,0.00058,0.10682,0,3.27735
0.090,7.046535,4.459557,1,0,19.073065,15.385432,1,0,18.951405,16.543726,5.982074,1.19689,7.713086,0.921449,6.988300,5.627135,17.647427,4.859967,-7.935423,1,0,7.012516,4.058082,-7.513327,1,0,5.992833,7.061893,-7.836397,153.713226,0,44.623730,91.782677,94.217644,8.834399,19.819969,8.807146,16.081734,8.787854,15.438625,9.058044,14.847386,9.606697,16.350363,10.936095,15.911437,11.353965,16.920794,-0.01807,-0.01546,-0.02461,0.00402,0.00607,-0.01015,0.00402,0.00385,0.10739,0,3.27730
0.091,7.024028,4.462408,1,0,19.065166,15.377725,1,0,18.957008,16.535912,5.988657,1.22015,7.716730,0.921147,6.982074,5.634310,17.649822,4.859594,-8.014926,1,0,6.975743,4.064538,-7.437495,1,0,6.458405,7.064073,-7.940934,152.915024,0,45.083996,92.032425,94.365669,8.833720,19.813353,8.811602,16.074827,8.787242,15.431541,9.059157,14.846008,9.610763,16.347906,10.941212,15.912165,11.359929,16.923031,-0.01389,-0.01300,-0.01908,0.00065,0.00915,-0.01014,0.00521,0.00302,0.10864,0,3.27737
