"Time","m4 HLl swoff","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","45 R marks","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","37a FLx (cm)","37 FLx (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","v1 xCoM","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","3 Platform","2 Trdml","12 Sync","1 Synch"
0.047,0,7.617807,0.825600,2.130896,6.002994,17.872957,4.921649,0,-4.651529,4.908072,1,0,19.781363,7.209943,4.895887,0,-7.844734,15.829022,0.000000,0,0,0,0,0,0,0,-18.018339,18.641636,7.303062,-3.199990,16.990984,6.110709,150.566467,0,49.900799,76.616737,79.971428,8.757312,20.354467,8.712439,16.503685,8.695015,15.847292,9.066374,15.146287,9.665423,16.629873,10.806922,15.819511,11.264479,16.785604,-0.01760,-0.01305,-0.02024,0.00320,0.00991,-0.01172,0.00421,0.00265,0.15153,0.10776,0,3.27639
0.048,0,7.620142,0.813214,2.309417,6.005159,17.874233,4.924094,0,-5.106730,4.913163,1,0,19.775444,7.212921,4.902689,0,-7.809746,15.821087,0.000000,0,0,0,0,0,0,0,-18.687115,18.612181,7.306325,-3.154204,16.986343,6.122027,150.477219,0,49.672825,76.779129,80.278130,8.758153,20.353951,8.716442,16.498899,8.697551,15.842928,9.068958,15.140653,9.663134,16.626204,10.809585,15.822831,11.265919,16.788256,-0.01785,-0.01266,-0.02135,0.00395,0.00912,-0.01168,0.00610,0.00363,0.17598,0.10540,0,3.27677
0.049,0,7.622477,0.800828,2.487938,6.007324,17.875507,4.926539,0,-5.561931,4.917914,1,0,19.769526,7.215899,4.909490,0,-7.774758,15.813151,0.000000,0,0,0,0,0,0,0,-19.355888,18.582727,7.309587,-3.108417,16.981705,6.133392,150.387985,0,49.444851,76.941521,80.584839,8.758994,20.353434,8.720445,16.494114,8.700086,15.838564,9.071543,15.135017,9.660845,16.622534,10.812246,15.826151,11.267359,16.790907,-0.01734,-0.01317,-0.02098,0.00278,0.00900,-0.01347,0.00558,0.00437,0.20334,0.10450,0,3.27713
0.050,0,7.622928,0.800988,2.665486,6.010067,17.870924,4.929793,0,-5.887762,4.920707,1,0,19.762575,7.218054,4.910248,0,-7.723094,15.805349,0.000000,0,0,0,0,0,0,0,-18.957100,18.554577,7.315959,-3.023227,16.977707,6.145024,150.733612,0,49.289551,77.031433,80.793518,8.758030,20.345898,8.718525,16.487801,8.702239,15.832355,9.074157,15.128242,9.659156,16.617443,10.814084,15.826209,11.268506,16.791542,-0.01821,-0.01453,-0.02044,0.00139,0.00756,-0.01272,0.00492,0.00047,0.22595,0.10394,0,3.27705
0.051,0,7.622993,0.803719,2.842834,6.012928,17.865139,4.933212,0,-6.187097,4.923197,1,0,19.755413,7.220041,4.909767,0,-7.668014,15.797576,0.000000,0,0,0,0,0,0,0,-18.339657,18.526693,7.322968,-2.929965,16.973841,6.156704,151.168320,0,49.149132,77.106506,80.982117,8.756697,20.336926,8.715391,16.481176,8.704313,15.825768,9.076777,15.121233,9.657590,16.612062,10.815753,15.825599,11.269592,16.791767,-0.01714,-0.01497,-0.02067,0.00322,0.00891,-0.01261,0.00602,0.00251,0.25278,0.10236,0,3.27696
0.052,0,7.623059,0.806449,3.020183,6.015790,17.859354,4.936632,0,-6.486431,4.923946,1,0,19.748251,7.222028,4.909286,0,-7.612934,15.789803,0.000000,0,0,0,0,0,0,0,-17.722212,18.498810,7.329977,-2.836704,16.969975,6.168667,151.603012,0,49.008713,77.181580,81.170715,8.755363,20.327951,8.712257,16.474552,8.706388,15.819182,9.079396,15.114223,9.656023,16.606682,10.817422,15.824989,11.270679,16.791990,-0.01830,-0.01382,-0.02108,0.00382,0.00789,-0.01146,0.00566,0.00108,0.29181,0.10118,0,3.27665
0.053,0,7.623125,0.809179,3.197532,6.018651,17.853569,4.940051,0,-6.785766,4.924624,1,0,19.741089,7.224015,4.908806,0,-7.557855,15.782029,0.000000,0,0,0,0,0,0,0,-17.104767,18.470926,7.336985,-2.743442,16.966108,6.180679,152.037720,0,48.868294,77.256653,81.359314,8.754029,20.318979,8.709125,16.467928,8.708463,15.812595,9.082016,15.107214,9.654457,16.601301,10.819091,15.824379,11.271765,16.792213,-0.01635,-0.01379,-0.02051,0.00291,0.00754,-0.01215,0.00599,0.00158,0.32771,0.09921,0,3.27640
0.054,0,7.622210,0.817248,3.370486,6.022210,17.849136,4.940160,0,-6.975603,4.924895,1,0,19.733517,7.223533,4.909471,0,-7.511251,15.774592,0.000000,0,0,0,0,0,0,0,-16.085413,18.442890,7.326573,-2.533287,16.962126,6.192974,151.707977,0,48.843052,77.395477,81.595665,8.752463,20.312956,8.710667,16.455469,8.707103,15.803535,9.080875,15.099736,9.650894,16.594749,10.818642,15.822556,11.271518,16.790617,-0.01769,-0.01334,-0.02102,0.00351,0.00824,-0.01237,0.00418,0.00256,0.35525,0.10280,0,3.27701
0.055,0,7.621095,0.826411,3.542539,6.025911,17.844982,4.939590,0,-7.143012,4.925143,1,0,19.725859,7.222546,4.910370,0,-7.466383,15.767225,0.000000,0,0,0,0,0,0,0,-14.983740,18.414822,7.312593,-2.299190,16.958122,6.205298,151.221664,0,48.841404,77.547363,81.841797,8.750850,20.307537,8.713167,16.441814,8.705040,15.793968,9.078965,15.092162,9.646922,16.587957,10.817759,15.820484,11.270997,16.788647,-0.01837,-0.01363,-0.02177,0.00383,0.00805,-0.01330,0.00411,0.00269,0.37924,0.10528,0,3.27760
0.056,0,7.619979,0.835573,3.714593,6.029612,17.840828,4.939021,0,-7.310422,4.925258,1,0,19.718203,7.221560,4.911270,0,-7.421516,15.759858,0.000000,0,0,0,0,0,0,0,-13.882068,18.386753,7.298614,-2.065093,16.954117,6.217789,150.735352,0,48.839752,77.699242,82.087929,8.749236,20.302116,8.715668,16.428158,8.702976,15.784402,9.077055,15.084589,9.642950,16.581167,10.816875,15.818413,11.270477,16.786676,-0.01688,-0.01324,-0.02151,0.00306,0.00679,-0.01180,0.00562,0.00314,0.40516,0.10643,0,3.27775
0.057,0,7.618864,0.844736,3.886647,6.033313,17.836674,4.938451,0,-7.477831,4.925343,1,0,19.710545,7.220572,4.912169,0,-7.376649,15.752491,0.000000,0,0,0,0,0,0,0,-12.780395,18.358686,7.284634,-1.830996,16.950113,6.230289,150.249039,0,48.838104,77.851128,82.334068,8.747623,20.296698,8.718167,16.414503,8.700913,15.774835,9.075145,15.077015,9.638978,16.574375,10.815992,15.816340,11.269957,16.784708,-0.02180,-0.01560,-0.02631,0.01740,0.00609,-0.01425,0.00715,0.00894,0.42923,0.10750,0,3.27789
0.058,0,7.621489,0.846987,4.056703,6.037387,17.840429,4.939606,0,-7.577901,4.925258,1,0,19.703053,7.221845,4.911661,0,-7.358636,15.745424,0.000000,0,0,0,0,0,0,0,-11.871506,18.360538,7.287101,-1.698283,16.953394,6.242840,150.224686,0,48.876240,78.044930,82.586464,8.751802,20.297255,8.720860,16.413567,8.703984,15.769174,9.076401,15.076660,9.639468,16.574308,10.819408,15.820874,11.274052,16.789398,-0.01865,-0.01276,-0.02103,0.00261,0.00769,-0.01400,0.00303,0.00058,0.45433,0.11129,0,3.27789
0.059,0,7.624879,0.847824,4.226350,6.041537,17.845804,4.941114,0,-7.664179,4.925268,1,0,19.695595,7.223579,4.910863,0,-7.346125,15.738420,0.000000,0,0,0,0,0,0,0,-11.002102,18.368521,7.292936,-1.586335,16.958168,6.255435,150.294937,0,48.922531,78.247314,82.840149,8.757169,20.299036,8.723591,16.415234,8.708107,15.764313,9.078305,15.077783,9.640873,16.575621,10.823706,15.826759,11.279092,16.795452,-0.01646,-0.01238,-0.01652,-0.00057,0.01102,-0.01075,0.00700,0.00137,0.48664,0.10677,0,3.27786
0.060,0,7.628270,0.848660,4.395998,6.045687,17.851181,4.942623,0,-7.750457,4.925828,1,0,19.688135,7.225314,4.910067,0,-7.333612,15.731415,0.000000,0,0,0,0,0,0,0,-10.132699,18.376503,7.298772,-1.474388,16.962942,6.268278,150.365204,0,48.968819,78.449707,83.093834,8.762535,20.300817,8.726321,16.416903,8.712229,15.759452,9.080210,15.078906,9.642278,16.576931,10.828002,15.832645,11.284132,16.801506,-0.01752,-0.01385,-0.02048,0.00411,0.00958,-0.01194,0.00480,0.00196,0.52704,0.10654,0,3.27725
0.061,0,7.631661,0.849497,4.565645,6.049837,17.856556,4.944131,0,-7.836735,4.926629,1,0,19.680677,7.227049,4.909269,0,-7.321101,15.724410,0.000000,0,0,0,0,0,0,0,-9.263296,18.384485,7.304607,-1.362440,16.967716,6.281207,150.435455,0,49.015106,78.652092,83.347511,8.767901,20.302599,8.729053,16.418570,8.716352,15.754591,9.082114,15.080029,9.643682,16.578241,10.832298,15.838531,11.289172,16.807560,-0.01852,-0.01399,-0.02192,0.00323,0.00936,-0.01315,0.00530,0.00480,0.55188,0.10379,0,3.27671
0.062,0,7.633371,0.858840,4.736191,6.054703,17.854559,4.946722,0,-7.905219,4.928817,1,0,19.672701,7.227496,4.911745,0,-7.326205,15.717306,0.000000,0,0,0,0,0,0,0,-8.896914,18.394718,7.309164,-1.324132,16.963268,6.294635,150.288528,0,48.948025,78.749130,83.656921,8.772562,20.296944,8.731802,16.408669,8.718643,15.749956,9.085350,15.076379,9.642630,16.576166,10.834570,15.841888,11.292108,16.810194,-0.01827,-0.01337,-0.01937,0.00275,0.00788,-0.01176,0.00657,0.00223,0.57497,0.10092,0,3.27740
0.063,0,7.634737,0.869927,4.906921,6.059715,17.851053,4.949533,0,-7.970059,4.931186,1,0,19.664619,7.227678,4.914891,0,-7.334917,15.710182,0.000000,0,0,0,0,0,0,0,-8.633561,18.405415,7.313457,-1.300906,16.956930,6.308118,150.097107,0,48.857727,78.824585,83.977737,8.777079,20.289764,8.734554,16.396399,8.720559,15.745367,9.088860,15.071751,9.641074,16.573399,10.836427,15.844728,11.294613,16.812126,-0.01928,-0.01419,-0.02106,0.00335,0.00944,-0.01323,0.00594,0.00260,0.60035,0.10337,0,3.27802
0.064,0,7.636104,0.881013,5.077651,6.064728,17.847546,4.952345,0,-8.034899,4.934593,1,0,19.656538,7.227861,4.918036,0,-7.343629,15.703058,0.000000,0,0,0,0,0,0,0,-8.370208,18.416109,7.317751,-1.277680,16.950592,6.321915,149.905685,0,48.767426,78.900040,84.298553,8.781594,20.282585,8.737307,16.384129,8.722475,15.740777,9.092369,15.067122,9.639519,16.570629,10.838284,15.847568,11.297118,16.814058,-0.01771,-0.01261,-0.02003,0.00376,0.01021,-0.01207,0.00567,0.00317,0.62410,0.10357,0,3.27764
0.065,0,7.637470,0.892099,5.248381,6.069740,17.844040,4.955157,0,-8.099739,4.938051,1,0,19.648457,7.228044,4.921182,0,-7.352341,15.695934,0.000000,0,0,0,0,0,0,0,-8.106854,18.426805,7.322044,-1.254454,16.944254,6.335715,149.714279,0,48.677124,78.975502,84.619370,8.786111,20.275406,8.740059,16.371859,8.724391,15.736188,9.095879,15.062494,9.637962,16.567862,10.840141,15.850408,11.299623,16.815992,-0.01762,-0.01404,-0.02139,0.00604,0.00862,-0.01286,0.00584,0.00279,0.64482,0.11068,0,3.27729
0.066,0,7.639274,0.894179,5.415048,6.075178,17.846571,4.957728,0,-8.157339,4.941801,1,0,19.640175,7.222843,4.925881,0,-7.368977,15.688431,0.000000,0,0,0,0,0,0,0,-7.666169,18.406189,7.326676,-1.317268,16.944210,6.349533,149.813782,0,48.573650,79.156219,84.929146,8.790970,20.269110,8.744869,16.366211,8.730264,15.729382,9.098835,15.060928,9.638261,16.567251,10.843925,15.855739,11.304068,16.821499,-0.01774,-0.01290,-0.02089,0.00347,0.00861,-0.01122,0.00538,0.00224,0.66956,0.10833,0,3.27736
0.067,0,7.641167,0.894414,5.580884,6.080702,17.850340,4.960249,0,-8.213457,4.945554,1,0,19.631851,7.216540,4.930898,0,-7.387236,15.680849,0.000000,0,0,0,0,0,0,0,-7.189163,18.379162,7.331376,-1.397704,16.945456,6.363375,149.972885,0,48.467480,79.358505,85.236671,8.795898,20.262995,8.750100,16.361921,8.736947,15.722122,9.101679,15.059989,9.638939,16.567083,10.848102,15.861580,11.308909,16.827738,-0.01755,-0.01425,-0.02090,0.00394,0.00862,-0.01292,0.00494,0.00243,0.70285,0.10862,0,3.27748
0.068,0,7.643060,0.894649,5.746718,6.086227,17.854109,4.962770,0,-8.269575,4.949335,1,0,19.623529,7.210237,4.935915,0,-7.405495,15.673268,0.000000,0,0,0,0,0,0,0,-6.712157,18.352133,7.336077,-1.478141,16.946701,6.377356,150.131989,0,48.361305,79.560791,85.544189,8.800828,20.256882,8.755331,16.357632,8.743630,15.714862,9.104522,15.059050,9.639617,16.566914,10.852279,15.867421,11.313751,16.833977,-0.01729,-0.01385,-0.02020,0.00262,0.00906,-0.01270,0.00593,0.00244,0.73803,0.10540,0,3.27832
0.069,0,7.644954,0.894884,5.912553,6.091751,17.857878,4.965292,0,-8.325693,4.953108,1,0,19.615206,7.203934,4.940931,0,-7.423754,15.665687,0.000000,0,0,0,0,0,0,0,-6.235151,18.325104,7.340777,-1.558577,16.947947,6.391400,150.291092,0,48.255135,79.763077,85.851715,8.805757,20.250767,8.760563,16.353342,8.750314,15.707602,9.107365,15.058110,9.640295,16.566746,10.856456,15.873262,11.318593,16.840216,-0.01799,-0.01335,-0.02020,0.00322,0.00793,-0.01234,0.00561,0.00231,0.75783,0.10689,0,3.27905
0.070,0,7.646790,0.898891,6.075791,6.097947,17.862009,4.968199,0,-8.373672,4.956843,1,0,19.606758,7.230085,4.945430,0,-7.433430,15.657948,0.000000,0,0,0,0,0,0,0,-4.908623,18.297815,7.344888,-1.600640,16.946461,6.405812,150.574448,0,48.157093,79.903648,86.104294,8.807168,20.249306,8.760726,16.346148,8.753369,15.704802,9.108746,15.057718,9.639723,16.567039,10.858464,15.878122,11.321326,16.844950,-0.01664,-0.01321,-0.02181,0.00440,0.00831,-0.01273,0.00554,0.00204,0.78173,0.10255,0,3.27798
0.071,0,7.648614,0.903670,6.238497,6.104281,17.866215,4.971187,0,-8.419985,4.960568,1,0,19.598284,7.262883,4.949823,0,-7.441347,15.650178,0.000000,0,0,0,0,0,0,0,-3.408096,18.270475,7.348879,-1.634843,16.944416,6.420263,150.883224,0,48.060719,80.031586,86.345627,8.807859,20.248798,8.759851,16.338356,8.755681,15.702916,9.109826,15.057438,9.638895,16.567427,10.860027,15.882782,11.323628,16.849377,-0.01892,-0.01380,-0.01987,0.00411,0.00920,-0.01342,0.00452,0.00313,0.80444,0.10031,0,3.27697
0.072,0,7.650438,0.908449,6.401203,6.110614,17.870420,4.974174,0,-8.466298,4.964235,1,0,19.589809,7.295682,4.954216,0,-7.449265,15.642407,0.000000,0,0,0,0,0,0,0,-1.907569,18.243134,7.352870,-1.669046,16.942371,6.434937,151.192017,0,47.964344,80.159523,86.586952,8.808550,20.248291,8.758977,16.330564,8.757994,15.701030,9.110907,15.057158,9.638066,16.567816,10.861591,15.887442,11.325931,16.853804,-0.01708,-0.01384,-0.02077,0.00305,0.00767,-0.01310,0.00443,0.00381,0.82551,0.10089,0,3.27682
0.073,0,7.652262,0.913229,6.563909,6.116948,17.874626,4.977160,0,-8.512610,4.967866,1,0,19.581335,7.328480,4.958608,0,-7.457182,15.634637,0.000000,0,0,0,0,0,0,0,-0.407042,18.215794,7.356861,-1.703249,16.940327,6.449603,151.500809,0,47.867970,80.287460,86.828285,8.809241,20.247784,8.758102,16.322773,8.760306,15.699143,9.111987,15.056877,9.637239,16.568203,10.863154,15.892101,11.328233,16.858229,-0.01712,-0.01414,-0.02190,0.00307,0.00804,-0.01356,0.00571,0.00304,0.84681,0.09964,0,3.27670
0.074,0,7.654430,0.916398,6.714063,6.123876,17.878656,4.981093,0,-8.555271,4.971296,1,0,19.572763,7.341663,4.959970,0,-7.455251,15.627330,0.000000,0,0,0,0,0,0,0,1.776378,18.226950,7.360659,-1.502692,16.938997,6.464228,151.710724,0,47.586334,80.346603,87.175072,8.814682,20.243534,8.761431,16.318174,8.765860,15.695394,9.118173,15.051788,9.636149,16.565557,10.865926,15.896642,11.331606,16.863464,-0.02195,-0.01529,-0.02665,0.01182,0.00325,-0.01717,0.00297,0.00345,0.87822,0.10101,0,3.27724
0.075,0,7.656669,0.919238,6.861647,6.130926,17.882650,4.985219,0,-8.597183,4.974507,1,0,19.564169,7.350830,4.960711,0,-7.451302,15.620118,0.000000,0,0,0,0,0,0,0,4.099668,18.245989,7.364418,-1.254051,16.937815,6.478832,151.900406,0,47.266750,80.391647,87.543457,8.821095,20.238520,8.765620,16.314228,8.772077,15.691262,9.125402,15.045715,9.635008,16.562288,10.868943,15.901158,11.335199,16.868866,-0.01773,-0.01224,-0.01849,0.00124,0.00986,-0.01229,0.00488,0.00107,0.90797,0.10049,0,3.27772
0.076,0,7.658907,0.922078,7.009230,6.137975,17.886644,4.989345,0,-8.639095,4.976458,1,0,19.555576,7.359995,4.961452,0,-7.447353,15.612906,0.000000,0,0,0,0,0,0,0,6.422957,18.265030,7.368176,-1.005410,16.936632,6.493312,152.090073,0,46.947170,80.436691,87.911850,8.827508,20.233503,8.769809,16.310282,8.778294,15.687131,9.132633,15.039642,9.633865,16.559019,10.871962,15.905674,11.338792,16.874268,-0.01173,-0.01269,-0.01826,0.00007,0.00898,-0.01207,0.00623,0.00139,0.92979,0.10690,0,3.27734
0.077,0,7.661146,0.924918,7.156814,6.145025,17.890638,4.993471,0,-8.681007,4.978037,1,0,19.546984,7.369161,4.962193,0,-7.443404,15.605694,0.000000,0,0,0,0,0,0,0,8.746247,18.284071,7.371935,-0.756770,16.935450,6.507771,152.279755,0,46.627586,80.481735,88.280235,8.833921,20.228487,8.773998,16.306335,8.784511,15.683000,9.139863,15.033569,9.632724,16.555750,10.874979,15.910191,11.342385,16.879669,-0.01824,-0.01403,-0.02086,0.00383,0.00795,-0.01232,0.00591,0.00234,0.95148,0.10405,0,3.27699
0.078,0,7.663432,0.925566,7.293859,6.152399,17.891336,4.993948,0,-8.719357,4.977479,1,0,19.538198,7.378753,4.962409,0,-7.433041,15.598334,0.000000,0,0,0,0,0,0,0,10.950261,18.305407,7.374080,-0.393362,16.930101,6.522106,152.299255,0,46.652805,80.403046,88.451401,8.838689,20.220198,8.775055,16.300070,8.789493,15.670355,9.146306,15.026512,9.631426,16.551140,10.876061,15.910181,11.342999,16.880459,-0.02590,-0.01297,-0.02100,0.00398,0.00881,-0.01237,0.00473,0.00335,0.97043,0.10564,0,3.27714
0.079,0,7.665727,0.925764,7.428747,6.159839,17.891359,4.993678,0,-8.756977,4.977014,1,0,19.529375,7.388431,4.962517,0,-7.421363,15.590944,0.000000,0,0,0,0,0,0,0,13.129844,18.327211,7.375895,-0.006449,16.923899,6.536428,152.283920,0,46.748646,80.299011,88.582161,8.843120,20.211237,8.775470,16.293331,8.794222,15.655967,9.152587,15.019253,9.630096,16.546253,10.876747,15.909244,11.343003,16.880302,-0.01804,-0.01329,-0.02200,0.00426,0.00736,-0.01194,0.00512,0.00233,0.98851,0.10539,0,3.27729
0.080,0,7.668022,0.925963,7.563635,6.167280,17.891380,4.993408,0,-8.794598,4.977086,1,0,19.520552,7.398110,4.962625,0,-7.409685,15.583554,0.000000,0,0,0,0,0,0,0,15.309427,18.349018,7.377708,0.380465,16.917698,6.550673,152.268570,0,46.844486,80.194977,88.712929,8.847549,20.202276,8.775885,16.286591,8.798951,15.641578,9.158868,15.011994,9.628767,16.541368,10.877433,15.908307,11.343008,16.880148,-0.02902,-0.01323,-0.02107,0.00201,0.00916,-0.01103,0.00486,0.00189,1.00775,0.10596,0,3.27736
0.081,0,7.670318,0.926161,7.698523,6.174720,17.891403,4.993138,0,-8.832218,4.977810,1,0,19.511726,7.407788,4.962733,0,-7.398007,15.576164,0.000000,0,0,0,0,0,0,0,17.489010,18.370823,7.379523,0.767378,16.911495,6.564914,152.253235,0,46.940327,80.090942,88.843689,8.851980,20.193316,8.776299,16.279852,8.803680,15.627190,9.165149,15.004736,9.627438,16.536482,10.878119,15.907370,11.343012,16.879993,-0.01696,-0.01445,-0.02024,0.00335,0.00974,-0.01315,0.00445,0.00406,1.02729,0.10491,0,3.27742
0.082,0,7.669871,0.920619,7.821783,6.182631,17.895735,4.997745,0,-8.877119,4.982290,1,0,19.503031,7.343335,4.967119,0,-7.386310,15.568693,0.000000,0,0,0,0,0,0,0,18.804451,18.393478,7.400776,1.273907,16.914944,6.579127,152.130051,0,46.986099,80.149376,89.025566,8.854891,20.191938,8.779921,16.274302,8.808074,15.620934,9.170238,15.002060,9.628643,16.534979,10.881536,15.910324,11.345949,16.882896,-0.01775,-0.01187,-0.02106,0.00379,0.00884,-0.01162,0.00588,0.00278,1.05175,0.10120,0,3.27719
0.083,0,7.668863,0.913901,7.942661,6.190638,17.900949,5.003351,0,-8.923512,4.987000,1,0,19.494362,7.263697,4.972381,0,-7.374607,15.561205,0.000000,0,0,0,0,0,0,0,19.942900,18.416306,7.426012,1.804935,16.920368,6.593323,151.984772,0,47.021618,80.241089,89.217903,8.857489,20.192116,8.784199,16.268993,8.812399,15.616344,9.175081,15.000323,9.630367,16.534166,10.885510,15.914075,11.349487,16.886425,-0.02195,-0.01299,-0.02041,0.00384,0.00825,-0.01184,0.00549,0.00187,1.08098,0.10198,0,3.27699
0.084,0,7.667855,0.907183,8.063540,6.198644,17.906164,5.008956,0,-8.969904,4.993037,1,0,19.485693,7.184059,4.977643,0,-7.362905,15.553717,0.000000,0,0,0,0,0,0,0,21.081348,18.439133,7.451247,2.335962,16.925793,6.607418,151.839508,0,47.057133,80.332802,89.410248,8.860087,20.192291,8.788477,16.263687,8.816723,15.611755,9.179925,14.998587,9.632092,16.533354,10.889485,15.917827,11.353025,16.889956,-0.01199,-0.01483,-0.02211,0.00378,0.00692,-0.01168,0.00608,0.00316,1.09996,0.10065,0,3.27722
0.085,0,7.666847,0.900465,8.184418,6.206651,17.911379,5.014562,0,-9.016296,4.998624,1,0,19.477024,7.104422,4.982904,0,-7.351202,15.546228,0.000000,0,0,0,0,0,0,0,22.219797,18.461960,7.476482,2.866990,16.931217,6.621479,151.694229,0,47.092651,80.424507,89.602585,8.862686,20.192469,8.792755,16.258379,8.821048,15.607165,9.184770,14.996850,9.633816,16.532541,10.893460,15.921577,11.356564,16.893484,-0.01735,-0.01401,-0.02067,0.00337,0.00842,-0.01232,0.00526,0.00306,1.11525,0.09801,0,3.27745
0.086,0,7.669739,0.911149,8.291478,6.215073,17.910767,5.015662,0,-9.052588,5.001631,1,0,19.467751,7.096925,4.986880,0,-7.340469,15.538807,0.000000,0,0,0,0,0,0,0,22.902800,18.485106,7.457778,3.244036,16.936766,6.635346,151.126083,0,47.492596,80.233269,89.806831,8.865834,20.194592,8.793324,16.249149,8.824067,15.593804,9.194001,14.991160,9.633319,16.529552,10.894767,15.922340,11.358256,16.893581,-0.01721,-0.01226,-0.01967,0.00337,0.00845,-0.01279,0.00672,0.00229,1.13336,0.09790,0,3.27768
0.087,0,7.673430,0.925398,8.395709,6.223580,17.908960,5.015839,0,-9.086811,5.004388,1,0,19.458353,7.104205,4.990592,0,-7.329934,15.531399,0.000000,0,0,0,0,0,0,0,23.492519,18.508316,7.430072,3.589545,16.942341,6.649196,150.471313,0,47.967178,79.984070,90.013512,8.869094,20.197115,8.793131,16.239115,8.826819,15.578647,9.204133,14.984661,9.632367,16.526117,10.895526,15.922490,11.359571,16.892975,-0.01846,-0.01273,-0.02160,0.00320,0.00858,-0.01257,0.00524,0.00331,1.14807,0.10147,0,3.27788
0.088,0,7.677121,0.939646,8.499941,6.232088,17.907156,5.016016,0,-9.121034,5.005709,1,0,19.448956,7.111485,4.994304,0,-7.319399,15.523991,0.000000,0,0,0,0,0,0,0,24.082237,18.531527,7.402368,3.935053,16.947916,6.662942,149.816544,0,48.441765,79.734871,90.220192,8.872355,20.199636,8.792938,16.229080,8.829572,15.563489,9.214264,14.978162,9.631415,16.522682,10.896285,15.922641,11.360887,16.892366,-0.01764,-0.01394,-0.01953,0.00273,0.00771,-0.01191,0.00547,0.00229,1.16587,0.10329,0,3.27765
0.089,0,7.680812,0.953895,8.604172,6.240595,17.905350,5.016193,0,-9.155257,5.007245,1,0,19.439560,7.118765,4.998016,0,-7.308864,15.516582,0.000000,0,0,0,0,0,0,0,24.671955,18.554737,7.374662,4.280561,16.953491,6.676691,149.161774,0,48.916348,79.485672,90.426880,8.875615,20.202158,8.792746,16.219046,8.832323,15.548331,9.224395,14.971663,9.630464,16.519247,10.897044,15.922791,11.362202,16.891760,-0.01984,-0.01348,-0.02100,0.00321,0.00709,-0.01318,0.00580,0.00313,1.18215,0.10392,0,3.27744
