"Time","17 Hipy (cm)","25 toey (cm)"
0.992,10.070253,8.270410
0.993,10.072563,8.277914
0.994,10.077264,8.291174
0.995,10.081964,8.304433
0.996,10.086665,8.317693
0.997,10.092167,8.335280
0.998,10.099371,8.362065
0.999,10.106575,8.388851
1.000,10.113779,8.415636
1.001,10.119932,8.440930
1.002,10.123851,8.463056
1.003,10.127769,8.485182
1.004,10.131688,8.507307
1.005,10.136509,8.525398
1.006,10.143248,8.534919
1.007,10.149987,8.544438
1.008,10.156726,8.553959
1.009,10.163169,8.565273
1.010,10.168983,8.580402
1.011,10.174796,8.595531
1.012,10.180611,8.610661
1.013,10.186029,8.624785
1.014,10.190609,8.636777
1.015,10.195189,8.648769
1.016,10.199768,8.660761
1.017,10.203627,8.668293
1.018,10.205951,8.666348
1.019,10.208275,8.664403
1.020,10.210600,8.662457
1.021,10.214804,8.660463
1.022,10.223002,8.658366
1.023,10.231201,8.656269
1.024,10.239400,8.654172
1.025,10.246522,8.652087
1.026,10.251356,8.650026
1.027,10.256190,8.647966
1.028,10.261024,8.645905
1.029,10.262859,8.643826
1.030,10.258322,8.641703
1.031,10.253783,8.639580
1.032,10.249246,8.637457
1.033,10.245602,8.635463
1.034,10.243856,8.633742
1.035,10.242112,8.632022
1.036,10.240367,8.630301
1.037,10.239246,8.630012
1.038,10.239452,8.632762
1.039,10.239658,8.635511
1.040,10.239864,8.638262
1.041,10.240648,8.634753
1.042,10.242661,8.617947
1.043,10.244674,8.601139
1.044,10.246687,8.584332
1.045,10.247952,8.563539
1.046,10.247631,8.534273
1.047,10.247309,8.505008
1.048,10.246986,8.475742
1.049,10.245895,8.441407
1.050,10.243169,8.396299
1.051,10.240442,8.351192
1.052,10.237716,8.306084
1.053,10.236587,8.275925
1.054,10.238852,8.277533
1.055,10.241116,8.279140
1.056,10.243381,8.280748
1.057,10.244693,8.281012
1.058,10.243979,8.278419
1.059,10.243266,8.275827
1.060,10.242553,8.273234
1.061,10.241416,8.270720
1.062,10.239381,8.268368
1.063,10.237346,8.266016
1.064,10.235311,8.263665
1.065,10.233021,8.261467
1.066,10.230190,8.259596
1.067,10.227360,8.257724
1.068,10.224528,8.255852
1.069,10.221791,8.253877
1.070,10.219253,8.251681
1.071,10.216715,8.249485
1.072,10.214176,8.247290
1.073,10.211987,8.245704
1.074,10.210540,8.245414
1.075,10.209092,8.245124
1.076,10.207644,8.244834
1.077,10.206154,8.245009
1.078,10.204573,8.246176
1.079,10.202991,8.247341
1.080,10.201410,8.248507
1.081,10.198396,8.249113
1.082,10.192336,8.248529
1.083,10.186276,8.247946
1.084,10.180217,8.247362
1.085,10.174706,8.245753
1.086,10.170363,8.241965
1.087,10.166020,8.238177
1.088,10.161677,8.234389
1.089,10.157842,8.231400
1.090,10.155085,8.230109
1.091,10.152328,8.228818
1.092,10.149571,8.227528
1.093,10.146429,8.226557
1.094,10.142468,8.226269
1.095,10.138509,8.225980
1.096,10.134548,8.225692
1.097,10.130782,8.226196
1.098,10.127429,8.228388
1.099,10.124076,8.230579
1.100,10.120724,8.232771
1.101,10.117373,8.235015
1.102,10.114030,8.237370
1.103,10.110686,8.239727
1.104,10.107343,8.242084
1.105,10.103851,8.243730
1.106,10.100046,8.243865
1.107,10.096241,8.244001
1.108,10.092435,8.244138
1.109,10.089302,8.243320
1.110,10.087597,8.240472
1.111,10.085892,8.237625
1.112,10.084187,8.234778
1.113,10.082226,8.232468
1.114,10.079723,8.231296
1.115,10.077220,8.230124
1.116,10.074718,8.228952
1.117,10.072342,8.228026
1.118,10.070236,8.227621
1.119,10.068131,8.227215
1.120,10.066026,8.226810
1.121,10.064506,8.226039
1.122,10.064230,8.224491
1.123,10.063954,8.222943
1.124,10.063679,8.221395
1.125,10.063572,8.220924
1.126,10.063827,8.222743
1.127,10.064081,8.224562
1.128,10.064336,8.226380
1.129,10.063936,8.227858
1.130,10.062150,8.228610
1.131,10.060363,8.229362
1.132,10.058577,8.230115
1.133,10.057125,8.230961
1.134,10.056388,8.232002
1.135,10.055650,8.233045
1.136,10.054913,8.234087
1.137,10.054153,8.233468
1.138,10.053347,8.229321
1.139,10.052541,8.225173
1.140,10.051735,8.221025
1.141,10.051125,8.218011
1.142,10.050931,8.217402
1.143,10.050736,8.216794
1.144,10.050543,8.216186
1.145,10.049795,8.215183
1.146,10.047871,8.213344
1.147,10.045946,8.211504
1.148,10.044022,8.209664
1.149,10.042789,8.207816
1.150,10.043030,8.205950
1.151,10.043269,8.204084
1.152,10.043509,8.202218
1.153,10.043627,8.201214
1.154,10.043486,8.202040
1.155,10.043344,8.202866
1.156,10.043203,8.203691
1.157,10.043482,8.204431
1.158,10.044651,8.204987
1.159,10.045821,8.205544
1.160,10.046991,8.206100
1.161,10.048666,8.206053
1.162,10.051414,8.204723
1.163,10.054162,8.203394
1.164,10.056911,8.202065
1.165,10.059550,8.200861
1.166,10.061963,8.199927
1.167,10.064375,8.198993
1.168,10.066787,8.198058
1.169,10.070028,8.197062
1.170,10.075033,8.195934
1.171,10.080038,8.194807
1.172,10.085043,8.193680
1.173,10.089874,8.193039
1.174,10.094337,8.193432
1.175,10.098801,8.193825
1.176,10.103264,8.194218
1.177,10.107609,8.194917
1.178,10.111706,8.196267
1.179,10.115802,8.197618
1.180,10.119898,8.198969
1.181,10.123666,8.199858
1.182,10.126736,8.199765
1.183,10.129807,8.199672
1.184,10.132876,8.199579
1.185,10.136817,8.199431
1.186,10.142608,8.199167
1.187,10.148398,8.198903
1.188,10.154189,8.198639
1.189,10.159787,8.198187
1.190,10.164976,8.197335
1.191,10.170166,8.196483
1.192,10.175355,8.195631
1.193,10.181172,8.194901
1.194,10.188326,8.194432
1.195,10.195479,8.193964
1.196,10.202632,8.193495
1.197,10.207952,8.193094
1.198,10.209374,8.192840
1.199,10.210797,8.192584
1.200,10.212220,8.192328
1.201,10.213488,8.192282
1.202,10.214425,8.192678
1.203,10.215362,8.193075
1.204,10.216298,8.193471
1.205,10.216980,8.193547
1.206,10.217120,8.192942
1.207,10.217260,8.192336
1.208,10.217401,8.191731
1.209,10.217311,8.190903
1.210,10.216732,8.189602
1.211,10.216153,8.188300
1.212,10.215574,8.186998
1.213,10.214566,8.185196
1.214,10.212646,8.182328
1.215,10.210728,8.179461
1.216,10.208809,8.176593
1.217,10.206486,8.174303
1.218,10.203305,8.173244
1.219,10.200125,8.172184
1.220,10.196944,8.171124
1.221,10.194180,8.170345
1.222,10.192297,8.170159
1.223,10.190415,8.169974
1.224,10.188534,8.169788
1.225,10.186898,8.169473
1.226,10.185788,8.168880
1.227,10.184678,8.168287
1.228,10.183568,8.167695
1.229,10.182539,8.166913
1.230,10.181683,8.165730
1.231,10.180827,8.164545
1.232,10.179971,8.163362
1.233,10.179326,8.162095
1.234,10.179129,8.160652
1.235,10.178931,8.159210
1.236,10.178735,8.157768
1.237,10.178372,8.155518
1.238,10.177662,8.151552
1.239,10.176950,8.147586
1.240,10.176239,8.143620
1.241,10.175325,8.139987
1.242,10.173982,8.137060
1.243,10.172638,8.134133
1.244,10.171293,8.131207
1.245,10.169813,8.129558
1.246,10.168042,8.130626
1.247,10.166271,8.131694
1.248,10.164500,8.132762
1.249,10.162177,8.133940
1.250,10.158682,8.135352
1.251,10.155187,8.136765
1.252,10.151690,8.138177
1.253,10.147634,8.138619
1.254,10.142384,8.137001
1.255,10.137134,8.135382
1.256,10.131884,8.133763
1.257,10.126056,8.135888
1.258,10.119000,8.145968
1.259,10.111944,8.156049
1.260,10.104888,8.166129
1.261,10.098503,8.174364
1.262,10.093544,8.178678
1.263,10.088585,8.182991
1.264,10.083626,8.187304
1.265,10.078266,8.198724
1.266,10.072057,8.225241
1.267,10.065847,8.251759
1.268,10.059638,8.278275
1.269,10.053376,8.296952
1.270,10.047003,8.298968
1.271,10.040629,8.300984
1.272,10.034256,8.303000
1.273,10.028620,8.308593
1.274,10.024550,8.321785
1.275,10.020482,8.334977
1.276,10.016413,8.348169
1.277,10.012480,8.360754
1.278,10.008837,8.372047
1.279,10.005193,8.383341
1.280,10.001550,8.394634
1.281,9.998412,8.402393
1.282,9.996351,8.402642
1.283,9.994290,8.402890
1.284,9.992229,8.403138
1.285,9.989916,8.403761
1.286,9.987065,8.405179
1.287,9.984214,8.406596
1.288,9.981362,8.408014
1.289,9.978218,8.410079
1.290,9.974453,8.413519
1.291,9.970687,8.416959
1.292,9.966922,8.420398
1.293,9.962826,8.423122
1.294,9.958027,8.424326
1.295,9.953228,8.425529
1.296,9.948430,8.426733
1.297,9.944448,8.426247
1.298,9.942201,8.422170
1.299,9.939955,8.418092
1.300,9.937708,8.414015
1.301,9.935816,8.409891
1.302,9.934677,8.405669
1.303,9.933537,8.401447
1.304,9.932399,8.397225
1.305,9.931122,8.393344
1.306,9.929552,8.390184
1.307,9.927981,8.387025
1.308,9.926412,8.383865
1.309,9.925169,8.379937
1.310,9.924625,8.374374
1.311,9.924081,8.368812
1.312,9.923536,8.363249
1.313,9.923238,8.362192
1.314,9.923460,8.370710
1.315,9.923682,8.379228
1.316,9.923904,8.387746
1.317,9.924174,8.394278
1.318,9.924548,8.396591
1.319,9.924921,8.398904
1.320,9.925295,8.401217
1.321,9.926171,8.403278
1.322,9.928116,8.404803
1.323,9.930060,8.406328
1.324,9.932005,8.407853
1.325,9.934028,8.407981
1.326,9.936215,8.405140
1.327,9.938403,8.402300
1.328,9.940591,8.399459
1.329,9.941967,8.396883
1.330,9.941619,8.394868
1.331,9.941271,8.392852
1.332,9.940923,8.390837
1.333,9.941417,8.389044
1.334,9.943698,8.387724
1.335,9.945980,8.386405
1.336,9.948262,8.385085
1.337,9.950404,8.383955
1.338,9.952250,8.383228
1.339,9.954095,8.382502
1.340,9.955939,8.381774
1.341,9.957829,8.382137
1.342,9.959809,8.384817
1.343,9.961791,8.387496
1.344,9.963772,8.390176
1.345,9.965489,8.392139
1.346,9.966647,8.392585
1.347,9.967804,8.393030
1.348,9.968962,8.393476
1.349,9.970201,8.393771
1.350,9.971615,8.393749
1.351,9.973028,8.393727
1.352,9.974442,8.393705
1.353,9.974706,8.393533
1.354,9.972528,8.393040
1.355,9.970350,8.392547
1.356,9.968173,8.392054
1.357,9.967541,8.391927
1.358,9.970193,8.392578
1.359,9.972844,8.393230
1.360,9.975496,8.393882
1.361,9.978560,8.394875
1.362,9.982499,8.396592
1.363,9.986439,8.398310
1.364,9.990377,8.400027
1.365,9.994672,8.423065
1.366,9.999722,8.491408
1.367,10.004771,8.559752
1.368,10.009821,8.628095
1.369,10.015249,8.661104
1.370,10.021482,8.619030
1.371,10.027714,8.576955
1.372,10.033946,8.534881
1.373,10.040364,8.510728
1.374,10.047176,8.524662
1.375,10.053989,8.538595
1.376,10.060802,8.552528
1.377,10.068158,8.564933
1.378,10.076669,8.574087
1.379,10.085180,8.583241
1.380,10.093691,8.592397
1.381,10.102192,8.598942
1.382,10.110671,8.599945
1.383,10.119151,8.600947
1.384,10.127630,8.601951
1.385,10.135246,8.601547
1.386,10.141026,8.598155
1.387,10.146808,8.594763
1.388,10.152588,8.591372
1.389,10.156520,8.590377
1.390,10.156525,8.594479
1.391,10.156528,8.598580
1.392,10.156532,8.602681
1.393,10.158951,8.606552
1.394,10.166498,8.609932
1.395,10.174047,8.613313
1.396,10.181594,8.616693
1.397,10.188897,8.622907
1.398,10.195679,8.635143
1.399,10.202460,8.647380
1.400,10.209242,8.659616
1.401,10.217346,8.671396
1.402,10.228259,8.682206
1.403,10.239172,8.693016
1.404,10.250086,8.703825
1.405,10.261213,8.715465
1.406,10.272799,8.728866
1.407,10.284384,8.742267
1.408,10.295969,8.755668
1.409,10.307441,8.764247
1.410,10.318672,8.762578
1.411,10.329905,8.760909
1.412,10.341136,8.759240
1.413,10.349478,8.754393
1.414,10.351677,8.742792
1.415,10.353875,8.731191
1.416,10.356074,8.719589
1.417,10.356984,8.705424
1.418,10.355156,8.685812
1.419,10.353327,8.666199
1.420,10.351498,8.646586
1.421,10.349393,8.620572
1.422,10.346704,8.580956
1.423,10.344013,8.541338
1.424,10.341323,8.501721
1.425,10.338732,8.462091
1.426,10.336349,8.422432
1.427,10.333967,8.382773
1.428,10.331585,8.343114
1.429,10.327890,8.311019
1.430,10.321407,8.294997
1.431,10.314923,8.278975
1.432,10.308440,8.262954
1.433,10.301137,8.251764
1.434,10.292092,8.250843
1.435,10.283048,8.249922
1.436,10.274003,8.249002
1.437,10.264653,8.248137
1.438,10.254656,8.247396
1.439,10.244658,8.246653
1.440,10.234661,8.245911
1.441,10.226089,8.244967
1.442,10.220550,8.243595
1.443,10.215010,8.242224
1.444,10.209470,8.240851
1.445,10.204476,8.239338
1.446,10.200643,8.237523
1.447,10.196809,8.235708
1.448,10.192975,8.233893
1.449,10.189009,8.232360
1.450,10.184761,8.231423
1.451,10.180513,8.230488
1.452,10.176267,8.229551
1.453,10.172238,8.228212
1.454,10.168677,8.226015
1.455,10.165117,8.223818
1.456,10.161556,8.221621
1.457,10.157503,8.219501
1.458,10.152406,8.217550
1.459,10.147307,8.215598
1.460,10.142209,8.213647
1.461,10.137487,8.211739
1.462,10.133564,8.209925
1.463,10.129641,8.208110
1.464,10.125717,8.206296
1.465,10.122302,8.204980
1.466,10.119967,8.204723
1.467,10.117632,8.204468
1.468,10.115297,8.204211
1.469,10.112118,8.204095
1.470,10.107144,8.204275
1.471,10.102171,8.204456
1.472,10.097198,8.204638
1.473,10.092206,8.204344
1.474,10.087174,8.203043
1.475,10.082143,8.201741
1.476,10.077112,8.200440
1.477,10.072291,8.198967
1.478,10.067921,8.197130
1.479,10.063549,8.195292
1.480,10.059178,8.193455
1.481,10.055216,8.191690
1.482,10.052122,8.190082
1.483,10.049028,8.188473
1.484,10.045935,8.186863
1.485,10.042705,8.185613
1.486,10.039186,8.185125
1.487,10.035666,8.184637
1.488,10.032146,8.184150
1.489,10.028733,8.183940
1.490,10.025546,8.184322
1.491,10.022358,8.184705
1.492,10.019170,8.185086
1.493,10.016502,8.185153
1.494,10.014940,8.184546
1.495,10.013378,8.183940
1.496,10.011816,8.183333
1.497,10.010180,8.182981
1.498,10.008389,8.183167
1.499,10.006598,8.183352
1.500,10.004807,8.183538
1.501,10.003413,8.184172
1.502,10.002864,8.185758
1.503,10.002315,8.187345
1.504,10.001765,8.188931
1.505,10.001325,8.189920
1.506,10.001118,8.189644
1.507,10.000910,8.189366
1.508,10.000702,8.189090
1.509,9.999729,8.188707
1.510,9.997132,8.188101
1.511,9.994534,8.187495
1.512,9.991937,8.186889
1.513,9.989955,8.186168
1.514,9.989281,8.185204
1.515,9.988607,8.184238
1.516,9.987933,8.183274
1.517,9.986846,8.182292
1.518,9.984879,8.181273
1.519,9.982913,8.180252
1.520,9.980946,8.179233
1.521,9.979751,8.178741
1.522,9.980196,8.179371
1.523,9.980641,8.180000
1.524,9.981087,8.180630
1.525,9.980717,8.181054
1.526,9.978617,8.181042
1.527,9.976517,8.181029
1.528,9.974417,8.181017
1.529,9.972578,8.181789
1.530,9.971295,8.184229
1.531,9.970012,8.186669
1.532,9.968729,8.189109
1.533,9.968050,8.190671
1.534,9.968656,8.190366
1.535,9.969261,8.190061
1.536,9.969867,8.189755
1.537,9.969644,8.189256
1.538,9.967658,8.188345
1.539,9.965672,8.187433
1.540,9.963688,8.186522
1.541,9.962632,8.186244
1.542,9.963554,8.187310
1.543,9.964476,8.188377
1.544,9.965398,8.189444
1.545,9.965376,8.189670
1.546,9.963350,8.188108
1.547,9.961325,8.186547
1.548,9.959299,8.184985
1.549,9.957939,8.183739
1.550,9.957993,8.183162
1.551,9.958045,8.182585
1.552,9.958098,8.182008
1.553,9.957750,8.181510
1.554,9.956551,8.181179
1.555,9.955351,8.180847
1.556,9.954151,8.180516
1.557,9.953356,8.180490
1.558,9.953422,8.181112
1.559,9.953487,8.181735
1.560,9.953553,8.182357
1.561,9.953467,8.182406
1.562,9.953058,8.181237
1.563,9.952649,8.180069
1.564,9.952241,8.178900
1.565,9.951689,8.177647
1.566,9.950832,8.176215
1.567,9.949976,8.174783
1.568,9.949120,8.173350
1.569,9.948158,8.171972
1.570,9.946971,8.170711
1.571,9.945785,8.169448
1.572,9.944597,8.168185
1.573,9.943357,8.167023
1.574,9.942005,8.166071
1.575,9.940652,8.165120
1.576,9.939300,8.164168
1.577,9.938707,8.163864
1.578,9.939734,8.164932
1.579,9.940761,8.166001
1.580,9.941788,8.167069
1.581,9.942278,8.167631
1.582,9.941627,8.167115
1.583,9.940975,8.166599
1.584,9.940324,8.166084
1.585,9.939731,8.166309
1.586,9.939258,8.168108
1.587,9.938786,8.169908
1.588,9.938313,8.171706
1.589,9.937987,8.172328
1.590,9.937974,8.170449
1.591,9.937960,8.168570
1.592,9.937945,8.166690
1.593,9.938144,8.165259
1.594,9.938794,8.164783
1.595,9.939444,8.164307
1.596,9.940094,8.163831
1.597,9.940292,8.162665
1.598,9.939531,8.160038
1.599,9.938771,8.157411
1.600,9.938010,8.154783
1.601,9.938160,8.153140
1.602,9.940244,8.153589
1.603,9.942327,8.154038
1.604,9.944410,8.154488
1.605,9.945880,8.154444
1.606,9.946049,8.153355
1.607,9.946217,8.152266
1.608,9.946384,8.151176
1.609,9.947264,8.150853
1.610,9.949655,8.152161
1.611,9.952044,8.153467
1.612,9.954435,8.154774
1.613,9.956065,8.155724
1.614,9.956079,8.155913
1.615,9.956093,8.156103
1.616,9.956107,8.156293
1.617,9.956515,8.157118
1.618,9.957763,8.159293
1.619,9.959009,8.161468
1.620,9.960256,8.163643
1.621,9.961515,8.165102
1.622,9.962802,8.165038
1.623,9.964088,8.164974
1.624,9.965375,8.164910
1.625,9.966903,8.165039
1.626,9.968945,8.165575
1.627,9.970986,8.166112
1.628,9.973028,8.166649
1.629,9.974404,8.166605
1.630,9.974366,8.165330
1.631,9.974328,8.164056
1.632,9.974289,8.162781
1.633,9.974395,8.162378
1.634,9.974808,8.163830
1.635,9.975220,8.165282
1.636,9.975632,8.166734
1.637,9.976127,8.168324
1.638,9.976795,8.170210
1.639,9.977465,8.172095
1.640,9.978134,8.173981
1.641,9.978544,8.176028
1.642,9.978404,8.178419
1.643,9.978264,8.180809
1.644,9.978124,8.183200
1.645,9.977517,8.185316
1.646,9.975921,8.186850
1.647,9.974324,8.188384
1.648,9.972728,8.189918
1.649,9.971698,8.188877
1.650,9.971872,8.182366
1.651,9.972046,8.175856
1.652,9.972220,8.169345
1.653,9.972555,8.165150
1.654,9.973230,8.165875
1.655,9.973907,8.166601
1.656,9.974582,8.167327
1.657,9.975073,8.167518
1.658,9.975171,8.166573
1.659,9.975268,8.165627
1.660,9.975367,8.164683
1.661,9.975466,8.164131
1.662,9.975569,8.164415
1.663,9.975672,8.164699
1.664,9.975775,8.164983
1.665,9.975691,8.164842
1.666,9.975209,8.163800
1.667,9.974729,8.162758
1.668,9.974248,8.161716
1.669,9.973486,8.160837
1.670,9.972127,8.160305
1.671,9.970768,8.159773
1.672,9.969409,8.159241
1.673,9.968901,8.170568
1.674,9.970200,8.207102
1.675,9.971499,8.243635
1.676,9.972799,8.280169
1.677,9.973499,8.308839
1.678,9.972926,8.320802
1.679,9.972353,8.332765
1.680,9.971781,8.344728
1.681,9.971262,8.360077
1.682,9.970859,8.382624
1.683,9.970456,8.405170
1.684,9.970053,8.427717
1.685,9.969624,8.426043
1.686,9.969136,8.372897
1.687,9.968650,8.319752
1.688,9.968163,8.266606
1.689,9.967744,8.232380
1.690,9.967471,8.238354
1.691,9.967198,8.244328
1.692,9.966926,8.250303
1.693,9.965924,8.260433
1.694,9.963376,8.279395
1.695,9.960827,8.298356
1.696,9.958279,8.317317
1.697,9.955194,8.328948
1.698,9.950969,8.325003
1.699,9.946744,8.321057
1.700,9.942519,8.317112
1.701,9.939075,8.313947
1.702,9.937287,8.312439
1.703,9.935500,8.310930
1.704,9.933713,8.309422
1.705,9.931580,8.306154
1.706,9.928709,8.299147
1.707,9.925838,8.292138
1.708,9.922969,8.285131
1.709,9.921034,8.277972
1.710,9.921089,8.270494
1.711,9.921144,8.263015
1.712,9.921200,8.255536
1.713,9.921205,8.249164
1.714,9.921102,8.245141
1.715,9.921000,8.241118
1.716,9.920897,8.237096
1.717,9.921354,8.234429
1.718,9.923002,8.234645
1.719,9.924651,8.234860
1.720,9.926299,8.235075
1.721,9.927826,8.237327
1.722,9.929095,8.243905
1.723,9.930365,8.250484
1.724,9.931635,8.257062
1.725,9.932023,8.265481
1.726,9.930540,8.277813
1.727,9.929056,8.290144
1.728,9.927573,8.302476
1.729,9.926197,8.313055
1.730,9.925049,8.319909
1.731,9.923901,8.326763
1.732,9.922753,8.333617
1.733,9.921420,8.339696
1.734,9.919693,8.344129
1.735,9.917967,8.348561
1.736,9.916241,8.352994
1.737,9.914347,8.363943
1.738,9.912097,8.388742
1.739,9.909847,8.413541
1.740,9.907598,8.438340
1.741,9.905770,8.451813
1.742,9.904841,8.441217
1.743,9.903912,8.430622
1.744,9.902983,8.420028
1.745,9.901361,8.413570
1.746,9.898266,8.415905
1.747,9.895171,8.418241
1.748,9.892076,8.420576
1.749,9.889376,8.422961
1.750,9.887511,8.425454
1.751,9.885648,8.427947
1.752,9.883783,8.430440
1.753,9.882516,8.431771
1.754,9.882515,8.430634
1.755,9.882515,8.429497
1.756,9.882514,8.428359
1.757,9.882167,8.426114
1.758,9.881083,8.421515
1.759,9.880000,8.416915
1.760,9.878917,8.412315
1.761,9.877125,8.408983
1.762,9.873828,8.408345
1.763,9.870532,8.407707
1.764,9.867235,8.407069
1.765,9.865087,8.405809
1.766,9.865377,8.403228
1.767,9.865667,8.400646
1.768,9.865958,8.398065
1.769,9.866390,8.398243
1.770,9.867124,8.404287
1.771,9.867858,8.410331
1.772,9.868591,8.416374
1.773,9.870885,8.419929
1.774,9.876494,8.418190
1.775,9.882104,8.416451
1.776,9.887713,8.414713
1.777,9.893901,8.403546
1.778,9.901317,8.372345
1.779,9.908731,8.341144
1.780,9.916147,8.309942
1.781,9.924861,8.287104
1.782,9.936335,8.282034
1.783,9.947808,8.276964
1.784,9.959282,8.271895
1.785,9.970333,8.287981
1.786,9.980487,8.349023
1.787,9.990642,8.410064
1.788,10.000795,8.471106
1.789,10.011230,8.517006
1.790,10.022259,8.530732
1.791,10.033289,8.544459
1.792,10.044318,8.558186
1.793,10.055375,8.575087
1.794,10.066489,8.598734
1.795,10.077603,8.622380
1.796,10.088717,8.646027
1.797,10.101019,8.671178
1.798,10.115845,8.699527
1.799,10.130672,8.727875
1.800,10.145497,8.756224
1.801,10.157487,8.785653
1.802,10.163446,8.817380
1.803,10.169406,8.849107
1.804,10.175365,8.880834
1.805,10.182960,8.910005
1.806,10.194029,8.933747
1.807,10.205098,8.957489
1.808,10.216167,8.981231
1.809,10.228001,8.999713
1.810,10.241456,9.007016
1.811,10.254911,9.014320
1.812,10.268368,9.021624
1.813,10.280217,9.029595
1.814,10.288655,9.038986
1.815,10.297092,9.048378
1.816,10.305531,9.057769
1.817,10.314697,9.069560
1.818,10.325416,9.086452
1.819,10.336134,9.103342
1.820,10.346852,9.120234
1.821,10.355726,9.130603
1.822,10.360678,9.127112
1.823,10.365630,9.123622
1.824,10.370583,9.120131
1.825,10.378125,9.119584
1.826,10.391172,9.125292
1.827,10.404220,9.131000
1.828,10.417267,9.136707
1.829,10.427381,9.143620
1.830,10.431260,9.153090
1.831,10.435141,9.162560
1.832,10.439020,9.172029
1.833,10.442864,9.173218
1.834,10.446632,9.156809
1.835,10.450400,9.140400
1.836,10.454167,9.123990
1.837,10.458043,9.112370
1.838,10.462147,9.110929
1.839,10.466250,9.109488
1.840,10.470354,9.108046
1.841,10.473913,9.105127
1.842,10.476315,9.099070
1.843,10.478716,9.093013
1.844,10.481117,9.086955
1.845,10.487291,9.080563
1.846,10.501484,9.073458
1.847,10.515676,9.066354
1.848,10.529868,9.059249
1.849,10.540085,9.050776
1.850,10.541856,9.039395
1.851,10.543627,9.028015
1.852,10.545398,9.016635
1.853,10.546213,9.000596
1.854,10.544997,8.974657
1.855,10.543780,8.948717
1.856,10.542564,8.922778
1.857,10.541257,8.896579
1.858,10.539757,8.869830
1.859,10.538256,8.843081
1.860,10.536756,8.816332
1.861,10.534980,8.790907
1.862,10.532619,8.768297
1.863,10.530259,8.745687
1.864,10.527899,8.723078
1.865,10.521574,8.697971
1.866,10.506826,8.667560
1.867,10.492078,8.637148
1.868,10.477330,8.606736
1.869,10.463580,8.572426
1.870,10.451953,8.529834
1.871,10.440325,8.487241
1.872,10.428697,8.444649
1.873,10.417706,8.403998
1.874,10.408072,8.367476
1.875,10.398437,8.330953
1.876,10.388802,8.294430
1.877,10.377934,8.271151
1.878,10.364447,8.276015
1.879,10.350959,8.280880
1.880,10.337471,8.285744
1.881,10.324488,8.288131
1.882,10.312574,8.285252
1.883,10.300661,8.282372
1.884,10.288748,8.279493
1.885,10.278540,8.276895
1.886,10.271956,8.274893
1.887,10.265374,8.272891
1.888,10.258791,8.270888
1.889,10.253487,8.269336
1.890,10.250900,8.268739
1.891,10.248314,8.268141
1.892,10.245727,8.267543
1.893,10.243027,8.267311
1.894,10.240085,8.267856
1.895,10.237143,8.268401
1.896,10.234200,8.268946
1.897,10.232249,8.268961
1.898,10.232404,8.267849
1.899,10.232558,8.266736
1.900,10.232714,8.265624
1.901,10.232687,8.264499
1.902,10.232276,8.263346
1.903,10.231866,8.262193
1.904,10.231455,8.261039
1.905,10.231622,8.259412
1.906,10.233016,8.256779
1.907,10.234409,8.254146
1.908,10.235804,8.251513
1.909,10.237744,8.249034
1.910,10.240846,8.246884
1.911,10.243948,8.244734
1.912,10.247049,8.242583
1.913,10.249681,8.240905
1.914,10.251314,8.240229
1.915,10.252948,8.239552
1.916,10.254581,8.238876
1.917,10.257086,8.238322
1.918,10.261443,8.238029
1.919,10.265800,8.237735
1.920,10.270158,8.237441
1.921,10.273312,8.236914
1.922,10.273907,8.235888
1.923,10.274502,8.234862
1.924,10.275098,8.233836
1.925,10.275303,8.232711
1.926,10.274679,8.231375
1.927,10.274055,8.230038
1.928,10.273433,8.228701
1.929,10.271870,8.226522
1.930,10.268311,8.222554
1.931,10.264751,8.218586
1.932,10.261193,8.214618
1.933,10.257707,8.211202
1.934,10.254376,8.208956
1.935,10.251045,8.206711
1.936,10.247714,8.204466
1.937,10.244330,8.202074
1.938,10.240834,8.199371
1.939,10.237337,8.196670
1.940,10.233841,8.193967
1.941,10.230428,8.191093
1.942,10.227191,8.187856
1.943,10.223955,8.184618
1.944,10.220718,8.181380
1.945,10.216796,8.178210
1.946,10.211417,8.175180
1.947,10.206038,8.172152
1.948,10.200659,8.169123
1.949,10.194699,8.165687
1.950,10.187509,8.161386
1.951,10.180317,8.157085
1.952,10.173126,8.152784
1.953,10.166424,8.148904
1.954,10.160761,8.145915
1.955,10.155098,8.142926
1.956,10.149436,8.139937
1.957,10.144316,8.136784
1.958,10.140348,8.133280
1.959,10.136382,8.129775
1.960,10.132415,8.126271
1.961,10.128165,8.122878
1.962,10.123314,8.119723
1.963,10.118462,8.116569
1.964,10.113609,8.113414
1.965,10.108349,8.110169
1.966,10.102219,8.106731
1.967,10.096088,8.103294
1.968,10.089958,8.099856
1.969,10.083849,8.096470
1.970,10.077785,8.093192
1.971,10.071722,8.089914
1.972,10.065659,8.086636
1.973,10.059676,8.084588
1.974,10.053865,8.085153
1.975,10.048055,8.085718
1.976,10.042244,8.086283
1.977,10.037110,8.086033
1.978,10.033413,8.084050
1.979,10.029716,8.082068
1.980,10.026020,8.080086
1.981,10.022955,8.077462
1.982,10.021233,8.073475
1.983,10.019511,8.069487
1.984,10.017789,8.065499
1.985,10.016403,8.062181
1.986,10.015734,8.060287
1.987,10.015064,8.058392
1.988,10.014395,8.056496
1.989,10.013812,8.054801
