"Time","48 L marks","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
4.797,0,0,0,0,7.054302,0.318617,5.838188,16.364330,4.858218,-0.128482,16.547184,-10.377385,16.170429,-6.789494,18.490643,-9.918247,14.850392,6.520849,4.499826,6.763595,169.849365,0,71.582878,71.683441,38.958836,8.070373,16.835745,8.061116,16.773333,8.055731,16.271605,8.195383,15.437111,9.697389,16.233015,9.930908,14.852701,10.441789,15.760975,0,-0.01837,-0.01334,-0.02095,0.00391,0.00992,-0.01325,0.00648,0.00241,-1.49868,0.11476,3.27640
4.798,0,0,0,0,7.052959,0.317983,5.841849,16.353483,4.857892,0.275270,16.546978,-10.339169,16.160042,-6.798087,18.483902,-9.905775,14.840549,6.518625,4.500001,6.760783,170.470535,0,72.021881,71.773468,38.679363,8.070889,16.828657,8.056525,16.768957,8.057012,16.260891,8.196676,15.431337,9.703996,16.217201,9.930459,14.835696,10.442079,15.744786,0,-0.01802,-0.01227,-0.02050,0.00277,0.00867,-0.01263,0.00528,0.00286,-1.49776,0.11924,3.27672
4.799,0,0,0,0,7.051616,0.317348,5.845511,16.342638,4.857567,0.679022,16.546774,-10.300952,16.149654,-6.806679,18.477160,-9.893302,14.830708,6.516400,4.500177,6.757971,171.091721,0,72.460876,71.863495,38.399891,8.071406,16.821569,8.051933,16.764584,8.058293,16.250175,8.197969,15.425564,9.710604,16.201385,9.930011,14.818691,10.442369,15.728598,0,-0.01813,-0.01334,-0.01974,0.00325,0.00652,-0.01154,0.00312,0.00380,-1.49899,0.11843,3.27711
4.800,0,0,0,0,7.050970,0.316390,5.850552,16.334555,4.859214,1.141960,16.548168,-10.253194,16.139124,-6.888661,18.470505,-9.891335,14.820981,6.517800,4.497437,6.760300,171.501892,0,72.019646,71.657326,38.664917,8.074748,16.816881,8.053165,16.759417,8.061806,16.242073,8.200908,15.405819,9.709681,16.188969,9.930848,14.806555,10.445761,15.713896,0,-0.01755,-0.01234,-0.02035,0.00313,0.00988,-0.01224,0.00714,0.00203,-1.49930,0.11663,3.27706
4.801,0,0,0,0,7.050385,0.315403,5.855713,16.326714,4.861034,1.610045,16.549704,-10.204606,16.128582,-6.977026,18.463860,-9.890283,14.811265,6.519516,4.494443,6.763077,171.893692,0,71.501884,71.425400,38.977295,8.078336,16.812403,8.054904,16.754183,8.065513,16.234198,8.203989,15.384860,9.708102,16.176846,9.931798,14.794843,10.449424,15.699324,0,-0.01775,-0.01229,-0.02034,0.00390,0.00835,-0.01185,0.00519,0.00190,-1.49508,0.11883,3.27698
4.802,0,0,0,0,7.049799,0.314417,5.860874,16.318871,4.862854,2.078131,16.551239,-10.156018,16.118040,-7.065390,18.457212,-9.889230,14.801548,6.521231,4.491449,6.765853,172.285507,0,70.984116,71.193474,39.289673,8.081923,16.807922,8.056642,16.748949,8.069220,16.226322,8.207069,15.363900,9.706525,16.164724,9.932748,14.783130,10.453086,15.684752,0,-0.01760,-0.01203,-0.02082,0.00386,0.00890,-0.01301,0.00539,0.00266,-1.49677,0.12052,3.27683
4.803,0,0,0,0,7.049213,0.313430,5.866035,16.311029,4.864673,2.546216,16.552774,-10.107430,16.107498,-7.153753,18.450567,-9.888177,14.791832,6.522946,4.488455,6.768629,172.677322,0,70.466347,70.961548,39.602047,8.085511,16.803444,8.058380,16.743715,8.072927,16.218447,8.210151,15.342940,9.704947,16.152601,9.933697,14.771418,10.456749,15.670179,0,-0.01870,-0.01325,-0.02020,0.00121,0.00946,-0.01203,0.00646,0.00167,-1.49502,0.11895,3.27668
4.804,0,0,0,0,7.051711,0.311819,5.872568,16.302263,4.863298,3.124147,16.555902,-10.062691,16.097675,-7.256740,18.443413,-9.889546,14.781899,6.524115,4.481019,6.770867,172.631927,0,70.449631,71.024559,39.823132,8.089221,16.796587,8.059501,16.737028,8.073098,16.204260,8.208632,15.332529,9.704218,16.140738,9.933144,14.759581,10.456673,15.651613,0,-0.01729,-0.01373,-0.02145,0.00389,0.00835,-0.01194,0.00371,0.00275,-1.50146,0.11793,3.27724
4.805,0,0,0,0,7.054478,0.310155,5.879220,16.293419,4.861646,3.711631,16.559172,-10.018285,16.087914,-7.360999,18.436213,-9.891126,14.771949,6.525235,4.473198,6.773058,172.548523,0,70.476479,71.113220,40.036278,8.092941,16.789524,8.060568,16.730215,8.072963,16.189526,8.206712,15.323034,9.703562,16.128895,9.932459,14.747733,10.456271,15.632699,0,-0.01831,-0.01351,-0.02014,0.00209,0.00826,-0.01287,0.00632,0.00251,-1.49688,0.11882,3.27785
4.806,0,0,0,0,7.057244,0.308490,5.885871,16.284573,4.859993,4.299114,16.562439,-9.973879,16.078152,-7.465257,18.429014,-9.892705,14.761998,6.526356,4.465376,6.775249,172.465118,0,70.503326,71.201881,40.249428,8.096663,16.782461,8.061635,16.723402,8.072827,16.174789,8.204793,15.313540,9.702907,16.117052,9.931774,14.735887,10.455870,15.613785,0,-0.01809,-0.01325,-0.01852,0.00310,0.00791,-0.01143,0.00553,0.00181,-1.49665,0.11733,3.27804
4.807,0,0,0,0,7.060010,0.306825,5.892523,16.275726,4.858341,4.886597,16.565708,-9.929474,16.068390,-7.569516,18.421816,-9.894285,14.752048,6.527477,4.457554,6.777440,172.381714,0,70.530174,71.290535,40.462574,8.100383,16.775396,8.062702,16.716591,8.072691,16.160053,8.202874,15.304045,9.702251,16.105211,9.931089,14.724039,10.455469,15.594872,0,-0.01867,-0.01370,-0.02151,0.00214,0.00876,-0.01230,0.00461,0.00153,-1.49820,0.11438,3.27819
4.808,0,0,0,0,7.059703,0.307789,5.896205,16.265547,4.861668,5.362306,16.571142,-9.892792,16.058636,-7.668903,18.413763,-9.897454,14.742072,6.528563,4.456159,6.775414,171.742096,0,70.999352,71.318039,40.390320,8.100527,16.766153,8.064570,16.704699,8.070948,16.143667,8.203756,15.296437,9.705879,16.092375,9.930578,14.710546,10.456100,15.579850,0,-0.01812,-0.01172,-0.02081,0.00263,0.00874,-0.01208,0.00569,0.00285,-1.49691,0.11315,3.27791
4.809,0,0,0,0,7.059129,0.308982,5.899628,16.255249,4.865427,5.828295,16.576767,-9.856780,16.048883,-7.767867,18.405638,-9.900763,14.732094,6.529646,4.455322,6.773022,171.054092,0,71.506989,71.340218,40.293243,8.100361,16.756721,8.066507,16.692366,8.069064,16.127138,8.204882,15.288994,9.709880,16.079453,9.930082,14.696909,10.456820,15.565168,0,-0.01751,-0.01493,-0.02004,0.00343,0.00795,-0.01132,0.00591,0.00303,-1.49805,0.11201,3.27761
4.810,0,0,0,0,7.058555,0.310175,5.903051,16.244953,4.869187,6.294284,16.582390,-9.820769,16.039129,-7.866830,18.397511,-9.904071,14.722116,6.530730,4.454485,6.770629,170.366104,0,72.014618,71.362404,40.196171,8.100194,16.747290,8.068445,16.680033,8.067180,16.110609,8.206007,15.281550,9.713881,16.066532,9.929586,14.683273,10.457540,15.550487,0,-0.02564,-0.01190,-0.02050,0.00225,0.00879,-0.01348,0.00578,0.00042,-1.49704,0.10786,3.27759
4.811,0,0,0,0,7.057981,0.311368,5.906475,16.234657,4.872947,6.760273,16.588013,-9.784759,16.029375,-7.965794,18.389385,-9.907379,14.712139,6.531813,4.453648,6.768237,169.678101,0,72.522255,71.384583,40.099098,8.100028,16.737858,8.070382,16.667698,8.065296,16.094080,8.207132,15.274107,9.717881,16.053610,9.929090,14.669637,10.458261,15.535805,0,-0.00932,-0.01450,-0.01979,0.00507,0.00839,-0.01258,0.00475,0.00552,-1.50150,0.10367,3.27759
4.812,0,0,0,0,7.056832,0.311115,5.909636,16.226515,4.875832,7.087079,16.595791,-9.755003,16.019669,-8.040392,18.381126,-9.902168,14.702166,6.531362,4.456460,6.768164,169.465744,0,72.290352,71.511833,40.134781,8.105139,16.727905,8.078823,16.647324,8.068869,16.078615,8.205993,15.260949,9.717638,16.038717,9.930331,14.654973,10.461068,15.524598,0,-0.01297,-0.01266,-0.02085,0.00420,0.00974,-0.01131,0.00712,0.00023,-1.49762,0.10208,3.27766
4.813,0,0,0,0,7.055634,0.310736,5.912775,16.218561,4.878641,7.401781,16.603758,-9.725792,16.009964,-8.112871,18.372858,-9.896218,14.692192,6.530778,4.459589,6.768291,169.294739,0,71.994133,71.648224,40.182007,8.110709,16.717907,8.087829,16.626249,8.072916,16.063244,8.204658,15.247293,9.717025,16.023653,9.931723,14.640220,10.464057,15.513695,0,-0.02263,-0.01238,-0.02014,0.00327,0.00905,-0.01175,0.00549,0.00255,-1.50014,0.09963,3.27774
4.814,0,0,0,0,7.054435,0.310357,5.915913,16.210608,4.881450,7.716484,16.611723,-9.696581,16.000261,-8.185350,18.364588,-9.890267,14.682219,6.530194,4.462717,6.768419,169.123734,0,71.697922,71.784607,40.229233,8.116279,16.707909,8.096834,16.605175,8.076962,16.047873,8.203321,15.233638,9.716412,16.008587,9.933115,14.625466,10.467047,15.502791,0,-0.01688,-0.01408,-0.02142,0.00377,0.00922,-0.01257,0.00589,0.00229,-1.49684,0.09436,3.27745
4.815,0,0,0,0,7.053236,0.309978,5.919052,16.202654,4.884259,8.031186,16.619690,-9.667369,15.990559,-8.257830,18.356319,-9.884316,14.672246,6.529611,4.465846,6.768548,168.952744,0,71.401703,71.920998,40.276463,8.121849,16.697910,8.105840,16.584101,8.081010,16.032501,8.201985,15.219982,9.715798,15.993524,9.934506,14.610713,10.470036,15.491888,0,-0.03477,-0.01196,-0.02063,0.00235,0.00907,-0.01212,0.00531,0.00193,-1.50054,0.08994,3.27715
4.816,0,0,0,0,7.052950,0.308789,5.920216,16.191990,4.887720,8.100039,16.632961,-9.650171,15.980869,-8.298723,18.347942,-9.872147,14.662499,6.527717,4.466445,6.771223,169.165344,0,71.606781,72.270012,40.249557,8.121511,16.696892,8.104321,16.576435,8.080325,16.030472,8.199355,15.216630,9.717795,15.980815,9.936436,14.597993,10.471087,15.478554,0,-0.01341,-0.01370,-0.02096,0.00298,0.00870,-0.01039,0.00535,0.00062,-1.49740,0.08822,3.27720
4.817,0,0,0,0,7.052743,0.307530,5.921209,16.181091,4.891238,8.147514,16.646692,-9.634019,15.971182,-8.336870,18.339556,-9.859436,14.652774,6.525710,4.466825,6.774120,169.411301,0,71.855453,72.637520,40.216209,8.120659,16.696653,8.101887,16.569937,8.079228,16.029604,8.196611,15.214173,9.720019,15.968311,9.938412,14.585450,10.471972,15.465010,0,-0.01961,-0.01446,-0.02065,0.00234,0.00868,-0.01298,0.00427,0.00291,-1.50237,0.08541,3.27728
4.818,0,0,0,0,7.052536,0.306270,5.922202,16.170191,4.894756,8.194989,16.660425,-9.617867,15.961493,-8.375017,18.331169,-9.846725,14.643047,6.523703,4.467204,6.777018,169.657257,0,72.104126,73.005028,40.182861,8.119807,16.696417,8.099453,16.563438,8.078133,16.028736,8.193869,15.211718,9.722243,15.955808,9.940388,14.572907,10.472855,15.451465,0,-0.01786,-0.01309,-0.02228,0.00554,0.00765,-0.01235,0.00477,0.00138,-1.49815,0.08044,3.27693
4.819,0,0,0,0,7.052330,0.305010,5.923194,16.159292,4.898274,8.242464,16.674156,-9.601713,15.951806,-8.413164,18.322784,-9.834015,14.633322,6.521695,4.467583,6.779915,169.903214,0,72.352798,73.372528,40.149509,8.118955,16.696178,8.097019,16.556940,8.077037,16.027866,8.191125,15.209261,9.724467,15.943304,9.942364,14.560365,10.473739,15.437920,0,-0.01855,-0.01236,-0.01953,0.00395,0.00846,-0.01190,0.00505,0.00262,-1.49811,0.07642,3.27654
4.820,0,0,0,0,7.055790,0.305448,5.927871,16.152418,4.900938,8.137778,16.680101,-9.589454,15.942225,-8.424615,18.314125,-9.816195,14.623372,6.521549,4.468620,6.779526,169.317825,0,72.600380,73.297882,40.296913,8.122040,16.697170,8.097868,16.553438,8.074873,16.011683,8.193030,15.198355,9.725206,15.934829,9.943495,14.551951,10.474768,15.424881,0,-0.01755,-0.01287,-0.02020,0.00433,0.00809,-0.01367,0.00532,0.00208,-1.49990,0.07494,3.27681
4.821,0,0,0,0,7.059571,0.306033,5.932869,16.145893,4.903527,8.019860,16.685368,-9.577533,15.932653,-8.433744,18.305445,-9.797932,14.613403,6.521565,4.469714,6.778852,168.660126,0,72.847870,73.184792,40.460037,8.125466,16.698271,8.099002,16.550196,8.072616,15.994166,8.195341,15.186714,9.725816,15.926703,9.944551,14.543897,10.475809,15.411886,0,-0.01821,-0.01303,-0.02018,0.00342,0.00806,-0.01246,0.00529,0.00129,-1.49879,0.07683,3.27711
4.822,0,0,0,0,7.063351,0.306618,5.937867,16.139368,4.906116,7.901943,16.690636,-9.565612,15.923081,-8.442873,18.296762,-9.779668,14.603435,6.521581,4.470808,6.778176,168.002441,0,73.095360,73.071693,40.623158,8.128893,16.699369,8.100136,16.546955,8.070358,15.976650,8.197651,15.175073,9.726425,15.918578,9.945608,14.535842,10.476851,15.398890,0,-0.01823,-0.01270,-0.02096,0.00263,0.00706,-0.01324,0.00533,0.00252,-1.49696,0.07982,3.27742
4.823,0,0,0,0,7.067131,0.307204,5.942864,16.132845,4.908706,7.784025,16.695902,-9.553691,15.913510,-8.452003,18.288080,-9.761404,14.593465,6.521597,4.471902,6.777502,167.344742,0,73.342850,72.958603,40.786278,8.132319,16.700470,8.101270,16.543715,8.068101,15.959134,8.199961,15.163432,9.727035,15.910453,9.946665,14.527787,10.477893,15.385896,0,-0.01763,-0.01310,-0.02039,0.00193,0.00826,-0.01150,0.00625,0.00241,-1.49857,0.07892,3.27772
4.824,0,0,0,0,7.065059,0.310176,5.946836,16.121256,4.911481,7.728757,16.702333,-9.550955,15.904100,-8.454972,18.279675,-9.742821,14.583776,6.520484,4.470328,6.777643,168.237000,0,73.350960,72.997650,40.952141,8.136616,16.699503,8.092260,16.532108,8.068205,15.952217,8.200123,15.157100,9.727171,15.904174,9.947792,14.521667,10.478045,15.374104,0,-0.01826,-0.01296,-0.01963,0.00397,0.00833,-0.01310,0.00483,0.00212,-1.49898,0.08969,3.27717
4.825,0,0,0,0,7.062478,0.313356,5.950720,16.109228,4.914273,7.678938,16.708866,-9.549018,15.894706,-8.457406,18.271292,-9.724209,14.574113,6.519272,4.468523,6.777855,169.264038,0,73.338257,73.049934,41.118244,8.140987,16.698355,8.082368,16.519773,8.068513,15.946222,8.200097,15.151229,9.727266,15.898056,9.948925,14.515716,10.478121,15.362417,0,-0.01848,-0.01296,-0.02018,0.00291,0.00817,-0.01429,0.00312,0.00212,-1.49839,0.10497,3.27656
4.826,0,0,0,0,7.059896,0.316536,5.954603,16.097200,4.917064,7.629118,16.715401,-9.547081,15.885310,-8.459841,18.262909,-9.705597,14.564448,6.518061,4.466717,6.778068,170.291077,0,73.325554,73.102211,41.284348,8.145360,16.697208,8.072476,16.507441,8.068822,15.940227,8.200072,15.145358,9.727363,15.891938,9.950058,14.509765,10.478196,15.350731,0,-0.01755,-0.01389,-0.02026,0.00159,0.00874,-0.01368,0.00620,0.00153,-1.49602,0.10913,3.27681
4.827,0,0,0,0,7.057315,0.319717,5.958487,16.085171,4.919856,7.579298,16.721933,-9.545143,15.875915,-8.462275,18.254528,-9.686985,14.554785,6.516849,4.464911,6.778280,171.318115,0,73.312851,73.154495,41.450451,8.149732,16.696060,8.062585,16.495106,8.069130,15.934232,8.200047,15.139487,9.727458,15.885820,9.951191,14.503813,10.478272,15.339044,0,-0.01776,-0.01345,-0.02055,0.00270,0.00808,-0.01223,0.00649,0.00190,-1.49834,0.10783,3.27711
4.828,0,0,0,0,7.056032,0.319941,5.958844,16.074745,4.919643,7.611724,16.729206,-9.555476,15.866446,-8.467907,18.246164,-9.662314,14.545125,6.516031,4.464420,6.778627,171.515732,0,73.351501,72.994232,41.356960,8.155596,16.701542,8.058125,16.487362,8.068851,15.921826,8.203001,15.125535,9.728194,15.876334,9.952116,14.494357,10.477484,15.330137,0,-0.01796,-0.01332,-0.02004,0.00315,0.00920,-0.01339,0.00482,0.00052,-1.49669,0.11384,3.27699
4.829,0,0,0,0,7.054862,0.319909,5.958895,16.064459,4.919170,7.651302,16.736542,-9.566875,15.856969,-8.473818,18.237803,-9.637116,14.535467,6.515247,4.464043,6.778986,171.641220,0,73.394623,72.815491,41.240898,8.161590,16.707602,8.054136,16.480017,8.068521,15.908863,8.206214,15.110879,9.728987,15.866555,9.953022,14.484597,10.476621,15.321472,0,-0.01776,-0.01328,-0.02060,0.00283,0.00902,-0.01335,0.00591,0.00231,-1.49650,0.11990,3.27683
4.830,0,0,0,0,7.053692,0.319877,5.958946,16.054173,4.918696,7.690879,16.743877,-9.578275,15.847493,-8.479728,18.229441,-9.611918,14.525808,6.514463,4.463665,6.779345,171.766708,0,73.437737,72.636749,41.124836,8.167583,16.713659,8.050148,16.472672,8.068191,15.895901,8.209428,15.096224,9.729778,15.856776,9.953929,14.474836,10.475758,15.312807,0,-0.01132,-0.01353,-0.01994,0.00323,0.00796,-0.01193,0.00377,0.00321,-1.49715,0.11947,3.27668
4.831,0,0,0,0,7.052522,0.319845,5.958997,16.043886,4.918222,7.730457,16.751213,-9.589674,15.838017,-8.485639,18.221081,-9.586721,14.516150,6.513680,4.463288,6.779703,171.892197,0,73.480858,72.458000,41.008774,8.173577,16.719719,8.046160,16.465326,8.067861,15.882937,8.212641,15.081568,9.730571,15.846996,9.954836,14.465076,10.474894,15.304142,0,-0.02185,-0.01337,-0.02090,0.00328,0.00924,-0.01160,0.00479,0.00343,-1.49757,0.11800,3.27653
4.832,0,0,0,0,7.052294,0.317446,5.961400,16.036905,4.921331,7.944852,16.758968,-9.609088,15.828334,-8.496174,18.212614,-9.554331,14.506658,6.516027,4.464859,6.779249,172.382568,0,73.553673,72.451515,41.242496,8.183283,16.742136,8.041460,16.442842,8.067909,15.871769,8.212709,15.075278,9.730760,15.840472,9.954654,14.458491,10.479491,15.297043,0,-0.01026,-0.01260,-0.01984,0.00366,0.00911,-0.01240,0.00591,0.00255,-1.49842,0.12017,3.27673
4.833,0,0,0,0,7.052147,0.314841,5.964007,16.030210,4.924751,8.174450,16.766762,-9.629200,15.818633,-8.507112,18.204138,-9.521315,14.497180,6.518648,4.466600,6.778725,172.904678,0,73.629074,72.459999,41.506638,8.193312,16.765978,8.036699,16.419043,8.067991,15.860757,8.212504,15.069716,9.730897,15.834230,9.954377,14.452183,10.484564,15.290081,0,-0.01984,-0.01319,-0.01908,0.00260,0.00927,-0.01350,0.00422,0.00208,-1.49766,0.12043,3.27696
4.834,0,0,0,0,7.052001,0.312237,5.966614,16.023516,4.928171,8.404047,16.774553,-9.649311,15.808931,-8.518049,18.195662,-9.488298,14.487702,6.521268,4.468340,6.778200,173.426773,0,73.704475,72.468491,41.770779,8.203340,16.789818,8.031939,16.395243,8.068072,15.849744,8.212298,15.064155,9.731034,15.827989,9.954100,14.445873,10.489636,15.283118,0,-0.01057,-0.01157,-0.01984,0.00363,0.00793,-0.01282,0.00584,0.00341,-1.49838,0.11794,3.27698
4.835,0,0,0,0,7.051855,0.309632,5.969221,16.016821,4.931591,8.633644,16.782345,-9.669423,15.799231,-8.528986,18.187185,-9.455282,14.478225,6.523888,4.470081,6.777675,173.948883,0,73.779869,72.476982,42.034920,8.213368,16.813658,8.027177,16.371443,8.068154,15.838732,8.212093,15.058593,9.731171,15.821747,9.953823,14.439565,10.494709,15.276155,0,-0.01602,-0.01296,-0.02115,0.00317,0.00770,-0.01191,0.00556,0.00185,-1.49811,0.11659,3.27698
4.836,0,0,0,0,7.052461,0.314444,5.972492,16.009331,4.959087,8.836764,16.791658,-9.681775,15.789537,-8.545335,18.178579,-9.416796,14.468599,6.523162,4.471209,6.777183,173.623505,0,74.119957,72.487122,41.894989,8.232352,16.861502,8.027816,16.367208,8.067837,15.828299,8.213167,15.053861,9.734375,15.812710,9.953363,14.429960,10.495163,15.267593,0,-0.01779,-0.01273,-0.02106,0.00346,0.00844,-0.01309,0.00605,0.00234,-1.49731,0.11609,3.27691
4.837,0,0,0,0,7.053133,0.319900,5.975820,16.001774,4.988677,9.037582,16.801104,-9.693453,15.779845,-8.562153,18.169962,-9.377834,14.458961,6.522144,4.472284,6.776694,173.224426,0,74.483055,72.497406,41.719921,8.252116,16.911434,8.028924,16.364676,8.067485,15.817916,8.214353,15.049201,9.737845,15.803431,9.952888,14.420068,10.495215,15.258891,0,-0.01569,-0.01334,-0.02054,0.00350,0.00940,-0.01528,0.00552,0.00276,-1.49833,0.11294,3.27683
4.838,0,0,0,0,7.053804,0.325357,5.979148,15.994215,5.018267,9.238400,16.810551,-9.705131,15.770152,-8.578972,18.161346,-9.338873,14.449322,6.521127,4.473360,6.776205,172.825363,0,74.846153,72.507690,41.544857,8.271879,16.961367,8.030032,16.362143,8.067132,15.807534,8.215537,15.044541,9.741316,15.794151,9.952413,14.410176,10.495267,15.250190,0,-0.02197,-0.01342,-0.02076,0.00279,0.00872,-0.01298,0.00474,0.00098,-1.49785,0.10945,3.27697
4.839,0,0,0,0,7.054476,0.330814,5.982477,15.986656,5.047857,9.439218,16.819996,-9.716808,15.760460,-8.595790,18.152729,-9.299911,14.439683,6.520109,4.474435,6.775715,172.426285,0,75.209259,72.517975,41.369789,8.291642,17.011299,8.031140,16.359608,8.066780,15.797152,8.216722,15.039882,9.744786,15.784872,9.951937,14.400285,10.495319,15.241488,0,-0.01719,-0.01424,-0.02034,0.00541,0.00835,-0.01114,0.00543,0.00242,-1.49888,0.10838,3.27712
4.840,0,0,0,0,7.052483,0.333115,5.986296,15.978711,5.066884,9.593086,16.830130,-9.717501,15.750661,-8.610269,18.144091,-9.260343,14.430601,6.522226,4.473807,6.776175,172.304214,0,75.377518,72.624107,41.306557,8.288253,17.044712,8.032028,16.357149,8.067175,15.789093,8.217252,15.033794,9.746997,15.775306,9.953566,14.390630,10.496219,15.231963,0,-0.01862,-0.01324,-0.02014,0.00257,0.00870,-0.01181,0.00608,0.00195,-1.49812,0.10677,3.27684
4.841,0,0,0,0,7.050258,0.335142,5.990158,15.970733,5.084993,9.742873,16.840324,-9.717237,15.740852,-8.624544,18.135448,-9.220720,14.421568,6.524615,4.473032,6.776718,172.206223,0,75.528831,72.738571,41.253044,8.282850,17.076689,8.032897,16.354698,8.067636,15.781237,8.217725,15.027583,9.749098,15.765715,9.955377,14.380995,10.497191,15.222365,0,-0.01901,-0.01235,-0.02014,0.00302,0.00903,-0.01292,0.00530,0.00220,-1.49915,0.10250,3.27654
4.842,0,0,0,0,7.048033,0.337170,5.994020,15.962754,5.103102,9.892660,16.850519,-9.716974,15.731045,-8.638820,18.126808,-9.181098,14.412535,6.527004,4.472256,6.777260,172.108231,0,75.680145,72.853035,41.199535,8.277448,17.108665,8.033765,16.352245,8.068096,15.773380,8.218198,15.021372,9.751199,15.756124,9.957189,14.371361,10.498164,15.212769,0,-0.01435,-0.01469,-0.02003,0.00454,0.00850,-0.01182,0.00683,0.00211,-1.49299,0.09881,3.27673
4.843,0,0,0,0,7.045807,0.339197,5.997881,15.954775,5.121211,10.042446,16.860712,-9.716711,15.721236,-8.653095,18.118166,-9.141476,14.403502,6.529393,4.471481,6.777803,172.010239,0,75.831459,72.967499,41.146023,8.272045,17.140642,8.034634,16.349794,8.068557,15.765524,8.218670,15.015161,9.753301,15.746532,9.959000,14.361726,10.499137,15.203171,0,-0.02714,-0.01243,-0.02105,0.00172,0.00957,-0.01360,0.00536,0.00128,-1.49422,0.09793,3.27696
4.844,0,0,0,0,7.046433,0.338167,6.003327,15.945703,5.142926,10.146051,16.871204,-9.702354,15.711336,-8.660131,18.109478,-9.109581,14.394466,6.527633,4.473316,6.779615,171.677322,0,75.457634,72.884422,41.210278,8.272610,17.180557,8.040513,16.345177,8.070052,15.761994,8.220593,15.002709,9.751579,15.741517,9.962011,14.357450,10.498936,15.198106,0,-0.01146,-0.01314,-0.02039,0.00429,0.00874,-0.01370,0.00441,0.00195,-1.49880,0.09619,3.27733
4.845,0,0,0,0,7.047307,0.336871,6.008911,15.936534,5.164955,10.245641,16.881721,-9.686773,15.701429,-8.666539,18.100786,-9.078358,14.385431,6.525512,4.475378,6.781538,171.323990,0,75.038139,72.784164,41.284771,8.273694,17.221165,8.046827,16.340370,8.071637,15.758842,8.222644,14.989716,9.749525,15.736900,9.965127,14.353642,10.498632,15.193434,0,-0.01618,-0.01254,-0.02069,0.00374,0.00841,-0.01237,0.00594,0.00147,-1.49901,0.09193,3.27772
