"Time","64 R marks","v2 R COP","66 RDS cle","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
2.822,0,5.321336,1,6.110001,-1.284463,6.169774,12.017790,6.738643,6.489732,0.000000,0,0,11.596786,5.494405,6.730560,8.355001,-1.47849,0.09727,3.27654
2.823,0,5.321423,1,6.107614,-1.250640,6.168520,12.005220,6.735166,6.480201,0.000000,0,0,11.620127,5.494414,6.729737,8.347378,-1.48198,0.07586,3.27677
2.824,0,5.321425,1,6.105002,-1.239618,6.166843,11.992642,6.731380,6.471100,0.000000,0,0,11.647227,5.494227,6.728822,8.338193,-1.47875,0.10831,3.27671
2.825,0,5.321412,1,6.102349,-1.235639,6.165036,11.980062,6.727498,6.462132,0.000000,0,0,11.675489,5.493981,6.727880,8.328526,-1.47963,0.12039,3.27656
2.826,0,5.321383,1,6.099485,-1.231661,6.163228,11.967483,6.723617,6.453163,0.000000,0,0,11.703752,5.493735,6.726937,8.318860,-1.47628,0.09785,3.27681
2.827,0,5.321352,1,6.096583,-1.227682,6.161420,11.954903,6.719735,6.444195,0.000000,0,0,11.732014,5.493488,6.725995,8.309194,-1.48353,0.10347,3.27719
2.828,0,5.321376,1,6.093429,-1.257900,6.160715,11.942215,6.715889,6.435209,0.000000,0,0,11.762866,5.493147,6.725345,8.298533,-1.47950,0.10996,3.27694
2.829,0,5.321410,1,6.090230,-1.298682,6.160351,11.929494,6.712052,6.426219,0.000000,0,0,11.794518,5.492776,6.724785,8.287566,-1.47886,0.10118,3.27648
2.830,0,5.321460,1,6.086729,-1.339464,6.159986,11.916774,6.708216,6.417227,0.000000,0,0,11.826170,5.492406,6.724226,8.276600,-1.48063,0.10225,3.27654
2.831,0,5.321514,1,6.083172,-1.380246,6.159622,11.904053,6.704381,6.408237,0.000000,0,0,11.857821,5.492035,6.723666,8.265633,-1.47961,0.10657,3.27677
2.832,0,5.321500,1,6.079284,-1.438904,6.158499,11.891824,6.700150,6.399688,0.000000,0,0,11.891538,5.491468,6.723573,8.254648,-1.48003,0.09453,3.27700
2.833,0,5.321474,1,6.075335,-1.503083,6.157142,11.879746,6.695797,6.391275,0.000000,0,0,11.925892,5.490841,6.723624,8.243659,-1.47984,0.08570,3.27723
2.834,0,5.321230,1,6.071018,-1.567263,6.155784,11.867669,6.691444,6.382863,0.000000,0,0,11.960245,5.490213,6.723675,8.232669,-1.47928,0.11089,3.27700
2.835,0,5.320948,1,6.066632,-1.631442,6.154427,11.855593,6.687092,6.374451,0.000000,0,0,11.994599,5.489585,6.723726,8.221680,-1.47922,0.11768,3.27661
2.836,0,5.320309,1,6.061812,-1.714457,6.152526,11.843579,6.682327,6.367019,0.000000,0,0,12.030971,5.487818,6.723865,8.210945,-1.47536,0.08474,3.27652
2.837,0,5.319605,1,6.056912,-1.803290,6.150459,11.831587,6.677435,6.359890,0.000000,0,0,12.067966,5.485699,6.724032,8.200289,-1.47999,0.08665,3.27652
2.838,0,5.318537,1,6.051529,-1.892123,6.148392,11.819593,6.672543,6.352760,0.000000,0,0,12.104961,5.483580,6.724199,8.189633,-1.48019,0.09555,3.27652
2.839,0,5.317402,1,6.046056,-1.980957,6.146324,11.807601,6.667651,6.345631,0.000000,0,0,12.141956,5.481461,6.724365,8.178978,-1.48109,0.09789,3.27652
2.840,0,5.315914,1,6.040123,-2.086051,6.143919,11.795814,6.660327,6.339639,0.000000,0,0,12.150104,5.477956,6.724718,8.168626,-1.47917,0.10506,3.27646
2.841,0,5.314360,1,6.034105,-2.196168,6.141411,11.784089,6.652251,6.333999,0.000000,0,0,12.149340,5.474024,6.725127,8.158368,-1.47850,0.11775,3.27639
2.842,0,5.312384,1,6.027685,-2.306285,6.138902,11.772365,6.644176,6.328358,0.000000,0,0,12.148575,5.470092,6.725536,8.148109,-1.47961,0.10002,3.27671
2.843,0,5.310328,1,6.021191,-2.416402,6.136393,11.760640,6.636100,6.322717,0.000000,0,0,12.147811,5.466160,6.725945,8.137852,-1.47995,0.08105,3.27717
2.844,0,5.307803,1,6.014360,-2.540456,6.134326,11.748930,6.627753,6.318046,0.000000,0,0,12.147965,5.460999,6.726201,8.127606,-1.48006,0.10164,3.27694
2.845,0,5.305191,1,6.007467,-2.668814,6.132397,11.737224,6.619323,6.313674,0.000000,0,0,12.148403,5.455457,6.726409,8.117365,-1.47902,0.10349,3.27648
2.846,0,5.302260,1,6.000331,-2.797173,6.130466,11.725517,6.610892,6.309302,0.000000,0,0,12.148841,5.449916,6.726617,8.107123,-1.47437,0.09541,3.27602
2.847,0,5.299272,1,5.993151,-2.925531,6.128537,11.713811,6.602462,6.304930,0.000000,0,0,12.149280,5.444375,6.726826,8.096882,-1.47288,0.10999,3.27556
2.848,0,5.296126,1,5.985822,-3.074832,6.125518,11.702402,6.593754,6.301337,0.000000,0,0,12.150460,5.438099,6.726877,8.086820,-1.47317,0.10569,3.27562
2.849,0,5.292952,1,5.978467,-3.230601,6.122163,11.691085,6.584961,6.297985,0.000000,0,0,12.151870,5.431597,6.726880,8.076812,-1.47032,0.07960,3.27585
2.850,0,5.289559,1,5.971030,-3.386370,6.118808,11.679769,6.576169,6.294632,0.000000,0,0,12.153280,5.425094,6.726883,8.066805,-1.46614,0.10339,3.27620
2.851,0,5.286126,1,5.963579,-3.542140,6.115453,11.668451,6.567376,6.291280,0.000000,0,0,12.154690,5.418592,6.726886,8.056797,-1.46238,0.09948,3.27658
2.852,0,5.282355,1,5.956126,-3.715802,6.111766,11.657310,6.558133,6.288830,0.000000,0,0,12.156623,5.411029,6.727142,8.046946,-1.45800,0.08633,3.27673
2.853,0,5.278521,1,5.948672,-3.894991,6.107976,11.646221,6.548751,6.286660,0.000000,0,0,12.158718,5.403139,6.727475,8.037143,-1.45272,0.10004,3.27681
2.854,0,5.274246,1,5.941339,-4.074180,6.104186,11.635133,6.539369,6.284489,0.000000,0,0,12.160813,5.395248,6.727808,8.027339,-1.44149,0.11034,3.27682
2.855,0,5.269890,1,5.934027,-4.253368,6.100396,11.624044,6.529987,6.282318,0.000000,0,0,12.162909,5.387358,6.728142,8.017535,-1.43757,0.08981,3.27682
2.856,0,5.265004,1,5.926961,-4.426055,6.095719,11.613266,6.519792,6.281709,0.000000,0,0,12.165104,5.377507,6.728725,8.008073,-1.43266,0.11197,3.27700
2.857,0,5.260020,1,5.919942,-4.596733,6.090769,11.602583,6.509346,6.281583,0.000000,0,0,12.167331,5.367050,6.729386,7.998717,-1.42271,0.10673,3.27723
2.858,0,5.254450,1,5.913270,-4.767411,6.085819,11.591900,6.498899,6.281456,0.000000,0,0,12.169559,5.356592,6.730047,7.989360,-1.41526,0.07962,3.27728
2.859,0,5.248771,1,5.906662,-4.938089,6.080869,11.581217,6.488453,6.281330,0.000000,0,0,12.171785,5.346135,6.730708,7.980004,-1.40821,0.09885,3.27728
2.860,0,3.033278,1,5.900485,-5.069278,6.075696,11.570773,6.477169,6.282619,0.000000,0,0,12.174338,5.333748,6.731298,7.970776,-1.39544,0.10970,3.27728
2.861,1,0.409335,1,5.894387,-5.188268,6.070452,11.560403,6.465625,6.284345,0.000000,0,0,12.176992,5.320766,6.731867,7.961586,-1.38326,0.09855,3.27728
2.862,0,0.000000,0,5.888825,-5.307259,6.065209,11.550034,6.454082,6.286071,0.000000,0,0,12.179646,5.307784,6.732436,7.952398,-1.37684,0.11309,3.27723
2.863,0,0.000000,0,5.883362,-5.426250,6.059967,11.539663,6.442539,6.287797,0.000000,0,0,12.182300,5.294801,6.733005,7.943209,-1.36262,0.11678,3.27715
2.864,0,0.000000,0,5.878534,-5.491018,6.053991,11.529377,6.431120,6.291282,0.000000,0,0,12.185411,5.280755,6.733407,7.933870,-1.35305,0.09017,3.27684
2.865,0,0.000000,0,5.873823,-5.539037,6.047789,11.519116,6.419739,6.295311,0.000000,0,0,12.188664,5.266380,6.733759,7.924486,-1.34117,0.10529,3.27646
2.866,0,0.000000,0,5.869799,-5.587056,6.041587,11.508855,6.408359,6.299339,0.000000,0,0,12.191916,5.252006,6.734111,7.915101,-1.32596,0.10748,3.27648
2.867,0,0.000000,0,5.865901,-5.635075,6.035386,11.498594,6.396978,6.303368,0.000000,0,0,12.195169,5.237631,6.734463,7.905716,-1.30864,0.09817,3.27663
2.868,0,0.000000,0,5.862750,-5.621307,6.029474,11.488379,6.389004,6.308870,0.000000,0,0,12.218720,5.222495,6.734980,7.896212,-1.29380,0.09562,3.27667
2.869,0,0.000000,0,5.859735,-5.588452,6.023651,11.478178,6.382081,6.314826,0.000000,0,0,12.248541,5.207123,6.735549,7.886671,-1.28253,0.11448,3.27667
2.870,0,0.000000,0,5.857591,-5.555598,6.017828,11.467978,6.375157,6.320783,0.000000,0,0,12.278361,5.191751,6.736117,7.877131,-1.26644,0.10396,3.27650
2.871,0,0.000000,0,5.855607,-5.522743,6.012005,11.457776,6.368234,6.326740,0.000000,0,0,12.308182,5.176379,6.736686,7.867589,-1.25370,0.10998,3.27627
2.872,0,0.000000,0,5.854625,-5.424128,6.006214,11.447924,6.361721,6.333948,0.000000,0,0,12.335406,5.160530,6.736572,7.858078,-1.24302,0.11601,3.27662
2.873,0,0.000000,0,5.853828,-5.305199,6.000432,11.438179,6.355333,6.341542,0.000000,0,0,12.361830,5.144532,6.736247,7.848575,-1.22047,0.09374,3.27715
2.874,0,0.000000,0,5.854098,-5.186271,5.994649,11.428434,6.348946,6.349137,0.000000,0,0,12.388253,5.128535,6.735922,7.839073,-1.19588,0.09481,3.27740
2.875,0,0.000000,0,5.854566,-5.067342,5.988867,11.418690,6.342558,6.356731,0.000000,0,0,12.414677,5.112538,6.735598,7.829570,-1.18186,0.11398,3.27755
2.876,0,0.000000,0,5.856120,-4.892491,5.983925,11.409314,6.336079,6.365168,0.000000,0,0,12.438630,5.096334,6.735311,7.820091,-1.16660,0.10689,3.27701
2.877,0,0.000000,0,5.857875,-4.700365,5.979241,11.400054,6.329570,6.373864,0.000000,0,0,12.461821,5.080066,6.735036,7.810618,-1.15094,0.10707,3.27625
2.878,0,0.000000,0,5.860755,-4.508239,5.974558,11.390793,6.323061,6.382560,0.000000,0,0,12.485011,5.063798,6.734762,7.801147,-1.13378,0.12039,3.27635
2.879,0,0.000000,0,5.863844,-4.316113,5.969875,11.381533,6.316553,6.391256,0.000000,0,0,12.508202,5.047531,6.734487,7.791674,-1.10977,0.09799,3.27673
2.880,0,0.000000,0,5.868081,-4.070027,5.965445,11.372630,6.309814,6.400670,0.000000,0,0,12.528913,5.031238,6.734047,7.782426,-1.08132,0.10069,3.27706
2.881,0,0.000000,0,5.872530,-3.807273,5.961092,11.363838,6.303004,6.410306,0.000000,0,0,12.548860,5.014937,6.733556,7.773247,-1.06563,0.10534,3.27736
2.882,0,0.000000,0,5.878080,-3.544518,5.956740,11.355046,6.296194,6.419940,0.000000,0,0,12.568806,4.998637,6.733064,7.764068,-1.04520,0.10092,3.27715
2.883,0,0.000000,0,5.883834,-3.281764,5.952387,11.346254,6.289384,6.429576,0.000000,0,0,12.588752,4.982337,6.732573,7.754889,-1.02821,0.09148,3.27677
2.884,0,0.000000,0,5.890603,-2.977048,5.949432,11.337725,6.282610,6.440065,0.000000,0,0,12.606414,4.966004,6.731810,7.745431,-1.00756,0.11231,3.27679
2.885,0,0.000000,0,5.897560,-2.659370,5.946909,11.329275,6.275847,6.450819,0.000000,0,0,12.623369,4.949661,6.730962,7.735888,-0.98994,0.10699,3.27694
2.886,0,0.000000,0,5.905457,-2.341692,5.944386,11.320827,6.269084,6.461572,0.000000,0,0,12.640326,4.933319,6.730114,7.726346,-0.96301,0.10246,3.27692
2.887,0,0.000000,0,5.913527,-2.024014,5.941863,11.312378,6.262321,6.472325,0.000000,0,0,12.657281,4.916976,6.729267,7.716803,-0.93154,0.11123,3.27684
2.888,0,0.000000,0,5.922438,-1.675164,5.939961,11.304439,6.255404,6.484328,0.000000,0,0,12.672853,4.900167,6.728234,7.707232,-0.91055,0.09576,3.27688
2.889,0,0.000000,0,5.931504,-1.316684,5.938252,11.296657,6.248437,6.496717,0.000000,0,0,12.687996,4.883213,6.727144,7.697651,-0.89225,0.09371,3.27696
2.890,0,0.000000,0,5.941263,-0.958204,5.936544,11.288875,6.241471,6.509106,0.000000,0,0,12.703139,4.866259,6.726054,7.688071,-0.86967,0.10449,3.27727
2.891,0,0.000000,0,5.951149,-0.599724,5.934835,11.281093,6.234506,6.521495,0.000000,0,0,12.718283,4.849305,6.724964,7.678491,-0.84863,0.10587,3.27765
2.892,0,0.000000,0,5.961565,-0.218151,5.934856,11.273228,6.228089,6.534791,0.000000,0,0,12.732250,4.832358,6.723603,7.668567,-0.82840,0.08532,3.27745
2.893,0,0.000000,0,5.972078,0.170556,5.935413,11.265337,6.221843,6.548367,0.000000,0,0,12.745855,4.815413,6.722159,7.658537,-0.78979,0.10835,3.27707
2.894,0,0.000000,0,5.982974,0.559262,5.935969,11.257446,6.215596,6.561943,0.000000,0,0,12.759460,4.798469,6.720716,7.648507,-0.76437,0.10237,3.27698
2.895,0,0.000000,0,5.993940,0.947969,5.936526,11.249557,6.209350,6.575519,0.000000,0,0,12.773065,4.781525,6.719272,7.638476,-0.73696,0.08692,3.27698
2.896,0,0.000000,0,6.005150,1.327972,5.937867,11.241801,6.203829,6.589133,0.000000,0,0,12.785793,4.765755,6.717946,7.628516,-0.71747,0.10140,3.27692
2.897,0,0.000000,0,6.016404,1.705287,5.939450,11.234088,6.198532,6.602758,0.000000,0,0,12.798251,4.750347,6.716657,7.618577,-0.69296,0.10321,3.27684
2.898,0,0.000000,0,6.027768,2.082602,5.941033,11.226375,6.193234,6.616385,0.000000,0,0,12.810708,4.734940,6.715368,7.608638,-0.67125,0.08141,3.27700
2.899,0,0.000000,0,6.039152,2.459917,5.942616,11.218662,6.187938,6.630010,0.000000,0,0,12.823166,4.719532,6.714079,7.598699,-0.64711,0.10480,3.27723
2.900,0,0.000000,0,6.050546,2.816261,5.945671,11.211306,6.183177,6.642891,0.000000,0,0,12.834417,4.705653,6.712760,7.589141,-0.59839,0.11430,3.27711
2.901,0,0.000000,0,6.061942,3.166128,5.949179,11.204059,6.178582,6.655541,0.000000,0,0,12.845296,4.692245,6.711432,7.579700,-0.57763,0.10167,3.27688
2.902,0,0.000000,0,6.073279,3.515995,5.952688,11.196812,6.173986,6.668191,0.000000,0,0,12.856174,4.678838,6.710103,7.570259,-0.56001,0.10585,3.27694
2.903,0,0.000000,0,6.084606,3.865862,5.956196,11.189565,6.169391,6.680841,0.000000,0,0,12.867052,4.665431,6.708775,7.560818,-0.53243,0.10606,3.27709
2.904,0,0.000000,0,6.095802,4.149837,5.960830,11.182228,6.165225,6.692732,0.000000,0,0,12.877039,4.653367,6.707550,7.551205,-0.50443,0.08837,3.27673
2.905,0,0.000000,0,6.106974,4.413458,5.965812,11.174863,6.161190,6.704389,0.000000,0,0,12.886750,4.641718,6.706357,7.541539,-0.47979,0.07149,3.27619
2.906,0,0.000000,0,6.117947,4.677080,5.970793,11.167498,6.157155,6.716045,0.000000,0,0,12.896462,4.630069,6.705164,7.531873,-0.45762,0.10676,3.27612
2.907,0,0.000000,0,6.128883,4.940701,5.975775,11.160133,6.153121,6.727701,0.000000,0,0,12.906174,4.618420,6.703971,7.522207,-0.40586,0.12118,3.27620
2.908,0,0.000000,0,6.139601,5.132295,5.981493,11.152858,6.149647,6.738479,0.000000,0,0,12.914845,4.607921,6.703056,7.512672,-0.38151,0.10100,3.27667
2.909,0,0.000000,0,6.150280,5.301639,5.987438,11.145611,6.146347,6.748985,0.000000,0,0,12.923196,4.597777,6.702227,7.503178,-0.35571,0.09750,3.27729
2.910,0,0.000000,0,6.160738,5.470984,5.993383,11.138364,6.143046,6.759492,0.000000,0,0,12.931547,4.587633,6.701397,7.493683,-0.32734,0.09939,3.27703
2.911,0,0.000000,0,6.171157,5.640328,5.999328,11.131116,6.139746,6.769998,0.000000,0,0,12.939898,4.577489,6.700568,7.484189,-0.30762,0.08490,3.27650
2.912,0,0.000000,0,6.181315,5.719949,6.005543,11.124018,6.137193,6.779801,0.000000,0,0,12.947879,4.568716,6.699363,7.474225,-0.28204,0.09409,3.27654
2.913,0,0.000000,0,6.191425,5.771854,6.011840,11.116965,6.134871,6.789386,0.000000,0,0,12.955747,4.560366,6.698042,7.464117,-0.25527,0.11784,3.27677
2.914,0,0.000000,0,6.201205,5.823760,6.018138,11.109913,6.132548,6.798972,0.000000,0,0,12.963614,4.552016,6.696721,7.454009,-0.20754,0.11373,3.27677
2.915,0,0.000000,0,6.210923,5.875666,6.024436,11.102860,6.130225,6.808558,0.000000,0,0,12.971480,4.543666,6.695401,7.443901,-0.17802,0.08241,3.27669
2.916,0,0.000000,0,6.220279,5.868687,6.030551,11.095768,6.129032,6.816696,0.000000,0,0,12.978843,4.537919,6.694529,7.434245,-0.15375,0.09684,3.27673
2.917,0,0.000000,0,6.229569,5.843519,6.036610,11.088663,6.128189,6.824387,0.000000,0,0,12.986050,4.532975,6.693795,7.424729,-0.12475,0.10227,3.27681
2.918,0,0.000000,0,6.238478,5.818351,6.042669,11.081558,6.127345,6.832078,0.000000,0,0,12.993256,4.528032,6.693061,7.415213,-0.09998,0.09436,3.27682
2.919,0,0.000000,0,6.247316,5.793183,6.048728,11.074452,6.126501,6.839769,0.000000,0,0,13.000463,4.523089,6.692328,7.405697,-0.07484,0.11388,3.27682
2.920,0,0.000000,0,6.255702,5.742827,6.054624,11.067221,6.126713,6.845801,0.000000,0,0,13.006848,4.520357,6.691484,7.395905,-0.04060,0.11935,3.27694
2.921,0,0.000000,0,6.264004,5.684690,6.060469,11.059950,6.127252,6.851319,0.000000,0,0,13.012980,4.518307,6.690607,7.386028,0.00314,0.09757,3.27709
2.922,0,0.000000,0,6.271747,5.626553,6.066314,11.052679,6.127791,6.856838,0.000000,0,0,13.019113,4.516257,6.689729,7.376151,0.02619,0.08525,3.27707
2.923,0,0.000000,0,6.279387,5.568417,6.072159,11.045407,6.128330,6.862357,0.000000,0,0,13.025245,4.514207,6.688851,7.366274,0.05383,0.10825,3.27700
2.924,0,0.000000,0,6.286394,5.528840,6.077376,11.038393,6.129344,6.866325,0.000000,0,0,13.030573,4.513503,6.688540,7.356945,0.07773,0.09984,3.27675
2.925,0,0.000000,0,6.293284,5.494997,6.082398,11.031458,6.130505,6.869815,0.000000,0,0,13.035652,4.513215,6.688404,7.347784,0.10449,0.08837,3.27644
2.926,0,0.000000,0,6.299519,5.461154,6.087421,11.024523,6.131666,6.873304,0.000000,0,0,13.040732,4.512926,6.688268,7.338624,0.12906,0.10219,3.27706
2.927,0,0.000000,0,6.305632,5.427311,6.092443,11.017587,6.132826,6.876794,0.000000,0,0,13.045813,4.512638,6.688132,7.329463,0.15386,0.11421,3.27797
2.928,0,0.000000,0,6.311080,5.427073,6.097562,11.010422,6.134108,6.878844,0.000000,0,0,13.049564,4.513352,6.687792,7.320330,0.21119,0.09926,3.27785
2.929,0,0.000000,0,6.316407,5.437216,6.102711,11.003186,6.135426,6.880449,0.000000,0,0,13.052906,4.514377,6.687389,7.311204,0.23404,0.10403,3.27740
2.930,0,0.000000,0,6.321063,5.447358,6.107860,10.995951,6.136744,6.882054,0.000000,0,0,13.056247,4.515401,6.686985,7.302078,0.26109,0.11142,3.27717
2.931,0,0.000000,0,6.325596,5.457501,6.113008,10.988715,6.138062,6.883660,0.000000,0,0,13.059588,4.516426,6.686583,7.292953,0.28381,0.09982,3.27701
2.932,0,0.000000,0,6.329483,5.484722,6.118303,10.981457,6.139438,6.883849,0.000000,0,0,13.061568,4.518415,6.686927,7.284221,0.31082,0.07776,3.27646
2.933,0,0.000000,0,6.333251,5.517219,6.123643,10.974192,6.140831,6.883602,0.000000,0,1,13.063128,4.520702,6.687502,7.275611,0.33494,0.09802,3.27577
2.934,0,0.000000,0,6.336440,5.549716,6.128984,10.966928,6.142225,6.883354,2.707673,1,0,13.064688,4.522990,6.688077,7.267001,0.36286,0.11608,3.27612
2.935,0,0.000000,0,6.339523,5.582213,6.134324,10.959662,6.143619,6.883107,5.915817,1,0,13.066247,4.525278,6.688653,7.258390,0.39777,0.10807,3.27681
2.936,0,0.000000,0,6.342110,5.604407,6.140236,10.952010,6.145178,6.881816,6.417099,1,0,13.066259,4.528389,6.689215,7.249272,0.43344,0.09502,3.27709
2.937,0,0.000000,0,6.344606,5.623418,6.146325,10.944239,6.146790,6.880204,6.418062,1,0,13.065794,4.531756,6.689773,7.239996,0.46044,0.10121,3.27725
2.938,0,0.000000,0,6.346692,5.642430,6.152413,10.936467,6.148401,6.878592,6.419215,1,0,13.065329,4.535123,6.690331,7.230720,0.48541,0.09309,3.27700
2.939,0,0.000000,0,6.348701,5.661441,6.158502,10.928696,6.150012,6.876979,6.420403,1,0,13.064863,4.538490,6.690888,7.221444,0.51083,0.07817,3.27661
2.940,0,0.000000,0,6.350380,5.628057,6.164511,10.921363,6.152325,6.874469,6.422080,1,0,13.063707,4.542683,6.692071,7.212502,0.53431,0.10549,3.27669
2.941,0,0.000000,0,6.351999,5.578489,6.170496,10.914165,6.154855,6.871680,6.423848,1,0,13.062338,4.547132,6.693447,7.203663,0.55703,0.12106,3.27692
2.942,0,0.000000,0,6.353355,5.528920,6.176481,10.906967,6.157384,6.868892,6.425905,1,0,13.060968,4.551580,6.694823,7.194824,0.59108,0.10942,3.27657
2.943,0,0.000000,0,6.354662,5.479352,6.182466,10.899769,6.159914,6.866104,6.428016,1,0,13.059599,4.556028,6.696198,7.185985,0.62822,0.08496,3.27604
2.944,0,0.000000,0,6.355763,5.365766,6.188082,10.892138,6.162612,6.861938,6.430089,1,0,13.056985,4.560793,6.697276,7.177227,0.65309,0.09733,3.27648
2.945,0,0.000000,0,6.356825,5.232406,6.193585,10.884372,6.165361,6.857347,6.432155,1,0,13.053987,4.565654,6.698262,7.168493,0.67426,0.10083,3.27725
2.946,0,0.000000,0,6.357717,5.099045,6.199088,10.876606,6.168111,6.852756,6.433911,1,0,13.050988,4.570516,6.699247,7.159760,0.69813,0.08501,3.27698
2.947,0,0.000000,0,6.358577,4.965685,6.204591,10.868841,6.170860,6.848164,6.435610,1,0,13.047990,4.575378,6.700233,7.151027,0.72246,0.10258,3.27636
2.948,0,0.000000,0,6.359273,4.785312,6.209661,10.860701,6.173751,6.842399,6.437059,1,0,13.043915,4.581124,6.701574,7.142604,0.74510,0.11077,3.27633
2.949,0,0.000000,0,6.359939,4.590417,6.214597,10.852444,6.176686,6.836271,6.438463,1,0,13.039507,4.587143,6.703025,7.134276,0.76473,0.09861,3.27648
2.950,0,0.000000,0,6.360402,4.395523,6.219533,10.844188,6.179621,6.830142,6.441098,1,0,13.035099,4.593162,6.704476,7.125949,0.80046,0.08796,3.27663
2.951,0,0.000000,0,6.360827,4.200628,6.224469,10.835931,6.182556,6.824014,6.443960,1,0,13.030691,4.599181,6.705927,7.117622,0.82848,0.10115,3.27679
2.952,0,0.000000,0,6.361003,3.988123,6.228506,10.827225,6.185203,6.816495,6.449353,1,0,13.024829,4.605826,6.714437,7.121574,0.85325,0.09630,3.27665
2.953,0,0.000000,0,6.361133,3.770179,6.232265,10.818379,6.187761,6.808547,6.455213,1,0,13.018517,4.612666,6.725127,7.129319,0.87363,0.08602,3.27642
2.954,0,0.000000,0,6.361001,3.552234,6.236024,10.809534,6.190319,6.800598,6.462270,1,0,13.012205,4.619505,6.735816,7.137064,0.89383,0.10408,3.27665
2.955,0,0.000000,0,6.360820,3.334290,6.239783,10.800689,6.192877,6.792650,6.469548,1,0,13.005894,4.626344,6.746506,7.144809,0.91311,0.11210,3.27704
2.956,0,0.000000,0,6.360386,3.144217,6.242440,10.791764,6.195083,6.783886,6.476332,1,0,12.998162,4.633568,6.757220,7.152929,0.93544,0.08416,3.27696
2.957,0,0.000000,0,6.359905,2.962753,6.244758,10.782816,6.197180,6.774872,6.483026,1,0,12.989993,4.640912,6.767941,7.161166,0.96417,0.10500,3.27673
2.958,0,0.000000,0,6.359147,2.781289,6.247075,10.773868,6.199277,6.765857,6.489274,1,0,12.981824,4.648255,6.778662,7.169403,0.99308,0.10725,3.27673
2.959,0,0.000000,0,6.358337,2.599825,6.249392,10.764919,6.201375,6.756843,6.495440,1,0,12.973655,4.655598,6.789383,7.177639,1.01346,0.09375,3.27681
2.960,0,0.000000,0,6.357225,2.452446,6.251577,10.755506,6.203232,6.747229,6.501619,1,0,12.964643,4.663393,6.800100,7.185860,1.03372,0.09451,3.27711
2.961,0,0.000000,0,6.356059,2.315597,6.253723,10.745948,6.205016,6.737431,6.507800,1,0,12.955371,4.671328,6.810817,7.194077,1.05121,0.11223,3.27749
2.962,0,0.000000,0,6.354636,2.178747,6.255868,10.736390,6.206799,6.727632,6.514089,1,0,12.946099,4.679263,6.821534,7.202293,1.06813,0.10224,3.27713
2.963,0,0.000000,0,6.353166,2.041897,6.258013,10.726832,6.208582,6.717834,6.520397,1,0,12.936827,4.687198,6.832250,7.210509,1.09236,0.10573,3.27652
2.964,0,0.000000,0,6.351536,1.955184,6.259665,10.717121,6.210287,6.707976,6.526759,1,0,12.927199,4.695820,6.843023,7.219370,1.10472,0.11553,3.27648
2.965,0,0.000000,0,6.349876,1.883959,6.261166,10.707362,6.211968,6.698101,6.533131,1,0,12.917461,4.704654,6.853814,7.228431,1.12935,0.09555,3.27663
