"Time","67 LDS cle","65 L mark","64 R mark","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
2.363,1,0,0,0.066024,4.638825,0.000000,4.052356,4.055162,16.735247,12.399747,0,14.912220,4.460128,3.070071,13.825803,4.817601,1.48323,0.10476,3.27710
2.364,1,0,0,0.088641,4.638921,0.000000,4.052467,4.056206,16.723816,12.390041,0,14.909690,4.459950,3.068506,13.833844,4.818078,1.48398,0.11108,3.27687
2.365,1,0,0,0.111259,4.639105,0.000000,4.052578,4.057310,16.712385,12.380336,0,14.907160,4.459772,3.066941,13.841885,4.818555,1.48384,0.08392,3.27695
2.366,1,0,0,0.133876,4.639301,0.000000,4.052690,4.058422,16.700954,12.370631,0,14.904630,4.459594,3.065375,13.849925,4.819032,1.48512,0.08581,3.27710
2.367,1,0,0,0.145395,4.639580,0.000000,4.052982,4.059398,16.689428,12.360501,0,14.905198,4.459462,3.063323,13.854134,4.819788,1.48381,0.09511,3.27737
2.368,1,0,0,0.154311,4.639870,0.000000,4.053318,4.060357,16.677881,12.350272,0,14.906493,4.459340,3.061157,13.857443,4.820609,1.48375,0.09953,3.27768
2.369,1,0,0,0.163227,4.640259,0.000000,4.053652,4.060917,16.666334,12.340044,0,14.907789,4.459218,3.058992,13.860752,4.821431,1.48297,0.07998,3.27744
2.370,1,0,0,0.172143,4.640659,0.000000,4.053988,4.061428,16.654785,12.329815,0,14.909084,4.459096,3.056826,13.864062,4.822252,1.48264,0.10377,3.27705
2.371,1,0,0,0.162236,4.641143,0.000000,4.054183,4.061334,16.643438,12.319201,0,14.916676,4.459263,3.053847,13.864393,4.822929,1.48434,0.10241,3.27728
2.372,1,0,0,0.147913,4.641636,0.000000,4.054347,4.061164,16.632139,12.308496,0,14.925744,4.459497,3.050676,13.864027,4.823573,1.48341,0.09174,3.27766
2.373,1,0,0,0.133591,4.642040,0.000000,4.054511,4.060532,16.620838,12.297791,0,14.934813,4.459731,3.047506,13.863660,4.824216,1.48152,0.11260,3.27756
2.374,1,0,0,0.119268,4.642432,0.000000,4.054675,4.059843,16.609539,12.287086,0,14.943881,4.459966,3.044335,13.863293,4.824860,1.48376,0.11135,3.27733
2.375,1,0,0,0.086330,4.642606,0.000000,4.054889,4.058845,16.598352,12.276700,0,14.959700,4.460004,3.042049,13.859283,4.825276,1.48387,0.09461,3.27704
2.376,1,0,0,0.049025,4.642753,0.000000,4.055115,4.057808,16.587193,12.266390,0,14.977101,4.459996,3.039970,13.854420,4.825640,1.48415,0.07842,3.27673
2.377,1,0,0,0.011720,4.642951,0.000000,4.055341,4.056219,16.576033,12.256080,0,14.994502,4.459988,3.037892,13.849556,4.826004,1.48468,0.11036,3.27710
2.378,1,0,0,-0.025585,4.643155,0.000000,4.055567,4.054562,16.564873,12.245770,0,15.011904,4.459980,3.035813,13.844692,4.826367,1.48242,0.10208,3.27763
2.379,1,0,0,-0.089607,4.643673,0.000000,4.055598,4.052081,16.554035,12.235733,0,15.035580,4.460277,3.033888,13.837228,4.827084,1.48335,0.08280,3.27762
2.380,1,0,0,-0.159896,4.644230,0.000000,4.055583,4.049498,16.543274,12.225761,0,15.060728,4.460645,3.031998,13.829153,4.827883,1.48326,0.09471,3.27747
2.381,1,0,0,-0.230185,4.644832,0.000000,4.055567,4.046184,16.532513,12.215789,0,15.085876,4.461014,3.030108,13.821078,4.828682,1.48256,0.11493,3.27744
2.382,1,0,0,-0.300474,4.645439,0.000000,4.055552,4.042780,16.521751,12.205817,0,15.111024,4.461382,3.028219,13.813004,4.829482,1.48445,0.10797,3.27744
2.383,1,0,0,-0.384130,4.645778,0.000000,4.055127,4.038839,16.511272,12.196480,0,15.143209,4.461409,3.026707,13.802920,4.830091,1.48427,0.09638,3.27707
2.384,1,0,0,-0.470922,4.646085,0.000000,4.054605,4.034831,16.500858,12.187291,0,15.177044,4.461355,3.025283,13.792367,4.830657,1.48497,0.10437,3.27661
2.385,1,0,0,-0.557713,4.646307,0.000000,4.054083,4.030441,16.490446,12.178102,0,15.210880,4.461301,3.023860,13.781813,4.831222,1.48441,0.09708,3.27695
2.386,1,0,0,-0.644505,4.646519,0.000000,4.053562,4.026004,16.480032,12.168915,0,15.244716,4.461247,3.022437,13.771259,4.831787,1.48439,0.08881,3.27748
2.387,1,0,0,-0.742947,4.646908,0.000000,4.052941,4.021289,16.469688,12.159710,0,15.284113,4.461200,3.021576,13.759934,4.832758,1.48318,0.10358,3.27728
2.388,1,0,0,-0.844120,4.647319,0.000000,4.052298,4.016540,16.459360,12.150501,0,15.324816,4.461154,3.020848,13.748430,4.833825,1.48552,0.10760,3.27690
2.389,1,0,0,-0.945294,4.647894,0.000000,4.051654,4.011415,16.449034,12.141293,0,15.365518,4.461108,3.020120,13.736925,4.834891,1.48293,0.08984,3.27695
2.390,1,0,0,-1.046468,4.648489,0.000000,4.051010,4.006243,16.438705,12.132085,0,15.406220,4.461062,3.019391,13.725420,4.835958,1.48396,0.08456,3.27710
2.391,1,0,0,-1.144753,4.649175,0.000000,4.049686,4.000644,16.428085,12.122875,0,15.452260,4.460709,3.019130,13.714396,4.837727,1.48277,0.11180,3.27713
2.392,1,0,0,-1.242361,4.649872,0.000000,4.048202,3.994992,16.417397,12.113667,0,15.499553,4.460282,3.018978,13.703486,4.839661,1.48288,0.11761,3.27713
2.393,1,0,0,-1.339969,4.650663,0.000000,4.046719,3.989319,16.406708,12.104458,0,15.546844,4.459856,3.018827,13.692575,4.841594,1.48526,0.08853,3.27701
2.394,1,0,0,-1.437576,4.651464,0.000000,4.045235,3.983642,16.396019,12.095249,0,15.594137,4.459430,3.018675,13.681665,4.843528,1.48279,0.08343,3.27686
2.395,1,0,0,-1.521154,4.652370,0.000000,4.043605,3.978352,16.385046,12.086639,0,15.644831,4.458957,3.019114,13.670457,4.845822,1.48370,0.10580,3.27707
2.396,1,0,0,-1.601442,4.653288,0.000000,4.041941,3.973110,16.374008,12.078171,0,15.696322,4.458474,3.019693,13.659179,4.848201,1.48413,0.10709,3.27737
2.397,1,0,0,-1.681729,4.654255,0.000000,4.040277,3.968098,16.362970,12.069702,0,15.747814,4.457990,3.020271,13.647901,4.850580,1.48349,0.07802,3.27725
2.398,1,0,0,-1.762017,4.655228,0.000000,4.038613,3.963113,16.351933,12.061234,0,15.799305,4.457507,3.020849,13.636622,4.852959,1.48332,0.09243,3.27702
2.399,1,0,0,-1.832950,4.656191,0.000000,4.036661,3.958112,16.341032,12.053695,0,15.852587,4.456912,3.021989,13.625794,4.855463,1.48410,0.11091,3.27728
2.400,1,0,0,-1.901689,4.657152,0.000000,4.034642,3.953109,16.330166,12.046374,0,15.906289,4.456291,3.023260,13.615072,4.857997,1.48311,0.09946,3.27766
2.401,1,0,0,-1.970428,4.658105,0.000000,4.032622,3.948170,16.319300,12.039054,0,15.959991,4.455669,3.024532,13.604350,4.860531,1.48227,0.08373,3.27756
2.402,1,0,0,-2.039167,4.659057,0.000000,4.030603,3.943240,16.308434,12.031733,0,16.013693,4.455048,3.025804,13.593628,4.863064,1.48380,0.10141,3.27733
2.403,1,0,0,-2.098053,4.660028,0.000000,4.028451,3.938508,16.298014,12.026224,0,16.068302,4.454472,3.025953,13.583639,4.865671,1.48195,0.11422,3.27704
2.404,1,0,0,-2.154628,4.661003,0.000000,4.026269,3.933800,16.287699,12.021140,0,16.123127,4.453907,3.025838,13.573822,4.868294,1.48306,0.10053,3.27673
2.405,1,0,0,-2.211203,4.662067,0.000000,4.024086,3.929260,16.277382,12.016057,0,16.177952,4.453341,3.025724,13.564005,4.870917,1.48428,0.10962,3.27649
2.406,1,0,0,-2.267777,4.663143,0.000000,4.021904,3.924741,16.267067,12.010973,0,16.232777,4.452776,3.025609,13.554188,4.873540,1.48395,0.10440,3.27626
2.407,1,0,0,-2.317961,4.664404,0.000000,4.019626,3.920317,16.256430,12.007472,0,16.285381,4.451983,3.025040,13.544132,4.877139,1.48370,0.08909,3.27676
2.408,1,0,0,-2.366646,4.665689,0.000000,4.017324,3.915904,16.245716,12.004343,0,16.337465,4.451136,3.024365,13.534021,4.880967,1.48418,0.08320,3.27745
2.409,1,0,0,-2.415330,4.667313,0.000000,4.015024,3.911535,16.235004,12.001214,0,16.389549,4.450289,3.023689,13.523911,4.884795,1.48553,0.11004,3.27734
2.410,1,0,0,-2.464015,4.668978,0.000000,4.012722,3.907171,16.224291,11.998085,0,16.441633,4.449442,3.023013,13.513799,4.888623,1.48427,0.10976,3.27704
2.411,1,0,0,-2.503459,4.671100,0.000000,4.010173,3.902843,16.213284,11.998629,0,16.490150,4.448620,3.022270,13.503771,4.893868,1.48466,0.08388,3.27698
2.412,1,0,0,-2.540735,4.673278,0.000000,4.007565,3.898520,16.202206,12.000033,0,16.537830,4.447803,3.021511,13.493762,4.899446,1.48599,0.10729,3.27698
2.413,1,0,0,-2.578012,4.675790,0.000000,4.004958,3.894392,16.191130,12.001437,0,16.585512,4.446987,3.020752,13.483752,4.905023,1.48517,0.11935,3.27704
2.414,1,0,0,-2.615288,4.678343,0.000000,4.002351,3.890289,16.180052,12.002842,0,16.633192,4.446170,3.019993,13.473743,4.910601,1.48405,0.10342,3.27711
2.415,1,1,0,-2.626858,2.596636,0.000000,3.999446,3.886603,16.168808,12.008818,0,16.677912,4.445154,3.018682,13.463941,4.917041,1.48424,0.09205,3.27689
2.416,0,0,0,-2.632397,0.257324,0.000000,3.996472,3.882967,16.157526,12.015865,0,16.721937,4.444090,3.017243,13.454185,4.923683,1.48283,0.11223,3.27658
2.417,0,0,0,-2.637937,0.000000,0.000000,3.993498,3.880030,16.146242,12.022913,0,16.765963,4.443027,3.015804,13.444430,4.930325,1.48352,0.11230,3.27634
2.418,0,0,0,-2.643476,0.000000,0.000000,3.990524,3.877179,16.134960,12.029961,0,16.809986,4.441964,3.014364,13.434675,4.936967,1.48517,0.08156,3.27611
2.419,0,0,0,-2.619510,0.000000,0.000000,3.987836,3.875255,16.124203,12.042272,0,16.849909,4.441098,3.013403,13.424878,4.943292,1.48459,0.09104,3.27600
2.420,0,0,0,-2.588622,0.000000,0.000000,3.985215,3.873446,16.113571,12.055818,0,16.888868,4.440278,3.012553,13.415071,4.949543,1.48326,0.09731,3.27592
2.421,0,0,0,-2.557735,0.000000,0.000000,3.982594,3.872480,16.102938,12.069364,0,16.927826,4.439458,3.011704,13.405264,4.955793,1.48463,0.09838,3.27640
2.422,0,0,0,-2.526847,0.000000,0.000000,3.979973,3.871618,16.092304,12.082910,0,16.966785,4.438639,3.010854,13.395457,4.962044,1.48184,0.07804,3.27701
2.423,0,0,0,-2.460566,0.000000,0.000000,3.977290,3.871485,16.081842,12.102839,0,17.004133,4.438192,3.010926,13.385750,4.966861,1.47835,0.10396,3.27676
2.424,0,0,0,-2.385983,0.000000,0.000000,3.974593,3.871444,16.071419,12.124266,0,17.041101,4.437834,3.011215,13.376066,4.971341,1.48560,0.10237,3.27631
2.425,0,0,0,-2.311401,0.000000,0.000000,3.971896,3.872291,16.060995,12.145693,0,17.078072,4.437475,3.011504,13.366383,4.975821,1.48483,0.09407,3.27695
2.426,0,0,0,-2.236818,0.000000,0.000000,3.969199,3.873248,16.050571,12.167119,0,17.115040,4.437116,3.011793,13.356698,4.980301,1.48404,0.10361,3.27786
2.427,0,0,0,-2.137031,0.000000,0.000000,3.967035,3.875220,16.040262,12.192341,0,17.148659,4.436829,3.011480,13.347007,4.984158,1.48468,0.10913,3.27737
2.428,0,0,0,-2.031332,0.000000,0.000000,3.964997,3.877318,16.029982,12.218453,0,17.181490,4.436558,3.011025,13.337315,4.987869,1.48433,0.10010,3.27654
2.429,0,0,0,-1.925633,0.000000,0.000000,3.962958,3.880061,16.019699,12.244565,0,17.214321,4.436287,3.010570,13.327621,4.991579,1.48370,0.08108,3.27655
2.430,0,0,0,-1.819934,0.000000,0.000000,3.960919,3.882884,16.009417,12.270678,0,17.247152,4.436017,3.010115,13.317928,4.995290,1.48468,0.11071,3.27678
2.431,0,0,0,-1.706329,0.000000,0.000000,3.959183,3.885948,15.999072,12.300353,0,17.277096,4.436165,3.008682,13.307774,4.997741,1.48486,0.10977,3.27707
2.432,0,0,0,-1.590868,0.000000,0.000000,3.957519,3.889042,15.988713,12.330864,0,17.306362,4.436412,3.007019,13.297510,4.999897,1.48358,0.08765,3.27737
2.433,0,0,0,-1.475408,0.000000,0.000000,3.955855,3.892445,15.978354,12.361376,0,17.335629,4.436658,3.005356,13.287247,5.002053,1.48573,0.07344,3.27737
2.434,0,0,0,-1.359948,0.000000,0.000000,3.954190,3.895885,15.967995,12.391887,0,17.364895,4.436905,3.003693,13.276983,5.004210,1.48067,0.11033,3.27730
2.435,0,0,0,-1.248076,0.000000,0.000000,3.953129,3.899716,15.957862,12.425803,0,17.391468,4.437309,3.002429,13.266478,5.005881,1.48381,0.11440,3.27740
2.436,0,0,0,-1.137046,0.000000,0.000000,3.952210,3.903594,15.947782,12.460519,0,17.417410,4.437749,3.001258,13.255916,5.007440,1.48528,0.08960,3.27756
2.437,0,0,0,-1.026016,0.000000,0.000000,3.951290,3.907404,15.937701,12.495234,0,17.443352,4.438190,3.000087,13.245354,5.008998,1.48373,0.09096,3.27765
2.438,0,0,0,-0.914986,0.000000,0.000000,3.950371,3.911206,15.927621,12.529950,0,17.469294,4.438631,2.998916,13.234791,5.010556,1.48431,0.11352,3.27773
2.439,0,0,0,-0.829174,0.000000,0.000000,3.949682,3.914434,15.917059,12.568155,0,17.491911,4.439464,2.998595,13.224052,5.010473,1.48323,0.11241,3.27823
2.440,0,0,0,-0.749276,0.000000,0.000000,3.949047,3.917592,15.906384,12.607180,0,17.513748,4.440388,2.998473,13.213273,5.010004,1.48659,0.08078,3.27884
2.441,0,0,0,-0.669379,0.000000,0.000000,3.948412,3.920140,15.895708,12.646203,0,17.535585,4.441313,2.998352,13.202494,5.009535,1.48363,0.09586,3.27805
2.442,0,0,0,-0.589481,0.000000,0.000000,3.947778,3.922612,15.885033,12.685227,0,17.557423,4.442238,2.998230,13.191714,5.009066,1.48442,0.10563,3.27690
2.443,0,0,0,-0.539487,0.000000,0.000000,3.947446,3.924559,15.874653,12.727154,0,17.575354,4.443439,2.998015,13.180641,5.006153,1.48463,0.09614,3.27710
2.444,0,0,0,-0.496507,0.000000,0.000000,3.947186,3.926440,15.864343,12.769760,0,17.592367,4.444705,2.997778,13.169499,5.002667,1.48480,0.08570,3.27763
2.445,0,0,0,-0.453527,0.000000,0.000000,3.946925,3.927826,15.854033,12.812366,0,17.609383,4.445971,2.997541,13.158358,4.999180,1.48264,0.10207,3.27750
2.446,0,0,0,-0.410547,0.000000,0.000000,3.946665,3.929150,15.843722,12.854973,0,17.626396,4.447238,2.997305,13.147216,4.995694,1.48434,0.10494,3.27719
2.447,0,0,0,-0.391156,0.000000,0.000000,3.946473,3.929977,15.834183,12.897944,0,17.639975,4.448949,2.997110,13.136306,4.989833,1.48466,0.08889,3.27719
2.448,0,0,0,-0.377298,0.000000,0.000000,3.946298,3.930742,15.824823,12.941003,0,17.652744,4.450765,2.996926,13.125450,4.983415,1.48628,0.11503,3.27727
2.449,0,0,0,-0.363440,0.000000,0.000000,3.946122,3.930935,15.815464,12.984061,0,17.665516,4.452581,2.996741,13.114594,4.976996,1.48528,0.10675,3.27740
2.450,0,0,0,-0.349582,0.000000,0.000000,3.945947,3.931058,15.806106,13.027120,0,17.678288,4.454397,2.996557,13.103740,4.970578,1.48454,0.09741,3.27756
2.451,0,0,0,-0.356038,0.000000,0.000000,3.945628,3.930564,15.796536,13.068620,0,17.686598,4.456673,2.996903,13.092083,4.962585,1.48578,0.08576,3.27759
2.452,0,0,0,-0.367260,0.000000,0.000000,3.945277,3.929994,15.786919,13.109756,0,17.693861,4.459057,2.997374,13.080237,4.954223,1.48351,0.11074,3.27759
2.453,0,0,0,-0.378482,0.000000,0.000000,3.944925,3.928992,15.777300,13.150891,0,17.701124,4.461441,2.997845,13.068393,4.945860,1.48459,0.09630,3.27734
2.454,0,0,0,-0.389704,0.000000,0.000000,3.944573,3.927935,15.767682,13.192027,0,17.708387,4.463824,2.998316,13.056548,4.937498,1.48587,0.07663,3.27704
2.455,0,0,1,-0.402126,0.000000,1.308267,3.943998,3.926705,15.757830,13.231409,0,17.712072,4.466011,2.998837,13.044754,4.928613,1.48404,0.10652,3.27667
2.456,0,0,0,-0.414829,0.000000,2.778230,3.943369,3.925453,15.747922,13.270379,1,17.714914,4.468151,2.999369,13.032973,4.919605,1.48221,0.11709,3.27629
2.457,0,0,0,-0.427532,0.000000,2.938640,3.942741,3.924331,15.738014,13.309350,1,17.717758,4.470291,2.999901,13.021192,4.910597,1.48314,0.09955,3.27670
2.458,0,0,0,-0.440235,0.000000,2.937195,3.942112,3.923226,15.728106,13.348321,1,17.720602,4.472431,3.000434,13.009410,4.901589,1.48201,0.09126,3.27731
2.459,0,0,0,-0.456281,0.000000,2.935683,3.941856,3.922420,15.717928,13.384077,1,17.719625,4.474614,2.999978,12.997478,4.893221,1.48439,0.10967,3.27707
2.460,0,0,0,-0.473111,0.000000,2.934163,3.941686,3.921651,15.707686,13.419079,1,17.717752,4.476807,2.999291,12.985509,4.885004,1.48370,0.10745,3.27661
2.461,0,0,0,-0.489940,0.000000,2.932915,3.941517,3.920683,15.697445,13.454081,1,17.715881,4.479000,2.998605,12.973541,4.876785,1.48447,0.09334,3.27652
2.462,0,0,0,-0.506770,0.000000,2.931700,3.941347,3.919690,15.687203,13.489083,1,17.714008,4.481192,2.997917,12.961573,4.868567,1.48447,0.09471,3.27652
2.463,0,0,0,-0.533481,0.000000,2.931071,3.940658,3.917987,15.677688,13.524702,1,17.709791,4.483510,2.997612,12.949612,4.859767,1.48447,0.10250,3.27695
2.464,0,0,0,-0.562509,0.000000,2.930513,3.939847,3.916195,15.668342,13.560466,1,17.705021,4.485856,2.997395,12.937652,4.850831,1.48347,0.09536,3.27748
2.465,0,0,0,-0.591538,0.000000,2.930267,3.939035,3.913969,15.658996,13.596231,1,17.700253,4.488203,2.997178,12.925692,4.841894,1.48505,0.08313,3.27753
2.466,0,0,0,-0.620567,0.000000,2.930059,3.938224,3.911689,15.649650,13.631994,1,17.695482,4.490550,2.996961,12.913732,4.832958,1.48460,0.10143,3.27745
2.467,0,0,0,-0.668849,0.000000,2.929783,3.937732,3.909312,15.640960,13.666864,1,17.689302,4.492595,2.997299,12.902506,4.824329,1.48431,0.10196,3.27731
2.468,0,0,0,-0.721648,0.000000,2.929498,3.937315,3.906923,15.632424,13.701525,1,17.682793,4.494570,2.997768,12.891453,4.815774,1.48396,0.09388,3.27716
2.469,0,0,0,-0.774446,0.000000,2.929034,3.936899,3.904058,15.623889,13.736185,1,17.676281,4.496545,2.998236,12.880399,4.807218,1.48473,0.10242,3.27707
2.470,0,0,0,-0.827245,0.000000,2.928546,3.936483,3.901135,15.615354,13.770845,1,17.669771,4.498520,2.998704,12.869346,4.798662,1.48329,0.11960,3.27699
2.471,0,0,0,-0.906919,0.000000,2.927879,3.935808,3.897289,15.606554,13.804190,1,17.661398,4.500435,2.998511,12.858740,4.789590,1.48567,0.09723,3.27686
2.472,0,0,0,-0.992897,0.000000,2.927188,3.935072,3.893329,15.597693,13.837227,1,17.652588,4.502336,2.998163,12.848239,4.780396,1.48438,0.08854,3.27670
2.473,0,0,0,-1.078876,0.000000,2.926481,3.934337,3.888613,15.588833,13.870263,1,17.643778,4.504237,2.997814,12.837737,4.771203,1.48315,0.10465,3.27704
2.474,0,0,0,-1.164854,0.000000,2.925772,3.933601,3.883803,15.579972,13.903299,1,17.634970,4.506137,2.997466,12.827236,4.762009,1.48499,0.11453,3.27750
2.475,0,0,0,-1.261741,0.000000,2.925200,3.932335,3.878512,15.571697,13.933123,1,17.625427,4.507758,2.996723,12.816555,4.753021,1.48325,0.09185,3.27740
2.476,0,0,0,-1.361186,0.000000,2.924644,3.930944,3.873161,15.563559,13.962193,1,17.615713,4.509312,2.995889,12.805832,4.744082,1.48169,0.06593,3.27718
2.477,0,0,0,-1.460632,0.000000,2.924123,3.929553,3.867316,15.555420,13.991262,1,17.605999,4.510867,2.995054,12.795109,4.735142,1.47836,0.10169,3.27682
2.478,0,0,0,-1.560077,0.000000,2.923606,3.928162,3.861410,15.547281,14.020331,1,17.596287,4.512421,2.994219,12.784385,4.726202,1.48381,0.10859,3.27644
2.479,0,0,0,-1.665593,0.000000,2.923029,3.926264,3.854992,15.539721,14.047156,1,17.586796,4.513346,2.993438,12.773852,4.717272,1.48314,0.08787,3.27679
2.480,0,0,0,-1.772532,0.000000,2.922445,3.924247,3.848511,15.532294,14.073454,1,17.577358,4.514122,2.992669,12.763364,4.708344,1.48344,0.07178,3.27733
2.481,0,0,0,-1.879471,0.000000,2.922067,3.922229,3.841837,15.524868,14.099751,1,17.567919,4.514899,2.991900,12.752875,4.699417,1.48520,0.10987,3.27707
2.482,0,0,0,-1.986411,0.000000,2.921715,3.920212,3.835139,15.517442,14.126050,1,17.558481,4.515676,2.991132,12.742388,4.690488,1.48401,0.11683,3.27661
2.483,0,0,0,-2.089666,0.000000,2.921849,3.918115,3.828575,15.510654,14.150210,1,17.548399,4.516375,2.991288,12.731557,4.680269,1.48320,0.09310,3.27670
2.484,0,0,0,-2.192057,0.000000,2.922043,3.915999,3.822027,15.504016,14.173870,1,17.538164,4.517055,2.991661,12.720646,4.669747,1.48344,0.09528,3.27693
2.485,0,0,0,-2.294448,0.000000,2.922616,3.913882,3.815555,15.497378,14.197530,1,17.527931,4.517734,2.992035,12.709735,4.659225,1.48643,0.11611,3.27698
2.486,0,0,0,-2.396839,0.000000,2.923236,3.911766,3.809092,15.490740,14.221189,1,17.517696,4.518414,2.992408,12.698824,4.648703,1.48535,0.11282,3.27698
2.487,0,0,0,-2.490362,0.000000,2.924029,3.909256,3.802576,15.485993,14.241106,1,17.507322,4.519011,2.993675,12.688498,4.636453,1.48531,0.08099,3.27667
2.488,0,0,0,-2.581805,0.000000,2.924843,3.906652,3.796053,15.481690,14.260145,1,17.496914,4.519588,2.995150,12.678309,4.623798,1.48384,0.08642,3.27629
2.489,0,0,0,-2.673249,0.000000,2.925668,3.904049,3.789534,15.477387,14.279184,1,17.486506,4.520166,2.996625,12.668121,4.611143,1.48389,0.10004,3.27664
2.490,0,0,0,-2.764692,0.000000,2.926495,3.901445,3.783015,15.473084,14.298223,1,17.476097,4.520744,2.998101,12.657933,4.598488,1.48729,0.10210,3.27718
2.491,0,0,0,-2.846736,0.000000,2.927219,3.898556,3.776585,15.470119,14.313492,1,17.466518,4.521359,3.000096,12.647785,4.586501,1.48302,0.07375,3.27710
2.492,0,0,0,-2.926575,0.000000,2.927932,3.895600,3.770165,15.467465,14.327877,1,17.457136,4.521984,3.002214,12.637648,4.574671,1.48473,0.09892,3.27687
2.493,0,0,0,-3.006415,0.000000,2.928588,3.892643,3.763817,15.464812,14.342261,1,17.447752,4.522608,3.004332,12.627509,4.562841,1.48442,0.10934,3.27676
2.494,0,0,0,-3.086254,0.000000,2.929238,3.889687,3.757477,15.462159,14.356646,1,17.438370,4.523233,3.006449,12.617372,4.551012,1.48509,0.09695,3.27669
2.495,0,0,0,-3.146668,0.000000,2.929888,3.886291,3.751247,15.462326,14.367647,1,17.428345,4.524067,3.008501,12.607427,4.539357,1.48410,0.09329,3.27661
2.496,0,0,0,-3.202527,0.000000,2.930538,3.882792,3.745031,15.463155,14.377854,1,17.418171,4.524951,3.010538,12.597527,4.527743,1.48383,0.10038,3.27654
2.497,0,0,0,-3.258385,0.000000,2.931089,3.879294,3.739349,15.463984,14.388062,1,17.407997,4.525835,3.012575,12.587627,4.516129,1.48631,0.10580,3.27676
2.498,0,0,0,-3.314243,0.000000,2.931627,3.875795,3.733734,15.464813,14.398270,1,17.397823,4.526718,3.014611,12.577727,4.504515,1.48436,0.09418,3.27707
2.499,0,0,0,-3.337341,0.000000,2.931985,3.872329,3.729055,15.469701,14.403814,1,17.387510,4.527100,3.016090,12.567769,4.493577,1.48479,0.10007,3.27695
2.500,0,0,0,-3.352753,0.000000,2.932320,3.868870,3.724492,15.475541,14.408264,1,17.377165,4.527365,3.017439,12.557796,4.482798,1.48758,0.10515,3.27672
2.501,0,0,0,-3.368166,0.000000,2.932692,3.865412,3.720662,15.481381,14.412715,1,17.366817,4.527629,3.018787,12.547824,4.472019,1.48500,0.09637,3.27655
2.502,0,0,0,-3.383579,0.000000,2.933069,3.861953,3.716922,15.487221,14.417165,1,17.356472,4.527894,3.020135,12.537851,4.461240,1.48375,0.08329,3.27640
