"Time","67 LDS cle","65 L mark","64 R mark","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.157,0,0,0,0.237751,0.000000,2.730734,3.635888,3.645691,15.702450,12.871309,1,16.982222,3.951623,2.805594,11.929954,4.778626,-0.00002,0.07513,3.27686
0.158,0,0,0,0.170820,0.000000,2.731209,3.635799,3.642452,15.692095,12.924629,1,16.972609,3.951880,2.807016,11.918723,4.770625,0.00009,0.09808,3.27757
0.159,0,0,0,0.103889,0.000000,2.731972,3.635710,3.639823,15.681741,12.977949,1,16.962996,3.952136,2.808437,11.907493,4.762622,-0.00002,0.10674,3.27727
0.160,0,0,0,0.039356,0.000000,2.732816,3.635623,3.637306,15.671361,13.031040,1,16.953363,3.952409,2.809937,11.896285,4.754827,0.00000,0.09041,3.27698
0.161,0,0,0,0.011112,0.000000,2.734145,3.635550,3.635467,15.660602,13.080681,1,16.943462,3.952930,2.812605,11.885432,4.750152,0.00015,0.07222,3.27706
0.162,0,0,0,-0.017132,0.000000,2.735464,3.635477,3.633774,15.649842,13.130322,1,16.933561,3.953452,2.815273,11.874579,4.745477,0.00009,0.10650,3.27713
0.163,0,0,0,-0.045376,0.000000,2.736731,3.635405,3.632965,15.639083,13.179963,1,16.923658,3.953974,2.817941,11.863727,4.740803,-0.00009,0.10398,3.27705
0.164,0,0,0,-0.071001,0.000000,2.737900,3.635347,3.632325,15.628339,13.229494,1,16.913788,3.954501,2.820511,11.852865,4.736165,-0.00009,0.08188,3.27697
0.165,0,0,0,-0.057005,0.000000,2.738482,3.635524,3.632701,15.617810,13.277361,1,16.904381,3.955118,2.821588,11.841862,4.732082,-0.00006,0.07976,3.27682
0.166,0,0,0,-0.043009,0.000000,2.739036,3.635701,3.633183,15.607283,13.325228,1,16.894972,3.955735,2.822664,11.830858,4.728001,-0.00002,0.10153,3.27666
0.167,0,0,0,-0.029013,0.000000,2.739413,3.635878,3.634301,15.596754,13.373096,1,16.885565,3.956353,2.823741,11.819855,4.723918,0.00015,0.10440,3.27643
0.168,0,0,0,-0.012695,0.000000,2.739849,3.636021,3.635465,15.586237,13.420740,1,16.876095,3.956998,2.824869,11.808852,4.719849,0.00009,0.09055,3.27623
0.169,0,0,0,0.038759,0.000000,2.740634,3.635651,3.636901,15.575879,13.465021,1,16.865688,3.958075,2.826756,11.797873,4.715971,-0.00002,0.08296,3.27646
0.170,0,0,0,0.090213,0.000000,2.741452,3.635281,3.638441,15.565522,13.509301,1,16.855282,3.959152,2.828644,11.786894,4.712094,-0.00013,0.10670,3.27669
0.171,0,0,0,0.141667,0.000000,2.742462,3.634911,3.640613,15.555165,13.553582,1,16.844875,3.960229,2.830531,11.775914,4.708217,0.00009,0.10483,3.27699
0.172,0,0,0,0.196627,0.000000,2.743454,3.634542,3.642970,15.544836,13.597578,1,16.834476,3.961291,2.832374,11.764964,4.704355,-0.00006,0.09875,3.27729
0.173,0,0,0,0.304641,0.000000,2.744338,3.634187,3.646445,15.534937,13.637256,1,16.824162,3.962125,2.833542,11.754452,4.700728,-0.00006,0.06518,3.27744
0.174,0,0,0,0.412654,0.000000,2.745189,3.633833,3.650130,15.525037,13.676934,1,16.813847,3.962959,2.834710,11.743940,4.697103,-0.00002,0.09823,3.27758
0.175,0,0,0,0.520668,0.000000,2.745843,3.633478,3.655081,15.515137,13.716613,1,16.803532,3.963792,2.835877,11.733428,4.693476,0.00006,0.11895,3.27743
0.176,0,0,0,0.629638,0.000000,2.746457,3.633228,3.660227,15.505216,13.756012,1,16.793207,3.964586,2.837004,11.722980,4.689934,0.00009,0.08722,3.27727
0.177,0,0,0,0.753083,0.000000,2.746822,3.634560,3.666553,15.494964,13.791194,1,16.782742,3.964773,2.837514,11.713497,4.687664,-0.00009,0.07177,3.27712
0.178,0,0,0,0.876528,0.000000,2.747119,3.635892,3.672956,15.484713,13.826375,1,16.772274,3.964961,2.838024,11.704014,4.685393,0.00031,0.10884,3.27699
0.179,0,0,0,0.999973,0.000000,2.747005,3.637224,3.679829,15.474462,13.861557,1,16.761808,3.965149,2.838534,11.694530,4.683123,-0.00015,0.10840,3.27730
0.180,0,0,0,1.123147,0.000000,2.746808,3.638567,3.686665,15.464233,13.896471,1,16.751366,3.965277,2.838999,11.685085,4.680905,-0.00009,0.08501,3.27756
0.181,0,0,0,1.242231,0.000000,2.746113,3.640075,3.693281,15.454354,13.927335,1,16.741274,3.964505,2.838773,11.676207,4.679486,0.00015,0.08581,3.27711
0.182,0,0,0,1.361315,0.000000,2.745404,3.641583,3.699895,15.444476,13.958200,1,16.731184,3.963732,2.838548,11.667328,4.678067,0.00000,0.10508,3.27669
0.183,0,0,0,1.480399,0.000000,2.744605,3.643091,3.706496,15.434597,13.989063,1,16.721092,3.962960,2.838322,11.658449,4.676648,0.00011,0.10576,3.27707
0.184,0,0,0,1.598967,0.000000,2.743858,3.644634,3.713145,15.424660,14.019552,1,16.711010,3.962167,2.838113,11.649652,4.675300,-0.00015,0.10481,3.27740
0.185,0,0,0,1.709723,0.000000,2.743433,3.646713,3.720074,15.413829,14.044356,1,16.701033,3.961065,2.838146,11.642076,4.675023,0.00002,0.08841,3.27663
0.186,0,0,0,1.820480,0.000000,2.743030,3.648792,3.726976,15.402999,14.069161,1,16.691057,3.959963,2.838179,11.634501,4.674747,0.00018,0.10580,3.27594
0.187,0,0,0,1.931237,0.000000,2.742754,3.650871,3.733710,15.392168,14.093966,1,16.681082,3.958861,2.838212,11.626925,4.674470,0.00009,0.10846,3.27655
0.188,0,0,0,2.041557,0.000000,2.742458,3.652932,3.740350,15.381411,14.118525,1,16.671116,3.957755,2.838222,11.619395,4.674185,0.00002,0.10309,3.27713
0.189,0,0,0,2.145276,0.000000,2.742035,3.654723,3.746431,15.371743,14.139359,1,16.661314,3.956585,2.837881,11.612553,4.673772,0.00018,0.06641,3.27721
0.190,0,0,0,2.248996,0.000000,2.741629,3.656514,3.752551,15.362076,14.160194,1,16.651510,3.955416,2.837539,11.605710,4.673359,0.00000,0.10098,3.27728
0.191,0,0,0,2.352715,0.000000,2.741323,3.658304,3.758914,15.352408,14.181029,1,16.641706,3.954247,2.837198,11.598867,4.672947,0.00015,0.12065,3.27720
0.192,0,0,0,2.458320,0.000000,2.741079,3.660136,3.765462,15.342813,14.201582,1,16.631880,3.953087,2.836929,11.592024,4.672301,0.00011,0.09285,3.27713
0.193,0,0,0,2.592447,0.000000,2.741204,3.662590,3.773135,15.334286,14.217862,1,16.621689,3.952077,2.837748,11.585158,4.668128,-0.00006,0.07313,3.27713
0.194,0,0,0,2.726573,0.000000,2.741359,3.665044,3.780946,15.325760,14.234141,1,16.611498,3.951067,2.838567,11.578293,4.663955,-0.00006,0.11270,3.27716
0.195,0,0,0,2.860700,0.000000,2.741704,3.667497,3.789594,15.317233,14.250422,1,16.601307,3.950058,2.839386,11.571427,4.659782,0.00006,0.11536,3.27769
0.196,0,0,0,2.994426,0.000000,2.742041,3.670019,3.798291,15.308730,14.266386,1,16.591124,3.949059,2.840203,11.564617,4.655434,-0.00002,0.09601,3.27818
0.197,0,0,0,3.122093,0.000000,2.742323,3.673577,3.807278,15.300574,14.277576,1,16.581030,3.948225,2.840990,11.558627,4.648417,0.00000,0.09364,3.27788
0.198,0,0,0,3.249760,0.000000,2.742599,3.677134,3.816276,15.292419,14.288767,1,16.570934,3.947392,2.841777,11.552637,4.641399,-0.00002,0.10844,3.27756
0.199,0,0,0,3.377427,0.000000,2.742845,3.680691,3.825334,15.284264,14.299957,1,16.560841,3.946559,2.842564,11.546647,4.634382,0.00006,0.10887,3.27695
0.200,0,0,0,3.504650,0.000000,2.743098,3.684268,3.834387,15.276203,14.310842,1,16.550714,3.945779,2.843371,11.540718,4.627403,-0.00006,0.11066,3.27640
0.201,0,0,0,3.625162,0.000000,2.743394,3.688155,3.843402,15.269580,14.317097,1,16.540091,3.945804,2.844484,11.535704,4.620998,0.00006,0.09230,3.27701
0.202,0,0,0,3.745674,0.000000,2.743693,3.692042,3.852426,15.262957,14.323352,1,16.529467,3.945829,2.845597,11.530690,4.614593,-0.00002,0.08268,3.27756
0.203,0,0,0,3.866186,0.000000,2.744004,3.695928,3.861504,15.256333,14.329607,1,16.518843,3.945854,2.846710,11.525676,4.608188,-0.00006,0.11917,3.27695
0.204,0,0,0,3.985883,0.000000,2.744308,3.699845,3.870596,15.249892,14.335549,1,16.508219,3.945788,2.847820,11.520685,4.601816,0.00000,0.11357,3.27637
0.205,0,0,0,4.093246,0.000000,2.744571,3.704217,3.879781,15.246204,14.336760,1,16.497581,3.944355,2.848887,11.516056,4.595948,-0.00022,0.09038,3.27645
0.206,0,0,0,4.200611,0.000000,2.744825,3.708589,3.888910,15.242517,14.337971,1,16.486944,3.942923,2.849954,11.511426,4.590080,0.00009,0.08171,3.27652
0.207,0,0,0,4.307975,0.000000,2.745024,3.712961,3.897699,15.238828,14.339181,1,16.476305,3.941490,2.851022,11.506797,4.584212,0.00009,0.12253,3.27660
0.208,0,0,0,4.413967,0.000000,2.745217,3.717321,3.906372,15.235213,14.340134,1,16.465651,3.940085,2.852062,11.502208,4.578379,0.00002,0.11420,3.27668
0.209,0,0,0,4.499194,0.000000,2.745379,3.721514,3.914336,15.232706,14.337176,1,16.454731,3.939106,2.852703,11.498238,4.573067,0.00015,0.09221,3.27683
0.210,0,0,0,4.584421,0.000000,2.745560,3.725707,3.922269,15.230198,14.334219,1,16.443811,3.938128,2.853343,11.494267,4.567756,0.00006,0.08790,3.27698
0.211,0,0,0,4.669648,0.000000,2.745855,3.729900,3.930008,15.227691,14.331262,1,16.432892,3.937149,2.853983,11.490296,4.562444,0.00024,0.12478,3.27698
0.212,0,0,0,4.754208,0.000000,2.746200,3.734144,3.937809,15.226284,14.328091,1,16.421940,3.936580,2.854680,11.486403,4.557122,0.00000,0.10710,3.27699
0.213,0,0,0,4.828669,0.000000,2.746848,3.739166,3.945985,15.241525,14.321684,1,16.410507,3.942215,2.856230,11.483669,4.551639,0.00000,0.09998,3.27722
0.214,0,0,0,4.903130,0.000000,2.747584,3.744187,3.954170,15.256764,14.315278,1,16.399073,3.947849,2.857781,11.480935,4.546156,0.00006,0.08183,3.27744
0.215,0,0,0,4.977591,0.000000,2.748851,3.749209,3.962412,15.272005,14.308872,1,16.387638,3.953484,2.859331,11.478202,4.540674,-0.00006,0.11315,3.27752
0.216,0,0,0,5.049563,0.000000,2.750225,3.754281,3.970580,15.287726,14.302294,1,16.376181,3.959374,2.861009,11.475658,4.535214,0.00009,0.11870,3.27757
0.217,0,0,0,5.083874,0.000000,2.752246,3.760117,3.978303,15.310720,14.293109,1,16.364361,3.969125,2.864611,11.475989,4.530112,0.00000,0.09917,3.27727
0.218,0,0,0,5.118185,0.000000,2.754300,3.765954,3.985916,15.333714,14.283924,1,16.352541,3.978876,2.868214,11.476321,4.525009,0.00006,0.07685,3.27699
0.219,0,0,0,5.152496,0.000000,2.756558,3.771790,3.992868,15.356709,14.274739,1,16.340721,3.988628,2.871816,11.476653,4.519906,-0.00006,0.11959,3.27730
0.220,0,0,0,5.185968,0.000000,2.758775,3.777578,3.999704,15.380264,14.265483,1,16.328892,3.998527,2.875410,11.477327,4.514801,-0.00006,0.11921,3.27758
0.221,0,0,0,5.206743,0.000000,2.760748,3.782627,4.005839,15.412316,14.255154,1,16.316916,4.010662,2.878882,11.483181,4.509664,0.00006,0.09607,3.27743
0.222,0,0,0,5.227518,0.000000,2.566308,3.787675,4.011922,15.444368,14.244824,1,16.304941,4.022796,2.882354,11.489035,4.504528,0.00018,0.07640,3.27727
0.223,0,0,1,5.248292,0.000000,1.185087,3.792724,4.017692,15.476421,14.234495,1,16.292967,4.034930,2.885826,11.494888,4.499391,0.00013,0.12259,3.27712
0.224,0,0,0,5.268724,0.000000,0.000000,3.797778,4.023474,15.508829,14.224117,0,16.281002,4.047139,2.889366,11.501187,4.494330,0.00000,0.12221,3.27697
0.225,0,0,0,5.283969,0.000000,0.000000,3.802918,4.029329,15.546619,14.213000,0,16.269203,4.060470,2.893945,11.514231,4.490417,-0.00002,0.09961,3.27674
0.226,0,0,0,5.299214,0.000000,0.000000,3.808059,4.035168,15.584410,14.201883,0,16.257404,4.073801,2.898523,11.527274,4.486502,0.00006,0.08578,3.27652
0.227,0,0,0,5.314460,0.000000,0.000000,3.813199,4.040910,15.622201,14.190766,0,16.245605,4.087132,2.903101,11.540318,4.482588,0.00022,0.11728,3.27660
0.228,0,0,0,5.329388,0.000000,0.000000,3.818334,4.046604,15.660171,14.179632,0,16.233793,4.100474,2.907690,11.553655,4.478837,0.00011,0.11033,3.27669
0.229,0,0,0,5.339513,0.000000,0.000000,3.823378,4.052008,15.700856,14.168227,0,16.221754,4.113983,2.912430,11.571433,4.477565,0.00000,0.10469,3.27707
0.230,0,0,0,5.349638,0.000000,0.000000,3.828422,4.057431,15.741542,14.156823,0,16.209717,4.127492,2.917171,11.589211,4.476292,-0.00024,0.08662,3.27743
0.231,0,0,0,5.359763,0.000000,0.000000,3.833466,4.062971,15.782228,14.145418,0,16.197680,4.141001,2.921912,11.606990,4.475019,-0.00002,0.10653,3.27735
0.232,0,0,0,5.368987,0.000000,0.000000,3.838561,4.068579,15.823233,14.134103,0,16.185637,4.154486,2.926555,11.625027,4.473889,0.00015,0.11934,3.27727
0.233,0,0,0,5.364570,0.000000,0.000000,3.844424,4.074600,15.869078,14.124132,0,16.173508,4.167602,2.929710,11.646981,4.474937,-0.00009,0.10114,3.27696
0.234,0,0,0,5.360153,0.000000,0.000000,3.850288,4.080530,15.914922,14.114161,0,16.161379,4.180718,2.932866,11.668935,4.475985,0.00006,0.08424,3.27667
0.235,0,0,0,5.355736,0.000000,0.000000,3.856152,4.085911,15.960767,14.104190,0,16.149250,4.193835,2.936021,11.690888,4.477032,0.00006,0.12010,3.27667
0.236,0,0,0,5.346908,0.000000,0.000000,3.862007,4.091024,16.006802,14.094207,0,16.137110,4.206908,2.938974,11.712991,4.478070,-0.00006,0.11585,3.27668
0.237,0,0,0,5.271337,0.000000,0.000000,3.867738,4.094516,16.055708,14.084035,0,16.124809,4.219330,2.938853,11.737333,4.478956,0.00009,0.10491,3.27675
0.238,0,0,0,5.195765,0.000000,0.000000,3.873468,4.097746,16.104616,14.073863,0,16.112509,4.231751,2.938732,11.761676,4.479842,0.00002,0.08551,3.27684
0.239,0,0,0,5.120194,0.000000,0.000000,3.879199,4.099388,16.153522,14.063691,0,16.100206,4.244173,2.938612,11.786018,4.480728,0.00031,0.11710,3.27715
0.240,0,0,0,5.041242,0.000000,0.000000,3.884879,4.100816,16.202564,14.053522,0,16.087915,4.256637,2.938498,11.810616,4.481554,0.00006,0.11866,3.27742
0.241,0,0,0,4.911147,0.000000,0.000000,3.889797,4.100947,16.253647,14.043380,0,16.075764,4.269736,2.938495,11.839076,4.481473,0.00009,0.09997,3.27719
0.242,0,0,0,4.781051,0.000000,0.000000,3.894714,4.100872,16.304729,14.033238,0,16.063614,4.282836,2.938492,11.867536,4.481392,0.00000,0.09089,3.27700
0.243,0,0,0,4.650955,0.000000,0.000000,3.899632,4.099546,16.355812,14.023097,0,16.051462,4.295935,2.938489,11.895994,4.481312,0.00015,0.11530,3.27746
0.244,0,0,0,4.517567,0.000000,0.000000,3.904515,4.098015,16.407084,14.012934,0,16.039288,4.308991,2.938374,11.924672,4.481174,0.00006,0.11524,3.27787
0.245,0,0,0,4.334367,0.000000,0.000000,3.908888,4.095239,16.461184,14.002449,0,16.026773,4.321382,2.936560,11.956646,4.480186,-0.00009,0.08150,3.27733
0.246,0,0,0,4.151167,0.000000,0.000000,3.913261,4.092279,16.515284,13.991963,0,16.014259,4.333772,2.934746,11.988621,4.479197,0.00015,0.09776,3.27685
0.247,0,0,0,3.967967,0.000000,0.000000,3.917634,4.088210,16.569384,13.981479,0,16.001747,4.346163,2.932932,12.020595,4.478208,-0.00006,0.12185,3.27731
0.248,0,0,0,3.783852,0.000000,0.000000,3.921930,4.083994,16.622610,13.970971,0,15.989304,4.358196,2.931096,12.052747,4.477212,0.00006,0.09678,3.27772
0.249,0,0,0,3.585896,0.000000,0.000000,3.925060,4.078896,16.662642,13.960122,0,15.977931,4.364819,2.928922,12.087590,4.476117,0.00018,0.06946,3.27734
0.250,0,0,0,3.387941,0.000000,0.000000,3.928191,4.073731,16.702673,13.949273,0,15.966558,4.371441,2.926749,12.122435,4.475020,0.00004,0.11864,3.27701
0.251,0,0,0,3.189985,0.000000,0.000000,3.931321,4.068168,16.742704,13.938424,0,15.955186,4.378064,2.924575,12.157278,4.473924,0.00000,0.10640,3.27770
0.252,0,0,0,2.991780,0.000000,0.000000,3.934436,4.062603,16.782461,13.927570,0,15.943831,4.384444,2.922331,12.192111,4.472827,-0.00015,0.08555,3.27830
0.253,0,0,0,2.789797,0.000000,0.000000,3.937327,4.057037,16.818060,13.916641,0,15.932753,4.387167,2.919007,12.226781,4.471719,0.00009,0.07913,3.27739
0.254,0,0,0,2.587814,0.000000,0.000000,3.940217,4.051420,16.853659,13.905711,0,15.921674,4.389889,2.915683,12.261452,4.470611,-0.00015,0.11381,3.27654
0.255,0,0,0,2.385831,0.000000,0.000000,3.943108,4.045493,16.889257,13.894781,0,15.910596,4.392612,2.912359,12.296122,4.469503,0.00002,0.09988,3.27692
0.256,0,0,0,2.184028,0.000000,0.000000,3.945924,4.039458,16.924440,13.883852,0,15.899482,4.395242,2.909138,12.330647,4.468435,0.00004,0.08791,3.27729
0.257,0,0,0,1.984935,0.000000,0.000000,3.947621,4.032773,16.953314,13.872937,0,15.887836,4.396474,2.907475,12.362971,4.467965,0.00009,0.07241,3.27752
0.258,0,0,0,1.785841,0.000000,0.000000,3.949319,4.026049,16.982187,13.862022,0,15.876190,4.397707,2.905813,12.395296,4.467495,-0.00006,0.10475,3.27769
0.259,0,0,0,1.586748,0.000000,0.000000,3.951016,4.019093,17.011061,13.851108,0,15.864545,4.398940,2.904151,12.427621,4.467025,-0.00002,0.09317,3.27678
0.260,0,0,0,1.389136,0.000000,0.000000,3.952666,4.012179,17.039715,13.840215,0,15.852885,4.400089,2.902413,12.459631,4.466542,0.00015,0.07803,3.27595
0.261,0,0,0,1.213936,0.000000,0.000000,3.953597,4.005526,17.065077,13.829644,0,15.841015,4.399984,2.899541,12.486866,4.465856,-0.00022,0.08695,3.27671
0.262,0,0,0,1.038736,0.000000,0.000000,3.954529,3.998893,17.090437,13.819074,0,15.829144,4.399879,2.896669,12.514102,4.465169,0.00002,0.10908,3.27741
0.263,0,0,0,0.863535,0.000000,0.000000,3.955460,3.992389,17.115797,13.808503,0,15.817274,4.399774,2.893797,12.541337,4.464484,0.00006,0.09477,3.27695
0.264,0,0,0,0.689923,0.000000,0.000000,3.956340,3.985878,17.141048,13.797956,0,15.805416,4.399656,2.890853,12.568399,4.463761,0.00000,0.09402,3.27653
0.265,0,0,0,0.540331,0.000000,0.000000,3.956437,3.979323,17.164639,13.787779,0,15.793736,4.399344,2.886821,12.592837,4.462491,-0.00015,0.10533,3.27676
0.266,0,0,0,0.390740,0.000000,0.000000,3.956533,3.972833,17.188229,13.777601,0,15.782058,4.399031,2.882788,12.617276,4.461220,0.00004,0.10552,3.27699
0.267,0,0,0,0.241148,0.000000,0.000000,3.956630,3.966728,17.211819,13.767424,0,15.770379,4.398719,2.878756,12.641714,4.459949,0.00002,0.10364,3.27730
0.268,0,0,0,0.094269,0.000000,0.000000,3.956709,3.960762,17.235266,13.757221,0,15.758706,4.398413,2.874682,12.666014,4.458679,0.00009,0.09062,3.27758
0.269,0,0,0,-0.011567,0.000000,0.000000,3.956518,3.955635,17.256546,13.746655,0,15.747121,4.398215,2.869988,12.688210,4.457422,0.00013,0.09836,3.27751
0.270,0,0,0,-0.117404,0.000000,0.000000,3.956327,3.950614,17.277828,13.736091,0,15.735536,4.398017,2.865294,12.710407,4.456164,0.00006,0.11372,3.27744
0.271,0,0,0,-0.223241,0.000000,0.000000,3.956136,3.946233,17.299109,13.725525,0,15.723951,4.397820,2.860600,12.732604,4.454907,0.00000,0.10451,3.27744
0.272,0,0,0,-0.327132,0.000000,0.000000,3.955920,3.941906,17.320192,13.714947,0,15.712401,4.397604,2.855920,12.754780,4.453677,-0.00009,0.06809,3.27743
0.273,0,0,0,-0.401590,0.000000,0.000000,3.955323,3.937908,17.338291,13.704187,0,15.701382,4.397123,2.851455,12.776636,4.452860,0.00011,0.10266,3.27735
0.274,0,0,0,-0.476047,0.000000,0.000000,3.954725,3.933965,17.356390,13.693427,0,15.690363,4.396641,2.846991,12.798491,4.452043,-0.00009,0.12105,3.27727
0.275,0,0,0,-0.550504,0.000000,0.000000,3.954128,3.930358,17.374489,13.682668,0,15.679343,4.396160,2.842527,12.820348,4.451226,0.00000,0.09992,3.27696
0.276,0,0,0,-0.623326,0.000000,0.000000,3.953513,3.926818,17.392645,13.671914,0,15.668323,4.395682,2.838056,12.842169,4.450448,0.00000,0.07772,3.27671
0.277,0,0,0,-0.671402,0.000000,0.000000,3.952641,3.923681,17.411699,13.661259,0,15.657272,4.395257,2.833479,12.863454,4.450247,0.00022,0.11161,3.27747
0.278,0,0,0,-0.719478,0.000000,0.000000,3.951768,3.920599,17.430752,13.650603,0,15.646222,4.394832,2.828902,12.884740,4.450047,-0.00009,0.11154,3.27820
0.279,0,0,0,-0.767554,0.000000,0.000000,3.950895,3.917841,17.449806,13.639948,0,15.635172,4.394407,2.824326,12.906025,4.449847,0.00009,0.09068,3.27820
0.280,0,0,0,-0.814910,0.000000,0.000000,3.950021,3.915118,17.468731,13.629271,0,15.624135,4.394022,2.819764,12.927279,4.449657,-0.00002,0.09012,3.27815
0.281,0,0,0,-0.851363,0.000000,0.000000,3.949137,3.912604,17.485714,13.618276,0,15.613288,4.394248,2.815418,12.948054,4.449630,-0.00018,0.11877,3.27732
0.282,0,0,0,-0.887816,0.000000,0.000000,3.948252,3.910109,17.502697,13.607281,0,15.602441,4.394473,2.811072,12.968829,4.449602,0.00009,0.11039,3.27653
0.283,0,0,0,-0.924269,0.000000,0.000000,3.947368,3.907721,17.519680,13.596286,0,15.591595,4.394698,2.806726,12.989604,4.449574,0.00000,0.10658,3.27676
0.284,0,0,0,-0.960483,0.000000,0.000000,3.946478,3.905336,17.536694,13.585311,0,15.580719,4.394868,2.802486,13.010372,4.449558,0.00011,0.08765,3.27699
0.285,0,0,0,-0.993076,0.000000,0.000000,3.945498,3.902972,17.554184,13.574639,0,15.569421,4.394214,2.799852,13.031031,4.449727,0.00006,0.11020,3.27714
0.286,0,0,0,-1.025668,0.000000,0.000000,3.944519,3.900604,17.571672,13.563967,0,15.558122,4.393559,2.797218,13.051689,4.449896,0.00009,0.11772,3.27726
0.287,0,0,0,-1.058261,0.000000,0.000000,3.943539,3.898219,17.589161,13.553295,0,15.546824,4.392904,2.794584,13.072348,4.450065,0.00009,0.10105,3.27680
0.288,0,0,0,-1.090813,0.000000,0.000000,3.942550,3.895826,17.606533,13.542606,0,15.535541,4.392271,2.792053,13.093074,4.450233,0.00006,0.08299,3.27640
0.289,0,0,0,-1.122745,0.000000,0.000000,3.941415,3.893386,17.622147,13.531667,0,15.524503,4.391954,2.791081,13.114825,4.450378,0.00000,0.12596,3.27709
0.290,0,0,0,-1.154677,0.000000,0.000000,3.940279,3.890930,17.637758,13.520726,0,15.513465,4.391637,2.790109,13.136578,4.450524,0.00006,0.11699,3.27774
0.291,0,0,0,-1.186608,0.000000,0.000000,3.939144,3.888373,17.653370,13.509787,0,15.502427,4.391320,2.789138,13.158329,4.450669,0.00006,0.10016,3.27766
0.292,0,0,0,-1.218869,0.000000,0.000000,3.937999,3.885789,17.669090,13.498806,0,15.491410,4.390982,2.788242,13.180071,4.450809,0.00009,0.10224,3.27757
0.293,0,0,0,-1.256106,0.000000,0.000000,3.936703,3.883043,17.686426,13.487213,0,15.480700,4.390318,2.788492,13.201672,4.450850,-0.00006,0.12522,3.27719
0.294,0,0,0,-1.293343,0.000000,0.000000,3.935406,3.880259,17.703762,13.475620,0,15.469989,4.389654,2.788743,13.223271,4.450892,0.00000,0.11623,3.27685
