"Time","64 R marks","v2 R COP","66 RDS cle","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.626,0,4.998145,1,5.501500,-4.175211,5.572789,18.082115,6.256526,12.543441,0.000000,0,0,17.589613,5.250788,6.609218,14.540756,0.57806,0.09506,3.27652
0.627,0,5.000539,1,5.507197,-3.923657,5.566829,18.073807,6.245144,12.540936,0.000000,0,0,17.630867,5.253371,6.612418,14.548322,0.60471,0.08424,3.27652
0.628,0,5.002766,1,5.513423,-3.605330,5.562118,18.065390,6.234282,12.538384,0.000000,0,0,17.672085,5.255585,6.615422,14.555072,0.63031,0.11516,3.27675
0.629,0,5.004846,1,5.520118,-3.205393,5.558932,18.056835,6.224053,12.535776,0.000000,0,0,17.713261,5.257350,6.618188,14.560827,0.67143,0.09902,3.27729
0.630,0,5.006767,1,5.527329,-2.805456,5.555746,18.048283,6.213824,12.533167,0.000000,0,0,17.754435,5.259115,6.620955,14.566582,0.69582,0.08737,3.27735
0.631,0,5.008547,1,5.534998,-2.405519,5.552560,18.039728,6.203596,12.530559,0.000000,0,0,17.795609,5.260880,6.623721,14.572336,0.72142,0.11146,3.27682
0.632,0,5.010207,1,5.543160,-1.972082,5.550238,18.030943,6.194355,12.527832,0.000000,0,0,17.836603,5.262272,6.626351,14.576769,0.74591,0.10231,3.27642
0.633,0,5.011758,1,5.551760,-1.497701,5.548972,18.021873,6.186323,12.524963,0.000000,0,0,17.877380,5.263210,6.628816,14.579586,0.76732,0.08591,3.27619
0.634,0,5.013165,1,5.560828,-1.023320,5.547706,18.012804,6.178290,12.522094,0.000000,0,0,17.918158,5.264148,6.631281,14.582403,0.78784,0.10357,3.27630
0.635,0,5.014442,1,5.570309,-0.548939,5.546440,18.003735,6.170258,12.519225,0.000000,0,0,17.958935,5.265086,6.633746,14.585219,0.81036,0.10153,3.27683
0.636,0,5.015546,1,5.580219,-0.068800,5.546014,17.994381,6.163272,12.516313,0.000000,0,0,17.998968,5.265562,6.636339,14.586199,0.83771,0.08815,3.27690
0.637,0,5.016496,1,5.590509,0.418376,5.546618,17.984676,6.157565,12.513347,0.000000,0,0,18.038097,5.265474,6.639089,14.584930,0.87350,0.10018,3.27636
0.638,0,5.017298,1,5.601167,0.905552,5.547221,17.974974,6.151858,12.510382,0.000000,0,0,18.077225,5.265385,6.641839,14.583663,0.89467,0.10280,3.27596
0.639,0,5.017970,1,5.612153,1.392728,5.547824,17.965271,6.146152,12.507416,0.000000,0,0,18.116352,5.265296,6.644588,14.582395,0.91829,0.08396,3.27573
0.640,0,5.018499,1,5.623437,1.842497,5.549645,17.955368,6.140916,12.504524,0.000000,0,0,18.154280,5.264633,6.647674,14.578700,0.93689,0.09221,3.27597
0.641,0,5.018902,1,5.634985,2.246547,5.552954,17.945221,6.136256,12.501722,0.000000,0,0,18.190737,5.263267,6.651169,14.572040,0.95714,0.10625,3.27681
0.642,0,5.018998,1,5.646768,2.650597,5.556262,17.935076,6.131597,12.498920,0.000000,0,0,18.227196,5.261900,6.654665,14.565379,0.97517,0.08539,3.27698
0.643,0,5.018822,1,5.658757,3.054647,5.559571,17.924929,6.126937,12.496119,0.000000,0,0,18.263655,5.260533,6.658160,14.558719,0.99615,0.08298,3.27629
0.644,0,5.018181,1,5.670929,3.417634,5.563302,17.914490,6.123329,12.493840,0.000000,0,0,18.298632,5.257783,6.661948,14.550692,1.03423,0.10385,3.27594
0.645,0,5.017128,1,5.683264,3.730431,5.567548,17.903696,6.121004,12.492203,0.000000,0,0,18.331797,5.253342,6.666092,14.540994,1.05080,0.08967,3.27602
0.646,0,5.015702,1,5.695721,4.043229,5.571795,17.892902,6.118680,12.490565,0.000000,0,0,18.364962,5.248901,6.670236,14.531295,1.06955,0.08645,3.27616
0.647,0,5.013943,1,5.708287,4.356027,5.576041,17.882109,6.116356,12.488927,0.000000,0,0,18.398127,5.244460,6.674380,14.521597,1.08661,0.10728,3.27639
0.648,0,5.011941,1,5.720870,4.620307,5.580815,17.871187,6.114504,12.488593,0.000000,0,0,18.421463,5.239040,6.678566,14.511447,1.10483,0.09913,3.27669
0.649,0,5.009722,1,5.733469,4.825287,5.586232,17.860113,6.113230,12.489852,0.000000,0,0,18.432787,5.232423,6.682805,14.500743,1.12386,0.09592,3.27707
0.650,0,5.007251,1,5.745962,5.030268,5.591650,17.849037,6.111955,12.491112,0.000000,0,0,18.444109,5.225806,6.687043,14.490040,1.14023,0.11280,3.27722
0.651,0,5.004557,1,5.758361,5.235248,5.597067,17.837963,6.110681,12.492371,0.000000,0,0,18.455431,5.219190,6.691281,14.479337,1.15858,0.11016,3.27706
0.652,0,5.001584,1,5.770570,5.396644,5.602694,17.827024,6.110057,12.495044,0.000000,0,0,18.467777,5.211712,6.695151,14.468386,1.18930,0.10138,3.27711
0.653,0,4.998362,1,5.782610,5.504769,5.608575,17.816252,6.110228,12.499447,0.000000,0,0,18.481377,5.203183,6.698572,14.457131,1.20219,0.11122,3.27742
0.654,1,3.672683,1,5.794378,5.612894,5.614457,17.805481,6.110399,12.503849,0.000000,0,0,18.494976,5.194654,6.701993,14.445878,1.21719,0.11085,3.27745
0.655,0,1.174259,0,5.805904,5.721019,5.620338,17.794708,6.110570,12.508252,0.000000,0,0,18.508575,5.186125,6.705413,14.434624,1.22768,0.10419,3.27715
0.656,0,0.000000,0,5.817052,5.799861,5.626435,17.783800,6.111273,12.513431,0.000000,0,0,18.522026,5.177119,6.708578,14.422955,1.23857,0.11746,3.27694
0.657,0,0.000000,0,5.827864,5.842913,5.632796,17.772726,6.112627,12.519559,0.000000,0,0,18.535294,5.167530,6.711429,14.410776,1.25925,0.11540,3.27687
0.658,0,0.000000,0,5.838201,5.885965,5.639157,17.761650,6.113980,12.525686,0.000000,0,0,18.548563,5.157941,6.714281,14.398598,1.27258,0.10979,3.27682
0.659,0,0.000000,0,5.848116,5.929017,5.645518,17.750576,6.115333,12.531814,0.000000,0,0,18.561832,5.148352,6.717132,14.386419,1.29146,0.12401,3.27682
0.660,0,0.000000,0,5.857490,5.964367,5.651607,17.739340,6.119645,12.538444,0.000000,0,0,18.578066,5.138288,6.719714,14.374003,1.30959,0.11265,3.27686
0.661,0,0.000000,0,5.866384,5.990303,5.657362,17.727911,6.127572,12.545688,0.000000,0,0,18.597923,5.127645,6.721967,14.361300,1.32358,0.10718,3.27693
0.662,0,0.000000,0,5.874692,6.016238,5.663117,17.716480,6.135499,12.552932,0.000000,0,0,18.617783,5.117002,6.724221,14.348595,1.33611,0.12268,3.27711
0.663,0,0.000000,0,5.882481,6.042173,5.668872,17.705051,6.143427,12.560175,0.000000,0,0,18.637640,5.106358,6.726474,14.335891,1.34700,0.09819,3.27742
0.664,0,0.000000,0,5.889654,6.064700,5.674758,17.693207,6.152368,12.568186,0.000000,0,0,18.656151,5.095646,6.728560,14.323230,1.35825,0.09808,3.27732
0.665,0,0.000000,0,5.896282,6.083061,5.680805,17.680857,6.162546,12.577135,0.000000,0,0,18.673018,5.084852,6.730442,14.310621,1.36562,0.12431,3.27671
0.666,0,0.000000,0,5.902284,6.101422,5.686852,17.668507,6.172725,12.586083,0.000000,0,0,18.689884,5.074058,6.732323,14.298014,1.38388,0.10009,3.27654
0.667,0,0.000000,0,5.907732,6.119782,5.692898,17.656155,6.182903,12.595032,0.000000,0,0,18.706751,5.063263,6.734204,14.285405,1.39816,0.09390,3.27692
0.668,0,0.000000,0,5.912555,6.133471,5.698839,17.643700,6.193530,12.604933,0.000000,0,0,18.722567,5.052557,6.735961,14.272696,1.40436,0.11462,3.27706
0.669,0,0.000000,0,5.916824,6.141448,5.704649,17.631117,6.204704,12.615998,0.000000,0,0,18.737097,5.041957,6.737567,14.259862,1.41344,0.08625,3.27691
0.670,0,0.000000,0,5.920472,6.149425,5.710459,17.618534,6.215878,12.627064,0.000000,0,0,18.751625,5.031357,6.739173,14.247027,1.41901,0.09132,3.27672
0.671,0,0.000000,0,5.923568,6.157402,5.716269,17.605951,6.227052,12.638128,0.000000,0,0,18.766155,5.020757,6.740779,14.234194,1.42770,0.10571,3.27650
0.672,0,0.000000,0,5.926058,6.148642,5.722636,17.593569,6.238133,12.693682,0.000000,0,0,18.779835,5.025015,6.742187,14.221498,1.43639,0.08673,3.27643
0.673,0,0.000000,0,5.928011,6.119425,5.729684,17.581427,6.249102,12.803608,0.000000,0,0,18.792473,5.047435,6.743353,14.208971,1.44388,0.09351,3.27659
0.674,0,0.000000,0,5.929407,6.090209,5.736732,17.569286,6.260070,12.913534,0.000000,0,0,18.805113,5.069855,6.744520,14.196445,1.44795,0.10134,3.27667
0.675,0,0.000000,0,5.930309,6.060993,5.743781,17.557144,6.271038,13.023461,0.000000,0,0,18.817751,5.092274,6.745686,14.183917,1.45670,0.09187,3.27667
0.676,0,0.000000,0,5.930724,5.992440,5.750366,17.544983,6.281978,13.091561,0.000000,0,0,18.829433,5.098838,6.746490,14.171276,1.46397,0.09683,3.27654
0.677,0,0.000000,0,5.930708,5.875809,5.756387,17.532799,6.292883,13.108541,0.000000,0,0,18.839943,5.086022,6.746852,14.158496,1.46846,0.10618,3.27623
0.678,0,0.000000,0,5.930259,5.759177,5.762407,17.520615,6.303788,13.125522,0.000000,0,0,18.850452,5.073206,6.747214,14.145716,1.47247,0.09235,3.27616
0.679,0,0.000000,0,5.929425,5.642546,5.768428,17.508430,6.314693,13.142502,0.000000,0,0,18.860962,5.060390,6.747576,14.132936,1.47453,0.09186,3.27639
0.680,0,0.000000,0,5.928199,5.482012,5.774204,17.495903,6.325527,13.160392,0.000000,0,0,18.870373,5.047606,6.747653,14.119736,1.47536,0.10782,3.27665
0.681,0,0.000000,0,5.926624,5.267821,5.779681,17.482956,6.336274,13.179395,0.000000,0,0,18.878439,5.034859,6.747382,14.106024,1.48021,0.09498,3.27696
0.682,0,0.000000,0,5.924700,5.053629,5.785158,17.470009,6.347021,13.198397,0.000000,0,0,18.886505,5.022112,6.747110,14.092313,1.48384,0.09393,3.27706
0.683,0,0.000000,0,5.922467,4.839437,5.790636,17.457062,6.357768,13.217399,0.000000,0,0,18.894571,5.009365,6.746839,14.078601,1.48260,0.11585,3.27691
0.684,0,0.000000,0,5.919923,4.587861,5.795768,17.444384,6.368226,13.237550,0.000000,0,0,18.901901,4.996866,6.746390,14.065344,1.48337,0.10460,3.27679
0.685,0,0.000000,0,5.917104,4.290593,5.800480,17.432030,6.378330,13.259106,0.000000,0,0,18.908331,4.984668,6.745726,14.052642,1.48592,0.09958,3.27672
0.686,0,0.000000,0,5.913989,3.993325,5.805192,17.419678,6.388433,13.280661,0.000000,0,0,18.914759,4.972470,6.745062,14.039940,1.48338,0.11733,3.27674
0.687,0,0.000000,0,5.910612,3.696056,5.809904,17.407324,6.398538,13.302217,0.000000,0,0,18.921188,4.960272,6.744398,14.027238,1.48720,0.11262,3.27689
0.688,0,0.000000,0,5.906949,3.382807,5.813898,17.394886,6.408351,13.325546,0.000000,0,0,18.926901,4.948215,6.743468,14.014366,1.48286,0.10713,3.27704
0.689,0,0.000000,0,5.903031,3.050027,5.817016,17.382345,6.417811,13.351046,0.000000,0,0,18.931736,4.936329,6.742215,14.001286,1.48212,0.12172,3.27720
0.690,0,0.000000,0,5.898852,2.717247,5.820134,17.369802,6.427271,13.376545,0.000000,0,0,18.936571,4.924443,6.740962,13.988205,1.47884,0.11910,3.27701
0.691,0,0.000000,0,5.894440,2.384467,5.823251,17.357262,6.436730,13.402044,0.000000,0,0,18.941406,4.912557,6.739709,13.975124,1.47438,0.10477,3.27640
0.692,0,0.000000,0,5.889782,2.061001,5.825312,17.344826,6.445727,13.428842,0.000000,0,0,18.945242,4.901074,6.738106,13.962141,1.47105,0.11241,3.27596
0.693,0,0.000000,0,5.884908,1.748918,5.826080,17.332521,6.454158,13.457225,0.000000,0,0,18.947857,4.890084,6.736074,13.949277,1.46729,0.11148,3.27573
0.694,0,0.000000,0,5.879787,1.436836,5.826848,17.320215,6.462589,13.485609,1.749736,0,0,18.950472,4.879094,6.734042,13.936412,1.46277,0.09534,3.27597
0.695,0,0.000000,0,5.874448,1.124753,5.827616,17.307911,6.471020,13.513992,5.051125,0,1,18.953087,4.868104,6.732010,13.923548,1.45767,0.10784,3.27681
0.696,0,0.000000,0,5.868891,0.841475,5.828214,17.295753,6.478766,13.543674,6.607047,1,0,18.954771,4.857512,6.734879,13.922121,1.45171,0.10741,3.27718
0.697,0,0.000000,0,5.863140,0.593400,5.828605,17.283773,6.485677,13.574945,6.615101,1,0,18.955317,4.847408,6.743735,13.934673,1.44939,0.09396,3.27695
0.698,0,0.000000,0,5.857255,0.345325,5.828997,17.271793,6.492587,13.606216,6.622993,1,0,18.955862,4.837303,6.752593,13.947225,1.44046,0.10325,3.27676
0.699,0,0.000000,0,5.851250,0.097251,5.829388,17.259813,6.499497,13.637487,6.630740,1,0,18.956409,4.827199,6.761449,13.959777,1.42711,0.10394,3.27661
0.700,0,0.000000,0,5.845214,-0.114349,5.829187,17.248102,6.505886,13.669946,6.635777,1,0,18.956270,4.817707,6.764644,13.960573,1.41924,0.09304,3.27659
0.701,0,0.000000,0,5.839151,-0.281369,5.828264,17.236723,6.511638,13.703856,6.638409,1,0,18.955296,4.808964,6.760919,13.947002,1.41208,0.10187,3.27674
0.702,0,0.000000,0,5.833150,-0.448388,5.827341,17.225342,6.517390,13.737764,6.639449,1,0,18.954323,4.800221,6.757194,13.933431,1.40472,0.09559,3.27686
0.703,0,0.000000,0,5.827205,-0.615408,5.826418,17.213963,6.523141,13.771674,6.639077,1,0,18.953348,4.791479,6.753469,13.919860,1.39755,0.08772,3.27693
0.704,0,0.000000,0,5.821415,-0.754816,5.825397,17.202959,6.528093,13.805772,6.638856,1,0,18.951481,4.784065,6.749589,13.906295,1.38692,0.10160,3.27704
0.705,0,0.000000,0,5.815764,-0.860478,5.824255,17.192421,6.532066,13.840101,6.638768,1,0,18.948523,4.778275,6.745521,13.892738,1.37743,0.10433,3.27720
0.706,0,0.000000,0,5.810364,-0.966140,5.823114,17.181881,6.536040,13.874430,6.638721,1,0,18.945566,4.772484,6.741453,13.879181,1.36409,0.10033,3.27728
0.707,0,0.000000,0,5.805187,-1.071801,5.821973,17.171341,6.540013,13.908758,6.638710,1,0,18.942608,4.766694,6.737385,13.865624,1.34612,0.11515,3.27728
0.708,0,0.000000,0,5.800349,-1.167075,5.820785,17.160894,6.543059,13.942837,6.638231,1,0,18.938614,4.761856,6.733100,13.852093,1.33473,0.11382,3.27715
0.709,0,0.000000,0,5.795814,-1.249652,5.819539,17.150564,6.544972,13.976611,6.637338,1,0,18.933353,4.758181,6.728551,13.838592,1.32330,0.10658,3.27684
0.710,0,0.000000,0,5.791683,-1.332230,5.818294,17.140232,6.546885,14.010385,6.636027,1,0,18.928095,4.754506,6.724003,13.825091,1.31169,0.11859,3.27664
0.711,0,0.000000,0,5.787912,-1.414807,5.817048,17.129900,6.548798,14.044158,6.634346,1,0,18.922834,4.750832,6.719454,13.811591,1.29807,0.11425,3.27656
0.712,0,0.000000,0,5.784593,-1.484279,5.815754,17.119333,6.549533,14.077417,6.632420,1,0,18.916552,4.748082,6.715115,13.798195,1.28604,0.10571,3.27649
0.713,0,0.000000,0,5.781675,-1.537735,5.814401,17.108480,6.548829,14.110046,6.630274,1,0,18.909018,4.746462,6.711031,13.784927,1.27249,0.12012,3.27641
0.714,0,0.000000,0,5.779243,-1.591190,5.813048,17.097628,6.548125,14.142676,6.627885,1,0,18.901485,4.744843,6.706948,13.771659,1.25751,0.11407,3.27623
0.715,0,0.000000,0,5.777243,-1.644646,5.811695,17.086775,6.547422,14.175305,6.625281,1,0,18.893951,4.743223,6.702865,13.758390,1.23152,0.09806,3.27593
0.716,0,0.000000,0,5.775727,-1.680687,5.809944,17.075775,6.546046,14.207812,6.622405,1,0,18.885481,4.742322,6.698588,13.745117,1.21651,0.10811,3.27603
0.717,0,0.000000,0,5.774640,-1.695444,5.807707,17.064596,6.543849,14.240170,6.619287,1,0,18.875866,4.742301,6.694076,13.731836,1.20151,0.10649,3.27664
0.718,0,0.000000,0,5.773990,-1.710201,5.805470,17.053417,6.541652,14.272526,6.615936,1,0,18.866249,4.742280,6.689563,13.718556,1.18709,0.08631,3.27704
0.719,0,0.000000,0,5.773729,-1.724958,5.803233,17.042238,6.539455,14.304883,6.612379,1,0,18.856634,4.742259,6.685050,13.705276,1.17038,0.09411,3.27720
0.720,0,0.000000,0,5.773851,-1.709219,5.801081,17.031044,6.536590,14.336994,6.608634,1,0,18.846365,4.742889,6.680514,13.691981,1.15558,0.10227,3.27695
0.721,0,0.000000,0,5.774312,-1.656205,5.799035,17.019835,6.532907,14.368803,6.604722,1,0,18.835299,4.744315,6.675949,13.678667,1.12654,0.08859,3.27618
0.722,0,0.000000,0,5.775108,-1.603192,5.796988,17.008625,6.529223,14.400613,6.600603,1,0,18.824230,4.745742,6.671383,13.665354,1.10426,0.09126,3.27582
0.723,0,0.000000,0,5.776202,-1.550179,5.794940,16.997414,6.525540,14.432422,6.596297,1,0,18.813164,4.747168,6.666818,13.652040,1.08774,0.10744,3.27598
0.724,0,0.000000,0,5.777577,-1.463833,5.793098,16.986406,6.521136,14.464070,6.591760,1,0,18.801876,4.748963,6.662242,13.638794,1.06934,0.09064,3.27613
0.725,0,0.000000,0,5.779203,-1.336748,5.791506,16.975647,6.515851,14.495523,6.587017,1,0,18.790316,4.751209,6.657655,13.625631,1.04565,0.08722,3.27628
0.726,0,0.000000,0,5.781056,-1.209664,5.789915,16.964888,6.510566,14.526977,6.582084,1,0,18.778755,4.753455,6.653068,13.612470,1.03340,0.11221,3.27654
0.727,0,0.000000,0,5.783112,-1.082579,5.788322,16.954128,6.505281,14.558430,6.576983,1,0,18.767195,4.755701,6.648480,13.599307,1.00861,0.09675,3.27692
0.728,0,0.000000,0,5.785358,-0.928144,5.787083,16.943369,6.499806,14.589170,6.571762,1,0,18.755445,4.757991,6.643709,13.585987,0.97699,0.08520,3.27700
0.729,0,0.000000,0,5.787774,-0.740280,5.786273,16.932610,6.494099,14.619037,6.566432,1,0,18.743464,4.760334,6.638712,13.572474,0.95480,0.11171,3.27669
0.730,0,0.000000,0,5.790362,-0.552416,5.785464,16.921852,6.488391,14.648905,6.561080,1,0,18.731482,4.762678,6.633716,13.558960,0.93263,0.10117,3.27665
0.731,0,0.000000,0,5.793103,-0.364552,5.784654,16.911093,6.482684,14.678772,6.555708,1,0,18.719500,4.765022,6.628719,13.545446,0.91570,0.09300,3.27696
0.732,0,0.000000,0,5.795994,-0.173059,5.784258,16.900141,6.476988,14.663934,6.550406,1,0,18.707138,4.752343,6.623900,13.531933,0.89482,0.11770,3.27706
0.733,0,0.000000,0,5.799017,0.022872,5.784369,16.888948,6.471307,14.594457,6.545167,1,0,18.694311,4.721304,6.619298,13.518419,0.87416,0.11127,3.27691
0.734,0,0.000000,0,5.802175,0.218802,5.784480,16.877758,6.465625,14.524979,6.540023,1,0,18.681484,4.690265,6.614696,13.504905,0.84904,0.10006,3.27686
0.735,0,0.000000,0,5.805451,0.414733,5.784590,16.866566,6.459943,14.455501,6.534965,1,0,18.668659,4.659226,6.610094,13.491391,0.81017,0.11655,3.27693
0.736,0,0.000000,0,5.808864,0.598461,5.785174,16.855068,6.454349,14.427708,6.529993,1,0,18.655521,4.644212,6.605630,13.477799,0.78870,0.11209,3.27647
0.737,0,0.000000,0,5.812399,0.767276,5.786336,16.843197,6.448861,14.450864,6.525097,1,0,18.642002,4.648785,6.601335,13.464112,0.76396,0.10715,3.27533
0.738,0,0.000000,0,5.816072,0.936092,5.787498,16.831326,6.443373,14.474020,6.520206,1,0,18.628483,4.653357,6.597040,13.450426,0.74629,0.11532,3.27499
0.739,0,0.000000,0,5.819870,1.104907,5.788660,16.819454,6.437885,14.497176,6.515318,1,0,18.614964,4.657930,6.592745,13.436739,0.72301,0.10250,3.27568
0.740,0,0.000000,0,5.823778,1.244292,5.790140,16.807585,6.432345,14.519352,6.510363,1,0,18.601528,4.662642,6.588396,13.423176,0.69846,0.10275,3.27610
0.741,0,0.000000,0,5.827784,1.347706,5.792009,16.795717,6.426742,14.540332,6.505349,1,0,18.588196,4.667525,6.583980,13.409762,0.66756,0.10905,3.27617
0.742,0,0.000000,0,5.831846,1.451120,5.793878,16.783852,6.421139,14.561311,6.500339,1,0,18.574862,4.672407,6.579565,13.396350,0.63020,0.09951,3.27632
0.743,0,0.000000,0,5.835958,1.554534,5.795747,16.771984,6.415535,14.582291,6.495334,1,0,18.561529,4.677290,6.575149,13.382936,0.60579,0.09537,3.27654
0.744,0,0.000000,0,5.840062,1.632772,5.797642,16.759811,6.410044,14.601913,6.490407,1,0,18.548115,4.682077,6.570733,13.369441,0.58044,0.10034,3.27657
0.745,0,0.000000,0,5.844160,1.680240,5.799567,16.747265,6.404688,14.619879,6.485549,1,0,18.534603,4.686746,6.566315,13.355844,0.55856,0.09702,3.27634
0.746,0,0.000000,0,5.848179,1.727707,5.801492,16.734718,6.399332,14.637843,6.480663,1,0,18.521091,4.691416,6.561898,13.342248,0.53476,0.08755,3.27618
0.747,0,0.000000,0,5.852129,1.775175,5.803417,16.722172,6.393976,14.655808,6.475752,1,0,18.507578,4.696085,6.557480,13.328651,0.50903,0.10018,3.27610
0.748,0,0.000000,0,5.855920,1.805826,5.805384,16.710054,6.388874,14.671577,6.470768,1,0,18.494040,4.700915,6.553023,13.314962,0.47772,0.09931,3.27626
0.749,0,0.000000,0,5.859571,1.815924,5.807402,16.698463,6.384081,14.684663,6.465721,1,0,18.480471,4.705943,6.548519,13.301160,0.43657,0.07850,3.27672
0.750,0,0.000000,0,5.862978,1.826022,5.809420,16.686871,6.379289,14.697747,6.461064,1,0,18.466900,4.710970,6.544015,13.287357,0.41057,0.08852,3.27708
0.751,0,0.000000,0,5.866168,1.836120,5.811438,16.675280,6.374496,14.710833,6.456754,1,0,18.453331,4.715997,6.539511,13.273555,0.38564,0.10984,3.27731
0.752,0,0.000000,0,5.869039,1.844120,5.813215,16.664303,6.369866,14.722207,6.453041,1,0,18.439806,4.720842,6.535232,13.259734,0.36092,0.08229,3.27717
0.753,0,0.000000,0,5.871627,1.849553,5.814699,16.654081,6.365434,14.731492,6.449856,1,0,18.426336,4.725464,6.531229,13.245891,0.33429,0.08568,3.27656
0.754,0,0.000000,0,5.873838,1.854988,5.816183,16.643858,6.361001,14.740777,6.445661,1,0,18.412865,4.730086,6.527226,13.232047,0.31261,0.11339,3.27618
0.755,0,0.000000,0,5.875716,1.860421,5.817667,16.633636,6.356569,14.750061,6.440569,1,0,18.399395,4.734708,6.523223,13.218204,0.27715,0.08773,3.27610
0.756,0,0.000000,0,5.877167,1.867018,5.819346,16.624445,6.352345,14.757591,6.433156,1,0,18.385904,4.739298,6.514290,13.192640,0.23259,0.08427,3.27620
0.757,0,0.000000,0,5.878242,1.875035,5.821264,16.616516,6.348377,14.762978,6.423684,1,0,18.372391,4.743848,6.499330,13.152752,0.21104,0.11083,3.27650
0.758,0,0.000000,0,5.878861,1.883051,5.823183,16.608587,6.344409,14.768364,6.414214,1,0,18.358875,4.748399,6.484370,13.112864,0.18312,0.10672,3.27681
0.759,0,0.000000,0,5.879078,1.891068,5.825101,16.600657,6.340441,14.773750,6.404747,1,0,18.345360,4.752950,6.469410,13.072975,0.15854,0.08765,3.27711
0.760,0,0.000000,0,5.878836,1.890381,5.827074,16.594450,6.336571,14.777544,6.397795,1,0,18.331732,4.757437,6.459757,13.044818,0.13057,0.09910,3.27735
0.761,0,0.000000,0,5.878188,1.879056,5.829113,16.590347,6.332820,14.779393,6.393073,1,0,18.317963,4.761846,6.456591,13.030997,0.09561,0.11947,3.27750
0.762,0,0.000000,0,5.877088,1.867731,5.831151,16.586243,6.329070,14.781241,6.389595,1,0,18.304195,4.766255,6.453424,13.017177,0.05324,0.10754,3.27732
0.763,0,0.000000,0,5.875587,1.856407,5.833190,16.582140,6.325320,14.783091,6.387220,1,0,18.290426,4.770664,6.450257,13.003356,0.02568,0.10301,3.27671
0.764,0,0.000000,0,5.873640,1.823802,5.835264,16.579639,6.321529,14.783765,6.384225,1,0,18.276491,4.774889,6.446731,12.989392,0.00409,0.11442,3.27633
0.765,0,0.000000,0,5.871298,1.765188,5.837379,16.579100,6.317689,14.783003,6.380682,1,0,18.262352,4.778890,6.442764,12.975255,-0.02284,0.11586,3.27626
0.766,0,0.000000,0,5.868540,1.706574,5.839495,16.578558,6.313850,14.782242,6.376784,1,0,18.248213,4.782890,6.438797,12.961118,-0.04881,0.09924,3.27655
