"Time","v2 R COP","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.550,0.000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,149.174667,40.883350,87.784569,83.954735,4.362899,-5.288199,4.621610,9.152726,3.268169,12.257970,5.988846,0,3.372539,7.873620,0.000000,10.302645,5.834253,6.026638,8.402493,12.365519,8.307431,6.759820,8.551850,6.133144,9.040577,5.719947,8.740435,7.272109,10.123199,7.479587,9.890230,8.319382,0,-0.01810,0.00238,-0.02090,-0.01286,0.00824,-0.01189,0.00525,-0.00725,0.20886,0.08546,3.27682
1.551,1.095941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.214081,41.920937,87.937317,84.308815,4.356675,-5.306408,4.616310,9.161748,3.267429,12.261847,5.989262,0,3.373480,7.793632,0.000000,10.294871,5.826065,6.113710,8.392491,12.377534,8.306067,6.746881,8.553032,6.121369,9.054652,5.715264,8.745211,7.265162,10.124538,7.484839,9.888959,8.327410,0,-0.01712,0.00217,-0.02258,-0.01375,0.00882,-0.01230,0.00586,0.00595,0.23453,0.10386,3.27709
1.552,2.756458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.223404,43.116947,88.063484,84.645638,4.350641,-5.317400,4.611093,9.168342,3.266769,12.263719,5.988829,0,3.378216,7.640761,0.000000,10.286719,5.818207,6.200498,8.382948,12.387332,8.303255,6.732851,8.554276,6.106115,9.072922,5.708549,8.750972,7.257755,10.124300,7.489345,9.887326,8.334556,0,-0.01883,0.00345,-0.02197,-0.01213,0.00784,-0.01241,0.00449,0.00328,0.27405,0.09106,3.27754
1.553,3.323051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.232727,44.312962,88.189651,84.982468,4.344948,-5.328393,4.605876,9.174934,3.266109,12.265591,5.988396,0,3.382952,7.487891,0.000000,10.278568,5.810349,6.287286,8.373405,12.397130,8.300443,6.718820,8.555519,6.090862,9.091190,5.701833,8.756733,7.250348,10.124061,7.493850,9.885694,8.341702,0,-0.01855,0.00432,-0.01877,-0.01382,0.00925,-0.01343,0.00549,0.00244,0.31009,0.07903,3.27731
1.554,3.326108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.242050,45.508972,88.315819,85.319290,4.339431,-5.339385,4.600659,9.181528,3.265449,12.267462,5.987963,0,3.387688,7.335021,0.000000,10.270417,5.802491,6.374074,8.363862,12.406928,8.297630,6.704789,8.556763,6.075608,9.109459,5.695118,8.762495,7.242941,10.123822,7.498356,9.884061,8.348848,0,-0.01761,0.00188,-0.02151,-0.01447,0.00815,-0.01202,0.00684,0.00252,0.33615,0.10233,3.27654
1.555,3.329344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.600311,46.632942,88.592407,85.593407,4.334238,-5.333082,4.595252,9.189171,3.265430,12.267499,5.986989,0,3.392902,7.179852,0.000000,10.262458,5.796988,6.456968,8.355769,12.413791,8.294181,6.688505,8.562929,6.057041,9.127872,5.691015,8.769938,7.237469,10.127448,7.505260,9.883118,8.359902,0,-0.01688,0.00383,-0.02151,-0.01404,0.00745,-0.01294,0.01065,0.00145,0.36182,0.11749,3.27635
1.556,3.332672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.213303,47.704311,88.978813,85.821739,4.329210,-5.314153,4.589704,9.197581,3.265879,12.266198,5.985620,0,3.398465,7.023005,0.000000,10.254639,5.793204,6.537020,8.348735,12.418509,8.290267,6.670577,8.572690,6.036055,9.146389,5.688819,8.778608,7.233409,10.133897,7.513916,9.882678,8.373809,0,-0.01840,0.00296,-0.01770,-0.01230,0.01160,-0.01186,0.00748,0.00244,0.38535,0.09454,3.27657
1.557,3.335608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.826309,48.775677,89.365219,86.050072,4.324677,-5.295223,4.584157,9.205991,3.266328,12.264897,5.984251,0,3.404028,6.866158,0.000000,10.246819,5.789420,6.617073,8.341701,12.423227,8.286352,6.652648,8.582451,6.015069,9.164906,5.686624,8.787279,7.229350,10.140346,7.522572,9.882238,8.387715,0,-0.01752,0.00319,-0.02289,-0.01305,0.00894,-0.01299,0.00409,0.00343,0.41132,0.09303,3.27693
1.558,3.338341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.439316,49.847046,89.751625,86.278397,4.320399,-5.276294,4.578609,9.214401,3.266777,12.263597,5.982882,0,3.409591,6.709311,0.000000,10.239000,5.785636,6.697124,8.334667,12.427945,8.282437,6.634719,8.592213,5.994083,9.183423,5.684428,8.795949,7.225290,10.146794,7.531227,9.881799,8.401622,0,-0.01752,0.00398,-0.02029,-0.01376,0.00854,-0.01274,0.00443,0.00397,0.43439,0.11465,3.27739
1.559,3.340465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.465118,50.616180,90.291130,86.497192,4.316809,-5.236475,4.573193,9.222742,3.268140,12.259535,5.981713,0,3.412749,6.637626,0.000000,10.230861,5.781859,6.773145,8.327474,12.428117,8.280282,6.618647,8.599423,5.978463,9.193085,5.680719,8.805647,7.222497,10.153183,7.537811,9.884338,8.410635,0,-0.01590,0.00266,-0.02045,-0.01387,0.00873,-0.01373,0.00452,0.00687,0.47403,0.11574,3.27728
1.560,3.342275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.792297,51.164646,90.942421,86.709015,4.313573,-5.181406,4.567873,9.231033,3.270171,12.253457,5.980689,0,3.414152,6.628117,0.000000,10.222488,5.778089,6.846222,8.320166,12.424968,8.279409,6.603930,8.604774,5.966762,9.196281,5.675905,8.816095,7.220630,10.159528,7.542884,9.889051,8.416075,0,-0.02167,0.00349,-0.01785,-0.01462,0.00739,-0.01247,0.00812,0.00282,0.51013,0.09069,3.27675
1.561,3.343970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.119476,51.713116,91.593704,86.920837,4.311080,-5.126336,4.562553,9.239325,3.272202,12.247380,5.979665,0,3.415555,6.618608,0.000000,10.214115,5.774318,6.919300,8.312857,12.421819,8.278538,6.589214,8.610123,5.955060,9.199478,5.671092,8.826543,7.218763,10.165874,7.547956,9.893765,8.421515,0,-0.01834,0.00314,-0.01907,-0.01280,0.00842,-0.01372,0.00568,0.00031,0.53256,0.07975,3.27661
1.562,3.345607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.446655,52.261585,92.244995,87.132660,4.308969,-5.071266,4.557233,9.247616,3.274233,12.241302,5.978642,0,3.416958,6.609099,0.000000,10.205743,5.770546,6.992377,8.305549,12.418670,8.277666,6.574497,8.615473,5.943358,9.202675,5.666277,8.836991,7.216896,10.172218,7.553029,9.898479,8.426954,0,-0.01730,0.00337,-0.02060,-0.01302,0.00827,-0.01230,0.00497,0.00229,0.55902,0.09985,3.27676
1.563,3.347646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.723938,52.752686,92.913063,87.398148,4.307654,-4.987422,4.551973,9.260974,3.277030,12.233401,5.977588,0,3.418320,6.599682,0.000000,10.197290,5.764848,7.061869,8.300501,12.412419,8.278499,6.559901,8.621322,5.934761,9.205283,5.662439,8.846687,7.214796,10.180907,7.559720,9.904440,8.434065,0,-0.01794,0.00298,-0.02106,-0.01297,-0.01254,-0.01337,-0.00159,0.00267,0.57935,0.10425,3.27669
1.564,3.349893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.964767,53.201908,93.593376,87.702812,4.306747,-4.882570,4.546756,9.278030,3.280386,12.224167,5.976511,0,3.419652,6.590332,0.000000,10.188780,5.757741,7.128745,8.297103,12.403905,8.280577,6.545394,8.627535,5.928430,9.207462,5.659314,8.855835,7.212524,10.191306,7.567593,9.911312,8.442396,0,-0.01782,0.00325,-0.01419,-0.01262,0.00797,-0.01149,0.00537,0.00267,0.60590,0.08612,3.27647
1.565,3.352259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.205597,53.651127,94.273697,88.007477,4.306837,-4.777718,4.541539,9.295087,3.283742,12.214933,5.975436,0,3.420983,6.580982,0.000000,10.180269,5.750635,7.195621,8.293706,12.395390,8.282654,6.530886,8.633749,5.922098,9.209641,5.656188,8.864983,7.210254,10.201705,7.575466,9.918184,8.450727,0,-0.01730,0.00259,-0.02441,-0.01427,0.00867,-0.01291,0.00650,0.00290,0.63019,0.07076,3.27632
1.566,3.354686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.446426,54.100346,94.954010,88.312141,4.307440,-4.672866,4.536322,9.312143,3.287098,12.205699,5.974360,0,3.422315,6.571631,0.000000,10.171759,5.743528,7.262496,8.290308,12.386875,8.284732,6.516379,8.639962,5.915767,9.211820,5.653063,8.874129,7.207983,10.212104,7.583339,9.925056,8.459058,0,-0.02145,0.00259,-0.02075,-0.01556,0.00851,-0.01244,0.00552,0.00214,0.66251,0.07924,3.27625
1.567,3.356833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.503937,54.700237,95.638832,88.608742,4.309206,-4.540109,4.531614,9.324739,3.289738,12.195946,5.973149,0,3.423801,6.562291,0.000000,10.163177,5.738258,7.326229,8.289459,12.376274,8.287288,6.503353,8.643056,5.909216,9.211793,5.648852,8.884740,7.205124,10.218797,7.587752,9.931015,8.465112,0,-0.02173,0.00705,-0.02213,-0.01326,0.00848,-0.01311,0.00467,0.00290,0.69699,0.10747,3.27656
1.568,3.358835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.427597,55.410137,96.326935,88.899452,4.311569,-4.386977,4.527279,9.334078,3.291857,12.185815,5.971839,0,3.425400,6.552958,0.000000,10.154543,5.734327,7.387666,8.290470,12.364151,8.290194,6.491407,8.643870,5.902506,9.210155,5.643848,8.896420,7.201836,10.222783,7.589640,9.936306,8.469504,0,-0.01608,0.00098,-0.02060,-0.01460,0.00848,-0.01198,0.00369,0.00168,0.72232,0.10784,3.27717
1.569,3.360661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.351273,56.120037,97.015045,89.190163,4.314897,-4.233845,4.522943,9.343416,3.293975,12.175683,5.970530,0,3.426998,6.543626,0.000000,10.145909,5.730397,7.449103,8.291481,12.352027,8.293099,6.479462,8.644686,5.895796,9.208519,5.638844,8.908098,7.198548,10.226768,7.591528,9.941597,8.473897,0,-0.01892,0.00233,-0.02289,-0.01350,0.00870,-0.01091,0.00272,0.00275,0.74371,0.08471,3.27735
1.570,3.362397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.274948,56.829937,97.703148,89.480873,4.318720,-4.080713,4.518609,9.352755,3.296093,12.165551,5.969220,0,3.428597,6.534293,0.000000,10.137275,5.726466,7.510540,8.292492,12.339904,8.296005,6.467517,8.645500,5.889086,9.206882,5.633841,8.919777,7.195261,10.230755,7.593415,9.946889,8.478290,0,-0.01248,0.00615,-0.02258,-0.01297,0.01065,-0.01472,0.00763,0.00618,0.76630,0.08586,3.27720
1.571,3.364182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.000854,57.702614,98.373764,89.759972,4.323289,-3.901600,4.514477,9.361744,3.298206,12.156204,5.968072,0,3.430303,6.525044,0.000000,10.128709,5.728211,7.570256,8.295678,12.347150,8.299576,6.452704,8.649805,5.879651,9.210257,5.628925,8.933666,7.192417,10.241193,7.597560,9.955775,8.484547,0,-0.02057,0.00237,-0.01816,-0.01341,0.01270,-0.01144,0.00430,0.00359,0.78790,0.11187,3.27717
1.572,3.365993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.582382,58.694134,99.031601,90.030579,4.328243,-3.703519,4.510494,9.370480,3.300316,12.147429,5.967043,0,3.432088,6.515855,0.000000,10.120191,5.734100,7.628713,8.300453,12.368539,8.303633,6.435798,8.656657,5.868227,9.217290,5.624074,8.949169,7.189897,10.256341,7.603353,9.967287,8.492164,0,-0.01819,0.00319,-0.02289,-0.01372,0.01028,-0.01196,0.00473,0.00191,0.81052,0.11606,3.27725
1.573,3.367970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.163910,59.685658,99.689438,90.301193,4.334111,-3.505438,4.506511,9.379214,3.302426,12.138654,5.966014,0,3.433874,6.506667,0.000000,10.111673,5.739989,7.687171,8.305228,12.389928,8.307689,6.418891,8.663508,5.856803,9.224323,5.619223,8.964672,7.187377,10.271488,7.609145,9.978799,8.499781,0,-0.01682,0.00546,-0.02090,-0.01361,0.00873,-0.01222,0.00208,-0.00130,0.83215,0.09937,3.27724
1.574,3.370034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.745438,60.677177,100.347275,90.571808,4.340451,-3.307357,4.502528,9.387950,3.304536,12.129879,5.964985,0,3.435659,6.497478,0.000000,10.103156,5.745878,7.745628,8.310003,12.411316,8.311745,6.401985,8.670361,5.845379,9.231358,5.614371,8.980175,7.184858,10.286636,7.614938,9.990311,8.507398,0,-0.01840,0.00418,-0.02045,-0.01260,0.00946,-0.01184,0.00433,0.00374,0.86444,0.08045,3.27716
1.575,3.372317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.329880,61.524155,100.954887,90.887810,4.347850,-3.091668,4.499267,9.394863,3.307059,12.121388,5.964146,0,3.437655,6.489163,0.000000,10.094715,5.750173,7.797842,8.312682,12.413681,8.313787,6.389051,8.674402,5.833982,9.237799,5.610207,8.994578,7.182258,10.299289,7.620181,10.001009,8.516190,0,-0.01749,0.00395,-0.01068,-0.01463,0.00815,-0.01314,0.00400,0.00061,0.89459,0.09266,3.27717
1.576,3.374712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.916428,62.265594,101.525833,91.236961,4.355796,-2.863124,4.496534,9.400447,3.309882,12.113106,5.963445,0,3.439806,6.481487,0.000000,10.086329,5.753302,7.845497,8.313830,12.402155,8.314357,6.379018,8.676394,5.822603,9.243808,5.606544,9.008180,7.179599,10.310119,7.625023,10.011113,8.525840,0,-0.01303,0.00455,-0.02304,-0.01649,0.00848,-0.01350,0.00558,0.00107,0.91550,0.11219,3.27725
1.577,3.377219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.502975,63.007034,102.096779,91.586113,4.364349,-2.634580,4.493801,9.406031,3.312706,12.104823,5.962745,0,3.441956,6.473810,0.000000,10.077944,5.756432,7.893152,8.314978,12.390630,8.314927,6.368985,8.678384,5.811224,9.249816,5.602882,9.021781,7.176940,10.320949,7.629865,10.021217,8.535489,0,-0.02173,0.00241,-0.01984,-0.01280,0.01077,-0.01067,0.00476,0.00183,0.93546,0.09405,3.27707
1.578,3.379784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.089523,63.748474,102.667725,91.935265,4.373217,-2.406036,4.491068,9.411614,3.315529,12.096540,5.962045,0,3.444107,6.466134,0.000000,10.069559,5.759561,7.940807,8.316126,12.379105,8.315497,6.358951,8.680374,5.799846,9.255825,5.599220,9.035382,7.174281,10.331779,7.634707,10.031322,8.545138,0,-0.01788,0.00346,-0.02701,-0.01427,0.00681,-0.01331,0.00580,0.00229,0.95459,0.07778,3.27668
1.579,3.382337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.873367,64.283020,103.160202,92.305138,4.382223,-2.174948,4.488749,9.419940,3.318225,12.088598,5.960780,0,3.446441,6.459296,0.000000,10.061388,5.763244,7.983539,8.317511,12.365768,8.315704,6.352788,8.683223,5.791950,9.262054,5.595393,9.047737,7.171267,10.342674,7.639922,10.042217,8.550432,0,-0.01733,0.00243,-0.02045,-0.01338,0.01324,-0.00932,0.00641,0.00153,0.97601,0.07773,3.27669
1.580,3.384882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.801285,64.666519,103.595406,92.690147,4.391302,-1.942004,4.486731,9.430266,3.320829,12.080905,5.959103,0,3.448910,6.453070,0.000000,10.053374,5.767332,8.022676,8.319067,12.351110,8.315646,6.349451,8.686696,5.786595,9.268445,5.591445,9.059183,7.167994,10.353617,7.645409,10.053691,8.552547,0,-0.02026,0.00125,-0.02197,-0.01453,0.00958,-0.01337,0.00574,0.00252,0.99274,0.10249,3.27700
1.581,3.387417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.729187,65.050011,104.030602,93.075157,4.400740,-1.709059,4.484712,9.440593,3.323433,12.073212,5.957427,0,3.451379,6.446845,0.000000,10.045361,5.771419,8.061812,8.320624,12.336451,8.315588,6.346114,8.690170,5.781241,9.274836,5.587498,9.070629,7.164721,10.364560,7.650897,10.065164,8.554661,0,-0.01822,0.00346,-0.01938,-0.01392,0.00916,-0.01303,0.00482,0.00420,1.01340,0.11131,3.27648
1.582,3.389945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.657104,65.433510,104.465797,93.460159,4.410362,-1.476114,4.482694,9.450919,3.326037,12.065517,5.955750,0,3.453847,6.440619,0.000000,10.037347,5.775506,8.100949,8.322182,12.321792,8.315530,6.342776,8.693645,5.775887,9.281225,5.583550,9.082074,7.161447,10.375503,7.656384,10.076637,8.556775,0,-0.01724,0.00227,-0.02258,-0.01520,0.00812,-0.01360,0.00577,0.00107,1.04031,0.08670,3.27533
1.583,3.392486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.529877,65.867317,104.833565,93.909309,4.420610,-1.243361,4.481488,9.463388,3.328105,12.058040,5.954284,0,3.456848,6.434361,0.000000,10.030081,5.779989,8.134734,8.323409,12.308223,8.317520,6.337161,8.697482,5.770172,9.286957,5.579484,9.092738,7.158751,10.384289,7.659117,10.087096,8.562901,0,-0.01547,0.00388,-0.01984,-0.01236,0.00803,-0.01198,0.00482,0.00305,1.06995,0.08782,3.27554
1.584,3.395034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.362411,66.337868,105.152092,94.405281,4.431181,-1.010749,4.480875,9.477423,3.329783,12.050718,5.952973,0,3.460238,6.428079,0.000000,10.023361,5.784760,8.164613,8.324394,12.295447,8.321006,6.329883,8.701586,5.764194,9.292207,5.575333,9.102831,7.156478,10.391500,7.659839,10.096813,8.571956,0,-0.01682,0.00450,-0.02121,-0.01370,0.00873,-0.01361,0.00494,0.00381,1.08688,0.11392,3.27676
1.585,3.397564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.194946,66.808411,105.470627,94.901253,4.441986,-0.778137,4.480261,9.491457,3.331461,12.043397,5.951661,0,3.463627,6.421796,0.000000,10.016642,5.789531,8.194490,8.325380,12.282673,8.324492,6.322605,8.705688,5.758216,9.297457,5.571180,9.112924,7.154204,10.398712,7.660560,10.106531,8.581011,0,-0.01816,0.00301,-0.02182,-0.01334,0.00848,-0.01241,0.00510,-0.00946,1.10303,0.11440,3.27750
1.586,3.400086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.027481,67.278961,105.789154,95.397232,4.452912,-0.545525,4.479648,9.505491,3.333139,12.036076,5.950350,0,3.467017,6.415513,0.000000,10.009922,5.794302,8.224368,8.326366,12.269898,8.327978,6.315326,8.709792,5.752238,9.302707,5.567029,9.123016,7.151931,10.405925,7.661282,10.116248,8.590065,0,-0.01828,0.00343,-0.01984,-0.01376,0.00821,-0.01369,0.00519,0.00504,1.12216,0.09961,3.27788
1.587,3.402568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.678238,67.862236,106.118080,95.945305,4.463619,-0.323930,4.479427,9.519257,3.334507,12.028803,5.949703,0,3.470670,6.409035,0.000000,10.003689,5.798860,8.249228,8.327677,12.257839,8.333243,6.305738,8.716328,5.745359,9.309554,5.564542,9.132255,7.150121,10.413972,7.664903,10.128102,8.597172,0,-0.01782,0.00391,-0.01892,-0.01271,0.00806,-0.01344,0.00406,0.00298,1.13995,0.09781,3.27770
1.588,3.405029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.196274,68.527824,106.454590,96.531425,4.474214,-0.110379,4.479494,9.532825,3.335649,12.021565,5.949541,0,3.474515,6.402413,0.000000,9.997809,5.803260,8.270424,8.329224,12.246304,8.339808,6.294463,8.724639,5.737823,9.317569,5.563272,9.140868,7.148649,10.422629,7.670640,10.141517,8.602855,0,-0.01788,0.00253,-0.01999,-0.01314,0.00964,-0.01189,0.00543,0.00183,1.15311,0.11125,3.27709
1.589,3.407530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.714310,69.193405,106.791100,97.117546,4.484704,0.103172,4.479560,9.546394,3.336791,12.014328,5.949378,0,3.478360,6.395792,0.000000,9.991931,5.807661,8.291619,8.330770,12.234767,8.346372,6.283187,8.732950,5.730286,9.325583,5.562003,9.149483,7.147178,10.431288,7.676378,10.154931,8.608539,0,-0.01837,0.00592,-0.01755,-0.01363,0.00854,-0.01266,0.00415,0.00168,1.17990,0.12114,3.27717
1.590,3.410050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.232346,69.858986,107.127617,97.703659,4.495140,0.316723,4.479626,9.559964,3.337932,12.007091,5.949216,0,3.482205,6.389171,0.000000,9.986052,5.812061,8.312816,8.332317,12.223231,8.352935,6.271912,8.741261,5.722749,9.333598,5.560733,9.158096,7.145706,10.439945,7.682116,10.168345,8.614222,0,-0.01736,0.00322,-0.02228,-0.01361,0.00827,-0.01245,0.00540,0.00175,1.20175,0.10654,3.27778
1.591,3.412697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.712494,70.585373,107.482765,98.313286,4.505696,0.525514,4.480045,9.570637,3.338918,11.999460,5.949528,0,3.486574,6.382513,0.000000,9.980992,5.816273,8.330151,8.333878,12.211986,8.358703,6.260545,8.747473,5.713727,9.340165,5.558442,9.165041,7.144475,10.444773,7.688603,10.178205,8.619450,0,-0.01776,0.00371,-0.01892,-0.01274,0.00967,-0.01207,0.00418,0.00214,1.21622,0.09121,3.27787
1.592,3.415409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.164963,71.356163,107.851524,98.940071,4.516315,0.730830,4.480722,9.579195,3.339790,11.991544,5.950184,0,3.491324,6.375828,0.000000,9.976531,5.820347,8.344666,8.335449,12.200953,8.363888,6.249112,8.752151,5.703619,9.345675,5.555405,9.170768,7.143418,10.446804,7.695637,10.185468,8.624344,0,-0.01953,0.00327,-0.02029,-0.01328,0.00742,-0.01280,0.00540,0.00259,1.23410,0.09795,3.27757
1.593,3.418242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.617447,72.126945,108.220284,99.566864,4.527054,0.936145,4.481400,9.587753,3.340661,11.983627,5.950841,0,3.496075,6.369143,0.000000,9.972069,5.824421,8.359182,8.337021,12.189920,8.369073,6.237679,8.756831,5.693511,9.351186,5.552368,9.176494,7.142362,10.448835,7.702671,10.192730,8.629239,0,-0.01654,0.00383,-0.02121,-0.01315,0.00864,-0.01366,0.00449,0.00183,1.24591,0.10232,3.27726
1.594,3.421137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.069916,72.897728,108.589043,100.193649,4.537856,1.141461,4.482077,9.596312,3.341533,11.975711,5.951498,0,3.500826,6.362457,0.000000,9.967607,5.828496,8.373699,8.338593,12.178887,8.374258,6.226245,8.761510,5.683403,9.356696,5.549331,9.182220,7.141306,10.450867,7.709705,10.199993,8.634133,0,-0.01910,0.00400,-0.02014,-0.01337,0.00815,-0.01276,0.00552,0.00244,1.26035,0.08763,3.27696
1.595,3.424132,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.632828,73.626534,108.984695,100.782028,4.548720,1.337050,4.483338,9.605916,3.342389,11.967923,5.951376,0,3.505973,6.355603,0.000000,9.965301,5.832554,8.384775,8.339928,12.167853,8.377022,6.213918,8.765512,5.674421,9.362435,5.547903,9.187793,7.140885,10.453720,7.717466,10.206172,8.642029,0,-0.01828,0.00519,-0.02106,-0.01349,0.00900,-0.01216,0.00449,0.00244,1.27362,0.07647,3.27665
1.596,3.427177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.276382,74.324692,109.399971,101.342361,4.559617,1.525537,4.485026,9.616284,3.343235,11.960230,5.950687,0,3.511409,6.348624,0.000000,9.964567,5.836600,8.393341,8.341090,12.156819,8.378016,6.200939,8.769020,5.666259,9.368342,5.547648,9.193254,7.140927,10.457173,7.725758,10.211558,8.652114,0,-0.02176,0.00206,-0.02045,-0.01282,0.00836,-0.01244,0.00525,0.00130,1.28711,0.08846,3.27635
