"Time","46 sw offset","45 sw onset","34 FRx (cm)","29 HRx (cm)","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
7.20,0,0,18.751732,14.397027,0.00327,0.00073,0.00063,0.00065,0.00084,0.00090,0.00079,0.00057,0.00033,0.09563,3.27720
7.21,0,0,18.848011,14.236024,0.00407,0.00073,0.00067,0.00073,0.00077,0.00099,0.00095,0.00052,-0.00013,0.09584,3.27691
7.22,0,0,18.891389,14.107003,0.00320,0.00067,0.00064,0.00073,0.00075,0.00103,0.00086,0.00051,0.00026,0.09676,3.27799
7.23,0,0,18.944762,13.997950,0.00328,0.00069,0.00067,0.00086,0.00076,0.00096,0.00076,0.00054,-0.00007,0.09723,3.27738
7.24,0,0,18.944762,13.870283,0.00321,0.00065,0.00068,0.00095,0.00137,0.00102,0.00075,0.00059,0.00013,0.09655,3.27780
7.25,0,0,18.991655,13.748341,0.00341,0.00071,0.00059,0.00078,0.00148,0.00096,0.00065,0.00057,0.00015,0.09557,3.27850
7.26,0,0,19.006649,13.610674,0.00346,0.00072,0.00057,0.00090,0.00108,0.00095,0.00059,0.00056,0.00009,0.09550,3.27735
7.27,0,0,19.044104,13.521639,0.00274,0.00071,0.00063,0.00092,0.00099,0.00095,0.00061,0.00058,0.00011,0.09585,3.27737
7.28,0,0,19.118672,13.439555,0.00250,0.00076,0.00061,0.00172,0.00088,0.00101,0.00072,0.00059,0.00013,0.09637,3.27703
7.29,0,0,19.203100,13.333530,0.00230,0.00082,0.00055,0.00360,0.00086,0.00111,0.00066,0.00060,0.00002,0.09646,3.27810
7.30,0,0,19.180201,13.221341,0.00187,0.00092,0.00061,0.00345,0.00113,0.00108,0.00064,0.00091,0.00000,0.09608,3.27668
7.31,0,0,19.096667,13.105321,0.00128,0.00096,0.00066,0.00148,0.00142,0.00091,0.00073,0.00092,0.00002,0.09622,3.27733
7.32,0,0,18.938051,12.961814,0.00202,0.00119,0.00067,0.00137,0.00156,0.00114,0.00074,0.00098,0.00013,0.09712,3.27724
7.33,0,0,18.847078,12.847171,0.00286,0.00153,0.00063,0.00320,0.00197,0.00130,0.00063,0.00114,0.00026,0.09733,3.27689
7.34,0,0,18.738670,12.775563,0.00244,0.00117,0.00062,0.00434,0.00201,0.00111,0.00063,0.00104,0.00013,0.09747,3.27682
7.35,0,0,18.592954,12.712361,0.00213,0.00118,0.00064,0.00285,0.00221,0.00096,0.00072,0.00125,0.00013,0.09698,3.27688
7.36,0,0,18.524905,12.585042,0.00243,0.00202,0.00065,0.00115,0.00181,0.00082,0.00074,0.00100,0.00004,0.09550,3.27720
7.37,0,0,18.431277,12.477831,0.00266,0.00180,0.00067,0.00152,0.00122,0.00088,0.00083,0.00057,0.00013,0.09519,3.27698
7.38,0,0,18.328272,12.365980,0.00231,0.00151,0.00064,0.00145,0.00098,0.00086,0.00076,0.00050,0.00037,0.09559,3.27698
7.39,0,0,18.223262,12.298217,0.00196,0.00158,0.00057,0.00065,0.00062,0.00077,0.00059,0.00045,0.00015,0.09552,3.27717
7.40,0,0,18.096180,12.230731,0.00144,0.00102,0.00056,0.00060,0.00092,0.00079,0.00066,0.00048,0.00015,0.09535,3.27668
7.41,0,0,17.974893,12.127165,0.00106,0.00108,0.00058,0.00054,0.00090,0.00080,0.00076,0.00055,-0.00011,0.09534,3.27696
7.42,0,0,17.854687,12.031398,0.00130,0.00200,0.00057,0.00054,0.00056,0.00076,0.00075,0.00060,0.00044,0.09484,3.27727
7.43,0,0,17.714796,11.968724,0.00131,0.00248,0.00056,0.00052,0.00052,0.00071,0.00067,0.00073,0.00017,0.09487,3.27779
7.44,0,0,17.598877,11.896405,0.00192,0.00625,0.00058,0.00072,0.00073,0.00090,0.00136,0.00115,0.00017,0.09516,3.27656
7.45,0,1,17.484863,11.845934,0.00322,0.00914,0.00188,0.00088,0.00107,0.00106,0.00229,0.00178,0.00044,0.09570,3.27713
7.46,0,0,17.371706,11.994130,0.00408,0.00671,0.00336,0.00087,0.00104,0.00106,0.00226,0.00158,0.00002,0.09545,3.27738
7.47,0,0,17.288454,12.342088,0.00417,0.00502,0.00361,0.00088,0.00099,0.00103,0.00281,0.00142,-0.00024,0.09481,3.27715
7.48,0,0,17.164065,12.824402,0.00319,0.00398,0.00326,0.00071,0.00087,0.00084,0.00323,0.00137,0.00015,0.09450,3.27739
7.49,0,0,17.027066,13.060457,0.00264,0.00414,0.00322,0.00062,0.00077,0.00076,0.00400,0.00112,0.00000,0.09501,3.27802
7.50,0,0,16.918043,13.270855,0.00259,0.00303,0.00360,0.00064,0.00092,0.00074,0.00508,0.00133,0.00013,0.09550,3.27693
7.51,0,0,16.822154,13.447723,0.00211,0.00118,0.00405,0.00059,0.00100,0.00072,0.00726,0.00159,0.00026,0.09559,3.27717
7.52,0,0,16.734652,13.625629,0.00168,0.00184,0.00389,0.00064,0.00096,0.00076,0.00836,0.00152,-0.00013,0.09536,3.27760
7.53,0,0,16.642412,13.839264,0.00115,0.00141,0.00266,0.00062,0.00086,0.00076,0.00892,0.00137,0.00017,0.09465,3.27745
7.54,0,0,16.537406,14.052399,0.00070,0.00070,0.00234,0.00053,0.00086,0.00073,0.01312,0.00196,0.00042,0.09449,3.27717
7.55,0,0,16.428235,14.265758,0.00066,0.00068,0.00191,0.00053,0.00102,0.00070,0.01572,0.00225,0.00015,0.09440,3.27769
7.56,0,0,16.309601,14.648258,0.00065,0.00060,0.00094,0.00056,0.00154,0.00075,0.01677,0.00179,0.00015,0.09475,3.27789
7.57,0,0,16.231105,14.982134,0.00073,0.00062,0.00102,0.00066,0.00169,0.00078,0.01483,0.00143,-0.00002,0.09480,3.27709
7.58,0,0,16.126444,15.043631,0.00074,0.00059,0.00130,0.00078,0.00144,0.00085,0.00771,0.00097,0.00039,0.09451,3.27770
7.59,1,0,16.033384,15.420383,0.00101,0.00091,0.00171,0.00098,0.00106,0.00100,0.00207,0.00066,0.00015,0.09416,3.27713
7.60,0,0,15.999679,15.353764,0.00201,0.00097,0.00142,0.00143,0.00090,0.00102,0.00094,0.00063,-0.00024,0.09451,3.27730
7.61,0,0,16.173445,15.232335,0.00325,0.00072,0.00077,0.00134,0.00081,0.00085,0.00081,0.00055,0.00017,0.09568,3.27772
