"Time","v2 R COP","49 RDS cle","47 R marks","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","39 FRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37 FLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","3 Platform"
0.167,0.000000,0,0,0.520683,6.275002,6.297671,11.186192,7.936120,6.642631,1,0,12.965265,7.443479,6.476382,6.071157,6.806619,8.357262,1.47256
0.168,0.000000,0,0,0.488520,6.275613,6.296777,11.101110,7.950565,6.634666,1,0,12.980046,7.419971,6.458781,6.062923,6.811288,8.349992,1.47435
0.169,0.000000,0,0,0.448024,6.276050,6.295629,11.013969,7.958270,6.625734,1,0,12.994598,7.378536,6.440830,6.053810,6.815961,8.342604,1.47535
0.170,0.000000,0,0,0.407528,6.276487,6.294398,10.926828,7.965974,6.617914,1,0,13.009150,7.337101,6.422878,6.044696,6.820634,8.335216,1.47285
0.171,0.000000,0,0,0.367031,6.276924,6.292948,10.839687,7.973679,6.613070,1,0,13.023702,7.295666,6.404927,6.035583,6.825306,8.327827,1.47466
0.172,0.000000,0,0,0.325274,6.277337,6.291433,10.752230,7.979895,6.610530,1,0,13.036402,7.254076,6.390603,6.026156,6.829910,8.331678,1.47332
0.173,0.000000,0,0,0.276693,6.277618,6.289750,10.663059,7.978054,6.614152,1,0,13.039088,7.211651,6.395903,6.015032,6.834142,8.396335,1.47294
0.174,0.000000,0,0,0.228113,6.277899,6.287998,10.573889,7.976212,6.618340,1,0,13.041774,7.169226,6.401203,6.003909,6.838373,8.460991,1.47338
0.175,0.000000,0,0,0.179533,6.278180,6.286065,10.484718,7.974370,6.624040,1,0,13.044459,7.126800,6.406502,5.992785,6.842604,8.525647,1.47346
0.176,0.000000,0,0,0.129919,6.278424,6.284057,10.395420,7.971415,6.628254,1,0,13.045131,7.084283,6.410596,5.981713,6.846060,8.590160,1.47430
0.177,0.000000,0,0,0.074715,6.278472,6.281847,10.305428,7.962432,6.628489,1,0,13.034906,7.041274,6.408161,5.970917,6.845325,8.653895,1.47490
0.178,0.000000,0,0,0.019512,6.278520,6.279572,10.215435,7.953449,6.627833,1,0,13.024681,6.998265,6.405726,5.960121,6.844589,8.717631,1.46904
0.179,0.000000,0,0,-0.035692,6.278568,6.277124,10.125443,7.944466,6.624791,1,0,13.014457,6.955255,6.403292,5.949325,6.843854,8.781366,1.47211
0.180,0.000000,0,0,-0.091362,6.278575,6.274624,10.040385,7.934615,6.621997,1,0,13.004273,6.912137,6.400877,5.938519,6.843086,8.845097,1.47422
0.181,0.000000,0,0,-0.149556,6.278360,6.271986,9.982026,7.920069,6.619872,1,0,12.994316,6.868429,6.398564,5.927664,6.842145,8.908800,1.47236
0.182,0.000000,0,0,-0.207750,6.278146,6.269301,9.923668,7.905523,6.617990,1,0,12.984359,6.824721,6.396253,5.916809,6.841205,8.972503,1.47375
0.183,0.000000,0,0,-0.265944,6.277931,6.266489,9.865309,7.890977,6.616764,1,0,12.974401,6.781013,6.393940,5.905953,6.840264,9.036206,1.47383
0.184,0.000000,0,0,-0.324705,6.277685,6.263629,9.801498,7.875650,6.615486,1,0,12.964458,6.752533,6.391679,5.895154,6.839274,9.099930,1.47349
0.185,0.000000,0,0,-0.386527,6.277274,6.260645,9.708195,7.856093,6.614074,1,0,12.954591,6.806438,6.389691,5.884660,6.838020,9.163767,1.47400
0.186,0.000000,0,0,-0.448349,6.276862,6.257609,9.614890,7.836535,6.612560,1,0,12.944725,6.860343,6.387703,5.874166,6.836766,9.227604,1.47272
0.187,0.000000,0,0,-0.510172,6.276450,6.254437,9.521585,7.816978,6.610774,1,0,12.934858,6.914248,6.385715,5.863672,6.835513,9.291441,1.47416
0.188,0.000000,0,0,-0.572387,6.275999,6.251213,9.428003,7.796633,6.608914,1,0,12.925027,6.952981,6.383697,5.853377,6.834151,9.355409,1.47343
0.189,0.000000,0,0,-0.636728,6.275337,6.247846,9.332918,7.772024,6.606860,1,0,12.915385,6.909631,6.381512,5.844159,6.832208,9.420080,1.47281
0.190,0.000000,0,0,-0.701069,6.274674,6.244439,9.237833,7.747415,6.604800,1,0,12.905743,6.866281,6.379328,5.834940,6.830265,9.484752,1.47486
0.191,0.000000,0,0,-0.765409,6.274012,6.240924,9.142747,7.722806,6.602728,1,0,12.896101,6.822930,6.377143,5.825721,6.828321,9.549424,1.47483
0.192,0.000000,0,0,-0.829375,6.273304,6.237386,9.047265,7.697537,6.600678,1,0,12.886542,6.774117,6.374965,5.811136,6.826270,9.614122,1.47350
0.193,0.000000,0,0,-0.891312,6.272351,6.233782,8.949638,7.668705,6.598691,1,0,12.877434,6.695749,6.372819,5.767518,6.823634,9.678964,1.47468
0.194,0.000000,0,0,-0.953248,6.271398,6.230163,8.852012,7.639873,6.596508,1,0,12.868325,6.617382,6.370673,5.723900,6.820998,9.743805,1.47722
0.195,0.000000,0,0,-1.015185,6.270445,6.226502,8.754385,7.611040,6.593801,1,0,12.859216,6.539015,6.368527,5.680282,6.818362,9.808646,1.47502
0.196,0.000000,0,0,-1.076121,6.269447,6.222836,8.665705,7.571203,6.590804,1,0,12.850954,6.449071,6.366307,5.636552,6.815728,9.862579,1.47304
0.197,0.000000,0,0,-1.131643,6.268209,6.219155,8.625427,7.471830,6.587031,1,0,12.847271,6.296499,6.363689,5.592217,6.813103,9.857502,1.47378
0.198,0.000000,0,0,-1.187164,6.266972,6.215493,8.585149,7.372457,6.583816,1,0,12.843588,6.143927,6.361070,5.547883,6.810478,9.852424,1.47311
0.199,0.000000,0,0,-1.242686,6.265734,6.211881,8.544871,7.273083,6.582093,1,0,12.839905,5.991354,6.358451,5.503549,6.807854,9.847346,1.47248
0.200,0.000000,0,0,-1.296119,6.264459,6.208314,8.513399,7.173561,6.581697,1,0,12.836213,5.838518,6.357256,5.459113,6.805854,9.842159,1.47403
0.201,0.000000,0,0,-1.338252,6.262983,6.204872,8.529569,7.073231,6.584851,1,0,12.832473,5.684250,6.363766,5.414127,6.807237,9.836385,1.47471
0.202,0.000000,0,0,-1.380385,6.261507,6.201498,8.545739,6.972902,6.588396,1,0,12.828732,5.529982,6.370275,5.369142,6.808620,9.830610,1.47222
0.203,0.000000,0,0,-1.422518,6.260031,6.198310,8.561909,6.872573,6.592986,1,0,12.824992,5.375714,6.376783,5.324156,6.810004,9.824836,1.47350
0.204,0.000000,0,0,-1.462406,6.258544,6.195205,8.593447,6.771978,6.596824,1,0,12.821279,5.229010,6.382336,5.284449,6.811389,9.818958,1.48304
0.205,0.000000,0,0,-1.490147,6.256996,6.192325,8.708129,6.669948,6.598650,1,0,12.817709,5.123220,6.382716,5.273299,6.812788,9.812523,1.47425
0.206,0.000000,0,0,-1.517888,6.255447,6.189508,8.822812,6.567917,6.600018,1,0,12.814139,5.017432,6.383096,5.262148,6.814186,9.806087,1.47273
0.207,0.000000,0,0,-1.545629,6.253899,6.186863,8.937495,6.465887,6.600156,1,0,12.810570,4.911643,6.383476,5.250998,6.815584,9.799651,1.47422
0.208,0.000000,0,0,-1.571710,6.252332,6.184257,9.044918,6.373570,6.600419,1,0,12.805990,4.812114,6.383873,5.210820,6.816916,9.793204,1.47338
0.209,0.000000,0,0,-1.588812,6.250664,6.181758,9.113066,6.333807,6.601015,1,0,12.795943,4.746455,6.384362,5.013596,6.817891,9.786696,1.47339
0.210,0.000000,0,0,-1.605914,6.248996,6.179303,9.181213,6.294043,6.601677,1,0,12.785897,4.680795,6.384851,4.816371,6.818865,9.780190,1.47422
0.211,0.000000,0,0,-1.623015,6.247328,6.176965,9.249361,6.254279,6.602520,1,0,12.775850,4.615136,6.385339,4.619147,6.819840,9.773683,1.47095
0.212,0.000000,0,0,-1.639147,6.245661,6.174676,9.317690,6.231777,6.603233,1,0,12.765827,4.561080,6.385786,4.421687,6.820699,9.767153,1.47347
0.213,0.000000,0,0,-1.650029,6.244001,6.172517,9.386995,6.302663,6.603604,1,0,12.755930,4.569801,6.386007,4.222954,6.820927,9.760504,1.47257
0.214,0.000000,0,0,-1.660912,6.242342,6.170372,9.456301,6.373549,6.603903,1,0,12.746032,4.578523,6.386228,4.024221,6.821156,9.753855,1.47297
0.215,0.000000,0,0,-1.671795,6.240683,6.168264,9.525606,6.444436,6.604011,1,0,12.736135,4.587245,6.386448,3.825489,6.821384,9.747206,1.47458
0.216,0.000000,0,0,-1.683071,6.239021,6.166131,9.583695,6.514818,6.604140,1,0,12.726233,4.595598,6.386684,3.655811,6.821544,9.740548,1.47305
0.217,0.000000,0,0,-1.696475,6.237350,6.163934,9.581105,6.582476,6.604328,1,0,12.716305,4.601956,6.386997,3.643330,6.821330,9.733850,1.47359
0.218,0.000000,0,0,-1.709878,6.235680,6.161710,9.578515,6.650133,6.604448,1,0,12.706377,4.608313,6.387311,3.630849,6.821116,9.727153,1.47186
0.219,0.000000,0,0,-1.723282,6.234009,6.159416,9.575925,6.717791,6.604391,1,0,12.696448,4.614671,6.387624,3.618367,6.820903,9.720455,1.47283
0.220,0.000000,0,0,-1.736995,6.232326,6.157103,9.573135,6.785046,6.604209,1,0,12.686549,4.621027,6.387972,3.605783,6.820621,9.713823,1.47385
0.221,0.000000,0,0,-1.752383,6.230573,6.154736,9.569273,6.850128,6.603695,1,0,12.676806,4.627377,6.388508,3.592645,6.819972,9.707546,1.47183
0.222,0.000000,0,0,-1.767771,6.228820,6.152343,9.565410,6.915210,6.603403,1,0,12.667064,4.633727,6.389045,3.579507,6.819323,9.701270,1.47347
0.223,0.000000,0,0,-1.783159,6.227067,6.149883,9.561547,6.980291,6.603704,1,0,12.657321,4.640076,6.389581,3.566368,6.818674,9.694993,1.47233
0.224,0.000000,0,0,-1.799412,6.225309,6.147387,9.557665,7.029019,6.604583,1,0,12.647537,4.646442,6.391239,3.562633,6.817944,9.688601,1.47589
0.225,0.000000,0,0,-1.820349,6.223517,6.144796,9.553680,6.989264,6.607010,1,0,12.637539,4.652897,6.398962,3.609774,6.816775,9.681584,1.47277
0.226,0.000000,0,0,-1.841285,6.221726,6.142153,9.549696,6.949508,6.609853,1,0,12.627540,4.659352,6.406687,3.656914,6.815607,9.674568,1.47276
0.227,0.000000,0,0,-1.862221,6.219935,6.139371,9.545712,6.909752,6.613809,1,0,12.617541,4.665808,6.414411,3.704054,6.814439,9.667552,1.47377
0.228,0.000000,0,0,-1.884034,6.218115,6.136524,9.541680,6.870585,6.617817,1,0,12.608683,4.675597,6.422151,3.741733,6.813191,9.660380,1.47291
0.229,0.000000,0,0,-1.910593,6.216140,6.133505,9.537397,6.834601,6.621969,1,0,12.605990,4.703428,6.429980,3.728222,6.811513,9.652364,1.47435
0.230,0.000000,0,0,-1.937152,6.214165,6.130434,9.533113,6.798617,6.625598,1,0,12.603299,4.731259,6.437809,3.714711,6.809835,9.644348,1.47264
0.231,0.000000,0,0,-1.963710,6.212189,6.127223,9.528831,6.762632,6.627828,1,0,12.600608,4.759090,6.445638,3.701200,6.808157,9.636332,1.47155
0.232,0.000000,0,0,-1.991773,6.210215,6.123971,9.537776,6.727076,6.629189,1,0,12.597961,4.787079,6.452348,3.687787,6.806456,9.628251,1.47294
0.233,0.000000,0,0,-2.027973,6.208244,6.120605,9.618298,6.693831,6.628223,1,0,12.595561,4.815926,6.453007,3.674904,6.804627,9.619819,1.47228
0.234,0.000000,0,0,-2.064173,6.206274,6.117156,9.698818,6.660588,6.627439,1,0,12.593161,4.844772,6.453666,3.662020,6.802799,9.611387,1.47552
0.235,0.000000,0,0,-2.100373,6.204303,6.113482,9.779340,6.627344,6.627140,1,0,12.590760,4.873619,6.454325,3.649137,6.800971,9.602955,1.47399
0.236,0.000000,0,0,-2.139268,6.202306,6.109674,9.860198,6.594584,6.628130,1,0,12.587362,4.902481,6.456192,3.636198,6.799950,9.594382,1.47458
0.237,0.000000,0,0,-2.192743,6.200164,6.105513,9.942882,6.564446,6.632572,1,0,12.578571,4.931429,6.464589,3.622956,6.803298,9.585047,1.47260
0.238,0.000000,0,0,-2.246218,6.198022,6.101206,10.025566,6.534308,6.637715,1,0,12.569781,4.960377,6.472987,3.609714,6.806646,9.575711,1.47260
0.239,0.000000,0,0,-2.299694,6.195880,6.096514,10.108250,6.504171,6.644733,1,0,12.560990,4.989325,6.481384,3.596472,6.809994,9.566377,1.47218
0.240,0.000000,0,0,-2.356410,6.193701,6.091673,10.191247,6.474192,6.651550,1,0,12.553442,5.018363,6.489757,3.583479,6.813368,9.545770,1.47308
0.241,0.000000,0,0,-2.430657,6.191324,6.086432,10.275943,6.445076,6.657825,1,0,12.552617,5.047891,6.497991,3.571834,6.816886,9.464179,1.47412
0.242,0.000000,0,0,-2.504905,6.188947,6.081021,10.360638,6.415959,6.663905,1,0,12.551792,5.077419,6.506225,3.560188,6.820404,9.382588,1.47191
0.243,0.000000,0,0,-2.579152,6.186570,6.075149,10.445333,6.386843,6.669462,1,0,12.550966,5.106947,6.514459,3.548542,6.823922,9.300998,1.47402
0.244,0.000000,0,0,-2.656803,6.184137,6.069088,10.530127,6.357830,6.675067,1,0,12.550550,5.121273,6.522737,3.536946,6.827443,9.219461,1.47177
0.245,0.000000,0,0,-2.752866,6.181399,6.062519,10.615447,6.329376,6.680803,1,0,12.552345,5.053343,6.531253,3.525617,6.830978,9.138222,1.47397
0.246,0.000000,0,0,-2.848928,6.178661,6.055789,10.700768,6.300922,6.686681,1,0,12.554140,4.985415,6.539770,3.514287,6.834514,9.056981,1.47262
0.247,0.000000,0,0,-2.944991,6.175924,6.048630,10.786088,6.272468,6.692935,1,0,12.555935,4.917485,6.548287,3.502957,6.838049,8.975741,1.47396
0.248,0.000000,0,0,-3.042435,6.173116,6.041355,10.866449,6.244300,6.699363,1,0,12.558101,4.864761,6.557084,3.491581,6.841660,8.894504,1.47237
0.249,0.000000,0,0,-3.147349,6.169927,6.033768,10.919982,6.217681,6.706254,1,0,12.562277,4.894298,6.567401,3.479957,6.845684,8.813279,1.47372
0.250,0.000000,0,0,-3.252263,6.166738,6.026109,10.973515,6.191062,6.713281,1,0,12.566453,4.923834,6.577719,3.468333,6.849707,8.732054,1.46980
0.251,0.000000,0,0,-3.357177,6.163548,6.018260,11.027048,6.164443,6.720674,1,0,12.570629,4.953371,6.588036,3.456709,6.853731,8.650829,1.47401
0.252,0.000000,0,0,-3.460756,6.160275,6.010386,11.086047,6.138260,6.728189,1,0,12.575113,4.982950,6.598807,3.445036,6.857709,8.569607,1.47427
0.253,0.000000,0,0,-3.557112,6.156551,6.002445,11.174623,6.114435,6.736031,1,0,12.581261,5.012765,6.612036,3.433097,6.861444,8.488398,1.47287
0.254,0.000000,0,0,-3.653468,6.152826,5.994524,11.263197,6.090610,6.744184,1,0,12.587408,5.042580,6.625265,3.421158,6.865178,8.407188,1.47157
0.255,0.000000,0,0,-3.749824,6.149101,5.986660,11.351772,6.066784,6.753169,1,0,12.593555,5.072395,6.638493,3.409219,6.868912,8.325979,1.47518
0.256,0.000000,0,0,-3.842513,6.145304,5.978867,11.440654,6.043380,6.762535,1,0,12.574293,5.102431,6.652119,3.397552,6.872582,8.244770,1.47343
0.257,0.000000,0,0,-3.915368,6.141118,5.971262,11.531193,6.022259,6.772920,1,0,12.417557,5.133669,6.667894,3.387361,6.875900,8.163559,1.47247
0.258,0.000000,0,0,-3.988222,6.136931,5.963784,11.621733,6.001139,6.782900,1,0,12.260819,5.164906,6.683669,3.377170,6.879219,8.082348,1.47460
0.259,0.000000,0,0,-4.061076,6.132744,5.956650,11.712272,5.980018,6.791794,1,0,12.104082,5.196144,6.699444,3.366979,6.882538,8.001138,1.47410
0.260,0.000000,0,0,-4.128593,6.128528,5.949699,11.803163,5.959773,6.799517,1,0,11.947250,5.227623,6.713958,3.357405,6.885168,7.919891,1.47078
0.261,0.000000,0,0,-4.167234,6.124146,5.943235,11.895958,5.944267,6.804104,1,0,11.789906,5.260406,6.721653,3.351169,6.884072,7.838450,1.47230
0.262,0.000000,0,0,-4.205876,6.119765,5.936971,11.988752,5.928761,6.808061,1,0,11.632561,5.293190,6.729347,3.344932,6.882977,7.757010,1.47426
0.263,0.000000,0,0,-4.244517,6.115384,5.931240,12.081548,5.913256,6.810329,1,0,11.475216,5.325974,6.737041,3.338696,6.881881,7.675569,1.47324
0.264,0.000000,0,0,-4.278152,6.111006,5.925709,12.174582,5.898720,6.812733,1,0,11.317078,5.359010,6.744648,3.333106,6.880780,7.605006,1.47618
0.265,0.000000,0,0,-4.284707,6.106645,5.920714,12.268914,5.889431,6.815495,1,0,11.154646,5.393408,6.751782,3.331017,6.879650,7.593292,1.47388
0.266,0.000000,0,0,-4.291261,6.102283,5.915889,12.363246,5.880142,6.818376,1,0,10.992214,5.427805,6.758917,3.328927,6.878520,7.581578,1.47294
0.267,0.000000,0,0,-4.297814,6.097922,5.911522,12.457578,5.870853,6.821570,1,0,10.829783,5.462203,6.766052,3.326838,6.877389,7.569864,1.47352
0.268,0.000000,0,0,-4.300248,6.093554,5.907297,12.552197,5.862660,6.824687,1,0,10.667400,5.490409,6.773159,3.325128,6.876243,7.558290,1.47404
0.269,0.000000,0,0,-4.280387,6.089148,5.903448,12.648373,5.860397,6.827591,1,0,10.505280,5.485116,6.780107,3.325475,6.875003,7.547469,1.47330
0.270,0.000000,0,0,-4.260526,6.084742,5.899747,12.744549,5.858134,6.830471,1,0,10.343160,5.479823,6.787057,3.325822,6.873764,7.536648,1.47385
0.271,0.000000,0,0,-4.240665,6.080335,5.896441,12.840724,5.855871,6.833285,1,0,10.181040,5.474530,6.794006,3.326169,6.872525,7.525827,1.47261
0.272,0.000000,0,0,-4.217759,6.075963,5.893289,12.921423,5.855217,6.836172,1,0,10.018975,5.469769,6.801004,3.326853,6.871317,7.515098,1.47267
0.273,0.000000,0,0,-4.178373,6.071775,5.890554,12.918393,5.863269,6.839253,1,0,9.857211,5.467882,6.808268,3.329359,6.870280,7.504863,1.47615
0.274,0.000000,0,0,-4.138987,6.067587,5.887943,12.915363,5.871321,6.842350,1,0,9.695446,5.465994,6.815532,3.331865,6.869244,7.494627,1.47599
0.275,0.000000,0,0,-4.099600,6.063399,5.885661,12.912333,5.879373,6.845491,1,0,9.533682,5.464107,6.822795,3.334371,6.868207,7.484392,1.47239
0.276,0.000000,0,0,-4.058395,6.059239,5.883465,12.908495,5.888676,6.848568,1,0,9.372015,5.462601,6.830030,3.337551,6.867113,7.474162,1.47330
0.277,0.000000,0,0,-4.007354,6.055226,5.881499,12.900282,5.904747,6.851475,1,0,9.210873,5.463159,6.837105,3.344376,6.865708,7.463956,1.46782
0.278,0.000000,0,0,-3.956313,6.051213,5.879612,12.892070,5.920818,6.854347,1,0,9.049731,5.463717,6.844180,3.351201,6.864304,7.453751,1.47393
0.279,0.000000,0,0,-3.905271,6.047200,5.877940,12.883857,5.936890,6.857124,1,0,8.888589,5.464274,6.851255,3.358026,6.862899,7.443545,1.47138
0.280,0.000000,0,0,-3.853162,6.043224,5.876346,12.875363,5.953804,6.859913,1,0,8.727540,5.464835,6.858340,3.365438,6.861476,7.433415,1.47518
0.281,0.000000,0,0,-3.795279,6.039449,5.874964,12.865351,5.975278,6.862733,1,0,8.566993,5.465414,6.865476,3.376027,6.859962,7.423692,1.47427
0.282,0.000000,0,0,-3.737395,6.035675,5.873638,12.855339,5.996752,6.865548,1,0,8.406446,5.465992,6.872612,3.386615,6.858447,7.413970,1.47687
0.283,0.000000,0,0,-3.679512,6.031899,5.872460,12.845326,6.018226,6.868352,1,0,8.245898,5.466570,6.879747,3.397204,6.856932,7.404247,1.47234
0.284,0.000000,0,0,-3.621969,6.028172,5.871311,12.835186,6.039731,6.871130,1,0,8.111280,5.467115,6.886870,3.398939,6.855407,7.394550,1.47190
0.285,0.000000,0,0,-3.566268,6.024702,5.870235,12.824351,6.061400,6.873837,1,0,8.116947,5.467483,6.893924,3.352773,6.853834,7.384994,1.47294
0.286,0.000000,0,0,-3.510568,6.021232,5.869168,12.813518,6.083069,6.876561,1,0,8.122614,5.467850,6.900978,3.306608,6.852260,7.375437,1.47268
0.287,0.000000,0,0,-3.454867,6.017761,5.868124,12.802683,6.104738,6.879325,1,0,8.128282,5.468217,6.908031,3.260442,6.850687,7.365880,1.47389
0.288,0.000000,0,0,-3.400051,6.014324,5.867074,12.792016,6.110329,6.882151,1,0,8.134254,5.468539,6.915203,3.239501,6.849099,7.356400,1.47557
0.289,0.000000,0,0,-3.350018,6.011064,5.866009,12.782253,6.028929,6.885141,1,0,8.141879,5.468615,6.923014,3.355036,6.847436,7.347331,1.47510
0.290,0.000000,0,0,-3.299984,6.007803,5.864930,12.772491,5.947530,6.888172,1,0,8.149505,5.468690,6.930824,3.470571,6.845773,7.338263,1.47327
0.291,0.000000,0,0,-3.249951,6.004543,5.863814,12.762728,5.866130,6.891313,1,0,8.157130,5.468767,6.938634,3.586106,6.844110,7.329194,1.47123
0.292,0.000000,0,0,-3.201080,6.001308,5.862679,12.753004,5.801806,6.894458,1,0,8.165020,5.468855,6.946441,3.701265,6.842466,7.320267,1.46517
0.293,0.000000,0,0,-3.158492,5.998210,5.861491,12.743494,5.829863,6.897615,1,0,8.174335,5.469010,6.954226,3.814387,6.840920,7.312109,1.47372
0.294,0.000000,0,0,-3.115905,5.995111,5.860271,12.733983,5.857920,6.900753,1,0,8.183650,5.469165,6.962012,3.927509,6.839374,7.303952,1.47364
0.295,0.000000,0,0,-3.073317,5.992013,5.858965,12.724473,5.885976,6.903844,1,0,8.192966,5.469320,6.969798,4.040631,6.837828,7.295794,1.47382
0.296,0.000000,0,0,-3.032074,5.988939,5.857621,12.714974,5.914365,6.906901,1,0,8.202355,5.469518,6.977533,4.153661,6.836262,7.287740,1.47363
0.297,0.000000,0,0,-2.998101,5.985996,5.856174,12.705542,5.944548,6.909870,1,0,8.212151,5.469949,6.984996,4.266193,6.834591,7.280250,1.47286
0.298,0.000000,0,0,-2.964129,5.983052,5.854713,12.696110,5.974730,6.912803,1,0,8.221946,5.470381,6.992459,4.378726,6.832921,7.272760,1.47374
0.299,0.000000,0,0,-2.930157,5.980109,5.853221,12.686677,6.004913,6.915642,1,0,8.231741,5.470812,6.999922,4.491258,6.831250,7.265270,1.47412
0.300,0.000000,0,0,-2.896301,5.977185,5.851748,12.677206,6.035465,6.918443,1,0,8.241429,5.471235,7.007286,4.603445,6.829574,7.257787,1.47402
0.301,0.000000,0,0,-2.863074,5.974370,5.850326,12.667526,6.068015,6.921140,1,0,8.250540,5.471610,7.014109,4.713765,6.827869,7.250342,1.47397
0.302,0.000000,0,0,-2.829847,5.971556,5.848927,12.657847,6.100565,6.923770,1,0,8.259649,5.471984,7.020932,4.824085,6.826164,7.242897,1.47216
0.303,0.000000,0,0,-2.796620,5.968741,5.847588,12.648168,6.133116,6.926220,1,0,8.268760,5.472358,7.027755,4.934406,6.824459,7.235452,1.47258
0.304,0.000000,0,0,-2.763261,5.965944,5.846268,12.638458,6.165795,6.928572,1,0,8.277883,5.472681,7.034373,5.044611,6.822750,7.227974,1.47344
0.305,0.000000,0,0,-2.729189,5.963241,5.844999,12.628585,6.199175,6.930663,1,0,8.287079,5.472724,7.039883,5.154199,6.821023,7.220318,1.47609
0.306,0.000000,0,0,-2.695118,5.960538,5.843751,12.618711,6.232554,6.932656,1,0,8.296274,5.472767,7.045392,5.263786,6.819294,7.212662,1.47402
0.307,0.000000,0,0,-2.661047,5.957835,5.842556,12.608838,6.265934,6.934389,1,0,8.305470,5.472810,7.050901,5.373374,6.817567,7.205006,1.47330
0.308,0.000000,0,0,-2.626034,5.955136,5.841392,12.598937,6.299906,6.936020,1,0,8.314513,5.472849,7.056174,5.482975,6.815807,7.197223,1.47410
0.309,0.000000,0,0,-2.585927,5.952456,5.840304,12.588884,6.337091,6.937382,1,0,8.322733,5.472863,7.060168,5.592656,6.813873,7.188751,1.47471
0.310,0.000000,0,0,-2.545820,5.949775,5.839287,12.578833,6.374276,6.938582,1,0,8.330952,5.472877,7.064163,5.702337,6.811938,7.180280,1.47413
0.311,0.000000,0,0,-2.505714,5.947094,5.838457,12.568780,6.411461,6.939351,1,0,8.339170,5.472890,7.068158,5.812017,6.810004,7.171808,1.47250
0.312,0.000000,0,0,-2.464601,5.944469,5.837730,12.558734,6.449047,6.939899,1,0,8.346985,5.472899,7.071731,5.921659,6.808043,7.163384,1.47316
0.313,0.000000,0,0,-2.418042,5.942146,5.837284,12.548723,6.488804,6.939860,1,0,8.352610,5.472880,7.073021,6.031095,6.805935,7.155221,1.47671
0.314,0.000000,0,0,-2.371484,5.939822,5.836905,12.538713,6.528561,6.939641,1,0,8.358234,5.472861,7.074312,6.140531,6.803828,7.147057,1.47374
