"Time","v2 R COP","49 RDS cle","47 R marks","46 HLr swoff","45 FLr swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","52 HLl swoff","51 HLr swoff","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.048,4.207114,1,0,0,0,7.045284,0.318705,14.338911,4.756341,-7.632628,16.934193,5.685339,-5.470972,12.588304,0.000000,37.348080,-17.784916,4.859749,5.657636,0,0,1,0,14.725904,3.657488,6.969030,-10.449452,12.996948,136.083847,0,61.450348,43.143383,76.263214,8.160872,17.400614,7.966197,13.091110,8.134315,12.491537,8.802752,12.099098,8.861475,13.898066,9.916872,12.695621,10.591883,13.660011,0,0.02465,-0.06064,-0.01805,0.00046,0.00914,-0.01222,0.00648,0.00193,-0.00015,0.11499,3.27795
0.049,4.208229,1,0,0,0,7.043327,0.321398,14.361836,4.757940,-7.904276,16.925777,5.879860,-4.650797,12.582241,0.000000,38.008675,-15.299840,4.984404,5.652426,0,0,1,0,14.764685,3.657546,6.971740,-10.496754,12.986299,135.821869,0,61.350513,43.210739,76.775757,8.158138,17.400375,7.967565,13.085746,8.136314,12.491112,8.811135,12.102033,8.852735,13.901273,9.920772,12.710351,10.593332,13.674809,0,0.02513,-0.06895,-0.01700,0.00501,0.00944,-0.01202,0.00579,0.00317,0.00007,0.11411,3.27757
0.050,4.209167,1,0,0,0,7.041371,0.324092,14.384762,4.759538,-8.175924,16.917360,6.074382,-3.830623,12.576180,0.000000,38.669273,-12.814763,5.097688,5.647216,0,0,1,0,14.803465,3.657604,6.974450,-10.544055,12.975649,135.559906,0,61.250679,43.278099,77.288300,8.155403,17.400139,7.968932,13.080381,8.138313,12.490687,8.819519,12.104968,8.843994,13.904480,9.924672,12.725080,10.594782,13.689606,0,0.02308,-0.07014,-0.02185,0.00508,0.00816,-0.01308,0.00536,0.00264,0.00016,0.11183,3.27720
0.051,4.209776,1,0,0,0,7.039415,0.326785,14.407687,4.761136,-8.447573,16.908945,6.268903,-3.010448,12.570117,0.000000,39.329872,-10.329686,5.189669,5.642007,0,0,1,0,14.842245,3.657661,6.977160,-10.591356,12.964999,135.297928,0,61.150845,43.345455,77.800842,8.152669,17.399900,7.970299,13.075017,8.140311,12.490262,8.827903,12.107903,8.835254,13.907687,9.928572,12.739810,10.596232,13.704403,0,0.01342,-0.06241,-0.01899,0.00576,0.00792,-0.01357,0.00507,0.00253,-0.00007,0.10966,3.27690
0.052,4.209035,1,0,0,0,7.038359,0.328278,14.427059,4.761472,-8.697452,16.900223,6.419476,-2.114847,12.565150,0.000000,39.972202,-8.120589,5.273654,5.636680,0,0,1,0,14.881700,3.656834,6.977854,-10.634277,12.954303,135.255249,0,60.917107,43.430260,78.352272,8.150141,17.398237,7.970670,13.068582,8.142031,12.489857,8.836050,12.109038,8.825716,13.908913,9.932235,12.753400,10.597713,13.718319,0,0.00060,-0.04970,-0.02255,0.00319,0.00759,-0.01137,0.00553,0.00356,0.00001,0.10934,3.27663
0.053,4.205768,1,1,0,0,7.040122,0.326013,14.435301,4.757854,-8.879147,16.890549,6.432389,-0.982995,12.563616,0.000000,40.557308,-6.775926,5.342660,5.630987,0,0,1,0,14.923266,3.653236,6.972239,-10.663479,12.943460,135.899475,0,60.263943,43.569725,79.025467,8.148260,17.392109,7.967917,13.058791,8.142874,12.489513,8.843461,12.104538,8.813682,13.903931,9.935154,12.763421,10.599292,13.729476,0,-0.01503,-0.03104,-0.02017,0.00380,0.00945,-0.01400,0.00701,0.00304,0.00000,0.11243,3.27648
0.054,3.472204,0,0,0,0,7.041885,0.323748,14.443542,4.754237,-9.060842,16.880873,6.445302,0.148858,12.562080,0.000000,41.142418,-5.431263,5.402737,5.625294,0,0,1,0,14.964833,3.649637,6.966623,-10.692679,12.932619,136.543686,0,59.610783,43.709187,79.698669,8.146379,17.385981,7.965166,13.049001,8.143717,12.489170,8.850871,12.100037,8.801647,13.898949,9.938074,12.773442,10.600870,13.740633,0,-0.03158,-0.01089,-0.01989,0.00692,0.00900,-0.01105,0.00575,0.00265,0.00008,0.11666,3.27645
0.055,1.370386,0,0,0,0,7.043649,0.321483,14.451784,4.750619,-9.242537,16.871197,6.458216,1.280710,12.560545,0.000000,41.727528,-4.086599,5.446087,5.619602,0,0,1,0,15.006400,3.646039,6.961007,-10.721881,12.921777,137.187912,0,58.957619,43.848652,80.371872,8.144500,17.379852,7.962413,13.039210,8.144560,12.488827,8.858281,12.095536,8.789612,13.893968,9.940993,12.783464,10.602448,13.751790,0,-0.04543,0.00889,-0.01865,-0.00237,0.00722,-0.01091,0.00527,0.00355,-0.00007,0.11424,3.27675
0.056,0.000000,0,0,0,0,7.044620,0.320332,14.462830,4.748284,-9.401018,16.861422,6.471621,2.463910,12.560415,0.000000,42.297504,-3.021077,5.479764,5.615585,0,0,1,0,15.048444,3.643354,6.957042,-10.745474,12.910916,137.809174,0,58.483326,43.984241,80.976212,8.142776,17.371275,7.960308,13.028256,8.146858,12.487595,8.865843,12.092958,8.779278,13.890832,9.944448,12.794397,10.604101,13.763753,0,-0.05263,0.02207,-0.02165,0.00864,0.00828,-0.01200,0.00473,0.00198,0.00001,0.11079,3.27710
0.057,0.000000,0,0,0,0,7.043108,0.322670,14.482657,4.749964,-9.486789,16.851336,6.486566,3.807940,12.564689,0.000000,42.820076,-2.829890,5.495318,5.616820,0,0,1,0,15.091982,3.643531,6.958249,-10.751499,12.899996,138.358521,0,58.569305,44.107704,81.364861,8.141549,17.355024,7.960227,13.013659,8.153714,12.483578,8.873879,12.096403,8.774270,13.893482,9.949581,12.808187,10.605988,13.778237,0,-0.05632,0.03159,-0.01983,0.00001,0.00857,-0.01193,0.00671,0.00187,0.00001,0.10874,3.27755
0.058,0.000000,0,0,0,0,7.041597,0.325007,14.502485,4.751645,-9.572560,16.841248,6.501510,5.151970,12.568962,0.000000,43.342651,-2.638704,5.507255,5.618055,0,0,1,0,15.135519,3.643708,6.959455,-10.757524,12.889074,138.907883,0,58.655281,44.231167,81.753510,8.140322,17.338772,7.960146,12.999061,8.160570,12.479561,8.881916,12.099849,8.769262,13.896132,9.954714,12.821977,10.607874,13.792723,0,-0.05596,0.03535,-0.02321,0.00487,0.00911,-0.01350,0.00475,0.00277,-0.00023,0.11008,3.27787
0.059,0.000000,0,0,0,0,7.040086,0.327345,14.522313,4.753325,-9.658331,16.831161,6.516454,6.496000,12.573236,0.000000,43.865227,-2.447517,5.512412,5.619291,0,0,1,0,15.179057,3.643886,6.960662,-10.763549,12.878154,139.457245,0,58.741261,44.354630,82.142166,8.139094,17.322521,7.960065,12.984463,8.167426,12.475545,8.889953,12.103293,8.764255,13.898783,9.959846,12.835766,10.609760,13.807207,0,-0.04876,0.03218,-0.01974,0.00290,0.00842,-0.01278,0.00530,0.00235,0.00007,0.11184,3.27780
0.060,0.000000,0,0,0,0,7.039083,0.328628,14.539648,4.754727,-9.727582,16.821129,6.529747,7.854922,12.579021,0.000000,44.374161,-2.227539,5.520298,5.620415,0,0,1,0,15.222995,3.644682,6.960701,-10.761851,12.867262,139.995972,0,58.847385,44.433727,82.531364,8.137900,17.306351,7.958856,12.970559,8.174381,12.470449,8.898911,12.106259,8.758755,13.900703,9.964403,12.848942,10.610967,13.820930,0,-0.03816,0.02019,-0.02335,0.00185,0.00886,-0.01281,0.00549,0.00178,0.00000,0.11274,3.27766
0.061,0.000000,0,0,0,0,7.039671,0.326606,14.549175,4.755259,-9.745086,16.811266,6.537866,9.260489,12.589542,0.000000,44.840374,-1.917381,5.533296,5.621193,0,0,1,0,15.268182,3.647414,6.957078,-10.735963,12.856459,140.501373,0,59.016628,44.373859,82.922287,8.136811,17.290440,7.954108,12.958834,8.181647,12.461976,8.910760,12.107724,8.751712,13.900339,9.967159,12.860196,10.610046,13.832268,0,-0.02635,0.00795,-0.01818,0.01920,0.00952,-0.01244,0.00629,0.00288,0.00000,0.11385,3.27736
0.062,0.000000,0,0,0,0,7.040259,0.324583,14.558702,4.755791,-9.762589,16.801403,6.545985,10.666056,12.600065,0.000000,45.306583,-1.607223,5.547397,5.621971,0,0,1,0,15.313369,3.650147,6.953455,-10.710074,12.845655,141.006790,0,59.185867,44.313992,83.313210,8.135722,17.274529,7.949360,12.947107,8.188914,12.453502,8.922607,12.109189,8.744669,13.899976,9.969914,12.871451,10.609126,13.843604,0,-0.01318,-0.00834,-0.02124,0.01339,0.00933,-0.01346,0.00604,0.00126,0.00001,0.11004,3.27713
0.063,0.000000,0,0,0,0,7.040848,0.322561,14.568230,4.756323,-9.780093,16.791540,6.554104,12.071623,12.610587,0.000000,45.772797,-1.297066,5.563561,5.622749,0,0,1,0,15.358556,3.652879,6.949833,-10.684186,12.834852,141.512192,0,59.355110,44.254124,83.704132,8.134633,17.258617,7.944613,12.935382,8.196180,12.445028,8.934455,12.110654,8.737627,13.899612,9.972671,12.882706,10.608206,13.854941,0,-0.00115,-0.02470,-0.02308,0.00059,0.00790,-0.01270,0.00685,0.00315,0.00008,0.10681,3.27713
0.064,0.000000,0,0,0,0,7.041620,0.321358,14.577345,4.756446,-9.790231,16.781725,6.562527,13.457818,12.622573,0.000000,46.226070,-1.022240,5.577607,5.623274,0,0,1,0,15.404184,3.654953,6.947516,-10.652443,12.824094,141.907471,0,59.596256,44.208843,84.092155,8.133412,17.244324,7.940790,12.923805,8.202820,12.437728,8.945726,12.113564,8.731676,13.900754,9.975761,12.894700,10.608368,13.866838,0,0.00607,-0.03913,-0.02163,0.00581,0.00787,-0.01175,0.00089,0.00445,0.00000,0.10908,3.27707
0.065,0.000000,0,0,0,0,7.042968,0.322721,14.585166,4.755284,-9.777296,16.772057,6.571900,14.783336,12.639144,0.000000,46.638813,-0.858081,5.587682,5.623006,0,0,1,0,15.451193,3.654961,6.949289,-10.602365,12.813476,141.957779,0,60.062618,44.209259,84.471115,8.131780,17.235096,7.939863,12.912696,8.207495,12.434104,8.955191,12.121002,8.729147,13.906612,9.979901,12.909008,10.611920,13.880484,0,0.01536,-0.05220,-0.01962,0.00353,0.00905,-0.01239,0.00811,0.00220,0.00015,0.11103,3.27684
0.066,0.000000,0,0,0,0,7.044316,0.324083,14.592987,4.754123,-9.764362,16.762388,6.581274,16.108854,12.655715,0.000000,47.051556,-0.693922,5.595893,5.622738,0,0,1,0,15.498201,3.654969,6.951062,-10.552287,12.802856,142.008087,0,60.528980,44.209671,84.850075,8.130148,17.225868,7.938936,12.901586,8.212169,12.430479,8.964656,12.128441,8.726618,13.912470,9.984042,12.923316,10.615473,13.894130,0,0.01389,-0.05463,-0.02011,0.00424,0.00823,-0.01293,0.00793,0.00353,0.00016,0.11240,3.27673
0.067,0.000000,0,0,0,0,7.045664,0.325446,14.600808,4.752962,-9.751428,16.752720,6.590647,17.434372,12.672286,0.000000,47.464298,-0.529764,5.600612,5.622471,0,0,1,0,15.545210,3.654977,6.952835,-10.502210,12.792237,142.058395,0,60.995342,44.210087,85.229034,8.128515,17.216639,7.938009,12.890476,8.216844,12.426855,8.974120,12.135880,8.724089,13.918328,9.988182,12.937624,10.619025,13.907777,0,0.01099,-0.05441,-0.02071,0.00034,0.00890,-0.01292,0.00513,0.00243,0.00009,0.11251,3.27696
0.068,0.000000,0,0,0,0,7.046404,0.326773,14.609444,4.752322,-9.737068,16.743038,6.600872,18.719397,12.690118,0.000000,47.856579,-0.398465,5.604498,5.622156,0,0,1,0,15.592708,3.654846,6.953154,-10.448454,12.781653,142.207306,0,61.461403,44.265564,85.525375,8.127764,17.208574,7.937241,12.879688,8.221385,12.423700,8.981750,12.142821,8.722950,13.924119,9.992854,12.950817,10.622635,13.920843,0,0.00223,-0.04684,-0.01517,0.02874,0.00991,-0.01141,0.00395,0.00510,-0.00008,0.11225,3.27717
0.069,0.000000,0,0,0,0,7.045239,0.327988,14.620633,4.753314,-9.718244,16.733309,6.613767,19.877588,12.711900,0.000000,48.184765,-0.370094,5.606822,5.621695,0,0,1,0,15.641737,3.654280,6.948919,-10.383177,12.771178,142.665100,0,61.926506,44.493523,85.562927,8.129772,17.204153,7.936970,12.869906,8.225513,12.422016,8.983633,12.148211,8.726165,13.929700,9.999190,12.960519,10.626425,13.932092,0,-0.00781,-0.03533,-0.02357,-0.00404,0.00908,-0.01263,0.00916,0.00288,0.00000,0.10805,3.27732
0.070,0.000000,0,0,0,0,7.044074,0.329203,14.631822,4.754307,-9.699418,16.723581,6.626662,21.035782,12.733682,0.000000,48.512955,-0.341722,5.608197,5.621233,0,0,1,0,15.690766,3.653713,6.944684,-10.317900,12.760703,143.122894,0,62.391609,44.721478,85.600471,8.131780,17.199734,7.936700,12.860125,8.229641,12.420332,8.985517,12.153600,8.729380,13.935281,10.005527,12.970220,10.630216,13.943341,0,-0.02133,-0.02107,-0.01801,0.00335,0.00856,-0.01475,0.00453,0.00318,0.00007,0.10754,3.27730
0.071,0.000000,0,0,0,0,7.042910,0.330419,14.643011,4.755301,-9.680593,16.713854,6.639556,22.193974,12.755463,0.000000,48.841141,-0.313350,5.607796,5.620771,0,0,1,0,15.739796,3.653147,6.940448,-10.252623,12.750229,143.580688,0,62.856712,44.949432,85.638023,8.133787,17.195312,7.936430,12.850344,8.233768,12.418648,8.987399,12.158989,8.732594,13.940861,10.011864,12.979921,10.634006,13.954590,0,-0.03214,-0.00599,-0.02180,0.00127,0.00854,-0.01004,0.00677,0.00011,-0.00001,0.11398,3.27676
0.072,0.000000,0,0,0,0,7.042426,0.331400,14.654408,4.755985,-9.662049,16.704151,6.653967,23.297071,12.778214,0.000000,49.106228,-0.313928,5.606191,5.620273,0,0,1,0,15.789115,3.652225,6.937129,-10.184943,12.739850,143.914062,0,63.352428,45.154266,85.716743,8.135250,17.187382,7.937466,12.841010,8.238638,12.416784,8.989557,12.164893,8.735662,13.946897,10.017882,12.989872,10.638461,13.965723,0,-0.04106,0.00772,-0.01743,0.01521,0.00811,-0.01624,0.00160,0.00463,0.00015,0.11466,3.27641
0.073,0.000000,0,0,0,0,7.044076,0.331646,14.666459,4.755704,-9.644386,16.694529,6.673128,24.227600,12.804006,0.000000,49.173668,-0.405183,5.602332,5.619658,0,0,1,0,15.839340,3.650192,6.936677,-10.109737,12.729774,143.857697,0,63.944023,45.286682,85.924454,8.135005,17.168461,7.942592,12.833079,8.245829,12.414362,8.992577,12.172414,8.738269,13.954359,10.022908,13.000605,10.644998,13.976493,0,-0.04358,0.01468,-0.02222,0.01270,0.00972,-0.00711,0.00579,0.00227,0.00023,0.11383,3.27656
0.074,0.000000,0,0,0,0,7.045727,0.331893,14.678509,4.755423,-9.626723,16.684906,6.692288,25.158129,12.829796,0.000000,49.241104,-0.496437,5.597928,5.619043,0,0,1,0,15.889565,3.648159,6.936227,-10.034531,12.719699,143.801331,0,64.535614,45.419098,86.132164,8.134761,17.149540,7.947719,12.825150,8.253019,12.411939,8.995596,12.179935,8.740876,13.961821,10.027934,13.011337,10.651534,13.987262,0,-0.04718,0.02112,-0.02672,-0.00217,0.00800,-0.01677,0.00270,0.00224,0.00007,0.11137,3.27679
0.075,0.000000,0,0,0,0,7.047378,0.332139,14.690559,4.755142,-9.609061,16.675283,6.711449,26.088657,12.855586,0.000000,49.308544,-0.587692,5.592505,5.618428,0,0,1,0,15.939790,3.646126,6.935776,-9.959325,12.709622,143.744965,0,65.127213,45.551514,86.339874,8.134516,17.130619,7.952846,12.817220,8.260210,12.409516,8.998615,12.187455,8.743484,13.969282,10.032960,13.022070,10.658071,13.998032,0,-0.04506,0.02128,-0.02192,0.01885,0.01027,-0.00711,0.00438,-0.00283,-0.00015,0.10970,3.27725
0.076,0.000000,0,0,0,0,7.048552,0.332453,14.702770,4.754717,-9.589218,16.665653,6.731160,26.957460,12.882229,0.000000,49.307240,-0.674952,5.587295,5.617683,0,0,1,0,15.990166,3.644655,6.935458,-9.885093,12.699659,143.520721,0,65.161591,45.155319,86.868477,8.133190,17.115572,7.956727,12.809753,8.266992,12.407772,9.022473,12.195411,8.742077,13.970522,10.038429,13.033414,10.664743,14.007885,0,-0.03890,0.01725,-0.01797,-0.00384,0.00920,-0.01741,0.00656,0.01113,0.00007,0.11137,3.27759
0.077,0.000000,0,0,0,0,7.048236,0.332975,14.715485,4.753841,-9.562545,16.656000,6.752595,27.632931,12.911542,0.000000,49.090614,-0.749698,5.582486,5.616533,0,0,1,0,16.041016,3.644948,6.935558,-9.813915,12.690048,142.770660,0,63.450661,43.103394,88.402199,8.128478,17.112656,7.956706,12.803739,8.272492,12.408156,9.111600,12.204728,8.728097,13.952271,10.045293,13.046673,10.671840,14.014868,0,-0.03021,0.00842,-0.02308,0.00489,0.01016,-0.00685,0.00455,-0.00142,0.00000,0.11423,3.27759
0.078,0.000000,0,0,0,0,7.047919,0.333497,14.728199,4.752965,-9.535872,16.646347,6.774031,28.308399,12.940855,0.000000,48.873993,-0.824445,5.577864,5.615383,0,0,1,0,16.091864,3.645240,6.935658,-9.742738,12.680437,142.020599,0,61.739727,41.051464,89.935921,8.123765,17.109739,7.956686,12.797724,8.277993,12.408540,9.200727,12.214045,8.714118,13.934020,10.052155,13.059931,10.678936,14.021851,0,-0.02180,-0.00314,-0.00858,0.01180,0.00807,-0.01745,0.00735,0.00249,0.00015,0.11728,3.27753
0.079,0.000000,0,0,0,0,7.047603,0.334020,14.740913,4.752090,-9.509198,16.636692,6.795466,28.983870,12.970168,0.000000,48.657368,-0.899192,5.573591,5.614233,0,0,1,0,16.142714,3.645532,6.935758,-9.671560,12.670826,141.270523,0,60.028793,38.999538,91.469650,8.119053,17.106823,7.956665,12.791709,8.283495,12.408924,9.289855,12.223362,8.700139,13.915769,10.059018,13.073190,10.686033,14.028833,0,-0.01218,-0.01420,-0.02544,0.00212,0.00878,-0.01503,0.00621,0.00191,-0.00007,0.11376,3.27730
0.080,0.000000,0,0,0,0,7.047195,0.334257,14.753504,4.751167,-9.479866,16.627092,6.816966,29.599911,13.000096,0.000000,48.370502,-0.971775,5.569297,5.613033,0,0,1,0,16.193457,3.644525,6.935660,-9.603681,12.661237,140.940582,0,58.946430,37.413212,92.500549,8.115027,17.103357,7.956674,12.785808,8.289565,12.410581,9.358484,12.234456,8.692966,13.906876,10.066012,13.085537,10.692792,14.036534,0,-0.00402,-0.02625,-0.02098,0.00291,0.00952,-0.00368,0.00292,0.00320,0.00016,0.11041,3.27717
0.081,0.000000,0,0,0,0,7.046504,0.333600,14.765710,4.750097,-9.442206,16.617653,6.838671,30.029814,13.031952,0.000000,47.863613,-1.037581,5.564964,5.611680,0,0,1,0,16.243870,3.639448,6.934945,-9.546132,12.651714,141.926514,0,59.832886,37.285267,91.956505,8.113156,17.098167,7.956775,12.780261,8.297419,12.416224,9.362910,12.251119,8.707116,13.927293,10.073417,13.095032,10.698493,14.046486,0,0.00323,-0.03679,-0.01536,0.00383,0.00915,-0.01769,0.00619,0.00103,-0.00016,0.11400,3.27732
0.082,0.000000,0,0,0,0,7.045812,0.332943,14.777916,4.749028,-9.404546,16.608215,6.860375,30.459719,13.063808,0.000000,47.356724,-1.103387,5.560642,5.610325,0,0,1,0,16.294283,3.634370,6.934229,-9.488584,12.642192,142.912445,0,60.719341,37.157318,91.412453,8.111285,17.092979,7.956876,12.774715,8.305272,12.421866,9.367337,12.267781,8.721265,13.947711,10.080821,13.104527,10.704194,14.056437,0,0.00449,-0.04149,-0.02617,0.00110,0.00872,-0.00879,0.00422,0.01362,0.00000,0.11596,3.27738
0.083,0.000000,0,0,0,0,7.045120,0.332286,14.790122,4.747958,-9.366885,16.598778,6.882080,30.889622,13.095665,0.000000,46.849834,-1.169193,5.556342,5.608972,0,0,1,0,16.344694,3.629293,6.933513,-9.431036,12.632669,143.898376,0,61.605797,37.029373,90.868408,8.109414,17.087790,7.956976,12.769170,8.313127,12.427509,9.371763,12.284444,8.735414,13.968128,10.088225,13.114021,10.709895,14.066389,0,0.00498,-0.04373,-0.00317,0.00396,0.00968,-0.01521,0.00475,-0.00566,0.00015,0.11594,3.27715
0.084,0.000000,0,0,0,0,7.044193,0.331855,14.802233,4.747020,-9.324881,16.589369,6.900931,31.272646,13.127645,0.000000,46.307228,-1.232868,5.552123,5.607585,0,0,1,0,16.393362,3.625259,6.931837,-9.378687,12.623236,145.043228,0,62.213757,36.857182,90.434097,8.108045,17.080648,7.955685,12.764016,8.320014,12.433686,9.379120,12.299163,8.747400,13.984630,10.095374,13.122676,10.715318,14.076194,0,-0.00026,-0.04134,-0.03250,0.00274,0.00857,-0.01311,0.00505,0.00323,-0.00007,0.11382,3.27702
0.085,0.000000,0,0,0,0,7.042529,0.332135,14.814042,4.746496,-9.269270,16.580050,6.910844,31.508835,13.160017,0.000000,45.652740,-1.289867,5.548059,5.606097,0,0,1,0,16.436563,3.624492,6.927153,-9.342627,12.614082,146.685852,0,61.949409,36.546410,90.343536,8.108245,17.067396,7.950031,12.760089,8.323877,12.441538,9.395654,12.307794,8.752616,13.988864,10.101725,13.128695,10.719871,14.085538,0,-0.00489,-0.03610,-0.01382,0.00305,0.00796,-0.01314,0.00418,0.00390,-0.00008,0.11148,3.27717
0.086,0.000000,0,0,0,0,7.040865,0.332415,14.825851,4.745973,-9.213658,16.570730,6.920757,31.745024,13.192388,0.000000,44.998249,-1.346867,5.544001,5.604609,0,0,1,0,16.479763,3.623725,6.922469,-9.306565,12.604929,148.328491,0,61.685062,36.235641,90.252975,8.108444,17.054142,7.944377,12.756163,8.327741,12.449389,9.412188,12.316425,8.757831,13.993099,10.108075,13.134715,10.724422,14.094883,0,-0.01353,-0.02575,-0.02832,0.00292,0.00827,-0.01001,0.00576,0.00587,0.00008,0.11020,3.27728
0.087,0.000000,0,0,0,0,7.039201,0.332695,14.837661,4.745449,-9.158048,16.561411,6.930670,31.981213,13.224759,0.000000,44.343761,-1.403866,5.539958,5.603120,0,0,1,0,16.522964,3.622958,6.917785,-9.270505,12.595776,149.971115,0,61.420715,35.924870,90.162415,8.108644,17.040890,7.938724,12.752236,8.331604,12.457241,9.428721,12.325056,8.763046,13.997334,10.114426,13.140735,10.728975,14.104227,0,-0.02189,-0.01544,-0.01373,0.00323,0.00764,-0.01697,0.00811,0.01001,0.00000,0.11286,3.27728
0.088,0.000000,0,0,0,0,7.038205,0.333444,14.850143,4.743904,-9.094077,16.552172,6.940404,32.187984,13.257122,0.000000,43.682339,-1.459159,5.535843,5.601517,0,0,1,0,16.565935,3.621356,6.912949,-9.238647,12.586641,151.231232,0,61.039730,35.713688,90.091675,8.108918,17.029509,7.935208,12.756323,8.331592,12.471040,9.442966,12.334340,8.769725,14.003690,10.121811,13.148200,10.734614,14.113306,0,-0.03165,-0.00407,-0.02393,0.00319,0.00981,-0.01302,0.00396,-0.00027,0.00008,0.11710,3.27728
0.089,0.000000,0,0,0,0,7.039298,0.335663,14.864736,4.739164,-9.003925,16.543192,6.949579,32.302620,13.289460,0.000000,42.999195,-1.509105,5.531592,5.599557,0,0,1,0,16.608187,3.617136,6.907637,-9.219951,12.577563,151.293243,0,60.293407,35.814449,90.083031,8.109421,17.023987,7.938388,12.785509,8.319439,12.503463,9.450039,12.345672,8.780988,14.016689,10.132433,13.160190,10.743657,14.121552,0,-0.03680,0.00585,-0.02228,0.00441,0.00826,-0.01430,0.00387,0.00067,0.00023,0.11462,3.27728
0.090,0.000000,0,0,0,0,7.040391,0.337881,14.879328,4.734424,-8.913774,16.534210,6.958754,32.417255,13.321799,0.000000,42.316051,-1.559051,5.527369,5.597596,0,0,1,0,16.650438,3.612916,6.902325,-9.201254,12.568486,151.355255,0,59.547089,35.915211,90.074387,8.109924,17.018467,7.941567,12.814694,8.307285,12.535887,9.457111,12.357002,8.792252,14.029689,10.143056,13.172180,10.752700,14.129799,0,-0.03868,0.00771,-0.02366,0.00306,0.00913,-0.00694,0.00287,0.00637,0.00000,0.11145,3.27728
0.091,0.000000,0,0,0,0,7.041484,0.340100,14.893921,4.729684,-8.823622,16.525229,6.967928,32.531891,13.354137,0.000000,41.632908,-1.608997,5.523194,5.595636,0,0,1,0,16.692692,3.608696,6.897013,-9.182558,12.559409,151.417267,0,58.800766,36.015972,90.065742,8.110428,17.012947,7.944747,12.843881,8.295133,12.568311,9.464184,12.368334,8.803514,14.042689,10.153678,13.184171,10.761743,14.138045,0,-0.03835,0.01161,-0.01759,0.00381,0.00927,-0.01477,0.00554,0.00371,-0.00023,0.11065,3.27728
