"Time","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","39a FRx (cm)","v1 xCoM","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24a toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","3 Platform","2 Trdml","1 Synch"
0.049,0.000000,0,0,0,0,7.226941,0.525375,-1.733949,6.594973,12.570416,45.859875,6.519826,15.724596,-10.031578,10.793357,0.000000,-10.459794,0,0,14.401594,9.051331,5.633142,7.112289,5.481298,6.832469,69.364243,141.623077,0,47.248131,65.657417,55.630451,8.569733,16.263924,8.165452,-10.953256,11.136805,8.232251,10.446260,8.707183,9.952776,8.806365,11.649877,10.046050,10.999379,9.935558,11.942355,0,0.00097,0.00064,0.00166,0.00162,0.00062,0.00084,0.00095,0.00066,1.47192,0.07831,3.27764
0.050,0.000000,0,0,0,0,7.227350,0.525248,-1.847731,6.593056,12.574628,44.998501,6.512938,15.770294,-10.014426,10.783342,0.000000,-10.452481,0,0,14.391233,9.148618,5.641026,7.111923,5.481457,6.832968,69.634796,141.719925,0,47.191841,65.723015,56.065426,8.580297,16.306248,8.163301,-11.134923,11.123291,8.234669,10.438718,8.718196,9.942523,8.805621,11.640091,10.050373,10.999685,9.939523,11.941895,0,0.00090,0.00064,0.00166,0.00167,0.00059,0.00085,0.00090,0.00064,1.47049,0.08189,3.27724
0.051,0.000000,0,0,0,0,7.228953,0.524782,-1.952543,6.590959,12.578521,44.061882,6.506122,15.814284,-9.996391,10.773376,0.000000,-10.445051,0,0,14.380996,9.245105,5.649425,7.111735,5.481646,6.836300,68.774384,141.907455,0,46.984241,65.759239,56.563873,8.590758,16.346430,8.160561,-11.282578,11.107667,8.237658,10.430850,8.734133,9.928115,8.804446,11.626327,10.055858,10.999348,9.942935,11.942817,0,0.00090,0.00066,0.00163,0.00181,0.00059,0.00087,0.00092,0.00065,1.47232,0.08908,3.27671
0.052,0.000000,0,0,0,0,7.230556,0.524317,-2.057355,6.588862,12.582415,43.125267,6.499545,15.858275,-9.978355,10.763409,0.000000,-10.437620,0,0,14.370758,9.341591,5.657824,7.111547,5.481834,6.839633,67.913971,142.095001,0,46.776646,65.795464,57.062325,8.601218,16.386610,8.157821,-11.430234,11.092042,8.240646,10.422982,8.750070,9.913707,8.803272,11.612562,10.061342,10.999009,9.946346,11.943738,0,0.00091,0.00068,0.00164,0.00183,0.00059,0.00089,0.00097,0.00064,1.47122,0.09808,3.27687
0.053,0.000000,0,0,0,0,7.232158,0.523851,-2.162168,6.586765,12.586308,42.188648,6.493051,15.902267,-9.960320,10.753442,0.000000,-10.430190,0,0,14.360520,9.438078,5.666223,7.111359,5.482022,6.842965,67.053558,142.282532,0,46.569046,65.831696,57.560772,8.611679,16.426792,8.155080,-11.577889,11.076418,8.243635,10.415114,8.766007,9.899300,8.802097,11.598799,10.066827,10.998672,9.949759,11.944660,0,0.00089,0.00070,0.00164,0.00175,0.00060,0.00089,0.00097,0.00064,1.47250,0.11255,3.27740
0.054,0.000000,0,0,0,0,7.232562,0.523312,-2.251015,6.584426,12.592435,41.218437,6.486819,15.943587,-9.936386,10.743499,0.000000,-10.423971,0,0,14.350122,9.532858,5.675108,7.111339,5.482273,6.844601,64.386009,142.187698,0,46.609463,65.949944,57.906166,8.613441,16.468878,8.154354,-11.627226,11.065155,8.245677,10.406124,8.775812,9.888850,8.802754,11.588625,10.071977,10.997906,9.953211,11.946527,0,0.00090,0.00071,0.00164,0.00177,0.00061,0.00088,0.00099,0.00065,1.47433,0.12071,3.27709
0.055,0.000000,0,0,0,0,7.232243,0.522729,-2.330242,6.581940,12.599907,40.227982,6.480680,15.983299,-9.908898,10.733572,0.000000,-10.418482,0,0,14.339627,9.626609,5.684287,7.111421,5.482561,6.845214,60.629555,141.922745,0,46.799328,66.117622,58.159336,8.609962,16.512110,8.154841,-11.617320,11.056519,8.247149,10.396459,8.781923,9.880786,8.804516,11.580614,10.076925,10.996881,9.956688,11.948966,0,0.00090,0.00071,0.00164,0.00177,0.00060,0.00090,0.00101,0.00063,1.47009,0.12058,3.27633
0.056,0.000000,0,0,0,0,7.231924,0.522145,-2.409469,6.579454,12.607380,39.237526,6.474834,16.023010,-9.881411,10.723644,0.000000,-10.412993,0,0,14.329132,9.720361,5.693466,7.111502,5.482850,6.845828,56.873096,141.657776,0,46.989189,66.285301,58.412502,8.606483,16.555342,8.155330,-11.607413,11.047883,8.248622,10.386792,8.788034,9.872722,8.806277,11.572604,10.081875,10.995857,9.960165,11.951404,0,0.00087,0.00073,0.00160,0.00176,0.00060,0.00093,0.00097,0.00063,1.47153,0.12100,3.27651
0.057,0.000000,0,0,0,0,7.231605,0.521562,-2.488696,6.576968,12.614852,38.247070,6.469093,16.062723,-9.853923,10.713717,0.000000,-10.407505,0,0,14.318637,9.814112,5.702644,7.111584,5.483138,6.846441,53.116638,141.392807,0,47.179054,66.452972,58.665672,8.603005,16.598574,8.155817,-11.597507,11.039248,8.250094,10.377127,8.794146,9.864657,8.808039,11.564593,10.086823,10.994834,9.963642,11.953842,0,0.00084,0.00072,0.00160,0.00175,0.00058,0.00091,0.00098,0.00064,1.47095,0.11980,3.27719
0.058,0.000000,0,0,0,0,7.231541,0.522266,-2.552405,6.574347,12.619549,37.294033,6.463676,16.099701,-9.812088,10.703827,0.000000,-10.403232,0,0,14.308200,9.843141,5.712005,7.111378,5.483251,6.849007,48.938972,141.173584,0,47.339943,66.606773,59.035187,8.599895,16.634520,8.157802,-11.515312,11.030581,8.255534,10.364511,8.804027,9.856007,8.809153,11.555918,10.092276,10.996242,9.967546,11.956750,0,0.00087,0.00070,0.00160,0.00173,0.00058,0.00090,0.00096,0.00063,1.47174,0.11561,3.27739
0.059,0.000000,0,0,0,0,7.231629,0.523746,-2.606765,6.571644,12.622572,36.363541,6.458373,16.135035,-9.761608,10.693960,0.000000,-10.399690,0,0,14.297797,9.833171,5.721475,7.110999,5.483259,6.852749,44.507507,140.981918,0,47.483372,66.752213,59.474808,8.597008,16.666079,8.160687,-11.389558,11.021896,8.263364,10.350119,8.816180,9.847001,8.809877,11.546842,10.098032,10.999114,9.971707,11.959942,0,0.00085,0.00069,0.00159,0.00171,0.00058,0.00091,0.00097,0.00063,1.47107,0.11008,3.27731
0.060,0.000000,0,0,0,0,7.231717,0.525226,-2.661124,6.568942,12.625596,35.433044,6.453396,16.170368,-9.711128,10.684093,0.000000,-10.396149,0,0,14.287395,9.823200,5.730945,7.110620,5.483267,6.856492,40.076042,140.790237,0,47.626801,66.897652,59.914429,8.594121,16.697636,8.163574,-11.263804,11.013211,8.271194,10.335727,8.828334,9.837996,8.810602,11.537766,10.103788,11.001987,9.975868,11.963133,0,0.00084,0.00072,0.00159,0.00177,0.00058,0.00090,0.00101,0.00062,1.47110,0.10529,3.27713
0.061,0.000000,0,0,0,0,7.231805,0.526706,-2.715484,6.566239,12.628620,34.502552,6.448535,16.205702,-9.660648,10.674226,0.000000,-10.392607,0,0,14.276992,9.813231,5.740416,7.110240,5.483275,6.860235,35.644577,140.598572,0,47.770233,67.043083,60.354050,8.591233,16.729195,8.166461,-11.138050,11.004526,8.279023,10.321334,8.840487,9.828991,8.811326,11.528688,10.109545,11.004860,9.980029,11.966325,0,0.00087,0.00073,0.00159,0.00180,0.00059,0.00092,0.00099,0.00062,1.47144,0.09882,3.27691
0.062,0.000000,0,0,0,0,7.231671,0.526876,-2.752556,6.563383,12.634096,33.645451,6.444008,16.238871,-9.594152,10.664412,0.000000,-10.389421,0,0,14.266572,9.825744,5.749636,7.109878,5.483169,6.863927,32.598724,140.451279,0,48.138008,67.281136,60.600300,8.590740,16.758387,8.168783,-10.874147,10.988166,8.284185,10.308290,8.845461,9.823476,8.814281,11.523182,10.115343,11.006269,9.984465,11.970197,0,0.00095,0.00075,0.00155,0.00175,0.00061,0.00096,0.00098,0.00065,1.47150,0.09155,3.27707
0.063,0.000000,0,0,0,0,7.231404,0.526257,-2.779212,6.560434,12.641049,32.832573,6.439599,16.270735,-9.518008,10.654631,0.000000,-10.386452,0,0,14.256140,9.851804,5.758707,7.109524,5.482994,6.867589,30.387793,140.330734,0,48.640965,67.574989,60.730030,8.591690,16.786156,8.170766,-10.527001,10.967181,8.287742,10.296061,8.846107,9.820064,8.818579,11.519825,10.121166,11.006797,9.989067,11.974479,0,0.00096,0.00075,0.00156,0.00168,0.00061,0.00095,0.00092,0.00066,1.47311,0.08527,3.27745
0.064,0.000000,0,0,0,0,7.231136,0.525639,-2.805867,6.557486,12.648003,32.019695,6.435596,16.302601,-9.441863,10.644850,0.000000,-10.383481,0,0,14.245708,9.877865,5.767777,7.109171,5.482819,6.871251,28.176863,140.210190,0,49.143921,67.868851,60.859760,8.592639,16.813923,8.172749,-10.179855,10.946196,8.291297,10.283830,8.846753,9.816650,8.822877,11.516468,10.126988,11.007323,9.993670,11.978761,0,0.00096,0.00075,0.00155,0.00149,0.00061,0.00096,0.00089,0.00065,1.47101,0.08092,3.27749
0.065,0.000000,0,0,0,0,7.230868,0.525020,-2.832523,6.554537,12.654956,31.206818,6.431735,16.334465,-9.365718,10.635068,0.000000,-10.380510,0,0,14.235277,9.903925,5.776848,7.108818,5.482644,6.874913,25.965933,140.089630,0,49.646877,68.162704,60.989491,8.593589,16.841690,8.174730,-9.832708,10.925211,8.294852,10.271599,8.847399,9.813238,8.827174,11.513111,10.132812,11.007851,9.998272,11.983044,0,0.00088,0.00075,0.00152,0.00156,0.00061,0.00097,0.00090,0.00066,1.47192,0.08061,3.27734
0.066,0.000000,0,0,0,0,7.231099,0.523795,-2.840912,6.551590,12.660727,30.445850,6.428357,16.364618,-9.276760,10.625681,0.000000,-10.370254,0,0,14.224946,9.929571,5.786139,7.108438,5.482390,6.875819,24.649395,139.703140,0,49.894920,68.612381,61.102959,8.591025,16.863548,8.177140,-9.397070,10.912011,8.291845,10.268469,8.845427,9.810062,8.831170,11.509969,10.138958,11.010386,10.001727,11.987977,0,0.00082,0.00076,0.00128,0.00163,0.00060,0.00096,0.00091,0.00065,1.47058,0.08877,3.27699
0.067,0.000000,0,0,0,0,7.231631,0.522205,-2.838295,6.548644,12.665785,29.716166,6.425150,16.393738,-9.180081,10.616532,0.000000,-10.355606,0,0,14.214677,9.954968,5.795564,7.108043,5.482090,6.875065,23.871788,139.156403,0,49.989361,69.155960,61.206631,8.586346,16.881845,8.179808,-8.908110,10.903503,8.284883,10.270823,8.841875,9.807030,8.834984,11.506954,10.145299,11.014132,10.004492,11.993303,0,0.00082,0.00077,0.00091,0.00163,0.00060,0.00101,0.00089,0.00065,1.47134,0.10129,3.27653
0.068,0.000000,0,0,0,0,7.232162,0.520614,-2.835677,6.545697,12.670843,28.986481,6.422439,16.422857,-9.083403,10.607383,0.000000,-10.340958,0,0,14.204407,9.980365,5.804988,7.107648,5.481789,6.874311,23.094181,138.609650,0,50.083801,69.699532,61.310299,8.581666,16.900141,8.182474,-8.419148,10.894996,8.277922,10.273178,8.838325,9.803997,8.838798,11.503940,10.151641,11.017877,10.007257,11.998631,0,0.00081,0.00076,0.00078,0.00165,0.00058,0.00100,0.00090,0.00065,1.47229,0.11668,3.27662
0.069,0.000000,0,0,0,0,7.232694,0.519024,-2.833059,6.542750,12.675901,28.256796,6.419902,16.451977,-8.986724,10.598233,0.000000,-10.326310,0,0,14.194137,10.005762,5.814413,7.107253,5.481488,6.873557,22.316574,138.062912,0,50.178238,70.243103,61.413971,8.576986,16.918438,8.185142,-7.930188,10.886487,8.270960,10.275533,8.834774,9.800965,8.842611,11.500925,10.157982,11.021622,10.010022,12.003957,0,0.00082,0.00074,0.00078,0.00164,0.00057,0.00101,0.00095,0.00065,1.47226,0.12377,3.27700
0.070,0.000000,0,0,0,0,7.232525,0.519674,-2.811233,6.539823,12.681386,27.551022,6.417862,16.479513,-8.883719,10.589405,0.000000,-10.307931,0,0,14.183769,10.030715,5.824035,7.107057,5.481181,6.872717,22.409910,137.946335,0,50.030201,70.795914,61.682526,8.571607,16.938227,8.187766,-7.492978,10.880144,8.268538,10.274771,8.832521,9.795642,8.843749,11.495605,10.162656,11.026415,10.011900,12.007691,0,0.00083,0.00073,0.00077,0.00160,0.00057,0.00098,0.00095,0.00066,1.47235,0.12196,3.27688
0.071,0.000000,0,0,0,0,7.231934,0.521675,-2.777832,6.536907,12.687129,26.859657,6.415998,16.506098,-8.776902,10.580771,0.000000,-10.287302,0,0,14.173344,10.055401,5.833776,7.106980,5.480870,6.871824,23.028046,138.088989,0,49.736053,71.354294,62.050434,8.565805,16.958916,8.190367,-7.086951,10.875105,8.268852,10.272132,8.831051,9.788938,8.843273,11.488894,10.166327,11.031839,10.013243,12.010467,0,0.00080,0.00073,0.00078,0.00140,0.00056,0.00096,0.00095,0.00065,1.47110,0.12004,3.27650
0.072,0.000000,0,0,0,0,7.231342,0.523675,-2.744431,6.533991,12.692871,26.168293,6.414657,16.532682,-8.670086,10.572137,0.000000,-10.266674,0,0,14.162918,10.080087,5.843518,7.106904,5.480558,6.870931,23.646181,138.231628,0,49.441906,71.912674,62.418346,8.560004,16.979605,8.192966,-6.680924,10.870066,8.269167,10.269492,8.829580,9.782234,8.842798,11.482183,10.169996,11.037264,10.014585,12.013242,0,0.00079,0.00071,0.00078,0.00122,0.00055,0.00095,0.00088,0.00068,1.47165,0.11601,3.27696
0.073,0.000000,0,0,0,0,7.230751,0.525675,-2.711030,6.531075,12.698613,25.476929,6.413501,16.559265,-8.563270,10.563502,0.000000,-10.246046,0,0,14.152493,10.104773,5.853260,7.106828,5.480247,6.870038,24.264317,138.374283,0,49.147758,72.471046,62.786255,8.554202,17.000294,8.195567,-6.274898,10.865026,8.269481,10.266853,8.828110,9.775531,8.842322,11.475471,10.173666,11.042687,10.015928,12.016018,0,0.00080,0.00071,0.00079,0.00121,0.00054,0.00097,0.00085,0.00069,1.47305,0.10975,3.27788
0.074,0.000000,0,0,0,0,7.231322,0.526710,-2.660551,6.528293,12.708381,24.777531,6.412887,16.584433,-8.463575,10.555062,0.000000,-10.217375,0,0,14.142147,10.129068,5.862114,7.106661,5.479626,6.869565,24.430332,138.332382,0,49.081848,72.913506,63.005180,8.548723,17.025005,8.196866,-6.008070,10.862903,8.269305,10.267781,8.830458,9.773207,8.844548,11.473148,10.179233,11.050752,10.017953,12.021546,0,0.00079,0.00072,0.00084,0.00123,0.00053,0.00102,0.00085,0.00068,1.47141,0.10318,3.27770
0.075,0.000000,0,0,0,0,7.232594,0.527164,-2.599782,6.525590,12.720574,24.073292,6.412462,16.608747,-8.368174,10.546740,0.000000,-10.183857,0,0,14.131850,10.153129,5.870434,7.106439,5.478817,6.869345,24.323917,138.179291,0,49.153469,73.286118,63.134331,8.543437,17.052141,8.197382,-5.825120,10.862535,8.268835,10.270861,8.835108,9.773522,8.848402,11.473470,10.185941,11.060405,10.020388,12.028734,0,0.00079,0.00072,0.00086,0.00127,0.00054,0.00103,0.00084,0.00069,1.47153,0.09764,3.27694
0.076,0.000000,0,0,0,0,7.233865,0.527618,-2.539012,6.522888,12.732768,23.369053,6.412508,16.633060,-8.272771,10.538417,0.000000,-10.150340,0,0,14.121552,10.177190,5.878755,7.106217,5.478008,6.869124,24.217503,138.026199,0,49.225090,73.658730,63.263481,8.538152,17.079277,8.197897,-5.642169,10.862168,8.268365,10.273939,8.839757,9.773837,8.852255,11.473791,10.192650,11.070059,10.022823,12.035922,0,0.00080,0.00072,0.00090,0.00133,0.00054,0.00100,0.00085,0.00069,1.47247,0.09080,3.27672
0.077,0.000000,0,0,0,0,7.235137,0.528072,-2.478243,6.520185,12.744962,22.664814,6.412717,16.657375,-8.177369,10.530093,0.000000,-10.116822,0,0,14.111256,10.201250,5.887075,7.105996,5.477199,6.868905,24.111090,137.873108,0,49.296711,74.031342,63.392632,8.532866,17.106413,8.198413,-5.459219,10.861802,8.267894,10.277018,8.844407,9.774153,8.856109,11.474112,10.199358,11.079713,10.025258,12.043110,0,0.00081,0.00073,0.00092,0.00153,0.00055,0.00095,0.00084,0.00068,1.47153,0.08365,3.27680
0.078,0.000000,0,0,0,0,7.235667,0.527601,-2.406473,6.517676,12.754003,21.944366,6.413311,16.679613,-8.097064,10.521986,0.000000,-10.079297,0,0,14.101204,10.225129,5.895036,7.105819,5.476614,6.868906,24.051733,138.967377,0,48.803707,75.111488,63.569916,8.515102,17.122705,8.199611,-5.368682,10.860871,8.266331,10.281656,8.822770,9.775969,8.858576,11.474641,10.203673,11.086480,10.028051,12.049688,0,0.00083,0.00072,0.00090,0.00164,0.00053,0.00094,0.00086,0.00068,1.47400,0.07783,3.27717
0.079,0.000000,0,0,0,0,7.235750,0.526572,-2.328076,6.515283,12.761142,21.214149,6.414038,16.700600,-8.025856,10.514008,0.000000,-10.039356,0,0,14.091301,10.248899,5.902781,7.105669,5.476163,6.869042,24.020735,140.813232,0,47.970486,76.617981,63.776207,8.489820,17.132463,8.201221,-5.333832,10.859602,8.264108,10.287235,8.785294,9.778689,8.860208,11.475294,10.206547,11.091509,10.031061,12.055901,0,0.00084,0.00073,0.00091,0.00165,0.00054,0.00095,0.00083,0.00066,1.46851,0.08665,3.27771
0.080,0.000000,0,0,0,0,7.235834,0.525542,-2.249678,6.512890,12.768282,20.483934,6.415130,16.721588,-7.954649,10.506030,0.000000,-9.999416,0,0,14.081398,10.272670,5.910526,7.105519,5.475713,6.869178,23.989735,142.659103,0,47.137260,78.124466,63.982494,8.464538,17.142221,8.202831,-5.298981,10.858333,8.261885,10.292814,8.747817,9.781410,8.861839,11.475948,10.209420,11.096538,10.034070,12.062112,0,0.00084,0.00071,0.00092,0.00160,0.00054,0.00096,0.00078,0.00066,1.46982,0.10018,3.27774
0.081,0.000000,0,0,0,0,7.235917,0.524513,-2.171281,6.510497,12.775421,19.753717,6.416350,16.742575,-7.883441,10.498052,0.000000,-9.959476,0,0,14.071494,10.296440,5.918271,7.105370,5.475263,6.869315,23.958736,144.504959,0,46.304039,79.630959,64.188782,8.439256,17.151979,8.204441,-5.264130,10.857063,8.259662,10.298393,8.710341,9.784130,8.863472,11.476602,10.212294,11.101565,10.037080,12.068323,0,0.00085,0.00071,0.00093,0.00166,0.00056,0.00093,0.00078,0.00068,1.47226,0.10944,3.27752
0.082,0.000000,0,0,0,0,7.237033,0.523735,-2.088323,6.508412,12.783129,19.029930,6.417906,16.761593,-7.849113,10.490454,0.000000,-9.912912,0,0,14.061585,10.319934,5.925781,7.105181,5.474823,6.870003,24.003174,146.285645,0,45.739452,80.584801,64.488747,8.401649,17.157295,8.201986,-5.342728,10.851508,8.261830,10.298912,8.692243,9.784704,8.864815,11.475886,10.215513,11.107855,10.039977,12.076686,0,0.00077,0.00068,0.00094,0.00183,0.00055,0.00092,0.00081,0.00065,1.47345,0.11724,3.27744
0.083,0.000000,0,0,0,0,7.238772,0.523109,-2.002616,6.506513,12.791178,18.310015,6.419581,16.779423,-7.837009,10.483085,0.000000,-9.862358,0,0,14.051672,10.343261,5.933148,7.104968,5.474389,6.871025,24.093069,148.027039,0,45.336742,81.205643,64.845154,8.356617,17.159933,8.197082,-5.489686,10.843370,8.266644,10.296381,8.685821,9.783985,8.865983,11.474345,10.218943,11.114903,10.042808,12.086346,0,0.00076,0.00070,0.00093,0.00191,0.00055,0.00098,0.00082,0.00064,1.47211,0.12297,3.27744
0.084,0.000000,0,0,0,0,7.240510,0.522483,-1.916910,6.504614,12.799227,17.590099,6.421440,16.797255,-7.824904,10.475715,0.000000,-9.811803,0,0,14.041759,10.366588,5.940516,7.104755,5.473955,6.872046,24.182962,149.768433,0,44.934029,81.826477,65.201561,8.311584,17.162569,8.192177,-5.636644,10.835233,8.271458,10.293850,8.679399,9.783266,8.867152,11.472804,10.222371,11.121953,10.045638,12.096004,0,0.00078,0.00076,0.00096,0.00189,0.00055,0.00095,0.00080,0.00064,1.47198,0.12267,3.27699
0.085,0.000000,0,0,0,0,7.242249,0.521857,-1.831203,6.502715,12.807276,16.870184,6.423363,16.815086,-7.812799,10.468346,0.000000,-9.761249,0,0,14.031845,10.389915,5.947884,7.104543,5.473521,6.873068,24.272856,151.509827,0,44.531319,82.447319,65.557968,8.266553,17.165207,8.187272,-5.783603,10.827095,8.276272,10.291319,8.672977,9.782547,8.868320,11.471263,10.225800,11.129002,10.048469,12.105664,0,0.00082,0.00074,0.00120,0.00176,0.00055,0.00092,0.00080,0.00063,1.47073,0.11767,3.27630
0.086,0.000000,0,0,0,0,7.241546,0.522097,-1.748471,6.501002,12.815262,16.170534,6.425299,16.831118,-7.836543,10.460808,0.000000,-9.705611,0,0,14.022064,10.413623,5.954949,7.104499,5.473183,6.874017,24.447306,152.831253,0,44.125351,82.846977,66.041481,8.239438,17.173820,8.184443,-5.924776,10.821192,8.280745,10.288460,8.668541,9.781702,8.867148,11.470061,10.226348,11.134648,10.051678,12.115918,0,0.00085,0.00075,0.00152,0.00169,0.00056,0.00096,0.00077,0.00063,1.47086,0.11307,3.27636
0.087,0.000000,0,0,0,0,7.239372,0.522860,-1.667530,6.499400,12.823211,15.483093,6.427241,16.846064,-7.881887,10.453170,0.000000,-9.646911,0,0,14.012362,10.437561,5.961831,7.104558,5.472903,6.874923,24.672705,153.899612,0,43.717426,83.113365,66.601593,8.223120,17.186033,8.182864,-6.062462,10.816634,8.285010,10.285403,8.665302,9.780783,8.864566,11.469065,10.225160,11.139450,10.055115,12.126532,0,0.00087,0.00075,0.00162,0.00166,0.00054,0.00092,0.00079,0.00063,1.47186,0.10659,3.27682
0.088,0.000000,0,0,0,0,7.237198,0.523622,-1.586589,6.497797,12.831161,14.795653,6.429132,16.861012,-7.927231,10.445532,0.000000,-9.588210,0,0,14.002661,10.461499,5.968714,7.104616,5.472623,6.875828,24.898104,154.967987,0,43.309502,83.379745,67.161697,8.206801,17.198248,8.181286,-6.200149,10.812077,8.289277,10.282346,8.662063,9.779863,8.861983,11.468067,10.223972,11.144252,10.058553,12.137145,0,0.00086,0.00075,0.00160,0.00172,0.00055,0.00091,0.00077,0.00063,1.47095,0.09921,3.27693
0.089,0.000000,0,0,0,0,7.235023,0.524385,-1.505649,6.496195,12.839109,14.108212,6.431005,16.875957,-7.972576,10.437893,0.000000,-9.529510,0,0,13.992959,10.485437,5.975596,7.104674,5.472344,6.876734,25.123503,156.036346,0,42.901577,83.646133,67.721802,8.190483,17.210461,8.179708,-6.337836,10.807519,8.293544,10.279289,8.658823,9.778944,8.859400,11.467071,10.222784,11.149055,10.061990,12.147758,0,0.00086,0.00076,0.00160,0.00179,0.00056,0.00089,0.00070,0.00062,1.47406,0.09277,3.27685
0.090,0.000000,0,0,0,0,7.236192,0.525356,-1.432224,6.494781,12.850351,13.459888,6.432796,16.889185,-8.043577,10.430228,0.000000,-9.465496,0,0,13.983408,10.510282,5.982049,7.104632,5.471722,6.877570,25.422567,156.469971,0,42.874760,83.782318,68.179008,8.183951,17.225668,8.181210,-6.394744,10.796684,8.299189,10.271429,8.659614,9.778624,8.857377,11.467066,10.222031,11.154565,10.064612,12.157304,0,0.00085,0.00076,0.00160,0.00181,0.00057,0.00089,0.00073,0.00061,1.47156,0.08758,3.27697
0.091,0.000000,0,0,0,0,7.239375,0.526454,-1.363329,6.493481,12.863577,12.835132,6.434557,16.901373,-8.130038,10.422547,0.000000,-9.398282,0,0,13.973948,10.535672,5.988245,7.104531,5.470893,6.878366,25.766020,156.521118,0,43.077583,83.840050,68.574203,8.183318,17.242678,8.184568,-6.402978,10.782068,8.305664,10.260674,8.662831,9.778663,8.855691,11.467660,10.221538,11.160501,10.066744,12.166205,0,0.00089,0.00076,0.00166,0.00183,0.00059,0.00089,0.00081,0.00062,1.47144,0.08142,3.27720
