"Time","44 miry (cm)","43 mirx (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","35 HRx (cm)","37 FLx (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.245,7.467340,1.245371,6.427430,16.789082,4.959946,17.684229,6.866458,5.147244,15.483056,19.472891,7.382600,15.291500,155.207214,0,9.306276,49.412125,63.914265,8.368888,18.567118,8.769038,16.036736,9.149875,15.786426,9.640297,14.998176,9.026865,16.474581,10.357137,16.041697,10.331105,16.225451,0,-0.01757,-0.01262,-0.02486,0.00085,0.00888,-0.01174,0.00749,0.00010,-0.00027,0.03150,3.27729
1.246,7.465757,1.246711,6.426303,16.798159,4.960001,17.680647,6.867693,5.147392,15.514905,19.474882,7.380123,15.285925,155.411240,0,9.686346,49.416340,63.288876,8.367723,18.555710,8.772629,16.063749,9.147010,15.808672,9.623940,15.019335,9.039462,16.507751,10.361264,16.048887,10.336853,16.232592,0,-0.01714,-0.01226,-0.02157,0.00414,0.00777,-0.01226,0.00568,0.00506,-0.00009,0.07039,3.27758
1.247,7.464173,1.248052,6.425176,16.807238,4.960057,17.677065,6.868928,5.147540,15.546753,19.476873,7.377645,15.280350,155.615280,0,10.066415,49.420555,62.663483,8.366557,18.544302,8.776220,16.090763,9.144145,15.830918,9.607583,15.040493,9.052059,16.540920,10.365392,16.056076,10.342601,16.239733,0,-0.01833,-0.01435,-0.02722,0.00211,0.01035,-0.01375,0.00847,0.00300,0.00000,0.03190,3.27789
1.248,7.463892,1.246819,6.423627,16.814013,4.960486,17.672926,6.872819,5.147209,15.580987,19.477484,7.376482,15.274798,156.678055,0,10.841827,49.251148,60.722481,8.366677,18.541849,8.776042,16.129744,9.137732,15.857893,9.590173,15.067513,9.071381,16.579609,10.369732,16.059999,10.345313,16.245945,0,-0.01745,-0.01272,-0.02049,0.00381,0.00946,-0.01259,0.00528,-0.00295,-0.00020,0.07528,3.27752
1.249,7.463649,1.245511,6.422067,16.820721,4.960925,17.668770,6.876786,5.146865,15.615289,19.478054,7.375357,15.269248,157.765579,0,11.628629,49.076744,58.743580,8.366835,18.539656,8.775756,16.169069,9.131215,15.885004,9.572732,15.094703,9.090895,16.618458,10.374078,16.063828,10.347938,16.252131,0,-0.01771,-0.01311,-0.02017,0.00327,0.00786,-0.01205,0.00633,0.00734,0.00012,0.03568,3.27713
1.250,7.463406,1.244204,6.420506,16.827429,4.961365,17.664616,6.880753,5.146520,15.649591,19.478624,7.374231,15.263699,158.853104,0,12.415430,48.902336,56.764679,8.366992,18.537460,8.775470,16.208393,9.124699,15.912114,9.555290,15.121892,9.110410,16.657305,10.378425,16.067657,10.350563,16.258314,0,-0.01769,-0.01244,-0.01991,0.00241,0.00908,-0.01335,0.00608,0.00574,-0.00009,0.07489,3.27751
1.251,7.463162,1.242897,6.418945,16.834139,4.961804,17.660461,6.884719,5.146176,15.683894,19.479195,7.373106,15.258148,159.940628,0,13.202231,48.727928,54.785778,8.367148,18.535265,8.775183,16.247719,9.118182,15.939225,9.537849,15.149082,9.129924,16.696154,10.382771,16.071486,10.353188,16.264500,0,-0.02072,-0.01345,-0.02328,0.00432,0.00827,-0.01193,0.00505,0.00144,-0.00003,0.04114,3.27789
1.252,7.464287,1.242158,6.418076,16.845465,4.962549,17.655844,6.885108,5.147563,15.717611,19.478720,7.370572,15.252661,160.683105,0,13.433418,49.133610,53.764462,8.367652,18.533632,8.766401,16.287357,9.107754,15.961525,9.517907,15.160360,9.139337,16.714085,10.384584,16.074852,10.351930,16.278334,0,-0.01781,-0.01230,-0.01569,0.00326,0.00863,-0.01360,0.00826,0.00212,-0.00007,0.07047,3.27782
1.253,7.465451,1.241435,6.417226,16.856924,4.963302,17.651213,6.885392,5.148999,15.751312,19.478216,7.367998,15.247175,161.415619,0,13.648601,49.556000,52.770729,8.368165,18.532015,8.757376,16.327007,9.097212,15.983685,9.497893,15.171181,9.148458,16.731415,10.386325,16.078205,10.350561,16.292389,0,-0.01710,-0.01257,-0.01124,0.00340,0.00841,-0.01379,0.00246,0.00720,-0.00012,0.04334,3.27774
1.254,7.466615,1.240712,6.416377,16.868383,4.964055,17.646582,6.885677,5.150436,15.785012,19.477713,7.365424,15.241690,162.148148,0,13.863782,49.978390,51.776993,8.368679,18.530397,8.748349,16.366655,9.086671,16.005846,9.477879,15.182001,9.157579,16.748745,10.388065,16.081558,10.349192,16.306444,0,-0.01696,-0.01157,-0.01636,0.00331,0.00803,-0.01321,0.00598,0.00056,-0.00024,0.06666,3.27736
1.255,7.467780,1.239990,6.415527,16.879843,4.964808,17.641951,6.885962,5.151873,15.818713,19.477209,7.362849,15.236204,162.880676,0,14.078963,50.400780,50.783260,8.369192,18.528782,8.739323,16.406305,9.076129,16.028008,9.457865,15.192822,9.166700,16.766075,10.389806,16.084911,10.347822,16.320499,0,-0.01830,-0.01239,-0.02039,0.00259,0.00760,-0.01323,0.00591,0.00259,0.00003,0.04395,3.27698
1.256,7.466490,1.239915,6.413474,16.888124,4.965443,17.636890,6.885842,5.151843,15.851119,19.475815,7.363609,15.230918,162.718933,0,14.347980,50.758343,49.648720,8.369764,18.525217,8.734180,16.446281,9.066797,16.057756,9.430565,15.213552,9.181369,16.792330,10.389713,16.087006,10.347643,16.323717,0,-0.01919,-0.01292,-0.02393,0.00353,0.00936,-0.01395,0.00768,-0.00204,0.00000,0.02737,3.27675
1.257,7.465130,1.239860,6.411386,16.896313,4.966074,17.631819,6.885710,5.151771,15.883488,19.474394,7.364466,15.225637,162.531448,0,14.618548,51.114040,48.510120,8.370338,18.521597,8.729150,16.486267,9.057500,16.087725,9.403056,15.234569,9.196198,16.818842,10.389567,16.089062,10.347498,16.326622,0,-0.01709,-0.01229,-0.01929,0.00212,0.00583,-0.01276,-0.00123,0.00723,-0.00009,0.04507,3.27652
1.258,7.463771,1.239804,6.409299,16.904503,4.966706,17.626747,6.885579,5.151698,15.915856,19.472975,7.365322,15.220356,162.343948,0,14.889115,51.469734,47.371525,8.370912,18.517975,8.724119,16.526253,9.048203,16.117693,9.375546,15.255585,9.211025,16.845354,10.389422,16.091120,10.347353,16.329529,0,-0.01830,-0.01236,-0.02476,0.00316,0.00926,-0.01270,0.00946,-0.00001,0.00000,0.01979,3.27697
1.259,7.462411,1.239748,6.407211,16.912693,4.967337,17.621675,6.885447,5.151626,15.948226,19.471554,7.366178,15.215075,162.156448,0,15.159683,51.825432,46.232925,8.371486,18.514355,8.719089,16.566238,9.038905,16.147661,9.348038,15.276601,9.225854,16.871866,10.389277,16.093178,10.347208,16.332434,0,-0.01830,-0.01297,-0.02104,0.00280,0.00847,-0.01391,0.00535,0.00035,0.00000,0.05494,3.27743
1.260,7.462026,1.239260,6.406096,16.923132,4.967124,17.616674,6.883574,5.152666,15.978271,19.469429,7.365860,15.210000,161.715424,0,15.529228,52.160480,45.653988,8.371221,18.506407,8.718046,16.607656,9.030541,16.183907,9.317575,15.307082,9.245277,16.903135,10.387528,16.095970,10.348841,16.338306,0,-0.01847,-0.01389,-0.02097,0.00347,0.00894,-0.01363,0.00486,0.00337,0.00000,0.02480,3.27713
1.261,7.461669,1.238759,6.405009,16.933634,4.966887,17.611673,6.881651,5.153738,16.008247,19.467283,7.365508,15.204931,161.267105,0,15.901624,52.494934,45.091171,8.370932,18.498333,8.717119,16.649115,9.022204,16.220331,9.287029,15.337836,9.264832,16.934542,10.385734,16.098783,10.350525,16.344265,0,-0.01558,-0.01322,-0.02195,0.00349,0.00889,-0.01274,0.00582,-0.00257,0.00019,0.06328,3.27683
1.262,7.461313,1.238257,6.403922,16.944138,4.966650,17.606672,6.879728,5.154809,16.038225,19.465139,7.365156,15.199862,160.818787,0,16.274019,52.829388,44.528351,8.370643,18.490259,8.716191,16.690575,9.013867,16.256756,9.256482,15.368589,9.284389,16.965948,10.383939,16.101597,10.352208,16.350224,0,-0.02350,-0.01390,-0.02101,0.00250,0.00820,-0.01255,0.00396,0.00151,0.00031,0.02848,3.27720
1.263,7.460957,1.237756,6.402834,16.954641,4.966412,17.601671,6.877806,5.155881,16.068203,19.462994,7.364804,15.194793,160.370468,0,16.646416,53.163841,43.965534,8.370353,18.482187,8.715264,16.732033,9.005530,16.293180,9.225936,15.399343,9.303945,16.997355,10.382144,16.104412,10.353892,16.356182,0,-0.00970,-0.01269,-0.02076,0.00336,0.00892,-0.01471,0.00842,0.00809,0.00012,0.06874,3.27758
1.264,7.461036,1.236591,6.400375,16.966007,4.965359,17.596670,6.876543,5.160246,16.096037,19.459686,7.364791,15.189879,160.692368,0,17.402489,53.561733,42.970898,8.369908,18.477961,8.715286,16.779757,8.994852,16.330105,9.194585,15.438247,9.328291,17.029726,10.379766,16.107872,10.354189,16.360424,0,-0.02330,-0.01264,-0.02104,0.00399,0.00830,-0.01275,0.00894,0.00115,-0.00012,0.03132,3.27736
1.265,7.461128,1.235406,6.397876,16.977396,4.964283,17.591669,6.875299,5.164707,16.123808,19.456345,7.364787,15.184972,161.036469,0,18.169615,53.961449,41.963818,8.369458,18.473845,8.715336,16.827662,8.984107,16.367043,9.163210,15.477385,9.352776,17.062126,10.377370,16.111351,10.354446,16.364618,0,-0.01572,-0.01335,-0.02321,0.00235,0.00862,-0.01284,0.00508,-0.00153,0.00000,0.07561,3.27713
1.266,7.461220,1.234222,6.395377,16.988787,4.963207,17.586668,6.874055,5.169167,16.151579,19.453003,7.364784,15.180063,161.380569,0,18.936741,54.361168,40.956741,8.369009,18.469730,8.715385,16.875565,8.973362,16.403980,9.131836,15.516523,9.377260,17.094526,10.374974,16.114830,10.354704,16.368813,0,-0.01582,-0.01271,-0.01487,0.00466,0.00740,-0.01358,0.00556,0.00538,-0.00005,0.03638,3.27668
1.267,7.461313,1.233037,6.392879,17.000177,4.962131,17.581667,6.872812,5.173626,16.179350,19.449661,7.364780,15.175155,161.724670,0,19.703867,54.760883,39.949665,8.368559,18.465614,8.715435,16.923470,8.962617,16.440920,9.100461,15.555661,9.401745,17.126926,10.372579,16.118309,10.354961,16.373007,0,-0.02122,-0.01303,-0.02013,0.00175,0.00943,-0.01386,0.00951,-0.00975,-0.00005,0.07256,3.27622
1.268,7.463069,1.234002,6.391347,17.009766,4.962260,17.576603,6.871715,5.173876,16.205299,19.445986,7.363543,15.170167,162.419235,0,20.094439,55.563183,39.898651,8.368662,18.463892,8.716671,16.962696,8.946312,16.479099,9.067889,15.582373,9.409435,17.143909,10.368055,16.123960,10.353299,16.376638,0,-0.01343,-0.01375,-0.03228,0.00359,0.00710,-0.01441,-0.00247,0.00386,-0.00009,0.04186,3.27682
1.269,7.464874,1.235028,6.389843,17.019302,4.962423,17.571535,6.870623,5.174005,16.231197,19.442301,7.362271,15.165177,163.123901,0,20.474163,56.377083,39.875175,8.368780,18.462238,8.717941,17.001673,8.929847,16.517313,9.035283,15.608726,9.416642,17.160448,10.363471,16.129675,10.351581,16.380253,0,-0.01844,-0.01344,-0.01926,0.00340,0.00790,-0.01348,0.00349,-0.00105,-0.00009,0.06580,3.27743
1.270,7.466679,1.236055,6.388340,17.028841,4.962586,17.566467,6.869531,5.174133,16.257093,19.438616,7.360998,15.160188,163.828568,0,20.853888,57.190979,39.851700,8.368898,18.460585,8.719212,17.040651,8.913382,16.555529,9.002677,15.635079,9.423849,17.176985,10.358886,16.135389,10.349862,16.383867,0,-0.01774,-0.01245,-0.02339,0.00471,0.00865,-0.01464,0.00678,0.00580,0.00012,0.04400,3.27759
1.271,7.468483,1.237082,6.386836,17.038378,4.962749,17.561399,6.868438,5.174261,16.282991,19.434931,7.359726,15.155198,164.533234,0,21.233614,58.004879,39.828224,8.369017,18.458929,8.720482,17.079628,8.896915,16.593742,8.970070,15.661432,9.431055,17.193523,10.354301,16.141104,10.348144,16.387482,0,-0.01880,-0.01235,-0.02767,0.00231,0.01216,-0.01321,0.00527,0.00330,-0.00005,0.06365,3.27774
1.272,7.468520,1.235231,6.385092,17.050806,4.964613,17.556479,6.866980,5.172813,16.308071,19.430878,7.352401,15.150681,164.425812,0,21.711121,59.054344,38.773464,8.370217,18.453220,8.733139,17.130217,8.889525,16.638590,8.925071,15.724643,9.460522,17.225845,10.348085,16.146009,10.345303,16.391697,0,-0.01921,-0.01357,-0.01942,0.00536,0.01206,-0.01271,0.00345,0.00203,-0.00017,0.04428,3.27744
1.273,7.468506,1.233297,6.383340,17.063316,4.966526,17.551561,6.865511,5.171319,16.333128,19.426813,7.344901,15.146175,164.294998,0,22.191446,60.110596,37.688999,8.371450,18.447393,8.746123,17.181139,8.882397,16.683628,8.879714,15.788915,9.490629,17.258623,10.341824,16.150892,10.342429,16.395931,0,-0.01908,-0.01199,-0.01837,-0.00093,0.01852,-0.01424,-0.00154,0.00532,-0.00020,0.04077,3.27713
1.274,7.468492,1.231364,6.381589,17.075827,4.968439,17.546642,6.864042,5.169826,16.358185,19.422749,7.337401,15.141671,164.164169,0,22.671770,61.166847,36.604530,8.372683,18.441566,8.759109,17.232061,8.875268,16.728668,8.834357,15.853188,9.520736,17.291399,10.335561,16.155775,10.339556,16.400164,0,-0.01922,-0.01283,-0.02231,0.00469,0.00526,-0.01304,0.00665,0.00107,-0.00015,0.04488,3.27698
1.275,7.468478,1.229430,6.379838,17.088337,4.970352,17.541725,6.862573,5.168333,16.383242,19.418686,7.329902,15.137166,164.033356,0,23.152096,62.223099,35.520061,8.373916,18.435741,8.772094,17.282984,8.868138,16.773706,8.789001,15.917459,9.550843,17.324177,10.329299,16.160658,10.336681,16.404398,0,-0.01387,-0.01365,-0.02676,0.00545,0.00877,-0.01273,0.00877,0.01360,-0.00009,0.01934,3.27683
1.276,7.467545,1.229326,6.375251,17.100653,4.972155,17.536802,6.862250,5.166090,16.407146,19.414549,7.322532,15.132823,163.836121,0,23.463346,62.927715,35.309887,8.374756,18.429493,8.780200,17.322866,8.863403,16.818573,8.760313,15.962656,9.566596,17.341827,10.320738,16.163290,10.332195,16.406729,0,-0.02178,-0.01333,-0.02428,0.00018,0.00425,-0.01285,-0.00207,-0.00947,0.00000,0.04733,3.27705
1.277,7.466584,1.229274,6.370583,17.112961,4.973955,17.531878,6.861960,5.163826,16.431019,19.410410,7.315166,15.128485,163.636963,0,23.769726,63.622200,35.124901,8.375586,18.423231,8.788166,17.362432,8.858737,16.863434,8.732105,16.007303,9.581936,17.359041,10.312111,16.165857,10.327663,16.409006,0,-0.01466,-0.01609,-0.01433,0.00696,0.00854,-0.01259,0.00919,0.00447,0.00015,0.02135,3.27728
1.278,7.465624,1.229222,6.365914,17.125269,4.975754,17.526953,6.861670,5.161563,16.454891,19.406273,7.307800,15.124146,163.437805,0,24.076105,64.316689,34.939911,8.376415,18.416971,8.796132,17.401997,8.854071,16.908295,8.703897,16.051950,9.597275,17.376257,10.303484,16.168425,10.323131,16.411283,0,-0.01878,-0.01175,-0.01623,0.00002,0.00568,-0.01380,-0.00352,-0.00006,-0.00015,0.04872,3.27728
1.279,7.464664,1.229170,6.361246,17.137577,4.977554,17.522028,6.861380,5.159299,16.478764,19.402134,7.300435,15.119807,163.238647,0,24.382484,65.011169,34.754925,8.377245,18.410711,8.804098,17.441561,8.849404,16.953156,8.675690,16.096600,9.612615,17.393471,10.294857,16.170990,10.318598,16.413561,0,-0.01921,-0.01501,-0.02545,0.00248,0.01291,-0.01391,0.00677,0.00532,-0.00019,0.02514,3.27728
1.280,7.466589,1.228148,6.358295,17.149555,4.977722,17.517031,6.861868,5.156614,16.500626,19.397755,7.291671,15.115820,164.756317,0,25.209301,65.651039,31.949823,8.378719,18.409941,8.814245,17.471563,8.839426,16.990850,8.653549,16.142084,9.627940,17.408464,10.286447,16.173843,10.302981,16.413900,0,-0.01856,-0.01331,-0.02221,0.00662,0.00778,-0.01277,0.00607,0.00158,0.00003,0.04717,3.27743
1.281,7.468598,1.227098,6.355394,17.161522,4.977843,17.512030,6.862379,5.153917,16.522429,19.393368,7.282868,15.111842,166.323425,0,26.051109,66.289337,29.069244,8.380212,18.409330,8.824455,17.501291,8.829295,17.028337,8.631582,16.187595,9.643267,17.423391,10.278042,16.176704,10.287045,16.414186,0,-0.02162,-0.01481,-0.01891,0.00084,0.01045,-0.01320,0.01715,-0.00084,-0.00003,0.02109,3.27759
1.282,7.470607,1.226049,6.352493,17.173491,4.977964,17.507030,6.862890,5.151220,16.544233,19.388981,7.274065,15.107864,167.890533,0,26.892918,66.927635,26.188667,8.381705,18.408718,8.834665,17.531017,8.819164,17.065825,8.609616,16.233105,9.658592,17.438320,10.269638,16.179567,10.271111,16.414471,0,-0.01544,-0.01522,-0.02170,0.00730,-0.00332,-0.01306,0.00634,0.00436,-0.00007,0.04872,3.27759
1.283,7.472616,1.224999,6.349591,17.185457,4.978085,17.502029,6.863401,5.148522,16.566038,19.384594,7.265262,15.103887,169.457642,0,27.734726,67.565933,23.308088,8.383198,18.408108,8.844875,17.560745,8.809033,17.103312,8.587650,16.278616,9.673918,17.453249,10.261233,16.182428,10.255175,16.414757,0,-0.02241,-0.01374,-0.01847,0.00286,0.00887,-0.01243,0.00219,0.00422,-0.00024,0.02194,3.27759
1.284,7.471088,1.225305,6.340515,17.193974,4.979648,17.497116,6.864045,5.145006,16.586437,19.379902,7.260195,15.100319,170.175339,0,27.949488,68.671646,21.741697,8.384796,18.400024,8.848901,17.583845,8.798002,17.137833,8.555878,16.318899,9.674258,17.460375,10.249321,16.184128,10.240331,16.403791,0,-0.01678,-0.01233,-0.01896,0.00327,0.01288,-0.01287,0.00979,0.00317,-0.00009,0.05319,3.27766
1.285,7.469459,1.225651,6.331260,17.202391,4.981252,17.492207,6.864692,5.141466,16.606794,19.375198,7.255236,15.096764,170.868576,0,28.146185,69.790825,20.213161,8.386396,18.391727,8.852748,17.606754,8.786945,17.172268,8.523823,16.359032,9.674168,17.467276,10.237309,16.185793,10.225519,16.392502,0,-0.01772,-0.01446,-0.01503,0.00128,0.00863,-0.01481,0.00621,0.00214,-0.00009,0.02391,3.27774
1.286,7.467830,1.225996,6.322006,17.210808,4.982856,17.487295,6.865340,5.137925,16.627153,19.370497,7.250277,15.093208,171.561798,0,28.342882,70.910004,18.684628,8.387998,18.383429,8.856594,17.629663,8.775887,17.206705,8.491767,16.399164,9.674076,17.474176,10.225295,16.187458,10.210707,16.381212,0,-0.01876,-0.01223,-0.01337,0.00594,0.00755,-0.01343,0.00564,0.00629,-0.00009,0.05353,3.27699
1.287,7.466200,1.226342,6.312751,17.219225,4.984461,17.482384,6.865987,5.134385,16.647511,19.365793,7.245318,15.089652,172.255035,0,28.539579,72.029182,17.156094,8.389599,18.375132,8.860441,17.652573,8.764831,17.241140,8.459712,16.439297,9.673985,17.481077,10.213283,16.189125,10.195895,16.369923,0,-0.01797,-0.01417,-0.02142,0.00546,0.00881,-0.01380,0.00512,0.00113,-0.00020,0.02401,3.27622
1.288,7.466298,1.226345,6.301584,17.235338,4.984478,17.477457,6.867686,5.103757,16.666491,19.361107,7.236789,15.086685,172.441864,0,30.359592,71.868706,17.314764,8.391423,18.362888,8.860042,17.677172,8.746517,17.276247,8.453359,16.472776,9.685564,17.492258,10.197697,16.190269,10.184563,16.369514,0,-0.02013,-0.01118,-0.01978,0.06704,0.00859,-0.01285,0.00595,0.00445,0.00003,0.05096,3.27682
1.289,7.466446,1.226338,6.290361,17.251675,4.984448,17.472530,6.869416,5.072350,16.685432,19.356422,7.228158,15.083735,172.614105,0,32.226368,71.671371,17.522039,8.393253,18.350533,8.859520,17.701822,8.727995,17.311373,8.447745,16.506063,9.697480,17.503561,10.182008,16.191399,10.173330,16.369419,0,-0.01818,-0.02057,-0.02097,-0.00871,0.00853,-0.01366,0.00670,0.00290,-0.00024,0.02282,3.27743
1.290,7.466594,1.226330,6.279139,17.268009,4.984419,17.467604,6.871145,5.040942,16.704372,19.351736,7.219526,15.080786,172.786362,0,34.093143,71.474030,17.729313,8.395084,18.338177,8.858998,17.726471,8.709473,17.346498,8.442133,16.539351,9.709395,17.514866,10.166319,16.192528,10.162099,16.369324,0,-0.01889,-0.01143,-0.02107,0.00636,0.00862,-0.01328,0.00596,0.00283,-0.00015,0.05234,3.27668
1.291,7.466741,1.226323,6.267916,17.284344,4.984391,17.462675,6.872875,5.009533,16.723314,19.347052,7.210895,15.077836,172.958603,0,35.959919,71.276695,17.936586,8.396914,18.325821,8.858477,17.751120,8.690950,17.381622,8.436520,16.572638,9.721311,17.526169,10.150630,16.193657,10.150867,16.369228,0,-0.01727,-0.01312,-0.02053,0.00207,0.00857,-0.01281,0.00633,0.00106,0.00000,0.02346,3.27592
1.292,7.466757,1.227552,6.266211,17.294477,4.981884,17.457952,6.872934,4.999322,16.741011,19.342594,7.205929,15.075381,172.733032,0,36.449196,70.955971,18.370790,8.398189,18.319473,8.853806,17.768330,8.684018,17.396429,8.432540,16.587555,9.722296,17.534313,10.137080,16.197409,10.140591,16.373341,0,-0.01876,-0.01469,-0.02277,0.00267,0.00590,-0.01382,0.00453,0.00467,-0.00012,0.05715,3.27576
1.293,7.466768,1.228817,6.264780,17.304430,4.979306,17.453234,6.872944,4.989721,16.758673,19.338144,7.201069,15.072941,172.495987,0,36.898792,70.631691,18.811531,8.399446,18.313299,8.849017,17.785326,8.677421,17.410648,8.428607,16.601942,9.722965,17.542364,10.123592,16.201237,10.130342,16.377575,0,-0.01830,-0.01293,-0.02025,0.00187,0.01234,-0.01400,0.00849,0.00105,0.00000,0.02561,3.27561
1.294,7.466780,1.230082,6.263349,17.314384,4.976728,17.448515,6.872955,4.980120,16.776335,19.333694,7.196209,15.070500,172.258957,0,37.348389,70.307411,19.252274,8.400704,18.307123,8.844228,17.802322,8.670823,17.424868,8.424675,16.616331,9.723635,17.550417,10.110105,16.205063,10.120093,16.381807,0,-0.01800,-0.01345,-0.02200,0.00430,0.00569,-0.01272,-0.00128,0.00283,0.00012,0.05842,3.27628
1.295,7.466791,1.231347,6.261918,17.324339,4.974150,17.443796,6.872965,4.970520,16.793997,19.329245,7.191349,15.068061,172.021927,0,37.797985,69.983131,19.693014,8.401962,18.300949,8.839438,17.819319,8.664226,17.439087,8.420742,16.630718,9.724304,17.558470,10.096617,16.208891,10.109845,16.386042,0,-0.01980,-0.01757,-0.02104,0.00284,0.00896,-0.01375,0.00800,0.00380,-0.00024,0.02615,3.27697
1.296,7.463571,1.232489,6.259293,17.335711,4.973391,17.439169,6.872499,4.964412,16.809990,19.324581,7.187757,15.066212,173.114838,0,37.523106,69.566589,19.229877,8.401978,18.299210,8.828777,17.834299,8.660260,17.445822,8.417289,16.631191,9.713797,17.568535,10.086343,16.219011,10.097849,16.389635,0,-0.01847,-0.01353,-0.02158,0.00234,0.00822,-0.01236,0.00662,0.00439,-0.00015,0.05688,3.27698
1.297,7.460258,1.233627,6.256633,17.347124,4.972684,17.434546,6.872017,4.958405,16.825937,19.319912,7.184202,15.064381,174.246078,0,37.227360,69.147385,18.740704,8.401958,18.297598,8.817947,17.849218,8.656371,17.452339,8.413849,16.631264,9.702967,17.578657,10.076161,16.229313,10.085802,16.393211,0,-0.01864,-0.01293,-0.02084,0.00467,0.01109,-0.01237,0.00608,0.00771,0.00012,0.02546,3.27698
