"Time","59 Left DS","60 Right DS","58 FLr Sw of","53 HLr Sw on","34a FRx (cm)","34 FRx (cm)","v3 R COP","v5 L COP","v7 xCoM","3 Platform","2 Trdml"
0.866,1,0,0,0,-7.217415,16.980717,0.000000,6.814107,6.090769,0.87448,0.09593
0.867,1,0,0,0,-6.461953,16.967966,0.000000,6.812383,6.091635,0.85260,0.09612
0.868,1,0,0,0,-5.678629,16.955048,0.000000,6.810650,6.093770,0.83141,0.09600
0.869,1,0,0,0,-4.895305,16.942129,0.000000,6.808760,6.095905,0.81174,0.09620
0.870,1,0,0,0,-4.111980,16.929211,0.000000,6.806859,6.098040,0.78036,0.09658
0.871,1,0,0,0,-3.265450,16.915556,0.000000,6.804717,6.090170,0.73755,0.09675
0.872,1,0,0,0,-2.407590,16.901770,0.000000,6.802558,6.080507,0.71735,0.09661
0.873,1,0,0,0,-1.549730,16.887981,0.000000,6.800164,6.070844,0.69727,0.09678
0.874,1,0,0,0,-0.691870,16.874195,0.000000,6.797753,6.061182,0.67390,0.09711
0.875,1,0,0,0,0.135848,16.861145,0.000000,6.795150,6.050018,0.65399,0.09715
0.876,1,0,0,0,0.958164,16.848227,0.000000,6.792533,6.038585,0.63127,0.09696
0.877,1,0,0,0,1.780479,16.835310,0.000000,6.789823,6.027152,0.59755,0.09721
0.878,1,0,0,0,2.602795,16.822392,0.000000,6.787106,6.015718,0.55760,0.09750
0.879,1,0,0,0,3.344374,16.810350,0.000000,6.784374,6.002604,0.53781,0.09732
0.880,1,0,0,0,4.071481,16.798468,0.000000,6.781641,5.989188,0.50970,0.09714
0.881,1,0,0,0,4.798588,16.786583,0.000000,6.778812,5.975772,0.48376,0.09745
0.882,1,0,0,0,5.525695,16.774698,0.000000,6.775976,5.962356,0.45699,0.09759
0.883,1,0,0,0,6.175511,16.763926,0.000000,6.772942,5.955348,0.43811,0.09744
0.884,1,0,0,0,6.811472,16.753351,0.000000,6.769893,5.949487,0.38594,0.09740
0.885,1,0,0,0,7.447434,16.742777,0.000000,6.766650,5.943627,0.36180,0.09762
0.886,1,0,0,0,8.083396,16.732203,0.000000,6.763392,5.937768,0.33650,0.09775
0.887,1,0,0,0,8.661779,16.724977,0.000000,6.759986,5.931002,0.30940,0.09758
0.888,1,0,0,0,9.229841,16.718351,0.000000,6.756569,5.924073,0.28409,0.09730
0.889,1,0,0,0,9.797903,16.711727,0.000000,6.753100,5.917145,0.26045,0.09743
0.890,1,0,0,0,10.365965,16.705103,0.000000,6.749628,5.910216,0.22403,0.09755
0.891,1,0,0,0,10.906817,16.705746,0.000000,6.746168,5.902696,0.18260,0.09747
0.892,1,0,0,0,11.442792,16.707691,0.000000,6.742708,5.895069,0.15750,0.09724
0.893,1,0,0,0,11.978766,16.709637,0.000000,6.739111,5.887442,0.13129,0.09744
0.894,1,0,0,0,12.514741,16.711582,0.000000,6.735505,5.879815,0.10364,0.09767
0.895,1,0,0,0,13.021627,16.721415,0.000000,6.731628,5.872408,0.07855,0.09749
0.896,1,0,0,0,13.523300,16.732662,0.000000,6.727731,5.865041,0.04674,0.09741
0.897,1,0,0,0,14.024973,16.743908,0.000000,6.723787,5.857674,0.00182,0.09766
0.898,1,0,0,0,14.526646,16.755156,0.000000,6.719840,5.850307,-0.02225,0.09770
0.899,1,0,0,0,15.014688,16.772648,0.000000,6.716106,5.851020,-0.04820,0.09751
0.900,1,0,0,0,15.500286,16.791260,0.000000,6.712389,5.853181,-0.07408,0.09747
0.901,1,0,0,0,15.985886,16.809872,0.000000,6.708858,5.855342,-0.09935,0.09761
0.902,1,0,0,0,16.471485,16.828484,0.000000,6.705340,5.857503,-0.12549,0.09766
0.903,1,0,0,0,16.934734,16.853338,0.000000,6.701903,5.851892,-0.17679,0.09750
0.904,1,0,0,0,17.393978,16.879314,0.000000,6.698472,5.844888,-0.20511,0.09737
0.905,1,0,0,0,17.853222,16.905289,0.000000,6.695016,5.837884,-0.22969,0.09753
0.906,1,0,0,0,18.312466,16.931263,0.000000,6.691559,5.830880,-0.25478,0.09771
0.907,1,0,0,0,18.752251,16.963972,0.000000,6.688017,5.833025,-0.27989,0.09752
0.908,1,0,0,0,19.188545,16.997890,0.000000,6.684469,5.836810,-0.30617,0.09749
0.909,1,0,0,0,19.624842,17.031807,0.000000,6.680973,5.840594,-0.33942,0.09780
0.910,1,0,0,0,20.061138,17.065723,0.000000,6.677480,5.844379,-0.38177,0.09795
0.911,1,0,0,0,20.479904,17.103180,0.000000,6.674164,5.847561,-0.40610,0.09767
0.912,1,0,0,0,20.895527,17.141270,0.000000,6.670862,5.850634,-0.43132,0.09784
0.913,1,0,0,0,21.311150,17.179359,0.000000,6.667559,5.853708,-0.45648,0.09813
0.914,1,0,0,0,21.726772,17.217449,0.000000,6.664256,5.856781,-0.48152,0.09809
0.915,1,0,0,0,22.129381,17.259722,0.000000,6.660774,5.860815,-0.51160,0.09792
0.916,1,0,0,0,22.529655,17.302746,0.000000,6.657279,5.865020,-0.55290,0.09816
0.917,1,0,0,0,22.929932,17.345770,0.000000,6.653817,5.869226,-0.57701,0.09831
0.918,1,0,0,0,23.330206,17.388794,0.000000,6.650357,5.873432,-0.60298,0.09817
0.919,1,0,0,0,23.707989,17.434942,0.000000,6.647155,5.869500,-0.62434,0.09811
0.920,1,0,0,0,24.081739,17.481651,0.000000,6.643972,5.864109,-0.64925,0.09827
0.921,1,0,0,0,24.455490,17.528360,0.000000,6.640847,5.858718,-0.67616,0.09835
0.922,1,0,0,0,24.829241,17.575069,0.000000,6.637726,5.853327,-0.71631,0.09809
0.923,1,0,0,0,25.175024,17.622974,0.000000,6.634442,5.847196,-0.73891,0.09774
0.924,1,0,0,0,25.515793,17.671095,0.000000,6.631146,5.840933,-0.76361,0.09779
0.925,1,0,0,0,25.856564,17.719215,0.000000,6.627924,5.834670,-0.78391,0.09784
0.926,1,0,0,0,26.197332,17.767336,0.000000,6.624707,5.828406,-0.80666,0.09766
0.927,1,0,0,0,26.508619,17.811371,0.000000,6.621824,5.820908,-0.82991,0.09721
0.928,1,0,0,0,26.814619,17.854673,0.000000,6.618966,5.813189,-0.86984,0.09726
0.929,1,0,0,0,27.120619,17.897974,0.000000,6.616230,5.805469,-0.89156,0.09743
0.930,1,0,0,0,27.426619,17.941277,0.000000,6.613504,5.797750,-0.91080,0.09727
0.931,1,0,0,0,27.704727,17.979860,0.000000,6.610618,5.788653,-0.93103,0.09700
0.932,1,0,0,0,27.977837,18.017599,0.000000,6.607718,5.779309,-0.95207,0.09717
0.933,1,0,0,0,28.250944,18.055336,0.000000,6.604647,5.769966,-0.97023,0.09730
0.934,1,0,0,0,28.524052,18.093075,0.000000,6.601562,5.760622,-1.00827,0.09723
0.935,1,0,0,0,28.763178,18.128094,0.000000,6.598398,5.750277,-1.02820,0.09695
0.936,1,0,0,0,28.996214,18.162628,0.000000,6.595227,5.739751,-1.04797,0.09704
0.937,1,0,0,0,29.229248,18.197161,0.000000,6.592182,5.729227,-1.06718,0.09724
0.938,1,0,0,0,29.462282,18.231693,0.000000,6.589145,5.718701,-1.08130,0.09724
0.939,1,0,0,0,29.612087,18.263954,0.000000,6.586404,5.707623,-1.10051,0.09696
0.940,1,0,0,0,29.746971,18.295809,0.000000,6.583685,5.696445,-1.12775,0.09695
0.941,1,0,0,0,29.881857,18.327662,0.000000,6.581137,5.685268,-1.15001,0.09710
0.942,1,0,0,0,30.016743,18.359516,0.000000,6.578600,5.674090,-1.16501,0.09711
0.943,1,0,0,0,30.023741,18.388182,0.000000,6.576081,5.662985,-1.18460,0.09672
0.944,1,0,0,0,30.007816,18.416275,0.000000,6.573563,5.651894,-1.19632,0.09663
0.945,1,0,0,0,29.991892,18.444370,0.000000,6.571167,5.640802,-1.20697,0.09694
0.946,1,0,0,0,29.975967,18.472464,0.000000,6.568780,5.629710,-1.23225,0.09696
0.947,1,0,0,0,29.810246,18.498180,0.000000,6.566665,5.619535,-1.25674,0.09674
0.948,1,0,0,0,29.617672,18.523472,0.000000,6.564570,5.609526,-1.26886,0.09661
0.949,1,0,0,0,29.425100,18.548763,0.000000,6.562768,5.599515,-1.28285,0.09666
0.950,1,0,0,0,29.232527,18.574055,0.000000,6.560987,5.589506,-1.29590,0.09672
0.951,1,0,0,0,28.903492,18.598171,0.000000,6.559492,5.578550,-1.30760,0.09661
0.952,1,0,0,0,28.549997,18.622078,0.000000,6.558018,5.567424,-1.32210,0.09629
0.953,1,0,0,0,28.196501,18.645983,0.000000,6.556863,5.556299,-1.34178,0.09642
0.954,1,0,0,0,27.843006,18.669889,0.000000,6.555732,5.545173,-1.35437,0.09665
0.955,1,0,0,0,27.396744,18.690437,0.000000,6.554931,5.534512,-1.36380,0.09667
0.956,1,0,0,0,26.933853,18.710382,0.000000,6.554154,5.523933,-1.37323,0.09636
0.957,1,0,0,0,26.470964,18.730328,0.000000,6.553558,5.513354,-1.38316,0.09661
0.958,1,0,0,0,26.008076,18.750273,0.000000,6.552975,5.502775,-1.39291,0.09688
0.959,1,0,0,0,25.504766,18.769016,0.000000,6.552934,5.493155,-1.41006,0.09674
0.960,1,0,0,0,24.994213,18.787544,0.000000,6.552934,5.483708,-1.41454,0.09650
0.961,1,0,0,0,24.483660,18.806074,0.000000,6.552934,5.474260,-1.42278,0.09668
0.962,1,0,0,0,23.973106,18.824602,0.000000,6.552934,5.464812,-1.43150,0.09684
0.963,1,0,0,0,23.450859,18.841539,0.000000,6.552934,5.457070,-1.43817,0.09684
0.964,1,0,0,0,22.926517,18.858192,0.000000,6.552934,5.449634,-1.44658,0.09658
0.965,1,0,0,0,22.402176,18.874844,0.000000,6.552586,5.442197,-1.45387,0.09661
0.966,1,0,0,0,21.877834,18.891497,0.000000,6.552212,5.434761,-1.45795,0.09685
0.967,1,0,0,0,21.360897,18.908464,0.000000,6.552036,5.428064,-1.46489,0.09690
0.968,1,0,0,0,20.845287,18.925488,0.000000,6.551874,5.421500,-1.46663,0.09660
0.969,1,0,0,0,20.329678,18.942511,0.000000,6.551568,5.414937,-1.47456,0.09652
0.970,1,0,0,0,19.814068,18.959534,0.000000,6.551250,5.408372,-1.47321,0.09675
0.971,1,0,0,0,19.305922,18.976208,0.000000,6.551228,5.403053,-1.47714,0.09685
0.972,1,0,0,0,18.799112,18.992817,0.000000,6.551228,5.397956,-1.47932,0.09659
0.973,1,0,0,0,18.292303,19.009426,0.000000,3.504907,5.392859,-1.47890,0.09647
0.974,0,0,0,0,17.785494,19.026035,0.000000,0.229293,5.387763,-1.47867,0.09667
0.975,0,0,0,0,17.302223,19.042795,0.000000,0.000000,5.383303,-1.47960,0.09679
0.976,0,0,0,0,16.823172,19.059584,0.000000,0.000000,5.378959,-1.47298,0.09664
0.977,0,0,0,0,16.344118,19.076370,0.000000,0.000000,5.374614,-1.47989,0.09666
0.978,0,0,0,0,15.865067,19.093157,0.000000,0.000000,5.370269,-1.48175,0.09691
0.979,0,0,0,0,15.403300,19.109478,0.000000,0.000000,5.365932,-1.47818,0.09708
0.980,0,0,0,0,14.944633,19.125713,0.000000,0.000000,5.361595,-1.47339,0.09702
0.981,0,0,0,0,14.485965,19.141951,0.000000,0.000000,5.357258,-1.47237,0.09696
0.982,0,0,0,0,14.027297,19.158186,0.000000,0.000000,5.352921,-1.46640,0.09720
0.983,0,0,0,0,13.579580,19.176126,0.000000,0.000000,5.348784,-1.45720,0.09736
0.984,0,0,0,0,13.133827,19.194370,0.000000,0.000000,5.344682,-1.45316,0.09718
0.985,0,0,0,0,12.688074,19.212616,0.000000,0.000000,5.340580,-1.44850,0.09713
0.986,0,0,0,0,12.242321,19.230860,0.000000,0.000000,5.336479,-1.44344,0.09736
0.987,0,0,0,0,11.810341,19.247456,0.000000,0.000000,5.332492,-1.43625,0.09740
0.988,0,0,0,0,11.380830,19.263754,0.000000,0.000000,5.328527,-1.43211,0.09707
0.989,0,0,0,0,10.951319,19.280054,0.000000,0.000000,5.324562,-1.41623,0.09700
0.990,0,0,0,0,10.521808,19.296352,0.000000,0.000000,5.320597,-1.40799,0.09724
0.991,0,0,0,0,10.111689,19.312340,0.000000,0.000000,5.315809,-1.40120,0.09725
0.992,0,0,0,0,9.705047,19.328270,0.000000,0.000000,5.310873,-1.39113,0.09698
0.993,0,0,0,0,9.298404,19.344200,0.000000,0.000000,5.305938,-1.38284,0.09692
0.994,0,0,0,0,8.891761,19.360130,0.000000,0.000000,5.301002,-1.37151,0.09701
0.995,0,0,0,0,8.525158,19.373974,0.000000,0.000000,5.295161,-1.35889,0.09709
0.996,0,0,0,0,8.165732,19.387444,0.000000,0.000000,5.289158,-1.34396,0.09693
0.997,0,0,0,0,7.806306,19.400911,0.000000,0.000000,5.283155,-1.33078,0.09661
0.998,0,0,0,0,7.446880,19.414381,0.000000,0.000000,5.277153,-1.32103,0.09671
0.999,0,0,0,0,7.113182,19.426685,0.000000,0.000000,5.270629,-1.30640,0.09686
1.000,0,0,0,0,6.784094,19.438782,0.000000,0.000000,5.264012,-1.29570,0.09671
1.001,0,0,0,0,6.455007,19.450880,0.000000,0.000000,5.257396,-1.28413,0.09649
1.002,0,0,0,0,6.125920,19.462976,0.000000,0.000000,5.250779,-1.25635,0.09671
1.003,0,0,0,0,5.833815,19.472336,0.000000,0.000000,5.244394,-1.24309,0.09698
1.004,0,0,0,0,5.548338,19.481203,0.000000,0.000000,5.238050,-1.22716,0.09693
1.005,0,0,0,0,5.262862,19.490072,0.000000,0.000000,5.231707,-1.21153,0.09676
1.006,0,0,0,0,4.977386,19.498940,0.000000,0.000000,5.225363,-1.19646,0.09705
1.007,0,0,0,0,4.692970,19.505373,0.000000,0.000000,5.220295,-1.18376,0.09730
1.008,0,0,0,0,4.408746,19.511370,0.000000,0.000000,5.215456,-1.16090,0.09731
1.009,0,0,0,0,4.124521,19.517365,0.000000,0.000000,5.210617,-1.12924,0.09718
1.010,0,0,0,0,3.840296,19.523361,0.000000,0.000000,5.205777,-1.11546,0.09734
1.011,0,0,0,0,3.563190,19.526157,0.000000,0.000000,5.200795,-1.09901,0.09757
1.012,0,0,0,0,3.287359,19.528379,0.000000,0.000000,5.195788,-1.08133,0.09749
1.013,0,0,0,0,3.011529,19.530603,0.000000,0.000000,5.190781,-1.06580,0.09733
1.014,0,0,0,0,2.735698,19.532825,0.000000,0.000000,5.185773,-1.04782,0.09763
1.015,0,0,0,0,2.464518,19.531313,0.000000,0.000000,5.181769,-1.01537,0.09779
1.016,0,0,0,0,2.194171,19.529133,0.000000,0.000000,5.177944,-0.98959,0.09761
1.017,0,0,0,0,1.923825,19.526951,0.000000,0.000000,5.174119,-0.97021,0.09756
1.018,0,0,0,0,1.653478,19.524771,0.000000,0.000000,5.170294,-0.95201,0.09777
1.019,0,0,0,0,1.375457,19.519169,0.000000,0.000000,5.166718,-0.93364,0.09791
1.020,0,0,0,0,1.096060,19.512957,0.000000,0.000000,5.163185,-0.91347,0.09755
1.021,0,0,0,0,0.816663,19.506742,0.000000,0.000000,5.159653,-0.89053,0.09743
1.022,0,0,0,0,0.537266,19.500528,0.000000,0.000000,5.156121,-0.84773,0.09765
1.023,0,0,1,0,0.255924,19.493744,2.004146,0.000000,5.154295,-0.82904,0.09765
1.024,0,1,0,0,-0.025768,19.486858,4.159142,0.000000,5.152775,-0.80644,0.09731
1.025,0,1,0,0,-0.307460,19.479971,4.310385,0.000000,5.151256,-0.78497,0.09709
1.026,0,1,0,0,-0.589151,19.473085,4.310808,0.000000,5.149735,-0.76370,0.09716
1.027,0,1,0,0,-0.895652,19.465963,4.311559,0.000000,5.149908,-0.73907,0.09722
1.028,0,1,0,0,-1.206599,19.458799,4.312334,0.000000,5.150383,-0.71075,0.09707
1.029,0,1,0,0,-1.517547,19.451637,4.313406,0.000000,5.150857,-0.67226,0.09679
1.030,0,1,0,0,-1.828494,19.444473,4.314500,0.000000,5.151333,-0.64984,0.09691
1.031,0,1,0,0,-2.154976,19.437527,4.315817,0.000000,5.153713,-0.62549,0.09705
1.032,0,1,0,0,-2.484242,19.430620,4.317150,0.000000,5.156434,-0.60324,0.09696
1.033,0,1,0,0,-2.813508,19.423714,4.318748,0.000000,5.159155,-0.57729,0.09652
1.034,0,1,0,0,-3.142774,19.416807,4.320364,0.000000,5.161877,-0.55568,0.09646
1.035,0,1,0,0,-3.481542,19.408537,4.322270,0.000000,5.165045,-0.52351,0.09663
1.036,0,1,0,0,-3.822014,19.400021,4.324199,0.000000,5.168294,-0.48087,0.09650
1.037,0,1,0,0,-4.162486,19.391504,4.326227,0.000000,5.171543,-0.45692,0.09621
1.038,0,1,0,0,-4.502957,19.382988,4.328262,0.000000,5.174791,-0.43132,0.09599
1.039,0,1,0,0,-4.826126,19.374004,4.330207,0.000000,5.179790,-0.40675,0.09611
1.040,0,1,0,0,-5.146193,19.364939,4.332145,0.000000,5.185102,-0.38193,0.09625
1.041,0,1,0,0,-5.466259,19.355873,4.334074,0.000000,5.190415,-0.35883,0.09619
1.042,0,1,0,0,-5.786326,19.346807,4.336003,0.000000,5.195727,-0.32048,0.09589
1.043,0,1,0,0,-6.073893,19.337076,4.338033,0.000000,5.201494,-0.28000,0.09604
1.044,0,1,0,0,-6.355635,19.327223,4.340070,0.000000,5.207343,-0.25302,0.09622
1.045,0,1,0,0,-6.637376,19.317371,4.342086,0.000000,5.213192,-0.22954,0.09623
1.046,0,1,0,0,-6.919117,19.307518,4.344101,0.000000,5.219041,-0.20454,0.09588
1.047,0,1,0,0,-7.147525,19.298058,4.345956,0.000000,5.226391,-0.17712,0.09613
1.048,0,1,0,0,-7.366374,19.288666,4.347799,0.000000,5.234010,-0.15300,0.09646
1.049,0,1,0,0,-7.585222,19.279276,4.349567,0.000000,5.241629,-0.11951,0.09637
1.050,0,1,0,0,-7.804070,19.269884,4.351329,0.000000,5.249248,-0.07462,0.09618
1.051,0,1,0,0,-7.976805,19.262236,4.353169,0.000000,5.257257,-0.04839,0.09638
1.052,0,1,0,0,-8.141274,19.254900,4.355015,0.000000,5.265335,-0.02293,0.09667
1.053,0,1,0,0,-8.305743,19.247564,4.357117,0.000000,5.273413,0.00220,0.09676
1.054,0,1,0,0,-8.470212,19.240229,4.359238,0.000000,5.281492,0.02823,0.09659
1.055,0,1,0,0,-8.588526,19.232340,4.361755,0.000000,5.290539,0.05528,0.09673
1.056,0,1,0,0,-8.698565,19.224354,4.364301,0.000000,5.299759,0.08655,0.09705
1.057,0,1,0,0,-8.808606,19.216366,4.367164,0.000000,5.308980,0.13092,0.09709
1.058,0,1,0,0,-8.918646,19.208378,4.370050,0.000000,5.318200,0.15630,0.09685
1.059,0,1,0,0,-9.003212,19.200792,4.373119,0.000000,5.327349,0.18243,0.09697
1.060,0,1,0,0,-9.083211,19.193277,4.376202,0.000000,5.336485,0.20845,0.09720
1.061,0,1,0,0,-9.163210,19.185762,4.379365,0.000000,5.345622,0.23376,0.09721
1.062,0,1,0,0,-9.243209,19.178247,4.382535,0.000000,5.354758,0.25836,0.09684
1.063,0,1,0,0,-9.299570,19.170675,4.385746,0.000000,5.364343,0.28918,0.09691
1.064,0,1,0,0,-9.351695,19.163092,4.388959,0.000000,5.374009,0.33589,0.09712
1.065,0,1,0,0,-9.403819,19.155510,4.392427,0.000000,5.383675,0.36343,0.09708
1.066,0,1,0,0,-9.455943,19.147926,4.395913,0.000000,5.393340,0.38489,0.09680
1.067,0,1,0,0,-9.474986,19.139107,4.399832,0.000000,5.402732,0.41022,0.09698
1.068,0,1,0,0,-9.488099,19.130066,4.403784,0.000000,5.412076,0.43532,0.09721
1.069,0,1,0,0,-9.501212,19.121023,4.407880,0.000000,5.421419,0.46100,0.09730
1.070,0,1,0,0,-9.514325,19.111982,4.411988,0.000000,5.430762,0.48749,0.09728
1.071,0,1,0,0,-9.506293,19.103086,4.415912,0.000000,5.441713,0.53377,0.09753
1.072,0,1,0,0,-9.494473,19.094217,4.419821,0.000000,5.452953,0.55693,0.09774
1.073,0,1,0,0,-9.482651,19.085348,4.423618,0.000000,5.464193,0.58167,0.09769
1.074,0,1,0,0,-9.470829,19.076479,4.427407,0.000000,5.475433,0.60681,0.09757
1.075,0,1,0,0,-9.455301,19.067713,4.431211,0.000000,5.487316,0.63217,0.09776
1.076,0,1,0,0,-9.439108,19.058968,4.435017,0.000000,5.499315,0.65219,0.09795
1.077,0,1,0,0,-9.422915,19.050220,4.438705,0.000000,5.511313,0.67522,0.09783
1.078,0,1,0,0,-9.406723,19.041473,4.442385,0.000000,5.523312,0.70641,0.09778
1.079,0,1,0,0,-9.420115,19.032406,4.445774,0.000000,5.535240,0.74287,0.09814
1.080,0,1,0,0,-9.438812,19.023281,4.449142,0.000000,5.547154,0.76756,0.09829
1.081,0,1,0,0,-9.457508,19.014156,4.452199,0.000000,5.559070,0.78740,0.09807
1.082,0,1,0,0,-9.476204,19.005032,4.455235,0.000000,5.570985,0.81163,0.09822
1.083,0,1,0,0,-9.520130,18.995457,4.458015,0.000000,5.582456,0.83218,0.09852
1.084,0,1,0,0,-9.568579,18.985800,4.460776,0.000000,5.593848,0.85228,0.09847
1.085,0,1,0,0,-9.617027,18.976143,4.463458,0.000000,5.605240,0.88161,0.09831
1.086,0,1,0,0,-9.665476,18.966488,4.466135,0.000000,5.616632,0.91599,0.09858
1.087,0,1,0,0,-9.733898,18.955519,4.468884,0.000000,5.627874,0.93564,0.09874
1.088,0,1,0,0,-9.805901,18.944317,4.471640,0.000000,5.639090,0.95604,0.09855
1.089,0,1,0,0,-9.877903,18.933115,4.474350,0.000000,5.650305,0.97627,0.09855
1.090,0,1,0,0,-9.949905,18.921913,4.477057,0.000000,5.661521,0.99486,0.09878
1.091,0,1,0,0,-10.008219,18.911438,4.479562,0.000000,5.672575,1.01434,0.09887
1.092,0,1,0,0,-10.064078,18.901093,4.482052,0.000000,5.683601,1.03227,0.09861
1.093,0,1,0,0,-10.119938,18.890749,4.484354,0.000000,5.694627,1.05650,0.09862
1.094,0,1,0,0,-10.175797,18.880404,4.486641,0.000000,5.705653,1.08858,0.09889
1.095,0,1,0,0,-10.220689,18.869322,4.488788,0.000000,5.717433,1.10623,0.09886
1.096,0,1,0,0,-10.263614,18.858105,4.490923,0.000000,5.729348,1.12228,0.09859
1.097,0,1,0,0,-10.306540,18.846889,4.492910,0.000000,5.741263,1.13863,0.09869
1.098,0,1,0,0,-10.349464,18.835674,4.494884,0.000000,5.753179,1.15511,0.09882
1.099,0,1,0,0,-10.393931,18.823421,4.496686,0.000000,5.764261,1.16910,0.09862
1.100,0,1,0,0,-10.438675,18.810984,4.498475,0.000000,5.775194,1.19170,0.09827
1.101,0,1,0,0,-10.483418,18.798546,4.500083,0.000000,5.786127,1.21483,0.09840
1.102,0,1,0,0,-10.528161,18.786108,4.501678,0.000000,5.797060,1.23103,0.09853
1.103,0,1,0,0,-10.582432,18.774445,4.503087,0.000000,5.808127,1.24756,0.09827
1.104,0,1,0,0,-10.638411,18.762918,4.504481,0.000000,5.819218,1.25829,0.09806
1.105,0,1,0,0,-10.694389,18.751392,4.505664,0.000000,5.830309,1.27405,0.09827
1.106,0,1,0,0,-10.750368,18.739866,4.506832,0.000000,5.841401,1.28592,0.09834
1.107,0,1,0,0,-10.822159,18.729614,4.507797,0.000000,5.851591,1.29826,0.09799
1.108,0,1,0,0,-10.896784,18.719587,4.508747,0.000000,5.861619,1.31604,0.09773
1.109,0,1,0,0,-10.971409,18.709562,4.509669,0.000000,5.871647,1.33412,0.09782
1.110,0,1,0,0,-11.046034,18.699537,4.510589,0.000000,5.881676,1.34691,0.09787
1.111,0,1,0,0,-11.114433,18.688768,4.511640,0.000000,5.890204,1.35852,0.09760
1.112,0,1,0,0,-11.181717,18.677866,4.512700,0.000000,5.898465,1.36647,0.09741
1.113,0,1,0,0,-11.249001,18.666965,4.513753,0.000000,5.906724,1.37715,0.09756
1.114,0,1,0,0,-11.316284,18.656063,4.514806,0.000000,5.914984,1.38805,0.09778
1.115,0,1,0,0,-11.371235,18.645414,4.515672,0.000000,5.923193,1.39645,0.09768
1.116,0,1,0,0,-11.423976,18.634809,4.516523,0.000000,5.931393,1.40544,0.09749
1.117,0,1,0,0,-11.476716,18.624207,4.517190,0.000000,5.939593,1.41679,0.09780
1.118,0,1,0,0,-11.529456,18.613602,4.517844,0.000000,5.947793,1.42722,0.09809
1.119,0,1,0,0,-11.557564,18.602659,4.518356,0.000000,5.954436,1.43581,0.09790
1.120,0,1,0,0,-11.581257,18.591656,4.518857,0.000000,5.960801,1.44235,0.09817
1.121,1,1,0,0,-11.604950,18.580652,4.519204,3.263787,5.967165,1.44847,0.09861
1.122,1,1,0,0,-11.628643,18.569649,4.519538,6.773235,5.973529,1.45445,0.09861
1.123,1,1,0,0,-11.631477,18.558451,4.519562,7.021227,5.979189,1.46014,0.09866
1.124,1,1,0,0,-11.630573,18.547220,4.519562,7.023734,5.984723,1.46687,0.09901
1.125,1,1,0,0,-11.629669,18.535988,4.519562,7.026059,5.990256,1.47154,0.09912
1.126,1,1,0,0,-11.628765,18.524755,4.519562,7.028369,5.995790,1.47327,0.09890
1.127,1,1,0,0,-11.613245,18.513449,4.519562,7.030317,6.001272,1.47704,0.09904
1.128,1,1,0,0,-11.595106,18.502131,4.519562,7.032237,6.006744,1.47934,0.09926
1.129,1,1,0,0,-11.576966,18.490810,4.519562,7.033865,6.012217,1.48170,0.09919
1.130,1,1,0,0,-11.558826,18.479490,4.519562,7.035471,6.017689,1.48265,0.09911
1.131,1,1,0,0,-11.535271,18.467440,4.519293,7.036933,6.021797,1.48299,0.09927
1.132,1,1,0,0,-11.510743,18.455259,4.519005,7.038384,6.025660,1.48730,0.09936
1.133,1,1,0,0,-11.486216,18.443079,4.518908,7.039849,6.029522,1.48491,0.09912
1.134,1,1,0,0,-11.461688,18.430899,4.518824,7.041316,6.033385,1.48538,0.09883
1.135,1,1,0,0,-11.440960,18.418722,4.518759,7.042902,6.037422,1.48466,0.09891
1.136,1,1,0,0,-11.420913,18.406548,4.518695,7.044497,6.041490,1.48372,0.09890
1.137,1,1,0,0,-11.400866,18.394373,4.518691,7.046047,6.045558,1.47963,0.09861
1.138,1,1,0,0,-11.380818,18.382198,4.518691,7.047594,6.049626,1.47818,0.09838
1.139,1,1,0,0,-11.371950,18.368891,4.518691,7.048905,6.053141,1.47501,0.09858
1.140,1,1,0,0,-11.365087,18.355381,4.518691,7.050199,6.056556,1.47090,0.09869
1.141,1,1,0,0,-11.358222,18.341869,4.518691,7.050576,6.059972,1.46194,0.09833
1.142,1,1,0,0,-11.351357,18.328360,4.518691,7.050885,6.063387,1.45694,0.09830
1.143,1,1,0,0,-11.352925,18.315319,4.518750,7.050906,6.066550,1.45316,0.09855
1.144,1,1,0,0,-11.356005,18.302364,4.518814,7.050906,6.069667,1.44653,0.09854
1.145,1,1,0,0,-11.359084,18.289410,4.518894,7.050906,6.072784,1.44276,0.09822
1.146,1,1,0,0,-11.362164,18.276453,4.518976,7.050906,6.075902,1.43497,0.09839
1.147,1,1,0,0,-11.362926,18.263977,4.519460,7.050906,6.078784,1.42874,0.09859
1.148,1,1,0,0,-11.363275,18.251587,4.519973,7.050906,6.081624,1.41885,0.09854
1.149,1,1,0,0,-11.363623,18.239197,4.520347,7.050906,6.084464,1.40608,0.09833
1.150,1,1,0,0,-11.363971,18.226807,4.520710,7.050906,6.087304,1.39996,0.09845
1.151,1,1,0,0,-11.371260,18.215000,4.520735,7.050617,6.089762,1.38748,0.09862
1.152,1,1,0,0,-11.379792,18.203297,4.520735,7.050305,6.092151,1.37688,0.09853
1.153,1,1,0,0,-11.388326,18.191593,4.520735,7.050092,6.094541,1.36580,0.09832
1.154,1,1,0,0,-11.396859,18.179890,4.520735,7.049886,6.096930,1.35783,0.09849
