"Time","61 right DS","60 left DS","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","29 HRx (cm)","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.163,1,0,0,0,0,0,0,0,0,0,0.000000,6.037313,7.020960,-1.007258,7.068964,14.233215,9.707823,12.912610,8.718546,1.48233,0.09282,3.27648
0.164,1,0,0,0,0,0,0,0,0,0,0.000000,6.033725,7.030139,-0.800537,7.067440,14.301603,9.696342,12.900826,8.724805,1.48438,0.10180,3.27628
0.165,1,0,0,0,0,0,0,0,0,0,0.000000,6.030275,7.041466,-0.511852,7.066538,14.363865,9.685905,12.887741,8.731664,1.48389,0.12362,3.27682
0.166,1,0,0,0,0,0,0,0,0,0,0.000000,6.026900,7.053282,-0.223167,7.065637,14.426126,9.675468,12.874657,8.738523,1.48575,0.10672,3.27728
0.167,1,0,0,0,0,0,0,0,0,0,0.000000,6.023791,7.066830,0.065518,7.064734,14.488388,9.665031,12.861572,8.745382,1.48514,0.10892,3.27728
0.168,1,0,0,0,0,0,0,0,0,0,0.000000,6.020797,7.080784,0.367399,7.063845,14.549927,9.654706,12.849018,8.752289,1.48425,0.11359,3.27724
0.169,1,0,0,0,0,0,0,0,0,0,0.000000,6.018214,7.096180,0.751705,7.063034,14.606951,9.645079,12.839770,8.759490,1.48450,0.10187,3.27694
0.170,1,0,0,0,0,0,0,0,0,0,0.000000,6.015768,7.112255,1.136011,7.062222,14.663975,9.635452,12.830523,8.766691,1.48425,0.10625,3.27672
0.171,1,0,0,0,0,0,0,0,0,0,0.000000,6.013805,7.130735,1.520317,7.061410,14.720999,9.625825,12.821276,8.773891,1.48468,0.11209,3.27710
0.172,1,0,0,0,0,0,0,0,0,0,0.000000,6.011978,7.150059,1.905042,7.061327,14.776368,9.615293,12.811310,8.781111,1.48453,0.08730,3.27750
0.173,1,0,0,0,0,0,0,0,0,0,0.000000,6.010632,7.172373,2.292385,7.065796,14.821402,9.599097,12.796853,8.788444,1.48560,0.08985,3.27804
0.174,1,0,0,0,0,0,0,0,0,0,0.000000,6.009344,7.194760,2.679729,7.070265,14.866435,9.582903,12.782396,8.795777,1.48187,0.12177,3.27841
0.175,1,0,0,0,0,0,0,0,0,0,0.000000,6.008269,7.217404,3.067072,7.074735,14.911469,9.566709,12.767940,8.803110,1.48380,0.09157,3.27773
0.176,1,0,0,0,0,0,0,0,0,0,0.000000,6.007186,7.239280,3.438243,7.079251,14.955544,9.551728,12.754362,8.810530,1.48526,0.09709,3.27711
0.177,1,0,0,0,0,0,0,0,0,0,0.000000,6.006076,7.258434,3.708396,7.084060,14.993628,9.544336,12.746278,8.818492,1.48502,0.12547,3.27696
0.178,1,0,0,0,0,0,0,0,0,0,0.000000,6.005021,7.276865,3.978549,7.088870,15.031712,9.536944,12.738194,8.826454,1.48392,0.10811,3.27686
0.179,1,0,0,0,0,0,0,0,0,0,0.000000,6.004163,7.292732,4.248702,7.093679,15.069797,9.529552,12.730108,8.834415,1.48508,0.10506,3.27717
0.180,1,0,0,0,0,0,0,0,0,0,0.000000,6.003439,7.308089,4.501933,7.098522,15.107969,9.521970,12.721798,8.842410,1.48343,0.11137,3.27736
0.181,1,0,0,0,0,0,0,0,0,0,0.000000,6.003191,7.321638,4.649462,7.103578,15.146693,9.513203,12.712078,8.850608,1.48395,0.10283,3.27675
0.182,1,0,0,0,0,0,0,0,0,0,0.000000,6.003057,7.334524,4.796991,7.108634,15.185418,9.504436,12.702357,8.858805,1.48483,0.10365,3.27631
0.183,1,0,0,0,0,0,0,0,0,0,0.000000,6.003326,7.345062,4.944520,7.113690,15.224143,9.495668,12.692636,8.867002,1.48544,0.10953,3.27708
0.184,1,0,0,0,0,0,0,0,0,0,0.000000,6.003669,7.354781,5.072113,7.118792,15.261514,9.486733,12.682465,8.875209,1.48462,0.09188,3.27765
0.185,1,0,0,0,0,0,0,0,0,0,0.000000,6.004272,7.361598,5.075180,7.124181,15.290427,9.476757,12.669470,8.883476,1.48499,0.08982,3.27696
0.186,1,0,0,0,0,0,0,0,0,0,0.000000,6.004941,7.367892,5.078247,7.129570,15.319341,9.466780,12.656476,8.891743,1.48340,0.12174,3.27641
0.187,1,0,0,0,0,0,0,0,0,0,0.000000,6.005845,7.372331,5.081314,7.134960,15.348255,9.456803,12.643481,8.900010,1.48404,0.09284,3.27671
0.188,1,0,0,0,0,0,0,0,0,0,0.000000,6.006810,7.376600,5.078264,7.140333,15.374289,9.446035,12.630815,8.914053,1.48193,0.08466,3.27705
0.189,1,0,0,0,0,0,0,0,0,0,0.000000,6.007988,7.380270,5.037003,7.145611,15.382335,9.430325,12.620193,8.964175,1.48730,0.13145,3.27758
0.190,1,0,0,0,0,0,0,0,0,0,0.000000,6.009186,7.383814,4.995741,7.150889,15.390381,9.414615,12.609573,9.014297,1.48459,0.10845,3.27801
0.191,1,0,0,0,0,0,0,0,0,0,0.000000,6.010448,7.386908,4.954480,7.156167,15.398427,9.398905,12.598952,9.064419,1.48441,0.09134,3.27770
0.192,1,0,0,0,0,0,0,0,0,0,0.000000,6.011695,7.389850,4.910878,7.161390,15.408481,9.382565,12.588560,9.114351,1.47629,0.12346,3.27739
0.193,1,0,0,0,0,0,0,0,0,0,0.000000,6.012887,7.392249,4.852654,7.166271,15.431078,9.362286,12.579599,9.163100,1.48343,0.10535,3.27700
0.194,1,0,0,0,0,0,0,0,0,0,0.000000,6.014116,7.394556,4.794431,7.171153,15.453674,9.342008,12.570639,9.211849,1.48520,0.07616,3.27666
0.195,1,0,0,0,0,0,0,0,0,0,0.000000,6.015477,7.396535,4.736207,7.176033,15.476272,9.321730,12.561678,9.260598,1.48297,0.11754,3.27659
0.196,1,0,0,0,0,0,0,0,0,0,0.000000,6.016920,7.398493,4.678649,7.180838,15.496824,9.302684,12.552200,9.309220,1.48456,0.09674,3.27657
0.197,1,0,0,0,0,0,0,0,0,0,0.000000,6.018658,7.400373,4.625251,7.185161,15.504605,9.291337,12.539502,9.357050,1.48538,0.07378,3.27695
0.198,1,0,0,0,0,0,0,0,0,0,0.000000,6.020387,7.402237,4.571852,7.189483,15.512385,9.279989,12.526803,9.404881,1.48401,0.12401,3.27724
0.199,1,0,0,0,0,0,0,0,0,0,0.000000,6.022084,7.404040,4.518454,7.193806,15.520166,9.268642,12.514105,9.452710,1.48428,0.10439,3.27694
0.200,1,0,1,0,0,0,0,0,0,0,0.000000,6.023674,7.405766,4.462087,7.198094,15.528785,9.257582,12.502132,9.500262,1.48434,0.08833,3.27663
0.201,1,0,0,0,0,0,0,0,0,0,0.000000,6.024884,7.407217,4.387179,7.202164,15.542634,9.248311,12.494693,9.546078,1.48425,0.12523,3.27633
0.202,1,0,0,0,0,0,0,0,0,0,0.000000,6.026038,7.408316,4.312271,7.206234,15.556483,9.239040,12.487254,9.591894,1.48431,0.12405,3.27623
0.203,1,0,0,0,0,0,0,0,0,0,0.000000,6.026991,7.408169,4.237363,7.210304,15.570333,9.229770,12.479815,9.637710,1.48294,0.10088,3.27753
0.204,1,0,0,0,0,0,0,0,0,0,0.000000,6.027967,7.407376,4.144520,7.214438,15.583726,9.220531,12.471817,9.683321,1.48508,0.09317,3.27857
0.205,1,0,0,0,0,0,0,0,0,0,0.000000,6.029026,7.404286,3.939651,7.218974,15.594273,9.211493,12.460325,9.727656,1.48306,0.11061,3.27788
0.206,1,0,0,0,0,0,0,0,0,0,0.000000,6.030132,7.400422,3.734783,7.223509,15.604820,9.202455,12.448833,9.771992,1.48279,0.09651,3.27728
0.207,1,0,0,0,0,0,0,0,0,0,0.000000,6.031405,7.393810,3.529914,7.228045,15.615367,9.193417,12.437341,9.816327,1.48404,0.07626,3.27728
0.208,1,0,0,0,0,0,0,0,0,0,0.000000,5.368834,7.386357,3.303118,7.232558,15.624669,9.184753,12.426223,9.860411,1.48706,0.10920,3.27726
0.209,1,0,0,0,0,0,0,0,1,0,0.000000,2.352635,7.375917,2.939351,7.236938,15.626193,9.178436,12.417443,9.902922,1.48447,0.09055,3.27711
0.210,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.364623,2.575583,7.241318,15.627717,9.172119,12.408665,9.945434,1.48303,0.08986,3.27695
0.211,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.350295,2.211816,7.245697,15.629241,9.165803,12.399886,9.987946,1.48547,0.12164,3.27672
0.212,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.335127,1.832958,7.249744,15.629084,9.158561,12.391361,10.030227,1.48563,0.11487,3.27656
0.213,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.316978,1.359834,7.251716,15.618418,9.145544,12.384422,10.071072,1.48611,0.09166,3.27686
0.214,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.298061,0.886709,7.253687,15.607753,9.132527,12.377483,10.111917,1.48508,0.10742,3.27712
0.215,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.276419,0.413585,7.255658,15.597087,9.119511,12.370545,10.152761,1.48730,0.11916,3.27704
0.216,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.254206,-0.056559,7.256956,15.586042,9.106375,12.364056,10.193400,1.48419,0.08362,3.27698
0.217,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.229970,-0.508089,7.254045,15.572626,9.092500,12.360373,10.232754,1.48245,0.09805,3.27698
0.218,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.205864,-0.959619,7.251134,15.559210,9.078624,12.356690,10.272107,1.48447,0.11396,3.27694
0.219,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.182213,-1.411149,7.248224,15.545794,9.064749,12.353007,10.311460,1.48535,0.08876,3.27663
0.220,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.159389,-1.842288,7.245219,15.532115,9.051469,12.349737,10.350552,1.48383,0.10127,3.27636
0.221,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,7.139495,-2.146059,7.241626,15.516799,9.041911,12.349048,10.388006,1.48483,0.10663,3.27628
0.222,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.120483,-2.449829,7.238033,15.501484,9.032353,12.348358,10.425460,1.48422,0.10292,3.27624
0.223,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.104600,-2.753599,7.234440,15.486168,9.022796,12.347668,10.462914,1.48206,0.11136,3.27647
0.224,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.089473,-3.038268,7.230898,15.471401,9.013463,12.346360,10.500082,1.48465,0.11684,3.27667
0.225,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.077024,-3.203623,7.227677,15.460064,9.005535,12.341194,10.535459,1.49063,0.10260,3.27667
0.226,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.065200,-3.368979,7.224455,15.448727,8.997608,12.336028,10.570835,1.48404,0.10499,3.27670
0.227,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.055590,-3.534335,7.221234,15.437389,8.989680,12.330862,10.606211,1.48431,0.12197,3.27693
0.228,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.046460,-3.685059,7.217909,15.425886,8.981928,12.327666,10.641242,1.48373,0.08496,3.27713
0.229,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.039031,-3.744388,7.213936,15.413346,8.975269,12.336777,10.674117,1.48459,0.10793,3.27713
0.230,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.031886,-3.803717,7.209964,15.400806,8.968611,12.345887,10.706991,1.48383,0.11824,3.27712
0.231,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.025744,-3.863046,7.205991,15.388267,8.961952,12.354998,10.739866,1.49249,0.08107,3.27704
0.232,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.019690,-3.919824,7.202022,15.376264,8.955124,12.368036,10.766774,1.48373,0.10876,3.27702
0.233,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.013943,-3.960668,7.198075,15.367615,8.947228,12.405612,10.756417,1.48450,0.09958,3.27732
0.234,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.008155,-4.001512,7.194128,15.358965,8.939334,12.443187,10.746060,1.48279,0.09667,3.27747
0.235,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,7.002225,-4.042356,7.190182,15.350315,8.931439,12.480762,10.735703,1.48447,0.12480,3.27655
0.236,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.996176,-4.083706,7.186152,15.341796,8.923017,12.517503,10.725268,1.48416,0.11572,3.27585
0.237,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.989709,-4.128213,7.181602,15.334091,8.911294,12.549027,10.714350,1.48541,0.09285,3.27653
0.238,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.983179,-4.172720,7.177052,15.326386,8.899571,12.580553,10.703432,1.48407,0.12104,3.27714
0.239,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.976428,-4.217227,7.172501,15.318681,8.887849,12.612078,10.692513,1.48575,0.11909,3.27722
0.240,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.969704,-4.262457,7.168016,15.309956,8.875967,12.710716,10.681555,1.49408,0.07889,3.27723
0.241,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.963075,-4.312197,7.163941,15.294856,8.863085,13.228568,10.670348,1.48306,0.10757,3.27685
0.242,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.956543,-4.361937,7.159865,15.279757,8.850202,13.746420,10.659141,1.48401,0.10927,3.27660
0.243,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.950356,-4.411677,7.155789,15.264658,8.837319,14.264272,10.647933,1.48499,0.07883,3.27721
0.244,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.944309,-4.458146,7.151707,15.249595,8.825023,14.708813,10.636708,1.48526,0.10165,3.27763
0.245,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.938759,-4.484181,7.147585,15.234755,8.816382,14.695425,10.625377,1.48450,0.10611,3.27679
0.246,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.933298,-4.510216,7.143463,15.219915,8.807742,14.682038,10.614045,1.48431,0.09851,3.27614
0.247,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.928149,-4.536251,7.139341,15.205076,8.799102,14.668651,10.602714,1.48557,0.11245,3.27675
0.248,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.923039,-4.557484,7.135087,15.189879,8.789688,14.603704,10.591423,1.48306,0.11385,3.27726
0.249,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.918066,-4.548724,7.130008,15.172448,8.775443,14.216700,10.580385,1.48355,0.10643,3.27711
0.250,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.913215,-4.539965,7.124928,15.155017,8.761199,13.829695,10.569348,1.48416,0.09782,3.27702
0.251,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.908798,-4.531206,7.119849,15.137586,8.746954,13.442690,10.558311,1.48270,0.12322,3.27732
0.252,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.904629,-4.513754,7.114690,15.121591,8.733719,13.117480,10.547172,1.48401,0.09711,3.27757
0.253,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.901341,-4.442008,7.109035,15.114565,8.726787,13.178269,10.535398,1.48380,0.06751,3.27742
0.254,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.898447,-4.370261,7.103378,15.107539,8.719854,13.239058,10.523625,1.48486,0.12560,3.27727
0.255,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.896950,-4.298514,7.097723,15.100513,8.712923,13.299848,10.511852,1.48425,0.08671,3.27720
0.256,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.895907,-4.225143,7.092421,15.092901,8.705487,13.360733,10.500066,1.48264,0.08190,3.27717
0.257,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.896471,-4.141627,7.089334,15.081633,8.694906,13.422218,10.488190,1.48401,0.11267,3.27747
0.258,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.897130,-4.058111,7.086247,15.070364,8.684325,13.483705,10.476314,1.48483,0.10067,3.27761
0.259,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.898131,-3.974595,7.083160,15.059095,8.673744,13.545190,10.464437,1.48480,0.09323,3.27662
0.260,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.898846,-3.894695,7.080005,15.047988,8.664366,13.605946,10.452507,1.48529,0.11285,3.27586
0.261,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.898545,-3.837385,7.076420,15.037895,8.662500,13.662146,10.440233,1.48367,0.11264,3.27662
0.262,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.897994,-3.780076,7.072836,15.027802,8.660636,13.718346,10.427959,1.48468,0.08439,3.27726
0.263,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,6.896550,-3.722766,7.069252,15.017708,8.658771,13.774546,10.415686,1.48291,0.13040,3.27711
0.264,0,0,0,0,0,0,0,0,0,0,0.000000,0.664745,6.894949,-3.672708,7.065725,15.006688,8.657307,13.833782,10.403336,1.48444,0.11352,3.27696
0.265,0,0,0,0,0,1,0,0,0,0,0.000000,3.686316,6.892796,-3.667947,7.062563,14.989882,8.658349,13.911986,10.390509,1.48456,0.07639,3.27681
0.266,1,0,0,0,0,0,0,0,0,0,0.000000,6.042144,6.890322,-3.663186,7.059402,14.973078,8.659392,13.990191,10.377683,1.48608,0.12518,3.27675
0.267,1,0,0,0,0,0,0,0,0,0,0.000000,6.037614,6.886716,-3.658425,7.056240,14.956272,8.660435,14.068397,10.364856,1.48264,0.10192,3.27736
0.268,1,0,0,0,0,0,0,0,0,0,0.000000,6.032944,6.882657,-3.659859,7.052948,14.939994,8.662167,14.146225,10.352114,1.48538,0.08418,3.27789
0.269,1,0,0,0,0,0,0,0,0,0,0.000000,6.027775,6.876990,-3.699991,7.048846,14.927010,8.668201,14.221707,10.339898,1.48364,0.09782,3.27789
0.270,1,0,0,0,0,0,0,0,0,0,0.000000,6.022503,6.871200,-3.740122,7.044744,14.914026,8.674235,14.297189,10.327682,1.48285,0.11303,3.27776
0.271,1,0,0,0,0,0,0,0,0,0,0.000000,6.016867,6.864971,-3.780253,7.040642,14.901042,8.680270,14.372671,10.315467,1.48352,0.10969,3.27677
0.272,1,0,0,0,0,0,0,0,0,0,0.000000,6.011137,6.858971,-3.818294,7.036580,14.888465,8.686452,14.446841,10.303372,1.48346,0.07478,3.27601
0.273,1,0,0,0,0,0,0,0,0,0,0.000000,6.005075,6.853780,-3.843278,7.032773,14.878434,8.693555,14.512818,10.292029,1.48389,0.12030,3.27677
0.274,1,0,0,0,0,0,0,0,0,0,0.000000,5.998851,6.848680,-3.868263,7.028965,14.868402,8.700659,14.578794,10.280686,1.48392,0.11487,3.27746
0.275,1,0,0,0,0,0,0,0,0,0,0.000000,5.992045,6.843899,-3.893247,7.025158,14.858371,8.707762,14.644772,10.269343,1.48212,0.09775,3.27761
0.276,1,0,0,0,0,0,0,0,0,0,0.000000,5.985009,6.839012,-3.917579,7.021298,14.848985,8.714890,14.710490,10.258009,1.48428,0.12014,3.27767
0.277,1,0,0,0,0,0,0,0,0,0,0.000000,5.977155,6.833746,-3.937837,7.017108,14.843626,8.722166,14.774597,10.246723,1.48029,0.11154,3.27714
0.278,1,0,0,0,0,0,0,0,0,0,0.000000,5.969123,6.828535,-3.958095,7.012919,14.838267,8.729442,14.838705,10.235437,1.48077,0.09793,3.27669
0.279,1,0,0,0,0,0,0,0,0,0,0.000000,5.960464,6.823515,-3.978354,7.008730,14.832909,8.736718,14.902813,10.224152,1.48410,0.07725,3.27684
0.280,1,0,0,0,0,0,0,0,0,0,0.000000,5.951706,6.818748,-3.994949,7.004600,14.826870,8.743496,14.965148,10.212954,1.48465,0.11249,3.27694
0.281,1,0,0,0,0,0,0,0,0,0,0.000000,5.942605,6.814878,-3.988663,7.000837,14.816586,8.747158,15.016408,10.202303,1.48346,0.09029,3.27663
0.282,1,0,0,0,0,0,0,0,0,0,0.000000,5.933456,6.811171,-3.982377,6.997074,14.806303,8.750819,15.067668,10.191652,1.48410,0.07355,3.27643
0.283,1,0,0,0,0,0,0,0,0,0,0.000000,5.924136,6.808041,-3.976091,6.993311,14.796020,8.754481,15.118928,10.181003,1.48471,0.12082,3.27688
0.284,1,0,0,0,0,0,0,0,0,0,0.000000,5.914810,6.804943,-3.966717,6.989502,14.785864,8.759367,15.169475,10.170346,1.48318,0.11744,3.27725
0.285,1,0,0,0,0,0,0,0,0,0,0.000000,5.905469,6.801960,-3.938055,6.985407,14.776507,8.771897,15.215566,10.159653,1.48465,0.09872,3.27702
0.286,1,0,0,0,0,0,0,0,0,0,0.000000,5.896188,6.799066,-3.909392,6.981311,14.767151,8.784428,15.261656,10.148959,1.48358,0.09473,3.27684
0.287,1,0,0,0,0,0,0,0,0,0,0.000000,5.887120,6.796491,-3.880730,6.977216,14.757794,8.796957,15.307747,10.138266,1.48550,0.12595,3.27700
0.288,1,0,0,0,0,0,0,0,0,0,0.000000,5.878167,6.794103,-3.847058,6.973108,14.747149,8.810481,15.351567,10.127633,1.48306,0.10891,3.27719
0.289,1,0,0,0,0,0,0,0,0,0,0.000000,5.869624,6.792380,-3.782097,6.968922,14.728453,8.830212,15.381207,10.117375,1.48322,0.07016,3.27765
0.290,1,0,0,0,0,0,0,0,0,0,0.000000,5.861184,6.790885,-3.717135,6.964737,14.709757,8.849942,15.410846,10.107119,1.48639,0.10563,3.27799
0.291,1,0,0,0,0,0,0,0,0,0,0.000000,5.853112,6.790195,-3.652174,6.960551,14.691061,8.869673,15.440486,10.096861,1.48373,0.10124,3.27753
0.292,1,0,0,0,0,0,0,0,0,0,0.000000,5.845119,6.789750,-3.582858,6.956458,14.672968,8.891730,15.470403,10.086548,1.48499,0.08183,3.27715
0.293,1,0,0,0,0,0,0,0,0,0,0.000000,5.837402,6.790169,-3.486343,6.952942,14.658644,8.928320,15.502050,10.075886,1.47580,0.11057,3.27730
0.294,1,0,0,0,0,0,0,0,0,0,0.000000,5.829762,6.790813,-3.389828,6.949426,14.644320,8.964911,15.533699,10.065224,1.48502,0.10182,3.27742
0.295,1,0,0,0,0,0,0,0,0,0,0.000000,5.822391,6.792258,-3.293313,6.945910,14.629995,9.001501,15.565348,10.054561,1.48300,0.10287,3.27726
0.296,1,0,0,0,0,0,0,0,0,0,0.000000,5.815100,6.793880,-3.195261,6.942509,14.616254,9.038757,15.597990,10.043839,1.48413,0.11789,3.27715
0.297,1,0,0,0,0,0,0,0,0,0,0.000000,5.808094,6.796131,-3.087608,6.939827,14.606153,9.080174,15.636845,10.032737,1.48438,0.12474,3.27730
0.298,1,0,0,0,0,0,0,0,0,0,0.000000,5.801175,6.798412,-2.979954,6.937145,14.596051,9.121593,15.675698,10.021635,1.48428,0.09554,3.27740
0.299,1,0,0,0,0,0,0,0,0,0,0.000000,5.794567,6.800804,-2.872301,6.934463,14.585950,9.163010,15.714553,10.010533,1.48276,0.09040,3.27709
0.300,1,0,0,0,0,0,0,0,0,0,0.000000,5.788062,6.803090,-2.766220,6.931774,14.576370,9.205425,15.752688,9.999312,1.48346,0.12224,3.27683
0.301,1,0,0,0,0,0,0,0,0,0,0.000000,5.781917,6.805004,-2.669961,6.929042,14.570045,9.254075,15.786336,9.987341,1.48514,0.08584,3.27691
0.302,1,0,0,0,0,0,0,0,0,0,0.000000,5.775913,6.806850,-2.573702,6.926311,14.563721,9.302725,15.819983,9.975370,1.48495,0.07773,3.27699
0.303,1,0,0,0,0,0,0,0,0,0,0.000000,5.770413,6.808454,-2.477443,6.923580,14.557397,9.351375,15.853631,9.963399,1.48532,0.10866,3.27706
0.304,1,0,0,0,0,0,0,0,0,0,0.000000,5.765108,6.810040,-2.384929,6.920950,14.550558,9.398842,15.886601,9.951449,1.48438,0.11439,3.27716
0.305,1,0,0,0,0,0,0,0,0,0,0.000000,5.760495,6.811564,-2.315807,6.918952,14.540509,9.438921,15.915346,9.939633,1.48367,0.08827,3.27739
0.306,1,0,0,0,0,0,0,0,0,0,0.000000,5.756156,6.812964,-2.246686,6.916955,14.530459,9.479000,15.944090,9.927817,1.48276,0.12588,3.27754
0.307,1,0,0,0,0,0,0,0,0,0,0.000000,5.752789,6.813923,-2.177564,6.914957,14.520411,9.519079,15.972834,9.916001,1.48514,0.11465,3.27716
0.308,1,0,0,0,0,0,0,0,0,0,0.000000,5.749756,6.814648,-2.113785,6.912972,14.510036,9.556908,16.001463,9.904201,1.48541,0.08107,3.27691
0.309,1,0,0,0,0,0,0,0,0,0,0.000000,5.747906,6.814545,-2.083377,6.911072,14.497627,9.580681,16.029383,9.892492,1.48355,0.11763,3.27760
0.310,1,0,0,0,0,0,0,0,0,0,0.000000,5.746330,6.814286,-2.052969,6.909171,14.485219,9.604454,16.057301,9.880784,1.48325,0.10669,3.27811
0.311,1,0,0,0,0,0,0,0,0,0,0.000000,5.745726,6.813474,-2.022560,6.907270,14.472811,9.628226,16.085218,9.869076,1.48508,0.08768,3.27742
0.312,1,0,0,0,0,0,0,0,0,0,0.000000,5.745314,6.812609,-1.994543,6.905374,14.460452,9.652533,16.113646,9.857277,1.48511,0.08090,3.27678
0.313,1,0,0,0,0,0,0,0,0,0,0.000000,5.745584,6.811553,-1.981462,6.903510,14.448410,9.680172,16.145248,9.844913,1.48346,0.11243,3.27639
0.314,1,0,0,0,0,0,0,0,0,0,0.000000,5.746020,6.810415,-1.968382,6.901645,14.436368,9.707810,16.176851,9.832547,1.48010,0.11135,3.27608
0.315,1,0,0,0,0,0,0,0,0,0,0.000000,5.747040,6.808990,-1.955301,6.899780,14.424326,9.735450,16.208454,9.820183,1.48297,0.07599,3.27623
0.316,1,0,0,0,0,0,0,0,0,0,0.000000,5.748220,6.807432,-1.945401,6.897918,14.411574,9.762911,16.240480,9.807794,1.48419,0.12704,3.27642
0.317,1,0,0,0,0,0,0,0,0,0,0.000000,5.749965,6.805408,-1.955367,6.896071,14.394396,9.789259,16.275152,9.795248,1.48483,0.11175,3.27680
0.318,1,0,0,0,0,0,0,0,0,0,0.000000,5.751894,6.803268,-1.965333,6.894226,14.377217,9.815607,16.309824,9.782702,1.48428,0.09841,3.27715
0.319,1,0,0,0,0,0,0,0,0,0,0.000000,5.754479,6.800715,-1.975300,6.892379,14.360038,9.841955,16.344496,9.770157,1.48428,0.12218,3.27730
0.320,1,0,0,0,0,0,0,0,0,0,0.000000,5.757272,6.798082,-1.986184,6.890479,14.344309,9.869336,16.378519,9.757645,1.48276,0.10456,3.27748
0.321,1,0,0,0,0,0,0,0,0,0,0.000000,5.760801,6.795163,-2.002799,6.888238,14.337633,9.903162,16.408499,9.745337,1.48477,0.08846,3.27787
0.322,1,0,0,0,0,0,0,0,0,0,0.000000,5.764513,6.792205,-2.019413,6.885998,14.330957,9.936988,16.438478,9.733030,1.48413,0.10022,3.27812
0.323,1,0,0,0,0,0,0,0,0,0,0.000000,5.768872,6.789111,-2.036028,6.883757,14.324282,9.970814,16.468458,9.720723,1.48532,0.10810,3.27751
0.324,1,0,0,0,0,0,0,0,0,0,0.000000,5.773369,6.786001,-2.054788,6.881561,14.317052,10.003533,16.497360,9.708398,1.48413,0.07838,3.27695
0.325,1,0,0,0,0,0,0,0,0,0,0.000000,5.778356,6.782832,-2.086947,6.879646,14.306359,10.029346,16.519537,9.695955,1.48370,0.09756,3.27672
