"Time","60 Right DS","59 Left DS","56 FLl Sw of","55 FLl Sw on","54 HLr Sw of","53 HLr Sw on","52 HLl Sw of","v6 L Mos","v4 R Mos","37 CoMy (cm)","v5 L COP","v3 R COP","v2 Virtual","v1 Virtual","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","35 FRy (cm)","32a FLx (cm)","32 FLx (cm)","34a FRx (cm)","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29a HRx (cm)","29 HRx (cm)","28 HLy (cm)","51 HLl Sw on","27a HLx (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","67 xCoM","3 Platform","2 Trdml","1 Synch"
5.166,0,1,0,0,0,0,0,7.423820,6.499627,1.472439,13.923447,0.000000,1.987519,124.421295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.173981,78.260338,70.935852,84.272339,16.476269,5.036305,9.929038,18.639120,-13.252887,0,0,18.062405,6.557727,0,5.025274,-10.780401,13.875616,7.366701,0,-4.926763,14.944470,8.231240,18.024843,8.239487,13.860201,8.474573,13.433008,9.033173,13.313800,9.065313,14.879761,10.476571,14.376437,10.746339,15.516104,0,-0.01950,0.00174,-0.02045,-0.01277,0.00888,-0.01099,0.00409,0.00206,6.501574,1.47003,0.10119,3.27769
5.167,0,1,0,0,0,0,0,7.393362,6.523379,1.626032,13.916741,0.000000,2.125340,121.105461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.217331,77.892647,70.579353,84.545242,16.465670,5.039874,9.625014,18.650560,-13.802253,0,0,18.047977,6.553631,0,5.028654,-10.678397,13.862146,7.363687,0,-5.131942,14.938300,8.228549,18.015701,8.237743,13.843033,8.474252,13.418344,9.026039,13.284996,9.060316,14.863805,10.475617,14.371164,10.746859,15.510603,0,-0.01532,0.00618,-0.01984,-0.01266,0.00952,-0.01149,0.00366,0.00252,6.524302,1.46555,0.10142,3.27708
5.168,0,1,0,0,0,0,0,7.362846,6.547227,1.779625,13.910074,0.000000,2.263162,117.789627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.260666,77.524963,70.222847,84.818138,16.455072,5.043442,9.320992,18.662003,-14.351620,0,0,18.033550,6.549536,0,5.032034,-10.576394,13.848676,7.360672,0,-5.337121,14.932131,8.225857,18.006557,8.235999,13.825865,8.473931,13.403681,9.018906,13.256192,9.055318,14.847850,10.474664,14.365891,10.747378,15.505102,0,-0.01199,0.00089,-0.01999,-0.01347,0.00903,-0.01157,0.00381,0.00191,6.547029,1.45868,0.10117,3.27631
5.169,0,1,0,0,0,0,0,7.342581,6.563150,1.888143,13.905731,0.000000,2.349273,113.087837,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130.465668,77.992577,69.791519,84.823853,16.449022,5.044311,8.889066,18.670202,-14.497281,0,0,18.017792,6.546276,0,5.036463,-10.587644,13.842415,7.361419,0,-5.628680,14.920125,8.222562,17.999557,8.233941,13.814575,8.477663,13.386597,9.041780,13.249745,9.054171,14.841766,10.473735,14.361499,10.748036,15.499567,0,-0.01920,0.00674,-0.01938,-0.01440,0.00833,-0.01241,0.00540,0.00275,6.563978,1.45242,0.10126,3.27628
5.170,0,1,0,0,0,0,0,7.322742,6.578742,1.990396,13.901484,0.000000,2.428198,108.193466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.554184,78.576263,69.349800,84.792442,16.443604,5.044805,8.439369,18.677952,-14.586846,0,0,18.001850,6.543132,0,5.041037,-10.614630,13.837156,7.362687,0,-5.932241,14.907308,8.219184,17.992855,8.231839,13.804103,8.481958,13.369176,9.068826,13.246406,9.053557,14.837054,10.472809,14.357229,10.748714,15.494027,0,-0.01370,0.00404,-0.02090,-0.01306,0.00867,-0.01183,0.00455,0.00336,6.580122,1.44739,0.10146,3.27636
5.171,0,1,0,0,0,0,0,7.306150,6.595293,2.092650,13.901443,0.000000,2.507123,103.299103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.642700,79.159950,68.908081,84.761032,16.438185,5.045299,7.989672,18.685701,-14.676413,0,0,17.985907,6.539989,0,5.045611,-10.641616,13.831897,7.363956,0,-6.235803,14.894490,8.215805,17.986153,8.229737,13.793631,8.486254,13.351755,9.095870,13.243066,9.052945,14.832342,10.471884,14.352959,10.749393,15.488487,0,-0.01721,0.00540,-0.01831,-0.01459,0.00824,-0.01308,0.00562,0.00175,6.596268,1.44339,0.10143,3.27663
5.172,0,1,0,0,0,0,0,7.289694,6.611883,2.194904,13.901577,0.000000,2.586049,98.404732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.731201,79.743637,68.466362,84.729622,16.432766,5.045793,7.539975,18.693449,-14.765978,0,0,17.969965,6.536845,0,5.050186,-10.668602,13.826638,7.365224,0,-6.539364,14.881673,8.212426,17.979450,8.227635,13.783158,8.490549,13.334334,9.122915,13.239726,9.052332,14.827630,10.470958,14.348689,10.750071,15.482947,0,-0.01837,0.00073,-0.02060,-0.01138,0.00833,-0.01251,0.00455,0.00252,6.612412,1.43512,0.10127,3.27694
5.173,0,1,0,0,0,0,0,7.268076,6.639078,2.326775,13.907154,0.000000,2.698691,94.366699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.920219,80.439217,68.323250,84.719101,16.424393,5.050093,7.169318,18.697134,-14.739365,0,0,17.951674,6.545879,0,5.050360,-11.014945,13.817589,7.362613,0,-6.750463,14.880109,8.209136,17.961105,8.226188,13.771740,8.488665,13.323420,9.128895,13.234815,9.052546,14.823118,10.470237,14.342647,10.748613,15.475226,0,-0.01398,0.00563,-0.01984,-0.01642,0.00812,-0.01234,0.00562,0.00160,6.638252,1.42798,0.10149,3.27724
5.174,0,1,0,0,0,0,0,7.246243,6.666714,2.462761,13.912957,0.000000,2.816019,90.447662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.123199,81.150337,68.221626,84.711479,16.415611,5.054922,6.809643,18.700254,-14.696609,0,0,17.933058,6.556606,0,5.049923,-11.405663,13.808013,7.359461,0,-6.948712,14.880109,8.205858,17.941141,8.224832,13.760190,8.485922,13.313410,9.131947,13.229686,9.052875,14.818634,10.469543,14.336357,10.746859,15.467203,0,-0.01624,0.00302,-0.02213,-0.01338,0.00864,-0.01186,0.00491,0.00282,6.665438,1.41937,0.10156,3.27755
5.175,0,1,0,0,0,0,0,7.228330,6.693579,2.598747,13.921909,0.000000,2.933346,86.528625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.326180,81.861458,68.120003,84.703857,16.406828,5.059752,6.449969,18.703375,-14.653852,0,0,17.914440,6.567332,0,5.049486,-11.796381,13.798436,7.356310,0,-7.146963,14.880109,8.202580,17.921179,8.223475,13.748641,8.483179,13.303399,9.134998,13.224556,9.053203,14.814150,10.468850,14.330068,10.745104,15.459180,0,-0.01657,0.00606,-0.02167,-0.01106,0.00806,-0.01199,0.00583,0.00366,6.692625,1.40805,0.10133,3.27752
5.176,0,1,0,0,0,0,0,7.210580,6.720412,2.734732,13.930992,0.000000,3.050673,82.609589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.529160,82.572578,68.018379,84.696236,16.398046,5.064581,6.090295,18.706493,-14.611096,0,0,17.895824,6.578058,0,5.049049,-12.187099,13.788860,7.353158,0,-7.345212,14.880109,8.199303,17.901217,8.222118,13.737091,8.480436,13.293389,9.138050,13.219426,9.053532,14.809667,10.468158,14.323779,10.743349,15.451156,0,-0.01978,0.00346,-0.01892,-0.01256,0.00781,-0.01253,0.00470,0.00320,6.719811,1.39542,0.10152,3.27745
5.177,0,1,0,0,0,0,0,7.206418,6.733997,2.827531,13.940414,0.000000,3.135305,80.891563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.483727,83.502998,67.991135,84.712471,16.391491,5.070096,5.932869,18.714195,-14.222105,0,0,17.878502,6.583889,0,5.053027,-12.241073,13.768699,7.356400,0,-7.310385,14.872815,8.197935,17.886198,8.225076,13.726119,8.487913,13.276629,9.141650,13.215717,9.053124,14.803337,10.469024,14.319983,10.742763,15.445656,0,-0.01489,0.00255,-0.02060,-0.01369,0.00897,-0.01146,0.00504,0.00198,6.732683,1.38742,0.10178,3.27684
5.178,0,1,0,0,0,0,0,7.202822,6.747030,2.914329,13.949851,0.000000,3.215394,79.479378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.403770,84.463890,67.974228,84.732018,16.385244,5.075706,5.803547,18.722532,-13.785005,0,0,17.861359,6.589041,0,5.057618,-12.248256,13.747066,7.360530,0,-7.243171,14.864509,8.196833,17.871868,8.228634,13.715226,8.496809,13.258933,9.145328,13.212206,9.052614,14.796751,10.470107,14.316535,10.742337,15.440507,0,-0.01892,0.00412,-0.01938,-0.01389,0.00769,-0.01089,-0.00049,0.00282,6.743565,1.37701,0.10153,3.27615
5.179,0,1,0,0,0,0,0,7.202790,6.756222,3.001126,13.959012,0.000000,3.295483,78.067184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.323814,85.424782,67.957321,84.751572,16.378998,5.081316,5.674225,18.730869,-13.347904,0,0,17.844215,6.594192,0,5.062209,-12.255438,13.725433,7.364660,0,-7.175957,14.856202,8.195730,17.857538,8.232191,13.704333,8.505706,13.241236,9.149004,13.208694,9.052105,14.790166,10.471190,14.313087,10.741912,15.435357,0,-0.01682,0.00031,-0.02045,-0.01477,0.01007,-0.01215,0.00287,0.00153,6.754447,1.36511,0.10165,3.27646
5.180,0,1,0,0,0,0,0,7.202906,6.765254,3.087924,13.968161,0.000000,3.375572,76.654991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.243858,86.385681,67.940407,84.771118,16.372751,5.086927,5.544903,18.739206,-12.910804,0,0,17.827074,6.599343,0,5.066799,-12.262620,13.703800,7.368790,0,-7.108743,14.847896,8.194628,17.843208,8.235749,13.693440,8.514603,13.223539,9.152681,13.205183,9.051595,14.783580,10.472273,14.309638,10.741487,15.430208,0,-0.01340,0.01038,-0.02029,-0.01361,0.00803,-0.01059,0.00571,0.00214,6.765330,1.35672,0.10193,3.27692
5.181,0,1,0,0,0,0,0,7.196039,6.781085,3.141563,13.977124,0.000000,3.421947,75.118607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.171967,87.199654,67.956421,84.691048,16.358660,5.086621,5.404879,18.743446,-12.680069,0,0,17.821856,6.610839,0,5.067441,-12.287050,13.693194,7.366436,0,-6.987185,14.840182,8.195406,17.829556,8.239160,13.680779,8.520429,13.204584,9.155375,13.196671,9.052339,14.777147,10.472073,14.305079,10.739486,15.425650,0,-0.01727,0.00978,-0.02213,-0.01408,0.00900,-0.01144,0.00528,-0.00160,6.778326,1.34998,0.10173,3.27711
5.182,0,1,0,0,0,0,0,7.188881,6.797199,3.190595,13.986080,0.000000,3.463638,73.564957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.101196,87.993217,67.977005,84.597130,16.343477,5.085493,5.263367,18.747116,-12.478009,0,0,17.818296,6.623216,0,5.067533,-12.313878,13.684120,7.363180,0,-6.858077,14.832551,8.196445,17.815998,8.242549,13.667873,8.525827,13.185454,9.157933,13.187463,9.053256,14.770736,10.471694,14.300367,10.737266,15.421174,0,-0.01480,0.00024,-0.02060,-0.01215,0.00787,-0.01292,0.00583,0.00534,6.791615,1.32880,0.10158,3.27726
5.183,0,1,0,0,0,0,0,7.187001,6.808330,3.239627,13.995331,0.000000,3.505329,72.011314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.030418,88.786781,67.997597,84.503220,16.328297,5.084364,5.121856,18.750788,-12.275949,0,0,17.814737,6.635594,0,5.067626,-12.340705,13.675046,7.359924,0,-6.728968,14.824921,8.197484,17.802439,8.245938,13.654966,8.531226,13.166324,9.160491,13.178255,9.054173,14.764323,10.471315,14.295654,10.735045,15.416698,0,-0.01898,0.00797,-0.02029,-0.01389,0.00858,-0.01181,0.00433,0.00465,6.804904,1.30978,0.10177,3.27728
5.184,0,1,0,0,0,0,0,7.185340,6.819252,3.288658,14.004593,0.000000,3.547019,70.457672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.959648,89.580338,68.018181,84.409302,16.313114,5.083237,4.980344,18.754457,-12.073890,0,0,17.811178,6.647971,0,5.067718,-12.367532,13.665972,7.356669,0,-6.599859,14.817289,8.198524,17.788881,8.249328,13.642059,8.536625,13.147194,9.163049,13.169047,9.055091,14.757912,10.470936,14.290942,10.732825,15.412222,0,-0.01151,0.00742,-0.02106,-0.01352,0.00873,-0.01216,0.00494,0.00519,6.818194,1.29446,0.10179,3.27728
5.185,0,1,0,0,0,0,0,7.202677,6.811992,3.255203,14.014668,0.000000,3.509878,69.679543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.974892,90.323105,68.112740,84.486435,16.307459,5.087014,4.909290,18.758333,-12.145522,0,0,17.797960,6.657681,0,5.066749,-12.550943,13.655159,7.357459,0,-6.344663,14.813172,8.201476,17.773596,8.251836,13.630432,8.534695,13.135344,9.164410,13.164865,9.057092,14.753275,10.473763,14.286000,10.732586,15.410415,0,-0.01849,-0.00223,-0.01923,-0.01537,0.00845,-0.01268,0.00534,0.00191,6.808272,1.28610,0.10149,3.27742
5.186,0,1,0,0,0,0,0,7.220805,6.803974,3.210285,14.024778,0.000000,3.461782,69.009178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.002090,91.058815,68.217575,84.587334,16.303129,5.091474,4.848027,18.762239,-12.255184,0,0,17.783400,6.667020,0,5.065633,-12.756112,13.644105,7.358810,0,-6.071947,14.809543,8.204695,17.758072,8.254221,13.618982,8.531745,13.124504,9.165605,13.161379,9.059242,14.748884,10.477036,14.281028,10.732621,15.408979,0,-0.02103,0.00270,-0.02045,-0.01352,0.00906,-0.01215,0.01004,0.00290,6.795125,1.27298,0.10172,3.27757
5.187,0,1,0,0,0,0,0,7.249089,6.786830,3.165368,14.035919,0.000000,3.413687,68.338814,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,113.029297,91.794525,68.322411,84.688232,16.298798,5.095933,4.786763,18.766144,-12.364847,0,0,17.768839,6.676359,0,5.064517,-12.961282,13.633050,7.360162,0,-5.799231,14.805914,8.207913,17.742546,8.256607,13.607533,8.528795,13.113665,9.166799,13.157894,9.061394,14.744493,10.480309,14.276054,10.732657,15.407544,0,-0.01276,0.00507,-0.02029,-0.01445,0.00964,-0.01295,0.00171,0.00290,6.781978,1.25864,0.10176,3.27759
5.188,0,1,0,0,0,0,0,7.277797,6.769306,3.120450,14.047103,0.000000,3.365591,67.668449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.056496,92.530235,68.427246,84.789131,16.294466,5.100393,4.725500,18.770048,-12.474509,0,0,17.754278,6.685699,0,5.063400,-13.166451,13.621996,7.361514,0,-5.526515,14.802284,8.211132,17.727020,8.258992,13.596083,8.525846,13.102825,9.167994,13.154409,9.063545,14.740103,10.483582,14.271081,10.732693,15.406109,0,-0.01886,0.00531,-0.02045,-0.01372,0.00919,-0.01060,0.00522,0.00328,6.768830,1.24561,0.10139,3.27759
5.189,0,1,0,0,0,0,0,7.304427,6.754622,3.046783,14.059050,0.000000,3.294866,68.280724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.100502,93.296822,68.500717,84.823700,16.290094,5.103754,4.782221,18.777996,-12.647547,0,0,17.743822,6.692926,0,5.062473,-13.443093,13.613166,7.365461,0,-5.417570,14.797890,8.215434,17.711237,8.259358,13.586203,8.526227,13.089788,9.174363,13.149585,9.063946,14.734899,10.485739,14.269691,10.735712,15.404238,0,-0.02124,0.00226,-0.02075,-0.01366,0.00818,-0.01184,0.00433,0.00343,6.754187,1.23093,0.10159,3.27732
5.190,0,1,0,0,0,0,0,7.330969,6.740058,2.969121,14.071028,0.000000,3.220997,69.071228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.146843,94.067696,68.569839,84.849060,16.285719,5.106962,4.855336,18.786505,-12.829391,0,0,17.733936,6.699861,0,5.061572,-13.729668,13.604644,7.369768,0,-5.331382,14.793389,8.219886,17.695419,8.259445,13.576540,8.527072,13.076447,9.181452,13.144573,9.064103,14.729581,10.487740,14.268801,10.739146,15.402307,0,-0.01666,0.00436,-0.01953,-0.01399,0.00830,-0.01196,0.00699,0.00214,6.739336,1.20673,0.10180,3.27702
5.191,0,1,0,0,0,0,0,7.356707,6.724997,2.891459,14.081703,0.000000,3.147128,69.861725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.193184,94.838562,68.638962,84.874420,16.281342,5.110169,4.928451,18.795013,-13.011234,0,0,17.724051,6.706796,0,5.060671,-14.016242,13.596123,7.374075,0,-5.245193,14.788889,8.224339,17.679600,8.259531,13.566878,8.527916,13.063106,9.188540,13.139563,9.064261,14.724264,10.489741,14.267909,10.742580,15.400374,0,-0.01846,0.00172,-0.02045,-0.01266,0.00769,-0.01151,0.00598,0.00015,6.724484,1.18677,0.10153,3.27698
5.192,0,1,0,0,0,0,0,7.382410,6.709915,2.813797,14.092325,0.000000,3.073259,70.652229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.239525,95.609436,68.708084,84.899780,16.276966,5.113377,5.001565,18.803522,-13.193078,0,0,17.714163,6.713731,0,5.059770,-14.302816,13.587601,7.378383,0,-5.159005,14.784389,8.228790,17.663782,8.259618,13.557216,8.528761,13.049765,9.195628,13.134551,9.064419,14.718946,10.491743,14.267017,10.746015,15.398443,0,-0.01733,0.00172,-0.02090,-0.01245,0.00790,-0.01152,0.00583,-0.00198,6.709633,1.17020,0.10121,3.27698
5.193,0,1,0,0,0,0,0,7.409622,6.689642,2.694621,14.099264,0.000000,2.971339,74.252243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.118683,96.490120,68.706413,84.680618,16.260700,5.110922,5.334199,18.804560,-13.529400,0,0,17.697542,6.722064,0,5.058125,-14.837727,13.570600,7.374808,0,-5.094670,14.777871,8.225716,17.650192,8.258543,13.544745,8.526565,13.035145,9.199008,13.129683,9.063219,14.712955,10.491444,14.261209,10.742867,15.393692,0,-0.01782,0.00412,-0.01984,-0.01413,0.00839,-0.01131,0.00439,0.00580,6.691597,1.15302,0.10142,3.27711
5.194,0,1,0,0,0,0,0,7.436897,6.669153,2.569677,14.106050,0.000000,2.865521,78.242638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.974609,97.386055,68.694908,84.427467,16.242783,5.107680,5.702894,18.804560,-13.887187,0,0,17.679985,6.730593,0,5.056376,-15.407145,13.552420,7.370139,0,-5.033372,14.771074,8.221594,17.636913,8.257306,13.531884,8.523946,13.020347,9.201872,13.124833,9.061831,14.706869,10.490824,14.254717,10.738805,15.388549,0,-0.01645,0.00423,-0.02014,-0.01434,0.00781,-0.01328,0.00308,0.00359,6.673117,1.13995,0.10141,3.27726
5.195,0,1,0,0,0,0,0,7.455433,6.652211,2.444733,14.107644,0.000000,2.759703,82.233040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.830536,98.281998,68.683395,84.174324,16.224865,5.104439,6.071588,18.804560,-14.244974,0,0,17.662430,6.739121,0,5.054627,-15.976562,13.534240,7.365469,0,-4.972074,14.764277,8.217472,17.623634,8.256070,13.519024,8.521326,13.005549,9.204736,13.119985,9.060443,14.700783,10.490204,14.248225,10.734743,15.383407,0,-0.01685,0.00670,-0.02411,-0.01482,0.00824,-0.01155,0.00171,0.00359,6.654638,1.12073,0.10126,3.27688
5.196,0,1,0,0,0,0,0,7.473605,6.635417,2.319789,14.109021,0.000000,2.653885,86.223434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.686470,99.177933,68.671890,83.921173,16.206947,5.101197,6.440283,18.804560,-14.602761,0,0,17.644873,6.747650,0,5.052878,-16.545980,13.516061,7.360800,0,-4.910775,14.757481,8.213350,17.610355,8.254833,13.506163,8.518707,12.990752,9.207601,13.115135,9.059055,14.694697,10.489584,14.241733,10.730681,15.378263,0,-0.00958,-0.00749,-0.02426,-0.01251,0.00824,-0.01347,0.00552,0.00633,6.636159,1.09750,0.10158,3.27643
5.197,0,1,0,0,0,0,0,7.474408,6.631828,2.259588,14.106236,0.000000,2.622579,92.269783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.326347,99.780540,68.714783,83.811668,16.198103,5.102356,6.997253,18.804560,-14.737845,0,0,17.627682,6.759369,0,5.049745,-16.708593,13.493271,7.350542,0,-4.801963,14.752817,8.211134,17.597601,8.252713,13.489406,8.515091,12.971432,9.204142,13.108214,9.059114,14.690684,10.487650,14.236062,10.725717,15.371127,0,-0.01654,0.00063,-0.01755,-0.01482,0.00891,-0.01241,0.00516,-0.01045,6.636106,1.06921,0.10168,3.27643
5.198,0,1,0,0,0,0,0,7.474487,6.628790,2.208384,14.103277,0.000000,2.601625,98.601814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.075157,100.342392,68.765228,83.722122,16.190519,5.104127,7.580386,18.804560,-14.841985,0,0,17.610542,6.771532,0,5.046418,-16.814680,13.469841,7.339506,0,-4.686548,14.748450,8.209181,17.584917,8.250470,13.472107,8.511336,12.951484,9.199803,13.101005,9.059373,14.686960,10.485533,14.230505,10.720626,15.363713,0,-0.01358,0.00974,-0.02121,-0.01488,0.00928,-0.01289,0.00568,-0.00031,6.638613,1.05014,0.10178,3.27651
5.199,0,1,0,0,0,0,0,7.471944,6.635603,2.157180,14.107547,0.000000,2.580672,104.933838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.823967,100.904243,68.815681,83.632584,16.182936,5.105898,8.163518,18.804560,-14.946124,0,0,17.593403,6.783694,0,5.043091,-16.920767,13.446411,7.328471,0,-4.571134,14.744083,8.207229,17.572235,8.248228,13.454809,8.507582,12.931535,9.195466,13.093796,9.059632,14.683236,10.483416,14.224948,10.715536,15.356300,0,-0.02222,0.00150,-0.01953,-0.01323,0.00803,-0.01187,0.00412,0.00648,6.641119,1.03412,0.10239,3.27659
5.200,0,1,0,0,0,0,0,7.469292,6.642826,2.105976,14.112118,0.000000,2.559718,111.265869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.572784,101.466095,68.866127,83.543037,16.175352,5.107669,8.746650,18.804560,-15.050263,0,0,17.576262,6.795856,0,5.039764,-17.026852,13.422981,7.317436,0,-4.455719,14.739717,8.205276,17.559551,8.245985,13.437510,8.503827,12.911587,9.191129,13.086586,9.059892,14.679511,10.481298,14.219391,10.710445,15.348886,0,-0.01529,0.00656,-0.02060,-0.01337,0.00943,-0.01207,0.00644,0.00076,6.643627,1.01413,0.10264,3.27666
5.201,0,1,0,0,0,0,0,7.480046,6.652927,2.037340,14.132973,0.000000,2.509346,115.086563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.138062,101.752548,68.941666,83.548851,16.168520,5.108747,9.098715,18.804560,-15.251514,0,0,17.566011,6.813367,0,5.045937,-16.652184,13.407912,7.319699,0,-4.456519,14.735438,8.205055,17.545261,8.244571,13.425370,8.505546,12.907996,9.185348,13.084723,9.061616,14.676875,10.484340,14.220105,10.712023,15.348721,0,-0.02551,0.00688,-0.02121,-0.01433,0.00821,-0.01126,0.00357,0.00137,6.651010,0.99371,0.10294,3.27687
5.202,0,1,0,0,0,0,0,7.491359,6.663148,1.966282,14.154507,0.000000,2.454886,118.558304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.816788,102.000748,69.020691,83.567924,16.161793,5.109728,9.418673,18.804560,-15.466260,0,0,17.556717,6.831620,0,5.053430,-16.210711,13.394006,7.323810,0,-4.473466,14.731173,8.205075,17.530748,8.243271,13.413946,8.508024,12.906678,9.179366,13.083604,9.063543,14.674390,10.488098,14.221692,10.714525,15.349561,0,-0.01181,0.00136,-0.02075,-0.01260,0.00861,-0.01180,0.00412,0.00298,6.659070,0.97543,0.10352,3.27710
5.203,0,1,0,0,0,0,0,7.508003,6.669545,1.895223,14.177547,0.000000,2.400425,122.030045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.495514,102.248940,69.099716,83.586990,16.155066,5.110709,9.738630,18.804560,-15.681005,0,0,17.547422,6.849873,0,5.060922,-15.769239,13.380098,7.327921,0,-4.490414,14.726907,8.205095,17.516235,8.241972,13.402522,8.510503,12.905360,9.173385,13.082484,9.065472,14.671906,10.491857,14.223278,10.717029,15.350401,0,-0.01285,0.00273,-0.02090,-0.01340,0.00806,-0.01129,0.00525,0.00107,6.667130,0.95813,0.10357,3.27713
5.204,0,1,0,0,0,0,0,7.524868,6.675784,1.824165,14.200652,0.000000,2.345965,125.501785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.174248,102.497131,69.178734,83.606056,16.148338,5.111690,10.058588,18.804560,-15.895751,0,0,17.538128,6.868126,0,5.068414,-15.327768,13.366191,7.332032,0,-4.507361,14.722641,8.205114,17.501720,8.240672,13.391098,8.512981,12.904043,9.167403,13.081364,9.067399,14.669420,10.495615,14.224864,10.719532,15.351241,0,-0.02084,0.00591,-0.01984,-0.01282,0.00873,-0.01280,0.00555,-0.02441,6.675191,0.91656,0.10404,3.27713
5.205,0,1,0,0,0,0,0,7.534863,6.673859,1.743132,14.208721,0.000000,2.257808,124.003967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.517838,102.849480,69.206879,83.545044,16.143679,5.111022,9.921244,18.804560,-16.121592,0,0,17.520535,6.873357,0,5.070267,-14.446735,13.348124,7.331579,0,-4.462687,14.718445,8.201138,17.475582,8.234698,13.377938,8.514609,12.896021,9.161302,13.076945,9.068412,14.666623,10.497185,14.222534,10.718619,15.346963,0,-0.01700,0.01129,-0.01984,-0.01553,0.00806,-0.01242,0.00482,0.00374,6.673123,0.89575,0.10452,3.27733
5.206,0,1,0,0,0,0,0,7.544570,6.671594,1.660714,14.216165,0.000000,2.164968,121.815613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.953812,103.216309,69.227959,83.472900,16.139305,5.110125,9.720356,18.804560,-16.348974,0,0,17.501789,6.876779,0,5.071336,-13.504624,13.329479,7.330491,0,-4.409450,14.714259,8.196608,17.447826,8.228074,13.364537,8.516118,12.887068,9.155182,13.072068,9.069297,14.663783,10.498449,14.219661,10.717232,15.341973,0,-0.01913,0.01318,-0.02167,-0.01297,0.00766,-0.01366,0.00531,0.00290,6.669648,0.87714,0.10445,3.27756
5.207,0,1,0,0,0,0,0,7.547354,6.667168,1.578296,14.214522,0.000000,2.072129,119.627266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.389786,103.583130,69.249031,83.400757,16.134932,5.109227,9.519469,18.804560,-16.576355,0,0,17.483044,6.880201,0,5.072405,-12.562513,13.310834,7.329403,0,-4.356214,14.710073,8.192077,17.420073,8.221450,13.351136,8.517628,12.878115,9.149063,13.067191,9.070182,14.660943,10.499715,14.216786,10.715844,15.336984,0,-0.01785,0.00967,-0.01831,-0.01375,0.00729,-0.01186,0.00653,0.00137,6.666173,0.85358,0.10485,3.27726
