"Time","51 right DS","50 left DS","v3 R COP","v2 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","33 FLy (cm)","35 FRy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform"
2.320,1,0,4.893544,0.000000,6.171942,0.346239,6.153616,6.919318,5.625751,4.161142,6.836562,0.00005
2.321,1,0,4.893692,0.000000,6.167542,0.259226,6.153814,6.922021,5.625502,4.161850,6.844350,0.00003
2.322,1,0,4.893417,0.000000,6.163555,0.177748,6.154105,6.925083,5.624409,4.162415,6.842390,0.00015
2.323,1,0,4.893142,0.000000,6.159568,0.096649,6.154404,6.928169,5.623258,4.162971,6.839763,0.00003
2.324,1,0,4.892823,0.000000,6.155558,0.015549,6.154702,6.931255,5.622107,4.163526,6.837136,0.00015
2.325,1,0,4.892512,0.000000,6.151538,-0.065550,6.155000,6.934341,5.620955,4.164081,6.834510,0.00013
2.326,1,0,4.892579,0.000000,6.147018,-0.146034,6.154723,6.937031,5.620460,4.164830,6.839436,-0.00015
2.327,1,0,4.892648,0.000000,6.142496,-0.226475,6.154406,6.939693,5.620009,4.165591,6.844879,0.00013
2.328,1,0,4.892879,0.000000,6.137863,-0.306917,6.154089,6.942356,5.619559,4.166353,6.850321,0.00015
2.329,1,0,4.893108,0.000000,6.133238,-0.387358,6.153772,6.945019,5.619108,4.167115,6.855764,0.00015
2.330,1,0,4.893178,0.000000,6.129025,-0.451367,6.153147,6.947577,5.618839,4.167388,6.857811,0.00003
2.331,1,0,4.893246,0.000000,6.124820,-0.514253,6.152501,6.950128,5.618582,4.167629,6.859627,0.00000
2.332,1,0,4.893171,0.000000,6.121039,-0.577138,6.151855,6.952679,5.618325,4.167870,6.861442,-0.00028
2.333,1,0,4.893096,0.000000,6.117264,-0.640023,6.151209,6.955230,5.618068,4.168111,6.863257,0.00015
2.334,1,0,4.892986,0.000000,6.113837,-0.685958,6.150451,6.956242,5.617347,4.168686,6.870770,0.00007
2.335,1,0,4.892877,0.000000,6.110420,-0.730733,6.149686,6.957149,5.616595,4.169284,6.878673,0.00005
2.336,1,0,4.892828,0.000000,6.107526,-0.775509,6.148921,6.958055,5.615842,4.169883,6.886575,0.00015
2.337,1,0,4.892781,0.000000,6.104645,-0.820284,6.148155,6.958962,5.615089,4.170481,6.894477,0.00005
2.338,1,0,4.892862,0.000000,6.102501,-0.834055,6.147091,6.959528,5.614685,4.171134,6.893288,0.00008
2.339,1,0,4.892946,0.000000,6.100373,-0.845705,6.146007,6.960071,5.614304,4.171790,6.891478,-0.00025
2.340,1,0,4.893131,0.000000,6.099045,-0.857355,6.144923,6.960614,5.613922,4.172446,6.889667,-0.00015
2.341,1,0,4.893316,0.000000,6.097733,-0.869005,6.143838,6.961156,5.613541,4.173102,6.887856,0.00013
2.342,1,0,4.893541,0.000000,6.097226,-0.854176,6.142842,6.961699,5.613132,4.173879,6.886131,0.00010
2.343,1,0,4.893764,0.000000,6.096733,-0.837537,6.141852,6.962243,5.612721,4.174664,6.884412,0.00003
2.344,1,0,4.893919,0.000000,6.096963,-0.820897,6.140862,6.962785,5.612311,4.175449,6.882694,-0.00013
2.345,1,0,4.894073,0.000000,6.097205,-0.804257,6.139872,6.963328,5.611900,4.176234,6.880975,-0.00007
2.346,1,0,4.894067,0.000000,6.098081,-0.768728,6.139116,6.963967,5.611228,4.176787,6.882134,0.00015
2.347,1,0,4.894059,0.000000,6.098968,-0.731907,6.138377,6.964612,5.610538,4.177324,6.883491,0.00021
2.348,1,0,4.893923,0.000000,6.100465,-0.695087,6.137637,6.965256,5.609849,4.177862,6.884846,0.00013
2.349,1,0,4.893786,0.000000,6.101974,-0.658266,6.136898,6.965901,5.609159,4.178399,6.886202,0.00000
2.350,1,0,4.893607,0.000000,6.104056,-0.605445,6.136328,6.966270,5.608741,4.178615,6.887661,0.00003
2.351,1,0,4.893430,0.000000,6.106146,-0.551530,6.135770,6.966620,5.608341,4.178808,6.889127,0.00000
2.352,1,0,4.893392,0.000000,6.108630,-0.497615,6.135212,6.966970,5.607942,4.179002,6.890593,0.00005
2.353,1,0,4.893358,0.000000,6.111119,-0.443700,6.134655,6.967321,5.607542,4.179195,6.892059,-0.00013
2.354,1,0,4.893614,0.000000,6.113842,-0.381589,6.134244,6.967512,5.607452,4.179956,6.893448,-0.00013
2.355,1,0,4.893874,0.000000,6.116572,-0.318917,6.133845,6.967691,5.607383,4.180755,6.894832,0.00025
2.356,1,0,4.894332,0.000000,6.119662,-0.256245,6.133445,6.967871,5.607314,4.181554,6.896215,0.00003
2.357,1,0,4.894790,0.000000,6.122763,-0.193574,6.133046,6.968051,5.607245,4.182354,6.897599,0.00013
2.358,1,0,4.895277,0.000000,6.126423,-0.115869,6.132913,6.968265,5.607013,4.183362,6.897815,-0.00015
2.359,1,0,4.895761,0.000000,6.130096,-0.037136,6.132798,6.968481,5.606769,4.184385,6.897951,0.00018
2.360,1,0,4.896068,0.000000,6.134492,0.041597,6.132683,6.968697,5.606525,4.185408,6.898087,0.00013
2.361,1,0,4.896370,0.000000,6.138903,0.120330,6.132568,6.968913,5.606282,4.186431,6.898222,0.00028
2.362,1,0,4.896381,0.000000,6.144114,0.217354,6.132831,6.968346,5.605841,4.186984,6.895207,0.00010
2.363,1,0,4.896393,0.000000,6.149334,0.315630,6.133119,6.967726,5.605387,4.187505,6.891977,0.00028
2.364,1,0,4.896444,0.000000,6.155076,0.413906,6.133408,6.967106,5.604933,4.188025,6.888747,0.00000
2.365,1,0,4.896502,0.000000,6.160821,0.512181,6.133696,6.966486,5.604479,4.188546,6.885517,0.00000
2.366,1,0,4.896905,0.000000,6.166778,0.616243,6.134227,6.941644,5.604126,4.189620,6.888700,0.00010
2.367,1,0,4.897307,0.000000,6.172740,0.720700,6.134774,6.915146,5.603780,4.190732,6.892323,0.00018
2.368,1,0,4.897675,0.000000,6.178930,0.825157,6.135321,6.888648,5.603434,4.191845,6.895945,0.00000
2.369,1,0,4.898034,0.000000,6.185126,0.929614,6.135868,6.862149,5.603087,4.192957,6.899567,0.00022
2.370,1,0,4.897954,0.000000,6.191586,1.028151,6.137070,6.835537,5.602195,4.193666,6.900395,0.00015
2.371,1,0,4.897872,0.000000,6.198046,1.126282,6.138316,6.808918,5.601265,4.194346,6.901032,0.00015
2.372,1,0,4.897708,0.000000,6.204484,1.224414,6.139563,6.782298,5.600336,4.195026,6.901670,0.00028
2.373,1,0,4.897552,0.000000,6.210915,1.322546,6.140810,6.755679,5.599406,4.195707,6.902307,0.00005
2.374,1,0,4.897769,0.000000,6.216972,1.397250,6.142622,6.728686,5.598866,4.196934,6.902179,0.00015
