"Time","67 sinus","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 rFLswoff","57 rFLswon","56 lFLswoff","55 lFLswon","54 rHLswoff","53 rHLswon","52 lHLswoff","51 lHLswon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
5.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.365723,40.325497,77.590736,21.961584,6.857089,15.736930,5.968483,15.854496,7.213191,18.424910,0,5.355411,14.851240,7.334057,12.091364,8.253736,15.906574,8.450290,15.266031,8.481463,14.712984,8.455669,14.091563,9.449413,15.187017,10.248992,14.043729,10.006918,14.991770,0,-0.01876,0.00116,-0.02004,-0.01136,0.00822,-0.01178,0.00352,0.00300,1.48494,0.09897,3.27735
5.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.746246,40.508595,77.683228,22.521458,6.860001,15.734022,5.968233,15.845875,7.212313,18.416700,0,5.350527,14.839931,7.335740,12.082864,8.255494,15.894947,8.441175,15.249509,8.474709,14.698460,8.454168,14.079491,9.440403,15.178364,10.247767,14.041470,10.007935,14.988008,0,-0.01915,0.00284,-0.02090,-0.01888,0.00792,-0.01249,0.00624,0.00275,1.48329,0.09908,3.27787
5.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.257339,40.644581,77.649864,23.050472,6.859365,15.728455,5.967271,15.835999,7.208466,18.407854,0,5.345648,14.824982,7.341430,12.074189,8.262522,15.881623,8.432769,15.220407,8.467058,14.674904,8.454084,14.065319,9.427433,15.165848,10.247875,14.038112,10.009501,14.982332,0,-0.01596,0.00301,-0.02065,-0.01661,0.00824,-0.01270,0.00736,0.00208,1.48680,0.09943,3.27779
5.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.768417,40.780563,77.616501,23.579489,6.858730,15.722886,5.966310,15.826122,7.204618,18.399006,0,5.340769,14.810031,7.347119,12.065516,8.269549,15.868300,8.424363,15.191304,8.459408,14.651347,8.454000,14.051147,9.414462,15.153332,10.247983,14.034753,10.011067,14.976656,0,-0.01635,0.00558,-0.01965,-0.01352,0.00836,-0.01148,0.00836,0.00188,1.48422,0.09937,3.27763
5.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.279495,40.916550,77.583138,24.108503,6.858095,15.717318,5.965349,15.816246,7.200771,18.390160,0,5.335890,14.795081,7.352809,12.056841,8.276577,15.854978,8.415957,15.162202,8.451757,14.627791,8.453917,14.036975,9.401491,15.140816,10.248090,14.031395,10.012633,14.970979,0,-0.01591,0.00208,-0.02099,-0.01392,0.00817,-0.01201,-0.00659,0.00278,1.48478,0.09917,3.27725
5.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.610153,40.992188,77.578285,24.581190,6.858407,15.712230,5.964647,15.805443,7.198748,18.380545,0,5.332391,14.783393,7.359115,12.049692,8.281096,15.843491,8.406557,15.136353,8.443765,14.604498,8.453435,14.017733,9.389943,15.128875,10.247945,14.028119,10.013158,14.965962,0,-0.01859,0.00362,-0.01945,-0.01382,0.00870,-0.01285,0.01269,0.00230,1.48433,0.09944,3.27700
5.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.507568,40.922916,77.641876,24.918610,6.860992,15.708295,5.964568,15.792413,7.201109,18.369089,0,5.332206,14.779537,7.366899,12.046206,8.279589,15.836411,8.394770,15.118320,8.434948,14.581838,8.452000,13.986315,9.381812,15.118318,10.247190,14.025041,10.011179,14.962530,0,-0.01694,0.00402,-0.02066,-0.01418,0.00922,-0.01151,-0.00034,0.00351,1.48528,0.09964,3.27708
5.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.404984,40.853645,77.705475,25.256029,6.863578,15.704361,5.964489,15.779383,7.203469,18.357634,0,5.332020,14.775682,7.374682,12.042720,8.278082,15.829331,8.382983,15.100286,8.426131,14.559177,8.450563,13.954898,9.373681,15.107760,10.246437,14.021962,10.009199,14.959098,0,-0.01752,0.00362,-0.02022,-0.01432,0.00862,-0.01160,0.00240,0.00204,1.48435,0.09957,3.27724
5.570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.302399,40.784370,77.769073,25.593449,6.866164,15.700426,5.964411,15.766352,7.205830,18.346178,0,5.331835,14.771827,7.382466,12.039234,8.276575,15.822252,8.371196,15.082252,8.417315,14.536517,8.449127,13.923480,9.365550,15.097203,10.245684,14.018884,10.007220,14.955666,0,-0.01693,0.00313,-0.02032,-0.01458,0.00732,-0.01485,0.00646,0.00138,1.48484,0.09935,3.27762
5.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.198334,40.723366,77.902832,25.974710,6.867698,15.695949,5.964134,15.754122,7.208609,18.334167,0,5.332069,14.767011,7.389911,12.036178,8.275775,15.815692,8.362067,15.069015,8.411611,14.520518,8.448343,13.900728,9.358177,15.086608,10.245594,14.015387,10.005899,14.952031,0,-0.01960,0.00281,-0.02032,-0.01387,0.00895,-0.01279,0.00385,0.00215,1.48381,0.09974,3.27763
5.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.090698,40.682205,78.205063,26.461254,6.866706,15.690166,5.963382,15.743814,7.212393,18.320824,0,5.333308,14.759888,7.396542,12.034152,8.276670,15.810381,8.359324,15.067294,8.413380,14.520514,8.449126,13.898786,9.352626,15.075921,10.247100,14.010882,10.006161,14.947913,0,-0.01623,0.00419,-0.02047,-0.00967,0.00878,-0.01299,0.00806,0.00259,1.48385,0.09983,3.27672
5.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.983078,40.641045,78.507301,26.947798,6.865714,15.684384,5.962630,15.733507,7.216177,18.307482,0,5.334548,14.752766,7.403173,12.032126,8.277564,15.805069,8.356581,15.065574,8.415150,14.520510,8.449909,13.896843,9.347075,15.065234,10.248606,14.006378,10.006422,14.943795,0,-0.02404,0.00457,-0.01957,-0.01594,0.00898,-0.01221,0.00583,0.00331,1.48644,0.09947,3.27600
5.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.875443,40.599888,78.809532,27.434341,6.864721,15.678602,5.961878,15.723200,7.219961,18.294138,0,5.335786,14.745643,7.409804,12.030101,8.278459,15.799757,8.353838,15.063853,8.416920,14.520506,8.450692,13.894899,9.341523,15.054547,10.250112,14.001874,10.006683,14.939677,0,-0.01691,0.00336,-0.02115,-0.01110,0.00861,-0.01266,0.00405,0.00366,1.48416,0.09959,3.27577
5.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.944901,40.570774,79.032120,27.875986,6.864372,15.672112,5.962068,15.713730,7.222490,18.280973,0,5.335376,14.738338,7.414307,12.027041,8.279305,15.793089,8.348565,15.058954,8.415102,14.514452,8.449424,13.886551,9.334591,15.042936,10.251419,13.997063,10.007355,14.935884,0,-0.01463,0.00377,-0.02030,-0.01237,0.00957,-0.01037,0.00397,0.00345,1.47821,0.09991,3.27598
5.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.439606,40.570587,79.063446,28.209810,6.865565,15.663921,5.964516,15.706270,7.222006,18.268238,0,5.331006,14.730600,7.413699,12.021500,8.280033,15.783163,8.337220,15.046423,8.404669,14.493870,8.443227,13.862821,9.324346,15.029103,10.252250,13.991512,10.009013,14.932870,0,-0.02279,0.00360,-0.02012,-0.00979,0.00703,-0.01207,0.00477,0.00229,1.48291,0.09980,3.27727
5.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.934311,40.570400,79.094772,28.543633,6.866759,15.655730,5.966965,15.698812,7.221523,18.255503,0,5.326635,14.722862,7.413092,12.015957,8.280763,15.773237,8.325874,15.033893,8.394236,14.473287,8.437030,13.839090,9.314100,15.015271,10.253080,13.985961,10.010671,14.929855,0,-0.01252,0.00327,-0.01891,-0.01530,0.00738,-0.01100,0.00528,0.00265,1.48488,0.09949,3.27800
5.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.429016,40.570213,79.126091,28.877457,6.867952,15.647539,5.969413,15.691353,7.221040,18.242767,0,5.322264,14.715124,7.412484,12.010414,8.281491,15.763311,8.314529,15.021361,8.383802,14.452704,8.430833,13.815360,9.303855,15.001438,10.253911,13.980411,10.012329,14.926842,0,-0.01775,0.00310,-0.01947,-0.01214,0.00856,-0.01176,0.00558,0.00219,1.48741,0.09980,3.27732
5.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.804688,40.621185,79.178642,29.135670,6.868395,15.639795,5.970968,15.684035,7.220684,18.229118,0,5.319575,14.706005,7.409647,12.003950,8.281621,15.753255,8.306653,15.008759,8.375566,14.433761,8.426436,13.794396,9.296324,14.990545,10.254829,13.975946,10.013467,14.923547,0,-0.01984,0.00323,-0.02051,-0.01428,0.00868,-0.01255,0.00557,0.00290,1.48467,0.09984,3.27693
5.580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.894516,40.794994,79.282166,29.212318,6.867035,15.633128,5.970378,15.677060,7.220635,18.213272,0,5.320924,14.693567,7.401460,11.995272,8.280310,15.742883,8.307107,14.995982,8.372599,14.418752,8.426363,13.780077,9.295310,14.986712,10.255959,13.974091,10.013358,14.919575,0,-0.01438,0.00410,-0.01978,-0.01370,0.00878,-0.01111,0.00471,0.00275,1.48419,0.09971,3.27732
5.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.984360,40.968807,79.385689,29.288965,6.865675,15.626460,5.969789,15.670084,7.220586,18.197428,0,5.322273,14.681129,7.393272,11.986594,8.278998,15.732511,8.307562,14.983206,8.369633,14.403743,8.426290,13.765759,9.294297,14.982879,10.257089,13.972235,10.013249,14.915604,0,-0.02030,0.00294,-0.01996,-0.00978,0.00924,-0.01212,0.00568,0.00269,1.48317,0.09953,3.27746
5.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.074188,41.142616,79.489204,29.365612,6.864316,15.619792,5.969198,15.663108,7.220537,18.181581,0,5.323622,14.668692,7.385085,11.977916,8.277687,15.722138,8.308016,14.970429,8.366667,14.388734,8.426216,13.751439,9.293284,14.979046,10.258218,13.970380,10.013141,14.911632,0,-0.02281,0.00414,-0.02086,-0.01493,0.00877,-0.01208,0.00705,0.00194,1.48257,0.09977,3.27700
5.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.902252,41.290245,79.613235,29.544672,6.863757,15.614262,5.967811,15.655685,7.220962,18.168423,0,5.324157,14.655759,7.380620,11.968383,8.276938,15.715091,8.308596,14.958800,8.363725,14.379558,8.425852,13.743100,9.291453,14.974682,10.258930,13.968160,10.013004,14.907028,0,-0.02427,0.00400,-0.02055,-0.01411,0.00899,-0.01164,0.00259,0.00270,1.48497,0.09989,3.27672
5.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.101715,41.374996,79.786522,29.969660,6.865120,15.611464,5.964506,15.647190,7.222528,18.161715,0,5.322738,14.641635,7.385096,11.956797,8.277540,15.716023,8.309476,14.949924,8.360842,14.384389,8.424787,13.749122,9.287660,14.969043,10.258643,13.965067,10.012803,14.900907,0,-0.01743,0.00388,-0.02045,-0.01304,0.00781,-0.01339,0.00522,0.00290,1.48298,0.09973,3.27687
5.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.301163,41.459751,79.959801,30.394648,6.866484,15.608665,5.961202,15.638696,7.224093,18.155006,0,5.321318,14.627510,7.389572,11.945210,8.278142,15.716957,8.310357,14.941050,8.357958,14.389220,8.423721,13.755142,9.283866,14.963404,10.258356,13.961973,10.012603,14.894786,0,-0.01481,0.00390,-0.02106,-0.01400,0.00800,-0.01090,0.00557,0.00335,1.48306,0.09966,3.27728
5.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.500626,41.544502,80.133087,30.819635,6.867847,15.605867,5.957897,15.630200,7.225658,18.148298,0,5.319899,14.613386,7.394048,11.933623,8.278744,15.717890,8.311237,14.932174,8.355075,14.394052,8.422656,13.761164,9.280072,14.957765,10.258069,13.958879,10.012402,14.888664,0,-0.01671,0.00557,-0.01967,-0.01170,0.00863,-0.01129,0.00507,0.00239,1.48550,0.09990,3.27835
5.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.760269,41.519306,80.261078,31.291767,6.869208,15.602669,5.955289,15.623078,7.226661,18.140390,0,5.319526,14.600639,7.399170,11.922319,8.279887,15.716746,8.312325,14.923259,8.352259,14.391555,8.423376,13.757969,9.273402,14.949056,10.257717,13.956219,10.011566,14.884319,0,-0.01027,0.00434,-0.01993,-0.01252,0.00848,-0.01326,0.00470,0.00320,1.48300,0.09992,3.27881
5.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.164429,41.230080,80.280296,31.877108,6.870564,15.598506,5.954356,15.619255,7.226312,18.129604,0,5.321666,14.591199,7.405843,11.911696,8.282331,15.710614,8.313908,14.914247,8.349607,14.371458,8.428380,13.732645,9.259829,14.932972,10.257211,13.954598,10.009207,14.884239,0,-0.02354,0.00424,-0.02089,-0.01514,0.00843,-0.01238,0.00546,0.00223,1.48631,0.09962,3.27774
5.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.568604,40.940853,80.299515,32.462448,6.871921,15.594343,5.953422,15.615432,7.225962,18.118818,0,5.323807,14.581759,7.412516,11.901073,8.284777,15.704483,8.315490,14.905234,8.346954,14.351362,8.433384,13.707321,9.246255,14.916889,10.256704,13.952978,10.006848,14.884159,0,-0.01874,0.00313,-0.02078,-0.01399,0.00764,-0.01267,0.00386,0.00310,1.48503,0.09950,3.27702
5.590,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.972763,40.651627,80.318733,33.047791,6.873277,15.590180,5.952488,15.611609,7.225613,18.108032,0,5.325948,14.572319,7.419189,11.890450,8.287222,15.698351,8.317073,14.896222,8.344302,14.331265,8.438388,13.681997,9.232681,14.900805,10.256198,13.951358,10.004489,14.884079,0,-0.03394,0.00372,-0.02000,-0.01309,0.00845,-0.01254,0.00557,0.00224,1.48482,0.09982,3.27717
5.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.553802,40.337704,80.387718,33.611607,6.875071,15.585811,5.949859,15.609717,7.225891,18.097956,0,5.326972,14.562478,7.424115,11.880510,8.289700,15.694798,8.316615,14.884888,8.341290,14.308696,8.441368,13.656343,9.219857,14.885376,10.255754,13.949241,10.001838,14.883276,0,-0.01246,0.00212,-0.02325,-0.01435,0.00891,-0.01345,0.00557,0.00208,1.48333,0.09973,3.27735
5.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.559570,39.964466,80.576225,34.123737,6.877915,15.580944,5.943161,15.612465,7.227676,18.089584,0,5.325313,14.551675,7.424846,11.872214,8.292253,15.697433,8.311255,14.867977,8.337415,14.280187,8.439488,13.629894,9.208831,14.871516,10.255463,13.945930,9.998484,14.880734,0,-0.02007,0.00440,-0.02048,-0.01299,0.00918,-0.01279,0.00609,0.00149,1.48203,0.09939,3.27758
5.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.565338,39.591232,80.764732,34.635868,6.880760,15.576077,5.936463,15.615212,7.229462,18.081215,0,5.323654,14.540871,7.425577,11.863917,8.294808,15.700070,8.305895,14.851067,8.333538,14.251677,8.437608,13.603445,9.197804,14.857656,10.255171,13.942618,9.995130,14.878194,0,-0.01958,0.00133,-0.02154,-0.01215,0.00803,-0.01166,0.00587,0.00275,1.48527,0.09966,3.27757
5.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.571091,39.217995,80.953232,35.147999,6.883605,15.571212,5.929766,15.617960,7.231247,18.072844,0,5.321996,14.530066,7.426307,11.855621,8.297363,15.702706,8.300534,14.834157,8.329662,14.223167,8.435727,13.576996,9.186778,14.843796,10.254879,13.939306,9.991776,14.875653,0,-0.01646,0.00442,-0.02011,-0.01416,0.00939,-0.01156,0.00242,0.00158,1.48640,0.09982,3.27696
5.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.470291,38.889961,81.114182,35.677185,6.887193,15.565542,5.924092,15.620662,7.232285,18.064121,0,5.320495,14.519691,7.427637,11.845534,8.299273,15.707030,8.296612,14.820803,8.326811,14.200534,8.434020,13.554651,9.176178,14.830001,10.254126,13.936459,9.988593,14.874193,0,-0.01812,0.00313,-0.01924,-0.01365,0.00899,-0.01110,0.00348,0.00244,1.48461,0.09950,3.27650
5.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.113602,38.670479,81.208946,36.247334,6.892566,15.557947,5.920877,15.623254,7.231526,18.054550,0,5.319372,14.510346,7.430403,11.831150,8.299637,15.715405,8.296141,14.815989,8.326423,14.192012,8.432731,13.542161,9.166604,14.816364,10.252262,13.934725,9.985824,14.875327,0,-0.01360,0.00430,-0.02019,-0.01544,0.00877,-0.01168,0.00554,0.00273,1.48257,0.09937,3.27642
5.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.756897,38.450996,81.303711,36.817482,6.897939,15.550351,5.917662,15.625847,7.230768,18.044981,0,5.318250,14.501001,7.433170,11.816765,8.300001,15.723780,8.295670,14.811176,8.326035,14.183490,8.431441,13.529672,9.157030,14.802728,10.250399,13.932990,9.983054,14.876461,0,-0.01065,0.00219,-0.02122,-0.01456,0.00859,-0.01306,0.00604,0.00228,1.48421,0.09965,3.27637
5.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.400208,38.231514,81.398476,37.387630,6.903311,15.542756,5.914447,15.628439,7.230010,18.035410,0,5.317128,14.491656,7.435937,11.802380,8.300364,15.732154,8.295199,14.806363,8.325646,14.174968,8.430152,13.517182,9.147456,14.789091,10.248535,13.931256,9.980284,14.877595,0,-0.01784,0.00421,-0.02028,-0.01503,0.00835,-0.01286,0.00400,0.00300,1.48363,0.09963,3.27637
5.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.085510,37.963985,81.440353,37.914650,6.908148,15.536588,5.914877,15.638656,7.229800,18.023958,0,5.315453,14.480887,7.437214,11.791271,8.307377,15.741584,8.293521,14.800303,8.323459,14.165875,8.430492,13.500428,9.137828,14.774984,10.247083,13.928643,9.977985,14.877584,0,-0.01393,0.00417,-0.01953,-0.01546,0.00829,-0.01128,0.00532,0.00240,1.48374,0.09942,3.27656
5.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.871704,37.581093,81.355247,38.338112,6.911698,15.533849,5.924060,15.667183,7.230905,18.007982,0,5.312450,14.466700,7.434912,11.788033,8.330357,15.753549,8.288945,14.791252,8.316950,14.155413,8.434748,13.473432,9.128069,14.759750,10.246614,13.923919,9.976817,14.874821,0,-0.01736,0.00290,-0.02220,-0.01499,0.00849,-0.01333,0.00550,0.00300,1.48497,0.09932,3.27725
5.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.657883,37.198200,81.270142,38.761574,6.915248,15.531109,5.933242,15.695710,7.232010,17.992008,0,5.309447,14.452511,7.432610,11.784793,8.353336,15.765513,8.284369,14.782200,8.310441,14.144951,8.439003,13.446436,9.118310,14.744515,10.246147,13.919195,9.975650,14.872057,0,-0.01768,0.00320,-0.01943,-0.00782,0.00778,-0.01225,0.00475,0.00198,1.48367,0.09955,3.27754
5.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.444077,36.815308,81.185036,39.185036,6.918797,15.528369,5.942425,15.724237,7.233116,17.976032,0,5.306445,14.438323,7.430308,11.781553,8.376316,15.777478,8.279793,14.773148,8.303932,14.134488,8.443259,13.419440,9.108551,14.729281,10.245679,13.914472,9.974482,14.869294,0,-0.01818,0.00190,-0.02057,-0.01420,0.00831,-0.01380,0.00636,0.00240,1.48444,0.09963,3.27686
5.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.165482,36.451889,81.122086,39.570759,6.922809,15.524964,5.958945,15.756900,7.233041,17.961546,0,5.303633,14.424271,7.427326,11.775317,8.394846,15.808066,8.277087,14.766054,8.300289,14.126035,8.447138,13.395388,9.099630,14.715235,10.244774,13.910316,9.972340,14.866974,0,-0.01768,0.00305,-0.01896,-0.01290,0.00898,-0.01189,0.00416,0.00159,1.48569,0.09943,3.27639
5.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.731354,36.135242,81.112343,39.865864,6.927927,15.519962,5.993088,15.799493,7.230134,17.950630,0,5.301280,14.410546,7.422708,11.761885,8.402691,15.883379,8.278873,14.763663,8.303525,14.122405,8.450112,13.378402,9.092721,14.704041,10.242818,13.907528,9.967857,14.865719,0,-0.01650,0.00466,-0.02127,-0.01513,0.00810,-0.01342,0.00601,0.00326,1.48383,0.09939,3.27647
5.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.297226,35.818596,81.102600,40.160965,6.933045,15.514959,6.027231,15.842087,7.227226,17.939716,0,5.298928,14.396822,7.418089,11.748453,8.410535,15.958692,8.280661,14.761271,8.306761,14.118776,8.453088,13.361417,9.085813,14.692846,10.240861,13.904738,9.963375,14.864464,0,-0.01672,0.00355,-0.02034,-0.01281,0.00734,-0.01150,0.00612,0.00270,1.48373,0.09963,3.27667
5.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.863098,35.501949,81.092857,40.456070,6.938163,15.509957,6.061374,15.884680,7.224318,17.928801,0,5.296575,14.383098,7.413471,11.735021,8.418380,16.034004,8.282447,14.758881,8.309997,14.115147,8.456062,13.344431,9.078903,14.681652,10.238905,13.901950,9.958893,14.863208,0,-0.01832,0.00328,-0.02053,-0.01243,0.00866,-0.01250,0.00494,0.00179,1.48397,0.09967,3.27721
5.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.375809,35.199829,81.065834,40.749992,6.941651,15.507696,6.085146,15.931254,7.222585,17.919058,0,5.294328,14.368629,7.410502,11.722369,8.421123,16.116558,8.284534,14.755174,8.310633,14.113377,8.459518,13.327950,9.071912,14.669866,10.237305,13.898937,9.954356,14.862066,0,-0.02169,0.00358,-0.02042,-0.01426,0.00839,-0.01310,0.00414,0.00189,1.48439,0.09942,3.27759
5.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.760834,34.932598,80.997322,41.041080,6.941226,15.512016,6.084014,15.987388,7.223676,17.912132,0,5.292336,14.352370,7.411494,11.711595,8.411616,16.216497,8.287337,14.748306,8.305024,14.116073,8.464130,13.312676,9.064722,14.656655,10.236557,13.895391,9.949690,14.861197,0,-0.02125,0.00496,-0.02075,-0.01477,0.00795,-0.01204,0.00439,0.00285,1.48245,0.09960,3.27759
5.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.145844,34.665367,80.928810,41.332169,6.940800,15.516337,6.082882,16.043520,7.224767,17.905207,0,5.290343,14.336111,7.412486,11.700820,8.402110,16.316437,8.290142,14.741439,8.299417,14.118769,8.468742,13.297403,9.057532,14.643446,10.235809,13.891843,9.945023,14.860330,0,-0.01530,0.00216,-0.02030,-0.01341,0.00817,-0.01142,0.00490,0.00280,1.48519,0.09995,3.27735
5.610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.530869,34.398136,80.860306,41.623257,6.940374,15.520658,6.081750,16.099653,7.225857,17.898281,0,5.288350,14.319853,7.413477,11.690045,8.392604,16.416376,8.292947,14.734571,8.293808,14.121464,8.473354,13.282130,9.050343,14.630237,10.235062,13.888295,9.940356,14.859461,0,-0.01223,0.00459,-0.02050,-0.01122,0.00872,-0.01283,0.00533,0.00198,1.48317,0.09980,3.27651
5.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.077240,34.132927,80.783096,41.881947,6.940598,15.524972,6.078548,16.158228,7.227215,17.889519,0,5.287283,14.306009,7.416790,11.679412,8.381220,16.498688,8.295162,14.728175,8.290238,14.121119,8.478279,13.265018,9.043344,14.617395,10.234265,13.884837,9.935789,14.858478,0,-0.01962,0.00250,-0.01997,-0.01637,0.00919,-0.01183,0.00361,0.00326,1.48284,0.09980,3.27602
5.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.011032,33.872578,80.684990,42.062840,6.942382,15.529272,6.070375,16.222660,7.229213,17.876343,0,5.288441,14.297965,7.425681,11.669117,8.365327,16.538673,8.295962,14.722910,8.291564,14.113475,8.483954,13.243484,9.036805,14.605438,10.233353,13.881594,9.931464,14.857217,0,-0.01517,0.00361,-0.02032,-0.01442,0.00804,-0.01217,0.00562,0.00284,1.48411,0.10024,3.27640
