"Time"	"1 Synch"	"2 Trdml"	"3 Platform"	"4 GM"	"5 Ip"	"6 BF"	"7 VL"	"8 St"	"9 TA"	"10 Gs"	"11 Gr"	"12 Synch"	"13 Crx (cm)"	"14 Cry (cm)"	"15 Hipx (cm)"	"16 Hipy (cm)"	"17 Knee x"	"18 Knee y"	"19 ankx (cm)"	"20 anky (cm)"	"21 MTPx (cm)"	"22 MTPy (cm)"	"23 toex (cm)"	"24 toey (cm)"	"25 FLtx (cm)"	"26 FLty (cm)"	"27 HLx (cm)"	"28 HLy (cm)"	"29 HRx (cm)"	"30 HRy (cm)"	"31 Keyboard"	"32 FLx (cm)"	"33 FLy (cm)"	"34 FRx (cm)"	"35 FRy (cm)"	"36 CoMx (cm)"	"37 CoMy (cm)"	"38 Hip (deg)"	"39 Knee (deg"	"40 Ankle (de"	"41 MTP (deg)"	"42 Ramp up"	"43 Ramp down"	"44 sw onset"	"45 sw offset"	"46 sw rmp up"	"47 st rmp up"	"48 sw rmp dw"	"49 st rmp dw"	"50 sinus rmp"	"51 rFL swon"	"52 rFL swoff"	"53 lFL swon"	"54 lFL swoff"	"55 rHL swon"	"56 rHL swoff"	"57 lHL swon"	"58 lHL swoff"	"59 left DS"	"60 right DS"	"61 Ramp up"	"62 Ramp down"	"63 sinus"
0.053	3.27654	0.09639	0.00002	0.00211	0.00464	-0.01420	0.01518	-0.01247	-0.01992	0.00334	-0.01634	0	9.211206	10.969936	8.153261	10.797898	7.646105	9.644502	6.113138	9.560133	5.706960	8.650843	6.097138	8.258802	13.389423	8.508147	9.833476	6.006189	6.800445	3.824940	0	11.024370	5.084141	13.620561	4.048091	10.441833	4.727701	122.899129	117.800693	120.620728	110.688195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.054	3.27662	0.09656	0.00026	0.00361	0.00560	-0.01283	0.00743	-0.01337	-0.02021	0.00282	-0.01852	0	9.227480	10.981232	8.170992	10.806891	7.662616	9.659817	6.127738	9.564337	5.702101	8.664264	6.093856	8.259330	13.406487	8.491250	9.854398	5.983955	6.799484	3.816852	0	11.017327	5.083729	13.621505	4.049095	10.450479	4.727283	122.853088	118.271917	122.256846	110.539290	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
0.055	3.27695	0.09657	0.00011	0.00378	0.00529	-0.01246	0.00959	-0.01406	-0.01969	0.00244	-0.01758	0	9.242249	10.992049	8.188795	10.818785	7.679753	9.676175	6.144580	9.570674	5.697586	8.679942	6.089194	8.260722	13.418833	8.474818	9.881146	5.963024	6.798810	3.810054	0	11.011882	5.083308	13.622761	4.051244	10.461282	4.727812	122.733796	118.717762	123.857928	110.456875	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
0.056	3.27708	0.09638	-0.00002	0.00222	0.00625	-0.01217	0.00764	-0.01360	-0.02116	0.00431	-0.01426	0	9.255596	11.002119	8.207083	10.834533	7.696861	9.693709	6.163011	9.579605	5.693380	8.698268	6.082062	8.263404	13.422319	8.456577	9.917440	5.944550	6.798061	3.806120	0	11.008603	5.082968	13.625157	4.054378	10.475454	4.729490	122.568800	119.156829	125.379195	110.479984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.057	3.27712	0.09608	-0.00015	0.00275	0.00554	-0.01140	0.00816	-0.01496	-0.01980	-0.00405	-0.02003	0	9.269035	11.011665	8.226059	10.853050	7.713767	9.711974	6.182232	9.590415	5.689544	8.718193	6.072917	8.267051	13.416987	8.435182	9.960044	5.928522	6.797198	3.804512	0	11.006497	5.082660	13.627541	4.057982	10.492263	4.731885	122.350929	119.555734	126.803981	110.674278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.058	3.27731	0.09625	0.00024	-0.00009	0.00331	-0.01251	0.00684	-0.01357	-0.02186	-0.00381	-0.01831	0	9.284554	11.021072	8.245853	10.872572	7.730461	9.730330	6.201396	9.602002	5.686172	8.738193	6.062727	8.271087	13.404268	8.409597	10.003407	5.914542	6.796294	3.803989	0	11.004048	5.082290	13.628107	4.061427	10.510331	4.734352	122.061470	119.863798	128.124969	111.114273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.059	3.27744	0.09647	0.00028	0.00458	0.00646	-0.01326	0.00898	-0.01690	-0.01942	0.01036	-0.02162	0	9.304140	11.030725	8.266596	10.891332	7.746933	9.748139	6.219657	9.613260	5.683358	8.756740	6.052463	8.274934	13.385595	8.378785	10.041975	5.902213	6.795421	3.803311	0	10.999741	5.081764	13.625043	4.064081	10.528276	4.736248	121.681698	120.030332	129.334850	111.874490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.060	3.27723	0.09648	0.00024	0.00744	0.00229	-0.01245	0.01004	-0.01336	-0.01915	-0.00061	-0.02240	0	9.329240	11.040927	8.288315	10.907877	7.763388	9.764773	6.236382	9.623192	5.681413	8.772766	6.043010	8.278113	13.362555	8.342429	10.071056	5.891184	6.794680	3.801467	0	10.992415	5.081015	13.616911	4.065458	10.545027	4.737273	121.194575	120.006222	130.425028	113.025497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.061	3.27686	0.09593	-0.00002	-0.00089	0.00423	-0.01201	0.00869	-0.01661	-0.02049	0.02663	-0.01316	0	9.358396	11.051534	8.310476	10.922412	7.781186	9.779674	6.252079	9.631378	5.681801	8.787655	6.034788	8.280664	13.337550	8.304055	10.090548	5.881353	6.794331	3.798672	0	10.982806	5.080118	13.604241	4.065838	10.561155	4.738958	120.592051	119.750772	131.380025	114.616728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.062	3.27663	0.09604	0.00011	0.00258	0.01171	-0.01179	0.00248	-0.01396	-0.02000	-0.00450	-0.00782	0	9.389187	11.062256	8.332358	10.935692	7.802069	9.792304	6.267633	9.637586	5.686371	8.803608	6.028066	8.282803	13.313255	8.268466	10.101878	5.872706	6.794686	3.795551	0	10.972283	5.079198	13.588223	4.065756	10.577780	4.743450	119.869071	119.226089	132.182078	116.690587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.063	3.27665	0.09639	0.00000	0.00163	0.01504	-0.01438	0.00591	-0.01625	-0.02169	0.00522	-0.02215	0	9.419191	11.072804	8.353243	10.948474	7.827781	9.802128	6.283931	9.641587	5.696973	8.822823	6.023109	8.284744	13.292347	8.240468	10.106471	5.865226	6.796058	3.792728	0	10.962213	5.078380	13.570042	4.065749	10.596022	4.752891	119.020579	118.394279	132.813420	119.289474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.064	3.27691	0.09629	-0.00013	0.00437	0.00569	-0.01122	0.00976	-0.01503	-0.01863	0.00533	-0.00872	0	9.446335	11.082899	8.372637	10.961371	7.859631	9.808794	6.302005	9.643636	5.714938	8.847014	6.019590	8.286831	13.276813	8.223804	10.105800	5.858870	6.798924	3.790768	0	10.953726	5.077832	13.550839	4.066296	10.616623	4.768803	118.048037	117.229672	133.246296	122.420534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.065	3.27713	0.09598	-0.00002	0.00037	0.01363	-0.01259	0.01309	-0.01303	-0.02026	0.00374	-0.01775	0	9.470425	11.092335	8.391257	10.974232	7.896609	9.812956	6.323659	9.646584	5.738834	8.875282	6.013990	8.290097	13.264976	8.216542	10.101570	5.853451	6.804645	3.789919	0	10.946671	5.077965	13.531485	4.067584	10.638314	4.789385	116.987725	115.771904	133.399578	125.902548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.066	3.27703	0.09600	0.00011	0.00469	-0.00026	-0.01262	0.00799	-0.01203	-0.01898	0.00117	-0.01551	0	9.491887	11.100928	8.410222	10.986648	7.936933	9.815596	6.350955	9.654145	5.766309	8.905863	6.001731	8.295802	13.253936	8.214865	10.095567	5.848734	6.814875	3.790322	0	10.940474	5.079267	13.512764	4.069700	10.659156	4.811728	115.887505	114.082338	133.174384	129.491643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.067	3.27696	0.09616	0.00044	0.00323	0.00458	-0.01126	0.01090	-0.01465	-0.02180	-0.03044	-0.01284	0	9.511150	11.108494	8.430653	10.998212	7.978822	9.817700	6.385954	9.670031	5.795010	8.936993	5.978235	8.305210	13.240794	8.214953	10.089574	5.844484	6.831271	3.792120	0	10.934560	5.082228	13.495461	4.072732	10.677210	4.832922	114.795245	112.222348	132.471820	132.943902	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
0.068	3.27726	0.09627	0.00015	0.00148	-0.04193	-0.01338	0.00677	-0.01075	-0.02250	-0.01443	-0.02443	0	9.528765	11.114881	8.453431	11.008617	8.020688	9.820124	6.429861	9.697097	5.823270	8.967300	5.941858	8.319212	13.223367	8.213568	10.085036	5.840507	6.854955	3.795552	0	10.928463	5.087120	13.480179	4.076685	10.690937	4.850361	113.752716	110.250878	131.217996	136.125519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.069	3.27733	0.09622	0.00011	0.00235	0.00725	-0.01230	0.00728	-0.01495	-0.01819	0.01213	-0.01744	0	9.545942	11.120099	8.478167	11.018084	8.061972	9.823034	6.479292	9.733595	5.853086	8.997527	5.906638	8.336722	13.203303	8.210570	10.081578	5.836841	6.884217	3.801400	0	10.922306	5.093068	13.466561	4.081121	10.700941	4.863063	112.769109	108.213886	129.472621	139.491024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.070	3.27655	0.09584	0.00013	0.00333	0.00862	-0.01337	0.00706	-0.01355	-0.02224	0.00261	-0.00781	0	9.564107	11.124213	8.504048	11.027012	8.102460	9.826371	6.529339	9.776250	5.887675	9.029117	5.891833	8.355996	13.183524	8.206852	10.078219	5.833596	6.916402	3.810618	0	10.916409	5.098809	13.453929	4.085457	10.708539	4.870582	111.842777	106.153012	127.339843	143.690646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.071	3.27603	0.09594	0.00000	0.00206	0.00549	-0.01219	0.00417	-0.01364	-0.01989	0.00300	-0.02014	0	9.584688	11.127289	8.530261	11.035800	8.141939	9.830073	6.575093	9.821782	5.930254	9.063514	5.916700	8.375290	13.166953	8.203308	10.073980	5.830885	6.948855	3.824164	0	10.911088	5.103083	13.441606	4.089109	10.715048	4.872476	110.972065	104.109889	124.923839	149.374742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.072	3.27702	0.09622	0.00028	0.00252	0.00544	-0.01320	0.00730	-0.01340	-0.02243	0.00310	-0.01585	0	9.608820	11.129470	8.556162	11.044754	8.180314	9.834057	6.612836	9.867273	5.983263	9.101724	5.990944	8.393446	13.155817	8.200667	10.067962	5.828774	6.979626	3.842526	0	10.906620	5.104913	13.429045	4.091579	10.721588	4.868709	110.151436	102.121899	122.330691	156.731038	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
0.073	3.27829	0.09622	0.00013	0.00280	0.00675	-0.01163	0.01224	-0.01292	-0.01913	0.00358	-0.01850	0	9.636070	11.131319	8.581999	11.053694	8.218125	9.838123	6.645217	9.911719	6.044997	9.142410	6.073218	8.412440	13.148623	8.198785	10.059699	5.827097	7.010535	3.863681	0	10.903037	5.104827	13.416404	4.092823	10.728229	4.861447	109.354603	100.203676	119.676653	163.475303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.074	3.27820	0.09577	-0.00024	0.00402	0.00658	-0.01239	0.00739	-0.01461	-0.02090	0.00446	-0.01640	0	9.665483	11.133535	8.608319	11.062275	8.256125	9.842031	6.677002	9.954751	6.112371	9.183457	6.105190	8.435290	13.142642	8.197229	10.048873	5.825609	7.044658	3.884775	0	10.900294	5.103857	13.404074	4.092952	10.734687	4.853579	108.548376	98.362296	117.081365	166.501070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.075	3.27749	0.09576	0.00000	0.00181	0.01220	-0.01216	0.00949	-0.01254	-0.02018	0.00487	-0.01809	0	9.696104	11.136822	8.635668	11.070154	8.295067	9.845542	6.712960	9.996003	6.182297	9.222747	6.028522	8.465015	13.135144	8.195563	10.035163	5.824066	7.085069	3.902951	0	10.898347	5.103035	13.392448	4.092075	10.740683	4.848001	107.699563	96.604824	114.664468	162.701319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.076	3.27738	0.09612	-0.00002	0.00274	-0.00030	-0.01284	0.00889	-0.01308	-0.02145	0.00277	-0.01768	0	9.726937	11.141622	8.664377	11.077097	8.335497	9.848474	6.756805	10.035048	6.252070	9.258607	5.818332	8.502588	13.123911	8.193487	10.018551	5.822319	7.134183	3.915890	0	10.897250	5.103196	13.381767	4.090368	10.746160	4.847048	106.780050	94.936094	112.518246	149.894227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.077	3.27771	0.09613	0.00013	0.00296	0.00436	-0.01232	0.00863	-0.01351	-0.02098	0.00404	-0.01724	0	9.756772	11.147008	8.693622	11.083454	8.376859	9.850962	6.806622	10.071140	6.321016	9.291726	5.628528	8.538063	13.109466	8.191413	10.000622	5.820733	7.190878	3.924142	0	10.897595	5.104125	13.371477	4.088375	10.752278	4.850085	105.788869	93.348997	110.588813	130.841484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.078	3.27787	0.09596	0.00000	0.00322	0.00604	-0.01306	0.00978	-0.01368	-0.02175	0.00577	-0.01741	0	9.784324	11.151592	8.722193	11.089774	8.418231	9.853240	6.858624	10.103429	6.389136	9.323581	5.672488	8.557859	13.093247	8.189992	9.983496	5.819845	7.252857	3.929209	0	10.900153	5.105256	13.360756	4.086756	10.760599	4.855487	104.734085	91.832453	108.773662	109.949118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.079	3.27764	0.09577	0.00015	0.00291	0.00730	-0.01177	0.00373	-0.01426	-0.01906	-0.00463	-0.02170	0	9.808311	11.153990	8.748881	11.096602	8.458690	9.855546	6.909023	10.131062	6.456434	9.355648	6.163629	8.548394	13.076689	8.189874	9.969293	5.820189	7.317824	3.932596	0	10.905693	5.106023	13.348784	4.086175	10.772685	4.861629	103.623765	90.375378	106.970254	91.624267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.080	3.27702	0.09587	0.00015	0.00256	0.00713	-0.01222	0.00673	-0.01400	-0.02513	0.00214	-0.01886	0	9.827874	11.153135	8.772714	11.104343	8.497404	9.858047	6.954723	10.153558	6.522864	9.388905	7.235176	8.501753	13.060937	8.191518	9.959551	5.822137	7.383685	3.935643	0	10.914938	5.106240	13.334939	4.087077	10.789663	4.867182	102.475817	88.971488	105.085858	79.764494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.081	3.27666	0.09607	0.00002	0.00261	0.00331	-0.01218	0.01010	-0.01326	-0.01535	0.00374	-0.01776	0	9.844427	11.149663	8.793978	11.112645	8.534035	9.860537	6.996344	10.172406	6.588137	9.421659	8.591871	8.440317	13.045569	8.194376	9.952708	5.825177	7.449452	3.938809	0	10.928350	5.107748	13.319659	4.088753	10.810318	4.872391	101.360719	87.640142	103.080150	75.544600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.082	3.27716	0.09613	0.00002	0.00431	0.00392	-0.01166	0.00839	-0.01476	-0.02224	0.00452	-0.01813	0	9.860139	11.144781	8.813384	11.120899	8.568406	9.862686	7.035739	10.189750	6.651880	9.451329	9.795927	8.396543	13.029646	8.197561	9.946171	5.828502	7.514502	3.942259	0	10.946303	5.113060	13.303737	4.090107	10.832659	4.878026	100.366436	86.409227	100.930238	79.233729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.083	3.27773	0.09583	-0.00011	0.00184	0.00465	-0.01226	0.01611	-0.01498	-0.01759	0.00278	-0.01753	0	9.877179	11.139693	8.831639	11.128502	8.600342	9.864162	7.074762	10.207737	6.713721	9.475334	10.409466	8.402892	13.012226	8.200186	9.937344	5.831305	7.578214	3.946160	0	10.969173	5.124690	13.287963	4.090046	10.854696	4.884860	99.580942	85.306637	98.613242	91.100411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.084	3.27736	0.09572	0.00004	0.00283	0.01113	-0.01167	0.01268	-0.01260	-0.01209	0.00147	-0.01769	0	9.897298	11.135429	8.849471	11.134882	8.629718	9.864681	7.114791	10.228008	6.773431	9.491708	10.102277	8.483125	12.992771	8.201545	9.924281	5.833000	7.640043	3.950527	0	10.996871	5.144252	13.273065	4.087787	10.874746	4.893381	99.073783	84.356690	96.118628	110.795602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.085	3.27658	0.09605	-0.00028	0.00524	0.00156	-0.01354	0.00896	-0.00858	-0.02770	-0.00652	-0.01867	0	9.920008	11.132073	8.867716	11.139659	8.656682	9.864204	7.154656	10.249510	6.831539	9.501773	9.119453	8.614501	12.972889	8.201899	9.908491	5.834166	7.699864	3.954581	0	11.026836	5.168551	13.259427	4.084217	10.892788	4.902565	98.816012	83.564594	93.501833	134.670413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.086	3.27626	0.09630	0.00000	0.00382	0.00230	-0.01244	0.00813	-0.01666	-0.01671	-0.00484	-0.02240	0	9.944078	11.129397	8.887240	11.142519	8.681475	9.862773	7.192343	10.270296	6.888830	9.507944	7.897448	8.758808	12.954907	8.201830	9.892636	5.835774	7.757694	3.957275	0	11.055682	5.192790	13.247316	4.080781	10.909351	4.910890	98.745925	82.929199	90.840234	157.978346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.087	3.27635	0.09600	0.00013	0.00178	0.00580	-0.01229	0.00825	-0.01051	-0.02816	0.01102	-0.01808	0	9.968274	11.127173	8.908915	11.143145	8.704338	9.860429	7.225836	10.288416	6.946088	9.512637	6.872847	8.877829	12.941149	8.201919	9.879379	5.838794	7.813546	3.957563	0	11.080023	5.212173	13.237000	4.078922	10.924964	4.916829	98.801795	82.449355	88.211227	175.972160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.088	3.27653	0.09600	0.00002	0.00247	0.00533	-0.01149	0.00836	-0.01348	-0.01483	0.00922	-0.00926	0	9.991463	11.125167	8.933301	11.141348	8.725557	9.857227	7.253609	10.302221	7.003853	9.517880	6.402101	8.940451	12.933228	8.202559	9.870740	5.843884	7.867653	3.954615	0	11.097963	5.222990	13.228580	4.079749	10.940000	4.919106	98.923733	82.119227	85.685209	184.893163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.089	3.27679	0.09638	0.00000	0.00288	0.00474	-0.01211	0.01017	-0.01479	-0.02068	0.00191	-0.01144	0	10.013040	11.123111	8.959321	11.137618	8.745674	9.853292	7.276747	10.311656	7.061365	9.523629	6.413501	8.953558	12.928944	8.203141	9.865309	5.850041	7.921403	3.948759	0	11.115558	5.227345	13.221254	4.082587	10.953989	4.917766	99.061667	81.907979	83.295189	186.264667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.090	3.27719	0.09648	0.00000	0.00288	0.00545	-0.01093	0.01265	-0.01542	-0.02121	-0.00238	-0.02744	0	10.032574	11.120730	8.985351	11.132666	8.765315	9.848772	7.297206	10.317201	7.117432	9.529154	6.692922	8.936668	12.924831	8.202720	9.860536	5.855710	7.976572	3.940709	0	11.141511	5.229276	13.213919	4.086166	10.966183	4.913294	99.168793	81.776454	81.061744	183.366913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.091	3.27756	0.09638	0.00002	0.00385	0.00453	-0.01225	0.00865	-0.01306	-0.01902	0.02272	-0.02229	0	10.049636	11.117745	9.009769	11.127207	8.785104	9.843814	7.316942	10.319334	7.170859	9.533721	7.026144	8.909309	12.917421	8.200349	9.853871	5.859335	8.034934	3.931176	0	11.184528	5.232821	13.205475	4.089216	10.975835	4.906176	99.198305	81.685490	79.005438	179.481330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.092	3.27771	0.09620	0.00015	0.00111	0.00342	-0.01176	0.00896	-0.01370	-0.02164	-0.01082	-0.01816	0	10.064010	11.113877	9.031282	11.121858	8.805513	9.838561	7.337613	10.318569	7.220700	9.536633	7.232360	8.888290	12.904083	8.195397	9.843388	5.859758	8.097774	3.920875	0	11.250923	5.241454	13.195018	4.090716	10.982535	4.897184	99.112347	81.601462	77.139151	177.380518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.093	3.27774	0.09630	-0.00009	0.00298	0.00620	-0.01240	0.00864	-0.01255	-0.02228	0.00545	-0.01363	0	10.076624	11.108829	9.050375	11.116724	8.826181	9.833119	7.359273	10.315616	7.267319	9.537374	7.309314	8.875892	12.886658	8.188913	9.830513	5.857950	8.163767	3.910528	0	11.334232	5.255632	13.182694	4.090975	10.987704	4.888629	98.920850	81.520314	75.434687	177.118328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.094	3.27779	0.09647	0.00002	0.00324	0.00921	-0.01277	0.01232	-0.01400	-0.01955	-0.00298	-0.01209	0	10.088785	11.102299	9.068120	11.111738	8.846472	9.827588	7.381446	10.311249	7.311517	9.535490	7.314139	8.869568	12.868473	8.182500	9.817782	5.855592	8.230720	3.900857	0	11.423743	5.274808	13.169000	4.090748	10.993365	4.883330	98.649642	81.447830	73.850184	177.844285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.095	3.27776	0.09656	-0.00002	0.00219	0.00427	-0.01216	0.00355	-0.01466	-0.01569	-0.00711	-0.02096	0	10.101800	11.093987	9.085592	11.106832	8.865748	9.822064	7.403654	10.306241	7.354096	9.530526	7.304007	8.866763	12.852856	8.177767	9.807735	5.854364	8.296439	3.892588	0	11.508739	5.298435	13.154436	4.090785	11.001545	4.884110	98.324565	81.389798	72.343775	178.707304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.096	3.27747	0.09621	0.00002	0.00312	0.00696	-0.01402	0.00900	-0.01403	-0.02252	-0.00456	-0.01409	0	10.116704	11.083729	9.103606	11.101949	8.883490	9.816633	7.425397	10.301240	7.395688	9.522398	7.326942	8.865357	12.842365	8.176027	9.802274	5.855596	8.358886	3.886360	0	11.580528	5.325759	13.139541	4.091650	11.013766	4.892934	97.971007	81.350406	70.880195	178.996431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.097	3.27715	0.09635	0.00015	0.00206	-0.00108	-0.01073	0.00605	-0.01370	-0.01777	0.00414	-0.01351	0	10.133062	11.072105	9.121587	11.097069	8.899793	9.811312	7.446040	10.296223	7.436011	9.512997	7.382071	8.865539	12.835447	8.177040	9.799903	5.858750	8.416853	3.882379	0	11.641231	5.354912	13.125088	4.092887	11.028856	4.907201	97.611946	81.325277	69.459481	178.749464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.098	3.27706	0.09674	0.00024	0.00274	0.00574	-0.01200	0.00959	-0.01343	-0.02680	0.00228	-0.01984	0	10.149950	11.059942	9.138500	11.092190	8.914956	9.806099	7.464907	10.290941	7.474482	9.504875	7.452261	8.868265	12.829180	8.180051	9.797996	5.862667	8.469413	3.880700	0	11.696565	5.383660	13.111925	4.093698	11.044747	4.922789	97.269559	81.307189	68.093410	178.253255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.099	3.27712	0.09691	0.00026	0.00180	0.00422	-0.01299	0.00904	-0.02765	-0.01369	0.00402	-0.01548	0	10.166445	11.048066	9.153308	11.087305	8.929282	9.800988	7.481320	10.285145	7.510515	9.500581	7.520367	8.874489	12.820639	8.184303	9.793927	5.866185	8.515634	3.881382	0	11.752250	5.409767	13.100902	4.093290	11.059371	4.935577	96.966023	81.288917	66.793766	177.794824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.100	3.27716	0.09648	-0.00002	0.00395	0.00463	-0.00984	0.00964	-0.01429	-0.02472	0.00386	-0.01805	0	10.181815	11.037163	9.165340	11.082406	8.943060	9.795946	7.494862	10.278706	7.543643	9.502072	7.572264	8.884634	12.807630	8.189107	9.785606	5.868399	8.554994	3.884395	0	11.813104	5.431383	13.092530	4.091093	11.071075	4.942297	96.721183	81.265814	65.571413	177.613523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.101	3.27713	0.09669	0.00015	0.00478	-0.00041	-0.01258	0.00731	-0.01403	-0.01658	0.00257	-0.01608	0	10.196340	11.027165	9.175861	11.077451	8.956529	9.790776	7.506505	10.272128	7.574015	9.508131	7.609967	8.896260	12.791839	8.194141	9.773833	5.869755	8.589136	3.889236	0	11.879122	5.448722	13.085530	4.087759	11.080412	4.944260	96.542420	81.246998	64.432293	177.694012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.102	3.27706	0.09708	-0.00022	-0.00556	0.00971	-0.01268	0.00872	-0.01336	-0.02062	0.00397	-0.01713	0	10.210637	11.017753	9.186784	11.072387	8.969907	9.785224	7.517684	10.266127	7.601984	9.516488	7.640863	8.905974	12.776244	8.199205	9.760364	5.871154	8.620422	3.895247	0	11.948695	5.462686	13.078024	4.084346	11.088671	4.944298	96.432973	81.246172	63.380711	177.936233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.103	3.27686	0.09699	-0.00004	0.00506	0.00587	-0.01172	0.00590	-0.01336	-0.02049	0.00316	-0.01735	0	10.225326	11.008611	9.200022	11.067162	8.983414	9.779039	7.529832	10.261421	7.627904	9.524870	7.672338	8.910385	12.763824	8.204098	9.746957	5.873494	8.651218	3.901769	0	12.020215	5.474173	13.068135	4.081911	11.097141	4.945243	96.396076	81.277039	62.420970	178.240069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.104	3.27648	0.09665	-0.00013	0.00249	0.00621	-0.01277	0.01098	-0.01372	-0.01916	0.00341	-0.01896	0	10.240866	10.999527	9.216959	11.061697	8.997242	9.772033	7.544047	10.258369	7.652167	9.531227	7.710361	8.907089	12.756834	8.208593	9.735138	5.877477	8.683384	3.908199	0	12.092296	5.483915	13.054513	4.081299	11.106951	4.949366	96.430444	81.350884	61.551258	178.515054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.105	3.27635	0.09675	-0.00011	0.00232	0.01980	-0.01165	0.00867	-0.01387	-0.02492	0.00170	-0.01921	0	10.256857	10.990876	9.236160	11.055764	9.011423	9.764367	7.559616	10.255432	7.675351	9.534693	7.753304	8.898972	12.753664	8.212308	9.725193	5.882744	8.716084	3.914228	0	12.164745	5.491724	13.038634	4.082231	11.118371	4.955947	96.510645	81.466072	60.737092	178.722280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
