"Time","v3 Left CoP","v2 Right CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
4.632,6.752450,4.850976,5.938052,5.855505,1.526144,16.160299,5.279580,17.690723,6.879090,17.704231,4.422371,12.500586,6.625810,15.013113,130.249359,162.962280,3.451371,21.275562,8.687415,18.073240,8.743465,12.762239,9.195920,12.576608,9.975053,12.981268,12.265612,15.230860,11.313798,14.402536,11.681169,15.102493
4.633,6.749658,4.850662,5.941019,5.858508,1.525475,16.161661,5.280238,17.682096,6.872352,17.743908,4.421086,12.491159,6.626963,15.006711,130.355789,163.251633,3.469380,21.248161,8.687096,18.070110,8.744458,12.752181,9.197520,12.569944,9.975410,12.978911,12.266618,15.228984,11.314775,14.401218,11.682268,15.100000
4.634,6.744317,4.849744,5.943845,5.861391,1.524418,16.158018,5.278232,17.671581,6.862153,17.778996,4.421257,12.482808,6.626480,14.994108,130.414734,163.531601,3.609606,21.473652,8.689826,18.054317,8.743361,12.742353,9.201150,12.561231,9.976210,12.973174,12.268158,15.222318,11.313831,14.397102,11.679861,15.094987
4.635,6.738976,4.848827,5.946671,5.864275,1.523362,16.154375,5.276226,17.661068,6.851954,17.814083,4.421428,12.474457,6.625998,14.981506,130.473694,163.811569,3.749831,21.699142,8.692556,18.038527,8.742263,12.732527,9.204781,12.552517,9.977010,12.967437,12.269699,15.215652,11.312887,14.392986,11.677454,15.089973
4.636,6.733634,4.847909,5.949497,5.867158,1.522306,16.150732,5.274220,17.650553,6.841754,17.849173,4.421599,12.466105,6.625515,14.968904,130.532639,164.091537,3.890057,21.924633,8.695286,18.022736,8.741165,12.722699,9.208410,12.543804,9.977810,12.961699,12.271239,15.208986,11.311944,14.388870,11.675047,15.084960
4.637,6.728293,4.846992,5.952323,5.870041,1.521249,16.147089,5.272213,17.640038,6.831555,17.884260,4.421771,12.457754,6.625031,14.956302,130.591583,164.371506,4.030282,22.150124,8.698016,18.006943,8.740067,12.712872,9.212040,12.535090,9.978610,12.955962,12.272779,15.202320,11.311001,14.384754,11.672640,15.079947
4.638,6.731411,4.848540,5.954823,5.872612,1.519916,16.144114,5.274540,17.631321,6.838964,17.924589,4.422540,12.450395,6.623858,14.947320,130.587601,164.501694,4.119601,22.369373,8.696110,18.000820,8.738712,12.704179,9.213277,12.526528,9.979368,12.949223,12.275605,15.196764,11.313184,14.381535,11.673698,15.078111
4.639,6.734529,4.850088,5.957323,5.875184,1.518582,16.141136,5.276866,17.622606,6.846372,17.964920,4.423309,12.443035,6.622685,14.938339,130.583618,164.631866,4.208920,22.588625,8.694204,17.994698,8.737358,12.695486,9.214514,12.517966,9.980127,12.942482,12.278431,15.191208,11.315367,14.378314,11.674756,15.076275
4.640,6.737646,4.851636,5.959822,5.877756,1.517249,16.138161,5.279193,17.613892,6.853780,18.005249,4.424079,12.435675,6.621511,14.929358,130.579651,164.762054,4.298238,22.807877,8.692299,17.988577,8.736003,12.686792,9.215752,12.509404,9.980886,12.935742,12.281258,15.185653,11.317550,14.375093,11.675814,15.074439
4.641,6.740764,4.853184,5.962322,5.880328,1.515915,16.135185,5.281519,17.605175,6.861188,18.045578,4.424849,12.428315,6.620338,14.920376,130.575668,164.892242,4.387557,23.027126,8.690392,17.982454,8.734648,12.678100,9.216989,12.500842,9.981644,12.929003,12.284083,15.180097,11.319733,14.371874,11.676872,15.072603
4.642,6.747710,4.852683,5.964562,5.882649,1.514418,16.131878,5.281313,17.592045,6.876700,18.077000,4.424054,12.418488,6.618719,14.908792,130.410828,165.011398,4.596015,23.332115,8.689119,17.970253,8.732167,12.668147,9.216482,12.489449,9.982074,12.919746,12.286963,15.171037,11.319883,14.367283,11.676240,15.068554
4.643,6.754657,4.852182,5.966804,5.884972,1.512920,16.128572,5.281106,17.578915,6.892213,18.108419,4.423259,12.408661,6.617100,14.897208,130.246002,165.130554,4.804473,23.637104,8.687846,17.958050,8.729687,12.658195,9.215977,12.478054,9.982504,12.910490,12.289841,15.161978,11.320033,14.362693,11.675608,15.064505
4.644,6.761603,4.851682,5.969044,5.887293,1.511423,16.125267,5.280900,17.565786,6.907725,18.139839,4.422464,12.398834,6.615481,14.885624,130.081161,165.249710,5.012931,23.942095,8.686573,17.945848,8.727207,12.648242,9.215471,12.466660,9.982935,12.901235,12.292719,15.152918,11.320183,14.358103,11.674975,15.060456
4.645,6.768550,4.851182,5.971285,5.889615,1.509926,16.121960,5.280693,17.552656,6.923237,18.171261,4.421670,12.389007,6.613862,14.874041,129.916321,165.368866,5.221389,24.247084,8.685300,17.933647,8.724727,12.638289,9.214965,12.455266,9.983365,12.891978,12.295598,15.143858,11.320333,14.353512,11.674343,15.056407
4.646,6.769224,4.849739,5.973363,5.891781,1.508307,16.123310,5.280465,17.546970,6.924714,18.195576,4.419013,12.380967,6.613733,14.866287,130.060867,165.412918,5.436553,24.563265,8.684218,17.928730,8.724609,12.630618,9.217108,12.448351,9.985234,12.885212,12.300238,15.137672,11.322557,14.352169,11.676086,15.056385
4.647,6.769898,4.848296,5.975442,5.893948,1.506688,16.124660,5.280237,17.541283,6.926191,18.219889,4.416356,12.372927,6.613605,14.858534,130.205414,165.456970,5.651716,24.879444,8.683138,17.923811,8.724493,12.622948,9.219252,12.441435,9.987104,12.878447,12.304876,15.131488,11.324781,14.350826,11.677830,15.056364
4.648,6.770572,4.846854,5.977521,5.896113,1.505070,16.126013,5.280008,17.535595,6.927668,18.244202,4.413699,12.364887,6.613476,14.850780,130.349960,165.501022,5.866879,25.195625,8.682056,17.918892,8.724377,12.615276,9.221395,12.434519,9.988974,12.871681,12.309516,15.125303,11.327005,14.349483,11.679572,15.056342
4.649,6.771246,4.845411,5.979599,5.898280,1.503451,16.127363,5.279780,17.529909,6.929144,18.268517,4.411042,12.356848,6.613347,14.843027,130.494507,165.545074,6.082042,25.511806,8.680975,17.913975,8.724259,12.607605,9.223537,12.427604,9.990843,12.864915,12.314156,15.119118,11.329229,14.348141,11.681315,15.056320
4.650,6.775040,4.845423,5.981632,5.900402,1.501778,16.126869,5.279477,17.519793,6.935656,18.285515,4.411368,12.350550,6.614424,14.834391,130.667908,165.782837,6.076067,25.705395,8.679956,17.906565,8.725160,12.598169,9.227831,12.421082,9.993119,12.861494,12.316817,15.116232,11.332347,14.345390,11.682279,15.055512
4.651,6.778834,4.845435,5.983664,5.902525,1.500105,16.126373,5.279174,17.509676,6.942167,18.302513,4.411695,12.344251,6.615501,14.825754,130.841309,166.020599,6.070091,25.898983,8.678938,17.899155,8.726061,12.588734,9.232124,12.414560,9.995396,12.858074,12.319479,15.113346,11.335464,14.342640,11.683243,15.054705
4.652,6.782629,4.845447,5.985696,5.904648,1.498432,16.125877,5.278871,17.499559,6.948678,18.319511,4.412023,12.337952,6.616578,14.817118,131.014725,166.258377,6.064116,26.092573,8.677920,17.891745,8.726961,12.579298,9.236417,12.408039,9.997671,12.854654,12.322141,15.110460,11.338583,14.339889,11.684206,15.053897
4.653,6.786423,4.845458,5.987728,5.906770,1.496758,16.125383,5.278567,17.489443,6.955190,18.336510,4.412349,12.331654,6.617655,14.808481,131.188126,166.496140,6.058140,26.286161,8.676902,17.884335,8.727861,12.569862,9.240710,12.401518,9.999948,12.851233,12.324802,15.107574,11.341701,14.337138,11.685169,15.053089
4.654,6.787149,4.843897,5.989536,5.908642,1.495581,16.121372,5.277056,17.481758,6.957207,18.349977,4.410739,12.324740,6.617092,14.801018,131.357132,166.678833,6.101384,26.366917,8.676299,17.878662,8.728853,12.562782,9.243771,12.397222,10.002274,12.849688,12.327610,15.106074,11.344005,14.336589,11.686929,15.052433
4.655,6.787876,4.842337,5.991344,5.910514,1.494404,16.117363,5.275545,17.474072,6.959225,18.363445,4.409128,12.317827,6.616528,14.793554,131.526138,166.861511,6.144627,26.447670,8.675697,17.872992,8.729845,12.555702,9.246830,12.392925,10.004600,12.848143,12.330418,15.104574,11.346310,14.336040,11.688688,15.051777
4.656,6.788603,4.840776,5.993152,5.912385,1.493227,16.113352,5.274035,17.466385,6.961242,18.376911,4.407518,12.310913,6.615964,14.786091,131.695145,167.044189,6.187871,26.528425,8.675095,17.867321,8.730838,12.548622,9.249890,12.388630,10.006926,12.846598,12.333225,15.103074,11.348614,14.335490,11.690448,15.051120
4.657,6.789330,4.839215,5.994960,5.914257,1.492049,16.109341,5.272523,17.458700,6.963259,18.390379,4.405908,12.304000,6.615400,14.778627,131.864151,167.226883,6.231114,26.609180,8.674492,17.861649,8.731830,12.541542,9.252951,12.384334,10.009252,12.845052,12.336033,15.101574,11.350918,14.334941,11.692207,15.050464
4.658,6.788962,4.841061,5.996673,5.916027,1.490995,16.106619,5.275485,17.448772,6.963087,18.404062,4.406637,12.298761,6.614837,14.772187,131.817093,167.615173,6.307345,26.699160,8.675891,17.852621,8.731349,12.534775,9.258394,12.379160,10.012079,12.845090,12.338477,15.100204,11.351398,14.334518,11.693107,15.050939
4.659,6.788594,4.842906,5.998385,5.917796,1.489941,16.103897,5.278446,17.438847,6.962915,18.417744,4.407366,12.293524,6.614274,14.765747,131.770020,168.003479,6.383576,26.789139,8.677290,17.843594,8.730868,12.528008,9.263838,12.373987,10.014907,12.845128,12.340921,15.098834,11.351877,14.334095,11.694006,15.051413
4.660,6.788227,4.844752,6.000097,5.919566,1.488887,16.101177,5.281408,17.428921,6.962743,18.431427,4.408095,12.288286,6.613710,14.759308,131.722961,168.391769,6.459807,26.879120,8.678689,17.834568,8.730388,12.521242,9.269281,12.368814,10.017735,12.845166,12.343367,15.097464,11.352358,14.333672,11.694904,15.051888
4.661,6.787859,4.846597,6.001810,5.921335,1.487833,16.098455,5.284369,17.418993,6.962571,18.445110,4.408825,12.283048,6.613147,14.752868,131.675903,168.780060,6.536038,26.969099,8.680088,17.825541,8.729907,12.514475,9.274725,12.363640,10.020562,12.845204,12.345811,15.096094,11.352838,14.333249,11.695804,15.052362
4.662,6.790749,4.848938,6.003298,5.922909,1.486246,16.097710,5.285882,17.412804,6.968021,18.452251,4.411994,12.278180,6.613476,14.741235,132.139587,168.984863,6.534843,27.074572,8.680498,17.818253,8.731414,12.508059,9.279118,12.363327,10.022608,12.847139,12.347765,15.097934,11.354739,14.335018,11.696165,15.054337
4.663,6.793638,4.851278,6.004786,5.924482,1.484659,16.096966,5.287395,17.406616,6.973471,18.459393,4.415163,12.273312,6.613805,14.729603,132.603271,169.189667,6.533648,27.180044,8.680907,17.810965,8.732920,12.501641,9.283511,12.363015,10.024653,12.849075,12.349718,15.099773,11.356642,14.336787,11.696527,15.056311
4.664,6.796527,4.853619,6.006273,5.926055,1.483072,16.096222,5.288907,17.400429,6.978921,18.466532,4.418331,12.268444,6.614134,14.717970,133.066971,169.394455,6.532453,27.285517,8.681316,17.803677,8.734426,12.495224,9.287905,12.362703,10.026699,12.851010,12.351672,15.101612,11.358543,14.338556,11.696890,15.058285
4.665,6.799417,4.855960,6.007761,5.927629,1.481485,16.095476,5.290420,17.394239,6.984371,18.473673,4.421500,12.263577,6.614463,14.706337,133.530655,169.599258,6.531258,27.390989,8.681726,17.796389,8.735933,12.488808,9.292297,12.362391,10.028745,12.852945,12.353626,15.103452,11.360445,14.340325,11.697251,15.060259
4.666,6.800850,4.856901,6.008896,5.928892,1.479119,16.094788,5.289673,17.388321,6.985287,18.477655,4.424129,12.258303,6.616412,14.697321,133.348328,169.928314,6.606356,27.513166,8.683486,17.789944,8.735861,12.483689,9.295269,12.357988,10.030367,12.853582,12.355383,15.103312,11.360715,14.341434,11.697264,15.061984
4.667,6.802282,4.857842,6.010031,5.930155,1.476752,16.094101,5.288927,17.382401,6.986203,18.481638,4.426758,12.253029,6.618362,14.688304,133.166000,170.257355,6.681455,27.635342,8.685246,17.783499,8.735789,12.478571,9.298241,12.353586,10.031988,12.854218,12.357140,15.103172,11.360985,14.342545,11.697275,15.063709
4.668,6.803715,4.858784,6.011166,5.931418,1.474385,16.093412,5.288181,17.376482,6.987120,18.485620,4.429387,12.247756,6.620312,14.679287,132.983673,170.586411,6.756553,27.757519,8.687004,17.777054,8.735718,12.473454,9.301211,12.349185,10.033610,12.854855,12.358895,15.103032,11.361255,14.343655,11.697288,15.065434
4.669,6.805148,4.859725,6.012301,5.932682,1.472018,16.092724,5.287435,17.370564,6.988036,18.489603,4.432015,12.242482,6.622261,14.670271,132.801346,170.915466,6.831651,27.879696,8.688764,17.770609,8.735645,12.468335,9.304183,12.344783,10.035233,12.855492,12.360652,15.102892,11.361525,14.344764,11.697300,15.067159
4.670,6.805338,4.860282,6.013052,5.933578,1.469309,16.091114,5.287251,17.359426,6.989661,18.495945,4.433313,12.237625,6.621017,14.658956,132.857788,171.266113,6.743606,27.826822,8.687331,17.762753,8.736362,12.462940,9.308601,12.343007,10.035989,12.857995,12.360151,15.104986,11.361879,14.344800,11.697069,15.067435
4.671,6.805529,4.860839,6.013802,5.934475,1.466601,16.089504,5.287068,17.348289,6.991286,18.502287,4.434610,12.232769,6.619772,14.647640,132.914246,171.616760,6.655560,27.773949,8.685899,17.754898,8.737079,12.457546,9.313019,12.341232,10.036745,12.860498,12.359650,15.107080,11.362233,14.344835,11.696838,15.067712
4.672,6.805719,4.861397,6.014552,5.935372,1.463892,16.087893,5.286885,17.337152,6.992911,18.508629,4.435908,12.227913,6.618527,14.636326,132.970703,171.967392,6.567515,27.721075,8.684466,17.747042,8.737795,12.452152,9.317436,12.339457,10.037500,12.863002,12.359149,15.109173,11.362587,14.344872,11.696609,15.067988
4.673,6.805910,4.861954,6.015303,5.936269,1.461184,16.086283,5.286702,17.326015,6.994537,18.514971,4.437206,12.223056,6.617282,14.625010,133.027145,172.318039,6.479469,27.668201,8.683034,17.739185,8.738512,12.446757,9.321855,12.337681,10.038257,12.865505,12.358648,15.111267,11.362942,14.344908,11.696378,15.068265
4.674,6.806563,4.862247,6.015856,5.936979,1.458297,16.088560,5.285194,17.316605,6.995028,18.522724,4.439301,12.223816,6.618097,14.617628,133.621292,172.426788,6.331261,27.585468,8.685783,17.729475,8.740641,12.447765,9.329916,12.345382,10.042358,12.872630,12.359203,15.116102,11.364151,14.345713,11.696255,15.068828
4.675,6.807217,4.862542,6.016410,5.937689,1.455410,16.090836,5.283687,17.307194,6.995521,18.530478,4.441397,12.224577,6.618913,14.610245,134.215424,172.535522,6.183052,27.502735,8.688532,17.719765,8.742769,12.448774,9.337978,12.353083,10.046459,12.879755,12.359757,15.120937,11.365361,14.346518,11.696131,15.069391
4.676,6.807870,4.862836,6.016963,5.938398,1.452523,16.093113,5.282180,17.297785,6.996012,18.538231,4.443492,12.225337,6.619728,14.602862,134.809570,172.644272,6.034843,27.420004,8.691281,17.710056,8.744899,12.449782,9.346041,12.360783,10.050560,12.886881,12.360312,15.125772,11.366571,14.347322,11.696007,15.069954
4.677,6.808523,4.863130,6.017517,5.939108,1.449636,16.095390,5.280673,17.288374,6.996504,18.545984,4.445587,12.226097,6.620543,14.595480,135.403717,172.753021,5.886635,27.337271,8.694031,17.700346,8.747027,12.450790,9.354102,12.368484,10.054662,12.894006,12.360867,15.130608,11.367781,14.348127,11.695884,15.070517
4.678,6.807695,4.863432,6.017948,5.939699,1.446682,16.092182,5.281888,17.279297,6.994168,18.558823,4.444977,12.232787,6.621223,14.584525,136.754425,172.375336,5.834384,27.331917,8.696258,17.690151,8.754620,12.455153,9.361737,12.383201,10.063675,12.902515,12.362993,15.131997,11.367615,14.346388,11.695753,15.070244
4.679,6.806868,4.863734,6.018379,5.940289,1.443729,16.088972,5.283103,17.270222,6.991832,18.571663,4.444366,12.239477,6.621905,14.573570,138.105148,171.997635,5.782133,27.326561,8.698484,17.679955,8.762211,12.459514,9.369371,12.397918,10.072687,12.911026,12.365119,15.133387,11.367448,14.344648,11.695622,15.069970
4.680,6.806041,4.864037,6.018810,5.940881,1.440775,16.085762,5.284318,17.261147,6.989495,18.584501,4.443756,12.246167,6.622586,14.562614,139.455872,171.619934,5.729881,27.321207,8.700712,17.669760,8.769803,12.463875,9.377007,12.412635,10.081699,12.919537,12.367245,15.134775,11.367281,14.342909,11.695492,15.069696
4.681,6.805213,4.864339,6.019241,5.941472,1.437822,16.082554,5.285533,17.252069,6.987159,18.597340,4.443145,12.252857,6.623267,14.551660,140.806580,171.242249,5.677630,27.315853,8.702939,17.659565,8.777395,12.468237,9.384642,12.427352,10.090713,12.928046,12.369371,15.136165,11.367115,14.341169,11.695361,15.069424
4.682,6.804351,4.865214,6.019593,5.941979,1.434932,16.082644,5.285356,17.242218,6.986200,18.605995,4.445073,12.272660,6.622501,14.543535,141.138901,171.114868,5.476392,27.079422,8.701040,17.648640,8.793098,12.488010,9.403865,12.449332,10.100168,12.941225,12.369140,15.141445,11.368114,14.341084,11.696671,15.069499
4.683,6.803488,4.866090,6.019944,5.942487,1.432042,16.082733,5.285178,17.232365,6.985242,18.614649,4.447001,12.292463,6.621735,14.535410,141.471222,170.987488,5.275154,26.842989,8.699142,17.637714,8.808803,12.507784,9.423088,12.471313,10.109625,12.954405,12.368908,15.146725,11.369112,14.340998,11.697979,15.069574
4.684,6.802626,4.866965,6.020296,5.942995,1.429152,16.082821,5.285001,17.222511,6.984283,18.623302,4.448930,12.312267,6.620969,14.527286,141.803543,170.860123,5.073915,26.606556,8.697243,17.626791,8.824507,12.527558,9.442310,12.493293,10.119081,12.967584,12.368677,15.152004,11.370110,14.340913,11.699288,15.069649
4.685,6.801764,4.867841,6.020647,5.943502,1.426262,16.082911,5.284823,17.212660,6.983325,18.631958,4.450858,12.332070,6.620203,14.519161,142.135864,170.732742,4.872677,26.370125,8.695344,17.615866,8.840210,12.547332,9.461534,12.515273,10.128536,12.980762,12.368445,15.157285,11.371108,14.340827,11.700598,15.069724
4.686,6.802285,4.866229,6.020929,5.943930,1.423584,16.082134,5.285316,17.207443,6.983481,18.642694,4.447142,12.371763,6.621090,14.515987,144.481628,169.207977,5.402143,27.125771,8.696005,17.609234,8.855142,12.574480,9.474230,12.550033,10.159201,12.998737,12.384489,15.152222,11.375824,14.345543,11.702176,15.071009
4.687,6.802807,4.864617,6.021212,5.944357,1.420905,16.081356,5.285808,17.202229,6.983638,18.653431,4.443426,12.411456,6.621977,14.512815,146.827408,167.683197,5.931609,27.881416,8.696666,17.602602,8.870073,12.601627,9.486927,12.584793,10.189865,13.016711,12.400534,15.147158,11.380540,14.350260,11.703754,15.072293
4.688,6.803329,4.863005,6.021494,5.944784,1.418227,16.080578,5.286299,17.197014,6.983795,18.664169,4.439710,12.451149,6.622864,14.509642,149.173187,166.158432,6.461075,28.637060,8.697327,17.595970,8.885004,12.628776,9.499623,12.619553,10.220531,13.034685,12.416578,15.142095,11.385256,14.354976,11.705332,15.073578
4.689,6.803851,4.861393,6.021777,5.945211,1.415548,16.079802,5.286791,17.191797,6.983952,18.674906,4.435994,12.490842,6.623751,14.506468,151.518951,164.633667,6.990541,29.392706,8.697988,17.589338,8.899936,12.655924,9.512320,12.654312,10.251195,13.052660,12.432622,15.137032,11.389972,14.359692,11.706910,15.074862
4.690,6.800228,4.856059,6.022021,5.945592,1.413032,16.075285,5.285166,17.182884,6.980346,18.675770,4.426950,12.532376,6.620111,14.493717,153.905289,162.623611,7.831075,30.545773,8.696651,17.580734,8.934519,12.695951,9.546783,12.696285,10.281880,13.059169,12.451900,15.118977,11.394556,14.360092,11.708730,15.072950
4.691,6.796605,4.850724,6.022266,5.945973,1.410515,16.070766,5.283542,17.173971,6.976739,18.676636,4.417907,12.573911,6.616471,14.480966,156.291626,160.613556,8.671609,31.698841,8.695314,17.572128,8.969101,12.735977,9.581247,12.738258,10.312567,13.065678,12.471180,15.100922,11.399139,14.360493,11.710549,15.071039
4.692,6.792982,4.845390,6.022511,5.946354,1.407999,16.066250,5.281917,17.165058,6.973132,18.677502,4.408863,12.615445,6.612832,14.468214,158.677948,158.603516,9.512143,32.851906,8.693977,17.563524,9.003684,12.776004,9.615711,12.780231,10.343252,13.072187,12.490459,15.082866,11.403723,14.360894,11.712369,15.069128
4.693,6.789359,4.840055,6.022756,5.946735,1.405482,16.061733,5.280292,17.156145,6.969526,18.678366,4.399819,12.656980,6.609192,14.455463,161.064285,156.593460,10.352677,34.004974,8.692640,17.554920,9.038267,12.816031,9.650175,12.822204,10.373938,13.078696,12.509738,15.064811,11.408307,14.361295,11.714189,15.067216
4.694,6.787426,4.831264,6.023000,5.947114,1.403000,16.058281,5.282348,17.145660,6.964817,18.680347,4.380179,12.695710,6.610035,14.447034,164.211884,154.079193,10.568186,34.450172,8.691076,17.544182,9.093901,12.864353,9.669555,12.874581,10.400941,13.097126,12.512383,15.054569,11.411608,14.359646,11.715473,15.065571
4.695,6.785493,4.822472,6.023244,5.947492,1.400518,16.054829,5.284405,17.135178,6.960108,18.682331,4.360538,12.734442,6.610878,14.438604,167.359467,151.564911,10.783693,34.895370,8.689512,17.533443,9.149534,12.912675,9.688934,12.926960,10.427944,13.115555,12.515026,15.044329,11.414907,14.357996,11.716758,15.063925
4.696,6.783560,4.813680,6.023489,5.947870,1.398036,16.051376,5.286461,17.124695,6.955399,18.684315,4.340898,12.773172,6.611721,14.430176,170.507065,149.050629,10.999202,35.340565,8.687948,17.522703,9.205169,12.960997,9.708314,12.979338,10.454948,13.133985,12.517671,15.034088,11.418208,14.356346,11.718042,15.062280
4.697,6.781627,4.804888,6.023733,5.948249,1.395554,16.047924,5.288518,17.114210,6.950690,18.686296,4.321258,12.811903,6.612564,14.421746,173.654663,146.536362,11.214710,35.785763,8.686384,17.511965,9.260802,13.009319,9.727694,13.031715,10.481952,13.152414,12.520315,15.023847,11.421509,14.354697,11.719327,15.060635
4.698,6.780121,4.798433,6.023986,5.948648,1.392859,16.046581,5.289705,17.110411,6.947733,18.688011,4.307161,12.858984,6.612510,14.414502,166.413422,134.825562,11.478830,36.253731,8.687831,17.506653,8.600694,13.406436,9.533202,13.394709,10.505689,13.166100,12.527099,15.016249,11.428418,14.356364,11.724335,15.061659
4.699,6.778616,4.791978,6.024240,5.949047,1.390163,16.045238,5.290892,17.106611,6.944777,18.689728,4.293065,12.906064,6.612456,14.407258,159.172180,123.114777,11.742949,36.721703,8.689278,17.501343,7.940585,13.803553,9.338711,13.757701,10.529427,13.179784,12.533882,15.008650,11.435328,14.358030,11.729343,15.062684
4.700,6.777111,4.785523,6.024493,5.949447,1.387468,16.043898,5.292079,17.102812,6.941820,18.691444,4.278968,12.953144,6.612402,14.400014,151.930939,111.403976,12.007069,37.189674,8.690723,17.496033,7.280476,14.200668,9.144219,14.120693,10.553164,13.193468,12.540667,15.001052,11.442237,14.359697,11.734352,15.063709
4.701,6.775606,4.779069,6.024746,5.949846,1.384772,16.042555,5.293266,17.099012,6.938863,18.693159,4.264872,13.000225,6.612348,14.392770,144.689697,99.693184,12.271189,37.657642,8.692170,17.490721,6.620367,14.597785,8.949728,14.483686,10.576900,13.207153,12.547450,14.993454,11.449146,14.361364,11.739360,15.064734
4.702,6.772624,4.777342,6.025089,5.950321,1.382312,16.038662,5.293109,17.086517,6.935646,18.685944,4.261576,13.035475,6.609602,14.381599,147.176208,99.772766,12.372170,38.010941,8.691973,17.476711,7.145701,14.678289,8.947903,14.483135,10.581744,13.203776,12.550657,14.986859,11.451155,14.357364,11.738528,15.061658
4.703,6.769642,4.775616,6.025432,5.950797,1.379852,16.034767,5.292952,17.074020,6.932428,18.678730,4.258280,13.070724,6.606856,14.370428,149.662720,99.852348,12.473152,38.364239,8.691774,17.462702,7.671036,14.758794,8.946077,14.482583,10.586588,13.200399,12.553864,14.980265,11.453163,14.353363,11.737698,15.058582
4.704,6.766660,4.773889,6.025774,5.951272,1.377392,16.030872,5.292795,17.061523,6.929211,18.671516,4.254983,13.105972,6.604110,14.359257,152.149216,99.931931,12.574135,38.717537,8.691577,17.448692,8.196370,14.839298,8.944253,14.482031,10.591433,13.197023,12.557072,14.973670,11.455173,14.349363,11.736866,15.055507
4.705,6.763679,4.772162,6.026116,5.951748,1.374932,16.026979,5.292637,17.049028,6.925994,18.664301,4.251687,13.141222,6.601364,14.348086,154.635727,100.011513,12.675117,39.070835,8.691380,17.434683,8.721704,14.919803,8.942428,14.481480,10.596276,13.193646,12.560279,14.967075,11.457181,14.345363,11.736034,15.052431
4.706,6.764561,4.771238,6.026407,5.952149,1.372876,16.026012,5.290777,17.041128,6.926782,18.668434,4.251699,13.165259,6.602340,14.339479,160.595703,105.773376,11.822115,38.172058,8.692449,17.425228,8.884952,14.567402,9.165356,14.213171,10.589229,13.201426,12.550861,14.985642,11.462753,14.345818,11.740174,15.055096
4.707,6.765443,4.770315,6.026697,5.952551,1.370821,16.025045,5.288918,17.033228,6.927570,18.672569,4.251711,13.189297,6.603316,14.330873,166.555664,111.535233,10.969112,37.273281,8.693518,17.415775,9.048199,14.215000,9.388283,13.944862,10.582182,13.209204,12.541444,15.004210,11.468326,14.346272,11.744314,15.057760
4.708,6.766326,4.769391,6.026988,5.952953,1.368765,16.024078,5.287058,17.025328,6.928359,18.676702,4.251723,13.213333,6.604293,14.322268,172.515640,117.297089,10.116110,36.374504,8.694587,17.406321,9.211447,13.862598,9.611210,13.676553,10.575134,13.216983,12.532026,15.022778,11.473898,14.346725,11.748455,15.060425
4.709,6.767208,4.768467,6.027278,5.953354,1.366709,16.023111,5.285198,17.017427,6.929147,18.680836,4.251736,13.237370,6.605269,14.313661,178.475616,123.058952,9.263108,35.475727,8.695656,17.396866,9.374694,13.510198,9.834138,13.408244,10.568087,13.224762,12.522609,15.041345,11.479470,14.347180,11.752595,15.063089
4.710,6.767860,4.765370,6.027541,5.953708,1.365042,16.021082,5.286298,17.008072,6.928108,18.678635,4.244442,13.269469,6.607612,14.305429,178.491760,121.983627,8.157750,34.375114,8.694002,17.387119,9.349992,13.546822,9.826830,13.425398,10.555489,13.232233,12.507702,15.063115,11.483593,14.346124,11.753778,15.064138
4.711,6.768512,4.762274,6.027805,5.954062,1.363375,16.019053,5.287399,16.998714,6.927070,18.676434,4.237148,13.301568,6.609954,14.297197,178.507904,120.908310,7.052392,33.274502,8.692349,17.377373,9.325290,13.583447,9.819521,13.442553,10.542891,13.239704,12.492795,15.084886,11.487717,14.345067,11.754959,15.065187
4.712,6.769164,4.759177,6.028069,5.954415,1.361708,16.017023,5.288500,16.989359,6.926031,18.674234,4.229854,13.333667,6.612296,14.288966,178.524033,119.832993,5.947033,32.173889,8.690697,17.367624,9.300588,13.620070,9.812213,13.459707,10.530293,13.247176,12.477888,15.106656,11.491840,14.344010,11.756142,15.066236
4.713,6.769815,4.756080,6.028332,5.954769,1.360040,16.014994,5.289600,16.980003,6.924992,18.672033,4.222560,13.365766,6.614639,14.280735,178.540176,118.757668,4.841675,31.073278,8.689043,17.357878,9.275886,13.656694,9.804905,13.476861,10.517694,13.254647,12.462981,15.128427,11.495963,14.342954,11.757324,15.067286
4.714,6.770373,4.756639,6.028827,5.955342,1.358605,16.012646,5.286029,16.973934,6.925814,18.664488,4.227249,13.405357,6.614932,14.274727,178.637390,116.753220,4.240583,28.954412,8.688972,17.351429,9.261919,13.710232,9.783321,13.517767,10.497004,13.272384,12.435063,15.165781,11.500582,14.344573,11.761232,15.071005
