"Time","59 Left DS","60 Memory","v5 L COP","67 xCoM","v3 R COP","3 Platform"
3.478,1,0,6.743346,5.990541,0.000000,-1.47815
3.479,1,0,6.719059,5.994316,0.000000,-1.48138
3.480,1,0,6.694698,5.998601,0.000000,-1.47978
3.481,1,0,6.670277,6.003452,0.000000,-1.47922
3.482,1,0,6.644678,6.008304,0.000000,-1.47708
3.483,1,0,6.618137,6.013155,0.000000,-1.48040
3.484,1,0,6.590505,6.017839,0.000000,-1.47952
3.485,1,0,6.562002,6.022337,0.000000,-1.47815
3.486,1,0,6.541558,6.026836,0.000000,-1.47802
3.487,1,0,6.527550,6.031334,0.000000,-1.47944
3.488,1,0,6.519575,6.035811,0.000000,-1.48093
3.489,1,0,6.516417,6.040265,0.000000,-1.47794
3.490,1,0,6.513318,6.044718,0.000000,-1.47855
3.491,1,0,6.510267,6.049171,0.000000,-1.48129
3.492,1,0,6.508445,6.053436,0.000000,-1.48328
3.493,1,0,6.507606,6.057491,0.000000,-1.47682
3.494,1,0,6.504557,6.061547,0.000000,-1.48099
3.495,1,0,6.499745,6.065602,0.000000,-1.47935
3.496,1,0,6.491796,6.069799,0.000000,-1.48024
3.497,1,0,6.481343,6.074152,0.000000,-1.47759
3.498,1,0,6.461764,6.078505,0.000000,-1.47838
3.499,1,0,6.434897,6.082858,0.000000,-1.47992
3.500,1,0,6.409387,6.087317,0.000000,-1.47985
3.501,1,0,6.384960,6.091893,0.000000,-1.47985
3.502,1,0,6.361611,6.096469,1.332335,-1.47870
3.503,1,1,6.339122,6.101045,3.728621,-1.47986
3.504,1,1,6.316164,6.105314,4.792572,-1.47874
3.505,1,1,6.292830,6.109242,4.792572,-1.47892
3.506,1,1,6.269321,6.113170,4.792572,-1.47888
3.507,1,1,6.245671,6.117098,4.792572,-1.47963
3.508,1,1,6.222276,6.120948,4.792572,-1.47936
3.509,1,1,6.199085,6.124710,4.792572,-1.47937
3.510,1,1,6.174855,6.128472,4.792572,-1.47740
3.511,1,1,6.149794,6.132234,4.792572,-1.47958
3.512,1,1,6.123187,6.136516,4.792572,-1.47977
3.513,1,1,6.095347,6.141376,4.792572,-1.47969
3.514,1,1,6.071249,6.146235,4.792572,-1.47750
3.515,1,1,6.050138,6.151094,4.792572,-1.47737
3.516,1,1,6.039936,6.156110,4.792572,-1.47959
3.517,1,1,6.038446,6.161298,4.792572,-1.47926
3.518,1,1,6.037139,6.166487,4.792572,-1.47880
3.519,1,1,6.035979,6.171675,4.792572,-1.47968
3.520,1,1,6.035464,6.177149,4.792637,-1.48011
3.521,1,1,6.035464,6.182940,4.792755,-1.47949
3.522,1,1,6.035464,6.188731,4.792998,-1.48027
3.523,1,1,6.035464,6.194522,4.793340,-1.48179
3.524,1,1,6.035464,6.200488,4.793680,-1.47964
3.525,1,1,6.035464,6.206647,4.794020,-1.47911
3.526,1,1,6.036109,6.212806,4.794451,-1.47691
3.527,1,1,6.037270,6.218966,4.794954,-1.47689
3.528,1,1,6.047336,6.225016,4.795613,-1.47843
3.529,1,1,6.064514,6.230945,4.796397,-1.48026
3.530,1,1,6.087285,6.236874,4.797177,-1.47895
3.531,1,1,6.114522,6.242803,4.797955,-1.47722
3.532,1,1,6.139720,6.248805,4.798300,-1.48055
3.533,1,1,6.163290,6.254890,4.798300,-1.47722
3.534,1,1,6.173754,6.260974,4.798300,-1.47880
3.535,1,1,6.173754,6.267059,4.798300,-1.47839
3.536,1,1,6.173754,6.272966,4.798300,-1.47847
3.537,1,1,6.173754,6.278677,4.798300,-1.47733
3.538,1,1,6.173754,6.284388,4.798300,-1.47869
3.539,1,1,6.173754,6.290099,4.798300,-1.47703
3.540,1,1,6.173754,6.295707,4.798190,-1.47908
3.541,1,1,6.173754,6.301202,4.797992,-1.47852
3.542,0,1,4.457450,6.306696,4.797706,-1.47650
3.543,0,1,1.370573,6.312191,4.797349,-1.48020
3.544,0,1,0.000000,6.317863,4.797032,-1.47812
3.545,0,1,0.000000,6.323731,4.796747,-1.47869
3.546,0,1,0.000000,6.329599,4.796472,-1.47919
3.547,0,1,0.000000,6.335468,4.796204,-1.47928
3.548,0,1,0.000000,6.341108,4.795897,-1.47974
3.549,0,1,0.000000,6.346494,4.795561,-1.47840
3.550,0,1,0.000000,6.351880,4.795143,-1.47775
3.551,0,1,0.000000,6.357266,4.794661,-1.47831
3.552,0,1,0.000000,6.362056,4.794094,-1.47891
3.553,0,1,0.000000,6.366186,4.793460,-1.47840
3.554,0,1,0.000000,6.370316,4.792946,-1.47819
3.555,0,1,0.000000,6.374445,4.792527,-1.47861
3.556,0,1,0.000000,6.377867,4.792309,-1.47846
3.557,0,1,0.000000,6.380504,4.792252,-1.47868
3.558,0,1,0.000000,6.383141,4.792203,-1.47868
3.559,0,1,0.000000,6.385777,4.792160,-1.47871
3.560,0,1,0.000000,6.387986,4.792137,-1.47983
3.561,0,1,0.000000,6.389719,4.792130,-1.48033
3.562,0,1,0.000000,6.391452,4.792005,-1.47896
3.563,0,1,0.000000,6.393186,4.791786,-1.47889
3.564,0,1,0.000000,6.394299,4.791590,-1.48037
3.565,0,1,0.000000,6.394723,4.791411,-1.47880
3.566,0,1,0.000000,6.395148,4.791164,-1.47786
3.567,0,1,0.000000,6.395573,4.790864,-1.47908
3.568,0,1,0.000000,6.395594,4.790400,-1.47997
3.569,0,1,0.000000,6.395167,4.789804,-1.47966
3.570,0,1,0.000000,6.394740,4.789146,-1.47975
3.571,0,1,0.000000,6.394314,4.788439,-1.47818
3.572,0,1,0.000000,6.393590,4.787791,-1.47878
3.573,0,1,0.000000,6.392539,4.787191,-1.47971
3.574,0,1,0.000000,6.391487,4.786610,-1.47859
3.575,0,1,0.000000,6.390435,4.786045,-1.48193
3.576,0,1,0.000000,6.388855,4.785426,-1.47861
3.577,0,1,0.000000,6.386688,4.784764,-1.47973
3.578,0,1,0.000000,6.384521,4.784036,-1.47964
3.579,0,1,0.000000,6.382354,4.783254,-1.47929
3.580,0,1,0.000000,6.380317,4.782418,-1.47817
3.581,0,1,0.000000,6.378424,4.781538,-1.47842
3.582,0,1,0.000000,6.376531,4.780650,-1.47988
3.583,0,1,0.000000,6.374638,4.779753,-1.47908
3.584,0,1,0.000000,6.371868,4.778904,-1.47952
3.585,0,1,0.000000,6.368124,4.778091,-1.48006
3.586,0,1,0.000000,6.364381,4.777381,-1.47870
3.587,0,1,0.000000,6.360638,4.776752,-1.47983
3.588,0,1,0.000000,6.356450,4.776266,-1.48407
3.589,0,1,0.000000,6.351768,4.775894,-1.47659
3.590,0,1,0.000000,6.347085,4.775638,-1.47962
3.591,0,1,0.000000,6.342404,4.775473,-1.47744
3.592,0,1,0.000000,6.338127,4.775400,-1.47818
3.593,0,1,0.000000,6.334299,4.775400,-1.47783
3.594,0,1,0.000000,6.330471,4.775400,-1.48036
3.595,0,1,0.000000,6.326643,4.775400,-1.47682
3.596,0,1,0.000000,6.322701,4.775400,-1.47946
3.597,0,1,0.000000,6.318634,4.775400,-1.47925
3.598,0,1,0.000000,6.314567,4.775400,-1.47858
3.599,0,1,0.000000,6.310500,4.775400,-1.48020
3.600,0,1,0.000000,6.306948,4.775595,-1.47822
3.601,0,1,0.000000,6.303966,4.775945,-1.48007
3.602,0,1,0.000000,6.300983,4.776524,-1.47882
3.603,0,1,0.000000,6.298001,4.777285,-1.47784
3.604,0,1,0.000000,6.294787,4.778117,-1.48020
3.605,0,1,0.000000,6.291316,4.779007,-1.47935
3.606,0,1,0.000000,6.287844,4.779836,-1.47819
3.607,0,1,0.000000,6.284373,4.780615,-1.47776
3.608,0,1,0.000000,6.280913,4.781244,-1.47900
3.609,0,1,0.000000,6.277467,4.781752,-1.48026
3.610,0,1,0.000000,6.274020,4.782265,-1.47794
3.611,0,1,0.000000,6.270574,4.782782,-1.47789
3.612,0,1,0.000000,6.267229,4.783465,-1.48119
3.613,0,1,0.000000,6.263995,4.784282,-1.47975
3.614,0,1,0.000000,6.260762,4.785141,-1.47966
3.615,0,1,0.000000,6.257528,4.786033,-1.48045
3.616,0,1,0.000000,6.253786,4.786818,-1.47781
3.617,0,1,0.000000,6.249478,4.787516,-1.47841
3.618,0,1,0.000000,6.245170,4.788201,-1.47876
3.619,0,1,0.000000,6.240862,4.788876,-1.47885
3.620,0,1,0.000000,6.236987,4.789647,-1.47777
3.621,0,1,0.000000,6.233592,4.790494,-1.48037
3.622,0,1,0.000000,6.230197,4.791286,-1.47732
3.623,0,1,0.000000,6.226802,4.792035,-1.47864
3.624,0,1,0.000000,6.223821,4.792584,-1.47848
3.625,0,1,0.000000,6.221301,4.792974,-1.47934
3.626,0,1,0.000000,6.218780,4.793148,-1.47739
3.627,0,1,0.000000,6.216259,4.793148,-1.47892
3.628,0,1,0.000000,6.213606,4.793148,-1.47961
3.629,0,1,0.000000,6.210805,4.793148,-1.47853
3.630,0,1,0.000000,6.208004,4.793148,-1.47882
3.631,0,1,0.000000,6.205204,4.793148,-1.47905
3.632,0,1,0.000000,6.202494,4.793148,-1.47843
3.633,0,1,0.000000,6.199886,4.793148,-1.47988
3.634,0,1,0.000000,6.197278,4.792309,-1.47809
3.635,0,1,0.000000,6.194670,4.790801,-1.47961
3.636,0,1,0.000000,6.192058,4.788628,-1.47283
3.637,0,1,0.000000,6.189442,4.785925,-1.47892
3.638,0,1,0.000000,6.186826,4.782980,-1.47924
3.639,0,1,0.000000,6.184209,4.779842,-1.47672
3.640,0,1,0.000000,6.181586,4.776526,-1.47933
3.641,0,1,0.000000,6.178955,4.773068,-1.47881
3.642,0,1,0.000000,6.176324,4.769575,-1.47985
3.643,0,1,0.000000,6.173693,4.766054,-1.47878
3.644,0,1,0.000000,6.171220,4.762643,-1.47812
3.645,0,1,0.000000,6.168923,4.759322,-1.47943
3.646,0,1,0.000000,6.166626,3.435166,-1.47936
3.647,0,0,0.000000,6.164330,1.056242,-1.47861
3.648,0,0,0.000000,6.161915,0.000000,-1.47959
3.649,0,0,0.000000,6.159369,0.000000,-1.47873
3.650,0,0,0.000000,6.156824,0.000000,-1.47945
3.651,0,0,0.000000,6.154278,0.000000,-1.47925
3.652,0,0,0.000000,6.151910,0.000000,-1.47952
3.653,0,0,0.000000,6.149740,0.000000,-1.47853
3.654,0,0,0.000000,6.147570,0.000000,-1.47808
3.655,0,0,0.000000,6.145399,0.000000,-1.47862
3.656,0,0,0.000000,6.143094,0.000000,-1.47955
3.657,0,0,0.000000,6.140638,0.000000,-1.47970
3.658,0,0,0.000000,6.138183,0.000000,-1.47723
3.659,0,0,0.000000,6.135728,0.000000,-1.47905
3.660,0,0,0.000000,6.133515,0.000000,-1.47764
3.661,0,0,0.000000,6.131570,0.000000,-1.47865
3.662,0,0,0.000000,6.129625,0.000000,-1.47884
3.663,0,0,0.000000,6.127680,0.000000,-1.47988
3.664,0,0,0.000000,6.126083,0.000000,-1.47939
3.665,0,0,0.000000,6.124872,0.000000,-1.47839
3.666,0,0,0.000000,6.123661,0.000000,-1.47802
3.667,0,0,0.000000,6.122449,0.000000,-1.47879
3.668,0,0,0.000000,6.121360,0.000000,-1.47827
3.669,0,0,0.000000,6.120408,0.000000,-1.48021
3.670,0,0,0.000000,6.119455,0.000000,-1.47938
3.671,0,0,0.000000,6.118503,0.000000,-1.47856
3.672,0,0,0.000000,6.117609,0.000000,-1.47834
3.673,0,0,0.000000,6.116780,0.000000,-1.47884
3.674,0,0,0.000000,6.115952,0.000000,-1.47843
3.675,0,0,0.000000,6.115122,0.000000,-1.47834
3.676,0,0,0.000000,6.114681,0.000000,-1.47640
3.677,0,0,0.000000,6.114668,0.000000,-1.47855
3.678,0,0,0.000000,6.114656,0.000000,-1.47935
3.679,0,0,0.000000,6.114644,0.000000,-1.47894
3.680,0,0,0.000000,6.114627,0.000000,-1.47739
3.681,0,0,0.000000,6.114606,0.000000,-1.47936
3.682,0,0,0.000000,6.114585,0.000000,-1.47820
3.683,0,0,0.000000,6.114565,0.000000,-1.47801
3.684,0,0,0.000000,6.114625,0.000000,-1.47728
3.685,0,0,0.000000,6.114777,0.000000,-1.47791
3.686,0,0,0.000000,6.114928,0.000000,-1.47819
3.687,0,0,0.000000,6.115078,0.000000,-1.47831
3.688,0,0,0.000000,6.115631,0.000000,-1.47930
3.689,0,0,0.000000,6.116629,0.000000,-1.47891
3.690,0,0,0.000000,6.117627,0.000000,-1.47883
3.691,0,0,0.000000,6.118625,0.000000,-1.47789
3.692,0,0,0.000000,6.119834,0.000000,-1.47860
3.693,0,0,0.000000,6.121279,0.000000,-1.47740
3.694,0,0,0.000000,6.122724,0.000000,-1.47908
3.695,0,0,0.000000,6.124168,0.000000,-1.47940
3.696,0,0,0.000000,6.125391,0.000000,-1.47892
3.697,0,0,0.000000,6.126370,0.000000,-1.48054
3.698,0,0,0.000000,6.127348,0.000000,-1.47718
3.699,0,0,0.000000,6.128326,0.000000,-1.47816
3.700,0,0,0.000000,6.129142,0.000000,-1.47814
3.701,0,0,0.000000,6.129777,0.000000,-1.48024
3.702,0,0,0.000000,6.130412,0.000000,-1.47510
3.703,0,0,0.000000,6.131047,0.000000,-1.47856
3.704,0,0,0.000000,6.131809,0.000000,-1.47936
3.705,0,0,0.000000,6.132713,0.000000,-1.47845
3.706,0,0,0.000000,6.133617,0.000000,-1.48038
3.707,0,0,0.000000,6.134521,0.000000,-1.48042
3.708,0,0,0.000000,6.135355,0.000000,-1.48095
3.709,0,0,0.000000,6.136112,0.000000,-1.47894
3.710,0,0,0.000000,6.136868,0.000000,-1.47953
3.711,0,0,0.000000,6.137625,0.000000,-1.47924
3.712,0,0,0.000000,6.138286,0.000000,-1.47937
3.713,0,0,0.000000,6.138840,0.000000,-1.47928
3.714,0,0,0.000000,6.139394,0.000000,-1.47960
3.715,0,0,0.000000,6.139948,0.000000,-1.47927
3.716,0,0,0.000000,6.140464,0.000000,-1.47877
3.717,0,0,0.000000,6.140937,0.000000,-1.47919
3.718,0,0,0.000000,6.141410,0.000000,-1.48054
3.719,0,0,0.000000,6.141882,0.000000,-1.47900
3.720,0,0,0.000000,6.142500,0.000000,-1.48005
3.721,0,0,0.000000,6.143280,0.000000,-1.47632
3.722,0,0,0.000000,6.144059,0.000000,-1.47850
3.723,0,0,0.000000,6.144838,0.000000,-1.47965
3.724,0,0,0.000000,6.144996,0.000000,-1.48005
3.725,0,0,0.000000,6.144465,0.000000,-1.47956
3.726,0,0,0.000000,6.143934,0.000000,-1.47925
3.727,0,0,0.000000,6.143404,0.000000,-1.47836
3.728,0,0,0.000000,6.142759,0.000000,-1.48010
3.729,0,0,0.000000,6.141987,0.000000,-1.47910
3.730,0,0,0.000000,6.141216,0.000000,-1.48065
3.731,0,0,0.000000,6.140444,0.000000,-1.47923
3.732,0,0,0.000000,6.139671,0.000000,-1.47962
3.733,0,0,0.000000,6.138895,0.000000,-1.47894
3.734,0,0,0.000000,6.138119,0.000000,-1.47700
3.735,0,0,0.000000,6.137343,0.000000,-1.48027
3.736,0,0,0.000000,6.136726,0.000000,-1.47868
3.737,0,0,0.000000,6.136285,0.000000,-1.48363
3.738,0,0,0.000000,6.135844,0.000000,-1.47792
3.739,0,0,0.000000,6.135403,0.000000,-1.47946
3.740,0,0,0.000000,6.134568,0.000000,-1.47823
3.741,0,0,0.000000,6.133296,0.000000,-1.47860
3.742,0,0,0.000000,6.132025,0.000000,-1.47872
3.743,0,0,0.000000,6.130754,0.000000,-1.47898
3.744,0,0,0.000000,6.129392,0.000000,-1.47622
3.745,0,0,0.000000,6.127932,0.000000,-1.47693
3.746,0,0,0.000000,6.126472,0.000000,-1.47907
3.747,0,0,0.000000,6.125011,0.000000,-1.47885
3.748,0,0,0.000000,6.123319,0.000000,-1.47845
3.749,0,0,0.000000,6.121369,0.000000,-1.47770
3.750,0,0,0.000000,6.119420,0.000000,-1.47933
3.751,0,0,0.000000,6.117470,0.000000,-1.48007
3.752,0,0,0.000000,6.115371,0.000000,-1.47907
3.753,0,0,0.000000,6.113106,0.000000,-1.47845
3.754,0,0,0.000000,6.110840,0.000000,-1.47899
3.755,0,0,0.000000,6.108575,0.000000,-1.47712
3.756,0,0,0.000000,6.106530,0.000000,-1.47970
3.757,0,0,0.000000,6.104730,0.000000,-1.47664
3.758,0,0,0.000000,6.102929,0.000000,-1.47753
3.759,0,0,0.000000,6.101129,0.000000,-1.47944
3.760,0,0,0.000000,6.099478,0.000000,-1.47817
3.761,0,0,0.000000,6.097994,0.000000,-1.47949
3.762,0,0,0.000000,6.096509,0.000000,-1.47874
3.763,0,0,0.000000,6.095025,0.000000,-1.47732
3.764,0,0,0.000000,6.093586,0.000000,-1.47887
3.765,0,0,0.000000,6.092196,0.000000,-1.47643
3.766,0,0,0.000000,6.090806,0.000000,-1.47930
3.767,0,0,0.000000,6.089417,0.000000,-1.47914
3.768,0,0,0.000000,6.087977,0.000000,-1.47822
3.769,0,0,0.000000,6.086482,0.000000,-1.47822
3.770,0,0,0.000000,6.084988,0.000000,-1.47946
3.771,0,0,0.000000,6.083493,0.000000,-1.47731
3.772,0,0,0.000000,6.081995,0.000000,-1.48096
3.773,0,0,0.000000,6.080492,0.000000,-1.47872
3.774,0,0,0.000000,6.078990,0.000000,-1.47636
3.775,0,0,0.000000,6.077487,0.000000,-1.47598
3.776,0,0,0.000000,6.076174,0.000000,-1.47924
3.777,0,0,0.000000,6.075070,0.000000,-1.48674
3.778,0,0,0.000000,6.073967,0.000000,-1.47985
3.779,0,0,0.000000,6.072864,0.000000,-1.47772
3.780,0,0,0.000000,6.071537,0.000000,-1.47928
3.781,0,0,0.000000,6.069964,0.000000,-1.47839
3.782,0,0,0.000000,6.068391,0.000000,-1.47864
3.783,0,0,0.000000,6.066818,0.000000,-1.48111
3.784,0,0,0.000000,6.065110,0.000000,-1.47879
3.785,0,0,0.000000,6.063252,0.000000,-1.47993
3.786,0,0,0.000000,6.061395,0.000000,-1.48103
3.787,0,0,0.000000,6.059538,0.000000,-1.48258
3.788,0,0,0.000000,6.057541,0.000000,-1.47921
3.789,0,0,0.000000,6.055390,0.000000,-1.47868
3.790,0,0,0.000000,6.053239,0.000000,-1.47877
3.791,0,0,0.000000,6.051087,0.000000,-1.47861
3.792,0,0,0.000000,6.048383,0.000000,-1.47939
3.793,0,0,0.000000,6.045066,0.000000,-1.47871
3.794,0,0,0.000000,6.041749,0.000000,-1.47944
3.795,0,0,0.000000,6.038431,0.000000,-1.47949
3.796,0,0,0.000000,6.035209,0.000000,-1.47958
3.797,0,0,0.000000,6.032092,0.000000,-1.48179
3.798,0,0,0.000000,6.028975,0.000000,-1.47862
3.799,0,0,0.000000,6.025858,0.000000,-1.47982
3.800,0,0,0.000000,6.022532,0.000000,-1.48015
3.801,0,0,0.000000,6.018975,0.000000,-1.47880
3.802,0,0,0.000000,6.015417,0.000000,-1.47867
3.803,0,0,0.000000,6.011859,0.000000,-1.48114
3.804,0,0,0.000000,6.008505,0.000000,-1.48093
3.805,0,0,0.000000,6.005375,0.000000,-1.47847
3.806,0,0,0.000000,6.002246,0.000000,-1.48092
3.807,0,0,0.000000,5.999116,0.000000,-1.47956
3.808,0,0,0.000000,5.995308,0.000000,-1.47906
3.809,0,0,0.000000,5.990746,0.000000,-1.47639
3.810,0,0,0.000000,5.986184,0.000000,-1.47761
3.811,0,0,0.000000,5.981622,0.000000,-1.47881
3.812,0,0,0.000000,5.977203,0.000000,-1.47877
3.813,0,0,0.000000,5.972942,0.000000,-1.47474
3.814,0,0,0.000000,5.968681,0.000000,-1.47809
3.815,0,0,0.000000,5.964420,0.000000,-1.47970
3.816,0,0,0.000000,5.960285,0.000000,-1.48316
3.817,0,0,0.000000,5.956289,0.000000,-1.47903
3.818,0,0,0.000000,5.952292,0.000000,-1.48011
3.819,0,0,0.000000,5.948296,0.000000,-1.47729
3.820,0,0,0.000000,5.944781,0.000000,-1.47676
3.821,0,0,0.000000,5.941800,0.000000,-1.48163
3.822,0,0,0.000000,5.938819,0.000000,-1.47966
3.823,0,0,0.000000,5.935838,0.000000,-1.47592
3.824,0,0,0.000000,5.932829,0.000000,-1.47813
3.825,0,0,0.000000,5.929790,0.000000,-1.47820
3.826,0,0,0.000000,5.926752,0.000000,-1.47789
3.827,0,0,0.000000,5.923712,0.000000,-1.47781
3.828,0,0,0.000000,5.921151,0.000000,-1.47778
3.829,0,0,0.000000,5.919121,0.000000,-1.47881
3.830,0,0,0.000000,5.917090,0.000000,-1.47819
3.831,0,0,0.000000,5.915060,0.000000,-1.47850
3.832,0,0,0.000000,5.913083,0.000000,-1.47788
3.833,0,0,0.000000,5.911166,0.000000,-1.47814
3.834,0,0,0.000000,5.909250,0.000000,-1.47888
3.835,0,0,0.000000,5.907333,0.000000,-1.47976
3.836,0,0,0.000000,5.905675,0.000000,-1.47863
3.837,0,0,0.000000,5.904306,0.000000,-1.47905
3.838,0,0,0.000000,5.902936,0.000000,-1.47855
3.839,0,0,0.000000,5.901567,0.000000,-1.47758
3.840,0,0,0.000000,5.899776,0.000000,-1.47759
3.841,0,0,0.000000,5.897520,0.000000,-1.47822
3.842,0,0,0.000000,5.895264,0.000000,-1.47744
3.843,0,0,0.000000,5.893007,0.000000,-1.47873
3.844,0,0,0.000000,5.891168,0.000000,-1.47853
3.845,0,0,0.000000,5.889791,0.000000,-1.48126
3.846,0,0,0.000000,5.888414,0.000000,-1.47836
3.847,0,0,0.000000,5.887037,0.000000,-1.47583
3.848,0,0,0.000000,5.885228,0.000000,-1.47493
3.849,0,0,0.000000,5.882941,0.000000,-1.47510
3.850,0,0,0.000000,5.880654,0.000000,-1.47405
3.851,0,0,0.000000,5.878367,0.000000,-1.47580
3.852,0,0,0.000000,5.875562,0.000000,-1.46984
3.853,0,0,0.000000,5.872183,0.000000,-1.46537
3.854,0,0,0.000000,5.868804,0.000000,-1.46357
3.855,0,0,0.000000,5.865425,0.000000,-1.45797
3.856,0,0,0.000000,5.861644,0.000000,-1.45260
3.857,0,0,0.000000,5.857416,0.000000,-1.44843
3.858,0,0,0.000000,5.853189,0.000000,-1.44340
3.859,0,0,0.000000,5.848961,0.000000,-1.43245
3.860,0,0,0.000000,5.844158,0.000000,-1.42278
3.861,0,0,0.000000,5.838716,0.000000,-1.41286
3.862,0,0,0.000000,5.833274,0.000000,-1.40763
3.863,0,0,0.000000,5.827833,0.000000,-1.39512
3.864,0,0,0.000000,5.822099,0.000000,-1.39224
3.865,0,0,0.000000,5.816042,0.000000,-1.38318
3.866,0,0,0.000000,5.809986,0.000000,-1.36632
3.867,0,0,0.000000,5.803929,0.000000,-1.35189
3.868,0,0,0.000000,5.797515,0.000000,-1.34114
3.869,0,0,0.000000,5.790707,0.000000,-1.33025
3.870,0,0,0.000000,5.783897,0.000000,-1.31820
3.871,0,0,0.000000,5.777088,0.000000,-1.31011
3.872,0,0,0.000000,5.770504,0.000000,-1.28812
3.873,0,0,0.000000,5.764169,0.000000,-1.26967
3.874,0,0,0.000000,5.757834,0.000000,-1.25524
3.875,0,0,0.000000,5.751499,0.000000,-1.24083
3.876,0,0,1.888484,5.745651,0.000000,-1.22581
3.877,1,0,5.285038,5.740345,0.000000,-1.21084
3.878,1,0,6.795599,5.735038,0.000000,-1.19564
3.879,1,0,6.800078,5.729732,0.000000,-1.17216
3.880,1,0,6.813186,5.724506,0.000000,-1.15121
3.881,1,0,6.833184,5.719371,0.000000,-1.13451
3.882,1,0,6.851604,5.714237,0.000000,-1.11357
3.883,1,0,6.868765,5.709102,0.000000,-1.09804
3.884,1,0,6.876385,5.704843,0.000000,-1.08167
3.885,1,0,6.876385,5.701554,0.000000,-1.05391
3.886,1,0,6.876385,5.698267,0.000000,-1.02601
3.887,1,0,6.876385,5.694978,0.000000,-1.00900
3.888,1,0,6.876385,5.692510,0.000000,-0.98937
3.889,1,0,6.876385,5.690952,0.000000,-0.96967
3.890,1,0,6.876385,5.689394,0.000000,-0.94890
3.891,1,0,6.876385,5.687836,0.000000,-0.92946
3.892,1,0,6.870302,5.687051,0.000000,-0.90041
3.893,1,0,6.859363,5.687124,0.000000,-0.87000
3.894,1,0,6.845690,5.687197,0.000000,-0.84776
3.895,1,0,6.829834,5.687271,0.000000,-0.82632
3.896,1,0,6.821805,5.688464,0.000000,-0.80584
3.897,1,0,6.820027,5.690900,0.000000,-0.78338
3.898,1,0,6.818151,5.693336,0.000000,-0.76217
3.899,1,0,6.816198,5.695773,0.000000,-0.72612
3.900,1,0,6.813740,5.698858,0.000000,-0.69394
3.901,1,0,6.810880,5.702664,0.000000,-0.66920
3.902,1,0,6.795547,5.706471,0.000000,-0.64860
3.903,1,0,6.770252,5.710277,0.000000,-0.62549
3.904,1,0,6.734210,5.714693,0.000000,-0.60198
3.905,1,0,6.689586,5.719784,0.000000,-0.57551
3.906,1,0,6.650120,5.724876,0.000000,-0.52933
3.907,1,0,6.614775,5.729968,0.000000,-0.50253
3.908,1,0,6.596905,5.735106,0.000000,-0.47910
3.909,1,0,6.592992,5.740298,0.000000,-0.45586
3.910,1,0,6.590791,5.745491,1.266665,-0.43066
3.911,1,1,6.589957,5.750682,3.544839,-0.40681
3.912,1,1,6.588864,5.755945,4.557808,-0.38091
3.913,1,1,6.587564,5.761286,4.560435,-0.34149
3.914,1,1,6.582661,5.766628,4.562435,-0.30697
3.915,1,1,6.574881,5.771969,4.563933,-0.27913
3.916,1,1,6.565613,5.777528,4.565803,-0.25536
3.917,1,1,6.555157,5.783327,4.567969,-0.22868
3.918,1,1,6.534579,5.789126,4.569189,-0.20439
3.919,1,1,6.505918,5.794925,4.569653,-0.17695
3.920,1,1,6.477042,5.801267,4.570429,-0.13893
3.921,1,1,6.447996,5.808213,4.571455,-0.10456
3.922,1,1,6.429570,5.815158,4.572727,-0.07468
3.923,1,1,6.419625,5.822104,4.574195,-0.05020
3.924,1,1,6.415209,5.829252,4.575552,-0.02177
3.925,1,1,6.415209,5.836625,4.576819,0.00527
3.926,1,1,6.415209,5.843997,4.577992,0.02914
3.927,1,1,6.415209,5.851370,4.579089,0.07867
3.928,1,1,6.413739,5.859138,4.580202,0.10598
3.929,1,1,6.411096,5.867346,4.581326,0.13297
3.930,1,1,6.408363,5.875555,4.582512,0.15729
3.931,1,1,6.405559,5.883762,4.583748,0.18254
3.932,1,1,6.404314,5.892076,4.585078,0.20933
3.933,1,1,6.404314,5.900506,4.586484,0.23397
3.934,1,1,6.404314,5.908937,4.588043,0.27309
3.935,1,1,6.404314,5.917368,4.589723,0.31113
3.936,1,1,6.401945,5.926341,4.591580,0.33382
3.937,1,1,6.397683,5.935916,4.593579,0.36253
3.938,1,1,6.380960,5.945491,4.595606,0.38278
3.939,1,1,6.354286,5.955066,4.597656,0.41006
3.940,1,1,6.327091,5.965308,4.599606,0.43472
3.941,1,1,6.299480,5.976288,4.601475,0.47345
3.942,1,1,6.283041,5.987269,4.603425,0.50911
3.943,1,1,6.275523,5.998250,4.605441,0.53361
3.944,1,1,6.269872,6.009442,4.607747,0.55815
3.945,1,1,6.265711,6.020868,4.610284,0.57979
3.946,1,1,6.260819,6.032295,4.613041,0.60679
3.947,1,1,6.255344,6.043721,4.615973,0.62992
3.948,1,1,6.251661,6.055259,4.618965,0.66115
3.949,1,1,6.249408,6.066920,4.622006,0.69790
3.950,1,1,6.248408,6.078580,4.624904,0.72006
3.951,1,1,6.248408,6.090241,4.627689,0.74354
3.952,1,1,6.249661,6.102124,4.630189,0.76683
3.953,1,1,6.251914,6.114253,4.632462,0.78875
3.954,1,1,6.255958,6.126381,4.634632,0.81181
3.955,1,1,6.261433,6.138510,4.636720,0.83174
