"Time","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 lFL swoff","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","36 CoMx (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","35 FRy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.479935,54.081394,93.564850,78.700386,-0.045977,15.544057,4.903414,16.686708,6.008954,17.445442,0,4.121713,3.352829,14.165205,6.358423,11.871339,7.894911,17.102451,7.664085,14.579623,7.781945,13.978675,8.188782,13.329897,8.832357,14.884409,10.357118,14.355781,10.481392,15.386682,0,0.00287,0.00068,0.00069,0.00085,0.00493,0.00091,0.00100,0.00058,0.00015,0.09938,3.27698
0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.019196,53.957523,93.745430,79.246254,-0.016473,15.549277,4.903279,16.762543,6.002663,17.430815,0,4.136974,3.352212,14.157142,6.354544,11.879207,7.881583,17.213350,7.664366,14.569427,7.778272,13.967982,8.191052,13.324318,8.822788,14.880343,10.353185,14.372925,10.476418,15.403121,0,0.00295,0.00068,0.00067,0.00082,0.00492,0.00089,0.00105,0.00059,-0.00015,0.09910,3.27736
0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.943771,53.769138,93.683266,79.642921,0.012740,15.558706,4.903337,16.825062,6.005419,17.419094,0,4.153182,3.351481,14.147883,6.351257,11.890044,7.879564,17.285561,7.664346,14.560366,7.779071,13.957408,8.196161,13.312171,8.814545,14.876167,10.349888,14.384224,10.470807,15.416735,0,0.00333,0.00068,0.00067,0.00084,0.00581,0.00091,0.00111,0.00058,-0.00012,0.09911,3.27719
0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.959900,53.565422,93.563423,80.004135,0.041884,15.569136,4.903440,16.884415,6.010324,17.408062,0,4.169615,3.350722,14.138342,6.348110,11.901587,7.880232,17.348577,7.664255,14.551575,7.780933,13.946861,8.201945,13.298464,8.806618,14.871965,10.346743,14.394133,10.465044,15.429676,0,0.00353,0.00071,0.00066,0.00084,0.00598,0.00091,0.00104,0.00057,0.00027,0.09928,3.27689
0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.976044,53.361706,93.443588,80.365349,0.071029,15.579565,4.903544,16.943768,6.015230,17.397030,0,4.186048,3.349962,14.128799,6.344963,11.913130,7.880900,17.411596,7.664163,14.542783,7.782795,13.936315,8.207729,13.284757,8.798690,14.867763,10.343597,14.404042,10.459282,15.442617,0,0.00324,0.00071,0.00064,0.00086,0.00513,0.00091,0.00102,0.00055,-0.00002,0.09919,3.27701
0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.992188,53.157986,93.323746,80.726570,0.100173,15.589993,4.903647,17.003120,6.020135,17.385998,0,4.202480,3.349203,14.119257,6.341816,11.924673,7.881568,17.474613,7.664072,14.533991,7.784657,13.925768,8.213513,13.271049,8.790762,14.863560,10.340452,14.413952,10.453519,15.455559,0,0.00315,0.00072,0.00064,0.00085,0.00492,0.00088,0.00103,0.00055,0.00000,0.09884,3.27724
0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.233215,52.986927,93.201416,81.131126,0.143855,15.598077,4.903794,17.059643,6.022269,17.377209,0,4.219744,3.349244,14.106041,6.329969,11.941529,7.880477,17.531839,7.661901,14.524923,7.787659,13.914320,8.220250,13.264159,8.783973,14.860628,10.335055,14.419255,10.449675,15.464523,0,0.00319,0.00073,0.00063,0.00084,0.00495,0.00088,0.00104,0.00055,0.00014,0.09877,3.27716
0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.527679,52.823624,93.078491,81.545982,0.190993,15.605603,4.903952,17.115494,6.023745,17.368952,0,4.237204,3.349474,14.091952,6.316055,11.959647,7.878968,17.587690,7.659236,14.515790,7.790931,13.902658,8.227215,13.258888,8.777453,14.857999,10.329123,14.423463,10.446287,15.472544,0,0.00306,0.00073,0.00064,0.00087,0.00512,0.00088,0.00104,0.00055,0.00031,0.09887,3.27701
0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.822144,52.660324,92.955574,81.960838,0.238130,15.613129,4.904110,17.171343,6.025220,17.360693,0,4.254664,3.349704,14.077863,6.302140,11.977766,7.877459,17.643539,7.656571,14.506657,7.794203,13.890996,8.234179,13.253618,8.770934,14.855370,10.323192,14.427671,10.442899,15.480564,0,0.00298,0.00072,0.00063,0.00084,0.00494,0.00087,0.00104,0.00054,0.00002,0.09874,3.27734
0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.116623,52.497021,92.832649,82.375694,0.285267,15.620655,4.904267,17.227194,6.026696,17.352436,0,4.272125,3.349934,14.063774,6.288226,11.995884,7.875950,17.699390,7.653906,14.497524,7.797475,13.879334,8.241143,13.248347,8.764415,14.852740,10.317259,14.431880,10.439510,15.488585,0,0.00295,0.00070,0.00062,0.00085,0.00493,0.00087,0.00103,0.00054,0.00029,0.09826,3.27780
0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.523926,52.205399,92.827576,82.929276,0.363657,15.625287,4.904323,17.274006,6.025704,17.342745,0,4.287968,3.350413,14.054653,6.277091,12.030092,7.877393,17.737036,7.653280,14.484776,7.802330,13.869658,8.245395,13.240993,8.758648,14.847466,10.312984,14.434450,10.438643,15.493217,0,0.00286,0.00070,0.00064,0.00083,0.00494,0.00084,0.00104,0.00054,0.00014,0.09813,3.27789
0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.958054,51.883282,92.850502,83.515823,0.449473,15.629232,4.904354,17.318672,6.024127,17.332710,0,4.303428,3.350952,14.046713,6.266616,12.068124,7.879537,17.770353,7.653140,14.471170,7.807559,13.860452,8.249002,13.233142,8.753059,14.841562,10.309102,14.436632,10.438375,15.497043,0,0.00284,0.00071,0.00066,0.00081,0.00472,0.00084,0.00105,0.00053,0.00014,0.09829,3.27789
0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.392166,51.561165,92.873428,84.102379,0.535289,15.633177,4.904385,17.363337,6.022549,17.322678,0,4.318887,3.351491,14.038773,6.256142,12.106155,7.881682,17.803673,7.652999,14.457564,7.812788,13.851246,8.252610,13.225291,8.747470,14.835659,10.305220,14.438813,10.438107,15.500869,0,0.00268,0.00070,0.00067,0.00084,0.00415,0.00081,0.00108,0.00053,0.00024,0.09819,3.27777
0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.826294,51.239052,92.896355,84.688927,0.621104,15.637122,4.904416,17.408003,6.020971,17.312645,0,4.334347,3.352030,14.030832,6.245667,12.144186,7.883826,17.836990,7.652858,14.443958,7.818018,13.842040,8.256218,13.217441,8.741881,14.829756,10.301338,14.440995,10.437840,15.504695,0,0.00243,0.00070,0.00070,0.00088,0.00416,0.00081,0.00111,0.00053,-0.00015,0.09790,3.27762
0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.596680,51.359299,92.917137,85.251328,0.746247,15.645193,4.904959,17.438347,6.021016,17.300522,0,4.349927,3.352122,14.020435,6.235442,12.199059,7.906134,17.882740,7.654035,14.430710,7.822894,13.831426,8.261665,13.207678,8.737157,14.824093,10.298983,14.446961,10.439899,15.510897,0,0.00243,0.00071,0.00069,0.00086,0.00424,0.00082,0.00110,0.00053,-0.00003,0.09785,3.27777
0.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.209366,51.584663,92.937401,85.807999,0.880735,15.654245,4.905624,17.465288,6.021447,17.287903,0,4.365536,3.352108,14.009456,6.225276,12.257932,7.933233,17.931444,7.655524,14.417546,7.827685,13.820477,8.267550,13.197460,8.732638,14.818486,10.296991,14.453828,10.442513,15.517662,0,0.00232,0.00072,0.00068,0.00082,0.00367,0.00078,0.00113,0.00053,-0.00012,0.09796,3.27800
0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.822037,51.810028,92.957672,86.364662,1.015223,15.663297,4.906289,17.492228,6.021878,17.275284,0,4.381145,3.352094,13.998476,6.215109,12.316806,7.960331,17.980148,7.657014,14.404383,7.832477,13.809527,8.273436,13.187243,8.728120,14.812880,10.294999,14.460694,10.445127,15.524428,0,0.00223,0.00073,0.00066,0.00081,0.00365,0.00073,0.00119,0.00053,0.00017,0.09799,3.27756
0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.434723,52.035393,92.977943,86.921326,1.149711,15.672349,4.906953,17.519169,6.022309,17.262665,0,4.396754,3.352080,13.987496,6.204943,12.375679,7.987430,18.028851,7.658504,14.391219,7.837269,13.798577,8.279321,13.177025,8.723601,14.807273,10.293008,14.467561,10.447740,15.531195,0,0.00215,0.00073,0.00067,0.00082,0.00363,0.00074,0.00131,0.00053,0.00017,0.09780,3.27695
0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.781616,52.625435,92.994484,87.370392,1.313673,15.680016,4.908345,17.553469,6.021251,17.249857,0,4.412623,3.353008,13.972254,6.194844,12.432987,7.988305,18.041485,7.658101,14.375380,7.838717,13.779943,8.287105,13.169134,8.722553,14.804161,10.291286,14.473721,10.448757,15.536611,0,0.00218,0.00074,0.00066,0.00084,0.00398,0.00076,0.00135,0.00054,0.00014,0.09774,3.27695
0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.065353,53.302128,93.010147,87.793892,1.484639,15.687354,4.909909,17.589518,6.019838,17.237003,0,4.428554,3.354159,13.955998,6.184762,12.489923,7.982948,18.045546,7.657249,14.358904,7.839370,13.759480,8.295341,13.161797,8.722330,14.801643,10.289627,14.479713,10.449396,15.541707,0,0.00226,0.00074,0.00068,0.00086,0.00419,0.00077,0.00133,0.00056,0.00015,0.09798,3.27710
0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.349091,53.978825,93.025803,88.217392,1.655605,15.694693,4.911473,17.625566,6.018425,17.224150,0,4.444484,3.355310,13.939742,6.174680,12.546859,7.977591,18.049608,7.656396,14.342427,7.840024,13.739018,8.303576,13.154459,8.722107,14.799125,10.287970,14.485705,10.450035,15.546803,0,0.00227,0.00076,0.00068,0.00087,0.00415,0.00077,0.00131,0.00056,0.00002,0.09808,3.27725
0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.632843,54.655521,93.041466,88.640892,1.826571,15.702031,4.913036,17.661615,6.017013,17.211296,0,4.460415,3.356462,13.923487,6.164598,12.603794,7.972234,18.053669,7.655544,14.325952,7.840677,13.718557,8.311811,13.147121,8.721884,14.796606,10.286311,14.491698,10.450673,15.551898,0,0.00220,0.00079,0.00067,0.00087,0.00410,0.00077,0.00128,0.00054,-0.00011,0.09783,3.27740
0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.145477,55.174500,93.194534,89.111000,2.013127,15.712800,4.914967,17.698475,6.017607,17.203049,0,4.476223,3.357272,13.912202,6.153828,12.666310,7.988593,18.075191,7.654327,14.309731,7.844208,13.705402,8.324536,13.143136,8.722976,14.792183,10.289866,14.498740,10.454219,15.558138,0,0.00187,0.00079,0.00067,0.00084,0.00344,0.00077,0.00114,0.00055,-0.00012,0.09772,3.27707
0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.712509,55.656006,93.380249,89.592178,2.203388,15.724385,4.916983,17.735525,6.018678,17.195896,0,4.492004,3.358001,13.902098,6.142894,12.730151,8.010111,18.100864,7.653023,14.293570,7.848423,13.693985,8.338327,13.139948,8.724380,14.787307,10.294661,14.506033,10.458454,15.564650,0,0.00179,0.00078,0.00070,0.00084,0.00270,0.00074,0.00108,0.00055,0.00018,0.09795,3.27661
0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.279556,56.137508,93.565964,90.073357,2.393648,15.735970,4.919000,17.772577,6.019748,17.188744,0,4.507784,3.358730,13.891994,6.131960,12.793993,8.031629,18.126537,7.651720,14.277409,7.852639,13.682567,8.352119,13.136759,8.725784,14.782431,10.299455,14.513325,10.462689,15.571162,0,0.00210,0.00079,0.00071,0.00081,0.00258,0.00072,0.00113,0.00056,0.00003,0.09805,3.27695
0.080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.846588,56.619011,93.751678,90.554535,2.583909,15.747556,4.921017,17.809628,6.020819,17.181591,0,4.523564,3.359459,13.881890,6.121027,12.857834,8.053147,18.152210,7.650415,14.261249,7.856854,13.671149,8.365911,13.133571,8.727189,14.777555,10.304249,14.520617,10.466925,15.577674,0,0.00234,0.00078,0.00073,0.00081,0.00274,0.00072,0.00126,0.00057,0.00043,0.09775,3.27748
0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.535355,57.166023,94.027863,90.994125,2.775143,15.750399,4.923963,17.839067,6.020329,17.170490,0,4.538490,3.360121,13.869991,6.108077,12.900743,8.066503,18.192574,7.652624,14.249168,7.863544,13.651788,8.374038,13.124517,8.729114,14.770426,10.306740,14.527123,10.469626,15.582244,0,0.00232,0.00077,0.00073,0.00081,0.00270,0.00073,0.00129,0.00057,-0.00014,0.09782,3.27759
0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.253067,57.728603,94.325546,91.423843,2.966608,15.751164,4.927130,17.866697,6.019469,17.158449,0,4.553213,3.360767,13.857666,6.094648,12.938678,8.077918,18.236427,7.655666,14.238058,7.870821,13.630539,8.380817,13.114070,8.731160,14.762760,10.308684,14.533443,10.471963,15.586352,0,0.00232,0.00077,0.00072,0.00077,0.00252,0.00071,0.00129,0.00057,0.00015,0.09822,3.27759
0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.970764,58.291183,94.623222,91.853554,3.158072,15.751931,4.930296,17.894327,6.018608,17.146408,0,4.567936,3.361413,13.845341,6.081219,12.976613,8.089334,18.280281,7.658709,14.226949,7.878099,13.609289,8.387598,13.103623,8.733208,14.755095,10.310629,14.539762,10.474299,15.590462,0,0.00235,0.00074,0.00073,0.00075,0.00234,0.00072,0.00136,0.00058,0.00014,0.09825,3.27722
0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.688461,58.853764,94.920906,92.283272,3.349538,15.752697,4.933463,17.921959,6.017747,17.134369,0,4.582659,3.362060,13.833014,6.067790,13.014548,8.100749,18.324135,7.661751,14.215838,7.885377,13.588040,8.394379,13.093176,8.735255,14.747430,10.312573,14.546082,10.476636,15.594570,0,0.00238,0.00074,0.00074,0.00073,0.00236,0.00073,0.00148,0.00058,0.00014,0.09806,3.27676
0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.741608,59.364647,95.261375,92.777443,3.536740,15.757841,4.937203,17.949034,6.015207,17.125309,0,4.595796,3.362341,13.819905,6.061967,13.042697,8.108502,18.348722,7.661754,14.198603,7.896347,13.563285,8.400684,13.085776,8.738217,14.741175,10.317548,14.550829,10.480644,15.597737,0,0.00237,0.00074,0.00071,0.00074,0.00241,0.00076,0.00156,0.00059,0.00017,0.09840,3.27698
0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.874451,59.863243,95.612022,93.286926,3.722930,15.764026,4.941080,17.975977,6.012268,17.116957,0,4.608557,3.362537,13.806608,6.057951,13.068521,8.115385,18.368731,7.661035,14.179912,7.908195,13.537696,8.406878,13.079101,8.741398,14.735254,10.323243,14.555202,10.485051,15.600681,0,0.00240,0.00073,0.00071,0.00074,0.00235,0.00077,0.00154,0.00059,-0.00014,0.09861,3.27736
0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.007294,60.361839,95.962662,93.796417,3.909120,15.770211,4.944956,18.002920,6.009328,17.108604,0,4.621318,3.362732,13.793312,6.053936,13.094344,8.122268,18.388741,7.660315,14.161221,7.920043,13.512107,8.413071,13.072425,8.744577,14.729334,10.328938,14.559574,10.489457,15.603625,0,0.00244,0.00071,0.00071,0.00067,0.00233,0.00079,0.00149,0.00057,0.00002,0.09853,3.27762
0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.140137,60.860435,96.313309,94.305901,4.095310,15.776396,4.948832,18.029863,6.006389,17.100254,0,4.634079,3.362927,13.780016,6.049920,13.120168,8.129150,18.408749,7.659596,14.142529,7.931890,13.486518,8.419264,13.065749,8.747758,14.723413,10.334633,14.563948,10.493864,15.606568,0,0.00244,0.00070,0.00067,0.00062,0.00226,0.00079,0.00144,0.00057,0.00026,0.09850,3.27785
0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.451019,60.900745,96.505600,94.853409,4.274902,15.780027,4.953091,18.050838,6.008389,17.088058,0,4.646014,3.363130,13.772070,6.050825,13.140631,8.133650,18.441090,7.657145,14.127621,7.938635,13.472831,8.424376,13.059561,8.750176,14.718169,10.338403,14.572401,10.500295,15.616351,0,0.00239,0.00069,0.00068,0.00061,0.00216,0.00078,0.00143,0.00057,0.00015,0.09870,3.27734
0.090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.804214,60.832157,96.660263,95.409943,4.452927,15.783052,4.957440,18.070396,6.011562,17.074951,0,4.657753,3.363335,13.765394,6.052899,13.159820,8.137582,18.476360,7.654282,14.113611,7.944167,13.461973,8.429232,13.053488,8.752414,14.713085,10.341715,14.581824,10.507206,15.627759,0,0.00241,0.00067,0.00067,0.00062,0.00214,0.00078,0.00141,0.00057,0.00002,0.09893,3.27666
0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.157394,60.763565,96.814926,95.966476,4.630950,15.786077,4.961789,18.089954,6.014736,17.061844,0,4.669492,3.363539,13.758719,6.054974,13.179008,8.141515,18.511631,7.651420,14.099602,7.949698,13.451115,8.434087,13.047415,8.754651,14.708002,10.345026,14.591249,10.514117,15.639167,0,0.00261,0.00066,0.00068,0.00060,0.00213,0.00079,0.00138,0.00057,0.00015,0.09885,3.27658
0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.510590,60.694977,96.969597,96.523010,4.808975,15.789103,4.966138,18.109512,6.017909,17.048737,0,4.681231,3.363744,13.752045,6.057048,13.198197,8.145447,18.546902,7.648557,14.085592,7.955230,13.440256,8.438942,13.041343,8.756889,14.702918,10.348338,14.600672,10.521029,15.650575,0,0.00276,0.00067,0.00066,0.00063,0.00206,0.00081,0.00129,0.00056,0.00015,0.09889,3.27666
0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.481247,60.652973,96.825287,96.928345,4.981180,15.792446,4.971183,18.134171,6.018700,17.036089,0,4.692001,3.364248,13.743154,6.052829,13.215466,8.144966,18.585428,7.652619,14.073350,7.962653,13.436386,8.454423,13.034207,8.758909,14.698710,10.351468,14.608995,10.524323,15.657832,0,0.00280,0.00064,0.00067,0.00063,0.00178,0.00080,0.00121,0.00056,0.00014,0.09917,3.27667
0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.361023,60.617283,96.609932,97.297752,5.152001,15.795866,4.976394,18.160038,6.018924,17.023550,0,4.702541,3.364823,13.733736,6.047115,13.232277,8.143436,18.624729,7.658328,14.061528,7.970524,13.434177,8.472428,13.026819,8.760879,14.694711,10.354554,14.617058,10.526758,15.664103,0,0.00273,0.00067,0.00068,0.00063,0.00152,0.00079,0.00128,0.00055,0.00015,0.09934,3.27667
0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.240784,60.581593,96.394585,97.667160,5.322824,15.799285,4.981604,18.185905,6.019148,17.011011,0,4.713081,3.365398,13.724319,6.041400,13.249088,8.141907,18.664028,7.664036,14.049706,7.978396,13.431969,8.490434,13.019431,8.762848,14.690711,10.357640,14.625120,10.529194,15.670373,0,0.00269,0.00066,0.00067,0.00065,0.00153,0.00079,0.00131,0.00055,-0.00011,0.09913,3.27704
0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.120560,60.545902,96.179230,98.036568,5.493646,15.802705,4.986814,18.211775,6.019372,16.998470,0,4.723621,3.365973,13.714902,6.035686,13.265900,8.140377,18.703329,7.669744,14.037883,7.986268,13.429760,8.508439,13.012043,8.764817,14.686711,10.360727,14.633183,10.531629,15.676643,0,0.00267,0.00062,0.00067,0.00065,0.00165,0.00080,0.00139,0.00056,-0.00014,0.09926,3.27750
0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.364410,60.994949,96.032616,98.309982,5.654438,15.807293,4.992764,18.238880,6.021148,16.986891,0,4.734004,3.366523,13.704191,6.027779,13.286983,8.142707,18.740370,7.670989,14.031711,7.993349,13.421466,8.526320,13.006303,8.766152,14.685678,10.362714,14.640532,10.533975,15.681664,0,0.00264,0.00062,0.00067,0.00067,0.00166,0.00082,0.00136,0.00057,0.00027,0.09951,3.27765
0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.457169,61.559177,95.902336,98.560600,5.812848,15.812160,4.998889,18.266279,6.023293,16.975540,0,4.744349,3.367067,13.693172,6.019351,13.309081,8.145955,18.776873,7.671173,14.026880,8.000241,13.411725,8.544172,13.000954,8.767337,14.685349,10.364439,14.647715,10.536300,15.686387,0,0.00247,0.00063,0.00069,0.00072,0.00162,0.00082,0.00134,0.00056,0.00015,0.09941,3.27773
0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.549911,62.123405,95.772057,98.811211,5.971257,15.817026,5.005014,18.293678,6.025438,16.964190,0,4.754694,3.367610,13.682155,6.010922,13.331179,8.149202,18.813375,7.671357,14.022051,8.007134,13.401985,8.562024,12.995605,8.768522,14.685019,10.366164,14.654896,10.538626,15.691112,0,0.00223,0.00062,0.00070,0.00074,0.00174,0.00085,0.00131,0.00057,0.00012,0.09927,3.27762
0.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.642670,62.687634,95.641777,99.061821,6.129666,15.821893,5.011139,18.321077,6.027582,16.952839,0,4.765040,3.368154,13.671136,6.002494,13.353276,8.152450,18.849878,7.671541,14.017220,8.014028,13.392245,8.579876,12.990255,8.769707,14.684690,10.367890,14.662077,10.540951,15.695835,0,0.00213,0.00063,0.00069,0.00076,0.00200,0.00091,0.00119,0.00056,0.00002,0.09956,3.27747
0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.895630,63.154644,95.642738,99.342140,6.271271,15.826862,5.017381,18.336493,6.030523,16.935617,0,4.774811,3.368953,13.656713,5.995065,13.372814,8.158754,18.862303,7.672643,14.005560,8.009058,13.387716,8.588276,12.990990,8.771492,14.684489,10.368897,14.667377,10.542490,15.703378,0,0.00214,0.00064,0.00068,0.00083,0.00228,0.00092,0.00117,0.00057,0.00015,0.09968,3.27713
0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.186661,63.598553,95.674881,99.629517,6.408883,15.831857,5.023650,18.349060,6.033653,16.917002,0,4.784444,3.369812,13.641480,5.987873,13.391745,8.165786,18.869005,7.673963,13.992276,8.001269,13.384425,8.594430,12.993171,8.773419,14.684318,10.369734,14.672230,10.543843,15.711591,0,0.00230,0.00062,0.00069,0.00091,0.00232,0.00093,0.00117,0.00057,0.00002,0.09933,3.27675
0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.477707,64.042465,95.707031,99.916901,6.546495,15.836851,5.029920,18.361629,6.036783,16.898386,0,4.794078,3.370671,13.626248,5.980681,13.410674,8.172817,18.875708,7.675282,13.978992,7.993480,13.381134,8.600583,12.995351,8.775346,14.684146,10.370570,14.677083,10.545196,15.719804,0,0.00232,0.00064,0.00068,0.00095,0.00233,0.00093,0.00111,0.00058,0.00044,0.09950,3.27704
0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.768738,64.486374,95.739174,100.204277,6.684108,15.841846,5.036190,18.374197,6.039913,16.879770,0,4.803712,3.371530,13.611016,5.973489,13.429605,8.179849,18.882410,7.676602,13.965708,7.985691,13.377844,8.606737,12.997532,8.777273,14.683975,10.371408,14.681935,10.546549,15.728017,0,0.00243,0.00064,0.00069,0.00096,0.00233,0.00093,0.00100,0.00057,0.00000,0.09981,3.27750
0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.043945,64.975769,95.777077,100.420280,6.796608,15.846912,5.043209,18.396261,6.040846,16.864803,0,4.813340,3.372470,13.594909,5.973989,13.453387,8.185712,18.897018,7.675816,13.960725,7.984559,13.375328,8.617058,12.994867,8.780469,14.683058,10.374002,14.688481,10.550444,15.732673,0,0.00258,0.00065,0.00070,0.00098,0.00255,0.00091,0.00095,0.00056,0.00015,0.09963,3.27765
0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.315399,65.475967,95.816353,100.619331,6.903141,15.851997,5.050406,18.420580,6.041257,16.850706,0,4.822966,3.373428,13.578593,5.976316,13.478323,8.191298,18.913504,7.674530,13.957715,7.985008,13.372997,8.628368,12.991051,8.783965,14.681965,10.377013,14.695430,10.554943,15.736485,0,0.00266,0.00065,0.00070,0.00097,0.00281,0.00093,0.00094,0.00057,0.00002,0.09941,3.27773
0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.586853,65.976173,95.855621,100.818375,7.009675,15.857082,5.057603,18.444901,6.041668,16.836607,0,4.832592,3.374387,13.562278,5.978644,13.503259,8.196882,18.929991,7.673243,13.954704,7.985458,13.370667,8.639679,12.987235,8.787462,14.680871,10.380025,14.702377,10.559442,15.740296,0,0.00258,0.00067,0.00069,0.00099,0.00297,0.00096,0.00094,0.00058,0.00015,0.09954,3.27805
