"Time","1 Synch","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","13 Crx (cm)","14 Cry (cm)","15 Hipx (cm)","16 Hipy (cm)","17 Knee x","18 Knee y","19 ankx (cm)","20 anky (cm)","21 MTPx (cm)","22 MTPy (cm)","23 toex (cm)","24 toey (cm)","25 FLtx (cm)","26 FLty (cm)","27 HLx (cm)","28 HLy (cm)","29 HRx (cm)","30 HRy (cm)","31 Keyboard","32 FLx (cm)","33 FLy (cm)","34 FRx (cm)","35 FRy (cm)","36 CoMx (cm)","37 CoMy (cm)","38 Hip (deg)","39 Knee (deg","40 Ankle (de","41 MTP (deg)","42 Rump up","43 Ramp down","44 sw onset","45 sw offset","12 Synch","46 Sw rmp up","47 St rmp up","48 Sw rmp dw","49 St rmp dw","50 Sinus rmp","51 HLl Sw on","52 HLl Sw of","53 HLr Sw on","54 HLr Sw of","55 FLl Sw on","56 FLl Sw of","57 FLr Sw on","58 FLr Sw of","59 Left DS","60 Right DS","61 Ramp up","62 Ramp down","63 rmp up sw","64 rmp up st","65 rm dwn sw","66 rm dwn st"
0.067,3.27763,0.10026,-1.47865,0.00113,0.00100,0.00073,0.00056,0.00090,0.00104,0.00091,0.00359,15.052768,10.583819,13.924303,10.272818,14.977857,9.236047,13.830529,8.156906,14.372457,8.069832,15.037248,7.997795,16.520459,7.981496,13.718030,7.214961,15.050923,4.597966,0,18.053280,6.335485,16.555376,4.868571,15.877384,6.345283,60.227838,87.541435,52.882621,175.714384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.068,3.27712,0.09994,-1.47804,0.00126,0.00112,0.00072,0.00055,0.00089,0.00102,0.00090,0.00354,15.043422,10.583481,13.908935,10.273857,14.962906,9.234471,13.822136,8.154747,14.365557,8.065788,15.023290,7.996579,16.507377,7.983626,13.389227,7.223591,15.031191,4.601241,0,18.040691,6.334537,16.544919,4.873875,15.866957,6.348741,60.399834,87.511495,52.642509,175.676497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.069,3.27705,0.09967,-1.48018,0.00122,0.00121,0.00069,0.00057,0.00088,0.00078,0.00088,0.00344,15.031906,10.583474,13.895290,10.276606,14.948224,9.231357,13.807466,8.154183,14.354284,8.062869,15.010080,7.995702,16.493635,7.984156,13.160368,7.228076,15.014075,4.602083,0,18.028495,6.334274,16.536758,4.878532,15.855966,6.349345,60.633054,87.424993,52.181232,175.778054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.070,3.27751,0.09990,-1.47896,0.00121,0.00137,0.00069,0.00058,0.00086,0.00062,0.00086,0.00267,15.018280,10.583765,13.884218,10.280837,14.934237,9.226769,13.786044,8.155669,14.337977,8.061996,14.997541,7.995436,16.479268,7.982669,13.077148,7.227765,15.000277,4.600279,0,18.016823,6.335035,16.531038,4.882128,15.844103,6.347068,60.918323,87.293089,51.508884,176.045690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071,3.27744,0.09989,-1.47781,0.00124,0.00146,0.00068,0.00057,0.00087,0.00065,0.00075,0.00280,15.003586,10.584262,13.875163,10.285126,14.921044,9.221353,13.760522,8.158972,14.319828,8.062880,14.985554,7.996126,16.465641,7.980012,13.093328,7.226218,14.988237,4.597673,0,18.005838,6.336789,16.526009,4.884834,15.831984,6.343562,61.226945,87.146902,50.734807,176.413610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.072,3.27666,0.09965,-1.47667,0.00120,0.00146,0.00072,0.00054,0.00076,0.00065,0.00074,0.00281,14.988945,10.584870,13.867463,10.287959,14.908721,9.215800,13.733787,8.163803,14.303318,8.065140,14.973998,7.998124,16.454221,7.977130,13.155710,7.227316,14.976226,4.596263,0,17.995703,6.339473,16.519783,4.886865,15.820292,6.340604,61.528743,87.019059,49.975853,176.809026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.073,3.27641,0.09945,-1.47713,0.00127,0.00141,0.00071,0.00052,0.00071,0.00071,0.00074,0.00312,14.975460,10.585493,13.860459,10.287851,14.897339,9.210796,13.708706,8.169868,14.291874,8.068392,14.962748,8.001767,16.446439,7.974954,13.211599,7.234827,14.962542,4.598013,0,17.986576,6.343021,16.510495,4.888432,15.809700,6.339943,61.793830,86.941797,49.347845,177.159450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.074,3.27704,0.09964,-1.47812,0.00131,0.00125,0.00071,0.00051,0.00069,0.00072,0.00070,0.00326,14.963553,10.586053,13.853686,10.284667,14.886827,9.206744,13.687001,8.176422,14.286228,8.072105,14.951685,8.006731,16.442091,7.974000,13.232005,7.247251,14.946851,4.603262,0,17.978279,6.347067,16.497496,4.889476,15.800335,6.342015,62.005881,86.928730,48.917946,177.406545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.075,3.27753,0.09971,-1.48117,0.00135,0.00119,0.00070,0.00051,0.00069,0.00078,0.00079,0.00321,14.952682,10.586493,13.846959,10.280183,14.876913,9.203654,13.668786,8.182084,14.283309,8.075536,14.940692,8.011753,16.438661,7.974187,13.221445,7.255644,14.930746,4.610046,0,17.970155,6.350820,16.481856,4.889567,15.791549,6.345401,62.167744,86.967155,48.684540,177.511979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.076,3.27737,0.09938,-1.47980,0.00103,0.00119,0.00076,0.00049,0.00071,0.00104,0.00094,0.00422,14.942232,10.586761,13.840111,10.276320,14.867309,9.201505,13.654048,8.185426,14.279756,8.077929,14.929652,8.015501,16.433457,7.975388,13.186971,7.250496,14.915970,4.616230,0,17.961513,6.353461,16.464773,4.888241,15.782636,6.348540,62.283718,87.042379,48.640807,177.438930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.077,3.27701,0.09922,-1.47797,0.00101,0.00113,0.00075,0.00047,0.00073,0.00122,0.00096,0.00535,14.931594,10.586803,13.832975,10.274966,14.857731,9.200272,13.642769,8.185048,14.272259,8.078535,14.918454,8.016666,16.423830,7.977475,13.135786,7.222644,14.904234,4.619705,0,17.951668,6.354182,16.447443,4.885055,15.772903,6.349897,62.358188,87.139813,48.779303,177.151923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.078,3.27676,0.09951,-1.47820,0.00087,0.00105,0.00074,0.00048,0.00081,0.00127,0.00100,0.00581,14.920475,10.586606,13.825344,10.276550,14.848013,9.199747,13.634537,8.180824,14.259805,8.077121,14.907236,8.015089,16.409136,7.980107,13.082355,7.179374,14.895895,4.619784,0,17.940279,6.352821,16.430884,4.880357,15.762361,6.349082,62.399647,87.249915,49.063144,176.679202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.079,3.27665,0.09943,-1.48064,0.00085,0.00114,0.00075,0.00049,0.00082,0.00129,0.00103,0.00618,14.909028,10.586213,13.816954,10.279436,14.838153,9.199468,13.628380,8.174426,14.244635,8.074178,14.896490,8.012238,16.391565,7.982646,13.051398,7.151219,14.889391,4.617781,0,17.927490,6.350130,16.415860,4.875620,15.752005,6.347327,62.422393,87.370272,49.413829,176.139077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.080,3.27665,0.09908,-1.47736,0.00094,0.00100,0.00075,0.00048,0.00080,0.00132,0.00109,0.00675,14.897442,10.585671,13.807538,10.281832,14.828164,9.198952,13.623286,8.167666,14.229234,8.070253,14.886733,8.009704,16.373523,7.984431,13.068416,7.170469,14.883016,4.615164,0,17.913481,6.346929,16.403117,4.872400,15.742908,6.345986,62.441162,87.499014,49.749706,175.656672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.081,3.27668,0.09894,-1.48170,0.00093,0.00092,0.00074,0.00049,0.00079,0.00129,0.00119,0.00692,14.885904,10.585025,13.796839,10.281971,14.818057,9.197724,13.618247,8.162331,14.216045,8.065894,14.878467,8.009050,16.357381,7.984813,13.158504,7.268166,14.875081,4.613384,0,17.898439,6.344035,16.393383,4.872228,15.736117,6.346389,62.470500,87.634246,49.990036,175.355715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.082,3.27674,0.09923,-1.47827,0.00095,0.00094,0.00074,0.00051,0.00080,0.00128,0.00123,0.00669,14.874624,10.584263,13.785034,10.279326,14.807708,9.195605,13.612503,8.159080,14.205507,8.061759,14.871387,8.010609,16.343959,7.983636,13.327693,7.416095,14.864741,4.613194,0,17.882850,6.342082,16.386489,4.875368,15.731428,6.348780,62.515828,87.773124,50.097294,175.293824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.083,3.27690,0.09903,-1.47781,0.00093,0.00100,0.00071,0.00054,0.00082,0.00122,0.00131,0.00704,14.863845,10.583288,13.772920,10.275123,14.796808,9.192845,13.605638,8.156977,14.195224,8.058663,14.864056,8.012973,16.331884,7.981444,13.555066,7.502284,14.852343,4.614355,0,17.867624,6.341444,16.381006,4.880296,15.726879,6.351864,62.569673,87.911454,50.095033,175.435170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.084,3.27706,0.09860,-1.47751,0.00098,0.00112,0.00076,0.00052,0.00081,0.00124,0.00134,0.00701,14.853812,10.581998,13.761340,10.270720,14.785031,9.189724,13.597264,8.154968,14.182588,8.057433,14.854946,8.014600,16.319616,7.978833,13.817669,7.408425,14.838322,4.616553,0,17.853703,6.342479,16.375407,4.885353,15.720369,6.354228,62.623589,88.044941,50.011428,175.736855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.085,3.27682,0.09874,-1.47873,0.00101,0.00114,0.00077,0.00055,0.00081,0.00122,0.00134,0.00673,14.844764,10.580293,13.751121,10.267459,14.772061,9.186520,13.587002,8.152010,14.165043,8.058875,14.842561,8.013975,16.305638,7.976392,14.092540,7.018791,14.823119,4.619473,0,17.842007,6.345526,16.368187,4.888899,15.709839,6.354489,62.669135,88.169220,49.874522,176.155832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.086,3.27625,0.09890,-1.47881,0.00099,0.00120,0.00072,0.00054,0.00080,0.00098,0.00146,0.00620,14.836620,10.578217,13.742310,10.265964,14.757896,9.183511,13.574856,8.147714,14.142563,8.062842,14.826697,8.010740,16.289555,7.974394,14.356536,6.339982,14.807310,4.622603,0,17.832531,6.350197,16.358794,4.890277,15.694951,6.352450,62.698270,88.276720,49.706196,176.642048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.087,3.27611,0.09864,-1.47682,0.00096,0.00143,0.00073,0.00050,0.00080,0.00080,0.00160,0.00528,14.828853,10.576016,13.733855,10.265847,14.742982,9.180970,13.561377,8.142608,14.118706,8.067840,14.808986,8.006172,16.272559,7.972656,14.586248,5.551506,14.791663,4.625160,0,17.823957,6.355075,16.348029,4.890209,15.677813,6.349604,62.703520,88.355331,49.519617,177.135538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.088,3.27666,0.09841,-1.47835,0.00105,0.00156,0.00073,0.00050,0.00073,0.00074,0.00160,0.00509,14.820900,10.573951,13.724620,10.266642,14.727799,9.179171,13.547156,8.137291,14.097298,8.072273,14.791197,8.001675,16.255962,7.970963,14.758248,4.845951,14.776961,4.626338,0,17.814869,6.358665,16.336796,4.889524,15.660714,6.347571,62.677449,88.392599,49.327292,177.575590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.089,3.27737,0.09852,-1.47995,0.00101,0.00140,0.00073,0.00048,0.00074,0.00076,0.00161,0.00478,14.812207,10.572282,13.713485,10.267885,14.712824,9.178379,13.532779,8.132363,14.082100,8.074568,14.775076,7.998634,16.241053,7.969104,14.849633,4.413029,14.763975,4.625354,0,17.803871,6.359496,16.325982,4.889041,15.645916,6.347942,62.612879,88.376303,49.141391,177.902450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.090,3.27782,0.09881,-1.47911,0.00097,0.00135,0.00073,0.00048,0.00080,0.00093,0.00169,0.00438,14.802640,10.571151,13.700127,10.269240,14.698423,9.178576,13.518577,8.128359,14.073750,8.074309,14.761226,7.997638,16.228119,7.967037,14.862346,4.306147,14.752829,4.622321,0,17.790656,6.357165,16.315843,4.889036,15.634359,6.351074,62.514688,88.305112,48.958073,178.101725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.091,3.27785,0.09870,-1.47934,0.00104,0.00143,0.00077,0.00050,0.00083,0.00119,0.00197,0.00434,14.792649,10.570536,13.685339,10.270552,14.684802,9.179337,13.504521,8.125730,14.068477,8.072706,14.748642,7.998152,16.216027,7.964961,14.833453,4.386047,14.742743,4.618628,0,17.776449,6.352788,16.305735,4.889025,15.625114,6.355572,62.404798,88.193093,48.750861,178.223143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.092,3.27751,0.09839,-1.47827,0.00115,0.00142,0.00077,0.00049,0.00090,0.00121,0.00207,0.00440,14.782732,10.570406,13.670004,10.271677,14.672154,9.180204,13.490553,8.124920,14.062174,8.071095,14.736195,7.999555,16.203536,7.963092,14.802673,4.498897,14.732864,4.615760,0,17.762591,6.347593,16.294946,4.888463,15.617108,6.359908,62.306419,88.055478,48.491568,178.321283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.093,3.27719,0.09853,-1.47949,0.00115,0.00140,0.00075,0.00046,0.00091,0.00122,0.00207,0.00399,14.773378,10.570723,13.654998,10.272476,14.660671,9.180727,13.476617,8.126359,14.050806,8.070793,14.722775,8.001232,16.189417,7.961644,14.808932,4.493599,14.722348,4.615179,0,17.750403,6.342804,16.282779,4.886819,15.609285,6.362577,62.242505,87.907438,48.152734,178.449623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.094,3.27715,0.09871,-1.47858,0.00108,0.00131,0.00071,0.00049,0.00098,0.00120,0.00208,0.00388,14.764635,10.571335,13.641018,10.272906,14.650431,9.180617,13.462707,8.129947,14.033629,8.072267,14.708165,8.002924,16.173043,7.960694,14.853336,4.348651,14.710615,4.617335,0,17.740226,6.339334,16.269182,4.884068,15.601278,6.363074,62.223866,87.761275,47.741404,178.609590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.095,3.27742,0.09854,-1.47842,0.00095,0.00136,0.00068,0.00049,0.00097,0.00118,0.00198,0.00454,14.755927,10.571926,13.628508,10.273059,14.641347,9.179819,13.448883,8.134828,14.014561,8.074779,14.693407,8.004874,16.154635,7.960129,14.883545,4.225731,14.697462,4.621247,0,17.731016,6.337665,16.255021,4.880901,15.593698,6.362308,62.244146,87.625238,47.313385,178.729026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.096,3.27777,0.09815,-1.47804,0.00105,0.00132,0.00068,0.00050,0.00097,0.00121,0.00177,0.00458,14.746635,10.572167,13.617893,10.273040,14.633324,9.178295,13.435212,8.140088,13.997870,8.077502,14.679639,8.007361,16.134476,7.959817,14.843171,4.300375,14.682714,4.625822,0,17.721623,6.338243,16.241230,4.878064,15.587226,6.361296,62.295691,87.507266,46.928178,178.730212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.097,3.27757,0.09841,-1.47873,0.00139,0.00129,0.00068,0.00053,0.00097,0.00124,0.00159,0.00494,14.736149,10.571732,13.609587,10.272949,14.626260,9.176011,13.421763,8.144823,13.987757,8.079614,14.667980,8.010661,16.112873,7.959633,14.677136,4.744179,14.666210,4.629976,0,17.710913,6.341500,16.228733,4.876293,15.582529,6.361036,62.370761,87.415200,46.644685,178.536641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.098,3.27684,0.09863,-1.47896,0.00138,0.00128,0.00069,0.00055,0.00095,0.00127,0.00166,0.00475,14.724483,10.570517,13.603527,10.272713,14.619915,9.173133,13.408685,8.148591,13.985221,8.080649,14.658598,8.014821,16.091123,7.959624,14.392266,5.541969,14.648440,4.632927,0,17.698474,6.347024,16.217972,4.875802,15.579456,6.361745,62.457639,87.352074,46.493513,178.129492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.099,3.27651,0.09843,-1.47820,0.00137,0.00130,0.00068,0.00055,0.00091,0.00122,0.00171,0.00524,14.712526,10.568727,13.598980,10.272008,14.613850,9.170113,13.396242,8.151598,13.986729,8.080638,14.650320,8.019569,16.071924,7.960084,14.082889,6.414580,14.630811,4.634320,0,17.684910,6.353217,16.208708,4.876073,15.576703,6.362526,62.538979,87.314133,46.465274,177.571476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.100,3.27692,0.09822,-1.47850,0.00130,0.00145,0.00066,0.00055,0.00090,0.00111,0.00167,0.00566,14.701236,10.566590,13.595160,10.270496,14.607611,9.167421,13.384705,8.154099,13.988410,8.079649,14.641871,8.024608,16.058081,7.961322,13.849956,7.062874,14.614801,4.633830,0,17.670906,6.358390,16.200650,4.876531,15.572878,6.362401,62.597011,87.297108,46.547555,176.931471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.101,3.27744,0.09872,-1.47835,0.00119,0.00148,0.00065,0.00051,0.00088,0.00081,0.00133,0.00545,14.691550,10.564332,13.591282,10.267845,14.600750,9.165522,13.374342,8.156346,13.986434,8.077755,14.631997,8.029637,16.052335,7.963643,13.792827,7.192400,14.601863,4.631148,0,17.657134,6.360878,16.193506,4.876608,15.566609,6.360411,62.614323,87.296781,46.727668,176.278046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.102,3.27758,0.09881,-1.47888,0.00109,0.00152,0.00063,0.00052,0.00084,0.00075,0.00127,0.00561,14.683600,10.562103,13.586638,10.264192,14.593021,9.164529,13.365199,8.158315,13.979088,8.075131,14.620423,8.034270,16.054380,7.967066,13.935624,6.730681,14.592297,4.626590,0,17.643713,6.360128,16.186866,4.876160,15.557454,6.356474,62.590350,87.311311,46.979927,175.665103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.103,3.27727,0.09856,-1.47812,0.00107,0.00148,0.00063,0.00053,0.00080,0.00073,0.00114,0.00575,14.676373,10.559941,13.580626,10.260326,14.584473,9.164062,13.357010,8.159597,13.967650,8.072097,14.608260,8.037991,16.059607,7.971201,14.196117,5.919004,14.584770,4.621362,0,17.629985,6.357154,16.180153,4.875635,15.546283,6.351758,62.548352,87.342218,47.260273,175.125812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.104,3.27666,0.09869,-1.47842,0.00107,0.00144,0.00062,0.00052,0.00075,0.00078,0.00119,0.00540,14.668772,10.557876,13.572650,10.257090,14.575173,9.163704,13.349483,8.159752,13.953623,8.068986,14.596723,8.040277,16.063079,7.975629,14.484030,5.022390,14.577825,4.616733,0,17.615231,6.353091,16.172783,4.875526,15.534066,6.347519,62.513386,87.391279,47.523257,174.691773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.105,3.27630,0.09907,-1.48087,0.00106,0.00139,0.00067,0.00052,0.00077,0.00079,0.00172,0.00482,14.659719,10.555939,13.562137,10.255311,14.565190,9.163038,13.342325,8.158354,13.938501,8.066129,14.587005,8.040615,16.059928,7.979938,14.709871,4.303634,14.570025,4.613960,0,17.598748,6.349069,16.164175,4.876315,15.521764,6.344997,62.510223,87.460177,47.723940,174.394076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.106,3.27642,0.09898,-1.47911,0.00099,0.00151,0.00070,0.00054,0.00081,0.00074,0.00220,0.00528,14.649076,10.554154,13.549414,10.255185,14.554594,9.161819,13.335151,8.155450,13.923315,8.063749,14.579229,8.039079,16.048447,7.984127,14.821218,3.920052,14.560840,4.613596,0,17.580501,6.345928,16.154230,4.877942,15.509850,6.344384,62.549923,87.546367,47.841463,174.239573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.107,3.27684,0.09884,-1.47942,0.00067,0.00152,0.00067,0.00055,0.00080,0.00073,0.00235,0.00538,14.638040,10.552542,13.536086,10.256013,14.543455,9.160037,13.327442,8.151763,13.908435,8.061925,14.572005,8.036569,16.031397,7.988772,14.818050,3.879862,14.551021,4.615200,0,17.561403,6.344105,16.143516,4.879584,15.498113,6.344398,62.624170,87.641316,47.889011,174.200860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.108,3.27729,0.09922,-1.47881,0.00073,0.00129,0.00067,0.00054,0.00078,0.00073,0.00235,0.00544,14.627907,10.551120,13.523853,10.257027,14.531845,9.157699,13.318670,8.148068,13.894184,8.060722,14.563828,8.034050,16.011881,7.994494,14.704309,4.180004,14.541420,4.618256,0,17.542434,6.344005,16.132653,4.880359,15.486288,6.343646,62.723178,87.736040,47.882345,174.247939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.109,3.27743,0.09928,-1.48071,0.00076,0.00127,0.00069,0.00057,0.00079,0.00069,0.00236,0.00500,14.619956,10.549907,13.514387,10.257472,14.519835,9.154816,13.308317,8.145127,13.880880,8.060202,14.553215,8.032467,15.992971,8.001902,14.484595,4.815292,14.532870,4.622247,0,17.524574,6.346016,16.122256,4.879401,15.474119,6.340759,62.837146,87.821585,47.837118,174.351129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.110,3.27724,0.09923,-1.47850,0.00081,0.00131,0.00072,0.00057,0.00080,0.00069,0.00236,0.00492,14.614526,10.548937,13.507960,10.257085,14.507547,9.151526,13.296329,8.143105,13.868562,8.060273,14.539731,8.032057,15.976482,8.011127,14.194555,5.679839,14.525521,4.626627,0,17.508571,6.349756,16.112624,4.876553,15.461774,6.335541,62.955434,87.890386,47.763929,174.495730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.111,3.27712,0.09919,-1.47873,0.00086,0.00123,0.00097,0.00058,0.00077,0.00069,0.00230,0.00478,14.610636,10.548269,13.502868,10.256303,14.495174,9.148144,13.283309,8.141332,13.856877,8.060624,14.524419,8.032044,15.962445,8.021626,13.913726,6.525413,14.518556,4.630811,0,17.494844,6.353749,16.103616,4.872664,15.450017,6.329450,63.066216,87.936846,47.666237,174.688215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.112,3.27716,0.09955,-1.47789,0.00130,0.00128,0.00139,0.00059,0.00071,0.00079,0.00225,0.00483,14.607203,10.547959,13.497254,10.255615,14.482914,9.145001,13.269908,8.139070,13.845443,8.060925,14.508433,8.031576,15.950759,8.032800,13.724967,7.093018,14.511083,4.634207,0,17.483793,6.356438,16.095055,4.868658,15.439656,6.324071,63.157575,87.955514,47.546960,174.936660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.113,3.27705,0.09962,-1.47881,0.00158,0.00134,0.00140,0.00061,0.00072,0.00081,0.00230,0.00458,14.603157,10.548064,13.489294,10.255503,14.470965,9.142421,13.256772,8.135603,13.833882,8.060856,14.492919,8.029814,15.941324,8.044058,13.709638,7.128252,14.502224,4.636233,0,17.475795,6.356297,16.086771,4.865446,15.431486,6.320963,63.217846,87.941079,47.409070,175.248585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.114,3.27680,0.09938,-1.47858,0.00174,0.00145,0.00138,0.00062,0.00071,0.00081,0.00229,0.00513,14.598033,10.548463,13.478591,10.256153,14.459506,9.140498,13.244170,8.131070,13.822054,8.060373,14.478541,8.026503,15.934266,8.055042,13.878155,6.594567,14.491761,4.636558,0,17.470410,6.353187,16.078813,4.863414,15.425577,6.320530,63.247263,87.894660,47.258092,175.605196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.115,3.27697,0.09961,-1.47865,0.00178,0.00159,0.00135,0.00060,0.00074,0.00082,0.00196,0.00524,14.592212,10.548792,13.466768,10.257331,14.448689,9.138998,13.231838,8.126825,13.810150,8.059827,14.465288,8.022207,15.930025,8.065718,14.140656,5.763341,14.480408,4.635213,0,17.466039,6.348939,16.071550,4.862201,15.420983,6.321540,63.262878,87.826469,47.103164,175.950505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.116,3.27759,0.09985,-1.47804,0.00185,0.00158,0.00135,0.00060,0.00072,0.00082,0.00158,0.00514,14.586143,10.548667,13.455601,10.258772,14.438662,9.137661,13.219476,8.124314,13.798388,8.059598,14.453096,8.017556,15.929065,8.076083,14.399690,4.929250,14.468952,4.632254,0,17.460994,6.345531,16.065370,4.861387,15.416679,6.322639,63.283014,87.747409,46.953695,176.225711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.117,3.27794,0.09963,-1.47873,0.00189,0.00143,0.00205,0.00059,0.00070,0.00081,0.00150,0.00490,14.580268,10.547711,13.446838,10.260210,14.429572,9.136231,13.206784,8.124958,13.786984,8.060060,14.441903,8.013174,15.931824,8.086128,14.559162,4.383074,14.458162,4.627745,0,17.453605,6.344912,16.060661,4.860560,15.411651,6.322485,63.325676,87.668252,46.818982,176.372722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.118,3.27769,0.09942,-1.47690,0.00184,0.00149,0.00211,0.00059,0.00073,0.00077,0.00161,0.00472,14.574667,10.545926,13.440973,10.261413,14.421359,9.134549,13.193676,8.129033,13.776106,8.061152,14.431614,8.009503,15.937640,8.095821,14.587102,4.231054,14.448200,4.622003,0,17.443081,6.347705,16.057597,4.859496,15.405475,6.320490,63.393751,87.593701,46.703031,176.367050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
