"Time","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","57 lHL swoff","56 lHL swon","55 rFL swoff","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
1.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.530304,66.812820,95.477570,75.259865,5.250082,16.944714,4.694555,17.044975,6.028233,19.243931,0,3.789872,15.868740,6.138846,12.985358,7.759444,17.182772,7.929645,16.335924,8.022965,15.680415,8.427232,15.189197,9.033465,16.421999,10.353192,15.920153,10.444217,16.964788,0,0.00160,0.00098,0.00139,0.00104,0.00086,0.00088,0.00142,0.00064,-1.47916,0.10027,3.27729,,
1.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.048416,67.627747,95.591019,75.810211,5.245392,16.943037,4.691307,17.033150,6.029177,19.233862,0,3.789971,15.858767,6.140433,13.030731,7.759165,17.172701,7.915018,16.325150,7.992294,15.670093,8.415772,15.181060,9.023335,16.412590,10.344976,15.915951,10.442189,16.962948,0,0.00159,0.00100,0.00133,0.00106,0.00085,0.00087,0.00140,0.00065,-1.47995,0.10005,3.27707,,
1.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.670547,67.670677,95.611557,76.289352,5.245090,16.941532,4.686734,17.028593,6.029440,19.225449,0,3.787418,15.845589,6.136730,13.088764,7.757412,17.160685,7.901787,16.309902,7.975620,15.656198,8.410382,15.169165,9.012064,16.401304,10.336809,15.911425,10.438767,16.959953,0,0.00151,0.00101,0.00121,0.00108,0.00080,0.00087,0.00130,0.00065,-1.47957,0.09976,3.27684,,
1.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.963623,67.244453,95.575630,76.725220,5.247455,16.940130,4.681354,17.028450,6.029292,19.218042,0,3.783252,15.830462,6.129814,13.154490,7.754764,17.147486,7.889405,16.291937,7.967453,15.640130,8.408680,15.154986,9.000099,16.388880,10.328671,15.906700,10.434499,16.956261,0,0.00135,0.00105,0.00114,0.00108,0.00078,0.00083,0.00126,0.00065,-1.47493,0.09990,3.27661,,
1.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.256683,66.818230,95.539703,77.161087,5.249820,16.938728,4.675974,17.028309,6.029142,19.210634,0,3.779086,15.815336,6.122898,13.220217,7.752117,17.134287,7.877023,16.273970,7.959285,15.624063,8.406978,15.140807,8.988134,16.376455,10.320533,15.901977,10.430231,16.952566,0,0.00124,0.00109,0.00112,0.00108,0.00080,0.00081,0.00126,0.00065,-1.47745,0.10005,3.27671,,
1.810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.549744,66.391998,95.503777,77.596954,5.252185,16.937326,4.670595,17.028166,6.028993,19.203228,0,3.774921,15.800210,6.115982,13.285943,7.749469,17.121088,7.864641,16.256004,7.951118,15.607996,8.405276,15.126629,8.976170,16.364029,10.312394,15.897252,10.425962,16.948874,0,0.00103,0.00112,0.00112,0.00104,0.00082,0.00084,0.00127,0.00064,-1.47931,0.09972,3.27701,,
1.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.997421,65.767380,95.360336,77.915840,5.252385,16.937519,4.668444,17.022688,6.031008,19.193790,0,3.774954,15.780465,6.104709,13.354088,7.747283,17.110857,7.857637,16.240961,7.944981,15.596663,8.398809,15.110847,8.964655,16.353035,10.302899,15.892071,10.419163,16.941441,0,0.00099,0.00112,0.00118,0.00104,0.00082,0.00083,0.00120,0.00063,-1.48111,0.09961,3.27713,,
1.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.539047,65.022194,95.151558,78.163635,5.251270,16.938681,4.668254,17.013966,6.034337,19.183121,0,3.777540,15.757913,6.090790,13.423703,7.745378,17.102430,7.853901,16.227695,7.940079,15.588205,8.389448,15.094089,8.953414,16.342911,10.292582,15.886611,10.410824,16.931734,0,0.00098,0.00113,0.00115,0.00101,0.00084,0.00080,0.00105,0.00063,-1.47917,0.09986,3.27713,,
1.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.080673,64.277008,94.942787,78.411423,5.250155,16.939842,4.668066,17.005243,6.037666,19.172451,0,3.780126,15.735359,6.076870,13.493319,7.743472,17.094004,7.850165,16.214430,7.935177,15.579748,8.380087,15.077332,8.942172,16.332785,10.282263,15.881150,10.402486,16.922029,0,0.00101,0.00111,0.00113,0.00100,0.00085,0.00081,0.00104,0.00062,-1.47992,0.09979,3.27732,,
1.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.622299,63.531822,94.734009,78.659218,5.249040,16.941004,4.667876,16.996521,6.040996,19.161781,0,3.782711,15.712807,6.062951,13.562934,7.741567,17.085577,7.846429,16.201164,7.930274,15.571291,8.370726,15.060575,8.930931,16.322660,10.271945,15.875690,10.394147,16.912323,0,0.00105,0.00112,0.00109,0.00096,0.00084,0.00082,0.00103,0.00061,-1.47922,0.09945,3.27762,,
1.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.502869,63.172432,94.339615,78.911400,5.247424,16.938013,4.668385,16.987890,6.043790,19.153446,0,3.780082,15.700581,6.049453,13.635962,7.740409,17.080334,7.845273,16.191132,7.930185,15.562096,8.367016,15.048485,8.921346,16.315283,10.262241,15.869412,10.387716,16.904505,0,0.00107,0.00112,0.00110,0.00097,0.00084,0.00081,0.00101,0.00061,-1.47768,0.09948,3.27746,,
1.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.981705,63.047501,93.832413,79.166252,5.245503,16.932499,4.669319,16.979311,6.046260,19.146532,0,3.774282,15.694630,6.036211,13.711064,7.739706,17.077026,7.845684,16.183065,7.933021,15.552453,8.366739,15.039230,8.912767,16.309576,10.252911,15.862637,10.382444,16.897831,0,0.00110,0.00111,0.00108,0.00099,0.00078,0.00081,0.00093,0.00062,-1.47947,0.09965,3.27700,,
1.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.460556,62.922569,93.325218,79.421104,5.243583,16.926985,4.670252,16.970734,6.048730,19.139618,0,3.768483,15.688679,6.022970,13.786167,7.739003,17.073717,7.846096,16.174997,7.935856,15.542809,8.366464,15.029977,8.904189,16.303871,10.243581,15.855861,10.377173,16.891157,0,0.00113,0.00113,0.00108,0.00103,0.00076,0.00077,0.00096,0.00062,-1.47901,0.09956,3.27687,,
1.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.939392,62.797638,92.818016,79.675949,5.241663,16.921471,4.671185,16.962156,6.051200,19.132702,0,3.762684,15.682729,6.009728,13.861269,7.738300,17.070410,7.846507,16.166931,7.938692,15.533166,8.366187,15.020723,8.895611,16.298164,10.234250,15.849086,10.371902,16.884483,0,0.00118,0.00116,0.00108,0.00105,0.00073,0.00074,0.00096,0.00061,-1.47895,0.09939,3.27695,,
1.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.320038,62.741798,92.413719,79.941566,5.237410,16.915485,4.669490,16.954180,6.049551,19.128819,0,3.761429,15.675250,6.001596,13.925779,7.736136,17.058817,7.847627,16.155296,7.937646,15.519016,8.370458,15.009714,8.886650,16.288961,10.224707,15.840369,10.367046,16.874525,0,0.00116,0.00116,0.00098,0.00103,0.00074,0.00073,0.00094,0.00062,-1.48240,0.09948,3.27702,,
1.820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.641006,62.727943,92.071953,80.213722,5.231739,16.909212,4.666198,16.946569,6.045397,19.126774,0,3.762936,15.666843,5.996568,13.983852,7.733085,17.042191,7.849178,16.141495,7.934242,15.502128,8.377491,14.997639,8.877458,16.277632,10.215033,15.830474,10.362444,16.862572,0,0.00115,0.00113,0.00088,0.00109,0.00073,0.00072,0.00101,0.00062,-1.48135,0.09970,3.27710,,
1.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.961960,62.714088,91.730194,80.485870,5.226068,16.902941,4.662905,16.938959,6.041243,19.124731,0,3.764443,15.658438,5.991540,14.041924,7.730033,17.025564,7.850729,16.127693,7.930837,15.485239,8.384524,14.985563,8.868264,16.266304,10.205359,15.820578,10.357841,16.850616,0,0.00119,0.00111,0.00087,0.00111,0.00074,0.00072,0.00102,0.00062,-1.48062,0.09965,3.27727,,
1.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.282928,62.700233,91.388428,80.758026,5.220397,16.896669,4.659613,16.931349,6.037089,19.122688,0,3.765950,15.650031,5.986513,14.099998,7.726981,17.008938,7.852279,16.113892,7.927433,15.468350,8.391558,14.973488,8.859072,16.254974,10.195685,15.810682,10.353238,16.838663,0,0.00145,0.00110,0.00087,0.00111,0.00074,0.00072,0.00099,0.00062,-1.47896,0.09955,3.27750,,
1.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.213135,62.405128,91.188324,81.029617,5.211985,16.891144,4.660053,16.923492,6.037172,19.119349,0,3.764318,15.640982,5.992206,14.151747,7.729484,17.003666,7.852661,16.095989,7.925282,15.449127,8.390370,14.957840,8.849129,16.239964,10.186072,15.797503,10.347402,16.828363,0,0.00183,0.00106,0.00087,0.00111,0.00070,0.00069,0.00095,0.00062,-1.47854,0.09972,3.27717,,
1.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.513596,61.939098,91.074310,81.300873,5.201908,16.886072,4.662760,16.915487,6.039829,19.115223,0,3.760780,15.631541,6.004413,14.199654,7.735361,17.005293,7.852332,16.075592,7.923895,15.428486,8.384186,14.940020,8.838731,16.222713,10.176497,15.782326,10.340816,16.819069,0,0.00193,0.00101,0.00085,0.00108,0.00068,0.00069,0.00093,0.00059,-1.47839,0.09990,3.27648,,
1.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.814056,61.473072,90.960297,81.572121,5.191831,16.881001,4.665468,16.907480,6.042487,19.111097,0,3.757241,15.622101,6.016621,14.247561,7.741238,17.006922,7.852003,16.055197,7.922508,15.407844,8.378002,14.922200,8.828332,16.205465,10.166920,15.767150,10.334229,16.809772,0,0.00197,0.00098,0.00080,0.00105,0.00068,0.00068,0.00092,0.00058,-1.47870,0.09976,3.27664,,
1.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.114532,61.007046,90.846283,81.843376,5.181753,16.875929,4.668175,16.899475,6.045144,19.106972,0,3.753702,15.612660,6.028829,14.295467,7.747116,17.008549,7.851674,16.034800,7.921121,15.387202,8.371818,14.904380,8.817934,16.188215,10.157344,15.751973,10.327643,16.800478,0,0.00200,0.00095,0.00079,0.00104,0.00068,0.00066,0.00092,0.00056,-1.47651,0.09975,3.27732,,
1.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.357346,60.643856,90.550735,82.097076,5.172290,16.872707,4.667563,16.896448,6.043067,19.097353,0,3.753680,15.595757,6.043041,14.349132,7.751942,17.012239,7.848734,16.020985,7.920323,15.367068,8.366407,14.885157,8.807737,16.174393,10.149181,15.741173,10.322182,16.789465,0,0.00228,0.00093,0.00080,0.00104,0.00070,0.00066,0.00094,0.00056,-1.47680,0.10006,3.27712,,
1.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.565125,60.343166,90.144867,82.340118,5.163201,16.870611,4.664933,16.896448,6.038114,19.084398,0,3.755794,15.574321,6.058473,14.406296,7.756129,17.017185,7.844207,16.011169,7.919884,15.347242,8.361468,14.865080,8.797664,16.162653,10.141879,15.733031,10.317403,16.777407,0,0.00241,0.00091,0.00080,0.00106,0.00070,0.00067,0.00098,0.00057,-1.47875,0.10013,3.27636,,
1.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.772903,60.042477,89.738998,82.583160,5.154111,16.868515,4.662303,16.896448,6.033160,19.071444,0,3.757908,15.552883,6.073904,14.463460,7.760316,17.022129,7.839680,16.001354,7.919445,15.327417,8.356528,14.845003,8.787590,16.150913,10.134576,15.724890,10.312625,16.765348,0,0.00257,0.00088,0.00080,0.00111,0.00068,0.00069,0.00097,0.00057,-1.47886,0.09994,3.27625,,
1.830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.980698,59.741787,89.333130,82.826202,5.145022,16.866419,4.659674,16.896448,6.028206,19.058487,0,3.760022,15.531446,6.089335,14.520623,7.764503,17.027073,7.835153,15.991539,7.919005,15.307592,8.351589,14.824926,8.777517,16.139174,10.127274,15.716748,10.307847,16.753292,0,0.00296,0.00089,0.00081,0.00119,0.00064,0.00067,0.00097,0.00056,-1.47983,0.10017,3.27655,,
1.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.343033,59.401806,88.865326,82.951752,5.136909,16.865223,4.650951,16.896448,6.027946,19.048212,0,3.760852,15.516359,6.099239,14.582376,7.773520,17.032944,7.834826,15.970498,7.922054,15.287553,8.350977,14.811698,8.768506,16.130699,10.117336,15.706536,10.302845,16.739729,0,0.00313,0.00102,0.00076,0.00122,0.00064,0.00069,0.00097,0.00055,-1.47853,0.10046,3.27705,,
1.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.799301,59.037945,88.359879,83.005905,5.129388,16.864573,4.638526,16.896448,6.030538,19.039564,0,3.760901,15.505131,6.105784,14.646919,7.785472,17.039379,7.837050,15.942634,7.927222,15.267384,8.352994,14.802632,8.760140,16.124212,10.105798,15.695065,10.297707,16.725254,0,0.00314,0.00106,0.00075,0.00127,0.00063,0.00070,0.00096,0.00055,-1.47891,0.10031,3.27766,,
1.833,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,146.255585,58.674080,87.854439,83.060051,5.121869,16.863922,4.626101,16.896448,6.033130,19.030916,0,3.760951,15.493903,6.112329,14.711461,7.797425,17.045815,7.839276,15.914770,7.932391,15.247214,8.355011,14.793567,8.751775,16.117725,10.094260,15.683595,10.292568,16.710777,0,0.00309,0.00107,0.00077,0.00132,0.00062,0.00071,0.00094,0.00056,-1.47947,0.10044,3.27761,,
1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.711853,58.310219,87.348991,83.114204,5.114348,16.863272,4.613677,16.896448,6.035721,19.022268,0,3.761001,15.482675,6.118875,14.776004,7.809377,17.052250,7.841501,15.886906,7.937560,15.227044,8.357028,14.784500,8.743410,16.111238,10.082722,15.672124,10.287430,16.696302,0,0.00303,0.00107,0.00076,0.00142,0.00063,0.00069,0.00095,0.00056,-1.48019,0.10082,3.27715,,
1.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.961258,57.760254,86.880188,83.204590,5.108930,16.861879,4.600456,16.896448,6.035936,19.011770,0,3.762731,15.468740,6.122137,14.842235,7.812767,17.060743,7.843797,15.862346,7.943030,15.213494,8.355303,14.775868,8.734235,16.100897,10.071888,15.657508,10.280664,16.681671,0,0.00299,0.00113,0.00075,0.00144,0.00062,0.00070,0.00094,0.00057,-1.47917,0.10070,3.27698,,
1.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.084961,57.097187,86.433647,83.316994,5.104788,16.860039,4.586752,16.896448,6.034705,19.000149,0,3.765482,15.453157,6.123405,14.909492,7.810953,17.070488,7.846136,15.839793,7.948685,15.203966,8.351304,14.767500,8.724568,16.088213,10.061481,15.640982,10.272910,16.666948,0,0.00297,0.00123,0.00075,0.00143,0.00062,0.00071,0.00094,0.00058,-1.47831,0.10062,3.27698,,
1.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.208649,56.434120,85.987114,83.429390,5.100646,16.858196,4.573048,16.896448,6.033474,18.988525,0,3.768234,15.437576,6.124672,14.976750,7.809139,17.080233,7.848475,15.817241,7.954340,15.194439,8.347306,14.759131,8.714901,16.075529,10.051074,15.624455,10.265157,16.652224,0,0.00307,0.00127,0.00074,0.00137,0.00064,0.00074,0.00093,0.00059,-1.47617,0.10094,3.27693,,
1.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.332352,55.771053,85.540573,83.541794,5.096505,16.856356,4.559344,16.896448,6.032244,18.976904,0,3.770985,15.421995,6.125940,15.044008,7.807324,17.089977,7.850813,15.794688,7.959994,15.184911,8.343307,14.750763,8.705235,16.062845,10.040668,15.607929,10.257402,16.637501,0,0.00313,0.00144,0.00073,0.00127,0.00060,0.00076,0.00090,0.00059,-1.47918,0.10101,3.27685,,
1.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.397705,54.984016,85.175591,83.765587,5.094951,16.856483,4.544426,16.896448,6.030936,18.968376,0,3.770975,15.409088,6.124218,15.092916,7.808222,17.097969,7.856918,15.770774,7.962767,15.167168,8.344140,14.733756,8.693471,16.048079,10.030482,15.594257,10.248795,16.623650,0,0.00335,0.00149,0.00072,0.00122,0.00058,0.00073,0.00091,0.00058,-1.47952,0.10080,3.27687,,
1.840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.427597,54.121643,84.860168,84.057076,5.094970,16.857809,4.528771,16.896448,6.029582,18.961725,0,3.769285,15.397807,6.120679,15.130672,7.810768,17.104898,7.865312,15.746031,7.963789,15.144432,8.347909,14.711500,8.680435,16.032049,10.020432,15.582318,10.239666,16.610331,0,0.00342,0.00159,0.00071,0.00116,0.00059,0.00072,0.00086,0.00058,-1.47885,0.10094,3.27695,,
1.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.457504,53.259274,84.544754,84.348557,5.094989,16.859135,4.513117,16.896448,6.028227,18.955076,0,3.767596,15.386525,6.117140,15.168429,7.813314,17.111826,7.873706,15.721289,7.964810,15.121696,8.351677,14.689244,8.667398,16.016020,10.010383,15.570380,10.230538,16.597010,0,0.00341,0.00184,0.00073,0.00112,0.00059,0.00107,0.00083,0.00058,-1.47856,0.10113,3.27665,,
1.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.487396,52.396900,84.229332,84.640045,5.095008,16.860458,4.497462,16.896448,6.026873,18.948427,0,3.765908,15.375244,6.113601,15.206186,7.815860,17.118755,7.882100,15.696547,7.965832,15.098961,8.355446,14.666988,8.654362,15.999990,10.000333,15.558442,10.221411,16.583691,0,0.00336,0.00252,0.00076,0.00118,0.00059,0.00234,0.00084,0.00057,-1.47906,0.10098,3.27612,,
1.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.193497,51.209465,84.043159,84.741158,5.089231,16.859640,4.487986,16.908758,6.023744,18.935034,0,3.767243,15.360262,6.107378,15.225674,7.821850,17.134068,7.889351,15.676548,7.970048,15.081378,8.353389,14.648844,8.642533,15.986127,9.989269,15.549031,10.211928,16.571419,0,0.00365,0.00321,0.00078,0.00134,0.00060,0.00239,0.00083,0.00056,-1.47855,0.10108,3.27642,,
1.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.310532,49.824482,83.935516,84.726578,5.079932,16.857519,4.482265,16.928549,6.019537,18.917545,0,3.770418,15.343031,6.099524,15.234058,7.829932,17.154474,7.895909,15.659433,7.976205,15.066926,8.347790,14.633196,8.631439,15.973582,9.977590,15.541156,10.202229,16.559784,0,0.00373,0.00375,0.00079,0.00135,0.00060,0.00242,0.00086,0.00057,-1.47776,0.10133,3.27726,,
1.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.427551,48.439499,83.827881,84.711998,5.070632,16.855398,4.476543,16.948339,6.015329,18.900055,0,3.773592,15.325800,6.091671,15.242443,7.838015,17.174881,7.902467,15.642318,7.982362,15.052475,8.342192,14.617549,8.620345,15.961038,9.965910,15.533280,10.192532,16.548149,0,0.00373,0.01223,0.00081,0.00140,0.00059,0.00243,0.00087,0.00057,-1.47983,0.10135,3.27768,,
1.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.544586,47.054516,83.720245,84.697411,5.061333,16.853277,4.470821,16.968130,6.011122,18.882565,0,3.776766,15.308570,6.083817,15.250829,7.846097,17.195288,7.909025,15.625203,7.988519,15.038024,8.336593,14.601902,8.609250,15.948493,9.954230,15.525405,10.182833,16.536514,0,0.00373,0.02125,0.00081,0.00144,0.00058,0.00245,0.00086,0.00060,-1.47920,0.10138,3.27783,,
1.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.495605,45.934467,83.769081,84.555229,5.054972,16.855309,4.466915,17.008953,6.010126,18.859741,0,3.775871,15.292726,6.079898,15.258451,7.852714,17.221760,7.914886,15.619485,7.991524,15.033371,8.328323,14.589210,8.601161,15.937887,9.943678,15.512884,10.172414,16.523985,0,0.00347,0.02277,0.00083,0.00146,0.00059,0.00245,0.00085,0.00060,-1.48103,0.10152,3.27771,,
1.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.345718,44.975426,83.913002,84.335503,5.050396,16.859865,4.464112,17.062559,6.011080,18.833677,0,3.772504,15.277725,6.078372,15.265612,7.858439,17.251917,7.920324,15.620694,7.992613,15.034674,8.318432,14.578313,8.594896,15.928458,9.933810,15.497542,10.161558,16.510914,0,0.00334,0.03379,0.00082,0.00145,0.00059,0.00247,0.00084,0.00060,-1.47865,0.10159,3.27740,,
1.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.195847,44.016384,84.056931,84.115768,5.045821,16.864420,4.461310,17.116165,6.012034,18.807611,0,3.769136,15.262725,6.076846,15.272771,7.864164,17.282074,7.925762,15.621902,7.993702,15.035975,8.308539,14.567417,8.588633,15.919030,9.923943,15.482200,10.150702,16.497843,0,0.00320,0.04232,0.00082,0.00142,0.00061,0.00247,0.00082,0.00059,-1.47936,0.10151,3.27719,,
1.850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.045959,43.057343,84.200851,83.896042,5.041246,16.868975,4.458507,17.169771,6.012989,18.781548,0,3.765768,15.247725,6.075320,15.279931,7.869890,17.312231,7.931200,15.623112,7.994791,15.037278,8.298648,14.556520,8.582369,15.909601,9.914074,15.466857,10.139846,16.484772,0,0.00285,0.04539,0.00079,0.00136,0.00062,0.00245,0.00080,0.00060,-1.48116,0.10155,3.27704,,
1.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.883545,42.314800,84.431343,83.800453,5.035707,16.874889,4.445490,17.215534,6.011127,18.769623,0,3.765649,15.234027,6.076859,15.283884,7.881833,17.352615,7.932309,15.616280,7.992433,15.034362,8.286945,14.548840,8.575785,15.899200,9.907669,15.455914,10.130648,16.475368,0,0.00262,0.05166,0.00079,0.00130,0.00061,0.00246,0.00078,0.00063,-1.48008,0.10175,3.27716,,
1.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.713516,41.703827,84.714447,83.780312,5.029584,16.881628,4.426267,17.256531,6.007555,18.766294,0,3.767504,15.221122,6.080260,15.285889,7.897555,17.399216,7.930787,15.604560,7.987980,15.028882,8.274142,14.543113,8.569006,15.888207,9.903368,15.447646,10.122458,16.468193,0,0.00260,0.06257,0.00080,0.00127,0.00061,0.00268,0.00078,0.00065,-1.47993,0.10166,3.27747,,
1.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.543472,41.092857,84.997543,83.760162,5.023460,16.888367,4.407043,17.297527,6.003984,18.762964,0,3.769360,15.208217,6.083662,15.287892,7.913277,17.445814,7.929265,15.592841,7.983528,15.023403,8.261339,14.537387,8.562227,15.877215,9.899067,15.439378,10.114268,16.461016,0,0.00263,0.09400,0.00081,0.00127,0.00061,0.00387,0.00079,0.00065,-1.47807,0.10160,3.27749,,
1.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.373444,40.481884,85.280647,83.740021,5.017336,16.895105,4.387820,17.338524,6.000412,18.759636,0,3.771215,15.195312,6.087063,15.289897,7.928999,17.492414,7.927743,15.581122,7.979075,15.017923,8.248536,14.531660,8.555449,15.866223,9.894767,15.431108,10.106078,16.453840,0,0.00279,0.11845,0.00081,0.00118,0.00063,0.00412,0.00076,0.00063,-1.47621,0.10179,3.27734,,
1.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.826141,40.106339,85.430824,83.759727,5.011818,16.896416,4.377744,17.380442,5.996656,18.748783,0,3.770307,15.185425,6.088869,15.291760,7.937088,17.527740,7.922508,15.571046,7.975966,15.010425,8.240233,14.520076,8.547549,15.854525,9.889149,15.424610,10.096067,16.447132,0,0.00302,0.14272,0.00081,0.00118,0.00063,0.00420,0.00077,0.00062,-1.48103,0.10185,3.27681,,
1.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.049576,39.873859,85.500229,83.803642,5.006668,16.894426,4.373227,17.422918,5.992789,18.733358,0,3.767720,15.177372,6.089705,15.293539,7.940536,17.556215,7.915015,15.561967,7.973674,15.001698,8.234666,14.504931,8.538968,15.842398,9.882730,15.419188,10.084949,16.440706,0,0.00331,0.15066,0.00082,0.00120,0.00063,0.00420,0.00079,0.00061,-1.48083,0.10173,3.27605,,
1.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.273010,39.641380,85.569633,83.847565,5.001517,16.892439,4.368710,17.465397,5.988922,18.717936,0,3.765133,15.169319,6.090540,15.295317,7.943985,17.584690,7.907523,15.552888,7.971382,14.992972,8.229098,14.489787,8.530388,15.830271,9.876311,15.413765,10.073832,16.434282,0,0.00326,0.15514,0.00081,0.00122,0.00061,0.00417,0.00077,0.00061,-1.47984,0.10181,3.27618,,
