"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform"
2.479,0,0,1.977217,5.188816,0.000000,0.000000,5.282859,4.215656,3.539416,-1.48079
2.480,0,0,1.865111,5.190710,0.000000,0.000000,5.279793,4.212068,3.551017,-1.47853
2.481,0,0,1.765904,5.192329,0.000000,0.000000,5.276610,4.210439,3.554614,-1.47932
2.482,0,0,1.666698,5.193949,0.000000,0.000000,5.273388,4.208810,3.558211,-1.47867
2.483,0,0,1.567491,5.195569,0.000000,0.000000,5.270085,4.207182,3.561808,-1.47961
2.484,0,0,1.469683,5.197137,0.000000,0.000000,5.266744,4.205830,3.567064,-1.47760
2.485,0,0,1.376257,5.198547,0.000000,0.000000,5.263321,4.205346,3.577516,-1.47893
2.486,0,0,1.282832,5.199956,0.000000,0.000000,5.259861,4.204861,3.587967,-1.48052
2.487,0,0,1.189407,5.201366,0.000000,0.000000,5.256322,4.204376,3.598418,-1.48064
2.488,0,0,1.095713,5.202676,0.000000,0.000000,5.252756,4.203696,3.607090,-1.47982
2.489,0,0,1.001177,5.203676,0.000000,0.000000,5.249133,4.202402,3.610189,-1.47719
2.490,0,0,0.906642,5.204676,0.000000,0.000000,5.245494,4.201109,3.613288,-1.47982
2.491,0,0,0.812107,5.205676,0.000000,0.000000,5.241822,4.199815,3.616387,-1.47731
2.492,0,0,0.717063,5.206655,0.000000,0.000000,5.238137,4.198938,3.619265,-1.47828
2.493,0,0,0.620429,5.207566,0.000000,0.000000,5.234429,4.199363,3.621449,-1.47959
2.494,0,0,0.523795,5.208477,0.000000,0.000000,5.230711,4.199788,3.623633,-1.47745
2.495,0,0,0.427161,5.209388,0.000000,0.000000,5.226974,4.200213,3.625817,-1.47814
2.496,0,0,0.328183,5.210197,0.000000,0.000000,5.223237,4.200341,3.630148,-1.47570
2.497,0,0,0.221863,5.210687,0.000000,0.000000,5.219500,4.199537,3.641201,-1.47903
2.498,0,0,0.115544,5.211176,0.000000,0.000000,5.215777,4.198734,3.652255,-1.47977
2.499,0,0,0.009224,5.211665,0.000000,0.000000,5.212084,4.197930,3.663309,-1.47915
2.500,0,0,-0.094842,5.212104,0.000000,0.000000,5.208422,4.197958,3.671381,-1.47866
2.501,0,0,-0.191849,5.212383,0.000000,0.000000,5.204824,4.200588,3.670115,-1.47957
2.502,0,0,-0.288855,5.212662,0.000000,0.000000,5.201273,4.203218,3.668849,-1.47989
2.503,0,0,-0.385862,5.212941,0.000000,0.000000,5.197817,4.205849,3.667583,-1.47728
2.504,0,0,-0.478582,5.213152,0.000000,0.000000,5.194411,4.207791,3.667917,-1.48003
2.505,0,0,-0.557876,5.213154,0.000000,0.000000,5.191106,4.207576,3.673264,-1.47714
2.506,0,0,-0.637170,5.213155,0.000000,0.000000,5.187848,4.207360,3.678610,-1.47813
2.507,0,0,-0.716464,5.213157,0.000000,0.000000,5.184685,4.207145,3.683956,-1.48267
2.508,0,0,-0.788756,5.213095,0.000000,0.000000,5.181571,4.207049,3.687970,-1.47930
2.509,0,0,-0.839117,5.212834,0.000000,0.000000,5.178560,4.207327,3.687812,-1.47828
2.510,0,0,-0.889478,5.212573,0.000000,0.000000,5.175604,4.207604,3.687654,-1.47971
2.511,0,0,-0.939839,5.212312,0.000000,0.000000,5.172766,4.207881,3.687497,-1.48014
2.512,0,0,-0.983874,5.211981,0.000000,0.000000,5.169976,4.208502,3.688910,-1.47867
2.513,0,0,-1.008093,5.211433,0.000000,0.000000,5.167289,4.210199,3.695244,-1.47725
2.514,0,0,-1.032313,5.210885,0.000000,0.000000,5.164634,4.211895,3.701578,-1.48013
2.515,0,0,-1.056532,5.210337,0.000000,0.000000,5.162046,4.213592,3.707912,-1.47925
2.516,0,0,-1.079466,5.209744,0.000000,0.000000,5.159477,4.214754,3.713390,-1.47872
2.517,0,0,-1.098376,5.209012,0.000000,0.000000,5.156943,4.214241,3.716185,-1.47936
2.518,0,0,-1.117285,5.208280,0.000000,0.000000,5.154420,4.213727,3.718981,-1.47853
2.519,0,0,-1.136195,5.207547,0.000000,0.000000,5.151917,4.213214,3.721776,-1.47866
2.520,0,0,-1.155787,5.206752,0.000000,0.000000,5.149419,4.213058,3.724392,-1.47830
2.521,0,0,-1.177515,5.205763,0.000000,0.000000,5.146928,4.214022,3.726445,-1.48030
2.522,0,0,-1.199244,5.204773,0.000000,0.000000,5.144434,4.214986,3.728499,-1.48344
2.523,0,0,-1.220972,5.203784,0.000000,0.000000,5.141932,4.215950,3.730552,-1.47968
2.524,0,0,-1.246558,5.202752,0.000000,0.000000,5.139418,4.216957,3.731949,-1.48014
2.525,0,0,-1.284225,5.201591,0.000000,0.000000,5.136880,4.218101,3.731292,-1.47902
2.526,0,0,-1.321893,5.200428,0.000000,0.000000,5.134322,4.219244,3.730635,-1.47903
2.527,0,0,-1.359561,5.199266,0.000000,0.000000,5.131722,4.220388,3.729978,-1.47943
2.528,0,0,-1.397993,5.197997,0.000000,0.000000,5.129098,4.221995,3.730428,-1.47774
2.529,0,0,-1.438819,5.196391,0.000000,0.000000,5.126420,4.225052,3.734349,-1.48049
2.530,0,0,-1.479646,5.194784,0.000000,0.000000,5.123719,4.228110,3.738268,-1.47900
2.531,0,0,-1.520473,5.193178,0.000000,0.000000,5.120969,4.231168,3.742188,-1.47946
2.532,0,0,-1.559632,5.191560,0.000000,0.000000,5.118201,4.233793,3.745505,-1.48005
2.533,0,0,-1.593567,5.189905,0.000000,0.000000,5.115393,4.235065,3.746930,-1.48032
2.534,0,0,-1.627502,5.188251,0.000000,0.000000,5.112570,4.236336,3.748355,-1.47881
2.535,0,0,-1.661437,5.186595,0.000000,0.000000,5.109717,4.237608,3.749780,-1.47911
2.536,0,0,-1.692961,5.184957,0.000000,0.000000,5.106854,4.238426,3.751755,-1.47783
2.537,0,0,-1.716937,5.183366,0.000000,0.000000,5.103974,4.237825,3.755454,-1.47772
2.538,0,0,-1.740913,5.181775,0.000000,0.000000,5.101099,4.237225,3.759153,-1.47924
2.539,0,0,-1.764889,5.180184,0.000000,0.000000,5.098231,4.236624,3.762852,-1.47812
2.540,0,0,-1.787491,5.178571,0.000000,0.000000,5.095382,4.235544,3.765627,-1.47604
2.541,0,0,-1.805790,5.176888,0.000000,0.000000,5.092572,4.232964,3.765510,-1.47921
2.542,0,0,-1.824089,5.175205,0.000000,0.000000,5.089795,4.230383,3.765393,-1.47809
2.543,0,0,-1.842387,5.173522,0.000000,0.000000,5.087083,4.227803,3.765275,-1.47854
2.544,0,0,-1.860593,5.171864,0.000000,0.000000,5.084412,4.225820,3.766336,-1.47889
2.545,0,0,-1.878506,5.170287,0.000000,0.000000,5.081826,4.225710,3.771085,-1.47993
2.546,0,0,-1.896420,5.168709,0.000000,0.000000,5.079283,4.225600,3.775834,-1.48020
2.547,0,0,-1.914334,5.167132,0.000000,0.000000,5.076833,4.225491,3.780583,-1.47858
2.548,0,0,-1.932223,5.165529,0.000000,0.000000,5.074430,4.225587,3.786934,-1.47973
2.549,0,0,-1.950038,5.163846,0.000000,0.000000,5.072124,4.226330,3.798307,-1.47981
2.550,0,0,-1.967852,5.162164,0.000000,0.000000,5.069869,4.227073,3.809680,-1.48037
2.551,0,0,-1.985666,5.160481,0.000000,0.000000,5.067715,4.227816,3.821052,-1.47950
2.552,0,0,-2.002111,5.158787,0.000000,0.000000,5.065617,4.227942,3.831599,-1.48130
2.553,0,0,-2.014268,5.157056,0.000000,0.000000,5.063633,4.226134,3.839561,-1.47816
2.554,0,0,-2.026425,5.155326,0.000000,0.000000,5.061711,4.224327,3.847523,-1.47799
2.555,0,0,-2.038582,5.153595,0.000000,0.000000,5.059919,4.222519,3.855484,-1.47905
2.556,0,0,-2.048533,5.151886,0.000000,0.000000,5.058194,4.221052,3.862528,-1.48156
2.557,0,0,-2.051576,5.150246,0.000000,0.000000,5.056608,4.220653,3.866696,-1.47996
2.558,0,0,-2.054618,5.148605,0.000000,0.000000,5.055095,4.220253,3.870863,-1.48433
2.559,0,0,-2.057660,5.146965,0.000000,0.000000,5.053730,4.219853,3.875031,-1.48057
2.560,0,0,-2.057654,5.145360,0.000000,0.000000,5.052445,4.219970,3.877603,-1.47933
2.561,0,0,-2.048097,5.143869,0.000000,0.000000,5.051323,4.221708,3.875178,-1.47416
2.562,0,0,-2.038540,5.142378,0.000000,0.000000,5.050288,4.223445,3.872753,-1.47801
2.563,0,0,-2.028984,5.140887,0.000000,0.000000,5.049432,4.225183,3.870328,-1.47977
2.564,0,0,-2.016076,5.139427,0.000000,0.000000,5.048665,4.226648,3.869034,-1.47781
2.565,0,0,-1.992671,5.138062,0.000000,0.000000,5.048082,4.227260,3.871282,-1.47952
2.566,0,0,-1.969266,5.136697,0.000000,0.000000,5.047589,4.227873,3.873531,-1.47968
2.567,0,0,-1.945862,5.135333,0.000000,0.000000,5.047282,4.228485,3.875779,-1.48062
2.568,0,0,-1.919832,5.133983,0.000000,0.000000,5.047062,4.228091,3.878872,-1.47956
2.569,0,0,-1.885579,5.132680,0.000000,0.000000,5.047025,4.224543,3.884610,-1.47946
2.570,0,0,-1.851326,5.131377,0.000000,0.000000,5.047072,4.220995,3.890348,-1.47921
2.571,0,0,-1.817073,5.130074,0.000000,0.000000,5.047294,4.217447,3.896087,-1.48091
2.572,0,0,-1.780429,5.128782,0.000000,0.000000,5.047592,4.214488,3.900998,-1.47877
2.573,0,0,-1.736294,5.127524,0.000000,0.000000,5.048051,4.213374,3.903317,-1.47747
2.574,0,0,-1.692160,5.126266,0.000000,0.000000,5.048574,4.212259,3.905636,-1.48011
2.575,0,0,-1.648025,5.125007,0.000000,0.000000,5.049233,4.211145,3.907955,-1.47820
2.576,0,0,-1.602002,5.123724,0.000000,0.000000,5.049942,4.210511,3.909706,-1.47756
2.577,0,0,-1.550067,5.122361,0.000000,0.000000,5.050753,4.211383,3.909673,-1.48008
2.578,0,0,-1.498131,5.120997,0.000000,0.000000,5.051598,4.212254,3.909640,-1.47930
2.579,0,0,-1.446196,5.119635,0.000000,0.000000,5.052513,4.213126,3.909607,-1.48228
2.580,0,0,-1.393306,5.118288,0.000000,0.000000,5.053449,4.213615,3.909988,-1.47504
2.581,0,0,-1.337430,5.116994,0.000000,0.000000,5.054430,4.212908,3.911664,-1.48027
2.582,0,0,-1.281553,5.115700,0.000000,0.000000,5.055419,4.212201,3.913341,-1.47960
2.583,0,0,-1.225676,5.114406,0.000000,0.000000,5.056426,4.211494,3.915017,-1.48173
2.584,0,0,-1.170035,5.113132,0.000000,0.000000,5.057427,4.211246,3.915753,-1.47568
2.585,0,0,-1.115134,5.111920,0.000000,0.000000,5.058414,4.212439,3.913541,-1.47706
2.586,0,0,-1.060233,5.110709,0.000000,0.000000,5.059378,4.213632,3.911330,-1.47964
2.587,0,0,-1.005333,5.109497,0.000000,0.000000,5.060292,4.214824,3.909118,-1.47935
2.588,0,0,-0.952469,5.108290,0.000000,0.000000,5.061165,4.216147,3.907754,-1.48099
2.589,0,0,-0.905984,5.107097,0.000000,0.000000,5.061952,4.217876,3.909047,-1.47838
2.590,0,0,-0.859500,5.105903,0.000000,0.000000,5.062681,4.219605,3.910340,-1.48053
2.591,0,0,-0.813016,5.104710,0.000000,0.000000,5.063290,4.221334,3.911633,-1.47919
2.592,0,0,-0.767499,5.103469,0.000000,0.000000,5.063825,4.222890,3.912275,-1.47969
2.593,0,0,-0.725014,5.102079,0.000000,0.000000,5.064204,4.223901,3.910879,-1.47859
2.594,0,0,-0.682528,5.100689,0.000000,0.000000,5.064491,4.224912,3.909483,-1.48102
2.595,0,0,-0.640042,5.099299,0.000000,0.000000,5.064585,4.225923,3.908087,-1.47871
2.596,0,0,-0.600990,5.097912,0.000000,0.000000,5.064569,4.226291,3.908763,-1.47895
2.597,0,0,-0.572690,5.096536,0.000000,0.000000,5.064327,4.224645,3.915928,-1.47883
2.598,0,0,-0.544390,5.095160,0.000000,0.000000,5.063962,4.223000,3.923094,-1.47966
2.599,0,0,-0.516090,5.093783,0.000000,0.000000,5.063343,4.221354,3.930259,-1.47857
2.600,0,0,-0.492965,5.092413,0.000000,0.000000,5.062594,4.220872,3.934693,-1.47803
2.601,0,0,-0.486049,5.091063,0.000000,0.000000,5.061577,4.224037,3.930575,-1.47916
2.602,0,0,-0.479132,5.089712,0.000000,0.000000,5.060431,4.227202,3.926457,-1.47917
2.603,0,0,-0.472215,5.088361,0.000000,0.000000,5.059017,4.230368,3.922339,-1.48057
2.604,0,0,-0.471319,5.087023,0.000000,0.000000,5.057477,4.232448,3.918673,-1.47640
2.605,0,0,-0.489277,5.085727,0.000000,0.000000,5.055675,4.231132,3.916423,-1.47697
2.606,0,0,-0.507235,5.084431,0.000000,0.000000,5.053751,4.229816,3.914173,-1.47839
2.607,0,0,-0.525194,5.083135,0.000000,0.000000,5.051571,4.228499,3.911923,-1.47891
2.608,0,0,-0.549108,5.081859,0.967082,0.000000,5.049274,4.227250,3.908390,-1.47768
2.609,0,1,-0.591678,5.080646,3.951904,0.000000,5.046731,4.226206,3.900835,-1.47872
2.610,0,1,-0.634248,5.079433,5.966143,0.000000,5.044069,4.225163,3.893280,-1.47649
2.611,0,1,-0.676818,5.078221,5.955339,0.000000,5.041160,4.224120,3.885726,-1.48099
2.612,0,1,-0.721983,5.076959,5.946550,0.000000,5.038127,4.223525,3.877478,-1.48097
2.613,0,1,-0.775272,5.075544,5.941968,0.000000,5.034837,4.224330,3.867059,-1.48595
2.614,0,1,-0.828561,5.074129,5.938555,0.000000,5.031419,4.225136,3.856640,-1.48027
2.615,0,1,-0.881850,5.072714,5.937583,0.000000,5.027737,4.225942,3.846221,-1.47905
2.616,0,1,-0.935380,5.071263,5.936359,0.000000,5.023927,4.227353,3.836659,-1.47831
2.617,0,1,-0.989665,5.069700,5.934610,0.000000,5.019848,4.230657,3.829781,-1.47866
2.618,0,1,-1.043950,5.068136,5.932540,0.000000,5.015634,4.233961,3.822903,-1.47905
2.619,0,1,-1.098235,5.066573,5.929801,0.000000,5.011139,4.237265,3.816025,-1.47776
2.620,0,1,-1.152848,5.064960,5.927010,0.000000,5.006498,4.239713,3.812901,-1.48090
2.621,0,1,-1.208492,5.063195,5.924110,0.000000,5.001551,4.239480,3.821535,-1.47876
2.622,0,1,-1.264135,5.061430,5.921226,0.000000,4.996449,4.239246,3.830168,-1.47956
2.623,0,1,-1.319779,5.059665,5.918373,0.000000,4.991021,4.239013,3.838802,-1.47771
2.624,0,1,-1.377953,5.057747,5.915601,0.000000,4.985427,4.239031,3.845232,-1.48128
2.625,0,1,-1.444054,5.055354,5.912999,0.000000,4.979488,4.239835,3.844758,-1.47852
2.626,0,1,-1.510156,5.052961,5.910798,0.000000,4.973365,4.240638,3.844284,-1.48021
2.627,0,1,-1.576257,5.050568,5.909433,0.000000,4.966860,4.241442,3.843810,-1.47783
2.628,0,1,-1.646659,5.048053,5.908661,0.000000,4.960145,4.240768,3.845514,-1.47950
2.629,0,1,-1.730531,5.045156,5.909124,0.000000,4.952994,4.235467,3.854040,-1.47703
2.630,0,1,-1.814402,5.042260,5.909466,0.000000,4.945611,4.230166,3.862566,-1.47944
2.631,0,1,-1.898273,5.039363,5.909556,0.000000,4.937746,4.224865,3.871093,-1.48015
2.632,0,1,-1.989672,5.036359,5.908830,0.000000,4.929639,4.216619,3.877060,-1.47828
2.633,0,1,-2.104652,5.033019,5.906400,0.000000,4.921027,4.199145,3.875011,-1.47946
2.634,0,1,-2.219632,5.029677,5.903696,0.000000,4.912178,4.181672,3.872962,-1.47804
2.635,0,1,-2.334612,5.026336,5.900420,0.000000,4.902832,4.164199,3.870914,-1.47649
2.636,0,1,-2.457634,5.022919,5.897577,0.000000,4.893271,4.150438,3.870809,-1.47872
2.637,0,1,-2.605849,5.019261,5.895640,0.000000,4.883265,4.148307,3.876795,-1.47993
2.638,0,1,-2.754063,5.015604,5.894011,0.000000,4.873073,4.146175,3.882780,-1.48043
2.639,0,1,-2.902278,5.011947,5.893026,0.000000,4.862495,4.144043,3.888765,-1.47824
2.640,0,1,-3.060276,5.008204,5.892083,0.000000,4.851763,4.137756,3.893134,-1.48076
2.641,0,1,-3.248920,5.004192,5.891224,0.000000,4.840705,4.118450,3.892440,-1.47883
2.642,0,1,-3.437563,5.000181,5.890558,0.000000,4.829536,4.099144,3.891746,-1.48896
2.643,0,1,-3.626207,4.996169,5.890294,0.000000,4.818136,4.079837,3.891052,-1.47903
2.644,0,1,-3.817711,4.992088,5.890424,0.000000,4.806690,4.058363,3.890913,-1.47806
2.645,0,1,-4.018174,4.987788,5.891379,0.000000,4.795146,4.030098,3.892513,-1.47839
2.646,0,1,-4.218637,4.983488,5.892625,0.000000,4.783614,4.001832,3.894113,-1.48032
2.647,0,1,-4.419100,4.979188,5.894482,0.000000,4.772104,3.973567,3.895713,-1.47922
2.648,0,1,-4.615858,4.974943,5.896425,0.000000,4.760646,3.942830,3.898669,-1.47991
2.649,0,1,-4.801013,4.970869,5.898549,0.000000,4.749296,3.904347,3.905871,-1.48051
2.650,0,1,-4.986166,4.966794,5.900478,0.000000,4.738046,3.865865,3.913073,-1.47985
2.651,0,1,-5.171321,4.962720,5.902003,0.000000,4.727006,3.827383,3.920275,-1.47606
2.652,0,1,-5.348285,4.958604,5.903059,0.000000,4.716135,3.791947,3.926650,-1.47938
2.653,0,1,-5.499597,4.954354,5.903138,0.000000,4.705612,3.766056,3.930431,-1.47966
2.654,0,1,-5.650908,4.950105,5.902604,0.000000,4.695320,3.740164,3.934212,-1.47849
2.655,0,1,-5.802219,4.945855,5.900789,0.000000,4.685508,3.714273,3.937993,-1.47829
2.656,0,1,-5.939252,4.941654,5.898502,0.000000,4.675970,3.692984,3.940912,-1.47908
2.657,0,1,-6.031559,4.937607,5.895230,0.000000,4.667002,3.686114,3.941127,-1.47950
2.658,0,1,-6.123868,4.933560,5.892765,0.000000,4.658343,3.679244,3.941343,-1.48115
2.659,0,1,-6.216175,4.929513,5.891983,0.000000,4.650327,3.672374,3.941559,-1.47976
2.660,0,1,-6.299219,4.925478,5.893028,0.000000,4.642646,3.669995,3.940081,-1.47844
2.661,0,1,-6.353245,4.921475,5.897887,0.000000,4.635668,3.681682,3.933300,-1.48063
2.662,0,1,-6.407272,4.917473,5.902973,0.000000,4.629047,3.693370,3.926518,-1.47938
2.663,0,1,-6.461298,4.913472,5.908534,0.000000,4.623172,3.705057,3.919737,-1.47904
2.664,0,1,-6.502170,4.909519,5.912534,0.000000,4.617680,3.713676,3.914327,-1.47952
2.665,0,1,-6.501837,4.905720,5.913279,0.000000,4.612984,3.712685,3.913210,-1.47812
2.666,0,1,-6.501505,4.901921,5.913182,0.000000,4.608682,3.711694,3.912093,-1.47882
2.667,0,1,-6.501172,4.898123,5.911330,0.000000,4.605198,3.710703,3.910975,-1.48093
2.668,0,1,-6.490095,4.894266,5.909845,0.000000,4.602087,3.713453,3.910284,-1.47713
2.669,0,1,-6.445364,4.890227,5.909127,0.000000,4.599750,3.727923,3.910924,-1.47835
2.670,0,1,-6.400633,4.886188,5.909001,0.000000,4.597754,3.742393,3.911564,-1.47864
2.671,0,1,-6.355903,4.882149,5.910110,0.000000,4.596467,3.756863,3.912204,-1.47799
2.672,0,1,-6.298635,4.878106,5.911662,0.000000,4.595508,3.768451,3.913214,-1.47838
2.673,0,1,-6.202097,4.874049,5.914141,0.000000,4.595229,3.771010,3.915383,-1.47662
2.674,0,1,-6.105560,4.869993,5.916493,0.000000,4.595268,3.773570,3.917551,-1.48341
2.675,0,1,-6.009023,4.865936,5.918580,0.000000,4.595969,3.776129,3.919720,-1.47896
2.676,0,1,-5.900094,4.861952,5.920107,0.000000,4.596953,3.778394,3.922061,-1.47707
2.677,0,1,-5.752352,4.858198,5.920465,0.000000,4.598530,3.779733,3.924943,-1.47961
2.678,0,1,-5.604609,4.854443,5.920999,0.000000,4.600339,3.781072,3.927825,-1.47846
2.679,0,1,-5.456867,4.850688,5.921898,0.000000,4.602633,3.782412,3.930707,-1.47841
2.680,0,1,-5.303308,4.846913,4.963060,0.000000,4.605113,3.784626,3.931522,-1.47971
2.681,0,1,-5.131529,4.843070,2.001807,0.000000,4.607983,3.789585,3.925863,-1.47833
2.682,0,0,-4.959751,4.839227,0.000000,0.000000,4.611006,3.794543,3.920204,-1.47986
2.683,0,0,-4.787973,4.835384,0.000000,0.000000,4.614349,3.799500,3.914545,-1.47948
2.684,0,0,-4.609045,4.831475,0.000000,0.000000,4.617806,3.803279,3.909941,-1.47861
2.685,0,0,-4.407720,4.827359,0.000000,0.000000,4.621501,3.803362,3.908642,-1.48032
2.686,0,0,-4.206396,4.823243,0.000000,0.000000,4.625251,3.803446,3.907342,-1.47792
2.687,0,0,-4.005071,4.819127,0.000000,0.000000,4.629114,3.803530,3.906043,-1.47795
2.688,0,0,-3.805372,4.815002,0.000000,0.000000,4.632953,3.803824,3.904454,-1.47853
2.689,0,0,-3.610765,4.810849,0.000000,0.000000,4.636742,3.804780,3.901960,-1.48088
2.690,0,0,-3.416158,4.806695,0.000000,0.000000,4.640435,3.805737,3.899465,-1.47856
2.691,0,0,-3.221552,4.802542,0.000000,0.000000,4.643931,3.806693,3.896970,-1.47905
2.692,0,0,-3.032232,4.798374,0.000000,0.000000,4.647291,3.812973,3.894376,-1.47780
2.693,0,0,-2.859473,4.794162,0.000000,0.000000,4.650366,3.835924,3.891471,-1.47962
2.694,0,0,-2.686714,4.789950,0.000000,0.000000,4.653279,3.858875,3.888566,-1.47712
2.695,0,0,-2.513955,4.785738,0.000000,0.000000,4.655853,3.881826,3.885662,-1.47889
2.696,0,0,-2.350702,4.781607,0.000000,0.000000,4.658232,3.900233,3.882791,-1.47845
2.697,0,0,-2.217222,4.777730,0.000000,0.000000,4.660206,3.904406,3.880026,-1.47666
2.698,0,0,-2.083742,4.773853,0.000000,0.000000,4.661956,3.908578,3.877260,-1.47828
2.699,0,0,-1.950263,4.769977,0.000000,0.000000,4.663240,3.912751,3.874496,-1.47979
2.700,0,0,-1.832157,4.766121,0.000000,0.000000,4.664289,3.914813,3.871407,-1.47890
2.701,0,0,-1.762209,4.762332,0.000000,0.000000,4.664852,3.910264,3.867304,-1.48074
2.702,0,0,-1.692261,4.758543,0.000000,0.000000,4.665189,3.905714,3.863201,-1.47877
2.703,0,0,-1.622312,4.754755,0.000000,0.000000,4.665056,3.901165,3.859098,-1.47917
2.704,0,0,-1.562152,4.751020,0.000000,0.000000,4.664715,3.897981,3.856157,-1.48006
2.705,0,0,-1.532650,4.747454,0.000000,0.000000,4.663939,3.899071,3.856857,-1.47625
2.706,0,0,-1.503148,4.743888,0.000000,0.000000,4.662981,3.900162,3.857556,-1.47829
2.707,0,0,-1.473646,4.740322,0.000000,0.000000,4.661643,3.901253,3.858256,-1.47839
2.708,0,0,-1.455764,4.736983,0.000000,0.000000,4.660155,3.901091,3.859140,-1.47808
2.709,0,0,-1.474276,4.734357,0.000000,0.000000,4.658355,3.897010,3.860600,-1.47803
2.710,0,0,-1.492788,4.731730,0.000000,0.000000,4.656446,3.892929,3.862060,-1.47734
2.711,0,0,-1.511300,4.729104,0.000000,0.000000,4.654309,3.888848,3.863520,-1.47800
2.712,0,0,-1.533978,4.726614,0.000000,0.000000,4.652120,3.886106,3.864816,-1.47911
2.713,0,0,-1.569704,4.724555,0.000000,0.000000,4.649825,3.887560,3.865597,-1.47863
2.714,0,0,-1.605429,4.722494,0.000000,0.000000,4.647552,3.889015,3.866377,-1.47924
2.715,0,0,-1.641155,4.720434,0.000000,0.000000,4.645322,3.890469,3.867158,-1.48073
2.716,0,0,-1.677174,4.718512,0.000000,0.000000,4.643175,3.892951,3.867265,-1.47949
2.717,0,0,-1.714111,4.717024,0.000000,0.000000,4.641199,3.898651,3.865262,-1.47918
2.718,0,0,-1.751049,4.715537,0.000000,0.000000,4.639347,3.904350,3.863259,-1.47885
2.719,0,0,-1.787986,4.714049,0.000000,0.000000,4.637751,3.910050,3.861256,-1.47873
2.720,0,0,-1.820998,4.712736,0.000000,0.000000,4.636313,3.917275,3.859505,-1.48411
2.721,0,0,-1.841716,4.711970,0.000000,0.000000,4.635207,3.929280,3.858542,-1.47852
2.722,0,0,-1.862433,4.711205,0.000000,0.000000,4.634301,3.941285,3.857579,-1.47780
2.723,0,0,-1.883151,4.710439,0.000000,0.000000,4.633810,3.953290,3.856616,-1.47927
2.724,0,0,-1.894199,4.709764,0.000000,0.000000,4.633555,3.965213,3.855438,-1.48019
2.725,0,0,-1.874962,4.709368,0.000000,0.000000,4.633793,3.976877,3.853589,-1.47852
2.726,0,0,-1.855725,4.708973,0.000000,0.000000,4.634283,3.988541,3.851739,-1.47960
2.727,0,0,-1.836487,4.708578,0.000000,0.000000,4.635297,4.000206,3.849890,-1.47961
2.728,0,0,-1.808148,4.708288,0.000000,0.000000,4.636560,4.011213,3.848288,-1.47938
2.729,0,0,-1.751297,4.708328,0.000000,0.000000,4.638341,4.020164,3.847463,-1.47549
2.730,0,0,-1.694447,4.708367,0.000000,0.000000,4.640368,4.029116,3.846639,-1.47744
2.731,0,0,-1.637596,4.708406,0.000000,0.000000,4.642904,4.038067,3.845814,-1.48099
2.732,0,0,-1.570596,4.708354,0.000000,0.000000,4.645677,4.048183,3.845527,-1.47982
2.733,0,0,-1.471801,4.708012,0.000000,0.000000,4.648943,4.061952,3.846924,-1.47897
2.734,0,0,-1.373006,4.707670,0.000000,0.000000,4.652421,4.075720,3.848322,-1.47775
2.735,0,0,-1.274211,4.707328,0.000000,0.000000,4.656339,4.089488,3.849720,-1.47957
