"Time","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","12 Synch","42 Ramp up","43 Ramp down","44 sw onset","45 sw offset"
6.38,0.10017,-1.47853,0.00056,0.00073,0.00064,0.00064,0.00133,0.00068,0.00665,0.00183,0,0,0,0,0
6.39,0.10091,-1.47856,0.00060,0.00062,0.00070,0.00062,0.00108,0.00063,0.00309,0.00153,0,0,0,0,0
6.40,0.10047,-1.47784,0.00065,0.00112,0.00082,0.00058,0.00101,0.00062,0.00249,0.00215,0,0,0,0,0
6.41,0.09953,-1.48117,0.00062,0.00112,0.00078,0.00061,0.00107,0.00063,0.00137,0.00238,0,0,0,0,0
6.42,0.09971,-1.48084,0.00064,0.00063,0.00072,0.00056,0.00115,0.00064,0.00056,0.00181,0,0,0,0,0
6.43,0.10034,-1.48052,0.00069,0.00076,0.00071,0.00057,0.00111,0.00063,0.00313,0.00135,0,0,0,0,0
6.44,0.10121,-1.47969,0.00066,0.00082,0.00078,0.00065,0.00091,0.00067,0.00477,0.00152,0,0,0,0,0
6.45,0.10152,-1.48019,0.00063,0.00078,0.00078,0.00063,0.00077,0.00070,0.00348,0.00191,0,0,0,0,0
6.46,0.10088,-1.47941,0.00064,0.00079,0.00078,0.00060,0.00083,0.00079,0.00320,0.00140,0,0,0,0,0
6.47,0.10044,-1.47863,0.00060,0.00076,0.00086,0.00060,0.00077,0.00072,0.00313,0.00088,0,0,0,0,0
6.48,0.10061,-1.47870,0.00076,0.00065,0.00084,0.00058,0.00072,0.00071,0.00284,0.00075,0,0,0,0,0
6.49,0.10111,-1.48080,0.00079,0.00062,0.00078,0.00062,0.00061,0.00079,0.00348,0.00068,0,0,0,0,0
6.50,0.10075,-1.47888,0.00056,0.00069,0.00076,0.00056,0.00069,0.00072,0.00359,0.00071,0,0,0,0,0
6.51,0.10061,-1.47840,0.00059,0.00070,0.00081,0.00052,0.00073,0.00066,0.00352,0.00082,0,0,0,0,0
6.52,0.10044,-1.47942,0.00083,0.00068,0.00079,0.00055,0.00061,0.00067,0.00300,0.00082,0,0,0,0,0
6.53,0.10069,-1.47907,0.00080,0.00070,0.00075,0.00058,0.00054,0.00071,0.00278,0.00089,0,0,0,0,0
6.54,0.10092,-1.47877,0.00060,0.00067,0.00079,0.00055,0.00053,0.00074,0.00416,0.00098,0,0,0,0,0
6.55,0.10040,-1.47868,0.00057,0.00061,0.00077,0.00050,0.00056,0.00079,0.00327,0.00085,0,0,0,0,0
6.56,0.09934,-1.48018,0.00056,0.00059,0.00072,0.00051,0.00061,0.00083,0.00392,0.00068,0,0,0,0,0
6.57,0.09928,-1.48031,0.00067,0.00062,0.00068,0.00055,0.00055,0.00080,0.00448,0.00061,0,0,0,0,0
6.58,0.09863,-1.47756,0.00076,0.00064,0.00066,0.00053,0.00053,0.00080,0.00446,0.00060,0,0,0,0,0
6.59,0.09923,-1.47886,0.00064,0.00062,0.00069,0.00051,0.00056,0.00080,0.00152,0.00063,0,0,0,0,0
6.60,0.09980,-1.47887,0.00061,0.00063,0.00076,0.00054,0.00057,0.00078,0.00377,0.00073,0,0,0,0,0
6.61,0.10039,-1.47816,0.00079,0.00064,0.00078,0.00056,0.00053,0.00072,0.00303,0.00076,0,0,0,0,0
6.62,0.10057,-1.47881,0.00071,0.00060,0.00078,0.00058,0.00055,0.00061,0.00358,0.00070,0,0,0,0,0
6.63,0.10064,-1.47979,0.00051,0.00063,0.00077,0.00056,0.00058,0.00062,0.00425,0.00072,0,0,0,0,0
6.64,0.10083,-1.47852,0.00054,0.00076,0.00077,0.00054,0.00058,0.00069,0.00307,0.00078,0,0,0,0,0
6.65,0.10092,-1.47808,0.00075,0.00077,0.00073,0.00056,0.00058,0.00072,0.00450,0.00089,0,0,0,0,0
6.66,0.10062,-1.47922,0.00071,0.00066,0.00074,0.00058,0.00059,0.00067,0.00410,0.00083,0,0,0,0,0
6.67,0.09952,-1.47838,0.00057,0.00080,0.00082,0.00061,0.00058,0.00057,0.00417,0.00085,0,0,0,0,0
6.68,0.09918,-1.47987,0.00065,0.00088,0.00087,0.00059,0.00058,0.00056,0.00256,0.00087,0,0,0,0,0
6.69,0.09955,-1.47894,0.00063,0.00092,0.00098,0.00096,0.00059,0.00058,0.00510,0.00091,0,0,0,0,0
6.70,0.09995,-1.47937,0.00101,0.00206,0.00110,0.00114,0.00057,0.00060,0.00341,0.00108,0,0,0,0,0
6.71,0.10023,-1.47852,0.00542,0.00833,0.00096,0.00076,0.00164,0.00239,0.00302,0.00109,0,0,0,0,0
6.72,0.09999,-1.47898,0.00731,0.01090,0.00068,0.00056,0.00207,0.00459,0.00482,0.00106,0,0,0,1,0
6.73,0.09988,-1.47944,0.00612,0.00759,0.00066,0.00052,0.00196,0.00395,0.00221,0.00118,0,0,0,0,0
6.74,0.09979,-1.48058,0.00529,0.01320,0.00069,0.00055,0.00223,0.00317,0.00428,0.00108,0,0,0,0,0
6.75,0.10000,-1.48068,0.00479,0.01486,0.00072,0.00062,0.00181,0.00420,0.00667,0.00097,0,0,0,0,0
