"Time","25 toey (cm)","17 Hipy (cm)"
0.000,8.659982,11.153762
0.001,8.659698,11.152165
0.002,8.659468,11.150540
0.003,8.659270,11.148899
0.004,8.659074,11.147258
0.005,8.658876,11.145617
0.006,8.658755,11.143970
0.007,8.658680,11.142321
0.008,8.658604,11.140671
0.009,8.658528,11.139021
0.010,8.658458,11.137341
0.011,8.658390,11.135642
0.012,8.658322,11.133944
0.013,8.658255,11.132245
0.014,8.658113,11.130511
0.015,8.657928,11.128757
0.016,8.657742,11.127003
0.017,8.657556,11.125248
0.018,8.657388,11.123580
0.019,8.657230,11.121963
0.020,8.657073,11.120346
0.021,8.656915,11.118729
0.022,8.656707,11.117172
0.023,8.656467,11.115653
0.024,8.656229,11.114133
0.025,8.655990,11.112614
0.026,8.655757,11.111087
0.027,8.655528,11.109555
0.028,8.655299,11.108024
0.029,8.655070,11.106492
0.030,8.654897,11.104970
0.031,8.654756,11.103452
0.032,8.654615,11.101934
0.033,8.654474,11.100416
0.034,8.654329,11.099011
0.035,8.654181,11.097673
0.036,8.654034,11.096336
0.037,8.653887,11.094998
0.038,8.653675,11.093836
0.039,8.653426,11.092778
0.040,8.653178,11.091721
0.041,8.652929,11.090663
0.042,8.652822,11.089770
0.043,8.652797,11.088975
0.044,8.652773,11.088181
0.045,8.652748,11.087386
0.046,8.652843,11.086737
0.047,8.653007,11.086174
0.048,8.653172,11.085611
0.049,8.653336,11.085049
0.050,8.653682,11.084671
0.051,8.654136,11.084402
0.052,8.654589,11.084133
0.053,8.655043,11.083864
0.054,8.655611,11.083772
0.055,8.656248,11.083783
0.056,8.656885,11.083795
0.057,8.657522,11.083806
0.058,8.658181,11.084157
0.059,8.658854,11.084709
0.060,8.659527,11.085260
0.061,8.660200,11.085813
0.062,8.660888,11.086639
0.063,8.661584,11.087630
0.064,8.662281,11.088620
0.065,8.662977,11.089611
0.066,8.663826,11.090863
0.067,8.664763,11.092271
0.068,8.665702,11.093678
0.069,8.666639,11.095085
0.070,8.667868,11.096811
0.071,8.669268,11.098725
0.072,8.670668,11.100640
0.073,8.672068,11.102554
0.074,8.673546,11.104795
0.075,8.675072,11.107227
0.076,8.676597,11.109659
0.077,8.678122,11.112092
0.078,8.679695,11.114774
0.079,8.681297,11.117602
0.080,8.682899,11.120431
0.081,8.684501,11.123260
0.082,8.686654,11.126378
0.083,8.689135,11.129668
0.084,8.691614,11.132959
0.085,8.694095,11.136250
0.086,8.696859,11.139834
0.087,8.699793,11.143592
0.088,8.702726,11.147350
0.089,8.705660,11.151108
0.090,8.708686,11.155178
0.091,8.711767,11.159434
0.092,8.714848,11.163690
0.093,8.717929,11.167946
0.094,8.721099,11.172350
0.095,8.724320,11.176841
0.096,8.727543,11.181333
0.097,8.730764,11.185823
0.098,8.733821,11.190389
0.099,8.736778,11.194999
0.100,8.739736,11.199608
0.101,8.742693,11.204217
0.102,8.745244,11.208891
0.103,8.747555,11.213604
0.104,8.749866,11.218317
0.105,8.752176,11.223030
0.106,8.754437,11.227798
0.107,8.756669,11.232598
0.108,8.758901,11.237398
0.109,8.761132,11.242199
0.110,8.764168,11.246997
0.111,8.767680,11.251794
0.112,8.771193,11.256591
0.113,8.774705,11.261389
0.114,8.778953,11.266245
0.115,8.783635,11.271137
0.116,8.788319,11.276029
0.117,8.793001,11.280921
0.118,8.798111,11.285759
0.119,8.803473,11.290566
0.120,8.808835,11.295373
0.121,8.814197,11.300179
0.122,8.820151,11.305004
0.123,8.826457,11.309840
0.124,8.832763,11.314676
0.125,8.839068,11.319512
0.126,8.845373,11.324511
0.127,8.851676,11.329604
0.128,8.857980,11.334699
0.129,8.864283,11.339793
0.130,8.870504,11.344954
0.131,8.876678,11.350153
0.132,8.882852,11.355352
0.133,8.889026,11.360552
0.134,8.895298,11.365725
0.135,8.901628,11.370881
0.136,8.907959,11.376038
0.137,8.914289,11.381195
0.138,8.920570,11.386324
0.139,8.926823,11.391436
0.140,8.933075,11.396548
0.141,8.939327,11.401661
0.142,8.945029,11.406572
0.143,8.950406,11.411364
0.144,8.955782,11.416156
0.145,8.961159,11.420948
0.146,8.966243,11.425570
0.147,8.971153,11.430089
0.148,8.976064,11.434609
0.149,8.980974,11.439130
0.150,8.985429,11.443379
0.151,8.989613,11.447469
0.152,8.993796,11.451559
0.153,8.997980,11.455648
0.154,9.001245,11.459497
0.155,9.003964,11.463205
0.156,9.006685,11.466912
0.157,9.009405,11.470620
0.158,9.011020,11.474057
0.159,9.011978,11.477333
0.160,9.012938,11.480610
0.161,9.013897,11.483887
0.162,9.014391,11.486868
0.163,9.014609,11.489674
0.164,9.014828,11.492479
0.165,9.015047,11.495285
0.166,9.014347,11.497600
0.167,9.013103,11.499622
0.168,9.011859,11.501646
0.169,9.010615,11.503669
0.170,9.008103,11.505127
0.171,9.004841,11.506250
0.172,9.001577,11.507374
0.173,8.998315,11.508498
0.174,8.994212,11.508915
0.175,8.989612,11.508914
0.176,8.985011,11.508913
0.177,8.980411,11.508911
0.178,8.975312,11.508274
0.179,8.969919,11.507260
0.180,8.964526,11.506247
0.181,8.959134,11.505233
0.182,8.953097,11.503728
0.183,8.946679,11.501932
0.184,8.940262,11.500135
0.185,8.933844,11.498340
0.186,8.927297,11.495879
0.187,8.920672,11.493026
0.188,8.914047,11.490173
0.189,8.907423,11.487320
0.190,8.900576,11.483844
0.191,8.893597,11.480000
0.192,8.886618,11.476155
0.193,8.879639,11.472311
0.194,8.872414,11.468016
0.195,8.865042,11.463453
0.196,8.857671,11.458892
0.197,8.850299,11.454329
0.198,8.842803,11.449385
0.199,8.835232,11.444212
0.200,8.827662,11.439039
0.201,8.820090,11.433867
0.202,8.812426,11.428490
0.203,8.804704,11.422992
0.204,8.796983,11.417493
0.205,8.789262,11.411995
0.206,8.781551,11.406409
0.207,8.773847,11.400772
0.208,8.766143,11.395136
0.209,8.758438,11.389499
0.210,8.751182,11.383722
0.211,8.744189,11.377863
0.212,8.737197,11.372005
0.213,8.730205,11.366145
0.214,8.724105,11.360303
0.215,8.718534,11.354470
0.216,8.712962,11.348638
0.217,8.707391,11.342805
0.218,8.703037,11.336954
0.219,8.699405,11.331093
0.220,8.695773,11.325232
0.221,8.692141,11.319370
0.222,8.689197,11.313588
0.223,8.686661,11.307853
0.224,8.684125,11.302117
0.225,8.681589,11.296381
0.226,8.679944,11.290964
0.227,8.678825,11.285734
0.228,8.677707,11.280505
0.229,8.676588,11.275276
0.230,8.675792,11.270383
0.231,8.675187,11.265689
0.232,8.674582,11.260995
0.233,8.673976,11.256301
0.234,8.673424,11.252007
0.235,8.672904,11.247952
0.236,8.672383,11.243896
0.237,8.671864,11.239841
0.238,8.671400,11.236075
0.239,8.670971,11.232481
0.240,8.670542,11.228888
0.241,8.670112,11.225293
0.242,8.669755,11.221790
0.243,8.669440,11.218343
0.244,8.669126,11.214894
0.245,8.668811,11.211446
0.246,8.668517,11.208213
0.247,8.668237,11.205107
0.248,8.667956,11.202002
0.249,8.667676,11.198895
0.250,8.667389,11.195990
0.251,8.667097,11.193202
0.252,8.666805,11.190414
0.253,8.666513,11.187626
0.254,8.666224,11.185014
0.255,8.665937,11.182505
0.256,8.665649,11.179996
0.257,8.665362,11.177486
0.258,8.665116,11.175077
0.259,8.664895,11.172728
0.260,8.664674,11.170378
0.261,8.664452,11.168028
0.262,8.664279,11.165760
0.263,8.664134,11.163543
0.264,8.663989,11.161325
0.265,8.663844,11.159106
0.266,8.663665,11.156853
0.267,8.663464,11.154578
0.268,8.663263,11.152304
0.269,8.663062,11.150029
0.270,8.662807,11.147803
0.271,8.662519,11.145606
0.272,8.662230,11.143408
0.273,8.661942,11.141211
0.274,8.661588,11.138992
0.275,8.661194,11.136762
0.276,8.660800,11.134531
0.277,8.660406,11.132300
0.278,8.660028,11.130138
0.279,8.659660,11.128017
0.280,8.659292,11.125896
0.281,8.658924,11.123775
0.282,8.658620,11.121650
0.283,8.658354,11.119523
0.284,8.658087,11.117396
0.285,8.657821,11.115270
0.286,8.657478,11.113116
0.287,8.657092,11.110946
0.288,8.656705,11.108776
0.289,8.656319,11.106606
0.290,8.655856,11.104464
0.291,8.655348,11.102337
0.292,8.654840,11.100211
0.293,8.654333,11.098084
0.294,8.653775,11.095990
0.295,8.653188,11.093915
0.296,8.652600,11.091839
0.297,8.652013,11.089764
0.298,8.651450,11.087736
0.299,8.650901,11.085737
0.300,8.650352,11.083738
0.301,8.649804,11.081739
0.302,8.649246,11.079801
0.303,8.648684,11.077897
0.304,8.648121,11.075994
0.305,8.647558,11.074090
0.306,8.646986,11.072205
0.307,8.646407,11.070330
0.308,8.645828,11.068455
0.309,8.645249,11.066580
0.310,8.644657,11.064656
0.311,8.644057,11.062704
0.312,8.643457,11.060752
0.313,8.642858,11.058800
0.314,8.642286,11.056684
0.315,8.641732,11.054470
0.316,8.641177,11.052257
0.317,8.640623,11.050043
0.318,8.640058,11.047673
0.319,8.639484,11.045212
0.320,8.638911,11.042750
0.321,8.638338,11.040289
0.322,8.637799,11.037679
0.323,8.637282,11.034981
0.324,8.636765,11.032282
0.325,8.636249,11.029584
0.326,8.635782,11.026843
0.327,8.635345,11.024077
0.328,8.634910,11.021312
0.329,8.634473,11.018546
0.330,8.634037,11.015635
0.331,8.633600,11.012637
0.332,8.633163,11.009640
0.333,8.632727,11.006642
0.334,8.632229,11.003598
0.335,8.631693,11.000525
0.336,8.631158,10.997454
0.337,8.630623,10.994381
0.338,8.630071,10.991213
0.339,8.629509,10.987988
0.340,8.628947,10.984763
0.341,8.628386,10.981539
0.342,8.627746,10.978295
0.343,8.627059,10.975041
0.344,8.626372,10.971787
0.345,8.625687,10.968533
0.346,8.625084,10.965264
0.347,8.624531,10.961987
0.348,8.623978,10.958710
0.349,8.623425,10.955432
0.350,8.622930,10.952167
0.351,8.622467,10.948908
0.352,8.622005,10.945648
0.353,8.621543,10.942389
0.354,8.621106,10.939208
0.355,8.620685,10.936072
0.356,8.620263,10.932936
0.357,8.619842,10.929800
0.358,8.619428,10.926771
0.359,8.619019,10.923805
0.360,8.618609,10.920840
0.361,8.618200,10.917874
0.362,8.617789,10.915092
0.363,8.617376,10.912419
0.364,8.616964,10.909746
0.365,8.616552,10.907073
0.366,8.616122,10.904533
0.367,8.615683,10.902073
0.368,8.615243,10.899612
0.369,8.614803,10.897153
0.370,8.614395,10.894922
0.371,8.614004,10.892828
0.372,8.613613,10.890733
0.373,8.613222,10.888638
0.374,8.612869,10.886780
0.375,8.612540,10.885061
0.376,8.612211,10.883342
0.377,8.611882,10.881623
0.378,8.611635,10.880166
0.379,8.611436,10.878865
0.380,8.611237,10.877564
0.381,8.611038,10.876264
0.382,8.610874,10.875152
0.383,8.610732,10.874152
0.384,8.610589,10.873154
0.385,8.610447,10.872154
0.386,8.610293,10.871294
0.387,8.610135,10.870516
0.388,8.609976,10.869739
0.389,8.609817,10.868960
0.390,8.609657,10.868518
0.391,8.609497,10.868273
0.392,8.609338,10.868028
0.393,8.609178,10.867783
0.394,8.609055,10.867743
0.395,8.608953,10.867827
0.396,8.608850,10.867911
0.397,8.608748,10.867994
0.398,8.608631,10.868364
0.399,8.608506,10.868902
0.400,8.608380,10.869441
0.401,8.608254,10.869980
0.402,8.608204,10.870737
0.403,8.608197,10.871624
0.404,8.608191,10.872510
0.405,8.608185,10.873397
0.406,8.608284,10.874546
0.407,8.608447,10.875852
0.408,8.608609,10.877156
0.409,8.608772,10.878462
0.410,8.609041,10.880058
0.411,8.609374,10.881828
0.412,8.609707,10.883597
0.413,8.610039,10.885367
0.414,8.610383,10.887508
0.415,8.610735,10.889871
0.416,8.611086,10.892232
0.417,8.611438,10.894594
0.418,8.611779,10.897335
0.419,8.612116,10.900300
0.420,8.612452,10.903266
0.421,8.612788,10.906231
0.422,8.613125,10.909423
0.423,8.613461,10.912747
0.424,8.613798,10.916073
0.425,8.614135,10.919398
0.426,8.614643,10.923036
0.427,8.615254,10.926858
0.428,8.615865,10.930679
0.429,8.616476,10.934502
0.430,8.617965,10.938631
0.431,8.619974,10.942942
0.432,8.621984,10.947253
0.433,8.623993,10.951564
0.434,8.626289,10.956214
0.435,8.628757,10.961065
0.436,8.631224,10.965917
0.437,8.633691,10.970768
0.438,8.636348,10.975783
0.439,8.639117,10.980896
0.440,8.641887,10.986009
0.441,8.644656,10.991121
0.442,8.647560,10.996400
0.443,8.650544,11.001777
0.444,8.653529,11.007154
0.445,8.656513,11.012531
0.446,8.659574,11.017922
0.447,8.662680,11.023322
0.448,8.665786,11.028722
0.449,8.668891,11.034122
0.450,8.671762,11.039408
0.451,8.674496,11.044626
0.452,8.677228,11.049846
0.453,8.679960,11.055064
0.454,8.682590,11.060181
0.455,8.685160,11.065235
0.456,8.687729,11.070291
0.457,8.690299,11.075345
0.458,8.692831,11.080244
0.459,8.695342,11.085052
0.460,8.697853,11.089858
0.461,8.700364,11.094665
0.462,8.703033,11.099382
0.463,8.705797,11.104047
0.464,8.708560,11.108712
0.465,8.711324,11.113377
0.466,8.714353,11.117928
0.467,8.717538,11.122410
0.468,8.720723,11.126892
0.469,8.723908,11.131375
0.470,8.727126,11.135727
0.471,8.730363,11.140003
0.472,8.733600,11.144279
0.473,8.736836,11.148554
0.474,8.741050,11.152581
0.475,8.745843,11.156462
0.476,8.750636,11.160342
0.477,8.755428,11.164222
0.478,8.760310,11.167814
0.479,8.765244,11.171236
0.480,8.770179,11.174658
0.481,8.775112,11.178080
0.482,8.780111,11.181325
0.483,8.785148,11.184465
0.484,8.790184,11.187605
0.485,8.795220,11.190745
0.486,8.800130,11.193595
0.487,8.804962,11.196272
0.488,8.809795,11.198949
0.489,8.814629,11.201627
0.490,8.818501,11.203983
0.491,8.821804,11.206150
0.492,8.825108,11.208317
0.493,8.828411,11.210484
0.494,8.831429,11.212339
0.495,8.834276,11.214011
0.496,8.837124,11.215683
0.497,8.839972,11.217355
0.498,8.843108,11.218956
0.499,8.846416,11.220515
0.500,8.849725,11.222075
0.501,8.853033,11.223635
0.502,8.856503,11.225088
0.503,8.860068,11.226479
0.504,8.863635,11.227869
0.505,8.867201,11.229259
0.506,8.871088,11.230716
0.507,8.875164,11.232213
0.508,8.879241,11.233709
0.509,8.883318,11.235206
0.510,8.887639,11.236661
0.511,8.892105,11.238092
0.512,8.896571,11.239524
0.513,8.901037,11.240955
0.514,8.905618,11.242256
0.515,8.910266,11.243481
0.516,8.914915,11.244705
0.517,8.919563,11.245930
0.518,8.924042,11.247062
0.519,8.928419,11.248137
0.520,8.932797,11.249214
0.521,8.937175,11.250290
0.522,8.940717,11.251155
0.523,8.943762,11.251895
0.524,8.946808,11.252635
0.525,8.949853,11.253375
0.526,8.951871,11.253781
0.527,8.953280,11.253990
0.528,8.954690,11.254199
0.529,8.956099,11.254408
0.530,8.956119,11.254121
0.531,8.955315,11.253542
0.532,8.954511,11.252962
0.533,8.953708,11.252382
0.534,8.950922,11.251329
0.535,8.946964,11.249995
0.536,8.943006,11.248661
0.537,8.939047,11.247327
0.538,8.934752,11.245409
0.539,8.930260,11.243143
0.540,8.925767,11.240879
0.541,8.921274,11.238613
0.542,8.916732,11.235845
0.543,8.912162,11.232778
0.544,8.907592,11.229711
0.545,8.903022,11.226644
0.546,8.898428,11.223154
0.547,8.893821,11.219414
0.548,8.889214,11.215673
0.549,8.884606,11.211933
0.550,8.880301,11.207939
0.551,8.876173,11.203795
0.552,8.872046,11.199652
0.553,8.867918,11.195508
0.554,8.863794,11.191105
0.555,8.859673,11.186546
0.556,8.855551,11.181989
0.557,8.851429,11.177431
0.558,8.846754,11.172433
0.559,8.841752,11.167174
0.560,8.836750,11.161916
0.561,8.831748,11.156656
0.562,8.826378,11.151217
0.563,8.820789,11.145671
0.564,8.815202,11.140125
0.565,8.809613,11.134579
0.566,8.803616,11.128675
0.567,8.797377,11.122560
0.568,8.791137,11.116445
0.569,8.784898,11.110329
0.570,8.778643,11.104111
0.571,8.772377,11.097831
0.572,8.766112,11.091551
0.573,8.759848,11.085271
0.574,8.753623,11.079021
0.575,8.747422,11.072788
0.576,8.741221,11.066557
0.577,8.735022,11.060325
0.578,8.729087,11.054161
0.579,8.723310,11.048038
0.580,8.717532,11.041916
0.581,8.711755,11.035792
0.582,8.706594,11.029763
0.583,8.701797,11.023789
0.584,8.697000,11.017816
0.585,8.692203,11.011842
0.586,8.687947,11.006144
0.587,8.684012,11.000607
0.588,8.680078,10.995071
0.589,8.676143,10.989535
0.590,8.673463,10.984398
0.591,8.671526,10.979496
0.592,8.669589,10.974593
0.593,8.667652,10.969691
0.594,8.666712,10.965172
0.595,8.666364,10.960879
0.596,8.666015,10.956587
0.597,8.665667,10.952294
0.598,8.665548,10.948523
0.599,8.665566,10.945060
0.600,8.665584,10.941596
0.601,8.665602,10.938133
0.602,8.665590,10.935127
0.603,8.665561,10.932393
0.604,8.665531,10.929659
0.605,8.665502,10.926925
0.606,8.665468,10.924584
0.607,8.665432,10.922479
0.608,8.665396,10.920373
0.609,8.665359,10.918267
0.610,8.665055,10.916413
0.611,8.664593,10.914707
0.612,8.664129,10.913001
0.613,8.663667,10.911295
0.614,8.663180,10.909823
0.615,8.662681,10.908490
0.616,8.662182,10.907156
0.617,8.661682,10.905823
0.618,8.661190,10.904840
0.619,8.660703,10.904066
0.620,8.660214,10.903293
0.621,8.659727,10.902518
0.622,8.659272,10.901892
0.623,8.658835,10.901352
0.624,8.658399,10.900812
0.625,8.657962,10.900272
0.626,8.657478,10.899965
0.627,8.656966,10.899797
0.628,8.656454,10.899630
0.629,8.655943,10.899462
0.630,8.655433,10.899399
0.631,8.654925,10.899398
0.632,8.654417,10.899396
0.633,8.653909,10.899395
0.634,8.653372,10.899457
0.635,8.652819,10.899557
0.636,8.652265,10.899658
0.637,8.651711,10.899758
0.638,8.651076,10.899849
0.639,8.650395,10.899934
0.640,8.649714,10.900020
0.641,8.649034,10.900105
0.642,8.648391,10.900197
0.643,8.647772,10.900293
0.644,8.647153,10.900391
0.645,8.646534,10.900487
0.646,8.646007,10.900494
0.647,8.645535,10.900446
0.648,8.645061,10.900398
0.649,8.644589,10.900352
0.650,8.644127,10.900273
0.651,8.643669,10.900178
0.652,8.643212,10.900083
0.653,8.642755,10.899987
0.654,8.642309,10.899813
0.655,8.641870,10.899590
0.656,8.641431,10.899367
0.657,8.640991,10.899145
0.658,8.640612,10.898902
0.659,8.640265,10.898648
0.660,8.639920,10.898394
0.661,8.639575,10.898139
0.662,8.639266,10.897744
0.663,8.638978,10.897265
0.664,8.638691,10.896787
0.665,8.638403,10.896309
0.666,8.638116,10.895743
0.667,8.637828,10.895125
0.668,8.637541,10.894508
0.669,8.637253,10.893891
0.670,8.637013,10.893174
0.671,8.636802,10.892398
0.672,8.636590,10.891622
0.673,8.636378,10.890845
0.674,8.636172,10.889956
0.675,8.635969,10.889000
0.676,8.635767,10.888044
0.677,8.635564,10.887089
0.678,8.635397,10.886006
0.679,8.635251,10.884849
0.680,8.635105,10.883692
0.681,8.634959,10.882534
0.682,8.634831,10.881280
0.683,8.634715,10.879968
0.684,8.634598,10.878655
0.685,8.634481,10.877343
0.686,8.634338,10.875973
0.687,8.634179,10.874569
0.688,8.634021,10.873165
0.689,8.633862,10.871761
0.690,8.633618,10.870263
0.691,8.633324,10.868710
0.692,8.633028,10.867156
0.693,8.632733,10.865602
0.694,8.632512,10.864045
0.695,8.632335,10.862485
0.696,8.632157,10.860926
0.697,8.631979,10.859365
0.698,8.631913,10.857796
0.699,8.631913,10.856220
0.700,8.631912,10.854645
0.701,8.631912,10.853069
0.702,8.631954,10.851540
0.703,8.632022,10.850038
0.704,8.632089,10.848536
0.705,8.632156,10.847034
0.706,8.632270,10.845621
0.707,8.632411,10.844263
0.708,8.632552,10.842904
0.709,8.632693,10.841545
0.710,8.632838,10.840286
0.711,8.632986,10.839087
0.712,8.633134,10.837889
0.713,8.633281,10.836690
0.714,8.633366,10.835568
0.715,8.633413,10.834495
0.716,8.633460,10.833420
0.717,8.633508,10.832345
0.718,8.633497,10.831307
0.719,8.633454,10.830292
0.720,8.633410,10.829276
0.721,8.633367,10.828260
0.722,8.633292,10.827415
0.723,8.633200,10.826671
0.724,8.633107,10.825926
0.725,8.633015,10.825181
0.726,8.632910,10.824572
0.727,8.632796,10.824042
0.728,8.632684,10.823513
0.729,8.632571,10.822984
0.730,8.632408,10.822594
0.731,8.632216,10.822287
0.732,8.632024,10.821979
0.733,8.631831,10.821671
0.734,8.631636,10.821531
0.735,8.631438,10.821491
0.736,8.631241,10.821451
0.737,8.631043,10.821412
0.738,8.630689,10.821513
0.739,8.630239,10.821699
0.740,8.629791,10.821885
0.741,8.629342,10.822071
0.742,8.628881,10.822376
0.743,8.628413,10.822753
0.744,8.627946,10.823130
0.745,8.627478,10.823506
0.746,8.627089,10.824025
0.747,8.626744,10.824629
0.748,8.626401,10.825232
0.749,8.626057,10.825835
0.750,8.625720,10.826563
0.751,8.625388,10.827365
0.752,8.625056,10.828167
0.753,8.624724,10.828969
0.754,8.624316,10.829790
0.755,8.623862,10.830623
0.756,8.623409,10.831455
0.757,8.622956,10.832287
0.758,8.622432,10.833104
0.759,8.621865,10.833912
0.760,8.621299,10.834721
0.761,8.620732,10.835528
0.762,8.620138,10.836318
0.763,8.619527,10.837097
0.764,8.618917,10.837877
0.765,8.618305,10.838656
0.766,8.617680,10.839409
0.767,8.617044,10.840146
0.768,8.616409,10.840882
0.769,8.615775,10.841619
0.770,8.615148,10.842317
0.771,8.614526,10.842991
0.772,8.613903,10.843665
0.773,8.613281,10.844339
0.774,8.612707,10.845015
0.775,8.612163,10.845691
0.776,8.611617,10.846367
0.777,8.611073,10.847043
0.778,8.610516,10.847662
0.779,8.609951,10.848247
0.780,8.609387,10.848831
0.781,8.608824,10.849416
0.782,8.608256,10.849979
0.783,8.607687,10.850532
0.784,8.607118,10.851083
0.785,8.606548,10.851635
0.786,8.605952,10.852159
0.787,8.605341,10.852666
0.788,8.604730,10.853173
0.789,8.604118,10.853681
0.790,8.603475,10.854146
0.791,8.602812,10.854588
0.792,8.602150,10.855028
0.793,8.601487,10.855469
0.794,8.600791,10.855903
0.795,8.600073,10.856332
0.796,8.599356,10.856762
0.797,8.598639,10.857191
0.798,8.598095,10.857632
0.799,8.597654,10.858077
0.800,8.597215,10.858523
0.801,8.596774,10.858969
0.802,8.596369,10.859447
0.803,8.595984,10.859942
0.804,8.595599,10.860438
0.805,8.595214,10.860934
0.806,8.594829,10.861398
0.807,8.594443,10.861842
0.808,8.594058,10.862287
0.809,8.593672,10.862732
0.810,8.593268,10.863260
0.811,8.592854,10.863838
0.812,8.592441,10.864416
0.813,8.592027,10.864994
0.814,8.591599,10.865689
0.815,8.591164,10.866456
0.816,8.590729,10.867222
0.817,8.590293,10.867988
0.818,8.589828,10.868897
0.819,8.589348,10.869892
0.820,8.588866,10.870886
0.821,8.588386,10.871881
0.822,8.587916,10.873050
0.823,8.587455,10.874323
0.824,8.586992,10.875596
0.825,8.586531,10.876869
0.826,8.586061,10.878313
0.827,8.585588,10.879857
0.828,8.585114,10.881401
0.829,8.584641,10.882945
0.830,8.584122,10.884644
0.831,8.583574,10.886434
0.832,8.583027,10.888224
0.833,8.582479,10.890014
0.834,8.581946,10.892036
0.835,8.581422,10.894197
0.836,8.580896,10.896358
0.837,8.580372,10.898519
0.838,8.579921,10.901021
0.839,8.579515,10.903726
0.840,8.579107,10.906430
0.841,8.578701,10.909135
0.842,8.578311,10.912110
0.843,8.577932,10.915245
0.844,8.577553,10.918381
0.845,8.577174,10.921515
0.846,8.576841,10.924837
0.847,8.576536,10.928268
0.848,8.576230,10.931700
0.849,8.575925,10.935131
0.850,8.575751,10.938805
0.851,8.575655,10.942623
0.852,8.575559,10.946441
0.853,8.575462,10.950259
0.854,8.575418,10.954270
0.855,8.575404,10.958396
0.856,8.575391,10.962522
0.857,8.575377,10.966647
0.858,8.575394,10.970937
0.859,8.575429,10.975325
0.860,8.575464,10.979712
0.861,8.575500,10.984099
0.862,8.575908,10.988664
0.863,8.576535,10.993335
0.864,8.577164,10.998005
0.865,8.577792,11.002675
0.866,8.579087,11.007554
0.867,8.580776,11.012556
0.868,8.582466,11.017559
0.869,8.584156,11.022561
0.870,8.586579,11.027595
0.871,8.589437,11.032646
0.872,8.592295,11.037699
0.873,8.595152,11.042750
0.874,8.598228,11.047805
0.875,8.601435,11.052860
0.876,8.604641,11.057915
0.877,8.607846,11.062970
0.878,8.611208,11.068023
0.879,8.614662,11.073074
0.880,8.618115,11.078125
0.881,8.621570,11.083177
0.882,8.625146,11.088194
0.883,8.628795,11.093192
0.884,8.632443,11.098190
0.885,8.636093,11.103189
0.886,8.640199,11.108147
0.887,8.644575,11.113081
0.888,8.648952,11.118015
0.889,8.653329,11.122949
0.890,8.658710,11.127830
0.891,8.664685,11.132677
0.892,8.670662,11.137526
0.893,8.676638,11.142374
0.894,8.683540,11.147157
0.895,8.690992,11.151900
0.896,8.698444,11.156644
0.897,8.705896,11.161388
0.898,8.713647,11.165972
0.899,8.721575,11.170460
0.900,8.729503,11.174949
0.901,8.737431,11.179437
0.902,8.745564,11.183773
0.903,8.753819,11.188020
0.904,8.762075,11.192266
0.905,8.770331,11.196512
0.906,8.778751,11.200660
0.907,8.787271,11.204749
0.908,8.795789,11.208838
0.909,8.804307,11.212928
0.910,8.813059,11.216826
0.911,8.821948,11.220612
0.912,8.830838,11.224397
0.913,8.839727,11.228182
0.914,8.848689,11.231754
0.915,8.857694,11.235200
0.916,8.866698,11.238647
0.917,8.875703,11.242092
0.918,8.884637,11.245279
0.919,8.893531,11.248314
0.920,8.902424,11.251348
0.921,8.911317,11.254382
0.922,8.919748,11.257103
0.923,8.927905,11.259639
0.924,8.936063,11.262174
0.925,8.944220,11.264709
0.926,8.950642,11.266843
0.927,8.956036,11.268741
0.928,8.961429,11.270638
0.929,8.966823,11.272535
0.930,8.969309,11.274175
0.931,8.970073,11.275662
0.932,8.970836,11.277149
0.933,8.971600,11.278637
0.934,8.971962,11.279638
0.935,8.972088,11.280352
0.936,8.972213,11.281065
0.937,8.972338,11.281778
0.938,8.972286,11.282076
0.939,8.972129,11.282127
0.940,8.971972,11.282179
0.941,8.971814,11.282230
0.942,8.970960,11.281827
0.943,8.969691,11.281156
0.944,8.968423,11.280483
0.945,8.967155,11.279811
0.946,8.965351,11.278614
0.947,8.963231,11.277107
0.948,8.961110,11.275599
0.949,8.958990,11.274092
0.950,8.955896,11.272164
0.951,8.952226,11.269988
0.952,8.948555,11.267813
0.953,8.944884,11.265636
0.954,8.940341,11.263149
0.955,8.935280,11.260478
0.956,8.930220,11.257806
0.957,8.925159,11.255135
0.958,8.919632,11.252279
0.959,8.913828,11.249315
0.960,8.908024,11.246351
0.961,8.902220,11.243386
0.962,8.896065,11.240153
0.963,8.889702,11.236762
0.964,8.883340,11.233370
0.965,8.876977,11.229978
0.966,8.870494,11.226370
0.967,8.863939,11.222635
0.968,8.857385,11.218900
0.969,8.850830,11.215164
0.970,8.844285,11.211166
0.971,8.837747,11.207014
0.972,8.831208,11.202861
0.973,8.824670,11.198709
0.974,8.818052,11.194424
0.975,8.811387,11.190061
0.976,8.804722,11.185699
0.977,8.798057,11.181335
0.978,8.791209,11.176932
0.979,8.784253,11.172504
0.980,8.777297,11.168077
0.981,8.770341,11.163651
0.982,8.763366,11.159252
0.983,8.756380,11.154872
0.984,8.749393,11.150492
0.985,8.742407,11.146111
0.986,8.736490,11.141862
0.987,8.731206,11.137691
0.988,8.725923,11.133519
0.989,8.720638,11.129348
0.990,8.717635,11.125326
0.991,8.715982,11.121392
0.992,8.714330,11.117459
0.993,8.712677,11.113525
0.994,8.711180,11.110020
0.995,8.709775,11.106767
0.996,8.708370,11.103514
0.997,8.706965,11.100261
