"Time","60 Right DS","59 Left DS","v6 L Mos","67 xCoM","37a CoMy (cm)","v4 R Mos","v7 xCoM","v3 R COP","v5 L COP"
0.345,0,1,6.419188,5.725590,5.777620,5.726211,5.725590,0.000000,12.145399
0.346,0,1,6.421004,5.723333,5.774512,5.722999,5.723333,0.000000,12.144004
0.347,0,1,6.410973,5.719756,5.770147,5.718401,5.719756,0.000000,12.129374
0.348,0,1,6.407499,5.716179,5.765781,5.714457,5.716179,0.000000,12.121956
0.349,0,1,6.416313,5.712602,5.761416,5.711738,5.712602,0.000000,12.128051
0.350,0,1,6.446881,5.710532,5.758681,5.710819,5.710532,0.000000,12.157700
0.351,0,1,6.518206,5.712622,5.760445,5.713273,5.712622,0.000000,12.231479
0.352,0,1,6.600843,5.714711,5.762208,5.715497,5.714711,0.000000,12.316340
0.353,0,1,6.704674,5.716800,5.763971,5.717290,5.716800,0.000000,12.421965
0.354,0,1,6.805763,5.716751,5.763742,5.716754,5.716751,0.000000,12.522517
0.355,0,1,6.901714,5.710800,5.758015,5.711854,5.710800,0.000000,12.613568
0.356,0,1,6.997309,5.704848,5.752288,5.706274,5.704848,0.000000,12.703583
0.357,0,1,7.092237,5.698897,5.746561,5.699418,5.698897,0.000000,12.791655
0.358,0,1,7.190346,5.694131,5.742167,5.693990,5.694131,0.000000,12.884336
0.359,0,1,7.294416,5.692636,5.741456,5.691234,5.692636,0.000000,12.985650
0.360,0,1,7.389394,5.691142,5.740744,5.689291,5.691142,0.000000,13.078685
0.361,0,1,7.467334,5.689647,5.740032,5.688872,5.689647,0.000000,13.156207
0.362,0,1,7.524387,5.687851,5.739189,5.688074,5.687851,0.000000,13.212461
0.363,0,1,7.542306,5.685227,5.737980,5.686565,5.685227,0.000000,13.228871
0.364,0,1,7.549937,5.682603,5.736772,5.684339,5.682603,0.000000,13.234275
0.365,0,1,7.538290,5.679979,5.735563,5.680769,5.679979,0.000000,13.219058
0.366,0,1,7.530107,5.676541,5.733638,5.676512,5.676541,0.000000,13.206619
0.367,0,1,7.528418,5.670859,5.729733,5.670968,5.670859,0.000000,13.199386
0.368,0,1,7.529594,5.665177,5.725827,5.665334,5.665177,0.000000,13.194928
0.369,0,1,7.536139,5.659495,5.721922,5.659531,5.659495,0.000000,13.195670
0.370,0,1,7.541735,5.654329,5.718505,5.654237,5.654329,0.000000,13.195971
0.371,0,1,7.545553,5.650589,5.716434,5.649895,5.650589,0.000000,13.195448
0.372,0,1,7.548426,5.646849,5.714363,5.645941,5.646849,0.000000,13.194367
0.373,0,1,7.549530,5.643108,5.712293,5.642713,5.643108,0.000000,13.192243
0.374,0,1,7.550621,5.639715,5.710530,5.639625,5.639715,0.000000,13.190246
0.375,0,1,7.551687,5.637277,5.709618,5.636801,5.637277,0.000000,13.188489
0.376,0,1,7.552986,5.634839,5.708705,5.634226,5.634839,0.000000,13.187211
0.377,0,1,7.554718,5.632401,5.707793,5.632114,5.632401,0.000000,13.186831
0.378,0,1,7.556667,5.630496,5.707319,5.630406,5.630496,0.000000,13.187074
0.379,0,1,7.559024,5.630060,5.708057,5.629456,5.630060,0.000000,13.188479
0.380,0,1,7.561295,5.629623,5.708795,5.628836,5.629623,0.000000,13.190131
0.381,0,1,7.563407,5.629187,5.709533,5.628837,5.629187,0.000000,13.192244
0.382,0,1,7.565116,5.629286,5.710707,5.629103,5.629286,0.000000,13.194220
0.383,0,1,7.566072,5.630862,5.713083,5.629866,5.630862,0.000000,13.195937
0.384,0,1,7.566606,5.632438,5.715459,5.631151,5.632438,0.000000,13.197757
0.385,0,1,7.566350,5.634013,5.717835,5.633415,5.634013,0.000000,13.199765
0.386,0,1,7.565909,5.635888,5.720399,5.636246,5.635888,0.000000,13.202155
0.387,0,1,7.565120,5.638587,5.723478,5.640139,5.638587,0.000000,13.205259
0.388,0,1,7.565153,5.641285,5.726557,5.643266,5.641285,0.000000,13.208419
0.389,0,1,7.566724,5.643983,5.729636,5.644959,5.643983,0.000000,13.211683
0.390,0,1,7.569826,5.645013,5.731002,5.644812,5.645013,0.000000,13.214637
0.391,0,1,7.575792,5.641438,5.727643,5.641215,5.641438,0.000000,13.217008
0.392,0,1,7.581665,5.637863,5.724284,5.637629,5.637863,0.000000,13.219294
0.393,0,1,7.587360,5.634288,5.720925,5.634059,5.634288,0.000000,13.221419
0.394,0,1,7.591327,5.632262,5.719126,5.632390,5.632262,0.000000,13.223717
0.395,0,1,7.592057,5.634510,5.721632,5.634280,5.634510,0.000000,13.226337
0.396,0,1,7.592368,5.636757,5.724139,5.636404,5.636757,0.000000,13.228772
0.397,0,1,7.591892,5.639005,5.726645,5.638968,5.639005,0.000000,13.230860
0.398,0,1,7.592484,5.640166,5.728115,5.639903,5.640166,0.000000,13.232388
0.399,0,1,7.595075,5.638331,5.726725,5.637791,5.638331,0.000000,13.232865
0.400,0,1,7.597264,5.636497,5.725334,5.635852,5.636497,0.000000,13.233117
0.401,0,1,7.598703,5.634662,5.723944,5.634240,5.634662,0.000000,13.232944
0.402,0,1,7.598371,5.634011,5.723846,5.634601,5.634011,0.000000,13.232971
0.403,0,1,7.594719,5.636628,5.727315,5.638659,5.636628,0.000000,13.233377
0.404,0,1,7.592144,5.639246,5.730785,5.641796,5.639246,0.000000,13.233940
0.405,0,1,7.591586,5.641862,5.734254,5.643210,5.641862,0.000000,13.234797
0.406,0,1,7.594914,5.640779,5.734157,5.640760,5.640779,0.000000,13.235675
0.407,0,1,7.605525,5.629482,5.724217,5.631071,5.629482,0.000000,13.236595
0.408,0,1,7.617266,5.618186,5.714277,5.620340,5.618186,0.000000,13.237606
0.409,0,1,7.631125,5.606889,5.704337,5.607660,5.606889,0.000000,13.238785
0.410,0,1,7.642771,5.597486,5.696457,5.597354,5.597486,0.000000,13.240126
0.411,0,1,7.650274,5.593307,5.694262,5.591496,5.593307,0.000000,13.241770
0.412,0,1,7.656690,5.589129,5.692066,5.586723,5.589129,0.000000,13.243412
0.413,0,1,7.661069,5.584951,5.689870,5.583982,5.584951,0.000000,13.245051
0.414,0,1,7.666285,5.580225,5.687275,5.580272,5.580225,0.000000,13.246557
0.415,0,1,7.673067,5.573989,5.683580,5.574749,5.573989,0.000000,13.247816
0.416,0,1,7.680499,5.567753,5.679884,5.568766,5.567753,0.000000,13.249265
0.417,0,1,7.689152,5.561518,5.676189,5.561919,5.561518,0.000000,13.251071
0.418,0,1,7.697856,5.555441,5.672809,5.555528,5.555441,0.000000,13.253385
0.419,0,1,7.706659,5.549803,5.670300,5.549987,5.549803,0.000000,13.256647
0.420,0,1,7.715732,5.544165,5.667791,5.544385,5.544165,0.000000,13.260118
0.421,0,1,7.725310,5.538527,5.665282,5.538669,5.538527,0.000000,13.263979
0.422,0,1,7.735450,5.532248,5.662207,5.532236,5.532248,0.000000,13.267687
0.423,0,1,7.746645,5.524202,5.657569,5.524460,5.524202,0.000000,13.271106
0.424,0,1,7.757991,5.516156,5.652933,5.516509,5.516156,0.000000,13.274499
0.425,0,1,7.769618,5.508110,5.648295,5.508229,5.508110,0.000000,13.277846
0.426,0,1,7.780879,5.500620,5.644258,5.500488,5.500620,0.000000,13.281367
0.427,0,1,7.791457,5.494669,5.641876,5.493757,5.494669,0.000000,13.285214
0.428,0,1,7.801591,5.488719,5.639493,5.487529,5.488719,0.000000,13.289120
0.429,0,1,7.810895,5.482768,5.637111,5.482241,5.482768,0.000000,13.293136
0.430,0,1,7.819890,5.477127,5.634981,5.477188,5.477127,0.000000,13.297078
0.431,0,1,7.828310,5.472340,5.633547,5.472575,5.472340,0.000000,13.300885
0.432,0,1,7.836971,5.467554,5.632112,5.467852,5.467554,0.000000,13.304822
0.433,0,1,7.846084,5.462767,5.630678,5.462919,5.462767,0.000000,13.309003
0.434,0,1,7.855853,5.457717,5.628852,5.457648,5.457717,0.000000,13.313501
0.435,0,1,7.866852,5.451941,5.625947,5.451744,5.451941,0.000000,13.318595
0.436,0,1,7.877789,5.446165,5.623043,5.445920,5.446165,0.000000,13.323709
0.437,0,1,7.888608,5.440388,5.620139,5.440250,5.440388,0.000000,13.328858
0.438,0,1,7.898580,5.435191,5.617636,5.435118,5.435191,0.000000,13.333698
0.439,0,1,7.906961,5.431594,5.616242,5.430995,5.431594,0.000000,13.337956
0.440,0,1,7.914851,5.427997,5.614848,5.427211,5.427997,0.000000,13.342063
0.441,0,1,7.921821,5.424399,5.613454,5.424061,5.424399,0.000000,13.345882
0.442,0,1,7.928837,5.420780,5.611863,5.420886,5.420780,0.000000,13.349723
0.443,0,1,7.935941,5.417100,5.609725,5.417662,5.417100,0.000000,13.353602
0.444,0,1,7.942986,5.413421,5.607588,5.414145,5.413421,0.000000,13.357132
0.445,0,1,7.949924,5.409741,5.605452,5.410080,5.409741,0.000000,13.360004
0.446,0,1,7.956498,5.405776,5.602790,5.405639,5.405776,0.000000,13.362137
0.447,0,1,7.962389,5.401021,5.598682,5.400494,5.401021,0.000000,13.362883
0.448,0,1,7.967518,5.396265,5.594574,5.395598,5.396265,0.000000,13.363117
0.449,0,1,7.971221,5.391510,5.590466,5.391171,5.391510,0.000000,13.362392
0.450,0,1,7.974010,5.387317,5.586748,5.387490,5.387317,0.000000,13.361500
0.451,0,1,7.975083,5.384676,5.584105,5.385212,5.384676,0.000000,13.360295
0.452,0,1,7.976304,5.382036,5.581461,5.382703,5.382036,0.000000,13.359008
0.453,0,1,7.977801,5.379395,5.578818,5.379762,5.379395,0.000000,13.357562
0.454,0,1,7.980429,5.375608,5.574917,5.375604,5.375608,0.000000,13.356033
0.455,0,1,7.985177,5.368659,5.567548,5.369170,5.368659,0.000000,13.354346
0.456,0,1,7.990131,5.361710,5.560179,5.362402,5.361710,0.000000,13.352533
0.457,0,1,7.995474,5.354760,5.552810,5.355009,5.354760,0.000000,13.350483
0.458,0,1,7.999916,5.348314,5.545866,5.348337,5.348314,0.000000,13.348253
0.459,0,1,8.002668,5.343256,5.540095,5.343016,5.343256,0.000000,13.345684
0.460,0,1,8.005011,5.338198,5.534325,5.337866,5.338198,0.000000,13.342875
0.461,0,1,8.006582,5.333140,5.528554,5.333035,5.333140,0.000000,13.339618
0.462,0,1,8.008496,5.327795,5.522470,5.327675,5.327795,0.000000,13.336171
0.463,0,1,8.011054,5.321656,5.515516,5.321321,5.321656,0.000000,13.332375
0.464,0,1,8.013844,5.315517,5.508563,5.315103,5.315517,0.000000,13.328947
0.465,0,1,8.017069,5.309379,5.501609,5.309143,5.309379,0.000000,13.326211
0.466,0,1,8.020195,5.304157,5.495573,5.304094,5.304157,0.000000,13.324289
0.467,0,1,8.023139,5.301469,5.492064,5.300755,5.301469,0.000000,13.323894
0.468,0,1,8.025769,5.298781,5.488554,5.297835,5.298781,0.000000,13.323605
0.469,0,1,8.027812,5.296093,5.485045,5.295704,5.296093,0.000000,13.323516
0.470,0,1,8.029500,5.293058,5.481243,5.293248,5.293058,0.000000,13.322747
0.471,0,1,8.030521,5.289065,5.476631,5.290183,5.289065,0.000000,13.320704
0.472,0,1,8.031790,5.285072,5.472019,5.286521,5.285072,0.000000,13.318312
0.473,0,1,8.033523,5.281079,5.467407,5.281742,5.281079,0.000000,13.315265
0.474,0,1,8.036014,5.276437,5.462139,5.276366,5.276437,0.000000,13.312380
0.475,0,1,8.039926,5.270005,5.455061,5.269873,5.270005,0.000000,13.309799
0.476,0,1,8.043862,5.263573,5.447984,5.263418,5.263573,0.000000,13.307281
0.477,0,1,8.047843,5.257141,5.440907,5.257033,5.257141,0.000000,13.304876
0.478,0,1,8.051016,5.251425,5.434528,5.251316,5.251425,0.000000,13.302331
0.479,0,1,8.052675,5.247686,5.430079,5.246847,5.247686,0.000000,13.299522
0.480,0,1,8.053850,5.243947,5.425630,5.242849,5.243947,0.000000,13.296699
0.481,0,1,8.054114,5.240208,5.421181,5.239731,5.240208,0.000000,13.293845
0.482,0,1,5.742448,5.236775,5.416943,5.236732,5.236775,0.000000,10.979179
0.483,0,0,-0.900766,5.234187,5.413290,5.233953,5.234187,0.000000,4.333187
0.484,0,0,-5.231297,5.231599,5.409637,5.231297,5.231599,0.000000,0.000000
0.485,0,0,-5.228869,5.229011,5.405983,5.228869,5.229011,0.000000,0.000000
0.486,0,0,-5.226652,5.226717,5.402518,5.226652,5.226717,0.000000,0.000000
0.487,0,0,-5.224826,5.225236,5.399570,5.224826,5.225236,0.000000,0.000000
0.488,0,0,-5.223222,5.223754,5.396621,5.223222,5.223754,0.000000,0.000000
0.489,0,0,-5.222032,5.222273,5.393673,5.222032,5.222273,0.000000,0.000000
0.490,0,0,-5.221022,5.221002,5.390769,5.221022,5.221002,0.000000,0.000000
0.491,0,0,-5.220347,5.220310,5.387985,5.220347,5.220310,0.000000,0.000000
0.492,0,0,-5.219662,5.219618,5.385201,5.219662,5.219618,0.000000,0.000000
0.493,0,0,-5.218957,5.218927,5.382418,5.218957,5.218927,0.000000,0.000000
0.494,0,0,-5.218185,5.218457,5.379746,5.218185,5.218457,0.000000,0.000000
0.495,0,0,-5.217286,5.218598,5.377380,5.217286,5.218598,0.000000,0.000000
0.496,0,0,-5.217055,5.218740,5.375015,5.217055,5.218740,0.000000,0.000000
0.497,0,0,-5.218075,5.218882,5.372650,5.218075,5.218882,0.000000,0.000000
0.498,0,0,-5.220194,5.219742,5.370873,5.220194,5.219742,0.000000,0.000000
0.499,0,0,-5.224373,5.222584,5.370721,5.224373,5.222584,0.000000,0.000000
0.500,0,0,-5.227696,5.225427,5.370568,5.227696,5.225427,0.000000,0.000000
0.501,0,0,-5.229417,5.228269,5.370416,5.229417,5.228269,0.000000,0.000000
0.502,0,0,-5.228721,5.229321,5.368386,5.228721,5.229321,0.000000,0.000000
0.503,0,0,-5.223496,5.225431,5.361176,5.223496,5.225431,0.000000,0.000000
0.504,0,0,-5.219124,5.221542,5.353967,5.219124,5.221542,0.000000,0.000000
0.505,0,0,-5.216346,5.217652,5.346757,5.216346,5.217652,0.000000,0.000000
0.506,0,0,-5.217522,5.217133,5.342918,5.217522,5.217133,0.000000,0.000000
0.507,0,0,-5.226107,5.225912,5.348379,5.226107,5.225912,0.000000,0.000000
0.508,0,0,-5.234826,5.234691,5.353839,5.234826,5.234691,0.000000,0.000000
0.509,0,0,-5.243796,5.243470,5.359300,5.243796,5.243470,0.000000,0.000000
0.510,0,0,-5.248726,5.248822,5.361352,5.248726,5.248822,0.000000,0.000000
0.511,0,0,-5.246089,5.244714,5.353996,5.246089,5.244714,0.000000,0.000000
0.512,0,0,-5.242498,5.240607,5.346641,5.242498,5.240607,0.000000,0.000000
0.513,0,0,-5.237120,5.236499,5.339285,5.237120,5.236499,0.000000,0.000000
0.514,0,0,-5.234706,5.234882,5.334461,5.234706,5.234882,0.000000,0.000000
0.515,0,0,-5.237845,5.240137,5.336624,5.237845,5.240137,0.000000,0.000000
0.516,0,0,-5.242350,5.245392,5.338787,5.242350,5.245392,0.000000,0.000000
0.517,0,0,-5.249414,5.250647,5.340950,5.249414,5.250647,0.000000,0.000000
0.518,0,0,-5.255229,5.254839,5.342090,5.255229,5.254839,0.000000,0.000000
0.519,0,0,-5.258700,5.256098,5.340405,5.258700,5.256098,0.000000,0.000000
0.520,0,0,-5.260747,5.257357,5.338722,5.260747,5.257357,0.000000,0.000000
0.521,0,0,-5.260127,5.258615,5.337038,5.260127,5.258615,0.000000,0.000000
0.522,0,0,-5.258744,5.259025,5.334566,5.258744,5.259025,0.000000,0.000000
0.523,0,0,-5.255936,5.257091,5.329916,5.255936,5.257091,0.000000,0.000000
0.524,0,0,-5.253688,5.255157,5.325268,5.253688,5.255157,0.000000,0.000000
0.525,0,0,-5.252489,5.253223,5.320619,5.252489,5.253223,0.000000,0.000000
0.526,0,0,-5.252852,5.252791,5.317467,5.252852,5.252791,0.000000,0.000000
0.527,0,0,-5.256141,5.256501,5.318445,5.256141,5.256501,0.000000,0.000000
0.528,0,0,-5.259704,5.260211,5.319422,5.259704,5.260211,0.000000,0.000000
0.529,0,0,-5.263780,5.263920,5.320400,5.263780,5.263920,0.000000,0.000000
0.530,0,0,-5.266693,5.266697,5.320473,5.266693,5.266697,0.000000,0.000000
0.531,0,0,-5.267427,5.266900,5.318047,5.267427,5.266900,0.000000,0.000000
0.532,0,0,-5.267817,5.267102,5.315622,5.267817,5.267102,0.000000,0.000000
0.533,0,0,-5.267562,5.267305,5.313196,5.267562,5.267305,0.000000,0.000000
0.534,0,0,-5.268068,5.268084,5.311322,5.268068,5.268084,0.000000,0.000000
0.535,0,0,-5.270000,5.270452,5.310966,5.270000,5.270452,0.000000,0.000000
0.536,0,0,-5.272214,5.272821,5.310612,5.272214,5.272821,0.000000,0.000000
0.537,0,0,-5.274958,5.275190,5.310256,5.274958,5.275190,0.000000,0.000000
0.538,0,0,-5.277339,5.277493,5.309847,5.277339,5.277493,0.000000,0.000000
0.539,0,0,-5.279042,5.279613,5.309286,5.279042,5.279613,0.000000,0.000000
0.540,0,0,-5.281012,5.281732,5.308724,5.281012,5.281732,0.000000,0.000000
0.541,0,0,-5.283481,5.283852,5.308163,5.283481,5.283852,0.000000,0.000000
0.542,0,0,-5.286860,5.286758,5.308389,5.286860,5.286758,0.000000,0.000000
0.543,0,0,-5.291945,5.291834,5.310786,5.291945,5.291834,0.000000,0.000000
0.544,0,0,-5.297026,5.296910,5.313183,5.297026,5.296910,0.000000,0.000000
0.545,0,0,-5.302100,5.301986,5.315580,5.302100,5.301986,0.000000,0.000000
0.546,0,0,-5.306234,5.306345,5.317299,5.306234,5.306345,0.000000,0.000000
0.547,0,0,-5.308604,5.308728,5.317149,5.308604,5.308728,0.000000,0.000000
0.548,0,0,-5.310979,5.311110,5.316998,5.310979,5.311110,0.000000,0.000000
0.549,0,0,-5.313366,5.313493,5.316847,5.313366,5.313493,0.000000,0.000000
0.550,0,0,-5.316682,5.316310,5.317207,5.316682,5.316310,0.000000,0.000000
0.551,0,0,-5.321739,5.320328,5.318977,5.321739,5.320328,0.000000,0.000000
0.552,0,0,-5.326131,5.324346,5.320747,5.326131,5.324346,0.000000,0.000000
0.553,0,0,-5.329277,5.328363,5.322517,5.329277,5.328363,0.000000,0.000000
0.554,0,0,-5.330219,5.330353,5.322318,5.330219,5.330353,0.000000,0.000000
0.555,0,0,-5.327031,5.326751,5.316688,5.327031,5.326751,0.000000,0.000000
0.556,0,0,-5.323572,5.323149,5.311057,5.323572,5.323149,0.000000,0.000000
0.557,0,0,-5.319604,5.319546,5.305426,5.319604,5.319546,0.000000,0.000000
0.558,0,0,-5.317605,5.317829,5.301798,5.317605,5.317829,0.000000,0.000000
0.559,0,0,-5.319293,5.321312,5.303698,5.319293,5.321312,0.000000,0.000000
0.560,0,0,-5.322139,5.324795,5.305597,5.322139,5.324795,0.000000,0.000000
0.561,0,0,-5.327153,5.328278,5.307496,5.327153,5.328278,0.000000,0.000000
0.562,0,0,-5.331859,5.331590,5.309305,5.331859,5.331590,0.000000,0.000000
0.563,0,0,-5.335988,5.334431,5.310863,5.335988,5.334431,0.000000,0.000000
0.564,0,0,-5.339288,5.337271,5.312421,5.339288,5.337271,0.000000,0.000000
0.565,0,0,-5.341035,5.340111,5.313979,5.341035,5.340111,0.000000,0.000000
0.566,0,0,-5.341964,5.342195,5.314879,5.341964,5.342195,0.000000,0.000000
0.567,0,0,-5.341358,5.342191,5.313967,5.341358,5.342191,0.000000,0.000000
0.568,0,0,-5.341138,5.342188,5.313055,5.341138,5.342188,0.000000,0.000000
0.569,0,0,-5.341639,5.342185,5.312142,5.341639,5.342185,0.000000,0.000000
0.570,0,0,-5.343461,5.343125,5.312209,4.629171,5.343125,0.714290,0.000000
0.571,0,0,-5.347759,5.346668,5.314974,2.580913,5.346668,2.766846,0.000000
0.572,1,0,-5.351575,5.350211,5.317739,1.246606,5.350211,4.104970,0.000000
0.573,1,0,-5.354490,5.353754,5.320505,1.249933,5.353754,4.104557,0.000000
0.574,1,0,-5.355180,5.355351,5.321395,1.251177,5.355351,4.104002,0.000000
0.575,1,0,-5.351702,5.351579,5.317113,1.248518,5.351579,4.103184,0.000000
0.576,1,0,-5.348030,5.347807,5.312831,1.245630,5.347807,4.102400,0.000000
0.577,1,0,-5.343994,5.344035,5.308549,1.242313,5.344035,4.101682,0.000000
0.578,1,0,-5.342125,5.342344,5.306368,1.240954,5.342344,4.101171,0.000000
0.579,1,0,-5.344316,5.346393,5.309982,1.243266,5.346393,4.101049,0.000000
0.580,1,0,-5.347704,5.350442,5.313596,1.246728,5.350442,4.100976,0.000000
0.581,1,0,-5.353340,5.354491,5.317210,1.252346,5.354491,4.100994,0.000000
0.582,1,0,-5.358645,5.358654,5.321015,1.257791,5.358654,4.100854,0.000000
0.583,1,0,-5.363332,5.363133,5.325349,1.262911,5.363133,4.100421,0.000000
0.584,1,0,-5.367884,5.367611,5.329683,1.268036,5.367611,4.099848,0.000000
0.585,1,0,-5.372182,5.372089,5.334017,1.273170,5.372089,4.099011,0.000000
0.586,1,0,-5.376794,5.376646,5.338519,1.278681,5.376646,4.098113,0.000000
0.587,1,0,-5.381997,5.381417,5.343484,1.284897,5.381417,4.097099,0.000000
0.588,1,0,-5.386923,5.386189,5.348450,1.290814,5.386189,4.096110,0.000000
0.589,1,0,-5.391333,5.390960,5.353415,1.296167,5.390960,4.095166,0.000000
0.590,1,0,-5.394813,5.394702,5.357423,1.300497,5.394702,4.094316,0.000000
0.591,1,0,-5.396550,5.395604,5.358792,1.302910,5.395604,4.093640,0.000000
0.592,1,0,-5.397749,5.396506,5.360161,1.304707,5.396506,4.093042,0.000000
0.593,1,0,-5.397939,5.397408,5.361529,1.305351,5.397408,4.092588,0.000000
0.594,1,0,-5.398150,5.398138,5.362817,1.305966,5.398138,4.092184,0.000000
0.595,1,0,-5.398400,5.398395,5.363880,1.306530,5.398395,4.091870,0.000000
0.596,1,0,-5.398656,5.398653,5.364943,1.307025,5.398653,4.091631,0.000000
0.597,1,0,-5.398920,5.398910,5.366005,1.307390,5.398910,4.091530,0.000000
0.598,1,0,-5.399079,5.399134,5.367073,1.307561,5.399134,4.091518,0.000000
0.599,1,0,-5.399044,5.399266,5.368151,1.307368,5.399266,4.091677,0.000000
0.600,1,0,-5.399116,5.399398,5.369229,1.307280,5.399398,4.091835,0.000000
0.601,1,0,-5.399388,5.399529,5.370308,1.307392,5.399529,4.091996,0.000000
0.602,1,0,-5.399933,5.399833,5.371566,1.307867,5.399833,4.092066,0.000000
0.603,1,0,-5.400988,5.400610,5.373319,1.309022,5.400610,4.091965,0.000000
0.604,1,0,-5.401865,5.401388,5.375073,1.310056,5.401388,4.091809,0.000000
0.605,1,0,-5.402410,5.402165,5.376826,1.310862,5.402165,4.091547,0.000000
0.606,1,0,-5.402333,5.402302,5.377895,1.311049,5.402302,4.091284,0.000000
0.607,1,0,-5.401093,5.400672,5.377075,1.310075,5.400672,4.091018,0.000000
0.608,1,0,-5.399601,5.399042,5.376254,1.308871,5.399042,4.090730,0.000000
0.609,1,0,-5.397636,5.397411,5.375434,1.307235,5.397411,4.090401,0.000000
0.610,1,0,-5.395911,5.395971,5.374748,1.305883,5.395971,4.090029,0.000000
0.611,1,0,-5.394633,5.395057,5.374433,1.305060,5.395057,4.089574,0.000000
0.612,1,0,-5.393590,5.394143,5.374118,1.304455,5.394143,4.089135,0.000000
0.613,1,0,-5.392985,5.393229,5.373803,1.304259,5.393229,4.088727,0.000000
0.614,1,0,-5.392427,5.392293,5.373394,1.304037,5.392293,4.088391,0.000000
0.615,1,0,-5.391957,5.391298,5.372727,1.303765,5.391298,4.088192,0.000000
0.616,1,0,-5.391150,5.390303,5.372060,1.303149,5.390303,4.088002,0.000000
0.617,1,0,-5.389711,5.389308,5.371393,1.301884,5.389308,4.087827,0.000000
0.618,1,0,-5.387739,5.387938,5.370321,1.300156,5.387938,4.087583,0.000000
0.619,1,0,-5.384765,5.385531,5.368129,1.297556,5.385531,4.087209,0.000000
0.620,1,0,-5.382154,5.383126,5.365938,1.295375,5.383126,4.086780,0.000000
0.621,1,0,-5.380225,5.380720,5.363747,1.293977,5.380720,4.086247,0.000000
0.622,1,0,-5.379519,5.379588,5.362824,1.293815,5.379588,4.085704,0.000000
0.623,1,0,-5.381106,5.381970,5.365404,1.295966,5.381970,4.085140,0.000000
0.624,1,0,-5.383207,5.384352,5.367984,1.298588,5.384352,4.084619,0.000000
0.625,1,0,-5.386269,5.386734,5.370564,1.302090,5.386734,4.084179,0.000000
0.626,1,0,-5.388925,5.388879,5.372929,1.305107,5.388879,4.083817,0.000000
0.627,1,0,-5.390820,5.390368,5.374701,1.307217,5.390368,4.083603,0.000000
0.628,1,0,-5.392454,5.391858,5.376474,1.309054,5.391858,4.083400,0.000000
0.629,1,0,-5.393596,5.393347,5.378246,1.310377,5.393347,4.083219,0.000000
0.630,1,0,-5.394824,5.394802,5.379999,1.311854,5.394802,4.082970,0.000000
0.631,1,0,-5.396208,5.396162,5.381699,1.313617,5.396162,4.082592,0.000000
