"Time","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.050,0,0,7.721178,1.408516,7.615729,0.000000,0.000000,0,0,4.494553,4.834598,16.760073,3.594758,-12.719378,17.039318,8.519637,14.770548,5.153776,19.785988,-9.898604,5.670042,4.027928,5.803494,14.946542,153.243912,0,5.987585,62.382778,67.961464,8.459492,18.061314,9.016274,15.424921,9.507483,15.163046,10.017712,14.362045,9.302731,15.793109,10.705702,15.766972,10.210937,16.599548,0,-0.02002,-0.01213,-0.03019,0.00478,0.00714,-0.01384,0.02866,0.00148,1.14955,0.11918,3.27760
0.051,0,0,7.719064,1.408302,7.698147,0.000000,0.000000,0,0,4.502562,4.846566,16.751200,3.596869,-12.795692,17.026335,8.534693,14.779003,4.563729,19.791006,-9.957211,5.671312,4.037068,5.803415,14.936600,153.277084,0,5.670684,62.571293,53.187359,8.466491,18.050079,9.022331,15.446765,9.498518,15.181113,10.002559,14.361924,9.301867,15.799989,10.705953,15.764536,9.846729,16.596298,0,-0.01640,-0.01387,-0.02405,0.00273,0.00854,-0.01332,-0.02249,0.01819,1.13264,0.11926,3.27768
0.052,0,0,7.716950,1.408087,7.780565,0.000000,0.000000,0,0,4.510571,4.857700,16.742327,3.598981,-12.872006,17.013353,8.549747,14.787459,3.973683,19.796024,-10.015818,5.672582,4.046209,5.803337,14.926659,153.310242,0,5.353783,62.759808,38.413258,8.473489,18.038845,9.028388,15.468608,9.489552,15.199181,9.987406,14.361804,9.301003,15.806868,10.706203,15.762100,9.482522,16.593046,0,-0.01928,-0.01354,-0.01439,0.00311,0.00833,-0.01371,-0.04055,-0.00137,1.11332,0.12185,3.27677
0.053,0,0,7.714849,1.406595,7.849974,0.000000,0.000000,0,0,4.518608,4.868407,16.734400,3.601220,-12.941387,17.000305,8.563559,14.795973,3.382114,19.800426,-10.072845,5.673750,4.055300,5.803246,14.916652,153.343857,0,5.027386,62.976768,25.779318,8.478559,18.027252,9.034215,15.491537,9.480130,15.217912,9.970965,14.361111,9.300022,15.813509,10.706404,15.759072,9.194374,16.539574,0,-0.01809,-0.01482,-0.05435,0.00325,0.00578,-0.01304,0.05883,0.02141,1.09826,0.11935,3.27617
0.054,0,0,7.712791,1.400354,7.871027,0.000000,0.000000,0,0,4.526749,4.878197,16.729990,3.603934,-12.984998,16.987019,8.572742,14.804699,2.784886,19.802542,-10.124000,5.674540,4.064209,5.803116,14.906403,153.379150,0,4.665695,63.299477,21.100334,8.476461,18.014318,9.039186,15.518498,9.469011,15.239111,9.949740,14.358291,9.298604,15.819265,10.706419,15.753841,9.188939,16.299433,0,-0.01740,-0.01452,-0.01738,0.00554,0.01034,-0.01332,-0.02487,-0.01646,1.07910,0.11490,3.27662
0.055,0,0,7.710733,1.394113,7.892080,0.000000,0.000000,0,0,4.534890,4.887578,16.725580,3.606647,-13.028608,16.973732,8.581926,14.813426,2.187657,19.804657,-10.175156,5.675330,4.073119,5.802985,14.896154,153.414429,0,4.304003,63.622181,16.421349,8.474364,18.001387,9.044159,15.545461,9.457891,15.260310,9.928515,14.355472,9.297186,15.825023,10.706434,15.748611,9.183503,16.059292,0,-0.01814,-0.01360,-0.03881,0.00194,0.00846,-0.01430,0.01128,0.00762,1.04228,0.11276,3.27694
0.056,0,0,7.708676,1.387872,7.913133,0.000000,0.000000,0,0,4.543032,4.896083,16.721172,3.609361,-13.072219,16.960445,8.591110,14.822152,1.590428,19.806770,-10.226311,5.676119,4.082028,5.802855,14.885905,153.449722,0,3.942312,63.944889,11.742365,8.472266,17.988455,9.049130,15.572422,9.446773,15.281509,9.907290,14.352652,9.295769,15.830779,10.706450,15.743381,9.178068,15.819150,0,-0.01785,-0.01392,-0.01637,0.00320,0.00883,-0.01241,0.00689,0.01854,1.02666,0.11000,3.27679
0.057,0,0,7.706243,1.382621,7.923013,0.000000,0.000000,0,0,4.551187,4.904217,16.716871,3.612209,-13.110841,16.947159,8.586461,14.830912,1.003536,19.808357,-10.274173,5.676863,4.090812,5.802713,14.875611,153.701096,0,3.659183,64.198158,8.118766,8.469474,17.973963,9.053324,15.599442,9.436624,15.300618,9.887202,14.350954,9.294978,15.837222,10.706405,15.737707,9.172713,15.630408,0,-0.01858,-0.01479,-0.01886,0.00361,0.00859,-0.01207,0.00294,0.00548,1.00498,0.10479,3.27669
0.058,0,0,7.702415,1.381049,7.891362,0.000000,0.000000,0,1,4.559391,4.911558,16.712978,3.615558,-13.130918,16.933874,8.530393,14.839793,0.455064,19.807978,-10.309792,5.677436,4.099132,5.802532,14.865149,154.755707,0,3.668069,64.193352,8.418024,8.464097,17.953678,9.054626,15.626680,9.430081,15.311954,9.871342,14.353426,9.296521,15.846213,10.706139,15.730389,9.167659,15.632720,0,-0.01830,-0.01263,-0.02398,0.00372,0.00842,-0.01230,0.00625,0.00018,0.98910,0.10082,3.27677
0.059,0,0,7.698587,1.379477,7.859713,0.000000,0.912745,1,0,4.567596,4.918585,16.709085,3.618906,-13.150994,16.920588,8.474325,14.848674,-0.093408,19.807596,-10.345410,5.678009,4.107451,5.802350,14.854687,155.810318,0,3.676955,64.188545,8.717282,8.458720,17.933393,9.055926,15.653918,9.423539,15.323290,9.855480,14.355898,9.298064,15.855205,10.705873,15.723070,9.162604,15.635032,0,-0.01859,-0.01576,-0.02072,0.00472,0.00887,-0.01415,0.00380,0.00580,0.96946,0.09936,3.27691
0.060,0,0,7.694759,1.377905,7.828062,0.000000,3.783013,1,0,4.575800,4.924938,16.705193,3.622255,-13.171071,16.907303,8.418257,14.857555,-0.641880,19.807217,-10.381029,5.678582,4.115771,5.802168,14.844225,156.864929,0,3.685842,64.183739,9.016541,8.453343,17.913109,9.057228,15.681156,9.416997,15.334625,9.839620,14.358370,9.299607,15.864196,10.705607,15.715751,9.157550,15.637343,0,-0.01756,-0.01527,-0.02043,0.00290,0.00798,-0.01405,0.01580,-0.02669,0.94978,0.09633,3.27729
0.061,0,0,7.691205,1.376626,7.792956,0.000000,5.740456,1,0,4.583870,4.931051,16.701937,3.625759,-13.187243,16.894043,8.340344,14.866405,-1.171174,19.806385,-10.413017,5.678927,4.123907,5.801957,14.833754,157.911926,0,3.757552,64.192947,9.197323,8.448169,17.892601,9.058063,15.707843,9.411179,15.345232,9.822970,14.362222,9.302999,15.875115,10.705206,15.708411,9.153328,15.645158,0,-0.01786,-0.01327,-0.02299,0.00238,0.00838,-0.01399,0.02632,-0.00222,0.92707,0.09115,3.27752
0.062,0,0,7.688667,1.376435,7.745001,0.000000,5.740203,1,0,4.591439,4.936651,16.701050,3.629839,-13.188903,16.880880,8.181240,14.875139,-1.629186,19.803881,-10.431510,5.678429,4.131360,5.801638,14.823250,158.930664,0,4.062781,64.254234,8.937733,8.443748,17.871256,9.057160,15.732483,9.408046,15.353127,9.803391,14.371203,9.313260,15.893203,10.704296,15.700995,9.152200,15.673429,0,-0.01899,-0.00613,0.00271,0.00320,0.00734,-0.01409,0.09767,-0.00426,0.88823,0.08771,3.27721
0.063,0,0,7.686129,1.376244,7.697047,0.000000,5.739861,1,0,4.599009,4.942154,16.700161,3.633919,-13.190561,16.867716,8.022136,14.883873,-2.087198,19.801374,-10.450002,5.677931,4.138812,5.801320,14.812747,159.949387,0,4.368011,64.315529,8.678144,8.439328,17.849913,9.056258,15.757123,9.404914,15.361023,9.783813,14.380185,9.323522,15.911290,10.703387,15.693580,9.151072,15.701699,0,-0.01758,-0.01658,-0.01876,0.00336,0.00804,-0.01301,-0.01685,0.00008,0.86806,0.08679,3.27705
0.064,0,0,7.683591,1.376053,7.649092,0.000000,5.739326,1,0,4.606577,4.947450,16.699274,3.637998,-13.192221,16.854553,7.863031,14.892607,-2.545210,19.798868,-10.468494,5.677433,4.146265,5.801001,14.802243,160.968124,0,4.673240,64.376816,8.418553,8.434908,17.828569,9.055356,15.781763,9.401781,15.368917,9.764234,14.389167,9.333782,15.929378,10.702477,15.686164,9.149942,15.729970,0,-0.01859,-0.01467,-0.02591,0.00327,0.00882,-0.01318,-0.00085,0.00090,0.84572,0.08433,3.27735
0.065,0,0,7.681404,1.374561,7.602560,0.000000,5.738751,1,0,4.614114,4.952790,16.698168,3.642123,-13.195171,16.841425,7.678180,14.901154,-2.999476,19.795998,-10.485868,5.676841,4.153534,5.800666,14.791730,161.640289,0,4.900278,64.497276,8.214420,8.431201,17.809559,9.053986,15.803885,9.398826,15.377767,9.744649,14.397460,9.343224,15.946100,10.701434,15.679678,9.149793,15.755170,0,-0.01907,-0.01016,-0.02636,0.00280,0.00818,-0.01268,0.02099,0.00214,0.82602,0.08007,3.27761
0.066,0,0,7.680522,1.368232,7.561311,0.000000,5.738092,1,0,4.621529,4.958223,16.696251,3.646413,-13.202919,16.828428,7.397631,14.909002,-3.439815,19.791773,-10.499085,5.675904,4.160122,5.800276,14.781183,161.024277,0,4.836682,64.837700,8.216416,8.430145,17.799225,9.050872,15.816642,9.396529,15.390158,9.725042,14.403193,9.349614,15.957750,10.699892,15.676645,9.153277,15.768956,0,-0.01867,-0.01226,-0.01262,0.00229,0.00892,-0.01243,0.00237,0.00257,0.80497,0.07769,3.27768
0.067,0,0,7.679641,1.361903,7.520062,0.000000,5.737430,1,0,4.628943,4.963740,16.694334,3.650704,-13.210669,16.815432,7.117082,14.916852,-3.880154,19.787546,-10.512303,5.674966,4.166710,5.799885,14.770636,160.408264,0,4.773086,65.178123,8.218413,8.429089,17.788889,9.047757,15.829399,9.394233,15.402549,9.705436,14.408925,9.356005,15.969400,10.698350,15.673613,9.156762,15.782743,0,-0.01942,-0.01304,-0.02923,0.00443,0.00798,-0.01392,0.00967,0.00222,0.78219,0.07724,3.27765
0.068,0,0,7.678760,1.355575,7.478813,0.000000,5.736762,1,0,4.636358,4.969433,16.692419,3.654994,-13.218416,16.802435,6.836533,14.924701,-4.320494,19.783321,-10.525520,5.674029,4.173298,5.799495,14.760089,159.792252,0,4.709490,65.518547,8.220409,8.428033,17.778555,9.044643,15.842156,9.391936,15.414940,9.685829,14.414658,9.362395,15.981051,10.696808,15.670581,9.160247,15.796529,0,-0.01654,-0.01226,-0.02151,0.00302,0.00856,-0.01262,-0.00331,0.00300,0.76033,0.07527,3.27727
0.069,0,0,7.677743,1.350482,7.441421,0.000000,5.736101,1,0,4.643727,4.975219,16.690336,3.659340,-13.229619,16.789364,6.534791,14.932166,-4.762478,19.778925,-10.540164,5.673049,4.179515,5.799091,14.749557,159.499435,0,4.702282,65.786057,8.164482,8.426474,17.767616,9.040846,15.854589,9.388475,15.425508,9.667769,14.419356,9.367639,15.990908,10.695124,15.666424,9.162887,15.810036,0,-0.01841,-0.01440,-0.02159,0.00428,0.00839,-0.01215,0.09865,0.00393,0.71699,0.07155,3.27705
0.070,0,0,7.676227,1.349981,7.418364,0.000000,5.735456,1,0,4.650922,4.981203,16.687639,3.663889,-13.253659,16.776016,6.154274,14.938202,-5.210576,19.773897,-10.560112,5.671912,4.184351,5.798641,14.739078,160.407959,0,4.904665,65.782532,7.893252,8.423045,17.754431,9.034507,15.865820,9.380689,15.429302,9.655459,14.420214,9.368614,15.994096,10.692912,15.658091,9.162387,15.822501,0,-0.01743,-0.01302,-0.02077,0.00319,0.00873,-0.01322,-0.00409,0.00258,0.69229,0.06969,3.27735
0.071,0,0,7.674711,1.349480,7.395307,0.000000,5.734726,1,0,4.658117,4.987292,16.684942,3.668439,-13.277700,16.762671,5.773758,14.944238,-5.658673,19.768871,-10.580060,5.670774,4.189188,5.798192,14.728600,161.316483,0,5.107048,65.779007,7.622023,8.419616,17.741247,9.028168,15.877049,9.372903,15.433095,9.643148,14.421072,9.369590,15.997284,10.690701,15.649756,9.161887,15.834966,0,-0.01803,-0.01351,-0.02132,0.00386,0.00870,-0.01208,-0.00748,0.00263,0.66833,0.07122,3.27741
0.072,0,0,7.673195,1.348979,7.372250,0.000000,5.733813,1,0,4.665312,4.993609,16.682243,3.672988,-13.301741,16.749323,5.393242,14.950274,-6.106771,19.763844,-10.600008,5.669637,4.194024,5.797741,14.718122,162.225006,0,5.309431,65.775482,7.350792,8.416187,17.728064,9.021830,15.888280,9.365116,15.436889,9.630837,14.421929,9.370566,16.000473,10.688489,15.641422,9.161388,15.847431,0,-0.01934,-0.01458,-0.01595,0.00320,0.00899,-0.01283,-0.00095,0.00291,0.64693,0.07646,3.27665
0.073,0,0,7.671058,1.346820,7.349689,0.000000,5.732722,1,0,4.672560,5.000018,16.679522,3.677535,-13.327255,16.735989,5.001080,14.955994,-6.560991,19.758614,-10.623136,5.668192,4.198447,5.797219,14.707636,162.935349,0,5.464371,65.806061,7.159048,8.413239,17.714184,9.014778,15.898265,9.357710,15.441053,9.618210,14.423078,9.370952,16.003820,10.686214,15.634311,9.160611,15.857671,0,-0.01804,-0.01367,-0.02096,0.00265,0.00799,-0.01392,0.00841,0.00428,0.62310,0.07488,3.27615
0.074,0,0,7.666614,1.338498,7.328971,0.000000,5.731249,1,0,4.680003,5.006627,16.676704,3.682070,-13.358250,16.722698,4.565628,14.960535,-7.037967,19.752636,-10.658084,5.665603,4.201336,5.796429,14.697121,162.909088,0,5.442968,65.963409,7.262750,8.412072,17.697720,9.005080,15.903625,9.351716,15.446598,9.604403,14.425303,9.369145,16.007755,10.683703,15.631741,9.158802,15.859634,0,-0.01840,-0.01321,-0.02469,0.00266,0.00899,-0.01274,0.01461,-0.00071,0.59893,0.06975,3.27653
0.075,0,0,7.662169,1.330176,7.308253,0.000000,5.729651,1,0,4.687446,5.013185,16.673887,3.686604,-13.389244,16.709408,4.130177,14.965076,-7.514943,19.746656,-10.693031,5.663013,4.204225,5.795638,14.686605,162.882828,0,5.421566,66.120750,7.366451,8.410907,17.681257,8.995382,15.908984,9.345723,15.452144,9.590598,14.427528,9.367339,16.011692,10.681192,15.629171,9.156993,15.861599,0,-0.01729,-0.01284,-0.02123,0.00438,0.00961,-0.01465,-0.00152,0.00542,0.57191,0.07619,3.27681
0.076,0,0,7.657724,1.321854,7.287536,0.000000,5.727785,1,0,4.694889,5.019635,16.671072,3.691139,-13.420238,16.696117,3.694725,14.969618,-7.991920,19.740677,-10.727980,5.660424,4.207114,5.794847,14.676090,162.856552,0,5.400163,66.278099,7.470153,8.409740,17.664793,8.985684,15.914344,9.339730,15.457688,9.576792,14.429754,9.365533,16.015629,10.678682,15.626601,9.155184,15.863563,0,-0.01853,-0.01233,-0.02153,0.00381,0.01051,-0.01370,0.00416,0.00211,0.52947,0.08496,3.27673
0.077,0,0,7.653130,1.315232,7.262182,0.000000,5.725878,1,0,4.702301,5.025879,16.667908,3.695688,-13.449556,16.682789,3.258814,14.973683,-8.457654,19.733654,-10.763133,5.657727,4.209694,5.794030,14.665504,163.098282,0,5.507805,66.435104,7.534025,8.408637,17.646799,8.974943,15.919375,9.331305,15.461856,9.563994,14.430797,9.363230,16.018145,10.676005,15.623886,9.153246,15.864975,0,-0.01893,-0.01307,-0.02351,0.00223,0.00800,-0.01254,0.01031,0.00231,0.50414,0.08005,3.27664
0.078,0,0,7.647983,1.314926,7.219594,0.000000,5.723883,1,0,4.709598,5.031684,16.663452,3.700289,-13.472643,16.669319,2.821197,14.975981,-8.881602,19.722754,-10.799050,5.654633,4.211124,5.793117,14.654648,164.336121,0,6.095108,66.590843,7.449852,8.407763,17.623121,8.960322,15.923184,9.313835,15.460901,9.554944,14.427439,9.359079,16.015379,10.672713,15.620628,9.150832,15.864335,0,-0.01744,-0.01385,-0.02099,0.00500,0.00827,-0.01147,0.00607,0.00314,0.47764,0.07162,3.27648
0.079,0,0,7.642835,1.314620,7.177007,0.000000,5.721883,1,0,4.716895,5.037256,16.658997,3.704889,-13.495730,16.655848,2.383579,14.978279,-9.305550,19.711853,-10.834967,5.651538,4.212554,5.792204,14.643792,165.573959,0,6.682409,66.746590,7.365678,8.406891,17.599442,8.945701,15.926993,9.296366,15.459947,9.545894,14.424081,9.354929,16.012613,10.669421,15.617370,9.148417,15.863696,0,-0.00815,-0.01857,-0.02275,0.00104,0.00548,-0.01624,-0.01833,-0.00641,0.45353,0.07770,3.27649
0.080,0,0,7.637687,1.314314,7.134419,0.000000,5.719871,1,0,4.724192,5.042328,16.654543,3.709490,-13.518817,16.642378,1.945962,14.980577,-9.729498,19.700953,-10.870884,5.648443,4.213985,5.791291,14.632936,166.811798,0,7.269711,66.902328,7.281505,8.406017,17.575764,8.931080,15.930802,9.278896,15.458992,9.536842,14.420723,9.350779,16.009848,10.666129,15.614112,9.146004,15.863056,0,-0.01779,-0.01365,-0.02057,0.00423,0.00724,-0.01141,0.02464,0.00032,0.42975,0.08618,3.27702
0.081,0,0,7.632610,1.313416,7.082411,0.000000,5.717868,1,0,4.731498,5.047142,16.649757,3.714150,-13.535516,16.628830,1.517496,14.982464,-10.126443,19.689873,-10.905096,5.645378,4.215164,5.790351,14.622029,168.125153,0,7.891210,67.025986,11.172594,8.404705,17.552168,8.916414,15.933422,9.260491,15.457411,9.527604,14.417006,9.346313,16.006697,10.662721,15.609825,9.227594,15.866407,0,-0.01778,-0.01248,-0.02070,0.00422,0.00914,-0.01345,0.00271,0.00405,0.40511,0.08163,3.27742
0.082,0,0,7.627799,1.310321,6.995386,0.000000,5.715884,1,0,4.738840,5.051398,16.643751,3.719036,-13.528473,16.614990,1.123042,14.982824,-10.423016,19.678133,-10.932971,5.642426,4.215406,5.789311,14.610929,169.719223,0,8.639816,67.030357,29.839657,8.401761,17.528883,8.901582,15.931623,9.238613,15.453503,9.517665,14.411955,9.340684,16.002115,10.658879,15.601715,9.621432,15.884589,0,-0.01812,-0.01226,-0.02124,0.00284,0.00970,-0.01283,0.00454,0.00430,0.35992,0.07415,3.27734
0.083,0,0,7.622988,1.307225,6.908360,0.000000,5.713894,1,0,4.746182,5.055201,16.637745,3.723922,-13.521430,16.601151,0.728588,14.983185,-10.719588,19.666393,-10.960846,5.639473,4.215649,5.788272,14.599830,171.313278,0,9.388423,67.034737,48.506718,8.398816,17.505598,8.886749,15.929822,9.216734,15.449594,9.507727,14.406903,9.335053,15.997535,10.655038,15.593605,10.015270,15.902771,0,-0.01727,-0.01264,-0.02106,0.00370,0.01007,-0.01183,0.02262,0.00132,0.32934,0.08038,3.27721
0.084,0,0,7.618176,1.304129,6.821335,0.000000,5.711888,1,0,4.753524,5.058027,16.631739,3.728808,-13.514387,16.587313,0.334135,14.983544,-11.016161,19.654652,-10.988721,5.636521,4.215891,5.787233,14.588730,172.907333,0,10.137029,67.039116,67.173782,8.395871,17.482315,8.871917,15.928022,9.194855,15.445685,9.497787,14.401853,9.329423,15.992954,10.651196,15.585494,10.409108,15.920953,0,-0.01722,-0.01331,-0.01526,0.00338,0.00904,-0.01349,0.00318,0.00327,0.30514,0.09046,3.27691
0.085,0,0,7.613692,1.301193,6.721037,0.000000,5.709856,1,0,4.760697,5.060214,16.624821,3.733764,-13.494147,16.573505,-0.047258,14.983629,-11.281853,19.642855,-11.012348,5.633557,4.215869,5.786144,14.577598,174.437027,0,10.909834,67.172577,81.864822,8.392770,17.456871,8.856926,15.928711,9.171527,15.443103,9.481878,14.398867,9.324636,15.990785,10.647038,15.577130,10.719044,15.934564,0,-0.01798,-0.01273,-0.02109,0.00420,0.00909,-0.01368,0.01268,0.00252,0.28051,0.08931,3.27669
0.086,0,0,7.610421,1.298850,6.571404,0.000000,5.707765,1,0,4.767242,5.061030,16.614513,3.738983,-13.424857,16.559820,-0.380105,14.982689,-11.432762,19.630842,-11.020186,5.630548,4.214865,5.784873,14.566346,175.727448,0,11.772583,67.785843,81.777054,8.389084,17.423405,8.841346,15.938647,9.142812,15.445449,9.443774,14.403558,9.322987,15.997580,10.641708,15.567821,10.717113,15.931186,0,-0.01787,-0.01412,-0.02156,0.00336,0.00856,-0.01359,0.00309,0.00330,0.25648,0.08528,3.27677
0.087,0,0,7.607150,1.296507,6.421772,0.000000,5.705646,1,0,4.773788,5.061308,16.604204,3.744202,-13.355566,16.546135,-0.712953,14.981748,-11.583671,19.618830,-11.028025,5.627539,4.213861,5.783601,14.555096,177.017868,0,12.635333,68.399101,81.689278,8.385399,17.389936,8.825767,15.948585,9.114097,15.447796,9.405671,14.408248,9.321337,16.004374,10.636378,15.558511,10.715182,15.927808,0,-0.01865,-0.01182,-0.02070,0.00261,0.00814,-0.01263,0.00926,0.00296,0.22660,0.09540,3.27696
0.088,0,0,7.603878,1.294163,6.272140,0.000000,5.703466,1,0,4.780334,5.060429,16.593897,3.749421,-13.286276,16.532450,-1.045800,14.980807,-11.734580,19.606817,-11.035863,5.624530,4.212857,5.782330,14.543844,178.308289,0,13.498083,69.012367,81.601509,8.381713,17.356470,8.810187,15.958521,9.085382,15.450143,9.367568,14.412939,9.319687,16.011168,10.631047,15.549201,10.713251,15.924430,0,-0.01719,-0.01369,-0.02154,0.00317,0.00858,-0.01248,0.01011,0.00253,0.20006,0.10732,3.27757
0.089,0,0,7.600803,1.291176,6.111475,0.000000,5.701261,1,0,4.786789,5.059155,16.582756,3.754716,-13.198211,16.518864,-1.369177,14.979643,-11.856649,19.594843,-11.042158,5.621468,4.211608,5.781040,14.532665,179.006653,0,14.419778,69.857857,80.964531,8.378181,17.318523,8.794455,15.966987,9.054335,15.452432,9.319716,14.423655,9.320141,16.021490,10.625447,15.539097,10.710456,15.933289,0,-0.01968,-0.01367,-0.02116,0.00300,0.00901,-0.01336,-0.00084,0.00485,0.15320,0.10759,3.27801
0.090,0,0,7.598454,1.285796,5.909802,0.000000,5.699000,1,0,4.792911,5.057038,16.568520,3.760292,-13.040358,16.505646,-1.657356,14.977644,-11.871521,19.583014,-11.042719,5.618207,4.209452,5.779679,14.521751,177.504379,0,15.560573,71.566505,78.286201,8.375223,17.263929,8.778152,15.969982,9.014620,15.454508,9.235632,14.456765,9.328414,16.044926,10.618845,15.526037,10.704446,15.987632,0,-0.01962,-0.01330,-0.02099,0.00350,0.00734,-0.01333,0.01689,0.00320,0.12437,0.10631,3.27786
0.091,0,0,7.596104,1.280416,5.708130,0.000000,5.696711,1,0,4.799032,5.054492,16.554283,3.765867,-12.882504,16.492428,-1.945534,14.975645,-11.886392,19.571186,-11.043281,5.614946,4.207296,5.778319,14.510838,176.002106,0,16.701366,73.275154,75.607872,8.372265,17.209333,8.761848,15.972979,8.974906,15.456584,9.151547,14.489876,9.336687,16.068361,10.612242,15.512977,10.698437,16.041975,0,-0.01804,-0.01406,-0.01968,0.00272,0.01077,-0.01241,0.00290,0.00346,0.09887,0.11329,3.27771
0.092,0,0,7.593755,1.275036,5.506458,0.000000,5.694359,1,0,4.805153,5.051026,16.540047,3.771443,-12.724651,16.479210,-2.233713,14.973646,-11.901263,19.559357,-11.043841,5.611686,4.205140,5.776958,14.499925,174.499832,0,17.842161,74.983803,72.929543,8.369307,17.154739,8.745546,15.975974,8.935192,15.458660,9.067463,14.522986,9.344960,16.091799,10.605639,15.499917,10.692427,16.096317,0,-0.01841,-0.01246,-0.02117,0.00371,0.00854,-0.01274,0.00775,0.00218,0.07363,0.11902,3.27755
0.093,0,0,7.591733,1.269764,5.296449,0.000000,5.691977,1,0,4.811056,5.047078,16.526363,3.777091,-12.517308,16.466066,-2.521840,14.971411,-11.907852,19.547428,-11.046418,5.608380,4.202829,5.775569,14.488988,173.100067,0,19.307674,76.599899,70.779938,8.366407,17.109343,8.729199,15.978806,8.890830,15.459687,8.993719,14.548455,9.350079,16.108040,10.598953,15.488374,10.685886,16.138720,0,-0.01689,-0.01367,-0.02051,0.00291,0.00829,-0.01280,0.00333,0.00171,0.04809,0.11758,3.27738
