"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform"
0.286,0,0,2.747294,4.885909,0.000000,0.000000,5.015232,4.317629,3.701108,1.48162
0.287,0,0,2.941895,4.888924,0.000000,0.000000,5.026052,4.323361,3.703467,1.47914
0.288,0,0,3.136497,4.891940,0.000000,0.000000,5.037013,4.329093,3.705825,1.47646
0.289,0,0,3.329307,4.894991,0.000000,0.000000,5.047980,4.335254,3.708315,1.48295
0.290,0,0,3.504848,4.898391,0.000000,0.000000,5.058985,4.345542,3.712078,1.47338
0.291,0,0,3.680388,4.901790,0.000000,0.000000,5.069973,4.355830,3.715841,1.47000
0.292,0,0,3.855929,4.905190,0.000000,0.000000,5.080883,4.366117,3.719603,1.46821
0.293,0,0,4.027654,4.908601,0.000000,0.000000,5.091750,4.377349,3.723373,1.46299
0.294,0,0,4.162596,4.912127,0.000000,0.000000,5.102415,4.397687,3.727209,1.45258
0.295,0,0,4.297538,4.915654,0.000000,0.000000,5.113015,4.418024,3.731045,1.44713
0.296,0,0,4.432481,4.919180,0.000000,0.000000,5.123310,4.438362,3.734882,1.44216
0.297,0,0,4.566295,4.922696,0.000000,0.000000,5.133532,4.457077,3.738473,1.43727
0.298,0,0,4.689234,4.926117,0.000000,0.000000,5.143407,4.460163,3.739703,1.42695
0.299,0,0,4.812174,4.929537,0.000000,0.000000,5.153203,4.463248,3.740932,1.42099
0.300,0,0,4.935113,4.932958,0.000000,0.000000,5.162633,4.466333,3.742162,1.41153
0.301,0,0,5.056849,4.936416,0.000000,0.000000,5.171970,4.469665,3.743473,1.40558
0.302,0,0,5.166973,4.940228,0.000000,0.000000,5.180870,4.475369,3.745565,1.38953
0.303,0,0,5.277098,4.944041,0.000000,0.000000,5.189660,4.481073,3.747658,1.37552
0.304,0,0,5.387222,4.947854,0.000000,0.000000,5.197934,4.486777,3.749750,1.36608
0.305,0,0,5.495483,4.951671,0.000000,0.000000,5.206093,4.492719,3.751770,1.35738
0.306,0,0,5.585790,4.955519,0.000000,0.000000,5.213708,4.500952,3.753085,1.34875
0.307,0,0,5.676095,4.959368,0.000000,0.000000,5.221210,4.509186,3.754401,1.33917
0.308,0,0,5.766402,4.963217,0.000000,0.000000,5.228173,4.517420,3.755717,1.32203
0.309,0,0,5.853936,4.967097,0.000000,0.000000,5.235016,4.524808,3.756946,1.30046
0.310,0,0,5.914755,4.971276,0.000000,0.000000,5.241302,4.524045,3.757338,1.28825
0.311,0,0,5.975574,4.975455,0.000000,0.364340,5.247464,4.523281,3.757730,1.27283
0.312,1,0,6.036393,4.979633,0.000000,2.434456,5.253040,4.522518,3.758122,1.25901
0.313,1,0,6.091673,4.983833,0.000000,4.140125,5.258489,4.521530,3.758707,1.24644
0.314,1,0,6.093560,4.988235,0.000000,4.139519,5.263341,4.518378,3.761145,1.23226
0.315,1,0,6.095448,4.992637,0.000000,4.138995,5.268066,4.515227,3.763583,1.21644
0.316,1,0,6.097335,4.997039,0.000000,4.138850,5.272195,4.512075,3.766021,1.18937
0.317,1,0,6.095068,5.001436,0.000000,4.138736,5.276201,4.509326,3.768204,1.17230
0.318,1,0,6.052762,5.005782,0.000000,4.138766,5.279633,4.510455,3.767926,1.15726
0.319,1,0,6.010455,5.010128,0.000000,4.138924,5.282947,4.511584,3.767648,1.14017
0.320,1,0,5.968148,5.014474,0.000000,4.139684,5.285709,4.512713,3.767370,1.12064
0.321,1,0,5.922046,5.018817,0.000000,4.140606,5.288355,4.513526,3.767480,1.10439
0.322,1,0,5.839367,5.023121,0.000000,4.142290,5.290455,4.511296,3.771338,1.08853
0.323,1,0,5.756688,5.027426,0.000000,4.143691,5.292440,4.509067,3.775195,1.05698
0.324,1,0,5.674009,5.031730,0.000000,4.143773,5.293890,4.506837,3.779053,1.03169
0.325,1,0,5.590002,5.036042,0.000000,4.143204,5.295238,4.504537,3.782115,1.01452
0.326,1,0,5.493196,5.040428,0.000000,4.139594,5.296106,4.501565,3.777515,0.99821
0.327,1,0,5.396391,5.044813,0.000000,4.135924,5.296890,4.498593,3.772916,0.97496
0.328,1,0,5.299585,5.049199,0.000000,4.131982,5.297274,4.495621,3.768316,0.95508
0.329,1,0,5.202447,5.053596,0.000000,4.128599,5.297585,4.492977,3.763994,0.93687
0.330,1,0,5.102106,5.058105,0.000000,4.127833,5.297553,4.493494,3.762352,0.89866
0.331,1,0,5.001764,5.062615,0.000000,4.127134,5.297460,4.494010,3.760711,0.87493
0.332,1,0,4.901422,5.067125,0.000000,4.126752,5.297083,4.494527,3.759069,0.85339
0.333,1,0,4.799730,5.071647,0.000000,4.125837,5.296664,4.494442,3.757378,0.83205
0.334,1,0,4.685026,5.076285,0.000000,4.122431,5.296048,4.488557,3.755210,0.80799
0.335,1,0,4.570322,5.080923,0.000000,4.118822,5.295409,4.482671,3.753042,0.78294
0.336,1,0,4.455617,5.085561,0.000000,4.114263,5.294666,4.476786,3.750873,0.76667
0.337,1,0,4.340702,5.090189,0.000000,4.109988,5.293914,4.471580,3.748399,0.72727
0.338,1,0,4.223748,5.094717,0.000000,4.107042,5.293120,4.472923,3.742977,0.69728
0.339,1,0,4.106793,5.099245,0.000000,4.104392,5.292324,4.474266,3.737555,0.67654
0.340,1,0,3.989839,5.103773,0.000000,4.103122,5.291516,4.475609,3.732133,0.65236
0.341,1,0,3.872369,5.108276,0.000000,4.102042,5.290708,4.477136,3.726971,0.62883
0.342,1,0,3.749929,5.112534,0.000000,4.101852,5.289899,4.480441,3.724321,0.60553
0.343,1,0,3.627488,5.116792,0.000000,4.101831,5.289088,4.483746,3.721671,0.56464
0.344,1,0,3.505048,5.121049,0.000000,4.102597,5.288263,4.487051,3.719021,0.53316
0.345,1,0,3.384656,5.125257,0.000000,4.103519,5.287431,4.490329,3.716689,0.51035
0.346,1,0,3.284011,5.128980,0.000000,4.105168,5.286564,4.493359,3.717425,0.48289
0.347,1,0,3.183367,5.132703,0.000000,4.106893,5.285681,4.496388,3.718161,0.45558
0.348,1,0,3.082722,5.136426,0.000000,4.108974,5.284722,4.499417,3.718897,0.43553
0.349,1,0,2.985171,5.140057,0.000000,4.111053,5.283728,4.502758,3.719358,0.41003
0.350,1,0,2.917440,5.142790,0.000000,4.113118,5.282571,4.509101,3.717177,0.36688
0.351,1,0,2.849709,5.145523,0.000000,4.115189,5.281353,4.515445,3.714995,0.33699
0.352,1,0,2.781978,5.148257,0.000000,4.117282,5.279850,4.521788,3.712813,0.31207
0.353,1,0,2.716192,5.150914,0.000000,4.119385,5.278258,4.527813,3.710894,0.28389
0.354,1,0,2.669144,5.152841,0.000000,4.121529,5.276255,4.530769,3.711498,0.25904
0.355,1,0,2.622096,5.154768,0.000000,4.123554,5.274142,4.533725,3.712102,0.23365
0.356,1,0,2.575048,5.156695,0.000000,4.125027,5.271522,4.536681,3.712706,0.20958
0.357,1,0,2.527241,5.158552,0.000000,4.126271,5.268775,4.539451,3.713135,0.15793
0.358,1,0,2.472116,5.159739,0.000000,4.126442,5.265429,4.540418,3.711875,0.13138
0.359,1,0,2.416992,5.160927,0.000000,4.126510,5.261936,4.541386,3.710614,0.10840
0.360,1,0,2.361868,5.162115,0.000000,4.126092,5.257746,4.542353,3.709354,0.07837
0.361,1,0,2.301560,5.163258,0.000000,4.125698,5.253389,4.543475,3.707827,0.05464
0.362,1,0,2.191294,5.163970,0.000000,4.125412,5.248254,4.546077,3.703729,0.02499
0.363,1,0,2.081028,5.164683,0.000000,3.762160,5.242944,4.548679,3.699632,-0.01583
0.364,1,0,1.970762,5.165396,0.000000,1.699572,5.236814,4.551281,3.695534,-0.04808
0.365,0,0,1.854086,5.166024,0.000000,0.000000,5.230509,4.553489,3.691251,-0.07343
0.366,0,0,1.675629,5.165838,0.000000,0.000000,5.223388,4.551901,3.685173,-0.10248
0.367,0,0,1.497173,5.165652,0.000000,0.000000,5.216099,4.550313,3.679096,-0.12369
0.368,0,0,1.318717,5.165467,0.000000,0.000000,5.208029,4.548725,3.673018,-0.15309
0.369,0,0,1.134767,5.165258,0.000000,0.000000,5.199805,4.546983,3.666712,-0.19782
0.370,0,0,0.897866,5.164825,0.000000,0.000000,5.190868,4.543754,3.658196,-0.22772
0.371,0,0,0.660964,5.164393,0.000000,0.000000,5.181796,4.540524,3.649680,-0.25575
0.372,0,0,0.424063,5.163961,0.000000,0.000000,5.172084,4.537294,3.641164,-0.27896
0.373,0,0,0.184919,5.163475,0.000000,0.000000,5.162255,4.534446,3.631695,-0.30538
0.374,0,0,-0.075844,5.162473,0.000000,0.000000,5.151875,4.535273,3.613035,-0.33074
0.375,0,0,-0.336607,5.161470,0.000000,0.000000,5.141401,4.536100,3.594376,-0.37632
0.376,0,0,-0.597369,5.160469,0.000000,0.000000,5.130494,4.536927,3.575716,-0.40727
0.377,0,0,-0.856395,5.159429,0.000000,0.000000,5.119524,4.537203,3.557628,-0.43083
0.378,0,0,-1.098673,5.158030,0.000000,0.000000,5.108261,4.532172,3.545042,-0.45595
0.379,0,0,-1.340951,5.156631,0.000000,0.000000,5.096965,4.527140,3.532456,-0.48090
0.380,0,0,-1.583229,5.155232,0.000000,0.000000,5.085512,4.522109,3.519870,-0.50582
0.381,0,0,-1.821975,5.153820,0.000000,0.000000,5.074047,4.517107,3.507318,-0.54732
0.382,0,0,-2.026682,5.152272,0.000000,0.000000,5.062524,4.512397,3.495095,-0.57675
0.383,0,0,-2.231390,5.150725,0.000000,0.000000,5.051006,4.507686,3.482872,-0.60311
0.384,0,0,-2.436097,5.149178,0.000000,0.000000,5.039505,4.502975,3.470649,-0.62469
0.385,0,0,-2.638378,5.147592,0.000000,0.000000,5.028022,4.498228,3.459105,-0.64856
0.386,0,0,-2.817279,5.145638,0.000000,0.000000,5.016624,4.493121,3.454109,-0.67253
0.387,0,0,-2.996180,5.143685,0.000000,0.000000,5.005256,4.488013,3.449113,-0.69890
0.388,0,0,-3.175081,5.141731,0.000000,0.000000,4.994030,4.482906,3.444118,-0.74048
0.389,0,0,-3.352178,5.139727,0.000000,0.000000,4.982840,4.477589,3.438511,-0.76276
0.390,0,0,-3.511896,5.137234,0.000000,0.000000,4.971818,4.470243,3.427023,-0.78393
0.391,0,0,-3.671614,5.134741,0.000000,0.000000,4.960830,4.462896,3.415534,-0.80791
0.392,0,0,-3.831332,5.132247,0.000000,0.000000,4.950002,4.455550,3.404046,-0.82829
0.393,0,0,-3.990443,5.129677,0.000000,0.000000,4.939201,4.449347,3.392771,-0.85028
0.394,0,0,-4.143699,5.126359,0.000000,0.000000,4.928530,4.454158,3.383547,-0.88670
0.395,0,0,-4.296955,5.123040,0.000000,0.000000,4.917880,4.458969,3.374324,-0.91094
0.396,0,0,-4.450211,5.119722,0.000000,0.000000,4.907323,4.463780,3.365100,-0.93150
0.397,0,0,-4.602654,5.116333,0.000000,0.000000,4.896784,4.467526,3.355815,-0.94935
0.398,0,0,-4.747265,5.112272,0.000000,0.000000,4.886328,4.461004,3.345932,-0.97322
0.399,0,0,-4.891876,5.108211,0.000000,0.000000,4.875885,4.454482,3.336049,-0.98848
0.400,0,0,-5.036487,5.104149,0.000000,0.000000,4.865512,4.447959,3.326166,-1.02431
0.401,0,0,-5.179379,5.100017,0.000000,0.000000,4.855146,4.441758,3.314894,-1.04693
0.402,0,0,-5.305709,5.095203,0.000000,0.000000,4.844817,4.438646,3.290235,-1.06533
0.403,0,0,-5.432038,5.090388,0.000000,0.000000,4.834492,4.435534,3.265575,-1.08213
0.404,0,0,-5.558368,5.085574,0.000000,0.000000,4.824186,4.432421,3.240916,-1.09855
0.405,0,0,-5.682956,5.080724,0.000000,0.000000,4.813889,4.428892,3.216808,-1.11753
0.406,0,0,-5.790764,5.075522,0.000000,0.000000,4.803633,4.421336,3.198020,-1.14691
0.407,0,0,-5.898571,5.070320,0.000000,0.000000,4.793393,4.413781,3.179232,-1.16492
0.408,0,0,-6.006379,5.065118,0.000000,0.000000,4.783227,4.406226,3.160444,-1.18254
0.409,0,0,-6.112096,5.059887,0.000000,0.000000,4.773082,4.399176,3.142684,-1.19809
0.410,0,0,-6.197674,5.054371,0.000000,0.000000,4.763033,4.396993,3.134827,-1.21028
0.411,0,0,-6.283251,5.048855,0.000000,0.000000,4.753007,4.394810,3.126971,-1.22708
0.412,0,0,-6.368828,5.043339,0.000000,0.000000,4.743088,4.392627,3.119114,-1.25353
0.413,0,0,-6.453556,5.037768,0.000000,0.000000,4.733194,4.390693,3.111038,-1.26807
0.414,0,0,-6.530085,5.031664,0.000000,0.000000,4.723418,4.391158,3.100850,-1.28422
0.415,0,0,-6.606615,5.025561,0.000000,0.000000,4.713673,4.391622,3.090662,-1.29514
0.416,0,0,-6.683145,5.019457,0.000000,0.000000,4.704076,4.392087,3.080474,-1.30853
0.417,0,0,-6.758655,5.013343,0.000000,0.000000,4.694522,4.391825,3.070359,-1.31977
0.418,0,0,-6.824332,5.007121,0.000000,0.000000,4.685172,4.384571,3.060950,-1.33487
0.419,0,0,-6.890008,5.000900,0.000000,0.000000,4.675876,4.377316,3.051540,-1.35230
0.420,0,0,-6.955686,4.994678,0.000000,0.000000,4.666836,4.370062,3.042131,-1.36451
0.421,0,0,-7.021172,4.988461,0.000000,0.000000,4.657857,4.363381,3.033729,-1.37314
0.422,0,0,-7.084819,4.982274,0.000000,0.000000,4.649173,4.362224,3.035033,-1.38424
0.423,0,0,-7.148467,4.976088,0.000000,0.000000,4.640559,4.361066,3.036337,-1.39233
0.424,0,0,-7.212115,4.969902,0.000000,0.000000,4.632281,4.359910,3.037641,-1.40535
0.425,0,0,-7.274482,4.963694,0.000000,0.000000,4.624088,4.358444,3.037760,-1.41658
0.426,0,0,-7.324502,4.957271,0.000000,0.000000,4.616299,4.354012,3.026461,-1.42526
0.427,0,0,-7.374523,4.950848,0.000000,0.000000,4.608610,4.349578,3.015162,-1.43198
0.428,0,0,-7.424544,4.944425,0.000000,0.000000,4.601387,4.345146,3.003862,-1.43792
0.429,0,0,-7.470998,4.938004,0.000000,0.000000,4.594267,4.341041,2.994041,-1.44493
0.430,0,0,-7.483070,4.931602,0.000000,0.000000,4.587634,4.340095,2.998468,-1.44883
0.431,0,0,-7.495142,4.925199,0.000000,0.000000,4.581104,4.339149,3.002894,-1.45708
0.432,0,0,-7.507215,4.918796,0.000000,0.000000,4.575066,4.338203,3.007321,-1.46295
0.433,0,0,-7.515678,4.912418,0.000000,0.000000,4.569138,4.337339,3.009300,-1.46605
0.434,0,0,-7.489363,4.906278,0.000000,0.000000,4.563724,4.337264,2.987686,-1.46588
0.435,0,0,-7.463048,4.900139,0.000000,0.000000,4.558426,4.337188,2.966072,-1.47206
0.436,0,0,-7.436732,4.894000,0.000000,0.000000,4.553678,4.337112,2.944458,-1.47399
0.437,0,0,-7.406829,4.887893,0.000000,0.000000,4.549055,4.336522,2.925391,-1.47584
0.438,0,0,-7.342350,4.882107,0.000000,0.000000,4.545020,4.330972,2.930865,-1.47795
0.439,0,0,-7.277870,4.876320,0.000000,0.000000,4.541121,4.325423,2.936338,-1.47767
0.440,0,0,-7.213390,4.870534,0.000000,0.000000,4.537860,4.319873,2.941812,-1.47599
0.441,0,0,-7.148002,4.864785,0.000000,0.000000,4.534746,4.314929,2.945960,-1.47806
0.442,0,0,-7.073867,4.859396,0.000000,0.000000,4.532313,4.315820,2.937320,-1.47993
0.443,0,0,-6.999731,4.854008,0.000000,0.000000,4.530027,4.316710,2.928681,-1.47926
0.444,0,0,-6.925595,4.848619,0.000000,0.000000,4.528431,4.317601,2.920041,-1.48047
0.445,0,0,-6.849675,4.843246,0.000000,0.000000,4.526981,4.318886,2.913810,-1.48078
0.446,0,0,-6.756553,4.838012,0.000000,0.000000,4.526215,4.323972,2.930788,-1.48098
0.447,0,0,-6.663430,4.832778,0.000000,0.000000,4.525592,4.329059,2.947767,-1.48087
0.448,0,0,-6.570308,4.827545,0.000000,0.000000,4.525639,4.334145,2.964745,-1.48057
0.449,0,0,-6.474897,4.822333,0.000000,0.000000,4.525823,4.339011,2.980690,-1.48135
0.450,0,0,-6.357426,4.817328,0.000000,0.000000,4.526643,4.341750,2.986676,-1.47844
0.451,0,0,-6.239955,4.812323,0.000000,0.000000,4.527588,4.344489,2.992661,-1.47916
0.452,0,0,-6.122484,4.807318,0.000000,0.000000,4.529111,4.347229,2.998646,-1.48311
0.453,0,0,-6.001322,4.802350,0.000000,0.000000,4.530747,4.349915,3.003659,-1.48136
0.454,0,0,-5.844584,4.797740,0.000000,0.000000,4.532910,4.352092,2.999301,-1.48088
0.455,0,0,-5.687847,4.793129,0.000000,0.000000,4.535180,4.354269,2.994943,-1.47763
0.456,0,0,-5.531109,4.788519,0.000000,0.000000,4.537949,4.356446,2.990585,-1.47995
0.457,0,0,-5.370916,4.783923,0.000000,0.000000,4.540815,4.358359,2.987778,-1.48066
0.458,0,0,-5.177419,4.779459,0.000000,0.000000,4.544142,4.357718,2.999919,-1.48029
0.459,0,0,-4.983922,4.774995,0.000000,0.000000,4.547555,4.357078,3.012060,-1.47844
0.460,0,0,-4.790426,4.770531,0.000000,0.000000,4.551374,4.356437,3.024201,-1.48087
0.461,0,0,-4.595844,4.766122,0.000000,0.000000,4.555267,4.355992,3.035621,-1.48074
0.462,0,0,-4.390799,4.762243,0.000000,0.000000,4.559509,4.357425,3.040097,-1.48040
0.463,0,0,-4.185754,4.758364,0.000000,0.000000,4.563814,4.358859,3.044574,-1.47946
0.464,0,0,-3.980709,4.754485,0.000000,0.000000,4.568414,4.360292,3.049050,-1.47881
0.465,0,0,-3.776108,4.750629,0.000000,0.000000,4.573062,4.361412,3.052934,-1.48049
0.466,0,0,-3.575789,4.746995,0.000000,0.000000,4.577935,4.359509,3.051112,-1.47982
0.467,0,0,-3.375471,4.743361,0.000000,0.000000,4.582834,4.357606,3.049290,-1.47829
0.468,0,0,-3.175152,4.739727,0.000000,0.000000,4.587856,4.355704,3.047468,-1.48126
0.469,0,0,-2.976449,4.736126,0.000000,0.000000,4.592881,4.353840,3.046297,-1.47717
0.470,0,0,-2.793316,4.732838,0.000000,0.000000,4.597921,4.352345,3.051408,-1.47853
0.471,0,0,-2.610183,4.729550,0.000000,0.000000,4.602948,4.350851,3.056518,-1.47993
0.472,0,0,-2.427050,4.726263,0.000000,0.000000,4.607916,4.349357,3.061629,-1.47976
0.473,0,0,-2.245923,4.723017,0.000000,0.000000,4.612863,4.348254,3.066277,-1.48016
0.474,0,0,-2.084126,4.720171,0.000000,0.000000,4.617708,4.350930,3.066467,-1.48077
0.475,0,0,-1.922329,4.717327,0.000000,0.000000,4.622522,4.353605,3.066658,-1.47909
0.476,0,0,-1.760533,4.714481,0.000000,0.000000,4.627192,4.356281,3.066848,-1.48086
0.477,0,0,-1.600885,4.711691,0.000000,0.000000,4.631822,4.358710,3.067714,-1.48098
0.478,0,0,-1.461946,4.709426,0.000000,0.000000,4.636267,4.358764,3.075098,-1.48049
0.479,0,0,-1.323008,4.707162,0.000000,0.000000,4.640669,4.358818,3.082482,-1.48010
0.480,0,0,-1.184069,4.704897,0.000000,0.000000,4.644867,4.358872,3.089866,-1.47892
0.481,0,0,-1.047473,4.702662,0.000000,0.000000,4.649021,4.358960,3.096622,-1.48681
0.482,0,0,-0.933449,4.700711,0.000000,0.000000,4.652967,4.359375,3.097322,-1.47924
0.483,0,0,-0.819425,4.698759,0.000000,0.000000,4.656871,4.359791,3.098022,-1.47974
0.484,0,0,-0.705402,4.696807,0.000000,0.000000,4.660575,4.360207,3.098722,-1.48090
0.485,0,0,-0.592737,4.694919,0.000000,0.000000,4.664238,4.360467,3.098932,-1.48182
0.486,0,0,-0.493173,4.693635,0.000000,0.000000,4.667713,4.359235,3.094426,-1.47950
0.487,0,0,-0.393608,4.692353,0.000000,0.000000,4.671145,4.358003,3.089921,-1.48094
0.488,0,0,-0.294043,4.691070,0.000000,0.000000,4.674378,4.356770,3.085415,-1.48357
0.489,0,0,-0.196276,4.689820,0.000000,0.000000,4.677562,4.355677,3.081646,-1.47877
0.490,0,0,-0.115830,4.688892,0.000000,0.000000,4.680514,4.355924,3.084984,-1.48026
0.491,0,0,-0.035383,4.687964,0.000000,0.000000,4.683414,4.356171,3.088323,-1.47775
0.492,0,0,0.045063,4.687036,0.000000,0.000000,4.686072,4.356418,3.091661,-1.48005
0.493,0,0,0.124056,4.686137,0.000000,0.000000,4.688685,4.356886,3.094079,-1.48087
0.494,0,0,0.189037,4.685511,0.000000,0.000000,4.691088,4.359494,3.087632,-1.48004
0.495,0,0,0.254019,4.684885,0.000000,0.000000,4.693453,4.362103,3.081184,-1.47944
0.496,0,0,0.319000,4.684258,0.000000,0.000000,4.695646,4.364710,3.074737,-1.47956
0.497,0,0,0.381900,4.683691,0.000000,0.000000,4.697803,4.366891,3.068494,-1.48182
0.498,0,0,0.424733,4.683690,0.000000,0.000000,4.699791,4.364958,3.064223,-1.48032
0.499,0,0,0.467567,4.683689,0.000000,0.000000,4.701742,4.363025,3.059952,-1.47924
0.500,0,0,0.510400,4.683687,0.000000,0.000000,4.703516,4.361093,3.055681,-1.48323
0.501,0,0,0.551342,4.683667,0.000000,0.000000,4.705254,4.359099,3.051792,-1.48059
0.502,0,0,0.574054,4.683464,0.000000,0.000000,4.706832,4.356525,3.051581,-1.47937
0.503,0,0,0.596766,4.683260,0.000000,0.000000,4.708382,4.353952,3.051370,-1.47904
0.504,0,0,0.619478,4.683057,0.000000,0.000000,4.709801,4.351378,3.051158,-1.48285
0.505,0,0,0.641646,4.682877,0.000000,0.000000,4.711196,4.349151,3.050924,-1.48126
0.506,0,0,0.658582,4.682914,0.000000,0.000000,4.712484,4.350269,3.050474,-1.47902
0.507,0,0,0.675517,4.682950,0.000000,0.000000,4.713752,4.351387,3.050024,-1.48044
0.508,0,0,0.692452,4.682988,0.000000,0.000000,4.714927,4.352505,3.049573,-1.48034
0.509,0,0,0.708452,4.683054,0.000000,0.000000,4.716084,4.353523,3.049537,-1.47956
0.510,0,0,0.715441,4.683409,0.000000,0.000000,4.717161,4.353577,3.053496,-1.48016
0.511,0,0,0.722429,4.683764,0.000000,0.000000,4.718222,4.353631,3.057454,-1.48013
0.512,0,0,0.729418,4.684119,0.000000,0.000000,4.719210,4.353686,3.061413,-1.47847
0.513,0,0,0.736632,4.684487,0.000000,0.000000,4.720191,4.353790,3.065059,-1.48155
0.514,0,0,0.746020,4.684977,0.000000,0.000000,4.721130,4.354381,3.065692,-1.47856
0.515,0,0,0.755408,4.685467,0.000000,0.000000,4.722074,4.354972,3.066325,-1.47999
0.516,0,0,0.764795,4.685957,0.000000,0.000000,4.723034,4.355563,3.066958,-1.48030
0.517,0,0,0.773439,4.686493,0.000000,0.000000,4.724008,4.356191,3.067211,-1.47930
0.518,0,0,0.774915,4.687471,0.000000,0.000000,4.725041,4.357174,3.063799,-1.48151
0.519,0,0,0.776390,4.688449,0.000000,0.000000,4.726093,4.358158,3.060387,-1.47885
0.520,0,0,0.777865,4.689427,0.000000,0.000000,4.727230,4.359142,3.056975,-1.48044
0.521,0,0,0.779240,4.690418,0.000000,0.000000,4.728393,4.359646,3.053658,-1.48179
0.522,0,0,0.779647,4.691527,0.000000,0.000000,4.729676,4.355530,3.051256,-1.47961
0.523,0,0,0.780054,4.692636,0.000000,0.000000,4.730990,4.351414,3.048854,-1.48081
0.524,0,0,0.780462,4.693746,0.000000,0.000000,4.732447,4.347297,3.046451,-1.48007
0.525,0,0,0.781598,4.694834,0.000000,0.000000,4.733931,4.343459,3.044675,-1.48027
0.526,0,0,0.789761,4.695712,0.000000,0.000000,4.735543,4.342298,3.048926,-1.47735
0.527,0,0,0.797925,4.696591,0.000000,0.000000,4.737175,4.341136,3.053178,-1.48048
0.528,0,0,0.806088,4.697469,0.000000,0.000000,4.738908,4.339975,3.057429,-1.48007
0.529,0,0,0.815469,4.698353,0.000000,0.000000,4.740658,4.338901,3.061431,-1.48069
0.530,0,0,0.836578,4.699288,0.000000,0.000000,4.742491,4.338664,3.063029,-1.47876
0.531,0,0,0.857688,4.700224,0.000000,0.000000,4.744340,4.338427,3.064626,-1.47943
0.532,0,0,0.878798,4.701159,0.000000,0.000000,4.746267,4.338190,3.066224,-1.48037
0.533,0,0,0.900973,4.702131,0.000000,0.000000,4.748211,4.337975,3.067657,-1.48115
0.534,0,0,0.933402,4.703449,0.000000,0.000000,4.750233,4.337968,3.067501,-1.47941
0.535,0,0,0.965832,4.704768,0.000000,0.000000,4.752269,4.337961,3.067344,-1.48112
0.536,0,0,0.998262,4.706086,0.000000,0.000000,4.754367,4.337955,3.067188,-1.48167
0.537,0,0,1.030189,4.707400,0.000000,0.000000,4.756474,4.338140,3.066159,-1.47955
0.538,0,0,1.057264,4.708673,0.000000,0.000000,4.758615,4.340183,3.056717,-1.47925
0.539,0,0,1.084340,4.709946,0.000000,0.000000,4.760763,4.342225,3.047276,-1.48071
0.540,0,0,1.111415,4.711218,0.000000,0.000000,4.762938,4.344267,3.037835,-1.47980
0.541,0,0,1.138077,4.712484,0.000000,0.000000,4.765119,4.345891,3.029246,-1.47880
