"Time","v5 L COP","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","27 HLx (cm)","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)"
0.672,0.000000,0.000000,0,18.346386,13.199180,0,-6.179686,16.251741,11.654600,5.399949,5.399949,-1.45119,0.09633,5.759549,-7.204207
0.673,0.000000,0.000000,0,18.363972,13.186803,0,-5.821691,16.244644,11.725459,5.390045,5.390045,-1.44854,0.09668,5.751629,-7.237147
0.674,0.000000,0.000000,0,18.381556,13.174425,0,-5.463695,16.237547,11.796319,5.380141,5.380141,-1.43954,0.09663,5.743709,-7.270088
0.675,0.000000,0.000000,0,18.399141,13.162047,0,-5.105700,16.230452,11.867178,5.370237,5.370237,-1.43111,0.09634,5.735788,-7.303029
0.676,0.000000,0.000000,0,18.414999,13.146230,0,-5.039139,16.221699,11.928412,5.360755,5.360755,-1.42430,0.09628,5.735192,-7.334475
0.677,0.000000,0.000000,0,18.429605,13.127922,0,-5.183619,16.211746,11.982677,5.351577,5.351577,-1.41540,0.09636,5.739899,-7.364840
0.678,0.000000,0.000000,0,18.444212,13.109613,0,-5.328097,16.201796,12.036942,5.342400,5.342400,-1.40644,0.09620,5.744606,-7.395204
0.679,0.000000,0.000000,0,18.458820,13.091305,0,-5.472577,16.191843,12.091208,5.333222,5.333222,-1.39242,0.09590,5.749313,-7.425569
0.680,0.000000,0.000000,0,18.471964,13.082405,0,-5.769672,16.178469,12.145967,5.324578,5.324578,-1.38370,0.09569,5.746490,-7.454401
0.681,0.000000,0.000000,0,18.484047,13.080318,0,-6.177284,16.162617,12.201083,5.316320,5.316320,-1.37192,0.09577,5.738214,-7.482123
0.682,0.000000,0.000000,0,18.496132,13.078231,0,-6.584895,16.146763,12.256201,5.308062,5.308062,-1.36364,0.09593,5.729938,-7.509845
0.683,0.000000,0.000000,0,18.508217,13.076144,0,-6.992507,16.130911,12.311317,5.299804,5.299804,-1.35358,0.09583,5.721662,-7.537567
0.684,0.000000,0.000000,0,18.518064,13.068636,0,-7.366625,16.119534,12.365343,5.292410,5.292410,-1.34030,0.09551,5.712308,-7.560606
0.685,0.000000,0.000000,0,18.526295,13.057201,0,-7.716489,16.111399,12.418577,5.285641,5.285641,-1.32257,0.09544,5.702175,-7.580254
0.686,0.000000,0.000000,0,18.534523,13.045767,0,-8.066354,16.103264,12.471811,5.278872,5.278872,-1.30728,0.09564,5.692041,-7.599901
0.687,0.000000,0.000000,0,18.542753,13.034332,0,-8.416218,16.095129,12.525045,5.272103,5.272103,-1.29416,0.09568,5.681907,-7.619549
0.688,0.000000,0.000000,0,18.548889,13.023655,0,-8.589801,16.087189,12.579786,5.265575,5.265575,-1.28296,0.09544,5.670078,-7.631672
0.689,0.000000,0.000000,0,18.553507,13.013525,0,-8.635731,16.079390,12.635617,5.259222,5.259222,-1.26926,0.09536,5.657020,-7.638347
0.690,0.000000,0.000000,0,18.558126,13.003396,0,-8.681662,16.071590,12.691449,5.252868,5.252868,-1.25431,0.09559,5.643963,-7.645022
0.691,0.000000,0.000000,0,18.562746,12.993266,0,-8.727592,16.063791,12.747280,5.246514,5.246514,-1.24338,0.09578,5.630906,-7.651697
0.692,0.000000,0.000000,0,18.565731,12.983070,0,-8.581601,16.051653,12.797328,5.240100,5.240100,-1.21337,0.09575,5.621875,-7.649547
0.693,0.000000,0.000000,0,18.567532,12.972827,0,-8.296634,16.036371,12.843187,5.233643,5.233643,-1.19677,0.09567,5.615761,-7.641008
0.694,0.000000,0.000000,0,18.569332,12.962584,0,-8.011666,16.021088,12.889048,5.227186,5.227186,-1.18112,0.09593,5.609647,-7.632469
0.695,0.000000,0.000000,0,18.571133,12.952339,0,-7.726699,16.005806,12.934907,5.220728,5.220728,-1.16515,0.09626,5.603532,-7.623929
0.696,0.000000,0.000000,0,18.571341,12.947339,0,-7.541450,15.999388,12.989782,5.214114,5.214114,-1.15052,0.09621,5.595680,-7.605000
0.697,0.000000,0.000000,0,18.570396,12.946136,0,-7.428409,15.999388,13.051187,5.207386,5.207386,-1.13457,0.09617,5.586569,-7.578546
0.698,0.000000,0.000000,0,18.569452,12.944933,0,-7.315369,15.999388,13.112591,5.200657,5.200657,-1.10715,0.09653,5.577458,-7.552093
0.699,0.000000,0.000000,0,18.568508,12.943730,0,-7.202329,15.999388,13.173995,5.193929,5.193929,-1.08296,0.09686,5.568347,-7.525639
0.700,0.000000,0.000000,0,18.566832,12.939066,0,-7.155287,15.999388,13.230248,5.187589,5.187589,-1.06512,0.09678,5.564125,-7.488497
0.701,0.000000,0.000000,0,18.564623,12.931895,0,-7.156037,15.999388,13.282772,5.181530,5.181530,-1.04700,0.09681,5.563443,-7.443616
0.702,0.000000,0.000000,0,18.562414,12.924724,0,-7.156787,15.999388,13.335295,5.175470,5.175470,-1.02805,0.09716,5.562760,-7.398735
0.703,0.000000,0.000000,0,18.560205,12.917553,0,-7.157537,15.999388,13.387818,5.169411,5.169411,-1.00983,0.09725,5.562078,-7.353854
0.704,0.000000,0.000000,0,18.556717,12.914258,0,-7.339072,15.999388,13.434969,5.163994,5.163994,-0.99106,0.09701,5.557155,-7.297964
0.705,0.000000,0.000000,0,18.552299,12.913771,0,-7.651519,15.999388,13.478230,5.159042,5.159042,-0.95967,0.09693,5.549159,-7.234102
0.706,0.000000,1.518691,0,18.547882,12.913282,0,-7.963967,15.999388,13.521491,5.154091,5.154091,-0.93221,0.09715,5.541163,-7.170241
0.707,0.000000,3.812787,1,18.543465,12.912795,0,-8.276415,15.999388,13.564752,5.149139,5.149139,-0.91239,0.09720,5.533168,-7.106379
0.708,0.000000,4.589189,1,18.538347,12.912590,0,-8.491611,15.999388,13.613702,5.145805,5.145805,-0.89094,0.09696,5.520992,-7.029408
0.709,0.000000,4.590694,1,18.532726,12.912590,0,-8.636386,15.999388,13.666772,5.143643,5.143643,-0.86946,0.09680,5.505791,-6.942942
0.710,0.000000,4.592256,1,18.527103,12.912590,0,-8.781161,15.999388,13.719842,5.141481,5.141481,-0.84844,0.09698,5.490589,-6.856476
0.711,0.000000,4.593844,1,18.521482,12.912590,0,-8.925936,15.999388,13.772912,5.139319,5.139319,-0.82738,0.09715,5.475388,-6.770011
0.712,0.000000,4.595308,1,18.515314,12.912197,0,-8.899760,15.999388,13.827934,5.137207,5.137207,-0.78344,0.09701,5.466033,-6.670614
0.713,0.000000,4.596708,1,18.508751,12.911521,0,-8.749792,15.999388,13.884369,5.135130,5.135130,-0.76281,0.09690,5.460911,-6.561852
0.714,0.000000,4.598118,1,18.502188,12.910844,0,-8.599825,15.999388,13.940804,5.133054,5.133054,-0.73951,0.09717,5.455790,-6.453091
0.715,0.000000,4.599534,1,18.495625,12.910167,0,-8.449857,15.999388,13.997240,5.130978,5.130978,-0.71821,0.09741,5.450668,-6.344329
0.716,0.000000,4.601106,1,18.488577,12.906893,0,-8.291515,15.999388,14.065484,5.130088,5.130088,-0.69449,0.09727,5.442380,-6.223867
0.717,0.000000,4.602758,1,18.481180,12.901737,0,-8.127111,15.999388,14.142281,5.130056,5.130056,-0.66814,0.09729,5.431798,-6.094933
0.718,0.000000,4.604365,1,18.473782,12.896582,0,-7.962707,15.999388,14.219076,5.130025,5.130025,-0.63566,0.09764,5.421216,-5.965998
0.719,0.000000,4.605948,1,18.466383,12.891426,0,-7.798302,15.999388,14.295873,5.129994,5.129994,-0.59948,0.09765,5.410635,-5.837063
0.720,0.000000,4.607273,1,18.459343,12.887797,0,-7.485130,15.999388,14.359255,5.129609,5.129609,-0.57520,0.09742,5.400950,-5.697474
0.721,0.000000,4.608466,1,18.452560,12.885275,0,-7.064229,15.999388,14.412922,5.128968,5.128968,-0.55476,0.09743,5.391915,-5.550170
0.722,0.000000,4.609585,1,18.445778,12.882751,0,-6.643329,15.999388,14.466591,5.128328,5.128328,-0.52861,0.09764,5.382880,-5.402866
0.723,0.000000,4.610667,1,18.438995,12.880228,0,-6.222428,15.999388,14.520258,5.127687,5.127687,-0.50644,0.09759,5.373846,-5.255562
0.724,0.000000,4.611913,1,18.431881,12.879062,0,-6.081308,15.999388,14.580738,5.127473,5.127473,-0.48142,0.09731,5.371754,-5.098106
0.725,0.000000,4.613243,1,18.424526,12.878879,0,-6.142787,15.999388,14.646150,5.127568,5.127568,-0.44207,0.09721,5.374689,-4.933298
0.726,0.000000,4.614700,1,18.417171,12.878695,0,-6.204267,15.999388,14.711561,5.127664,5.127664,-0.40651,0.09739,5.377625,-4.768490
0.727,0.000000,4.616223,1,18.409817,12.878512,0,-6.265747,15.999388,14.776974,5.127759,5.127759,-0.38299,0.09746,5.380560,-4.603682
0.728,0.000000,4.617800,1,18.401939,12.876869,0,-6.354887,15.999388,14.812106,5.128807,5.128807,-0.36032,0.09721,5.373483,-4.431427
0.729,0.000000,4.619403,1,18.393681,12.874170,0,-6.464058,15.999388,14.825314,5.130545,5.130545,-0.33008,0.09701,5.359155,-4.253778
0.730,0.000000,4.621153,1,18.385424,12.871470,0,-6.573229,15.999388,14.838521,5.132283,5.132283,-0.30669,0.09720,5.344827,-4.076129
0.731,0.000000,4.622978,1,18.377165,12.868772,0,-6.682400,15.999388,14.851728,5.134021,5.134021,-0.28034,0.09735,5.330499,-3.898481
0.732,0.000000,4.625053,1,18.368656,12.867638,0,-6.831690,15.999388,14.857275,5.135942,5.135942,-0.23911,0.09710,5.324882,-3.714629
0.733,0.000000,4.627255,1,18.359966,12.867638,0,-7.010032,15.999388,14.857275,5.137995,5.137995,-0.20549,0.09705,5.325572,-3.526284
0.734,0.000000,4.629635,1,18.351276,12.867638,0,-7.188374,15.999388,14.857275,5.140048,5.140048,-0.17792,0.09745,5.326263,-3.337939
0.735,0.000000,4.632104,1,18.342587,12.867638,0,-7.366716,15.999388,14.857275,5.142100,5.142100,-0.15374,0.09758,5.326954,-3.149594
0.736,0.000000,4.634678,1,18.333401,12.867204,0,-7.575612,15.999388,14.857275,5.145298,5.145298,-0.12433,0.09739,5.319094,-2.958392
0.737,0.000000,4.637304,1,18.323856,12.866455,0,-7.806632,15.999388,14.857275,5.149323,5.149323,-0.09891,0.09745,5.305043,-2.765120
0.738,0.000000,4.640185,1,18.314312,12.865707,0,-8.037652,15.999388,14.857275,5.153348,5.153348,-0.07625,0.09771,5.290991,-2.571848
0.739,0.000000,4.643197,1,18.304768,12.864959,0,-8.268672,15.999388,14.857275,5.157374,5.157374,-0.03269,0.09772,5.276939,-2.378576
0.740,0.000000,4.646596,1,18.295477,12.858578,0,-8.141625,16.016014,14.857275,5.162599,5.162599,0.00354,0.09756,5.266073,-2.181906
0.741,0.000000,4.650193,1,18.286371,12.848117,0,-7.755288,16.044678,14.857275,5.168693,5.168693,0.02826,0.09756,5.257512,-1.982776
0.742,0.000000,4.653929,1,18.277264,12.837655,0,-7.368950,16.073343,14.857275,5.174787,5.174787,0.05297,0.09774,5.248952,-1.783646
0.743,0.000000,4.657736,1,18.268158,12.827194,0,-6.982613,16.102009,14.857275,5.180881,5.180881,0.07997,0.09771,5.240392,-1.584515
0.744,0.000000,4.661410,1,18.259010,12.793846,0,-6.492338,16.202141,14.857275,5.187106,5.187106,0.10667,0.09741,5.233099,-1.385666
0.745,0.000000,4.665015,1,18.249832,12.743924,0,-5.926799,16.354025,14.857275,5.193427,5.193427,0.13056,0.09730,5.226723,-1.187019
0.746,0.000000,4.668584,1,18.240652,12.694002,0,-5.361260,16.505909,14.857275,5.199748,5.199748,0.17032,0.09751,5.220347,-0.988373
0.747,0.000000,4.672136,1,18.231474,12.644081,0,-4.795722,16.657793,14.857275,5.206068,5.206068,0.20885,0.09752,5.213972,-0.789727
0.748,0.000000,4.675798,1,18.222593,12.605208,0,-4.004970,16.761456,14.857275,5.213816,5.213816,0.23524,0.09715,5.207318,-0.593390
0.749,0.000000,4.679518,1,18.213930,12.574337,0,-3.051131,16.830200,14.857275,5.222599,5.222599,0.26082,0.09696,5.200463,-0.398726
0.750,0.000000,4.683248,1,18.205265,12.543466,0,-2.097293,16.898945,14.857275,5.231380,5.231380,0.28358,0.09712,5.193609,-0.204063
0.751,0.000000,4.686983,1,18.196602,12.512595,0,-1.143455,16.967690,14.857275,5.240163,5.240163,0.31084,0.09707,5.186754,-0.009399
0.752,0.000000,4.690595,1,18.187069,12.498305,0,-0.221586,17.051130,14.857275,5.249207,5.249207,0.33485,0.09677,5.186244,0.180841
0.753,0.000000,4.694144,1,18.176907,12.496022,0,0.677133,17.145212,14.857275,5.258442,5.258442,0.36196,0.09656,5.190330,0.367876
0.754,0.000000,4.697616,1,18.166744,12.493739,0,1.575852,17.239294,14.857275,5.267678,5.267678,0.40718,0.09662,5.194416,0.554911
0.755,0.000000,4.701049,1,18.156582,12.491456,0,2.474571,17.333376,14.857275,5.276913,5.276913,0.43488,0.09667,5.198501,0.741947
0.756,0.000000,4.704475,1,18.146910,12.489027,0,3.200809,17.417770,14.857275,5.287531,5.287531,0.46137,0.09655,5.204854,0.923253
0.757,0.000000,4.707899,1,18.137590,12.486492,0,3.802148,17.495152,14.857275,5.299153,5.299153,0.48528,0.09629,5.212848,1.100410
0.758,0.000000,4.711275,1,18.128273,12.483956,0,4.403487,17.572531,14.857275,5.310774,5.310774,0.50872,0.09623,5.220841,1.277567
0.759,0.000000,4.714627,1,18.118956,12.481421,0,5.004826,17.649912,14.857275,5.322395,5.322395,0.53474,0.09642,5.228835,1.454723
0.760,0.000000,4.717883,1,18.109758,12.479655,0,5.488925,17.735779,14.857275,5.334897,5.334897,0.55820,0.09642,5.234929,1.627545
0.761,0.000000,4.721090,1,18.100647,12.478448,0,5.888127,17.827793,14.857275,5.348036,5.348036,0.59684,0.09613,5.239646,1.797226
0.762,0.000000,4.724261,1,18.091537,12.477240,0,6.287330,17.919807,14.857275,5.361176,5.361176,0.62794,0.09604,5.244363,1.966908
0.763,0.000000,4.727414,1,18.082426,12.476031,0,6.686532,18.011822,14.857275,5.374315,5.374315,0.65460,0.09637,5.249080,2.136589
0.764,0.000000,4.730584,1,18.073839,12.474107,0,6.931897,18.051334,14.857275,5.388139,5.388139,0.67661,0.09647,5.256071,2.302046
0.765,0.000000,4.733763,1,18.065632,12.471663,0,7.065863,18.052830,14.857275,5.402461,5.402461,0.69896,0.09623,5.264708,2.464442
0.766,0.000000,4.736840,1,18.057425,12.469221,0,7.199830,18.054323,14.857275,5.416781,5.416781,0.72215,0.09605,5.273345,2.626839
0.767,0.000000,4.739865,1,18.049217,12.466778,0,7.333796,18.055819,14.857275,5.431102,5.431102,0.74545,0.09618,5.281981,2.789236
0.768,0.000000,4.742689,1,18.041349,12.464929,0,7.421933,18.068577,14.857275,5.446437,5.446437,0.77970,0.09631,5.289301,2.949221
0.769,0.000000,4.745409,1,18.033726,12.463511,0,7.476884,18.089491,14.857275,5.462507,5.462507,0.81079,0.09623,5.295666,3.107461
0.770,0.000000,4.748135,1,18.026102,12.462091,0,7.531835,18.110405,14.857275,5.478576,5.478576,0.83242,0.09599,5.302032,3.265700
0.771,0.000000,4.750863,1,18.018478,12.460673,0,7.586785,18.131319,14.857275,5.494645,5.494645,0.85255,0.09600,5.308397,3.423940
0.772,0.000000,4.753795,1,18.010336,12.457062,0,7.696953,18.143827,14.857275,5.510564,5.510564,0.87577,0.09625,5.316513,3.581114
0.773,0.000000,4.756832,1,18.001816,12.451863,0,7.847107,18.150249,14.857275,5.526374,5.526374,0.89483,0.09624,5.325897,3.737518
0.774,0.000000,4.759859,1,17.993298,12.446664,0,7.997261,18.156672,14.857275,5.542184,5.542184,0.91452,0.09606,5.335281,3.893921
0.775,0.000000,4.762880,1,17.984779,12.441465,0,8.147415,18.163094,14.857275,5.557994,5.557994,0.93425,0.09612,5.344666,4.050325
0.776,0.000000,4.765625,1,17.976128,12.434421,0,8.220515,18.166880,14.849407,5.573949,5.573949,0.97166,0.09644,5.352944,4.205569
0.777,0.000000,4.768227,1,17.967379,12.426040,0,8.237818,18.168758,14.835843,5.590008,5.590008,0.99367,0.09647,5.360421,4.359974
0.778,0.000000,4.770572,1,17.958630,12.417659,0,8.255121,18.170637,14.822278,5.606067,5.606067,1.01857,0.09620,5.367899,4.514379
0.779,0.000000,4.772787,1,17.949881,12.409278,0,8.272424,18.172514,14.808714,5.622127,5.622127,1.03262,0.09624,5.375376,4.668784
0.780,0.000000,4.774856,1,17.941589,12.400499,0,8.400116,18.182472,14.798113,5.637884,5.637884,1.05073,0.09651,5.382648,4.817603
0.781,0.000000,4.776851,1,17.933628,12.391433,0,8.607747,18.198280,14.789658,5.653422,5.653422,1.07065,0.09653,5.389772,4.962378
0.782,0.000000,4.778847,1,17.925669,12.382365,0,8.815377,18.214090,14.781202,5.668961,5.668961,1.08790,0.09635,5.396896,5.107152
0.783,0.000000,4.780843,1,17.917707,12.373299,0,9.023007,18.229898,14.772748,5.684499,5.684499,1.11569,0.09628,5.404020,5.251927
0.784,0.000000,4.782943,1,17.908913,12.364174,0,9.142221,18.238007,14.766219,5.699427,5.699427,1.14027,0.09646,5.414161,5.388019
0.785,0.000000,4.785095,1,17.899511,12.355008,0,9.197411,18.240541,14.761086,5.713912,5.713912,1.15449,0.09657,5.426487,5.517821
0.786,0.000000,4.787201,1,17.890112,12.345842,0,9.252600,18.243074,14.755952,5.728397,5.728397,1.17074,0.09643,5.438812,5.647624
0.787,0.000000,4.789284,1,17.880713,12.336677,0,9.307789,18.245607,14.750818,5.742882,5.742882,1.18804,0.09625,5.451138,5.777428
0.788,0.000000,4.791138,1,17.872080,12.328617,0,9.326337,18.314566,14.745015,5.756768,5.756768,1.20033,0.09637,5.459660,5.896611
0.789,0.000000,4.792875,1,17.864002,12.321359,0,9.318353,18.431623,14.738729,5.770220,5.770220,1.21540,0.09651,5.465427,6.008105
0.790,0.000000,4.793462,1,17.855925,12.314100,0,9.310369,18.548681,14.732442,5.783672,5.783672,1.23145,0.09634,5.471195,6.119598
0.791,0.000000,4.793462,1,17.847849,12.306843,0,9.302383,18.665739,14.726155,5.797124,5.797124,1.25471,0.09602,5.476962,6.231091
0.792,0.000000,4.793462,1,17.838444,12.298203,0,9.183511,18.757484,14.717634,5.809720,5.809720,1.27351,0.09606,5.488142,6.327574
0.793,0.000000,4.793462,1,17.828077,12.288563,0,8.984340,18.830900,14.707497,5.821695,5.821695,1.28852,0.09627,5.503243,6.413186
0.794,0.000000,4.793462,1,17.817711,12.278923,0,8.785168,18.904316,14.697358,5.833671,5.833671,1.30029,0.09623,5.518343,6.498798
0.795,0.000000,4.793462,1,17.807344,12.269282,0,8.585997,18.977734,14.687221,5.845646,5.845646,1.31150,0.09599,5.533443,6.584410
0.796,0.000000,4.793462,1,17.797136,12.260628,0,8.268813,19.030409,14.674341,5.856853,5.856853,1.32401,0.09590,5.543130,6.656174
0.797,0.000000,4.793462,1,17.787045,12.252687,0,7.866174,19.068068,14.659477,5.867504,5.867504,1.33569,0.09614,5.548897,6.717910
0.798,0.000000,3.206826,1,17.776953,12.244745,0,7.463535,19.105726,14.644612,5.878154,5.878154,1.34650,0.09630,5.554664,6.779645
0.799,0.000000,0.810095,1,17.766861,12.236804,0,7.060895,19.143385,14.629748,5.888805,5.888805,1.36548,0.09617,5.560431,6.841381
0.800,0.000000,0.000000,0,17.757116,12.233469,0,6.717914,19.176188,14.619824,5.899323,5.899323,1.37721,0.09609,5.566145,6.890345
0.801,0.000000,0.000000,0,17.747622,12.233469,0,6.418132,19.205475,14.613477,5.909747,5.909747,1.39345,0.09636,5.571822,6.930062
0.802,0.000000,0.000000,0,17.738127,12.233469,0,6.118351,19.234764,14.607129,5.920170,5.920170,1.38784,0.09657,5.577498,6.969778
0.803,0.000000,0.000000,0,17.728634,12.233469,0,5.818569,19.264051,14.600781,5.930593,5.930593,1.40493,0.09646,5.583175,7.009495
0.804,0.000000,0.000000,0,17.719007,12.233469,0,5.635305,19.294239,14.592864,5.939911,5.939911,1.41258,0.09652,5.588003,7.039942
0.805,0.000000,0.000000,0,17.709288,12.233469,0,5.536416,19.325079,14.583810,5.948431,5.948431,1.41899,0.09688,5.592216,7.063678
0.806,0.000000,0.000000,0,17.699566,12.233469,0,5.437527,19.355921,14.574756,5.956950,5.956950,1.43146,0.09697,5.596429,7.087413
0.807,0.000000,0.000000,0,17.689846,12.233469,0,5.338638,19.386761,14.565701,5.965469,5.965469,1.44128,0.09678,5.600643,7.111149
0.808,0.000000,0.000000,0,17.679728,12.233469,0,5.390396,19.412354,14.554781,5.973306,5.973306,1.44992,0.09682,5.604719,7.125807
0.809,0.000000,0.000000,0,17.669323,12.233469,0,5.551244,19.434143,14.542507,5.980649,5.980649,1.45392,0.09710,5.608696,7.133891
0.810,0.000000,0.000000,0,17.658918,12.233469,0,5.712092,19.455936,14.530233,5.987992,5.987992,1.45788,0.09716,5.612672,7.141975
0.811,0.000000,0.000000,0,17.648514,12.233469,0,5.872941,19.477726,14.517960,5.995335,5.995335,1.46340,0.09699,5.616649,7.150060
0.812,0.000000,0.000000,0,17.637373,12.233469,0,6.069180,19.486879,14.508156,6.001168,6.001168,1.46645,0.09695,5.620671,7.150223
0.813,0.000000,0.000000,0,17.625700,12.233469,0,6.291049,19.486879,14.500140,6.005910,6.005910,1.47224,0.09716,5.624726,7.144650
0.814,0.000000,0.000000,0,17.614027,12.233469,0,6.512918,19.486879,14.492125,6.010651,6.010651,1.47772,0.09725,5.628781,7.139077
0.815,0.000000,0.000000,0,17.602354,12.233469,0,6.734786,19.486879,14.484109,6.015393,6.015393,1.47908,0.09700,5.632836,7.133504
0.816,0.000000,0.000000,0,17.589609,12.233469,0,6.843631,19.486879,14.473652,6.019284,6.019284,1.48140,0.09683,5.642523,7.120283
0.817,0.000000,0.000000,0,17.576084,12.233469,0,6.870632,19.486879,14.461428,6.022559,6.022559,1.48018,0.09701,5.656288,7.101523
0.818,0.000000,0.000000,0,17.562561,12.233469,0,6.897633,19.486879,14.449203,6.025834,6.025834,1.48350,0.09708,5.670053,7.082764
0.819,0.000000,0.000000,0,17.549038,12.233469,0,6.924634,19.486879,14.436978,6.029109,6.029109,1.48342,0.09681,5.683819,7.064004
0.820,0.000000,0.000000,0,17.536060,12.242068,0,6.825292,19.486879,14.424214,6.031489,6.031489,1.48656,0.09660,5.692823,7.018276
0.821,0.000000,0.000000,0,17.523476,12.256893,0,6.634460,19.486879,14.411060,6.033221,6.033221,1.48342,0.09676,5.698380,6.953019
0.822,0.000000,0.000000,0,17.510893,12.271719,0,6.443628,19.486879,14.397907,6.034953,6.034953,1.48286,0.09691,5.703938,6.887762
0.823,0.000000,0.000000,0,17.498310,12.286545,0,6.252796,19.486879,14.384753,6.036685,6.036685,1.48151,0.09676,5.709495,6.822505
0.824,0.000000,0.000000,0,17.485428,12.320194,0,6.038471,19.486879,14.371488,6.038138,6.038138,1.47953,0.09675,5.714841,6.750444
0.825,0.000000,0.000000,0,17.472328,12.367476,0,5.807133,19.486879,14.358142,6.039389,6.039389,1.47662,0.09701,5.720035,6.673456
0.826,0.000000,0.000000,0,17.459229,12.414757,0,5.575795,19.486879,14.344796,6.040639,6.040639,1.47385,0.09717,5.725229,6.596469
0.827,0.000000,0.000000,0,17.446129,12.462038,0,5.344457,19.486879,14.331450,6.041890,6.041890,1.47030,0.09707,5.730422,6.519482
0.828,0.000000,0.000000,0,17.433950,12.518918,0,5.193245,19.486879,14.319494,6.042884,6.042884,1.46724,0.09698,5.734222,6.415627
