"Time","57 lHL swoff","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","55 rFL swoff","56 lHL swon","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","36 CoMx (cm)","35 FRy (cm)","67 RDS cle","65 R mark","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v5 L COP","68 LDS cle","66 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
1.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.780785,79.675560,72.557602,114.172188,7.237071,4.263880,4.607103,3.607355,16.070246,3.752373,1,0,17.706646,5.408206,13.256942,0.000000,0,0,17.877123,0,3.462265,5.642915,15.264006,7.985029,18.089365,7.944344,13.445401,8.292104,13.062129,9.025688,13.233567,8.456588,14.504526,9.841252,14.664933,10.184280,15.711051,0,0.00277,0.00259,0.00066,0.00109,0.00054,0.00065,0.00851,0.00143,1.24634,0.09637,3.27768,,
1.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.167664,79.993843,72.586906,113.871330,7.282661,4.272060,4.617456,3.608559,16.069637,3.753934,1,0,17.697453,5.415397,13.247294,0.000000,0,0,17.977552,0,3.463127,5.645958,15.252896,7.984857,18.075068,7.945187,13.434415,8.293747,13.055017,9.025363,13.227606,8.460258,14.502503,9.843369,14.658958,10.184539,15.706650,0,0.00274,0.00277,0.00065,0.00104,0.00054,0.00064,0.00843,0.00152,1.25900,0.09636,3.27768,,
1.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.554543,80.312126,72.616211,113.570480,7.328251,4.280241,4.627684,3.609747,16.069027,3.755494,1,0,17.688257,5.422588,13.237646,0.000000,0,0,18.077982,0,3.463989,5.649002,15.241786,7.984686,18.060768,7.946030,13.423429,8.295390,13.047905,9.025038,13.221644,8.463928,14.500481,9.845485,14.652984,10.184798,15.702248,0,0.00249,0.00256,0.00065,0.00099,0.00054,0.00063,0.00847,0.00165,1.28647,0.09671,3.27783,,
1.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.987602,80.649544,72.648933,113.300110,7.363515,4.288521,4.637663,3.610978,16.069513,3.756961,1,0,17.682201,5.428047,13.229746,0.000000,0,0,18.179790,0,3.464869,5.649367,15.230684,7.985552,18.048018,7.947608,13.411613,8.296802,13.043471,9.026309,13.219063,8.468577,14.500795,9.849778,14.649530,10.186493,15.700465,0,0.00247,0.00253,0.00066,0.00098,0.00055,0.00064,0.00851,0.00167,1.29990,0.09699,3.27752,,
1.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.449211,80.998787,72.683769,113.048592,7.392396,4.296863,4.647536,3.612226,16.070679,3.758368,1,0,17.678085,5.432435,13.222924,0.000000,0,0,18.282450,0,3.465760,5.648077,15.219588,7.987060,18.036224,7.949642,13.399284,8.298071,13.040694,9.028567,13.218572,8.473832,14.502555,9.855416,14.647636,10.189075,15.700302,0,0.00261,0.00248,0.00066,0.00096,0.00053,0.00065,0.00835,0.00168,1.31393,0.09687,3.27691,,
1.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.910812,81.348038,72.718605,112.797073,7.421277,4.305206,4.657071,3.613347,16.071842,3.759776,1,0,17.673969,5.436822,13.216104,0.000000,0,0,18.385111,0,3.466651,5.646788,15.208492,7.988567,18.024429,7.951675,13.386956,8.299339,13.037917,9.030826,13.218080,8.479087,14.504314,9.861054,14.645741,10.191657,15.700139,0,0.00280,0.00242,0.00066,0.00097,0.00054,0.00067,0.00894,0.00159,1.32248,0.09691,3.27653,,
1.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.372421,81.697281,72.753441,112.545547,7.450158,4.313548,4.666462,3.614413,16.073008,3.761184,1,0,17.669853,5.441210,13.209282,0.000000,0,0,18.487770,0,3.467542,5.645498,15.197396,7.990074,18.012636,7.953708,13.374628,8.300609,13.035139,9.033084,13.217588,8.484342,14.506073,9.866693,14.643847,10.194239,15.699976,0,0.00293,0.00278,0.00065,0.00101,0.00055,0.00067,0.00953,0.00155,1.33591,0.09731,3.27630,,
1.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.556877,82.069450,72.775558,112.283470,7.466674,4.321654,4.675417,3.615161,16.074398,3.762377,1,0,17.661709,5.446275,13.204170,0.000000,0,0,18.591179,0,3.467705,5.644574,15.185866,7.993521,17.999712,7.956585,13.364838,8.304004,13.032824,9.035410,13.218298,8.489568,14.507304,9.872180,14.643299,10.197091,15.701306,0,0.00326,0.00277,0.00065,0.00100,0.00055,0.00066,0.00996,0.00160,1.34750,0.09747,3.27631,,
1.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.570023,82.455772,72.789818,112.014870,7.475548,4.329614,4.684186,3.615772,16.075932,3.763435,1,0,17.651073,5.451757,13.200114,0.000000,0,0,18.695049,0,3.467418,5.643876,15.174068,7.998168,17.986090,7.959982,13.356616,8.308713,13.030792,9.037776,13.219750,8.494775,14.508207,9.877574,14.643582,10.200112,15.703561,0,0.00342,0.00292,0.00064,0.00100,0.00054,0.00067,0.00974,0.00165,1.35895,0.09733,3.27646,,
1.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.583168,82.842102,72.804085,111.746262,7.484422,4.337574,4.692534,3.616092,16.077463,3.764494,1,0,17.640438,5.457240,13.196058,0.000000,0,0,18.798920,0,3.467130,5.643178,15.162271,8.002813,17.972467,7.963380,13.348394,8.313422,13.028761,9.040143,13.221203,8.499983,14.509111,9.882968,14.643866,10.203133,15.705814,0,0.00340,0.00345,0.00063,0.00104,0.00055,0.00066,0.00966,0.00164,1.36841,0.09746,3.27652,,
1.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.596313,83.228432,72.818344,111.477661,7.493295,4.345533,4.700702,3.616286,16.078995,3.765553,1,0,17.629803,5.462723,13.192002,0.000000,0,0,18.902790,0,3.466843,5.642480,15.150474,8.007460,17.958845,7.966778,13.340172,8.318132,13.026730,9.042509,13.222654,8.505190,14.510015,9.888362,14.644149,10.206153,15.708068,0,0.00333,0.00349,0.00062,0.00102,0.00055,0.00067,0.00977,0.00165,1.38672,0.09787,3.27652,,
1.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.354805,83.761406,72.779404,111.159401,7.493948,4.353208,4.708458,3.616251,16.077391,3.766543,1,0,17.619812,5.466759,13.187548,0.000000,0,0,18.949772,0,3.465727,5.641267,15.138620,8.007969,17.940710,7.970455,13.334376,8.322783,13.022696,9.046299,13.222539,8.510449,14.511293,9.893684,14.643556,10.207752,15.709523,0,0.00327,0.00359,0.00061,0.00101,0.00056,0.00067,0.01055,0.00192,1.39481,0.09793,3.27629,,
1.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.955894,84.385040,72.707573,110.810448,7.489520,4.360705,4.716038,3.616118,16.073847,3.767490,1,0,17.610222,5.469899,13.182847,0.000000,0,0,18.961590,0,3.464097,5.639736,15.126734,8.005920,17.919783,7.974305,13.330081,8.327398,13.017424,9.050968,13.221453,8.515741,14.512804,9.898962,14.642420,10.208472,15.710485,0,0.00308,0.00377,0.00060,0.00095,0.00057,0.00067,0.01135,0.00213,1.41174,0.09795,3.27591,,
1.110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.556984,85.008667,72.635750,110.461502,7.485092,4.368202,4.723096,3.615716,16.070303,3.768436,1,0,17.600630,5.473040,13.178146,0.000000,0,0,18.973408,0,3.462469,5.638205,15.114847,8.003872,17.898857,7.978154,13.325786,8.332013,13.012152,9.055637,13.220367,8.521033,14.514314,9.904241,14.641283,10.209193,15.711445,0,0.00317,0.00371,0.00059,0.00093,0.00058,0.00067,0.01280,0.00235,1.41235,0.09836,3.27627,,
1.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.158066,85.632294,72.563919,110.112549,7.480664,4.375700,4.729931,3.615198,16.066761,3.769383,1,0,17.591040,5.476181,13.173446,0.000000,0,0,18.985226,0,3.460840,5.636674,15.102961,8.001823,17.877930,7.982004,13.321490,8.336628,13.006881,9.060307,13.219282,8.526325,14.515823,9.909518,14.640147,10.209913,15.712406,0,0.00336,0.00375,0.00059,0.00092,0.00059,0.00067,0.01344,0.00270,1.42059,0.09863,3.27711,,
1.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.945740,86.301491,72.490387,109.813194,7.471082,4.382343,4.736186,3.614371,16.065706,3.770205,1,0,17.578163,5.485564,13.165816,0.000000,0,0,18.995495,0,3.458370,5.634277,15.091483,7.999713,17.858807,7.984703,13.313842,8.341290,12.999913,9.064816,13.221012,8.531703,14.518727,9.915030,14.639915,10.211133,15.712378,0,0.00339,0.00399,0.00060,0.00099,0.00060,0.00067,0.01463,0.00275,1.42822,0.09848,3.27758,,
1.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.848747,86.998863,72.415787,109.544510,7.458314,4.388459,4.742191,3.613411,16.066193,3.770949,1,0,17.563255,5.498805,13.156376,0.000000,0,0,19.004805,0,3.455381,5.631344,15.080259,7.997567,17.840796,7.986692,13.304120,8.345983,12.991897,9.069225,13.224483,8.537133,14.522492,9.920687,14.640242,10.212662,15.711737,0,0.00343,0.00398,0.00062,0.00101,0.00059,0.00068,0.01430,0.00295,1.43417,0.09859,3.27780,,
1.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.751755,87.696228,72.341194,109.275818,7.445546,4.394574,4.747780,3.612241,16.066677,3.771694,1,0,17.548347,5.512045,13.146936,0.000000,0,0,19.014114,0,3.452392,5.628411,15.069035,7.995420,17.822786,7.988680,13.294399,8.350675,12.983881,9.073635,13.227954,8.542563,14.526258,9.926344,14.640569,10.214190,15.711096,0,0.00369,0.00405,0.00060,0.00101,0.00058,0.00069,0.01351,0.00298,1.44241,0.09892,3.27789,,
1.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.654762,88.393593,72.266594,109.007126,7.432778,4.400690,4.753190,3.610981,16.067163,3.772438,1,0,17.533440,5.525287,13.137496,0.000000,0,0,19.023424,0,3.449403,5.625478,15.057811,7.993273,17.804777,7.990669,13.284678,8.355367,12.975865,9.078045,13.231424,8.547994,14.530024,9.932000,14.640895,10.215718,15.710455,0,0.00412,0.00424,0.00060,0.00103,0.00059,0.00068,0.01325,0.00298,1.45370,0.09900,3.27789,,
1.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.876152,88.969254,72.204674,108.727539,7.423105,4.406614,4.758555,3.609648,16.066586,3.773080,1,0,17.519794,5.537138,13.130818,0.000000,0,0,19.032080,0,3.446275,5.623946,15.046257,7.988205,17.792315,7.992125,13.276676,8.361801,12.970696,9.083201,13.235044,8.553392,14.533469,9.937629,14.642529,10.217580,15.711244,0,0.00435,0.00477,0.00062,0.00113,0.00058,0.00070,0.01288,0.00303,1.45706,0.09894,3.27789,,
1.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.294334,89.469688,72.150581,108.441208,7.415344,4.412420,4.763902,3.608284,16.065351,3.773659,1,0,17.506929,5.548130,13.125848,0.000000,0,0,19.040331,0,3.443061,5.623278,15.034500,7.981331,17.783281,7.993251,13.269737,8.369313,12.967289,9.088821,13.238754,8.558773,14.536718,9.943240,14.644969,10.219646,15.712915,0,0.00462,0.00500,0.00063,0.00118,0.00058,0.00071,0.01302,0.00295,1.46347,0.09900,3.27789,,
1.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.712517,89.970123,72.096497,108.154884,7.407583,4.418226,4.769584,3.606980,16.064117,3.774238,1,0,17.494066,5.559122,13.120877,0.000000,0,0,19.048582,0,3.439847,5.622610,15.022743,7.974458,17.774248,7.994378,13.262798,8.376825,12.963881,9.094440,13.242466,8.564153,14.539967,9.948852,14.647410,10.221714,15.714588,0,0.00451,0.00484,0.00063,0.00116,0.00059,0.00071,0.01346,0.00287,1.46713,0.09920,3.27785,,
1.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.130707,90.470558,72.042404,107.868553,7.399822,4.424032,4.775410,3.605701,16.062883,3.774817,1,0,17.481201,5.570115,13.115907,0.000000,0,0,19.056833,0,3.436633,5.621943,15.010985,7.967585,17.765215,7.995504,13.255859,8.384337,12.960472,9.100060,13.246177,8.569533,14.543216,9.954462,14.649851,10.223781,15.716260,0,0.00452,0.00500,0.00065,0.00117,0.00060,0.00071,0.01441,0.00414,1.47171,0.09920,3.27777,,
1.120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.530014,90.978416,71.763206,107.467857,7.404773,4.430301,4.781806,3.604577,16.063711,3.775550,1,0,17.471016,5.582117,13.108754,0.000000,0,0,19.063923,0,3.433660,5.622337,14.999008,7.964173,17.758230,7.994957,13.248854,8.390632,12.957818,9.104815,13.249079,8.575163,14.548390,9.959889,14.652023,10.225459,15.717917,0,0.00463,0.00514,0.00066,0.00116,0.00060,0.00072,0.01458,0.00480,1.47278,0.09898,3.27746,,
1.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.917656,91.490860,71.344856,106.996475,7.417583,4.436855,4.788446,3.603518,16.065813,3.776378,1,0,17.462484,5.594744,13.100253,0.000000,0,0,19.070293,0,3.430836,5.623389,14.986894,7.962902,17.752510,7.993376,13.241806,8.396173,12.955628,9.109036,13.251481,8.580946,14.554755,9.965203,14.654030,10.226896,15.719566,0,0.00471,0.00532,0.00065,0.00117,0.00062,0.00070,0.01472,0.00538,1.47736,0.09903,3.27700,,
1.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.305305,92.003304,70.926514,106.525085,7.430394,4.443409,4.795735,3.602538,16.067913,3.777206,1,0,17.453953,5.607371,13.091751,0.000000,0,0,19.076666,0,3.428012,5.624440,14.974779,7.961630,17.746792,7.991794,13.234759,8.401715,12.953440,9.113257,13.253882,8.586730,14.561120,9.970517,14.656036,10.228334,15.721215,0,0.00450,0.00531,0.00067,0.00117,0.00062,0.00069,0.01359,0.00558,1.47919,0.09927,3.27687,,
1.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.692947,92.515739,70.508163,106.053696,7.443204,4.449964,4.803301,3.601592,16.070015,3.778034,1,0,17.445423,5.619998,13.083250,0.000000,0,0,19.083038,0,3.425189,5.625492,14.962665,7.960359,17.741072,7.990213,13.227712,8.407256,12.951251,9.117478,13.256285,8.592513,14.567485,9.975831,14.658042,10.229772,15.722864,0,0.00425,0.00492,0.00069,0.00112,0.00062,0.00069,0.01287,0.00563,1.48560,0.09916,3.27695,,
1.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.925690,92.967583,69.849365,105.542061,7.475027,4.456734,4.811511,3.600620,16.070545,3.778681,1,0,17.434710,5.633547,13.076467,0.000000,0,0,19.090099,0,3.422530,5.627503,14.949708,7.958818,17.736450,7.987924,13.219847,8.415510,12.948131,9.128760,13.265763,8.597719,14.577065,9.982056,14.660967,10.231624,15.725389,0,0.00441,0.00520,0.00075,0.00112,0.00061,0.00070,0.01371,0.00684,1.48376,0.09903,3.27665,,
1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,124.062691,93.381966,69.041939,105.005554,7.518603,4.463636,4.819997,3.599638,16.070105,3.779215,1,0,17.422649,5.647666,13.070745,0.000000,0,0,19.097586,0,3.419974,5.630108,14.936230,7.957112,17.732508,7.985197,13.211476,8.425441,12.944434,9.144406,13.279617,8.602568,14.588635,9.988843,14.664458,10.233730,15.728458,0,0.00456,0.00529,0.00089,0.00118,0.00063,0.00068,0.01437,0.00724,1.48392,0.09931,3.27612,,
1.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.199684,93.796341,68.234512,104.469040,7.562179,4.470538,4.829149,3.598619,16.069664,3.779749,1,0,17.410589,5.661784,13.065023,0.000000,0,0,19.105074,0,3.417418,5.632713,14.922751,7.955406,17.728563,7.982470,13.203106,8.435371,12.940738,9.160052,13.293470,8.607416,14.600205,9.995630,14.667950,10.235838,15.731526,0,0.00502,0.00477,0.00090,0.00114,0.00063,0.00068,0.01528,0.00737,1.48743,0.09955,3.27633,,
1.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.336685,94.210724,67.427086,103.932533,7.605755,4.477440,4.838585,3.597584,16.069223,3.780283,1,0,17.398529,5.675902,13.059301,0.000000,0,0,19.112560,0,3.414863,5.635319,14.909273,7.953700,17.724621,7.979743,13.194736,8.445302,12.937041,9.175698,13.307324,8.612265,14.611775,10.002418,14.671441,10.237946,15.734595,0,0.00531,0.00485,0.00093,0.00117,0.00062,0.00068,0.01581,0.00739,1.48514,0.09942,3.27701,,
1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.528786,94.344688,66.780289,103.584770,7.666157,4.484733,4.848678,3.596537,16.069614,3.780573,1,0,17.389290,5.688394,13.057116,0.000000,0,0,19.119341,0,3.412563,5.637684,14.895773,7.960361,17.686850,7.978226,13.187025,8.452189,12.935314,9.190087,13.323804,8.616588,14.621547,10.007455,14.673154,10.239339,15.737041,0,0.00528,0.00479,0.00098,0.00114,0.00063,0.00067,0.01521,0.00710,1.48300,0.09955,3.27756,,
1.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.754951,94.305321,66.232765,103.353683,7.736960,4.492266,4.859052,3.595485,16.070518,3.780711,1,0,17.381792,5.699880,13.057116,0.000000,0,0,19.125683,0,3.410422,5.639902,14.882259,7.972197,17.628172,7.977457,13.179723,8.457195,12.934806,9.203700,13.341908,8.620584,14.630207,10.011411,14.673767,10.240290,15.739100,0,0.00540,0.00455,0.00099,0.00111,0.00061,0.00066,0.01434,0.00698,1.48346,0.09985,3.27802,,
1.130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.981117,94.265953,65.685249,103.122597,7.807763,4.499799,4.869981,3.594498,16.071424,3.780849,1,0,17.374294,5.711367,13.057116,0.000000,0,0,19.132027,0,3.408280,5.642120,14.868747,7.984031,17.569492,7.976687,13.172421,8.462201,12.934297,9.217313,13.360010,8.624582,14.638867,10.015367,14.674380,10.241241,15.741161,0,0.00522,0.00464,0.00107,0.00111,0.00062,0.00066,0.01353,0.00743,1.48148,0.09971,3.27787,,
1.131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.207283,94.226585,65.137726,102.891502,7.878566,4.507331,4.881149,3.593539,16.072329,3.780988,1,1,17.366798,5.722853,13.057116,0.000000,0,0,19.138369,0,3.406139,5.644337,14.855233,7.995866,17.510813,7.975917,13.165119,8.467207,12.933788,9.230926,13.378114,8.628580,14.647528,10.019322,14.674993,10.242193,15.743221,0,0.00518,0.00464,0.00120,0.00111,0.00062,0.00068,0.01322,0.00741,1.47720,0.09952,3.27734,,
1.132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.951424,93.809547,64.914490,102.823639,7.956240,4.515221,4.892717,2.335614,16.073238,3.781092,0,0,17.357128,5.736730,13.057116,0.000000,0,0,19.142216,0,3.404410,5.645373,14.841780,8.007558,17.458874,7.979671,13.160659,8.472391,12.934912,9.243829,13.389987,8.633095,14.650548,10.023582,14.677736,10.243340,15.745560,0,0.00553,0.00441,0.00123,0.00103,0.00062,0.00069,0.01211,0.00739,1.47507,0.09975,3.27741,,
1.133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.015732,93.159050,64.891693,102.856667,8.038162,4.523331,4.904458,0.538988,16.074150,3.781176,0,0,17.346119,5.752084,13.057116,0.000000,0,0,19.144522,0,3.402936,5.645679,14.828364,8.019160,17.411102,7.986221,13.157956,8.477686,12.937045,9.256292,13.398009,8.637931,14.650082,10.028030,14.681795,10.244608,15.748070,0,0.00587,0.00437,0.00124,0.00102,0.00061,0.00068,0.01227,0.00706,1.47171,0.09990,3.27787,,
1.134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.080048,92.508560,64.868904,102.889694,8.120084,4.531440,4.916477,0.000000,16.075062,3.781260,0,0,17.335108,5.767438,13.057116,0.000000,0,0,19.146828,0,3.401461,5.645985,14.814948,8.030763,17.363329,7.992772,13.155252,8.482981,12.939178,9.268756,13.406032,8.642766,14.649615,10.032478,14.685855,10.245875,15.750580,0,0.00583,0.00428,0.00125,0.00100,0.00062,0.00068,0.01396,0.00681,1.47095,0.09965,3.27777,,
1.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.144348,91.858070,64.846107,102.922722,8.202005,4.539550,4.928615,0.000000,16.075974,3.781344,0,0,17.324097,5.782793,13.057116,0.000000,0,0,19.149134,0,3.399987,5.646290,14.801533,8.042365,17.315557,7.999321,13.152550,8.488276,12.941311,9.281220,13.414054,8.647601,14.649149,10.036925,14.689915,10.247143,15.753090,0,0.00539,0.00404,0.00127,0.00099,0.00061,0.00068,0.01481,0.00679,1.46698,0.09975,3.27731,,
1.136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.055359,91.059006,64.946587,102.864670,8.282254,4.548091,4.940956,0.000000,16.078505,3.781459,0,0,17.309145,5.794282,13.057116,0.000000,0,0,19.151625,0,3.398822,5.645895,14.787928,8.037593,17.309177,8.002577,13.151344,8.490407,12.947677,9.292024,13.415605,8.654008,14.648904,10.041645,14.695081,10.247802,15.756542,0,0.00536,0.00351,0.00133,0.00091,0.00061,0.00066,0.01488,0.00724,1.45828,0.10004,3.27699,,
1.137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.489716,90.168098,65.123268,102.750320,8.361468,4.556900,4.953383,0.000000,16.082035,3.781593,0,0,17.291758,5.803382,13.057116,0.000000,0,0,19.154230,0,3.397849,5.645064,14.774205,8.022699,17.328382,8.003797,13.151064,8.490582,12.956659,9.301800,13.413156,8.661386,14.648797,10.046533,14.700931,10.248083,15.760576,0,0.00510,0.00309,0.00134,0.00084,0.00062,0.00067,0.01602,0.00811,1.45065,0.10002,3.27676,,
1.138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135.924072,89.277199,65.299950,102.635971,8.440683,4.565708,4.965940,0.000000,16.085567,3.781728,0,0,17.274368,5.812483,13.057116,0.000000,0,0,19.156836,0,3.396875,5.644235,14.760483,8.007806,17.347588,8.005016,13.150784,8.490757,12.965643,9.311577,13.410707,8.668763,14.648689,10.051420,14.706780,10.248365,15.764611,0,0.00506,0.00314,0.00194,0.00085,0.00061,0.00067,0.01712,0.00855,1.44669,0.10001,3.27686,,
1.139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.358429,88.386292,65.476631,102.521622,8.519897,4.574516,4.978551,0.000000,16.089098,3.781862,0,0,17.256981,5.821583,13.057116,0.000000,0,0,19.159441,0,3.395902,5.643405,14.746760,7.992912,17.366795,8.006236,13.150504,8.490932,12.974626,9.321354,13.408258,8.676141,14.648582,10.056307,14.712630,10.248647,15.768646,0,0.00513,0.00298,0.00228,0.00084,0.00064,0.00066,0.01641,0.00752,1.43631,0.10016,3.27716,,
1.140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.273117,87.043060,65.567657,102.439293,8.589227,4.583788,4.991154,0.000000,16.091955,3.782090,0,0,17.241455,5.840632,13.071197,0.000000,0,0,19.160116,0,3.395601,5.640412,14.732769,7.985959,17.368546,8.008030,13.149116,8.496200,12.988954,9.329563,13.409449,8.683116,14.648230,10.063939,14.718209,10.248945,15.774920,0,0.00490,0.00293,0.00233,0.00083,0.00064,0.00067,0.01712,0.00693,1.42868,0.10030,3.27728,,
1.141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.102798,85.420227,65.605743,102.376762,8.652445,4.593349,5.003753,0.000000,16.094397,3.782375,0,0,17.227081,5.865831,13.093981,0.000000,0,0,19.159595,0,3.395715,5.636084,14.718613,7.983913,17.359509,8.010179,13.147042,8.504615,13.006587,9.336802,13.412888,8.689842,14.647725,10.073269,14.723621,10.249254,15.782577,0,0.00467,0.00285,0.00239,0.00083,0.00063,0.00067,0.01745,0.00735,1.42151,0.10017,3.27728,,
1.142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.932495,83.797394,65.643822,102.314224,8.715663,4.602909,5.016136,0.000000,16.096838,3.782660,0,0,17.212708,5.891030,13.116766,0.000000,0,0,19.159077,0,3.395830,5.631754,14.704456,7.981868,17.350471,8.012327,13.144969,8.513030,13.024220,9.344043,13.416327,8.696568,14.647221,10.082598,14.729033,10.249563,15.790235,0,0.00471,0.00289,0.00248,0.00093,0.00061,0.00067,0.01744,0.00762,1.41327,0.10013,3.27705,,
1.143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.762192,82.174561,65.681908,102.251686,8.778881,4.612468,5.028427,0.000000,16.099279,3.782945,0,0,17.198336,5.916228,13.139550,0.000000,0,0,19.158556,0,3.395945,5.627426,14.690300,7.979823,17.341434,8.014476,13.142896,8.521445,13.041852,9.351282,13.419766,8.703295,14.646716,10.091927,14.734446,10.249871,15.797892,0,0.00470,0.00284,0.00252,0.00095,0.00060,0.00068,0.01709,0.00769,1.40457,0.10030,3.27667,,
