"Time","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 lFL swoff","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","36 CoMx (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","35 FRy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
6.678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.138641,114.829025,80.457840,110.523781,-2.747320,10.885292,6.883303,13.582977,7.428339,10.700540,0,6.127883,5.668880,6.654448,7.590871,8.921267,8.302732,13.685091,8.453354,6.310079,8.980924,6.271286,9.571042,6.864180,8.899693,8.469845,10.444304,8.866693,10.593040,10.057393,0,0.00313,0.00064,0.00060,0.00060,0.00058,0.00067,0.00306,0.00062,1.48556,0.09709,3.27757
6.679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.444473,115.828491,79.977974,110.012955,-2.626249,10.898200,6.881709,13.572441,7.430797,10.739406,0,6.126426,5.667425,6.649122,7.588342,8.936032,8.304805,13.672388,8.461995,6.297139,8.989724,6.272799,9.572732,6.886766,8.898944,8.487573,10.445889,8.870915,10.594061,10.058746,0,0.00304,0.00064,0.00059,0.00060,0.00058,0.00067,0.00313,0.00061,1.48300,0.09673,3.27714
6.680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.753845,116.823997,79.498512,109.501030,-2.503774,10.911513,6.880155,13.561836,7.433226,10.778468,0,6.124972,5.665980,6.643821,7.585743,8.951027,8.306886,13.659669,8.470598,6.284161,8.998510,6.274321,9.574495,6.909468,8.898226,8.505302,10.447501,8.875118,10.595081,10.060073,0,0.00273,0.00065,0.00060,0.00057,0.00058,0.00069,0.00318,0.00060,1.48497,0.09697,3.27668
6.681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.063202,117.819504,79.019058,108.989105,-2.381299,10.924827,6.878600,13.551230,7.435655,10.817530,0,6.123518,5.664535,6.638520,7.583144,8.966022,8.308968,13.646949,8.479201,6.271183,9.007296,6.275843,9.576260,6.932170,8.897508,8.523031,10.449114,8.879322,10.596101,10.061399,0,0.00258,0.00064,0.00060,0.00057,0.00058,0.00069,0.00346,0.00061,1.48355,0.09726,3.27660
6.682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.372574,118.815010,78.539604,108.477180,-2.258823,10.938140,6.877046,13.540626,7.438084,10.856592,0,6.122065,5.663090,6.633220,7.580544,8.981016,8.311049,13.634230,8.487804,6.258205,9.016081,6.277364,9.578023,6.954872,8.896791,8.540761,10.450727,8.883525,10.597121,10.062727,0,0.00252,0.00064,0.00060,0.00056,0.00058,0.00069,0.00354,0.00061,1.48606,0.09721,3.27652
6.683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.792557,119.520004,78.412376,108.111267,-2.177333,10.947242,6.876104,13.529751,7.430198,10.877453,0,6.120909,5.660855,6.624604,7.577431,8.981956,8.309397,13.618746,8.493078,6.248898,9.025408,6.279630,9.579611,6.969826,8.898799,8.552066,10.454432,8.886826,10.596224,10.066765,0,0.00237,0.00061,0.00059,0.00056,0.00058,0.00070,0.00354,0.00061,1.48276,0.09672,3.27697
6.684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.214111,120.220871,78.290154,107.747421,-2.096425,10.956285,6.875171,13.518873,7.422165,10.898056,0,6.119756,5.658609,6.615942,7.574309,8.982698,8.307693,13.603223,8.498305,6.239643,9.034741,6.281907,9.581196,6.984671,8.900846,8.563279,10.458167,8.890113,10.595299,10.070842,0,0.00195,0.00059,0.00058,0.00057,0.00060,0.00073,0.00346,0.00060,1.48339,0.09686,3.27743
6.685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.635666,120.921738,78.167931,107.383575,-2.015517,10.965328,6.874238,13.507996,7.414133,10.918658,0,6.118604,5.656363,6.607279,7.571188,8.983439,8.305987,13.587701,8.503532,6.230388,9.044076,6.284184,9.582781,6.999516,8.902895,8.574492,10.461902,8.893400,10.594374,10.074918,0,0.00146,0.00057,0.00057,0.00056,0.00058,0.00072,0.00334,0.00059,1.48365,0.09716,3.27729
6.686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.057220,121.622604,78.045700,107.019730,-1.934608,10.974371,6.873306,13.497118,7.406101,10.939261,0,6.117452,5.654117,6.598617,7.568067,8.984180,8.304282,13.572178,8.508759,6.221133,9.053411,6.286460,9.584367,7.014360,8.904943,8.585706,10.465636,8.896688,10.593450,10.078995,0,0.00130,0.00056,0.00058,0.00056,0.00058,0.00072,0.00335,0.00059,1.48293,0.09696,3.27713
6.687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.301788,122.524704,78.046959,106.763863,-1.965811,10.999533,6.871484,13.484422,7.415007,11.004449,0,6.116479,5.651873,6.593894,7.106198,8.389123,8.304397,13.557705,8.518725,6.216348,9.055330,6.289292,9.580918,7.019456,8.906513,8.594131,10.468965,8.901983,10.594686,10.082302,0,0.00133,0.00057,0.00057,0.00055,0.00056,0.00071,0.00331,0.00059,1.48378,0.09666,3.27750
6.688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.543839,123.429665,78.049973,106.509537,-1.998606,11.024922,6.869648,13.471701,7.424153,11.070271,0,6.115509,5.649629,6.589228,6.637816,7.785605,8.304537,13.543247,8.528758,6.211627,9.057145,6.292132,9.577399,7.024413,8.908078,8.602514,10.472287,8.907308,10.595952,10.085598,0,0.00166,0.00060,0.00057,0.00055,0.00056,0.00071,0.00354,0.00061,1.48409,0.09689,3.27788
6.689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.785904,124.334625,78.052986,106.255211,-2.031401,11.050313,6.867814,13.458980,7.433299,11.136092,0,6.114538,5.647385,6.584562,6.169434,7.182088,8.304678,13.528789,8.538791,6.206906,9.058960,6.294972,9.573879,7.029371,8.909642,8.610899,10.475609,8.912632,10.597219,10.088894,0,0.00177,0.00061,0.00057,0.00055,0.00056,0.00070,0.00363,0.00073,1.48341,0.09703,3.27767
6.690,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.027954,125.239586,78.056000,106.000885,-2.064196,11.075703,6.865979,13.446259,7.442445,11.201914,0,6.113567,5.645141,6.579895,5.701052,6.578571,8.304818,13.514331,8.548824,6.202185,9.060775,6.297812,9.570360,7.034328,8.911206,8.619284,10.478931,8.917956,10.598485,10.092190,0,0.00177,0.00061,0.00056,0.00060,0.00059,0.00072,0.00365,0.00073,1.48356,0.09707,3.27744
6.691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.053848,126.492828,77.931435,105.722702,-2.149064,11.073251,6.863392,13.430834,7.451088,11.255606,0,6.112978,5.641994,6.570709,5.691842,6.563519,8.304620,13.502970,8.551981,6.188493,9.062958,6.291783,9.562289,7.039929,8.909036,8.633342,10.480173,8.922404,10.601056,10.096958,0,0.00178,0.00060,0.00058,0.00062,0.00061,0.00073,0.00367,0.00075,1.48417,0.09694,3.27654
6.692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.076675,127.751015,77.805054,105.444176,-2.234671,11.070403,6.860796,13.415370,7.459723,11.309126,0,6.112394,5.638835,6.561459,5.689151,6.556824,8.304418,13.491652,8.555039,6.174675,9.065146,6.285629,9.554153,7.045539,8.906812,8.647480,10.481385,8.926841,10.603645,10.101748,0,0.00178,0.00065,0.00058,0.00064,0.00063,0.00074,0.00373,0.00076,1.48359,0.09690,3.27562
6.693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.099503,129.009201,77.678680,105.165657,-2.320278,11.067556,6.858199,13.399907,7.468359,11.362646,0,6.111809,5.635676,6.552208,5.686460,6.550128,8.304214,13.480334,8.558099,6.160856,9.067334,6.279474,9.546019,7.051149,8.904588,8.661619,10.482596,8.931276,10.606235,10.106538,0,0.00169,0.00081,0.00058,0.00072,0.00063,0.00076,0.00367,0.00077,1.48449,0.09727,3.27657
6.694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.122330,130.267395,77.552299,104.887131,-2.405885,11.064709,6.855602,13.384443,7.476994,11.416166,0,6.111225,5.632517,6.542957,5.683770,6.543432,8.304012,13.469017,8.561157,6.147037,9.069523,6.273320,9.537883,7.056759,8.902365,8.675757,10.483809,8.935713,10.608824,10.111328,0,0.00174,0.00132,0.00062,0.00080,0.00063,0.00077,0.00376,0.00083,1.47880,0.09745,3.27757
6.695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135.872437,131.319901,77.517212,104.812935,-2.477432,11.061022,6.853374,13.372760,7.480571,11.494645,0,6.110623,5.629107,6.532498,5.684560,6.538872,8.304141,13.449189,8.564890,6.132564,9.070334,6.270417,9.528743,7.074136,8.898781,8.689520,10.481578,8.941139,10.607361,10.115649,0,0.00179,0.00171,0.00064,0.00098,0.00063,0.00077,0.00385,0.00094,1.48408,0.09726,3.27714
6.696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.632858,132.369492,77.483421,104.741646,-2.548779,11.057323,6.851150,13.361130,7.484076,11.573479,0,6.110022,5.625693,6.522021,5.685400,6.534343,8.304276,13.429239,8.568633,6.118082,9.071126,6.267560,9.519588,7.091679,8.895178,8.703277,10.479299,8.946579,10.605840,10.119964,0,0.00153,0.00197,0.00065,0.00102,0.00064,0.00077,0.00392,0.00103,1.48420,0.09718,3.27668
6.697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137.393295,133.419098,77.449631,104.670349,-2.620125,11.053624,6.848926,13.349500,7.487580,11.652312,0,6.109420,5.622279,6.511545,5.686239,6.529814,8.304409,13.409290,8.572375,6.103599,9.071918,6.264703,9.510434,7.109222,8.891576,8.717032,10.477019,8.952020,10.604319,10.124278,0,0.00142,0.00247,0.00066,0.00127,0.00064,0.00076,0.00402,0.00117,1.48413,0.09757,3.27675
6.698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138.153717,134.468689,77.415840,104.599060,-2.691472,11.049925,6.846702,13.337870,7.491085,11.731146,0,6.108818,5.618865,6.501068,5.687078,6.525284,8.304543,13.389341,8.576118,6.089117,9.072710,6.261846,9.501280,7.126765,8.887973,8.730789,10.474740,8.957459,10.602798,10.128593,0,0.00152,0.00314,0.00069,0.00151,0.00063,0.00075,0.00431,0.00126,1.48484,0.09768,3.27682
6.699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.276123,135.447098,77.658424,104.668777,-2.631580,11.034224,6.843108,13.335262,7.495350,11.789390,0,6.108055,5.614220,6.498572,5.691221,6.525110,8.307577,13.380967,8.581719,6.070636,9.076986,6.262980,9.494742,7.133646,8.886304,8.737786,10.472485,8.962934,10.604231,10.137062,0,0.00156,0.00339,0.00072,0.00191,0.00064,0.00077,0.00497,0.00132,1.48378,0.09731,3.27705
6.700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.403671,136.424515,77.904930,104.740494,-2.569825,11.018351,6.839495,13.332783,7.499626,11.847341,0,6.107289,5.609557,6.496190,5.695411,6.524998,8.310653,13.372758,8.587348,6.052100,9.081311,6.264172,9.488242,7.140377,8.884663,8.744688,10.470228,8.968410,10.605706,10.145589,0,0.00159,0.00374,0.00096,0.00221,0.00062,0.00075,0.00536,0.00144,1.48380,0.09747,3.27728
6.701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141.531219,137.401917,78.151436,104.812218,-2.508069,11.002479,6.835882,13.330303,7.503902,11.905293,0,6.106524,5.604894,6.493807,5.699602,6.524886,8.313728,13.364549,8.592977,6.033563,9.085636,6.265363,9.481742,7.147107,8.883021,8.751589,10.467973,8.973886,10.607182,10.154117,0,0.00163,0.00407,0.00148,0.00237,0.00061,0.00075,0.00517,0.00148,1.48536,0.09785,3.27713
6.702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142.658768,138.379318,78.397942,104.883934,-2.446314,10.986606,6.832269,13.327824,7.508179,11.963243,0,6.105758,5.600231,6.491425,5.703792,6.524774,8.316804,13.356339,8.598605,6.015026,9.089962,6.266554,9.475241,7.153836,8.881380,8.758491,10.465716,8.979362,10.608656,10.162644,0,0.00166,0.00481,0.00193,0.00249,0.00062,0.00075,0.00511,0.00155,1.48443,0.09785,3.27698
