"Time","v2 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","34 FRx (cm)","29 HRx (cm)","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
4.683,0.000000,6.358178,0.165730,6.349629,0.000000,0,0,18.180143,11.233424,0,0,16.790215,13.852795,0.00000,0.09815
4.684,0.000000,6.360109,0.195627,6.349892,0.000000,0,0,18.169109,11.234056,0,0,16.780594,13.856433,0.00015,0.09811
4.685,0.000000,6.362077,0.225523,6.350154,0.000000,0,0,18.158077,11.234689,0,0,16.770973,13.860071,0.00006,0.09830
4.686,0.000000,6.364141,0.264383,6.350291,0.000000,0,0,18.146856,11.238846,0,0,16.761723,13.862312,0.00009,0.09826
4.687,0.000000,6.366220,0.305771,6.350392,0.000000,0,0,18.135586,11.243998,0,0,16.752577,13.864161,0.00006,0.09788
4.688,0.000000,6.368642,0.347159,6.350493,0.000000,0,0,18.124313,11.249148,0,0,16.743431,13.866009,0.00025,0.09794
4.689,0.000000,6.371119,0.388547,6.350594,0.000000,0,0,18.113041,11.254300,0,0,16.734285,13.867857,0.00015,0.09820
4.690,0.000000,6.374163,0.438356,6.350999,0.000000,0,0,18.101692,11.305532,0,0,16.725077,13.867034,-0.00015,0.09810
4.691,0.000000,6.377298,0.490540,6.351491,0.000000,0,0,18.090322,11.369760,0,0,16.715849,13.865458,-0.00006,0.09786
4.692,0.000000,6.380629,0.542724,6.351983,0.000000,0,0,18.078951,11.433989,0,0,16.706621,13.863882,0.00004,0.09809
4.693,0.000000,6.383992,0.594907,6.352475,0.000000,0,0,18.067581,11.498217,0,0,16.697393,13.862307,-0.00009,0.09826
4.694,0.000000,6.387094,0.637218,6.353163,0.000000,0,0,18.056038,11.568454,0,0,16.687811,13.859598,0.00000,0.09818
4.695,0.000000,6.390155,0.676743,6.353906,0.000000,0,0,18.044445,11.640387,0,0,16.678125,13.856572,-0.00009,0.09808
4.696,0.000000,6.392862,0.716268,6.354650,0.000000,0,0,18.032854,11.712318,0,0,16.668442,13.853545,0.00015,0.09824
4.697,0.000000,6.395512,0.755794,6.355393,0.000000,0,0,18.021261,11.784250,0,0,16.658756,13.850518,0.00009,0.09843
4.698,0.000000,6.397753,0.774382,6.356359,0.000000,0,0,18.010057,11.852245,0,0,16.649132,13.846248,0.00009,0.09840
4.699,0.000000,6.399929,0.787066,6.357388,0.000000,0,0,17.998964,11.919130,0,0,16.639523,13.841626,0.00006,0.09836
4.700,0.000000,6.401349,0.799749,6.358417,0.000000,0,0,17.987869,11.986014,0,0,16.629913,13.837005,0.00000,0.09867
4.701,0.000000,6.402647,0.812432,6.359445,0.000000,0,0,17.976776,12.052899,0,0,16.620304,13.832383,0.00027,0.09890
4.702,0.000000,6.402823,0.788602,6.360490,0.000000,0,0,17.965715,12.119117,0,0,16.610870,13.826686,0.00000,0.09879
4.703,0.000000,6.402819,0.754474,6.361539,0.000000,0,0,17.954666,12.185147,0,0,16.601486,13.820684,0.00025,0.09903
4.704,0.000000,6.401611,0.720345,6.362588,0.000000,0,0,17.943615,12.251177,0,0,16.592102,13.814684,0.00015,0.09945
4.705,0.000000,6.400210,0.686216,6.363637,0.000000,0,0,17.932566,12.317207,0,0,16.582716,13.808682,0.00000,0.09948
4.706,0.000000,6.397680,0.622190,6.364395,0.000000,0,0,17.921478,12.381969,0,0,16.573332,13.801496,0.00000,0.09953
4.707,0.000000,6.394969,0.549730,6.365069,0.000000,0,0,17.910381,12.446374,0,0,16.563946,13.793975,0.00015,0.09985
4.708,0.000000,6.391531,0.477271,6.365744,0.000000,0,0,17.899286,12.510778,0,0,16.554560,13.786453,0.00015,0.09998
4.709,0.000000,6.387979,0.404812,6.366418,0.000000,0,0,17.888189,12.575183,0,0,16.545176,13.778932,0.00028,0.09981
4.710,0.000000,6.384114,0.325404,6.366739,0.000000,0,0,17.876925,12.616212,0,0,16.535770,13.770032,0.00009,0.10012
4.711,0.000000,6.380199,0.244036,6.366961,0.000000,0,0,17.865614,12.650649,0,0,16.526363,13.760742,0.00009,0.10039
4.712,0.000000,6.376003,0.162668,6.367182,0.000000,0,0,17.854301,12.685085,0,0,16.516954,13.751453,0.00006,0.10019
4.713,0.000000,6.371762,0.081300,6.367403,0.000000,0,0,17.842991,12.719522,0,0,16.507545,13.742165,-0.00009,0.10033
4.714,0.000000,6.367207,-0.001635,6.367241,0.000000,0,0,17.831881,12.743075,0,0,16.498220,13.731646,-0.00009,0.10067
4.715,0.000000,6.362603,-0.085012,6.366971,0.000000,0,0,17.820827,12.763558,0,0,16.488918,13.720780,0.00023,0.10065
4.716,0.000000,6.357862,-0.168388,6.366701,0.000000,0,0,17.809776,12.784041,0,0,16.479618,13.709915,-0.00009,0.10069
4.717,0.000000,6.353101,-0.251765,6.366431,0.000000,0,0,17.798723,12.804524,0,0,16.470316,13.699050,-0.00021,0.10103
4.718,0.000000,6.348426,-0.327495,6.365897,0.000000,0,0,17.787855,12.829547,0,0,16.460180,13.688266,0.00015,0.10106
4.719,0.000000,6.343765,-0.401067,6.365289,0.000000,0,0,17.777040,12.855850,0,0,16.449812,13.677505,0.00006,0.10093
4.720,0.000000,6.339348,-0.474639,6.364681,0.000000,0,0,17.766226,12.882154,0,0,16.439442,13.666742,0.00009,0.10116
4.721,0.000000,6.334971,-0.548211,6.364073,0.000000,0,0,17.755411,12.908457,0,0,16.429071,13.655981,0.00006,0.10125
4.722,0.000000,6.330886,-0.620386,6.363725,0.000000,0,0,17.744463,12.932342,0,0,16.418411,13.645880,0.00015,0.10104
4.723,0.000000,6.326849,-0.692167,6.363450,0.000000,0,0,17.733475,12.955544,0,0,16.407669,13.635964,-0.00004,0.10122
4.724,0.000000,6.322745,-0.763949,6.363174,0.000000,0,0,17.722486,12.978747,0,0,16.396925,13.626050,0.00000,0.10139
4.725,0.000000,6.318630,-0.835730,6.362899,0.000000,0,0,17.711498,13.001950,0,0,16.386183,13.616135,0.00009,0.10129
