"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","24 toey (cm)","16 Hipy (cm)","3 Platform","2 Trdml","1 Synch"
0.802,0,1,6.832783,0.000000,6.134342,5.396079,5.894505,4.802800,6.726362,5.079968,6.938758,8.238053,10.301575,0.97765,0.09797,3.27728
0.803,0,1,6.838682,0.000000,6.150198,5.620178,5.900011,4.804069,6.728032,5.081034,6.948950,8.238359,10.302627,0.99431,0.09801,3.27728
0.804,0,1,6.844486,0.000000,6.165795,5.844276,5.905518,4.805338,6.729701,5.082100,6.959143,8.238666,10.303678,1.01799,0.09826,3.27728
0.805,0,1,6.850149,0.000000,6.180683,6.027088,5.913007,4.806353,6.731094,5.086934,6.969201,8.239715,10.304621,1.03307,0.09821,3.27711
0.806,0,1,6.855737,0.000000,6.195199,6.179259,5.921969,4.807179,6.732281,5.094563,6.979160,8.241315,10.305482,1.05017,0.09798,3.27680
0.807,0,1,6.861307,0.000000,6.208777,6.331429,5.930932,4.808005,6.733469,5.102191,6.989119,8.242915,10.306344,1.08000,0.09808,3.27689
0.808,0,1,6.866867,0.000000,6.221865,6.483600,5.939894,4.808831,6.734656,5.109820,6.999078,8.244515,10.307205,1.10240,0.09834,3.27727
0.809,0,1,6.872488,0.000000,6.233880,6.588207,5.947492,4.810309,6.735906,5.114764,7.008893,8.246156,10.310363,1.12145,0.09817,3.27731
0.810,0,1,6.878140,0.000000,6.245331,6.657515,5.954078,4.812271,6.737204,5.117714,7.018602,8.247827,10.315224,1.13911,0.09798,3.27708
0.811,0,1,6.883612,0.000000,6.255814,6.726823,5.960664,4.814233,6.738501,5.120664,7.028311,8.249496,10.320085,1.15468,0.09813,3.27689
0.812,0,1,6.888989,0.000000,6.265788,6.796131,5.967249,4.816195,6.739798,5.123614,7.038020,8.251167,10.324946,1.16993,0.09830,3.27674
0.813,0,1,6.893953,0.000000,6.274857,6.831797,5.974202,4.820875,6.740902,5.127423,7.046871,8.252829,10.328603,1.18617,0.09817,3.27667
0.814,0,1,6.898700,0.000000,6.283452,6.842496,5.981427,4.827572,6.741863,5.131870,7.055086,8.254483,10.331367,1.20171,0.09809,3.27667
0.815,0,1,6.903254,0.000000,6.291106,6.853195,5.988652,4.834269,6.742824,5.136317,7.063301,8.256139,10.334129,1.22531,0.09827,3.27672
0.816,0,1,6.907705,0.000000,6.298266,6.863894,5.995877,4.840966,6.743785,5.140764,7.071516,8.257793,10.336893,1.24463,0.09837,3.27679
0.817,0,1,6.912209,0.000000,6.304656,6.848410,6.001956,4.845829,6.744298,5.139198,7.079955,8.257904,10.339082,1.25885,0.09826,3.27700
0.818,0,1,6.916739,0.000000,6.310641,6.813494,6.007186,4.849329,6.744476,5.133169,7.088560,8.256868,10.340846,1.27369,0.09807,3.27730
0.819,0,1,6.921103,0.000000,6.316110,6.778578,6.012416,4.852831,6.744656,5.127140,7.097165,8.255834,10.342609,1.28978,0.09813,3.27735
0.820,0,1,6.925378,0.000000,6.321309,6.743662,6.017646,4.856332,6.744835,5.121111,7.105770,8.254798,10.344373,1.29994,0.09833,3.27720
0.821,0,1,6.929207,0.000000,6.325998,6.685127,6.023754,4.856905,6.744580,5.119318,7.113507,8.255405,10.346023,1.31153,0.09814,3.27700
0.822,0,1,6.932803,0.000000,6.330420,6.609061,6.030514,4.855304,6.744003,5.120667,7.120601,8.257231,10.347589,1.32343,0.09789,3.27677
0.823,0,1,6.935989,0.000000,6.334245,6.532996,6.037273,4.853703,6.743426,5.122017,7.127695,8.259056,10.349154,1.34719,0.09804,3.27684
0.824,0,1,6.938962,0.000000,6.337757,6.456930,6.044033,4.852103,6.742849,5.123367,7.134789,8.260881,10.350720,1.35694,0.09826,3.27715
0.825,0,1,6.941648,0.000000,6.340768,6.361238,6.052279,4.852810,6.741659,5.123643,7.141502,8.263206,10.351678,1.36783,0.09808,3.27724
0.826,0,1,6.944186,0.000000,6.343517,6.250979,6.061628,4.855231,6.740015,5.123122,7.147934,8.265900,10.352184,1.37810,0.09795,3.27716
0.827,0,1,6.946549,0.000000,6.345974,6.140721,6.070977,4.857652,6.738370,5.122602,7.154366,8.268594,10.352691,1.38771,0.09830,3.27726
0.828,0,1,6.948821,0.000000,6.348279,6.030462,6.080327,4.860073,6.736726,5.122081,7.160798,8.271288,10.353198,1.39560,0.09843,3.27749
0.829,0,1,6.950962,0.000000,6.350421,5.918446,6.087750,4.861632,6.734795,5.122504,7.166800,8.275388,10.353955,1.40499,0.09823,3.27733
0.830,0,1,6.953035,0.000000,6.352479,5.805125,6.093744,4.862553,6.732650,5.123627,7.172484,8.280531,10.354898,1.41528,0.09827,3.27687
0.831,0,1,6.954741,0.000000,6.354432,5.691804,6.099738,4.863473,6.730505,5.124751,7.178168,8.285675,10.355842,1.42684,0.09848,3.27710
0.832,0,1,6.956254,0.000000,6.356330,5.578483,6.105731,4.864394,6.728361,5.125874,7.183853,8.290818,10.356786,1.43611,0.09851,3.27787
0.833,0,1,6.957154,0.000000,6.358187,5.482618,6.110682,4.865650,6.726055,5.128672,7.187812,8.293530,10.357664,1.44282,0.09831,3.27803
0.834,0,1,6.957732,0.000000,6.360023,5.399708,6.114857,4.867156,6.723630,5.132712,7.190493,8.294434,10.358495,1.44758,0.09817,3.27772
0.835,0,1,6.957763,0.000000,6.361994,5.316798,6.119032,4.868661,6.721204,5.136753,7.193173,8.295339,10.359325,1.45251,0.09834,3.27729
0.836,0,1,6.957508,0.000000,6.364037,5.233888,6.123207,4.870167,6.718779,5.140793,7.195853,8.296244,10.360156,1.45770,0.09842,3.27675
0.837,0,1,6.956867,0.000000,6.366605,5.183470,6.126294,4.869843,6.716496,5.145008,7.197092,8.296967,10.360405,1.46404,0.09813,3.27652
0.838,0,1,6.956024,0.000000,6.369447,5.157167,6.128574,4.868161,6.714317,5.149353,7.197261,8.297554,10.360223,1.46989,0.09791,3.27652
0.839,0,1,6.954985,0.000000,6.373127,5.130864,6.130854,4.866478,6.712139,5.153697,7.197431,8.298141,10.360041,1.47512,0.09812,3.27665
0.840,0,1,6.953843,0.000000,6.377244,5.104561,6.133134,4.864796,6.709961,5.158041,7.197600,8.298729,10.359858,1.47651,0.09820,3.27688
0.841,0,1,6.952682,0.000000,6.382205,5.114656,6.136000,4.865819,6.708123,5.159937,7.197300,8.299810,10.360402,1.47983,0.09790,3.27685
0.842,0,1,6.951509,0.000000,6.387610,5.151765,6.139301,4.868851,6.706536,5.160017,7.196651,8.301260,10.361485,1.48096,0.09766,3.27662
0.843,0,1,6.950403,0.000000,6.393772,5.188874,6.142602,4.871883,6.704950,5.160096,7.196002,8.302710,10.362568,1.48282,0.09778,3.27687
0.844,0,1,6.949332,0.000000,6.400329,5.225983,6.145904,4.874915,6.703364,5.160174,7.195353,8.304159,10.363650,1.48377,0.09780,3.27748
0.845,0,1,6.948342,0.000000,6.407606,5.287400,6.152246,4.877942,6.702132,5.158652,7.194448,8.304852,10.364360,1.48448,0.09753,3.27765
0.846,0,1,6.947396,0.000000,6.415260,5.366858,6.160845,4.880963,6.701161,5.155941,7.193353,8.304983,10.364792,1.48494,0.09731,3.27750
0.847,0,1,6.946345,0.000000,6.423587,5.446316,6.169445,4.883986,6.700191,5.153230,7.192257,8.305115,10.365225,1.48390,0.09733,3.27726
0.848,0,1,6.945240,0.000000,6.432267,5.525774,6.178044,4.887007,6.699220,5.150518,7.191163,8.305245,10.365657,1.48483,0.09751,3.27696
0.849,0,1,6.943896,0.000000,6.441511,5.622152,6.185274,4.887538,6.698015,5.149955,7.189916,8.307359,10.366244,1.48107,0.09758,3.27682
0.850,0,1,6.942426,0.000000,6.451050,5.731087,6.191487,4.886220,6.696636,5.150985,7.188555,8.310943,10.366947,1.47910,0.09748,3.27682
0.851,0,1,6.941077,0.000000,6.461027,5.840022,6.197700,4.884903,6.695258,5.152016,7.187195,8.314526,10.367649,1.47742,0.09755,3.27674
0.852,0,1,6.939791,0.000000,6.471232,5.948957,6.203913,4.883585,6.693879,5.153046,7.185834,8.318110,10.368352,1.47395,0.09780,3.27659
0.853,0,1,6.938893,0.000000,6.481667,6.054860,6.209666,4.883180,6.692816,5.150631,7.184560,8.322158,10.370166,1.47035,0.09777,3.27674
0.854,0,1,6.938198,0.000000,6.492221,6.158512,6.215079,4.883451,6.691989,5.145659,7.183351,8.326550,10.372806,1.46704,0.09761,3.27712
0.855,0,1,6.937112,0.000000,6.502639,6.262165,6.220492,4.883723,6.691162,5.140687,7.182140,8.330943,10.375444,1.45789,0.09776,3.27746
0.856,0,1,6.935822,0.000000,6.512985,6.365817,6.225905,4.883994,6.690335,5.135715,7.180930,8.335336,10.378083,1.45322,0.09805,3.27776
0.857,0,1,6.933878,0.000000,6.522972,6.462748,6.231053,4.882491,6.690476,5.133025,7.179922,8.335563,10.380134,1.44900,0.09790,3.27755
0.858,0,1,6.931593,0.000000,6.532771,6.554691,6.236004,4.879671,6.691337,5.132030,7.179064,8.332698,10.381748,1.44154,0.09778,3.27694
0.859,0,1,6.932073,0.000000,6.542348,6.646633,6.240955,4.876851,6.692197,5.131034,7.178206,8.329833,10.383362,1.43676,0.09816,3.27680
0.860,0,1,6.934003,0.000000,6.551809,6.738576,6.245907,4.874031,6.693057,5.130038,7.177348,8.326969,10.384976,1.42886,0.09836,3.27703
0.861,0,1,6.941827,0.000000,6.561278,6.803725,6.252294,4.868876,6.709365,5.129574,7.176409,8.326285,10.386638,1.41906,0.09820,3.27735
0.862,0,1,6.952740,0.000000,6.570752,6.848990,6.259746,4.861988,6.737139,5.129504,7.175410,8.327220,10.388333,1.40847,0.09823,3.27773
0.863,0,1,6.966660,0.000000,6.580133,6.894255,6.267199,4.855100,6.764913,5.129434,7.174411,8.328155,10.390030,1.39822,0.09850,3.27746
0.864,0,1,6.982158,0.000000,6.589465,6.939520,6.274651,4.848211,6.792687,5.129364,7.173412,8.329089,10.391726,1.38718,0.09862,3.27670
0.865,0,1,6.996881,0.000000,6.598365,6.965307,6.282390,4.845074,6.820580,5.129154,7.172490,8.327546,10.394316,1.37696,0.09852,3.27684
0.866,0,1,7.011198,0.000000,6.607038,6.976640,6.290341,4.844719,6.848562,5.128841,7.171624,8.324165,10.397569,1.36702,0.09852,3.27768
0.867,0,1,7.024593,0.000000,6.615244,6.987972,6.298292,4.844365,6.876544,5.128528,7.170758,8.320785,10.400821,1.35717,0.09875,3.27766
0.868,0,1,7.037506,0.000000,6.623206,6.999304,6.306243,4.844011,6.904526,5.128214,7.169892,8.317404,10.404074,1.34484,0.09883,3.27697
0.869,0,1,7.050313,0.000000,6.630910,6.996223,6.315653,4.844765,6.932228,5.127692,7.168785,8.314596,10.406481,1.32806,0.09866,3.27672
0.870,0,1,7.063066,0.000000,6.638480,6.982444,6.326144,4.846343,6.959722,5.127015,7.167498,8.312213,10.408259,1.31656,0.09867,3.27679
0.871,0,1,7.076243,0.000000,6.645609,6.968666,6.336635,4.847920,6.987215,5.126337,7.166212,8.309830,10.410038,1.29969,0.09892,3.27674
0.872,0,1,7.089643,0.000000,6.652509,6.954887,6.347126,4.849498,7.014709,5.125659,7.164925,8.307446,10.411817,1.28729,0.09886,3.27659
0.873,0,1,7.103522,0.000000,6.658507,6.932346,6.354260,4.851447,7.042334,5.125094,7.163507,8.305877,10.415401,1.27250,0.09861,3.27652
0.874,0,1,7.117652,0.000000,6.664033,6.903301,6.358904,4.853672,7.070057,5.124611,7.161993,8.304911,10.420323,1.25335,0.09872,3.27652
0.875,0,1,7.130542,0.000000,6.668706,6.874256,6.363547,4.855897,7.097781,5.124128,7.160477,8.303944,10.425246,1.24761,0.09900,3.27669
0.876,0,1,7.142781,0.000000,6.672933,6.845211,6.368191,4.858121,7.125504,5.123645,7.158962,8.302978,10.430169,1.23282,0.09882,3.27700
0.877,0,1,7.151978,0.000000,6.676710,6.805747,6.374011,4.860961,7.143969,5.122116,7.157601,8.302706,10.433508,1.21030,0.09871,3.27713
0.878,0,1,7.159580,0.000000,6.680251,6.758550,6.380704,4.864257,7.155562,5.119812,7.156356,8.302949,10.435671,1.18781,0.09902,3.27713
0.879,0,1,7.164236,0.000000,6.683281,6.711353,6.387397,4.867553,7.167155,5.117507,7.155110,8.303192,10.437834,1.17001,0.09904,3.27696
0.880,0,1,7.167348,0.000000,6.686042,6.664156,6.394090,4.870849,7.178749,5.115203,7.153864,8.303435,10.439998,1.15753,0.09869,3.27665
0.881,0,1,7.168249,0.000000,6.687997,6.584097,6.397774,4.868930,7.183181,5.107738,7.152580,8.302797,10.442932,1.13928,0.09855,3.27678
0.882,0,1,7.167990,0.000000,6.689529,6.479650,6.399226,4.863141,7.182300,5.096442,7.151267,8.301504,10.446439,1.12087,0.09865,3.27724
0.883,0,1,7.166713,0.000000,6.690176,6.375203,6.400678,4.857351,7.181417,5.085146,7.149954,8.300212,10.449945,1.10272,0.09865,3.27718
0.884,0,1,7.164901,0.000000,6.690359,6.270756,6.402130,4.851561,7.180536,5.073850,7.148642,8.298919,10.453452,1.07656,0.09845,3.27672
0.885,0,1,7.163156,0.000000,6.689389,6.117136,6.409549,4.846961,7.179646,5.061975,7.146711,8.301177,10.459275,1.04886,0.09826,3.27661
0.886,0,1,7.161446,0.000000,6.687814,5.927022,6.421396,4.843244,7.178751,5.049672,7.144321,8.306070,10.466818,1.03413,0.09848,3.27676
0.887,0,1,7.159819,0.000000,6.684636,5.736908,6.433243,4.839526,7.177855,5.037368,7.141932,8.310964,10.474360,1.01281,0.09867,3.27687
0.888,0,1,7.158234,0.000000,6.680616,5.546794,6.445090,4.835809,7.176959,5.025065,7.139543,8.315857,10.481904,0.99508,0.09849,3.27694
0.889,0,1,7.156505,0.000000,6.674982,5.279790,6.455549,4.835157,7.176256,5.012466,7.136688,8.318530,10.488901,0.97548,0.09850,3.27711
0.890,0,1,7.154700,0.000000,6.668501,4.955723,6.464979,4.836780,7.175695,4.999650,7.133487,8.319556,10.495494,0.95544,0.09885,3.27734
0.891,0,1,7.152803,0.000000,6.660758,4.631655,6.474408,4.838403,7.175134,4.986833,7.130286,8.320581,10.502086,0.92422,0.09896,3.27735
0.892,0,1,7.150857,0.000000,6.652355,4.307587,6.483838,4.840025,7.174573,4.974016,7.127085,8.321608,10.508678,0.89415,0.09881,3.27720
0.893,1,1,7.148918,1.604977,6.642645,3.938928,6.489803,4.840610,7.173991,4.960908,7.123813,8.325687,10.515562,0.87159,0.09892,3.27713
0.894,1,1,7.146982,4.051589,6.632252,3.537175,6.493199,4.840422,7.173393,4.947585,7.120489,8.332035,10.522660,0.85157,0.09919,3.27713
0.895,1,1,7.145016,4.888334,6.620362,3.135422,6.496594,4.840235,7.172795,4.934262,7.117165,8.338383,10.529759,0.83381,0.09906,3.27713
0.896,1,1,7.143033,4.880882,6.607688,2.733670,6.499990,4.840047,7.172197,4.920938,7.113841,8.344730,10.536858,0.81032,0.09892,3.27713
0.897,1,1,7.140968,4.872105,6.593974,2.321630,6.501217,4.838250,7.171587,4.905798,7.110338,8.351687,10.543045,0.78693,0.09911,3.27722
0.898,1,1,7.138859,4.862631,6.579714,1.901956,6.500835,4.835257,7.170967,4.889310,7.106702,8.359097,10.548555,0.74474,0.09919,3.27737
0.899,1,1,7.136728,4.852831,6.565037,1.482283,6.500453,4.832263,7.170348,4.872821,7.103067,8.366508,10.554066,0.72108,0.09901,3.27748
0.900,1,1,7.134584,4.842860,6.550141,1.062609,6.500072,4.829270,7.169728,4.856333,7.099432,8.373918,10.559576,0.69857,0.09905,3.27755
0.901,1,1,7.132500,4.833932,6.535117,0.691683,6.497425,4.824561,7.169295,4.845394,7.095790,8.407118,10.566823,0.67380,0.09929,3.27754
0.902,1,1,7.130446,4.825552,6.520027,0.356936,6.493097,4.818579,7.169000,4.838574,7.092143,8.459458,10.575360,0.65332,0.09932,3.27747
0.903,1,1,7.128493,4.819569,6.505259,0.022188,6.488770,4.812596,7.168705,4.831754,7.088496,8.511799,10.583897,0.62710,0.09923,3.27752
0.904,1,1,7.126592,4.814844,6.490658,-0.312559,6.484442,4.806613,7.168410,4.824934,7.084848,8.564139,10.592434,0.59318,0.09929,3.27767
0.905,1,1,7.124807,4.813359,6.477025,-0.580984,6.483158,4.806229,7.168408,4.821805,7.081264,8.600192,10.600163,0.55887,0.09956,3.27757
0.906,1,1,7.123085,4.813575,6.463899,-0.800187,6.484133,4.809999,7.168625,4.821417,7.077724,8.624158,10.607293,0.53298,0.09956,3.27726
0.907,1,1,4.786314,4.815583,6.452050,-1.019391,6.485108,4.813769,7.168841,4.821029,7.074185,8.648124,10.614424,0.50857,0.09945,3.27691
0.908,1,0,1.225069,4.818531,6.440871,-1.238594,6.486083,4.817540,7.169057,4.820640,7.070647,8.672090,10.621553,0.48525,0.09970,3.27653
0.909,1,0,0.000000,4.821306,6.430943,-1.391805,6.483926,4.820305,7.169653,4.820933,7.066922,8.692444,10.625908,0.45995,0.09996,3.27680
0.910,1,0,0.000000,4.823992,6.421671,-1.496039,6.479445,4.822324,7.170531,4.821732,7.063059,8.710119,10.628201,0.43470,0.09985,3.27756
0.911,1,0,0.000000,4.825131,6.413551,-1.600272,6.474964,4.824343,7.171409,4.822531,7.059196,8.727794,10.630495,0.39776,0.09986,3.27759
0.912,1,0,0.000000,4.825460,6.406035,-1.704506,6.470482,4.826362,7.172287,4.823329,7.055334,8.745469,10.632789,0.35960,0.10014,3.27706
0.913,1,0,0.000000,4.823679,6.399302,-1.775554,6.468659,4.823608,7.173229,4.824200,7.051776,8.751831,10.635871,0.33597,0.10004,3.27678
0.914,1,0,0.000000,4.820793,6.392981,-1.821974,6.468807,4.817312,7.174218,4.825123,7.048443,8.749798,10.639537,0.31014,0.09978,3.27671
0.915,1,0,0.000000,4.818144,6.386871,-1.868394,6.468956,4.811016,7.175208,4.826046,7.045111,8.747765,10.643203,0.28500,0.09989,3.27693
0.916,1,0,0.000000,4.815620,6.380873,-1.914813,6.469104,4.804719,7.176198,4.826970,7.041779,8.745731,10.646869,0.25967,0.10001,3.27739
0.917,1,0,0.000000,4.815723,6.374900,-1.971022,6.468234,4.803318,7.177114,4.829195,7.038539,8.744627,10.649514,0.23334,0.09968,3.27742
0.918,1,0,0.000000,4.817204,6.368940,-2.034496,6.466606,4.805549,7.177978,4.832387,7.035367,8.744211,10.651402,0.19383,0.09936,3.27711
0.919,1,0,0.000000,4.820180,6.363106,-2.097970,6.464979,4.807779,7.178842,4.835579,7.032195,8.743795,10.653288,0.15767,0.09950,3.27680
0.920,1,0,0.000000,4.823941,6.357337,-2.161444,6.463351,4.810010,7.179705,4.838771,7.029023,8.743381,10.655175,0.13220,0.09947,3.27650
0.921,1,0,0.000000,4.827433,6.351455,-2.242074,6.460833,4.809746,7.180206,4.844831,7.025599,8.748695,10.655130,0.10793,0.09911,3.27619
0.922,1,0,0.000000,4.830785,6.345512,-2.335438,6.457653,4.807631,7.180437,4.853020,7.021988,8.758263,10.653652,0.07905,0.09889,3.27589
0.923,1,0,0.000000,4.833754,6.339000,-2.428801,6.454473,4.805515,7.180668,4.861208,7.018376,8.767831,10.652174,0.05312,0.09889,3.27610
0.924,1,0,0.000000,4.836522,6.332189,-2.522164,6.451293,4.803400,7.180900,4.869397,7.014765,8.777398,10.650695,0.01292,0.09889,3.27671
0.925,1,0,0.000000,4.838865,6.324681,-2.638129,6.448928,4.798048,7.180673,4.877640,7.011405,8.794426,10.651237,-0.02311,0.09872,3.27680
0.926,1,0,0.000000,4.840985,6.316808,-2.770869,6.447170,4.790295,7.180106,4.885923,7.008232,8.816989,10.653276,-0.04923,0.09843,3.27650
0.927,1,0,0.000000,4.840859,6.308300,-2.903608,6.445412,4.782542,7.179539,4.894207,7.005058,8.839553,10.655316,-0.07450,0.09841,3.27680
0.928,1,0,0.000000,4.839556,6.299458,-3.036348,6.443653,4.774788,7.178972,4.902490,7.001885,8.862116,10.657357,-0.10112,0.09847,3.27756
0.929,1,0,0.000000,4.835048,6.289932,-3.184940,6.440991,4.769751,7.177918,4.902560,6.999351,8.859412,10.656994,-0.12886,0.09831,3.27763
0.930,1,0,0.000000,4.828860,6.280048,-3.345296,6.437659,4.766730,7.176503,4.896536,6.997291,8.837956,10.654848,-0.15279,0.09812,3.27718
0.931,1,0,0.000000,4.824681,6.269567,-3.505652,6.434328,4.763709,7.175087,4.890512,6.995231,8.816501,10.652702,-0.20552,0.09820,3.27689
0.932,1,0,0.000000,4.821554,6.258772,-3.666009,6.430995,4.760687,7.173672,4.884488,6.993171,8.795045,10.650557,-0.22955,0.09837,3.27674
0.933,1,0,0.000000,4.825080,6.247630,-3.841034,6.427971,4.759450,7.172065,4.890701,6.991274,8.788021,10.651865,-0.25512,0.09818,3.27663
0.934,1,0,0.000000,4.832095,6.236306,-4.026946,6.425177,4.759537,7.170316,4.905997,6.989498,8.791709,10.655739,-0.27965,0.09792,3.27655
0.935,1,0,0.000000,4.839944,6.224836,-4.212857,6.422381,4.759624,7.168567,4.921293,6.987721,8.795396,10.659613,-0.30696,0.09809,3.27661
0.936,1,0,0.000000,4.848230,6.213289,-4.398769,6.419587,4.759710,7.166818,4.936590,6.985946,8.799084,10.663486,-0.33116,0.09830,3.27676
0.937,1,0,0.000000,4.850723,6.201798,-4.578329,6.414223,4.756464,7.165089,4.943207,6.984481,8.797313,10.664342,-0.38231,0.09818,3.27691
0.938,1,0,0.000000,4.850177,6.190338,-4.753174,6.406952,4.750746,7.163376,4.943382,6.983247,8.791492,10.662957,-0.40470,0.09811,3.27706
0.939,1,0,0.000000,4.846923,6.179048,-4.928020,6.399682,4.745027,7.161664,4.943558,6.982013,8.785670,10.661572,-0.43003,0.09826,3.27717
0.940,1,0,0.000000,4.842250,6.167847,-5.102865,6.392411,4.739308,7.159950,4.943734,6.980780,8.779849,10.660188,-0.45648,0.09837,3.27725
0.941,1,0,0.000000,4.839298,6.156713,-5.254806,6.386674,4.736227,7.158485,4.941918,6.979640,8.771182,10.659920,-0.48118,0.09825,3.27724
0.942,1,0,0.000000,4.837250,6.145613,-5.389749,6.382075,4.735103,7.157203,4.938625,6.978570,8.760403,10.660480,-0.50755,0.09801,3.27716
0.943,1,0,0.000000,4.835013,6.134583,-5.524691,6.377475,4.733978,7.155921,4.935332,6.977500,8.749624,10.661038,-0.55280,0.09804,3.27713
0.944,1,0,0.000000,4.832676,6.123588,-5.659633,6.372876,4.732854,7.154640,4.932039,6.976431,8.738845,10.661598,-0.57629,0.09823,3.27713
0.945,1,0,0.000000,4.827331,6.113033,-5.756028,6.368287,4.728590,7.153488,4.924733,6.975244,8.729674,10.661626,-0.60207,0.09815,3.27722
0.946,1,0,0.000000,4.820406,6.102708,-5.823813,6.363704,4.721997,7.152432,4.914448,6.973969,8.721698,10.661259,-0.62639,0.09794,3.27737
0.947,1,0,0.000000,4.811641,6.093281,-5.891598,6.359122,4.715404,7.151376,4.904162,6.972695,8.713722,10.660892,-0.64969,0.09808,3.27739
0.948,1,0,0.000000,4.801912,6.084325,-5.959383,6.354539,4.708811,7.150321,4.893878,6.971421,8.705746,10.660524,-0.67040,0.09833,3.27732
0.949,1,0,0.000000,4.792363,6.076403,-5.982461,6.346706,4.703616,7.149097,4.881914,6.970072,8.694007,10.659325,-0.70789,0.09819,3.27720
0.950,1,0,0.000000,4.782908,6.069024,-5.972358,6.336461,4.699459,7.147750,4.868705,6.968668,8.679477,10.657508,-0.74089,0.09808,3.27704
0.951,1,0,0.000000,4.774388,6.062434,-5.962255,6.326215,4.695302,7.146403,4.855496,6.967263,8.664947,10.655690,-0.75948,0.09823,3.27689
0.952,1,0,0.000000,4.766359,6.056258,-5.952152,6.315970,4.691144,7.145055,4.842288,6.965859,8.650416,10.653873,-0.78316,0.09828,3.27674
0.953,1,0,0.000000,4.759416,6.050522,-5.916711,6.307801,4.685793,7.143779,4.833037,6.964748,8.640401,10.651662,-0.80793,0.09809,3.27663
0.954,1,0,0.000000,4.753042,6.045017,-5.862466,6.301173,4.679557,7.142555,4.826725,6.963855,8.633738,10.649158,-0.82900,0.09797,3.27655
0.955,1,0,0.000000,4.746791,6.039773,-5.808221,6.294545,4.673321,7.141331,4.820413,6.962963,8.627073,10.646653,-0.86078,0.09811,3.27699
0.956,1,0,0.000000,4.740604,6.034667,-5.753976,6.287917,4.667085,7.140108,4.814101,6.962070,8.620410,10.644150,-0.88999,0.09823,3.27783
0.957,1,0,0.000000,4.733537,6.029915,-5.699641,6.282871,4.661385,7.138714,4.805207,6.960879,8.610776,10.641361,-0.91157,0.09818,3.27790
0.958,1,0,0.000000,4.726008,6.025348,-5.645239,6.278997,4.656083,7.137193,4.794395,6.959467,8.598937,10.638361,-0.93022,0.09811,3.27736
0.959,1,0,0.000000,4.717838,6.021234,-5.590837,6.275124,4.650781,7.135673,4.783584,6.958055,8.587099,10.635362,-0.95134,0.09830,3.27691
