"Time","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","34 FRx (cm)","29 HRx (cm)","v2 L COP","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
0.196,6.112793,0.865521,6.117759,0.000000,0,0,14.858862,9.831354,0.000000,0,0,13.624126,7.955643,-0.81937,0.09867
0.197,6.124552,0.882725,6.118118,0.000000,0,0,14.872835,9.824086,0.000000,0,0,13.613122,7.999963,-0.87061,0.09890
0.198,6.135645,0.919336,6.118571,0.000000,0,0,14.886561,9.814702,0.000000,0,0,13.602213,8.044343,-2.34337,0.09886
0.199,6.146092,0.982097,6.119149,0.000000,0,0,14.899954,9.802464,0.000000,0,0,13.591432,8.088802,-1.59561,0.09875
0.200,6.155740,1.044858,6.119728,0.000000,0,0,14.913347,9.790227,0.000000,0,0,13.580651,8.133262,-0.29703,0.09894
0.201,6.164614,1.107619,6.120306,0.000000,0,0,14.926741,9.777989,0.000000,0,0,13.569870,8.177722,-1.46358,0.09911
0.202,6.172617,1.176212,6.121263,0.000000,0,0,14.939818,9.768152,0.000000,0,0,13.558913,8.222371,-2.37866,0.09913
0.203,6.179778,1.252663,6.122731,0.000000,0,0,14.952472,9.761549,0.000000,0,0,13.547721,8.267275,-1.82092,0.09897
0.204,6.186085,1.329113,6.124198,0.000000,0,0,14.965125,9.754947,0.000000,0,0,13.536529,8.312180,-0.33498,0.09906
0.205,6.191566,1.405563,6.125666,0.000000,0,0,14.977777,9.748343,0.000000,0,0,13.525336,8.357084,-0.67223,0.09910
0.206,6.196349,1.474934,6.127201,0.000000,0,0,14.989944,9.739363,0.000000,0,0,13.514144,8.402350,-1.68062,0.09909
0.207,6.200453,1.534764,6.128826,0.000000,0,0,15.001454,9.727177,0.000000,0,0,13.502953,8.448104,-2.38502,0.09919
0.208,6.204086,1.594595,6.130452,0.000000,0,0,15.012965,9.714991,0.000000,0,0,13.491761,8.493857,-1.38902,0.09925
0.209,6.207262,1.654426,6.132078,0.000000,0,0,15.024476,9.702805,0.000000,0,0,13.480570,8.539612,-0.32827,0.09910
0.210,6.210181,1.688777,6.134107,0.000000,0,0,15.035499,9.689874,0.000000,0,0,13.469423,8.585490,-0.65814,0.09892
0.211,6.212853,1.688797,6.136679,0.000000,0,0,15.045862,9.675938,0.000000,0,0,13.458339,8.631537,-2.08745,0.09927
0.212,6.215453,1.688817,6.139251,0.000000,0,0,15.056227,9.662002,0.000000,0,0,13.447253,8.677584,-2.18801,0.09952
0.213,6.217983,1.688836,6.141823,0.000000,0,0,15.066591,9.648067,0.000000,0,0,13.436168,8.723631,-0.98597,0.09907
0.214,6.220494,1.677651,6.143918,0.000000,0,0,15.076533,9.636703,0.000000,0,0,13.425227,8.769517,-0.48642,0.09887
0.215,6.222986,1.651368,6.145371,0.000000,0,0,15.085908,9.628809,0.000000,0,0,13.414483,8.815186,-1.85787,0.09925
0.216,6.225404,1.625085,6.146825,0.000000,0,0,15.095282,9.620914,0.000000,0,0,13.403738,8.860854,-2.41484,0.09933
0.217,6.227749,1.598802,6.148278,0.000000,0,0,15.104655,9.613019,0.000000,0,0,13.392994,8.906524,-1.59127,0.09880
0.218,6.229970,1.584132,6.149645,0.000000,0,0,15.113730,9.602726,0.000000,0,0,13.382607,8.952150,-0.24078,0.09862
0.219,6.232070,1.585111,6.150898,0.000000,0,0,15.122402,9.589201,0.000000,0,0,13.372700,8.997720,-0.98616,0.09889
0.220,6.233999,1.586089,6.152149,0.000000,0,0,15.131074,9.575677,0.000000,0,0,13.362793,9.043290,-2.05698,0.09899
0.221,6.235763,1.587068,6.153401,0.000000,0,0,15.139746,9.562152,0.000000,0,0,13.352887,9.088860,-2.31931,0.09888
0.222,6.237299,1.592786,6.154532,0.000000,0,0,15.148166,9.550921,0.000000,0,0,13.342980,9.133420,-1.87877,0.09866
0.223,6.238616,1.604891,6.155499,0.000000,0,0,15.156248,9.542782,0.000000,0,0,13.333076,9.176620,-0.48971,0.09860
0.224,6.239669,1.616995,6.156467,0.000000,0,0,15.164330,9.534641,0.000000,0,0,13.323171,9.219819,-0.52387,0.09860
0.225,6.240467,1.629100,6.157434,0.000000,0,0,15.172413,9.526502,0.000000,0,0,13.313266,9.263019,-1.70256,0.09853
0.226,6.241003,1.651154,6.158920,0.000000,0,0,15.180644,9.518014,0.000000,0,0,13.303216,9.305171,-2.40483,0.09844
0.227,6.241286,1.686614,6.161105,0.000000,0,0,15.189076,9.509058,0.000000,0,0,13.292973,9.345911,-1.94713,0.09851
0.228,6.241340,1.722074,6.163289,0.000000,0,0,15.197508,9.500102,0.000000,0,0,13.282728,9.386652,-0.26239,0.09835
0.229,6.241171,1.757533,6.165473,0.000000,0,0,15.205940,9.491146,0.000000,0,0,13.272485,9.427393,-0.77895,0.09805
0.230,6.240820,1.771927,6.167812,0.000000,0,0,15.214726,9.481378,0.000000,0,0,13.262248,9.473210,-1.33234,0.09799
0.231,6.240292,1.757934,6.170358,0.000000,0,0,15.223989,9.470514,0.000000,0,0,13.252021,9.525868,-1.89380,0.09841
0.232,6.239626,1.743942,6.172904,0.000000,0,0,15.233252,9.459650,0.000000,0,0,13.241794,9.578527,-2.37758,0.09842
0.233,6.238827,1.729950,6.175451,0.000000,0,0,15.242514,9.448787,0.000000,0,0,13.231566,9.631186,-1.18412,0.09795
0.234,6.237938,1.695434,6.177392,0.000000,0,0,15.252275,9.439808,0.000000,0,0,13.221285,9.675757,-0.50593,0.09791
0.235,6.236964,1.633264,6.178520,0.000000,0,0,15.262711,9.433371,0.000000,0,0,13.210930,9.709435,-0.29095,0.09815
0.236,6.235966,1.571094,6.179647,0.000000,0,0,15.273145,9.426933,0.000000,0,0,13.200576,9.743111,-1.09760,0.09819
0.237,6.234945,1.508924,6.180775,0.000000,0,0,15.283580,9.420496,0.000000,0,0,13.190221,9.776788,-2.01951,0.09810
0.238,6.233945,1.431904,6.182147,0.000000,0,0,15.294292,9.410083,0.000000,0,0,13.180083,9.816543,-2.40728,0.09816
0.239,6.232967,1.334875,6.183848,0.000000,0,0,15.305381,9.394314,0.000000,0,0,13.170238,9.864490,-1.98942,0.09821
0.240,6.232004,1.237846,6.185549,0.000000,0,0,15.316469,9.378545,0.000000,0,0,13.160391,9.912436,-0.83733,0.09814
0.241,6.231057,1.140817,6.187250,0.000000,0,0,15.327558,9.362776,0.000000,0,0,13.150545,9.960383,-0.27045,0.09796
0.242,6.230114,1.035455,6.188611,0.000000,0,0,15.339073,9.352469,0.000000,0,0,13.140691,10.007172,-0.61523,0.09804
0.243,6.229176,0.918866,6.189515,0.000000,0,0,15.351166,9.349522,0.000000,0,0,13.130824,10.052400,-1.20397,0.09838
0.244,6.228242,0.802277,6.190418,0.000000,0,0,15.363257,9.346575,0.000000,0,0,13.120957,10.097628,-1.74732,0.09843
0.245,6.227314,0.685688,6.191322,0.000000,0,0,15.375350,9.343628,0.000000,0,0,13.111091,10.142856,-2.20865,0.09835
0.246,6.226366,0.580311,6.191887,0.000000,0,0,15.387554,9.334696,0.000000,0,0,13.100930,10.179646,-2.35503,0.09846
0.247,6.225396,0.490043,6.191997,0.000000,0,0,15.399911,9.317701,0.000000,0,0,13.090372,10.205070,-1.57164,0.09860
0.248,6.224373,0.399774,6.192106,0.000000,0,0,15.412267,9.300706,0.000000,0,0,13.079814,10.230493,-0.94945,0.09843
0.249,6.223297,0.309505,6.192215,0.000000,0,0,15.424623,9.283710,0.000000,0,0,13.069257,10.255915,-0.28906,0.09812
0.250,6.222183,0.234685,6.192358,0.000000,0,0,15.437173,9.266398,0.000000,0,0,13.058940,10.280755,-0.36821,0.09834
0.251,6.221032,0.180681,6.192545,0.000000,0,0,15.449986,9.248659,0.000000,0,0,13.048949,10.304811,-0.73604,0.09846
0.252,6.219881,0.126676,6.192733,0.000000,0,0,15.462799,9.230919,0.000000,0,0,13.038958,10.328866,-1.40508,0.09828
0.253,6.218732,0.072672,6.192921,0.000000,0,0,15.475612,9.213180,0.000000,0,0,13.028967,10.352921,-1.76264,0.09821
0.254,6.217622,0.035912,6.192808,0.000000,0,0,15.488012,9.198643,0.000000,0,0,13.019103,10.357212,-2.30319,0.09844
0.255,6.216551,0.022387,6.192289,0.000000,0,0,15.499856,9.188420,0.000000,0,0,13.009411,10.334871,-2.39301,0.09848
0.256,6.215603,0.008861,6.191771,0.000000,0,0,15.511701,9.178199,0.000000,0,0,12.999719,10.312530,-2.38889,0.09831
0.257,6.214775,-0.004664,6.191252,0.000000,0,0,15.523544,9.167976,0.000000,0,0,12.990026,10.290189,-1.87199,0.09795
0.258,6.214166,0.000143,6.190839,0.000000,0,0,15.534715,9.157544,0.000000,0,0,12.980379,10.286047,-1.17895,0.09805
0.259,6.213769,0.029653,6.190569,0.000000,0,0,15.544976,9.146827,0.000000,0,0,12.970792,10.306427,-0.61746,0.09818
0.260,6.213618,0.059162,6.190300,0.000000,0,0,15.555238,9.136109,0.000000,0,0,12.961205,10.326808,-0.35416,0.09802
0.261,6.213706,0.088671,6.190030,0.000000,0,0,15.565500,9.125392,0.000000,0,0,12.951617,10.347188,-0.30662,0.09775
0.262,6.214017,0.110739,6.190262,0.000000,0,0,15.575353,9.116643,0.000000,0,0,12.942011,10.358067,-0.77705,0.09803
0.263,6.214547,0.122779,6.191173,0.000000,0,0,15.584656,9.110545,0.000000,0,0,12.932381,10.356140,-0.90882,0.09831
0.264,6.215296,0.134819,6.192083,0.000000,0,0,15.593958,9.104447,0.000000,0,0,12.922750,10.354214,-1.21449,0.09817
0.265,6.216258,0.146859,6.192993,0.000000,0,0,15.603261,9.098349,0.000000,0,0,12.913119,10.352287,-1.86252,0.09799
0.266,6.217435,0.165331,6.193478,0.000000,0,0,15.611871,9.090474,0.000000,0,0,12.903409,10.359780,-2.10213,0.09841
0.267,6.218822,0.192468,6.193389,0.000000,0,0,15.619548,9.080206,0.000000,0,0,12.893592,10.379965,-2.30616,0.09852
0.268,6.220402,0.219606,6.193300,0.000000,0,0,15.627225,9.069938,0.000000,0,0,12.883776,10.400149,-2.37579,0.09833
0.269,6.222172,0.246743,6.193212,0.000000,0,0,15.634901,9.059669,0.000000,0,0,12.873959,10.420333,-2.39199,0.09827
0.270,6.224103,0.282249,6.193320,0.000000,0,0,15.642276,9.047628,0.000000,0,0,12.864018,10.440528,-2.34943,0.09849
0.271,6.226189,0.329031,6.193693,0.000000,0,0,15.649242,9.033197,0.000000,0,0,12.853912,10.460738,-2.05512,0.09833
0.272,6.228383,0.375814,6.194067,0.000000,0,0,15.656210,9.018767,0.000000,0,0,12.843805,10.480947,-1.62097,0.09815
0.273,6.230680,0.422596,6.194440,0.000000,0,0,15.663177,9.004336,0.000000,0,0,12.833699,10.501157,-1.46124,0.09806
0.274,6.233033,0.476882,6.194523,0.000000,0,0,15.669718,8.991979,0.000000,0,0,12.823389,10.521087,-1.11524,0.09820
0.275,6.235438,0.541280,6.194216,0.000000,0,0,15.675685,8.982413,0.000000,0,0,12.812804,10.540639,-1.42999,0.09828
0.276,6.237887,0.605678,6.193908,0.000000,0,0,15.681652,8.972847,0.000000,0,0,12.802219,10.560191,-0.81807,0.09807
0.277,6.240380,0.670076,6.193601,0.000000,0,0,15.687619,8.963282,0.000000,0,0,12.791636,10.579744,-0.70329,0.09793
0.278,6.242928,0.750194,6.194003,0.000000,0,0,15.693022,8.953463,0.000000,0,0,12.781053,10.599162,-0.56211,0.09820
0.279,6.245529,0.851495,6.195361,0.000000,0,0,15.697662,8.943305,0.000000,0,0,12.770473,10.618399,-0.42454,0.09834
0.280,6.248155,0.952795,6.196720,0.000000,0,0,15.702303,8.933146,0.000000,0,0,12.759893,10.637635,-0.29154,0.09821
0.281,6.250806,1.054096,6.198078,0.000000,0,0,15.706944,8.922989,0.000000,0,0,12.749314,10.656872,-0.26820,0.09833
0.282,6.253434,1.136436,6.199602,0.000000,0,0,15.710985,8.912414,0.000000,0,0,12.738765,10.675616,-0.27635,0.09873
0.283,6.256038,1.193230,6.201348,0.000000,0,0,15.714221,8.901278,0.000000,0,0,12.728255,10.693697,-0.43351,0.09863
0.284,6.258597,1.250023,6.203094,0.000000,0,0,15.717457,8.890141,0.000000,0,0,12.717747,10.711778,-0.46431,0.09845
0.285,6.261113,1.306816,6.204840,0.000000,0,0,15.720693,8.879004,0.000000,0,0,12.707237,10.729858,-0.24632,0.09875
0.286,6.263587,1.355010,6.206346,0.000000,0,0,15.723534,8.867245,0.000000,0,0,12.696846,10.752682,-0.50587,0.09891
0.287,6.266021,1.391618,6.207527,0.000000,0,0,15.725844,8.854650,0.000000,0,0,12.686613,10.781896,-0.57333,0.09863
0.288,6.268432,1.428225,6.208708,0.000000,0,0,15.728155,8.842053,0.000000,0,0,12.676379,10.811109,-0.39277,0.09854
0.289,6.270823,1.464832,6.209890,0.000000,0,0,15.730466,8.829457,0.000000,0,0,12.666146,10.840322,-0.40480,0.09881
0.290,6.273195,1.484997,6.211382,0.000000,0,0,15.732435,8.818394,0.000000,0,0,12.656085,10.869546,-0.32776,0.09881
0.291,6.275551,1.483008,6.213295,0.000000,0,0,15.733943,8.809395,0.000000,0,0,12.646255,10.898786,-0.32847,0.09860
0.292,6.277838,1.481018,6.215207,0.000000,0,0,15.735451,8.800396,0.000000,0,0,12.636426,10.928025,-0.30692,0.09855
0.293,6.280058,1.479029,6.217118,0.000000,0,0,15.736959,8.791396,0.000000,0,0,12.626595,10.957265,-0.24878,0.09879
0.294,6.282141,1.469418,6.218666,0.000000,0,0,15.738260,8.782313,0.000000,0,0,12.616722,10.986301,-0.24982,0.09883
0.295,6.284091,1.449538,6.219723,0.000000,0,0,15.739285,8.773118,0.000000,0,0,12.606789,11.015062,-0.28488,0.09860
0.296,6.285894,1.429657,6.220780,0.000000,0,0,15.740309,8.763923,0.000000,0,0,12.596855,11.043824,-0.25358,0.09841
0.297,6.287554,1.409776,6.221838,0.000000,0,0,15.741333,8.754727,0.000000,0,0,12.586923,11.072585,-0.25546,0.09863
0.298,6.289062,1.399300,6.223119,1.376721,0,1,15.742016,8.743415,0.000000,0,0,12.576946,11.089985,-0.30815,0.09859
0.299,6.290423,1.401495,6.224705,4.086802,1,0,15.742239,8.729250,0.000000,0,0,12.566913,11.092077,-0.24189,0.09825
0.300,6.291563,1.403691,6.226290,5.419621,1,0,15.742461,8.715085,0.000000,0,0,12.556878,11.094169,-0.31581,0.09814
0.301,6.292489,1.405886,6.227875,5.418555,1,0,15.742683,8.700920,0.000000,0,0,12.546844,11.096261,-0.24877,0.09839
0.302,6.293134,1.396738,6.229445,5.417419,1,0,15.742514,8.690265,0.000000,0,0,12.536770,11.099108,-0.30856,0.09823
0.303,6.293507,1.372305,6.230993,5.416215,1,0,15.741815,8.684336,0.000000,0,0,12.526639,11.102970,-0.45487,0.09780
0.304,6.293604,1.347872,6.232541,5.415023,1,0,15.741117,8.678408,0.000000,0,0,12.516509,11.106833,-0.44050,0.09769
0.305,6.293434,1.323439,6.234089,5.413842,1,0,15.740417,8.672479,0.000000,0,0,12.506378,11.110697,-0.61853,0.09789
0.306,6.293011,1.302982,6.235298,5.412735,1,0,15.739487,8.665663,0.000000,0,0,12.496452,11.107179,-1.36409,0.09781
0.307,6.292344,1.287882,6.236050,5.411700,1,0,15.738241,8.657651,0.000000,0,0,12.486801,11.093717,-1.73553,0.09758
0.308,6.291465,1.272782,6.236802,5.410737,1,0,15.736996,8.649639,0.000000,0,0,12.477150,11.080254,-1.93041,0.09739
0.309,6.290380,1.257683,6.237554,5.409842,1,0,15.735750,8.641627,0.000000,0,0,12.467499,11.066792,-1.85947,0.09753
0.310,6.289144,1.235773,6.238818,5.409002,1,0,15.734059,8.633749,0.000000,0,0,12.457877,11.058745,-2.30322,0.09769
0.311,6.287759,1.204686,6.240774,5.408212,1,0,15.731769,8.626049,0.000000,0,0,12.448296,11.057998,-2.34783,0.09765
0.312,6.286252,1.173600,6.242730,5.407473,1,0,15.729478,8.618349,0.000000,0,0,12.438715,11.057250,-2.37791,0.09743
0.313,6.284625,1.142514,6.244686,5.406784,1,0,15.727188,8.610649,0.000000,0,0,12.429133,11.056502,-2.40117,0.09751
0.314,6.282883,1.093691,6.246095,5.406145,1,0,15.724197,8.602298,0.000000,0,0,12.419504,11.063123,-2.28217,0.09770
0.315,6.281029,1.020971,6.246769,5.405555,1,0,15.720264,8.593069,0.000000,0,0,12.409810,11.079671,-2.33279,0.09747
0.316,6.279105,0.948251,6.247443,5.405002,1,0,15.716331,8.583839,0.000000,0,0,12.400117,11.096220,-2.26559,0.09704
0.317,6.277111,0.875531,6.248117,5.404484,1,0,15.712399,8.574610,0.000000,0,0,12.390423,11.112768,-1.82275,0.09701
0.318,6.275085,0.804958,6.248860,5.403979,1,0,15.707567,8.564861,0.000000,0,0,12.380912,11.128977,-1.33394,0.09712
0.319,6.273028,0.737280,6.249696,5.403487,1,0,15.701526,8.554415,0.000000,0,0,12.371645,11.144729,-1.01104,0.09697
0.320,6.270908,0.669601,6.250532,5.402956,1,0,15.695484,8.543967,0.000000,0,0,12.362378,11.160480,-0.62072,0.09664
0.321,6.268727,0.601923,6.251368,5.402386,1,0,15.689443,8.533521,0.000000,0,0,12.353111,11.176232,-0.28093,0.09645
0.322,6.266437,0.513731,6.252224,5.401750,1,0,15.682747,8.526742,0.000000,0,0,12.344132,11.191969,-0.23398,0.09654
0.323,6.264039,0.397899,6.253107,5.401051,1,0,15.675168,8.524906,0.000000,0,0,12.335544,11.207685,-0.31201,0.09662
0.324,6.261526,0.282067,6.253991,5.400418,1,0,15.667589,8.523071,0.000000,0,0,12.326955,11.223401,-0.70930,0.09648
0.325,6.258902,0.166236,6.254874,5.399848,1,0,15.660010,8.521235,0.000000,0,0,12.318366,11.239117,-1.44613,0.09612
0.326,6.256168,0.060678,6.254974,5.399479,1,0,15.651977,8.513934,0.000000,0,0,12.310014,11.254725,-1.45021,0.09607
0.327,6.253327,-0.031036,6.254020,5.399302,1,0,15.643328,8.499269,0.000000,0,0,12.301982,11.270187,-2.02427,0.09634
0.328,6.250361,-0.122750,6.253066,5.399270,1,0,15.634679,8.484604,0.000000,0,0,12.293950,11.285650,-2.40549,0.09640
0.329,6.247273,-0.214464,6.252112,5.399377,1,0,15.626030,8.469938,0.000000,0,0,12.285918,11.301112,-2.38980,0.09612
0.330,6.244020,-0.293117,6.251651,5.399527,1,0,15.616959,8.455940,0.000000,0,0,12.278443,11.316460,-2.38622,0.09584
0.331,6.240609,-0.354169,6.251855,5.399719,1,0,15.607316,8.442841,0.000000,0,0,12.271720,11.331653,-2.10770,0.09590
0.332,6.236992,-0.415222,6.252059,5.399893,1,0,15.597673,8.429742,0.000000,0,0,12.264996,11.346845,-1.37808,0.09590
0.333,6.233177,-0.476274,6.252263,5.400050,1,0,15.588032,8.416642,0.000000,0,0,12.258271,11.362037,-1.06692,0.09577
0.334,6.229171,-0.526168,6.251807,5.400152,1,0,15.578086,8.405936,0.000000,0,0,12.252231,11.367400,-0.47394,0.09548
0.335,6.224979,-0.561027,6.250463,5.400203,1,0,15.567733,8.398455,0.000000,0,0,12.247111,11.359520,-0.33937,0.09536
0.336,6.220695,-0.595886,6.249119,5.400231,1,0,15.557380,8.390973,0.000000,0,0,12.241992,11.351639,-0.82631,0.09565
0.337,6.216322,-0.630745,6.247775,5.400236,1,0,15.547026,8.383492,0.000000,0,0,12.236872,11.343759,-1.54191,0.09587
0.338,6.211958,-0.653255,6.246634,5.400262,1,0,15.536387,8.376749,0.000000,0,0,12.232847,11.335225,-2.18472,0.09578
0.339,6.207603,-0.659126,6.245764,5.400310,1,0,15.525366,8.371004,0.000000,0,0,12.230297,11.325812,-2.39999,0.09559
0.340,6.203290,-0.664997,6.244895,5.400408,1,0,15.514343,8.365258,0.000000,0,0,12.227747,11.316399,-2.15032,0.09578
0.341,6.199016,-0.670868,6.244027,5.400557,1,0,15.503321,8.359512,0.000000,0,0,12.225198,11.306986,-1.42605,0.09593
0.342,6.194807,-0.702068,6.243548,5.400782,1,0,15.491936,8.352820,0.000000,0,0,12.223532,11.297509,-0.36562,0.09571
0.343,6.190661,-0.767397,6.243596,5.401081,1,0,15.480063,8.344854,0.000000,0,0,12.223058,11.287947,-0.32722,0.09566
0.344,6.186654,-0.832726,6.243643,5.401488,1,0,15.468190,8.336887,0.000000,0,0,12.222584,11.278385,-0.67123,0.09597
0.345,6.182781,-0.898056,6.243691,5.401999,1,0,15.456317,8.328921,0.000000,0,0,12.222109,11.268823,-2.05579,0.09637
0.346,6.179136,-0.971033,6.243412,5.402639,1,0,15.444451,8.322058,0.000000,0,0,12.223809,11.259180,-2.40401,0.09653
0.347,6.175712,-1.054315,6.242693,5.403404,1,0,15.432594,8.316679,0.000000,0,0,12.228439,11.249429,-2.11437,0.09635
0.348,6.172588,-1.137598,6.241974,5.404267,1,0,15.420738,8.311301,0.000000,0,0,12.233068,11.239677,-1.46613,0.09619
0.349,6.169758,-1.220881,6.241255,5.405225,1,0,15.408881,8.305923,0.000000,0,0,12.237699,11.229925,-0.53475,0.09645
0.350,6.167265,-1.312554,6.240116,5.406239,1,0,15.397011,8.298824,0.000000,0,0,12.244675,11.220529,-0.29279,0.09660
0.351,6.165099,-1.415534,6.238411,5.407307,1,0,15.385121,8.289406,0.000000,0,0,12.254813,11.211611,-0.68602,0.09652
0.352,6.163247,-1.518513,6.236707,5.408390,1,0,15.373231,8.279987,0.000000,0,0,12.264952,11.202693,-1.87137,0.09663
0.353,6.161700,-1.621493,6.235002,5.409488,1,0,15.361341,8.270569,0.000000,0,0,12.275091,11.193775,-2.40154,0.09716
0.354,6.160439,-1.716729,6.232864,5.410562,1,0,15.349539,8.261634,0.000000,0,0,12.287411,11.179605,-2.18304,0.09728
0.355,6.159456,-1.801531,6.230143,5.411613,1,0,15.337853,8.253350,0.000000,0,0,12.302670,11.158360,-1.81163,0.09695
0.356,6.158777,-1.886333,6.227422,5.412598,1,0,15.326168,8.245067,0.000000,0,0,12.317928,11.137116,-0.70137,0.09701
0.357,6.158391,-1.971136,6.224700,5.413520,1,0,15.314483,8.236783,0.000000,0,0,12.333187,11.115871,-0.32391,0.09732
0.358,6.158309,-2.021894,6.222398,5.414340,1,0,15.302875,8.228788,0.000000,0,0,12.349928,11.094425,-1.25150,0.09732
0.359,6.158521,-2.026779,6.220662,5.415064,1,0,15.291369,8.221183,0.000000,0,0,12.368666,11.072708,-2.02087,0.09739
0.360,6.158967,-2.031664,6.218925,5.415684,1,0,15.279865,8.213577,0.000000,0,0,12.387404,11.050991,-2.40545,0.09762
0.361,6.159638,-2.036549,6.217188,5.416204,1,0,15.268360,8.205972,0.000000,0,0,12.406142,11.029273,-2.04213,0.09778
0.362,6.160472,-2.018262,6.215328,5.416633,1,0,15.256824,8.198922,0.000000,0,0,12.426719,11.007615,-1.17588,0.09763
0.363,6.161464,-1.968753,6.213303,5.416974,1,0,15.245245,8.192622,0.000000,0,0,12.449771,10.986036,-0.34797,0.09743
0.364,6.162624,-1.919244,6.211278,5.417257,1,0,15.233666,8.186322,0.000000,0,0,12.472824,10.964458,-0.47121,0.09754
0.365,6.163946,-1.869735,6.209253,5.417485,1,0,15.222087,8.180022,0.000000,0,0,12.495877,10.942879,-1.67390,0.09792
0.366,6.165483,-1.780065,6.206947,5.417686,1,0,15.210385,8.175154,0.000000,0,0,12.520707,10.925527,-2.29844,0.09809
0.367,6.167226,-1.636281,6.204262,5.417861,1,0,15.198517,8.172215,0.000000,0,0,12.547931,10.913871,-2.26869,0.09796
0.368,6.169227,-1.492497,6.201578,5.417998,1,0,15.186649,8.169274,0.000000,0,0,12.575154,10.902214,-1.56442,0.09805
0.369,6.171477,-1.348713,6.198893,5.418097,1,0,15.174781,8.166335,0.000000,0,0,12.602378,10.890558,-0.87966,0.09822
0.370,6.174034,-1.187454,6.197067,5.418144,1,0,15.162729,8.160639,0.000000,0,0,12.629798,10.885242,-0.23828,0.09803
0.371,6.176888,-1.002647,6.196397,5.418142,1,0,15.150432,8.151228,0.000000,0,0,12.657484,10.888467,-1.17253,0.09783
0.372,6.180095,-0.817840,6.195727,5.418138,1,0,15.138133,8.141816,0.000000,0,0,12.685170,10.891692,-2.19999,0.09825
0.373,6.183642,-0.633034,6.195057,5.418131,1,0,15.125834,8.132405,0.000000,0,0,12.712855,10.894917,-2.37074,0.09847
0.374,6.187575,-0.450142,6.194489,5.418180,1,0,15.113603,8.124623,0.000000,0,0,12.740958,10.898274,-1.69716,0.09800
0.375,6.191880,-0.269831,6.194057,5.418281,1,0,15.101461,8.119038,0.000000,0,0,12.769624,10.901810,-0.77745,0.09761
0.376,6.196609,-0.089519,6.193624,5.418453,1,0,15.089319,8.113452,0.000000,0,0,12.798288,10.905345,-0.23384,0.09762
0.377,6.201749,0.090792,6.193192,5.418693,1,0,15.077177,8.107866,0.000000,0,0,12.826953,10.908880,-1.02850,0.09780
0.378,6.207315,0.253713,6.193592,5.419002,1,0,15.065033,8.101310,0.000000,0,0,12.855722,10.907045,-2.40639,0.09783
0.379,6.213294,0.393200,6.195112,5.419377,1,0,15.052887,8.093445,0.000000,0,0,12.884634,10.897975,-2.10425,0.09756
0.380,6.219595,0.532687,6.196632,5.419796,1,0,15.040741,8.085580,0.000000,0,0,12.913545,10.888905,-1.51384,0.09731
0.381,6.226209,0.672175,6.198153,5.420254,1,0,15.028595,8.077716,0.000000,0,0,12.942456,10.879833,-0.30786,0.09740
0.382,6.232999,0.780807,6.199594,5.420697,1,0,15.016566,8.071613,0.000000,0,0,12.971531,10.870391,-0.75310,0.09745
0.383,6.239960,0.847865,6.200931,5.421125,1,0,15.004698,8.067887,0.000000,0,0,13.000825,10.860447,-1.79784,0.09733
0.384,6.246990,0.914922,6.202267,5.421368,1,0,14.992829,8.064160,0.000000,0,0,13.030120,10.850503,-2.38923,0.09741
0.385,6.254086,0.981980,6.203603,5.421431,1,0,14.980961,8.060433,0.000000,0,0,13.059414,10.840559,-1.55715,0.09752
