"Time","v3 Left CoP","v1 xCoMy","v2 Right CoP","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
6.639,6.431032,5.982988,4.944609,6.024961,-0.797121,14.749088,5.150855,14.841056,6.176603,16.978840,4.738363,14.125532,6.685461,12.259154,167.145798,56.351501,54.687523,47.407024,8.695398,15.199902,9.304728,14.486251,9.416248,14.034332,9.712844,13.444698,10.729284,15.228697,11.589220,13.386077,11.942880,14.244457
6.640,6.432317,5.981867,4.941170,6.024854,-0.816371,14.754819,5.147032,14.835411,6.175860,16.970110,4.735309,14.126075,6.688774,12.256654,165.353043,57.809471,55.010002,47.704998,8.695647,15.195799,9.281199,14.479164,9.385901,14.040685,9.698557,13.454564,10.716188,15.236304,11.587971,13.390150,11.942001,14.247920
6.641,6.432951,5.980425,4.941853,6.024436,-0.835816,14.759951,5.147192,14.831151,6.175714,16.960123,4.736513,14.129538,6.690188,12.248438,165.103058,58.804592,55.363522,48.213943,8.697058,15.192198,9.252737,14.476659,9.362347,14.037877,9.681566,13.459679,10.704913,15.240180,11.584819,13.393499,11.943640,14.249665
6.642,6.433585,5.978982,4.942535,6.024017,-0.855261,14.765081,5.147353,14.826891,6.175569,16.950138,4.737718,14.132999,6.691602,12.240221,164.853073,59.799713,55.717041,48.722889,8.698469,15.188596,9.224276,14.474154,9.338793,14.035069,9.664576,13.464794,10.693638,15.244055,11.581667,13.396849,11.945278,14.251411
6.643,6.434218,5.977540,4.943218,6.023599,-0.874707,14.770213,5.147514,14.822632,6.175423,16.940151,4.738922,14.136461,6.693015,12.232005,164.603088,60.794830,56.070564,49.231834,8.699880,15.184994,9.195813,14.471649,9.315239,14.032262,9.647584,13.469910,10.682364,15.247931,11.578516,13.400198,11.946917,14.253157
6.644,6.434853,5.976098,4.943901,6.023181,-0.894152,14.775345,5.147675,14.818372,6.175277,16.930164,4.740127,14.139924,6.694429,12.223789,164.353104,61.789951,56.424084,49.740780,8.701290,15.181393,9.167351,14.469144,9.291684,14.029454,9.630593,13.475024,10.671088,15.251806,11.575364,13.403547,11.948555,14.254902
6.645,6.435006,5.974308,4.948078,6.022394,-0.913205,14.781923,5.144470,14.818903,6.175016,16.922232,4.751686,14.148083,6.694997,12.220170,162.899414,63.281868,56.541626,50.169083,8.709309,15.176758,9.143114,14.477982,9.268732,14.037283,9.625786,13.488496,10.659621,15.259577,11.573496,13.408150,11.951313,14.260657
6.646,6.435160,5.972517,4.952256,6.021606,-0.932257,14.788502,5.141266,14.819433,6.174756,16.914299,4.763246,14.156240,6.695564,12.216551,161.445724,64.773788,56.659172,50.597385,8.717327,15.172123,9.118877,14.486818,9.245780,14.045112,9.620978,13.501966,10.648155,15.267347,11.571629,13.412752,11.954071,14.266413
6.647,6.435314,5.970726,4.956433,6.020819,-0.951310,14.795079,5.138061,14.819964,6.174495,16.906364,4.774805,14.164398,6.696132,12.212931,159.992035,66.265701,56.776714,51.025688,8.725347,15.167488,9.094640,14.495655,9.222828,14.052940,9.616171,13.515438,10.636688,15.275118,11.569761,13.417356,11.956829,14.272167
6.648,6.435468,5.968936,4.960610,6.020031,-0.970363,14.801658,5.134856,14.820496,6.174235,16.898432,4.786365,14.172557,6.696700,12.209311,158.538345,67.757622,56.894257,51.453991,8.733365,15.162853,9.070403,14.504493,9.199876,14.060769,9.611363,13.528910,10.625221,15.282888,11.567893,13.421958,11.959587,14.277923
6.649,6.435688,5.966750,4.969246,6.018818,-0.988845,14.805502,5.137050,14.816864,6.174495,16.888962,4.801442,14.166389,6.696880,12.203849,156.822876,69.252083,56.906136,51.872570,8.736742,15.146708,9.047358,14.519781,9.179029,14.060970,9.606898,13.537121,10.621271,15.291220,11.563909,13.430436,11.961133,14.282105
6.650,6.435908,5.964563,4.977882,6.017605,-1.007328,14.809347,5.139244,14.813231,6.174756,16.879494,4.816520,14.160221,6.697060,12.198385,155.107422,70.746552,56.918015,52.291145,8.740118,15.130564,9.024313,14.535070,9.158183,14.061172,9.602434,13.545333,10.617321,15.299551,11.559924,13.438915,11.962679,14.286289
6.651,6.436128,5.962377,4.986518,6.016392,-1.025810,14.813191,5.141438,14.809599,6.175016,16.870024,4.831598,14.154053,6.697240,12.192923,153.391968,72.241013,56.929893,52.709724,8.743494,15.114418,9.001268,14.550359,9.137337,14.061375,9.597969,13.553545,10.613371,15.307883,11.555940,13.447393,11.964224,14.290472
6.652,6.436348,5.960191,4.995153,6.015179,-1.044292,14.817036,5.143631,14.805967,6.175277,16.860554,4.846676,14.147884,6.697420,12.187460,151.676498,73.735474,56.941772,53.128304,8.746871,15.098273,8.978223,14.565647,9.116490,14.061576,9.593504,13.561756,10.609421,15.316215,11.551955,13.455872,11.965770,14.294655
6.653,6.435764,5.957624,5.001758,6.013588,-1.062822,14.822453,5.146694,14.812814,6.175423,16.855694,4.856821,14.149058,6.696105,12.181710,151.608490,74.472824,56.995049,53.512722,8.757670,15.086968,8.955933,14.578922,9.104510,14.064205,9.588112,13.571062,10.600710,15.322637,11.547855,13.460809,11.966393,14.298403
6.654,6.435179,5.955058,5.008362,6.011998,-1.081353,14.827869,5.149756,14.819660,6.175569,16.850836,4.866967,14.150232,6.694790,12.175961,151.540466,75.210182,57.048325,53.897141,8.768469,15.075664,8.933641,14.592197,9.092529,14.066835,9.582720,13.580369,10.591998,15.329060,11.543755,13.465746,11.967018,14.302150
6.655,6.434595,5.952492,5.014966,6.010407,-1.099883,14.833285,5.152819,14.826508,6.175714,16.845978,4.877112,14.151407,6.693475,12.170212,151.472443,75.947540,57.101604,54.281555,8.779268,15.064359,8.911350,14.605473,9.080549,14.069465,9.577329,13.589676,10.583286,15.335482,11.539654,13.470682,11.967642,14.305897
6.656,6.434010,5.949925,5.021570,6.008817,-1.118413,14.838702,5.155882,14.833354,6.175860,16.841118,4.887258,14.152581,6.692160,12.164462,151.404434,76.684891,57.154881,54.665974,8.790068,15.053054,8.889060,14.618748,9.068569,14.072094,9.571937,13.598982,10.574575,15.341904,11.535554,13.475619,11.968266,14.309645
6.657,6.434068,5.947327,5.027059,6.007211,-1.137265,14.845756,5.158479,14.848640,6.175969,16.829107,4.895639,14.149989,6.692167,12.157066,149.464539,77.656754,57.253536,55.009804,8.799299,15.064009,8.881326,14.623998,9.053165,14.069580,9.563148,13.606724,10.562085,15.345642,11.529503,13.477633,11.965942,14.311312
6.658,6.434126,5.944728,5.032548,6.005605,-1.156116,14.852810,5.161077,14.863926,6.176077,16.817097,4.904020,14.147398,6.692175,12.149672,147.524643,78.628616,57.352196,55.353630,8.808531,15.074965,8.873590,14.629248,9.037762,14.067066,9.554359,13.614466,10.549595,15.349380,11.523451,13.479649,11.963619,14.312980
6.659,6.434184,5.942130,5.038038,6.003999,-1.174968,14.859863,5.163673,14.879212,6.176186,16.805084,4.912402,14.144806,6.692183,12.142276,145.584747,79.600479,57.450851,55.697456,8.817763,15.085920,8.865856,14.634498,9.022357,14.064553,9.545570,13.622207,10.537105,15.353117,11.517400,13.481663,11.961296,14.314648
6.660,6.434242,5.939531,5.043527,6.002393,-1.193819,14.866917,5.166271,14.894499,6.176295,16.793074,4.920784,14.142214,6.692190,12.134880,143.644852,80.572342,57.549507,56.041286,8.826995,15.096875,8.858122,14.639748,9.006953,14.062039,9.536782,13.629949,10.524614,15.356855,11.511349,13.483677,11.958973,14.316315
6.661,6.435496,5.936658,5.041594,6.000495,-1.212331,14.871836,5.157006,14.918012,6.177819,16.787508,4.926181,14.137407,6.693174,12.130663,145.222595,81.225952,57.614906,56.226414,8.836039,15.121962,8.832026,14.616908,8.998884,14.055881,9.529079,13.633266,10.515679,15.358205,11.505598,13.484401,11.956944,14.319811
6.662,6.436751,5.933785,5.039660,5.998597,-1.230842,14.876755,5.147742,14.941525,6.179343,16.781940,4.931580,14.132600,6.694159,12.126446,146.800354,81.879562,57.680305,56.411537,8.845081,15.147048,8.805929,14.594069,8.990816,14.049722,9.521378,13.636583,10.506744,15.359554,11.499846,13.485125,11.954914,14.323307
6.663,6.438005,5.930913,5.037727,5.996699,-1.249353,14.881675,5.138478,14.965037,6.180868,16.776375,4.936977,14.127792,6.695143,12.122228,148.378098,82.533180,57.745708,56.596664,8.854125,15.172134,8.779834,14.571230,8.982748,14.043563,9.513675,13.639900,10.497808,15.360904,11.494095,13.485849,11.952885,14.326803
6.664,6.439260,5.928040,5.035794,5.994801,-1.267865,14.886594,5.129214,14.988550,6.182392,16.770809,4.942375,14.122986,6.696127,12.118011,149.955841,83.186790,57.811108,56.781792,8.863169,15.197221,8.753737,14.548390,8.974679,14.037404,9.505972,13.643218,10.488873,15.362253,11.488344,13.486573,11.950855,14.330299
6.665,6.443393,5.925059,5.030656,5.992776,-1.286010,14.893520,5.111405,15.017260,6.182447,16.763918,4.949907,14.113164,6.704338,12.112990,149.806839,83.586906,57.771049,56.836735,8.865494,15.228165,8.747057,14.530463,8.964350,14.031684,9.499559,13.639230,10.488260,15.362641,11.481439,13.489254,11.946714,14.331841
6.666,6.447526,5.922079,5.025517,5.990751,-1.304154,14.900447,5.093596,15.045970,6.182503,16.757027,4.957439,14.103342,6.712548,12.107971,149.657837,83.987015,57.730988,56.891678,8.867819,15.259109,8.740376,14.512535,8.954021,14.025965,9.493147,13.635241,10.487648,15.363029,11.474533,13.491935,11.942574,14.333384
6.667,6.451658,5.919099,5.020379,5.988726,-1.322299,14.907373,5.075787,15.074680,6.182559,16.750137,4.964971,14.093521,6.720758,12.102951,149.508820,84.387131,57.690929,56.946621,8.870145,15.290053,8.733695,14.494608,8.943692,14.020245,9.486733,13.631252,10.487036,15.363417,11.467627,13.494616,11.938434,14.334926
6.668,6.455791,5.916118,5.015241,5.986701,-1.340444,14.914300,5.057978,15.103390,6.182614,16.743246,4.972503,14.083699,6.728969,12.097931,149.359818,84.787247,57.650871,57.001564,8.872470,15.320997,8.727015,14.476681,8.933363,14.014524,9.480321,13.627264,10.486423,15.363805,11.460721,13.497296,11.934293,14.336468
6.669,6.456702,5.913035,5.002964,5.984563,-1.358388,14.917906,5.034506,15.134054,6.183462,16.735344,4.971422,14.075989,6.729943,12.088498,148.954727,85.008163,57.504097,56.947094,8.876370,15.358289,8.721512,14.466084,8.924131,14.008139,9.476259,13.620244,10.485561,15.361222,11.452311,13.496420,11.927434,14.334657
6.670,6.457613,5.909952,4.990687,5.982424,-1.376333,14.921512,5.011033,15.164719,6.184309,16.727444,4.970341,14.068278,6.730917,12.079065,148.549652,85.229088,57.357327,56.892624,8.880271,15.395580,8.716010,14.455485,8.914900,14.001753,9.472197,13.613224,10.484699,15.358641,11.443900,13.495544,11.920575,14.332846
6.671,6.458524,5.906868,4.978410,5.980286,-1.394277,14.925117,4.987560,15.195382,6.185157,16.719542,4.969259,14.060568,6.731891,12.069633,148.144562,85.450012,57.210556,56.838158,8.884171,15.432871,8.710508,14.444887,8.905667,13.995367,9.468134,13.606205,10.483838,15.356058,11.435490,13.494669,11.913716,14.331036
6.672,6.459435,5.903785,4.966133,5.978148,-1.412222,14.928723,4.964088,15.226047,6.186005,16.711639,4.968178,14.052857,6.732865,12.060200,147.739471,85.670929,57.063782,56.783688,8.888072,15.470162,8.705006,14.434290,8.896436,13.988981,9.464072,13.599185,10.482977,15.353476,11.427079,13.493793,11.906857,14.329225
6.673,6.459170,5.900454,4.951102,5.975736,-1.429684,14.927481,4.936937,15.248530,6.185157,16.702106,4.965267,14.043605,6.733183,12.050295,147.974182,85.564919,56.882599,56.566528,8.901921,15.494888,8.700843,14.425087,8.895088,13.976322,9.460520,13.586665,10.481209,15.344788,11.417621,13.486671,11.899580,14.327517
6.674,6.458905,5.897122,4.936071,5.973324,-1.447147,14.926238,4.909786,15.271013,6.184309,16.692574,4.962356,14.034353,6.733501,12.040389,148.208893,85.458908,56.701412,56.349373,8.915771,15.519613,8.696680,14.415883,8.893740,13.963663,9.456968,13.574146,10.479441,15.336100,11.408162,13.479551,11.892303,14.325808
6.675,6.458640,5.893791,4.921040,5.970912,-1.464610,14.924995,4.882635,15.293497,6.183462,16.683041,4.959444,14.025101,6.733819,12.030483,148.443588,85.352905,56.520226,56.132217,8.929621,15.544338,8.692518,14.406679,8.892392,13.951004,9.453417,13.561626,10.477673,15.327413,11.398704,13.472430,11.885027,14.324100
6.676,6.458375,5.890460,4.906009,5.968500,-1.482073,14.923753,4.855484,15.315981,6.182614,16.673508,4.956533,14.015848,6.734137,12.020578,148.678299,85.246895,56.339043,55.915058,8.943470,15.569064,8.688355,14.397476,8.891045,13.938345,9.449864,13.549107,10.475904,15.318725,11.389245,13.465309,11.877749,14.322392
6.677,6.458522,5.887081,4.893862,5.966022,-1.499179,14.928734,4.830873,15.342699,6.182988,16.664499,4.956851,14.007080,6.734056,12.015709,148.831558,85.163383,56.263153,55.767784,8.965470,15.596241,8.685430,14.394726,8.890482,13.929740,9.446844,13.539698,10.479557,15.314198,11.384729,13.463849,11.873740,14.321110
6.678,6.458668,5.883703,4.881714,5.963545,-1.516285,14.933714,4.806261,15.369417,6.183361,16.655491,4.957168,13.998312,6.733975,12.010840,148.984818,85.079872,56.187263,55.620510,8.987471,15.623417,8.682503,14.391975,8.889919,13.921135,9.443824,13.530289,10.483210,15.309671,11.380214,13.462389,11.869730,14.319828
6.679,6.458815,5.880324,4.869567,5.961067,-1.533391,14.938695,4.781649,15.396136,6.183735,16.646484,4.957486,13.989544,6.733895,12.005972,149.138077,84.996361,56.111370,55.473236,9.009470,15.650593,8.679577,14.389225,8.889357,13.912530,9.440804,13.520880,10.486863,15.305144,11.375698,13.460930,11.865721,14.318546
6.680,6.458961,5.876946,4.857420,5.958590,-1.550497,14.943676,4.757037,15.422854,6.184109,16.637476,4.957803,13.980776,6.733814,12.001102,149.291336,84.912849,56.035480,55.325962,9.031470,15.677770,8.676651,14.386475,8.888794,13.903925,9.437783,13.511471,10.490516,15.300617,11.371182,13.459470,11.861712,14.317265
6.681,6.459077,5.873420,4.849678,5.955929,-1.566936,14.943887,4.742128,15.453906,6.184109,16.629120,4.957228,13.972187,6.734045,11.994112,149.194504,84.852760,55.882935,55.290947,9.061747,15.728008,8.675417,14.380905,8.886789,13.896894,9.436308,13.503441,10.489622,15.294827,11.364360,13.455005,11.858398,14.315403
6.682,6.459192,5.869895,4.841936,5.953269,-1.583376,14.944098,4.727220,15.484957,6.184109,16.620762,4.956652,13.963598,6.734276,11.987121,149.097672,84.792664,55.730389,55.255932,9.092022,15.778247,8.674184,14.375336,8.884786,13.889864,9.434834,13.495412,10.488729,15.289038,11.357538,13.450540,11.855085,14.313542
6.683,6.459308,5.866369,4.834194,5.950609,-1.599815,14.944308,4.712312,15.516008,6.184109,16.612406,4.956076,13.955010,6.734506,11.980129,149.000839,84.732574,55.577843,55.220917,9.122298,15.828485,8.672951,14.369767,8.882782,13.882834,9.433359,13.487383,10.487836,15.283248,11.350716,13.446074,11.851773,14.311682
6.684,6.459423,5.862843,4.826452,5.947949,-1.616255,14.944519,4.697403,15.547060,6.184109,16.604050,4.955501,13.946422,6.734737,11.973139,148.904007,84.672485,55.425297,55.185902,9.152575,15.878724,8.671717,14.364198,8.880777,13.875804,9.431884,13.479353,10.486942,15.277458,11.343893,13.441609,11.848460,14.309820
6.685,6.459978,5.859349,4.822168,5.945243,-1.631221,14.939146,4.689773,15.578126,6.185876,16.589333,4.954563,13.937790,6.734079,11.963835,149.357880,84.263168,55.281780,54.988640,9.175576,15.937424,8.670219,14.354881,8.877660,13.868332,9.429002,13.463628,10.493505,15.268415,11.337748,13.437502,11.843782,14.305627
6.686,6.460532,5.855855,4.817883,5.942537,-1.646187,14.933773,4.682142,15.609192,6.187643,16.574615,4.953626,13.929157,6.733421,11.954532,149.811737,83.853851,55.138268,54.791374,9.198578,15.996124,8.668722,14.345566,8.874542,13.860860,9.426120,13.447903,10.500070,15.259372,11.331603,13.433395,11.839104,14.301434
6.687,6.461087,5.852362,4.813600,5.939832,-1.661153,14.928399,4.674511,15.640258,6.189410,16.559900,4.952688,13.920526,6.732764,11.945229,150.265610,83.444527,54.994751,54.594112,9.221580,16.054823,8.667224,14.336249,8.871426,13.853388,9.423238,13.432178,10.506634,15.250328,11.325459,13.429288,11.834425,14.297241
6.688,6.461642,5.848868,4.809316,5.937126,-1.676119,14.923026,4.666881,15.671324,6.191177,16.545183,4.951750,13.911894,6.732106,11.935925,150.719482,83.035210,54.851234,54.396851,9.244581,16.113523,8.665727,14.326933,8.868308,13.845916,9.420356,13.416452,10.513197,15.241285,11.319313,13.425180,11.829747,14.293048
6.689,6.463115,5.845366,4.809273,5.934328,-1.689469,14.923939,4.665970,15.704157,6.191949,16.536591,4.952575,13.903388,6.734281,11.931228,150.580627,83.057579,54.725967,54.164120,9.261531,16.155079,8.667486,14.322964,8.869105,13.839334,9.422737,13.407595,10.522264,15.237076,11.318665,13.424826,11.828643,14.292559
6.690,6.464588,5.841865,4.809230,5.931529,-1.702820,14.924852,4.665059,15.736991,6.192721,16.528000,4.953401,13.894882,6.736455,11.926531,150.441772,83.079941,54.600697,53.931389,9.278481,16.196636,8.669247,14.318995,8.869904,13.832754,9.425118,13.398736,10.531332,15.232866,11.318015,13.424470,11.827538,14.292070
6.691,6.466062,5.838363,4.809187,5.928730,-1.716170,14.925765,4.664149,15.769825,6.193494,16.519409,4.954226,13.886375,6.738629,11.921833,150.302917,83.102310,54.475426,53.698658,9.295431,16.238194,8.671007,14.315024,8.870701,13.826174,9.427500,13.389877,10.540401,15.228658,11.317366,13.424114,11.826433,14.291582
6.692,6.467535,5.834862,4.809144,5.925932,-1.729520,14.926678,4.663238,15.802658,6.194266,16.510817,4.955050,13.877870,6.740804,11.917136,150.164062,83.124680,54.350159,53.465927,9.312381,16.279749,8.672767,14.311055,8.871498,13.819592,9.429881,13.381020,10.549468,15.224448,11.316717,13.423759,11.825329,14.291093
6.693,6.468641,5.831240,4.808991,5.922936,-1.741425,14.923879,4.658884,15.837596,6.194266,16.499498,4.959098,13.872479,6.743016,11.910095,150.190704,83.249680,54.314430,53.418869,9.313898,16.303806,8.673038,14.301553,8.872461,13.810389,9.428972,13.374132,10.553352,15.220302,11.315718,13.421902,11.825603,14.289354
6.694,6.469747,5.827617,4.808838,5.919941,-1.753329,14.921080,4.654531,15.872534,6.194266,16.488180,4.963146,13.867089,6.745228,11.903053,150.217361,83.374672,54.278702,53.371811,9.315416,16.327866,8.673311,14.292051,8.873424,13.801184,9.428064,13.367245,10.557236,15.216156,11.314718,13.420045,11.825879,14.287615
