"Time","v2 Right CoP","v3 Left CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
3.171,4.738080,6.533525,5.907724,5.925300,-0.315877,15.409956,4.827764,15.825409,6.044724,18.308332,4.648396,13.654100,7.022326,13.646618,173.918488,74.533630,36.265984,18.851597,8.236542,16.269636,8.887396,13.984896,9.162855,13.531536,9.467813,13.132013,11.363350,15.631210,11.333199,13.731341,11.708286,14.775252
3.172,4.738062,6.533127,5.906485,5.924596,-0.325519,15.405530,4.827764,15.815367,6.044724,18.310368,4.648361,13.665458,7.021531,13.634624,173.460068,74.541077,36.538441,19.076870,8.237906,16.259895,8.889337,13.986346,9.159548,13.534797,9.464326,13.136694,11.353956,15.634835,11.335127,13.728693,11.708240,14.774042
3.173,4.738253,6.533440,5.905189,5.923858,-0.335537,15.404229,4.828146,15.804959,6.044291,18.309967,4.648361,13.673772,7.022588,13.630232,172.697540,74.626373,36.801285,19.388325,8.237782,16.249271,8.892208,13.993222,9.157381,13.539464,9.462132,13.143743,11.344996,15.640160,11.337669,13.727755,11.709991,14.772707
3.174,4.738444,6.533751,5.903892,5.923119,-0.345556,15.402928,4.828527,15.794552,6.043859,18.309566,4.648361,13.682086,7.023644,13.625841,171.934998,74.711678,37.064133,19.699780,8.237659,16.238647,8.895079,14.000098,9.155214,13.544131,9.459938,13.150791,11.336037,15.645483,11.340212,13.726817,11.711743,14.771372
3.175,4.738635,6.534063,5.902596,5.922379,-0.355574,15.401628,4.828909,15.784145,6.043427,18.309168,4.648361,13.690400,7.024700,13.621449,171.172455,74.796982,37.326977,20.011234,8.237535,16.228025,8.897949,14.006974,9.153047,13.548799,9.457744,13.157841,11.327077,15.650807,11.342754,13.725880,11.713495,14.770038
3.176,4.738826,6.534376,5.901299,5.921641,-0.365592,15.400327,4.829291,15.773738,6.042994,18.308767,4.648361,13.698714,7.025757,13.617058,170.409927,74.882278,37.589821,20.322689,8.237411,16.217402,8.900821,14.013850,9.150880,13.553466,9.455549,13.164889,11.318117,15.656132,11.345297,13.724941,11.715247,14.768703
3.177,4.738826,6.535519,5.900284,5.921167,-0.375328,15.399607,4.829291,15.761417,6.042419,18.308538,4.648361,13.711571,7.028618,13.609665,169.997131,74.829697,37.777325,20.419167,8.235707,16.206797,8.902836,14.024672,9.151186,13.559547,9.456642,13.170132,11.313602,15.659653,11.349415,13.723826,11.716352,14.768045
3.178,4.738826,6.536662,5.899269,5.920694,-0.385063,15.398888,4.829291,15.749098,6.041845,18.308310,4.648361,13.724428,7.031480,13.602271,169.584320,74.777115,37.964828,20.515644,8.234003,16.196194,8.904851,14.035494,9.151493,13.565630,9.457734,13.175373,11.309087,15.663174,11.353533,13.722712,11.717457,14.767387
3.179,4.738826,6.537806,5.898254,5.920220,-0.394798,15.398168,4.829291,15.736777,6.041270,18.308081,4.648361,13.737286,7.034341,13.594877,169.171524,74.724533,38.152336,20.612123,8.232300,16.185589,8.906866,14.046316,9.151800,13.571712,9.458826,13.180615,11.304571,15.666695,11.357650,13.721598,11.718561,14.766730
3.180,4.738826,6.538949,5.897239,5.919747,-0.404533,15.397448,4.829291,15.724457,6.040695,18.307852,4.648361,13.750142,7.037202,13.587484,168.758728,74.671951,38.339840,20.708601,8.230596,16.174984,8.908881,14.057137,9.152106,13.577793,9.459919,13.185858,11.300056,15.670216,11.361768,13.720483,11.719666,14.766073
3.181,4.740563,6.537370,5.896271,5.919314,-0.414144,15.397913,4.829291,15.714981,6.040358,18.305721,4.651836,13.762182,7.034382,13.577451,168.351364,74.529442,38.468254,20.869972,8.229914,16.168167,8.913506,14.064465,9.152573,13.582697,9.460266,13.189445,11.297104,15.672873,11.364653,13.720118,11.722305,14.765352
3.182,4.742301,6.535791,5.895304,5.918881,-0.423755,15.398378,4.829291,15.705505,6.040020,18.303591,4.655312,13.774221,7.031562,13.567417,167.944000,74.386932,38.596672,21.031342,8.229233,16.161348,8.918131,14.071793,9.153040,13.587601,9.460614,13.193031,11.294152,15.675531,11.367538,13.719752,11.724945,14.764630
3.183,4.744039,6.534212,5.894336,5.918448,-0.433366,15.398843,4.829291,15.696030,6.039682,18.301460,4.658787,13.786261,7.028742,13.557383,167.536652,74.244431,38.725090,21.192711,8.228552,16.154530,8.922755,14.079120,9.153507,13.592504,9.460962,13.196619,11.291201,15.678188,11.370423,13.719387,11.727585,14.763908
3.184,4.745777,6.532633,5.893368,5.918015,-0.442976,15.399308,4.829291,15.686554,6.039345,18.299330,4.662262,13.798301,7.025922,13.547349,167.129288,74.101921,38.853504,21.354082,8.227870,16.147713,8.927380,14.086447,9.153974,13.597407,9.461309,13.200206,11.288248,15.680846,11.373308,13.719022,11.730224,14.763187
3.185,4.745798,6.533404,5.892753,5.917948,-0.452816,15.396157,4.829333,15.677776,6.039345,18.292585,4.662262,13.805202,7.027463,13.539514,167.294952,73.561523,39.096783,21.761219,8.226851,16.141228,8.930920,14.095955,9.154285,13.607347,9.458177,13.208006,11.278294,15.686481,11.374802,13.718828,11.733059,14.761872
3.186,4.745818,6.534175,5.892138,5.917880,-0.462656,15.393005,4.829375,15.668999,6.039345,18.285841,4.662262,13.812105,7.029005,13.531677,167.460602,73.021133,39.340061,22.168354,8.225832,16.134743,8.934460,14.105463,9.154596,13.617287,9.455044,13.215805,11.268339,15.692115,11.376295,13.718636,11.735895,14.760557
3.187,4.745839,6.534945,5.891523,5.917812,-0.472495,15.389854,4.829417,15.660220,6.039345,18.279097,4.662262,13.819008,7.030547,13.523842,167.626251,72.480743,39.583340,22.575489,8.224813,16.128258,8.937999,14.114972,9.154908,13.627226,9.451911,13.223605,11.258385,15.697749,11.377788,13.718443,11.738731,14.759241
3.188,4.745860,6.535717,5.890908,5.917745,-0.482335,15.386703,4.829459,15.651443,6.039345,18.272352,4.662262,13.825910,7.032088,13.516006,167.791916,71.940346,39.826618,22.982626,8.223794,16.121773,8.941539,14.124480,9.155220,13.637165,9.448778,13.231405,11.248430,15.703383,11.379281,13.718249,11.741567,14.757926
3.189,4.745860,6.535712,5.890357,5.917740,-0.492138,15.385912,4.829459,15.642146,6.039345,18.260159,4.662262,13.831669,7.032079,13.508955,168.116455,71.388748,39.982719,23.193993,8.222809,16.114580,8.945124,14.132930,9.157209,13.644909,9.448540,13.234428,11.244966,15.705513,11.382887,13.716995,11.745451,14.756530
3.190,4.745860,6.535707,5.889807,5.917734,-0.501942,15.385120,4.829459,15.632851,6.039345,18.247963,4.662262,13.837429,7.032070,13.501903,168.441010,70.837158,40.138821,23.405361,8.221824,16.107388,8.948709,14.141378,9.159198,13.652653,9.448302,13.237452,11.241501,15.707642,11.386493,13.715742,11.749334,14.755135
3.191,4.745860,6.535703,5.889256,5.917729,-0.511746,15.384328,4.829459,15.623554,6.039345,18.235767,4.662262,13.843189,7.032061,13.494850,168.765549,70.285568,40.294922,23.616730,8.220839,16.100193,8.952293,14.149828,9.161186,13.660397,9.448065,13.240475,11.238036,15.709770,11.390099,13.714488,11.753219,14.753738
3.192,4.745860,6.535698,5.888705,5.917724,-0.521549,15.383536,4.829459,15.614258,6.039345,18.223574,4.662262,13.848948,7.032052,13.487799,169.090088,69.733971,40.451023,23.828096,8.219853,16.093000,8.955878,14.158278,9.163176,13.668140,9.447826,13.243498,11.234571,15.711900,11.393704,13.713234,11.757103,14.752342
3.193,4.745042,6.538251,5.888398,5.917929,-0.530763,15.381348,4.830457,15.602921,6.042158,18.207390,4.659628,13.857782,7.034344,13.476465,169.577850,69.204430,40.470242,23.904097,8.221699,16.083706,8.958553,14.167130,9.166212,13.675460,9.449676,13.243994,11.235109,15.711822,11.395452,13.712488,11.759640,14.751344
3.194,4.744225,6.540804,5.888090,5.918134,-0.539977,15.379159,4.831456,15.591585,6.044971,18.191204,4.656994,13.866615,7.036636,13.465133,170.065598,68.674889,40.489456,23.980099,8.223544,16.074413,8.961227,14.175982,9.169248,13.682779,9.451525,13.244490,11.235647,15.711744,11.397199,13.711742,11.762177,14.750345
3.195,4.743407,6.543357,5.887783,5.918340,-0.549191,15.376970,4.832455,15.580248,6.047785,18.175020,4.654360,13.875449,7.038929,13.453800,170.553345,68.145348,40.508675,24.056099,8.225389,16.065119,8.963902,14.184835,9.172283,13.690100,9.453374,13.244987,11.236186,15.711666,11.398946,13.710996,11.764713,14.749347
3.196,4.742589,6.545910,5.887475,5.918545,-0.558405,15.374782,4.833453,15.568912,6.050599,18.158836,4.651726,13.884283,7.041221,13.442467,171.041107,67.615807,40.527893,24.132099,8.227235,16.055824,8.966578,14.193687,9.175320,13.697419,9.455223,13.245482,11.236724,15.711588,11.400693,13.710250,11.767250,14.748348
3.197,4.742260,6.546214,5.887055,5.918643,-0.567706,15.372151,4.833345,15.561324,6.050932,18.143604,4.651175,13.893320,7.041495,13.432999,171.381149,67.079292,40.599331,24.272635,8.230702,16.047213,8.970432,14.202567,9.177634,13.704896,9.455559,13.246149,11.238544,15.713267,11.404679,13.711267,11.772472,14.748230
3.198,4.741931,6.546517,5.886636,5.918740,-0.577006,15.369520,4.833238,15.553737,6.051265,18.128372,4.650625,13.902358,7.041770,13.423530,171.721191,66.542786,40.670769,24.413170,8.234171,16.038601,8.974288,14.211447,9.179949,13.712372,9.455894,13.246816,11.240363,15.714947,11.408665,13.712285,11.777695,14.748111
3.199,4.741602,6.546821,5.886216,5.918838,-0.586307,15.366890,4.833130,15.546149,6.051598,18.113140,4.650074,13.911396,7.042045,13.414061,172.061249,66.006271,40.742207,24.553705,8.237638,16.029989,8.978144,14.220327,9.182264,13.719849,9.456229,13.247482,11.242183,15.716625,11.412651,13.713303,11.782918,14.747992
3.200,4.741273,6.547125,5.885796,5.918935,-0.595607,15.364260,4.833023,15.538562,6.051931,18.097908,4.649524,13.920433,7.042319,13.404593,172.401291,65.469757,40.813644,24.694241,8.241106,16.021378,8.981998,14.229207,9.184579,13.727325,9.456565,13.248149,11.244002,15.718305,11.416637,13.714320,11.788140,14.747873
3.201,4.740799,6.548101,5.885433,5.919069,-0.604528,15.361902,4.833023,15.528181,6.051931,18.088295,4.648575,13.930819,7.044271,13.402449,172.326630,64.933990,40.779373,24.717541,8.240439,16.009106,8.990553,14.243242,9.188946,13.735882,9.459644,13.247974,11.247087,15.718008,11.418422,13.714538,11.790510,14.746394
3.202,4.740324,6.549077,5.885071,5.919203,-0.613449,15.359546,4.833023,15.517799,6.051931,18.078682,4.647626,13.941204,7.046223,13.400304,172.251968,64.398224,40.745102,24.740839,8.239773,15.996836,8.999107,14.257277,9.193314,13.744438,9.462725,13.247800,11.250172,15.717712,11.420206,13.714755,11.792881,14.744915
3.203,4.739850,6.550053,5.884708,5.919336,-0.622370,15.357189,4.833023,15.507418,6.051931,18.069067,4.646677,13.951590,7.048175,13.398159,172.177307,63.862453,40.710827,24.764137,8.239107,15.984565,9.007661,14.271311,9.197680,13.752995,9.465805,13.247625,11.253257,15.717416,11.421991,13.714972,11.795252,14.743436
3.204,4.739375,6.551029,5.884346,5.919470,-0.631291,15.354832,4.833023,15.497037,6.051931,18.059454,4.645727,13.961975,7.050127,13.396015,172.102646,63.326687,40.676556,24.787437,8.238441,15.972294,9.016215,14.285346,9.202047,13.761551,9.468884,13.247451,11.256342,15.717119,11.423776,13.715190,11.797622,14.741957
3.205,4.737217,6.551762,5.883991,5.919604,-0.640069,15.354334,4.832294,15.487980,6.051931,18.047768,4.642138,13.973199,7.051593,13.388977,171.664825,63.197998,40.776550,24.908833,8.239316,15.965786,9.020933,14.302752,9.203660,13.771782,9.471697,13.253355,11.255555,15.721621,11.428141,13.717125,11.801188,14.742702
3.206,4.735058,6.552495,5.883637,5.919739,-0.648848,15.353837,4.831566,15.478923,6.051931,18.036083,4.638550,13.984423,7.053059,13.381939,171.227005,63.069305,40.876541,25.030226,8.240192,15.959277,9.025650,14.320157,9.205273,13.782013,9.474508,13.259259,11.254768,15.726122,11.432507,13.719059,11.804756,14.743449
3.207,4.732900,6.553228,5.883283,5.919873,-0.657627,15.353340,4.830838,15.469866,6.051931,18.024397,4.634962,13.995647,7.054525,13.374902,170.789185,62.940613,40.976532,25.151619,8.241068,15.952768,9.030368,14.337563,9.206885,13.792244,9.477320,13.265163,11.253982,15.730622,11.436872,13.720994,11.808323,14.744196
3.208,4.730742,6.553961,5.882929,5.920007,-0.666406,15.352842,4.830110,15.460809,6.051931,18.012711,4.631373,14.006871,7.055991,13.367864,170.351364,62.811924,41.076527,25.273014,8.241943,15.946260,9.035086,14.354968,9.208498,13.802475,9.480132,13.271068,11.253195,15.735124,11.441236,13.722929,11.811890,14.744942
3.209,4.727178,6.554078,5.882743,5.920285,-0.674746,15.350363,4.830110,15.453116,6.051931,18.001223,4.624246,14.026440,7.056225,13.357433,171.217712,62.165474,41.287342,25.593418,8.239457,15.936657,9.038900,14.366881,9.215210,13.816477,9.481454,13.283608,11.243519,15.742941,11.443975,13.724415,11.813591,14.744033
3.210,4.723614,6.554195,5.882557,5.920564,-0.683087,15.347883,4.830110,15.445425,6.051931,17.989735,4.617118,14.046009,7.056459,13.347002,172.084076,61.519028,41.498161,25.913820,8.236971,15.927052,9.042716,14.378794,9.221922,13.830479,9.482775,13.296150,11.233842,15.750759,11.446714,13.725900,11.815293,14.743124
3.211,4.720050,6.554312,5.882371,5.920842,-0.691427,15.345404,4.830110,15.437733,6.051931,17.978247,4.609991,14.065578,7.056693,13.336571,172.950424,60.872578,41.708977,26.234222,8.234486,15.917448,9.046532,14.390707,9.228633,13.844481,9.484097,13.308691,11.224165,15.758577,11.449452,13.727385,11.816996,14.742215
3.212,4.716486,6.554429,5.882185,5.921120,-0.699768,15.342924,4.830110,15.430040,6.051931,17.966759,4.602863,14.085146,7.056927,13.326140,173.816772,60.226128,41.919792,26.554626,8.231999,15.907845,9.050346,14.402620,9.235345,13.858483,9.485418,13.321232,11.214489,15.766395,11.452191,13.728870,11.818697,14.741306
3.213,4.714491,6.551996,5.881957,5.921330,-0.707660,15.340931,4.827564,15.422499,6.052873,17.958515,4.601418,14.098408,7.051119,13.315944,173.399490,60.182205,42.324039,27.157227,8.231629,15.901115,9.050213,14.420666,9.232822,13.874891,9.483121,13.340549,11.195413,15.778360,11.456156,13.730141,11.822543,14.741502
3.214,4.712497,6.549563,5.881728,5.921540,-0.715551,15.338937,4.825019,15.414957,6.053815,17.950272,4.599975,14.111670,7.045312,13.305748,172.982208,60.138279,42.728287,27.759829,8.231259,15.894385,9.050079,14.438710,9.230301,13.891298,9.480824,13.359866,11.176336,15.790326,11.460121,13.731412,11.826389,14.741697
3.215,4.710502,6.547131,5.881499,5.921751,-0.723443,15.336943,4.822474,15.407415,6.054758,17.942030,4.598530,14.124932,7.039504,13.295551,172.564911,60.094353,43.132538,28.362431,8.230889,15.887655,9.049945,14.456755,9.227778,13.907705,9.478526,13.379183,11.157260,15.802292,11.464087,13.732683,11.830236,14.741892
3.216,4.708507,6.544698,5.881270,5.921961,-0.731335,15.334949,4.819928,15.399874,6.055700,17.933786,4.597086,14.138194,7.033697,13.285355,172.147629,60.050430,43.536785,28.965031,8.230519,15.880926,9.049811,14.474800,9.225256,13.924113,9.476229,13.398500,11.138184,15.814258,11.468051,13.733953,11.834083,14.742087
3.217,4.707216,6.546467,5.881121,5.922244,-0.739101,15.335310,4.818867,15.395925,6.057206,17.925817,4.595566,14.149221,7.035728,13.278105,170.296967,61.049149,43.900951,29.641708,8.231491,15.872990,9.051484,14.496956,9.222636,13.942724,9.482010,13.429680,11.112716,15.830083,11.472068,13.736585,11.837158,14.744030
3.218,4.705926,6.548236,5.880972,5.922527,-0.746867,15.335671,4.817807,15.391975,6.058712,17.917847,4.594046,14.160249,7.037760,13.270855,168.446289,62.047863,44.265114,30.318384,8.232462,15.865053,9.053156,14.519113,9.220016,13.961336,9.487791,13.460859,11.087248,15.845907,11.476086,13.739216,11.840235,14.745972
3.219,4.704636,6.550005,5.880823,5.922811,-0.754633,15.336033,4.816747,15.388026,6.060219,17.909878,4.592525,14.171276,7.039791,13.263604,166.595627,63.046577,44.629280,30.995060,8.233434,15.857116,9.054829,14.541269,9.217398,13.979948,9.493573,13.492039,11.061780,15.861732,11.480103,13.741847,11.843310,14.747913
3.220,4.703346,6.551774,5.880674,5.923094,-0.762399,15.336393,4.815686,15.384077,6.061725,17.901909,4.591005,14.182303,7.041823,13.256354,164.744965,64.045296,44.993446,31.671738,8.234406,15.849179,9.056501,14.563425,9.214778,13.998559,9.499354,13.523218,11.036312,15.877558,11.484119,13.744478,11.846386,14.749856
3.221,4.701859,6.551136,5.880823,5.923657,-0.769856,15.336952,4.812714,15.378632,6.061725,17.892916,4.591005,14.197218,7.040547,13.246539,164.454315,64.309723,45.219360,32.057667,8.235471,15.842851,9.051875,14.582185,9.211624,14.017876,9.502219,13.541102,11.023650,15.887425,11.488989,13.747362,11.849994,14.750301
3.222,4.700374,6.550498,5.880972,5.924222,-0.777313,15.337511,4.809741,15.373187,6.061725,17.883923,4.591005,14.212133,7.039272,13.236723,164.163666,64.574158,45.445271,32.443596,8.236536,15.836523,9.047249,14.600945,9.208470,14.037193,9.505083,13.558987,11.010988,15.897293,11.493857,13.750245,11.853601,14.750746
3.223,4.698887,6.549861,5.881122,5.924786,-0.784770,15.338071,4.806769,15.367743,6.061725,17.874931,4.591005,14.227049,7.037997,13.226908,163.873001,64.838585,45.671181,32.829529,8.237600,15.830194,9.042623,14.619704,9.205317,14.056510,9.507948,13.576871,10.998325,15.907160,11.498726,13.753128,11.857209,14.751191
3.224,4.697401,6.549223,5.881270,5.925349,-0.792228,15.338630,4.803796,15.362297,6.061725,17.865938,4.591005,14.241963,7.036721,13.217093,163.582352,65.103012,45.897095,33.215458,8.238666,15.823866,9.037996,14.638464,9.202163,14.075827,9.510813,13.594755,10.985663,15.917027,11.503595,13.756012,11.860817,14.751637
3.225,4.698161,6.548776,5.881388,5.925873,-0.799522,15.337265,4.803796,15.357780,6.061725,17.855698,4.592525,14.259656,7.035827,13.202745,163.515930,64.545052,46.186665,33.555244,8.244279,15.811231,9.034460,14.667970,9.194373,14.099838,9.504752,13.606753,10.971631,15.924430,11.506489,13.757101,11.862288,14.750910
3.226,4.698921,6.548328,5.881505,5.926396,-0.806817,15.335901,4.803796,15.353264,6.061725,17.845459,4.594046,14.277349,7.034932,13.188397,163.449524,63.987083,46.476234,33.895035,8.249891,15.798595,9.030924,14.697475,9.186584,14.123849,9.498692,13.618752,10.957599,15.931831,11.509382,13.758190,11.863758,14.750184
3.227,4.699681,6.547882,5.881623,5.926919,-0.814111,15.334537,4.803796,15.348747,6.061725,17.835220,4.595566,14.295042,7.034038,13.174049,163.383102,63.429123,46.765800,34.234825,8.255505,15.785959,9.027389,14.726981,9.178794,14.147860,9.492631,13.630749,10.943566,15.939234,11.512277,13.759279,11.865228,14.749458
3.228,4.700441,6.547434,5.881740,5.927443,-0.821406,15.333172,4.803796,15.344231,6.061725,17.824980,4.597086,14.312735,7.033144,13.159702,163.316681,62.871159,47.055370,34.574612,8.261118,15.773324,9.023852,14.756487,9.171004,14.171871,9.486570,13.642747,10.929534,15.946636,11.515170,13.760368,11.866698,14.748732
3.229,4.700893,6.546453,5.881953,5.928058,-0.828642,15.330372,4.803796,15.341076,6.060604,17.813854,4.597989,14.330296,7.032302,13.151711,164.405762,62.209679,47.601261,35.440895,8.260042,15.767257,9.012470,14.776324,9.162728,14.204708,9.474787,13.671900,10.897920,15.962288,11.518690,13.764490,11.870358,14.747333
3.230,4.701344,6.545471,5.882165,5.928673,-0.835878,15.327572,4.803796,15.337921,6.059482,17.802731,4.598892,14.347857,7.031460,13.143718,165.494858,61.548195,48.147148,36.307182,8.258965,15.761189,9.001089,14.796162,9.154452,14.237544,9.463003,13.701052,10.866306,15.977941,11.522209,13.768613,11.874019,14.745934
