"Time","v3 Left CoP","v1 xCoMy","v2 Right CoP","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
4.539,5.799663,5.027152,4.140793,5.081469,-0.974130,16.047800,3.851681,17.537935,5.258266,17.533157,4.429906,14.298971,6.341058,12.991245,139.529816,108.310654,61.586487,28.437496,8.653353,18.251291,8.205182,14.815571,8.393715,14.334409,8.917309,14.056919,10.884087,15.940969,11.208199,14.760807,11.439079,15.754436
4.540,5.797928,5.025178,4.137155,5.079371,-0.971914,16.047031,3.844473,17.554159,5.256498,17.524179,4.429838,14.288630,6.339357,12.985809,138.021133,109.342613,61.476177,28.226126,8.646006,18.269821,8.204799,14.801930,8.392864,14.319391,8.921200,14.051507,10.889934,15.937531,11.210846,14.760196,11.440321,15.755818
4.541,5.797433,5.023183,4.132931,5.077267,-0.969953,16.044283,3.836994,17.569473,5.256498,17.516075,4.428868,14.276903,6.338367,12.984166,137.698364,109.641693,61.048225,27.929024,8.633377,18.288630,8.205169,14.794997,8.393738,14.310226,8.924965,14.045119,10.896718,15.938274,11.209804,14.760281,11.440598,15.756273
4.542,5.796938,5.021188,4.128707,5.075162,-0.967992,16.041534,3.829516,17.584785,5.256498,17.507969,4.427898,14.265177,6.337378,12.982523,137.375610,109.940765,60.620277,27.631920,8.620749,18.307438,8.205539,14.788064,8.394611,14.301062,8.928730,14.038733,10.903502,15.939018,11.208761,14.760365,11.440874,15.756729
4.543,5.796443,5.019193,4.124483,5.073058,-0.966031,16.038784,3.822038,17.600098,5.256498,17.499863,4.426929,14.253451,6.336389,12.980879,137.052841,110.239838,60.192326,27.334816,8.608120,18.326244,8.205909,14.781131,8.395484,14.291898,8.932496,14.032345,10.910287,15.939761,11.207720,14.760448,11.441150,15.757184
4.544,5.795948,5.017198,4.120259,5.070953,-0.964070,16.036036,3.814559,17.615412,5.256498,17.491758,4.425959,14.241725,6.335399,12.979236,136.730072,110.538918,59.764374,27.037714,8.595491,18.345053,8.206279,14.774198,8.396358,14.282733,8.936261,14.025957,10.917071,15.940504,11.206677,14.760533,11.441426,15.757639
4.545,5.796108,5.015355,4.122160,5.069015,-0.962345,16.034739,3.814559,17.625198,5.256819,17.480452,4.429760,14.235723,6.335399,12.978142,136.773697,110.589783,59.398239,26.675270,8.593987,18.359436,8.206279,14.767937,8.399494,14.272624,8.941371,14.015846,10.926119,15.936180,11.207629,14.759758,11.442109,15.757727
4.546,5.796269,5.013513,4.124061,5.067076,-0.960619,16.033442,3.814559,17.634987,5.257139,17.469147,4.433561,14.229721,6.335399,12.977047,136.817322,110.640640,59.032104,26.312824,8.592481,18.373821,8.206279,14.761677,8.402630,14.262514,8.946480,14.005736,10.935167,15.931857,11.208581,14.758982,11.442791,15.757814
4.547,5.796430,5.011671,4.125961,5.065138,-0.958894,16.032145,3.814559,17.644773,5.257460,17.457840,4.437363,14.223720,6.335399,12.975952,136.860962,110.691498,58.665974,25.950380,8.590975,18.388206,8.206279,14.755416,8.405766,14.252405,8.951590,13.995626,10.944215,15.927534,11.209533,14.758205,11.443474,15.757901
4.548,5.796590,5.009828,4.127862,5.063199,-0.957169,16.030848,3.814559,17.654560,5.257781,17.446533,4.441164,14.217718,6.335399,12.974858,136.904587,110.742363,58.299839,25.587936,8.589470,18.402590,8.206279,14.749155,8.408903,14.242296,8.956699,13.985516,10.953262,15.923210,11.210485,14.757430,11.444157,15.757989
4.549,5.797882,5.008127,4.129306,5.061381,-0.955061,16.029264,3.817161,17.663605,5.259098,17.439621,4.441451,14.207805,6.336666,12.976355,137.212540,110.580002,57.814445,25.130608,8.594346,18.413183,8.206279,14.737311,8.410213,14.234623,8.961461,13.974909,10.961846,15.919921,11.209667,14.755344,11.442908,15.756002
4.550,5.799173,5.006427,4.130751,5.059563,-0.952953,16.027679,3.819763,17.672649,5.260414,17.432707,4.441739,14.197891,6.337933,12.977850,137.520477,110.417648,57.329052,24.673279,8.599222,18.423779,8.206279,14.725468,8.411525,14.226949,8.966223,13.964302,10.970430,15.916632,11.208849,14.753260,11.441660,15.754017
4.551,5.800465,5.004726,4.132195,5.057744,-0.950845,16.026096,3.822365,17.681696,5.261730,17.425793,4.442026,14.187977,6.339199,12.979345,137.828430,110.255287,56.843658,24.215950,8.604097,18.434372,8.206279,14.713623,8.412836,14.219275,8.970984,13.953695,10.979013,15.913342,11.208031,14.751175,11.440411,15.752031
4.552,5.801756,5.003025,4.133640,5.055926,-0.948737,16.024513,3.824966,17.690741,5.263047,17.418880,4.442313,14.178063,6.340466,12.980842,138.136383,110.092926,56.358265,23.758621,8.608974,18.444965,8.206279,14.701779,8.414146,14.211601,8.975746,13.943089,10.987597,15.910052,11.207213,14.749089,11.439162,15.750045
4.553,5.803860,5.001493,4.134760,5.054268,-0.946487,16.024046,3.824966,17.702879,5.265012,17.409157,4.444554,14.170004,6.342708,12.987447,138.405914,110.177261,55.894554,23.364553,8.604218,18.463953,8.207079,14.691655,8.416347,14.203030,8.980504,13.934851,10.996017,15.908388,11.206587,14.749102,11.438964,15.749804
4.554,5.805964,4.999959,4.135880,5.052609,-0.944238,16.023579,3.824966,17.715015,5.266977,17.399435,4.446795,14.161945,6.344950,12.994053,138.675446,110.261597,55.430843,22.970486,8.599461,18.482941,8.207879,14.681531,8.418547,14.194457,8.985262,13.926612,11.004437,15.906723,11.205959,14.749113,11.438766,15.749562
4.555,5.808067,4.998426,4.137001,5.050951,-0.941988,16.023113,3.824966,17.727154,5.268943,17.389713,4.449035,14.153886,6.347192,13.000658,138.944977,110.345940,54.967133,22.576416,8.594704,18.501928,8.208679,14.671407,8.420746,14.185884,8.990019,13.918373,11.012857,15.905058,11.205332,14.749125,11.438567,15.749321
4.556,5.810171,4.996894,4.138121,5.049293,-0.939739,16.022646,3.824966,17.739292,5.270908,17.379990,4.451275,14.145826,6.349433,13.007263,139.214508,110.430275,54.503422,22.182348,8.589948,18.520916,8.209479,14.661283,8.422946,14.177313,8.994777,13.910135,11.021277,15.903394,11.204705,14.749138,11.438369,15.749080
4.557,5.817914,4.995534,4.137406,5.047799,-0.937341,16.022532,3.824440,17.757841,5.270908,17.372231,4.450373,14.136752,6.364921,13.024857,139.181030,110.477180,54.337116,22.009850,8.591882,18.542225,8.208544,14.651255,8.422268,14.171169,8.996159,13.903605,11.024724,15.898878,11.204217,14.748033,11.438034,15.749104
4.558,5.825658,4.994174,4.136692,5.046305,-0.934944,16.022417,3.823914,17.776390,5.270908,17.364470,4.449470,14.127678,6.380408,13.042449,139.147552,110.524086,54.170815,21.837349,8.593817,18.563534,8.207607,14.641226,8.421589,14.165027,8.997540,13.897074,11.028171,15.894362,11.203730,14.746927,11.437700,15.749128
4.559,5.833402,4.992813,4.135977,5.044811,-0.932546,16.022303,3.823388,17.794937,5.270908,17.356709,4.448567,14.118603,6.395895,13.060041,139.114059,110.570992,54.004509,21.664850,8.595751,18.584841,8.206672,14.631197,8.420911,14.158884,8.998922,13.890542,11.031617,15.889847,11.203241,14.745823,11.437366,15.749153
4.560,5.841145,4.991453,4.135263,5.043317,-0.930148,16.022188,3.822862,17.813486,5.270908,17.348949,4.447664,14.109529,6.411382,13.077635,139.080582,110.617897,53.838203,21.492352,8.597685,18.606150,8.205736,14.621169,8.420233,14.152740,9.000304,13.884011,11.035064,15.885331,11.202753,14.744718,11.437031,15.749178
4.561,5.848417,4.990335,4.133843,5.042051,-0.927497,16.020767,3.820877,17.825569,5.270288,17.337723,4.446810,14.099861,6.426546,13.096583,140.169403,110.126930,53.514946,21.148687,8.606313,18.606953,8.203869,14.607692,8.418507,14.149203,9.002294,13.872550,11.040425,15.877678,11.201074,14.742109,11.435069,15.747537
4.562,5.855690,4.989217,4.132424,5.040785,-0.924845,16.019348,3.818892,17.837650,5.269669,17.326498,4.445956,14.090193,6.441710,13.115532,141.258240,109.635971,53.191685,20.805023,8.614941,18.607754,8.202001,14.594215,8.416781,14.145666,9.004283,13.861089,11.045786,15.870025,11.199394,14.739502,11.433107,15.745895
4.563,5.862962,4.988098,4.131005,5.039519,-0.922194,16.017929,3.816908,17.849733,5.269049,17.315273,4.445102,14.080525,6.456875,13.134480,142.347076,109.145004,52.868423,20.461361,8.623569,18.608557,8.200132,14.580738,8.415056,14.142130,9.006272,13.849627,11.051147,15.862371,11.197714,14.736894,11.431145,15.744255
4.564,5.870234,4.986980,4.129585,5.038253,-0.919542,16.016508,3.814923,17.861816,5.268430,17.304047,4.444247,14.070858,6.472039,13.153429,143.435898,108.654037,52.545166,20.117697,8.632196,18.609360,8.198265,14.567261,8.413330,14.138593,9.008262,13.838166,11.056509,15.854718,11.196034,14.734285,11.429183,15.742614
4.565,5.877447,4.985894,4.128566,5.037006,-0.916649,16.018208,3.814923,17.874084,5.268430,17.294670,4.442210,14.059713,6.486464,13.183677,143.571548,108.776337,53.048714,20.592373,8.637136,18.600252,8.198069,14.557539,8.410502,14.133537,9.000916,13.835795,11.047959,15.844851,11.194478,14.732491,11.429064,15.742073
4.566,5.884660,4.984809,4.127547,5.035759,-0.913756,16.019905,3.814923,17.886354,5.268430,17.285292,4.440172,14.048570,6.500889,13.213924,143.707214,108.898636,53.552261,21.067051,8.642076,18.591145,8.197872,14.547817,8.407675,14.128483,8.993570,13.833424,11.039410,15.834984,11.192922,14.730698,11.428946,15.741533
4.567,5.891872,4.983723,4.126529,5.034512,-0.910863,16.021603,3.814923,17.898624,5.268430,17.275913,4.438134,14.037426,6.515314,13.244171,143.842865,109.020927,54.055809,21.541727,8.647017,18.582039,8.197676,14.538096,8.404846,14.123428,8.986225,13.831053,11.030859,15.825117,11.191365,14.728905,11.428826,15.740993
4.568,5.899085,4.982637,4.125510,5.033265,-0.907970,16.023302,3.814923,17.910892,5.268430,17.266537,4.436097,14.026281,6.529739,13.274419,143.978516,109.143227,54.559357,22.016403,8.651957,18.572931,8.197479,14.528375,8.402019,14.118373,8.978880,13.828682,11.022309,15.815250,11.189809,14.727111,11.428707,15.740452
4.569,5.910228,4.981657,4.125813,5.032097,-0.904603,16.023376,3.814923,17.919212,5.270587,17.257496,4.436703,14.014536,6.549868,13.308168,144.994705,108.179703,48.594933,16.570473,8.554638,18.411308,8.197479,14.522095,8.411323,14.106570,9.056966,13.772126,11.130392,15.820063,11.189825,14.726201,11.428046,15.738525
4.570,5.921371,4.980677,4.126116,5.030929,-0.901237,16.023451,3.814923,17.927532,5.272745,17.248457,4.437309,14.002789,6.569997,13.341918,146.010895,107.216187,42.630508,11.124543,8.457318,18.249687,8.197479,14.515816,8.420627,14.094767,9.135052,13.715570,11.238474,15.824875,11.189842,14.725292,11.427385,15.736600
4.571,5.932514,4.979697,4.126419,5.029761,-0.897870,16.023525,3.814923,17.935852,5.274903,17.239418,4.437916,13.991043,6.590126,13.375668,147.027069,106.252670,36.666084,5.678613,8.359999,18.088066,8.197479,14.509537,8.429931,14.082964,9.213137,13.659016,11.346557,15.829687,11.189859,14.724382,11.426724,15.734674
4.572,5.943657,4.978716,4.126722,5.028593,-0.894504,16.023600,3.814923,17.944172,5.277061,17.230377,4.438522,13.979298,6.610254,13.409417,148.043259,105.289146,30.701660,0.232684,8.262680,17.926443,8.197479,14.503257,8.439235,14.071161,9.291223,13.602460,11.454639,15.834499,11.189876,14.723473,11.426064,15.732748
4.573,5.952003,4.977841,4.127432,5.027521,-0.890961,16.021944,3.815232,17.952349,5.277061,17.223589,4.439632,13.972208,6.626946,13.441312,144.960236,107.620468,34.042305,3.318187,8.262369,17.915434,8.199462,14.492113,8.438705,14.047778,9.245870,13.635066,11.391489,15.839375,11.190201,14.719587,11.426441,15.730152
4.574,5.960349,4.976967,4.128141,5.026448,-0.887418,16.020290,3.815542,17.960526,5.277061,17.216801,4.440742,13.965119,6.643639,13.473207,141.877213,109.951782,37.382950,6.403691,8.262058,17.904427,8.201445,14.480970,8.438176,14.024395,9.200518,13.667673,11.328339,15.844250,11.190527,14.715702,11.426818,15.727555
4.575,5.968695,4.976092,4.128851,5.025376,-0.883875,16.018635,3.815851,17.968704,5.277061,17.210011,4.441852,13.958031,6.660330,13.505101,138.794189,112.283104,40.723595,9.489194,8.261746,17.893417,8.203428,14.469827,8.437647,14.001013,9.155165,13.700279,11.265188,15.849125,11.190853,14.711816,11.427195,15.724958
4.576,5.977041,4.975217,4.129561,5.024304,-0.880332,16.016979,3.816160,17.976881,5.277061,17.203222,4.442962,13.950941,6.677022,13.536996,135.711166,114.614426,44.064240,12.574697,8.261436,17.882408,8.205411,14.458683,8.437118,13.977630,9.109812,13.732885,11.202038,15.854000,11.191178,14.707931,11.427572,15.722363
4.577,5.983447,4.974553,4.129511,5.023435,-0.876656,16.016876,3.816160,17.986675,5.277087,17.195545,4.442861,13.943662,6.689808,13.571907,134.973969,115.235710,44.163696,12.660132,8.269732,17.874422,8.206951,14.449709,8.436286,13.971346,9.109774,13.734608,11.200742,15.855125,11.192050,14.706098,11.428270,15.721652
4.578,5.989853,4.973888,4.129460,5.022565,-0.872980,16.016771,3.816160,17.996468,5.277114,17.187868,4.442760,13.936382,6.702593,13.606819,134.236786,115.856995,44.263153,12.745567,8.278027,17.866436,8.208492,14.440735,8.435455,13.965063,9.109735,13.736329,11.199446,15.856251,11.192921,14.704266,11.428968,15.720942
4.579,5.996260,4.973224,4.129410,5.021696,-0.869305,16.016666,3.816160,18.006262,5.277140,17.180191,4.442660,13.929102,6.715379,13.641731,133.499588,116.478287,44.362614,12.831002,8.286323,17.858452,8.210032,14.431760,8.434624,13.958779,9.109698,13.738050,11.198150,15.857376,11.193792,14.702433,11.429667,15.720232
4.580,6.002666,4.972560,4.129360,5.020827,-0.865629,16.016563,3.816160,18.016056,5.277167,17.172514,4.442559,13.921823,6.728164,13.676642,132.762390,117.099571,44.462070,12.916437,8.294619,17.850466,8.211573,14.422786,8.433792,13.952496,9.109660,13.739773,11.196854,15.858501,11.194664,14.700600,11.430365,15.719522
4.581,6.003187,4.971947,4.133068,5.019978,-0.861403,16.014719,3.819697,18.025639,5.277167,17.163984,4.446438,13.913276,6.729208,13.711733,132.016144,117.527634,43.449284,12.021075,8.293950,17.843185,8.212278,14.419193,8.437231,13.937425,9.122372,13.728552,11.214724,15.857927,11.193409,14.698792,11.429785,15.716964
4.582,6.003709,4.971334,4.136776,5.019129,-0.857176,16.012875,3.823234,18.035221,5.277167,17.155453,4.450317,13.904728,6.730251,13.746824,131.269897,117.955688,42.436501,11.125713,8.293282,17.835907,8.212985,14.415602,8.440670,13.922354,9.135082,13.717331,11.232594,15.857354,11.192155,14.696983,11.429205,15.714406
4.583,6.004231,4.970720,4.140484,5.018280,-0.852949,16.011030,3.826771,18.044804,5.277167,17.146923,4.454196,13.896181,6.731295,13.781915,130.523636,118.383751,41.423714,10.230351,8.292613,17.828629,8.213692,14.412009,8.444110,13.907282,9.147793,13.706109,11.250463,15.856781,11.190901,14.695175,11.428625,15.711848
4.584,6.004753,4.970107,4.144192,5.017431,-0.848723,16.009186,3.830308,18.054386,5.277167,17.138393,4.458076,13.887634,6.732339,13.817005,129.777390,118.811813,40.410927,9.334990,8.291945,17.821348,8.214397,14.408417,8.447549,13.892211,9.160504,13.694888,11.268333,15.856207,11.189646,14.693367,11.428045,15.709291
4.585,6.007586,4.969587,4.145540,5.016655,-0.844135,16.009359,3.831912,18.060997,5.280322,17.127872,4.459167,13.878086,6.734849,13.834581,129.334717,118.949463,40.113991,9.059280,8.289548,17.809988,8.220623,14.393233,8.454921,13.884451,9.165232,13.689984,11.274262,15.854337,11.189890,14.690260,11.428774,15.708450
4.586,6.010419,4.969068,4.146889,5.015880,-0.839548,16.009533,3.833517,18.067610,5.283477,17.117350,4.460260,13.868538,6.737360,13.852157,128.892029,119.087120,39.817055,8.783571,8.287151,17.798626,8.226850,14.378050,8.462293,13.876692,9.169960,13.685081,11.280191,15.852467,11.190135,14.687154,11.429502,15.707609
4.587,6.013251,4.968548,4.148237,5.015104,-0.834961,16.009708,3.835122,18.074223,5.286632,17.106827,4.461352,13.858991,6.739871,13.869732,128.449356,119.224777,39.520119,8.507862,8.284754,17.787266,8.233076,14.362867,8.469665,13.868932,9.174688,13.680177,11.286120,15.850595,11.190380,14.684048,11.430229,15.706768
4.588,6.016084,4.968028,4.149585,5.014329,-0.830373,16.009882,3.836726,18.080833,5.289787,17.096306,4.462444,13.849442,6.742381,13.887308,128.006683,119.362427,39.223183,8.232153,8.282357,17.775906,8.239302,14.347684,8.477036,13.861172,9.179416,13.675273,11.292049,15.848725,11.190624,14.680941,11.430958,15.705928
4.589,6.016498,4.967775,4.148577,5.013810,-0.825589,16.005302,3.836726,18.087450,5.289787,17.085163,4.460428,13.840790,6.743208,13.902240,128.684921,119.192154,39.289532,8.288797,8.378407,18.038170,8.239302,14.340703,8.473665,13.855815,9.174510,13.667533,11.288503,15.839096,11.188169,14.678578,11.429255,15.704058
4.590,6.016911,4.967523,4.147570,5.013290,-0.820805,16.000723,3.836726,18.094067,5.289787,17.074020,4.458413,13.832138,6.744035,13.917171,129.363159,119.021881,39.355881,8.345443,8.474456,18.300436,8.239302,14.333721,8.470293,13.850458,9.169605,13.659794,11.284956,15.829468,11.185715,14.676216,11.427551,15.702187
4.591,6.017324,4.967270,4.146562,5.012771,-0.816022,15.996144,3.836726,18.100683,5.289787,17.062878,4.456397,13.823485,6.744862,13.932104,130.041412,118.851616,39.422230,8.402088,8.570505,18.562702,8.239302,14.326740,8.466922,13.845101,9.164700,13.652054,11.281409,15.819839,11.183259,14.673853,11.425847,15.700315
4.592,6.017738,4.967018,4.145554,5.012251,-0.811238,15.991565,3.836726,18.107300,5.289787,17.051735,4.454381,13.814833,6.745688,13.947036,130.719650,118.681343,39.488579,8.458733,8.666554,18.824966,8.239302,14.319759,8.463551,13.839745,9.159794,13.644314,11.277863,15.810209,11.180804,14.671491,11.424144,15.698445
4.593,6.017822,4.966864,4.146034,5.011776,-0.805487,15.992844,3.836975,18.110989,5.289787,17.044180,4.455093,13.805663,6.745856,13.965313,130.405807,118.702980,39.312248,8.238922,8.660927,18.828503,8.239302,14.311796,8.458591,13.833524,9.160942,13.636393,11.281063,15.802818,11.180634,14.669931,11.423467,15.696568
4.594,6.017905,4.966709,4.146514,5.011302,-0.799737,15.994123,3.837223,18.114676,5.289787,17.036625,4.455806,13.796494,6.746024,13.983591,130.091980,118.724625,39.135918,8.019111,8.655300,18.832037,8.239302,14.303832,8.453632,13.827303,9.162090,13.628470,11.284263,15.795428,11.180464,14.668371,11.422790,15.694690
4.595,6.017989,4.966555,4.146995,5.010827,-0.793986,15.995402,3.837472,18.118362,5.289787,17.029070,4.456518,13.787323,6.746192,14.001868,129.778137,118.746262,38.959587,7.799300,8.649673,18.835571,8.239302,14.295868,8.448673,13.821082,9.163239,13.620548,11.287462,15.788038,11.180293,14.666811,11.422112,15.692812
4.596,6.018073,4.966401,4.147475,5.010352,-0.788236,15.996681,3.837720,18.122051,5.289787,17.021515,4.457230,13.778153,6.746359,14.020145,129.464294,118.767899,38.783257,7.579489,8.644046,18.839108,8.239302,14.287905,8.443714,13.814861,9.164388,13.612627,11.290663,15.780647,11.180122,14.665252,11.421435,15.690934
4.597,6.018730,4.966148,4.148056,5.009751,-0.781975,15.994589,3.837081,18.121141,5.291101,17.014362,4.459031,13.768153,6.746359,14.038328,128.752686,119.141739,38.427029,7.280843,8.633769,18.852535,8.242004,14.274080,8.442039,13.807000,9.168308,13.608620,11.296397,15.779759,11.179214,14.664766,11.421335,15.690596
4.598,6.019388,4.965897,4.148637,5.009150,-0.775714,15.992497,3.836441,18.120232,5.292416,17.007210,4.460833,13.758153,6.746359,14.056511,128.041077,119.515572,38.070801,6.982197,8.623492,18.865963,8.244708,14.260255,8.440366,13.799139,9.172230,13.604611,11.302132,15.778872,11.178308,14.664280,11.421236,15.690258
4.599,6.020045,4.965644,4.149217,5.008548,-0.769453,15.990406,3.835801,18.119320,5.293731,17.000055,4.462634,13.748153,6.746359,14.074693,127.329475,119.889404,37.714569,6.683551,8.613215,18.879389,8.247412,14.246429,8.438692,13.791278,9.176151,13.600603,11.307866,15.777985,11.177401,14.663794,11.421137,15.689919
