"Time","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39 FRx (cm)","38 FLy (cm)","37 FLx (cm)","36 HRy (cm)","35 HRx (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","801 toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
4.02,0,0,7.352396,1.355334,4.669315,11.399589,4.654790,13.804997,5.738735,12.087598,3.073357,10.107778,5.926650,9.280826,173.049042,0,45.998016,87.566376,65.496185,8.228937,14.074087,8.131443,-10.181527,10.236197,8.192025,9.623221,8.387965,8.746257,9.378921,10.248921,10.594946,9.370699,10.790210,10.344952,0,-0.01760,0.00219,-0.02162,-0.00881,0.00877,-0.01228,0.00352,0.00193,1.47784,0.10522,3.27737
4.03,0,0,7.354794,1.344086,4.697608,11.362919,4.654737,13.719104,5.748381,11.992678,3.088392,10.011094,5.928162,9.183665,175.154846,0,43.704697,87.936768,64.906143,8.219354,13.972328,8.150861,-9.141147,10.140420,8.212132,9.556396,8.380447,8.676773,9.357353,10.188606,10.587028,9.329729,10.756269,10.305468,0,-0.01831,0.00411,-0.01961,-0.01297,0.00770,-0.01152,0.00773,0.00380,1.47939,0.10565,3.27810
4.04,0,0,7.348569,1.361265,4.725412,11.323727,4.671337,13.605905,5.750370,11.897139,3.089955,9.941948,5.965533,9.102472,177.094269,0,42.282219,88.816681,66.106071,8.220909,13.856730,8.148799,-9.468610,10.044137,8.221326,9.470021,8.378990,8.585461,9.337526,10.109010,10.590385,9.284180,10.750657,10.245500,0,-0.01580,0.00297,-0.02018,-0.01283,0.00752,-0.01331,0.00547,0.00261,1.47782,0.10825,3.27741
4.05,0,0,7.357701,1.354278,4.746155,11.300879,4.677241,13.492986,5.759956,11.799315,3.103993,9.852778,5.963348,9.055394,177.840515,0,41.124855,89.149605,67.406769,8.226626,13.754258,8.164792,-8.638328,9.961349,8.241033,9.385373,8.391960,8.502570,9.330494,10.038525,10.598701,9.237507,10.762512,10.197458,0,-0.01908,0.00322,-0.02165,-0.00943,0.00834,-0.01200,0.00599,0.00291,1.47799,0.10696,3.27741
4.06,0,0,7.375712,1.349656,4.764802,11.252131,4.687830,13.409764,5.757506,11.689120,3.107650,9.721848,5.954286,8.964247,176.939163,0,42.085850,88.835167,66.605270,8.237736,13.687862,8.176948,-9.276007,9.862861,8.245848,9.300272,8.392141,8.474189,9.347136,9.999963,10.602171,9.178452,10.769323,10.144862,0,-0.01671,0.00268,-0.02100,-0.01207,0.00724,-0.01173,0.00569,0.00258,1.47835,0.10779,3.27691
4.07,0,0,7.373005,1.335750,4.789515,11.165501,4.693499,13.288155,5.743623,11.595273,3.111603,9.659424,5.952082,8.809213,175.603409,0,42.923969,88.210831,66.850998,8.221577,13.609358,8.172932,-9.929965,9.773757,8.235764,9.221087,8.394008,8.398663,9.348770,9.924549,10.594893,9.089592,10.780395,10.073747,0,-0.01843,0.00465,-0.02158,-0.01451,0.00873,-0.01100,0.00493,0.00132,1.47587,0.10910,3.27738
4.08,0,0,7.382123,1.329569,4.785876,11.072949,4.704503,13.200396,5.762621,11.513517,3.112776,9.577881,5.989762,8.755530,176.754822,0,41.534939,88.784195,68.506363,8.234653,13.482193,8.158411,-11.523436,9.678322,8.228309,9.124134,8.387693,8.258636,9.317475,9.799890,10.585127,8.997992,10.768601,9.957688,0,-0.01921,0.00335,-0.02089,-0.01478,0.00822,-0.01256,0.00472,0.00240,1.47485,0.10733,3.27760
4.09,0,0,7.375395,1.339550,4.788827,10.989436,4.700955,13.084508,5.766492,11.406387,3.114298,9.465598,5.970261,8.613715,175.613098,0,41.998810,88.845604,67.350639,8.208959,13.381510,8.159619,-11.577342,9.543529,8.222175,8.972196,8.377444,8.145415,9.314251,9.682422,10.579101,8.876103,10.747027,9.842052,0,-0.01703,0.00379,-0.02087,-0.01264,0.00737,-0.01301,0.00544,0.00306,1.47802,0.10528,3.27716
4.10,0,0,7.381091,1.331443,4.798352,10.871051,4.713238,12.979492,5.754845,11.314866,3.112086,9.355691,5.962029,8.517986,172.416473,0,41.519703,88.819534,68.071678,8.210456,13.286684,8.165010,-9.977703,9.439744,8.208780,8.840162,8.392011,7.959964,9.285478,9.522552,10.572019,8.751328,10.725292,9.717705,0,-0.01857,0.00335,-0.02139,-0.01312,0.00743,-0.01372,0.00534,0.00274,1.47789,0.10971,3.27694
4.11,0,0,7.372830,1.312702,4.798956,10.768235,4.716713,12.884329,5.764030,11.215979,3.110299,9.224308,5.942827,8.405350,173.674500,0,40.246155,88.282013,68.562294,8.203062,13.192089,8.160587,-13.135023,9.340176,8.214842,8.683197,8.380824,7.833323,9.258812,9.404670,10.545745,8.634083,10.705725,9.592516,0,-0.01694,0.00409,-0.02047,-0.01280,0.00706,-0.01236,0.00447,0.00252,1.47968,0.11012,3.27692
4.12,0,0,7.376778,1.307522,4.792720,10.688897,4.720104,12.769171,5.762712,11.105599,3.115719,9.130183,5.963698,8.256696,169.862534,0,42.666389,87.355324,67.588181,8.181673,13.038820,8.141306,-14.089509,9.178366,8.179975,8.539179,8.378057,7.720380,9.252541,9.293665,10.528588,8.505211,10.685279,9.462105,0,-0.01887,0.00331,-0.02104,-0.01605,0.00826,-0.01378,0.00620,0.00259,1.47762,0.10663,3.27766
4.13,0,0,7.380651,1.272299,4.798379,10.568942,4.724836,12.648200,5.753362,11.001288,3.101263,9.022460,5.970377,8.194707,170.109024,0,41.460110,85.938492,68.473221,8.176426,12.945114,8.145138,-15.214642,9.055733,8.188882,8.382822,8.382501,7.581804,9.222853,9.173571,10.496328,8.381125,10.673583,9.350207,0,-0.01775,0.00302,-0.02180,-0.01483,0.00803,-0.01353,0.00626,0.00209,1.48085,0.10506,3.27720
4.14,0,0,7.379658,1.272478,4.794617,10.479156,4.728725,12.554453,5.763268,10.896185,3.085421,8.907400,5.977675,8.095983,173.469406,0,41.173519,86.458992,69.306252,8.168556,12.852128,8.110065,-15.401329,8.864023,8.186660,8.250796,8.378629,7.460316,9.210427,9.056596,10.495308,8.282595,10.669349,9.233626,0,-0.01765,0.00309,-0.02062,-0.01340,0.00728,-0.01416,0.00529,0.00248,1.47971,0.11107,3.27764
4.15,0,0,7.375728,1.285895,4.799315,10.405308,4.725152,12.435882,5.766673,10.804341,3.076103,8.861035,5.983623,7.985106,172.625183,0,40.428562,85.650185,69.253258,8.175595,12.733106,8.142451,-11.757155,8.751319,8.202685,8.166669,8.395819,7.346849,9.217808,8.948194,10.496465,8.163962,10.678382,9.119919,0,-0.01717,0.00300,-0.01996,-0.01192,0.00754,-0.01129,0.00554,0.00282,1.47838,0.10780,3.27728
4.16,0,0,7.355564,1.295892,4.806695,10.294432,4.736076,12.349786,5.767960,10.703015,3.098092,8.793720,5.992779,7.896530,176.110718,0,40.002586,86.325974,67.807030,8.175809,12.634254,8.127128,-11.266706,8.639907,8.211197,8.043688,8.378139,7.252576,9.225611,8.840588,10.500970,8.051019,10.662111,9.006943,0,-0.01718,0.00390,-0.01935,-0.01255,0.00686,-0.01246,0.00550,0.00247,1.47818,0.10713,3.27742
4.17,0,0,7.362772,1.286337,4.786863,10.205191,4.736725,12.254320,5.788864,10.593940,3.100273,8.700255,5.995037,7.795558,173.311401,0,41.514065,86.087326,67.599442,8.184390,12.528009,8.131218,-8.729148,8.540002,8.199836,7.951809,8.390628,7.147370,9.240425,8.734119,10.511307,7.937381,10.673925,8.890525,0,-0.01680,0.00311,-0.02118,-0.01477,0.00931,-0.01377,0.00511,0.00234,1.47710,0.11110,3.27737
4.18,0,0,7.372857,1.318291,4.803481,10.115381,4.741970,12.147039,5.774861,10.491755,3.121984,8.620689,6.003899,7.711596,175.546417,0,39.044991,84.871010,67.704689,8.175152,12.418229,8.150721,-9.836577,8.458333,8.227192,7.864371,8.403852,7.018062,9.228173,8.618210,10.494884,7.814816,10.668208,8.788911,0,-0.01781,0.00323,-0.02089,-0.01433,0.00975,-0.01433,0.00599,0.00212,1.47962,0.10754,3.27707
4.19,0,0,7.359068,1.351950,4.805943,10.000417,4.751798,12.072141,5.796509,10.390506,3.170309,8.386026,5.991312,7.640167,174.028046,0,39.415913,86.465965,67.251678,8.191491,12.311367,8.178758,-10.592631,8.339311,8.233129,7.745947,8.396855,6.919489,9.247773,8.505655,10.523348,7.716433,10.674957,8.673934,0,-0.01694,0.00314,-0.02007,-0.01298,0.00792,-0.01245,0.00586,0.00353,1.47886,0.10606,3.27673
4.20,0,0,7.339659,1.396510,4.804441,9.925769,4.756285,11.985394,5.803645,10.279025,3.189143,8.264319,5.978888,7.497935,175.382248,0,39.497452,85.622772,65.740433,8.198534,12.213308,8.181514,-9.687133,8.242353,8.242925,7.659619,8.400654,6.819509,9.269577,8.395888,10.524129,7.573637,10.678583,8.550833,0,-0.01824,0.00286,-0.02064,-0.01172,0.00778,-0.01355,0.00540,0.00244,1.47701,0.10781,3.27843
4.21,0,0,7.339853,1.371702,4.814482,9.787999,4.753275,11.859976,5.792000,10.206168,3.193508,8.189205,5.985561,7.404999,173.413574,0,39.277779,84.562508,66.373604,8.204804,12.097759,8.192667,-9.566949,8.154275,8.240611,7.541779,8.403926,6.706435,9.254883,8.292577,10.503516,7.461389,10.670140,8.404076,0,-0.01749,0.00383,-0.00262,-0.01490,0.00813,-0.01385,0.00716,0.00276,1.47908,0.10952,3.27780
4.22,0,0,7.351382,1.332154,4.805619,9.693350,4.760495,11.769805,5.799588,10.106776,3.177489,8.063022,6.021245,7.347521,172.075668,0,40.837551,82.430138,64.127892,8.203095,11.980578,8.174374,-11.097916,8.051392,8.226239,7.422442,8.410682,6.607552,9.258115,8.195585,10.476913,7.321212,10.639199,8.262340,0,-0.01567,0.00351,-0.01910,-0.01556,0.00809,-0.01270,0.00477,0.00284,1.47763,0.10831,3.27773
4.23,0,0,7.358294,1.306098,4.830609,9.574316,4.753755,11.652737,5.798191,9.980296,3.157460,8.030992,6.013733,7.243480,165.997940,0,43.421547,81.562622,65.241730,8.184519,11.934607,8.154705,-13.241411,7.915757,8.180354,7.348712,8.428501,6.515577,9.240915,8.121750,10.465589,7.255660,10.637363,8.181675,0,-0.01724,0.00500,-0.02157,-0.01234,0.00799,-0.01390,0.00544,0.00210,1.47812,0.11080,3.27664
4.24,0,0,7.363092,1.325943,4.844462,9.466947,4.765184,11.530198,5.806469,9.865393,3.163236,7.899164,6.031966,7.153114,167.676880,0,40.881714,81.477806,66.811729,8.192055,11.816383,8.164172,-9.765646,7.792522,8.194770,7.240077,8.418207,6.433990,9.189970,8.060146,10.434829,7.223292,10.607488,8.135091,0,-0.01799,0.00336,-0.01906,-0.01415,0.00696,-0.01336,0.00590,0.00272,1.47722,0.10851,3.27723
4.25,0,0,7.370204,1.317226,4.816253,9.409064,4.777138,11.438445,5.816823,9.763978,3.172014,7.781343,6.036078,7.096473,166.318298,0,41.340611,81.682526,66.774895,8.210680,11.721266,8.148582,-6.119977,7.721458,8.178511,7.179879,8.427012,6.358728,9.173352,7.996646,10.433894,7.183830,10.590464,8.110713,0,-0.01677,0.00448,-0.01985,-0.01190,0.00814,-0.00777,0.00472,0.00133,1.47773,0.10413,3.27778
4.26,0,0,7.364706,1.344545,4.785057,9.332196,4.769631,11.338672,5.806860,9.668667,3.197100,7.698224,6.036736,6.961503,168.778290,0,38.503170,83.603073,67.651970,8.202925,11.660585,8.190358,-6.362117,7.671547,8.218320,7.107660,8.431662,6.255847,9.176464,7.894526,10.464375,7.125577,10.606906,8.080237,0,-0.01862,0.00062,-0.02147,-0.01236,0.00901,-0.01672,0.00507,0.00277,1.47894,0.10373,3.27669
4.27,0,0,7.368530,1.332429,4.774288,9.258611,4.793953,11.244676,5.816890,9.578942,3.211310,7.596992,6.041973,6.893947,168.095703,0,37.407986,85.394485,70.617744,8.199516,11.477096,8.218214,-8.693686,7.587036,8.236020,7.010005,8.448077,6.138234,9.172608,7.785923,10.492743,7.073859,10.648377,8.060834,0,-0.01677,0.00237,-0.02018,-0.01298,0.00899,-0.01197,0.00497,0.00440,1.47897,0.11071,3.27745
4.28,0,0,7.364411,1.343889,4.769512,9.223868,4.786497,11.142614,5.833355,9.536460,3.245884,7.520415,6.009275,6.728285,169.242874,0,36.184525,87.398178,73.787666,8.192224,11.411931,8.213659,-9.340240,7.510744,8.238961,6.938267,8.449934,6.044918,9.150257,7.703090,10.504150,7.057362,10.667529,8.056579,0,-0.01752,0.00297,-0.02088,-0.01864,0.00786,-0.01352,0.00641,0.00271,1.47831,0.10898,3.27792
4.29,0,0,7.356277,1.365489,4.789376,9.235741,4.790849,11.045085,5.874584,9.555988,3.243922,7.385942,6.009085,6.611363,169.888794,0,34.973980,89.813744,76.819679,8.181011,11.326639,8.221445,-9.090094,7.401609,8.259291,6.825240,8.479672,5.932194,9.128061,7.611359,10.525482,7.066536,10.668771,8.070805,0,-0.01890,0.00388,-0.02084,-0.01540,0.00774,-0.01287,0.00605,0.00279,1.47842,0.11141,3.27724
4.30,0,0,7.356797,1.358290,4.824241,9.276420,4.777786,10.926720,6.001115,9.808879,3.270100,7.312168,6.008513,6.513474,164.064682,0,36.777546,93.631111,80.414169,8.199769,11.193859,8.242388,-9.922889,7.315767,8.250726,6.724192,8.509701,5.863116,9.126425,7.554148,10.565318,7.130497,10.683949,8.122410,0,-0.02101,0.00357,-0.02021,-0.00681,0.00754,-0.00961,0.00326,0.00184,1.47928,0.10952,3.27752
4.31,0,0,7.368366,1.311818,4.898437,9.374060,4.781657,10.811884,6.166397,10.599820,3.272903,7.206594,6.054941,6.443233,163.789917,0,37.663921,96.072525,85.265915,8.191882,11.092992,8.248217,-15.453665,7.211488,8.305282,6.579442,8.622873,5.769138,9.127538,7.496517,10.603261,7.230633,10.699493,8.233571,0,-0.01750,0.00572,-0.02002,-0.01159,0.00847,-0.01448,0.00570,0.00194,1.48118,0.10703,3.27670
4.32,0,0,7.364611,1.318697,4.983084,9.468742,4.796027,10.714543,6.215115,11.414843,3.291114,7.198418,6.082580,6.332280,157.394547,0,45.187065,101.094200,93.128365,8.226274,10.925554,8.248595,-18.402000,6.983387,8.343589,6.440563,8.811701,5.706687,9.205975,7.462963,10.705368,7.422164,10.785863,8.403909,0,-0.01970,0.00375,-0.02114,-0.01403,0.00788,-0.01269,0.00654,0.01542,1.47902,0.10939,3.27702
4.33,0,1,7.375852,1.291770,5.089238,9.637969,4.816939,10.646451,6.326320,12.032014,3.278576,7.147268,6.085756,6.301363,152.593582,0,53.425522,96.060364,100.551201,8.200880,10.880650,8.236835,-1.627518,6.856748,8.430051,6.399343,9.274318,5.738945,9.323836,7.537652,10.818442,7.654845,10.922981,8.637126,0,-0.01730,0.00216,-0.01768,-0.01481,0.00891,-0.01141,0.00498,0.00177,1.47333,0.10870,3.27778
4.34,0,0,7.374274,1.301613,5.179739,9.794059,4.845740,10.531750,6.357808,12.471948,3.424797,7.434121,6.007172,6.194870,153.278488,0,49.612991,88.377762,90.740334,8.171197,10.847365,8.391400,70.074547,6.871287,8.834230,6.739751,9.458174,6.189156,9.489064,7.988827,10.987314,7.920650,11.044585,8.900337,0,-0.01750,0.00408,-0.01729,-0.01717,0.00745,-0.01180,0.00420,0.00175,1.47861,0.10503,3.27812
4.35,0,0,7.349155,1.333444,5.245095,10.031958,4.858998,10.497725,6.343674,12.866329,3.660567,8.575489,5.924569,6.142781,161.299316,0,31.309267,91.935593,78.682243,8.167118,10.719263,8.660286,120.863937,8.313835,8.947618,7.890759,9.215638,6.874439,9.719234,8.592382,11.168797,8.220163,11.220802,9.185115,0,-0.01829,0.00434,-0.02116,-0.01494,0.00731,-0.01245,0.00389,0.00305,1.47750,0.10685,3.27692
4.36,1,0,7.348177,1.330010,4.885597,10.347614,4.851977,10.483261,6.318295,13.257269,3.745867,9.491406,6.060707,6.149507,177.465347,0,50.240906,100.679558,68.433472,8.613457,13.673457,8.498673,48.197880,9.314805,8.623221,8.828978,8.906748,7.731855,9.958287,9.192706,11.316973,8.557196,11.376290,9.526590,0,-0.01599,0.00391,-0.02026,-0.00873,0.00774,-0.01280,0.00416,0.00117,1.47707,0.10598,3.27720
4.37,0,0,7.344758,1.336547,5.271185,10.572735,4.835241,10.620017,6.280908,13.331239,3.798683,9.527511,6.071018,6.485671,161.573212,0,67.796387,102.545219,76.384155,8.264681,11.875750,8.187354,-1.215224,9.349518,8.359174,8.798012,8.907337,7.976680,9.913070,9.468685,11.308165,8.920889,11.440938,9.887071,0,-0.02018,0.00352,-0.02177,0.00022,0.00387,-0.00902,0.00709,0.00022,1.47310,0.10573,3.27719
4.38,0,0,7.348498,1.338239,5.334532,10.974933,4.662374,11.286630,6.265081,13.220205,3.777901,9.422025,5.968325,7.244135,157.165680,0,69.085815,106.811424,83.736107,8.479707,11.057900,8.160971,-9.430063,9.239535,8.317100,8.680668,8.941881,7.949068,9.803219,9.529500,11.271599,9.223302,11.366527,10.206365,0,-0.01768,0.00381,-0.02024,-0.01539,0.00599,-0.01290,0.00520,0.00178,1.47782,0.10926,3.27698
4.39,0,0,7.346714,1.340886,5.229040,11.344831,4.646562,12.358164,6.248002,13.138169,3.768911,9.325234,5.842438,8.000520,140.804947,0,73.711830,106.317230,87.601357,8.461970,12.242625,8.159644,-6.042128,9.164369,8.304005,8.612331,9.098914,7.997326,9.757250,9.672241,11.249353,9.538018,11.296284,10.518030,0,-0.01770,0.00363,-0.02119,-0.01266,0.00837,-0.01283,0.00604,0.00574,1.47646,0.10854,3.27678
4.40,0,0,7.361752,1.343756,5.186215,11.677989,4.768384,13.547585,6.271287,13.027599,3.793189,9.261104,5.960752,8.592057,131.544220,0,80.348732,107.999619,94.190292,8.348055,13.618064,8.158257,-4.978480,9.130877,8.334085,8.512099,9.232613,8.079974,9.729812,9.809934,11.228853,9.861356,11.267369,10.852972,0,-0.01760,0.00338,-0.02153,-0.01622,0.03908,-0.01498,0.00228,0.00137,1.47795,0.10981,3.27750
4.41,0,0,7.384105,1.305372,5.195752,12.074970,4.833621,14.572532,6.260910,12.942278,3.809994,9.155021,6.117455,9.363688,126.199318,0,86.274101,112.433784,102.624107,8.522131,14.744719,8.169383,-6.188933,9.070124,8.371922,8.488943,9.362809,8.196481,9.758356,9.952194,11.236458,10.205847,11.288026,11.229012,0,-0.01688,0.00203,-0.01859,-0.01369,0.00695,-0.01260,0.00524,0.00263,1.47590,0.11017,3.27781
4.42,0,0,7.366476,1.354818,5.272131,12.443027,4.874358,15.344742,6.260460,12.853221,3.840751,9.085970,6.291305,10.386171,121.584152,0,95.968529,119.599922,114.346054,8.637438,15.730681,8.157105,-6.293369,9.018322,8.437243,8.456440,9.527154,8.359510,9.872240,10.126121,11.294304,10.603235,11.398798,11.632153,0,-0.01592,0.00229,-0.01982,-0.01282,0.00910,-0.01285,0.00544,0.00253,1.47698,0.10530,3.27653
4.43,0,1,7.357822,1.365085,5.364553,12.870206,4.903975,16.040575,6.279263,12.837960,3.834197,9.077146,6.491004,11.460914,114.740555,0,110.711945,123.819847,118.221588,8.709911,16.457018,8.252172,-1.820673,8.935999,8.575312,8.464597,9.709719,8.672867,10.033011,10.443408,11.408895,11.040857,11.494720,12.074897,0,-0.01151,0.02053,-0.02628,-0.01175,0.00828,-0.01056,0.00335,0.00127,1.48062,0.10454,3.27763
4.44,0,0,7.358655,1.362633,5.437731,13.252958,4.942763,16.575418,6.256647,13.016598,3.902924,9.288383,6.507613,12.096634,154.536789,0,112.775703,112.533829,110.380135,8.640555,17.015171,8.301497,34.078045,8.941527,8.918460,8.869296,9.958191,9.227298,10.077141,11.023252,11.497523,11.505259,11.526735,12.528271,0,-0.01686,-0.01714,-0.02453,-0.01506,-0.00495,-0.00424,0.00671,0.00288,1.47865,0.11214,3.27728
4.45,0,0,7.367602,1.343397,5.502027,13.673656,5.091537,16.559404,6.295622,13.925088,4.231126,10.099447,6.510678,12.040757,160.557327,0,88.061333,97.644707,98.248680,8.167916,17.047871,8.615160,91.392548,9.667961,9.108333,9.863937,10.168730,9.901779,10.044370,11.697343,11.513203,11.999028,11.454192,13.007208,0,-0.01940,-0.00122,-0.02157,-0.01112,0.00845,-0.01329,0.00748,0.00207,1.47725,0.10945,3.27750
4.46,0,0,7.342782,1.297616,5.576119,13.981872,5.092208,16.415005,6.417231,15.020858,4.455940,11.032832,6.506198,11.916675,160.421280,0,68.921875,90.489372,85.691605,8.139174,16.960871,8.598432,96.795723,10.755157,9.188338,10.786648,10.104453,10.514516,9.962057,12.308875,11.456242,12.440302,11.302574,13.375108,0,-0.01924,0.00214,-0.02089,-0.01449,0.00806,-0.00854,0.00568,0.00216,1.47831,0.11210,3.27717
4.47,0,0,7.338200,1.252537,5.631386,14.333253,5.125595,16.344395,6.407111,15.990306,4.443645,11.643859,6.506107,11.836735,162.107376,0,54.909531,89.097794,81.009338,8.107392,16.916567,8.655226,81.100441,11.571175,9.187123,11.445266,9.919452,10.977935,9.840574,12.775807,11.339961,12.817948,11.167124,13.740793,0,-0.01583,0.00468,-0.02063,-0.01358,0.00915,-0.01501,0.00402,0.01183,1.47752,0.10580,3.27739
4.48,0,0,7.337401,1.271353,5.621089,14.697323,5.097688,16.215050,6.409955,16.866817,4.479885,12.325656,6.471828,11.709989,154.672958,0,42.844429,92.835854,82.614365,8.152843,16.855400,8.416671,81.094460,12.351026,8.951249,12.116486,9.645793,11.316489,9.704335,13.115532,11.204119,13.140979,11.064860,14.088892,0,-0.01196,0.01098,-0.02006,-0.01282,0.00790,-0.01425,0.00941,0.00280,1.47818,0.10612,3.27710
4.49,0,0,7.362165,1.279041,5.660060,15.048243,5.103418,16.138985,6.512054,17.577785,4.415071,13.006892,6.463617,11.635756,158.026672,0,37.182537,96.544754,79.101028,8.139897,16.762203,8.379415,97.562668,13.233621,8.791887,12.856709,9.275619,11.848716,9.640269,13.604356,11.132043,13.468904,11.036067,14.428739,0,-0.01889,0.00366,-0.02158,-0.01279,0.00644,-0.01453,0.00712,-0.01147,1.47656,0.10689,3.27716
4.50,0,0,7.361258,1.297010,5.697647,15.315200,5.136966,16.060995,6.568027,18.024893,4.334052,13.924437,6.452243,11.599675,172.813156,0,40.214558,99.434319,68.774208,8.126951,16.678246,8.453788,98.893127,14.298581,8.654674,13.737124,8.909493,12.646094,9.728477,14.248610,11.157644,13.794282,11.097857,14.747376,0,-0.02034,0.00211,-0.02055,-0.01295,0.00868,-0.01047,0.00467,0.00276,1.48000,0.10997,3.27744
4.51,0,0,7.385929,1.326677,5.734392,15.553614,5.127936,16.001818,6.593700,18.385647,4.243363,14.723180,6.488053,11.604071,168.687134,0,56.839661,102.164680,59.854198,8.085399,16.594534,8.345458,50.024109,15.190174,8.381276,14.629696,8.681009,13.499638,9.884626,14.836327,11.185494,14.090208,11.180609,15.031939,0,-0.01971,0.00279,-0.01429,-0.01018,0.00992,-0.01882,0.00806,0.00148,1.47383,0.10849,3.27753
4.52,1,0,7.380620,1.323305,5.720448,15.853801,5.116214,16.018999,6.602754,18.768648,4.151204,14.803875,6.472244,11.679854,158.464111,0,63.708210,103.717697,66.504913,8.060120,16.489412,8.161475,1.023362,15.303654,8.172971,14.796842,8.625959,13.712075,9.807795,15.069620,11.140362,14.381119,11.204634,15.341396,0,-0.01978,0.00545,-0.01851,-0.02432,0.00963,-0.01158,0.00417,0.00462,1.48070,0.11449,3.27803
4.53,0,0,7.353250,1.338911,5.643579,16.235678,5.000669,16.276957,6.549720,18.890020,4.156932,14.692367,6.347665,11.937349,152.069305,0,60.419777,101.720161,72.893990,8.433727,16.257605,8.167263,-10.743300,15.211115,8.176407,14.616692,8.720208,13.626518,9.663686,15.157828,11.073442,14.646998,11.120576,15.606986,0,-0.01964,0.00201,-0.02078,-0.01869,0.00636,-0.01360,0.00659,0.00021,1.47771,0.11541,3.27746
4.54,0,0,7.364115,1.346086,5.491090,16.575302,4.762228,17.138878,6.559579,18.807270,4.154682,14.589159,6.105803,12.840694,154.606888,0,56.359753,104.318657,79.648788,8.398980,17.371096,8.158236,-10.393114,15.107063,8.220999,14.501316,8.783355,13.576508,9.545438,15.207220,11.019173,14.927970,11.025603,15.902978,0,-0.01888,0.00337,-0.02322,-0.01045,-0.02267,-0.01276,0.00651,0.00148,1.47725,0.11346,3.27816
