"Time","v3 Left CoP","v2 Right CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
4.395,5.088950,7.051322,6.456819,6.360908,1.749004,4.253699,6.990683,3.402018,5.575697,2.319347,7.111961,6.014464,4.602202,7.543795,138.621567,59.578857,41.626179,149.961823,8.396475,1.761425,8.357529,7.220699,8.900498,7.320955,9.450568,6.991524,9.455606,7.573647,11.007829,5.796203,11.166072,4.989048
4.396,5.089675,7.054304,6.458025,6.362607,1.740025,4.253167,6.995366,3.360275,5.576060,2.330438,7.113243,6.021835,4.603291,7.551652,138.456635,58.879398,41.565155,149.673859,8.397883,1.768286,8.355932,7.230654,8.902595,7.327098,9.451906,6.989944,9.456068,7.569945,11.009561,5.792592,11.163846,4.986110
4.397,5.090401,7.057286,6.459231,6.364305,1.731047,4.252634,7.000049,3.318532,5.576422,2.341529,7.114524,6.029206,4.604380,7.559509,138.291687,58.179939,41.504128,149.385880,8.399292,1.775147,8.354336,7.240609,8.904691,7.333241,9.453245,6.988363,9.456530,7.566244,11.011293,5.788980,11.161619,4.983172
4.398,5.091126,7.060268,6.460437,6.366004,1.722069,4.252102,7.004732,3.276790,5.576785,2.352621,7.115806,6.036577,4.605469,7.567367,138.126755,57.480480,41.443104,149.097900,8.400700,1.782007,8.352738,7.250564,8.906787,7.339384,9.454583,6.986783,9.456992,7.562542,11.013025,5.785368,11.159393,4.980234
4.399,5.091852,7.063251,6.461643,6.367702,1.713090,4.251570,7.009415,3.235048,5.577147,2.363712,7.117087,6.043948,4.606558,7.575224,137.961823,56.781021,41.382080,148.809937,8.402108,1.788868,8.351142,7.260519,8.908883,7.345526,9.455921,6.985203,9.457455,7.558841,11.014757,5.781757,11.157167,4.977296
4.400,5.092089,7.062448,6.463110,6.369687,1.703657,4.250105,7.007546,3.200204,5.579551,2.373802,7.117350,6.055182,4.604627,7.582671,138.197296,56.149166,41.321640,148.739334,8.405288,1.796453,8.355150,7.273581,8.912931,7.350874,9.457317,6.984789,9.457990,7.556093,11.016665,5.779096,11.158459,4.974498
4.401,5.092325,7.061645,6.464578,6.371671,1.694224,4.248640,7.005678,3.165360,5.581954,2.383891,7.117612,6.066415,4.602696,7.590117,138.432770,55.517311,41.261200,148.668732,8.408466,1.804037,8.359158,7.286642,8.916981,7.356222,9.458714,6.984376,9.458525,7.553346,11.018573,5.776435,11.159751,4.971700
4.402,5.092562,7.060843,6.466045,6.373655,1.684790,4.247176,7.003810,3.130517,5.584358,2.393981,7.117875,6.077649,4.600766,7.597563,138.668228,54.885452,41.200764,148.598114,8.411646,1.811621,8.363165,7.299704,8.921029,7.361570,9.460110,6.983963,9.459059,7.550598,11.020481,5.773774,11.161043,4.968901
4.403,5.092798,7.060040,6.467512,6.375640,1.675357,4.245711,7.001942,3.095674,5.586762,2.404070,7.118137,6.088883,4.598835,7.605010,138.903702,54.253597,41.140324,148.527512,8.414825,1.819205,8.367173,7.312766,8.925077,7.366919,9.461506,6.983549,9.459594,7.547850,11.022388,5.771112,11.162334,4.966103
4.404,5.094481,7.062625,6.468807,6.377493,1.665171,4.243918,7.008360,3.053545,5.588757,2.414096,7.116891,6.101051,4.600204,7.612321,138.892212,53.807686,41.284050,148.484253,8.414770,1.831359,8.368061,7.322558,8.928196,7.370868,9.463274,6.979493,9.463102,7.546284,11.024566,5.769137,11.163507,4.963736
4.405,5.096162,7.065211,6.470102,6.379347,1.654986,4.242126,7.014778,3.011415,5.590751,2.424121,7.115644,6.113220,4.601574,7.619632,138.880737,53.361778,41.427773,148.440994,8.414715,1.843513,8.368948,7.332351,8.931314,7.374817,9.465042,6.975437,9.466612,7.544718,11.026743,5.767162,11.164679,4.961370
4.406,5.097844,7.067797,6.471396,6.381200,1.644800,4.240334,7.021196,2.969286,5.592745,2.434147,7.114398,6.125389,4.602944,7.626944,138.869247,52.915867,41.571495,148.397736,8.414660,1.855667,8.369835,7.342143,8.934433,7.378767,9.466810,6.971381,9.470120,7.543152,11.028920,5.765187,11.165852,4.959003
4.407,5.099526,7.070383,6.472692,6.383054,1.634615,4.238542,7.027614,2.927157,5.594739,2.444173,7.113152,6.137557,4.604314,7.634255,138.857758,52.469955,41.715221,148.354477,8.414605,1.867821,8.370723,7.351935,8.937551,7.382716,9.468578,6.967325,9.473629,7.541586,11.031097,5.763212,11.167024,4.956637
4.408,5.099993,7.069703,6.474110,6.385046,1.624149,4.238053,7.027883,2.891798,5.595935,2.455049,7.111524,6.148571,4.604051,7.639957,138.875443,52.279190,41.929893,148.170868,8.414452,1.875603,8.369786,7.357532,8.940229,7.383937,9.469555,6.963346,9.477074,7.539468,11.033721,5.760354,11.166608,4.953781
4.409,5.100460,7.069024,6.475528,6.387038,1.613684,4.237565,7.028152,2.856440,5.597132,2.465925,7.109895,6.159585,4.603787,7.645658,138.893127,52.088421,42.144569,147.987244,8.414297,1.883386,8.368849,7.363129,8.942907,7.385158,9.470531,6.959368,9.480519,7.537351,11.036345,5.757495,11.166191,4.950925
4.410,5.100926,7.068344,6.476947,6.389030,1.603219,4.237076,7.028421,2.821081,5.598328,2.476801,7.108267,6.170598,4.603525,7.651361,138.910828,51.897652,42.359241,147.803635,8.414143,1.891169,8.367912,7.368725,8.945586,7.386379,9.471507,6.955389,9.483965,7.535233,11.038967,5.754637,11.165775,4.948069
4.411,5.101393,7.067664,6.478365,6.391023,1.592754,4.236588,7.028690,2.785722,5.599524,2.487678,7.106639,6.181612,4.603261,7.657063,138.928513,51.706886,42.573914,147.620026,8.413989,1.898952,8.366976,7.374322,8.948264,7.387600,9.472484,6.951411,9.487410,7.533114,11.041591,5.751779,11.165359,4.945213
4.412,5.102844,7.068855,6.479783,6.393010,1.582376,4.232854,7.033301,2.742065,5.600622,2.500231,7.104409,6.191077,4.605065,7.659621,138.700882,51.413361,42.662930,147.727997,8.413169,1.909922,8.364706,7.374563,8.950136,7.385751,9.474966,6.942078,9.491518,7.528502,11.042798,5.747089,11.167383,4.940247
4.413,5.104295,7.070046,6.481201,6.394997,1.571998,4.229120,7.037913,2.698409,5.601721,2.512784,7.102179,6.200541,4.606869,7.662179,138.473251,51.119835,42.751945,147.835983,8.412350,1.920891,8.362436,7.374804,8.952009,7.383902,9.477449,6.932745,9.495626,7.523889,11.044005,5.742400,11.169407,4.935280
4.414,5.105746,7.071237,6.482619,6.396984,1.561621,4.225387,7.042525,2.654753,5.602820,2.525338,7.099949,6.210006,4.608672,7.664738,138.245621,50.826309,42.840961,147.943970,8.411530,1.931861,8.360167,7.375044,8.953881,7.382053,9.479933,6.923412,9.499735,7.519277,11.045213,5.737711,11.171432,4.930313
4.415,5.107197,7.072428,6.484037,6.398971,1.551243,4.221653,7.047136,2.611097,5.603919,2.537891,7.097719,6.219471,4.610476,7.667296,138.017990,50.532784,42.929977,148.051941,8.410709,1.942830,8.357897,7.375285,8.955753,7.380204,9.482415,6.914080,9.503843,7.514664,11.046420,5.733021,11.173455,4.925347
4.416,5.109228,7.081056,6.485657,6.401191,1.540307,4.222761,7.063430,2.572688,5.605643,2.548781,7.098682,6.230382,4.612813,7.667233,138.153107,50.258041,42.583233,148.104599,8.412241,1.953237,8.360742,7.372236,8.961317,7.376897,9.490753,6.910125,9.508139,7.508372,11.051529,5.728094,11.179096,4.925059
4.417,5.111259,7.089684,6.487278,6.403411,1.529372,4.223869,7.079723,2.534280,5.607368,2.559672,7.099646,6.241294,4.615151,7.667169,138.288223,49.983299,42.236488,148.157257,8.413772,1.963644,8.363586,7.369187,8.966881,7.373590,9.499090,6.906170,9.512434,7.502080,11.056637,5.723166,11.184736,4.924772
4.418,5.113291,7.098313,6.488898,6.405631,1.518436,4.224977,7.096016,2.495871,5.609093,2.570563,7.100609,6.252206,4.617489,7.667104,138.423340,49.708561,41.889740,148.209915,8.415302,1.974051,8.366431,7.366138,8.972445,7.370283,9.507427,6.902215,9.516728,7.495788,11.061745,5.718239,11.190377,4.924484
4.419,5.115323,7.106941,6.490518,6.407851,1.507500,4.226085,7.112309,2.457463,5.610818,2.581453,7.101573,6.263117,4.619827,7.667040,138.558456,49.433819,41.542995,148.262573,8.416834,1.984458,8.369276,7.363090,8.978009,7.366975,9.515765,6.898261,9.521024,7.489496,11.066854,5.713312,11.196018,4.924197
4.420,5.114810,7.112174,6.492017,6.409973,1.496120,4.226703,7.121617,2.433069,5.610508,2.590243,7.102730,6.271027,4.619111,7.658199,139.849030,49.176796,40.279137,147.954269,8.420389,1.993223,8.380801,7.352406,8.989095,7.355051,9.529938,6.902194,9.521475,7.481597,11.072701,5.709671,11.200321,4.917614
4.421,5.114296,7.117406,6.493515,6.412096,1.484739,4.227320,7.130926,2.408676,5.610198,2.599032,7.103887,6.278936,4.618395,7.649358,141.139618,48.919777,39.015274,147.645966,8.423944,2.001987,8.392326,7.341722,9.000180,7.343127,9.544111,6.906127,9.521925,7.473698,11.078547,5.706029,11.204624,4.911031
4.422,5.113783,7.122639,6.495013,6.414218,1.473359,4.227937,7.140234,2.384283,5.609887,2.607822,7.105044,6.286846,4.617679,7.640517,142.430206,48.662758,37.751415,147.337662,8.427501,2.010751,8.403851,7.331038,9.011266,7.331203,9.558285,6.910060,9.522376,7.465798,11.084394,5.702388,11.208928,4.904449
4.423,5.113270,7.127872,6.496512,6.416341,1.461978,4.228555,7.149542,2.359890,5.609577,2.616612,7.106201,6.294755,4.616963,7.631676,143.720779,48.405735,36.487556,147.029358,8.431056,2.019515,8.415376,7.320354,9.022351,7.319279,9.572457,6.913993,9.522827,7.457899,11.090241,5.698747,11.213231,4.897866
4.424,5.105668,7.137594,6.498048,6.418519,1.450273,4.229658,7.168550,2.340390,5.609074,2.627383,7.106638,6.304756,4.602263,7.612377,146.030502,47.516113,34.206520,146.716522,8.433539,2.022551,8.445452,7.306688,9.047183,7.298255,9.597649,6.914616,9.526890,7.446558,11.096959,5.696595,11.218756,4.892693
4.425,5.098067,7.147316,6.499583,6.420696,1.438567,4.230762,7.187557,2.320890,5.608570,2.638154,7.107074,6.314757,4.587564,7.593078,148.340225,46.626495,31.925488,146.403687,8.436022,2.025587,8.475529,7.293023,9.072014,7.277231,9.622839,6.915238,9.530953,7.435216,11.103677,5.694444,11.224279,4.887520
4.426,5.090466,7.157038,6.501119,6.422874,1.426861,4.231864,7.206565,2.301390,5.608067,2.648925,7.107511,6.324759,4.572864,7.573779,150.649948,45.736874,29.644451,146.090836,8.438505,2.028623,8.505606,7.279357,9.096846,7.256207,9.648030,6.915861,9.535017,7.423874,11.110394,5.692292,11.229803,4.882347
4.427,5.082864,7.166760,6.502655,6.425052,1.415156,4.232968,7.225573,2.281890,5.607563,2.659696,7.107947,6.334760,4.558164,7.554480,152.959671,44.847252,27.363417,145.778000,8.440989,2.031659,8.535682,7.265692,9.121677,7.235183,9.673222,6.916484,9.539080,7.412533,11.117112,5.690140,11.235328,4.877174
4.428,5.073525,7.169652,6.503819,6.426878,1.403080,4.233109,7.230998,2.265997,5.606865,2.669368,7.108306,6.341406,4.540184,7.526393,154.846130,44.433025,24.905706,145.354172,8.438334,2.044797,8.578863,7.238915,9.145946,7.212937,9.689919,6.924191,9.537028,7.403781,11.121585,5.688759,11.237825,4.870680
4.429,5.064186,7.172544,6.504984,6.428705,1.391004,4.233249,7.236423,2.250104,5.606167,2.679040,7.108665,6.348052,4.522205,7.498306,156.732574,44.018799,22.447996,144.930359,8.435680,2.057935,8.622046,7.212139,9.170214,7.190692,9.706615,6.931898,9.534977,7.395030,11.126058,5.687379,11.240324,4.864185
4.430,5.054847,7.175436,6.506148,6.430532,1.378929,4.233390,7.241848,2.234211,5.605469,2.688712,7.109023,6.354698,4.504226,7.470220,158.619019,43.604576,19.990286,144.506531,8.433026,2.071073,8.665227,7.185362,9.194483,7.168447,9.723311,6.939605,9.532927,7.386278,11.130530,5.685998,11.242823,4.857691
4.431,5.045508,7.178328,6.507313,6.432358,1.366853,4.233531,7.247273,2.218318,5.604771,2.698383,7.109382,6.361344,4.486246,7.442133,160.505478,43.190350,17.532576,144.082703,8.430372,2.084210,8.708408,7.158585,9.218751,7.146201,9.740008,6.947311,9.530875,7.377526,11.135003,5.684618,11.245320,4.851197
4.432,5.041008,7.180190,6.507980,6.433712,1.354342,4.233841,7.247581,2.201351,5.606960,2.708883,7.112799,6.373014,4.475057,7.408679,163.232010,42.450562,14.631308,143.642487,8.427111,2.099122,8.731333,7.138539,9.236865,7.123569,9.767076,6.946732,9.536739,7.361675,11.143891,5.680227,11.251139,4.849018
4.433,5.036509,7.182053,6.508648,6.435065,1.341830,4.234151,7.247890,2.184385,5.609150,2.719382,7.116217,6.384685,4.463868,7.375225,165.958527,41.710777,11.730039,143.202255,8.423849,2.114033,8.754256,7.118493,9.254979,7.100938,9.794143,6.946152,9.542603,7.345823,11.152781,5.675837,11.256958,4.846839
4.434,5.032009,7.183916,6.509315,6.436419,1.329319,4.234461,7.248198,2.167418,5.611340,2.729881,7.119634,6.396356,4.452679,7.341771,168.685059,40.970989,8.828770,142.762024,8.420587,2.128944,8.777180,7.098447,9.273093,7.078307,9.821210,6.945571,9.548468,7.329971,11.161669,5.671446,11.262776,4.844660
4.435,5.027509,7.185779,6.509983,6.437773,1.316807,4.234771,7.248506,2.150452,5.613529,2.740380,7.123052,6.408026,4.441489,7.308317,171.411591,40.231201,5.927501,142.321808,8.417325,2.143855,8.800104,7.078401,9.291207,7.055676,9.848277,6.944992,9.554332,7.314120,11.170557,5.667055,11.268595,4.842481
4.436,5.023839,7.187293,6.510431,6.438933,1.303813,4.234873,7.250572,2.128102,5.614035,2.749581,7.124015,6.421613,4.433643,7.280037,157.248871,41.526073,4.872284,141.801575,8.416026,2.154606,8.828419,6.802853,9.316986,7.030009,9.864560,6.943701,9.563203,7.306891,11.180743,5.663974,11.272806,4.837152
4.437,5.020169,7.188807,6.510879,6.440094,1.290817,4.234975,7.252637,2.105752,5.614542,2.758781,7.124978,6.435200,4.425797,7.251759,143.086151,42.820946,3.817068,141.281342,8.414728,2.165357,8.856733,6.527305,9.342766,7.004341,9.880844,6.942410,9.572074,7.299663,11.190929,5.660893,11.277018,4.831822
4.438,5.016500,7.190322,6.511326,6.441254,1.277823,4.235077,7.254703,2.083401,5.615048,2.767982,7.125941,6.448788,4.417952,7.223479,128.923416,44.115814,2.761851,140.761093,8.413429,2.176108,8.885047,6.251756,9.368545,6.978674,9.897127,6.941119,9.580945,7.292434,11.201116,5.657813,11.281228,4.826494
4.439,5.012830,7.191836,6.511774,6.442414,1.264828,4.235179,7.256768,2.061051,5.615554,2.777183,7.126904,6.462375,4.410106,7.195200,114.760696,45.410686,1.706634,140.240860,8.412130,2.186859,8.913362,5.976208,9.394323,6.953007,9.913410,6.939828,9.589816,7.285206,11.211302,5.654732,11.285439,4.821165
4.440,5.012990,7.191761,6.512091,6.443413,1.252397,4.235346,7.256999,2.041708,5.615078,2.788667,7.126523,6.473065,4.410902,7.175132,122.785645,45.473606,3.022669,140.071609,8.414524,2.197109,8.940597,6.110793,9.405343,6.935179,9.927578,6.944649,9.590063,7.276119,11.217165,5.651514,11.291871,4.817033
4.441,5.013150,7.191686,6.512408,6.444411,1.239967,4.235513,7.257230,2.022366,5.614603,2.800152,7.126142,6.483756,4.411698,7.155064,130.810577,45.536526,4.338704,139.902359,8.416918,2.207359,8.967832,6.245378,9.416363,6.917352,9.941746,6.949470,9.590311,7.267032,11.223027,5.648296,11.298304,4.812901
4.442,5.013310,7.191610,6.512725,6.445410,1.227536,4.235680,7.257460,2.003023,5.614127,2.811636,7.125760,6.494446,4.412494,7.134996,138.835526,45.599445,5.654739,139.733109,8.419312,2.217608,8.995067,6.379962,9.427383,6.899525,9.955913,6.954291,9.590559,7.257945,11.228889,5.645078,11.304735,4.808770
4.443,5.013471,7.191535,6.513041,6.446408,1.215106,4.235847,7.257691,1.983680,5.613651,2.823121,7.125379,6.505136,4.413290,7.114928,146.860474,45.662365,6.970774,139.563858,8.421705,2.227858,9.022302,6.514546,9.438403,6.881697,9.970080,6.959112,9.590806,7.248858,11.234753,5.641860,11.311167,4.804638
4.444,5.013794,7.190519,6.513232,6.447280,1.202681,4.234034,7.256969,1.960764,5.610372,2.835867,7.124069,6.513268,4.417215,7.096971,150.480118,45.954048,7.904274,139.394745,8.420523,2.237591,9.026036,6.526647,9.446450,6.870215,9.978040,6.960245,9.593122,7.243538,11.240223,5.638333,11.315639,4.798598
4.445,5.014117,7.189504,6.513422,6.448152,1.190256,4.232221,7.256248,1.937848,5.607094,2.848612,7.122760,6.521400,4.421141,7.079013,154.099762,46.245731,8.837774,139.225632,8.419339,2.247324,9.029771,6.538746,9.454497,6.858733,9.985998,6.961378,9.595440,7.238217,11.245692,5.634807,11.320110,4.792558
4.446,5.014441,7.188489,6.513612,6.449023,1.177831,4.230409,7.255527,1.914933,5.603815,2.861358,7.121450,6.529533,4.425066,7.061056,157.719391,46.537415,9.771276,139.056519,8.418156,2.257057,9.033505,6.550846,9.462544,6.847251,9.993958,6.962511,9.597757,7.232896,11.251162,5.631280,11.324583,4.786518
4.447,5.014764,7.187473,6.513802,6.449894,1.165406,4.228596,7.254805,1.892017,5.600536,2.874104,7.120141,6.537665,4.428991,7.043098,161.339035,46.829098,10.704776,138.887405,8.416973,2.266790,9.037240,6.562946,9.470592,6.835769,10.001917,6.963644,9.600074,7.227575,11.256632,5.627754,11.329055,4.780478
4.448,5.020436,7.189631,6.513676,6.450450,1.152972,4.229138,7.257113,1.875083,5.605118,2.880691,7.122150,6.546016,4.435755,7.032434,162.243622,48.724831,9.384792,138.960342,8.415156,2.277017,9.044105,6.555881,9.479020,6.824935,10.004226,6.955603,9.610620,7.228422,11.263204,5.625547,11.335020,4.776482
4.449,5.026109,7.191790,6.513550,6.451006,1.140537,4.229681,7.259421,1.858149,5.609699,2.887278,7.124159,6.554367,4.442519,7.021770,163.148193,50.620560,8.064808,139.033279,8.413340,2.287243,9.050970,6.548816,9.487449,6.814101,10.006535,6.947562,9.621165,7.229270,11.269775,5.623341,11.340985,4.772486
4.450,5.031782,7.193949,6.513424,6.451562,1.128103,4.230223,7.261729,1.841215,5.614280,2.893865,7.126168,6.562718,4.449284,7.011106,164.052765,52.516293,6.744824,139.106216,8.411524,2.297470,9.057835,6.541750,9.495877,6.803267,10.008843,6.939522,9.631711,7.230117,11.276347,5.621134,11.346951,4.768491
4.451,5.037455,7.196107,6.513298,6.452118,1.115669,4.230765,7.264037,1.824281,5.618861,2.900452,7.128177,6.571070,4.456048,7.000442,164.957352,54.412025,5.424840,139.179153,8.409707,2.307696,9.064699,6.534685,9.504306,6.792433,10.011152,6.931481,9.642257,7.230964,11.282919,5.618927,11.352916,4.764495
4.452,5.040611,7.197218,6.513103,6.452593,1.103458,4.228394,7.265224,1.813175,5.615599,2.907318,7.129212,6.578986,4.465623,6.986973,164.914795,56.140869,4.398566,139.482910,8.408226,2.316211,9.083860,6.521303,9.509037,6.776580,10.013809,6.920818,9.650448,7.227852,11.286192,5.615352,11.359220,4.762094
4.453,5.043768,7.198329,6.512909,6.453068,1.091247,4.226021,7.266412,1.802069,5.612336,2.914184,7.130247,6.586903,4.475199,6.973505,164.872238,57.869717,3.372291,139.786682,8.406746,2.324725,9.103022,6.507921,9.513767,6.760727,10.016466,6.910155,9.658639,7.224741,11.289465,5.611776,11.365523,4.759693
4.454,5.046924,7.199441,6.512714,6.453543,1.079036,4.223649,7.267600,1.790963,5.609074,2.921049,7.131282,6.594820,4.484775,6.960037,164.829681,59.598564,2.346017,140.090454,8.405266,2.333240,9.122184,6.494540,9.518497,6.744874,10.019122,6.899491,9.666830,7.221629,11.292739,5.608201,11.371827,4.757292
4.455,5.050081,7.200552,6.512519,6.454018,1.066826,4.221277,7.268787,1.779857,5.605811,2.927915,7.132318,6.602736,4.494350,6.946569,164.787125,61.327408,1.319743,140.394211,8.403785,2.341754,9.141345,6.481158,9.523229,6.729022,10.021779,6.888828,9.675021,7.218517,11.296012,5.604626,11.378131,4.754891
4.456,5.057572,7.200947,6.512331,6.454488,1.054812,4.218974,7.267745,1.771109,5.605886,2.938175,7.134150,6.610353,4.509259,6.930418,163.379303,62.334396,1.714904,140.575729,8.401350,2.352179,9.140954,6.453451,9.531246,6.720550,10.025106,6.877466,9.684263,7.215029,11.299718,5.600902,11.382966,4.751670
4.457,5.065063,7.201342,6.512143,6.454959,1.042798,4.216671,7.266702,1.762361,5.605959,2.948435,7.135983,6.617971,4.524167,6.914266,161.971481,63.341389,2.110065,140.757248,8.398914,2.362603,9.140563,6.425745,9.539265,6.712079,10.028434,6.866104,9.693504,7.211540,11.303424,5.597178,11.387802,4.748448
4.458,5.072555,7.201737,6.511955,6.455429,1.030784,4.214368,7.265659,1.753613,5.606033,2.958695,7.137815,6.625589,4.539076,6.898114,160.563660,64.348381,2.505227,140.938766,8.396479,2.373028,9.140172,6.398038,9.547283,6.703608,10.031761,6.854742,9.702746,7.208052,11.307130,5.593454,11.392637,4.745227
4.459,5.080046,7.202132,6.511766,6.455900,1.018770,4.212065,7.264617,1.744865,5.606108,2.968956,7.139647,6.633206,4.553984,6.881963,159.155838,65.355370,2.900388,141.120285,8.394044,2.383452,9.139781,6.370331,9.555301,6.695136,10.035089,6.843380,9.711988,7.204563,11.310836,5.589730,11.397472,4.742006
4.460,5.087950,7.203679,6.511553,6.456354,1.006598,4.211583,7.265108,1.739824,5.607003,2.976929,7.142250,6.643427,4.568897,6.861689,157.688416,66.412476,4.304691,141.234589,8.392831,2.394649,9.137634,6.360518,9.541389,6.686876,10.035329,6.834548,9.721585,7.205052,11.316372,5.586440,11.402678,4.738202
