"Time","v1 xCoMy","v2 Right CoP","v3 Left CoP","28a CoMy","28 CoMy","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
6.670,6.205786,7.057140,5.108772,6.165966,0.703836,,7.040937,,5.415374,,7.073343,,4.802170,,,,,,,,,,,,9.973484,,,,11.904402,,,7.346195
6.671,6.207912,7.064721,5.104738,6.167670,0.711289,,7.055640,,5.414484,,7.073802,,4.794992,,,,,,,,,,,,9.972304,,,,11.898269,,,7.349204
6.672,6.209966,7.067386,5.098541,6.169409,0.716851,,7.060882,,5.412827,,7.073890,,4.784256,,,,,,,,,,,,9.980073,,,,11.891144,,,7.354548
6.673,6.212019,7.070050,5.092344,6.171148,0.722413,,7.066124,,5.411170,,7.073977,,4.773520,,,,,,,,,,,,9.987843,,,,11.884018,,,7.359892
6.674,6.214073,7.072715,5.086147,6.172887,0.727975,,7.071366,,5.409513,,7.074064,,4.762783,,,,,,,,,,,,9.995611,,,,11.876893,,,7.365236
6.675,6.216126,7.075379,5.079950,6.174626,0.733537,,7.076608,,5.407855,,7.074152,,4.752046,,,,,,,,,,,,10.003380,,,,11.869768,,,7.370580
6.676,6.218287,7.072973,5.071659,6.176538,0.737952,,7.072984,,5.407812,,7.072964,,4.735506,,,,,,,,,,,,10.002213,,,,11.861011,,,7.374215
6.677,6.220448,7.070567,5.063367,6.178449,0.742367,,7.069359,,5.407770,,7.071775,,4.718966,,,,,,,,,,,,10.001044,,,,11.852253,,,7.377851
6.678,6.222610,7.068161,5.055076,6.180360,0.746781,,7.065735,,5.407727,,7.070588,,4.702425,,,,,,,,,,,,9.999876,,,,11.843494,,,7.381485
6.679,6.224771,7.065755,5.046784,6.182271,0.751196,,7.062111,,5.407684,,7.069400,,4.685884,,,,,,,,,,,,9.998709,,,,11.834737,,,7.385120
6.680,6.226914,7.062082,5.045078,6.184213,0.754763,,7.053251,,5.408784,,7.070914,,4.681372,,,,,,,,,,,,9.996293,,,,11.829048,,,7.390562
6.681,6.229058,7.058410,5.043371,6.186154,0.758331,,7.044391,,5.409883,,7.072429,,4.676860,,,,,,,,,,,,9.993877,,,,11.823359,,,7.396003
6.682,6.231201,7.054737,5.041665,6.188096,0.761898,,7.035530,,5.410982,,7.073943,,4.672348,,,,,,,,,,,,9.991463,,,,11.817669,,,7.401444
6.683,6.233345,7.051064,5.039958,6.190038,0.765465,,7.026670,,5.412082,,7.075457,,4.667835,,,,,,,,,,,,9.989047,,,,11.811980,,,7.406886
6.684,6.235758,7.045323,5.038159,6.192291,0.768295,,7.016460,,5.409689,,7.074186,,4.666628,,,,,,,,,,,,10.000831,,,,11.806715,,,7.412069
6.685,6.238172,7.039583,5.036359,6.194545,0.771125,,7.006250,,5.407296,,7.072916,,4.665421,,,,,,,,,,,,10.012614,,,,11.801449,,,7.417252
6.686,6.240586,7.033842,5.034559,6.196799,0.773955,,6.996040,,5.404903,,7.071645,,4.664215,,,,,,,,,,,,10.024398,,,,11.796184,,,7.422434
6.687,6.243000,7.028102,5.032760,6.199052,0.776786,,6.985830,,5.402511,,7.070374,,4.663008,,,,,,,,,,,,10.036181,,,,11.790918,,,7.427617
6.688,6.245317,7.025087,5.034706,6.201268,0.778582,,6.979725,,5.403993,,7.070450,,4.665418,,,,,,,,,,,,10.079660,,,,11.788440,,,7.432452
6.689,6.247634,7.022073,5.036652,6.203483,0.780378,,6.973619,,5.405476,,7.070526,,4.667828,,,,,,,,,,,,10.123139,,,,11.785961,,,7.437286
6.690,6.249951,7.019058,5.038598,6.205698,0.782174,,6.967514,,5.406958,,7.070602,,4.670238,,,,,,,,,,,,10.166618,,,,11.783483,,,7.442122
6.691,6.252268,7.016044,5.040544,6.207914,0.783971,,6.961409,,5.408440,,7.070678,,4.672647,,,,,,,,,,,,10.210097,,,,11.781004,,,7.446956
6.692,6.254461,7.013725,5.044331,6.210037,0.785217,,6.954274,,5.409169,,7.073176,,4.679492,,,,,,,,,,,,10.220951,,,,11.779719,,,7.451976
6.693,6.256655,7.011407,5.048118,6.212160,0.786463,,6.947140,,5.409898,,7.075674,,4.686338,,,,,,,,,,,,10.231806,,,,11.778435,,,7.456996
6.694,6.258849,7.009089,5.051905,6.214283,0.787709,,6.940005,,5.410626,,7.078172,,4.693184,,,,,,,,,,,,10.242660,,,,11.777150,,,7.462017
6.695,6.261043,7.006770,5.055692,6.216407,0.788955,,6.932870,,5.411355,,7.080670,,4.700029,,,,,,,,,,,,10.253513,,,,11.775866,,,7.467037
6.696,6.263082,7.007370,5.054299,6.218400,0.789778,,6.932887,,5.411205,,7.081853,,4.697392,,,,,,,,,,,,10.264901,,,,11.773269,,,7.473232
6.697,6.265121,7.007970,5.052906,6.220392,0.790600,,6.932904,,5.411056,,7.083035,,4.694756,,,,,,,,,,,,10.276289,,,,11.770672,,,7.479427
6.698,6.267160,7.008570,5.051513,6.222384,0.791423,,6.932921,,5.410905,,7.084218,,4.692120,,,,,,,,,,,,10.287678,,,,11.768074,,,7.485622
6.699,6.269199,7.009170,5.050119,6.224377,0.792245,,6.932939,,5.410756,,7.085401,,4.689483,,,,,,,,,,,,10.299066,,,,11.765477,,,7.491818
6.700,6.271492,7.009241,5.056057,6.226641,0.792780,,6.932503,,5.412181,,7.085979,,4.699934,,,,,,,,,,,,10.303049,,,,11.764962,,,7.499582
6.701,6.273786,7.009312,5.061996,6.228904,0.793314,,6.932068,,5.413606,,7.086556,,4.710385,,,,,,,,,,,,10.307034,,,,11.764448,,,7.507346
6.702,6.276080,7.009383,5.067934,6.231167,0.793849,,6.931632,,5.415031,,7.087134,,4.720836,,,,,,,,,,,,10.311017,,,,11.763933,,,7.515110
6.703,6.278373,7.009454,5.073872,6.233430,0.794383,,6.931197,,5.416456,,7.087712,,4.731287,,,,,,,,,,,,10.315001,,,,11.763418,,,7.522873
6.704,6.280624,7.010558,5.075931,6.235688,0.794261,,6.933380,,5.416264,,7.087737,,4.735599,,,,,,,,,,,,10.311576,,,,11.764640,,,7.529790
6.705,6.282875,7.011662,5.077991,6.237946,0.794138,,6.935563,,5.416072,,7.087761,,4.739910,,,,,,,,,,,,10.308151,,,,11.765862,,,7.536706
6.706,6.285126,7.012766,5.080050,6.240203,0.794015,,6.937747,,5.415879,,7.087786,,4.744222,,,,,,,,,,,,10.304726,,,,11.767082,,,7.543622
6.707,6.287376,7.013870,5.082110,6.242461,0.793893,,6.939930,,5.415687,,7.087811,,4.748533,,,,,,,,,,,,10.301301,,,,11.768304,,,7.550539
6.708,6.289592,7.013232,5.083482,6.244678,0.793874,,6.939602,,5.416706,,7.086863,,4.750257,,,,,,,,,,,,10.298581,,,,11.768380,,,7.555842
6.709,6.291807,7.012594,5.084854,6.246894,0.793854,,6.939274,,5.417725,,7.085914,,4.751983,,,,,,,,,,,,10.295861,,,,11.768456,,,7.561145
6.710,6.294022,7.011955,5.086226,6.249110,0.793835,,6.938945,,5.418744,,7.084966,,4.753708,,,,,,,,,,,,10.293141,,,,11.768533,,,7.566448
6.711,6.296237,7.011317,5.087598,6.251326,0.793816,,6.938617,,5.419763,,7.084018,,4.755433,,,,,,,,,,,,10.290421,,,,11.768609,,,7.571752
6.712,6.298122,7.009973,5.084531,6.253222,0.793633,,6.936072,,5.420156,,7.083873,,4.748905,,,,,,,,,,,,10.290962,,,,11.771548,,,7.576121
6.713,6.300007,7.008628,5.081464,6.255117,0.793449,,6.933528,,5.420549,,7.083729,,4.742378,,,,,,,,,,,,10.291502,,,,11.774487,,,7.580491
6.714,6.301892,7.007284,5.078396,6.257012,0.793266,,6.930983,,5.420942,,7.083584,,4.735851,,,,,,,,,,,,10.292042,,,,11.777427,,,7.584860
6.715,6.303777,7.005939,5.075329,6.258908,0.793082,,6.928438,,5.421335,,7.083440,,4.729323,,,,,,,,,,,,10.292583,,,,11.780366,,,7.589230
6.716,6.305196,7.000917,5.075598,6.260355,0.792580,,6.918429,,5.421957,,7.083405,,4.729239,,,,,,,,,,,,10.290668,,,,11.782932,,,7.592930
6.717,6.306614,6.995895,5.075868,6.261802,0.792078,,6.908421,,5.422579,,7.083371,,4.729156,,,,,,,,,,,,10.288755,,,,11.785500,,,7.596631
6.718,6.308032,6.990874,5.076137,6.263248,0.791576,,6.898412,,5.423202,,7.083336,,4.729071,,,,,,,,,,,,10.286841,,,,11.788066,,,7.600331
6.719,6.309451,6.985852,5.076406,6.264695,0.791074,,6.888403,,5.423823,,7.083302,,4.728987,,,,,,,,,,,,10.284927,,,,11.790632,,,7.604032
6.720,6.310657,6.983798,5.075255,6.265944,0.790330,,6.882957,,5.424297,,7.084640,,4.726214,,,,,,,,,,,,10.280580,,,,11.793077,,,7.611422
6.721,6.311863,6.981744,5.074106,6.267192,0.789586,,6.877512,,5.424770,,7.085978,,4.723440,,,,,,,,,,,,10.276232,,,,11.795523,,,7.618811
6.722,6.313069,6.979691,5.072956,6.268440,0.788842,,6.872066,,5.425244,,7.087315,,4.720667,,,,,,,,,,,,10.271883,,,,11.797967,,,7.626200
6.723,6.314276,6.977636,5.071806,6.269689,0.788098,,6.866620,,5.425718,,7.088653,,4.717894,,,,,,,,,,,,10.267535,,,,11.800412,,,7.633590
6.724,6.315296,6.973369,5.074144,6.270758,0.787228,,6.859351,,5.425227,,7.087386,,4.723062,,,,,,,,,,,,10.261799,,,,11.803801,,,7.640092
6.725,6.316316,6.969100,5.076483,6.271827,0.786358,,6.852081,,5.424735,,7.086120,,4.728230,,,,,,,,,,,,10.256062,,,,11.807188,,,7.646594
6.726,6.317335,6.964832,5.078821,6.272896,0.785488,,6.844812,,5.424244,,7.084854,,4.733398,,,,,,,,,,,,10.250325,,,,11.810576,,,7.653096
6.727,6.318355,6.960565,5.081160,6.273965,0.784618,,6.837543,,5.423753,,7.083587,,4.738567,,,,,,,,,,,,10.244589,,,,11.813965,,,7.659598
6.728,6.319223,6.958529,5.083703,6.274880,0.783786,,6.833996,,5.420380,,7.083062,,4.747025,,,,,,,,,,,,10.237402,,,,11.816288,,,7.665999
6.729,6.320091,6.956493,5.086246,6.275795,0.782953,,6.830450,,5.417007,,7.082536,,4.755484,,,,,,,,,,,,10.230215,,,,11.818611,,,7.672400
6.730,6.320959,6.954457,5.088789,6.276711,0.782121,,6.826904,,5.413635,,7.082011,,4.763942,,,,,,,,,,,,10.223027,,,,11.820934,,,7.678800
6.731,6.321827,6.952421,5.091331,6.277626,0.781289,,6.823358,,5.410262,,7.081485,,4.772400,,,,,,,,,,,,10.215840,,,,11.823257,,,7.685200
6.732,6.322692,6.950679,5.101560,6.278533,0.780535,,6.819497,,5.410013,,7.081862,,4.793107,,,,,,,,,,,,10.213265,,,,11.828012,,,7.691262
6.733,6.323556,6.948937,5.111789,6.279440,0.779781,,6.815636,,5.409764,,7.082238,,4.813813,,,,,,,,,,,,10.210691,,,,11.832767,,,7.697324
6.734,6.324420,6.947195,5.122017,6.280347,0.779026,,6.811775,,5.409514,,7.082615,,4.834519,,,,,,,,,,,,10.208117,,,,11.837522,,,7.703386
6.735,6.325285,6.945453,5.132246,6.281254,0.778272,,6.807915,,5.409266,,7.082992,,4.855226,,,,,,,,,,,,10.205542,,,,11.842277,,,7.709448
6.736,6.326022,6.942784,5.134308,6.282043,0.777341,,6.804157,,5.406014,,7.081411,,4.862601,,,,,,,,,,,,10.191378,,,,11.846468,,,7.714812
6.737,6.326758,6.940115,5.136370,6.282832,0.776409,,6.800399,,5.402763,,7.079831,,4.869976,,,,,,,,,,,,10.177215,,,,11.850660,,,7.720176
6.738,6.327495,6.937446,5.138432,6.283622,0.775477,,6.796641,,5.399512,,7.078250,,4.877352,,,,,,,,,,,,10.163052,,,,11.854852,,,7.725539
6.739,6.328231,6.934776,5.140494,6.284411,0.774546,,6.792883,,5.396261,,7.076670,,4.884727,,,,,,,,,,,,10.148888,,,,11.859043,,,7.730903
6.740,6.329045,6.931989,5.141788,6.285296,0.773294,,6.787517,,5.398142,,7.076461,,4.885434,,,,,,,,,,,,10.144829,,,,11.865209,,,7.736969
6.741,6.329860,6.929201,5.143082,6.286181,0.772043,,6.782149,,5.400023,,7.076253,,4.886142,,,,,,,,,,,,10.140770,,,,11.871374,,,7.743035
6.742,6.330674,6.926414,5.144376,6.287066,0.770792,,6.776783,,5.401903,,7.076044,,4.886849,,,,,,,,,,,,10.136711,,,,11.877539,,,7.749102
6.743,6.331488,6.923626,5.145670,6.287951,0.769540,,6.771416,,5.403784,,7.075836,,4.887556,,,,,,,,,,,,10.132652,,,,11.883704,,,7.755168
6.744,6.332137,6.921039,5.144179,6.288701,0.767746,,6.766392,,5.402819,,7.075686,,4.885540,,,,,,,,,,,,10.125502,,,,11.888405,,,7.761552
6.745,6.332786,6.918452,5.142688,6.289451,0.765952,,6.761368,,5.401853,,7.075535,,4.883524,,,,,,,,,,,,10.118351,,,,11.893105,,,7.767937
6.746,6.333434,6.915865,5.141197,6.290201,0.764158,,6.756345,,5.400887,,7.075385,,4.881508,,,,,,,,,,,,10.111200,,,,11.897804,,,7.774321
6.747,6.334083,6.913278,5.139707,6.290951,0.762363,,6.751321,,5.399922,,7.075235,,4.879492,,,,,,,,,,,,10.104050,,,,11.902505,,,7.780705
6.748,6.334717,6.914062,5.139926,6.291691,0.760507,,6.752944,,5.400249,,7.075180,,4.879604,,,,,,,,,,,,10.104335,,,,11.908261,,,7.785646
6.749,6.335351,6.914845,5.140146,6.292430,0.758651,,6.754566,,5.400577,,7.075124,,4.879716,,,,,,,,,,,,10.104620,,,,11.914019,,,7.790587
6.750,6.335986,6.915629,5.140366,6.293169,0.756795,,6.756189,,5.400904,,7.075069,,4.879827,,,,,,,,,,,,10.104905,,,,11.919775,,,7.795529
6.751,6.336620,6.916413,5.140585,6.293909,0.754939,,6.757812,,5.401231,,7.075014,,4.879940,,,,,,,,,,,,10.105190,,,,11.925531,,,7.800470
6.752,6.337276,6.914771,5.140310,6.294693,0.752680,,6.755882,,5.397555,,7.073660,,4.883065,,,,,,,,,,,,10.103960,,,,11.928078,,,7.804387
6.753,6.337933,6.913129,5.140035,6.295477,0.750422,,6.753952,,5.393878,,7.072307,,4.886190,,,,,,,,,,,,10.102731,,,,11.930624,,,7.808304
6.754,6.338589,6.911488,5.139759,6.296261,0.748164,,6.752021,,5.390202,,7.070954,,4.889316,,,,,,,,,,,,10.101501,,,,11.933170,,,7.812221
6.755,6.339245,6.909846,5.139483,6.297045,0.745905,,6.750091,,5.386526,,7.069601,,4.892442,,,,,,,,,,,,10.100271,,,,11.935717,,,7.816138
6.756,6.339674,6.909509,5.141485,6.297618,0.743344,,6.750214,,5.384725,,7.068804,,4.898245,,,,,,,,,,,,10.097682,,,,11.939511,,,7.822491
6.757,6.340101,6.909172,5.143487,6.298191,0.740782,,6.750337,,5.382925,,7.068007,,4.904049,,,,,,,,,,,,10.095093,,,,11.943306,,,7.828845
6.758,6.340529,6.908835,5.145488,6.298764,0.738221,,6.750460,,5.381124,,7.067210,,4.909853,,,,,,,,,,,,10.092505,,,,11.947102,,,7.835198
6.759,6.340958,6.908498,5.147490,6.299337,0.735659,,6.750583,,5.379324,,7.066413,,4.915656,,,,,,,,,,,,10.089915,,,,11.950896,,,7.841552
6.760,6.341542,6.909325,5.147851,6.300076,0.732953,,6.753246,,5.377444,,7.065404,,4.918257,,,,,,,,,,,,10.084096,,,,11.955051,,,7.848068
6.761,6.342127,6.910152,5.148211,6.300813,0.730247,,6.755909,,5.375565,,7.064395,,4.920858,,,,,,,,,,,,10.078276,,,,11.959208,,,7.854584
6.762,6.342712,6.910979,5.148572,6.301551,0.727540,,6.758572,,5.373685,,7.063386,,4.923460,,,,,,,,,,,,10.072456,,,,11.963364,,,7.861100
6.763,6.343297,6.911806,5.148933,6.302289,0.724834,,6.761235,,5.371805,,7.062377,,4.926061,,,,,,,,,,,,10.066637,,,,11.967519,,,7.867617
6.764,6.343829,6.912137,5.146591,6.302988,0.721888,,6.761948,,5.371054,,7.062326,,4.922128,,,,,,,,,,,,10.064317,,,,11.970427,,,7.871328
6.765,6.344362,6.912467,5.144249,6.303687,0.718942,,6.762660,,5.370303,,7.062276,,4.918194,,,,,,,,,,,,10.061996,,,,11.973333,,,7.875039
6.766,6.344894,6.912798,5.141907,6.304386,0.715996,,6.763372,,5.369552,,7.062225,,4.914261,,,,,,,,,,,,10.059675,,,,11.976240,,,7.878750
6.767,6.345427,6.913129,5.139565,6.305085,0.713050,,6.764084,,5.368801,,7.062174,,4.910327,,,,,,,,,,,,10.057355,,,,11.979148,,,7.882462
6.768,6.346107,6.914035,5.139367,6.305967,0.709478,,6.764962,,5.371631,,7.063108,,4.907104,,,,,,,,,,,,10.056597,,,,11.979135,,,7.889939
6.769,6.346786,6.914941,5.139170,6.306849,0.705907,,6.765840,,5.374460,,7.064043,,4.903880,,,,,,,,,,,,10.055840,,,,11.979122,,,7.897417
6.770,6.347467,6.915847,5.138973,6.307732,0.702335,,6.766717,,5.377289,,7.064977,,4.900656,,,,,,,,,,,,10.055081,,,,11.979109,,,7.904895
6.771,6.348147,6.916753,5.138775,6.308614,0.698764,,6.767595,,5.380118,,7.065911,,4.897432,,,,,,,,,,,,10.054323,,,,11.979095,,,7.912373
6.772,6.348677,6.914574,5.138743,6.309418,0.693918,,6.763337,,5.381226,,7.065811,,4.896260,,,,,,,,,,,,10.052204,,,,11.981985,,,7.919419
6.773,6.349207,6.912395,5.138710,6.310223,0.689072,,6.759079,,5.382333,,7.065711,,4.895087,,,,,,,,,,,,10.050085,,,,11.984876,,,7.926466
6.774,6.349737,6.910217,5.138678,6.311027,0.684227,,6.754822,,5.383440,,7.065612,,4.893915,,,,,,,,,,,,10.047965,,,,11.987766,,,7.933514
6.775,6.350267,6.908038,5.138645,6.311831,0.679381,,6.750564,,5.384547,,7.065512,,4.892743,,,,,,,,,,,,10.045846,,,,11.990656,,,7.940560
6.776,6.350870,6.904699,5.139318,6.312737,0.674018,,6.743315,,5.382273,,7.066083,,4.896362,,,,,,,,,,,,10.045132,,,,11.991991,,,7.952282
6.777,6.351473,6.901360,5.139990,6.313643,0.668654,,6.736066,,5.379998,,7.066654,,4.899981,,,,,,,,,,,,10.044418,,,,11.993327,,,7.964005
6.778,6.352076,6.898021,5.140662,6.314549,0.663290,,6.728817,,5.377723,,7.067225,,4.903601,,,,,,,,,,,,10.043705,,,,11.994663,,,7.975727
6.779,6.352678,6.894682,5.141335,6.315455,0.657926,,6.721568,,5.375448,,7.067796,,4.907221,,,,,,,,,,,,10.042991,,,,11.995998,,,7.987449
6.780,6.353333,6.892834,5.144782,6.316439,0.652127,,6.720294,,5.375274,,7.065374,,4.914291,,,,,,,,,,,,10.041872,,,,12.000267,,,7.993858
6.781,6.353989,6.890986,5.148230,6.317422,0.646327,,6.719020,,5.375099,,7.062952,,4.921361,,,,,,,,,,,,10.040752,,,,12.004536,,,8.000267
6.782,6.354643,6.889138,5.151678,6.318405,0.640528,,6.717746,,5.374925,,7.060530,,4.928431,,,,,,,,,,,,10.039633,,,,12.008803,,,8.006676
6.783,6.355299,6.887290,5.155126,6.319388,0.634729,,6.716472,,5.374750,,7.058108,,4.935501,,,,,,,,,,,,10.038514,,,,12.013072,,,8.013084
6.784,6.355802,6.889369,5.157219,6.320246,0.628468,,6.721760,,5.374594,,7.056977,,4.939843,,,,,,,,,,,,10.035145,,,,12.016542,,,8.019854
6.785,6.356306,6.891447,5.159312,6.321104,0.622208,,6.727048,,5.374438,,7.055846,,4.944186,,,,,,,,,,,,10.031776,,,,12.020014,,,8.026622
6.786,6.356810,6.893526,5.161406,6.321962,0.615948,,6.732336,,5.374282,,7.054715,,4.948529,,,,,,,,,,,,10.028408,,,,12.023484,,,8.033390
6.787,6.357313,6.895604,5.163499,6.322820,0.609687,,6.737624,,5.374126,,7.053584,,4.952871,,,,,,,,,,,,10.025039,,,,12.026955,,,8.040159
6.788,6.357948,6.899731,5.164737,6.323825,0.603144,,6.743817,,5.371354,,7.055644,,4.958119,,,,,,,,,,,,10.021600,,,,12.028116,,,8.047001
6.789,6.358583,6.903857,5.165975,6.324830,0.596601,,6.750010,,5.368581,,7.057704,,4.963367,,,,,,,,,,,,10.018162,,,,12.029278,,,8.053842
6.790,6.359219,6.907983,5.167212,6.325836,0.590057,,6.756203,,5.365808,,7.059764,,4.968616,,,,,,,,,,,,10.014723,,,,12.030439,,,8.060682
6.791,6.359854,6.912110,5.168450,6.326841,0.583514,,6.762395,,5.363036,,7.061824,,4.973864,,,,,,,,,,,,10.011284,,,,12.031601,,,8.067524
6.792,6.360374,6.912081,5.170700,6.327761,0.576452,,6.763472,,5.362717,,7.060690,,4.978684,,,,,,,,,,,,10.010272,,,,12.031247,,,8.072956
6.793,6.360894,6.912052,5.172951,6.328680,0.569390,,6.764549,,5.362397,,7.059555,,4.983504,,,,,,,,,,,,10.009260,,,,12.030893,,,8.078388
6.794,6.361414,6.912023,5.175201,6.329600,0.562328,,6.765625,,5.362078,,7.058421,,4.988324,,,,,,,,,,,,10.008248,,,,12.030540,,,8.083820
6.795,6.361934,6.911994,5.177451,6.330520,0.555265,,6.766702,,5.361759,,7.057286,,4.993144,,,,,,,,,,,,10.007236,,,,12.030186,,,8.089252
6.796,6.362443,6.908501,5.179314,6.331446,0.547893,,6.759975,,5.362074,,7.057027,,4.996554,,,,,,,,,,,,10.005848,,,,12.028596,,,8.093273
6.797,6.362952,6.905008,5.181177,6.332372,0.540520,,6.753249,,5.362390,,7.056768,,4.999965,,,,,,,,,,,,10.004459,,,,12.027006,,,8.097294
6.798,6.363461,6.901515,5.183040,6.333298,0.533148,,6.746522,,5.362706,,7.056509,,5.003375,,,,,,,,,,,,10.003072,,,,12.025417,,,8.101315
6.799,6.363970,6.898023,5.184903,6.334224,0.525775,,6.739795,,5.363021,,7.056251,,5.006785,,,,,,,,,,,,10.001683,,,,12.023828,,,8.105335
6.800,6.364501,6.892580,5.188591,6.335190,0.518097,,6.730651,,5.363877,,7.054509,,5.013305,,,,,,,,,,,,10.000752,,,,12.023790,,,8.109507
